,A,GlaR,RpoS,hns,Lrp,Crp
ytf2__wt_glc__2,-0.5119773772042409,0.2657639949999995,1.2802751820000005,0.4287842799999986,-0.19853085000000087,0.2538454530000003
ytf2__ybcM_glc__1,0.4100484859822756,-0.10700781400000016,1.7565638220000004,0.30258216000000004,-0.055043350000001816,0.49687887299999994
ytf2__ybcM_glc__2,0.3490872781868674,-0.01983349100000087,1.7895618819999992,0.21211500999999974,-0.12573631000000066,0.5496294230000007
ytf2__ydhB_glc__1,2.6437912538954054,0.17078526199999988,1.7383771919999995,0.2346227799999987,-0.27574757000000183,0.3261516029999996
ytf2__ydhB_glc__2,1.7539333933382983,0.1590113699999991,1.6562779719999998,0.16222579999999984,-0.1622195700000013,0.3955030429999997
ytf2__yfeC_glc__1,2.0320924960775937,0.10316647199999984,1.6077512919999997,0.1906441799999996,-0.1864649700000012,0.2082961430000001
ytf2__yfeC_glc__2,2.3213905987192693,0.09758689099999973,1.6530608620000002,0.27641195,-0.09139962000000068,0.3760682129999999
ytf2__yciT_glc__1,-0.8234194331778744,0.0274374789999996,1.281409302,0.4443647999999989,-0.005936700000001238,0.4599342330000002
ytf2__yciT_glc__2,-0.3866815562804951,0.12961813199999914,1.2810683120000004,0.4527779299999999,0.0052782099999983964,0.5174864029999995
ytf2__ydiZ_glc__1,-1.6040741875879854,-0.1474381530000004,1.0339006019999992,0.3175279799999995,-0.09012503000000116,0.2818442530000009
ytf2__ydiZ_glc__2,-1.6693406875319026,-0.12339895800000013,1.0135920919999997,0.3118534400000001,-0.03360522000000188,0.28140171300000105
ytf2__ynfL_glc__1,0.1585310018307057,0.3825276309999994,1.5426357819999996,0.5659516899999986,0.009869239999998669,0.5107562229999996
ytf2__ynfL_glc__2,0.03312346706125,0.12468678399999965,1.5525323619999989,0.6203599699999991,0.07053866999999947,0.523190413
ytf3__wt_glc2__1,-0.3061395077547395,0.13842962699999986,1.4151565020000003,-0.039054080000001434,-0.04267874000000127,0.45626287299999996
ytf3__wt_glc2__2,0.2358470959779357,0.006952666000000107,1.353187801999999,0.2695756399999993,0.03544958999999892,0.5116651829999999
ytf3__wt_pH7_lactate__1,-0.7737901964487367,0.15557682899999925,1.4987172619999996,-0.18431774999999995,-0.032255770000000794,0.560872303
ytf3__wt_pH7_lactate__2,-0.8731852386679252,-0.1846574150000002,1.5601916419999995,-0.26928468000000017,-0.036939150000000254,0.5532738630000011
ytf3__wt_pH55_lactate__1,0.0083552699139892,0.2157611819999996,1.5214776820000004,-0.18958330000000068,-0.053428640000001686,0.7780642029999996
ytf3__wt_pH55_lactate__2,0.0550613239903145,0.4375108189999999,1.6003266620000005,0.030880129999999895,-0.026971280000001485,0.7423117129999994
ytf3__wt_pH55_HCl__1,0.1522313683474474,0.3855286039999992,1.514438651999999,0.20516999999999894,0.10975180999999877,0.6150495429999996
ytf3__wt_pH55_HCl__2,-0.2541703087053871,0.3387539849999994,1.4329907019999997,0.17560638999999867,0.03182563999999921,0.6014201329999995
ytf3__dyieP_pH7__1,-0.0758201575523976,0.12186327999999945,1.3707091919999996,0.1544905399999994,0.07208302999999816,0.4791694330000009
ytf3__dyieP_pH7__2,-0.3137267405498588,0.04144297199999958,1.3007693519999997,0.05821306999999897,0.03155093999999892,0.42496669299999995
ytf3__dyieP_pH55__1,0.0762735171857073,-0.0741519180000001,1.3132433520000006,-0.28052734999999984,-0.025016800000001282,0.4390071130000006
ytf3__dyieP_pH55__2,-0.4516218621208706,-0.13845726400000036,1.4402016619999998,-0.011047340000001071,0.07205029999999901,0.623551333
minicoli__aldA_f1c2__1,-4.8897309179955375,-4.8810192400000005,0.7688311096778992,-0.03437726374472128,-0.6600875551759628,0.7631858827982381
minicoli__aldA_minE__1,-4.7748587779841225,-4.8810192400000005,0.7483718890554911,0.11522848307627598,0.12042706565894255,0.255888508978142
minicoli__mg1655_glc__1,-3.669842006154054,-0.6122750241276691,-0.3227251143518082,-0.6208907106474708,-0.602970901999015,-0.8470184669947685
minicoli__mg1655_glc__2,-3.863911609172484,-0.7336934142790614,-0.2963984367424679,-0.5938766752439602,-0.5528523797726148,-0.8039264138958604
minicoli__minE_cyt__1,-8.318051838380777,-4.8810192400000005,1.4455381397399378,-0.5864068068666661,-0.4115372200454299,0.7601914841850306
minicoli__minE_cyt__2,-7.441815127976982,-4.8810192400000005,1.0731992692747203,-0.7813223462068333,-0.5321474055681605,0.4729475383347843
minicoli__minE_fruc__1,-7.416867489049105,-4.8810192400000005,1.4527535388752977,-0.31690424501800685,-0.01420506291019663,0.34172110794916755
minicoli__minE_fruc__2,-7.1054967296327325,-4.8810192400000005,1.4423836801743397,-0.2406989476168242,0.08020524982757493,0.461542666559108
minicoli__minE_glc__1,-7.852971179205909,-4.8810192400000005,1.1216125711717595,-1.5989632855838547,-0.4717650782509253,0.2938109111467888
minicoli__minE_glc__2,-8.496506712936352,-4.8810192400000005,1.1419895751547564,-0.7873338984673932,-0.3044199179162099,0.10430003951357314
minicoli__minE_glyc__1,-8.167492685623467,-4.8810192400000005,2.546209385730039,0.09581245462766397,-0.7627532156408048,0.575831448418306
minicoli__minE_glyc__2,-7.536545281260509,-4.8810192400000005,2.8689304753646034,0.1127196989087178,-1.2318665369039363,0.6844880187857836
minicoli__minE_Fe_starve__1,-7.921797585216699,-4.8810192400000005,1.0841167551667166,-0.4095582088976961,0.04556743002837038,0.5804469724508969
minicoli__minE_Fe_starve__2,-7.467156187032936,-4.8810192400000005,1.1298283206668458,-0.6991651954374198,0.019934211436879682,0.6236096478485607
minicoli__minE_LB__1,-6.109010483323534,-4.8810192400000005,-0.20407967978364994,-0.9956033777556944,-0.8595801750173635,-0.5768918406871162
minicoli__minE_LB__2,-6.495077144624202,-4.8810192400000005,-0.4281662033338449,-0.9915483057330512,-1.0724765385838015,-0.8092098841975535
minicoli__minE_N_starve__1,-5.756903343532507,-4.8810192400000005,1.7391201935892244,-0.5985733871832277,0.025535077954437213,0.3528053698058322
minicoli__minE_N_starve__2,-5.779397669649192,-4.8810192400000005,1.7793586345873016,-0.5575727107046902,0.11550474612821834,0.4807614269391625
minicoli__minE_osm__1,-9.88224194219628,-4.8810192400000005,2.2612312305545714,-1.8659016511587243,0.043938689480663484,0.3547041686708319
minicoli__minE_osm__2,-9.72068410036178,-4.8810192400000005,2.3386456436416143,-1.5860603746142488,0.07638288739115673,0.5658446295801518
minicoli__minE_ph5__1,-8.53046569352732,-4.8810192400000005,1.884152701106245,0.05082307992947222,0.26562572589941524,0.6501761031624761
minicoli__minE_ph5__2,-7.907990594786187,-4.8810192400000005,1.9680507416540536,-0.2054080490152028,0.3182747417475582,0.6347492200625684
minicoli__minE-pyr__1,-9.268646824930574,-4.761058719040431,2.931808820724409,-0.8100621021541201,-0.1322725820922752,0.9884421842001724
minicoli__minE-pyr__2,-7.8551597236424175,-4.8810192400000005,2.8972282210097404,-0.31615627560701576,-0.8644442471002131,0.5805078277861995
minicoli__minE_sorb__1,-8.951202296202222,-4.8810192400000005,1.6773541227665802,-0.3802113705848989,-0.1068962784674614,0.6284983244472482
minicoli__minE_sorb__2,-9.16776188688088,-4.8810192400000005,1.7518142709873885,-0.4332981835702228,-0.07275720256887652,0.6064916202251851
minicoli__minE_urid__1,-8.662827840547537,-4.8810192400000005,1.5703155981964176,-0.36713168696169696,0.13926016057798662,0.4108001218596762
minicoli__minE_urid__2,-8.854267911213226,-4.8810192400000005,1.6154266407361284,-0.5099852542142518,0.13920778929379907,0.34830946039232913
minicoli__W3110_cyt__1,-4.660805150182543,-0.3001741979664168,0.12325819946760852,-0.6104848107003225,-0.9707121104657136,-0.2741512513245965
minicoli__W3110_cyt__2,-5.17112649743716,-0.24528653933698766,0.0059711742870032225,-0.11629864887864373,-0.8375660771119781,-0.2471138346472994
minicoli__W3110_glc__1,-8.672209234516187,-1.3135752934631948,0.2700132570264753,-0.14737288375128266,-0.7747082378928187,-0.3286400323548726
minicoli__W3110_glc__2,-7.560190987856091,-1.3722211705218563,-0.5812186602736737,-0.261005628791704,-0.9998829802557516,-0.4080395046534289
minicoli__W3110_glyc__1,-4.417827318068893,-0.07514589172114228,0.8090376430280166,-0.2144965787816986,-0.5283661412302525,0.1888029313895725
minicoli__W3110_glyc__2,-3.900904098848467,0.31307317958678205,0.7910440460921961,-0.18365645575665826,-0.4905965647492483,0.16079573130215685
minicoli__W3110_Fe_starve__1,-0.4983045148479239,1.2670591473267585,1.6989394492472325,0.40234173164478015,0.4652096206542673,-0.39335282894219503
minicoli__W3110_Fe_starve__2,-0.3783610948257079,0.934606452266504,1.3963751613322106,0.09887062051769924,0.1848525351766757,-0.3767980913136952
minicoli__W3110_LB__1,-10.280564150246516,-0.9615180557506796,-0.9371382301335772,0.2239666515914216,-1.8325997360646116,0.4782054662101167
minicoli__W3110_LB__2,-9.678066191007066,-1.0648804155794696,-0.8302557413004763,0.2410004074162497,-1.7962948193882742,0.4998332578699021
minicoli__W3110_N_starve__1,-4.60581003470053,1.4245264875433747,0.3899165046438391,-0.2205496432754206,-0.2086972968579968,-0.3672969470778735
minicoli__W3110_N_starve__2,-3.921077575278528,1.245607685707988,0.4936849359911442,-0.1363710150139852,-0.10173835846423528,-0.17080551194691118
minicoli__W3110_osm__1,-4.225084445711596,-0.012845514358367005,0.262185513399519,-0.1347531371560322,-0.3273283243033696,0.18475333822734186
minicoli__W3110_osm__2,-4.760618583756061,-0.3944427349712836,0.21488083625218835,0.039802556751062916,-0.32698787207145763,0.21075048409365135
minicoli__W3110_ph5__1,-4.737173494966981,-0.6999588612486294,0.2209019410416193,-0.33819411507306896,-0.5060890577873867,-0.0020982938586069366
minicoli__W3110_ph5__2,-4.3323548157951,-0.2749402316922174,0.32030156481283,-0.09492793669287458,-0.3252696099139918,0.06374104599613695
minicoli__W3110_pyr__1,-2.640301303535462,-0.03767135887352247,0.7432817959826554,-0.3240492352189328,-0.507003064339294,0.6437353797175921
minicoli__W3110_pyr__2,-2.413211783837935,0.25622573142478,0.8999659399959103,0.006127121125055979,-0.5342220426422539,0.8084862253725884
minicoli__W3110_sorb__1,-7.904478833944234,-0.31964120592262724,0.2079504262772538,-0.15210610529417326,-0.9269974151828126,-0.3697472429572191
minicoli__W3110_sorb__2,-8.106991149184465,-0.2843545153074105,0.31686818839891195,0.0055536824791087005,-0.8141226864336844,-0.2282472383218792
minicoli__W3110_urid__1,-10.192303595318082,-0.02772996819897866,1.4819174580875174,0.028613013005962532,-0.7417419358942468,-0.14597371871249898
minicoli__W3110_urid__2,-10.548820521155063,0.19461133671931474,1.4275684727315134,0.2036327941791427,-0.7922757302370176,0.0011588474703554395
minicoli__W3110_WT_glc__1,-3.623613015105559,-0.5934779649369046,0.06349504959406715,-0.4868965213560568,-0.4680425492666202,-0.05853650097271945
minicoli__W3110_WT_glc__2,-3.833797731333141,-0.8043667365614011,-0.018571397773699868,-0.700319219455519,-0.4890278864338456,-0.2736059720925805
minicoli__W3110_WT_osm__1,-4.008142106554475,-0.09196861820944148,0.7008213280280398,-1.0060293738120052,-0.5850614437216528,-0.4068572548991813
minicoli__W3110_WT_osm__2,-3.5413800548523846,0.4520134306599379,0.6649093091669993,-0.6235237303795511,-0.4770994495754817,-0.26682409365055193
eep__BOP27__1,-3.2023990081991007,-0.4541541310394992,0.3785155052329952,0.10557820431949773,0.1244221984629661,0.09382866102208354
eep__BOP27__2,-3.0564346639532807,-0.4182366935964552,0.4468185138055922,0.15047999390302813,0.10579558886358242,0.13043922998821067
eep__BOP1000__1,-1.842527072475325,-0.5638877251653795,1.4713367957262875,1.726570980358728,0.4439153623312837,0.7723290743721964
eep__BOP1000__2,-1.840824323334688,-0.6775626624601783,0.989478177813707,1.6569929740886682,0.2652885824649207,0.49579595280529
eep__BOP27_ndh-cydB-appC__1,2.563133253557239,0.9701955014651472,2.317421372868964,0.2377431094486031,-0.3294681858015256,0.7178399562547568
eep__BOP27_ndh-cydB-appC__2,3.5778909584178984,1.2424384951218626,2.2978148291494165,-0.2932997040635445,-0.3088338127582695,0.7133880226929996
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-3.943051045836832,0.15607759752033254,1.7404413409646615,1.02403516591618,0.4233730294265943,-0.5253466876128723
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-1.179230759897353,0.20092112632757966,1.9351072452060036,0.8889910070417013,0.4346173529238849,-0.2758437215494869
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.6450258009826163,0.8828001105541903,2.5253682010992518,1.7270521668309635,0.049531992280885014,0.028680680978968812
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,1.9587898662008,1.2460331109116511,2.647597469113588,1.82017499210056,-0.05102146955808173,0.12755066767542012
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.2453120235367274,0.2259332667739553,2.1382915243849805,0.437189327286827,0.05563410582643158,0.3217998396952169
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.0295645656567405,0.5797400608108063,2.302840250647522,0.8650714892643679,0.1685200063611756,0.7396323977227315
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.5351036623888332,-0.11360894542427502,1.2291766273749314,0.38779606695904256,0.09824187076805124,0.3720932222038407
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.8444175129857052,-0.06859315105198771,1.1154304360841178,0.410671036238055,0.013189030893059341,0.6134547669373926
eep__BOP27_nuoB-cydB-appC__1,3.722945911279063,1.2101312821651369,2.6120280480094142,-0.2561579127871543,0.06997925570871111,0.4882750943039085
eep__BOP27_nuoB-cydB-appC__2,3.806502552092766,1.4603941498596609,2.8389862002440442,-0.31843687235474505,-0.023225084519674862,0.11815421918128875
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-1.0622929720068002,0.908645639945454,2.5713677903114256,0.4409933816814959,-0.1365802737837054,-0.21372449261360948
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-1.8121414982657107,0.7440963182306133,2.629641368887663,0.5721390481138506,0.02836561792031844,-0.06724694596392844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.4323856098721368,1.0127178701168802,2.8441061490184403,0.2764191377471352,0.3751803655115111,0.08839676249674255
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.6240473147294893,0.8165626555000571,2.7650993114923565,0.1953901671004505,0.4372633312593664,0.15877789631800887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-5.008771950238363,0.2612848753468082,2.7681233846049533,0.43290878284151896,0.4083276161938301,-0.17916595071337582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-5.259310452238249,0.2890782452477172,2.696933587596904,0.5181342930959403,0.4509022689768436,-0.09374282793228694
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-2.0106844730915028,0.6949019793613562,3.139938211880993,0.7082942824916749,0.3106263290844691,-0.21533576919100209
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-3.505395066816976,0.4609173776495812,3.0489188019087496,0.8368916406473197,0.4963898490164862,-0.22582268173968426
eep__BOP27_ndh-cyoB__1,-1.4615988144695693,0.31734245718130616,0.4713222993156485,-0.018523279499872203,0.2751271323851263,0.3901020806678357
eep__BOP27_ndh-cyoB__2,-1.7751671081808067,0.5400098566679628,0.6414976083950954,0.05910411960140394,0.3033256896122971,0.4659621036932382
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-6.788909365626101,-0.4452061269230887,1.3064189212051218,0.9194320080625058,0.5771557405370764,-0.3892631557815793
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-7.446953600287298,-0.19726687076122665,1.4710138735412404,0.8695593037268665,0.4584635106173476,-0.3696585111725295
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-7.704639377735951,0.6423111157722268,1.9440938880222396,1.0242688516770428,0.2453868950352529,-0.0005791883812236165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-6.142615734471432,0.8332091340017014,1.9537762827496543,0.9328022420924906,0.15863428065941854,0.02281436954393712
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-8.515531975683425,0.17877459089532,1.8482258720267242,0.9607124364596196,0.4241703517293782,0.2178899696497876
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-5.481019590784422,0.6582313250114993,2.161721485284525,0.9454990764661576,0.23141288630534265,0.20618357401769136
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-6.2505777088753165,-0.030072531539976133,2.088803788076463,0.06594271248127903,0.25379068660013004,0.22911237248339056
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-5.55298080923346,0.071330670704576,2.0948225168571035,0.2538807908773837,0.29738539193083824,0.3309433360820844
eep__BOP27_nuoB-cyoB__1,-2.2419780382507395,0.14662307755232715,0.06446336749440462,-0.054711231120885266,0.2212438091744904,0.3184592194490801
eep__BOP27_nuoB-cyoB__2,-2.6670758503249523,0.4899040829771337,0.32339708438465564,0.07791063438531154,0.3354198926005516,0.4559210903879496
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,2.402190740709344,0.6698537842615506,2.185858189263829,1.2821989005072911,0.08187506923123422,0.7765435519830799
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.8341901339179307,0.4704735834076903,2.0285166076762007,1.0751400244762674,0.2126763448062992,0.59322303693056
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,1.320207936720011,0.5571443203218678,1.7344872690172206,1.3418499030825828,0.0672151220655195,0.9087634004837568
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,2.0093121348690617,0.4385606251661613,1.9433374502320573,1.2348329539397138,0.13871709578783253,0.8216013681301941
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.028572002662258,0.7061513753358248,1.649611684883595,0.12964788379779613,0.5006415962791593,0.4719138623499397
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.6939605962373516,0.5090395240656607,1.5503142048203349,0.20458494796121585,0.4978038999412746,0.5587931596523799
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,3.216774233066121,0.2355712358796769,1.727164699102751,0.8558262988171705,-0.07107594892036495,0.6343408622266598
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,2.936021742836331,0.15208595416643078,1.6671703330956458,0.7491667903580961,0.1564823292228983,0.6467570174864914
eep__BOP27_ndh-cydB__1,-1.3689758247753414,0.08171321587041902,0.7279547550972261,0.2634088251198232,0.30237238178265713,0.5795424806329965
eep__BOP27_ndh-cydB__2,-1.692166818516573,0.5732334592756878,0.7631658944745716,0.21085026359775227,0.22664153991042116,0.5830047350587346
eep__BOP27_nuoB-cydB__1,0.06586473928255,1.6705206009858218,1.2756696004360926,0.3916264447763762,0.006534717281635238,0.7793213906795806
eep__BOP27_nuoB-cydB__2,1.3899905552059255,1.1206538466836928,1.3052449489533036,0.4019849450733037,0.0997331651882103,0.8418525340196368
DDB2__PD-005_BW25113_Batch_6h__1,2.753890002209677,0.05757029700422134,1.1857462433990893,0.4872468774742398,-0.8340648723659818,-0.12723029239772998
DDB2__PD-005_BW25113_Batch_6h__2,2.3524129712776847,-0.2560375906200738,1.1333922684479898,0.5176159361541597,-0.8029385385106771,-0.19715708438903512
DDB2__PD-003_BW25113_Batch_9h__1,3.0664828952428653,-0.10444022596749568,1.099372092479328,0.4278369413765599,-0.7419466460599207,-0.16807586777489902
DDB2__PD-003_BW25113_Batch_9h__2,4.170399961500324,0.25805159814764345,0.9390896503562658,0.16525633217394287,-0.42554374968845465,-0.15998061409660205
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.9280446101800408,0.2860472214270944,2.0819111638148198,0.6278487698634763,-0.603814995593261,-0.027134141818516252
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.4704766864383045,0.1591849380379191,2.155536098848927,0.7490899209909878,-0.4515026938811655,-0.17852551024006402
DDB2__PD-005_BW25113_Fed-batch_6h__1,-1.0248796781151572,0.6554791302875325,2.2089944118804112,0.7648537547457739,-0.7073481962716084,-0.3223346990388993
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.781872580078768,0.7632803148000402,2.338532091049068,0.5353588855420082,-0.5068543692039587,-0.142315246792732
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.7934505613991631,0.2846478294055768,2.12824113720454,0.7143821756358761,-0.3469687681059259,-0.0021470405809242976
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.6050724067897004,0.08404658739686077,2.3785215299797446,0.5912167736010776,-0.5911531175079858,0.2350709659175898
DDB2__PD-005_BW25113_Fed-batch_15h__2,-0.2686484614817763,0.4926071313076071,2.3328594444979487,0.5891090264030385,-0.5787324369264848,0.2314675354999398
DDB2__PD-003_BW25113_Fed-batch_21h__1,0.6972735224949189,0.4663570818409326,2.4193768749679805,0.7117233200363486,-0.6438660640077138,0.3617103437948988
DDB2__PD-003_BW25113_Fed-batch_21h__2,-1.210539292614892,0.1657885306282143,2.230834590090227,0.5663324268907122,-0.43967970042172944,0.5141217169364491
DDB2__PD-004_del-basS_Batch_6h__1,2.481940104109821,0.43644603619852784,1.1788390388339014,0.3914962152469439,-0.7511106631658535,-0.3925529624361753
DDB2__PD-004_del-basS_Batch_6h__2,1.9072126439051516,0.4742904606357712,1.158464906520459,0.3749651195478148,-0.7263074759380732,-0.3297445270973629
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.320106396353013,0.8436528098675744,2.0569406429957957,0.8737060728266908,-0.6825347991699235,-0.5282964282981357
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.060787574014949,0.6540172519819789,2.126960825052356,0.5584552116450254,-0.22170829615583545,-0.04672945896208347
DDB2__PD-004_del-basS_Fed-batch_15h__1,0.8304016013800342,-0.22057682423676891,2.071667089785782,0.7224375097335578,-0.7933456875269815,-0.18462207311152845
DDB2__PD-004_del-basS_Fed-batch_15h__2,0.3023175645164383,-0.2600587810525754,2.1677248116381107,0.669378870725124,-0.5302657114247857,0.11541921525898854
DDB2__PD-004_del-kdpE_Batch_6h__1,1.1550162030057236,0.140616147968621,1.2103773361834025,0.38894845652024657,-0.8425421832304316,-0.10203008187775353
DDB2__PD-004_del-kdpE_Batch_6h__2,1.1161537128791712,0.2380279910121832,1.2374754989534562,0.5208278439221417,-0.7064185288568154,-0.13771078535060433
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.2496472874055742,0.33962134446476266,2.156461938143704,0.8665814245320433,-0.7998970541658109,-0.30953429046660297
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.0562181230414835,0.5126062991538243,2.0937534242666143,0.7603424367677238,-0.8778434139685132,-0.20352765843154152
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,0.2678538034985052,-0.08090714071936045,2.0026744419723617,0.6760116740332602,-0.7775251110339898,0.19855716077668184
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-0.0205750936763769,0.2421902329719865,2.24026799430173,0.6573476874294091,-0.3395982525347847,0.3785889334450516
DDB2__PD-005_del-phoB_Batch_6h__1,1.5720545628344218,0.10585143613741188,1.2283335574245964,0.19016988473212493,-0.6815736119119968,-0.18690698319940324
DDB2__PD-005_del-phoB_Batch_6h__2,1.908859453725613,0.3784747719044708,1.2893682396435295,0.2394513224242321,-0.8393893636224323,-0.22105351110348792
DDB2__PD-005_del-phoB_Batch_6h__3,1.7903556338963174,0.01805483460203572,1.049127395368444,0.35903854408175384,-0.3948156250119403,-0.14235715509988545
DDB2__PD-003_del-phoB_Batch_9h__1,3.188233601142431,-0.11755627288267599,0.6838257918683635,0.3304346062546255,-0.6349310268689674,-0.27939917001360826
DDB2__PD-003_del-phoB_Batch_9h__2,0.7851759494841916,0.03074871838393545,0.7296881903352563,0.22425759678163185,-0.4501874668347909,-0.2833164869874789
DDB2__PD-003_del-phoB_Fed-batch_6h__1,3.59586350790852,0.459918769590856,2.026828809300428,0.49161464109513103,-0.34217739756233634,-0.024235422345480373
DDB2__PD-003_del-phoB_Fed-batch_6h__2,2.8262238691647155,0.2375795593001131,2.138215827353436,0.5785944491224146,-0.4545585058757489,-0.06170063906209222
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.6773379909097983,0.6563758968049047,2.5585986488338754,1.3336258368826854,-0.5987795100968896,0.431330570779684
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.8996364537822228,0.6608429928936905,2.1591140093624634,0.673043209012004,-0.24583238664664545,0.0373685130868342
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-1.205492384668872,0.13881221172532854,2.3587947245007097,0.6349466580656049,-0.5082861163271435,0.24940911188163994
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-1.7431265487153085,0.11816138371969488,2.446731491740211,0.5444983417938438,-0.5062117543650615,0.2134181153241954
DDB2__PD-003_del-phoB_Fed-batch_21h__1,0.9933465607481082,0.6427342186071643,2.228090991969159,0.7381883268844458,-0.5525184458624484,0.33369608246568383
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.4979856813706,0.08283619699164291,2.2319069674927885,0.8285576509028907,-0.43626974012327935,0.2847021347030569
DDB2__PD-004_del-qseB_Batch_6h__1,2.0258831778385,0.2445029643556147,1.3734503562619322,0.480358674344199,-0.7653577650006049,-0.12791638658763738
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.211060409755407,1.1303193567016656,2.1231285793141232,1.010378209266927,-0.9503297672263926,0.0070327348853478355
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.31941656415662,0.8321022061071819,2.137606036323751,1.0270321783183682,-0.7361356175481646,0.14395110458813146
DDB2__PD-004_del-qseB_Fed-batch_15h__1,0.8718962168722642,0.2176811156685821,1.9636231830695736,0.6544617632829706,-0.7540693477360314,0.14349024146300948
DDB2__PD-004_del-qseB_Fed-batch_15h__2,0.657987779368692,-0.06670671576545661,2.2084547742833043,0.5076997872335038,-0.6347037864704443,0.3342680715119659
DDB2__PD-004_del-qseC_Batch_6h__1,1.674757144564476,0.15908646992103126,1.3503318173190806,0.5740895561820878,-0.8005131135736594,-0.1054807241193494
DDB2__PD-004_del-qseC_Batch_6h__2,1.0682273934405695,0.3525108631666685,1.3510645570398123,0.6022864668107335,-0.6720618851592306,-0.1890055363379357
DDB2__PD-004_del-qseC_Fed-batch_6h__1,4.294007419266214,1.1260451770101172,2.038442346495682,1.0370285072826328,-1.237216769828594,-0.20126649289716705
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.6441131668359377,0.8523663204558369,2.403975530810856,0.5451287520916868,-0.8849745140961645,0.007007073388662022
DDB2__PD-004_del-qseC_Fed-batch_15h__1,0.5971301678275512,-0.07043742331626922,2.00620879873315,0.605312384228899,-0.8442983940080141,0.24433059166856094
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.003352018312175,0.03094934357367851,2.2472344628291445,0.6188119639912557,-0.6395903403072651,0.41673648908845706
DDB2__PD-005_del-qseF_Batch_6h__1,2.8935811149352566,-0.10816746295874946,1.2084570098198473,0.4537480826567553,-0.7978061440950448,-0.14804630641666705
DDB2__PD-005_del-qseF_Batch_6h__2,2.358258009965535,0.3978059168196504,1.445530740856551,0.30175298366465064,-0.6794802158196589,-0.2472769860054029
DDB2__PD-003_del-qseF_Batch_6h__1,3.294024458400127,-0.017041839835811427,1.2186360057499996,0.17516385375540364,-0.5209699103436094,-0.04129063094139518
DDB2__PD-003_del-qseF_Batch_6h__2,2.6047623332549765,-0.137593034179595,1.1409144739563164,0.27679081888711465,-0.7947186295527988,-0.07120032371772211
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.6050714461027742,0.2232472540952859,2.1853312664749542,0.5791260058305987,-0.4742444615390031,0.07928259588675246
