,A,TdcA,Crp,ihfB
ecoli_00032,-0.383445281,-0.816428563,0.11651884600000001,1.115534085
ecoli_00033,0.6292033549,1.061357625,0.16921202300000002,0.215499185
ecoli_00034,-1.4567338636,-0.26420454400000004,0.03216219,-0.16648385500000001
ecoli_00035,-0.2373360772,-0.300978319,0.29367586300000004,0.46454559500000003
ecoli_00036,-0.1467906737,-0.683680464,0.22863865300000003,0.423041565
ecoli_00037,-1.2493392116,-0.569837138,0.505105143,0.8464916450000001
ecoli_00038,0.5312755106,-0.834139662,0.563775123,0.8042016750000001
ecoli_00039,0.4153671454,0.45116162,0.339165103,-0.302034215
ecoli_00040,-0.3559875562,-0.897553967,0.360235063,-0.19284083500000002
ecoli_00041,-1.4385173769000001,-0.884687591,0.32216916300000004,0.868944275
ecoli_00042,-1.2835033859,-0.24666584100000002,0.315987593,0.509379655
ecoli_00043,-0.5837380819,-0.7113955040000001,0.30577407300000004,-0.339403675
ecoli_00044,-0.7037674777,-0.047749918,0.322569413,-0.297203465
ecoli_00045,-0.5338770023,-0.36784159600000005,0.194465293,-0.6204796650000001
ecoli_00046,-0.3349093884,0.079021016,0.13385438500000002,-0.5922961330000001
ecoli_00047,-1.1508962631,-0.047580074,0.325118883,-0.26224984500000004
ecoli_00048,-1.1996521166,-0.779276606,0.343466333,-0.136506935
ecoli_00049,-1.8025873365,-0.720643914,0.215598863,0.036167395000000005
ecoli_00050,0.6058109551,0.17574535900000002,0.348125933,-0.13827825500000002
ecoli_00051,0.1731376379,-0.43442499900000003,0.319898823,-0.251474605
ecoli_00052,-0.1636170788,0.013349895,0.31218181300000003,-0.8723242170000001
ecoli_00053,-0.070944092,0.071298102,0.348980073,-0.871424807
ecoli_00054,2.0463449952,3.488589051,0.883560683,-0.185728995
ecoli_00055,1.7267297845,3.374863506,1.1275514229999999,-0.34076356500000005
ecoli_00056,2.0472071709,3.369105392,0.46435899300000005,0.647908585
ecoli_00057,1.8594685144,3.14063315,0.46188222300000004,0.605473425
ecoli_00058,1.5237750256,1.768598914,0.44664785300000004,0.018456405000000002
ecoli_00059,1.3104592743999999,2.058582136,0.49525865300000005,-0.006356255000000001
ecoli_00060,-0.7699861234,-0.121584774,0.319951353,0.164126605
ecoli_00061,-0.7438745345000001,0.179708749,0.360933593,0.15512309500000002
ecoli_00062,0.2339077924,1.306560672,0.8061810030000001,0.644921705
ecoli_00063,2.471063349,1.906329247,0.764467493,0.659472645
ecoli_00064,-0.1330164561,-0.45631426500000005,-0.686581477,0.277552005
ecoli_00065,-0.6837569792,-0.53628876,-0.620927,0.08413458500000001
ecoli_00066,0.41711204820000003,-0.649102307,-1.046248202,0.009492215
ecoli_00067,0.3603346479,-0.40904577200000003,-1.071490687,-0.13246892500000002
ecoli_00068,0.9164838225,-0.372881833,-0.09169608400000001,0.323090545
ecoli_00070,0.7909816359,-0.132721201,-0.171476714,-0.0050519250000000005
ecoli_00071,0.9122287250000001,0.48656892500000004,-0.216511799,0.045105535
ecoli_00072,0.0632627654,-0.114674232,-0.237794143,-0.07972467500000001
ecoli_00073,-0.3793472631,0.46631725,0.097308024,-0.17243101500000002
ecoli_00074,-2.9163379611,-1.218417149,0.0007891440000000001,-0.170063665
ecoli_00075,4.2097933762,3.297980172,0.37930993300000004,0.631325145
ecoli_00077,2.451862154,1.110701843,0.207746483,0.5065485750000001
ecoli_00078,2.6909642698000003,1.744198,0.245706203,0.906130685
ecoli_00079,1.5866616791,1.008958078,0.395080543,0.004072415
ecoli_00080,0.0430831843,0.737074128,0.005806082000000001,0.073518865
ecoli_00081,1.5003865124,0.8949619160000001,0.19238992300000002,0.12347822500000001
ecoli_00082,1.820727573,2.762646428,0.7848307330000001,-0.30622956500000004
ecoli_00083,1.5473724585,2.965087271,0.774460393,-0.352816565
ecoli_00084,1.3510512914000001,0.9297828920000001,0.31349375300000004,-0.26311180500000003
ecoli_00085,1.0131530572,1.316185986,0.373244063,-0.088390225
ecoli_00086,2.067531392,1.783614701,0.205353913,0.08919740500000001
ecoli_00087,2.0782049174,1.8746109080000002,0.159225273,0.021087685000000002
ecoli_00088,-0.2521520004,-0.530168278,0.12650519300000002,0.279636635
ecoli_00089,-0.292967305,-0.586236983,0.163147493,0.32569436500000004
ecoli_00090,-0.0376306028,-0.634334299,0.046791002000000005,-0.027273645000000003
ecoli_00091,-0.0469633088,-0.124895851,-0.014761104,-0.13678458500000001
ecoli_00092,2.8297808958,3.837610528,0.271760703,-0.018986005
ecoli_00093,-0.5479390923,-0.438253722,0.20485867300000002,-0.16863898500000002
ecoli_00094,1.6721011145,3.346572437,0.24727295300000002,0.377391115
ecoli_00095,1.7373524752,3.500076596,0.204154523,0.29310171500000004
ecoli_00096,0.5675675609,1.300034681,0.45717146300000006,0.34542376500000005
ecoli_00097,0.497684919,1.2870292220000001,0.376256283,0.433644805
ecoli_00098,1.7301210268,2.373126917,0.11748048200000001,0.154811065
ecoli_00099,0.9875298553,2.215720732,0.125422963,0.184431905
ecoli_00100,0.6324225123,-0.278081677,-0.004082425000000001,-0.25137586500000003
ecoli_00101,0.2738083557,-0.24608040900000003,-0.66628918,-0.868628418
ecoli_00102,-0.3714078717,0.292480428,-0.570898456,-0.841749195
ecoli_00103,1.1566003039,0.7378722830000001,-0.228845183,-0.730282673
ecoli_00104,0.9597389687000001,1.111192591,-0.18410035800000002,-0.70811133
ecoli_00105,1.415888961,0.678807672,-0.134837475,-0.120886425
ecoli_00106,1.2823440259,1.185245242,-0.06971342200000001,-0.235195225
ecoli_00107,1.9129461725999999,1.225684674,0.000271048,-0.226979175
ecoli_00108,-0.3122859374,2.521765325,0.768482663,0.817711665
ecoli_00109,0.8329931846,2.67956496,0.980974663,0.8890342950000001
ecoli_00110,0.3010103739,-0.135478924,0.29165508300000004,0.427391075
ecoli_00111,-0.5664198163,0.15343741900000002,0.25672264300000003,0.49290713500000005
ecoli_00112,-0.3756529306,-0.45463377400000005,0.37124749300000004,0.45579148500000005
ecoli_00113,2.1249665518,1.079474918,1.429825303,1.075854265
ecoli_00114,1.8881070567,0.559284114,1.300445483,0.8624663450000001
ecoli_00115,1.8496269172000002,0.17934597700000002,1.236903523,0.782298315
ecoli_00116,-1.5129347409,-0.600052385,-9.852476477,0.7741806250000001
ecoli_00117,-1.8121108992,-0.284366548,-9.107951936,0.780515025
ecoli_00118,-0.8435748981000001,-0.584213811,-9.852476477,0.668204965
ecoli_00119,-1.3471344655,-0.612982157,-9.025871704,0.9036337950000001
ecoli_00120,-1.7603831262,-1.019640472,-9.566616581,0.880205215
ecoli_00121,-1.6096873763000001,-0.950161149,-9.852476477,0.9120195050000001
ecoli_00122,-0.8528238551,-0.145969644,-9.852476477,0.895131325
ecoli_00123,-1.3811238152,-0.706635291,-9.852476477,0.8307353350000001
ecoli_00124,-0.3044992046,-0.371606877,-9.852476477,0.894754805
ecoli_00125,-2.9483414752,0.139967541,1.438555163,0.6064907850000001
ecoli_00126,-0.5156779094,-0.541044053,0.12370463300000001,-0.26191363500000003
ecoli_00127,0.1178357746,-0.247408184,0.23737495300000003,-0.846024697
ecoli_00128,-0.1957332139,-1.050597697,-0.266972174,-0.775242359
ecoli_00129,-1.4042510229,0.019441698,1.5517659030000002,0.6607472950000001
ecoli_00130,-1.7136497938000002,-0.161439995,0.736260553,-0.066971575
ecoli_00131,-1.5472296970000001,-0.11538000600000001,1.248499963,0.21387256500000001
ecoli_00132,-1.352936355,-0.606579859,-0.022893763,-0.314610025
ecoli_00133,2.1667310689,2.540506751,0.578078713,0.116353545
ecoli_00134,-1.5762645024,-0.8005085580000001,-0.001157444,-0.254239745
ecoli_00135,-0.07294643640000001,0.13649950700000002,-0.163650862,-0.295363645
ecoli_00136,-1.814328771,0.10539124500000001,0.18829674300000002,-0.598037926
ecoli_00137,0.7409464290000001,-0.38513465300000005,-0.255090408,-0.42064137500000004
ecoli_00138,0.6921105753,1.233340514,0.584709813,-0.051506065000000004
ecoli_00139,-1.2381402304,-0.265770762,0.898060053,0.068028155
ecoli_00140,-0.704449469,-0.594785841,0.234450913,-0.241751655
ecoli_00141,-0.8570572974,0.801066377,0.5824345430000001,-0.179127275
ecoli_00142,-0.2596261392,1.269249259,0.155824183,-0.346710805
ecoli_00143,-0.5616177808,-0.5845416680000001,0.08995910700000001,-0.342105245
ecoli_00144,5.276601604,6.649996477,0.264629563,-0.589388949
ecoli_00145,-0.3164948684,1.662364055,0.615108903,-0.050211675000000004
ecoli_00146,2.1531117736,2.404721217,0.311997713,0.112337685
ecoli_00147,-0.1660605403,0.429402453,0.5353218630000001,0.8555401050000001
ecoli_00148,-0.0616187403,-0.491306611,0.445484003,0.353007465
ecoli_00149,1.3288966734,3.158662556,0.29887890300000003,0.5749310550000001
ecoli_00150,0.6302836295,0.6088721880000001,0.302115623,0.20948735500000001
ecoli_00151,0.4462958636,2.365593591,-0.214788422,0.125166975
ecoli_00152,1.378866152,2.370151443,0.026451149,-0.22523246500000002
ecoli_00153,0.3303966242,0.14754393100000002,-0.313835929,-0.522299721
ecoli_00154,1.3442748724,0.8696064450000001,0.506935123,0.171467045
ecoli_00155,-0.5945232460000001,-0.437163491,-0.42053636400000005,0.336416765
ecoli_00157,-0.2071422614,0.986202966,0.565682133,0.527257035
ecoli_00158,0.7288381780000001,3.61978501,0.307042493,0.27466824500000003
ecoli_00159,2.5379772132,1.1403584580000001,0.029020072,-0.35453504500000005
ecoli_00160,1.1445190984,0.632697354,-0.24384744700000002,-0.20853702500000001
ecoli_00169,1.0467435109,0.158398321,-0.021205165,-1.114766093
ecoli_00170,1.0110959953,0.158469316,-0.013075078,-1.198454692
ecoli_00171,-0.8976990623000001,-0.178282447,0.093050269,-0.531726669
ecoli_00172,-0.5532301754,-0.530532022,0.39985849300000004,-0.262344285
ecoli_00173,3.2760353369,4.667000216,0.172960833,-0.713059603
ecoli_00174,2.5084526579,4.146944016,0.493173503,-0.552746132
ecoli_00175,1.2117727601000001,2.769475364,0.503238653,0.8413076650000001
ecoli_00176,1.7722464597,2.98408971,0.486485123,0.716887895
ecoli_00177,-1.0267848363,0.222390415,-0.34473195700000003,0.23464762500000003
ecoli_00178,-1.6976218508,-0.284162713,-0.550939686,0.036029945
ecoli_00179,1.1158345819,0.8866739490000001,1.026079293,-0.38924391500000005
ecoli_00180,1.0882105004,0.9275420620000001,0.9645909530000001,-0.49012625
ecoli_00181,1.2012741241,-0.16430250700000001,-0.0020434050000000003,-1.2518318019999999
ecoli_00182,1.5187741232,-0.026494241,-0.06998529,-1.190588725
ecoli_00183,-1.2305573608,-0.7827919480000001,0.166015523,-0.11737177500000001
ecoli_00184,-0.2772538473,-0.100327763,0.165936663,-0.23463296500000003
ecoli_00185,-0.0348417071,-0.041592438,0.08710832,-0.88716264
ecoli_00186,-0.0189021846,0.138676517,0.073714532,-1.056596459
ecoli_00187,0.39365362270000004,1.442210784,0.419092283,-0.164828625
ecoli_00188,0.721960357,1.484576357,0.41257850300000004,-0.156698685
ecoli_00189,0.8043309215000001,-0.049280418000000006,0.211699823,-0.612021456
ecoli_00190,1.0597310429,0.132330054,0.24928939300000003,-0.6368662970000001
ecoli_00191,0.8073396552000001,0.46862329500000005,0.823666823,-0.315836855
ecoli_00192,1.7294960843,1.382509088,1.104333543,-0.11250578500000001
ecoli_00193,0.3946762133,0.20197294100000002,0.31050345300000004,-0.197048255
ecoli_00194,0.2180572919,0.20145019900000002,0.33765284300000004,-0.016725155000000002
ecoli_00195,0.2227248651,0.342837724,-0.141785767,-0.756265837
ecoli_00196,-0.371223499,0.108791356,0.255483463,-0.246303875
ecoli_00197,-0.3347654567,0.216601223,0.27079068300000003,-0.308254705
ecoli_00198,-0.3175308047,0.108130365,-0.10748262700000001,-0.753961313
ecoli_00199,-0.4092408597,0.222529476,0.340002173,0.048335155000000005
ecoli_00200,0.013161465800000001,0.840622847,0.487174103,0.008906585
ecoli_00201,1.3846430056,1.7044669950000002,0.518280163,0.9312559250000001
ecoli_00202,1.7230560536000001,1.954919891,0.5586262230000001,0.8762793350000001
ecoli_00203,0.3201352612,0.38972072300000005,0.452821843,0.374492025
ecoli_00204,-0.4487979689,-0.09809060700000001,0.36938018300000003,0.10842385500000001
ecoli_00205,1.4822181175,0.7748998730000001,0.49007886300000003,0.8927779450000001
ecoli_00206,0.9169766999000001,0.928068097,0.474334523,0.9751252050000001
ecoli_00207,1.0485667261,0.747386314,0.830611623,0.41649266500000004
ecoli_00208,0.5394224019,0.8049004080000001,0.7498248230000001,0.42112533500000005
ecoli_00209,-1.4381859503,-0.405975209,0.39857596300000003,0.077391735
ecoli_00210,-0.1406267369,0.534166201,0.474739703,0.130486615
ecoli_00211,0.47045615890000003,0.353005424,0.27564292300000004,0.172641955
ecoli_00212,-0.8123966879000001,-0.11688495300000001,0.268154863,0.207431095
ecoli_00213,1.7231376597999999,2.233848202,0.582376183,0.7855035850000001
ecoli_00214,2.6245939416,1.82239334,0.636744023,0.670479245
ecoli_00215,-0.4888102472,0.426613057,0.332940493,-0.104676025
ecoli_00216,-0.1648944862,-0.031436249,0.32368551300000004,-0.139979205
ecoli_00217,-0.4279722033,1.1211097620000001,0.636331983,0.183526605
ecoli_00218,1.2356918222,1.503898043,0.554671843,0.5048975450000001
ecoli_00219,-0.3721192354,0.240356812,0.36809995300000004,-0.133531365
ecoli_00220,-0.7018159425,0.422928104,0.422601483,-0.094717825
ecoli_00221,-0.4128838906,-0.27381951,0.363195763,0.292940975
ecoli_00222,0.14499547270000002,0.14736295800000002,0.30711134300000004,-0.073970795
ecoli_00223,-0.17119408960000002,0.13672952700000002,0.8218948030000001,0.5608763050000001
ecoli_00224,-0.2854382098,0.203237319,0.832054603,0.493183935
ecoli_00225,0.8406884023000001,1.891857543,0.596168643,0.7981991850000001
ecoli_00226,1.6549686775999999,2.029986577,0.633656513,0.797997595
ecoli_00227,-0.0141809069,0.08832216500000001,0.23073483300000003,-0.593982416
ecoli_00228,0.2614028733,0.7447781560000001,0.160408733,-0.46387607100000006
ecoli_00229,-0.5862723188,0.488212387,0.33273120300000003,0.250692175
ecoli_00230,0.0470371314,0.077413782,0.351625083,0.117195875
ecoli_00231,0.5112367494,0.195739927,0.22966762300000002,-0.056704485000000006
ecoli_00232,0.08075605200000001,0.439665097,0.288967533,-0.07788523500000001
ecoli_00233,-0.4026081837,0.004324893000000001,0.263027813,-0.053282165000000006
ecoli_00234,-0.383117835,0.344159017,0.38965776300000005,-0.17460455500000002
ecoli_00235,-0.5636558245000001,0.296980424,0.20591431300000002,0.330804415
ecoli_00236,0.0243600889,0.5944728570000001,0.360213693,0.34874165500000004
ecoli_00237,1.3103170852,2.2960738320000003,0.045779202000000005,0.18153876500000002
ecoli_00238,1.7276407513,2.482024956,0.144864783,0.07463568500000001
ecoli_00239,1.8472460576,1.8206206580000002,0.252590313,-0.048072745
ecoli_00240,1.5690106795,1.562253463,0.223236343,-0.084592575
ecoli_00241,0.9791857953,2.484797787,0.33342218300000004,0.168173235
ecoli_00242,1.4630642431,1.958196047,0.264908103,0.40226726500000004
ecoli_00243,2.1666891064,1.95504017,0.307141653,0.31857179500000005
ecoli_00244,1.6124511874,1.6979918,-0.057655873,-0.18964956500000002
ecoli_00245,2.0181463842,1.576753584,-0.070605865,-0.254357585
ecoli_00246,3.9812778532,5.201393746,-0.069139537,-0.26528265500000003
ecoli_00247,3.6115600558,5.059193242,-0.022394787000000003,-0.279414645
ecoli_00248,3.4111268499,3.912944092,0.401836273,-0.027787695
ecoli_00249,-0.097521384,1.022452423,0.24554710300000002,0.353868815
ecoli_00250,-0.19108383680000002,0.5855425940000001,0.412722073,0.41974093500000004
ecoli_00251,0.9079975975000001,0.899278871,0.376783933,-0.073725045
ecoli_00252,0.8382228108,0.625617795,0.375609213,-0.208171285
ecoli_00253,1.2225401191,1.991042911,0.029854537,-0.6507081960000001
ecoli_00254,0.8847991903,1.788893468,0.109766425,-0.478276798
ecoli_00255,1.1211948874,4.04693053,0.311947293,0.186856515
ecoli_00256,0.5655915824000001,4.065643472,0.19927317300000003,0.250459455
ecoli_00257,2.7312466688,4.032738698,0.385079333,0.135640005
ecoli_00258,2.023399624,4.297050611,0.334463263,-0.011190665
ecoli_00259,0.1608903478,2.312764476,-0.0037122770000000004,0.428030885
ecoli_00260,1.1629578886,2.679249157,-0.098690551,0.205704095
ecoli_00261,2.0193892797,3.184097284,0.272968543,-0.166460525
ecoli_00262,1.2238734748,3.0438265270000002,0.268494893,-0.06146080500000001
ecoli_00263,0.5166335360000001,0.772299947,0.422197943,-0.145626785
ecoli_00264,-0.0377001072,0.285779298,0.567725263,-0.116302715
ecoli_00265,-0.7288032065000001,-0.267434697,0.6961985230000001,0.549578395
ecoli_00266,-0.612917492,0.062568392,0.736210653,0.43058213500000003
ecoli_00267,1.7711119701,2.33815497,0.5420487930000001,0.190655385
ecoli_00268,1.8511917673,1.954189525,0.5730386230000001,0.252124195
ecoli_00269,-0.9001083414000001,0.462047507,0.911502773,0.5006850850000001
ecoli_00270,0.0841068028,0.026866569000000003,0.943276293,0.521677585
ecoli_00271,1.2858691002,0.8572942830000001,0.106685208,-0.189715765
ecoli_00272,-0.1409425213,-0.176872031,0.063971556,-0.220002785
ecoli_00273,0.0958051291,-0.20952410100000002,0.821857583,0.28719155500000004
ecoli_00274,-0.0727853836,0.096332524,0.648169773,0.25688472500000004
ecoli_00275,0.5460819431,0.376724942,0.843077653,0.346392305
ecoli_00276,0.1567680103,0.14163383300000001,0.8884085730000001,0.490369765
ecoli_00277,0.8009483565000001,0.732092437,0.348438943,-0.32222528500000003
ecoli_00278,0.6159732546000001,0.573684764,0.309908293,-0.262492545
ecoli_00279,-1.9235894443000001,0.32615857,-0.030941686000000003,-0.24330995500000002
ecoli_00280,-2.8543907208,0.163204651,-0.041858422,-0.073045625
ecoli_00281,-1.2362642819,-0.949861405,-0.41418928400000005,-1.271892759
ecoli_00282,-1.2760487884,-0.696130506,-0.322180379,-0.634524159
ecoli_00283,-0.7942997730000001,0.061984017,0.482338413,0.254435625
ecoli_00284,-0.5540940014,0.764696424,0.519726133,0.410888815
ecoli_00285,0.6085965682000001,0.44561465100000003,0.10509646700000001,-0.48980773
ecoli_00286,0.5883263063,-0.40704018900000005,0.09710128400000001,-0.5114058730000001
ecoli_00287,1.4388816415,1.175004234,1.000412783,0.115925255
ecoli_00288,0.8520137785,1.13220746,1.013481493,0.059341995
ecoli_00289,0.17899339820000001,-0.6366833510000001,0.44647993300000005,-0.316502855
ecoli_00290,0.0057770148,-0.021648025,0.618285233,-0.027274305000000002
ecoli_00291,0.09423817400000001,0.270591607,0.46214110300000005,0.21852216500000002
ecoli_00292,0.3202572164,0.202663375,0.518639853,0.089544445
ecoli_00293,0.35664812490000003,0.345195817,0.47472340300000004,0.25115724500000003
ecoli_00294,-0.2500536895,-0.014534839,0.429799533,0.231592915
ecoli_00295,0.0378611835,-0.037496694000000004,0.026469302,-0.39827128500000003
ecoli_00296,-0.1427685648,0.034634359,0.09906102300000001,-0.361897055
ecoli_00297,0.4769166435,0.423536827,0.49321258300000004,0.234477855
ecoli_00298,0.27611181890000003,0.791634692,0.508607923,0.152283425
ecoli_00299,0.44344211370000003,0.32243644800000004,0.38566819300000005,-0.068099535
ecoli_00300,0.7940655537,0.5385418710000001,0.362990173,-0.036035855000000006
ecoli_00301,0.1671629279,-0.363558934,0.36842613300000004,-0.18176504500000001
ecoli_00302,-0.27172314410000004,-0.085790352,0.736125773,0.269205825
ecoli_00303,0.4921873437,0.513485602,0.553279673,0.148042285
ecoli_00304,0.3987412313,0.30057457800000004,0.42430167300000005,-0.250908275
ecoli_00305,0.4029191572,2.041285891,0.904530523,0.48513176500000005
ecoli_00306,-0.06813645880000001,1.865386245,0.929254393,0.266281765
ecoli_00307,2.0479883551,2.671077501,0.9289372330000001,0.38202392500000004
ecoli_00308,1.6333568308,2.63044554,0.9358953230000001,0.421074335
ecoli_00309,3.7143782698,3.913014989,0.8647486830000001,0.636740065
ecoli_00310,3.6124631338,3.934728813,0.829767083,0.691051775
ecoli_00311,3.3336443807,2.901768213,1.000233243,0.695164695
ecoli_00312,1.1119571489,1.564160397,0.9954071830000001,0.971904815
ecoli_00313,-0.8281915932,-0.30420031000000003,0.503242803,0.045415855000000005
ecoli_00314,-0.42655296730000003,-0.20471315,0.5733612730000001,0.152257115
ecoli_00315,1.6371814956000001,1.546517624,0.688985203,0.5501011250000001
ecoli_00316,1.9127338703999999,1.669785493,0.689163233,0.532344675
ecoli_00317,0.5026834086,0.9714592590000001,0.566404903,0.626683035
ecoli_00318,0.6799641602000001,0.747392974,0.587592463,0.596736845
ecoli_00319,1.0317711237,-0.154665342,0.10847917900000001,-0.15358316500000002
ecoli_00320,1.1649931811,0.173967945,0.14360144,-0.036589665
ecoli_00321,0.1011801848,1.7330334010000001,1.042582673,0.775029505
ecoli_00322,0.3015239353,1.877698002,1.027989663,0.8413603550000001
ecoli_00323,0.7101149393,-0.35961987500000003,0.09382866100000001,-0.48556983000000004
ecoli_00324,1.2287697654,-0.08599351300000001,0.13043923,-0.46299467600000005
ecoli_00325,0.7770144532000001,0.10985441900000001,0.057576022000000004,-0.5230424
ecoli_00326,0.2061174613,-0.10951545500000001,0.46187418300000005,0.050135135000000004
ecoli_00327,-0.0591279719,-0.49409852200000004,0.7723290730000001,0.5308955750000001
ecoli_00328,-0.0727336902,-0.783869447,0.495795953,0.239963105
ecoli_00329,-0.1413652595,-0.069200484,0.621328373,0.321393215
ecoli_00330,-0.6528672833,-0.533811358,0.486348433,0.175331545
ecoli_00331,-0.2633700921,-0.026913246000000002,0.13801763,-0.012998075000000001
ecoli_00332,-0.3845785954,-0.6063591700000001,0.15520324300000002,-0.17918820500000002
ecoli_00333,-0.7378551684,-0.11435853800000001,0.211227453,0.11520936500000001
ecoli_00334,-0.8862763466,-0.40300480400000005,0.156206473,-0.10849309500000001
ecoli_00335,0.8908509634,-0.05639998500000001,-0.23326590800000002,-0.712682895
ecoli_00336,0.47044522240000003,-0.40409533200000003,-0.08594182800000001,-0.45515782
ecoli_00337,-0.2292507491,-0.19891967200000002,0.027939159,-0.19995716500000002
ecoli_00338,-0.712623376,-0.615787669,0.095125363,-0.057134725000000004
ecoli_00339,0.5684695287,-0.19894520200000002,-0.186683067,-0.6934130190000001
ecoli_00340,0.12204904250000001,-0.272937935,-0.08065952300000001,-0.61577951
ecoli_00341,0.6100375236000001,0.16122835,-0.32169368600000003,-0.8395102720000001
ecoli_00342,0.6628573758,-0.020036761,-0.22926116100000002,-0.70593072
ecoli_00343,-0.7737884174,-0.346107744,-0.29073972200000003,-0.6174351720000001
ecoli_00344,-1.1334693714,-0.384046716,-0.328630297,-0.7454431260000001
ecoli_00345,-0.5267506342,-0.357153694,-0.103214605,-0.553778804
ecoli_00346,-0.4426865332,-0.142537723,-0.05797147800000001,-0.39342944500000004
ecoli_00347,0.6661063398,0.39172902200000004,0.20789728300000002,-0.242068375
ecoli_00348,0.5289449377000001,0.05985368,0.288214413,-0.145811075
ecoli_00349,0.9505415515000001,0.44837573500000005,0.16856253300000001,-0.22252184500000002
ecoli_00350,0.9371030164,0.808308659,0.144982372,-0.290125915
ecoli_00351,0.3994453204,0.736866495,0.495849313,0.818727175
ecoli_00352,0.6909182867,0.263091448,0.08223337900000001,-0.43698767
ecoli_00353,0.6276409112,0.21897254500000002,0.260077643,-0.23280757500000002
ecoli_00354,0.4766316393,0.237959523,0.110092349,-0.44035611500000005
ecoli_00355,0.854466283,-0.011044987000000001,0.946417433,0.48633563500000004
ecoli_00356,1.1900606559,0.7388831260000001,0.980365153,0.469224085
ecoli_00357,0.7742053541,0.8361586470000001,0.9986914830000001,0.310422755
ecoli_00358,1.1425466031,1.127030933,0.9749593430000001,0.406436905
ecoli_00359,0.677535234,0.683122687,0.830338573,0.107600365
ecoli_00360,0.9304398841,1.005304552,0.926503413,0.14424013500000002
ecoli_00361,1.1576500898,0.504500445,0.8096897230000001,0.21443858500000001
ecoli_00362,1.1227115155,0.6406474870000001,0.9991721830000001,0.256181475
ecoli_00363,1.8947284445,0.020514901000000002,-0.219087253,-0.7748466310000001
ecoli_00364,0.6223680077,-0.33154513700000005,0.06872793,-0.64266658
ecoli_00365,9.9599075241,5.573179409,0.181883243,-1.939577305
ecoli_00366,8.0159083793,4.405873983,0.46045822300000006,-2.241790295
ecoli_00367,5.710438388,3.960712359,-1.466715649,-1.209246395
ecoli_00368,5.0141754657,3.399490602,-1.564214307,-1.408883126
ecoli_00369,2.0824496579,-0.293005675,0.10006032100000001,-0.692410551
ecoli_00370,2.3124395302,0.27486123100000004,-0.24440689100000001,-0.760633267
ecoli_00371,7.695362291,3.31505307,-0.15585906600000002,-2.122024952
ecoli_00372,9.5596577401,4.898847025,0.12222331400000001,-1.985576121
ecoli_00373,3.7712035997,0.9622373740000001,-2.568928611,-1.809309373
ecoli_00374,3.28344638,0.951329953,-2.37205329,-1.769452582
ecoli_00375,0.6852532803,-0.7708010230000001,-0.13952741600000002,-0.654139134
ecoli_00376,1.2931545198,-0.124147881,-0.121563182,-0.673502463
ecoli_00377,1.9794241283,-0.428088344,-1.138543574,-1.495545031
ecoli_00378,2.3210641338,-0.10490202300000001,-1.125744815,-1.3725593790000001
ecoli_00379,1.5913803348000002,0.7593768830000001,-0.616348749,-1.642703878
ecoli_00380,1.7258141708,0.723969995,-0.651084973,-1.608883975
ecoli_00381,1.9016299752,-0.0174061,-0.424559634,-0.7174840370000001
ecoli_00382,2.1204429212,-0.40842275800000005,-0.35219075800000005,-0.795013022
ecoli_00383,3.3990662853,-0.093819043,0.17718560300000002,-2.385835026
ecoli_00384,3.1772317073,0.036695604,0.253641923,-2.377511802
ecoli_00385,1.448471968,-0.507935435,-0.8382274850000001,-1.499025855
ecoli_00386,1.3480967941,0.145207849,-0.903455694,-1.429627373
ecoli_00387,0.394763366,-1.069510816,-0.296102011,-0.797538743
ecoli_00388,0.7031083892000001,-0.906455569,-0.23094071100000002,-0.715373115
ecoli_00389,4.6035405581,0.7311442930000001,-0.708797459,-1.969755932
ecoli_00390,3.5989032153,0.553848079,-0.968107711,-1.89297845
ecoli_00391,1.8383652551,-0.125141158,-1.356589447,-1.285918855
ecoli_00392,1.8723958755,-0.212499882,-1.123683673,-1.320916752
ecoli_00393,0.8220107176,-0.78955874,0.062207968,-0.311726125
ecoli_00394,1.5183256435999999,-0.28874542400000003,0.01735881,-0.313698215
ecoli_00395,0.1390109641,0.201101111,0.43556652300000004,-0.356550505
ecoli_00396,1.0425249442,0.299293493,0.40063680300000004,-0.286844505
ecoli_00397,1.0777241189,1.554655211,0.37188534300000003,0.8838351350000001
ecoli_00398,0.5972471205000001,0.650293937,0.35534419300000003,0.915693485
ecoli_00399,0.8218452278,0.09341018300000001,0.739618883,0.005993265
ecoli_00400,1.0671132218,-0.359335889,0.562500333,-0.007385775000000001
ecoli_00401,0.9893342321,-0.773641816,0.5847484430000001,-0.501685806
ecoli_00402,1.0433817794,-0.328294609,0.18943374300000002,-0.528992617
ecoli_00403,-0.5530065953000001,0.769793067,-0.071245341,0.11469567500000001
ecoli_00404,0.9222890074000001,1.024009994,-0.002275453,0.23116971500000003
ecoli_00405,1.0853503361,0.12453763400000001,0.515020333,-0.45345180900000004
ecoli_00406,0.5800661165000001,-0.36486706500000005,0.5286701730000001,-0.329073775
ecoli_00407,0.5090025179000001,-0.094259837,0.349377103,-0.40363830500000003
ecoli_00408,0.027648032000000003,0.092468489,0.396319383,-0.277036345
ecoli_00409,0.6225325420000001,1.370275533,0.286434483,0.227503365
ecoli_00410,0.8533347416,0.5770453950000001,0.302318703,0.238396985
ecoli_00411,1.4227321856000001,-0.449994761,-0.059878781000000006,-0.546493917
