,A,CadC,ArcA,Lrp,OmpR,gadE,GadX,hns
SRX7136405,-0.1825971738,-1.1567761257,0.4593202712,1.4342793876,0.6357049628,-0.856903692,-2.7122564935,0.38851991480000003
SRX7136407,-1.9882039837,-1.0319208771,0.1422261995,1.6626326727,0.4646777398,-1.2708034416,-2.8918834689,0.0325764582
SRX7136409,-2.1473798713,-0.9219805848,0.5915402557,1.4639957909,0.3106338407,-0.6173521868,-2.8863914361000003,0.3422397721
SRX7136411,-0.5625639565,-0.0444602868,0.07674735540000001,0.1318739127,0.15153190960000001,-0.34700885800000003,-0.3079129218,-0.065800521
SRX3754949,-0.40178979800000003,-0.0751008698,0.0615930873,0.053049822600000004,0.0457835713,0.0775856533,0.0447681752,-0.0053124697
SRX3754950,-0.1382973151,-0.2011265102,0.0329385384,0.0480566879,0.0354723658,-0.09614679670000001,-0.0903820597,0.028797802
SRX3754951,0.5400871131,0.27622738,-0.0945316257,-0.10110651050000001,-0.08125593710000001,0.0185611434,0.0456138845,-0.0234853323
SRX3754952,-0.1630953551,-0.253352309,0.2010524682,0.13706618980000002,0.17462911250000002,-0.2563894933,-0.1758144879,0.14255002790000001
SRX3754953,-0.1989925261,-0.1383538638,0.1186669462,0.09511590780000001,0.0987823518,-0.088401003,-0.1026387082,0.1221430161
SRX3754954,0.7285602521,-0.038066961600000004,-0.0141325402,0.0064846481000000004,0.0026190362,0.0980995278,-0.019229357500000002,0.10979490900000001
SRX3754955,-0.2366360743,-0.7968479015000001,-1.4564848430000001,0.6642812334,-1.6194996618,-1.5863713359,-4.4518875416,-1.4871100003
SRX3754956,-0.2189858517,-0.8082461851,-1.6013969880999999,0.6854906353,-1.6559801234,-1.6132782646,-4.4353848098,-1.4775579865
SRX3754957,-0.1437807523,-0.7947042314,-1.553788613,0.6443695607000001,-1.652919459,-1.554202531,-4.2885363641,-1.4455735082
SRX3754966,-0.22806461290000002,0.1196242584,-0.040139883200000004,-0.1823675129,-0.046458338700000004,0.1250576038,0.16797717040000001,-0.14544280810000002
SRX3754967,0.0905611707,-0.0499814587,-0.034554307400000005,-0.12227496,-0.0550303678,-0.06279896260000001,0.0408598514,-0.16939689230000002
SRX3754969,0.1862137254,0.16479521530000002,-0.0101406957,-0.217228827,-0.0616577075,0.35236829550000004,0.28943333450000003,-0.1871961499
SRX1424798,0.1465123505,0.1029517608,0.06144421,0.0275274774,-0.0184619778,0.4004969519,0.3198346996,0.07027853490000001
SRX1424799,-0.1465123505,-0.1029517608,-0.06144421,-0.0275274774,0.0184619778,-0.4004969519,-0.3198346996,-0.07027853490000001
SRX1424800,0.2019720496,0.11430852520000001,0.19347264390000002,0.2019213635,0.176905749,-0.1833639347,-0.0122828237,-0.1453422906
SRX1424801,-0.15561581600000002,0.1451796471,0.0563999518,-0.0390712753,-0.0329583176,0.019885866800000002,0.0471109349,-0.12647977430000001
SRX1424802,-0.0407359406,0.1862172651,0.6973582141,1.3519903585,0.4839817428,-0.5542975101000001,0.19930965380000001,-0.0893242254
SRX1424803,-0.1297387442,0.14133826300000002,0.8590970490000001,1.0236524388,0.5214662624,-0.8152406285,-0.2103111839,-0.27368137200000003
SRX1424804,-0.0125390347,-0.1808061239,-0.5461354771,0.8146877847,0.83373642,-0.5009778046,1.2642724296,0.08678077640000001
SRX1424805,-0.4324006687,-1.2075320491000001,-0.7401518561,0.8745277252,0.8046223657,-1.583751197,0.2961243199,-0.026758811100000002
SRX1424806,-0.2672807206,-0.3172639781,1.2522616008,1.426804669,0.36271797370000003,-3.1856290588,-1.6979294632,0.1058890106
SRX1424807,-0.2955286509,-0.2605468875,1.1799221578,1.4651412048,0.1772839243,-3.0574236323,-1.6241816627999999,0.20110737720000002
SRX1424808,0.26173233090000003,0.7035788628,-0.2583467527,0.7968716572000001,0.1697795405,1.5115006202,1.0199682261,0.5409285601
SRX1424809,0.6250963230000001,0.5738187702,-0.2709250874,0.8013290864,0.24996713650000002,1.2328120434,0.9836957705,0.4929110461
SRX1424816,0.4516872309,0.1375116825,-0.44889419210000003,0.6549149267000001,0.28687203510000003,-0.6728021707,0.0808457276,0.6278545101
SRX1424817,1.4016088559,0.1602163778,-0.2810780755,0.8205452233,0.146783459,-0.6851212934,0.1095107822,0.5512824241000001
SRX1424818,0.5834712426,0.1523258864,-3.019829697,0.7593629519,-0.5587426772,2.5354689909,0.40317288700000004,-1.4479606266
SRX1424819,0.0112447743,0.22360742120000002,-2.6323871114,-0.0186941276,-0.4293697648,2.6300960686,0.782653924,-1.0423136641
SRX1424824,1.2996608944,0.5639127421,-1.7908955562000002,0.4015656368,0.5853651349,2.7122068083,1.9551718138,-2.0663101786
SRX1424825,0.5476108425,0.3795526095,-1.6025699759,0.3277287799,0.6235663336,2.5193242236,1.9521740967,-2.3483548617
SRX1424826,0.4439944289,-0.5117673279,-1.9418032751,1.2304271965,-0.2674251367,-0.7384603654,-1.979287832,-0.9730563008
SRX1424827,0.2550876485,-0.6690139466,-1.9856962374,1.2509939058000001,0.0481469136,-1.02853118,-2.2630075716,-0.8899336287
SRX1424828,0.8698663507000001,0.6788462613,-2.3669895668,0.4992769731,-0.3679741971,1.0482536235,1.1691842521,-1.9556027041
SRX1424829,0.7041139417000001,0.5223315789,-2.3710449179,0.5286353795000001,-0.2553985613,1.3488867472,1.1888710022,-1.749997192
SRX1424830,0.9175320429,0.5412052836,-2.6855156997,0.5017949779,-0.5093139233,0.8801597598,0.8287076098,-1.7818644482
SRX1424831,0.8631950008,0.3438841003,-2.6965056526,0.5469823272000001,-0.34101702580000004,0.778000052,0.6359436768,-1.8167012545
SRX1424834,1.2582274775,-0.9071883922,-0.0961931421,0.5881313325,0.0330996416,0.4189088358,2.014589074,-1.3375658638
SRX1424835,1.7573218881,-0.8201912563,-0.07376151930000001,0.6162104347,0.0636095216,0.4172544882,2.1038323017,-1.4039098901
SRX1424840,0.9303156713,-0.8399437572,-1.0278026086,-0.013190871500000001,-0.36976780470000004,-2.025141041,-0.0083336593,-2.6071562452
SRX1424841,1.7493370199,-0.22855820940000002,-0.6743482373,-0.1453740265,-0.3505225434,-1.3347317736,0.42706733700000005,-2.4446022325
SRX1424842,1.6133067029000001,-1.4611741230000002,-1.7238647785999999,0.6011742367,-0.2130583913,-3.2849752256,-0.0535170343,-2.1474167601
SRX1424843,1.2741960233,-1.2543839689,-1.8713873546,0.0366823544,-0.4543549067,-2.6889136386,0.3713898928,-2.6021409077
SRX1424844,1.6583826632,-1.3915570117,-1.5251290974,0.808629853,0.7778452174,-4.8365934073,-0.2180245829,-3.4270032214
SRX1424845,1.3455461179000001,-1.8087901374,-1.4189196877,0.7634098061,0.8973233643,-3.7551395318000003,-0.5562742009,-3.59009401
SRX1424846,2.4860322914,-1.2070974749,-2.0082628339,0.16125053520000002,-0.38285590010000004,-4.1671794263,-2.6226989689,-2.8761462953
SRX1424847,1.7342398314,-1.1443500699,-1.7747494978,0.26418367130000003,0.11986699390000001,-4.4356076139,-2.6578568476,-3.2438854281
SRX5060277,-1.1824714607,0.08529674720000001,0.5521880466,0.5058222793,0.1927704693,-0.5032549253,0.8146546104,-0.0070068959
SRX5060279,-2.1017394108,0.2216048938,0.5492686969,-0.9476908706,-0.4645843831,8.414435029,6.2688312329,-1.0781242135
SRX5060281,1.1824714607,-0.08529674720000001,-0.5521880466,-0.5058222793,-0.1927704693,0.5032549253,-0.8146546104,0.0070068959
SRX5060283,-1.6422280709,0.0417955285,0.690038118,-0.9505162484,-0.3862117907,8.1269908136,6.3348834177,-0.9928342351
SRX5936089,-0.1431543783,-0.08609051990000001,0.0215765713,0.013123618200000001,0.031002538700000002,0.3836142991,-0.0141660337,0.130073174
SRX5936090,-0.0736322507,0.012025329900000001,0.0549445758,0.1266291786,0.1182895369,0.3314112359,0.057938521400000005,0.0852285381
SRX5936091,-0.1704159775,-0.2087959532,0.0584711486,0.08964925530000001,-0.0027027855000000003,0.48553890720000004,0.1336874892,0.0747835199
SRX5936092,0.3872026065,0.2828611432,-0.13499229570000001,-0.2294020521,-0.1465892901,-1.2005644421000001,-0.1774599768,-0.290085232
SRX5936093,0.6590914002,-0.9873624952000001,1.7274012238,-0.057824759,2.0649112476,1.1663270118,-0.3768291774,0.7776001299
SRX5936094,0.5695585689,-0.77235326,1.4102260688000001,-0.0120776311,2.2051948632,1.0157283558,-1.2697756094,0.9418395263
SRX5936095,0.6876087776,-0.2776609953,2.5557166427,-1.7201995894,2.6517648682,1.5521006894,-0.1093371367,0.44048090910000004
SRX5936096,1.4187499216,0.07333960020000001,2.5107172164,-1.7502459853999999,2.5394796979,1.3223700632,-0.1600732677,0.3779006475
SRX5936097,1.2070472284,0.25860365960000004,3.2090310107,-2.7442175413000003,3.0251930682,2.0196257677,1.2791615227,1.1389956479
SRX5936098,0.6237179944,0.3120340313,3.3160605602,-2.6148813271,3.1898666866,2.0393238703,1.4004035787,1.0955846249
SRX5936099,0.7039173615000001,0.4897972814,3.2952809134,-2.6563782168,2.9588149788,2.1333084306,1.5520204954999999,1.6448823004
SRX5936100,0.3455711768,0.6916288285000001,3.2293741439,-2.809187398,3.0466078445,1.9941472861,1.4502922181,1.3083669074
SRX5936101,0.654540302,0.6231750097000001,3.3666785997,-3.0126142138,2.7569658254,2.4375138058,1.8835512965,1.7327014796
SRX5936102,0.16197933180000001,0.1519647876,3.7109145168,-3.0632475102,2.822906474,1.8948850524,1.2617110532,1.8361951859
SRX5936103,1.2260354835,0.504819835,3.4161205438,-2.8216324472,2.6236504049000002,2.6363842188,2.0528142436,1.7567934072
SRX5936104,0.7478940612,0.3235417994,3.3943370553,-2.8115957376000003,2.6806406191,1.8062731172,1.9705603638,1.6045178371
SRX5936105,1.1128081365,0.3084767054,3.3162868577,-3.1291572271,2.2772007577,2.5960409509,1.6924928534,1.7628204375
SRX5936106,1.235000201,0.1688634245,3.4466551443,-3.1238630715,2.4739041709,2.5810055951,1.6965576859,1.6306403561
SRX5936107,0.7534390085,0.2039999842,3.2743984179,-3.6442053812,2.3145372648,2.4189559406,1.6365253933,1.6158267568
SRX5936108,0.6671791205000001,0.1473034773,3.4705021146,-3.1883107096,2.3105298941,2.4357916742,1.4630928563,1.5574189461999999
SRX5936109,0.9780961554000001,0.1857486578,3.206084659,-3.4352714817,2.2669670633,2.4473907448,1.4956871010000001,1.4331370767
SRX5936110,1.258654757,-0.1558477033,3.181396917,-3.7413366778,1.9994848032,2.1650708164,1.18377112,1.440895853
SRX5936111,0.8174670518,0.15703109880000002,3.2529133971,-3.3688295218,1.933738508,2.1448937328,0.9545248551000001,1.5755270809000002
SRX5936112,0.6993879121000001,-0.1571863611,3.5122064255,-3.7168604671,2.0238391512,1.9362553091999999,0.2489043416,1.6559864905000001
SRX5936113,0.0134767689,-0.3181923163,3.4949934231,-3.6888775332,1.9693640475,1.3554484746,-0.1221215856,1.4248864183
SRX5936114,0.3299555963,0.1562603089,3.462883138,-3.7873311474999998,2.0060475393,1.4322040761000001,-0.0254819789,1.4023298434
SRX5936115,0.6228625355,-0.2129944578,3.1402061795,-3.2805276086,1.7132438075,1.5462595449,0.3592827998,1.3256542033
SRX5936116,0.5562766968,-0.1206967204,3.1607870235,-3.1975675247,1.8194345519000001,1.6788901559,0.4451543464,1.1130776482
SRX5936118,0.7928017660000001,0.1505425112,3.1625844513,-2.9254399000999998,1.7082788689,1.377733288,-0.1116138138,1.0070330136
SRX5936119,0.0948207793,-0.4386826069,3.3466020633999998,-3.3058402389,1.7633303760999999,1.1233493511,-0.7565502876,1.0630847958
SRX5936121,1.2748664113000001,-0.2908145837,3.0745868094,-2.5426471013,1.4661335614,0.7991872384,-1.077710551,0.5722296952
SRX5936122,0.9607137342000001,-0.29812663040000004,3.0672020863,-2.8400523983,1.4374953322000001,0.20842298850000002,-1.1693134136,0.4679238672
SRX5936123,0.8092829272000001,0.3112379873,2.9981207395,-2.3616476175,1.2582181418,0.5138198089,-0.4960377727,0.2773420558
SRX5936124,0.9401249861000001,0.3894816904,3.0662015866,-2.4301535458,1.4744736113,0.17449694370000002,-0.6750484675,0.0029690104
SRX5936125,1.1355069769,0.423143616,3.096136478,-2.3393180076,1.1579105853,0.4706370816,-1.0976964481,0.26314228170000004
SRX5936126,1.1409872166,-0.323519887,2.9554343404,-2.3778706581,0.943181746,0.5952184264,-1.1694402189,0.1436205173
SRX5936128,1.4016123742,0.9818372407,-1.4542525062,0.0323471909,-0.4050754465,-2.8132102386,-2.3136170852,-0.545937537
SRX5936129,1.2697185558,0.8891258471,-1.4923556801,-0.1173381604,-0.30976005360000003,-2.6285647003,-2.4144306358,-0.6156009876
SRX5936130,0.369719408,-0.5987821669,-1.3369239388,0.3218490633,-0.6876054757000001,-3.6335948144,-4.3063688316,-1.2884045693
SRX5936131,0.4899834409,0.1297407472,-1.5765010623,0.3698439028,-0.6181772078000001,-3.971203158,-3.5700057884,-1.6869122060000001
SRX5936132,0.7115370262,-0.24240079800000003,-0.24872552250000002,0.1528311731,0.4592004697,-2.8728960765,-2.9713995225,-1.0959874413
SRX5936133,0.6034600444,-0.5500735658,0.1474207494,-0.371784641,0.5289674161,-3.7655875624,-3.9112244423,-1.5743677175
SRX5936134,0.824316518,0.3568010605,-0.6741092028,0.3277035427,-0.2013178425,-3.1605797804,-2.0691765205,-1.4499725975
SRX5936135,1.006099576,0.6064925334,-0.6760015424,0.3349679095,-0.0972225408,-3.0957864173,-2.1657275078,-1.3618375571
SRX5936137,0.0787520442,-0.3962127231,-0.5550853591,0.6772013503000001,0.006669961,-1.5576770375,-1.6740943108000002,-1.7155682195000002
SRX5936138,0.1253909927,-0.21112822380000001,-0.6534195918,0.6074208993,0.15203637,-1.9462093436,-1.8680578025,-1.961571635
SRX5936139,0.5797769795000001,-0.1147006054,-0.5519787117,0.099429391,0.3252019172,-1.6876798363,-1.6727527119,-1.2218388387
SRX5936140,0.0061130920000000005,-0.2600826175,-0.4942073045,-0.2652006642,0.1989020796,-2.2522954506,-2.3225043084,-1.4413575619
SRX5936141,0.1680262615,0.29435849270000003,-0.6968109447,-0.13971786790000001,0.3600664441,-1.2881099506,-1.4445394857,-0.9034258295
SRX5936142,0.4830992537,-0.2866066692,-0.5935545122,-0.0848954303,0.3372813723,-1.2314303099,-1.6708619825,-0.8931717221000001
SRX5936143,0.0372360486,0.3665502514,-0.0220025727,0.33822443620000003,0.7170039522,0.5012599228,-0.3588493385,0.243063471
SRX5936144,0.1450805479,0.1796466333,-0.0403046537,0.2502416403,0.6848749077,0.3589475684,-0.2984615787,0.0430206501
SRX8557650,0.2381631391,0.2324444381,-0.021281712,0.056289837100000004,-0.024691148200000002,0.005626909,0.0397828847,-0.013692248300000001
SRX8557651,-0.019158618000000002,-0.2185776858,0.0391825917,-0.019213201200000002,-0.031493949,0.041119919500000005,-0.0268634676,0.0289615702
SRX8557652,-0.219004521,-0.0138667523,-0.017900879800000002,-0.0370766359,0.0561850972,-0.046746828500000004,-0.0129194171,-0.0152693219
SRX8557653,-1.6206304313,-0.764575018,-0.5653260981,-0.0733523536,-0.13313052520000002,1.6063981001,0.5049014184,-1.7558910277000002
SRX8557654,-1.4087778274,-0.8895597266,-0.4530867756,-0.0861972114,-0.1412621035,1.6096196705999999,0.4324867082,-1.8101068135
SRX8557655,-1.326500612,-1.0671203917,-0.5742132265000001,-0.0931866211,-0.14841238950000002,1.6388023744,0.3513618287,-1.8818279361
SRX8557656,-0.7749840529,-0.47894238910000003,0.4764200516,-1.6010518025,0.42721373,-4.0189038761,-0.9105338894,-2.6749391487
SRX8557657,0.0750375102,0.0436850188,0.5118145644000001,-1.5081640842000001,0.364410899,-4.7658486969,-0.9554864741,-2.4702574041
SRX8557658,-0.0222162259,-0.3833513897,0.5173338123,-1.4513147673,0.3991102057,-4.2340880874,-1.0409183111,-2.6249560472
SRX8557659,1.2876530668,1.2837954202000001,-0.0212805755,-0.1669950143,0.2291120757,-5.2994504439,-2.7241064427,-3.5680641045
SRX8557660,0.31808400600000003,0.8266709786,0.1096876323,0.08167641590000001,0.350285783,-5.7701178675,-2.9851221644,-3.3701157128
SRX8557661,0.5347833232,0.7427130164,0.2000894819,0.1447338988,0.38064482600000005,-5.1460666679,-3.0396955322,-3.3721921298
SRX8557662,-2.2411435462,0.4204794021,-0.7785712659,0.40672018460000003,-0.4283127731,-0.7900697551,-2.3502737254,-1.6240039516
SRX8557663,-1.2057253104,-0.12491771280000001,-0.6396150654,0.2449355721,-0.41890179710000003,0.6143797149,-1.81610906,-2.2079998489
SRX8557664,-1.6027588151,-0.1364572849,-0.6616692654,0.0163210913,-0.4565064954,1.1727287008,-1.7306245536,-2.587217396
SRX8557665,-1.6328863914,-0.6219799184,-0.2723462035,-0.0127724675,-0.1554931122,-3.2196097284,-3.0163001418,-2.5318668578
SRX8557666,-1.8959083587,0.0091357078,-0.745181065,0.07222906180000001,-0.36496347290000003,-5.2364450618,-3.8104101124,-1.8929038369
SRX8557667,-0.9231130149000001,0.20023663960000002,-0.3464250609,-0.11092351810000001,-0.40036575700000004,1.2173366107999999,-1.4421916065,-2.819785152
SRX3405147,-1.4470983275,0.004339889,0.1668643613,-0.0096560084,-0.2154269811,0.7039224808,0.5814078986,-0.2796981002
SRX3405148,-1.7946243288,-0.1064175648,0.12375148180000001,0.0099178532,-0.0267739943,0.4836189396,0.2714568262,0.0073243268
SRX3405149,3.2417226563,0.1020776758,-0.2906158432,-0.0002618449,0.24220097540000002,-1.1875414205000001,-0.8528647248000001,0.2723737734
SRX3405150,1.1542630907,-0.526370828,0.043706739,0.5499247772,-0.0263972849,0.9821424126,2.2758764727,0.3660981941
SRX3405151,1.0236069057,0.0097675005,-0.6993696249,-0.7342758703000001,0.5138100363,-0.0046266803,-0.7361228765000001,1.0892423496
SRX3405152,-0.048334093,-0.4269650869,-0.43367199170000004,0.4179873342,0.5016968691,-1.4658813843,-1.313780599,0.6053930924
SRX3405153,0.39297429780000004,-0.6218956642,-0.2700726726,-0.1131029253,0.47003857800000004,-1.2652329579,0.2588387773,0.05497837
SRX3405154,-0.5822889636,-0.5883942396,0.4332604255,-0.0943829982,0.45847284060000004,1.525078771,-1.8023622471,0.4357913479
SRX3405155,-0.8690425336000001,-0.6445794282,0.35556696790000003,-0.2562094459,0.290458836,1.3439245816,-2.2883251700000002,0.4831561394
SRX3405156,-0.9802542489,-1.1436516356,-0.11988288200000001,-0.3112176485,1.1147690474,-2.2553231073,-3.2256485935,0.686681803
SRX3405157,-0.6461142246,-0.428002514,0.1240301535,0.295810035,0.8525554080000001,-0.2046109372,-2.8205517744,0.6711238184
SRX312063,0.0664183161,-0.47291599630000003,-0.1362005019,0.1893327639,-0.43338800040000003,-1.5107699165000001,0.465814106,0.1246706251
SRX312064,0.2489355819,-0.49708362510000004,-0.210334391,0.1678613604,-0.4076010795,-1.5107699165000001,0.602752449,0.1167259551
SRX312065,0.8921675405,-0.6091540452,0.1311683721,-0.6845379939,-1.0836236459,-1.5107699165000001,0.7252241410000001,0.2611991924
SRX312066,0.760772652,-0.3085653407,-1.3844105795,-0.5567529896,-1.0877953784,-0.9244867290000001,1.3307168114999999,0.766550442
SRX312067,0.7758855477000001,-0.5049915568,-1.3624060896999999,-0.5837742612,-1.064319356,-0.9087199772000001,1.1983483363,0.7863018401
SRX312068,0.6582753744000001,-0.6337722829,-0.7486997715,-0.9098664675,-1.0486849099,-0.3705306353,0.8043245939,1.2202947823
SRX312069,0.6250862937,-0.6357196740000001,-0.7491009392,-0.9153044857,-1.0492954892,-0.3723670161,0.7805754274000001,1.2162892601
SRX312070,-0.3273343628,-0.0989627374,0.00010153230000000001,-0.0107771099,0.0120950099,0.4338150958,0.061920867600000006,-0.016181757800000002
SRX312071,0.3273343628,0.0989627374,-0.00010153230000000001,0.0107771099,-0.0120950099,-0.4338150958,-0.061920867600000006,0.016181757800000002
SRX312072,0.1498846412,0.7179311149000001,-1.9795452543,-0.34537290940000004,-1.2931789488,3.0667304464,1.3539816527,0.6608799898000001
SRX312073,0.2422403595,0.8994792278,-1.967157508,-0.3597820269,-1.3067253201,3.3206894112,1.4904240506,0.6534631985
SRX312074,0.4890153799,1.7480489259,-2.8492738681,-1.6429406242,-1.0709730956,5.3865522594,2.098003203,-1.1036662618
SRX312075,0.5222441664,1.2384208917,-2.9159820306,-1.6432130877,-1.0267206682,5.591775471,2.0870286724,-1.002241111
SRX312076,0.16131597520000002,1.2696850637,-3.6017898952,-2.4348343635000003,-2.3083451865,5.8783360195,2.0884650836,-2.6019324655
ecoli_00001,0.09794681200000001,-0.11645382450000001,0.036636971000000004,-0.01164171,-0.0126966675,0.040858297,0.0503456065,0.11716061
