,A,GcvA,PurR,Crp,Fnr,Lrp
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-2.249482467486503,0.16302158648313014,-1.4698638214978301,0.14349024146300948,-0.3131387854129457,-0.7540693477360314
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-2.723649810014463,-0.2938347289086236,-1.1325735256567926,0.3342680715119659,-0.4841608090384497,-0.6347037864704443
DDB2__PD-004_del-qseC_Batch_6h__1,-2.2794876389295062,0.1669488226711291,-1.3246077976562187,-0.1054807241193494,-0.08780555718503003,-0.8005131135736594
DDB2__PD-004_del-qseC_Batch_6h__2,-2.670824629652305,0.4216711645597826,-1.1703467185903609,-0.1890055363379357,-0.15788077628163144,-0.6720618851592306
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-5.328073320303036,-0.05216752536350189,-1.718684848606567,-0.20126649289716705,-0.36093801449897,-1.237216769828594
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-3.656815227838144,-0.0026456076133278827,-1.4099872618741554,0.007007073388662022,-0.38812155581423546,-0.8849745140961645
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-2.494516838713503,0.17387478643127618,-1.650767384529117,0.24433059166856094,-0.33473127173633804,-0.8442983940080141
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-2.339759582394823,0.08759969620882302,-1.562110149955907,0.41673648908845706,-0.3662839904189337,-0.6395903403072651
DDB2__PD-005_del-qseF_Batch_6h__1,-1.588552086436389,0.08486773666221215,-1.747966693409894,-0.14804630641666705,-0.4524479589343251,-0.7978061440950448
DDB2__PD-005_del-qseF_Batch_6h__2,-0.8997806272389199,-0.005652329764658681,-1.3282774023221178,-0.2472769860054029,-0.31860402328508464,-0.6794802158196589
DDB2__PD-003_del-qseF_Batch_6h__1,-0.7144539163071653,0.62651759030524,-1.5887157318617309,-0.04129063094139518,-0.5766451970643711,-0.5209699103436094
DDB2__PD-003_del-qseF_Batch_6h__2,-0.81817703371988,0.27523382325919604,-1.6072214613727098,-0.07120032371772211,-0.469440994759001,-0.7947186295527988
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-3.3369997354055227,0.21105830826469774,-1.5957821253811852,0.07928259588675246,-0.6525107327612485,-0.4742444615390031
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-3.623181794390322,0.01784381469186158,-1.7863273217088882,0.09988668006863577,-0.5970660470744171,-0.34520461542392056
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-5.3328774550100775,0.13144032608557146,-1.1607347545825215,-0.054992720518960425,-0.30681769744368914,-0.29817622575439273
DDB2__PD-005_del-qseF_Fed-batch_6h__2,0.0277970205354486,0.035123703577450094,-1.5578442727285582,0.10723371376415967,-0.4345884900814045,-0.3276540777748949
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-5.8696216698009644,0.020024650264707237,-1.7561202463504255,0.06774821772418349,-0.5936568124153005,-0.06346647065542044
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-0.8590230304477996,0.028318015337819524,-1.3518666935188222,0.1807957685003956,-0.5340487394582816,-0.6461223675607695
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-2.2016273859315985,0.18800295385162347,-1.4553259960454508,0.18100851105295668,-0.7547526472733566,-0.4760239177846088
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-1.371882666545215,0.4184421109686252,-1.3957500844518922,0.3843825596880919,-0.4094332676375032,-0.5367813822539613
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-1.8313640580721584,0.4135444216667485,-1.3185677640164275,0.3283143161117117,-0.5794689783100324,-0.5840572124201859
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.2345999996892142,-0.061308093625800815,-1.3311397428035532,-0.2055466339490284,-0.3577043476508468,-0.6667420184058432
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.8780149252809284,-0.1213698537864154,-1.759374077215191,-0.12038482798851112,-0.5343907906689846,-0.5037984594506604
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-1.56609202009163,0.03882499698469477,-1.8615594486328648,-0.24527694177792905,-0.4014728942189212,-0.4786579615152604
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-2.32386158240346,0.11812202453249032,-1.4191892611985164,0.06456324456686602,-0.4997171682965327,-0.4568370703456015
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-3.106244288693105,0.045680085505065186,-1.6883833618999242,0.04318616195255665,-0.6431101817928209,-0.09350275594832347
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-1.9649027609626948,0.121758033403232,-1.41058606690357,0.28437816260421656,-0.3412441763932872,-0.5760624589673284
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.7685249009219082,-0.015602310349484227,-1.1900402775407688,0.18788840247316507,-0.5377966080332008,-0.6009872303918815
DDB3__PD-009_del-arcA_Batch_6h__1,0.2356417919292007,0.4094642829874582,-0.9804019982440852,-0.15520693678349495,-0.2512255398914771,-0.7183469660751847
DDB3__PD-009_del-arcA_Batch_6h__2,0.4503663620103396,0.12016482131396874,-1.2378975957544514,-0.11927548503423502,-0.2389367692064006,-0.7634441312830003
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-3.3833857870105497,-0.08941823295474194,-1.4769800412895115,0.3211525795468209,-0.14352312959894853,-0.5379264666773356
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-3.1985252742824417,0.05402996085353351,-1.7752294375619,-0.17422284096607574,-0.04794888144222576,-0.6195809350937651
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-1.4175905070066253,0.07199353238568308,-1.4777247424513078,0.3068175092463843,-0.16048218732737318,-0.5621305577319777
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-1.9512588943198328,-0.2515100195730282,-1.6105033626945362,0.3089395842630438,-0.11705167677660988,-0.4620440083970294
DDB3__PD-006_del-baeR_Batch_12h__1,-2.1219225771391965,0.12844134798830442,-1.3450566783664355,-0.07288080968497113,-0.5991857387618076,-0.6827123137708604
DDB3__PD-006_del-baeR_Batch_12h__2,-2.343590286538296,0.467511471928999,-1.3922640926412138,-0.1470714378044189,-0.5698063370303537,-0.9689264551102976
DDB3__PD-009_del-baeR_Batch_12h__1,-2.3439329917423395,0.3018632433098309,-1.1828810671201246,0.0075413674833608715,-0.5708163832373412,-0.8891920712944916
DDB3__PD-009_del-baeR_Batch_12h__2,-2.488807408160038,0.16325120005998706,-1.3028868269071898,0.11000079547650364,-0.7661641530204495,-1.0421089393077685
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-4.629643251598701,0.1468090320847022,-1.1896617588245446,-0.44075017642119896,-0.8183361270556606,-2.1940631546596863
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-3.8775083499407,0.3342591549003737,-1.2417084774059957,-0.3079824279256762,-0.9003476615969195,-2.249048256609445
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-1.7388285648421211,0.0928475118561778,-1.744026509687992,0.17096182082460487,-0.9099980108587324,-0.7689715515701412
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-1.7177586030405398,0.14639252806854766,-1.811516288899532,0.19735620347242036,-0.7499750746734168,-0.8526617265451629
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-1.1910626718840875,0.10724888657534226,-1.4215193933070331,0.17038086081004875,-0.896367378799507,-0.8157045785828531
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.7526325908338335,0.04903885186001844,-1.2252088281490998,-0.08679694138112204,-0.3832703639753934,-0.7111401913844588
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.9364153280181088,0.16418774454565274,-1.4609419447475904,-0.10651403429150186,-0.4131364372319055,-0.7278707310206887
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-4.059208704772128,-0.14170624589036684,-1.3811108755931425,0.3346811913157435,-0.3791827143441484,-0.6435244681659356
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-3.487659571227986,0.3045164763473567,-1.721560992390108,0.12320570534873987,-0.5933538681388271,-0.4233880519379767
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-3.4167052046686117,0.08778088677094331,-1.5400027951218975,0.1671224798447568,-0.5848018733812523,-0.4745427568729124
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-1.433368781638801,0.013912598533408094,-1.2997810285530518,0.3507109925052916,-0.3886270171840192,-0.4937562232890027
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-1.230927430189432,0.017341035375801006,-1.4193409651319513,0.3958492591492941,-0.3808559011428408,-0.38994744127703385
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.3662547022882495,0.3749152935240652,-1.3036549677372902,-0.009831828811623922,-0.3710585150859309,-0.6203046137134969
DDB3__PD-009_del-lsrK_Batch_6h__2,0.6656943030432524,0.04137593234586934,-1.0577495461182007,-0.14523400895794936,-0.3755969238713739,-0.583306338469658
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-3.228041647756068,-0.3932935624622873,-1.4351363606032894,0.1244005654382363,-0.7110762318192538,-0.3227356727480455
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-1.9867675670640723,-0.25678928565333514,-1.3360142306545848,0.0012933420484664284,-0.7600505711525418,-0.4883258718232764
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-2.7259806980310044,0.17431572591670808,-1.5613348319642313,-0.04582048053983101,-0.1354955594171443,-0.4993778474421404
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-1.9126976518004943,-0.008181820762472647,-0.8802218775312722,0.2938071439648517,-0.21637280646161366,-0.5183204499253851
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-2.9195563797576822,-0.05491149515367066,-1.712954684345088,0.18925140721970912,-0.3266450914743455,-0.2913224837679689
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.9433122261597928,0.5355387468745558,-1.5565824541076072,-0.07682126355774699,-0.4399287101237857,-0.5833687317142164
DDB3__PD-006_del-lsrR_Batch_6h__2,-1.065708858427069,0.30342073796332425,-1.676401651226726,0.04568553531896491,-0.5196813282784092,-0.5972112500423883
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-3.4475118610892435,0.033179261384804086,-1.5068891086347715,0.0695840261226941,-0.4566337114169378,-0.4614828120458849
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-4.3926958455325655,0.31268634044386795,-1.4904585910383659,0.0951190132944717,-0.5461908592440619,-0.5601506887442618
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-1.4118761962900812,-0.5040962823861914,-1.1294287339944535,0.2481661791660663,-0.4650072094073252,-0.44916669228579664
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-1.4485253885708576,-0.02123773388127681,-1.4577531227209377,0.26532788482238345,-0.2726357521389904,-0.518774485141563
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-2.0421780719832854,0.10280210437239212,-1.3396378352179372,0.2652297453274688,-0.4106201805277099,-0.5797388816416511
DDB3__PD-009_del-luxS_Batch_6h__1,0.1542749413738398,0.14147368141029215,-1.3107233541165444,0.0936775819929636,-0.2891893528662326,-0.6326882986274764
DDB3__PD-009_del-luxS_Batch_6h__2,0.3138788341538701,0.2171071488796219,-1.5407767029714188,0.05667317704538455,-0.3393095566173816,-0.5773900089474875
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-4.015053966070045,0.11638576916651555,-1.1426965051664988,0.0986771612261439,-0.5430411169261671,-0.8056437906225451
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-4.508326932580378,0.1164271258046119,-1.2312443457295288,-0.035116893204003574,-0.5019353233914979,-0.4012440868947405
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-0.9685976129246704,0.13599402708862396,-1.253195805990294,0.1404617131644894,-0.3246953599144895,-0.4952312402039176
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-1.791186946724589,0.16391291384153206,-1.2571725167015906,-0.03093854772714621,-0.3085666451151603,-0.4792378354492684
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.4978558062054672,0.0954703093575473,-0.8967000506152445,0.3819945803438571,-0.2410143564395568,-0.3463439789826577
DDB3__PD-006_del-rpoS_Batch_9h__2,-1.9846001293342252,-0.18308155771679413,-1.097437016914343,0.44523928747676855,-0.1679670743346886,-0.5275297823952645
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-3.876111362243916,-0.169387968536296,-1.1083643404819623,0.510032299376153,-0.34292449004251324,-0.7202896898709099
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-4.438509813351868,-0.16797358320902855,-1.215451670510692,0.6186371495562994,-0.4023887259543919,-0.6388011363994739
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-4.298279309702594,-0.07463179529166375,-1.0816318878156521,0.5649106237720964,-0.3698719782358175,-0.8008728750493805
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-2.083852403703628,-0.2807070623602765,-1.2233368609904938,0.3973577297010369,-0.3354234893617285,-0.6153217080598257
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-2.49979926072079,0.061687836518522936,-1.448008492978902,0.4309841373011185,-0.3827003704296619,-0.7532839528904489
DDB3__PD-009_del-tnaA_Batch_6h__1,0.088171241291689,-0.10375900207015933,-1.2052329348840878,-0.1565078145665204,-0.4334334126721569,-0.7614930523072676
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-2.2572323581766534,-0.4943275898489237,-1.4515024445185576,-0.03326316906695581,-0.57410968315099,-0.6215986324081495
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-1.4778441596627334,-0.022620054209600227,-1.4740427519650667,0.2480537405512209,-0.373424967429882,-0.44883763878083904
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-1.5469679115971453,0.2255382035846516,-1.1135232599642988,0.2778554544661009,-0.3454334680146811,-0.4957555005611205
