,A,GlaR,RpoS,Crp,hns,Lrp
SRX7478980,0.5230061427,0.1363656459,0.9355091798,0.0276315887,0.1953431049,-0.07473409190000001
SRX7478981,-0.2820506805,-0.2849132198,0.6864147749,-0.0099621376,0.2260962068,-0.1823935378
SRX7478982,1.6269942171,0.49021471590000004,1.4027260516,0.0895954796,0.18279078980000002,0.0365516841
SRX7478983,0.7353021366,0.1289298755,1.1597094079999999,0.10367688060000001,0.1380813401,0.0361347527
SRX7478984,0.10513833,-0.058852415400000004,1.2837350512,0.0034602426000000003,0.0548575638,-0.0174878901
ERX1521038,2.382821158,0.47680384140000004,-0.5141281642000001,0.2075117463,-7.6088245253,0.15356988900000001
ERX1521039,4.2448331465,0.4785480764,0.4709148805,0.009730694,-2.3407874767,0.7517151929
ERX1521040,2.2354233535,0.47137248460000003,-0.4309899782,0.2850669433,-8.3235432999,0.15442835500000002
ERX1521041,3.3669206484,0.44293842520000004,0.5072233562,0.1631970502,-2.9963109286,0.3693152416
ERX1521042,0.6967838666,0.2758616084,0.0010033149,0.1392690724,1.2914563898,-0.2709244787
ERX1521043,-0.17420588950000002,-0.2378109546,0.1241556788,0.5908241112,-0.1594690833,0.23572307820000002
ERX1521044,0.3913007536,0.40956509480000003,-0.095928678,0.1104686965,1.1280401783,0.1473786562
ERX1521045,-0.3913007536,-0.40956509480000003,0.095928678,-0.1104686965,-1.1280401783,-0.1473786562
SRX621182,3.6248561088,-0.251643343,-1.6296757112,-1.5681109031,-11.2828757996,-0.6266583480000001
SRX621183,4.1479734069,-0.0185026799,-1.5207212803,-1.7787209304,-11.0958731081,-0.6146984647
SRX621184,-4.8370389058,-2.4033948318,-2.1551091053,-2.3286332422,-11.2828757996,-0.0193616986
SRX621185,-4.8963932669,-2.4920396884000002,-2.271826186,-2.0720734261000002,-11.169180213,-0.0946316615
SRX621188,-4.500967121,-2.7170866597,-8.919357295,-2.2153905101,-11.2828757996,-0.5132170620000001
SRX621189,-5.04154738,-2.6100638665,-8.5537604829,-2.5455493469,-11.1395489089,-0.3202209545
SRX621190,0.9020420416,-0.1374443485,0.2355117427,0.0910120247,0.004999462200000001,0.013805922600000001
SRX621191,-0.9020420416,0.1374443485,-0.2355117427,-0.0910120247,-0.004999462200000001,-0.013805922600000001
SRX621192,-1.6663221588,-1.6406037900000001,-3.123507769,-2.4304813555,-11.2828757996,-0.5226067915
SRX621193,-0.7954006604,-1.4420410171,-2.652046765,-2.283345836,-11.1649614232,-0.22355910550000002
SRX6489436,1.243118925,0.2014313633,-0.07601669750000001,-2.5610024343999997,0.0532748055,-1.0526250567
SRX6489437,0.7424594655000001,0.3588879326,-0.2865615411,-1.7192127447,-0.4888458236,-0.6706287682000001
SRX6489438,1.0002744219,0.3522854299,0.200378254,-2.5656982779,-0.3363509508,-1.103046825
SRX6489439,-0.20137076180000002,-0.24651588640000002,-0.2852539933,0.2181867704,-0.46563791250000003,-0.0248023115
SRX6489440,0.49463903480000004,-0.35104704670000003,-0.38528219900000005,-0.051637196,-0.2812791618,-0.19088164230000002
SRX6489441,-0.293268273,0.5975629331,0.6705361923000001,-0.1665495744,0.7469170743,0.2156839538
SRX6489442,-0.7360785336,-0.10334023240000001,-0.2520204133,0.5013664708,-0.5656674251,0.0004790787
SRX6489443,0.1313712252,-0.2888938549,-0.561476191,-0.0310669673,-0.39575645670000004,-0.24924416500000002
SRX6489444,-0.4936959288,0.7966451385000001,0.3723034616,-0.0959832862,0.4498708985,-0.0365342997
SRX6489445,-0.09211106790000001,0.1391606269,-0.4987923756,0.1827632689,-0.48760263470000004,-0.21305829140000002
SRX6489446,-0.2015677276,-0.5848100702,-0.40853676120000004,-0.0362566025,-0.482811335,-0.1375155357
SRX6489447,0.074778279,0.7853971123,0.4330006176,-0.13451388420000002,0.6043716194000001,0.08779719450000001
SRX6489448,-0.0608639704,-0.1058565523,-0.1061310161,-0.3668404044,-0.13186827780000002,0.044947880700000005
SRX6489449,-0.4086052042,-0.3768322968,-0.26026007500000004,-0.0648374225,-0.4012151661,0.1083608974
SRX6489450,2.2898447897,0.9296186897000001,1.1858326733,0.0483373318,0.213572845,0.7463370904000001
SRX6489451,-0.43163132660000003,0.2084665272,0.1802800029,-0.0097311396,-0.3657522957,0.1030981291
SRX6489452,0.1711764286,0.30407576540000003,0.0778207767,-0.3293122911,-0.2791243397,0.0029131278
SRX6489453,-0.3980201619,0.7198237986,0.5343687421000001,-0.3831059042,0.5526899009,0.21920162070000002
SRX6489454,-0.4426360668,0.018868892300000002,0.0135547038,-0.0190652403,-0.1909566644,0.0792283838
SRX6489455,-0.7308520486000001,0.5287511251,0.2293122333,0.10856884550000001,-0.41196725570000003,0.22465055990000002
SRX6489456,-0.24938088490000002,0.6632679838000001,0.5407124442,-0.250826488,0.4086006219,0.09611450220000001
SRX6489457,1.8282075765,0.4185948567,0.8095686286,-0.8913190701,-0.3798919416,-0.4607745046
SRX6489458,1.2649014078,1.0773764415,1.2513711449,-1.4459433789,-0.5863838816,-0.4113752311
SRX6489459,2.276708703,1.0834544809,1.548525294,-1.4845663116,0.2846592558,0.4200371873
SRX6489460,1.6795966731,0.32349475710000003,0.8769834036,-1.0651718251,-0.4614595925,-0.340999967
SRX6489461,1.4427102062000001,0.320253911,1.2547770457,-0.7987644547,-1.0059124379,-0.3799230141
SRX6489462,2.0813800822,0.45482085650000004,1.1842660553,-1.2519211603,-0.1849198789,-0.2324251337
SRX6489463,1.3507588196,-0.1468050807,1.1372458531,-1.3554675684,-0.7783546981,-0.055215711300000005
SRX6489464,0.6551311870000001,0.1138973335,1.1463289075,-1.3336062681,-1.0572050349,-0.0798295879
SRX6489465,2.8156465986,1.1201937919,1.7365144753,-0.8925679957,-0.1807664728,0.8923981296
SRX6489466,1.8374355893,0.0413260308,1.1354345071,-1.1430168893000001,-0.0907122476,-0.6426236984
SRX6489467,2.2315141906,1.2399518938,1.3896646958,-1.4493752758,0.3082687048,0.2923435379
SRX6489468,2.9888220227,1.2233406736,1.7925796462,-1.4050641086,0.3379025303,0.3822452958
SRX6489469,2.8920774692,0.8232499364,1.4298720576,-1.6123595908000001,0.12136969610000001,0.45637266930000003
SRX6489470,1.4812104151,0.7001489294000001,1.5256808674,-1.226893919,-1.0080812869,-0.326722685
SRX6489471,2.8661979725,1.0032380218,1.7725243485000002,-1.5448590486,-0.0863613176,0.18155045890000002
SRX6452027,-0.8965331465,-0.0594766948,0.8576281599000001,-0.1459188516,1.8073523909,0.9404696237
SRX6452029,0.1436601021,-0.17636733770000002,-0.0357922916,-0.0579075359,-0.0544999308,-0.1515388614
SRX6452030,0.6978149443,0.1375997851,1.0718098388,-0.10275380890000001,1.5425572323,0.7117004582
SRX6452031,-0.23301179290000001,0.1210239386,2.7106892852,-0.0890509939,-0.1330063326,-0.4722923062
SRX6452044,-0.0990556382,0.2572043792,2.5173608643,-0.4156744168,-0.1406345544,-0.9211709592
SRX6452045,2.336746105,0.8093264311,2.0887380381,0.0988768356,-0.0933626263,-0.28827429400000004
SRX6452046,2.227143912,0.1937042491,1.6333807607000002,-0.2628324997,-0.3614606192,-0.6354277109
SRX6452047,1.5924764426,0.27222045040000004,1.8894668441,-0.2208033278,1.7228807332,0.47840596560000004
SRX6452048,-0.1436601021,0.17636733770000002,0.0357922916,0.0579075359,0.0544999308,0.1515388614
SRX6452059,0.39769960530000004,0.17065571170000002,1.1493698707,-0.2805843959,1.8168397571,0.5557090716
SRX1828491,-1.9258692317000001,0.26063921770000004,0.1023595369,1.0841805474,-0.028705585500000002,0.6857922788
SRX1828492,-2.2344424078,-0.15718499900000002,0.1403495972,1.1446573046,-0.1202583053,0.8760484215000001
SRX1828493,-1.273793119,-0.030382901900000002,0.2159801222,0.9603956705000001,-0.0908639124,0.64876325
SRX1828494,-0.39067906760000004,0.6426342294,0.9006441864,1.5682706127000001,0.3179651663,1.2056140604
SRX1828495,-2.0576347253,0.0158947929,0.2114957314,-0.4755092777,-0.0563841818,0.2603298422
SRX1828496,-0.5390344089,0.5008459691,0.0341085542,-0.1918949817,0.06618733090000001,0.2227768954
SRX1828497,-1.0635445752,0.2783099899,0.0574789951,0.35721379940000003,-0.1562590073,0.2650009698
SRX1828498,-0.40439351430000003,0.16305067650000002,0.1905253961,0.3103341766,-0.0885352413,0.48509761970000004
SRX1828499,-2.0821967397,0.3052845161,0.2715029668,0.8959768911,-0.3414103484,0.5629283758
SRX1828500,-1.7543791539,0.2624353226,0.3383597293,1.151414448,-0.5846245038,0.7281081608000001
SRX1828501,-2.1685203338,0.7006447640000001,-0.0762878141,0.5787595543,0.2744970915,0.36403358010000003
SRX1828502,-1.5385107709999999,0.3816798355,0.0644537729,0.170452503,-0.0542978631,0.19318318980000002
SRX1828503,-2.1220322215,0.44620343090000003,0.4682717709,0.2993918273,0.0784576074,0.5671175634
SRX1828504,-1.4873505599999999,0.7040205625,0.4622266492,0.3449252499,0.16289816000000001,0.4314848885
SRX1828505,-1.1635450165,-0.2518536174,0.10568250550000001,0.2963526906,0.017381964700000002,-0.1039573478
SRX1828506,-1.8458959883000001,0.1021839137,0.1224065695,0.8750640991,-0.0194386389,0.3120105125
SRX1828507,0.21840501140000002,0.1814331813,0.0291191404,-0.326898736,0.0726349446,-0.0702854068
SRX1828508,-0.21840501140000002,-0.1814331813,-0.0291191404,0.326898736,-0.0726349446,0.0702854068
SRX3796953,-0.0719215522,0.13511299370000002,-0.0916816194,-0.07878716350000001,-0.0927627345,-0.030001383200000002
SRX3796954,0.0719215522,-0.13511299370000002,0.0916816194,0.07878716350000001,0.0927627345,0.030001383200000002
SRX3796955,1.0008484747,0.8811242856,2.344864249,1.2078040582,0.2753272571,0.6844362994000001
SRX3796956,0.19838312100000002,1.0116467802,2.4750359464000002,1.3633198144,0.4441069399,0.2085798669
SRX3796957,-3.6553581929,-1.59378867,-1.3283950462,-2.4304975054,-0.7668020693,-2.7074960758
SRX3796958,-5.9818441,-2.3975054217,-0.7012450246,-1.9638896553,-0.5128253665,-2.2073135144
SRX3796959,-0.5233337966,0.038891173200000004,-0.4062392875,0.23973138100000002,0.2229912454,0.23984084090000002
SRX3796960,0.5429207306,-0.0369865495,-0.34427511600000005,0.1717381616,0.033590905000000004,0.1635503158
SRX3796961,-2.4475319418,-0.8687004445000001,0.5652722018,0.08582733690000001,-0.19548375580000002,0.17172141970000002
SRX3796962,-3.5473703927,-1.3700138753,0.3501828524,-0.0164337809,0.0433619383,0.1494903623
SRX3796963,5.2265092273,-0.2692406794,-0.80333658,-2.9541291327,-0.3339490493,-2.3844169869
SRX3796964,-0.7325746980000001,-1.7181892489,-0.6902801887000001,-2.4056994769,-0.1516296021,-2.3370652507
SRX3796965,-9.8501002633,-2.4903651143,-2.9091474858,-0.18704894200000002,-0.1530548675,-1.8502456161
SRX3796966,-9.6169197457,-2.6732191955999998,-2.3521656947,-0.1143135745,-0.1721426553,-1.9031192534999999
SRX3796967,1.5574529451,0.0034128232000000002,0.47658346360000003,0.1036684385,0.12252733680000001,-0.5145144508
SRX3796968,-0.8086209211000001,-0.7710611780000001,0.729636558,-0.5320317657,-0.19978727570000002,-0.8630342392
SRX3796969,-2.2946582747,-1.1713236927,0.7320597323,-0.33952435410000004,-1.9507388761,-1.3111394682
SRX3796970,1.8482249184000001,0.1693676717,0.5104468489,-0.5029284707,-1.8163245993000001,-2.1154706037
SRX3796971,-1.639808955,-0.08929241410000001,-0.0841837064,0.051597773300000004,0.0410985067,-10.1521245118
SRX3796972,-1.6431180583,-0.25292513310000003,-0.0998972396,0.1695436772,0.057708133200000004,-10.1521245118
SRX3796973,0.8880283830000001,0.1026533272,1.9498139023,0.4016716534,0.0681414528,-10.1521245118
SRX3796974,2.2402942393,0.8073852915,1.9358189895,0.0540830645,-0.068109165,-10.1521245118
SRX3796975,-7.5055920406,-1.9839512446,-0.6457053986,-2.4044391384,-0.9673475542000001,-10.1521245118
SRX3796976,-7.3599539572,-2.4991193816,-0.4989868059,-2.2572603749,-1.0082690979,-10.1521245118
SRX3796977,0.4994101307,-0.0085505472,-0.1532633284,0.15715905260000002,0.0144481257,-10.1521245118
SRX3796978,-0.5094966689,-0.0990702723,-0.046939220100000005,0.22238625250000002,0.009223766000000001,-10.1521245118
SRX3796979,-2.9925718659,-1.0964252976,0.687795469,0.029169605100000003,-0.2636079904,-10.1521245118
SRX3796980,-2.8337890855000003,-1.0878749957,0.6605843735,0.3152681445,-0.0306609753,-10.1521245118
SRX3796981,0.42194824480000004,-1.1140661607,-1.0321942078,-2.3922730427,-0.3165101455,-10.1521245118
SRX3796982,-4.3605923774,-1.8778817968000001,-0.8593466625,-2.1205585644,-0.1492903382,-9.8672853717
SRX3796983,-9.6960548742,-2.1826474473,-2.7138238342000003,-0.14166017990000002,-0.1422466503,-9.8472322576
SRX3796984,-9.541031854,-2.237785596,-2.7299371422,-0.1285585019,-0.2323125882,-10.1521245118
SRX3796985,-0.5240095751,-0.7326724804,0.7771902454,-0.41390028040000004,-0.1534561887,-9.5276696438
SRX3796986,-0.9141914602000001,-0.6999741494,0.797993669,-0.5311079492,0.0736897754,-10.1521245118
SRX3796987,-6.4416248588,-0.5796202927,1.279288052,0.7351458547,-1.7521595226,-10.1521245118
SRX3796988,-6.5392002824,-0.1410548534,1.7053157904,1.4053881684,-1.3963593675000001,-10.1521245118
SRX2568270,-0.7146003910000001,0.09407283820000001,0.1461162477,-0.004570969,0.0830690152,-0.1740887635
SRX2568271,1.1145607185,-0.9026448071000001,-0.020551822,0.0653832305,-0.2252624241,-0.0768579895
SRX2568272,1.3483867313,0.6776685649,0.15772488810000002,0.3822852162,-1.702772118,-0.29923456860000003
SRX2568273,1.1950647638,0.1597364309,0.3089530048,0.21028994880000001,-2.4535515610000003,-0.4526764187
SRX2568274,2.0192153932,-0.1926755196,0.2899842541,-0.0570535506,-2.228225644,-1.4944345094
SRX2568275,0.7146003910000001,-0.09407283820000001,-0.1461162477,0.004570969,-0.0830690152,0.1740887635
SRX2568276,3.6723599243000002,0.3574826742,0.1798188618,0.051884897000000006,-0.0204269285,-0.2692647181
SRX2568277,2.2187990196,-0.0505502139,0.2526851056,0.3721571684,-1.1511956007,-0.0776187967
SRX2568278,0.6307851284,-1.0137852678,0.4086042501,0.12152566340000001,-2.1435108388,-0.7796522576
SRX2568279,3.5968935142,0.4274135096,0.3222732267,-0.0765298296,-2.0009657382,-1.1713922136
SRX3421856,-0.6125177006,-0.2803523882,-0.07999675860000001,0.020805030000000002,-0.0023761767,-0.0391011556
SRX3421857,0.6125177006,0.2803523882,0.07999675860000001,-0.020805030000000002,0.0023761767,0.0391011556
SRX3421858,-2.9324164172,0.0766807056,2.21455483,0.16600598560000002,0.9135806686,-1.4029457082
SRX3421859,-3.3330784799,-0.0978241073,2.2086473136,0.1916775286,1.3020952097,-1.3017004343
SRX3421860,-0.20638079650000002,-1.0303288801,1.0580199114,0.46786379100000003,0.7265746042,-0.6950490788
SRX3421861,0.7741134154,-1.6747558165,1.2026957582,0.5122323806,0.9303192341000001,-0.5546800431000001
SRX3421868,-6.7405263075,-0.9195482281,2.6979928653,-0.6219598177,2.8974495703,-2.9827201132
SRX3421869,-6.1217983003,-1.2493022965,2.6302038766,-0.6024762283,2.7496471347,-2.7841109133
SRX2606337,0.810224343,-0.5361667084,-0.5337059959,0.0292773526,0.1523824112,-0.052812482300000005
SRX2606338,0.7663734399000001,-0.16582579990000001,-0.1635605399,0.3087663784,0.19151833410000002,-0.10589080020000001
SRX2606339,0.27461089920000004,0.5344117230000001,0.1325029659,0.7006973645,0.3114437286,0.13890009520000002
SRX2606340,1.5596838792,0.7770443629,0.8571396955,0.8951937533000001,0.6169196954,0.1291079563
SRX2606341,0.9797586626,1.7562098296,1.8040685218,1.5099593280999999,-0.4657844666,0.3004471439
SRX2606342,1.6587899731,2.4706881209000002,2.5588181405,1.6124665533,0.3824800793,-0.09947817140000001
SRX2606343,5.4599542665000005,2.1936212774,2.1459085474,1.3859830142,0.9499111297,-0.3231236548
SRX2606344,-0.9586998779,2.9918161438,3.5449880117,0.8754740065000001,1.2847953268,0.7460154073
SRX2606345,-0.1617617781,3.5740921752,4.1241387708,0.7672332111,2.5135133863,0.8000679278
SRX2606346,-1.3832073250999999,0.0980050305,0.2977607853,0.2108640436,0.13528979230000002,0.1238717104
SRX2606347,-0.3149754849,0.2009640919,0.0968916092,0.0010693687,-0.045933346300000004,0.0367324978
SRX2606348,-0.28748956810000004,-0.17249422820000002,-0.284636787,0.25878484220000003,0.0445563936,-0.0929464423
SRX2606349,0.1310041283,0.3760598451,0.3814882827,0.7206174857000001,0.3187072627,0.2025045521
SRX2606350,1.0810238508,1.0430500916,0.8690545116,0.9635479732000001,0.44266837950000004,0.1287871819
SRX2606351,1.2025895516,1.5863918846,1.8463263833,1.4192736061,-0.4805899676,0.1861443562
SRX2606352,1.7508640080000002,2.4510142864,2.4568582165,1.4553969738,0.5215912884,-0.11038986890000001
SRX2606353,2.8680093385000003,0.5651963137,0.5165504453,-0.0283162313,0.4383080408,-0.5372491961
SRX2606354,-0.49288311830000003,3.1899788991999998,3.5279899726,0.8151339384,1.3399560514,0.7068202666000001
SRX2606355,-0.20939271380000002,3.147946766,3.7561546539,0.8881257601,2.6073860968,0.7367755168
SRX2606356,-0.17316140500000002,0.0867644867,0.8064589602000001,0.41748972510000004,0.2054965722,0.4609246393
SRX2606357,-0.4952488581,0.3352026165,0.4368143867,-0.0303467213,-0.1064490649,0.016079984500000002
SRX2606358,0.0427874548,-0.5130502616,-0.11785692700000001,0.12400269800000001,-0.0871307588,-0.0466309701
SRX2606359,0.7931687057,0.6705478220000001,1.1255933549,0.7564198440000001,0.29333439980000003,0.0735059929
SRX2606360,0.2177635701,0.6207285055,1.2018958327,0.803622138,0.29840873560000003,0.1751794513
SRX2606361,0.6458111022,2.1331458778,1.0764145541,1.7832128196,0.0074976225,0.38214387800000005
SRX2606362,2.6145068652,2.2297444459,2.708395189,1.5344472761999999,0.1550411543,-0.1005630088
SRX2606363,4.1917389163,1.4394247515,1.2190296143000001,0.7437536825000001,0.8551706621,-0.7817182533
SRX2606364,-0.6468935283,2.9896628881,3.5203569044,1.0075067504,1.4128048027,0.7795437621
SRX2606365,-0.21811038600000002,3.445222959,3.7505145403,0.9965341975,2.6838894266,0.9181027254
SRX2606366,-0.4648444465,0.6024864593,0.9223888326,0.6395112446,0.2287948004,0.5039252657000001
SRX3648427,0.580378209,0.08285189300000001,1.2813327857,0.3949028114,0.0574735197,0.6630685649
SRX3648428,0.667227099,-0.2832284184,1.2918556638,0.0860060487,0.3673334227,0.1550190619
SRX3648429,-1.155479196,1.0358675026,1.0617941999,0.3337373743,0.2758621195,0.8466753165
SRX3648430,0.921443097,0.2772536632,0.3899976357,0.5086181453,-0.3148872231,-0.1310972154
SRX3648431,1.0071979472,0.1631421206,0.38265135850000004,0.4866754022,-0.2801679682,-0.0422508243
SRX3648432,-0.48941398220000004,0.08004084090000001,-0.5066040390000001,0.48643220260000003,-0.28719947300000004,-0.2571997454
SRX3648433,-0.3812860256,0.2629600097,0.4890193962,0.3779114022,0.1990817739,0.6644495504
SRX3648434,0.5292332551,0.0048307982,-0.1720930533,-0.0306841953,0.0214865424,-0.1784902223
SRX3648435,-0.842117073,-0.4055053317,-1.0793935658,-0.2753034439,-0.0035647397,-0.43597441600000003
SRX3648436,-0.42639895510000003,0.16520140120000001,-1.628562212,-1.7807047438999999,0.783847202,-1.6307053537
SRX3648437,-0.5224207679,0.1902723578,-1.8506553259,-1.6147351356000001,0.9607009543,-1.9281791681
SRX3648438,-0.303484148,0.0254148546,-1.9486581607,-1.7049606803000001,0.6318471066,-1.6827254891
SRX3648439,-0.8744319516,-0.6633932203,-0.3863526714,0.468238231,-1.5502342989,0.18357903120000002
SRX3648440,-1.0573314517,-0.6182733068,-0.9344155819000001,0.26436147200000004,-1.3367411865,-0.4364119913
SRX3648441,-1.8452833448,-0.8144704116,-1.8430642022,-0.3907059673,-1.5708916136000002,-1.012523352
SRX3648442,-0.2616181898,1.1342193945,-0.8777755761,-2.0145250609,1.4080106615,-1.1883557967
SRX3648443,-0.46813136710000003,0.8974512921000001,-1.3232566766,-1.8700479492,1.474472964,-1.4192909954
SRX3648444,-0.2063827959,0.3032947653,-1.7497224228000001,-1.9839799046,1.3456972819,-1.5688989825
SRX3648445,-0.0560323628,0.5955316903,1.2737024227,0.4841423467,0.2314377842,0.6251402931000001
SRX3648446,0.8532929069,-0.28317950070000003,1.0669748566,0.1252630897,0.2307385381,-0.026266690500000002
