,A,KdpE
time_course__lb_8hr__3,1.5112794479,0.3641468329
time_course__lb_24hr__1,0.7277913048,1.343205718
time_course__lb_24hr__2,2.1681977438,1.1768340924
time_course__lb_24hr__3,2.3918002126,1.1629487153
time_course__lb_72hr__1,-0.3800158867,0.6672777907
time_course__lb_72hr__2,0.2853891222,0.8585502071000001
time_course__lb_72hr__3,-0.2541186857,0.8177042296
time_course__lb_144hr__1,0.30865481170000003,0.2433116273
time_course__lb_144hr__2,0.29562100620000004,0.4033595129
time_course__lb_144hr__3,0.2677719132,0.4847101768
time_course__lb_192hr__1,0.6948683798,0.8222884327000001
time_course__lb_192hr__2,0.29037436,0.4769930049
time_course__lb_192hr__3,0.7046890903,0.9930924297
triclosan__wt__1,-0.3886589248,-0.24653263560000002
triclosan__wt__2,-0.5382767887000001,0.0631662384
triclosan__wt__3,0.9269357135,0.1833663973
triclosan__evo_amx_tcs__1,-1.4416950543,-0.7052311299
triclosan__evo_amx_tcs__2,0.6151895433,-0.2350006637
triclosan__evo_amx_tcs__3,-0.8974836673000001,-0.4595904636
triclosan__evo_chl_tcs__1,-0.4989874213,-0.300225212
triclosan__evo_chl_tcs__2,-1.3323695745,-0.574180274
triclosan__evo_chl_tcs__3,-0.9838069407000001,-0.317695838
triclosan__evo_tet_tcs__1,-1.4487701708,-0.2007317602
triclosan__evo_tet_tcs__2,-0.8684869148000001,-0.2276855995
truHMM__48C_15m__1,1.8310818741000001,-0.10329068350000001
truHMM__48C_15m__2,1.7955259719,-0.2373473696
truHMM__48C_15m__3,1.7879839827000001,0.6134974504
truHMM__48C_30m__1,4.1446898076,-0.10757699550000001
truHMM__48C_30m__2,4.2920450927000005,-0.3494529802
truHMM__48C_60m__1,5.6727230837,-0.0665248121
truHMM__48C_60m__2,5.6070811633,-0.098698636
truHMM__phos_0h__1,0.1263888763,0.0469815379
truHMM__phos_0h__2,-0.1263888763,-0.0469815379
truHMM__phos_2h__1,1.6944566245,-0.1117902199
truHMM__phos_2h__2,1.8481608366,0.0648325787
truHMM__phos_4h__1,0.7489289711,0.4223177883
truHMM__phos_4h__2,0.8021872286,0.5517423617
truHMM__phos_4h__3,0.2884792994,-0.5228594603
control__wt_glc__1,-0.1221910439,-0.170569099
control__wt_glc__2,0.1221910439,0.170569099
fur__wt_dpd__1,1.9325803748000001,0.9712881870000001
fur__wt_dpd__2,2.1034482074,1.167352601
fur__wt_fe__1,-0.0168139387,-0.266856313
fur__wt_fe__2,0.2286530997,-0.066560747
fur__delfur_dpd__1,1.5813636707,0.9942821850000001
fur__delfur_dpd__2,1.1771222539,0.914480433
fur__delfur_fe2__1,-0.4376506464,0.36886214900000003
fur__delfur_fe2__2,-0.39865216070000004,-0.06465635900000001
acid__wt_ph5__1,0.6672743364,0.371192562
acid__wt_ph5__2,0.6256111404,0.487434056
acid__delgadx_ph5__1,1.2319232685000001,0.593666906
acid__delgadw_ph5__1,0.4506993274,0.33419076200000003
acid__delgadw_ph5__2,0.878497555,0.36292785
acid__delgade_ph5__1,0.2953144715,0.37094578100000003
acid__delgade_ph5__2,0.7945649737,0.44811787900000005
oxidative__wt_pq__1,1.1390773439,0.9438646690000001
oxidative__wt_pq__2,1.3748472671,0.653091669
oxidative__deloxyr_pq__1,0.8698306453,0.834165951
oxidative__deloxyr_pq__2,1.2377439697,0.8475964450000001
oxidative__delsoxr_pq__1,0.927322144,0.584076742
oxidative__delsoxr_pq__2,1.2321040235,0.6961279650000001
oxidative__delsoxs_pq__1,1.4950885739,0.829036769
oxidative__delsoxs_pq__2,1.7525215123,0.924708924
nac_ntrc__wt_csn__1,0.9540740079000001,0.772485678
nac_ntrc__wt_csn__2,1.0905122387,0.6151415920000001
nac_ntrc__wt_cytd__1,-0.19267370020000002,0.561588512
nac_ntrc__wt_cytd__2,0.07102063260000001,0.316179001
nac_ntrc__wt_gln__1,0.6331025131,0.917875949
nac_ntrc__wt_gln__2,0.6478650099000001,0.7804096420000001
nac_ntrc__bw_delnac_csn__1,2.9368541005,1.21756086
nac_ntrc__bw_delnac_csn__2,3.3786707977,1.612915952
nac_ntrc__bw_delnac_cytd__1,0.9587052612,0.47003672100000005
nac_ntrc__bw_delnac_cytd__2,0.7483142135,0.449948169
nac_ntrc__bw_delnac_gln__1,1.1390908149,0.27833569999999996
nac_ntrc__bw_delnac_gln__2,1.5929485281,0.45531149
nac_ntrc__bw_delnac_nh4__1,1.2592879033,0.05893272
nac_ntrc__bw_delnac_nh4__2,0.8514035667000001,-0.0028302920000000003
misc__wt_no_te__1,0.6873149111,0.38909561600000003
misc__wt_no_te__2,0.11075453140000001,0.37597043
misc__bw_delcbl__1,1.1910305593000001,-0.001508376
misc__bw_delcbl__2,1.0532478604,0.201419392
misc__bw_delfabr__1,1.0697317597,-0.041729318
misc__bw_delfabr__2,0.9488059069,-0.129281838
misc__bw_delfadr__1,1.4673598051,0.306867175
misc__bw_delfadr__2,0.8912801362,0.12668759
misc__nitr_031__1,1.8944167548,0.8892672070000001
omics__wt_glu__1,1.2540292767,0.527644152
omics__wt_glu__2,1.1052491787,0.684385443
omics__wt_gly__1,2.0383431916,0.6603501820000001
omics__wt_gly__2,1.6462286067,0.15210062900000001
omics__wt_thr__1,2.7056968267,0.7195442590000001
omics__wt_thr__2,2.6438196212,0.847120761
omics__bw_ac__1,-0.4576553873,0.09595107
omics__bw_ac__2,0.36491882870000003,0.35074844800000005
omics__bw_fum__1,0.8852964550000001,0.254103976
omics__bw_fum__2,0.8552295493000001,-0.289429482
omics__bw_glc__1,1.0691178675,0.32094477200000004
omics__bw_glc__2,0.9223111936,0.300324647
omics__bw_pyr__1,1.4599262883000002,0.69827919
omics__bw_pyr__2,1.1441575414,-0.18838297
ompr__wt_nacl__1,10.2181462116,2.115761041
ompr__wt_nacl__2,10.7157247201,2.3822182720000002
ompr__bw_delompr_nacl__1,6.2925605247,0.96723888
ompr__bw_delompr_nacl__2,6.3825585942,1.229430822
minspan__wt_ade__1,-0.4442332021,-1.218581622
minspan__wt_glc__1,0.1269905182,-0.501745078
minspan__wt_glc__2,0.1998248554,-0.8118931880000001
minspan__wt_glc__3,0.1862366651,-0.9928008070000001
minspan__wt_glc_anaero__1,2.1513877799,-0.31621566900000003
minspan__wt_glc_anaero__2,3.3971491284,0.19564567200000002
minspan__wt_trp__1,-0.7555089735,-0.9085802150000001
minspan__bw_delcra_glc__1,0.282281457,-0.271264029
minspan__bw_delcra_trp__1,-0.7352644607000001,-0.24790524800000002
minspan__bw_delmntr__1,0.0790558927,-0.31938524
minspan__bw_delnac_ade__1,-1.4671527161,-1.17747067
minspan__bw_delnac_glc__1,0.4058970172,-0.445465626
cra_crp__wt_ac__1,0.9438869192,0.411962249
cra_crp__wt_ac__2,0.7654553137,0.513141972
cra_crp__wt_fru__1,1.5151780106000001,0.27322878
cra_crp__wt_fru__2,0.8929637761,0.38611147300000004
cra_crp__delcra_ac__1,0.7211040252,0.459469414
cra_crp__delcra_ac__2,1.3789350285,0.5978923270000001
cra_crp__delcra_fru__1,1.5758077011,0.520445837
cra_crp__delcra_fru__2,1.6914214265,0.440938292
cra_crp__delcra_glc__1,0.60232074,-0.010607712
cra_crp__delcra_glc__2,0.6198426877000001,0.12160034600000001
rpoB__wt_031__1,0.8531242403,0.382825228
rpoB__wt_044__1,0.8004576849,0.331774361
rpoB__wt_lb__1,0.6187064932,0.423252722
rpoB__wt_lb__2,1.6911204352,0.519451063
rpoB__rpoBE546V_031__1,0.7203552628000001,0.007770321
rpoB__rpoBE546V_044__1,0.6460819318000001,-0.14656572
rpoB__rpoBE546V_lb__1,2.3423578448,0.388276449
rpoB__rpoBE546V_lb__2,2.4037390119,0.5033700320000001
rpoB__rpoBE546V_glc__1,0.16717397890000002,-0.015035046000000002
rpoB__rpoBE672K_glc__1,1.589672875,0.048298807000000006
rpoB__rpoBE672K_glc__2,0.8096020487000001,-0.43781903400000005
rpoB__rpoBE672K_lb__1,1.7021009757,-0.17187206400000002
rpoB__rpoBE672K_lb__2,1.7268009756,-0.393962385
crp__wt_fru__1,-0.0637060448,0.064310422
crp__wt_glyc__1,0.19990605890000002,-0.25317303
crp__wt_glyc__2,0.0243960075,-0.234101951
crp__delar1_glyc__1,1.2056193356,1.107289712
crp__delar1_glyc__2,0.44238520470000003,0.7190712680000001
crp__delar1ar2_glyc__1,1.1885190412,0.630361979
crp__delar1ar2_glyc__2,1.2687872703,0.492515205
crp__delar1ar2_glyc__3,0.9764433638000001,0.402378027
crp__delar2_glyc__1,0.6672406789,0.109242318
crp__delar2_glyc__2,1.1058401103,0.00871367
crp__delar2_glyc__3,1.7527854572,0.142182828
crp__delcrp_fru__1,1.4889909507,0.538547956
crp__delcrp_fru__2,1.3428106755,0.742179322
crp__delcrp_fru__3,1.6459428957000002,0.75453166
crp__delcrp_glc__1,1.184893717,0.859924491
crp__delcrp_glc__2,1.6932691063,0.662316541
crp__delcrp_glc__3,1.5742099787,0.601606368
crp__delcrp_glyc__1,1.4242718399,0.616922752
crp__delcrp_glyc__2,1.1866268481,0.681313924
crp__delcrp_glyc__3,1.0746787307,0.37873927
glu__glu_ale3__1,-0.0345321989,-0.25656528900000003
glu__glu_ale4__1,0.5849415915,-0.503280319
glu__glu_ale5__1,0.0744750239,-0.36034132500000005
glu__glu_ale6__1,0.6066742953,-0.531209763
glu__glu_ale8__1,0.166380412,0.37411135900000003
glu__glu_ale9__1,0.7985743167,-0.06790293900000001
glu__glu_ale10__1,-0.2005418962,-0.32511215600000004
42c__wt_42c__1,2.3679296047,0.579946905
42c__42c_ale1__1,0.1265042463,0.050512754
42c__42c_ale2__1,1.7960016607,-0.6766235890000001
42c__42c_ale3__1,2.2032312081,0.67608472
42c__42c_ale4__1,0.2912449244,0.611546416
42c__42c_ale5__1,0.6524189053,0.45730266
42c__42c_ale6__1,1.4309276372,0.9004675430000001
42c__42c_ale8__1,1.161324339,0.898840174
42c__42c_ale9__1,1.6560929712,0.49089623200000004
42c__42c_ale10__1,0.7069365844000001,0.39224194900000003
ssw__wt_ac__1,1.3229569493,-0.0013118560000000001
ssw__wt_glc__1,0.1404004516,-0.23803742400000003
ssw__wt_glyc__1,0.4557748988,-0.871337656
ssw__wt_xyl__1,-0.4501697679,-1.843853956
ssw__glc_ale1__1,-0.1951553614,-0.6963442120000001
ssw__glc_ale2__1,0.49808769610000003,-0.265882302
ssw__glc_ale3__1,0.6276445462,-0.423223359
ssw__glyc_ale1__1,0.0519515742,-0.675261442
ssw__glyc_ale2__1,-0.011002493700000001,-0.393133993
ssw__xyl_ale1__1,1.0499362983,-0.18188421
ssw__xyl_ale2__1,0.9259095643,-0.6543418010000001
ssw__xyl_ale3__1,-0.0644868961,-0.568338972
ssw__glc_ac_ac2__1,-1.8319027035,-1.580757882
ssw__glc_ac_glc1__1,-0.7821806598000001,-0.600957631
ssw__glc_glyc_glc__1,-1.192938958,-0.304120373
ssw__glc_glyc_glyc__1,-1.0882741875,-1.382533214
ssw__glc_xyl_glc__1,-0.0661461889,-0.612497303
ssw__glc_xyl_xyl__1,-0.5292664373,-0.645309867
ica__wt_glc__1,-0.4453672601,-0.93512925
ica__wt_glc__2,-0.6404326955,-1.051383564
ica__wt_glc__3,-0.4522586322,-0.458529308
ica__wt_glc__4,-0.3443148069,-0.855440347
ica__arg_sbt__1,1.0498181025,-0.877693715
ica__arg_sbt__2,-0.20489195200000002,-0.8676068010000001
ica__cytd_rib__1,0.0456446125,-0.10046716900000001
ica__cytd_rib__2,0.7130185305000001,-0.23694024800000002
ica__gth__1,2.3936740279,-0.090547635
ica__gth__2,2.4937553198,0.27471496
ica__leu_glcr__1,-0.5246574901000001,-0.72576343
ica__leu_glcr__2,-0.7563536804000001,-1.042762989
ica__met_glc__1,-0.7348380347,-0.6602932410000001
ica__met_glc__2,-0.5489597124,-0.7470016180000001
ica__no3_anaero__1,1.6600675949,-0.70388205
ica__no3_anaero__2,2.0164246886,-0.602199633
ica__phe_acgam__1,0.0473560148,-0.7914994110000001
ica__phe_acgam__2,-0.2744685749,-0.820300389
ica__thm_gal__1,0.2687737358,-0.171921249
ica__thm_gal__2,0.4369490372,-0.23878143500000001
ica__tyr_glcn__1,-0.9813205234000001,-0.8101328090000001
ica__tyr_glcn__2,-1.3444964182999999,-0.9444042960000001
ica__ura_pyr__1,-0.5975962914,-0.9180720080000001
ica__ura_pyr__2,0.0933828121,-0.94501099
ica__wt_glc__5,-0.6907727619,-0.9765050120000001
ica__wt_glc__6,-0.7269930328,-0.694985572
ica__bw_delpurR_cytd__1,-0.047464632300000004,-0.9438415550000001
ica__bw_delpurR_cytd__2,-0.3555059524,-0.505009218
ica__ade_glc__1,-0.6716607697,-0.30171626700000004
ica__ade_glc__2,0.1339273447,-1.041045353
ytf__wt_glc__1,-0.4872667456,-0.683364096
ytf__wt_glc__2,-0.4068026527,-0.44583556
ytf__delyafC__1,0.5534321333000001,-0.23306710700000002
ytf__delyafC__2,0.7135046956000001,-0.118652058
ytf__delyeiE__1,-0.1798337023,-0.045245826
ytf__delyeiE__2,0.3848005219,-0.23623580100000002
ytf__delyiaJ__1,-0.0427771777,-0.11778317
ytf__delyiaJ__2,0.2531702088,-0.161182507
ytf__delyieP__1,0.0634950886,-0.152562858
ytf__delyieP__2,-0.3904119527,-0.21263837200000002
ytf__wt_ph5__1,0.0374784343,-0.164729718
ytf__wt_ph5__2,0.25912812500000004,-0.632372437
ytf__wt_ph8__1,-0.48492555540000004,-0.5000334860000001
ytf__wt_ph8__2,-0.4544911922,-0.31593832600000005
ytf__delybaO__1,0.4506580129,-0.185694416
ytf__delybaO__2,0.0612238076,0.018428098
ytf__delybaQ__1,-0.3222454293,-0.18363131600000002
ytf__delybaQ__2,0.4788008877,-0.24938838800000002
ytf__delybiH__1,-0.9873035054,-0.45335945200000005
ytf__delybiH__2,-0.7433225201,-0.12007661700000001
ytf__delydcI_ph5__1,0.0021971226,-0.354123625
ytf__delydcI_ph5__2,0.0091215173,-0.41346742000000003
ytf__delydcI_ph8__1,-0.3633648416,-0.45311630900000005
ytf__delydcI_ph8__2,-0.3021618017,-0.568616527
ytf__delyddM__1,-0.248570427,-0.366160831
ytf__delyddM__2,-0.11543866750000001,-0.38075668700000004
ytf__delyheO__1,0.7484088469,-0.47826559300000004
ytf__delyheO__2,0.2728274788,-0.6857601440000001
fps__bw_glc__1,-0.10854683130000001,-0.510618923
fps__bw_glc__2,-0.09039360190000001,-0.6552655
fps__fps_thrA_ale1__1,-0.4873587232,-0.28615797400000004
fps__fps_thrA_ale1__2,-0.2345650457,-0.35141835
fps__fps_thrA_ale2__1,-0.4841655613,-0.871165492
fps__fps_thrA_ale2__2,-0.5182550364,-0.34169466600000004
fps__fps_serB_ale1__1,-0.4068319207,-0.496698065
fps__fps_serB_ale1__2,-0.11390106080000001,-0.70233489
fps__fps_serB_ale4__1,0.7706603667,-0.316073999
fps__fps_serB_ale4__2,0.1010631299,-0.336745497
fps__fps_ptsI_ale1__1,-0.1486480858,-0.7572581890000001
fps__fps_ptsI_ale1__2,-0.1218688227,-1.005893455
fps__fps_ptsI_ale3__1,-0.39666066920000004,-1.058368801
fps__fps_ptsI_ale3__2,-0.2358537655,-0.731246052
pal__lyx_ale2_f6__1,0.7701392469,0.304644927
pal__lyx_ale2__1,0.6473898448000001,-0.237634963
pal__lyx_ale2__2,0.9269312373,0.032007135
pal__lyx_ale4__1,0.295136432,-0.744032133
pal__lyx_ale4__2,-0.0082489628,-0.500096471
pal__5drib_ale10_f18__1,0.7861905198,-0.384652675
pal__5drib_ale10_f18__2,1.0173390348,0.008408774
pal__5drib_ale10__1,0.7299021397000001,0.3396934
pal__arab_ale14_f9__1,1.2835981763,0.034402074000000005
pal__arab_ale14_f9__2,0.8009180176,-0.080014861
pal__arab_ale14__1,-1.3290224329,-0.410145199
pal__arab_ale14__2,-0.322091244,-0.43588341900000005
pal__arab_ale16__1,-0.4509701278,0.40060428600000003
pal__arab_ale16__2,0.3217543641,0.304961601
pal__tartr_ale26_f10__1,1.0594848535,0.202792159
pal__tartr_ale26_f10__2,1.7981870338000001,0.656804857
pal__tartr_ale26__1,1.5159603528,-0.005050207
pal__tartr_ale26__2,1.1800891748,-0.259671382
pal__tartr_ale28_f10__1,1.5275789213,0.8064770280000001
pal__tartr_ale28_f10__2,1.7987100226,0.632949615
pal__tartr_ale28__1,0.6111370066,-0.452674872
pal__tartr_ale28__2,0.6208995518,-0.324768055
efeU__delmenFentC_citr__1,0.1924065097,-1.001095701
efeU__delmenFentC_citr__2,0.099015716,-0.8927726380000001
efeU__delmenFentC__1,0.9740548026,-0.13074729400000001
efeU__delmenFentC__2,0.841113082,-0.003186303
efeU__menFentC_ale39__1,0.0807440968,-0.62263415
efeU__menFentC_ale39__2,0.6138831541,-0.750742054
efeU__menFentC_ale29__1,-0.2715848667,-0.750311739
efeU__menFentC_ale29__2,0.6471019931,-0.898625902
efeU__menFentC_ale30__1,0.9377814795,-0.729394836
efeU__menFentC_ale30__2,0.49610032340000004,-0.8327511790000001
efeU__menFentCubiC_ale36__1,0.5025512615000001,0.012383616
efeU__menFentCubiC_ale36__2,0.250103525,-0.10018583
efeU__menFentCubiC_ale37__1,0.32124094880000004,-0.363103414
efeU__menFentCubiC_ale37__2,0.45751293130000004,-0.616614697
efeU__menFentCubiC_ale38__1,4.1343155842,-0.298089404
efeU__menFentCubiC_ale38__2,4.824950244,-0.207542269
misc2__salc_glc__1,2.227691054,-0.384472623
misc2__salc_glc__2,2.3130817718,-0.22251721400000002
misc2__dbcn_glc__1,-0.8894524920000001,-1.003431669
misc2__dbcn_glc__2,-0.5305347327000001,-0.624377733
misc2__tyr_glc__1,-0.09463787100000001,-0.299003682
misc2__tyr_glc__2,0.43701417680000004,-0.145114987
misc2__arg_cytd__1,-0.0482966332,-0.5052711990000001
misc2__arg_cytd__2,-0.3062094735,-0.375454968
misc2__delyheO_pyr__1,0.9182723184,-0.5454359990000001
misc2__delyheO_pyr__2,1.1723912582,-0.707817448
nquinone__delubiC__1,-0.0520561932,-0.487443214
nquinone__delubiC__2,-0.47088014100000003,-0.6574020030000001
nquinone__ubiC_ale1__1,0.6732537550000001,-0.257308847
nquinone__ubiC_ale1__2,0.2373417811,-0.8315854330000001
nquinone__ubiC_ale2__1,0.40756572820000003,-0.09175690700000001
nquinone__ubiC_ale2__2,0.5565831126,-0.35305859900000003
nquinone__ubiC_ale3__1,0.1644928018,-1.170625183
nquinone__ubiC_ale3__2,0.5538670342,-0.969681271
nquinone__ubiC_ale4__1,0.2730511901,-0.38632241300000003
nquinone__ubiC_ale4__2,0.5106422106,-0.39660451700000005
nquinone__delpdhR__1,0.0338444574,-0.7465045370000001
nquinone__delpdhR__2,-0.2134906342,-1.059198481
quinone__glu_ale4__1,-0.0356395439,-0.7268198770000001
quinone__glu_ale4__2,0.7999223362000001,-0.991800498
quinone__delmenF__1,-0.25283978900000004,-0.23192869100000002
quinone__delmenF__2,0.4029656352,-0.549687137
quinone__menF_ale5__1,0.2897555003,-0.29672010400000004
quinone__menF_ale5__2,0.6645946926,-0.329328593
quinone__menF_ale6__1,-0.17289003590000002,-0.48725298800000005
quinone__menF_ale6__2,-0.08657558650000001,-0.565264878
quinone__menF_ale7__1,0.1948420746,-0.522609882
quinone__menF_ale7__2,0.12229975800000001,-0.427287307
quinone__menF_ale8__1,0.07023352050000001,-0.631756516
quinone__menF_ale8__2,0.2503713747,-0.380261434
quinone__delmenFubiC__1,0.5585267276,-0.292518186
quinone__delmenFubiC__2,-0.20128458700000001,-0.6201154670000001
quinone__menFubiC_ale1__1,-0.10458707810000001,-0.806688987
quinone__menFubiC_ale1__2,0.2070342974,-0.832850775
quinone__menFubiC_ale2__1,0.3191297457,-0.8369672330000001
quinone__menFubiC_ale2__2,0.1096850987,-0.9029382140000001
quinone__menFubiC_ale3__1,0.6421418066,-0.321247267
quinone__menFubiC_ale3__2,0.63114059,-0.47101099300000004
quinone__menFubiC_ale4__1,0.7007623111,-0.7810862970000001
quinone__menFubiC_ale4__2,-0.0531781775,-0.599957704
oxyR__wt_glc__1,-0.8949744525000001,-0.791616179
oxyR__wt_glc__2,-1.1105373751,-0.6171586520000001
oxyR__wt_h2o2__1,-0.5200838087,-0.7412365190000001
oxyR__wt_h2o2__2,-0.3776929465,-0.528072273
oxyR__glu_ale4__1,0.3504001959,-0.316413785
oxyR__glu_ale4__2,0.7904315160000001,-0.256227285
oxyR__glu_ale4_h2o2__1,0.8260050765,-0.425545163
oxyR__glu_ale4_h2o2__2,1.3288029945,-0.493010632
oxyR__oxyR_ale17__1,0.7297218417,-0.283581583
oxyR__oxyR_ale17__2,0.9708506977,-0.507374526
oxyR__oxyR_ale17_h2o2__1,0.4797102918,-0.48497199700000004
oxyR__oxyR_ale17_h2o2__2,-0.0802206246,-0.868479741
oxyR__oxyR_ale18__1,-0.5893170604,-1.098204967
oxyR__oxyR_ale18__2,-1.0124436271,-0.7472167820000001
oxyR__oxyR_ale18_h2o2__1,0.3202792705,-0.500647103
oxyR__oxyR_ale18_h2o2__2,-0.006647494,-0.394674707
oxyR__oxyR_ale19__1,-0.6873600724000001,-1.094522104
oxyR__oxyR_ale19__2,-0.2602663625,-0.805607712
oxyR__oxyR_ale19_h2o2__1,-0.40876739,-0.780391385
oxyR__oxyR_ale19_h2o2__2,-0.6959266965,-1.12956682
oxyR__oxyR_ale20__1,1.0444743716,-0.9067173390000001
oxyR__oxyR_ale20__2,1.1160279835,-0.7541504800000001
oxyR__oxyR_ale20_h2o2__1,0.8669842815000001,-0.621573424
oxyR__oxyR_ale20_h2o2__2,0.6090663222,-0.6831363490000001
svns_pgi__BmePgi24_15__1,-0.49945828700000006,-0.500460954
svns_pgi__BmePgi24_15__2,-0.4231625939,-0.683902656
svns_pgi__BmePgi24_26__1,-0.5018713880000001,-0.8886060560000001
svns_pgi__BmePgi24_26__2,-0.7247672652,-0.691665755
svns_pgi__BmePgi24_41__1,0.8225984154,-0.26459545900000003
svns_pgi__BmePgi24_41__2,-0.1408835393,-0.5947289570000001
svns_pgi__BmePgi24_52__1,-0.8433439607000001,-0.749283645
svns_pgi__BmePgi24_52__2,-0.6401593636,-0.550123075
svns_pgi__PaePgi2_34__1,-0.4635993567,-0.32531702700000004
svns_pgi__PaePgi2_34__2,-0.585758854,-0.34283516
svns_pgi__PaePgi2_63__1,-0.43817726020000003,-0.47503945900000005
svns_pgi__PaePgi2_63__2,-0.2961875687,-0.634541424
svns_pgi__PaePgi24_54__1,0.0213244636,0.040154194000000004
svns_pgi__PaePgi24_54__2,0.06504137160000001,-0.438282463
svns_pgi__PaePgi24_90__1,-0.34368568310000003,-0.263906803
svns_pgi__PaePgi24_90__2,0.06976796960000001,-0.31815969600000005
abx_media__m9_ctrl__1,-0.9703693575000001,-1.398647105
abx_media__m9_ctrl__2,-1.115728107,-1.3575257170000001
abx_media__rpmi_ctrl__1,-0.9203590545,-2.522533642
abx_media__rpmi_ctrl__2,-0.6753495998,-1.8437818140000002
abx_media__camhb_ctrl__1,-1.1487332637,-2.014670993
abx_media__camhb_ctrl__2,-0.5234227312,-1.934892502
abx_media__m9_mero__1,-1.2841990697,-2.117784572
abx_media__m9_mero__2,-0.8030551125000001,-1.929500472
abx_media__rpmi_mero__1,-0.47090658500000004,-2.203021359
abx_media__rpmi_mero__2,-0.7401998158,-2.418081984
abx_media__camhb_mero__1,-0.887153665,-3.237336141
abx_media__camhb_mero__2,-0.5398728007,-2.819152227
abx_media__m9_trisulf__1,-1.8960031713,-1.678108455
abx_media__m9_trisulf__2,-1.4247570730999999,-1.6200782230000002
abx_media__rpmi_trisulf__1,2.008264556,-1.723822995
abx_media__rpmi_trisulf__2,2.154640258,-1.80593718
abx_media__camhb_trisulf__1,-0.3245333487,-1.890873096
abx_media__camhb_trisulf__2,-0.3240117047,-2.243449169
abx_media__m9_cef__1,-1.171345355,-1.369134538
abx_media__m9_cef__2,-1.3784148096,-1.958600665
abx_media__rpmi_cef__1,1.4791847623,-1.6606929410000002
abx_media__rpmi_cef__2,1.7562611533,-1.691017103
abx_media__camhb_cef__1,-0.9145635535000001,-2.159817219
abx_media__camhb_cef__2,-1.3195419954,-2.109099126
abx_media__m9_cipro__1,-0.3351171174,-1.143182926
abx_media__m9_cipro__2,-0.6399824722,-1.153256358
abx_media__rpmi_cipro__1,1.420131053,-1.740542942
abx_media__rpmi_cipro__2,2.1147775158,-1.526054932
abx_media__camhb_cipro__1,0.1877408756,-1.595717101
abx_media__camhb_cipro__2,-0.060697183200000004,-1.757823981
hot_tale__42c_ale3_30c__1,-1.5306151772,-1.452016108
hot_tale__42c_ale3_30c__2,-1.3860308263,-1.6527607899999999
hot_tale__42c_ale3_37c__1,-0.0567778743,-0.741084462
hot_tale__42c_ale3_37c__2,-0.1311837381,-0.355718042
hot_tale__42c_ale3_44c__1,4.0700690146,0.5005054
hot_tale__42c_ale3_44c__2,4.3955950796,0.392764692
hot_tale__hot_ale3_mid_30c__1,-1.2806987804,-0.8911755130000001
hot_tale__hot_ale3_mid_30c__2,-1.2676919889,-1.031249943
hot_tale__hot_ale3_mid_37c__1,-1.1120366078,-0.736257268
hot_tale__hot_ale3_mid_37c__2,-0.429029584,-0.6702498130000001
hot_tale__hot_ale3_mid_44c__1,1.5029819975,-0.361180218
hot_tale__hot_ale3_mid_44c__2,1.3908032115,0.068935201
hot_tale__hot_ale3_30c__1,1.0342324903,-1.152598081
hot_tale__hot_ale3_30c__2,1.1212073136,-1.1274892140000001
hot_tale__hot_ale3_37c__1,0.9460351338,-0.5791232270000001
hot_tale__hot_ale3_37c__2,0.9309405810000001,-0.63454814
hot_tale__hot_ale3_44c__1,1.6494632612,-0.166718698
hot_tale__hot_ale3_44c__2,2.1005274836,-0.25851592700000003
hot_tale__hot_ale4_30c__1,-1.2693766129,-1.282735392
hot_tale__hot_ale4_30c__2,-1.3767411879,-1.352122309
hot_tale__hot_ale4_37c__1,-0.6616214402,-0.6008049280000001
hot_tale__hot_ale4_37c__2,-0.47818679010000004,-0.690728699
hot_tale__hot_ale4_44c__1,1.5072158627999999,0.28536495
hot_tale__hot_ale4_44c__2,1.4560586093,0.364074236
hot_tale__hot_ale8_30c__1,-1.6263720481,-1.077718215
hot_tale__hot_ale8_30c__2,-0.9075604242,-1.066883721
hot_tale__hot_ale8_37c__1,-0.1023197555,-0.396566529
hot_tale__hot_ale8_37c__2,-0.3574900969,-0.389364088
hot_tale__hot_ale8_44c__1,2.4355133779,0.565176293
hot_tale__hot_ale8_44c__2,1.9394541212,0.349322683
hot_tale__hot_ale9_mid_30c__1,-1.3739702927000002,-1.6796737529999999
hot_tale__hot_ale9_mid_30c__2,-1.4175115414000001,-0.997671752
hot_tale__hot_ale9_30c__1,-0.1346450324,-0.70954356
hot_tale__hot_ale9_30c__2,-0.8132878362,-1.2346656440000001
hot_tale__hot_ale9_mid_37c__1,-0.4271655916,-0.601138766
hot_tale__hot_ale9_mid_37c__2,-0.574793706,-0.511476218
hot_tale__hot_ale9_37c__1,0.9008183493,-0.6669927870000001
hot_tale__hot_ale9_37c__2,1.0082321547,-0.822746207
hot_tale__hot_ale9_mid_44c__1,3.2975000718,0.26168505000000003
hot_tale__hot_ale9_mid_44c__2,3.5933346305000002,0.251982884
hot_tale__hot_ale9_44c__1,4.4023855349,0.563947539
hot_tale__hot_ale9_44c__2,4.5157375664,0.256230167
hot_tale__hot_ale10_30c__1,1.095274737,-1.187803342
hot_tale__hot_ale10_30c__2,0.9425669819,-1.093981863
hot_tale__hot_ale10_37c__1,0.6903876743,-0.8550522570000001
hot_tale__hot_ale10_37c__2,0.7848657016,-1.144023438
hot_tale__hot_ale10_44c__1,3.4149316991,0.430650723
