,A,NtrC,RpoN
misc__wt_no_te__2,-1.1083828534,-0.48445816350000004,0.3409092855
misc__bw_delcbl__1,-0.8353839234,-0.2871926555,0.26062700850000003
misc__bw_delcbl__2,-0.8475988912,-0.4352825115,0.3284104245
misc__bw_delfabr__1,-0.0736648387,-0.43369753250000004,0.12483548650000001
misc__bw_delfabr__2,-0.2259878331,-0.39835266150000004,0.1031144385
misc__bw_delfadr__1,-1.141932668,-0.7024347035,0.2262561375
misc__bw_delfadr__2,-1.100229143,-0.7518494535,0.2539545305
misc__nitr_031__1,0.7262074491,1.8695830555000001,0.3646965855
omics__wt_glu__1,-0.169621605,-0.4930106595,0.2962516995
omics__wt_glu__2,-0.4313550332,-0.4107867365,0.4666522205
omics__wt_gly__1,-0.16877232320000002,0.6424083655,0.08866842550000001
omics__wt_gly__2,-0.37116493640000003,0.6454411235,0.0568323675
omics__wt_thr__1,-1.3699040265,0.4849992675,0.7135937785
omics__wt_thr__2,-0.9456773458000001,0.3777853725,0.7710917565000001
omics__bw_ac__1,-0.1953209896,-1.1329429855,0.2626952735
omics__bw_ac__2,0.08516238920000001,-0.9975638155000001,0.2125339715
omics__bw_fum__1,-0.46271212440000004,-1.1282836225,-0.0719943285
omics__bw_fum__2,-0.011407221700000001,-1.0086983915,-0.1321674075
omics__bw_glc__1,-1.6034984601,-0.21373389750000002,0.08772091650000001
omics__bw_glc__2,-1.7189947764,-0.19944722450000002,0.0866318205
omics__bw_pyr__1,-0.8217045587,-1.3713202665,0.13049388650000002
omics__bw_pyr__2,-0.45426732740000003,-1.1621855385,0.0750394705
ompr__wt_nacl__1,-3.5842772421999998,-0.47424875250000004,0.8458476445
ompr__wt_nacl__2,-3.2857524321,-0.3623504305,0.7361582905
ompr__bw_delompr_nacl__1,-3.1123555688,-0.3721031905,0.3376980425
ompr__bw_delompr_nacl__2,-2.8882626667,-0.4593646905,0.3812324995
minspan__wt_ade__1,-3.9552808722,-2.1838632055,-0.23121805050000002
minspan__wt_glc__1,-2.2164331312,-0.9505896595000001,-0.2809332425
minspan__wt_glc__2,-2.1406551392,-0.9092726735000001,-0.2902247825
minspan__wt_glc__3,-2.6280011889,-0.7960748085,-0.2054288275
minspan__wt_glc_anaero__1,-5.3295478307,-1.3021550305,0.0389202145
minspan__wt_glc_anaero__2,-6.8225040653,-1.5035946495,0.0609900175
minspan__wt_trp__1,-2.3198190395,-0.9953353275000001,0.1072953325
minspan__bw_delcra_glc__1,-1.9764510292000002,-1.0402592785,0.0527145325
minspan__bw_delcra_trp__1,0.6828036297,0.16517766650000001,0.1089791855
minspan__bw_delmntr__1,-1.8980751931,-0.5728476695,0.2383428175
minspan__bw_delnac_ade__1,-2.7463204527,-1.3211906065,0.0018527365
minspan__bw_delnac_glc__1,-2.0407642825,-1.0241365895,-0.3356794605
cra_crp__wt_ac__1,0.5257620329,-1.2950856365,0.1917987605
cra_crp__wt_ac__2,0.6146471024,-1.2142403275,0.1532170935
cra_crp__wt_fru__1,0.6452062664,-0.9904316025000001,0.2657675905
cra_crp__wt_fru__2,0.4927055816,-1.1206215635,0.3237425105
cra_crp__delcra_ac__1,-0.5597607513,-1.3056248495,-0.023381640500000002
cra_crp__delcra_ac__2,-0.513415611,-1.2152266735000001,-0.1429831305
cra_crp__delcra_fru__1,-0.43486075760000004,-0.1799304905,0.10736111150000001
cra_crp__delcra_fru__2,-0.5826479138,-0.1304773895,0.12499276150000001
cra_crp__delcra_glc__1,-0.2158163858,-0.2908591135,-0.0261596815
cra_crp__delcra_glc__2,-0.1023703527,-0.1417137605,-0.1007299425
rpoB__wt_031__1,-0.8242036063,1.3949993055,-0.056968540500000005
rpoB__wt_044__1,-0.9040408376,1.5035136384999999,0.22376482050000002
rpoB__wt_lb__1,0.5293586878000001,-0.9137006765000001,-0.028158271500000002
rpoB__wt_lb__2,1.1366327846,-0.9558305525,0.0103283685
rpoB__rpoBE546V_031__1,0.0698032309,1.2908964935,-0.1267133255
rpoB__rpoBE546V_044__1,0.0923641848,1.2412249895,0.023719754500000002
rpoB__rpoBE546V_lb__1,0.0284044962,-1.1203196115,-0.013294588500000001
rpoB__rpoBE546V_lb__2,-0.0857929498,-1.0573056785,-0.0162517615
rpoB__rpoBE546V_glc__1,-1.3426286126,-0.2110427685,-0.5141145255
rpoB__rpoBE672K_glc__1,0.8281363375,-0.0589953355,-0.2027603775
rpoB__rpoBE672K_glc__2,1.0968816158,-0.0306049135,-0.22850633750000002
rpoB__rpoBE672K_lb__1,-1.0119610776,-1.6649322175,-0.6724268015
rpoB__rpoBE672K_lb__2,-0.5655638481,-1.4809584065,-0.5883223085
crp__wt_fru__1,0.6392442948,-0.3250443155,-0.2614936275
crp__wt_glyc__1,1.4198937447,-0.6119121665,-0.4111413085
crp__wt_glyc__2,1.2511300573,-0.5592038885,-0.31615505250000003
crp__delar1_glyc__1,-1.6722849872,-0.5303713995,0.6530569715
crp__delar1_glyc__2,-3.5546512047,-0.43894030650000004,0.6094381865
crp__delar1ar2_glyc__1,0.2509437919,-0.7439360155,0.41063416150000004
crp__delar1ar2_glyc__2,0.2858631306,-0.7689202095000001,0.39263840650000004
crp__delar1ar2_glyc__3,0.15030983350000002,-0.8432862455,0.3384137365
crp__delar2_glyc__1,-2.2650726468,-0.4887759915,0.23901305750000001
crp__delar2_glyc__2,-2.0940130984,-0.7579041665,0.3881425055
crp__delar2_glyc__3,-2.5189139091,-0.6376105735,0.5417163865
crp__delcrp_fru__1,-1.6049765044000002,-0.2609810955,0.48734105450000004
crp__delcrp_fru__2,-1.4064168674,-0.2192330835,0.6076043145000001
crp__delcrp_fru__3,-1.6129325389,-0.2518783275,0.4631423375
crp__delcrp_glc__1,-2.2093961601,-0.8290001095,0.6373608285
crp__delcrp_glc__2,-2.1592221604,-0.9082314925,0.6669930295000001
crp__delcrp_glc__3,-2.4915337543,-0.9650134365,0.5979555295
crp__delcrp_glyc__1,-1.6032430486,-0.8602257135,0.4546922765
crp__delcrp_glyc__2,-2.2403098417,-0.9548261575,0.47694144850000003
crp__delcrp_glyc__3,-2.0958347091,-1.0496985455,0.4892179915
glu__glu_ale3__1,-3.1634486591,-1.5916900025,-0.1601779305
glu__glu_ale4__1,0.9711122499,-0.5818395405,-0.2800279565
glu__glu_ale5__1,0.22640043170000002,-0.4332083675,-0.6870798615
glu__glu_ale6__1,2.3519348305,2.7528500000000002e-05,-0.5723060855000001
glu__glu_ale8__1,-2.9138887564,-1.6435674565,0.1635734905
glu__glu_ale9__1,-0.42163681070000003,-0.8641334475,0.0031536635000000003
glu__glu_ale10__1,-1.8911254162,-1.1934246325,-0.2871971685
42c__wt_42c__1,0.8171865196,-0.4924464915,0.0244120205
42c__42c_ale1__1,-1.0374458289,-1.0464060355,0.3491200385
42c__42c_ale2__1,0.22389929020000002,-1.0837548765,-0.3153191495
42c__42c_ale3__1,-0.0330866017,-0.5191260215,0.09912298550000001
42c__42c_ale4__1,-1.9051299631,-0.5096285155,-0.1073433455
42c__42c_ale5__1,-1.1775694167,-0.8832038325,-0.2023175995
42c__42c_ale6__1,-1.5319591218,-0.5320815265000001,0.8135905605
42c__42c_ale8__1,-3.0836346415,-0.6995238575,0.32016739250000004
42c__42c_ale9__1,1.0544436543,-0.15691161750000002,-0.0553719955
42c__42c_ale10__1,-4.701380617,-0.7327512955000001,0.21542995750000002
ssw__wt_ac__1,-3.9868965885,-1.8295548605,-0.2178078165
ssw__wt_glc__1,-0.8593189229,-0.8193041815000001,-0.2212727485
ssw__wt_glyc__1,-1.5365759404000001,-0.062033437500000004,-0.2125297985
ssw__wt_xyl__1,-4.6554144799,-0.3873148295,0.4108722805
ssw__glc_ale1__1,-1.6408110792000001,-1.5941472935,-0.7788251875000001
ssw__glc_ale2__1,-3.4813559717,-1.3149935145,-0.0637925315
ssw__glc_ale3__1,0.0152713903,-0.3067341395,0.2370279345
ssw__glyc_ale1__1,-1.3820428571,-0.7266657625,-0.3120889155
ssw__glyc_ale2__1,0.6354039163,-0.3533501385,0.2020547685
ssw__xyl_ale1__1,-4.0670921884,-1.5525453985,-0.1082888095
ssw__xyl_ale2__1,-2.2766248991999998,-0.8624242375000001,-0.1497820355
ssw__xyl_ale3__1,-2.334525462,-0.10362368050000001,-0.3262490615
ssw__glc_ac_ac2__1,-0.5840958380000001,-0.4949791975,-0.0901773505
ssw__glc_ac_glc1__1,-1.1656781365,-0.3927684555,-0.28990390050000003
ssw__glc_glyc_glc__1,-1.463173502,-1.0540999095,-0.2741644015
ssw__glc_glyc_glyc__1,-1.5384824487,-1.3081330935,-0.45250245850000004
ssw__glc_xyl_glc__1,0.2013593827,-1.1727561105,-1.0410889935
ssw__glc_xyl_xyl__1,-0.9593625801000001,-1.2587677035,-0.8552477355
ica__wt_glc__1,-0.0625574089,-1.0288914735,-0.5082379055
ica__wt_glc__2,0.0214463875,-0.9416034705,-0.4994340875
ica__wt_glc__3,-1.4970485993,-1.2980526275,-0.1040741495
ica__wt_glc__4,-2.6297086804000003,-1.6928023475,-0.2792215905
ica__arg_sbt__1,-0.2463889329,-1.5349266995000002,-0.2671002145
ica__arg_sbt__2,-0.2069420623,-1.9500805105,-0.3823479205
ica__cytd_rib__1,0.8170876505,-1.1782060125,0.1386887865
ica__cytd_rib__2,0.1294680707,-1.2108747475000001,0.12476168450000001
ica__gth__1,-4.724892979,-1.0765006485,0.3953586515
ica__gth__2,-4.8207730534,-1.2077988325,0.5102487215
ica__leu_glcr__1,-1.3495387283,-2.3217179255,-0.2586659055
ica__leu_glcr__2,-1.4458850220000001,-2.3204743805,-0.3374765535
ica__met_glc__1,-1.1070983977,-1.5529284895000002,-0.8079442385000001
ica__met_glc__2,-1.2537932829,-1.5606984645000002,-0.8131288585
ica__no3_anaero__1,-1.6123060781,-0.5814741805,0.023476880500000002
ica__no3_anaero__2,-2.2679005006,-0.7310563255,0.012221922500000001
ica__phe_acgam__1,-1.9211705235,-1.8022377105,-0.5329956575
ica__phe_acgam__2,-1.8295215575000001,-1.7421548855,-0.5109843565000001
ica__thm_gal__1,-0.84957967,-1.4826370455,-0.1857659965
ica__thm_gal__2,-0.8024317624,-1.3763329745,-0.0851485565
ica__tyr_glcn__1,-1.7449139677,-1.6094516235,-0.3903549005
ica__tyr_glcn__2,-1.782199216,-1.7399843025,-0.3410315705
ica__ura_pyr__1,-1.117968779,-1.9512778935,-0.3768134025
ica__ura_pyr__2,-0.8674678638000001,-2.1287103875,-0.4399327825
ica__wt_glc__5,-1.2404133406,-1.5173093635,-0.5177360115
ica__wt_glc__6,-1.4488343166,-1.6751314965000002,-0.49115702850000004
ica__bw_delpurR_cytd__1,-0.7624646023,-1.6508305564999999,-0.7443637615
ica__bw_delpurR_cytd__2,-4.1970771787,-2.0273868685,-0.7433956735
ica__ade_glc__1,-3.8435035645,-1.8791966845,-0.7138325825
ica__ade_glc__2,-0.19235827900000002,-1.3519457975,-0.8051262665000001
ytf__wt_glc__1,-1.4622308665000001,-0.9965007585000001,-0.2177005135
ytf__wt_glc__2,-0.9808475791000001,-1.2421250715,-0.1777278635
ytf__delyafC__1,1.2457539412,0.2832668215,0.1175472515
ytf__delyafC__2,-0.2165295612,-0.4532090945,0.1546335705
ytf__delyeiE__1,2.9595236819,1.5657899485,0.0250697845
ytf__delyeiE__2,0.3323193424,-0.6680544355,-0.1486100975
ytf__delyiaJ__1,-2.105049482,-1.3799284305000001,0.08753290150000001
ytf__delyiaJ__2,-2.7974073939,-1.6361449035,0.23139318550000001
ytf__delyieP__1,-1.3549265768,-0.1960486485,0.21411362450000002
ytf__delyieP__2,-2.282194757,-0.9790222265,0.2065327435
ytf__wt_ph5__1,-2.1748003107000002,-0.3348788945,-0.1566763185
ytf__wt_ph5__2,-2.354782089,-0.49514226650000004,-0.1216764105
ytf__wt_ph8__1,-0.9161470417,-1.2456083295,-0.2880566235
ytf__wt_ph8__2,-1.1670760799,-1.3366248105,-0.3517970845
ytf__delybaO__1,0.7007500099,-0.0447021025,0.08682374550000001
ytf__delybaO__2,-1.3828298860000001,-1.3242929175,0.11715476650000001
ytf__delybaQ__1,-1.7999890123000002,-0.6822533575,-0.36648127750000004
ytf__delybaQ__2,-1.5742377733000001,-0.7889451225,-0.4210866755
ytf__delybiH__1,-2.0968987751,-1.0512743295,-0.08041245350000001
ytf__delybiH__2,-3.790014403,-1.4347729345,0.1485691505
ytf__delydcI_ph5__1,-1.5940326831,-0.14451927950000001,-0.2860461955
ytf__delydcI_ph5__2,-1.4323241852,-0.20162230150000002,-0.2915660545
ytf__delydcI_ph8__1,-1.8061035919,-1.4702849345,-0.19775634250000002
ytf__delydcI_ph8__2,-1.3558015241999999,-1.5013579485,-0.4303054455
ytf__delyddM__1,-2.6768983143,-1.6439704635,0.0436795175
ytf__delyddM__2,-2.5992090129000003,-1.6699376865,0.0510243685
ytf__delyheO__1,0.4203818868,-0.0961685255,0.0094733505
ytf__delyheO__2,-2.4127214754,-1.1799778765,0.024496082500000002
fps__bw_glc__1,-1.2679085066,-0.9777779675,-0.5196136545
fps__bw_glc__2,-0.9285250834000001,-0.9353370225000001,-0.6788874785
fps__fps_thrA_ale1__1,-1.9223887496,-1.2486509545,-0.3205594465
fps__fps_thrA_ale1__2,-1.499988222,-1.3038047335,-0.42812930250000003
fps__fps_thrA_ale2__1,-1.7011826988,-1.7175144015,-0.4658414105
fps__fps_thrA_ale2__2,-1.4328821427,-1.7120581785,-0.4076242355
fps__fps_serB_ale1__1,-2.3446162801,-1.5617680455,-0.3878105415
fps__fps_serB_ale1__2,-1.9402109064,-1.4817199635,-0.3348743525
fps__fps_serB_ale4__1,-4.8122303068,-2.1540446635,-0.1907283005
fps__fps_serB_ale4__2,-4.6645661095,-1.8761335375,0.10126346950000001
fps__fps_ptsI_ale1__1,-1.694866395,-2.0867915705,-0.8559759545000001
fps__fps_ptsI_ale1__2,-1.5538909241,-2.1203831385,-0.7988730515
fps__fps_ptsI_ale3__1,-0.08234242010000001,-1.9185099985,-0.8056928055
fps__fps_ptsI_ale3__2,-0.0052135456,-1.8123063115,-0.8484199965
pal__lyx_ale2_f6__1,-1.4488049484,-1.4586756445,-0.3722573105
pal__lyx_ale2__1,-0.1614533532,-1.5631995905,-0.5214724065
pal__lyx_ale2__2,-0.26821319860000004,-1.4896369415000001,-0.4881702405
pal__lyx_ale4__1,0.6141477805000001,-1.6170608035,-1.0848582725
pal__lyx_ale4__2,0.2683549556,-1.4091588365,-1.0038269125
pal__5drib_ale10_f18__1,-1.0240294952,-1.2963189565,0.6129173255
pal__5drib_ale10_f18__2,-0.5663908766,-1.3281695625,0.6364002815
pal__5drib_ale10__1,0.0895402921,-1.3421571215,0.013956801500000001
pal__arab_ale14_f9__1,-2.4318797545,-1.1608750075,-0.3592717405
pal__arab_ale14_f9__2,-2.376147135,-1.3292056155,-0.2363246525
pal__arab_ale14__1,-0.5871179437,-1.1784117785000001,-0.6221584905
pal__arab_ale14__2,-0.9473869269,-0.8780974225,-0.6037325335
pal__arab_ale16__1,-2.7902197384000003,-0.2122107695,-0.3419427795
pal__arab_ale16__2,-3.1120364592,-0.6337032435000001,-0.20152948750000002
pal__tartr_ale26_f10__1,-1.9823486480999999,-1.7645798195,-0.3747926055
pal__tartr_ale26_f10__2,-2.4931252031,-1.8468945845,-0.35274892150000003
pal__tartr_ale26__1,-1.7316221434,-2.0319757345,-0.45010071150000003
pal__tartr_ale26__2,-1.5587915207,-1.8663941805,-0.3057581085
pal__tartr_ale28_f10__1,-3.1521767174,-1.8169926835,-0.4779141955
pal__tartr_ale28_f10__2,-3.7781146846,-1.7375450835000001,-0.48248354050000003
pal__tartr_ale28__1,-1.6270193424000001,-1.6797790345,-0.5465418105000001
pal__tartr_ale28__2,-2.4323708456,-1.2398568005000001,-0.6007871505
efeU__delmenFentC_citr__1,-1.2863352066,-0.6294158785,-0.3912163105
efeU__delmenFentC_citr__2,-0.9217749995000001,-0.8256030965000001,-0.5284220465
efeU__delmenFentC__1,-3.7045458128,-2.2215960525,0.08356590650000001
efeU__delmenFentC__2,-4.1122756884,-2.1685421475,0.053814073500000004
efeU__menFentC_ale39__1,-3.6132679719,-0.8200750975000001,-0.3340089295
efeU__menFentC_ale39__2,-3.9163055323,-1.1044635435,-0.2956222475
efeU__menFentC_ale29__1,-4.2351817429,-1.3480076285,-0.0378373955
efeU__menFentC_ale29__2,-4.4981996263,-1.3400240475,-0.0412327315
efeU__menFentC_ale30__1,-1.0153300914,-0.9323353685,-0.7487878285
efeU__menFentC_ale30__2,-0.9266802244000001,-1.1796826025,-0.7009630315000001
efeU__menFentCubiC_ale36__1,-1.4999380433,-1.6270618895,-0.18203062050000002
efeU__menFentCubiC_ale36__2,-1.9426833018,-1.7971527675,-0.2151145645
efeU__menFentCubiC_ale37__1,-1.3918403275,-1.5181078695,-0.0737356045
efeU__menFentCubiC_ale37__2,-1.5333907249,-1.3436456505,-0.0430306665
efeU__menFentCubiC_ale38__1,-2.795588272,-2.3352106275,-0.0768021715
efeU__menFentCubiC_ale38__2,-3.2251598141,-2.3688356055,-0.2355697055
misc2__salc_glc__1,-5.71817085,-1.0431659165,0.1359028115
misc2__salc_glc__2,-5.9127533453000005,-0.5560525515,0.44392921550000003
misc2__dbcn_glc__1,-0.2558377363,-0.7197470815,-0.6235655355
misc2__dbcn_glc__2,-1.6829483169000001,-1.2010477695,-0.4320346105
misc2__tyr_glc__1,-2.3973103689,-1.7723303515,-0.2007496575
misc2__tyr_glc__2,-2.9484479736,-1.9101751495000001,-0.1041754705
misc2__arg_cytd__1,-0.7185152663000001,-1.3777559135000002,-0.6218984005
misc2__arg_cytd__2,-0.9292577741,-1.3653660065,-0.5839646795
misc2__delyheO_pyr__1,-0.5742511519,-1.5279821755,-0.45300003250000004
misc2__delyheO_pyr__2,-0.4987242941,-1.5795546135,-0.5385766335000001
nquinone__delubiC__1,-2.5011431330000002,-1.9886009815,-0.3668799975
nquinone__delubiC__2,-2.7499745766,-2.1909195095,-0.3155679335
nquinone__ubiC_ale1__1,-2.0895436579,-1.6665392185,-0.1009341795
nquinone__ubiC_ale1__2,-2.1109537271,-1.6980426675,-0.2546691535
nquinone__ubiC_ale2__1,-2.4719302837,-1.8765688165,-0.40340550750000004
nquinone__ubiC_ale2__2,-2.3490937373,-1.6700450695,-0.3678198875
nquinone__ubiC_ale3__1,-3.2722601597,-2.4753954315,-0.8875475355
nquinone__ubiC_ale3__2,-3.2998475844,-2.5830672255,-0.7537812915000001
nquinone__ubiC_ale4__1,-2.4034912198000002,-1.8224400115,-0.32932624050000003
nquinone__ubiC_ale4__2,-2.5203249974,-1.8526699205,-0.1580608585
nquinone__delpdhR__1,-1.2589257686,-1.3319922395,-0.6353274335
nquinone__delpdhR__2,-1.0868456784,-1.2692121185,-0.7252746255
quinone__glu_ale4__1,-0.2981544003,-1.6710258525000001,-0.5979053565
quinone__glu_ale4__2,-2.1979246433,-1.8579096394999999,-0.36403217250000003
quinone__delmenF__1,-1.1307538057,-0.7548873605,-0.1925102585
quinone__delmenF__2,-1.0790395283,-0.7667089215,-0.4212613405
quinone__menF_ale5__1,-3.4977823859,-1.1963083165,0.0905275655
quinone__menF_ale5__2,-3.0937082618,-0.9735447385,-0.028343522500000003
quinone__menF_ale6__1,-3.5575150154,-1.2348248715,-0.0886333495
quinone__menF_ale6__2,-3.6686529003,-1.2108073135,0.0306147075
quinone__menF_ale7__1,-4.4387900473,-1.4416075545,-0.0059721975
quinone__menF_ale7__2,-4.9281696993,-1.5038081895,0.0742940055
quinone__menF_ale8__1,-4.2414666623,-1.8103971955,-0.1555023795
quinone__menF_ale8__2,-4.5498827823,-1.5506008525000001,0.0782791145
quinone__delmenFubiC__1,-1.6742670753,-1.0945297635,-0.2155050915
quinone__delmenFubiC__2,-2.0587489769,-1.2269381265,-0.2042967585
quinone__menFubiC_ale1__1,0.6476568794,-0.6184342495,-0.1498709755
quinone__menFubiC_ale1__2,1.0425425716,-0.49830188350000004,-0.1392940585
quinone__menFubiC_ale2__1,-3.6660970302,-1.4931491365,0.0115364335
quinone__menFubiC_ale2__2,-2.6937105468,-1.4805177715,0.0398572935
quinone__menFubiC_ale3__1,-0.029675217900000002,-0.9321465255,-0.5764822375
quinone__menFubiC_ale3__2,-0.2729908453,-0.9785062495,-0.4922614065
quinone__menFubiC_ale4__1,-4.1712008426,-1.7210769775,-0.32117187350000004
quinone__menFubiC_ale4__2,-4.5634003571,-1.7596366885,-0.2823155285
oxyR__wt_glc__1,-0.9550437835000001,-1.2252658815,-0.6475323565000001
oxyR__wt_glc__2,-0.877244447,-1.1856625335,-0.5660511595000001
oxyR__wt_h2o2__1,-1.4121676737,-1.2294362755,-0.6317375725000001
oxyR__wt_h2o2__2,-1.9865374438,-1.5030015445,-0.2562616105
oxyR__glu_ale4__1,-2.4383399126,-1.9968296105,-0.2800959135
oxyR__glu_ale4__2,-2.572897052,-2.2732417775,-0.20979638350000002
oxyR__glu_ale4_h2o2__1,-3.6096602730000003,-1.8858113585,-0.1113272695
oxyR__glu_ale4_h2o2__2,-3.0204377371,-1.9866160415,-0.1168814145
oxyR__oxyR_ale17__1,-4.3702099659,-2.0557147545,-0.3211070615
oxyR__oxyR_ale17__2,-3.6013577399,-1.9054234735,-0.4334807255
oxyR__oxyR_ale17_h2o2__1,-4.682682264,-2.3098707995,-0.32854685850000004
oxyR__oxyR_ale17_h2o2__2,-2.3314072961,-1.6837129625,-0.4067040685
oxyR__oxyR_ale18__1,0.0891199659,-1.2870051734999999,-0.7690475815000001
oxyR__oxyR_ale18__2,-0.4049679463,-1.4327811595,-0.7896709075
oxyR__oxyR_ale18_h2o2__1,-3.3462127321,-1.8822808925,-0.5079082875
oxyR__oxyR_ale18_h2o2__2,-3.8405648567,-2.1079568555,-0.5136062095
oxyR__oxyR_ale19__1,-0.1070726994,-1.1534574585,-1.0488298425
oxyR__oxyR_ale19__2,-0.3526179922,-1.3038087535,-0.7677674225000001
oxyR__oxyR_ale19_h2o2__1,-0.09926408660000001,-1.0291049325,-1.0040422965
oxyR__oxyR_ale19_h2o2__2,0.1762428027,-1.1209731685,-0.9743311685
oxyR__oxyR_ale20__1,-0.7836766385,-0.6752323345,-0.7348181785
oxyR__oxyR_ale20__2,-1.2125563314,-0.8402004915,-0.7374540895
oxyR__oxyR_ale20_h2o2__1,-2.5932495764,-1.5017417385,-0.5476945355
oxyR__oxyR_ale20_h2o2__2,-3.0788555831,-1.5892592315,-0.5966921155
svns_pgi__BmePgi24_15__1,-1.5243414012,-0.6343253765,-0.5030088485
svns_pgi__BmePgi24_15__2,-1.6243575202,-0.6909319035,-0.47050639050000004
svns_pgi__BmePgi24_26__1,-1.5539647193000001,-1.0206124465,-0.6809120685000001
svns_pgi__BmePgi24_26__2,-1.9255416804,-1.1342508765,-0.7789388945
svns_pgi__BmePgi24_41__1,-3.0713978083,-1.8355475275000002,-0.5732511435000001
svns_pgi__BmePgi24_41__2,-1.7399026907000001,-0.9875092935,-0.7276872855000001
svns_pgi__BmePgi24_52__1,-1.4137609612,-1.0854278915,-0.5727720955
svns_pgi__BmePgi24_52__2,-1.6070341836000002,-0.8588224135,-0.6420311575000001
svns_pgi__PaePgi2_34__1,-2.1280436379,-1.6573236725,-0.2539979485
svns_pgi__PaePgi2_34__2,-1.9737010338,-1.6015226215,-0.2463934045
svns_pgi__PaePgi2_63__1,-2.7293335903,-2.1133830875,-0.2773780415
svns_pgi__PaePgi2_63__2,-2.6338684928,-2.1766227345,-0.2895602155
svns_pgi__PaePgi24_54__1,-1.6464940217000001,-1.6337313445000001,-0.15440206550000002
svns_pgi__PaePgi24_54__2,-1.6015795364,-1.8065546184999999,-0.1285630515
svns_pgi__PaePgi24_90__1,-1.7977514453999999,-2.1128919365,-0.3563040015
svns_pgi__PaePgi24_90__2,-2.6744569633,-1.8632336175000002,-0.2940268075
abx_media__m9_ctrl__1,-4.0256445729,-2.0784604725,-0.19254825350000002
abx_media__m9_ctrl__2,-3.4803500396000002,-1.9623952935000002,-0.0069729905
abx_media__rpmi_ctrl__1,-8.1821405146,-3.1875251265,-1.4277807655
abx_media__rpmi_ctrl__2,-7.3113082202,-2.3940139555,-0.7138445255
abx_media__camhb_ctrl__1,-9.4837058212,-4.5018166825,-1.6206768645
abx_media__camhb_ctrl__2,-9.5901794975,-4.5033990935,-1.5540019985
abx_media__m9_mero__1,-3.2208509737,-2.4472008125,-0.6042016265
abx_media__m9_mero__2,-3.2425692547000002,-1.9273454165000001,-0.32353194750000003
abx_media__rpmi_mero__1,-8.739257436599999,-2.9136616355,-1.1787768155
abx_media__rpmi_mero__2,-8.0558557197,-3.0105438395,-1.2187590125
abx_media__camhb_mero__1,-9.5183622971,-5.0016790975,-1.8631709255
abx_media__camhb_mero__2,-10.0392178191,-4.4959568965,-1.6599600125
abx_media__m9_trisulf__1,-3.2325318399,-1.9533122205,0.2735606665
abx_media__m9_trisulf__2,-2.5137398635,-1.8286357705,0.2572504015
abx_media__rpmi_trisulf__1,-11.4964459442,-3.6536961275,-0.5835285005
abx_media__rpmi_trisulf__2,-11.4167581837,-3.7655384285,-0.5953394565
abx_media__camhb_trisulf__1,-8.4190972786,-3.6251847265,-0.5203182055
abx_media__camhb_trisulf__2,-8.0127476646,-3.4506714885,-0.5073662345000001
abx_media__m9_cef__1,-2.010767614,-1.7330241755,0.0852633545
abx_media__m9_cef__2,-1.2805616171,-1.4758157235,0.1457137845
abx_media__rpmi_cef__1,-12.4955102437,-3.1223044115,-0.2890664925
abx_media__rpmi_cef__2,-12.4300833603,-3.2012313195,-0.18241129250000002
abx_media__camhb_cef__1,-8.5356879107,-3.8464575225,-0.5600824835
abx_media__camhb_cef__2,-8.7464566954,-3.9804027745,-0.6767745725000001
abx_media__m9_cipro__1,-2.1840455529,-1.1385893275,0.43428186150000003
abx_media__m9_cipro__2,-2.679999117,-1.2872353695,0.4325959225
abx_media__rpmi_cipro__1,-12.4300210838,-2.9677054535,-0.5331122905
abx_media__rpmi_cipro__2,-12.9218388452,-2.7984017245,-0.6723085365
abx_media__camhb_cipro__1,-7.8692359281,-3.4760837005000003,-0.8066460445
abx_media__camhb_cipro__2,-7.7684650002,-3.4532807245,-0.7385115715
hot_tale__42c_ale3_30c__1,-0.6551376505000001,-0.7131711845,-0.4863226565
hot_tale__42c_ale3_30c__2,-0.30307367,-0.6992657495,-0.5547234925
hot_tale__42c_ale3_37c__1,-0.9617483549,-1.1999454785,-0.4694425855
hot_tale__42c_ale3_37c__2,-0.413199113,-1.3876854215,-0.44796744450000003
hot_tale__42c_ale3_44c__1,-1.7777722952000001,-1.1640068635,-0.0295299795
hot_tale__42c_ale3_44c__2,-2.1679228777,-1.1857821605,0.0063114185
hot_tale__hot_ale3_mid_30c__1,-3.3739242082,-2.3804622725,-0.0866435655
hot_tale__hot_ale3_mid_30c__2,-1.6630371151999999,-1.2437683655,-0.10088509450000001
hot_tale__hot_ale3_mid_37c__1,-1.0768368779,-1.9278163375,-0.5291750435
hot_tale__hot_ale3_mid_37c__2,-1.2701271607,-1.8639040115,-0.8200618455
hot_tale__hot_ale3_mid_44c__1,-4.726729859,-1.2720879065,-0.5761194285
hot_tale__hot_ale3_mid_44c__2,-4.635460016,-1.9719491765,-0.4985162905
hot_tale__hot_ale3_30c__1,-1.5874620343,-1.2575581755,-0.3221970535
hot_tale__hot_ale3_30c__2,-1.3482581894,-1.2714269135,-0.2184577975
hot_tale__hot_ale3_37c__1,-1.1048899026,-1.6192342045,-0.7110767065
hot_tale__hot_ale3_37c__2,-1.0519974824,-1.6115375415000002,-0.6720003175
hot_tale__hot_ale3_44c__1,-4.1113882475,-2.0692579985,-0.6911875015000001
