,A,Fnr,NarP,NarL
control__wt_glc__1,0.4367192883,-0.052632,0.013805372000000002,0.0046058085
control__wt_glc__2,-0.4367192883,0.052632,-0.013805372000000002,-0.0046058085
fur__wt_dpd__1,0.5998243784,-0.22332754900000001,-0.676418089,0.7958407655
fur__wt_dpd__2,0.8201711175,-0.207263208,-0.8038825890000001,0.7809120795000001
fur__wt_fe__1,0.646126792,-0.5591243690000001,-0.052915799000000006,0.0860204375
fur__wt_fe__2,0.3746863284,-0.518033721,-0.14241751800000002,0.1956717155
fur__delfur_dpd__1,0.5149535196,-0.358693874,-0.833438137,0.6368233545
fur__delfur_dpd__2,0.7757966312,-0.349967695,-0.9859630330000001,0.6053562415
fur__delfur_fe2__1,-0.0514492469,-0.27282969900000004,-0.47272605500000003,0.22929593850000002
fur__delfur_fe2__2,0.3617208216,-0.26540585,-0.42645699200000003,0.3102063565
acid__wt_ph5__1,0.43967637,-0.524846931,0.24456669500000003,0.7226422635
acid__wt_ph5__2,0.3453720824,-0.539491976,0.22695780200000001,0.6039874685000001
acid__delgadx_ph5__1,0.2683699366,-0.480809823,0.147368572,0.7064404205
acid__delgadw_ph5__1,0.1356037087,-0.5694477410000001,0.422711899,0.6671839155
acid__delgadw_ph5__2,0.1068149635,-0.545782447,0.057475849,0.6889960855
acid__delgade_ph5__1,0.2848695717,-0.49659595500000003,0.250740611,0.4548568885
acid__delgade_ph5__2,0.2188652859,-0.5235996460000001,0.353381965,0.44526442450000003
oxidative__wt_pq__1,0.13389856120000002,-0.277983604,0.28711822,1.1253454755
oxidative__wt_pq__2,0.2603346845,-0.403604734,-0.24608537100000002,1.2190429045
oxidative__deloxyr_pq__1,-0.4241539966,-0.117314808,0.5344758740000001,1.0256380375
oxidative__deloxyr_pq__2,-0.1460027864,-0.052995724,0.303420835,1.1128686855
oxidative__delsoxr_pq__1,0.0105099886,-0.46957113400000006,-0.45568873200000004,0.8344043915
oxidative__delsoxr_pq__2,-0.1346566796,-0.475574296,-0.5965014150000001,0.8354505565
oxidative__delsoxs_pq__1,-0.363239507,-0.138763319,-0.258712771,1.2055026185
oxidative__delsoxs_pq__2,-0.1596825193,-0.142115652,-0.15700927,1.1488311055
nac_ntrc__wt_csn__1,1.9016765749000002,-0.158711963,0.054424321000000005,-0.0734486025
nac_ntrc__wt_csn__2,1.6412352489000002,-0.20401648900000002,0.08937470800000001,-0.1056086415
nac_ntrc__wt_cytd__1,-0.4872012443,-0.22330206500000002,-0.36529166900000004,0.0931236545
nac_ntrc__wt_cytd__2,-0.5605696748,-0.148782092,-0.37749791800000004,0.11562003450000001
nac_ntrc__wt_gln__1,-0.7458394806,-0.133928986,0.152274782,0.3107882125
nac_ntrc__wt_gln__2,-0.8541165283000001,-0.07252378100000001,0.166839925,0.4495536755
nac_ntrc__bw_delnac_csn__1,3.1484231796,-0.17298681200000002,0.21849499700000002,0.24024664550000002
nac_ntrc__bw_delnac_csn__2,2.3251280199,-0.207335707,0.00957469,0.1500497735
nac_ntrc__bw_delnac_cytd__1,-0.46959774,-0.39908493100000003,0.660806074,0.4465692275
nac_ntrc__bw_delnac_cytd__2,-0.9660405011000001,-0.458070531,0.8232493740000001,0.46664448950000004
nac_ntrc__bw_delnac_gln__1,-0.4288360151,-0.387752121,0.479623705,0.6344954095
nac_ntrc__bw_delnac_gln__2,-0.8881281636,-0.318289392,0.24993073300000002,0.6517965395
nac_ntrc__bw_delnac_nh4__1,0.407253699,-0.40746298400000003,0.49866344300000004,0.0492521515
nac_ntrc__bw_delnac_nh4__2,0.5901083228,-0.431925496,0.563756157,0.0915861905
misc__wt_no_te__1,-0.5428099464,-0.574722853,-0.686005806,0.8055963485000001
misc__wt_no_te__2,-0.22972361200000002,-0.434576408,-0.39412595300000003,0.7341074955
misc__bw_delcbl__1,0.8670801466,-0.544797561,0.536592902,0.0352814555
misc__bw_delcbl__2,0.5179532321,-0.510121476,0.431385196,0.0774423845
misc__bw_delfabr__1,1.0984225054,-0.54688357,0.546491711,-0.1645777105
misc__bw_delfabr__2,1.0541658999,-0.5969020620000001,0.5413782020000001,-0.3014689525
misc__bw_delfadr__1,0.0291869444,-0.631839469,0.3743767,0.022761246500000002
misc__bw_delfadr__2,0.45835332100000004,-0.5991148660000001,0.30049448700000003,0.0806304085
misc__nitr_031__1,0.36579113010000003,-0.44621574300000005,0.385420437,0.3691834525
omics__wt_glu__1,0.5270004633,0.683629718,-0.27212706600000003,0.4817487815
omics__wt_glu__2,0.48302448810000004,0.7885854680000001,-0.12186204800000001,0.39338119250000003
omics__wt_gly__1,1.3287213753,0.206760041,-0.34170452700000004,-0.050986039500000004
omics__wt_gly__2,1.5690813849,0.183314323,-0.297261227,-0.0231099835
omics__wt_thr__1,4.1397798271,-0.542585261,-0.7892132340000001,0.5990756295
omics__wt_thr__2,3.2378291352,-0.607156115,-0.655687686,0.5218365345
omics__bw_ac__1,0.6874696650000001,0.045715161000000004,0.15008310700000002,-0.5340536035
omics__bw_ac__2,0.5959280467,0.09762738400000001,-0.23148865600000001,-0.4149396495
omics__bw_fum__1,2.1582926656,-0.18848155800000002,0.421955937,-0.8381361135000001
omics__bw_fum__2,1.924563977,-0.242270962,0.20043476400000002,-0.9121125335
omics__bw_glc__1,1.8212425244000001,-0.234511247,0.460466023,-0.3513240925
omics__bw_glc__2,1.8743897632,-0.20882609800000002,0.42824722,-0.4675586545
omics__bw_pyr__1,0.7493107565,0.087242941,0.841546389,-1.2049065185
omics__bw_pyr__2,1.3124131209,0.022124095,0.811936096,-0.5649073275000001
ompr__wt_nacl__1,-0.5710630921000001,-0.769651592,-1.24281979,0.5331391285
ompr__wt_nacl__2,-0.8831016797000001,-0.646367331,-1.194066783,0.5641948175
ompr__bw_delompr_nacl__1,-0.7577761782,-1.035417797,-0.612176762,0.0735496395
ompr__bw_delompr_nacl__2,-0.5359265894,-0.98364399,-0.890210346,0.0569492185
minspan__wt_ade__1,0.9157967933000001,-0.57964238,0.152757827,0.4253597615
minspan__wt_glc__1,1.4171141986,-0.946672155,0.450323843,-0.1002218485
minspan__wt_glc__2,1.6003886812,-0.70245124,0.41549151300000003,-0.034828066500000004
minspan__wt_glc__3,2.0904411443,-0.6560544730000001,0.41647142800000003,-0.12163705150000001
minspan__wt_glc_anaero__1,2.1300452012,-1.37524121,1.133568062,-0.1538379885
minspan__wt_glc_anaero__2,1.3365630307,-1.519285843,1.164902686,-0.3679211925
minspan__wt_trp__1,0.4169657131,-1.857965349,0.774300533,0.41213246950000004
minspan__bw_delcra_glc__1,0.803874796,-1.7740696470000001,0.67370082,0.3630780825
minspan__bw_delcra_trp__1,0.4407564685,-1.679262271,0.854771578,0.6441685145
minspan__bw_delmntr__1,2.1429430177,-1.5296943330000001,0.9232690640000001,-0.10895602950000001
minspan__bw_delnac_ade__1,0.7095627145000001,-0.241030033,-0.14293920400000001,0.0731933895
minspan__bw_delnac_glc__1,1.7334269928000001,-0.724032275,0.721717108,-0.1866494685
cra_crp__wt_ac__1,0.8142263310000001,0.563029258,-0.31037544,0.10308692950000001
cra_crp__wt_ac__2,0.9451744126,0.5452901480000001,-0.640968533,0.1824106645
cra_crp__wt_fru__1,0.5928002174,0.5749984380000001,-0.201309812,0.2525159455
cra_crp__wt_fru__2,0.051268579200000004,0.562240048,-0.39424058300000003,0.17281035050000002
cra_crp__delcra_ac__1,0.5381402547,-0.350516384,-0.5372886060000001,0.09591121550000001
cra_crp__delcra_ac__2,0.5572382657,-0.297698038,-0.699416029,-0.0514662735
cra_crp__delcra_fru__1,0.2704200611,-0.48628780600000004,-0.412713996,0.4381540525
cra_crp__delcra_fru__2,0.37638946640000004,-0.53814686,-0.47087470800000003,0.5490068335
cra_crp__delcra_glc__1,0.0097519697,-0.5029783950000001,0.28875463300000004,0.2574579395
cra_crp__delcra_glc__2,-0.3882334799,-0.572787414,0.137227618,0.2698259865
rpoB__wt_031__1,0.4035644533,-0.43926326200000004,-0.396505096,-0.34158132950000003
rpoB__wt_044__1,0.8829223873000001,-0.355462483,0.022697716,0.11219308750000001
rpoB__wt_lb__1,-1.4665556844,-0.431275444,0.357370538,0.5881046485
rpoB__wt_lb__2,-0.8594362875,-0.47569201600000005,0.142028067,0.4456274495
rpoB__rpoBE546V_031__1,0.5793517996,-0.21907488400000003,-0.09645159,-0.1044784755
rpoB__rpoBE546V_044__1,-0.2160275019,-0.29527451800000004,-0.20095585400000002,-0.08270643450000001
rpoB__rpoBE546V_lb__1,0.4220835637,-0.177257513,0.340794616,0.39067970550000003
rpoB__rpoBE546V_lb__2,0.21233595360000002,-0.18967989200000002,0.321030419,0.44091671450000003
rpoB__rpoBE546V_glc__1,0.2675519883,-0.139703868,0.306008498,-0.3587007085
rpoB__rpoBE672K_glc__1,1.2514601265,-0.21448740600000002,-0.6298494130000001,-0.8582225215
rpoB__rpoBE672K_glc__2,1.4430015292,-0.21332366900000002,-0.297115978,-0.6973849045
rpoB__rpoBE672K_lb__1,2.3205926538,-0.31724649200000005,0.361246033,0.1259900365
rpoB__rpoBE672K_lb__2,2.44027426,-0.309938502,0.32053233000000003,0.1534925995
crp__wt_fru__1,1.2550834919,-0.222994296,0.532048132,-0.4725241865
crp__wt_glyc__1,1.4765034485,-0.174284776,0.185643826,-0.4338023085
crp__wt_glyc__2,1.2643705958,-0.089958595,0.36974975400000004,-0.4517896045
crp__delar1_glyc__1,0.5083500055,-1.2857264019999999,0.7823784220000001,0.7869022915
crp__delar1_glyc__2,0.0044745538,-1.501529713,0.968125769,1.0605303565
crp__delar1ar2_glyc__1,0.29584143890000003,-0.155629982,0.499388482,0.4460130265
crp__delar1ar2_glyc__2,0.1378199797,-0.114934488,0.615321514,0.4088875745
crp__delar1ar2_glyc__3,0.3869942529,-0.147109753,0.816726287,0.49741272750000004
crp__delar2_glyc__1,0.8726506506,-1.271483779,1.1980580490000001,1.2369219455
crp__delar2_glyc__2,0.9863661893000001,-1.177351436,1.324648829,0.8874602845
crp__delar2_glyc__3,0.6514493531000001,-1.174853432,1.429987417,1.0767604395
crp__delcrp_fru__1,0.7256927215000001,-0.24670364600000003,0.34806596700000003,0.5996688085
crp__delcrp_fru__2,1.1408504896,-0.217710901,0.24217671600000001,0.5703166005
crp__delcrp_fru__3,0.5767066678,-0.34636329800000004,0.424376464,0.5036175315
crp__delcrp_glc__1,1.0301652404,-0.14795257,0.76479673,0.2273135155
crp__delcrp_glc__2,1.0462985332999999,-0.13383598800000002,0.771115685,0.3345255855
crp__delcrp_glc__3,1.1417024947,-0.24589322600000002,0.6997878070000001,0.4058469045
crp__delcrp_glyc__1,0.6733372589000001,-0.17621799900000001,-0.239614774,0.45000584450000003
crp__delcrp_glyc__2,0.9524734452,-0.25661334,-0.309847429,0.3381277485
crp__delcrp_glyc__3,0.2851634827,-0.279568501,-0.312162616,0.4754143025
glu__glu_ale3__1,0.49844327200000005,-1.531208371,0.515714804,-0.44286999250000003
glu__glu_ale4__1,0.2621594888,-0.333096123,-0.38966496,-0.24612490250000002
glu__glu_ale5__1,1.1784482239,-0.77865494,-0.5599653760000001,-0.6606236855000001
glu__glu_ale6__1,1.6749832223999999,-0.12059369700000001,0.14118597900000002,-0.7887084075
glu__glu_ale8__1,-0.24178031430000002,-1.378413375,1.057359943,0.2722742915
glu__glu_ale9__1,-0.19738819400000002,-0.7807343670000001,-0.09002803,-0.2739036005
glu__glu_ale10__1,0.7407693983,-1.360002336,0.060623077000000004,-0.7454388865
42c__wt_42c__1,1.6244359704,-1.014558191,1.127815443,-0.06704781850000001
42c__42c_ale1__1,1.3339692357000001,-1.871778225,0.32671725,0.1811508085
42c__42c_ale2__1,1.1225803281,-0.44312802300000004,0.17405846400000002,-0.33061188150000004
42c__42c_ale3__1,1.2205749264,-0.17273049999999998,0.38059052400000004,-0.1838051575
42c__42c_ale4__1,-0.4660611089,-0.320755442,0.09251782800000001,0.4484809985
42c__42c_ale5__1,1.9774352053,-0.527302844,0.28365929700000003,0.3130631115
42c__42c_ale6__1,1.9999166270000002,-1.720490645,0.188580296,-0.0491828225
42c__42c_ale8__1,-0.1546910203,-0.7990813750000001,-0.36142273900000005,-0.0929014225
42c__42c_ale9__1,1.8579083126,-0.447372739,0.16581330500000002,-0.057507773500000005
42c__42c_ale10__1,1.7189617888000002,-0.9696312210000001,0.46518813900000006,-0.0087915435
ssw__wt_ac__1,2.8122344248,-0.80825286,-0.067172629,-0.8583090595
ssw__wt_glc__1,0.7919534165000001,-0.249604124,-0.437223572,0.0038348415
ssw__wt_glyc__1,2.654354433,-0.396644965,1.194091043,-0.7905101045
ssw__wt_xyl__1,0.530672452,0.21574725800000003,-0.92387747,-0.6531480725000001
ssw__glc_ale1__1,0.0813618006,-0.46381721600000003,1.083958806,-0.5733266405
ssw__glc_ale2__1,0.9382236343,-1.5070222580000001,1.469049714,-0.3617682765
ssw__glc_ale3__1,0.6375560827,-1.237537221,0.808167904,-0.3872335415
ssw__glyc_ale1__1,0.5139976438,-0.391325409,1.165076379,-0.0020606385000000002
ssw__glyc_ale2__1,1.1906405605,-1.29649857,0.8773354910000001,-0.3970384555
ssw__xyl_ale1__1,4.051383879,-0.9544926520000001,0.544052603,-0.6818209105
ssw__xyl_ale2__1,2.0976556348,-0.635754672,0.79645305,-0.3424025365
ssw__xyl_ale3__1,2.4090932171,-0.9828595450000001,0.820898843,-0.08376697150000001
ssw__glc_ac_ac2__1,4.560427241,-2.294399248,0.34276905100000005,-0.4176094645
ssw__glc_ac_glc1__1,2.7367990952,-0.356102436,0.67887823,-0.8176861595
ssw__glc_glyc_glc__1,3.3588965726,-1.465999144,0.77225725,-0.3219710435
ssw__glc_glyc_glyc__1,0.9861532051,-0.580660179,0.0031508530000000003,-0.3884504295
ssw__glc_xyl_glc__1,4.3994090044,-1.242127184,1.5887185129999999,-1.3542981185
ssw__glc_xyl_xyl__1,2.1457081876,-0.7752710380000001,0.14629171800000002,-0.40380162550000004
ica__wt_glc__1,2.4898458317,-0.7268877690000001,-0.073120163,-1.2482984155
ica__wt_glc__2,2.5078694522,-0.769908319,-0.176680481,-1.0586845325
ica__wt_glc__3,2.2425124126,-0.5550889640000001,-0.437636012,-0.7520441115000001
ica__wt_glc__4,2.4192388274,-0.70189007,-0.20440574800000003,-0.8188419215
ica__arg_sbt__1,1.6614635892,-0.9857155870000001,-0.83434923,-0.28634103850000003
ica__arg_sbt__2,0.9956330001,-0.8052297820000001,-0.7441424010000001,-0.46801940750000004
ica__cytd_rib__1,-0.2753752552,-0.643594239,-0.43497650200000004,-0.4358049355
ica__cytd_rib__2,0.4805611859,-0.6875447610000001,-0.44166640300000004,-0.6309743795
ica__gth__1,2.9083022251,-0.814034076,-0.282225343,-0.7184819785000001
ica__gth__2,3.2999851359,-0.919774324,-0.29316915200000004,-0.7504386355
ica__leu_glcr__1,1.0889810549,-0.538158396,-1.125877255,-0.5791105415000001
ica__leu_glcr__2,1.6363308123,-0.539788284,-1.045110567,-0.6834166565
ica__met_glc__1,2.4922012426,-0.73392979,-0.383966976,-0.9902756455
ica__met_glc__2,2.2775146738,-0.730469433,-0.110597079,-1.2867556815
ica__no3_anaero__1,8.5488913323,-0.799681293,-0.383715695,-0.3241168155
ica__no3_anaero__2,8.2396431028,-0.764805285,-0.30322818500000004,-0.5466204945
ica__phe_acgam__1,1.501486595,-0.558335586,-1.075690735,-0.9350117725
ica__phe_acgam__2,2.1482723802,-0.491804536,-0.785867626,-1.1942437415
ica__thm_gal__1,0.6248023378,-0.620650347,0.08426149100000001,-0.010120483500000001
ica__thm_gal__2,0.9858342343000001,-0.6047507440000001,0.30815198600000004,0.0502045135
ica__tyr_glcn__1,2.260958361,-0.603412708,-0.740127871,-0.5662972535
ica__tyr_glcn__2,2.3964302993,-0.601450473,-0.533211623,-0.4109628755
ica__ura_pyr__1,1.2243422845,-0.589455429,-0.42574584800000004,-0.8255950735
ica__ura_pyr__2,0.8988997179,-0.5449526920000001,-0.389217148,-0.8005288575
ica__wt_glc__5,3.0313823876,-0.6705241160000001,0.6496568570000001,-0.5925904435
ica__wt_glc__6,2.0603757354,-0.606799751,0.732049265,-0.5365248515000001
ica__bw_delpurR_cytd__1,3.5750391133,-0.719011072,0.410678453,-1.1503003825
ica__bw_delpurR_cytd__2,3.4785275482,-0.696804961,0.659538403,-1.1125573585
ica__ade_glc__1,3.0655247203,-0.670683031,0.538172917,-0.9379271885
ica__ade_glc__2,3.4484554975,-0.7218945370000001,0.032352391,-0.8743913925000001
ytf__wt_glc__1,0.3057754974,-1.016246127,0.20981860900000002,-0.1235732125
ytf__wt_glc__2,0.2600329109,-1.308233625,0.6408061700000001,-0.1596593185
ytf__delyafC__1,0.5391837765,-1.716427353,0.8008926930000001,0.8482297725
ytf__delyafC__2,0.7811632447,-1.621011786,0.504777448,0.7273271895000001
ytf__delyeiE__1,1.0497666954,-0.146112814,0.409369908,0.41058923350000004
ytf__delyeiE__2,0.1960773713,-0.43263766000000003,0.8825148260000001,-0.0558596805
ytf__delyiaJ__1,-0.0806182823,-1.55639051,0.7436212560000001,0.4325330855
ytf__delyiaJ__2,0.15945694870000002,-0.8717574610000001,0.32306639400000003,0.5352296385
ytf__delyieP__1,1.0668981085,-1.347170503,0.7194537040000001,0.19399182650000002
ytf__delyieP__2,0.8352635319,-1.305195932,0.564917878,0.1367943195
ytf__wt_ph5__1,0.5311249193,-0.557043083,0.19080301100000002,-0.21598817950000002
ytf__wt_ph5__2,0.7958547890000001,-0.5606580010000001,0.200817763,-0.19248613750000002
ytf__wt_ph8__1,0.9909099478000001,-0.5787427820000001,0.11970910200000001,-0.3599539395
ytf__wt_ph8__2,0.6527737381000001,-0.39573632200000003,0.010553182000000001,-0.2743148415
ytf__delybaO__1,-0.0998595696,-1.65527256,0.5979314720000001,0.4246207255
ytf__delybaO__2,0.0872385147,-1.4105320030000001,0.862292634,0.5214714285000001
ytf__delybaQ__1,1.4723763136999999,-0.606795733,0.054553652,-0.2681458605
ytf__delybaQ__2,1.5165232593,-0.583630595,0.162071129,-0.21411547350000001
ytf__delybiH__1,-0.4738673524,-0.978089003,-0.15657747,-0.0217948335
ytf__delybiH__2,0.0817962366,-1.476111577,0.250534749,0.2051017055
ytf__delydcI_ph5__1,0.6833844336,-0.604571167,0.032790528,-0.32284780550000003
ytf__delydcI_ph5__2,0.7269621460000001,-0.61283708,-0.075356689,-0.4355703905
ytf__delydcI_ph8__1,0.0615237889,-0.49415536200000004,-0.24125995100000003,-0.2306572785
ytf__delydcI_ph8__2,0.6031156999999999,-0.629762844,-0.039136538000000005,-0.3051913155
ytf__delyddM__1,-0.2713584438,-0.522693497,0.5342135680000001,0.11745116450000001
ytf__delyddM__2,0.04018258,-0.42543202100000005,0.378225898,0.0758394365
ytf__delyheO__1,-0.23416519260000002,-1.821853724,0.580476999,0.38703935850000004
ytf__delyheO__2,0.018797475,-1.82958307,0.6816538670000001,0.35883767850000003
fps__bw_glc__1,1.1449689641,-0.6606700440000001,0.305056267,-0.7943733425
fps__bw_glc__2,1.3994458874,-0.7722607140000001,0.38470333300000004,-0.6581343165
fps__fps_thrA_ale1__1,1.2968606732999999,-0.567476288,0.739293336,-0.2444576485
fps__fps_thrA_ale1__2,1.3055621466,-0.710008164,0.48377155800000005,-0.22257904050000002
fps__fps_thrA_ale2__1,2.1272578738,-0.708427322,0.515920149,-0.3165566975
fps__fps_thrA_ale2__2,1.8483937357,-0.674129635,0.505620694,-0.23308080650000002
fps__fps_serB_ale1__1,1.6784873848,-0.747203834,0.45105590900000003,-0.4218224655
fps__fps_serB_ale1__2,1.1610947724,-0.6559473680000001,0.240973396,-0.2425066065
fps__fps_serB_ale4__1,2.8721072121,-1.184646649,0.18578475300000002,-0.7474121245
fps__fps_serB_ale4__2,2.6461777279,-1.019253874,0.227216933,-0.4772296525
fps__fps_ptsI_ale1__1,1.7841615628,-0.9269502930000001,0.215491863,-0.9798916595
fps__fps_ptsI_ale1__2,1.5829459012,-0.8308143870000001,0.323988055,-0.9160638715
fps__fps_ptsI_ale3__1,1.556260602,-0.8180644960000001,0.304331118,-1.0673735245
fps__fps_ptsI_ale3__2,1.7576579326,-0.8140812820000001,0.161573145,-0.9897267365
pal__lyx_ale2_f6__1,1.9746627426,-0.499433516,0.412473134,-0.8733868395000001
pal__lyx_ale2__1,0.37582306,-0.5389567430000001,0.5370573240000001,-0.5212098915
pal__lyx_ale2__2,0.9264066915,-0.523578816,0.52910941,-0.43257182250000004
pal__lyx_ale4__1,2.1388958032,-0.7789653710000001,0.389012419,-1.2860029675
pal__lyx_ale4__2,1.7979638214,-0.754669546,0.105515909,-0.9581307365
pal__5drib_ale10_f18__1,2.8808429809,-0.858436865,-0.068417527,-0.7201649965
pal__5drib_ale10_f18__2,2.5275375034,-0.753607601,0.3625024,-0.6814127945
pal__5drib_ale10__1,-3.2335215432,-0.6081119500000001,0.237707259,-0.1758722205
pal__arab_ale14_f9__1,1.5699981491,-0.650729125,0.26675787500000003,-0.0717088025
pal__arab_ale14_f9__2,1.2883586981000001,-0.579090658,0.16951606300000002,0.0507746345
pal__arab_ale14__1,0.8344282942,-0.56126696,0.058775018000000005,-0.3184885095
pal__arab_ale14__2,0.0623783137,-0.632727778,0.26920958,-0.6615002365
pal__arab_ale16__1,1.3825550070000001,-0.664846897,0.073302818,0.5829491045
pal__arab_ale16__2,1.0881300055,-0.686483075,0.446280216,0.5586155835000001
pal__tartr_ale26_f10__1,0.5185075185,-0.703734273,0.34004910400000005,-0.8698164945
pal__tartr_ale26_f10__2,-0.20032397970000002,-0.660902781,0.09611412200000001,-0.6115317275000001
pal__tartr_ale26__1,-0.2735580653,-0.7898414690000001,0.245197656,-0.7410600385
pal__tartr_ale26__2,0.0167861528,-0.794304505,0.151793739,-0.7062647345
pal__tartr_ale28_f10__1,2.1795108924,-0.6169361680000001,0.030083957,-0.7938215305
pal__tartr_ale28_f10__2,1.9910354053,-0.6927632880000001,-0.088600458,-0.9818579145
pal__tartr_ale28__1,0.8784370174,-0.7137339220000001,0.309226871,-0.7693066325
pal__tartr_ale28__2,1.2173124494,-0.652156995,0.615190503,-0.8011193075
efeU__delmenFentC_citr__1,1.3702244828,-1.164833993,0.47776117500000004,-0.09384426450000001
efeU__delmenFentC_citr__2,0.5347504346,-1.284891394,0.424513544,-0.21179274550000002
efeU__delmenFentC__1,1.3486578908,-0.5161069770000001,-0.842116937,0.19650876050000002
