,A,PaaX,Crp,ihfB
ros_tale__16_32_750pq__2,0.1100399484,-1.1076875145,1.045357503,0.08051488500000001
ros_tale__17_104_0pq__1,3.1293149513,-0.0874533215,1.6003325529999999,0.414410155
ros_tale__17_104_0pq__2,3.1736169784,-0.0966337645,1.598090103,0.420775255
ros_tale__17_104_250pq__1,4.0357717178,0.035903673500000004,0.982030343,-0.091196495
ros_tale__17_104_250pq__2,3.5343884943,0.20787130550000002,1.277154773,0.18637689500000001
ros_tale__17_104_250pq__3,3.7986508299,0.4392918625,1.232406513,-0.25625172500000004
ros_tale__17_104_250pq__4,4.8845064821,0.5614129525,0.6953416530000001,0.16089092500000002
ros_tale__17_104_750pq__1,3.4584254455,0.44731678350000004,1.004531303,-0.5423704530000001
ros_tale__17_104_750pq__2,3.257258664,0.33607418850000004,0.830057743,-0.41065191500000003
ros_tale__18_24_250pq__1,1.2411885241,0.1611102575,0.46653734300000005,0.556681175
ros_tale__18_24_250pq__2,1.3036243341,-0.2120401345,0.224964563,0.044054445000000005
ros_tale__18_36_0pq__1,0.4561088091,-0.6292735425,1.323272493,0.150418815
ros_tale__18_36_0pq__2,0.191055268,-0.4602125925,1.432955703,0.296173185
ros_tale__18_36_0pq__3,0.5364113885,-1.2638782895,0.225153443,-0.39758026500000004
ros_tale__18_36_0pq__4,1.5111155556,-0.9859422575000001,0.48006017300000003,-0.7291996590000001
ros_tale__18_36_250pq__1,0.48663967410000003,-1.1235786994999999,0.43674846300000003,-0.535026925
ros_tale__18_36_250pq__2,0.5021888347,-1.0446068345,0.46680216300000005,-0.47481011500000003
ros_tale__18_36_750pq__1,0.8560969353000001,0.5590082465,0.390658013,0.676957735
ros_tale__18_36_750pq__2,0.9864555617,0.7728936585,0.545242793,0.760018115
ros_tale__19_91_0pq__1,-0.0929319363,-1.2811507405,0.982287223,0.732289525
ros_tale__19_91_0pq__2,-0.23265504310000001,-1.1369326625,0.887445543,0.43077015500000004
ros_tale__19_91_250pq__1,-0.2869437939,-1.0135129185,0.5704754430000001,0.394077915
ros_tale__19_91_250pq__2,-0.49989721270000004,-0.7424255805000001,0.592155203,-0.033236975
ros_tale__19_91_750pq__1,-0.9688292721,-0.8463924245000001,0.307201803,-0.08328756500000001
ros_tale__19_91_750pq__2,-0.2592819433,-0.9063647995,0.42239436300000005,-0.444519447
ros_tale__19_91_750pq__3,-0.6869746623,-0.2902747295,0.6522730330000001,0.360943715
ros_tale__19_91_750pq__4,-0.5306952809000001,0.1387623895,0.25258847300000004,-0.0008650550000000001
ros_tale__21_97_0pq__1,3.052919651,-0.5719515635,-0.387833971,-1.239469425
ros_tale__21_97_0pq__2,3.0057978505,-0.015118936500000001,-0.184451325,-0.906114233
ros_tale__21_97_250pq__1,2.6753630968,-0.0964177875,0.006036631000000001,-0.664380941
ros_tale__21_97_250pq__2,2.9007641428,0.0260080915,0.018638846,-0.751543803
ros_tale__21_97_750pq__1,3.1713211191,0.20592351050000002,0.231216303,-0.582283069
ros_tale__21_97_750pq__2,2.8282466922,0.0468226715,-0.144563632,-0.6685993090000001
ros_tale__25_111_0pq__1,-0.6323653959000001,-1.1785371815,0.079864026,-0.8101516240000001
ros_tale__25_111_0pq__2,-0.8542882938,-0.8934373335,0.7592634930000001,-0.821579228
ros_tale__25_111_250pq__1,0.5996938817,-1.2582870045,0.17330999300000002,-0.6815045200000001
ros_tale__25_111_250pq__2,-0.8538221462000001,-1.3657045665,0.429255013,-1.030650892
ros_tale__25_111_750pq__1,-0.5280060218,-1.0577622215,0.557660793,-0.91410638
ros_tale__25_111_750pq__2,-2.2395309027,-1.2179096435,0.305956793,-0.396619785
ros_tale__29_119_0pq__1,-1.0332036367,-0.8759761875000001,0.860010453,-1.143270606
ros_tale__29_119_0pq__2,0.7216483381000001,-1.0063929875,0.9657211630000001,-0.5396704520000001
ros_tale__29_119_250pq__1,0.7814609843,-0.7984979795,0.8571940530000001,-0.460564228
ros_tale__29_119_250pq__2,0.5814810279,-0.8671538335000001,0.8164901330000001,-1.3851055859999999
ros_tale__29_119_750pq__1,0.9128727750000001,-0.8083732045,1.026877023,-0.664774753
ros_tale__29_119_750pq__2,0.9182877757000001,-1.0089311925,0.8530044830000001,-0.693988244
ros_tale__ALE4_0pq__1,0.44440067,-1.0983755045,0.329227253,-0.29706712500000004
ros_tale__ALE4_0pq__2,1.1533870518,-1.0325628635,0.307710333,-0.29380178500000004
ros_tale__ALE4_250pq__1,1.3417034017,0.8998086445000001,1.452259763,1.463623175
ros_tale__ALE4_250pq__2,1.5289215414,0.7587917815,1.438498573,1.494380965
pcoli__atASMT_325G__1,1.1255067009,-0.5933651975,0.39244801300000004,0.22948868500000003
pcoli__atASMT_325G__2,1.2023605368,-0.6076364315,0.38625268300000004,0.23820617500000002
pcoli__bpTDC__1,1.6080975598,-0.6986526425,0.406975843,0.514330825
pcoli__bpTDC__2,1.4450209871,-0.7843699905,0.42339976300000004,0.370737925
pcoli__BRCA__1,1.3401263019,-0.7482516775,0.19224848300000003,0.083314765
pcoli__BRCA__2,1.1073769832,-0.7895020425,0.130605479,0.069082845
pcoli__BRCActrl__1,0.8598948649,-0.44817002650000004,0.529755863,0.18947349500000002
pcoli__BRCActrl__2,0.6666133294000001,-0.31900967350000003,0.603931893,0.133589245
pcoli__BRCAswap__1,0.9328018183000001,-0.7744454325,0.502758963,0.917496175
pcoli__BRCAswap__2,1.3370306761,-0.8773273555000001,0.5975511530000001,1.035549985
pcoli__btAANAT__1,0.9763212268,-0.8500971175,0.44156927300000004,0.5520848150000001
pcoli__btAANAT__2,1.0931245255,-0.8653608675000001,0.593116823,0.555115985
pcoli__btASMT__1,0.6593688467000001,-1.0625470265,0.526768513,0.686704335
pcoli__btASMT__2,0.5929995254,-1.0283575985,0.43985790300000005,0.7940552550000001
pcoli__CC1__1,0.7965797944,-0.2034257505,0.525016043,1.138283835
pcoli__CC1__2,1.0266673951,-0.5523382095,0.7535511330000001,1.028434795
pcoli__ccCOMT__1,0.9856861355000001,-0.7631887645000001,0.324298403,0.410782715
pcoli__ccCOMT__2,1.0533945922,-0.7242632575,0.324672993,0.35958486500000003
pcoli__ckDDC__1,1.0032734034,-0.0816348565,0.44124815300000003,1.098912665
pcoli__ckDDC__2,0.8225237656000001,-0.1746944205,0.327799773,0.8824161150000001
pcoli__CNTF_belt__1,0.6413802747,-0.8341715205,0.45389948300000005,0.47925305500000004
pcoli__CNTF_belt__2,0.20027110580000002,-1.0723725665,0.769870103,0.6728564450000001
pcoli__cobPNMT__1,1.1724487859,-0.5942780095,0.319938133,0.284564975
pcoli__cobPNMT__2,1.0457991772,-0.6263354285,0.31512674300000004,0.28185787500000004
pcoli__cvPhhB__1,0.9744043812000001,-0.5251146015,0.310797363,0.254282775
pcoli__cvPhhB__2,0.8834052686,-0.49446134750000004,0.447846893,0.485982265
pcoli__ggAANAT__1,1.0633846517,-0.8857286905,0.307534513,0.260959535
pcoli__ggAANAT__2,0.7474556750000001,-0.8891380815000001,0.222644383,0.295162105
pcoli__ggTPH__1,1.5568383414,-0.7255245935,0.341263333,0.224120605
pcoli__ggTPH__2,1.5098204351,-0.6267117695000001,0.27857460300000003,0.11325776500000001
pcoli__hsAANAT__1,1.0535035427,0.33657008250000003,0.729185823,1.246747625
pcoli__hsAANAT__2,1.1729809361,0.0317880815,0.851554463,1.262952225
pcoli__hsASMT__1,1.3407167554,-0.6880362775000001,0.358384973,0.464873735
pcoli__hsASMT__2,1.7174993807,-0.6474617455,0.436830013,0.37343606500000004
pcoli__hsPNMT_mb__1,1.0030389316,-0.5998205645,0.303904393,0.291465275
pcoli__hsPNMT_mb__2,1.3007270903,-0.5610012265000001,0.315796993,0.276043525
pcoli__hsTPH__1,1.5862074466,-0.9838328475,0.05462642,0.064708835
pcoli__hsTPH__2,1.0268577706,-0.8829076095,0.23617991300000002,0.09849440500000001
pcoli__hsTPH_E2K__1,1.2302284937,-0.4790824925,0.708976563,0.9019469250000001
pcoli__hsTPH_E2K__2,0.6356431933000001,-0.5324375105,0.661218473,0.8548870150000001
pcoli__hsTPH_E2K_N91I_P99C__1,1.7038184049,-0.7747610625,0.188410083,0.24889085500000002
pcoli__hsTPH_E2K_N91I_P99C__2,1.6874002328,-0.6825492095,0.048706611000000004,0.167138795
pcoli__hsTPH_N158trunc__1,1.0878456996,-0.5350860345,0.450496543,0.30525573500000003
pcoli__hsTPH_N158trunc__2,0.5977708506,-0.6073296105,0.38589769300000004,0.36285334500000005
pcoli__hsTPH_N174trunc__1,0.8851401015,-0.7235354115,0.383639033,0.9229170050000001
pcoli__hsTPH_N174trunc__2,0.8139789133,-0.5064099905,0.653379393,0.6854901050000001
pcoli__hsTPH_Ntermtrunc__1,0.9599089371,0.2491215465,0.507616873,1.094570805
pcoli__hsTPH_Ntermtrunc__2,1.8682914149,-0.19435521050000001,0.580596903,1.385971565
pcoli__hsTPH1__1,1.848445458,-0.9787089465000001,0.525567793,0.893005295
pcoli__hsTPH1__2,1.9083592322,-0.8372040435,0.541530923,0.8963619450000001
pcoli__MBP__1,1.5545899829,-0.48716004350000003,-0.3459771,0.107615625
pcoli__MBP__2,0.7388489163,-0.1880495285,0.026489270000000002,0.8126329750000001
pcoli__msCOMT__1,1.9999953947,-0.5168298765,-0.10757295,0.146692115
pcoli__msCOMT__2,1.8270624123,-0.7776513045,-0.092380891,0.008338235000000001
pcoli__ocAANAT__1,1.4164100153999999,-0.7668602085,0.31963151300000003,0.343833905
pcoli__ocAANAT__2,1.0271205508,-0.7876297155,0.29391968300000004,0.31392150500000005
pcoli__osTDC_K374H__1,1.4142185391,-0.2953067155,0.686319663,1.283960655
pcoli__osTDC_K374H__2,1.0358250154,-0.1262765155,0.6933763230000001,1.646649845
pcoli__osTDC_K374L__1,2.0454080848,-0.5882037885,-0.030107003,-0.0025753950000000003
pcoli__osTDC_K374L__2,1.8637330568000001,-0.7730348435000001,0.15281107300000002,0.044617885
pcoli__osTDC_K374Q__1,1.3798490754000001,-0.9046707675000001,0.448557103,0.7409232450000001
pcoli__osTDC_K374Q__2,1.6195281547,-0.9486087585,0.464314863,0.7893113850000001
pcoli__osTDC_L360V__1,1.5570624608,-0.9192726125,0.296624173,0.213034735
pcoli__osTDC_L360V__2,1.4113923636,-0.6494753715,0.38201686300000004,0.286647295
pcoli__pmTPH__1,2.0164945611,-0.8454154295,-0.100263604,-0.542287796
pcoli__pmTPH__2,1.7130663612,-0.9195026365000001,0.082263955,-0.41813227500000005
pcoli__RFC__1,1.9791847358,-0.6989546175,0.068137152,-0.042492765
pcoli__RFC__2,1.5178409814,-0.8272378345,0.008882816,-0.05563172500000001
pcoli__RFCctrl__1,1.4252974184,0.2714244605,0.452268993,1.244599755
pcoli__RFCctrl__2,1.6397326774,0.1284863135,0.516558493,1.195212395
pcoli__RFCnopause__1,1.2476967786,0.3780728465,0.670868723,1.277978395
pcoli__RFCnopause__2,1.2291725373,0.3460378545,0.6748039730000001,1.2688223650000001
pcoli__RFCpluspause__1,1.4397235546,0.3791890215,0.764061093,0.7064890450000001
pcoli__RFCpluspause__2,1.3666116411,0.2708528905,0.521421413,0.7123646450000001
pcoli__rnCOMT_sol__1,1.6066962379,0.0553149155,0.8270174130000001,1.321847665
pcoli__rnCOMT_sol__2,1.4891804479,0.0672212235,0.6395325230000001,1.358654825
pcoli__rnPNMT__1,0.9575683760000001,-1.0541331185,0.16358693300000002,-0.138566415
pcoli__rnPNMT__2,1.3251715382,-0.8709952785,0.07451194300000001,-0.260910865
pcoli__rnTDC__1,1.5324727424,-0.5939667395,0.087983618,0.15724927500000002
pcoli__rnTDC__2,1.7150787177,-0.5319239725,0.171146073,0.24430457500000002
pcoli__rnTDC_trunc__1,1.3260818649,-0.6018866335,0.30755714300000003,0.35363555500000005
pcoli__rnTDC_trunc__2,0.9823415937000001,-0.3735889865,0.43504015300000004,0.359096935
pcoli__saCOMT_T2A__1,1.2259349641,-0.3878487505,0.333583893,0.20285039500000002
pcoli__saCOMT_T2A__2,1.05142943,-0.5040301405000001,0.403870763,0.17900243500000002
pcoli__sfCOMT__1,0.8817847757,-1.0169792085,0.157244413,0.018296925000000002
pcoli__sfCOMT__2,1.3138122299,-1.1198430515,0.06503750800000001,-0.126603595
pcoli__sgAANAT_D63G__1,1.4213066666,-0.5794001585,0.18900217300000002,0.21465630500000002
pcoli__sgAANAT_D63G__2,1.0110848257,-0.8393050155,0.430522603,0.056648645000000004
pcoli__ssDDC__1,1.7317952051,-0.5448745685,0.20759201300000002,0.579620345
pcoli__ssDDC__2,1.7892708321000002,-0.4265028985,0.325140303,0.548219425
pcoli__TP53B__1,1.3890146254,-0.5161327735,0.423739103,0.479602405
pcoli__TP53B__2,1.1591647493,-0.2423436165,0.44374538300000005,0.5183036950000001
pcoli__WT__1,1.2018451895,0.3391384425,0.547181673,1.518822565
pcoli__WT__2,1.1324022606,0.39437785550000004,0.433431683,1.598293755
cck__glu_ale4__1,1.2227538122000001,-0.7598516725000001,0.10431546100000001,0.842483995
cck__glu_ale4__2,0.256684597,-1.3792910935,0.212229043,0.388702445
cck__cck_ale1__1,0.24942835870000002,-1.3783177945,0.14875797300000002,0.128377715
cck__cck_ale1__2,0.5869912715,-1.1229111395,0.21173196300000002,0.157465675
cck__cck_ale2__1,0.4239918125,-1.5105543975,0.24320085300000002,0.013104265
cck__cck_ale2__2,0.9615508653,-1.3541013725,0.21966280300000002,-0.029159615000000003
cck_pgi__gmos_delpgi__1,3.4648964261,-0.3598939705,0.6099491930000001,0.27706467500000004
cck_pgi__gmos_delpgi__2,4.1018976386,-0.0599418945,0.5151660730000001,0.050797045000000006
cck_pgi__pgi_ale1__1,1.7515733679,-0.3971983055,0.087196909,0.190522785
cck_pgi__pgi_ale1__2,1.3637754898,-0.7293939715000001,0.47036157300000003,0.026093085000000002
cck_pgi__pgi_ale2__1,1.2581301490999999,-0.41783397450000004,0.645027843,0.44689495500000004
cck_pgi__pgi_ale3__1,1.8812142989,-0.4706901645,0.257702043,0.310244735
cck_pgi__pgi_ale3__2,1.0071368462,-0.7555594335,0.527121343,-0.08744309500000001
cck_pgi__pgi_ale4__1,1.3320594414,-0.9370157625000001,0.02567041,0.5186149950000001
cck_pgi__pgi_ale4__2,1.1667242203,-1.5149963505000001,0.149264913,0.035103995
cck_pgi__pgi_ale4__3,1.2563837582000001,-1.2647972315,0.23104943300000003,0.074921925
cck_pgi__pgi_ale5__1,2.2091131971,-0.3103979685,0.264446703,0.387921505
cck_pgi__pgi_ale5__2,1.6593053249,-0.6153966715,0.491011093,0.089578665
cck_pgi__pgi_ale6__1,2.3226271708,-0.44104974950000003,0.40659345300000005,0.6129683850000001
cck_pgi__pgi_ale6__2,1.7480617321,-0.6966499335,0.629358233,0.15115166500000002
cck_pgi__pgi_ale7__1,2.559843236,-0.3012017775,0.41980537300000004,0.7453702050000001
cck_pgi__pgi_ale7__2,1.2730104821000001,-0.8554276205,0.725253033,0.295785625
cck_pgi__pgi_ale8__1,1.969618918,-0.6338667795,0.29002768300000004,0.703560815
cck_pgi__pgi_ale8__2,1.2123417882,-0.7644496265,0.6440838830000001,0.249876495
cck_sdh__gmos_delsdhCB__1,0.2084630232,-0.23533375750000002,0.8479485130000001,1.046529055
cck_sdh__gmos_delsdhCB__2,0.8620496896000001,0.0160606465,0.829896053,0.9514397750000001
cck_sdh__sdh_ale1__1,0.9614418089000001,-0.41114551650000003,0.544071473,0.8348676650000001
cck_sdh__sdh_ale1__2,1.3899772664,-0.46762285750000004,0.5592394930000001,0.837305095
cck_sdh__sdh_ale2__1,1.36011583,-0.8628155295000001,0.47991167300000004,0.667542205
cck_sdh__sdh_ale3__1,1.1015597884,-0.8500112485,0.556417913,0.733626585
cck_sdh__sdh_ale3__2,0.9120870006,-0.6913202145,0.493899293,0.568807075
cck_sdh__sdh_ale3__3,0.4515117401,-0.8244652885,0.485328093,0.5951379450000001
cck_pts__gmos_delptsHIcrr__1,2.2840389417,-0.9782533695000001,0.464496883,-0.327138825
cck_pts__gmos_delptsHIcrr__2,2.8909587984,-0.9978986285,0.649161093,-0.247118355
cck_pts__pts_ale1__1,1.3162924833,-0.6522359625,0.32947587300000003,0.44672369500000003
cck_pts__pts_ale1__2,1.0355078253,-0.8518675385000001,0.296778353,0.47335884500000003
cck_pts__pts_ale2__1,1.2967062806,-1.8674354525,0.201890953,0.051775695000000004
cck_pts__pts_ale2__2,1.3049340757,-1.7173941565000002,0.275129713,0.0058354850000000005
cck_pts__pts_ale3__1,0.8618622021000001,-2.0047294865,-0.445342181,-0.651264758
cck_pts__pts_ale3__2,1.4836394971,-1.3611141375,-0.14552193800000002,-0.32246742500000003
cck_pts__pts_ale4__1,0.0948481974,-1.3619396275,0.420678743,0.08030092500000001
cck_pts__pts_ale4__2,0.9151431259,-1.5956638375,0.387503033,0.09726459500000001
cck_gnd__gmos_delgnd__1,0.5155804674,-0.5786795235000001,0.515541103,1.048444065
cck_gnd__gmos_delgnd__2,0.0688197344,-0.4585218145,0.419079603,1.207673445
cck_gnd__gnd_ale1__1,0.7906675528,-1.4589374505000001,0.113228532,0.16689092500000002
cck_gnd__gnd_ale1__2,0.3686762965,-1.5204364055,0.145492598,0.200658835
cck_gnd__gnd_ale2__1,0.6956562008,-1.4406638735000001,0.057324061,0.186564275
cck_gnd__gnd_ale2__2,1.1958077418,-1.5093479945000001,0.051602317,0.14256685500000002
cck_gnd__gnd_ale3__1,1.0843199113,-1.5417055695,0.047017895000000004,0.259075495
cck_gnd__gnd_ale3__2,1.3265860535,-1.6149146665,0.07806117700000001,0.22985128500000002
cck_tpiA__gmos_deltpiA__1,2.8466542666,-0.3452519505,0.554945433,-0.14978443500000002
cck_tpiA__gmos_deltpiA__2,5.5776799216,-0.6580928485,0.648474443,-0.244867415
cck_tpiA__tpiA_ale1__1,0.443393713,-0.5596908235,0.5753141230000001,0.506975205
cck_tpiA__tpiA_ale1__2,1.2352925197,-0.4933972635,0.5862271530000001,0.504270635
cck_tpiA__tpiA_ale2__1,1.9416462139,-0.5420290955,0.693161793,0.5628485750000001
cck_tpiA__tpiA_ale2__2,1.4133395847,-0.7585646535,0.48257620300000004,0.446366925
cck_tpiA__tpiA_ale3__1,0.4622386698,-0.6205057845,0.44486670300000003,0.521839385
cck_tpiA__tpiA_ale3__2,1.1216434777,-0.5534996835,0.424267453,0.621347145
cck_tpiA__tpiA_ale4__1,1.6097752416,-0.6860766985,0.227203863,0.371361985
cck_tpiA__tpiA_ale4__2,1.7395000179,-0.6240438265,0.196128253,0.416004335
acid_tale__acid_ale1_pH7__1,1.762885807,-1.2664019335,0.152688973,-0.118275265
acid_tale__acid_ale1_pH7__2,1.6804740986,-1.3180514255,0.12606668000000001,-0.09381905500000001
acid_tale__acid_ale1_pH5__1,0.0572865675,-0.7172265415,0.7941495230000001,-0.043575325000000005
acid_tale__acid_ale1_pH5__2,0.1636963492,-0.6627218125000001,0.815270033,-0.050591175
acid_tale__acid_ale2_pH7__1,2.31786566,-1.1807431425,0.338840073,-0.13953246500000002
acid_tale__acid_ale2_pH7__2,2.334741816,-1.3978422075,0.323054463,-0.084533575
acid_tale__acid_ale2_pH5__1,1.1320603611,-1.2034943445,0.432644723,-0.14809028500000002
acid_tale__acid_ale2_pH5__2,1.4630576903999999,-0.8301901795000001,0.485480993,-0.20983636500000002
acid_tale__low_Mg_ale_pH7__1,2.212806083,-1.2951040285,0.300746703,-0.22948815500000003
acid_tale__low_Mg_ale_pH7__2,2.6388563757,-1.1383874085,0.34624546300000003,-0.305050535
acid_tale__low_Mg_ale_pH5__1,0.09294670120000001,-0.6990455895000001,0.608588733,0.33864483500000003
acid_tale__low_Mg_ale_pH5__2,0.47456515,-0.7746114485000001,0.557231563,0.352936165
acid_tale__MES_ale_pH7__1,0.7474545771000001,-1.0932893725,0.430531873,-0.179845215
acid_tale__MES_ale_pH7__2,1.2649160786,-1.0474951995,0.47473322300000004,-0.133927275
acid_tale__MES_ale_pH5__1,0.04550704,-0.5719063215,0.475017483,0.17805272500000002
acid_tale__MES_ale_pH5__2,-0.8014723358,-0.25834710250000004,0.709374983,0.5808612550000001
acid_tale__gmos_pH7__1,1.4740009066,-1.0838003965,0.42960406300000004,-0.12245240500000001
acid_tale__gmos_pH7__2,1.2268885945,-0.9722777975,0.444629313,-0.11016321500000001
acid_tale__gmos_pH5__1,0.360774338,-0.6385559635,0.650228023,0.258050795
acid_tale__gmos_pH5__2,-0.1160083591,-0.6770961865,0.7174304530000001,0.214724405
adnB__wt_adn__1,-0.8978505304000001,-0.3547947725,-0.41595584700000005,0.525156825
adnB__wt_adn__2,-0.6236085034000001,-0.4167233215,0.229595813,-0.230701535
adnB__delydhB_adn__1,-0.2608874346,-0.9020966405,-0.53031891,0.7912719850000001
adnB__delydhB_adn__2,-0.8937563359,-0.1616004315,-0.264506101,0.263191565
ytf2__wt_glc__1,0.1409772581,-0.5188466925,0.207994233,0.049464605
ytf2__wt_glc__2,0.15558910680000002,-0.5649403045,0.253845453,0.228083955
ytf2__ybcM_glc__1,0.7122706480000001,-0.3924354235,0.49687887300000005,0.6497454850000001
ytf2__ybcM_glc__2,1.0521317208,-0.48595981250000003,0.5496294230000001,0.597850285
ytf2__ydhB_glc__1,0.7095682364,-0.5554891855,0.326151603,0.7921500050000001
ytf2__ydhB_glc__2,0.24211635990000002,-0.5783440935,0.395503043,0.687099105
ytf2__yfeC_glc__1,0.8872929372,-0.5834018785,0.20829614300000002,0.459227755
ytf2__yfeC_glc__2,0.7620831143,-0.7806937335,0.37606821300000004,0.594893945
ytf2__yciT_glc__1,0.3054319692,-0.7711517395,0.459934233,-0.048493855
ytf2__yciT_glc__2,0.19827067750000002,-0.7559391425,0.517486403,-0.077813195
ytf2__ydiZ_glc__1,0.462896216,-0.7695961295,0.28184425300000004,-0.258789885
ytf2__ydiZ_glc__2,0.3874687262,-0.8191147595,0.281401713,-0.312792925
ytf2__ynfL_glc__1,0.3299183164,-0.4665499925,0.510756223,0.42990684500000004
ytf2__ynfL_glc__2,-0.27622189410000003,-0.35033623150000004,0.523190413,0.347088265
misc2__dellon_glc__1,-0.0151600654,0.36629755150000004,0.48724811300000004,0.251723305
misc2__dellon_glc__2,0.6563911869,1.0479839895,0.21544195300000002,0.612739765
ytf3__wt_glc2__1,0.9202766209000001,-0.1477573355,0.456262873,-0.215305075
ytf3__wt_glc2__2,0.42727493,-0.3504785405,0.5116651830000001,-0.21921100500000001
ytf3__wt_pH7_lactate__1,0.273880875,-0.2380572815,0.560872303,-0.35766615500000004
ytf3__wt_pH7_lactate__2,0.7310026743,-0.2325847975,0.553273863,-0.386588745
ytf3__wt_pH55_lactate__1,-0.21578811320000002,-0.21058903650000002,0.778064203,0.24783653500000002
ytf3__wt_pH55_lactate__2,0.0028313622,-0.1320009885,0.7423117130000001,0.23684876500000002
ytf3__wt_pH55_HCl__1,0.3732552548,0.0484896245,0.615049543,0.055893475000000005
ytf3__wt_pH55_HCl__2,0.0295531588,-0.1447860085,0.6014201330000001,0.10318142500000001
