,A,PdhR,ArcA,Fis,Fnr,GadE,Crp,CusR,Cra,Fur,HprR
ecoli_00476,-12.4160395886,1.080094081,1.171369256,-2.870571335,-1.03221939,-1.7677943950000001,1.048489943,-6.944846208,0.14349823350000002,-0.034393815,-1.1721098005
ecoli_00477,-1.8894090785,-2.681928047,1.277705766,-2.746438998,-1.824259277,-3.630744213,0.995224693,-6.944846208,0.9697545555,-0.45377797400000003,-1.1405861045
ecoli_00478,-1.8141046457,-2.634280103,1.193604036,-2.538323333,-1.824737212,-2.406378135,1.040602243,-6.944846208,0.8775237925,-0.501241542,-0.8663089535
ecoli_00479,-1.389145921,-0.606057215,1.209686186,-0.6584425610000001,-0.49775268800000005,4.191924948,0.088105161,-0.779841789,-0.4134206025,0.060184422,0.2607911195
ecoli_00480,-1.2805396164,-0.660622632,1.219010516,-0.708355884,-0.48845080900000004,4.116419158,0.12273579200000001,-0.722265754,-0.4331493275,0.006391025000000001,0.1891209925
ecoli_00481,-0.5771698778000001,-0.5442407490000001,0.749578626,-1.289083233,-0.629519641,0.11422016500000001,0.04519701,-2.269124819,-0.6108375715000001,0.095301733,0.4337799175
ecoli_00482,-0.49392334530000004,-0.064601977,0.8959164460000001,-1.163286869,-0.510347726,0.10632276600000001,-0.003365355,-2.397967332,-0.6956772725,0.103461467,0.5686222425
ecoli_00483,1.3751708843000001,-1.471653684,0.43540830300000005,-1.076082735,-1.330013863,0.8048022760000001,0.731063943,1.189504699,-0.3885892615,-0.18140123600000002,1.1893856595
ecoli_00484,1.3533388464,-1.481033444,0.336615744,-1.1293486480000001,-1.340629176,0.993490434,0.757859213,1.245704489,-0.4216058885,-0.203603573,1.2578463465
ecoli_00485,-2.2804122695,-1.067598414,0.9587748460000001,-1.559452026,-2.154292839,-3.296790938,-0.51730162,-0.790659846,-1.5807294665,-0.552461412,0.7820715745
ecoli_00486,-2.4256198195,-0.938658635,0.888778866,-1.527885144,-2.186921256,-2.931801064,-0.48681598000000004,-0.709511537,-1.5887457205,-0.581137733,0.8270745945
ecoli_00487,-4.6623773357000005,1.419709312,1.239469466,-4.521711251,-0.363607589,-0.8897684330000001,0.858421713,-3.020360823,1.1254918015,-0.913178605,0.1979506775
ecoli_00488,-4.32447582,1.42483026,1.286611286,-4.323496289,-0.26936122900000004,-0.549054157,0.9214160130000001,-3.032424267,1.1849148595,-0.932499563,0.23356567450000001
ecoli_00489,-9.6691170932,0.10895803200000001,0.593363677,-3.438243162,-1.5861596310000001,1.5612023970000002,0.6655188230000001,-2.973449162,0.9924813635,-0.529956757,-1.0469381915
ecoli_00490,-9.7291600808,0.168149238,0.6304361510000001,-3.407779463,-1.554112041,1.6991136770000002,0.700550933,-2.388193647,1.0469467445,-0.633498792,-0.7415007375
ecoli_00491,3.8639636823,-1.581024178,0.805178606,-1.422639233,-0.982470728,-4.227828967,0.536767573,-2.228264083,0.8747017505,-0.335257425,-0.5363139605
ecoli_00492,3.5154062595999997,-1.698643604,0.7645057460000001,-0.9575911450000001,-0.9951957260000001,-4.269221127,0.5696375730000001,-2.30914133,0.8928557565,-0.23344250700000002,-0.4157409575
ecoli_00493,-0.0735536593,-0.23068416500000002,1.309449926,-1.733823329,-1.358499992,-1.422273012,0.833890483,-2.126174723,0.3764783115,-0.005167849,-0.10601437350000001
ecoli_00494,0.1889265572,-0.279022147,1.256571656,-1.803808878,-1.388633639,-1.253893658,0.8158754130000001,-2.018362947,0.3439924005,-0.018574909,-0.1538209555
ecoli_00495,-1.1565182388,-1.15159231,0.8213794360000001,-2.189852301,-0.989835321,3.714189918,-0.04219238,-2.223102166,-0.9376892865,-0.361815714,0.2989858805
ecoli_00496,-2.2557456755,-1.278394367,0.7716407660000001,-1.6007646800000002,-1.046526627,3.756961908,-0.041591509000000006,-2.123488012,-0.7406080245000001,-0.236114876,0.4387478985
ecoli_00497,-5.3437118015,-1.6709128830000002,1.765406416,-1.2614741600000001,-0.627626621,3.869067568,-1.18682151,-2.691473633,-1.3288956045,-0.48064303300000005,-1.3040535415
ecoli_00498,-5.363518772,-1.5835799270000002,1.713364286,-1.270333648,-0.594704153,3.824199428,-1.187464975,-2.815237966,-1.3977506645,-0.5686194440000001,-1.2804544995
ecoli_00499,-1.2051570728,-1.197292953,0.7587941960000001,-0.823189091,-0.6038745640000001,0.15615900500000002,-0.09970663,-2.1620985790000002,-0.5887920295,0.121507844,0.4634357135
ecoli_00500,-1.0308898095,-1.212782447,0.817858076,-1.024942058,-0.619591071,0.036221917,-0.12142913200000001,-2.214406397,-0.6511352485,0.14501777400000002,0.6292166425
ecoli_00501,1.1285766942,-0.5766163390000001,0.7807056960000001,-2.3704511740000003,-0.9148683420000001,-3.80442634,0.733850203,0.9191288550000001,0.4310718155,-0.258288247,0.9603047995
ecoli_00502,1.2454948413,-0.6147037860000001,0.796525916,-2.476639334,-0.9852227830000001,-3.42617844,0.730520613,0.952755758,0.4800872685,-0.37257798400000003,0.8526548325000001
ecoli_00503,-7.2629404287,0.9368710480000001,1.3944261660000001,-3.892846311,-0.49219957300000006,0.039328874,0.575463063,-2.953775414,1.0921585605,-0.834398378,-0.0909938265
ecoli_00504,-7.0371463299,1.034998169,1.321416506,-3.841647178,-0.5109897880000001,-0.133885113,0.539484413,-2.715965197,0.9909839125000001,-0.7855163810000001,-0.1011250635
ecoli_00505,-11.2739891433,0.8451398010000001,1.515113286,-3.636752627,-1.3424401160000001,3.039796928,0.9893765630000001,-1.292771249,0.0047461995,-0.26154359,0.0173797765
ecoli_00506,-11.7373373782,0.936294049,1.607825306,-3.366808622,-1.381257632,3.044518938,1.092255943,-1.366116715,0.1492379845,-0.243066523,0.0496098545
ecoli_00507,-1.3438830406,-1.6912125900000001,-0.088775881,-0.78492225,-1.647171522,-0.90643434,0.649175273,1.481272056,-0.16590414350000002,0.013818239000000001,1.0789441435
ecoli_00508,-0.8465710750000001,-1.9175630320000001,-0.169818773,-1.12893876,-1.672436319,0.08456669900000001,0.406217943,1.586179128,-0.0736678875,-0.039925948,1.1705894695
ecoli_00509,-0.8362501955,-1.7855825969999999,0.22573171900000003,-1.095646671,-1.592588379,-1.008990735,0.574315623,1.472174542,-0.0815533715,0.05750663,1.1627389455000001
ecoli_00510,-0.6110048315000001,-1.864334117,0.15109339300000002,-1.208340721,-1.618416323,-0.559590778,0.6016396030000001,1.397755389,-0.1015387645,-0.046855281000000006,1.1300965965
ecoli_00511,-4.8560642257,-0.61453715,0.9089738660000001,-1.339070616,-1.822635071,-3.793410674,-0.395497808,-0.17984255300000002,-1.0628917865,-0.469785799,0.8061404795
ecoli_00512,-4.9070179807,-0.49763414300000003,0.9448164760000001,-1.269670861,-1.744095974,-5.082718533,-0.420119436,-0.147769267,-0.9667578475,-0.413686785,0.9341368685
ecoli_00513,-5.2069581865,-1.860958309,1.9375935260000001,-1.494096999,-0.5684677490000001,3.521216148,-1.287916309,-2.596353583,-1.5807947135,-0.518144263,-1.4268404825
ecoli_00514,-5.1892066753,-1.681706024,1.987175686,-1.5594622980000001,-0.546228793,3.549848118,-1.163147485,-2.743894903,-1.6930221545,-0.445709895,-1.3790421385
ecoli_00515,1.6521510222,0.39101531900000003,0.7711966060000001,-1.236352531,-1.034137505,-3.494465259,0.665530193,-2.104340644,0.1924077455,-0.053247389000000006,-0.5698457125
ecoli_00516,1.4305568097,0.39214903100000004,0.6683309540000001,-1.234524521,-1.030251514,-3.503719477,0.6831118230000001,-2.078767883,0.21218892550000001,-0.087615729,-0.5601931495
ecoli_00517,-3.3637122996,0.7491768940000001,0.066647027,-0.39106625700000003,-0.004000038,-4.941889273,0.040594261,0.43354087700000005,-0.3911114745,0.401807654,0.5473704145
ecoli_00518,-2.5247247041,0.45910289,-0.139444285,-0.397391804,-0.298286875,-5.12399319,0.219280403,-0.84836566,-0.43659707550000004,0.125627354,-0.35289688950000003
ecoli_00519,-0.9818585144,0.19606825,0.7034926290000001,-1.700164219,-0.390843082,-4.535738078,1.110700303,-1.727791243,-0.9780583065,1.3876980140000001,-0.9616228395
ecoli_00520,-0.3012189943,0.20525567,0.510520804,-1.87256593,-0.357732802,-4.994348501,0.843117993,0.34705591,-1.2340217545,1.278740684,0.1487219925
ecoli_00521,-1.3084408304,0.45190684000000003,0.5737665230000001,-1.9578167610000001,-0.113309328,-4.952296715,0.9049245530000001,1.000497266,-1.3495966115,1.513377684,1.1865110935
ecoli_00522,-1.5709992132,0.384819829,0.650774197,-1.604475711,-0.344769418,-4.341915094,1.048487963,1.034733348,-1.4567954405,1.559639494,1.7683670175000001
ecoli_00523,-2.480321127,0.7389724520000001,0.334286132,-1.064855121,-0.24647739000000002,-4.502921722,0.7018120830000001,1.047366965,-1.2052133145,1.658656264,1.6099526385
ecoli_00524,-1.2536385303,0.681512144,0.261113048,-0.619576619,0.529609298,-2.972170773,0.40668794300000005,-0.506577841,-0.4323602815,-0.49779236600000004,-1.1936841535
ecoli_00525,-1.3540658734,0.6480273520000001,0.240423778,-0.64522156,0.48756842800000005,-2.544612629,0.36532405300000004,-0.426601104,-0.3449293645,-0.5533927390000001,-1.0978620025
ecoli_00526,-1.5564070435000001,0.55347061,0.257043055,-0.461002829,0.392257358,-2.886329299,0.389190503,-0.32244613,-0.39805806250000003,-0.47000099900000003,-0.6626398755
ecoli_00527,-1.3339137841,0.558215543,0.21156323800000001,-0.48543414100000004,0.350241148,-2.4263452770000002,0.43728822300000003,-0.40179870300000003,-0.5212387595,-0.5496367,-0.5825940005
ecoli_00528,-3.1969713975,0.524331659,0.383409127,0.002357896,0.9029290280000001,-2.746269034,-0.610562742,-3.113170135,-1.9343372025,1.774699014,-1.5780155955000001
ecoli_00529,-5.0205821404,0.46354756900000005,-0.29952612700000003,0.9959623930000001,0.609610548,-2.582439775,-0.773419076,-2.103697277,-1.5541468725,1.510807754,-1.4598651165
ecoli_00530,-4.5516315989,1.042160677,-0.94411497,-0.6640191860000001,0.641891428,-3.337979519,0.051653856000000005,-2.745126585,-0.8570549475,1.304234764,-1.7445593234999999
ecoli_00531,-5.3994425278,1.12381399,-1.248649327,0.48546730200000004,0.6362542680000001,-3.208468321,-0.9425002680000001,-1.9626820820000002,-1.4953728025,1.5255562440000001,-1.7299633335
ecoli_00532,-3.0235170016,-1.275953739,0.5494004290000001,-1.4551394260000001,-0.069928169,-4.23565848,0.7026568830000001,0.9460657210000001,-1.0952503085,-0.027443648,0.9074841735
ecoli_00533,-2.5531307008,-1.819745468,0.7754563160000001,-1.7659308930000002,-0.356938888,-4.321794532,0.947477173,1.19519941,-1.1767499755,-0.07638299999999999,1.3357791655
ecoli_00534,-2.789793262,-1.250588398,0.695047587,-1.555215781,-0.20300362200000002,-4.710213282,0.7939082030000001,1.062479062,-0.9968852115000001,-0.046862577,0.9509827415000001
ecoli_00535,-2.5318199985,-1.711163197,0.903529596,-1.948419993,-0.56719329,-4.012728856,1.056964733,1.28705513,-1.1407109545,-0.08382650700000001,1.3557752345
ecoli_00536,-0.4041801788,-0.024134976000000002,-0.0036125550000000004,-0.28273038100000003,0.176819585,-3.127062227,-0.24247490100000002,-0.200001369,-1.2742185335,1.425757194,-0.3836568705
ecoli_00537,-0.6781797448,-0.133934465,0.16108550400000002,-0.59570097,-0.014051734000000001,-3.053085361,-0.20438087800000002,-0.03762139,-1.0188741495,1.4093911540000001,-0.3639034425
ecoli_00538,-0.589825646,-0.23344766800000002,0.20020821100000002,-0.524472442,0.16454690600000002,-3.940481967,0.088597729,0.253658596,-1.2752378375,1.784444294,0.0696721345
ecoli_00539,-1.3107811463,-0.10494560900000001,0.221042754,-0.145865458,0.04942089,-3.81015798,0.14973729300000002,0.403293485,-1.3016613505,1.574552684,0.1983474325
ecoli_00540,-7.7922728177,0.22224380700000002,0.22423083500000002,0.705589043,1.140941988,-3.715126001,-0.7757600000000001,-2.204792517,-2.2001054905,-0.245162283,-1.6235005375
ecoli_00541,-8.2622502734,0.10707632,0.43619118300000004,0.7775984330000001,1.045733608,-2.734325444,-0.573824628,-2.017043908,-1.8967164115,-0.19390912500000002,-1.5960465904999999
ecoli_00542,-7.0855501399,1.265314853,0.257730731,0.357807103,1.687118618,-3.607673039,-0.910153037,-1.4345259970000002,-1.7169205225000002,1.159882014,-0.8785745575
ecoli_00543,-6.8967840813,1.802802191,0.5135476840000001,-0.967038872,1.924601218,-3.710809367,-0.9544832510000001,-1.925125757,-2.0475571795,1.048718204,-1.0944315825
ecoli_00544,-5.5932027511,0.7947952850000001,0.12783092100000001,0.748687003,1.2535135880000001,-4.91359723,-0.588176502,-1.818113652,-1.8932122595,0.971261294,-1.5362066964999999
ecoli_00545,-6.3199085272,0.801090904,-0.092230409,0.763736433,1.4200948580000001,-4.308340428,-0.8824148350000001,-1.789214963,-2.0322037935,1.134055134,-1.7677101685
ecoli_00546,-4.0684925475,-0.029187778,-0.14357819900000002,-1.025819035,-0.029437925,-3.82576783,0.767703793,0.38757017200000005,-0.23276420750000001,0.20349866400000002,0.5177233945
ecoli_00547,-4.0050538511,0.040699894,-0.18103812400000002,-0.816353544,0.023303834000000002,-4.060129629,0.727341753,0.48500006500000004,-0.0790302575,0.202263404,0.4132057335
ecoli_00548,-2.7819439025,0.21253760800000002,-0.276094987,-1.026141811,-0.12311351100000001,-3.703154049,0.616797033,-0.178294314,-0.2821213065,1.001747104,-0.3676707335
ecoli_00549,-2.3802830757,0.11470115600000001,-0.28364754400000003,-1.203094197,-0.25887170600000003,-4.9044134580000005,0.8796841830000001,-0.547364744,-0.3493332925,1.028850474,-0.8836875025
ecoli_00550,-2.2169598427,0.11438218,-0.385375122,-2.030618167,-0.12083388,-4.613589544,0.9722065830000001,-1.6578640180000002,-0.3047517495,0.937660114,-1.2749402875
ecoli_00551,-2.5725488332,0.094104322,-0.302820358,-1.825397699,-0.140030082,-4.708036574,1.096863553,-1.419474292,-0.2476662155,1.073386054,-1.2229603425
ecoli_00552,-4.3084243975,-0.8513309880000001,-0.158081835,-0.022733217,-0.746910359,-3.434280375,0.40261139300000004,-2.79213812,-0.6445179135,-0.141816946,-2.1386158025
ecoli_00553,-3.6813414794,-0.33185224700000004,-0.326010792,0.26424009,-0.46070500500000006,-4.001447242,0.201186783,1.209757635,-0.6439962485,-0.047401787,0.4053259805
ecoli_00554,-4.5209754457999995,-0.477300726,0.12303699200000001,-0.259379678,-0.561469801,-3.315996589,0.613315693,-2.721914759,-0.4114107775,0.9412864040000001,-2.1248434935
ecoli_00555,-4.1273038756,-0.7154273760000001,0.172556438,-0.386375952,-0.629128047,-3.6941501910000003,0.806008833,-2.945835949,-0.42328810250000004,1.098174454,-1.9022522335
ecoli_00556,-3.1850315096,-0.286103649,0.340269241,-0.826000818,-0.506875812,-3.293685372,1.099164733,-2.396161829,-0.45309646750000004,1.182212964,-1.8533805795
ecoli_00557,-3.3493204565,-0.052814051,0.281019843,-0.9245689260000001,-0.46959708200000005,-3.197814931,1.124829123,-2.334486987,-0.4707800525,1.178400974,-2.3129398105
ecoli_00558,-3.8592321309,-0.30458717500000004,-0.537316428,-0.16598346900000002,-0.021811511000000002,-3.349726413,-0.037079376000000004,-0.18463669,-0.3357135055,-0.5885651820000001,-1.1720908575
ecoli_00559,-3.8669186864,-0.44048470300000003,-0.43609835900000005,-0.167376192,0.12091694500000001,-3.854064811,-0.11367244900000001,-0.182162959,-0.2646260755,-0.5406500940000001,-1.3512513965
ecoli_00560,-3.6447566819,0.209971348,-0.102851355,-1.019402408,0.583430698,-4.030777325,0.407816973,-3.19396288,-0.4714697265,1.125948574,-1.8597304565
ecoli_00561,-2.2739293571,0.429431443,-0.176020641,-0.8759214550000001,0.684444928,-4.569882041,0.321498873,-2.585062837,-0.4657785015,1.118596324,-1.6833268315
ecoli_00562,-5.5283290269,0.079200435,1.3674984860000001,-2.864287473,2.044364118,-5.79045536,0.963881143,-3.572496636,-1.4504610815,1.680823884,-0.1788478065
ecoli_00563,-5.5126260281,1.002338233,0.936573286,-2.817300316,2.007240748,-3.9551491270000003,1.226371643,-3.362767509,-1.6301569775,1.8064822440000001,-0.8119349945000001
ecoli_00564,1.5206064307,1.048305185,0.391265266,0.06710132,-0.44488061100000004,-5.328818889,0.654686623,-1.583610902,-0.5235758025,0.693114914,-0.5590304255
ecoli_00565,1.7331856939999999,0.996503954,0.38658636900000004,0.096236155,-0.566406158,-5.670828407,0.625724853,-1.4697438310000002,-0.5220146555,0.616950144,-0.5387269855
ecoli_00566,-0.057659614500000005,-1.448675098,-0.03401531,-1.9749570950000002,-0.623195319,-5.352513185,1.494979073,0.536615996,-0.6231376805000001,0.41027197400000004,0.6088691735
ecoli_00567,-0.6817964312,-1.184368414,-0.068463514,-1.690103662,-0.482923786,-4.82690433,1.442336843,0.788279519,-0.5908580925,0.42952914400000003,1.1932857025
ecoli_00568,0.41190958850000003,0.153599549,0.18575091400000002,0.43274787000000003,-0.717700459,-5.134199446,0.607936503,0.11178186400000001,-0.1770220055,-0.042683125,-0.7872118535
ecoli_00569,0.47427601900000005,0.23859320900000003,0.21141973400000003,0.420603628,-0.64186743,-5.6150576260000005,0.622877623,0.08412625700000001,-0.2878558855,0.0029654430000000003,-0.5278680705000001
ecoli_00570,1.3337267147,0.842803701,0.15879195200000001,0.243415495,-0.679187866,-6.000353454,0.496195963,0.912574387,-0.24676026250000002,1.276738804,-0.0407952145
ecoli_00571,1.3966919341000001,0.869358878,0.156995183,0.180824218,-0.6098498250000001,-5.810817146,0.602191523,0.9832243970000001,-0.2626083105,1.2784273640000001,0.1099759735
ecoli_00572,0.5216038847,0.471164061,0.215164809,-0.17107552,-0.366249486,-4.815012863,0.625901413,0.9079554160000001,-0.6754330605000001,1.819783154,1.2448777185
ecoli_00573,0.7900777224000001,0.094718282,0.319740371,-1.172690283,-0.163033003,-6.382403246,1.045357503,0.7352991830000001,-0.6373685925,1.637198334,0.9897286305
ecoli_00574,-3.8925063605,-2.314934377,0.43983647600000003,-1.2421107,-1.778704773,-1.711678418,1.6003325529999999,-3.115663035,-0.5634520925000001,0.237791194,-1.6061154305
ecoli_00575,-3.3627277041,-2.200844372,0.392020733,-1.362886894,-1.87458859,-1.5790843730000002,1.598090103,-3.088489553,-0.5936830155,0.079952694,-1.7265378335000001
ecoli_00576,-0.1832326679,-1.407314521,0.706101113,-0.798885511,-0.870340709,-5.076234947,0.982030343,-2.925775072,0.0812509235,0.5704418640000001,-2.0606863165
ecoli_00577,-0.7967079042,-1.112800145,0.620042288,-1.3571465950000001,-0.9554763430000001,-5.528366479,1.277154773,-2.529835417,0.1340662715,0.706180714,-1.9015060005
ecoli_00578,-0.7833540423,-1.203524359,0.5387263680000001,-1.15584676,-1.000417803,-4.571916371,1.232406513,-3.131048264,0.13120154350000002,0.702163654,-1.5242109385
ecoli_00579,0.5437145424000001,-0.930756652,0.9171451260000001,-0.488770535,-0.683897696,-6.550910752,0.6953416530000001,-2.583714264,0.44656925750000004,0.050090576000000005,-1.6452963415
ecoli_00580,-2.9685417121,-0.9299716140000001,0.6481270760000001,-0.394457761,-0.948053416,-3.96346874,1.004531303,-3.116362283,-0.0739377235,0.989095684,-1.5466911885
ecoli_00581,-3.0461303372,-0.9913373620000001,0.445417956,-0.48706914900000003,-0.945781996,-2.8695841150000003,0.830057743,-3.09062627,-0.2845179285,0.8111302340000001,-1.4259379295
