,A,Lrp,hns
ecoli_00430,8.313730214,0.4677558,-0.03989757
ecoli_00431,4.5523057625,0.08368034,-0.00652855
ecoli_00432,4.5293082715,0.15465289999999998,0.01805195
ecoli_00433,4.3216232346,0.11105173,-0.01316454
ecoli_00434,4.3736244623000005,0.18776469999999998,0.05508608
ecoli_00435,10.3591699506,0.47269569,0.68202985
ecoli_00436,10.4007311089,0.59365433,0.8294365300000001
ecoli_00437,9.2572372607,0.52078546,0.16366318
ecoli_00438,9.1932215451,0.56391793,0.21915571
ecoli_00439,9.1500560285,0.31709692,0.19720695
ecoli_00440,8.9028559704,0.30863949,0.40407201
ecoli_00441,11.7985232353,0.8334462300000001,0.38412738
ecoli_00442,11.5922462009,0.81370077,0.49640389999999995
ecoli_00443,8.740128708,0.85162552,0.04751099
ecoli_00444,8.3771132637,0.77139532,0.12086527
ecoli_00445,4.0474740454,0.46144914000000004,0.0476462
ecoli_00446,3.1405928641,0.53650105,0.14272023
ecoli_00447,6.4572961291,0.08376888,0.4327723
ecoli_00448,6.5756743821,0.14463306,0.37033955
ecoli_00449,7.9907424394,0.10451665,0.57773418
ecoli_00450,7.8162972215,0.00852152,0.43049254000000003
ecoli_00451,8.252503182,0.18249855,0.32687236000000003
ecoli_00452,7.9828367635,0.10697757000000001,0.42016391000000003
ecoli_00453,10.2271284931,-0.06547885,0.47867913
ecoli_00454,9.8967300402,-0.53392248,0.73401428
ecoli_00455,6.3053797461,-0.5347566690000001,-0.31269492
ecoli_00456,6.2056605007,-0.54468292,-0.20203355
ecoli_00457,6.2193144964,-0.553062303,0.01771645
ecoli_00458,6.167890997,-0.510319517,0.30654788
ecoli_00459,6.4943710764,-0.44218531,-0.01429938
ecoli_00460,6.4018032666,-0.45890421000000003,0.01077946
ecoli_00461,0.8273559437,-1.665239565,0.00355952
ecoli_00462,0.17083475480000002,-1.818222277,-0.11221258
ecoli_00463,3.6914975836,-1.250426864,0.64643297
ecoli_00464,3.5385073727,-1.202072489,0.63278163
ecoli_00465,2.3416071038,-2.185871754,0.50218688
ecoli_00466,2.7503174789,-2.153580509,0.49923997000000003
ecoli_00467,2.4947274192,-0.628678901,0.21320014
ecoli_00468,2.2999086298,-0.6334947940000001,0.1969339
ecoli_00469,2.7815334261,-2.381830486,0.56855093
ecoli_00470,2.5998367845,-2.47801961,0.45746274000000003
ecoli_00471,3.1726987564,-1.7014559340000002,-0.28121229999999997
ecoli_00472,2.816823377,-1.732787777,-0.31035452
ecoli_00473,5.7225332283,-1.5977228760000002,0.55578499
ecoli_00474,5.4711218095,-1.5849388420000001,0.62389534
ecoli_00475,1.3662195155,-0.935360497,1.23181458
ecoli_00476,1.3135376777,-0.9537663660000001,1.01833016
ecoli_00477,2.3874741958,-0.8746138210000001,0.16065807000000001
ecoli_00478,2.0144975362,-0.800381644,0.28002335
ecoli_00479,5.9568132108,-0.6366868360000001,0.20112823
ecoli_00480,6.3209927593,-0.5992906880000001,0.28447756
ecoli_00481,7.6887993201,0.43902568000000003,-0.0973469
ecoli_00482,7.6050140449,0.41019906,-0.14090949
ecoli_00483,8.998423499,-0.07928616000000001,0.22264682
ecoli_00484,8.9296883408,-0.20454914,0.21059784
ecoli_00485,4.0055706388,-2.298169478,1.70998187
ecoli_00486,3.7282059786,-2.297755931,1.69814819
ecoli_00487,-1.1852329617,-1.187113138,-0.02099361
ecoli_00488,-1.029561081,-1.208269057,0.051601640000000004
ecoli_00489,3.1791938698,-1.672601137,0.34237327
ecoli_00490,3.5727485851000003,-1.5933066089999999,0.37001703
ecoli_00491,2.6078066535,-0.35542659,0.52794562
ecoli_00492,2.589092792,-0.35719236,0.51811106
ecoli_00493,3.5340151134999997,-0.44954975,0.6172066700000001
ecoli_00494,3.5351936888999997,-0.546843076,0.6346432200000001
ecoli_00495,5.4603368509,-1.386791921,0.48516773
ecoli_00496,5.6050271868,-1.326752544,0.49623364000000003
ecoli_00497,-0.0294708664,-2.149374439,0.47949135
ecoli_00498,0.0389539828,-2.170666885,0.435488
ecoli_00499,6.7382731498,0.28228039,-0.14088623
ecoli_00500,6.7089238875,0.22740423,-0.16340733000000002
ecoli_00501,1.0217607778,-0.910065081,0.40600823
ecoli_00502,1.4591548742,-0.9454840790000001,0.46997409
ecoli_00503,0.43117343290000004,-0.8766881620000001,-0.58603246
ecoli_00504,-0.25445502600000003,-0.872067922,-0.70255185
ecoli_00505,4.7162967544,-1.338154381,1.2011202
ecoli_00506,4.9116818683000005,-1.27289673,1.26498694
ecoli_00507,4.0534377949,-0.41075282,0.40492605
ecoli_00508,4.2665650505,-0.44553304,-0.053889610000000004
ecoli_00509,4.750905311,-0.33785343,0.01586921
ecoli_00510,4.1690159121,-0.38782241,0.0448398
ecoli_00511,1.9214571555000002,-2.095898211,1.35846915
ecoli_00512,1.8798544469,-2.000366423,1.3203357900000001
ecoli_00513,-0.9105951524,-2.159298476,0.34927395
ecoli_00514,-0.6848656887,-2.150713769,0.39115786
ecoli_00515,2.6120584182,-0.6820185790000001,0.36855357
ecoli_00516,2.5369527879,-0.6835790350000001,0.40012365
ecoli_00517,-5.1510168987,-0.049447399999999996,0.6429495
ecoli_00518,-4.6101817452,-0.24208123,0.44969231
ecoli_00519,-4.7165238179,-0.596276773,1.01343777
ecoli_00520,-5.4730364527,-0.606237278,0.99222908
ecoli_00521,-5.0107354958,-0.7501787390000001,1.32581989
ecoli_00522,-4.6399996726,-0.6814209360000001,1.5261695
ecoli_00523,-4.4643449253,-0.9504560350000001,1.32236513
ecoli_00524,0.7118307799,-0.2305159,0.75530452
ecoli_00525,0.7408592591000001,-0.17591846,0.84317699
ecoli_00526,0.667093783,-0.2965743,0.79641973
ecoli_00527,1.1787333606,-0.32117841,0.80001228
ecoli_00528,-2.1382855326,-0.895111893,0.31350032
ecoli_00529,-1.7557859745000002,-1.737699315,-0.02782439
ecoli_00530,-0.3630193427,-1.6833376370000002,0.08685863
ecoli_00531,-1.7235936952,-2.316047306,-0.49775873000000004
ecoli_00532,-5.3903826686,-0.734570159,1.42443941
ecoli_00533,-5.6629945206,-0.761658111,1.49155281
ecoli_00534,-5.3108628806,-0.8394056560000001,1.44866504
ecoli_00535,-5.4109575706,-0.7554964460000001,1.62702083
ecoli_00536,-6.195665833,-0.808046189,0.54081377
ecoli_00537,-5.8174360772,-0.512217975,0.48600325
ecoli_00538,-6.2354519755,-0.47461469300000003,0.52912561
ecoli_00539,-6.9142383559,-0.4357486,0.7043804
ecoli_00540,-3.8277305653,-1.494754572,0.05035374
ecoli_00541,-3.1337535466,-1.316425476,0.06585657
ecoli_00542,-3.7646837684000003,-1.490609592,0.08244431
ecoli_00543,-3.4008475782,-1.471973372,0.06150486
ecoli_00544,-3.1731932534,-1.527542005,0.22406956
ecoli_00545,-3.8306121977,-1.645324409,0.01661359
ecoli_00546,7.4449389994,-1.678068745,1.31938493
ecoli_00547,7.5419119283,-1.718998047,1.24802713
ecoli_00548,7.2836528673,-1.8352499290000002,1.00736174
ecoli_00549,7.2173732899,-1.786663477,1.09908479
ecoli_00550,7.0715236817000005,-1.72796102,1.09254649
ecoli_00551,6.4623875878,-1.7236913839999999,1.38806858
ecoli_00552,6.5021073059,-1.211982991,0.73973953
ecoli_00553,6.2056279213,-1.3472629839999999,1.05477262
ecoli_00554,6.890458832,-1.33030413,0.98252839
ecoli_00555,6.0672590594,-1.254761602,1.22590753
ecoli_00556,5.9595511717,-1.2234490230000001,1.35560079
ecoli_00557,5.6557656901,-1.5154520580000002,1.59672657
ecoli_00558,-1.6387178863,-0.9081233510000001,0.44638784000000004
ecoli_00559,-1.7788962976,-0.9903019460000001,0.33690615
ecoli_00560,-2.7874554267000002,-0.5167432120000001,0.18500819999999998
ecoli_00561,-2.6170327066,-0.5776650170000001,0.17453282
ecoli_00562,-2.4887669512,-0.37683329,1.23630888
ecoli_00563,-2.5681149393,-0.36824514,1.51723098
ecoli_00564,12.4603526844,0.02452012,1.11599795
ecoli_00565,12.2578897977,0.03989264,1.00761418
ecoli_00566,4.0667250456,-0.35072934,1.8599309499999999
ecoli_00567,4.0014246595,-0.43471469999999995,1.96775104
ecoli_00568,2.5197732687,-0.18387566,1.34722826
ecoli_00569,2.3024253024,-0.18186948,1.33282406
ecoli_00570,2.2918611827,-0.3310511,1.06043573
ecoli_00571,1.8812968074,-0.28769541,1.0595746
ecoli_00572,4.8132620683,-0.31953937,1.54486479
ecoli_00573,4.3521806457,-0.38048491,1.70512787
ecoli_00574,3.3887034685,-0.5721116110000001,1.48876575
ecoli_00575,3.8889369207,-0.694359012,1.49046411
ecoli_00576,4.277334232,-1.247673151,0.42324306
ecoli_00577,2.8551292871,-1.017907423,0.92268259
ecoli_00578,2.6444899377,-1.133742854,1.07680213
ecoli_00579,3.8606782491000002,-1.2309957200000001,0.67513225
ecoli_00580,3.4351743723,-0.8953110120000001,1.0768153
ecoli_00581,3.0117525086,-0.971223696,0.95867048
ecoli_00582,1.2657057692,0.52490577,1.4037885700000001
ecoli_00583,1.6816438275999999,0.36177099,1.28308702
ecoli_00584,-4.4110267021,-0.18063335,2.33533651
ecoli_00585,-3.9800108954,-0.17650689,2.38016355
ecoli_00586,-5.9817679937,-0.16131298,1.09876666
ecoli_00587,-5.6429532925,-0.01814422,0.47334449
ecoli_00588,-6.0894104323,-0.08565903,0.65640274
ecoli_00589,-5.697616719,-0.0522423,0.71332876
ecoli_00590,-4.1434530967,-1.15562081,1.8309453100000002
ecoli_00591,-4.516890252,-1.287140001,1.9450377699999999
ecoli_00592,-1.993674483,-1.146727265,1.9550789
ecoli_00593,-2.431062265,-1.042519202,1.2597828500000001
ecoli_00594,-2.1127215253,-0.968609127,1.25077024
ecoli_00595,-2.0528804371,-0.9814548620000001,1.2731067600000001
ecoli_00596,-0.7744227019000001,-0.8692324100000001,1.08535662
ecoli_00597,-1.8928575628000002,-1.274923334,0.94057974
ecoli_00598,-1.2512573341,-0.39179945,0.71112224
ecoli_00599,-2.260116572,-0.9349098520000001,0.28246794000000003
ecoli_00600,-4.2527330349,-0.534779118,0.457156
ecoli_00601,-4.0313819617,-0.663013057,0.14308002
ecoli_00602,-4.3550662601,-0.953631497,0.3752066
ecoli_00603,-5.0156409547,-1.310194488,0.33776968
ecoli_00604,-4.986123949,-0.644525101,0.6383114400000001
ecoli_00605,-4.9672622128,-1.159417647,0.41755462
ecoli_00606,-0.4506065106,-0.797058927,0.8766619999999999
ecoli_00607,-0.5256224384,-0.664834806,1.16672583
ecoli_00608,0.7667800975,-1.455263908,0.7972745
ecoli_00609,-0.21524795770000002,-1.424101167,0.95291099
ecoli_00610,-0.2999864628,-1.064509031,0.9564236500000001
ecoli_00611,-1.1467024988,-1.786087297,1.23767677
ecoli_00612,3.9050850443,-0.52355104,0.34154037
ecoli_00613,2.8727471268,-0.5861448850000001,0.6891459
ecoli_00614,3.1693074263,-0.801511481,0.41579742000000003
ecoli_00615,3.7759349565,-1.017915859,-0.33381252
ecoli_00616,3.0175194517,-0.8455171930000001,0.61834977
ecoli_00617,2.9171669874,-0.9345093310000001,0.60806423
ecoli_00618,2.8945629123,0.18244069000000002,0.996396
ecoli_00619,3.2743819276,0.18055084,0.93869986
ecoli_00620,2.316253515,-0.26686069,1.79554241
ecoli_00621,2.1819136031,-0.23508251,1.76221537
ecoli_00622,0.9199563503,-0.33309309,0.04189433
ecoli_00623,0.9386014642,-0.31404305,0.031098650000000002
ecoli_00624,2.8012402318,-0.38906226,0.01636934
ecoli_00625,2.7704725773,-0.37757788000000003,-0.03863184
ecoli_00626,1.3727844132,-0.6204219750000001,-0.15486913
ecoli_00627,1.4942286301,-0.567258162,-0.18797906
ecoli_00628,1.8393485835,-0.9036069760000001,-0.37082708000000003
ecoli_00629,1.8979647972,-0.991964715,-0.41566806
ecoli_00630,0.1673036305,-0.539931876,0.34131034
ecoli_00631,0.1202252417,-0.557142828,0.43697588
ecoli_00632,1.6837132279,-0.523184753,0.12777388
ecoli_00633,2.1334550231,-0.491167487,0.24692619999999998
ecoli_00634,1.5972470883,-0.556873489,0.15977965
ecoli_00635,1.7217076013,-0.6080028080000001,0.15604984
ecoli_00636,-0.10924560030000001,-0.5638607720000001,0.28163042
ecoli_00637,0.013903523800000001,-0.500341994,0.4350714
ecoli_00638,1.4372031219,-0.3547546,0.10507285
ecoli_00639,1.6030062234,-0.35467996,0.12359447
ecoli_00640,1.5342305453,-0.5368745070000001,0.20161313
ecoli_00641,1.3914079415,-0.621547233,0.031313640000000004
ecoli_00642,0.6456931766,-0.533150032,0.37522121
ecoli_00643,0.6748785775,-0.57321679,0.46287082
ecoli_00644,1.4744181201,-0.556709336,0.10402256
ecoli_00645,1.4760314302,-0.534851739,0.11131192000000001
ecoli_00646,1.8463616446,-0.45095516,0.0949116
ecoli_00647,1.9857323668,-0.46322673000000003,0.18808276000000002
ecoli_00648,0.17498411300000002,-0.38989347,0.02941484
ecoli_00649,0.0019455504,-0.41520188,-0.06818959000000001
ecoli_00650,1.1412429912,-0.42882312,0.11046797
ecoli_00651,1.3096172812,-0.41234329000000003,-0.11812801
ecoli_00652,-0.0233853345,-1.237969803,-0.19725606
ecoli_00653,-0.33673910430000004,-0.856101379,-0.08252239
ecoli_00654,1.9658382749,-0.49375391300000004,-0.05976733
ecoli_00655,1.7858590082,-0.532192863,-0.09576574
ecoli_00656,0.3363474249,-0.486893911,-0.008111150000000001
ecoli_00657,0.4304113161,-0.45430517000000004,-0.00095964
ecoli_00658,1.6127552256,-0.6235481620000001,0.05740071
ecoli_00659,1.7595028529,-0.671038401,0.02857757
ecoli_00660,0.9980447603,-0.42704584,0.46607023000000003
ecoli_00661,1.1517679570000001,-0.522097425,0.5321971600000001
ecoli_00662,1.6921491669000002,-0.47675233600000005,0.02676608
ecoli_00663,1.5253289348,-0.5381758320000001,-0.14944072
ecoli_00664,0.9496316651000001,-0.5880510760000001,0.08426084
ecoli_00665,1.0185542175,-0.6129090460000001,0.18949544000000001
ecoli_00666,0.8561623278,-0.573115208,0.35768782
ecoli_00667,1.3424714119,-0.609840802,0.27970441
ecoli_00668,1.3935067461,-0.9540955630000001,-0.02709501
ecoli_00669,1.6078118039,-0.555825946,0.5914325300000001
ecoli_00670,0.4915840675,-0.34490421,0.42080976000000003
ecoli_00671,0.6426297537,-0.40354856,0.42748417
ecoli_00672,0.5466738298,-0.539284369,0.018879860000000002
ecoli_00673,0.6109214435,-0.49206625400000004,0.39366731
ecoli_00674,0.9273628869,-0.2965316,-0.19776785
ecoli_00675,0.9577013830000001,-0.284545,-0.27181677
ecoli_00676,0.8585684455,-0.523217742,0.03006476
ecoli_00677,0.6876979488,-0.562198257,-0.00306605
ecoli_00678,-0.46680132080000003,-0.34018673,0.64039163
ecoli_00679,-0.19487949710000002,-0.47541122900000005,0.7851935
ecoli_00680,0.5920429471,-0.44149245000000004,-0.42465149
ecoli_00681,0.6660513488,-0.44023075,-0.35511538
ecoli_00682,0.8291949353,-0.49509736200000004,0.18077612
ecoli_00683,0.6162463141,-0.492391607,0.24076854
ecoli_00684,1.7794951857,-0.5312033890000001,0.02602755
ecoli_00685,2.0910069162,-0.559035076,-0.07627837
ecoli_00686,1.4951458191,-0.599916196,-0.50040237
ecoli_00687,1.3865445712,-0.553098092,-0.52183585
ecoli_00688,0.640083303,-0.6803729550000001,-0.16637142
ecoli_00689,0.6881598073,-0.680848647,-0.11145325
ecoli_00690,-0.4903372314,-0.9557635550000001,-0.020325
ecoli_00691,0.12327345340000001,-0.912093714,-0.18291644
ecoli_00692,0.0811343654,-1.098924585,-0.07552866
ecoli_00693,-0.11725984880000001,-1.211080264,-0.04524775
ecoli_00694,0.029919127700000003,-1.2057207220000001,-0.35391653
ecoli_00695,0.34886128590000004,-1.636227947,-0.45206175
ecoli_00696,0.16053869880000002,-0.8681744480000001,0.0807589
ecoli_00697,0.0833910202,-0.9357282760000001,0.08679232
ecoli_00698,1.1367654453,-0.65297958,-0.34096387
ecoli_00699,1.0532853384,-0.640962602,-0.46547649
ecoli_00700,1.7988080541,-0.487879638,-0.20696612
ecoli_00701,1.5049901401999999,-0.539464723,-0.17118503000000002
ecoli_00702,0.40364802050000004,-0.5936338480000001,-0.25815406
ecoli_00703,0.44760967970000004,-0.630362442,-0.3138141
ecoli_00704,1.4584056874,-0.27597319,0.052621999999999995
ecoli_00705,1.3494727012,-0.34418337,0.02301405
ecoli_00706,1.0872834288,-0.69434446,0.29473335
ecoli_00707,1.1383841581,-0.751186466,0.23900908
ecoli_00708,0.691702483,-0.42766504,-0.04198711
ecoli_00709,0.5341648722,-0.39069424,0.01127055
ecoli_00710,2.0788965954,-0.571092402,-0.02985856
ecoli_00711,1.7788087844,-0.493976599,-0.09669539
ecoli_00712,2.5793087585,-0.575881917,-0.04023976
ecoli_00713,2.7906099999,-0.645516251,-0.02112288
ecoli_00714,-0.3939109724,-0.948741217,0.35755899
ecoli_00715,-0.3872872509,-1.002601875,0.43869551
ecoli_00716,2.149606311,-0.13762756,0.85817168
ecoli_00717,1.8005601353,-0.12454776000000001,0.81925843
ecoli_00718,0.9965159185,-0.13551547,0.84517804
ecoli_00719,1.0155906029,-0.10928189,0.8136276
ecoli_00720,0.2642572521,-0.22347198000000001,0.9004827999999999
ecoli_00721,-0.0924476213,-0.18750564,0.86554895
ecoli_00722,-1.5843075687,-0.13166879,0.35673339
ecoli_00723,-1.823364154,-0.07485542,0.36628705
ecoli_00724,5.0971679431,-0.18782103,0.50726276
ecoli_00725,4.9924256622000005,-0.028420090000000002,0.63888313
ecoli_00727,1.8301383411,0.07952112,1.01210104
ecoli_00728,3.8978872117,-0.22036707,0.57438828
ecoli_00729,3.7521585523,-0.12285809,0.71347931
ecoli_00730,0.9597207578,-0.5055014840000001,0.8612274400000001
ecoli_00731,0.072178384,-0.616462458,0.72514034
ecoli_00732,0.2456572803,-0.61580484,0.77374784
ecoli_00733,0.9596457872,0.15524607,0.61098352
ecoli_00734,0.9336706277000001,0.14542259,0.81746511
ecoli_00735,-1.6465048302,-0.13805556,0.66846408
ecoli_00736,-3.5942070484,-0.12451112,0.94931314
ecoli_00737,0.24393834050000002,0.060721790000000005,0.75142612
ecoli_00738,-0.1457904307,0.11613279,0.98917528
ecoli_00739,2.7762305334,-0.31948313,0.71449311
ecoli_00740,2.2845892365,-0.38190284,0.8154456800000001
ecoli_00741,1.79562686,-0.22482834000000002,0.94216331
ecoli_00742,0.7430553579,-0.26339211,0.99963535
ecoli_00743,-0.6433791751,-0.09003722,1.14796381
ecoli_00744,-0.5459131288,-0.12107811,1.10579719
ecoli_00745,0.3512945769,-0.04652623,1.12360426
ecoli_00746,0.7487784626,-0.06018581,1.11506832
ecoli_00747,-0.1668804498,-0.10775732,1.03663164
ecoli_00748,0.0514581673,-0.13501735,1.04451478
ecoli_00749,-2.5777319955999998,-0.671733718,0.93460829
ecoli_00750,-2.9135028673,-0.5891714290000001,0.97646792
ecoli_00751,-3.9841040953,-0.9268589250000001,1.3679801
ecoli_00752,-3.9474197522,-0.945195493,1.41636048
ecoli_00753,-2.2607973095,-0.46955744,0.93937463
ecoli_00754,-1.9942083903,-0.35146539,0.8526118500000001
ecoli_00755,-2.2031719018,-2.176999619,1.35626368
ecoli_00756,-2.6937041653,-1.8324292899999999,1.5022903699999999
ecoli_00757,-4.6418899348,-0.30461746,0.93642599
ecoli_00758,-4.432515375,-0.34058443,0.82566838
ecoli_00759,1.2766602544,-0.2697349,0.98675364
ecoli_00760,1.9597979924,-0.08336518,0.9974324
ecoli_00761,-0.1526909049,-0.33102192,0.71089009
ecoli_00762,0.08704945850000001,-0.31719005,0.74678522
ecoli_00763,-0.3647013461,-0.39582389,0.79007032
ecoli_00764,-0.382120744,-0.39578102,0.77681403
ecoli_00765,-0.0435459214,-0.41130461,0.76811425
ecoli_00766,0.08071932,-0.45214628,0.70677667
ecoli_00767,-0.31748155710000003,-0.6854790040000001,0.36250292
ecoli_00768,0.0300572128,-0.573178812,0.27298706
ecoli_00769,0.2875546927,-0.39625774,1.07691188
ecoli_00770,0.0825890915,-0.43990065,1.09762849
ecoli_00771,-3.5092563919,-0.45667355,1.15305403
ecoli_00772,-4.0424511363,-0.36698022,1.16405975
ecoli_00773,-2.354897927,-0.44682955,1.00447873
ecoli_00774,-2.1299614563000002,-0.542667683,0.79369866
ecoli_00775,-2.434342921,-0.44039437000000003,0.90717042
ecoli_00776,-2.3230891839,-0.511194523,0.88405635
ecoli_00777,1.5245878355,0.22792414,1.05188743
ecoli_00778,1.7067043754,0.2287772,1.02051918
ecoli_00779,3.3744876563,-0.02556688,0.99347971
ecoli_00780,3.0922152879,0.13502295,1.01798932
ecoli_00781,2.3813642484,0.28767536,0.8886569
ecoli_00782,2.3913106272,0.25537654,0.88456952
ecoli_00783,4.2415129061,0.25564459,0.8293305400000001
ecoli_00784,3.9695992695999998,0.27478796,0.84121628
ecoli_00785,-1.5033659273,0.42896812,0.99081589
ecoli_00786,-1.6172249216,0.37744064,1.01168588
ecoli_00787,0.1502452637,0.52707341,1.21707593
ecoli_00788,0.0813978998,0.38186708,1.07575822
ecoli_00789,1.1332378754999999,0.37596988000000003,0.91463476
ecoli_00790,1.1280143625,0.43998506,1.00042581
ecoli_00791,2.9538241233,0.49570111,1.00879049
ecoli_00792,2.6839105025,0.54310336,1.23577497
ecoli_00793,2.0411875046,0.30102386000000003,0.9568040800000001
ecoli_00794,2.2205253029,0.28572659,0.9996362400000001
ecoli_00795,5.0663146205,0.45011624,1.04196178
ecoli_00796,3.6479164778,0.56432813,1.16573042
ecoli_00797,6.6344144422,0.51395106,-0.42896459000000003
ecoli_00798,7.7986091154,0.09895834,-1.20448178
ecoli_00799,7.0469541155,0.29930733,-0.79331534
ecoli_00800,7.1335880821,0.43498446,-0.28793522
ecoli_00818,3.8981482513,-0.15138647,0.5985636
ecoli_00819,3.6482182242,-0.19853085,0.42878428
ecoli_00820,5.3957483132,-0.05504335,0.30258216
ecoli_00821,5.6129171032,-0.12573631,0.21211501
ecoli_00822,5.5026192899,-0.27574757,0.23462278
ecoli_00823,5.5013558641,-0.16221957,0.1622258
ecoli_00824,6.8292328051,-0.18646497,0.19064418
ecoli_00825,6.5249036445,-0.09139962,0.27641195
ecoli_00826,6.8446936006,-0.0059367,0.4443648
ecoli_00827,6.6597915352,0.00527821,0.45277793
ecoli_00828,6.6997682339,-0.09012503000000001,0.31752798
ecoli_00829,6.581809057,-0.03360522,0.31185344
ecoli_00830,7.6123278809,0.00986924,0.56595169
ecoli_00831,7.5564025451,0.07053867,0.62035997
ecoli_00832,8.8027839267,-0.07172149,-0.03238877
ecoli_00833,8.8423114034,-0.10723965,-0.52102532
ecoli_00834,4.4397415901,-0.04267874,-0.03905408
ecoli_00835,4.5397992047999995,0.03544959,0.26957564
ecoli_00836,5.1808145414,-0.03225577,-0.18431775
ecoli_00837,5.3270161467,-0.036939150000000004,-0.26928468
ecoli_00838,5.2123014366,-0.05342864,-0.18958329999999998
ecoli_00839,5.0892308359,-0.02697128,0.030880130000000002
ecoli_00840,4.5262653988,0.10975181,0.20517000000000002
ecoli_00841,4.454693962,0.03182564,0.17560639
ecoli_00842,6.7142913059,0.07208303,0.15449054
ecoli_00843,7.0492059603,0.03155094,0.05821307
ecoli_00844,6.5311419638,-0.0250168,-0.28052735
ecoli_00845,6.7075011757,0.0720503,-0.011047340000000001
