,A,FliA
starve_series__t26_growth2__1,-0.0939215271,-1.2320532281
starve_series__t26_growth2__2,1.1228150137,-0.8915972579
starve_series__t27_growth2__1,-0.0027270014000000003,-0.8338861409
starve_series__t27_growth2__2,0.36384863900000003,-0.6466246658
starve_series__t28_growth2__1,-0.1135087122,1.0471280313
starve_series__t28_growth2__2,0.4819279737,1.4027822874
time_course__lb_4hr__1,0.1489627207,0.1418121242
time_course__lb_4hr__2,-0.0024311406000000002,-0.071835779
time_course__lb_4hr__3,-0.1465315801,-0.0699763452
time_course__lb_8hr__1,0.16484704320000002,-2.2481678128
time_course__lb_8hr__2,0.0100450112,-2.2569767287999998
time_course__lb_8hr__3,0.4318274613,-2.3418571844000002
time_course__lb_24hr__1,3.5925351903,-1.7619535191
time_course__lb_24hr__2,1.7524150297,-1.7069743320000001
time_course__lb_24hr__3,1.9403665229,-1.5576272463
time_course__lb_72hr__1,7.5004210826,0.0944167375
time_course__lb_72hr__2,-0.24742280120000001,-1.6437873967
time_course__lb_72hr__3,-0.8366716790000001,-1.5447660239
time_course__lb_144hr__1,0.2887016636,-2.1029867524
time_course__lb_144hr__2,0.6207403537,-1.9220079074
time_course__lb_144hr__3,0.3031838207,-1.5819932635
time_course__lb_192hr__1,0.3990210395,-1.5041528377
time_course__lb_192hr__2,-0.37528793260000004,-1.8753950567
time_course__lb_192hr__3,0.2830426675,-1.9024000425
triclosan__wt__1,-0.5976108043,-0.2546499063
triclosan__wt__2,-0.47304321050000003,-0.6891722554
triclosan__wt__3,1.0706540148,0.9438221617
triclosan__evo_amx_tcs__1,-1.2602354014000001,1.8454120733
triclosan__evo_amx_tcs__2,0.9389782789000001,2.5453035229000003
triclosan__evo_amx_tcs__3,-0.7516115291000001,-0.8326162954
triclosan__evo_chl_tcs__1,-1.4988018397,-0.9903449289
triclosan__evo_chl_tcs__2,-0.9967631059000001,-1.385776562
triclosan__evo_chl_tcs__3,-1.0909601541,-1.8103223932999999
triclosan__evo_tet_tcs__1,-0.7992871534,-1.9473114373
triclosan__evo_tet_tcs__2,0.29502688860000004,-0.3812582839
truHMM__48C_15m__1,1.1574879525,-0.4185305065
truHMM__48C_15m__2,0.17919966310000002,-0.2844274793
truHMM__48C_15m__3,3.7110408883,-0.394226774
truHMM__48C_30m__1,3.8858547166,-2.5001044308
truHMM__48C_30m__2,3.6496364408,-2.5622183746
truHMM__48C_60m__1,3.5972590391,-4.4327116073
truHMM__48C_60m__2,3.6439324369,-4.4348580304
truHMM__phos_0h__1,-0.2405576527,-0.07304534950000001
truHMM__phos_0h__2,0.2405576527,0.07304534950000001
truHMM__phos_2h__1,0.4454279352,-2.3233099403
truHMM__phos_2h__2,0.8359002618,-2.3199028441
truHMM__phos_4h__1,0.3880375109,-4.0921040013
truHMM__phos_4h__2,0.7835395818,-3.403966089
truHMM__phos_4h__3,2.4929068204,-4.1110745005
control__wt_glc__1,0.1338434712,-0.441198611
control__wt_glc__2,-0.1338434712,0.441198611
fur__wt_dpd__1,1.6102837819,-0.9934258690000001
fur__wt_dpd__2,2.0940342398,-0.8406642950000001
fur__wt_fe__1,1.0020711531,-2.821620562
fur__wt_fe__2,1.5869292964000001,-2.085812974
fur__delfur_dpd__1,1.9214944968,-1.286829738
fur__delfur_dpd__2,1.791625765,-1.314116172
fur__delfur_fe2__1,0.9213398887,-0.195879946
fur__delfur_fe2__2,0.9984408223000001,-0.187154586
acid__wt_ph5__1,0.645045438,-0.7627856620000001
acid__wt_ph5__2,1.5127221487,-0.42652484
acid__delgadx_ph5__1,0.8164541271,-0.716883189
acid__delgadw_ph5__1,0.9610513619000001,-0.6662751250000001
acid__delgadw_ph5__2,1.5432303431999999,-0.365508524
acid__delgade_ph5__1,1.2351466651,-1.109662629
acid__delgade_ph5__2,0.810882894,-0.774630012
oxidative__wt_pq__1,2.5105333684,-1.7977564990000001
oxidative__wt_pq__2,2.9719255044,-1.115201668
oxidative__deloxyr_pq__1,1.8590882671000002,-0.692303
oxidative__deloxyr_pq__2,1.8734788772000002,-0.50696695
oxidative__delsoxr_pq__1,1.7818387949,-1.322156512
oxidative__delsoxr_pq__2,1.7755849856,-1.077505064
oxidative__delsoxs_pq__1,1.8365835423,-0.888597716
oxidative__delsoxs_pq__2,2.0651127928,-1.138355615
nac_ntrc__wt_csn__1,1.1124245421,-1.5384015560000002
nac_ntrc__wt_csn__2,1.3082100794,-0.91928834
nac_ntrc__wt_cytd__1,0.5114203609,-1.798863291
nac_ntrc__wt_cytd__2,0.8130937132,-2.5776356700000003
nac_ntrc__wt_gln__1,-0.0927151253,-1.616161089
nac_ntrc__wt_gln__2,-0.159026935,-1.5275729500000002
nac_ntrc__bw_delnac_csn__1,4.06197368,-0.21183327500000002
nac_ntrc__bw_delnac_csn__2,3.801154077,-0.7336206390000001
nac_ntrc__bw_delnac_cytd__1,0.6118729646000001,-1.091575798
nac_ntrc__bw_delnac_cytd__2,0.8046127247,-1.355723569
nac_ntrc__bw_delnac_gln__1,0.8574174883000001,0.48322176
nac_ntrc__bw_delnac_gln__2,-0.44956899,-0.27626768100000004
nac_ntrc__bw_delnac_nh4__1,0.8628617038,5.506442909
nac_ntrc__bw_delnac_nh4__2,1.8630378747,5.482318495
misc__wt_no_te__1,0.9572898406,-1.3315784590000002
misc__wt_no_te__2,1.05978486,-0.024715101000000003
misc__bw_delcbl__1,1.1782883809,0.38061378500000004
misc__bw_delcbl__2,2.1485146426,0.12802553
misc__bw_delfabr__1,1.4958902864999999,6.338852354
misc__bw_delfabr__2,1.1242533056,6.29847379
misc__bw_delfadr__1,0.8394676244,3.701069099
misc__bw_delfadr__2,1.6942505974,3.7798291390000003
misc__nitr_031__1,1.0448368872,-1.019087859
omics__wt_glu__1,1.8819743935000002,-0.6270399790000001
omics__wt_glu__2,1.8142406833,-0.726443417
omics__wt_gly__1,0.8360875686,0.036753423
omics__wt_gly__2,1.987550524,-0.037635784000000005
omics__wt_thr__1,7.387732495,-0.039918523000000004
omics__wt_thr__2,5.87149926,-0.7932843780000001
omics__bw_ac__1,0.8264058417,2.633596715
omics__bw_ac__2,0.41092611100000004,2.695164058
omics__bw_fum__1,2.4692740212,4.9488013220000004
omics__bw_fum__2,2.007963628,4.818248385
omics__bw_glc__1,1.7600662077,1.159702549
omics__bw_glc__2,1.4822404855,1.03047844
omics__bw_pyr__1,-0.0401665365,2.050716285
omics__bw_pyr__2,0.2580386579,0.80096221
ompr__wt_nacl__1,1.461179408,-1.489382901
ompr__wt_nacl__2,2.3277685715,-1.586745553
ompr__bw_delompr_nacl__1,1.3724173015,2.379338996
ompr__bw_delompr_nacl__2,1.4567382856,2.364150518
minspan__wt_ade__1,0.09914571900000001,0.752202185
minspan__wt_glc__1,1.1842700953,4.68835246
minspan__wt_glc__2,0.42829528920000004,4.87069769
minspan__wt_glc__3,-0.020026237000000002,5.124117615
minspan__wt_glc_anaero__1,0.7576127434000001,5.872928722
minspan__wt_glc_anaero__2,0.2499208307,6.090076528
minspan__wt_trp__1,1.2020822616,4.950085377
minspan__bw_delcra_glc__1,0.5688404791,1.152351727
minspan__bw_delcra_trp__1,1.4249450875,1.71565951
minspan__bw_delmntr__1,1.8877053363,7.06250892
minspan__bw_delnac_ade__1,2.6324496034,1.223803409
minspan__bw_delnac_glc__1,1.8027838983,4.546580162
cra_crp__wt_ac__1,2.2449555426,1.271620864
cra_crp__wt_ac__2,2.3672944229,1.390330536
cra_crp__wt_fru__1,2.7283346587,2.401768644
cra_crp__wt_fru__2,2.2692530715,2.559838626
cra_crp__delcra_ac__1,2.0166342096,-0.575694663
cra_crp__delcra_ac__2,2.1862566975,-0.13178572600000002
cra_crp__delcra_fru__1,0.8362292971,-0.8985303320000001
cra_crp__delcra_fru__2,1.6269947584,-1.018014937
cra_crp__delcra_glc__1,1.2046811842,-0.045303087000000006
cra_crp__delcra_glc__2,1.9597108209,0.124065826
rpoB__wt_031__1,0.8387532573,-0.49233563700000005
rpoB__wt_044__1,0.9028026257,-1.229185741
rpoB__wt_lb__1,1.7328863476,-1.07860136
rpoB__wt_lb__2,0.6914664221,-1.01843232
rpoB__rpoBE546V_031__1,1.831699328,-0.8037244020000001
rpoB__rpoBE546V_044__1,1.3340589764,-0.7359663310000001
rpoB__rpoBE546V_lb__1,1.317410527,-1.9109005940000001
rpoB__rpoBE546V_lb__2,1.0461456534,-2.7390527000000002
rpoB__rpoBE546V_glc__1,0.9003062528,-2.480270735
rpoB__rpoBE672K_glc__1,3.2618254634,-1.630622207
rpoB__rpoBE672K_glc__2,2.3676506151,-1.712337701
rpoB__rpoBE672K_lb__1,3.1866208665,-2.202199642
rpoB__rpoBE672K_lb__2,2.0180180415,-1.239203649
crp__wt_fru__1,0.7057662288000001,3.969220717
crp__wt_glyc__1,1.9437366784,5.135762768
crp__wt_glyc__2,1.4640847431,5.078594482
crp__delar1_glyc__1,1.3904980392000001,-2.23489396
crp__delar1_glyc__2,1.93305108,-2.394157653
crp__delar1ar2_glyc__1,1.5127292089000002,-1.379098601
crp__delar1ar2_glyc__2,0.9359257061,-1.538929349
crp__delar1ar2_glyc__3,1.202676553,-1.258225485
crp__delar2_glyc__1,3.2503647039,5.831020689
crp__delar2_glyc__2,2.3598879014,5.647752668
crp__delar2_glyc__3,2.9135508309,5.868198063
crp__delcrp_fru__1,1.6256256619,-1.7634558450000002
crp__delcrp_fru__2,1.1851131489,-1.16887326
crp__delcrp_fru__3,1.9266336985999999,-2.37525163
crp__delcrp_glc__1,0.5653561374,-1.352997472
crp__delcrp_glc__2,1.0516032733,-1.812119526
crp__delcrp_glc__3,0.41289142570000004,-2.11080213
crp__delcrp_glyc__1,1.0389085398,-1.871674326
crp__delcrp_glyc__2,0.7742050664,-1.350732749
crp__delcrp_glyc__3,1.2103154132,-1.800334764
glu__glu_ale3__1,5.4579454253,4.14662875
glu__glu_ale4__1,2.7452868853,5.548085236
glu__glu_ale5__1,1.8376477598,6.424271734
glu__glu_ale6__1,2.4281617961,3.384359508
glu__glu_ale8__1,4.8337244555000005,6.244082696
glu__glu_ale9__1,2.9904995712,3.338220776
glu__glu_ale10__1,3.8175929328000002,5.847738297
42c__wt_42c__1,0.5079911165000001,-3.15766432
42c__42c_ale1__1,2.2650504457,7.23669503
42c__42c_ale2__1,2.8977475517,6.692891217
42c__42c_ale3__1,3.0644022233,6.89307748
42c__42c_ale4__1,3.239206166,5.063162956
42c__42c_ale5__1,1.8944114854,5.664568501
42c__42c_ale6__1,2.9504320636,1.694013628
42c__42c_ale8__1,3.3803432675,0.7905620800000001
42c__42c_ale9__1,1.9278461517,6.675689296
42c__42c_ale10__1,2.7400819525999998,5.82829991
ssw__wt_ac__1,1.5946105026000001,-1.297854002
ssw__wt_glc__1,0.8421411592,4.111584679
ssw__wt_glyc__1,1.5326976776999999,1.119682072
ssw__wt_xyl__1,0.34507930810000004,-2.656777754
ssw__glc_ale1__1,3.8866064866,-0.69171434
ssw__glc_ale2__1,3.0211635525,-1.238299085
ssw__glc_ale3__1,2.7884997777000002,-1.9673840880000002
ssw__glyc_ale1__1,3.1023128799,-1.76304311
ssw__glyc_ale2__1,2.1598321729,-0.363647533
ssw__xyl_ale1__1,10.7508550763,5.993218629
ssw__xyl_ale2__1,2.8248705358,6.497193833
ssw__xyl_ale3__1,13.8130233487,-1.056123707
ssw__glc_ac_ac2__1,2.3714686172,-0.007823064000000001
ssw__glc_ac_glc1__1,8.2146221549,-0.18078074900000002
ssw__glc_glyc_glc__1,2.2316795491,-1.274059005
ssw__glc_glyc_glyc__1,9.5706419675,0.329911695
ssw__glc_xyl_glc__1,1.9761523801,-1.621255842
ssw__glc_xyl_xyl__1,2.7608339416,-1.019836234
ica__wt_glc__1,3.0056535664,6.62322135
ica__wt_glc__2,2.4099447666,6.624409528
ica__wt_glc__3,3.0424723455,6.9644511300000005
ica__wt_glc__4,2.8949235245000002,6.65158176
ica__arg_sbt__1,6.267470215,6.770279722
ica__arg_sbt__2,3.052576147,6.701124478
ica__cytd_rib__1,3.8158200124,7.53876095
ica__cytd_rib__2,5.3384801476,7.35650123
ica__gth__1,4.7177995875,0.21979565
ica__gth__2,6.1807112427,0.625862343
ica__leu_glcr__1,2.5707995176000003,6.784658361
ica__leu_glcr__2,3.1796611379,6.8225681730000005
ica__met_glc__1,2.508515756,6.136552704
ica__met_glc__2,2.5395987193,6.040903407
ica__no3_anaero__1,2.6782136259,3.733353038
ica__no3_anaero__2,2.8895314951,3.284455107
ica__phe_acgam__1,2.6164647365,6.256307989
ica__phe_acgam__2,2.6557907315,6.270185221
ica__thm_gal__1,2.8980263628,6.8649795000000005
ica__thm_gal__2,3.751131496,6.88681169
ica__tyr_glcn__1,2.5724452706000003,7.1853188
ica__tyr_glcn__2,3.4316696766,7.10113429
ica__ura_pyr__1,2.7536094262,6.482547648
ica__ura_pyr__2,2.4914580768,6.46090666
ica__wt_glc__5,2.4022346751,6.781418734
ica__wt_glc__6,2.6811681776,6.6719444150000005
ica__bw_delpurR_cytd__1,2.8212236887,6.810600571
ica__bw_delpurR_cytd__2,3.4396015231,6.665254404
ica__ade_glc__1,3.555819246,6.627615373
ica__ade_glc__2,2.9046171884,6.736792809
ytf__wt_glc__1,2.2797434252,0.23876892100000002
ytf__wt_glc__2,2.6112168442,-0.42384513100000004
ytf__delyafC__1,1.8796997910000002,-0.7846885680000001
ytf__delyafC__2,2.0722278933,-1.303556345
ytf__delyeiE__1,2.2099093013,-1.085205439
ytf__delyeiE__2,1.5735668942,-0.907305538
ytf__delyiaJ__1,2.2441621441,-0.8972829990000001
ytf__delyiaJ__2,2.2468987267,-1.557480436
ytf__delyieP__1,2.1978984223,-1.487596673
ytf__delyieP__2,2.963103608,-0.633153484
ytf__wt_ph5__1,2.0983306093,-1.9213206840000001
ytf__wt_ph5__2,2.4208933027,-1.219250295
ytf__wt_ph8__1,0.9306950203000001,-1.716965203
ytf__wt_ph8__2,2.2942818939,-1.839002529
ytf__delybaO__1,2.0280124937,-0.8184252630000001
ytf__delybaO__2,1.9937310533,-0.272664256
ytf__delybaQ__1,1.3302736012,-0.5215888280000001
ytf__delybaQ__2,1.7475564564,0.462796297
ytf__delybiH__1,2.8126907403,-0.632542789
ytf__delybiH__2,2.423250987,-0.35328003500000005
ytf__delydcI_ph5__1,1.4052526477,-1.3590019450000002
ytf__delydcI_ph5__2,1.479186877,-1.178514442
ytf__delydcI_ph8__1,1.69877449,-1.866602797
ytf__delydcI_ph8__2,1.18216679,-1.636670781
ytf__delyddM__1,1.6052724862,-0.263277519
ytf__delyddM__2,1.5065575338000001,-0.64477069
ytf__delyheO__1,3.4947210007000002,-0.985207036
ytf__delyheO__2,2.2374628552,-0.256772582
fps__bw_glc__1,1.8817433993,-0.224092379
fps__bw_glc__2,2.6190185474,-0.362369219
fps__fps_thrA_ale1__1,2.551314365,2.983331499
fps__fps_thrA_ale1__2,2.422884866,2.767878547
fps__fps_thrA_ale2__1,3.0201463386,2.812633631
fps__fps_thrA_ale2__2,3.0504891241,2.623312913
fps__fps_serB_ale1__1,1.3324545460000001,4.599347638
fps__fps_serB_ale1__2,1.8966457408,4.561333892
fps__fps_serB_ale4__1,2.546931449,-1.726358241
fps__fps_serB_ale4__2,2.8928156516,-1.6155821129999999
fps__fps_ptsI_ale1__1,1.6514368264,-0.110911222
fps__fps_ptsI_ale1__2,2.2040686525,0.45329101400000005
fps__fps_ptsI_ale3__1,2.7052823295,1.783474815
fps__fps_ptsI_ale3__2,1.538345782,1.557702043
pal__lyx_ale2_f6__1,1.3937394483,2.094162424
pal__lyx_ale2__1,3.0037067702,2.919844629
pal__lyx_ale2__2,1.9262387896000002,3.008118806
pal__lyx_ale4__1,2.7333598107,3.199474964
pal__lyx_ale4__2,3.7046756328,3.284198533
pal__5drib_ale10_f18__1,1.7626714840000002,1.007624291
pal__5drib_ale10_f18__2,3.348124324,0.819977609
pal__5drib_ale10__1,4.6793368516000005,1.007045638
pal__arab_ale14_f9__1,2.5559033472,-0.023997456
pal__arab_ale14_f9__2,1.7735876032,-0.183052276
pal__arab_ale14__1,4.4886667356,1.465642205
pal__arab_ale14__2,3.600889273,1.056878543
pal__arab_ale16__1,4.0996741114,-0.5299485220000001
pal__arab_ale16__2,3.0965072988,-1.006028301
pal__tartr_ale26_f10__1,2.622820647,-0.936030075
pal__tartr_ale26_f10__2,2.2829427106,-1.27535523
pal__tartr_ale26__1,1.4017626698,-0.878134739
pal__tartr_ale26__2,1.6602747201999999,-0.7880610210000001
pal__tartr_ale28_f10__1,1.6649695225999999,-0.27857643
pal__tartr_ale28_f10__2,2.8151168267,-0.39481881700000004
pal__tartr_ale28__1,2.8482349999,1.314278024
pal__tartr_ale28__2,2.8759560809,2.319517573
efeU__delmenFentC_citr__1,3.5774669962,-0.579928078
efeU__delmenFentC_citr__2,1.9409129463,-0.65748315
efeU__delmenFentC__1,1.7670991014,-1.4298031930000001
efeU__delmenFentC__2,2.5866566218,-1.305253294
efeU__menFentC_ale39__1,3.5626606058,-0.6870923050000001
efeU__menFentC_ale39__2,3.2643361507,-1.5918991949999999
efeU__menFentC_ale29__1,4.12262777,-2.376075052
efeU__menFentC_ale29__2,4.7224215729,-2.106267883
efeU__menFentC_ale30__1,5.0033699545,-0.574541524
efeU__menFentC_ale30__2,3.9059839009,-1.685300263
efeU__menFentCubiC_ale36__1,2.2901000698000002,-1.812640625
efeU__menFentCubiC_ale36__2,2.0110362283,-2.245513579
efeU__menFentCubiC_ale37__1,1.5409407340999999,-1.8973078760000002
efeU__menFentCubiC_ale37__2,1.2907477304000001,-2.003124849
efeU__menFentCubiC_ale38__1,1.3536585759,-0.8763713980000001
efeU__menFentCubiC_ale38__2,2.1733143936,-2.048993928
misc2__salc_glc__1,0.7983802332000001,-1.226788331
misc2__salc_glc__2,1.095611215,-1.9562095240000001
misc2__dbcn_glc__1,1.9029292713000001,6.186648306
misc2__dbcn_glc__2,1.8260281897000001,5.951804068
misc2__tyr_glc__1,3.1751556476,6.707146462
misc2__tyr_glc__2,3.660770703,6.729822958
misc2__arg_cytd__1,2.6587887713000002,5.807550865
misc2__arg_cytd__2,3.024715615,5.761097275
misc2__delyheO_pyr__1,1.7099135739,1.405227365
misc2__delyheO_pyr__2,2.0500647529,1.171374818
nquinone__delubiC__1,2.1726809843,5.983185591
nquinone__delubiC__2,2.2928744049,5.674109249
nquinone__ubiC_ale1__1,2.4619854932000003,4.418393128
nquinone__ubiC_ale1__2,2.291945627,4.421617438
nquinone__ubiC_ale2__1,3.4829072974,2.86367614
nquinone__ubiC_ale2__2,2.340252084,2.707267867
nquinone__ubiC_ale3__1,2.9596118876,6.259551082
nquinone__ubiC_ale3__2,3.0130492862,6.254911543
nquinone__ubiC_ale4__1,1.7954350994000001,2.749410455
nquinone__ubiC_ale4__2,2.9082774108000002,2.843403899
nquinone__delpdhR__1,2.6918391735,7.15351919
nquinone__delpdhR__2,2.6664937038,6.99751706
quinone__glu_ale4__1,4.0979729251,5.635447825
quinone__glu_ale4__2,4.8757465823,5.977468533
quinone__delmenF__1,1.6086246752000002,0.889705406
quinone__delmenF__2,1.5444532376,-0.104490303
quinone__menF_ale5__1,2.4016519038,0.14427357500000002
quinone__menF_ale5__2,1.827430018,-1.114665142
quinone__menF_ale6__1,2.7226912695000003,-0.655106127
quinone__menF_ale6__2,1.9322920256,-1.188829712
quinone__menF_ale7__1,4.5903037448,-0.876199217
quinone__menF_ale7__2,4.2675720627,-0.5181133520000001
quinone__menF_ale8__1,3.4546518566,-0.0057248920000000005
quinone__menF_ale8__2,3.1006913779,-0.5085510010000001
quinone__delmenFubiC__1,2.4330337513,-2.165769155
quinone__delmenFubiC__2,3.1212029534,-1.824855102
quinone__menFubiC_ale1__1,2.8011268997,-0.829536864
quinone__menFubiC_ale1__2,3.3017772375,-0.297019441
quinone__menFubiC_ale2__1,2.5517611816,-1.876925847
quinone__menFubiC_ale2__2,2.1238431888,-1.860286498
quinone__menFubiC_ale3__1,3.7394797355,0.6910878690000001
quinone__menFubiC_ale3__2,4.621123707,0.149999091
quinone__menFubiC_ale4__1,3.6493344787,-1.354944329
quinone__menFubiC_ale4__2,4.0614777971,-1.557340763
oxyR__wt_glc__1,2.1909484158,6.400907168
oxyR__wt_glc__2,2.2278383222,6.520401128
oxyR__wt_h2o2__1,2.5040285618,6.257726027
oxyR__wt_h2o2__2,1.9219688208,6.38737993
oxyR__glu_ale4__1,2.2917580758,3.730733575
oxyR__glu_ale4__2,2.2952705406,3.673711799
oxyR__glu_ale4_h2o2__1,2.3169900837,4.257914806
oxyR__glu_ale4_h2o2__2,2.8289855675,2.958649861
oxyR__oxyR_ale17__1,2.305884251,1.399927933
oxyR__oxyR_ale17__2,2.7151177781999998,0.453938265
oxyR__oxyR_ale17_h2o2__1,2.7775323907000002,3.22347597
oxyR__oxyR_ale17_h2o2__2,1.8614844441,3.492846246
oxyR__oxyR_ale18__1,3.2146515231,6.082922192
oxyR__oxyR_ale18__2,3.0290528542,6.147455734
oxyR__oxyR_ale18_h2o2__1,4.3311094768,5.283491935
oxyR__oxyR_ale18_h2o2__2,4.0197885823,5.758576343
oxyR__oxyR_ale19__1,3.088490572,5.205175488
oxyR__oxyR_ale19__2,3.4396850776,5.411784955
oxyR__oxyR_ale19_h2o2__1,3.6714679297,5.392152717
oxyR__oxyR_ale19_h2o2__2,2.8266803895,5.55275304
oxyR__oxyR_ale20__1,2.8768876147,-1.243768963
oxyR__oxyR_ale20__2,2.9049865711000002,-1.9478645710000002
oxyR__oxyR_ale20_h2o2__1,3.5582279211,0.07300450500000001
oxyR__oxyR_ale20_h2o2__2,3.0809070338,0.06524605
svns_pgi__BmePgi24_15__1,1.4583949181,-2.21416859
svns_pgi__BmePgi24_15__2,1.2371833188,-1.4025752580000002
svns_pgi__BmePgi24_26__1,2.0721614333,-1.499628067
svns_pgi__BmePgi24_26__2,1.8591965368,-1.933204353
svns_pgi__BmePgi24_41__1,3.1080736295,-1.095590872
svns_pgi__BmePgi24_41__2,2.4368674518,-1.461583222
svns_pgi__BmePgi24_52__1,1.8130541879000002,-1.191982094
svns_pgi__BmePgi24_52__2,2.3397101986,-2.127276502
svns_pgi__PaePgi2_34__1,1.258247768,-2.061235476
svns_pgi__PaePgi2_34__2,1.6064937369,-2.34860163
svns_pgi__PaePgi2_63__1,2.6059777519000002,-2.0202878
svns_pgi__PaePgi2_63__2,2.4228375713,-2.067284658
svns_pgi__PaePgi24_54__1,1.4594188577,-1.932307647
svns_pgi__PaePgi24_54__2,1.4837598911,-2.426174868
svns_pgi__PaePgi24_90__1,1.3376409858,-2.6981106500000003
svns_pgi__PaePgi24_90__2,1.7972131017000001,-2.137537698
abx_media__m9_ctrl__1,0.22254758260000002,2.227817034
abx_media__m9_ctrl__2,0.2556821299,2.355419804
abx_media__rpmi_ctrl__1,1.4767449451,4.52441088
abx_media__rpmi_ctrl__2,1.1121162461,4.603604997
abx_media__camhb_ctrl__1,2.0347707945,1.5255969230000002
abx_media__camhb_ctrl__2,3.0316729653,1.643440945
abx_media__m9_mero__1,0.1953704062,2.398446397
abx_media__m9_mero__2,0.1380535483,2.4421448740000002
abx_media__rpmi_mero__1,1.2940365708,3.556341784
abx_media__rpmi_mero__2,1.6652962653999999,3.952534335
abx_media__camhb_mero__1,3.9074891859000003,1.319821802
abx_media__camhb_mero__2,3.5223448845,1.422142097
abx_media__m9_trisulf__1,0.7970347889,4.123181043
abx_media__m9_trisulf__2,0.2207644773,4.266686849
abx_media__rpmi_trisulf__1,1.6286338123,0.6457822860000001
abx_media__rpmi_trisulf__2,2.2549655931,0.26705547
abx_media__camhb_trisulf__1,1.7171692135,1.103489178
abx_media__camhb_trisulf__2,1.2367753296,1.2615744
abx_media__m9_cef__1,0.6788002651,3.485977321
abx_media__m9_cef__2,1.1890457252,3.554430728
abx_media__rpmi_cef__1,1.0317507953,2.250670533
abx_media__rpmi_cef__2,1.4483849282,2.3797385110000002
abx_media__camhb_cef__1,2.2698320873,2.457517909
abx_media__camhb_cef__2,2.1136139569,2.391537378
abx_media__m9_cipro__1,-0.3727811183,4.122368828
abx_media__m9_cipro__2,0.3812709822,4.232043877
abx_media__rpmi_cipro__1,2.4461940123,2.6582284400000002
abx_media__rpmi_cipro__2,2.2450689516,2.903498087
abx_media__camhb_cipro__1,1.9619578886000002,1.527671076
abx_media__camhb_cipro__2,2.2226900101,1.435809445
hot_tale__42c_ale3_30c__1,1.9005635111,6.656372076
hot_tale__42c_ale3_30c__2,8.7117893332,6.58902509
hot_tale__42c_ale3_37c__1,2.8557537929,7.10749973
hot_tale__42c_ale3_37c__2,2.0841806998,7.03749327
hot_tale__42c_ale3_44c__1,4.8947416623,-1.308211879
hot_tale__42c_ale3_44c__2,5.0263785713,-1.106535787
hot_tale__hot_ale3_mid_30c__1,8.7119776779,5.168120347
hot_tale__hot_ale3_mid_30c__2,8.4898398978,6.91212314
hot_tale__hot_ale3_mid_37c__1,2.558409307,7.15902058
hot_tale__hot_ale3_mid_37c__2,2.8832620973000003,6.99875534
hot_tale__hot_ale3_mid_44c__1,8.7018169869,5.53063689
hot_tale__hot_ale3_mid_44c__2,4.5460641914,5.328136066
hot_tale__hot_ale3_30c__1,9.262635633,6.520133191
hot_tale__hot_ale3_30c__2,2.270228775,6.51183121
hot_tale__hot_ale3_37c__1,2.9685874799,6.470982343
hot_tale__hot_ale3_37c__2,2.5542848623000003,6.4626942320000005
hot_tale__hot_ale3_44c__1,5.0820602825,3.9654591790000002
hot_tale__hot_ale3_44c__2,4.4051330111,3.397615203
hot_tale__hot_ale4_30c__1,2.1291484237000002,6.045274279
hot_tale__hot_ale4_30c__2,2.4568108641,5.968066505
hot_tale__hot_ale4_37c__1,2.6973679279000002,6.707826503
hot_tale__hot_ale4_37c__2,2.3880705585,6.86718645
hot_tale__hot_ale4_44c__1,3.5138577902,3.810590012
hot_tale__hot_ale4_44c__2,3.8896491205,4.87270219
hot_tale__hot_ale8_30c__1,9.4636662969,6.630536298
hot_tale__hot_ale8_30c__2,2.9128401885,6.697169319
hot_tale__hot_ale8_37c__1,3.402726694,6.790001206
hot_tale__hot_ale8_37c__2,3.2505174102,6.830475381
hot_tale__hot_ale8_44c__1,3.4903288065,4.470826243
hot_tale__hot_ale8_44c__2,3.0922775909,5.510564287
hot_tale__hot_ale9_mid_30c__1,2.5678832337,5.911760703
hot_tale__hot_ale9_mid_30c__2,1.7947056473,5.7997536620000005
hot_tale__hot_ale9_30c__1,2.0224708622,6.393956056
hot_tale__hot_ale9_30c__2,2.3965356598,6.438021825
hot_tale__hot_ale9_mid_37c__1,2.184526165,6.303407325
hot_tale__hot_ale9_mid_37c__2,2.574605846,6.35011096
hot_tale__hot_ale9_37c__1,2.3854182746,6.326070046
hot_tale__hot_ale9_37c__2,3.0643588354,6.305545109
hot_tale__hot_ale9_mid_44c__1,2.6596052902,-1.388066869
hot_tale__hot_ale9_mid_44c__2,3.7366683734,-1.477129455
hot_tale__hot_ale9_44c__1,2.9734905524,-0.390196405
hot_tale__hot_ale9_44c__2,3.4082638982,0.577370715
hot_tale__hot_ale10_30c__1,2.2265740596,6.166086244
hot_tale__hot_ale10_30c__2,2.697127811,6.033476177
hot_tale__hot_ale10_37c__1,2.5644888378,6.47298565
hot_tale__hot_ale10_37c__2,2.5643974279,6.564913923
hot_tale__hot_ale10_44c__1,3.6170411961,4.268749304
hot_tale__hot_ale10_44c__2,5.3902848929000005,3.557373417
hot_tale__hot_ale16_30c__1,2.632058602,6.046710246
hot_tale__hot_ale16_30c__2,2.3158496261,6.170959784
hot_tale__hot_ale16_37c__1,3.3749645365,6.481787785
hot_tale__hot_ale16_37c__2,2.5679977539000003,6.435474525
hot_tale__hot_ale16_44c__1,4.3821828193,2.771623758
