,A,GadX,RpoS
DDB2__PD-004_del-qseB_Fed-batch_6h__1,3.1980808885853538,1.3628204477364836,2.1231285793141232
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.707150730743343,1.429791341475683,2.137606036323751
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-2.0378942468906858,-0.02300334033729268,1.9636231830695736
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-2.464303284767565,-0.7252042098386609,2.2084547742833043
DDB2__PD-004_del-qseC_Batch_6h__1,0.8090324497664733,1.6887002587939772,1.3503318173190806
DDB2__PD-004_del-qseC_Batch_6h__2,0.6826157985720459,1.8671642401303716,1.3510645570398123
DDB2__PD-004_del-qseC_Fed-batch_6h__1,4.075145175622648,1.4200195409841108,2.038442346495682
DDB2__PD-004_del-qseC_Fed-batch_6h__2,4.065759404209652,0.5708133488924982,2.403975530810856
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-3.250659149318234,-0.33427916206600994,2.00620879873315
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-3.167876994902866,-0.560053315387143,2.2472344628291445
DDB2__PD-005_del-qseF_Batch_6h__1,-1.1089086767693674,1.3544892938241822,1.2084570098198473
DDB2__PD-005_del-qseF_Batch_6h__2,-0.8021481680441618,0.6538938369946123,1.445530740856551
DDB2__PD-003_del-qseF_Batch_6h__1,-0.5505026466466595,1.0841409121368617,1.2186360057499996
DDB2__PD-003_del-qseF_Batch_6h__2,-0.5098028670387366,1.1731687814160845,1.1409144739563164
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.7773736395914888,0.4481712706779284,2.1853312664749542
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.7077923465939873,0.5335925250737771,2.2879192152109638
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.5825830686922349,-0.09364554885751364,2.5640315094657997
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.2524487924436944,-0.2555756473276629,2.2192549492864235
DDB2__PD-005_del-qseF_Fed-batch_6h__3,0.0275397558160912,0.4612697149610074,2.4241200357748927
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-3.5153475043726066,-0.6826315707331512,2.423007626557624
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-4.169248396688802,-0.8331050180336401,2.4059235207216254
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-3.354419701551705,-1.2937023933422465,2.2850128752370846
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-4.655869720210883,-1.2748549537974831,2.278765062841728
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,2.137478183825701,0.7037472298326897,1.4784403745245562
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,1.18476318653602,1.4903674793346635,1.2916923331383217
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-0.1168113832704972,1.5421894329178552,0.9793258356481438
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,5.603251068352812,0.7264241751722533,2.4065521722346883
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.848647876074064,0.5233659689726693,2.258312888720642
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-3.7319277779127744,-0.9066905058836968,2.3003327876467115
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-1.2134997837419963,-0.3207087413974996,2.4740415041548687
DDB3__PD-009_del-arcA_Batch_6h__1,-2.6357667885916096,0.37094448119468026,1.3511083801617954
DDB3__PD-009_del-arcA_Batch_6h__2,-1.3457779645075318,0.6009683036748736,1.3592141962309745
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.3562475981634303,-0.02468107724631796,2.157758779999821
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.3511781451230604,0.9985604162408404,1.8480844229806068
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-3.2327138288786914,-1.06578567429428,2.241684515983442
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-3.0556596250253185,-0.9328332421277868,2.1991564550845712
DDB3__PD-006_del-baeR_Batch_12h__1,0.6026218681173927,0.6226336109688919,1.4228029117553564
DDB3__PD-006_del-baeR_Batch_12h__2,0.8777147238332985,0.8607480180696907,1.5636376323256638
DDB3__PD-009_del-baeR_Batch_12h__1,3.427702929772118,0.761622491084065,1.5365175350888407
DDB3__PD-009_del-baeR_Batch_12h__2,3.67879877546993,0.9950885364458486,1.6501431610283517
DDB3__PD-006_del-baeR_Fed-batch_12h__1,2.512399342493409,2.5105301742327484,2.0130847250306707
DDB3__PD-006_del-baeR_Fed-batch_12h__2,2.302455380973232,2.3926783481048752,2.0641961624842686
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-1.0154240981898757,0.9085874820110558,1.6324828169612164
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-0.8471661541654013,0.11102513685056614,1.7935632047925054
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-2.856891542061237,-0.5217333936653361,1.724123918621876
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.8794188713760246,0.7380265797922583,1.3307996296602769
DDB3__PD-006_del-lsrB_Batch_6h__2,-1.9577793795932052,1.0636776274944475,1.2641754621072554
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-1.526221715565847,-0.4277971513796679,1.327582549931222
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,0.5818775986785623,0.45574061642770397,2.3937749005883475
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,1.6524561427964324,0.1758320830972906,2.3574415591615363
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-3.263565849939057,-1.1927484123645664,2.4954027198351607
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-3.3642172904617835,-1.0788720706906858,2.4227523954585592
DDB3__PD-009_del-lsrK_Batch_6h__1,-1.5484400497686206,-0.4882610247743155,1.1474654587129258
DDB3__PD-009_del-lsrK_Batch_6h__2,0.2823278464151493,-1.116205544741952,1.2926379767585858
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,1.1289114389509856,-0.24270712944745296,2.36777534284626
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,4.249968529116248,0.3274436412333319,1.7851082282417678
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-4.27751963962035,-0.6936175485169489,2.0603413155643
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-3.602821107201353,-2.2133149431188404,2.506252591851849
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-4.651813198438975,-1.3517414465516593,2.115307384069929
DDB3__PD-006_del-lsrR_Batch_6h__1,-2.816964167752216,0.040284762410990986,1.1621707451432126
DDB3__PD-006_del-lsrR_Batch_6h__2,-2.808837609321363,0.049440062143224495,1.1968202462267763
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,1.316656992983328,0.11271575188303196,2.225389038716326
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,1.915625881662292,-0.09606961301515328,2.258999059791103
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-3.538796514747132,-1.4969793242015443,2.3154167606575484
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-3.762861341712833,-1.5958451217963168,2.3027523249713404
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-4.021551127508444,-1.246773351792836,2.23774695603718
DDB3__PD-009_del-luxS_Batch_6h__1,-0.5812316471024339,0.9012999545527584,1.1885211794344883
DDB3__PD-009_del-luxS_Batch_6h__2,-0.7338547042359482,1.1161016216371775,1.2113954942412004
DDB3__PD-009_del-luxS_Fed-batch_6h__1,4.225325818334319,0.8703261892625545,2.0678026053871217
DDB3__PD-009_del-luxS_Fed-batch_6h__2,0.3758468526441623,-0.3402474374677897,2.56872294452171
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-0.4545672042379902,0.12963883550368216,2.1422111168118114
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-0.6040290225669535,0.4421866109633452,2.1323003460565437
DDB3__PD-006_del-rpoS_Batch_9h__1,-4.5972007357137015,-1.101862343626678,-1.2714299320695996
DDB3__PD-006_del-rpoS_Batch_9h__2,-4.835693959592886,-0.9348586488670064,-1.4909916888527182
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-6.275518089638831,-1.5151891607593786,-0.8635949373896672
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-5.029473713972797,-1.5752780444447465,-0.7727166195738775
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-4.813120686602023,-1.7704918390645816,-0.6795442621417518
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-4.901643119866949,-2.1588065839103674,-1.22392311644262
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-3.681603969668081,-2.1172538133368883,-1.1251889789187093
DDB3__PD-009_del-tnaA_Batch_6h__1,-1.266494379349944,0.18822052566510367,1.3372274478805313
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,1.789729160610438,0.11133023065471016,2.4790982643174395
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-3.066171119230848,-0.9649335612380066,2.3883387724231167
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-3.255098666690777,-1.3548738012375257,2.594665395146309
