,A,ArcA,AppY,YdeO,RpoS
ecoli_00574,1.1476335062,0.43983647600000003,-0.252422764,0.1621371195,0.379909192
ecoli_00575,1.6040234382,0.392020733,-0.43067997700000005,-0.5642256675,0.492821072
ecoli_00576,2.5049961993,0.706101113,-2.556511212,-1.6433754784999999,0.644678072
ecoli_00577,1.8048057872,0.620042288,-2.733585504,-1.3177149925,0.999514192
ecoli_00578,1.455585674,0.5387263680000001,-3.072629964,-1.7385310125,0.982890252
ecoli_00579,3.1435795834,0.9171451260000001,-4.347035849,-2.0220257015,0.8411365120000001
ecoli_00580,1.1104486008,0.6481270760000001,-1.856416931,-1.0793934845,0.686649932
ecoli_00581,2.0680428147,0.445417956,-0.5834744780000001,-1.1863523685,0.704788702
ecoli_00582,-1.8354198243000002,1.259036816,-0.096155508,0.1592232575,0.597734592
ecoli_00583,-1.1131461073,0.813995346,-0.389240644,0.1127385025,0.223916776
ecoli_00584,-2.739485786,0.51610102,-0.383348163,-0.48950141950000003,0.7582373720000001
ecoli_00585,-2.2841013971,0.602182045,0.12938539400000001,-0.6510112215,0.7543898320000001
ecoli_00586,-1.6692243849000001,0.44791902100000003,-0.33100959700000004,-0.7243774145,-0.320550728
ecoli_00587,-1.7582182455000002,0.7039331990000001,-0.797319239,-0.5010657405,-0.008478832
ecoli_00588,-1.2916690809,0.720855298,-0.6721963630000001,-0.4100405865,-0.00845647
ecoli_00589,-1.8911308688,0.650875576,-0.672955709,-0.42423021650000003,0.0017487370000000002
ecoli_00590,-2.8435137554,1.546197726,-1.420103747,-1.3910555185,1.0723557320000001
ecoli_00591,-1.8508865595000001,1.584077686,-1.768873552,-1.3184975685,1.124229652
ecoli_00592,3.8040998072,0.19594456000000002,-1.735201312,-1.0491400445,0.702207682
ecoli_00593,3.3760836069,0.08939118800000001,-0.8924563040000001,-1.5950401525,0.637041792
ecoli_00594,0.7932543369,0.32206998800000003,-0.851788383,-1.5323652035,0.586811162
ecoli_00595,2.0558985483,0.045230318000000005,-0.5995106680000001,-1.2991764505,0.7414351720000001
ecoli_00596,2.4664983198,0.17019406,-0.9960647050000001,-1.2448150225,0.914758582
ecoli_00597,1.5360954345,-0.05540499,-0.42211207700000003,-1.3665440715,0.782750752
ecoli_00598,3.3749535468,-0.14625546,-1.742668515,-1.8606506445000002,1.2547179019999999
ecoli_00599,2.4470459458000002,-0.6842217220000001,0.196729331,-1.5454770844999999,1.389402172
ecoli_00600,-1.6689939681000001,-0.069939922,-1.607047416,-0.9084776775000001,0.982054222
ecoli_00601,-1.877949131,0.521034976,-0.7134542620000001,-0.4862109375,0.812947382
ecoli_00602,-2.1693663655,0.443479783,-1.239760463,-0.5210418945,0.638640212
ecoli_00603,-2.6744383305,0.742704066,-1.6877674260000002,-0.6922596865,0.672125622
ecoli_00604,-2.5251131339,0.139308513,-0.7810991610000001,-0.36681169750000003,0.975388922
ecoli_00605,-2.4112476168,0.740062926,-1.580600645,-0.8891874925000001,0.6514548920000001
ecoli_00606,-2.0955330697,-0.25468864,0.333060571,-0.3676236685,0.197083491
ecoli_00607,-2.8618924715,-0.247761798,2.003615351,-0.7237637105,0.202627316
ecoli_00608,-2.4039621619,-0.042195750000000004,-0.585157158,-0.5305086815,0.075356554
ecoli_00609,-2.2426643052,-0.40731054800000005,1.592279872,-0.9884410885,-0.13739720700000002
ecoli_00610,-2.5811352181,-0.41696341600000003,0.9856915420000001,-1.0133959275,0.11647995500000001
ecoli_00611,-1.147114323,-0.277083305,2.70619421,-0.24510170050000002,-0.059910924000000004
ecoli_00612,-2.6576527845999998,0.11370136500000001,0.384555101,-0.7498304395000001,0.040839611000000005
ecoli_00613,-2.7318385245,0.420637772,-0.7994986510000001,-1.2515427265,0.48676726200000003
ecoli_00614,-2.421128199,0.43312212200000005,-0.432261455,-0.7658870295,0.381830522
ecoli_00615,-1.6675320527,0.46302000600000004,-0.9566065680000001,-1.7687803885000002,0.23666745400000003
ecoli_00616,-2.4591544717,0.511094622,-0.93380932,-1.2372290415,0.732593782
ecoli_00617,-2.2697636705,0.425896441,-1.043301415,-1.3026123875,0.5610367820000001
ecoli_00618,-1.0235868696,0.19736424400000002,-1.241033807,-0.3989088925,-0.21162116
ecoli_00619,-1.0085901081,0.210802772,-1.363824435,-0.3409024225,-0.19722404600000001
ecoli_00620,-0.3939497568,2.048441456,0.876416155,-0.5424674205000001,1.8302124320000002
ecoli_00621,-0.5263208134,1.990108766,0.730001291,-0.7334840895,1.818011792
ecoli_00622,-0.5315217050000001,0.04498786,-0.984203095,0.038158831500000004,0.628178432
ecoli_00623,-0.7567087736,0.103098007,-1.8081239830000002,0.0519441805,0.574027162
ecoli_00624,-1.4536705542,0.378559301,-4.054632891,-0.07823139550000001,0.8950668820000001
ecoli_00625,-1.3652403013,0.36998961500000005,-4.321949127,0.2532247025,0.9553809320000001
ecoli_00626,-1.4373683315,0.19094988400000001,-2.623774484,0.1018444725,0.481077462
ecoli_00627,-1.3362778697,0.185832415,-2.645046684,0.5195262835,0.414372032
ecoli_00628,-1.0845848327,0.7478487060000001,-2.810375347,0.0700544595,0.789958142
ecoli_00629,-1.1229976809,0.822133306,-3.130400211,0.1504123515,0.807071062
ecoli_00630,-1.5285036657000002,0.57696863,-1.9262941310000001,-0.0293059775,1.180860802
ecoli_00631,-0.9815551459,0.6370936500000001,-1.42628118,0.2709532895,1.316103432
ecoli_00632,-1.2114053515,0.323861084,-1.6473544960000002,0.015327931500000001,0.867514882
ecoli_00633,-1.3632413349,0.27958708600000004,-1.701215428,0.20373989950000002,0.9655816920000001
ecoli_00634,-1.5637912547,0.367003185,-1.20244194,0.13040319250000001,0.939073072
ecoli_00635,-1.621904808,0.415723973,-1.403566583,0.2370096875,0.9392079120000001
ecoli_00636,-0.4580475473,0.689232144,-0.105964267,0.3184600025,1.299081872
ecoli_00637,-0.5183555877,0.49854365700000003,-1.482368245,-0.21232792350000002,1.276132952
ecoli_00638,-0.5639855715000001,0.207124303,-1.479608248,0.3624673675,0.676725562
ecoli_00639,-1.0235714295,0.135602372,-1.3991063320000001,-0.0035778035000000002,0.6239913220000001
ecoli_00640,-0.1114529294,0.64864206,-0.8311114730000001,0.4604526895,0.9195953720000001
ecoli_00641,0.3492398128,0.71046172,-1.872468928,0.11361929550000001,1.070828622
ecoli_00642,-0.6977759357000001,0.420432377,-2.331967739,-0.0095046105,0.907281302
ecoli_00643,-1.1926656394,0.47953411300000004,-0.8931335290000001,0.0194573255,1.014560852
ecoli_00644,-0.3152715746,0.303324142,-0.861726902,0.1726539895,0.648728662
ecoli_00645,0.1481688883,0.322389862,-0.951753146,-0.2029698125,0.6310093720000001
ecoli_00646,-0.6003828593,0.057619355000000004,-0.5887385110000001,0.2535627085,0.260359279
ecoli_00647,-0.4548863133,0.277355495,-1.095922317,-0.0337466435,0.337925702
ecoli_00648,-1.308476856,0.21586797400000002,-2.1495182,-0.0984944485,0.5832992720000001
ecoli_00649,-1.2048226076,0.12626112,-1.406186704,0.2718036665,0.536610012
ecoli_00650,-1.2252500381,0.11468483400000001,-1.5325561859999999,0.2153635425,0.7844718420000001
ecoli_00651,-0.8089857374,0.070815561,-0.957777332,0.1489495085,0.5880848120000001
ecoli_00652,-0.0319591575,1.089893306,-1.604394754,-0.2820333035,1.6502528120000002
ecoli_00653,-0.7743076079000001,0.903433806,-2.762651754,-0.27258205950000003,1.605420772
ecoli_00654,-1.5754320261,0.265788397,-2.024878895,0.3950424925,0.738394282
ecoli_00655,-1.7470350477,0.330022315,-2.18879726,0.0114204475,0.758771582
ecoli_00656,-0.5195840077,0.040300772000000006,-2.056738018,-0.021221648500000002,0.817985662
ecoli_00657,-0.5935558208,0.12697175200000002,-1.91905788,-0.1867630405,0.7961451820000001
ecoli_00658,-1.3281178946,-0.175521843,-1.450440134,0.0012223845000000001,0.14390909999999998
ecoli_00659,-1.1589598673000001,0.09615961,-2.160412985,0.2366070355,0.268901973
ecoli_00660,-1.4940987469,0.526622704,-2.406418637,0.26536669150000003,1.286770342
ecoli_00661,-1.5454408964000002,0.628575133,-2.67644061,-0.2696519595,1.396164682
ecoli_00662,-1.2101086973,-0.08709583800000001,-2.934324591,-0.0934497755,0.434391552
ecoli_00663,-1.0158295945,-0.018978383,-2.23637946,0.2751189075,0.369242772
ecoli_00664,-1.7386557781,0.49277853,-1.612675026,-0.0853645415,1.281037232
ecoli_00665,-1.563670552,0.481644575,-2.029257145,0.0475481955,1.2743906520000001
ecoli_00666,-1.7614872774,0.19621347500000003,-0.49780657600000006,-0.018502650500000002,1.038756942
ecoli_00667,-1.2696038299,0.490658674,-2.106470866,0.5246524535,1.039930542
ecoli_00668,-0.8040058486,0.853001546,-2.847344879,0.2386374825,1.647250302
ecoli_00669,-1.1692682545,0.7565656460000001,-2.271178831,0.4902420315,1.699236672
ecoli_00670,-1.1445003407,0.680069985,-1.892343361,-0.0011575415,1.321080842
ecoli_00671,-0.9646335526,0.6759045060000001,-1.514008015,0.2416367295,1.337915162
ecoli_00672,-0.7607487889,-0.573046228,-1.528459846,0.1696604465,0.585122592
ecoli_00673,-0.9329852049,-0.051903538000000006,-2.182696877,0.0449924145,0.9447356020000001
ecoli_00674,-1.3273726611,0.079404681,-3.178948982,-0.1865881755,0.401728872
ecoli_00675,-1.3237437947,-0.044857836000000005,-3.781305564,-0.0135618505,0.347043152
ecoli_00676,-1.1660784806,0.16575990100000002,-1.7913038430000001,-0.5231687735,0.5440581320000001
ecoli_00677,-0.8505070222000001,0.2116699,-1.977263106,-0.4531007495,0.567509232
ecoli_00678,-1.1617155794,0.851500016,-3.305718,-0.10993870650000001,1.8341525920000001
ecoli_00679,-1.0854110039,0.979614336,-2.701226564,-0.4339097045,1.939742772
ecoli_00680,-1.4113714486,-0.064751683,-3.095060338,-0.27080747450000003,0.6613088420000001
ecoli_00681,-1.1824131865,0.13687585800000002,-4.153585499,0.14880530050000002,0.717844762
ecoli_00682,-0.8951660523,0.43024290200000004,-1.752533032,-0.0790738285,1.164276552
ecoli_00683,-1.1767530185,0.45649869600000004,-1.680583419,-0.1066057115,1.244606692
ecoli_00684,-0.7971507202,0.17240939800000002,-2.252594767,-0.1789489255,0.613336202
ecoli_00685,-0.5257275172,0.273833125,-2.181699666,-0.0133819695,0.764384932
ecoli_00686,-1.0530633932,-0.33557125600000004,-3.998021488,-0.7130586435,-0.046391769000000006
ecoli_00687,-1.1715354537,-0.103547147,-3.979191469,-1.1049943435,0.10538008600000001
ecoli_00688,-0.5315168334,-0.193622802,-2.272533043,0.1728543995,0.342216642
ecoli_00689,-0.6129920351,-0.271951257,-0.886676942,0.0293894455,0.36331122200000004
ecoli_00690,-0.2062943808,0.8765261360000001,-1.232677631,-0.1016146235,1.538991512
ecoli_00691,-0.1319198962,0.8084935360000001,-1.491966504,-0.6361810855000001,1.658506142
ecoli_00692,0.2656709867,0.9157442760000001,-1.30575006,-0.1259046635,1.485949062
ecoli_00693,-0.3483634487,1.011176016,-2.018934617,-0.3723426595,1.585049412
ecoli_00694,-0.3591619435,0.902283076,-2.888442927,-0.5539298505,1.462841342
ecoli_00695,-0.15143336200000002,0.9472996260000001,-2.810146378,-0.7402689145,1.192064092
ecoli_00696,-0.4482912768,0.823034806,-1.5443151190000002,-0.2701748945,1.719680742
ecoli_00697,-0.15016030560000002,0.8417998760000001,-0.987134877,0.1857453215,1.610427042
ecoli_00698,-1.3426747545,-0.087156416,-3.356983861,0.3791737025,0.48229885200000006
ecoli_00699,-1.3180121022,-0.047135399,-3.011744105,-0.1033882405,0.38756987200000004
ecoli_00700,-1.1402049662,0.12196417600000001,-2.786647454,0.3249590315,0.569808832
ecoli_00701,-1.304932016,0.059651514,-3.00155835,-0.0247825315,0.5878713320000001
ecoli_00702,-0.772642562,0.10154764100000001,-3.612524,0.1782234285,0.748215262
ecoli_00703,-1.368598068,0.171203867,-2.953616442,0.28743933250000003,0.772745432
ecoli_00704,-0.5634038116,-0.0422892,-0.914171536,-0.19060129250000002,0.550518202
ecoli_00705,-1.0015115093,-0.0050907420000000005,-1.201063482,-0.7317710825,0.563995832
ecoli_00706,-1.0119000217,-0.104639965,-1.032259509,0.1672542975,0.401711162
ecoli_00707,-0.9979169981,-0.08689561,-1.6035833780000002,5.18475e-05,0.22758527
ecoli_00708,-0.8099650327,0.063928575,-1.4781027610000002,0.0247253905,0.671752252
ecoli_00709,-0.8448829539,-0.046721704,-1.788437443,-0.4367826795,0.614882872
ecoli_00710,-1.3407740207,0.380732609,-3.038080201,0.4704261085,0.8383157120000001
ecoli_00711,-1.2490534647,0.5413918120000001,-3.357620238,-0.30718515350000003,0.953487402
ecoli_00712,-1.0018769148,0.217165399,-0.8885509370000001,0.22938695350000002,0.964090352
ecoli_00713,-1.2334434316,0.26082317,-0.366397095,0.3521390995,0.901377312
ecoli_00714,-0.5128728042,1.1453485460000001,-2.891113986,-0.0884202505,1.718903732
ecoli_00715,-0.8026702247,1.070647936,-2.295582359,0.2420260625,1.351313052
ecoli_00716,-0.0792023011,0.14242569800000002,-0.533657579,-0.4483837075,0.106695308
ecoli_00717,-0.1808064443,0.23916410400000002,-0.344367191,-0.9937582405000001,0.141060303
ecoli_00718,0.0282509466,-0.036123555,-0.8375782860000001,-0.9116599945,-0.230745355
ecoli_00719,-0.0035070477,0.042168756,-1.190283338,-1.7390352035,-0.146208637
ecoli_00720,-0.1534758185,0.11719557800000001,-1.095636268,-1.6312328004999999,-0.153329452
ecoli_00721,-0.3642976431,0.14509675,-1.318271395,-0.5785300345000001,-0.157571648
ecoli_00722,-0.2744261529,0.548075038,-0.9465689650000001,-0.9892095825,1.635612032
ecoli_00723,-0.0244590665,0.49255982000000004,-1.802943704,-0.6140711335,1.622138852
ecoli_00724,-0.23081158740000002,0.155626605,-2.2996305120000002,-0.9059332075000001,0.106107449
ecoli_00725,-1.3360811699,0.458879289,-2.03794247,-1.2427967015,0.524486572
ecoli_00727,-1.9570882122,0.9356459460000001,-1.5755881999999999,-1.0192620055,1.2533454320000001
ecoli_00728,-0.9826773285,0.080522988,-2.278648868,-0.8047120965000001,0.143984317
ecoli_00729,-1.5273378527,0.319070503,-2.415233867,-1.0522433375,0.525939852
ecoli_00730,-0.32044944740000003,-0.060545762,-2.16966077,-0.7845958725000001,-0.05823077
ecoli_00731,-1.0986134447,-0.023064144,-2.624501165,-1.0967146075,0.114430689
ecoli_00732,-0.8759531428,-0.026233267,-2.558844127,-1.6685471165,0.073392837
ecoli_00733,-0.8085390243,0.6346640520000001,-1.761525795,-1.1705451235,0.42039634200000003
ecoli_00734,-1.488918915,0.6909501880000001,-1.9342700800000001,-1.2521108705000001,0.548322022
ecoli_00735,-0.448565384,0.28762259500000004,-1.456350466,-0.48239256950000003,0.622492342
ecoli_00736,-0.5724941396000001,0.536174008,-2.157485108,-0.6459685955000001,0.20184136100000002
ecoli_00737,-0.1541238822,0.17530578100000002,-1.1071649,-0.6396031845,0.8692270320000001
ecoli_00738,-0.6601439895,0.46740904,-1.336569067,-1.0418104015,0.6974166620000001
ecoli_00739,-0.1037147185,0.174656744,-1.821236162,-0.7428920345000001,0.07791659100000001
ecoli_00740,-0.8135168445000001,0.394370202,-2.067751908,-0.6685276265,0.158465929
ecoli_00741,3.1725494883,1.322502666,0.5045836370000001,-0.7827209865,0.9537564220000001
ecoli_00742,1.3960516681000001,0.5798925810000001,-0.033719378,-1.0915632255,0.9814993820000001
ecoli_00743,1.1257208266,0.998987676,0.28225277,-0.5473549305000001,0.851815082
ecoli_00744,0.7016621316,0.9379760260000001,-0.078206571,-0.7971330595,0.805688422
ecoli_00745,0.0454494519,0.736952856,0.010292419,-0.8756157675,0.49241269200000004
ecoli_00746,0.7137088918000001,0.803381376,-0.566696756,-1.0670861775,0.517062142
ecoli_00747,0.1393982279,0.695367646,-0.359677898,-1.3902394165,0.528303952
ecoli_00748,0.13584659030000001,0.681227083,-0.005271161,-0.6520355365,0.573257302
ecoli_00749,-0.5999804162,-0.47601407300000004,-2.02509268,-0.6393831335,1.5288345520000002
ecoli_00750,-1.5724793373,-0.33705242,-3.600489625,-0.1715575195,1.247999062
ecoli_00751,0.8839153583,0.9351348060000001,-1.989812105,1.4349593475,0.9376607320000001
ecoli_00752,0.9599492661000001,0.876612566,-2.523616533,1.4877607895,0.8732817420000001
ecoli_00753,-0.4902958625,0.115148097,-3.894189307,-0.6941515425,0.270418667
ecoli_00754,-0.7045786306,0.09984643500000001,-3.72757251,-1.2035395675,0.209615396
ecoli_00755,0.09556377810000001,0.41419806800000003,-3.88887408,-1.0200984535,0.675028442
ecoli_00756,0.5608273421000001,0.5783373190000001,-2.827998256,-0.6344279295,0.801770202
ecoli_00757,-0.3080039765,0.046307297000000004,-3.562239848,-1.1440539825,-0.557170091
ecoli_00758,0.1280399816,0.036329173,-2.76180169,-1.2451592105,-0.416391233
ecoli_00759,6.2500456675,0.319589504,0.9785448520000001,-0.8324939835,0.662849232
ecoli_00760,12.2595895226,0.503198241,0.6262141720000001,-1.3463750865000002,0.8956378920000001
ecoli_00761,-0.2106422738,0.20693571300000002,-1.529454109,-0.8977397575,-0.16321665600000002
ecoli_00762,-0.21581998460000001,0.188642002,-1.109756405,-0.3921068105,-0.29974473300000004
ecoli_00763,-0.058090928400000005,0.101779039,-0.8744514280000001,-0.8580517795,-0.18690598600000002
ecoli_00764,-0.25840202300000004,0.172979991,-1.20455481,-1.0403326125,-0.027747274000000002
ecoli_00765,-0.0132723904,0.155982392,-1.563429063,-0.8172572515000001,0.034659745
ecoli_00766,0.0795595114,0.23824755400000003,-1.239858506,-0.7286281825,-0.031113969000000002
ecoli_00767,-0.0515031461,0.7806081060000001,-0.9452911460000001,-1.3942688725,2.785352722
ecoli_00768,3.757802085,0.813794416,-0.337545558,0.7356802675,3.009075552
ecoli_00769,-0.9394650487,0.5988579620000001,-2.178190317,-0.4485503155,0.9025170320000001
ecoli_00770,-0.949092233,0.589313505,-2.1464223000000002,-0.7694732565,0.861155212
ecoli_00771,-1.1124280926,0.630282656,-2.228451461,-0.6886455655,1.043320932
ecoli_00772,-0.996167027,0.582770958,-1.232140621,-0.9002365255,1.034550672
ecoli_00773,-0.9100554836,0.694016618,-0.632754751,-1.3615479525,1.160442362
ecoli_00774,-1.0669770445,0.6840427720000001,-0.207500123,-1.1525012045,1.357744682
ecoli_00775,-0.2226659786,0.744539256,-0.7422376470000001,-0.8249230865,0.8815165420000001
ecoli_00776,0.2668475964,0.7080815420000001,-0.563183877,-0.7771303145,0.8068994620000001
ecoli_00777,0.0980493783,0.057748651000000005,-0.509295954,-0.5675639115000001,-0.46818323500000003
ecoli_00778,0.4604831394,0.000836439,-0.292182057,-0.0186526425,-0.504733132
ecoli_00779,0.2175365777,0.393058448,1.413322038,-1.3502126895,-0.568459668
ecoli_00780,0.0868557502,0.51636355,2.080646616,-0.7820182595,-0.40645875600000003
ecoli_00781,0.1081246359,-0.058615956000000004,-2.086521776,-0.8051784815,-0.5666004250000001
ecoli_00782,0.0465875305,-0.003295563,-1.935029235,-0.5400478015,-0.618132993
ecoli_00783,-0.3808768415,0.054635539000000004,-1.004781995,0.0051821235,-0.261739756
ecoli_00784,-0.142183317,0.312142354,-2.232006415,-0.2096301325,-0.12966528100000002
ecoli_00785,1.069037084,-0.7608421670000001,-0.588315476,-1.0842273835,-0.524940594
ecoli_00786,1.0546523125,-0.879332121,-0.8232595920000001,-1.0004273325,-0.7528981960000001
ecoli_00787,0.48894331750000003,-0.028056045,0.500036785,-0.43092823950000003,0.328525112
ecoli_00788,0.9358920648,-0.12884752500000002,-0.07972717400000001,-0.4856981155,0.216529764
ecoli_00789,0.0731772588,0.041432463,-0.9810211999999999,-0.6125879705,-0.45060715500000004
ecoli_00790,-0.28651227220000003,0.037419389000000004,-0.599010971,-0.9788778825000001,-0.34063654800000004
ecoli_00791,0.8411747802,0.6634502010000001,0.481785554,-0.2146634815,0.08479708100000001
ecoli_00792,1.6051012741,1.148891356,1.073453378,0.0041796775,0.475393002
ecoli_00793,0.0988251262,-0.020226017000000002,-0.999180359,-0.9232800415,-0.35326148100000004
ecoli_00794,-0.3987022203,-0.031017067000000002,-0.8893298470000001,-0.1767370805,-0.380653725
ecoli_00795,0.7364029820000001,0.5256937780000001,0.25444973800000004,-0.2805199205,0.36044262200000005
ecoli_00796,-0.059596299500000005,0.521895651,0.276180185,0.0570217505,0.331702712
