,A,Fis,ArcA,NarP,RpoS,IscR,AppY,NarL,YdeO
pcoli__hsTPH_N158trunc__2,0.0387728772693963,-0.9806343980000012,0.4816445750000007,-0.5799933669999993,1.2743906519999992,0.14422956750000004,-2.0292571450000008,-0.4899277475000003,0.04754819550000011
pcoli__hsTPH_N174trunc__1,-1.6017359744790576,-0.3846183080000003,0.1962134750000004,-0.7330438959999991,1.0387569419999991,0.7096817165000004,-0.4978065760000003,-0.5297338444999999,-0.018502650499999884
pcoli__hsTPH_N174trunc__2,-0.5638009989419508,-0.7164335360000003,0.4906586740000005,-0.7356081739999993,1.0399305420000005,0.04011189050000041,-2.1064708660000004,-0.5399660135000001,0.5246524534999999
pcoli__hsTPH_Ntermtrunc__1,0.834766452335236,-1.5687996220000011,0.8530015459999998,-0.7081907129999996,1.6472503019999998,0.6650886314999997,-2.8473448790000004,0.43524424449999977,0.23863748250000014
pcoli__hsTPH_Ntermtrunc__2,-0.6089566048976811,-0.9768274640000012,0.7565656460000003,-0.4306324599999991,1.6992366719999996,1.4955926634999999,-2.2711788310000003,0.6075804584999993,0.4902420315000002
pcoli__hsTPH1__1,-1.4833040536049231,-0.4372692830000009,0.6800699849999994,-0.6105454719999992,1.3210808420000006,1.8280390734999996,-1.8923433610000004,-0.2607317304999999,-0.0011575415000000255
pcoli__hsTPH1__2,-1.352136348227103,-0.3977863230000018,0.6759045060000002,-0.5932696519999991,1.3379151619999998,1.7600652434999997,-1.5140080150000008,-0.27928310450000016,0.2416367295000001
pcoli__MBP__1,1.0556677676033877,-1.140861184000002,-0.573046227999999,-0.4934975219999993,0.5851225919999994,-1.0376566575000012,-1.5284598460000005,-0.7889837015000003,0.16966044649999998
pcoli__MBP__2,1.2855393769629608,-1.2262071220000017,-0.05190353799999947,-1.2982309999999997,0.9447356019999996,-0.26246103850000146,-2.1826968770000006,-0.29348330249999943,0.0449924144999998
pcoli__msCOMT__1,-0.5375062640341467,-0.02111297900000153,0.07940468099999975,0.4387122640000012,0.4017288719999996,0.2713731275000004,-3.1789489820000005,-0.5418198754999999,-0.18658817550000006
pcoli__msCOMT__2,-0.531930444110146,0.03995936599999972,-0.04485783600000026,0.05570758200000103,0.3470431519999995,-0.3075013015000003,-3.7813055640000006,-0.5107075374999992,-0.013561850499999915
pcoli__ocAANAT__1,-0.8671618278029922,-0.04860656400000174,0.1657599009999995,-0.4643002940000001,0.5440581320000001,0.24327829149999936,-1.7913038430000006,-0.6138434604999999,-0.5231687735000001
pcoli__ocAANAT__2,-0.7130046566768613,-0.14402123100000175,0.2116699000000004,-0.27539460899999924,0.567509231999999,0.16633656650000006,-1.9772631060000003,-0.6652457934999996,-0.4531007495000001
pcoli__osTDC_K374H__1,-0.5731653047892509,-1.0251855350000003,0.851500016000001,-0.4290775929999997,1.8341525920000008,2.0989961935,-3.3057180000000006,0.3972365025000002,-0.10993870650000016
pcoli__osTDC_K374H__2,-0.4399845277333066,-0.8850563000000005,0.9796143360000008,-0.3085949039999996,1.939742772000001,1.9581819235,-2.7012265640000006,0.5434466144999988,-0.4339097045000002
pcoli__osTDC_K374L__1,0.2639681997889583,-0.5519230250000007,-0.064751682999999,0.18624569999999974,0.6613088420000004,-0.893455533500001,-3.095060338000001,-0.2198352054999999,-0.2708074745000002
pcoli__osTDC_K374L__2,0.345806141203628,-0.6840313299999998,0.1368758579999998,0.2303825830000008,0.7178447620000004,-0.8724384295000007,-4.153585499000002,-0.14079581050000026,0.14880530049999985
pcoli__osTDC_K374Q__1,-0.931056377324978,-0.35945396300000176,0.4302429019999998,-0.6006167139999999,1.1642765520000005,1.6621849434999998,-1.7525330320000003,-0.2760847524999992,-0.07907382850000011
pcoli__osTDC_K374Q__2,-1.2432796109966604,-0.3930280610000008,0.4564986960000006,-0.5984220879999995,1.2446066919999996,1.6351747334999995,-1.6805834190000009,-0.12585417549999978,-0.10660571150000007
pcoli__osTDC_L360V__1,0.2283777316772716,-0.1943197870000013,0.17240939800000102,0.009581501000000436,0.6133362019999993,-0.9368577064999996,-2.2525947670000006,-0.7044672034999984,-0.17894892550000008
pcoli__osTDC_L360V__2,1.0355645800362718,-0.44607434200000107,0.27383312499999946,0.1513906630000008,0.7643849320000005,-0.9706840245000006,-2.1816996660000005,-0.6702064145000001,-0.013381969500000146
pcoli__pmTPH__1,-0.53355228486478,-0.12354388100000158,-0.3355712559999997,-0.5237305479999996,-0.046391768999999534,-0.22884031150000084,-3.9980214880000013,-0.8203616895000003,-0.7130586435000001
pcoli__pmTPH__2,0.0833696499670268,-0.22536154000000155,-0.10354714700000044,-0.36076860299999947,0.10538008600000026,-0.4661205925000012,-3.9791914690000008,-0.5814454734999996,-1.1049943435
pcoli__RFC__1,-0.0137034196800422,0.15332891099999912,-0.19362280200000012,-0.3964333379999996,0.34221664200000035,0.3665435644999988,-2.2725330430000006,-0.7457907865000006,0.1728543994999998
pcoli__RFC__2,-0.0488600760234619,0.1501054739999983,-0.2719512569999996,-0.2425950749999997,0.3633112220000001,0.042855999500000415,-0.8866769420000011,-0.8047283165000003,0.02938944550000011
pcoli__RFCctrl__1,-1.207470334166758,-1.4662473720000015,0.8765261360000007,-0.6624935099999991,1.538991511999999,2.0712597835000004,-1.2326776310000005,-0.011515938499999656,-0.10161462349999996
pcoli__RFCctrl__2,-1.0651770424168536,-1.6208006820000014,0.8084935360000003,-0.23232157099999906,1.6585061420000002,2.1314123735,-1.4919665040000003,-0.033051968499999695,-0.6361810855000001
pcoli__RFCnopause__1,-0.7113405328937157,-1.68122066,0.915744276,-0.37336500500000014,1.4859490619999995,1.616581953499999,-1.3057500600000005,0.11185093150000024,-0.12590466350000007
pcoli__RFCnopause__2,-0.0273624506335601,-2.066074520000001,1.0111760160000005,-0.3483593839999992,1.5850494119999998,1.2431429835000003,-2.0189346170000007,0.10091024750000076,-0.3723426595000001
pcoli__RFCpluspause__1,0.8767878047566172,-2.0470951540000017,0.9022830759999998,-0.8496136739999995,1.462841341999999,1.2400996934999995,-2.8884429270000016,0.2887766645000003,-0.5539298505000001
pcoli__RFCpluspause__2,1.8791370859961891,-2.533689063000001,0.9472996259999996,-0.7975108889999998,1.192064091999999,0.6952016664999991,-2.8101463780000007,0.3286167855000004,-0.7402689145000001
pcoli__rnCOMT_sol__1,-0.7665748839619492,-1.5667357570000011,0.8230348060000008,-0.4684706769999991,1.7196807419999995,1.5743289234999995,-1.5443151190000006,0.2604318434999993,-0.2701748945000002
pcoli__rnCOMT_sol__2,-0.753969148536756,-1.5657754210000006,0.8417998759999996,-0.5274584969999987,1.6104270419999995,1.9625372235,-0.9871348770000008,0.14479610750000038,0.18574532150000025
pcoli__rnPNMT__1,0.2779586064723509,-0.1341541140000011,-0.08715641599999913,-0.6539227619999988,0.4822988519999996,-0.5398030094999999,-3.3569838610000007,-0.6503718574999997,0.37917370250000015
pcoli__rnPNMT__2,0.2152164132584728,-0.2116050850000004,-0.047135399000000085,-0.28373355,0.38756987200000026,-0.9361247694999992,-3.0117441050000013,-0.5710341855000003,-0.10338824049999996
pcoli__rnTDC__1,-0.5455907381834799,-0.17289433200000026,0.12196417600000052,0.008975653000001138,0.5698088319999997,0.014336576499999863,-2.7866474540000006,-0.8034015284999994,0.32495903150000016
pcoli__rnTDC__2,-0.4948812268947172,-0.2547999930000007,0.05965151400000046,-0.5705894549999995,0.5878713320000006,-0.6283019235000005,-3.0015583500000007,-0.5989118515000005,-0.02478253150000009
pcoli__rnTDC_trunc__1,-0.0969979948032449,-0.5299710810000011,0.1015476409999998,-0.3493528879999994,0.7482152620000004,0.07913839649999943,-3.612524000000001,-0.1505094954999997,0.17822342849999995
pcoli__rnTDC_trunc__2,-0.1529273806649185,-0.8001657340000019,0.1712038670000009,-0.3927113309999992,0.7727454320000007,-0.9142589015000002,-2.9536164420000017,-0.13359554450000033,0.2874393325
pcoli__saCOMT_T2A__1,-0.4659497906242208,-0.2260211630000004,-0.042289199999999035,0.020171685000000217,0.5505182019999992,0.6688295594999989,-0.9141715360000005,-0.5705627094999999,-0.1906012925
pcoli__saCOMT_T2A__2,-0.7195230537889349,-0.17557904900000132,-0.005090742000000148,-0.3138244609999985,0.5639958319999998,0.3856870345000001,-1.2010634820000003,-0.5225363465000008,-0.7317710824999999
pcoli__sfCOMT__1,0.0147981418507381,-0.024868930000000237,-0.1046399650000005,-0.5515390899999995,0.4017111619999998,0.4104180275000005,-1.0322595090000002,-0.8298738904999999,0.16725429749999998
pcoli__sfCOMT__2,0.133682038341191,-0.11827336200000182,-0.08689560999999912,-0.0847998419999989,0.2275852700000005,-0.3227814994999996,-1.6035833780000006,-0.8771755674999993,5.184749999997962e-05
pcoli__sgAANAT_D63G__1,-0.9383504766929603,-0.1063269240000011,0.06392857500000028,0.09455757900000084,0.6717522519999992,-0.27728564350000084,-1.4781027610000006,-0.7726151815000001,0.0247253905
pcoli__sgAANAT_D63G__2,-0.3062554960529201,-0.08753534500000093,-0.04672170399999942,-0.9593520039999994,0.614882871999999,-0.9911977145000002,-1.7884374430000007,-0.6505942794999999,-0.43678267950000027
pcoli__ssDDC__1,-0.4604938694106061,-0.14087398900000106,0.3807326090000007,0.06707758200000047,0.838315712,-0.7166630114999997,-3.0380802010000005,-0.4901580805000005,0.4704261084999999
pcoli__ssDDC__2,-0.3100993380187257,-0.2724765870000017,0.5413918120000005,0.15071598700000075,0.9534874020000004,-0.9042530525000014,-3.3576202380000013,-0.41093302949999977,-0.30718515349999986
pcoli__TP53B__1,-0.6447004117641991,-0.4130788580000005,0.21716539900000065,-0.05488378099999913,0.9640903519999996,0.719064445499999,-0.8885509370000007,-0.31459414650000017,0.22938695350000016
pcoli__TP53B__2,-0.8719411802702967,-0.4501349300000008,0.2608231700000001,0.07688720999999976,0.9013773119999992,0.4843642814999996,-0.3663970950000008,-0.41722876849999935,0.35213909950000005
pcoli__WT__1,0.7384495326683237,-1.5315647960000005,1.145348546000001,-0.2755351819999978,1.7189037319999994,1.1518754735000003,-2.8911139860000006,0.38078835949999856,-0.08842025050000002
pcoli__WT__2,0.5767253011486339,-1.2737205730000003,1.0706479360000003,-0.19931597699999948,1.3513130519999998,1.0199023134999994,-2.2955823590000004,0.3210873534999994,0.2420260624999999
cck__glu_ale4__1,-0.3401254773941337,0.5058839129999999,0.14242569800000027,0.1617316010000005,0.10669530799999903,-0.5692533185000013,-0.5336575790000007,-0.022228270500000317,-0.4483837074999999
cck__glu_ale4__2,-1.2286572048355084,0.8219266529999985,0.2391641040000003,0.5426541470000004,0.14106030299999972,-0.4275087964999997,-0.3443671910000008,-0.3838881334999984,-0.9937582405
cck__cck_ale1__1,-1.5607985632198222,0.9242296029999988,-0.03612355499999964,0.2581616440000012,-0.23074535499999985,-0.2887267305000005,-0.8375782860000003,-0.4706912815000006,-0.9116599945
cck__cck_ale1__2,-1.4401112545896686,0.9312019529999986,0.042168756000000585,0.2101293670000004,-0.14620863700000086,-0.27248463150000113,-1.1902833380000013,-0.3814748984999996,-1.7390352034999998
cck__cck_ale2__1,-1.791704328361946,0.9990398029999988,0.11719557800000048,0.17387967600000032,-0.15332945199999948,-0.2787086975000008,-1.0956362680000007,-0.5828621515000005,-1.6312328005
cck__cck_ale2__2,-2.1061067072978266,1.0183945029999997,0.14509675000000044,0.299090906,-0.15757164799999934,-0.3624439395000003,-1.3182713950000011,-0.3574557165000005,-0.5785300345000001
cck_pgi__gmos_delpgi__1,-0.237277987368397,-0.8996981250000005,0.5480750380000003,-0.4368580769999992,1.6356120319999992,-0.2986187994999998,-0.9465689650000008,0.033470925500000526,-0.9892095825
cck_pgi__gmos_delpgi__2,0.3532674057566681,-1.660006612000001,0.4925598200000003,-0.5195871819999995,1.622138851999999,-0.8652457585000004,-1.802943704000001,0.16535923949999987,-0.6140711335
cck_pgi__pgi_ale1__1,-0.6317917878882395,0.041566039999999305,0.15562660500000014,-0.29786814599999895,0.10610744899999958,0.03465045649999965,-2.2996305120000007,0.1535600155000001,-0.9059332075
cck_pgi__pgi_ale1__2,-2.174471551986801,0.33034861399999826,0.4588792890000004,-0.11143081799999964,0.5244865720000007,0.8820441334999991,-2.037942470000001,-0.05100116050000025,-1.2427967015
cck_pgi__pgi_ale2__2,-3.435446322654609,-0.02898019900000115,0.9356459460000012,-0.12194571899999927,1.2533454319999997,0.9866570634999992,-1.5755882000000008,0.3477169765000001,-1.0192620055
cck_pgi__pgi_ale3__1,-1.5694307797871954,0.07100211199999862,0.08052298800000024,-0.4735101239999997,0.14398431699999925,0.10717858749999998,-2.2786488680000008,0.08478161150000041,-0.8047120965000001
cck_pgi__pgi_ale3__2,-2.21573418559135,0.5248231229999991,0.3190705030000007,-0.05191417699999956,0.5259398520000005,0.22072993549999964,-2.415233867000001,-0.07014522249999901,-1.0522433375000002
cck_pgi__pgi_ale4__1,-1.0823650209560334,0.6131674629999999,-0.060545762000000274,-0.30991820799999914,-0.058230769999999765,-0.1309072595000007,-2.169660770000001,0.06682618650000016,-0.7845958725
cck_pgi__pgi_ale4__2,-2.7775293321512047,1.0731951829999993,-0.02306414399999923,-0.16849790799999909,0.11443068900000065,0.09653187850000043,-2.6245011650000007,-0.4949047524999992,-1.0967146075
cck_pgi__pgi_ale4__3,-2.836655204140404,1.067136572999999,-0.026233267000000282,-0.0714741529999996,0.0733928370000001,-0.06067039150000043,-2.5588441270000004,-0.4233367555000003,-1.6685471165
cck_pgi__pgi_ale5__1,-0.9799968621366372,0.030495002999998636,0.6346640519999998,0.30920246400000106,0.4203963420000001,-0.09542122050000046,-1.7615257950000007,0.09654271349999988,-1.1705451235000002
cck_pgi__pgi_ale5__2,-2.3387765476789006,0.7058154029999991,0.6909501880000004,0.5643817990000013,0.5483220220000007,0.15118265949999987,-1.9342700800000008,-0.1690726394999995,-1.2521108705
cck_pgi__pgi_ale6__1,-0.6694482711275846,0.28068271899999964,0.2876225950000002,0.30535289100000096,0.6224923419999993,-0.30856567650000066,-1.4563504660000008,0.2727998925000001,-0.4823925695000002
cck_pgi__pgi_ale6__2,-2.225032922596504,0.9257151329999987,0.5361740079999997,0.20208517100000026,0.2018413609999996,0.1803861854999997,-2.157485108000001,-0.1189925504999998,-0.6459685955000001
cck_pgi__pgi_ale7__1,-0.4476626282547292,0.13282970299999874,0.1753057810000005,0.4346137020000009,0.8692270319999995,-0.2919965355000009,-1.1071649000000008,0.11700101550000053,-0.6396031845000001
cck_pgi__pgi_ale7__2,-1.479990992805996,0.6339075629999993,0.4674090399999997,0.39960958200000096,0.6974166620000002,0.08024637049999939,-1.3365690670000006,-0.12247535749999905,-1.0418104015
cck_pgi__pgi_ale8__1,-0.7059834619343835,0.20284524899999926,0.17465674399999995,0.14834455999999996,0.07791659099999926,-0.3550236555000001,-1.8212361620000008,0.09809573949999972,-0.7428920345000001
cck_pgi__pgi_ale8__2,-1.80014463772749,0.7466194829999999,0.39437020200000106,0.2531233160000008,0.15846592900000012,0.08513134849999915,-2.067751908000001,-0.1403017965000002,-0.6685276265
cck_sdh__gmos_delsdhCB__1,4.157081557749657,-0.686268535,1.3225026659999999,0.5908129899999999,0.9537564219999995,-2.6751493795,0.5045836369999996,0.9577260554999992,-0.7827209865000001
cck_sdh__gmos_delsdhCB__2,3.000606675661626,-1.2512373960000005,0.5798925810000011,0.48437691200000105,0.9814993819999992,-2.6714448265,-0.03371937800000069,1.2829432884999994,-1.0915632255
cck_sdh__sdh_ale1__1,-1.034246800829385,0.21579348099999865,0.9989876760000004,0.21870682800000107,0.8518150819999999,-0.033441113500000334,0.2822527699999995,0.16627008849999925,-0.5473549305000001
cck_sdh__sdh_ale1__2,-2.0943069915760466,0.25013338299999965,0.9379760259999994,0.4349791349999999,0.8056884219999993,-0.0016212275000011545,-0.07820657100000084,0.3032121315000005,-0.7971330595000001
cck_sdh__sdh_ale2__1,-2.039562293052072,0.5677995029999998,0.7369528560000003,0.5515945010000003,0.4924126920000002,-0.2539964955000009,0.010292418999999777,0.06055213150000061,-0.8756157675
cck_sdh__sdh_ale3__2,-1.3200997780830075,0.4909652229999999,0.8033813760000008,0.12243639300000098,0.5170621420000003,-0.057123982500000274,-0.5666967560000007,0.1116408455000002,-1.0670861775
cck_sdh__sdh_ale3__1,-1.513785943788946,0.549128442999999,0.6953676459999993,0.2704970330000007,0.5283039519999999,-0.1371570765000012,-0.35967789800000105,-0.08640840849999963,-1.3902394165
cck_sdh__sdh_ale3__3,-1.7131643332471282,0.6079372029999988,0.6812270829999996,0.4131221350000001,0.573257302,-0.22288732650000045,-0.005271161000000468,-0.11876943150000052,-0.6520355365000001
cck_pts__gmos_delptsHIcrr__2,2.700363214600341,-1.6821651730000011,-0.476014073,-0.6826563209999996,1.5288345519999993,-1.9871860744999996,-2.0250926800000006,-0.09096552749999988,-0.6393831335
cck_pts__gmos_delptsHIcrr__1,1.4435545996149983,-1.461705941,-0.3370524200000009,-0.8288153339999997,1.247999062,-1.7423940165000005,-3.6004896250000007,-0.13545914449999952,-0.1715575195000001
cck_pts__pts_ale1__2,-1.810721599832364,-0.1777762350000014,0.9351348060000008,-0.2993721300000001,0.9376607319999994,0.5799329755000002,-1.9898121050000008,-0.2160116335,1.4349593475
cck_pts__pts_ale1__1,-1.4055438807781042,-0.10585025000000137,0.8766125660000004,-0.2811519339999995,0.8732817419999996,0.4335666504999995,-2.5236165330000007,-0.29661428050000005,1.4877607895000002
cck_pts__pts_ale2__2,-2.496836882248934,0.9268674729999996,0.1151480970000005,-0.026881948999998958,0.2704186669999995,-0.3948499615000003,-3.894189307,-0.7527068004999995,-0.6941515425
cck_pts__pts_ale2__1,-2.6921874467039157,0.9838625229999992,0.0998464349999999,-0.4511757799999989,0.20961539600000026,-0.2851265325000014,-3.7275725100000012,-0.6565486024999991,-1.2035395675
cck_pts__pts_ale3__2,0.1354655190057419,0.4459803099999995,0.414198068000001,-0.2234877629999996,0.6750284420000003,1.0205660135,-3.8888740800000012,-0.9239654305,-1.0200984535
cck_pts__pts_ale3__1,-0.1459412330442764,0.3325228559999989,0.578337319000001,-0.2938556719999994,0.8017702020000002,1.0864739935000003,-2.8279982560000008,-0.6381105895000001,-0.6344279295000002
cck_pts__pts_ale4__2,-2.457651145498789,1.103807312999999,0.04630729700000025,0.1721910720000004,-0.5571700909999997,-0.2840527425000001,-3.5622398480000013,-0.6865628524999998,-1.1440539825
cck_pts__pts_ale4__1,-1.9315544373267144,1.1024804329999984,0.03632917300000038,0.31995024999999977,-0.4163912330000006,-0.5279920325000003,-2.7618016900000013,-0.7730456334999998,-1.2451592105000002
