,A,Fnr,ihfB
ecoli_00422,2.8159896951,-0.332838362,-0.09703083500000001
ecoli_00423,1.3744141027,-0.6325393610000001,-0.049583385
ecoli_00424,1.8181450245000002,-0.553225578,0.135071655
ecoli_00425,-1.4260936822999999,-0.497033549,-0.592842238
ecoli_00426,-1.8719755087,-0.42973484100000003,-0.58999575
ecoli_00427,1.8922962347,-0.5066094210000001,-0.367639655
ecoli_00428,1.1602452806999999,-0.476166085,-0.29849762500000004
ecoli_00429,0.7654992198,-0.54083384,-0.38001561500000003
ecoli_00430,0.5391863593,-0.542365552,-0.376293755
ecoli_00431,1.1883791248,-0.446139218,0.19238305500000003
ecoli_00432,1.5663238697000001,-0.6800252410000001,0.510890925
ecoli_00433,1.1052153386,-0.6060665230000001,0.24630422500000002
ecoli_00434,1.1232988338,-0.6258130630000001,0.38751159500000004
ecoli_00435,1.8672592747,-0.5646101130000001,-0.45869837300000005
ecoli_00436,1.9969728183000002,-0.5686878670000001,-0.355403095
ecoli_00437,2.1908434591,-0.651898806,-0.447231433
ecoli_00438,2.3466404014,-0.6178540090000001,-0.371389305
ecoli_00439,1.4578165637,-1.029492911,0.178874645
ecoli_00440,0.9064153434000001,-0.68996751,0.311857795
ecoli_00441,0.0225542431,-0.683328931,-0.467012603
ecoli_00442,0.48683019180000003,-0.47066650200000004,-0.372629985
ecoli_00443,0.3641020189,-0.720102758,-0.431921053
ecoli_00444,0.6312423009,-0.757716979,-0.424432715
ecoli_00445,1.0266673082,-0.613270037,0.140553845
ecoli_00446,0.3489421039,-0.634533915,0.24958026500000002
ecoli_00447,2.329436479,-1.473940054,0.670059155
ecoli_00448,3.147545762,-1.567203776,0.584683415
ecoli_00449,0.8132206412,-1.124824807,1.127235165
ecoli_00450,1.1310406487,-1.181267665,1.086679905
ecoli_00451,3.581432443,-1.3757046910000001,0.419866055
ecoli_00452,3.5684619052,-1.376913207,0.633658665
ecoli_00453,1.5142211977,-1.441781878,0.992749325
ecoli_00454,1.8521861802,-1.43565696,0.978565255
ecoli_00455,2.1750650685,-1.529352188,0.07488206500000001
ecoli_00456,2.9153586351,-1.4608699120000002,0.076697995
ecoli_00457,1.9267214356000002,-1.573940725,0.35601839500000004
ecoli_00458,1.6498517636,-1.587397541,-0.003665175
ecoli_00459,1.6765526299,-1.610960337,0.390416185
ecoli_00460,1.7703695512,-1.537168137,0.45289707500000004
ecoli_00461,-7.1687834754,-0.7947728310000001,-1.004696949
ecoli_00462,-6.7258357322,-0.711595816,-1.039493529
ecoli_00463,-4.4108289621,-1.959879614,0.560565675
ecoli_00464,-4.6196118995,-1.992148699,0.6126008350000001
ecoli_00465,1.2509509863,-0.9138769640000001,0.9432713450000001
ecoli_00466,1.4152704215,-0.8770422170000001,0.936693195
ecoli_00467,-5.2399832605,-1.8100021380000002,-0.685354248
ecoli_00468,-5.4190211114,-1.911786533,-0.7342108110000001
ecoli_00469,0.6312340106000001,-0.7551962090000001,1.100573585
ecoli_00470,0.3421314623,-0.8057040050000001,1.042834665
ecoli_00471,-6.1467985571,-1.272700713,-1.245766886
ecoli_00472,-6.6199221365,-1.285143709,-1.365107315
ecoli_00473,-6.6201686013,-1.767592873,0.496570985
ecoli_00474,-6.4621400898,-1.663140319,0.521179295
ecoli_00475,-6.4099117599,-1.092642111,0.18434866500000002
ecoli_00476,-6.1442049083,-1.03221939,0.172252555
ecoli_00477,-4.2360757606,-1.824259277,-1.04493152
ecoli_00478,-4.0491444923,-1.824737212,-0.94008373
ecoli_00479,-2.1745671716,-0.49775268800000005,1.188748505
ecoli_00480,-1.9921637942000001,-0.48845080900000004,1.132852455
ecoli_00481,-1.2587628512,-0.629519641,0.315758295
ecoli_00482,-1.2035128997,-0.510347726,0.327461795
ecoli_00483,0.6433341059000001,-1.330013863,0.34490785500000004
ecoli_00484,0.5988888245,-1.340629176,0.359382225
ecoli_00485,-0.10274608930000001,-2.154292839,0.042946165
ecoli_00486,-0.4618070517,-2.186921256,0.148344995
ecoli_00487,-0.9148247258000001,-0.363607589,-1.113655764
ecoli_00488,-0.3593171008,-0.26936122900000004,-1.286862524
ecoli_00489,-8.7815716351,-1.5861596310000001,-0.130483775
ecoli_00490,-9.260775904,-1.554112041,-0.11948199500000001
ecoli_00491,1.3649890546,-0.982470728,-1.008928745
ecoli_00492,0.43899402870000004,-0.9951957260000001,-1.091690486
ecoli_00493,0.2426784266,-1.358499992,-0.38165406500000004
ecoli_00494,0.5270611447,-1.388633639,-0.349034975
ecoli_00495,-5.2476944084,-0.989835321,1.455038345
ecoli_00496,-5.7727757642,-1.046526627,1.366600795
ecoli_00497,1.1659484737999999,-0.627626621,1.232707105
ecoli_00498,0.9370499839,-0.594704153,1.196058335
ecoli_00499,-1.7714857945,-0.6038745640000001,0.32144473500000004
ecoli_00500,-1.7939018656,-0.619591071,0.254998695
ecoli_00501,-4.2014286171,-0.9148683420000001,-0.34763808500000004
ecoli_00502,-4.212223586,-0.9852227830000001,-0.33729100500000003
ecoli_00503,-1.1894863455,-0.49219957300000006,-0.748208975
ecoli_00504,-1.2020000932000001,-0.5109897880000001,-0.77338142
ecoli_00505,-9.133503814,-1.3424401160000001,0.7751741050000001
ecoli_00506,-9.342466565,-1.381257632,0.778722075
ecoli_00507,1.7135210849,-1.647171522,0.017340905
ecoli_00508,1.7970371523000002,-1.672436319,0.268100265
ecoli_00509,0.9743009565,-1.592588379,0.29628289500000005
ecoli_00510,1.1847027202,-1.618416323,0.39963469500000004
ecoli_00511,2.0397112561,-1.822635071,0.076579375
ecoli_00512,1.9879516063,-1.744095974,0.131004705
ecoli_00513,0.7845428656000001,-0.5684677490000001,1.210572895
ecoli_00514,0.9031208563,-0.546228793,1.222105615
ecoli_00515,-1.5485576870000002,-1.034137505,-0.7767742820000001
ecoli_00516,-1.6585056187,-1.030251514,-0.85283599
ecoli_00517,1.9980706684,-0.004000038,-0.8659966050000001
ecoli_00518,2.6986214912,-0.298286875,-0.9510845130000001
ecoli_00519,2.5355840368,-0.390843082,-0.892650067
ecoli_00520,1.9959997957,-0.357732802,-0.650211917
ecoli_00521,2.3759124242,-0.113309328,-0.449078336
ecoli_00522,1.4746508596,-0.344769418,-0.756018851
ecoli_00523,2.62112572,-0.24647739000000002,-0.9738206110000001
ecoli_00524,4.8651842304,0.529609298,0.609933425
ecoli_00525,4.9058742386,0.48756842800000005,0.5490627650000001
ecoli_00526,4.3744514445,0.392257358,0.20033556500000002
ecoli_00527,4.6350870061,0.350241148,0.21333680500000002
ecoli_00528,-0.7056814547,0.9029290280000001,-0.101637155
ecoli_00529,-2.2248406883,0.609610548,-0.49744366
ecoli_00530,2.622444939,0.641891428,-1.24988038
ecoli_00531,-1.6240327804999999,0.6362542680000001,-1.09819233
ecoli_00532,3.1105059358,-0.069928169,-0.10574536500000001
ecoli_00533,2.166250577,-0.356938888,-0.101382835
ecoli_00534,3.3516141986,-0.20300362200000002,-0.140543905
ecoli_00535,2.3316998346,-0.56719329,-0.151116715
ecoli_00536,4.8780465184,0.176819585,-0.28454211500000004
ecoli_00537,4.730635793,-0.014051734000000001,-0.218709975
ecoli_00538,4.3331736919,0.16454690600000002,0.059289785000000005
ecoli_00539,4.5719617502,0.04942089,0.08908384500000001
ecoli_00540,-2.3420642522,1.140941988,-0.518450237
ecoli_00541,-2.3279779869,1.045733608,-0.47543456700000003
ecoli_00542,-1.5440012242,1.687118618,-0.869744331
ecoli_00543,-0.5523261497,1.924601218,-1.050985093
ecoli_00544,-1.5603238072,1.2535135880000001,-0.72520451
ecoli_00545,-2.5748507956,1.4200948580000001,-0.7641835720000001
ecoli_00546,6.1638533982,-0.029437925,-1.0700173099999999
ecoli_00547,6.2402173758,0.023303834000000002,-1.103072573
ecoli_00548,6.2242412454,-0.12311351100000001,-1.148855377
ecoli_00549,6.6231352273,-0.25887170600000003,-0.9061221570000001
ecoli_00550,6.9483506087,-0.12083388,-0.9090295740000001
ecoli_00551,6.4433401701,-0.140030082,-0.6581965830000001
ecoli_00552,4.187009172,-0.746910359,-1.130481859
ecoli_00553,3.8106254935,-0.46070500500000006,-1.097951499
ecoli_00554,3.7387080881,-0.561469801,-0.7678107230000001
ecoli_00555,3.7296591306,-0.629128047,-0.501428296
ecoli_00556,3.326515378,-0.506875812,-0.539670415
ecoli_00557,2.8411230101,-0.46959708200000005,-0.418458545
ecoli_00558,4.9343523995,-0.021811511000000002,-0.859777644
ecoli_00559,5.5416519482,0.12091694500000001,-0.8969574320000001
ecoli_00560,6.4942432897,0.583430698,-0.7157152090000001
ecoli_00561,6.7105634485,0.684444928,-0.827818583
ecoli_00562,-0.026499991100000002,2.044364118,1.084884585
ecoli_00563,-1.7277997509,2.007240748,1.110534925
ecoli_00564,4.6330229395,-0.44488061100000004,-0.322763075
ecoli_00565,5.2932362432,-0.566406158,-0.293092475
ecoli_00566,2.2323110327,-0.623195319,0.34716982500000004
ecoli_00567,2.0980407495,-0.482923786,0.33392048500000004
ecoli_00568,2.1109717247,-0.717700459,-0.291864605
ecoli_00569,2.0149124542,-0.64186743,-0.29224345500000004
ecoli_00570,2.1154213047,-0.679187866,-0.465235485
ecoli_00571,2.4248765484,-0.6098498250000001,-0.483834904
ecoli_00572,2.9924365043,-0.366249486,-0.230275895
ecoli_00573,3.6365842682,-0.163033003,0.08051488500000001
ecoli_00574,1.8511609624,-1.778704773,0.414410155
ecoli_00575,2.2077860623,-1.87458859,0.420775255
ecoli_00576,4.5464647167,-0.870340709,-0.091196495
ecoli_00577,3.9739238344,-0.9554763430000001,0.18637689500000001
ecoli_00578,3.6387084901,-1.000417803,-0.25625172500000004
ecoli_00579,4.6392266381,-0.683897696,0.16089092500000002
ecoli_00580,3.2112824897,-0.948053416,-0.5423704530000001
ecoli_00581,3.6388358192,-0.945781996,-0.41065191500000003
ecoli_00582,4.149832585,-0.6740969290000001,0.556681175
ecoli_00583,4.415042677,-0.770029595,0.044054445000000005
ecoli_00584,2.529043357,-1.033200047,0.150418815
ecoli_00585,2.4766644728,-1.203083779,0.296173185
ecoli_00586,0.7170679639,-1.047631244,-0.39758026500000004
ecoli_00587,2.1577658065,-0.9799620080000001,-0.7291996590000001
ecoli_00588,1.3407127878,-0.89488495,-0.535026925
ecoli_00589,0.9533239755,-0.9689770120000001,-0.47481011500000003
ecoli_00590,0.5569087353000001,-0.641609003,0.676957735
ecoli_00591,0.15468809090000002,-0.582725383,0.760018115
ecoli_00592,1.8797410197,-1.900315751,0.732289525
ecoli_00593,1.8173989877,-1.906916504,0.43077015500000004
ecoli_00594,2.5697867067,-1.496060902,0.394077915
ecoli_00595,2.5657386369,-1.77884102,-0.033236975
ecoli_00596,4.2897127084,-1.362481013,-0.08328756500000001
ecoli_00597,3.3844310422,-1.310339443,-0.444519447
ecoli_00598,5.2802700114,-0.630128715,0.360943715
ecoli_00599,3.9616304932,-0.791538139,-0.0008650550000000001
ecoli_00600,4.8476279335,0.808790208,-1.239469425
ecoli_00601,5.0509347407,-0.15626136300000001,-0.906114233
ecoli_00602,4.6412584607,0.052103735000000005,-0.664380941
ecoli_00603,4.6609313626999995,-0.18145813,-0.751543803
ecoli_00604,5.2698562815,0.812325618,-0.582283069
ecoli_00605,4.8620760477000005,0.179824972,-0.6685993090000001
ecoli_00606,2.637992835,-0.8299582590000001,-0.8101516240000001
ecoli_00607,3.2954566322,-0.8454112730000001,-0.821579228
ecoli_00608,4.9756871671,-0.647607354,-0.6815045200000001
ecoli_00609,3.7171173805,-0.612683498,-1.030650892
ecoli_00610,4.4504270089,-0.618440988,-0.91410638
ecoli_00611,2.8310504815,-0.6966102150000001,-0.396619785
ecoli_00612,2.9986050454,-0.240071578,-1.143270606
ecoli_00613,2.1261049443,-0.594975123,-0.5396704520000001
ecoli_00614,3.3617865221,-0.596275301,-0.460564228
ecoli_00615,4.0895151559,-0.163952428,-1.3851055859999999
ecoli_00616,3.6252209992,-0.109945651,-0.664774753
ecoli_00617,2.88610144,-0.35768003600000003,-0.693988244
ecoli_00618,0.3550224299,-0.654336129,-0.29706712500000004
ecoli_00619,0.8073349733,-0.677531934,-0.29380178500000004
ecoli_00620,-0.5323657896,-0.275686384,1.463623175
ecoli_00621,-0.45171757970000004,-0.23889179400000002,1.494380965
ecoli_00622,1.9231423356000001,-0.460226424,0.22948868500000003
ecoli_00623,2.0909333535,-0.44076187600000005,0.23820617500000002
ecoli_00624,1.4205913088,-0.39054706100000003,0.514330825
ecoli_00625,2.0242345813,-0.33950688700000003,0.370737925
ecoli_00626,1.09654623,-0.43615873400000005,0.083314765
ecoli_00627,1.1974915899,-0.46865413,0.069082845
ecoli_00628,2.5234734374,-0.403988891,0.18947349500000002
ecoli_00629,2.9623216416,-0.444489053,0.133589245
ecoli_00630,-0.1184715768,-0.5007945340000001,0.917496175
ecoli_00631,-0.4565476304,-0.5053284840000001,1.035549985
ecoli_00632,-0.10737557260000001,-0.466470657,0.5520848150000001
ecoli_00633,0.0626995796,-0.37675922300000003,0.555115985
ecoli_00634,-0.6442384314,-0.500119204,0.686704335
ecoli_00635,-0.1030685441,-0.415345976,0.7940552550000001
ecoli_00636,-0.3860288275,-0.511825053,1.138283835
ecoli_00637,-0.2043725532,-0.31485701400000005,1.028434795
ecoli_00638,1.7368385971,-0.482160317,0.410782715
ecoli_00639,1.8262343882,-0.40976297300000003,0.35958486500000003
ecoli_00640,1.7156501068,-0.630122988,1.098912665
ecoli_00641,2.2184717296,-0.638148942,0.8824161150000001
ecoli_00642,-0.4483916812,-0.298386825,0.47925305500000004
ecoli_00643,-0.5610386882,-0.38006166300000005,0.6728564450000001
ecoli_00644,1.8322156513,-0.40089768800000003,0.284564975
ecoli_00645,1.786162043,-0.42101342,0.28185787500000004
ecoli_00646,1.7761680573,-0.5254932990000001,0.254282775
ecoli_00647,2.2182167514,-0.743997498,0.485982265
ecoli_00648,2.0220032281,-0.46272072300000006,0.260959535
ecoli_00649,2.0577255091,-0.420530377,0.295162105
ecoli_00650,1.1705272596,-0.454985071,0.224120605
ecoli_00651,1.9423292776,-0.497514312,0.11325776500000001
ecoli_00652,-0.24752844040000002,0.022332146,1.246747625
ecoli_00653,0.1222546718,-0.17518171200000002,1.262952225
ecoli_00654,1.8026265782,-0.48296065600000004,0.464873735
ecoli_00655,1.8664154909000001,-0.402594561,0.37343606500000004
ecoli_00656,1.8939387070000002,-0.3763032,0.291465275
ecoli_00657,1.6773965032,-0.42449361100000005,0.276043525
ecoli_00658,1.4288745986,-0.43643012200000003,0.064708835
ecoli_00659,1.7296815901,-0.5736641880000001,0.09849440500000001
ecoli_00660,0.45573786250000003,-0.125359269,0.9019469250000001
ecoli_00661,0.26302995,-0.087385535,0.8548870150000001
ecoli_00662,1.3227490141,-0.329506452,0.24889085500000002
ecoli_00663,1.4610041151,-0.42721245100000005,0.167138795
ecoli_00664,1.106556702,-0.040118541,0.30525573500000003
ecoli_00665,1.0332599011,-0.089151637,0.36285334500000005
ecoli_00666,0.0225134347,-0.45094076,0.9229170050000001
ecoli_00667,0.2381682974,-0.25446565200000004,0.6854901050000001
ecoli_00668,-0.3241330814,0.081208522,1.094570805
ecoli_00669,-0.6318804333,-0.36300764,1.385971565
ecoli_00670,-0.8541484532,-0.457813974,0.893005295
ecoli_00671,-0.4534557476,-0.416483586,0.8963619450000001
ecoli_00672,0.8433519906,-0.911700291,0.107615625
ecoli_00673,0.5712314767000001,-0.326153116,0.8126329750000001
ecoli_00674,0.7764424316,-0.417527969,0.146692115
ecoli_00675,0.8246250669,-0.350991349,0.008338235000000001
ecoli_00676,1.6822024631999999,-0.39319892100000003,0.343833905
ecoli_00677,1.630794582,-0.40912006900000003,0.31392150500000005
ecoli_00678,0.5203888875,-0.486733729,1.283960655
ecoli_00679,0.1407992474,-0.540014471,1.646649845
ecoli_00680,0.9485089368,-0.341437437,-0.0025753950000000003
ecoli_00681,0.8539726995,-0.278014552,0.044617885
ecoli_00682,0.2480100566,-0.554256646,0.7409232450000001
ecoli_00683,-0.0239673405,-0.5038226680000001,0.7893113850000001
ecoli_00684,2.3539343615,-0.557847917,0.213034735
ecoli_00685,2.5483766708999998,-0.462101802,0.286647295
ecoli_00686,0.8624913603000001,-0.361514938,-0.542287796
ecoli_00687,0.8337065818,-0.25580899,-0.41813227500000005
ecoli_00688,1.9890370679,-0.39788874500000004,-0.042492765
ecoli_00689,2.2337281889,-0.392249092,-0.05563172500000001
ecoli_00690,-0.0661793202,-0.444479887,1.244599755
ecoli_00691,-0.2067107381,-0.440878498,1.195212395
ecoli_00692,0.3102173828,-0.286424479,1.277978395
ecoli_00693,1.2696200823,-0.08273235300000001,1.2688223650000001
ecoli_00694,1.4346681669,0.15455127,0.7064890450000001
ecoli_00695,1.9707412886000002,0.07042016200000001,0.7123646450000001
ecoli_00696,-0.49389246480000004,-0.172748066,1.321847665
ecoli_00697,-1.0300492291,-0.433783454,1.358654825
ecoli_00698,1.6075985306,-0.317963561,-0.138566415
ecoli_00699,2.0009187908,-0.187636618,-0.260910865
ecoli_00700,1.2970088464,-0.426911403,0.15724927500000002
ecoli_00701,1.5825335072,-0.374873799,0.24430457500000002
ecoli_00702,0.9019095914,-0.404417173,0.35363555500000005
ecoli_00703,1.3031049253,-0.444723462,0.359096935
ecoli_00704,2.3838600247,-0.428602874,0.20285039500000002
ecoli_00705,2.2649386332,-0.37812269,0.17900243500000002
ecoli_00706,1.0487523001,-0.449602194,0.018296925000000002
ecoli_00707,1.3320136712,-0.503153504,-0.126603595
ecoli_00708,1.6959060863,-0.504442709,0.21465630500000002
ecoli_00709,1.7435238367,-0.505781927,0.056648645000000004
ecoli_00710,1.132777527,-0.487620437,0.579620345
ecoli_00711,1.2191521158,-0.440656914,0.548219425
ecoli_00712,1.9381297829,-0.37519571700000004,0.479602405
ecoli_00713,1.8297509773,-0.39368933300000003,0.5183036950000001
ecoli_00714,0.3203964164,-0.017957380000000002,1.518822565
ecoli_00715,1.0700226136,0.065247204,1.598293755
ecoli_00716,1.3785716414,-0.359452357,0.842483995
ecoli_00717,1.2254726565,-0.830568478,0.388702445
ecoli_00718,2.8443005880000003,-0.9610595980000001,0.128377715
ecoli_00719,3.198312513,-0.9317755310000001,0.157465675
ecoli_00720,1.7497906492,-0.968537508,0.013104265
ecoli_00721,1.8894783183000001,-0.9813371310000001,-0.029159615000000003
ecoli_00722,-0.24942986080000001,-0.462809046,0.27706467500000004
ecoli_00723,1.6088237082,-0.16406430800000002,0.050797045000000006
ecoli_00724,-0.9173014531,-0.428273263,0.190522785
ecoli_00725,-0.9805677435000001,-0.763997408,0.026093085000000002
ecoli_00727,-2.2227933953,-0.7069345330000001,0.44689495500000004
ecoli_00728,-0.2821610647,-0.32058263600000003,0.310244735
ecoli_00729,-0.627625104,-0.846577046,-0.08744309500000001
ecoli_00730,0.44280118420000003,-0.45959830300000004,0.5186149950000001
ecoli_00731,1.1392444512,-1.119133921,0.035103995
ecoli_00732,0.8829038197,-1.059300256,0.074921925
ecoli_00733,-0.2384475165,-0.22886420100000002,0.387921505
ecoli_00734,0.034603557800000004,-0.698604067,0.089578665
ecoli_00735,-0.3011293524,-0.39119517,0.6129683850000001
ecoli_00736,0.025107357400000002,-0.8692978560000001,0.15115166500000002
ecoli_00737,-0.48015403170000004,-0.355468852,0.7453702050000001
ecoli_00738,-0.0184257835,-0.788864768,0.295785625
ecoli_00739,0.8042188512,-0.15190588100000002,0.703560815
ecoli_00740,1.0163331144,-0.5813522750000001,0.249876495
ecoli_00741,1.5693491659,-2.153072614,1.046529055
ecoli_00742,1.8589302078,-1.833458404,0.9514397750000001
ecoli_00743,2.6371424201,-0.8717332860000001,0.8348676650000001
ecoli_00744,2.9167399873,-0.832016394,0.837305095
ecoli_00745,2.5258289287,-0.8793918270000001,0.667542205
ecoli_00746,3.0322660034,-0.78100001,0.733626585
ecoli_00747,2.5356802698000003,-0.942097155,0.568807075
ecoli_00748,2.2518337817000003,-0.891283338,0.5951379450000001
ecoli_00749,1.4356045961000001,-1.367867184,-0.327138825
ecoli_00750,1.4726897209,-1.12302913,-0.247118355
ecoli_00751,3.1053265345,-0.9976202350000001,0.44672369500000003
ecoli_00752,3.1615020427,-0.9334525690000001,0.47335884500000003
ecoli_00753,1.5367832499,-1.367776943,0.051775695000000004
ecoli_00754,1.429547401,-1.4130985740000002,0.0058354850000000005
ecoli_00755,0.1807434252,-1.120795099,-0.651264758
ecoli_00756,1.2884949072,-1.133876401,-0.32246742500000003
ecoli_00757,1.99418543,-0.709741882,0.08030092500000001
ecoli_00758,1.3677667667,-0.7506745410000001,0.09726459500000001
ecoli_00759,1.1001449869,-1.7581264189999999,1.048444065
ecoli_00760,-0.4355430268,-1.735542686,1.207673445
ecoli_00761,2.3220279453,-0.9005377990000001,0.16689092500000002
ecoli_00762,2.6030991715000003,-0.9051531070000001,0.200658835
ecoli_00763,2.3160989281,-0.890671647,0.186564275
ecoli_00764,2.4263769778,-0.9525487850000001,0.14256685500000002
ecoli_00765,2.5088342656,-0.8742065520000001,0.259075495
ecoli_00766,2.7406624846,-0.974660595,0.22985128500000002
ecoli_00767,-0.8342673323,-0.223833986,-0.14978443500000002
ecoli_00768,-2.4742080038,-0.61930912,-0.244867415
ecoli_00769,2.0717137872,-0.453161741,0.506975205
ecoli_00770,2.7516427383,-0.45167639800000003,0.504270635
ecoli_00771,2.1935303629,-0.405913379,0.5628485750000001
ecoli_00772,2.0472759289,-0.6912261780000001,0.446366925
ecoli_00773,1.8469658923,-0.860453227,0.521839385
ecoli_00774,1.4630206376000001,-0.875080285,0.621347145
ecoli_00775,2.6963386771,-0.866990239,0.371361985
ecoli_00776,2.7765828127,-0.870113672,0.416004335
ecoli_00777,0.8852210180000001,-0.673721619,-0.118275265
ecoli_00778,1.2597377027,-0.7296190680000001,-0.09381905500000001
ecoli_00779,3.2580833479,-1.6861938410000001,-0.043575325000000005
ecoli_00780,2.8136840169,-1.878975825,-0.050591175
ecoli_00781,0.8194496109,-0.623965144,-0.13953246500000002
ecoli_00782,1.2424460169,-0.602857631,-0.084533575
ecoli_00783,1.8596829133,-0.619788553,-0.14809028500000002
ecoli_00784,3.2174485718,-0.873934305,-0.20983636500000002
ecoli_00785,1.032803898,-0.8099119770000001,-0.22948815500000003
ecoli_00786,1.3683846963000001,-0.7988871120000001,-0.305050535
ecoli_00787,1.0263019538,-0.640705841,0.33864483500000003
ecoli_00788,2.1356665752,-0.68451218,0.352936165
ecoli_00789,1.5164636473000002,-0.7351243470000001,-0.179845215
ecoli_00790,1.0596142594,-0.748227484,-0.133927275
ecoli_00791,3.206206205,-0.773382533,0.17805272500000002
ecoli_00792,2.5383994914,-0.932560217,0.5808612550000001
ecoli_00793,1.7307305425,-0.7014007320000001,-0.12245240500000001
ecoli_00794,1.3808694005,-0.651219827,-0.11016321500000001
ecoli_00795,2.5112430212,-0.733972559,0.258050795
ecoli_00796,2.1468837472,-0.620611539,0.214724405
ecoli_00797,0.8428108652,-1.266129456,0.525156825
ecoli_00798,0.7638308141,-0.350882532,-0.230701535
ecoli_00799,0.1033036375,-1.84947893,0.7912719850000001
ecoli_00800,0.652672837,-1.212460708,0.263191565
ecoli_00818,-2.7647320327,-0.36913316900000004,0.049464605
ecoli_00819,-2.5099183752,-0.43140754000000003,0.228083955
ecoli_00820,-1.4068431857,-0.6108619550000001,0.6497454850000001
ecoli_00821,-1.8689787254999999,-0.479471609,0.597850285
ecoli_00822,-1.3780480528,-0.47064091500000005,0.7921500050000001
ecoli_00823,-1.5314990918,-0.48730954800000004,0.687099105
ecoli_00824,-1.9533550203,-0.504541804,0.459227755
ecoli_00825,-1.6270397791,-0.5076367540000001,0.594893945
ecoli_00826,-2.69451266,-0.550100842,-0.048493855
ecoli_00827,-2.7128829886,-0.6373314050000001,-0.077813195
ecoli_00828,-2.011347857,-0.473158259,-0.258789885
ecoli_00829,-2.1961496863,-0.42645444800000004,-0.312792925
ecoli_00830,-2.8136798778000003,-0.41808168900000003,0.42990684500000004
ecoli_00831,-2.5546809893,-0.334242449,0.347088265
ecoli_00832,4.3235353581,0.34939167800000004,0.251723305
ecoli_00833,4.4773149372,0.519417178,0.612739765
ecoli_00834,1.0923044939,-0.485554256,-0.215305075
ecoli_00835,0.9355412865,-0.360020973,-0.21921100500000001
ecoli_00836,1.2823024234,-0.5143138700000001,-0.35766615500000004
ecoli_00837,1.1312604747,-0.593609637,-0.386588745
ecoli_00838,1.8285691983999999,-0.6581930260000001,0.24783653500000002
ecoli_00839,1.79050683,-0.449162096,0.23684876500000002
ecoli_00840,1.8503326016,-0.55335194,0.055893475000000005
ecoli_00841,1.7837082838,-0.6147100510000001,0.10318142500000001
ecoli_00842,0.8779580938,-0.413300108,-0.056106615000000006
ecoli_00843,0.8713524773,-0.451285506,-0.07265621500000001
ecoli_00844,1.2976533169,-0.341483713,-0.24658312500000001
ecoli_00845,0.909594436,-0.370973207,-0.565017465
