,A,ArcA,Fnr,Crp,ihfB,Fur,RpoS
ros_tale__29_119_250pq__1,-5.3529718212,0.43312212200000005,-0.596275301,0.8571940530000001,-0.460564228,1.621135644,0.381830522
ros_tale__29_119_250pq__2,-5.6171235839,0.46302000600000004,-0.163952428,0.8164901330000001,-1.3851055859999999,2.368320364,0.23666745400000003
ros_tale__29_119_750pq__1,-4.9112780015,0.511094622,-0.109945651,1.026877023,-0.664774753,1.805403134,0.732593782
ros_tale__29_119_750pq__2,-3.8910352987,0.425896441,-0.35768003600000003,0.8530044830000001,-0.693988244,1.597074254,0.5610367820000001
ros_tale__ALE4_0pq__1,-1.2454586358,0.19736424400000002,-0.654336129,0.329227253,-0.29706712500000004,0.129892414,-0.21162116
ros_tale__ALE4_0pq__2,-1.2196319925,0.210802772,-0.677531934,0.307710333,-0.29380178500000004,0.060976012,-0.19722404600000001
ros_tale__ALE4_250pq__1,-2.0151848406,2.048441456,-0.275686384,1.452259763,1.463623175,1.668184164,1.8302124320000002
ros_tale__ALE4_250pq__2,-2.1124744652,1.990108766,-0.23889179400000002,1.438498573,1.494380965,1.7006227740000002,1.818011792
pcoli__atASMT_325G__1,-0.6122723911,0.04498786,-0.460226424,0.39244801300000004,0.22948868500000003,-0.035798878,0.628178432
pcoli__atASMT_325G__2,-0.3170013715,0.103098007,-0.44076187600000005,0.38625268300000004,0.23820617500000002,0.041792311000000006,0.574027162
pcoli__bpTDC__1,0.5251441638000001,0.378559301,-0.39054706100000003,0.406975843,0.514330825,-0.163149657,0.8950668820000001
pcoli__bpTDC__2,1.3828951146000001,0.36998961500000005,-0.33950688700000003,0.42339976300000004,0.370737925,-0.27734192500000004,0.9553809320000001
pcoli__BRCA__1,-1.6014468413,0.19094988400000001,-0.43615873400000005,0.19224848300000003,0.083314765,0.058354638,0.481077462
pcoli__BRCA__2,-1.4510825701,0.185832415,-0.46865413,0.130605479,0.069082845,-0.009908611000000001,0.414372032
pcoli__BRCActrl__1,0.20642330390000002,0.7478487060000001,-0.403988891,0.529755863,0.18947349500000002,-0.158456845,0.789958142
pcoli__BRCActrl__2,0.8589814476000001,0.822133306,-0.444489053,0.603931893,0.133589245,-0.27947388900000003,0.807071062
pcoli__BRCAswap__1,-2.171402008,0.57696863,-0.5007945340000001,0.502758963,0.917496175,0.14071777400000002,1.180860802
pcoli__BRCAswap__2,-2.2352794993,0.6370936500000001,-0.5053284840000001,0.5975511530000001,1.035549985,0.200142324,1.316103432
pcoli__btAANAT__1,-1.5523675962999999,0.323861084,-0.466470657,0.44156927300000004,0.5520848150000001,0.14484745400000001,0.867514882
pcoli__btAANAT__2,-1.2715301692,0.27958708600000004,-0.37675922300000003,0.593116823,0.555115985,0.0880623,0.9655816920000001
pcoli__btASMT__1,-1.7357424758,0.367003185,-0.500119204,0.526768513,0.686704335,0.18158543400000002,0.939073072
pcoli__btASMT__2,-1.5876052486,0.415723973,-0.415345976,0.43985790300000005,0.7940552550000001,0.149048664,0.9392079120000001
pcoli__CC1__1,-2.0935508268,0.689232144,-0.511825053,0.525016043,1.138283835,0.144830034,1.299081872
pcoli__CC1__2,-2.4826288198,0.49854365700000003,-0.31485701400000005,0.7535511330000001,1.028434795,0.364614494,1.276132952
pcoli__ccCOMT__1,-0.20798053660000002,0.207124303,-0.482160317,0.324298403,0.410782715,-0.002473982,0.676725562
pcoli__ccCOMT__2,0.017857735,0.135602372,-0.40976297300000003,0.324672993,0.35958486500000003,0.040498484,0.6239913220000001
pcoli__ckDDC__1,-0.2767270922,0.64864206,-0.630122988,0.44124815300000003,1.098912665,-0.283366799,0.9195953720000001
pcoli__ckDDC__2,0.8014364454,0.71046172,-0.638148942,0.327799773,0.8824161150000001,-0.45757158600000003,1.070828622
pcoli__CNTF_belt__1,-0.8261114755000001,0.420432377,-0.298386825,0.45389948300000005,0.47925305500000004,0.18189175400000002,0.907281302
pcoli__CNTF_belt__2,-2.0796467181,0.47953411300000004,-0.38006166300000005,0.769870103,0.6728564450000001,0.43416108400000003,1.014560852
pcoli__cobPNMT__1,-0.8686813526,0.303324142,-0.40089768800000003,0.319938133,0.284564975,0.139192814,0.648728662
pcoli__cobPNMT__2,-0.6631754759,0.322389862,-0.42101342,0.31512674300000004,0.28185787500000004,0.071387515,0.6310093720000001
pcoli__cvPhhB__1,-0.4389105044,0.057619355000000004,-0.5254932990000001,0.310797363,0.254282775,-0.000111402,0.260359279
pcoli__cvPhhB__2,-0.7510830222,0.277355495,-0.743997498,0.447846893,0.485982265,0.11565510400000001,0.337925702
pcoli__ggAANAT__1,-0.037929653,0.21586797400000002,-0.46272072300000006,0.307534513,0.260959535,0.068693223,0.5832992720000001
pcoli__ggAANAT__2,-0.2784777706,0.12626112,-0.420530377,0.222644383,0.295162105,-0.048998784000000004,0.536610012
pcoli__ggTPH__1,-1.4904958718999999,0.11468483400000001,-0.454985071,0.341263333,0.224120605,0.08867656,0.7844718420000001
pcoli__ggTPH__2,-1.0652644738000001,0.070815561,-0.497514312,0.27857460300000003,0.11325776500000001,0.008636942,0.5880848120000001
pcoli__hsAANAT__1,-2.5464661694,1.089893306,0.022332146,0.729185823,1.246747625,-0.01591775,1.6502528120000002
pcoli__hsAANAT__2,-3.3437679623,0.903433806,-0.17518171200000002,0.851554463,1.262952225,0.37346511400000004,1.605420772
pcoli__hsASMT__1,0.0535277308,0.265788397,-0.48296065600000004,0.358384973,0.464873735,-0.031576817,0.738394282
pcoli__hsASMT__2,0.1578687263,0.330022315,-0.402594561,0.436830013,0.37343606500000004,-0.15793531700000002,0.758771582
pcoli__hsPNMT_mb__1,-0.9541785971000001,0.040300772000000006,-0.3763032,0.303904393,0.291465275,0.045643905000000005,0.817985662
pcoli__hsPNMT_mb__2,-0.9667639854000001,0.12697175200000002,-0.42449361100000005,0.315796993,0.276043525,0.049789560000000004,0.7961451820000001
pcoli__hsTPH__1,-0.9494853239000001,-0.175521843,-0.43643012200000003,0.05462642,0.064708835,0.094663278,0.14390909999999998
pcoli__hsTPH__2,-0.6324865586,0.09615961,-0.5736641880000001,0.23617991300000002,0.09849440500000001,0.062758776,0.268901973
pcoli__hsTPH_E2K__1,-1.7923428586,0.526622704,-0.125359269,0.708976563,0.9019469250000001,0.058767617,1.286770342
pcoli__hsTPH_E2K__2,-1.1097423327,0.628575133,-0.087385535,0.661218473,0.8548870150000001,-0.084913083,1.396164682
pcoli__hsTPH_E2K_N91I_P99C__1,-1.0636808718,-0.08709583800000001,-0.329506452,0.188410083,0.24889085500000002,0.061618689000000004,0.434391552
pcoli__hsTPH_E2K_N91I_P99C__2,-0.2752549072,-0.018978383,-0.42721245100000005,0.048706611000000004,0.167138795,-0.124576609,0.369242772
pcoli__hsTPH_N158trunc__1,0.1382826032,0.49277853,-0.040118541,0.450496543,0.30525573500000003,-0.520813089,1.281037232
pcoli__hsTPH_N158trunc__2,-0.1680162188,0.481644575,-0.089151637,0.38589769300000004,0.36285334500000005,-0.48425736100000005,1.2743906520000001
pcoli__hsTPH_N174trunc__1,-2.1324622946,0.19621347500000003,-0.45094076,0.383639033,0.9229170050000001,0.034146833,1.038756942
pcoli__hsTPH_N174trunc__2,-1.3528596437,0.490658674,-0.25446565200000004,0.653379393,0.6854901050000001,0.08995188700000001,1.039930542
pcoli__hsTPH_Ntermtrunc__1,-0.7177476500000001,0.853001546,0.081208522,0.507616873,1.094570805,0.01632935,1.647250302
pcoli__hsTPH_Ntermtrunc__2,-2.092416232,0.7565656460000001,-0.36300764,0.580596903,1.385971565,0.16868771400000002,1.699236672
pcoli__hsTPH1__1,-2.062725722,0.680069985,-0.457813974,0.525567793,0.893005295,0.22200064400000002,1.321080842
pcoli__hsTPH1__2,-2.1406334932,0.6759045060000001,-0.416483586,0.541530923,0.8963619450000001,0.25149593400000003,1.337915162
pcoli__MBP__1,-4.0456061823,-0.573046228,-0.911700291,-0.3459771,0.107615625,-0.377358744,0.585122592
pcoli__MBP__2,-4.392722805,-0.051903538000000006,-0.326153116,0.026489270000000002,0.8126329750000001,0.07337225900000001,0.9447356020000001
pcoli__msCOMT__1,-1.6887323628000002,0.079404681,-0.417527969,-0.10757295,0.146692115,-0.118642355,0.401728872
pcoli__msCOMT__2,-1.6307789473,-0.044857836000000005,-0.350991349,-0.092380891,0.008338235000000001,-0.030626512,0.347043152
pcoli__ocAANAT__1,-0.2503540571,0.16575990100000002,-0.39319892100000003,0.31963151300000003,0.343833905,0.079373179,0.5440581320000001
pcoli__ocAANAT__2,-0.1484229216,0.2116699,-0.40912006900000003,0.29391968300000004,0.31392150500000005,0.057242457000000004,0.567509232
pcoli__osTDC_K374H__1,-2.1897868448,0.851500016,-0.486733729,0.686319663,1.283960655,0.251023844,1.8341525920000001
pcoli__osTDC_K374H__2,-3.2421794157,0.979614336,-0.540014471,0.6933763230000001,1.646649845,0.263231914,1.939742772
pcoli__osTDC_K374L__1,-1.6447061509,-0.064751683,-0.341437437,-0.030107003,-0.0025753950000000003,-0.07501706300000001,0.6613088420000001
pcoli__osTDC_K374L__2,-0.5244013581,0.13687585800000002,-0.278014552,0.15281107300000002,0.044617885,-0.034025836000000004,0.717844762
pcoli__osTDC_K374Q__1,-1.5690123487,0.43024290200000004,-0.554256646,0.448557103,0.7409232450000001,0.051425928,1.164276552
pcoli__osTDC_K374Q__2,-1.8061652203,0.45649869600000004,-0.5038226680000001,0.464314863,0.7893113850000001,0.15329183400000002,1.244606692
pcoli__osTDC_L360V__1,-0.4754098887,0.17240939800000002,-0.557847917,0.296624173,0.213034735,-0.055657298,0.613336202
pcoli__osTDC_L360V__2,-0.019247735000000002,0.273833125,-0.462101802,0.38201686300000004,0.286647295,-0.24574647,0.764384932
pcoli__pmTPH__1,-0.1986721133,-0.33557125600000004,-0.361514938,-0.100263604,-0.542287796,-0.083229101,-0.046391769000000006
pcoli__pmTPH__2,0.6232849201,-0.103547147,-0.25580899,0.082263955,-0.41813227500000005,-0.24349019200000002,0.10538008600000001
pcoli__RFC__1,-2.2981772551,-0.193622802,-0.39788874500000004,0.068137152,-0.042492765,0.06930343600000001,0.342216642
pcoli__RFC__2,-2.127617162,-0.271951257,-0.392249092,0.008882816,-0.05563172500000001,0.015586778,0.36331122200000004
pcoli__RFCctrl__1,-3.7269290888,0.8765261360000001,-0.444479887,0.452268993,1.244599755,0.257452724,1.538991512
pcoli__RFCctrl__2,-3.2265194323,0.8084935360000001,-0.440878498,0.516558493,1.195212395,0.24135065400000003,1.658506142
pcoli__RFCnopause__1,-3.074132701,0.9157442760000001,-0.286424479,0.670868723,1.277978395,0.212139194,1.485949062
pcoli__RFCnopause__2,-1.4683379951,1.011176016,-0.08273235300000001,0.6748039730000001,1.2688223650000001,-0.275403287,1.585049412
pcoli__RFCpluspause__1,-0.9057917491,0.902283076,0.15455127,0.764061093,0.7064890450000001,-0.105838812,1.462841342
pcoli__RFCpluspause__2,-0.6781661128,0.9472996260000001,0.07042016200000001,0.521421413,0.7123646450000001,-0.246326027,1.192064092
pcoli__rnCOMT_sol__1,-2.1730463627,0.823034806,-0.172748066,0.8270174130000001,1.321847665,0.168006034,1.719680742
pcoli__rnCOMT_sol__2,-2.9738406901000003,0.8417998760000001,-0.433783454,0.6395325230000001,1.358654825,0.24923430400000002,1.610427042
pcoli__rnPNMT__1,-1.442897418,-0.087156416,-0.317963561,0.16358693300000002,-0.138566415,-0.064114975,0.48229885200000006
pcoli__rnPNMT__2,-1.1407646907,-0.047135399,-0.187636618,0.07451194300000001,-0.260910865,-0.23508935700000003,0.38756987200000004
pcoli__rnTDC__1,-0.5446511970000001,0.12196417600000001,-0.426911403,0.087983618,0.15724927500000002,-0.028555495,0.569808832
pcoli__rnTDC__2,-0.6818612889,0.059651514,-0.374873799,0.171146073,0.24430457500000002,0.07096231700000001,0.5878713320000001
pcoli__rnTDC_trunc__1,-1.543241674,0.10154764100000001,-0.404417173,0.30755714300000003,0.35363555500000005,0.071688082,0.748215262
pcoli__rnTDC_trunc__2,-1.4591023482,0.171203867,-0.444723462,0.43504015300000004,0.359096935,0.16072165400000002,0.772745432
pcoli__saCOMT_T2A__1,0.1557713843,-0.0422892,-0.428602874,0.333583893,0.20285039500000002,0.008301893000000001,0.550518202
pcoli__saCOMT_T2A__2,-0.035555207900000003,-0.0050907420000000005,-0.37812269,0.403870763,0.17900243500000002,0.12406876400000001,0.563995832
pcoli__sfCOMT__1,-1.5070433828,-0.104639965,-0.449602194,0.157244413,0.018296925000000002,0.017851912,0.401711162
pcoli__sfCOMT__2,-1.3146735038,-0.08689561,-0.503153504,0.06503750800000001,-0.126603595,-0.07151486800000001,0.22758527
pcoli__sgAANAT_D63G__1,-0.1919546705,0.063928575,-0.504442709,0.18900217300000002,0.21465630500000002,0.005199265000000001,0.671752252
pcoli__sgAANAT_D63G__2,-1.2607032656000001,-0.046721704,-0.505781927,0.430522603,0.056648645000000004,0.19896418400000002,0.614882872
pcoli__ssDDC__1,-0.7518265923,0.380732609,-0.487620437,0.20759201300000002,0.579620345,-0.013570790000000001,0.8383157120000001
pcoli__ssDDC__2,-0.0450066319,0.5413918120000001,-0.440656914,0.325140303,0.548219425,-0.11164114,0.953487402
pcoli__TP53B__1,-0.6617769996,0.217165399,-0.37519571700000004,0.423739103,0.479602405,-0.012532585,0.964090352
pcoli__TP53B__2,-0.5620948378,0.26082317,-0.39368933300000003,0.44374538300000005,0.5183036950000001,0.055950295000000004,0.901377312
pcoli__WT__1,-2.5852938878,1.1453485460000001,-0.017957380000000002,0.547181673,1.518822565,-0.053680882000000006,1.718903732
pcoli__WT__2,-2.5483019682,1.070647936,0.065247204,0.433431683,1.598293755,-0.077256639,1.351313052
cck__glu_ale4__1,0.2953523764,0.14242569800000002,-0.359452357,0.10431546100000001,0.842483995,-0.371823726,0.106695308
cck__glu_ale4__2,0.24073481970000002,0.23916410400000002,-0.830568478,0.212229043,0.388702445,-0.5521793420000001,0.141060303
cck__cck_ale1__1,-0.1729827754,-0.036123555,-0.9610595980000001,0.14875797300000002,0.128377715,-0.568148938,-0.230745355
cck__cck_ale1__2,-0.2570628652,0.042168756,-0.9317755310000001,0.21173196300000002,0.157465675,-0.639051359,-0.146208637
cck__cck_ale2__1,0.1300548545,0.11719557800000001,-0.968537508,0.24320085300000002,0.013104265,-0.56288068,-0.153329452
cck__cck_ale2__2,0.3242966383,0.14509675,-0.9813371310000001,0.21966280300000002,-0.029159615000000003,-0.524926146,-0.157571648
cck_pgi__gmos_delpgi__1,1.2444730102000001,0.548075038,-0.462809046,0.6099491930000001,0.27706467500000004,-0.10284689999999999,1.635612032
cck_pgi__gmos_delpgi__2,2.6994802849,0.49255982000000004,-0.16406430800000002,0.5151660730000001,0.050797045000000006,-0.305919261,1.622138852
cck_pgi__pgi_ale1__1,1.8170451848,0.155626605,-0.428273263,0.087196909,0.190522785,0.132558794,0.106107449
cck_pgi__pgi_ale1__2,2.2641670653,0.458879289,-0.763997408,0.47036157300000003,0.026093085000000002,0.0025306670000000003,0.524486572
cck_pgi__pgi_ale2__1,0.9228959301,0.9356459460000001,-0.7069345330000001,0.645027843,0.44689495500000004,0.10572357800000001,1.2533454320000001
cck_pgi__pgi_ale3__1,2.5880985835,0.080522988,-0.32058263600000003,0.257702043,0.310244735,-0.214173206,0.143984317
cck_pgi__pgi_ale3__2,2.273348877,0.319070503,-0.846577046,0.527121343,-0.08744309500000001,-0.299449578,0.525939852
cck_pgi__pgi_ale4__1,1.0673314242,-0.060545762,-0.45959830300000004,0.02567041,0.5186149950000001,-0.061090214000000004,-0.05823077
cck_pgi__pgi_ale4__2,1.5689316872,-0.023064144,-1.119133921,0.149264913,0.035103995,-0.378044871,0.114430689
cck_pgi__pgi_ale4__3,1.3971949524,-0.026233267,-1.059300256,0.23104943300000003,0.074921925,-0.279110476,0.073392837
cck_pgi__pgi_ale5__1,2.6381713897,0.6346640520000001,-0.22886420100000002,0.264446703,0.387921505,-0.420225646,0.42039634200000003
cck_pgi__pgi_ale5__2,2.694869639,0.6909501880000001,-0.698604067,0.491011093,0.089578665,-0.6125818670000001,0.548322022
cck_pgi__pgi_ale6__1,2.5068403395,0.28762259500000004,-0.39119517,0.40659345300000005,0.6129683850000001,-0.300412395,0.622492342
cck_pgi__pgi_ale6__2,2.9295154284000002,0.536174008,-0.8692978560000001,0.629358233,0.15115166500000002,-0.250632491,0.20184136100000002
cck_pgi__pgi_ale7__1,1.5996314037000001,0.17530578100000002,-0.355468852,0.41980537300000004,0.7453702050000001,-0.343321407,0.8692270320000001
cck_pgi__pgi_ale7__2,1.6601863539,0.46740904,-0.788864768,0.725253033,0.295785625,-0.333974388,0.6974166620000001
cck_pgi__pgi_ale8__1,3.1931076095,0.174656744,-0.15190588100000002,0.29002768300000004,0.703560815,-0.260451838,0.07791659100000001
cck_pgi__pgi_ale8__2,3.7664543834,0.394370202,-0.5813522750000001,0.6440838830000001,0.249876495,-0.41586405600000004,0.158465929
cck_sdh__gmos_delsdhCB__1,-3.9500680749,1.322502666,-2.153072614,0.8479485130000001,1.046529055,-0.6433207240000001,0.9537564220000001
cck_sdh__gmos_delsdhCB__2,-2.2107963595,0.5798925810000001,-1.833458404,0.829896053,0.9514397750000001,0.084998298,0.9814993820000001
cck_sdh__sdh_ale1__1,-1.5034994081000002,0.998987676,-0.8717332860000001,0.544071473,0.8348676650000001,-0.381638586,0.851815082
cck_sdh__sdh_ale1__2,-0.9957038052,0.9379760260000001,-0.832016394,0.5592394930000001,0.837305095,-0.460329158,0.805688422
cck_sdh__sdh_ale2__1,0.3617515471,0.736952856,-0.8793918270000001,0.47991167300000004,0.667542205,-0.48321387400000004,0.49241269200000004
cck_sdh__sdh_ale3__1,1.0488654571,0.803381376,-0.78100001,0.556417913,0.733626585,-0.45567526,0.517062142
cck_sdh__sdh_ale3__2,0.1002385736,0.695367646,-0.942097155,0.493899293,0.568807075,-0.533479822,0.528303952
cck_sdh__sdh_ale3__3,-0.3598027442,0.681227083,-0.891283338,0.485328093,0.5951379450000001,-0.6151827350000001,0.573257302
cck_pts__gmos_delptsHIcrr__1,0.5016951131,-0.47601407300000004,-1.367867184,0.464496883,-0.327138825,-0.562097885,1.5288345520000002
cck_pts__gmos_delptsHIcrr__2,0.9972610787,-0.33705242,-1.12302913,0.649161093,-0.247118355,-0.646987608,1.247999062
cck_pts__pts_ale1__1,-1.5534472406000002,0.9351348060000001,-0.9976202350000001,0.32947587300000003,0.44672369500000003,-0.271789815,0.9376607320000001
cck_pts__pts_ale1__2,-1.765575792,0.876612566,-0.9334525690000001,0.296778353,0.47335884500000003,-0.208246591,0.8732817420000001
cck_pts__pts_ale2__1,1.2101727296,0.115148097,-1.367776943,0.201890953,0.051775695000000004,-0.5557723990000001,0.270418667
cck_pts__pts_ale2__2,0.8323336874,0.09984643500000001,-1.4130985740000002,0.275129713,0.0058354850000000005,-0.6757595470000001,0.209615396
cck_pts__pts_ale3__1,-1.5100024814,0.41419806800000003,-1.120795099,-0.445342181,-0.651264758,-0.283183258,0.675028442
cck_pts__pts_ale3__2,-0.8416041357,0.5783373190000001,-1.133876401,-0.14552193800000002,-0.32246742500000003,-0.38125832400000004,0.801770202
cck_pts__pts_ale4__1,0.7352632489,0.046307297000000004,-0.709741882,0.420678743,0.08030092500000001,-0.488265066,-0.557170091
cck_pts__pts_ale4__2,-0.0001629721,0.036329173,-0.7506745410000001,0.387503033,0.09726459500000001,-0.41114895,-0.416391233
cck_gnd__gmos_delgnd__1,-6.9170454773,0.319589504,-1.7581264189999999,0.515541103,1.048444065,-0.791767835,0.662849232
cck_gnd__gmos_delgnd__2,-8.8877672174,0.503198241,-1.735542686,0.419079603,1.207673445,-0.8427471940000001,0.8956378920000001
cck_gnd__gnd_ale1__1,0.5544910377,0.20693571300000002,-0.9005377990000001,0.113228532,0.16689092500000002,-0.634058789,-0.16321665600000002
cck_gnd__gnd_ale1__2,-0.025175715,0.188642002,-0.9051531070000001,0.145492598,0.200658835,-0.635977523,-0.29974473300000004
cck_gnd__gnd_ale2__1,0.0503177073,0.101779039,-0.890671647,0.057324061,0.186564275,-0.676355629,-0.18690598600000002
cck_gnd__gnd_ale2__2,-0.0113348627,0.172979991,-0.9525487850000001,0.051602317,0.14256685500000002,-0.655700791,-0.027747274000000002
cck_gnd__gnd_ale3__1,1.2985695565,0.155982392,-0.8742065520000001,0.047017895000000004,0.259075495,-0.656403485,0.034659745
cck_gnd__gnd_ale3__2,0.7620681141000001,0.23824755400000003,-0.974660595,0.07806117700000001,0.22985128500000002,-0.6174697760000001,-0.031113969000000002
cck_tpiA__gmos_deltpiA__1,-0.6060262181,0.7806081060000001,-0.223833986,0.554945433,-0.14978443500000002,-0.7634563160000001,2.785352722
cck_tpiA__gmos_deltpiA__2,-2.0830036658,0.813794416,-0.61930912,0.648474443,-0.244867415,-0.411024131,3.009075552
