,regulator,MG5005_TF_id,trn_type,gene_name,MG5005_gene_id,gene_id,TF_id,old_TF_id,old_gene_id,Ref,Ref genome,Note
2793,Nra_exponetional_M49,,TF,thiT,Spy_0600,SP5448_07060,spym49s0089,,,PMID: 17893125,AE004092.2,
2794,Nra_exponetional_M49,,TF,,Spy_0636,SP5448_06935,spym49s0089,,,PMID: 17893125,AE004092.2,
2795,Nra_exponetional_M49,,TF,kdgK,Spy_0638,SP5448_06925,spym49s0089,,,PMID: 17893125,AE004092.2,
2803,Nra_exponetional_M49,,TF,sagE,Spy_0742,SP5448_06720,spym49s0089,,,PMID: 17893125,AE004092.2,
2804,Nra_exponetional_M49,,TF,rpsP,Spy_0840,SP5448_06310,spym49s0089,,,PMID: 17893125,AE004092.2,
2805,Nra_exponetional_M49,,TF,mur1,Spy_0857,SP5448_06235,spym49s0089,,,PMID: 17893125,AE004092.2,
2806,Nra_exponetional_M49,,TF,def_1,Spy_0870,SP5448_06180,spym49s0089,,,PMID: 17893125,AE004092.2,
2807,Nra_exponetional_M49,,TF,rpsA,Spy_0913,SP5448_05980,spym49s0089,,,PMID: 17893125,AE004092.2,
2809,Nra_exponetional_M49,,TF,,Spy_0946,SP5448_03500,spym49s0089,,,PMID: 17893125,AE004092.2,
2810,Nra_exponetional_M49,,TF,,Spy_0952,SP5448_03535,spym49s0089,,,PMID: 17893125,AE004092.2,
2811,Nra_exponetional_M49,,TF,,Spy_0957,SP5448_03565,spym49s0089,,,PMID: 17893125,AE004092.2,
2817,Nra_exponetional_M49,,TF,cas9,Spy_1046,SP5448_05725,spym49s0089,,,PMID: 17893125,AE004092.2,
2818,Nra_exponetional_M49,,TF,cas1,Spy_1047,SP5448_05720,spym49s0089,,,PMID: 17893125,AE004092.2,
2819,Nra_exponetional_M49,,TF,cas2,Spy_1048,SP5448_05715,spym49s0089,,,PMID: 17893125,AE004092.2,
2820,Nra_exponetional_M49,,TF,csn2,Spy_1049,SP5448_05710,spym49s0089,,,PMID: 17893125,AE004092.2,
2822,Nra_exponetional_M49,,TF,proWX,Spy_1134,SP5448_05320,spym49s0089,,,PMID: 17893125,AE004092.2,
2823,Nra_exponetional_M49,,TF,apbE,Spy_1138,SP5448_05300,spym49s0089,,,PMID: 17893125,AE004092.2,
2824,Nra_exponetional_M49,,TF,ldh,Spy_1151,SP5448_05235,spym49s0089,,,PMID: 17893125,AE004092.2,
2825,Nra_exponetional_M49,,TF,citF,Spy_1189,SP5448_05070,spym49s0089,,,PMID: 17893125,AE004092.2,
2826,Nra_exponetional_M49,,TF,citX,Spy_1190,SP5448_05065,spym49s0089,,,PMID: 17893125,AE004092.2,
2827,Nra_exponetional_M49,,TF,,Spy_1198,SP5448_05040,spym49s0089,,,PMID: 17893125,AE004092.2,
2828,Nra_exponetional_M49,,TF,,Spy_1264,SP5448_04745,spym49s0089,,,PMID: 17893125,AE004092.2,
2829,Nra_exponetional_M49,,TF,glmS,Spy_1280,SP5448_04695,spym49s0089,,,PMID: 17893125,AE004092.2,
2830,Nra_exponetional_M49,,TF,ywaF,Spy_1419,SP5448_03825,spym49s0089,,,PMID: 17893125,AE004092.2,
2831,Nra_exponetional_M49,,TF,,Spy_1443,SP5448_03720,spym49s0089,,,PMID: 17893125,AE004092.2,
2833,Nra_exponetional_M49,,TF,,Spy_1461,SP5448_03645,spym49s0089,,,PMID: 17893125,AE004092.2,
2834,Nra_exponetional_M49,,TF,arcC,Spy_1541,SP5448_03235,spym49s0089,,,PMID: 17893125,AE004092.2,
2835,Nra_exponetional_M49,,TF,rumA,Spy_1606,SP5448_02990,spym49s0089,,,PMID: 17893125,AE004092.2,
2836,Nra_exponetional_M49,,TF,XK27_765,Spy_1673,SP5448_02690,spym49s0089,,,PMID: 17893125,AE004092.2,
2837,Nra_exponetional_M49,,TF,ecsA2,Spy_1674,SP5448_02685,spym49s0089,,,PMID: 17893125,AE004092.2,
2838,Nra_exponetional_M49,,TF,,Spy_1675,SP5448_02680,spym49s0089,,,PMID: 17893125,AE004092.2,
2839,Nra_exponetional_M49,,TF,,Spy_1711,SP5448_02540,spym49s0089,,,PMID: 17893125,AE004092.2,
2840,Nra_exponetional_M49,,TF,,Spy_1783,SP5448_01955,spym49s0089,,,PMID: 17893125,AE004092.2,
2841,Nra_exponetional_M49,,TF,ssb,Spy_1830,SP5448_01775,spym49s0089,,,PMID: 17893125,AE004092.2,
2843,Nra_exponetional_M49,,TF,,Spy_1979,SP5448_08565,spym49s0089,,,PMID: 17893125,AE004092.2,
2844,Nra_exponetional_M49,,TF,,Spy_1983,SP5448_08580,spym49s0089,,,PMID: 17893125,AE004092.2,
2845,Nra_exponetional_M49,,TF,prtP,Spy_2010,SP5448_08715,spym49s0089,,,PMID: 17893125,AE004092.2,
2846,Nra_exponetional_M49,,TF,,Spy_2018,SP5448_08730,spym49s0089,,,PMID: 17893125,AE004092.2,
2847,Nra_exponetional_M49,,TF,mga,Spy_2019,SP5448_08735,spym49s0089,,,PMID: 17893125,AE004092.2,
2848,Nra_exponetional_M49,,TF,,Spy_2122,SP5448_04350,spym49s0089,,,PMID: 17893125,AE004092.2,
2851,Nra_exponetional_M49,,TF,nodC,Spy_2200,SP5448_09365,spym49s0089,,,PMID: 17893125,AE004092.2,
2852,Nra_exponetional_M49,,TF,hasB,Spy_2201,SP5448_09370,spym49s0089,,,PMID: 17893125,AE004092.2,
2853,Nra_exponetional_M49,,TF,galU,Spy_2202,SP5448_09375,spym49s0089,,,PMID: 17893125,AE004092.2,
2854,Nra_exponetional_M49,,TF,rlmH,Spy_2215,SP5448_09445,spym49s0089,,,PMID: 17893125,AE004092.2,
2855,Nra_transition_M49,,TF,divIC,Spy_0010,SP5448_00040,spym49s0089,,,PMID: 17893125,AE004092.2,
2856,Nra_transition_M49,,TF,purL,Spy_0025,SP5448_00215,spym49s0089,,,PMID: 17893125,AE004092.2,
2857,Nra_transition_M49,,TF,purM,Spy_0027,SP5448_00225,spym49s0089,,,PMID: 17893125,AE004092.2,
2858,Nra_transition_M49,,TF,purD,Spy_0032,SP5448_00245,spym49s0089,,,PMID: 17893125,AE004092.2,
2859,Nra_transition_M49,,TF,purE,Spy_0033,SP5448_00250,spym49s0089,,,PMID: 17893125,AE004092.2,
2860,Nra_transition_M49,,TF,rpoC,Spy_0099,SP5448_00595,spym49s0089,,,PMID: 17893125,AE004092.2,
2862,Nra_transition_M49,,TF,,Spy_0128,SP5448_00720,spym49s0089,,,PMID: 17893125,AE004092.2,
2863,Nra_transition_M49,,TF,srtB,Spy_0129,SP5448_00725,spym49s0089,,,PMID: 17893125,AE004092.2,
2864,Nra_transition_M49,,TF,ctfA,Spy_0141,SP5448_00775,spym49s0089,,,PMID: 17893125,AE004092.2,
2865,Nra_transition_M49,,TF,atpA,Spy_0154,SP5448_00830,spym49s0089,,,PMID: 17893125,AE004092.2,
2866,Nra_transition_M49,,TF,ntpB,Spy_0155,SP5448_00835,spym49s0089,,,PMID: 17893125,AE004092.2,
2867,Nra_transition_M49,,TF,,Spy_0165,SP5448_00870,spym49s0089,,,PMID: 17893125,AE004092.2,
2869,Nra_transition_M49,,TF,ibrB,Spy_0190,SP5448_00990,spym49s0089,,,PMID: 17893125,AE004092.2,
2870,Nra_transition_M49,,TF,,Spy_0219,SP5448_01105,spym49s0089,,,PMID: 17893125,AE004092.2,
2871,Nra_transition_M49,,TF,dacA,Spy_0292,SP5448_01395,spym49s0089,,,PMID: 17893125,AE004092.2,
2873,Nra_transition_M49,,TF,rsmG,Spy_0329,SP5448_08115,spym49s0089,,,PMID: 17893125,AE004092.2,
2874,Nra_transition_M49,,TF,spoU,Spy_0356,SP5448_08010,spym49s0089,,,PMID: 17893125,AE004092.2,
2875,Nra_transition_M49,,TF,ybhL,Spy_0358,SP5448_08000,spym49s0089,,,PMID: 17893125,AE004092.2,
2876,Nra_transition_M49,,TF,XK27_974,Spy_0363,SP5448_07980,spym49s0089,,,PMID: 17893125,AE004092.2,
2877,Nra_transition_M49,,TF,ykuL,Spy_0364,SP5448_07975,spym49s0089,,,PMID: 17893125,AE004092.2,
2878,Nra_transition_M49,,TF,scpB,Spy_0367,SP5448_07960,spym49s0089,,,PMID: 17893125,AE004092.2,
2879,Nra_transition_M49,,TF,pflA,Spy_0379,SP5448_07915,spym49s0089,,,PMID: 17893125,AE004092.2,
2880,Nra_transition_M49,,TF,sitB,Spy_0454,SP5448_07670,spym49s0089,,,PMID: 17893125,AE004092.2,
2881,Nra_transition_M49,,TF,msrA,Spy_0466,SP5448_07615,spym49s0089,,,PMID: 17893125,AE004092.2,
2882,Nra_transition_M49,,TF,,Spy_0486,SP5448_07530,spym49s0089,,,PMID: 17893125,AE004092.2,
2883,Nra_transition_M49,,TF,pcp,Spy_0506,SP5448_07450,spym49s0089,,,PMID: 17893125,AE004092.2,
2884,Nra_transition_M49,,TF,,Spy_0544,SP5448_07280,spym49s0089,,,PMID: 17893125,AE004092.2,
2886,Nra_transition_M49,,TF,,Spy_0550,SP5448_07260,spym49s0089,,,PMID: 17893125,AE004092.2,
2888,Nra_transition_M49,,TF,pepF,Spy_0606,SP5448_07035,spym49s0089,,,PMID: 17893125,AE004092.2,
2889,Nra_transition_M49,,TF,ppc,Spy_0608,SP5448_07030,spym49s0089,,,PMID: 17893125,AE004092.2,
2890,Nra_transition_M49,,TF,tpiA,Spy_0613,SP5448_07010,spym49s0089,,,PMID: 17893125,AE004092.2,
2891,Nra_transition_M49,,TF,,Spy_0628,SP5448_06965,spym49s0089,,,PMID: 17893125,AE004092.2,
2894,Nra_transition_M49,,TF,ezrA,Spy_0728,SP5448_06780,spym49s0089,,,PMID: 17893125,AE004092.2,
2897,Nra_transition_M49,,TF,,Spy_0737,SP5448_06745,spym49s0089,,,PMID: 17893125,AE004092.2,
2898,Nra_transition_M49,,TF,atpE,Spy_0754,SP5448_06675,spym49s0089,,,PMID: 17893125,AE004092.2,
2899,Nra_transition_M49,,TF,atpH,Spy_0757,SP5448_06660,spym49s0089,,,PMID: 17893125,AE004092.2,
2900,Nra_transition_M49,,TF,atpD,Spy_0760,SP5448_06645,spym49s0089,,,PMID: 17893125,AE004092.2,
2901,Nra_transition_M49,,TF,rgpEc,Spy_0791,SP5448_06515,spym49s0089,,,PMID: 17893125,AE004092.2,
2902,Nra_transition_M49,,TF,ycbB,Spy_0794,SP5448_06500,spym49s0089,,,PMID: 17893125,AE004092.2,
2903,Nra_transition_M49,,TF,XK27_99,Spy_0796,SP5448_06495,spym49s0089,,,PMID: 17893125,AE004092.2,
2904,Nra_transition_M49,,TF,amrA,Spy_0797,SP5448_06490,spym49s0089,,,PMID: 17893125,AE004092.2,
2905,Nra_transition_M49,,TF,rluD,Spy_0827,SP5448_06360,spym49s0089,,,PMID: 17893125,AE004092.2,
2906,Nra_transition_M49,,TF,carB,Spy_0835,SP5448_06335,spym49s0089,,,PMID: 17893125,AE004092.2,
2907,Nra_transition_M49,,TF,,Spy_0861,SP5448_06220,spym49s0089,,,PMID: 17893125,AE004092.2,
2908,Nra_transition_M49,,TF,fni,Spy_0879,SP5448_06140,spym49s0089,,,PMID: 17893125,AE004092.2,
2909,Nra_transition_M49,,TF,fni,Spy_0879,SP5448_06140,spym49s0089,,,PMID: 17893125,AE004092.2,
2910,Nra_transition_M49,,TF,clpL,Spy_0888,SP5448_06095,spym49s0089,,,PMID: 17893125,AE004092.2,
2911,Nra_transition_M49,,TF,rpsA,Spy_0913,SP5448_05980,spym49s0089,,,PMID: 17893125,AE004092.2,
2912,Nra_transition_M49,,TF,,Spy_0949,SP5448_03520,spym49s0089,,,PMID: 17893125,AE004092.2,
2914,Nra_transition_M49,,TF,cas9,Spy_1046,SP5448_05725,spym49s0089,,,PMID: 17893125,AE004092.2,
2915,Nra_transition_M49,,TF,cas1,Spy_1047,SP5448_05720,spym49s0089,,,PMID: 17893125,AE004092.2,
2916,Nra_transition_M49,,TF,csn2,Spy_1049,SP5448_05710,spym49s0089,,,PMID: 17893125,AE004092.2,
2917,Nra_transition_M49,,TF,,Spy_1061,SP5448_05655,spym49s0089,,,PMID: 17893125,AE004092.2,
2918,Nra_transition_M49,,TF,nrd,Spy_1069,SP5448_05615,spym49s0089,,,PMID: 17893125,AE004092.2,
2919,Nra_transition_M49,,TF,dpiB,Spy_1107,SP5448_05435,spym49s0089,,,PMID: 17893125,AE004092.2,
2920,Nra_transition_M49,,TF,aphA,Spy_1113,SP5448_05415,spym49s0089,,,PMID: 17893125,AE004092.2,
2921,Nra_transition_M49,,TF,puuD,Spy_1119,SP5448_05385,spym49s0089,,,PMID: 17893125,AE004092.2,
2922,Nra_transition_M49,,TF,prs,Spy_1123,SP5448_05365,spym49s0089,,,PMID: 17893125,AE004092.2,
2923,Nra_transition_M49,,TF,rluD,Spy_1127,SP5448_05345,spym49s0089,,,PMID: 17893125,AE004092.2,
2924,Nra_transition_M49,,TF,guaC,Spy_1135,SP5448_05315,spym49s0089,,,PMID: 17893125,AE004092.2,
2925,Nra_transition_M49,,TF,prfA,Spy_1141,SP5448_05285,spym49s0089,,,PMID: 17893125,AE004092.2,
2926,Nra_transition_M49,,TF,prmB,Spy_1142,SP5448_05280,spym49s0089,,,PMID: 17893125,AE004092.2,
2927,Nra_transition_M49,,TF,ywlC,Spy_1143,SP5448_05275,spym49s0089,,,PMID: 17893125,AE004092.2,
2928,Nra_transition_M49,,TF,XK27_135,Spy_1149,SP5448_05245,spym49s0089,,,PMID: 17893125,AE004092.2,
2929,Nra_transition_M49,,TF,trmFO,Spy_1173,SP5448_05140,spym49s0089,,,PMID: 17893125,AE004092.2,
2930,Nra_transition_M49,,TF,citM,Spy_1180,SP5448_05105,spym49s0089,,,PMID: 17893125,AE004092.2,
2931,Nra_transition_M49,,TF,citD,Spy_1186,SP5448_05080,spym49s0089,,,PMID: 17893125,AE004092.2,
2932,Nra_transition_M49,,TF,oadA,Spy_1191,SP5448_05060,spym49s0089,,,PMID: 17893125,AE004092.2,
2933,Nra_transition_M49,,TF,nrdD_1,Spy_1211,SP5448_04985,spym49s0089,,,PMID: 17893125,AE004092.2,
2934,Nra_transition_M49,,TF,,Spy_1215,SP5448_04965,spym49s0089,,,PMID: 17893125,AE004092.2,
2935,Nra_transition_M49,,TF,ymdB,Spy_1216,SP5448_04960,spym49s0089,,,PMID: 17893125,AE004092.2,
2936,Nra_transition_M49,,TF,gcdH,Spy_1217,SP5448_04955,spym49s0089,,,PMID: 17893125,AE004092.2,
2937,Nra_transition_M49,,TF,,Spy_1218,SP5448_04950,spym49s0089,,,PMID: 17893125,AE004092.2,
2938,Nra_transition_M49,,TF,baiH,Spy_1219,SP5448_04945,spym49s0089,,,PMID: 17893125,AE004092.2,
2939,Nra_transition_M49,,TF,lipL,Spy_1220,SP5448_04940,spym49s0089,,,PMID: 17893125,AE004092.2,
2940,Nra_transition_M49,,TF,rpsT,Spy_1234,SP5448_04880,spym49s0089,,,PMID: 17893125,AE004092.2,
2941,Nra_transition_M49,,TF,malX,Spy_1294,SP5448_04325,spym49s0089,,,PMID: 17893125,AE004092.2,
2942,Nra_transition_M49,,TF,malF,Spy_1295,SP5448_04320,spym49s0089,,,PMID: 17893125,AE004092.2,
2943,Nra_transition_M49,,TF,malG,Spy_1296,SP5448_04315,spym49s0089,,,PMID: 17893125,AE004092.2,
2944,Nra_transition_M49,,TF,malA,Spy_1298,SP5448_04305,spym49s0089,,,PMID: 17893125,AE004092.2,
2945,Nra_transition_M49,,TF,chbA,Spy_1323,SP5448_04200,spym49s0089,,,PMID: 17893125,AE004092.2,
2946,Nra_transition_M49,,TF,map,Spy_1354,SP5448_04090,spym49s0089,,,PMID: 17893125,AE004092.2,
2947,Nra_transition_M49,,TF,map,Spy_1354,SP5448_04090,spym49s0089,,,PMID: 17893125,AE004092.2,
2948,Nra_transition_M49,,TF,holA,Spy_1407,SP5448_03870,spym49s0089,,,PMID: 17893125,AE004092.2,
2949,Nra_transition_M49,,TF,cshA,Spy_1415,SP5448_03835,spym49s0089,,,PMID: 17893125,AE004092.2,
2950,Nra_transition_M49,,TF,clpE,Spy_1509,SP5448_03375,spym49s0089,,,PMID: 17893125,AE004092.2,
2951,Nra_transition_M49,,TF,yggT,Spy_1516,SP5448_03345,spym49s0089,,,PMID: 17893125,AE004092.2,
2952,Nra_transition_M49,,TF,cas2,Spy_1561,SP5448_03160,spym49s0089,,,PMID: 17893125,AE004092.2,
2953,Nra_transition_M49,,TF,cas1,Spy_1562,SP5448_03155,spym49s0089,,,PMID: 17893125,AE004092.2,
2954,Nra_transition_M49,,TF,cas4,Spy_1563,SP5448_03150,spym49s0089,,,PMID: 17893125,AE004092.2,
2955,Nra_transition_M49,,TF,csd2,Spy_1564,SP5448_03145,spym49s0089,,,PMID: 17893125,AE004092.2,
2956,Nra_transition_M49,,TF,csd1,Spy_1565,SP5448_03140,spym49s0089,,,PMID: 17893125,AE004092.2,
2957,Nra_transition_M49,,TF,cas5d,Spy_1566,SP5448_03135,spym49s0089,,,PMID: 17893125,AE004092.2,
2958,Nra_transition_M49,,TF,cas3,Spy_1567,SP5448_03130,spym49s0089,,,PMID: 17893125,AE004092.2,
2960,Nra_transition_M49,,TF,lplC,Spy_1593,SP5448_03040,spym49s0089,,,PMID: 17893125,AE004092.2,
2961,Nra_transition_M49,,TF,rumA,Spy_1606,SP5448_02990,spym49s0089,,,PMID: 17893125,AE004092.2,
2962,Nra_transition_M49,,TF,ctfA,Spy_1638,SP5448_02835,spym49s0089,,,PMID: 17893125,AE004092.2,
2963,Nra_transition_M49,,TF,nadE,Spy_1652,SP5448_02770,spym49s0089,,,PMID: 17893125,AE004092.2,
2964,Nra_transition_M49,,TF,XK27_765,Spy_1673,SP5448_02690,spym49s0089,,,PMID: 17893125,AE004092.2,
2965,Nra_transition_M49,,TF,ecsA2,Spy_1674,SP5448_02685,spym49s0089,,,PMID: 17893125,AE004092.2,
2966,Nra_transition_M49,,TF,,Spy_1675,SP5448_02680,spym49s0089,,,PMID: 17893125,AE004092.2,
2967,Nra_transition_M49,,TF,nptA,Spy_1695,SP5448_02605,spym49s0089,,,PMID: 17893125,AE004092.2,
2968,Nra_transition_M49,,TF,copZ,Spy_1714,SP5448_02530,spym49s0089,,,PMID: 17893125,AE004092.2,
2969,Nra_transition_M49,,TF,copA,Spy_1715,SP5448_02525,spym49s0089,,,PMID: 17893125,AE004092.2,
2970,Nra_transition_M49,,TF,copY,Spy_1717,SP5448_02520,spym49s0089,,,PMID: 17893125,AE004092.2,
2971,Nra_transition_M49,,TF,manO,Spy_1741,SP5448_02125,spym49s0089,,,PMID: 17893125,AE004092.2,
2972,Nra_transition_M49,,TF,accA,Spy_1743,SP5448_02115,spym49s0089,,,PMID: 17893125,AE004092.2,
2973,Nra_transition_M49,,TF,dnaJ,Spy_1759,SP5448_02050,spym49s0089,,,PMID: 17893125,AE004092.2,
2974,Nra_transition_M49,,TF,dnaK,Spy_1760,SP5448_02045,spym49s0089,,,PMID: 17893125,AE004092.2,
2975,Nra_transition_M49,,TF,grpE,Spy_1761,SP5448_02040,spym49s0089,,,PMID: 17893125,AE004092.2,
2976,Nra_transition_M49,,TF,hrcA,Spy_1763,SP5448_02035,spym49s0089,,,PMID: 17893125,AE004092.2,
2977,Nra_transition_M49,,TF,ais,Spy_1766,SP5448_02020,spym49s0089,,,PMID: 17893125,AE004092.2,
2978,Nra_transition_M49,,TF,gatA,Spy_1771,SP5448_02000,spym49s0089,,,PMID: 17893125,AE004092.2,
2979,Nra_transition_M49,,TF,XK27_14,Spy_1828,SP5448_01785,spym49s0089,,,PMID: 17893125,AE004092.2,
2980,Nra_transition_M49,,TF,,Spy_1832,SP5448_01765,spym49s0089,,,PMID: 17893125,AE004092.2,
2981,Nra_transition_M49,,TF,yhhS,Spy_1856,SP5448_01675,spym49s0089,,,PMID: 17893125,AE004092.2,
2982,Nra_transition_M49,,TF,,Spy_1870,SP5448_01610,spym49s0089,,,PMID: 17893125,AE004092.2,
2983,Nra_transition_M49,,TF,rpsN,Spy_1871,SP5448_01605,spym49s0089,,,PMID: 17893125,AE004092.2,
2984,Nra_transition_M49,,TF,hsdR,Spy_1904,SP5448_08265,spym49s0089,,,PMID: 17893125,AE004092.2,
2985,Nra_transition_M49,,TF,lacC,Spy_1921,SP5448_08340,spym49s0089,,,PMID: 17893125,AE004092.2,
2986,Nra_transition_M49,,TF,,Spy_1926,SP5448_08360,spym49s0089,,,PMID: 17893125,AE004092.2,
2987,Nra_transition_M49,,TF,,Spy_1935,SP5448_08400,spym49s0089,,,PMID: 17893125,AE004092.2,
2988,Nra_transition_M49,,TF,,Spy_1979,SP5448_08565,spym49s0089,,,PMID: 17893125,AE004092.2,
2989,Nra_transition_M49,,TF,,Spy_1983,SP5448_08580,spym49s0089,,,PMID: 17893125,AE004092.2,
2990,Nra_transition_M49,,TF,nrdI,Spy_1984,SP5448_08585,spym49s0089,,,PMID: 17893125,AE004092.2,
2991,Nra_transition_M49,,TF,adk,Spy_1995,SP5448_08640,spym49s0089,,,PMID: 17893125,AE004092.2,
2992,Nra_transition_M49,,TF,,Spy_2009,SP5448_08710,spym49s0089,,,PMID: 17893125,AE004092.2,
2993,Nra_transition_M49,,TF,prtP,Spy_2010,SP5448_08715,spym49s0089,,,PMID: 17893125,AE004092.2,
2994,Nra_transition_M49,,TF,,Spy_2018,SP5448_08730,spym49s0089,,,PMID: 17893125,AE004092.2,
2995,Nra_transition_M49,,TF,,Spy_2023,SP5448_08740,spym49s0089,,,PMID: 17893125,AE004092.2,
2996,Nra_transition_M49,,TF,isp2,Spy_2025,SP5448_08745,spym49s0089,,,PMID: 17893125,AE004092.2,
2997,Nra_transition_M49,,TF,ihk,Spy_2026,SP5448_08750,spym49s0089,,,PMID: 17893125,AE004092.2,
2998,Nra_transition_M49,,TF,,Spy_2027,SP5448_08755,spym49s0089,,,PMID: 17893125,AE004092.2,
2999,Nra_transition_M49,,TF,yvrN,Spy_2029,SP5448_08760,spym49s0089,,,PMID: 17893125,AE004092.2,
3000,Nra_transition_M49,,TF,macB,Spy_2031,SP5448_08765,spym49s0089,,,PMID: 17893125,AE004092.2,
3001,Nra_transition_M49,,TF,,Spy_2032,SP5448_08770,spym49s0089,,,PMID: 17893125,AE004092.2,
3003,Nra_transition_M49,,TF,,Spy_2034,SP5448_08780,spym49s0089,,,PMID: 17893125,AE004092.2,
3004,Nra_transition_M49,,TF,prsA,Spy_2037,SP5448_08790,spym49s0089,,,PMID: 17893125,AE004092.2,
3006,Nra_transition_M49,,TF,speB,Spy_2039,SP5448_08800,spym49s0089,,,PMID: 17893125,AE004092.2,
3008,Nra_transition_M49,,TF,gldA,Spy_2047,SP5448_08830,spym49s0089,,,PMID: 17893125,AE004092.2,
3009,Nra_transition_M49,,TF,,Spy_2053,SP5448_08860,spym49s0089,,,PMID: 17893125,AE004092.2,
3010,Nra_transition_M49,,TF,yciT,Spy_2054,SP5448_08865,spym49s0089,,,PMID: 17893125,AE004092.2,
3011,Nra_transition_M49,,TF,,Spy_2066,SP5448_08905,spym49s0089,,,PMID: 17893125,AE004092.2,
3012,Nra_transition_M49,,TF,groL,Spy_2070,SP5448_08915,spym49s0089,,,PMID: 17893125,AE004092.2,
3013,Nra_transition_M49,,TF,groS,Spy_2072,SP5448_08920,spym49s0089,,,PMID: 17893125,AE004092.2,
3014,Nra_transition_M49,,TF,cspD,Spy_2077,SP5448_08935,spym49s0089,,,PMID: 17893125,AE004092.2,
3015,Nra_transition_M49,,TF,hutU,Spy_2082,SP5448_08960,spym49s0089,,,PMID: 17893125,AE004092.2,
3016,Nra_transition_M49,,TF,hutH,Spy_2089,SP5448_08990,spym49s0089,,,PMID: 17893125,AE004092.2,
3017,Nra_transition_M49,,TF,ruvA,Spy_2119,SP5448_09120,spym49s0089,,,PMID: 17893125,AE004092.2,
3018,Nra_transition_M49,,TF,mutL,Spy_2121,SP5448_09130,spym49s0089,,,PMID: 17893125,AE004092.2,
3019,Nra_transition_M49,,TF,,Spy_2122,SP5448_04350,spym49s0089,,,PMID: 17893125,AE004092.2,
3023,Nra_transition_M49,,TF,,Spy_2133,SP5448_04420,spym49s0089,,,PMID: 17893125,AE004092.2,
3024,Nra_transition_M49,,TF,,Spy_2152,SP5448_09155,spym49s0089,,,PMID: 17893125,AE004092.2,
3025,Nra_transition_M49,,TF,,Spy_2166,SP5448_09215,spym49s0089,,,PMID: 17893125,AE004092.2,
3026,Nra_transition_M49,,TF,rplI,Spy_2183,SP5448_09285,spym49s0089,,,PMID: 17893125,AE004092.2,
3027,Nra_transition_M49,,TF,yybT,Spy_2184,SP5448_09290,spym49s0089,,,PMID: 17893125,AE004092.2,
3028,Nra_transition_M49,,TF,nodC,Spy_2200,SP5448_09365,spym49s0089,,,PMID: 17893125,AE004092.2,
3029,Nra_transition_M49,,TF,hasB,Spy_2201,SP5448_09370,spym49s0089,,,PMID: 17893125,AE004092.2,
3030,Nra_transition_M49,,TF,galU,Spy_2202,SP5448_09375,spym49s0089,,,PMID: 17893125,AE004092.2,
3031,Nra_transition_M49,,TF,guaB,Spy_2206,SP5448_09395,spym49s0089,,,PMID: 17893125,AE004092.2,
3032,Nra_transition_M49,,TF,guaB,Spy_2206,SP5448_09395,spym49s0089,,,PMID: 17893125,AE004092.2,
3033,Nra_stationary_M49,,TF,purC,Spy_0024,SP5448_00210,spym49s0089,,,PMID: 17893125,AE004092.2,
3034,Nra_stationary_M49,,TF,purF,Spy_0026,SP5448_00220,spym49s0089,,,PMID: 17893125,AE004092.2,
3035,Nra_stationary_M49,,TF,purM,Spy_0027,SP5448_00225,spym49s0089,,,PMID: 17893125,AE004092.2,
3036,Nra_stationary_M49,,TF,,Spy_0031,SP5448_00240,spym49s0089,,,PMID: 17893125,AE004092.2,
3037,Nra_stationary_M49,,TF,purD,Spy_0032,SP5448_00245,spym49s0089,,,PMID: 17893125,AE004092.2,
3038,Nra_stationary_M49,,TF,purE,Spy_0033,SP5448_00250,spym49s0089,,,PMID: 17893125,AE004092.2,
3039,Nra_stationary_M49,,TF,purK,Spy_0034,SP5448_00255,spym49s0089,,,PMID: 17893125,AE004092.2,
3040,Nra_stationary_M49,,TF,,Spy_0037,SP5448_00270,spym49s0089,,,PMID: 17893125,AE004092.2,
3041,Nra_stationary_M49,,TF,ruvB,Spy_0038,SP5448_00280,spym49s0089,,,PMID: 17893125,AE004092.2,
3043,Nra_stationary_M49,,TF,,Spy_0128,SP5448_00720,spym49s0089,,,PMID: 17893125,AE004092.2,
3044,Nra_stationary_M49,,TF,nusG,Spy_0164,SP5448_00865,spym49s0089,,,PMID: 17893125,AE004092.2,
3045,Nra_stationary_M49,,TF,slo,Spy_0167,SP5448_00880,spym49s0089,,,PMID: 17893125,AE004092.2,
3047,Nra_stationary_M49,,TF,araD,Spy_0179,SP5448_00940,spym49s0089,,,PMID: 17893125,AE004092.2,
3048,Nra_stationary_M49,,TF,ulaG,Spy_0182,SP5448_00950,spym49s0089,,,PMID: 17893125,AE004092.2,
3049,Nra_stationary_M49,,TF,rofA,Spy_0216,SP5448_01090,spym49s0089,,,PMID: 17893125,AE004092.2,
3050,Nra_stationary_M49,,TF,yqeM,Spy_0312,SP5448_08170,spym49s0089,,,PMID: 17893125,AE004092.2,
3051,Nra_stationary_M49,,TF,ylbM,Spy_0314,SP5448_08165,spym49s0089,,,PMID: 17893125,AE004092.2,
3053,Nra_stationary_M49,,TF,,Spy_0433,SP5448_07745,spym49s0089,,,PMID: 17893125,AE004092.2,
3054,Nra_stationary_M49,,TF,XK27_1315,Spy_0439,SP5448_07725,spym49s0089,,,PMID: 17893125,AE004092.2,
3055,Nra_stationary_M49,,TF,,Spy_0488,SP5448_07520,spym49s0089,,,PMID: 17893125,AE004092.2,
