,A,Cra,Mlc,Crp,NagC
ros_tale__11_83_0pq__2,-2.0950917349,-0.0790302575,-0.3585992105,0.727341753,-0.9496888715
ros_tale__11_83_250pq__1,-2.3578931503,-0.2821213065,-0.6017689405000001,0.616797033,-0.9827955745
ros_tale__11_83_250pq__2,-2.5424899993,-0.3493332925,-0.7067758675,0.8796841830000001,-1.1945615965
ros_tale__11_83_750pq__1,-1.9401251999,-0.3047517495,-0.6230584745000001,0.9722065830000001,-1.0530169825
ros_tale__11_83_750pq__2,-2.5627043598,-0.2476662155,-0.6243677855,1.096863553,-1.6069308985
ros_tale__13_87_0pq__1,0.455422877,-0.6445179135,-0.3439467725,0.40261139300000004,-1.1510232325
ros_tale__13_87_0pq__2,0.19310151550000001,-0.6439962485,-0.2162403085,0.201186783,-1.0238941615
ros_tale__13_87_250pq__1,1.4218986904,-0.4114107775,-0.0974102305,0.613315693,-1.0702612045
ros_tale__13_87_250pq__2,0.7566387934000001,-0.42328810250000004,-0.1907210225,0.806008833,-0.9226786595
ros_tale__13_87_750pq__1,0.230508349,-0.45309646750000004,-0.22989528650000002,1.099164733,-0.8372108325000001
ros_tale__13_87_750pq__2,-0.7102258309,-0.4707800525,-0.1567343695,1.124829123,-1.1285650405
ros_tale__14_27_0pq__1,0.5704260877,-0.3357135055,-0.0073030745,-0.037079376000000004,-0.6231298915
ros_tale__14_27_0pq__2,0.4382621561,-0.2646260755,-0.1278899585,-0.11367244900000001,-0.5016275315000001
ros_tale__14_27_250pq__1,2.4674768491,-0.4714697265,0.5133649045,0.407816973,-0.45561963050000004
ros_tale__14_27_250pq__2,1.6267735493000002,-0.4657785015,0.5639521335000001,0.321498873,-0.28418479150000003
ros_tale__14_27_750pq__1,-3.2748142312,-1.4504610815,-0.5430669685,0.963881143,-0.3803417865
ros_tale__14_27_750pq__2,-2.950345254,-1.6301569775,-0.42333018250000004,1.226371643,-0.5133823075
ros_tale__16_28_250pq__1,0.1050744903,-0.5235758025,-0.0616108605,0.654686623,-0.44717177550000003
ros_tale__16_28_250pq__2,-0.1066485514,-0.5220146555,0.1047530805,0.625724853,-0.49623682550000003
ros_tale__16_32_0pq__1,-0.43307996190000003,-0.6231376805000001,-0.3779885025,1.494979073,-1.1746290295
ros_tale__16_32_0pq__2,-0.6724533564,-0.5908580925,-0.5897110305000001,1.442336843,-0.8337912425
ros_tale__16_32_0pq__3,-0.2527494126,-0.1770220055,-0.2338258625,0.607936503,-0.7026389145
ros_tale__16_32_0pq__4,-0.1736481625,-0.2878558855,-0.2090910535,0.622877623,-0.6231649715
ros_tale__16_32_250pq__1,-0.5048337772,-0.24676026250000002,-0.3534817605,0.496195963,-0.5550897565
ros_tale__16_32_250pq__2,-0.6692660762,-0.2626083105,-0.47459990550000003,0.602191523,-0.5286644725
ros_tale__16_32_750pq__1,-1.3042711625,-0.6754330605000001,-0.2522462015,0.625901413,-0.9947030965
ros_tale__16_32_750pq__2,-1.084081793,-0.6373685925,-0.24889689150000002,1.045357503,-0.9612538415
ros_tale__17_104_0pq__1,-1.0839067683,-0.5634520925000001,-0.9551851915,1.6003325529999999,-2.2172040485
ros_tale__17_104_0pq__2,-0.5075141041,-0.5936830155,-0.8897816845000001,1.598090103,-1.8919699145000002
ros_tale__17_104_250pq__1,2.4663921009,0.0812509235,0.19084043950000001,0.982030343,-0.6488127055
ros_tale__17_104_250pq__2,1.5732008947,0.1340662715,0.33848834450000004,1.277154773,-0.4524935385
ros_tale__17_104_250pq__3,1.2706725156,0.13120154350000002,0.6795679505000001,1.232406513,-0.3353784205
ros_tale__17_104_250pq__4,2.3417898263,0.44656925750000004,0.0979610785,0.6953416530000001,0.013555085500000001
ros_tale__17_104_750pq__1,0.7816487606,-0.0739377235,0.3176212425,1.004531303,-0.8851373975
ros_tale__17_104_750pq__2,1.2159650561,-0.2845179285,-0.2090722965,0.830057743,-1.1952317595
ros_tale__18_24_250pq__1,0.10677620930000001,-0.6032428495000001,0.0607948305,0.46653734300000005,-0.1686536145
ros_tale__18_24_250pq__2,0.5258093846,-0.46701283250000003,0.08008849650000001,0.224964563,-0.3711495325
ros_tale__18_36_0pq__1,-1.9627395650000001,-1.4705291445,-0.6455451485,1.323272493,-0.8846468265
ros_tale__18_36_0pq__2,-2.2559427681,-1.5110344755,-0.8433778855,1.432955703,-1.0607951625
ros_tale__18_36_0pq__3,-0.7615935063,-0.7193799725000001,-0.8980561135,0.225153443,-0.7792724655000001
ros_tale__18_36_0pq__4,0.3445564766,-0.6490187325,-0.9020164265,0.48006017300000003,-0.45084468850000003
ros_tale__18_36_250pq__1,-0.4295830719,-0.4738400555,-0.8987209465,0.43674846300000003,-0.46880338650000003
ros_tale__18_36_250pq__2,-0.6056141861000001,-0.46078631950000004,-0.7175067635,0.46680216300000005,-0.5338031685
ros_tale__18_36_750pq__1,-4.8990460051,-1.6813225135,-0.8766417765000001,0.390658013,0.3177384075
ros_tale__18_36_750pq__2,-5.419815786,-1.9262534625,-0.9705377505,0.545242793,0.4217876685
ros_tale__19_91_0pq__1,0.3423029195,0.0729017255,-0.6695045945,0.982287223,-1.1273810975
ros_tale__19_91_0pq__2,0.8180780402000001,0.0301951285,-0.5078824215000001,0.887445543,-0.8144308465000001
ros_tale__19_91_250pq__1,0.6687326265,0.0068234285,-0.2452456995,0.5704754430000001,-0.4002299925
ros_tale__19_91_250pq__2,1.3833732975,0.008452494500000001,0.13559002250000002,0.592155203,-0.21327113150000002
ros_tale__19_91_750pq__1,2.6595195434,0.0652730285,-0.5185231715,0.307201803,-0.44143174150000003
ros_tale__19_91_750pq__2,0.5628892666,-0.07703132950000001,-0.3322776195,0.42239436300000005,-0.6922589445
ros_tale__19_91_750pq__3,2.6523828506,0.2977637655,-0.0572947625,0.6522730330000001,-0.1290430225
ros_tale__19_91_750pq__4,0.8821587471000001,-0.2856802855,0.0961132605,0.25258847300000004,-0.6629639725
ros_tale__21_97_0pq__1,-4.1072177103,-0.5243826455,-0.6468650205,-0.387833971,-1.1379774715
ros_tale__21_97_0pq__2,-0.5180528016,-0.6817049615,0.1279645585,-0.184451325,-0.8517998945
ros_tale__21_97_250pq__1,-1.7872063642,-0.7486143145,-0.0144135415,0.006036631000000001,-0.6475564535
ros_tale__21_97_250pq__2,0.0110109434,-0.8642061935,-0.2184182785,0.018638846,-0.8443163255
ros_tale__21_97_750pq__1,-3.5565373078,-0.4865923955,0.0601598535,0.231216303,-0.7225409475
ros_tale__21_97_750pq__2,-0.580919935,-0.7176516725000001,-0.0892606885,-0.144563632,-0.6745801335
ros_tale__25_111_0pq__1,-2.5568095232,-0.5937339485,-0.3424483175,0.079864026,-0.3463768175
ros_tale__25_111_0pq__2,-1.6139868749000001,-0.5820296405000001,-0.1136541105,0.7592634930000001,-0.0186065655
ros_tale__25_111_250pq__1,-2.5712080177,-0.8990815385,-0.2337535765,0.17330999300000002,-0.15993466450000002
ros_tale__25_111_250pq__2,-1.9043944802000001,-1.1276856055,-0.041792433500000004,0.429255013,-0.1502881375
ros_tale__25_111_750pq__1,-2.0272205194,-0.8359586505000001,-0.0943017325,0.557660793,0.10988916950000001
ros_tale__25_111_750pq__2,-0.9875033291,-0.6881410185,-0.0442860385,0.305956793,0.16651957450000002
ros_tale__29_119_0pq__1,-2.1047517818,-1.1326019405,-0.5171075285,0.860010453,0.21513076650000001
ros_tale__29_119_0pq__2,-2.7299275353,-1.5382685365,-0.8205937345000001,0.9657211630000001,-0.3243002635
ros_tale__29_119_250pq__1,-2.7539621223,-1.6041490395,-0.9181372035,0.8571940530000001,-0.44193990450000004
ros_tale__29_119_250pq__2,-2.4477166855,-1.6278803795,-1.2199798935,0.8164901330000001,-0.24623348450000002
ros_tale__29_119_750pq__1,-3.2689752399,-1.5524263975,-0.7789842055,1.026877023,-0.2939751785
ros_tale__29_119_750pq__2,-3.4773910197,-1.7091536335000002,-0.9185929615,0.8530044830000001,-0.3962568925
ros_tale__ALE4_0pq__1,1.19879711,-0.3913418295,-0.1449395695,0.329227253,-0.5870746905
ros_tale__ALE4_0pq__2,0.9955998177000001,-0.39135513250000004,-0.2967640985,0.307710333,-0.5804817535
ros_tale__ALE4_250pq__1,-1.6260790925,-0.4698383085,-0.1643266655,1.452259763,-0.0593984575
ros_tale__ALE4_250pq__2,-1.4593039847,-0.4925657765,-0.2002747905,1.438498573,-0.1221545225
pcoli__atASMT_325G__1,-4.2689155885,-0.0535416535,-0.1708239165,0.39244801300000004,-0.0454724745
pcoli__atASMT_325G__2,-4.2637270198,-0.0019762775,-0.0826152055,0.38625268300000004,0.0411780915
pcoli__bpTDC__1,-2.4709462616,-0.23294458750000002,0.9197171765000001,0.406975843,-0.4675645625
pcoli__bpTDC__2,-2.1949750121,-0.3589759355,0.8068275915,0.42339976300000004,-0.48136386750000004
pcoli__BRCA__1,-3.6577164884,-0.23367239250000002,0.29721461650000003,0.19224848300000003,-0.3756138235
pcoli__BRCA__2,-3.8694840042000003,-0.1479608715,0.3201905705,0.130605479,-0.3119922565
pcoli__BRCActrl__1,-3.5745026973,0.4316906485,1.5508216385,0.529755863,-0.0447279395
pcoli__BRCActrl__2,-2.8574080319,0.4418792695,1.6916731455,0.603931893,-0.0052767335
pcoli__BRCAswap__1,-3.2055297477,-0.39478299650000004,-0.1736791805,0.502758963,-0.2650503735
pcoli__BRCAswap__2,-3.1139498738,-0.4391806895,-0.1164595075,0.5975511530000001,-0.3632394055
pcoli__btAANAT__1,-3.026027092,-0.2918731385,-0.2068966055,0.44156927300000004,-0.2722097445
pcoli__btAANAT__2,-2.6120071707,-0.4243901335,-0.0179768715,0.593116823,-0.2385376035
pcoli__btASMT__1,-2.1098684107,-0.3907064275,-0.6512320425,0.526768513,-0.2466248895
pcoli__btASMT__2,-2.4511128944,-0.3939355525,-0.32261699850000003,0.43985790300000005,-0.23404841750000002
pcoli__CC1__1,-3.757455099,-0.5075404345,-0.2655853325,0.525016043,-0.0344339985
pcoli__CC1__2,-3.1166235749,-0.4155527295,-0.7623352595,0.7535511330000001,0.1151051255
pcoli__ccCOMT__1,-3.5631859853,-0.0059533115,-0.09123629850000001,0.324298403,-0.1342322555
pcoli__ccCOMT__2,-3.6493748176,-0.0902870305,-0.059259304500000005,0.324672993,-0.0189910235
pcoli__ckDDC__1,-3.5501873631,-0.44826330750000004,0.0647402915,0.44124815300000003,-0.0508062865
pcoli__ckDDC__2,-3.2784685061,-0.3031650215,0.2562265525,0.327799773,-0.0245215965
pcoli__CNTF_belt__1,-3.4353291775,-0.3959299195,-0.16256381250000002,0.45389948300000005,0.1981412425
pcoli__CNTF_belt__2,-2.7911293591,-0.5517080185000001,-0.6376984685,0.769870103,0.13642007050000002
pcoli__cobPNMT__1,-3.6978863597,-0.4505728425,-0.4035077265,0.319938133,-0.011447252500000001
pcoli__cobPNMT__2,-3.7401633442,-0.3180246335,-0.3746751025,0.31512674300000004,-0.1557012235
pcoli__cvPhhB__1,-4.7418121284,-0.0298774355,-0.10718000750000001,0.310797363,0.1299380055
pcoli__cvPhhB__2,-4.6799529303,-0.0773141755,-0.0324434295,0.447846893,-0.024948736500000002
pcoli__ggAANAT__1,-3.6209335451999998,-0.0780439325,-0.0662283935,0.307534513,-0.19981936050000002
pcoli__ggAANAT__2,-3.5628839058,-0.1007848135,0.0535680465,0.222644383,-0.2618060245
pcoli__ggTPH__1,-3.606630302,-0.23930687850000001,-0.19272257950000002,0.341263333,-0.25429364050000003
pcoli__ggTPH__2,-3.85617811,-0.1298938775,0.0251288065,0.27857460300000003,-0.2258019275
pcoli__hsAANAT__1,-4.1154991397,-1.2549768925,-0.4668351865,0.729185823,0.1970263965
pcoli__hsAANAT__2,-4.3150778481,-1.0062410225,-0.7686775045,0.851554463,0.13065313550000002
pcoli__hsASMT__1,-2.7863065755000003,-0.1182674875,0.3095034075,0.358384973,-0.2597702595
pcoli__hsASMT__2,-2.4979067458,-0.1310490315,0.5971868975,0.436830013,-0.2921538115
pcoli__hsPNMT_mb__1,-4.0648063209,-0.24581995550000002,-0.0727727225,0.303904393,-0.1101759685
pcoli__hsPNMT_mb__2,-4.0368157,-0.2672729775,-0.0542887275,0.315796993,-0.1442603735
pcoli__hsTPH__1,-4.277003118,-0.4479507995,-0.0784394025,0.05462642,-0.3081863535
pcoli__hsTPH__2,-4.0813433936,-0.3329615755,0.6005083645,0.23617991300000002,-0.3349085975
pcoli__hsTPH_E2K__1,-2.5381391033,-0.4795134935,-0.1514207915,0.708976563,-0.0792512725
pcoli__hsTPH_E2K__2,-2.6129500939,-0.6385117715,0.1121322335,0.661218473,-0.0452485475
pcoli__hsTPH_E2K_N91I_P99C__1,-3.4346148242,-0.3112332625,-0.22952025150000002,0.188410083,-0.2919920325
pcoli__hsTPH_E2K_N91I_P99C__2,-3.7688328136,-0.28910934650000003,0.3408888855,0.048706611000000004,-0.3574143575
pcoli__hsTPH_N158trunc__1,-2.81750262,-0.5380165845,0.9455023555000001,0.450496543,-0.1605658825
pcoli__hsTPH_N158trunc__2,-2.8164680442,-0.3179384205,0.7865333815000001,0.38589769300000004,-0.1441863685
pcoli__hsTPH_N174trunc__1,-3.6229570141,-0.42690148850000004,-0.10864588950000001,0.383639033,-0.18983947650000002
pcoli__hsTPH_N174trunc__2,-3.1417900797,-0.3229992045,0.6327994395000001,0.653379393,-0.1533098835
pcoli__hsTPH_Ntermtrunc__1,-2.8548647975,-0.6174020625000001,0.6676941355,0.507616873,0.3786356195
pcoli__hsTPH_Ntermtrunc__2,-3.2663723716,-0.6844888675,-0.0322244835,0.580596903,-0.0894714525
pcoli__hsTPH1__1,-2.7445996101,-0.31323234450000004,-0.38780993150000004,0.525567793,-0.2603220295
pcoli__hsTPH1__2,-2.7349423035,-0.3735665535,-0.3465207435,0.541530923,-0.2944062975
pcoli__MBP__1,-2.50967517,-0.2203023745,0.20737409850000002,-0.3459771,-0.3110303755
pcoli__MBP__2,-1.7282415209000002,-0.6244880495,-0.3590915585,0.026489270000000002,0.10736227150000001
pcoli__msCOMT__1,-2.000895207,-0.0322700805,0.9083764095,-0.10757295,-0.2981307145
pcoli__msCOMT__2,-1.730821229,-0.09055434350000001,0.6832605875000001,-0.092380891,-0.1995526665
pcoli__ocAANAT__1,-3.2139336517,-0.1464369335,-0.2600552525,0.31963151300000003,-0.28737210950000003
pcoli__ocAANAT__2,-3.6059411531,-0.12132427350000001,-0.0721696415,0.29391968300000004,-0.2226060045
pcoli__osTDC_K374H__1,-2.8921746361,-0.45769461250000004,-0.3925792155,0.686319663,0.0623357125
pcoli__osTDC_K374H__2,-3.1527692947,-0.5149108415,-0.4745498865,0.6933763230000001,-0.24740353450000002
pcoli__osTDC_K374L__1,-2.3796845407,0.11737051450000001,0.9851893975,-0.030107003,0.0408099525
pcoli__osTDC_K374L__2,-1.9699584253,-0.0193505995,0.7979277545,0.15281107300000002,0.0163656555
pcoli__osTDC_K374Q__1,-2.6967835578,-0.3896166835,-0.3027286805,0.448557103,-0.2873187005
pcoli__osTDC_K374Q__2,-2.6958275167,-0.39900950550000003,-0.2845848165,0.464314863,-0.25182400050000003
pcoli__osTDC_L360V__1,-2.8139109884,-0.21113180950000002,0.5151879055,0.296624173,-0.3231900655
pcoli__osTDC_L360V__2,-2.4810536711,-0.23261660250000002,0.9522088955,0.38201686300000004,-0.23423452250000001
pcoli__pmTPH__1,-2.6035538299,-0.0799609865,0.30831243950000004,-0.100263604,-0.1073482665
pcoli__pmTPH__2,-2.2311942333,-0.1009678865,0.6679991025,0.082263955,-0.2403924335
pcoli__RFC__1,-3.7448866873,-0.4363782805,-0.4287710905,0.068137152,-0.4465501845
pcoli__RFC__2,-3.8185833045,-0.3421102535,-0.30375317350000003,0.008882816,-0.39971112550000004
pcoli__RFCctrl__1,-5.1247330164000005,-1.0692868685,-0.4036721935,0.452268993,-0.050419726500000005
pcoli__RFCctrl__2,-5.4407913657,-1.3051590585000001,-0.4461379005,0.516558493,-0.021925886500000002
pcoli__RFCnopause__1,-5.0509703552,-1.1486698065,-0.3399882885,0.670868723,0.0924787245
pcoli__RFCnopause__2,-4.0456916781,-1.3585629915,-0.3633177345,0.6748039730000001,0.1069716845
pcoli__RFCpluspause__1,-3.7486774131000002,-0.9141675615,0.3156657335,0.764061093,0.2567443655
pcoli__RFCpluspause__2,-2.8131359906,-0.7883406125,0.5048969225000001,0.521421413,0.2204898305
pcoli__rnCOMT_sol__1,-3.826034545,-1.0786107555,-0.4868500455,0.8270174130000001,0.0487173215
pcoli__rnCOMT_sol__2,-4.2683181013,-1.1564564395,-0.4408855535,0.6395325230000001,-0.0657358715
pcoli__rnPNMT__1,-1.504546865,0.0021429315,0.5105649355,0.16358693300000002,-0.2069582015
pcoli__rnPNMT__2,-2.115650152,0.07630186950000001,0.7432443245,0.07451194300000001,-0.25870689550000003
pcoli__rnTDC__1,-3.3752535504,-0.1678007745,0.4981644605,0.087983618,-0.3533368725
pcoli__rnTDC__2,-3.3555011625,-0.17603646050000002,0.22286120950000002,0.171146073,-0.2386369935
pcoli__rnTDC_trunc__1,-3.4202759275,0.0290134925,0.3459499055,0.30755714300000003,0.1164008375
pcoli__rnTDC_trunc__2,-3.2571854708,0.037046314500000004,0.8508002725,0.43504015300000004,0.2979542315
pcoli__saCOMT_T2A__1,-4.7638252034,0.046489893500000004,-0.0640819465,0.333583893,-0.0246888315
pcoli__saCOMT_T2A__2,-4.6267727681,0.0535411385,-0.0968905395,0.403870763,0.0341675195
pcoli__sfCOMT__1,-3.3047296228,-0.42329244850000003,-0.5785512125,0.157244413,-0.6092015545
pcoli__sfCOMT__2,-3.9731233688,-0.35858088250000003,-0.33272267850000004,0.06503750800000001,-0.5177613535
pcoli__sgAANAT_D63G__1,-4.4291422958,-0.1751983355,0.1940901055,0.18900217300000002,-0.2084568725
pcoli__sgAANAT_D63G__2,-3.6242168126000003,-0.08475152650000001,-0.35196486650000003,0.430522603,-0.1385142965
pcoli__ssDDC__1,-2.9598211994,-0.0924200195,0.5134897365000001,0.20759201300000002,-0.2971307495
pcoli__ssDDC__2,-2.4698254785,-0.1918927075,0.9175564965,0.325140303,-0.3776181715
pcoli__TP53B__1,-3.9986015931,-0.2322266925,0.3153100955,0.423739103,-0.13557984550000002
pcoli__TP53B__2,-4.2945448286,-0.29222066350000003,0.4643166435,0.44374538300000005,-0.0955946825
pcoli__WT__1,-3.3299110465,-0.6626199635000001,0.0473902025,0.547181673,0.1311161285
pcoli__WT__2,-3.5838213481,-0.5518119805,0.0251554815,0.433431683,0.1585506115
cck__glu_ale4__1,-0.7405086706,-0.2689649585,0.1478676055,0.10431546100000001,-0.0544004525
cck__glu_ale4__2,-0.10718664730000001,-0.5186773875,-0.4762550775,0.212229043,-0.5465991985
cck__cck_ale1__1,0.8100207535,-0.5003678425,-0.3197809065,0.14875797300000002,-0.6342653895
cck__cck_ale1__2,0.6734540852,-0.5049330885000001,-0.2317286865,0.21173196300000002,-0.5051752435
cck__cck_ale2__1,0.5443614374,-0.6694244875,-0.2683597985,0.24320085300000002,-0.6093245865
cck__cck_ale2__2,0.4467449915,-0.6482969055000001,-0.2514209465,0.21966280300000002,-0.6809492745
cck_pgi__gmos_delpgi__1,-1.5514936093,-0.5053467015,0.6060146245,0.6099491930000001,0.3713340755
cck_pgi__gmos_delpgi__2,-1.4731522189000001,-0.1422311275,0.7381710875,0.5151660730000001,0.4939258905
cck_pgi__pgi_ale1__1,-0.6829167074,-0.1942388005,0.7260667495,0.087196909,0.2332025825
cck_pgi__pgi_ale1__2,0.1527031218,-0.3963984005,0.5844785635,0.47036157300000003,0.0168543465
cck_pgi__pgi_ale2__1,0.0570249221,-0.34675106650000004,0.7345049165,0.645027843,0.2529276865
cck_pgi__pgi_ale3__1,0.1534304058,-0.3342527415,0.5925155875,0.257702043,0.2558307255
cck_pgi__pgi_ale3__2,-0.2061187538,-0.4355092025,0.26521203250000003,0.527121343,-0.0469342285
cck_pgi__pgi_ale4__1,-1.7963519561,-0.5013595555,0.16424863850000002,0.02567041,0.7077485025
cck_pgi__pgi_ale4__2,-1.1328630617,-0.8678637295,-0.2129997915,0.149264913,0.3800810785
cck_pgi__pgi_ale4__3,-0.9732950381000001,-0.7653597695000001,-0.2145117295,0.23104943300000003,0.3253581055
cck_pgi__pgi_ale5__1,1.3990311251,-0.0822006035,0.7874878605000001,0.264446703,0.0070939475
cck_pgi__pgi_ale5__2,1.3938740958,-0.22570723650000002,0.6611623395,0.491011093,-0.3838637955
cck_pgi__pgi_ale6__1,0.1739823187,-0.3492184615,0.5555448175000001,0.40659345300000005,-0.0349529045
cck_pgi__pgi_ale6__2,0.4268980211,-0.45643096050000004,0.5203032145,0.629358233,-0.2303129095
cck_pgi__pgi_ale7__1,0.5292887843,-0.2254529905,0.7851825415,0.41980537300000004,-0.15760935950000002
cck_pgi__pgi_ale7__2,0.9288092020000001,-0.2703454225,0.43343123250000004,0.725253033,-0.5181890515
cck_pgi__pgi_ale8__1,0.1512843664,-0.44332820850000004,0.4270065595,0.29002768300000004,0.021414027500000002
cck_pgi__pgi_ale8__2,0.6438324899,-0.6714113715000001,0.22235662850000001,0.6440838830000001,-0.4231019925
cck_sdh__gmos_delsdhCB__1,3.408733146,-0.0499181495,0.9883216665000001,0.8479485130000001,0.2989525925
cck_sdh__gmos_delsdhCB__2,2.4828693311,-0.1646915955,1.1661644835,0.829896053,0.5920520975
cck_sdh__sdh_ale1__1,-1.1448931365,-0.2973217535,-0.0036744365000000003,0.544071473,-0.2580706745
cck_sdh__sdh_ale1__2,-0.43155204010000003,-0.2008397965,-0.1909402745,0.5592394930000001,-0.3116403685
cck_sdh__sdh_ale2__1,-0.3206029502,-0.19418119350000002,-0.1229163535,0.47991167300000004,-0.3512727975
cck_sdh__sdh_ale3__1,-0.060837071000000006,-0.13329255950000002,-0.0388150195,0.556417913,-0.29180451150000003
cck_sdh__sdh_ale3__2,0.18057549,-0.33135345850000003,-0.1223003425,0.493899293,-0.3495680135
cck_sdh__sdh_ale3__3,0.112231379,-0.2994175625,-0.1779359815,0.485328093,-0.4077207485
cck_pts__gmos_delptsHIcrr__1,-0.5276250020000001,-0.0689478555,-0.0222829785,0.464496883,0.2377548985
cck_pts__gmos_delptsHIcrr__2,-0.1031729777,-0.1771836545,-0.0168870295,0.649161093,0.3580550985
cck_pts__pts_ale1__1,-5.3541966662,-0.0952594625,-0.6320207215,0.32947587300000003,-0.1952628415
cck_pts__pts_ale1__2,-5.3310656783,-0.1430249505,-0.5647627205,0.296778353,-0.1285542205
cck_pts__pts_ale2__1,-0.0970710672,-0.3353655205,-0.2114030725,0.201890953,-0.6052345545000001
cck_pts__pts_ale2__2,-0.2356308953,-0.4638504845,-0.2508273855,0.275129713,-0.6219971375000001
cck_pts__pts_ale3__1,-6.8347172062,-0.0728756265,-1.5312081925,-0.445342181,-1.2139108615
cck_pts__pts_ale3__2,-6.5027637333,0.0661296145,-1.3521723345,-0.14552193800000002,-0.8773967065
cck_pts__pts_ale4__1,0.0726997142,-0.5897447965,0.2686831525,0.420678743,1.3405028345
cck_pts__pts_ale4__2,-0.414106342,-0.7425464545,0.032816594500000004,0.387503033,1.1644900695
cck_gnd__gmos_delgnd__1,3.4806588487,-0.0072481435,0.7789370865,0.515541103,0.1370017795
cck_gnd__gmos_delgnd__2,3.5113490679,0.08587059450000001,0.4357316975,0.419079603,0.062314561500000004
