,A,GalS,GalR,Crp,RpoS
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-3.226281068586856,-0.1708681793112241,1.2439321041899098,0.6467570174864914,1.6671703330956458
eep__BOP27_ndh-cydB__1,-3.803906895805513,0.4002396948469964,0.15221461526856395,0.5795424806329965,0.7279547550972261
eep__BOP27_ndh-cydB__2,-2.7516697289785945,0.67905172449642,0.2458058626309079,0.5830047350587346,0.7631658944745716
eep__BOP27_nuoB-cydB__1,-3.280571503221207,0.5055374259999668,0.6246622707825482,0.7793213906795806,1.2756696004360926
eep__BOP27_nuoB-cydB__2,-3.368026985140663,0.08797451005015677,0.3379386581580821,0.8418525340196368,1.3052449489533036
DDB2__PD-005_BW25113_Batch_6h__1,0.4805440059305341,0.1032437561190025,0.8170671227949722,-0.12723029239772998,1.1857462433990893
DDB2__PD-005_BW25113_Batch_6h__2,0.1541269316624013,0.11790175799828086,0.736997625717664,-0.19715708438903512,1.1333922684479898
DDB2__PD-003_BW25113_Batch_9h__1,0.1453176502876974,0.09720249008848823,0.8243017083099469,-0.16807586777489902,1.099372092479328
DDB2__PD-003_BW25113_Batch_9h__2,0.6697760219914958,0.0530213515790563,0.746630230752892,-0.15998061409660205,0.9390896503562658
DDB2__PD-003_BW25113_Fed-batch_6h__1,2.1373315120957885,3.068539842678597,0.5729549605047577,-0.027134141818516252,2.0819111638148198
DDB2__PD-003_BW25113_Fed-batch_6h__2,0.6758804189516375,2.7313505946374814,0.6790123696414367,-0.17852551024006402,2.155536098848927
DDB2__PD-005_BW25113_Fed-batch_6h__1,-0.2985069462004194,2.402886635234625,0.5045854363172602,-0.3223346990388993,2.2089944118804112
DDB2__PD-005_BW25113_Fed-batch_6h__2,-0.4201315901930841,2.1991383821817374,0.5458781648636242,-0.142315246792732,2.338532091049068
DDB2__PD-005_BW25113_Fed-batch_6h__3,0.0556366195166835,2.581708732526626,0.6144480317805261,-0.0021470405809242976,2.12824113720454
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.0081562314757752,2.8175358195154274,0.7861887466447062,0.2350709659175898,2.3785215299797446
DDB2__PD-005_BW25113_Fed-batch_15h__2,0.3876779227842274,2.914667048585838,0.8465854214146527,0.2314675354999398,2.3328594444979487
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.0260747305183539,3.034979271874948,0.5836531178912231,0.3617103437948988,2.4193768749679805
DDB2__PD-003_BW25113_Fed-batch_21h__2,-1.2285574619285389,2.6458216541575386,0.6793900453380273,0.5141217169364491,2.230834590090227
DDB2__PD-004_del-basS_Batch_6h__1,-0.6390952834290039,0.013703201357466721,0.5860766224981564,-0.3925529624361753,1.1788390388339014
DDB2__PD-004_del-basS_Batch_6h__2,-0.424438972409399,0.4770857842128149,0.6985374238715121,-0.3297445270973629,1.158464906520459
DDB2__PD-004_del-basS_Fed-batch_6h__1,-0.1238319531188002,3.046044945019096,0.5149028930269441,-0.5282964282981357,2.0569406429957957
DDB2__PD-004_del-basS_Fed-batch_6h__2,-0.5667207740249491,2.900008927506597,0.4544479309549567,-0.04672945896208347,2.126960825052356
DDB2__PD-004_del-basS_Fed-batch_15h__1,-0.5425070147565676,3.0508289223296035,0.7002636093828336,-0.18462207311152845,2.071667089785782
DDB2__PD-004_del-basS_Fed-batch_15h__2,-0.5724391056025278,2.895807211787025,0.6939987714744119,0.11541921525898854,2.1677248116381107
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.7292972208757458,-0.3935594375368754,0.696336211211503,-0.10203008187775353,1.2103773361834025
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.5736347146848322,-0.08580131609333375,0.7756133989065273,-0.13771078535060433,1.2374754989534562
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,0.2535725160141863,2.720016312061392,0.4039019378540161,-0.30953429046660297,2.156461938143704
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,0.0505289202432317,2.3540061124032734,0.2161864533401001,-0.20352765843154152,2.0937534242666143
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,0.5045790804825975,2.9019310676105565,0.701204972347063,0.19855716077668184,2.0026744419723617
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-0.957362856407221,2.8092506816846843,0.6386293948298007,0.3785889334450516,2.24026799430173
DDB2__PD-005_del-phoB_Batch_6h__1,-0.370324912302231,0.0059030237543367114,0.4732479550865296,-0.18690698319940324,1.2283335574245964
DDB2__PD-005_del-phoB_Batch_6h__2,-0.0746421410602559,0.4147905419314455,0.4688172055565172,-0.22105351110348792,1.2893682396435295
DDB2__PD-005_del-phoB_Batch_6h__3,0.031895307602609,0.1584078401194242,0.627195292396002,-0.14235715509988545,1.049127395368444
DDB2__PD-003_del-phoB_Batch_9h__1,1.1392599334885052,-0.24579651932324964,0.6257338053532777,-0.27939917001360826,0.6838257918683635
DDB2__PD-003_del-phoB_Batch_9h__2,0.6732337602660087,0.2493647186326857,0.07669914810449185,-0.2833164869874789,0.7296881903352563
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-0.9043213032664816,2.9744934620755226,0.2909452242875412,-0.024235422345480373,2.026828809300428
DDB2__PD-003_del-phoB_Fed-batch_6h__2,0.5376766675969711,3.139578198627057,0.6006423167975372,-0.06170063906209222,2.138215827353436
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.0707728102182843,2.7453651989363634,0.5439321207919638,0.431330570779684,2.5585986488338754
DDB2__PD-005_del-phoB_Fed-batch_6h__2,0.0449599735501244,2.842301195006786,0.44962931026282416,0.0373685130868342,2.1591140093624634
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-0.5534753608091614,2.576420173400538,0.587029360472588,0.24940911188163994,2.3587947245007097
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-0.644729294951094,2.5146791158025525,0.6808538140270475,0.2134181153241954,2.446731491740211
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.400255934229508,3.2818751829496278,0.7165740889121572,0.33369608246568383,2.228090991969159
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.7145730563519751,3.2229730517204747,0.6356849339856092,0.2847021347030569,2.2319069674927885
DDB2__PD-004_del-qseB_Batch_6h__1,-1.0375719188929902,0.06974034596124222,0.6518927745308679,-0.12791638658763738,1.3734503562619322
DDB2__PD-004_del-qseB_Fed-batch_6h__1,1.2378413302526077,2.660765029698996,0.575762861920019,0.0070327348853478355,2.1231285793141232
DDB2__PD-004_del-qseB_Fed-batch_6h__2,0.3924378872055115,2.414143037285352,0.509126637305167,0.14395110458813146,2.137606036323751
DDB2__PD-004_del-qseB_Fed-batch_15h__1,0.4618843678894314,2.974642485972097,0.6910155735723871,0.14349024146300948,1.9636231830695736
DDB2__PD-004_del-qseB_Fed-batch_15h__2,0.1760572784091282,2.303646391853773,0.6734777242243979,0.3342680715119659,2.2084547742833043
DDB2__PD-004_del-qseC_Batch_6h__1,-1.1547950725524607,-0.010424302713519571,0.7569661463311688,-0.1054807241193494,1.3503318173190806
DDB2__PD-004_del-qseC_Batch_6h__2,-1.7280120523756923,0.1504361229021769,0.7546288400768848,-0.1890055363379357,1.3510645570398123
DDB2__PD-004_del-qseC_Fed-batch_6h__1,0.670621570752102,2.47578742240235,0.4981587853937013,-0.20126649289716705,2.038442346495682
DDB2__PD-004_del-qseC_Fed-batch_6h__2,0.7186781611716428,2.506690426139005,0.4481631866009961,0.007007073388662022,2.403975530810856
DDB2__PD-004_del-qseC_Fed-batch_15h__1,1.0132935757066537,2.990688692587563,0.4112321707826787,0.24433059166856094,2.00620879873315
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-0.4282510946840682,2.8319233447713184,0.4121790463493316,0.41673648908845706,2.2472344628291445
DDB2__PD-005_del-qseF_Batch_6h__1,0.0731342148376744,0.19651232565170584,0.6419157152308471,-0.14804630641666705,1.2084570098198473
DDB2__PD-005_del-qseF_Batch_6h__2,0.2855906284421106,-0.1131645307474156,0.5418278997873447,-0.2472769860054029,1.445530740856551
DDB2__PD-003_del-qseF_Batch_6h__1,0.0366374761324618,0.2258659795190372,0.7637567133285073,-0.04129063094139518,1.2186360057499996
DDB2__PD-003_del-qseF_Batch_6h__2,-1.0459902534105527,0.4532283242841046,0.7058558122699194,-0.07120032371772211,1.1409144739563164
DDB2__PD-003_del-qseF_Fed-batch_6h__1,0.0288954051727226,2.9538799700066383,0.6650944825194056,0.07928259588675246,2.1853312664749542
DDB2__PD-003_del-qseF_Fed-batch_6h__2,0.0748305569782708,2.80598911640387,0.4538552654018311,0.09988668006863577,2.2879192152109638
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-0.2160149787241472,3.1080885675084966,0.495331909678753,-0.054992720518960425,2.5640315094657997
DDB2__PD-005_del-qseF_Fed-batch_6h__2,0.8316391640093431,3.169492658040892,0.5091059476947013,0.10723371376415967,2.2192549492864235
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-0.3004890128599085,2.8771094124359182,0.5197086467737302,0.06774821772418349,2.4241200357748927
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-0.1193285492551024,2.7239230802512044,0.5593082101025875,0.1807957685003956,2.423007626557624
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-1.2170583936389248,2.2988821863489517,0.6054712405202762,0.18100851105295668,2.4059235207216254
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-0.6814703092449992,3.159184723255035,0.6768138177221878,0.3843825596880919,2.2850128752370846
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-0.056874665666763,3.0662543535693967,0.5618012758024218,0.3283143161117117,2.278765062841728
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-2.176060088394743,-0.18710816977681025,0.7314935484248242,-0.2055466339490284,1.4784403745245562
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.2994624225063691,-0.0046943637455179035,0.6893480846908968,-0.12038482798851112,1.2916923331383217
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.2969159498437368,0.059289529139053165,0.7409993859698218,-0.24527694177792905,0.9793258356481438
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,0.586795412755305,2.459956023322124,0.63793675053188,0.06456324456686602,2.4065521722346883
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,0.5060869629764084,2.860358161104513,0.4306064477588452,0.04318616195255665,2.258312888720642
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.0535985102031622,2.6144561325103464,0.7733386667097921,0.28437816260421656,2.3003327876467115
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.5229056690053399,2.6626261540414147,0.6529725340116821,0.18788840247316507,2.4740415041548687
DDB3__PD-009_del-arcA_Batch_6h__1,0.6105612474564657,-0.14736080876698932,0.4575942791244021,-0.15520693678349495,1.3511083801617954
DDB3__PD-009_del-arcA_Batch_6h__2,0.6200494974856987,-0.5025844275115774,0.5220115189854697,-0.11927548503423502,1.3592141962309745
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-0.1625761095887107,2.3755901478884667,0.3165203710872415,0.3211525795468209,2.157758779999821
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.3768180149784903,2.6715076254926924,0.22491173579994767,-0.17422284096607574,1.8480844229806068
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.1609490719151069,2.6176280224052126,0.4639162155130281,0.3068175092463843,2.241684515983442
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-0.0459438261987793,2.6028562401414126,0.5254432337039407,0.3089395842630438,2.1991564550845712
DDB3__PD-006_del-baeR_Batch_12h__1,0.713208890243687,0.02449144233041034,0.8559733897283968,-0.07288080968497113,1.4228029117553564
DDB3__PD-006_del-baeR_Batch_12h__2,0.8271542604879174,-0.1630033026764992,0.800135471652796,-0.1470714378044189,1.5636376323256638
DDB3__PD-009_del-baeR_Batch_12h__1,-0.3242121173840372,0.30716166005956946,0.6899433621249074,0.0075413674833608715,1.5365175350888407
DDB3__PD-009_del-baeR_Batch_12h__2,-0.364996005125945,-0.2395698237593336,0.6520046222429343,0.11000079547650364,1.6501431610283517
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-1.0308428081026415,-1.2567540808032946,0.7952572335862822,-0.44075017642119896,2.0130847250306707
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-1.030199368769732,-1.472978438558182,0.587077748681728,-0.3079824279256762,2.0641961624842686
DDB3__PD-009_del-baeR_Fed-batch_12h__1,0.6052066993929123,2.300935962202626,0.5482526674924912,0.17096182082460487,1.6324828169612164
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.6812422015793964,2.615292132715899,0.6899816557318035,0.19735620347242036,1.7935632047925054
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.3853508007258958,2.4268989364050846,0.4599800670860503,0.17038086081004875,1.724123918621876
DDB3__PD-006_del-lsrB_Batch_6h__1,-1.239672074573365,0.1484405635504258,0.8096277549818441,-0.08679694138112204,1.3307996296602769
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.7556991023295281,-0.729438791231543,0.5925647842218797,-0.10651403429150186,1.2641754621072554
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-0.4470051129384382,2.215174551499966,0.4360294624557781,0.3346811913157435,1.327582549931222
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,1.003216150211994,2.8958516880420935,0.5797652697640796,0.12320570534873987,2.3937749005883475
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,1.1133182879936414,2.657976543960343,0.6443542039490708,0.1671224798447568,2.3574415591615363
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-0.1230345566636788,2.70241169835038,0.641150853588174,0.3507109925052916,2.4954027198351607
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-0.343662095914394,2.553561649945613,0.8118904958120368,0.3958492591492941,2.4227523954585592
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.0397998977644603,-0.11658024964139192,0.7967141516736076,-0.009831828811623922,1.1474654587129258
DDB3__PD-009_del-lsrK_Batch_6h__2,-2.115735988511594,-0.2005364725779386,0.6412085304801503,-0.14523400895794936,1.2926379767585858
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-0.8630297594250651,2.7225864344987785,0.595627437773528,0.1244005654382363,2.36777534284626
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-1.234271665611831,1.7002865428697973,0.2568701091059591,0.0012933420484664284,1.7851082282417678
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.735199260477186,3.030590755206463,0.8381761032583492,-0.04582048053983101,2.0603413155643
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,0.1931791168361438,2.3859345077636176,0.5141287941966644,0.2938071439648517,2.506252591851849
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.4106986000309154,3.0199314772944588,0.6819175892694647,0.18925140721970912,2.115307384069929
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.3396425412371418,0.007719571354113164,0.8869422834153573,-0.07682126355774699,1.1621707451432126
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.1572642543874053,0.16900730697221888,0.8081619617938944,0.04568553531896491,1.1968202462267763
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,0.9626855775737716,2.7774003660904025,0.5755783156660996,0.0695840261226941,2.225389038716326
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,0.2184183039255222,2.280818893402108,0.5285861024365799,0.0951190132944717,2.258999059791103
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-0.5710853611167014,2.850573901314278,0.5118085402910095,0.2481661791660663,2.3154167606575484
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-0.2126410728966868,2.659215867288837,0.7433281314703448,0.26532788482238345,2.3027523249713404
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,0.105163374534813,2.8562661375724723,0.7032201900703745,0.2652297453274688,2.23774695603718
DDB3__PD-009_del-luxS_Batch_6h__1,-0.8506876162964753,-2.1382151283042456,0.8206295507997671,0.0936775819929636,1.1885211794344883
DDB3__PD-009_del-luxS_Batch_6h__2,0.8328688735658742,0.00616407271556696,0.6986544554399376,0.05667317704538455,1.2113954942412004
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-1.183620185091555,1.7024913193262965,0.1835544245147629,0.0986771612261439,2.0678026053871217
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-1.291513688877725,2.6476135033947577,0.2605892583158651,-0.035116893204003574,2.56872294452171
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.5981304626508495,2.363891450676165,0.7237152859609397,0.1404617131644894,2.1422111168118114
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.3401071803324439,2.416140080126361,0.5528241554885529,-0.03093854772714621,2.1323003460565437
DDB3__PD-006_del-rpoS_Batch_9h__1,0.3693327448598378,0.17586606887777026,0.12198797318430366,0.3819945803438571,-1.2714299320695996
DDB3__PD-006_del-rpoS_Batch_9h__2,0.7919784448591117,0.3105435229504345,0.5623219462879367,0.44523928747676855,-1.4909916888527182
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.6342161472602971,1.3687197492764067,0.5011578933442422,0.510032299376153,-0.8635949373896672
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-1.231503973637166,1.3581262103959535,0.4829360740736446,0.6186371495562994,-0.7727166195738775
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-0.5876051158301399,1.5005892678241306,0.3214872667765851,0.5649106237720964,-0.6795442621417518
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-2.246018911502917,1.278576357969932,0.43523887591495214,0.3973577297010369,-1.22392311644262
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-2.386378541751979,0.3278867028200705,0.7363096612719637,0.4309841373011185,-1.1251889789187093
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.2007521297760419,0.36477286506030815,0.5415396376285191,-0.1565078145665204,1.3372274478805313
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-0.6363826357367255,2.8288953164132025,0.2067677874429412,-0.03326316906695581,2.4790982643174395
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,0.0229153752268624,2.7383672969291526,0.659014171953415,0.2480537405512209,2.3883387724231167
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-0.643491746156064,2.6794040904077923,0.6437334911868611,0.2778554544661009,2.594665395146309
