,A,GlcC,PdhR,ArcA,ihfB
pcoli__RFCnopause__2,0.0666727601817489,-2.0221011159999995,-0.1793703880000006,1.0111760160000005,1.2688223649999983
pcoli__RFCpluspause__1,0.5123889037096991,-1.0642985189999994,0.15412269399999978,0.9022830759999998,0.7064890449999996
pcoli__RFCpluspause__2,0.4067120319413975,-0.7267789669999996,-0.05149778599999877,0.9472996259999996,0.7123646449999992
pcoli__rnCOMT_sol__1,-0.5074890174317833,-1.423168283999999,0.0943435319999999,0.8230348060000008,1.3218476649999982
pcoli__rnCOMT_sol__2,-0.620371693151997,-1.4383907459999996,0.11224441699999944,0.8417998759999996,1.3586548249999986
pcoli__rnPNMT__1,-2.7340226986225677,-0.7435221949999997,0.6827305050000003,-0.08715641599999913,-0.13856641500000144
pcoli__rnPNMT__2,-2.490813840062565,-0.28628378199999904,0.8004726609999988,-0.047135399000000085,-0.2609108650000014
pcoli__rnTDC__1,-2.129186854129798,0.051876311000000896,0.7227431209999988,0.12196417600000052,0.15724927499999986
pcoli__rnTDC__2,-2.2868425640949974,0.11047122100000097,0.8482640369999999,0.05965151400000046,0.24430457499999925
pcoli__rnTDC_trunc__1,-2.33368226726685,-0.15089663599999792,0.37483036999999975,0.1015476409999998,0.3536355549999985
pcoli__rnTDC_trunc__2,-2.2638032780124764,-0.3679951939999997,0.8623839159999989,0.1712038670000009,0.3590969349999984
pcoli__saCOMT_T2A__1,-1.8618071315415616,-0.034393130999998967,0.8068058809999991,-0.042289199999999035,0.20285039499999868
pcoli__saCOMT_T2A__2,-1.5861480394367442,-0.16098516799999985,0.8412878890000002,-0.005090742000000148,0.17900243499999924
pcoli__sfCOMT__1,-1.971435912973751,-0.2590803999999993,0.8650780059999992,-0.1046399650000005,0.018296924999999572
pcoli__sfCOMT__2,-1.6449741041506871,-0.7151379149999997,0.8226068340000001,-0.08689560999999912,-0.12660359500000062
pcoli__sgAANAT_D63G__1,-1.3711625704380908,-0.3206963129999991,0.852267587,0.06392857500000028,0.21465630499999835
pcoli__sgAANAT_D63G__2,-1.97221924617862,-0.6980785129999996,1.0514250859999998,-0.04672170399999942,0.05664864499999923
pcoli__ssDDC__1,-2.1997688541543976,-0.17739636900000022,0.8269745840000002,0.3807326090000007,0.5796203449999986
pcoli__ssDDC__2,-1.745766681847562,0.004152803000000205,0.791807103,0.5413918120000005,0.5482194249999992
pcoli__TP53B__1,-1.2655913686692155,-0.13281375999999856,0.6531665310000001,0.21716539900000065,0.4796024049999996
pcoli__TP53B__2,-1.170985875676732,-0.1242279669999995,0.6856129219999989,0.2608231700000001,0.5183036949999984
pcoli__WT__1,-0.0028893550699705,-0.6643089199999999,0.25812073300000016,1.145348546000001,1.5188225649999991
pcoli__WT__2,-0.7458246247277862,-0.6628512629999994,0.2297696980000001,1.0706479360000003,1.5982937549999985
cck__glu_ale4__1,-0.6280494738718603,-0.1540037209999996,0.3327577450000003,0.14242569800000027,0.8424839949999985
cck__glu_ale4__2,-1.0604913424606897,-0.7619979899999993,-0.20308484400000104,0.2391641040000003,0.38870244499999984
cck__cck_ale1__1,-1.4690178099864883,-0.9041706269999992,-0.19126800200000016,-0.03612355499999964,0.12837771499999914
cck__cck_ale1__2,-1.8588266417974315,-1.147635898999999,-0.1826995709999988,0.042168756000000585,0.1574656749999992
cck__cck_ale2__1,-1.3508533238793814,-1.026666615,-0.13055242200000006,0.11719557800000048,0.01310426499999906
cck__cck_ale2__2,-1.4811000666654175,-0.8579625979999994,-0.17465579800000164,0.14509675000000044,-0.029159615000001082
cck_pgi__gmos_delpgi__1,6.363754642290044,-0.7087089899999999,-1.132159841,0.5480750380000003,0.2770646749999983
cck_pgi__gmos_delpgi__2,6.588643501009079,0.013393607000000252,-1.0215814820000002,0.4925598200000003,0.050797044999999486
cck_pgi__pgi_ale1__1,2.375480269531281,-0.02227611699999965,-0.622726761,0.15562660500000014,0.19052278499999886
cck_pgi__pgi_ale1__2,3.7106338531160072,-0.7517672079999995,-1.0322580009999998,0.4588792890000004,0.026093084999999402
cck_pgi__pgi_ale2__2,7.686470219037248,-0.368748265999999,-1.222146252,0.9356459460000012,0.4468949549999994
cck_pgi__pgi_ale3__1,3.907703847977113,-0.09740359799999963,-0.5372683970000001,0.08052298800000024,0.3102447349999995
cck_pgi__pgi_ale3__2,4.06442887332727,-0.5874438419999999,-0.9804573549999996,0.3190705030000007,-0.08744309500000114
cck_pgi__pgi_ale4__1,8.562622752119939,-0.7685145339999995,-0.4973698070000001,-0.060545762000000274,0.5186149949999983
cck_pgi__pgi_ale4__2,7.958756089355385,-1.2052217029999994,-1.1648493750000002,-0.02306414399999923,0.03510399499999828
cck_pgi__pgi_ale4__3,8.04511823435969,-1.3113983409999994,-0.9830927909999998,-0.026233267000000282,0.07492192499999817
cck_pgi__pgi_ale5__1,10.307534044576244,0.09586472700000036,-0.6406311480000006,0.6346640519999998,0.3879215049999996
cck_pgi__pgi_ale5__2,9.024057280006412,-0.377817728000001,-1.211025789000001,0.6909501880000004,0.08957866499999945
cck_pgi__pgi_ale6__1,8.38461806374512,-0.11307921399999987,-0.5867912720000001,0.2876225950000002,0.6129683849999985
cck_pgi__pgi_ale6__2,10.4648424724414,-0.4629051629999994,-0.8638102040000009,0.5361740079999997,0.15115166499999866
cck_pgi__pgi_ale7__1,2.952977310101188,-0.3534375559999994,-0.8012975510000002,0.1753057810000005,0.7453702049999986
cck_pgi__pgi_ale7__2,3.351547264642969,-0.6898267659999995,-1.2628654850000007,0.4674090399999997,0.29578562499999883
cck_pgi__pgi_ale8__1,10.791268655212493,-0.01558502399999906,-0.2779203109999999,0.17465674399999995,0.7035608149999995
cck_pgi__pgi_ale8__2,11.254161098674006,-0.4864534190000001,-0.6122771120000001,0.39437020200000106,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,-1.0822329283493233,-3.713184298,-3.8540502819999998,1.3225026659999999,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,0.2505551302982844,-3.702204229,-4.194657408,0.5798925810000011,0.951439774999999
cck_sdh__sdh_ale1__1,0.3320204420058983,-0.4470318319999995,-0.12700919700000046,0.9989876760000004,0.8348676649999991
cck_sdh__sdh_ale1__2,0.2499517945527033,-0.3650252809999994,-0.1319581059999999,0.9379760259999994,0.8373050949999996
cck_sdh__sdh_ale2__1,0.0596652057678578,-0.31512541299999963,0.0007386440000001215,0.7369528560000003,0.6675422049999984
cck_sdh__sdh_ale3__2,-0.2548254956354276,-0.2542439769999998,0.06137971799999953,0.8033813760000008,0.7336265849999997
cck_sdh__sdh_ale3__1,-0.4112625835714288,-0.4163773439999998,-0.10009141900000174,0.6953676459999993,0.5688070749999987
cck_sdh__sdh_ale3__3,-0.6199191880871822,-0.38161082799999946,-0.10733203599999984,0.6812270829999996,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,2.8554822157414765,-2.210401999,-0.8844129230000002,-0.476014073,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,3.758627332751936,-2.0402945759999995,-1.2572272670000002,-0.3370524200000009,-0.2471183550000013
cck_pts__pts_ale1__2,1.912304469356788,-0.9653980729999994,-0.09231639999999963,0.9351348060000008,0.4467236949999993
cck_pts__pts_ale1__1,1.4136151987576202,-0.937603693999999,-0.08329511600000039,0.8766125660000004,0.4733588449999981
cck_pts__pts_ale2__2,-0.0647526065295339,-0.9648516399999992,-0.8090272189999999,0.1151480970000005,0.051775694999998116
cck_pts__pts_ale2__1,0.2719181245236983,-1.2103404379999994,-0.9052658320000004,0.0998464349999999,0.0058354849999986405
cck_pts__pts_ale3__2,-0.7870967495474381,-0.7267125229999998,0.05803349800000035,0.414198068000001,-0.6512647580000017
cck_pts__pts_ale3__1,-0.6409016389401883,-0.7768513769999998,-0.019649682000000723,0.578337319000001,-0.32246742500000103
cck_pts__pts_ale4__2,-0.061432632842316,-1.0035326949999996,-0.892167325,0.04630729700000025,0.08030092499999952
cck_pts__pts_ale4__1,-0.5508979230896915,-0.9701860439999992,-1.0319225320000005,0.03632917300000038,0.09726459499999862
cck_gnd__gmos_delgnd__1,-1.7023192545791743,-4.0454525609999985,-3.627383672000001,0.31958950399999964,1.0484440649999982
cck_gnd__gmos_delgnd__2,-1.95414832245834,-4.0070525560000005,-3.622899335000001,0.5031982409999998,1.2076734449999993
cck_gnd__gnd_ale1__1,-1.5008983923078012,-0.7208024979999994,0.14953600399999978,0.206935713,0.1668909249999988
cck_gnd__gnd_ale1__2,-1.082187836354252,-0.6991591809999989,0.1840138479999993,0.18864200199999992,0.2006588349999987
cck_gnd__gnd_ale2__1,-1.6110104747773244,-0.813012722999999,0.01918723,0.10177903900000017,0.1865642749999985
cck_gnd__gnd_ale2__2,-0.727935304562784,-0.6076340040000003,0.1444107309999989,0.17297999100000006,0.14256685499999833
cck_gnd__gnd_ale3__1,-1.4079850915071614,-0.6709571519999997,-0.0003199610000006459,0.1559823920000003,0.2590754949999994
cck_gnd__gnd_ale3__2,-0.787217207935639,-0.7889230339999997,0.15735878499999956,0.2382475540000009,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,10.543778389318764,0.7782026730000009,-1.1177037590000012,0.7806081060000007,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,9.223638784792389,0.9327071070000006,-1.3307555190000009,0.8137944160000004,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,0.8897205572246094,-0.7723593799999993,-0.5576679980000003,0.5988579620000003,0.5069752049999998
cck_tpiA__tpiA_ale1__2,1.3558382671251823,-0.6847715739999991,-0.6528695469999999,0.5893135049999998,0.5042706349999992
cck_tpiA__tpiA_ale2__1,7.07368580329702,-0.3868156459999996,-1.153864755,0.6302826560000003,0.5628485749999985
cck_tpiA__tpiA_ale2__2,6.588639198022223,-0.4529002759999994,-1.0375873430000002,0.5827709579999993,0.4463669249999995
cck_tpiA__tpiA_ale3__1,0.2669940571748361,-0.9038293179999995,-0.7657862770000019,0.6940166180000009,0.5218393849999998
cck_tpiA__tpiA_ale3__2,1.205706652761444,-0.7062766649999999,-0.882540209000001,0.6840427719999997,0.6213471449999997
cck_tpiA__tpiA_ale4__1,0.5928577326992633,-0.7439774849999994,-0.8677339190000009,0.7445392559999995,0.3713619849999983
cck_tpiA__tpiA_ale4__2,0.509502929015681,-0.8089009639999993,-0.7984332920000003,0.7080815420000004,0.4160043349999985
acid_tale__acid_ale1_pH7__1,-2.7823193476161943,-1.8533413209999996,-0.1892765280000006,0.05774865100000071,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,-2.7361069892334875,-2.059095415,-0.2547258210000001,0.0008364390000004107,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,-2.271993101088851,-3.961835401,-2.1533265040000007,0.3930584479999997,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,-2.4847740703527883,-3.613715567,-2.299729321,0.5163635499999994,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,-2.5257065905184617,-1.8073952119999996,-0.451639965,-0.05861595600000057,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,-2.279442596207551,-1.5990862869999996,-0.4303698330000003,-0.0032955630000000014,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,-2.402495777678104,-1.0439596929999997,-0.243390121,0.05463553899999951,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,-1.763892541776071,-2.9092777949999995,0.003982056999998207,0.31214235400000057,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,-3.23038146565004,-2.0039067999999998,-0.13378702600000025,-0.7608421669999998,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,-3.321051658108694,-2.2356063659999994,-0.1784472190000006,-0.8793321210000009,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,-3.3029933927527844,-0.43685684499999855,0.14544263199999996,-0.028056044999999585,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,-2.925727188896534,-0.5581579449999987,0.06826600800000016,-0.1288475249999994,0.35293616499999914
acid_tale__MES_ale_pH7__1,-2.30996578487938,-1.5028388599999998,-0.43522214200000064,0.04143246299999959,-0.17984521500000028
acid_tale__MES_ale_pH7__2,-2.7043210080971773,-1.7800075719999997,-0.2996725470000001,0.03741938900000008,-0.13392727500000134
acid_tale__MES_ale_pH5__1,-2.6416548436148783,-0.8494419019999997,0.0811488090000001,0.6634502009999999,0.1780527249999988
acid_tale__MES_ale_pH5__2,-3.552506575561316,-2.4919158449999994,0.6271455449999994,1.148891356,0.5808612549999985
acid_tale__gmos_pH7__1,-1.4510480580890248,-1.8120745559999982,-0.4001746780000017,-0.0202260170000006,-0.12245240500000065
acid_tale__gmos_pH7__2,-2.2788404474685127,-1.849961863999999,-0.3341348430000002,-0.031017067000000512,-0.1101632150000018
acid_tale__gmos_pH5__1,-2.822639188779693,-0.6905501689999998,0.060777547999999015,0.5256937780000008,0.25805079499999906
acid_tale__gmos_pH5__2,-3.2025276751558973,-0.4968901089999998,0.01933603399999928,0.5218956509999995,0.21472440499999834
adnB__wt_adn__1,0.818493068457443,-0.41287105299999904,-0.4856550990000006,0.5272525849999994,0.5251568249999998
adnB__wt_adn__2,-0.5205077097130966,-0.5743174669999993,-0.978769798000002,0.7179524290000003,-0.23070153500000146
adnB__delydhB_adn__1,-1.5937780503205277,-0.964704138,-1.17698313,0.5016727779999997,0.7912719849999998
adnB__delydhB_adn__2,0.4202737377360728,-0.7550357709999993,-0.5647407760000007,0.5728210219999994,0.2631915649999996
ytf2__wt_glc__1,-1.199481812361291,-0.8297068849999993,-0.08544542800000167,0.4444289650000002,0.04946460499999894
ytf2__wt_glc__2,-1.324966314202061,-0.9655109299999998,-0.2532832210000002,0.2955553500000008,0.2280839549999989
ytf2__ybcM_glc__1,-0.4642579244321761,-2.3630438019999995,-0.9843418580000004,0.1855667969999999,0.6497454849999986
ytf2__ybcM_glc__2,-0.0830797359408583,-2.5133056899999997,-0.947898521,0.12960723900000026,0.5978502849999998
ytf2__ydhB_glc__1,-0.5623648385704433,-1.1274802729999998,-0.1665816970000007,0.38896984099999976,0.7921500049999999
ytf2__ydhB_glc__2,-0.3399935668655493,-1.2347086909999991,-0.3255116359999999,0.33696669000000057,0.6870991049999997
ytf2__yfeC_glc__1,0.0355739631401026,-0.9918036039999992,-0.2050533970000004,0.2684459090000004,0.4592277549999988
ytf2__yfeC_glc__2,-0.5670788607310723,-1.2662037469999996,-0.2419434960000002,0.342192764,0.594893944999999
ytf2__yciT_glc__1,-2.0644282202723976,-1.0222436889999995,-0.4182403420000007,0.4393219980000005,-0.04849385500000025
ytf2__yciT_glc__2,-1.9213941476939564,-0.9489675159999988,-0.5328260990000011,0.4273207550000002,-0.07781319500000095
ytf2__ydiZ_glc__1,-1.2917877905211332,-0.6357937779999999,-0.4956213470000002,0.11059916299999983,-0.2587898850000005
ytf2__ydiZ_glc__2,-1.6696110825253414,-0.6439760080000001,-0.38516001900000063,0.0397261560000004,-0.3127929250000019
ytf2__ynfL_glc__1,-0.8331974672339065,-0.8882248899999992,-0.5427410310000003,0.4932498049999996,0.4299068449999997
ytf2__ynfL_glc__2,-1.0968612672909932,-0.6978709869999989,-0.3901660280000003,0.4677520689999994,0.34708826499999823
ytf3__wt_glc2__1,-0.0327633173577819,-0.332368600999998,-0.2910284349999994,0.4366402429999994,-0.2153050750000016
ytf3__wt_glc2__2,0.2314352180152993,-0.3986084239999999,-0.10863729700000048,0.5397568400000008,-0.2192110050000018
ytf3__wt_pH7_lactate__1,-0.9177988008312312,-0.5866149289999996,0.18456353500000056,0.39452894300000096,-0.35766615500000043
ytf3__wt_pH7_lactate__2,-0.5002348245239152,-0.37871499699999933,0.19539845299999925,0.3793994070000011,-0.38658874500000096
ytf3__wt_pH55_lactate__1,-0.7334701455255431,-0.4391952869999996,0.3798566500000007,0.933717166000001,0.24783653499999936
ytf3__wt_pH55_lactate__2,-0.0646538601470238,-0.1053296649999993,0.4411213879999991,0.7950869360000006,0.2368487649999995
ytf3__wt_pH55_HCl__1,-0.5663255414324977,-0.495122381999999,-0.2291112560000004,1.0310778860000005,0.0558934750000013
ytf3__wt_pH55_HCl__2,-0.2686031427593904,-0.3674144599999991,-0.2394716380000004,0.9522224260000004,0.10318142499999894
ytf3__dyieP_pH7__1,-0.4363095477944979,-0.2812717779999998,-0.4796299330000018,0.4122481039999997,-0.05610661500000092
ytf3__dyieP_pH7__2,-0.4966549886207014,-0.37535526699999977,-0.4238347949999994,0.30771917800000104,-0.0726562150000003
ytf3__dyieP_pH55__1,-1.3511908054213102,-0.38183817999999903,-0.4686928010000005,0.356117652,-0.2465831250000008
ytf3__dyieP_pH55__2,-0.8727384069312163,-0.3701155719999996,0.017793651999998158,0.4037383690000009,-0.5650174650000004
minicoli__aldA_f1c2__1,-7.602884443614882,-5.997961207,-0.19077300004284134,-0.3237420497256398,0.28270766448018136
minicoli__aldA_minE__1,-7.146370512129996,-5.997961207,-0.5633572532167408,-0.911192403388803,-0.008784661921561465
minicoli__mg1655_glc__1,-1.937267457748195,-0.5592456973976372,0.6958757581662081,-0.6418111496228818,-0.9619277142539032
minicoli__mg1655_glc__2,-1.822170202880588,-0.4411168771225871,0.6136848924366411,-0.5787584384086237,-0.9262398602577572
minicoli__minE_cyt__1,-8.021651198888778,-5.997961207,-0.7645180687221238,0.4666528963481369,-0.8348764649604856
minicoli__minE_cyt__2,-7.75477587302255,-5.997961207,-0.2892065011536227,0.17121876716995565,-0.5690441526455867
minicoli__minE_fruc__1,-7.267040833062335,-5.997961207,-0.8154008888426478,0.8719337308134794,-0.9014069452294446
minicoli__minE_fruc__2,-7.362474742718302,-5.997961207,-0.5495120368781299,0.8909491461681647,-0.6340809109917522
minicoli__minE_glc__1,-7.408788837542858,-5.997961207,-0.5605685933335227,0.007363793075395364,-1.3609775714955052
minicoli__minE_glc__2,-7.168603184819625,-5.997961207,-0.5562100133631516,-0.2424910058030445,-1.254657547912517
minicoli__minE_glyc__1,-8.1624323642402,-5.997961207,-1.5679976839517016,2.4742684385387754,0.6219776582896834
minicoli__minE_glyc__2,-7.8829396134313425,-5.997961207,-2.0150724297281832,3.0930682561229124,1.1086080696881222
minicoli__minE_Fe_starve__1,-7.704261934439351,-5.997961207,0.1132929741880222,-0.1710598458624375,-0.6132369015539592
minicoli__minE_Fe_starve__2,-7.67070423208864,-5.997961207,-0.02199085592336392,-0.2806298806555461,-0.8868519905749537
minicoli__minE_LB__1,-6.77354040647058,-5.997961207,1.0712588591276602,-0.7363142398523461,-0.7813128982775428
minicoli__minE_LB__2,-6.70149369735515,-5.997961207,1.143481463166518,-0.6541460235950414,-0.9184217345720658
minicoli__minE_N_starve__1,-8.147092804213866,-5.997961207,-0.5468920927871155,0.3056246870060626,-0.8020966808586749
minicoli__minE_N_starve__2,-8.113484697107113,-5.997961207,-0.8701247581074263,0.5162765139964449,-0.8117468867828155
minicoli__minE_osm__1,-8.225220208932454,-5.997961207,0.3425578662839133,0.3170227157905714,-1.1461673975041418
minicoli__minE_osm__2,-7.93049425913027,-5.997961207,0.354035359277626,0.41127809203618426,-1.1128756583828086
minicoli__minE_ph5__1,-8.600119040030165,-5.997961207,-0.40697469221394733,1.3450111748831883,-0.7895866085281948
minicoli__minE_ph5__2,-8.599470507978284,-5.997961207,-0.3309688731602227,1.2535509623955168,-0.8929756734900813
minicoli__minE-pyr__1,-7.367682622492042,-5.997961207,-2.428448086273905,2.4748616710801516,-0.1310536942801015
minicoli__minE-pyr__2,-7.632572980154041,-5.997961207,-2.65749899440309,3.5163621913034038,0.7822558293564157
minicoli__minE_sorb__1,-7.238429371619078,-5.997961207,-1.286905528740463,0.8378339968450916,-1.2061753638400765
minicoli__minE_sorb__2,-7.233284176793799,-5.997961207,-1.5042377382784569,0.9469366170070844,-1.1577428459842365
minicoli__minE_urid__1,-7.56344177839043,-5.997961207,-1.2852911870606682,0.2046565530247744,-0.8441129461127481
minicoli__minE_urid__2,-7.477754150769104,-5.997961207,-1.3732708567821907,0.03364679350374366,-0.7522654153567885
minicoli__W3110_cyt__1,2.89758153633371,-0.1805828674114336,-1.1382537350585027,-0.5301910453040524,-1.015278390370714
minicoli__W3110_cyt__2,2.531862072546106,0.00769480767057562,-1.141156729062085,-0.3368431507769891,-0.909107817675249
minicoli__W3110_glc__1,-0.9745580500564396,-1.8256875059502908,-2.7536124531544233,-0.6086904834372895,-1.7788439589977398
minicoli__W3110_glc__2,-2.931745072751363,-0.6762635422379812,-1.1614901714274826,-0.6971867177950166,-1.5532957022247889
minicoli__W3110_glyc__1,2.033801749551211,-0.3628421625056069,-1.2950247102076222,0.1508756874776811,-1.1881258435469348
minicoli__W3110_glyc__2,1.9217522031954648,-0.6757323032161313,-1.3776886629591036,0.2321228481262079,-0.9549192926912228
minicoli__W3110_Fe_starve__1,-2.046567037156969,-2.707454288777573,1.0707489730750286,1.2379965420217314,-1.018293050645175
minicoli__W3110_Fe_starve__2,-2.886318044138092,-2.601222005492788,0.8986363214213942,0.8281041906811559,-0.8084117025892805
minicoli__W3110_LB__1,-5.190451259619822,-0.15329293264631172,-2.083693487742461,0.5284133516214329,-1.397175263328622
minicoli__W3110_LB__2,-5.157688795829404,-0.0917443968774121,-2.074549449512488,0.5814419542783398,-1.3807607601221523
minicoli__W3110_N_starve__1,-4.121160212254156,-1.671382300163235,-0.6029362636591031,-0.4845865466215269,-1.278023396695554
minicoli__W3110_N_starve__2,-4.695345212427221,-1.4655826932070417,-0.4957518522542594,-0.4154201448784409,-1.1301093306704164
minicoli__W3110_osm__1,-3.1136629913932823,-0.3572903094062294,0.5694934715997864,0.2902205422954207,-0.9083155287438966
minicoli__W3110_osm__2,-2.460605812838028,-0.5283464920474561,0.3770802619749549,0.20430815560578885,-0.8072059360448574
minicoli__W3110_ph5__1,-2.865799605159572,-1.1046895918337791,-0.6839760679492128,0.5092625739127197,-0.8223204336513152
minicoli__W3110_ph5__2,-3.0031675003606746,-1.3121443325783648,-0.4927377266782607,0.8176567998560635,-0.9698354462931764
minicoli__W3110_pyr__1,-1.045518089487629,-0.9347855981603406,0.4205198977378686,0.2913987809565999,-1.0895345223732402
minicoli__W3110_pyr__2,-1.0338997873925222,-1.0262568884898309,0.3570076024458082,0.4255120693129637,-0.9500493523620576
minicoli__W3110_sorb__1,7.008925430370888,-0.2460318171900333,-2.1328724667248604,-0.2376510752375243,-1.8177527339802992
minicoli__W3110_sorb__2,7.006197328305137,-0.06703073639028201,-2.0381651063290427,-0.17434747531926045,-1.923440254837608
minicoli__W3110_urid__1,1.0112301778969577,-1.2154938340327144,-2.334181992497029,1.163349990862189,-1.4523310384677988
minicoli__W3110_urid__2,2.0572366441135066,-1.1565576540316105,-1.9799782634574183,1.0703887246183168,-1.2823063915635249
minicoli__W3110_WT_glc__1,-2.2617915106666144,-0.21742928042293294,0.2953278328475566,-0.08047298741824349,-1.0582137052570122
minicoli__W3110_WT_glc__2,-3.1158330289857448,-0.4159121744954391,0.11305552972345367,-0.22208729458725784,-1.1937874045379484
minicoli__W3110_WT_osm__1,-2.843935656443362,-0.5780819480533577,0.1304903488874647,-0.14583131137113625,-1.1715619238634165
minicoli__W3110_WT_osm__2,-2.552263643234406,-0.4783888522237581,0.16728490564174514,-0.047172539438088634,-1.0884327680568866
eep__BOP27__1,-1.336162023873459,-1.2133642027079974,-0.5939216313814111,-0.14620173759228014,-0.4855698303518246
eep__BOP27__2,-0.8241890492323427,-0.5700271505300032,-0.7293935408856331,-0.07992882027931003,-0.4629946758289218
eep__BOP1000__1,-1.6721741726163215,-0.577637825647848,0.8295831764492938,0.4873436747107167,0.5308955705103298
eep__BOP1000__2,-0.7618989644384021,-4.154540548393326,0.012154792013339131,0.5504527796550729,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,0.4490074369604829,-0.0932886467675269,0.7566054705128895,-3.0621051043747505,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,0.6646383433394307,-0.06469603553487957,0.8299113627179509,-3.153278564733707,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-2.765470100704776,1.0624871054558982,-0.5027252760970917,-3.7243612653917815,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-1.7248963793411811,1.841890361089112,-0.907250077360544,-3.808017157825741,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.1156336214908054,0.9201751421961974,-0.7222358570503218,-3.2711578754543083,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,1.1150477396486405,1.2201838164184284,-0.5170007869286133,-3.318008728623793,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,3.714786935990341,1.5275978112302455,0.4033262045235766,-3.433709238643247,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,3.2608461709688306,1.5891436642948626,0.24620995836253454,-3.8413114579423966,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.4264420452631337,0.3828561610031844,-0.9876537786043836,-3.2034251279729835,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.8749046574364621,0.17020694816881754,-0.6916089807418757,-2.778417210950212,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,4.7559867355604215,0.9847870702268624,-0.2858705191094337,-3.937929713638933,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,4.681308169001547,0.9111871198050291,-0.5962179095619291,-4.1209264417296385,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-1.4069981253869068,1.2253488159712418,0.393767752811673,-3.0309094270208385,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.1723200384579137,1.1084833105241303,0.35955240062454585,-2.9332090270357023,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.6242478465917434,1.85871809665145,0.6820886238694435,-3.4693477747133903,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.7770202310951376,1.8515109491529105,0.7169083867148576,-3.5016915859662365,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-3.3102385933278,0.6298598194230136,-0.8275463844571753,-3.1592767430620388,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-2.694309418920812,0.5980438987175178,-0.7943208698856079,-2.9655876287353573,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-1.481661300258079,1.282414180698277,-0.6381567620248063,-3.5068322033211916,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-2.5388145515047507,0.9601358936955152,-0.7044625578570987,-3.4791318201259958,0.31002016076639016
eep__BOP27_ndh-cyoB__1,-1.4149451427087134,-1.7026607829841283,0.3310031477490636,0.1481630854205811,0.04652207908748629
eep__BOP27_ndh-cyoB__2,-1.9598826375577292,-1.524854178967507,0.2965143705527193,0.32618443918329376,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-4.920634469269781,-1.489866960875842,-1.2248703463598938,-0.4199868475363182,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-4.0782733682133,-1.4054791647100524,-1.4337287251593578,-0.3906788514977926,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-4.000224851581288,-2.567865858442919,-2.985064988150904,0.3571636284017643,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-4.039046645939331,-3.078127639712326,-3.49419585688147,0.4376479785766048,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-4.711955668074131,-3.2372851748052014,-2.6246089771872905,0.1271638752880957,0.38458114878599936
