,A,CysB
hot_tale__hot_ale9_37c__1,0.3254861719,0.363404023
hot_tale__hot_ale9_37c__2,0.3303061127,0.40587172400000004
hot_tale__hot_ale9_mid_44c__1,0.808177667,0.46464385700000005
hot_tale__hot_ale9_mid_44c__2,2.1963841236,0.625049449
hot_tale__hot_ale9_44c__1,1.055275847,0.34762178200000005
hot_tale__hot_ale9_44c__2,1.4128718455,0.211306248
hot_tale__hot_ale10_30c__1,-0.0186607326,0.8575916130000001
hot_tale__hot_ale10_30c__2,-0.11558947950000001,0.9013637600000001
hot_tale__hot_ale10_37c__1,0.36345826000000003,0.424519276
hot_tale__hot_ale10_37c__2,0.6364870126000001,0.40396710100000005
hot_tale__hot_ale10_44c__1,1.0845904165,-0.20483983800000002
hot_tale__hot_ale10_44c__2,0.7639536002,-0.08802966300000001
hot_tale__hot_ale16_30c__1,0.378000361,0.22414039800000002
hot_tale__hot_ale16_30c__2,-0.0113510395,0.40304075
hot_tale__hot_ale16_37c__1,0.7875734928,0.161411869
hot_tale__hot_ale16_37c__2,0.7244983483,0.21237060600000002
hot_tale__hot_ale16_44c__1,1.2717338868999999,0.36664523
hot_tale__hot_ale16_44c__2,1.0618501968,0.504185556
pdhr_ale__pdhR-13_51__1,0.9138806593000001,-0.004649839
pdhr_ale__pdhR-13_51__2,1.5534129704000001,-0.00446098
pdhr_ale__pdhR-14_46__1,0.97836794,-0.5337238430000001
pdhr_ale__pdhR-14_46__2,0.2752093678,-0.23910576700000002
pdhr_ale__pdhR-15_51__1,2.3647669731,0.143418021
pdhr_ale__pdhR-15_51__2,1.9102631025,0.079797648
pdhr_ale__pdhR-16_49__1,1.2485592697,-0.283511848
pdhr_ale__pdhR-16_49__2,1.733692178,-0.61931241
tcs__del_atoC_LiAcet__1,3.439915533,-0.5032467860000001
tcs__del_atoC_LiAcet__2,3.4119499638,-0.425699751
tcs__del_atoC_LiCl__1,4.1740000613,-0.440154396
tcs__del_atoC_LiCl__2,4.1941530226,-0.29699490500000003
tcs__del_atoC_m9__1,3.6148543609,-0.440181339
tcs__del_atoC_m9__2,3.5859801974,-0.41434269300000004
tcs__del_baeR_etoh__1,5.2825534348,-0.812228122
tcs__del_baeR_etoh__2,5.5094437482,-0.728919035
tcs__del_baeR_lb__1,-0.3499558501,-1.052171139
tcs__del_baeR_lb__2,-0.5412611296000001,-1.047433819
tcs__del_btsR_01xlb__1,0.0642676219,-1.150094635
tcs__del_btsR_01xlb__2,-0.4562786782,-1.182413889
tcs__del_btsR_lb__1,-1.0510511933,-0.325275766
tcs__del_btsR_lb__2,-0.7155151368,-0.246047384
tcs__del_btsR_pyruvate__1,-0.7447500429,-1.2476123430000001
tcs__del_btsR_pyruvate__2,-0.3694051638,-1.151815947
tcs__del_cpxR_etoh__1,-0.1347814275,-0.29611415
tcs__del_cpxR_etoh__2,-0.4526590427,-0.39710532200000004
tcs__del_cpxR_lb__1,-1.9630725951999999,-0.876278269
tcs__del_cpxR_lb__2,-1.6892602275000002,-0.776036493
tcs__del_cusR_CuSO4__1,6.4982576322,-1.753862387
tcs__del_cusR_CuSO4__2,6.0023153411,-1.5672849819999999
tcs__del_cusR_lb__1,4.994177519,0.11765818600000001
tcs__del_cusR_lb__2,4.7137775052,-0.008652689
tcs__del_kdpE_01-kcl__1,0.2710575294,-0.674975874
tcs__del_kdpE_01-kcl__2,0.2674218275,-0.6054170630000001
tcs__del_kdpE_115-kcl__1,1.6693476054,-0.5507904290000001
tcs__del_kdpE_115-kcl__2,2.0808257018,-0.604480087
tcs__del_phoB_m9__1,1.281065917,-0.044113865
tcs__del_phoB_m9__2,1.4567089238,-0.14409544500000002
tcs__del_phoB_m9p__1,0.6012416801,-1.396963101
tcs__del_phoB_m9p__2,0.2825567198,-1.4972129170000001
tcs__del_rcsB_etoh__1,-0.9022168972,-0.651036782
tcs__del_rcsB_etoh__2,-0.6808590541,-0.6300615030000001
tcs__del_rcsB_lb__1,-1.7765518036999999,-1.140460141
tcs__del_rcsB_lb__2,-1.3874716902,-0.9075233170000001
tcs__del_zraR_lb__1,-1.1516046696,-0.308222143
tcs__del_zraR_lb__2,-1.2455188753,-0.150301499
tcs__del_zraR_zncl2__1,1.8380165345,-0.12960699
tcs__del_zraR_zncl2__2,1.8287533302,-0.044653001000000005
tcs__wt_01-kcl__1,1.6578267521,-1.222718886
tcs__wt_01-kcl__2,1.2666677515,-1.022651986
tcs__wt_01xlb__1,-0.2700391393,-1.11943714
tcs__wt_01xlb__2,-0.823488215,-0.9536378600000001
tcs__wt_115-kcl__1,0.8999105965,-0.302855421
tcs__wt_115-kcl__2,1.0557075246,-0.29897776600000003
tcs__wt_CuSO4__1,1.608457081,-1.261741613
tcs__wt_CuSO4__2,1.4595042544,-1.304884449
tcs__wt_etoh__1,-0.1883595077,-1.148909405
tcs__wt_etoh__2,0.1199810432,-1.055503133
tcs__wt_lb__1,-0.1498111975,-1.125477566
tcs__wt_lb__2,-0.47873528870000004,-0.9007212210000001
tcs__wt_LiAcet__1,2.8405793812,-0.27841864
tcs__wt_LiAcet__2,2.5084798426,-0.496284225
tcs__wt_LiCl__1,3.1791938948,-0.34926799999999997
tcs__wt_LiCl__2,3.3526748865,-0.358829579
tcs__wt_m9p__1,2.2070545448,-1.291429746
tcs__wt_m9p__2,2.0536854269,-1.12063748
tcs__wt_pyr__1,-0.1561168192,-1.189490682
tcs__wt_pyr__2,-0.5919297959,-1.353315246
tcs__wt_zncl2__1,1.8606866864,0.07617686900000001
tcs__wt_zncl2__2,1.8547949356000002,0.024607884
ros_tale__1_112_0pq__1,1.3335977183,1.400239755
ros_tale__1_112_0pq__2,2.2873381524,0.78750789
ros_tale__1_112_250pq__1,3.9356446281,0.38944890400000004
ros_tale__1_112_250pq__2,2.927692738,0.666245842
ros_tale__1_112_750pq__1,2.8052729535000003,0.42225934
ros_tale__1_112_750pq__2,3.0738483263,0.575234848
ros_tale__1_112_750pq__3,3.7631016191,0.35504169500000005
ros_tale__3_76_0pq__1,0.9135318568,0.11608388900000001
ros_tale__3_76_0pq__2,1.1214827546,0.082927626
ros_tale__3_76_0pq__3,1.0645780713,0.14235239100000002
ros_tale__3_76_0pq__4,0.9999713663,0.17358431700000002
ros_tale__3_76_250pq__1,-3.5198194841,0.013171114000000001
ros_tale__3_76_250pq__2,-1.9156694932,0.91870248
ros_tale__3_76_750pq__1,0.3146880839,1.963133852
ros_tale__3_76_750pq__2,0.6314903002000001,1.808219613
ros_tale__7_103_0pq__1,1.9513086401000002,0.533230473
ros_tale__7_103_0pq__2,1.9447785299,0.41950935500000003
ros_tale__7_103_0pq__3,1.6705967634,0.558805283
ros_tale__7_103_0pq__4,1.985301916,0.443229382
ros_tale__7_103_250pq__1,3.4704122126,0.36132393100000004
ros_tale__7_103_250pq__2,2.9511965228,0.45985336400000004
ros_tale__7_103_750pq__1,3.7215638832,0.312635152
ros_tale__7_103_750pq__2,3.4016008601,0.180773394
ros_tale__9_77_0pq__1,-4.0761393624,0.251511569
ros_tale__9_77_0pq__2,-3.6775676554,0.340776905
ros_tale__9_77_250pq__1,-3.1242232173,1.181151272
ros_tale__9_77_250pq__2,-3.455206211,1.62812109
ros_tale__9_77_750pq__1,-2.0477218539,0.565900057
ros_tale__9_77_750pq__2,-2.843993341,0.6461271390000001
ros_tale__11_83_0pq__1,4.0524139456,0.7937033370000001
ros_tale__11_83_0pq__2,3.4940924211,0.7177039980000001
ros_tale__11_83_250pq__1,3.8600049455,0.414365085
ros_tale__11_83_250pq__2,3.5917785817,0.37216159600000004
ros_tale__11_83_750pq__1,3.5938303692,0.311832329
ros_tale__11_83_750pq__2,3.6483896932,0.343720703
ros_tale__13_87_0pq__1,4.2724584384,-0.282308447
ros_tale__13_87_0pq__2,4.1425167288,-0.499928038
ros_tale__13_87_250pq__1,4.7248986034,-0.47864892900000006
ros_tale__13_87_250pq__2,5.3070171178,-0.5322050810000001
ros_tale__13_87_750pq__1,5.9604670647999995,-0.341712495
ros_tale__13_87_750pq__2,6.3253054228,-0.400079885
ros_tale__14_27_0pq__1,3.2039059276,0.32932708800000005
ros_tale__14_27_0pq__2,3.1857547061,0.24763415900000002
ros_tale__14_27_250pq__1,5.7188783901,-0.49394475
ros_tale__14_27_250pq__2,6.5065559213,-0.530419317
ros_tale__14_27_750pq__1,-0.9596151061,-0.839747931
ros_tale__14_27_750pq__2,-0.9416590784000001,-0.5555177520000001
ros_tale__16_28_250pq__1,0.3250748558,0.613882519
ros_tale__16_28_250pq__2,0.6044060449,0.58969169
ros_tale__16_32_0pq__1,2.2577187247,0.7853580360000001
ros_tale__16_32_0pq__2,2.9722392743,0.7833909280000001
ros_tale__16_32_0pq__3,1.0844081076,0.62624609
ros_tale__16_32_0pq__4,0.8585469859,0.6304750960000001
ros_tale__16_32_250pq__1,0.8420461726,0.38987060100000004
ros_tale__16_32_250pq__2,0.7045928302000001,0.485427009
ros_tale__16_32_750pq__1,1.91727932,0.821096614
ros_tale__16_32_750pq__2,1.6089194094,0.830343465
ros_tale__17_104_0pq__1,3.0854944881,-0.661057117
ros_tale__17_104_0pq__2,3.1743987973,-0.6345109520000001
ros_tale__17_104_250pq__1,2.8874407713,-0.935833365
ros_tale__17_104_250pq__2,4.485407226,-0.506339478
ros_tale__17_104_250pq__3,4.5477593071,-0.35814090600000004
ros_tale__17_104_250pq__4,3.8587717751,-0.8991178970000001
ros_tale__17_104_750pq__1,2.367733138,-0.273791972
ros_tale__17_104_750pq__2,2.2518410377,-0.5306471110000001
ros_tale__18_24_250pq__1,-0.17938609900000002,0.6427267560000001
ros_tale__18_24_250pq__2,0.4434338156,0.590713006
ros_tale__18_36_0pq__1,3.2981432571,0.593882262
ros_tale__18_36_0pq__2,3.2406229859,0.5550242430000001
ros_tale__18_36_0pq__3,0.36068354690000004,0.319280712
ros_tale__18_36_0pq__4,0.9623142207000001,0.43367803400000005
ros_tale__18_36_250pq__1,0.19992391180000002,0.312083885
ros_tale__18_36_250pq__2,0.045757537,0.263516246
ros_tale__18_36_750pq__1,-0.5826122989,0.031726169
ros_tale__18_36_750pq__2,-0.5929906944000001,0.16062832200000002
ros_tale__19_91_0pq__1,0.692646069,-0.9522221070000001
ros_tale__19_91_0pq__2,0.8867580694,-0.733351159
ros_tale__19_91_250pq__1,1.3351038815,-0.400078869
ros_tale__19_91_250pq__2,1.2788307467,-0.091249466
ros_tale__19_91_750pq__1,-0.8297168066,-0.026520127
ros_tale__19_91_750pq__2,2.3501963146,-0.244772067
ros_tale__19_91_750pq__3,-0.6536288205,-0.05917936
ros_tale__19_91_750pq__4,2.1525862909,-0.407245656
ros_tale__21_97_0pq__1,4.5973434068,0.450994412
ros_tale__21_97_0pq__2,6.5250245049,-0.20429918100000002
ros_tale__21_97_250pq__1,1.765613936,-0.5830309450000001
ros_tale__21_97_250pq__2,-0.1722355431,-0.69080075
ros_tale__21_97_750pq__1,2.0529213408,-0.38473022900000003
ros_tale__21_97_750pq__2,1.3271269963,-0.7878800250000001
ros_tale__25_111_0pq__1,1.3329962496,0.36318215400000003
ros_tale__25_111_0pq__2,3.2001255116,0.7424982750000001
ros_tale__25_111_250pq__1,-0.2282413473,-0.10221912
ros_tale__25_111_250pq__2,1.78490814,0.30678498
ros_tale__25_111_750pq__1,2.2399336013,0.228492417
ros_tale__25_111_750pq__2,-0.5553495642,-0.195706756
ros_tale__29_119_0pq__1,2.5596138519,0.5701121650000001
ros_tale__29_119_0pq__2,4.0977959897,0.52282834
ros_tale__29_119_250pq__1,4.2437679339,0.154378387
ros_tale__29_119_250pq__2,4.6241317387,0.179980415
ros_tale__29_119_750pq__1,4.0585925571,0.44561705700000004
ros_tale__29_119_750pq__2,5.0141779331,0.340755276
ros_tale__ALE4_0pq__1,1.1590907422,0.49694722
ros_tale__ALE4_0pq__2,1.2847350953,0.430260949
ros_tale__ALE4_250pq__1,-1.8128955201,-0.21486279300000002
ros_tale__ALE4_250pq__2,-1.7186138469,-0.227287599
pcoli__atASMT_325G__1,0.4741754017,0.321398032
pcoli__atASMT_325G__2,0.5859511527,0.291623397
pcoli__bpTDC__1,-1.185900437,1.826039455
pcoli__bpTDC__2,-0.9314598929000001,1.899614857
pcoli__BRCA__1,-1.2240905823000001,1.800710799
pcoli__BRCA__2,-1.3031147595,1.664245948
pcoli__BRCActrl__1,0.5514666702000001,2.39856494
pcoli__BRCActrl__2,1.0564573986,2.368542748
pcoli__BRCAswap__1,-1.0544832908,1.121806286
pcoli__BRCAswap__2,-1.14251275,0.985726309
pcoli__btAANAT__1,-1.13558756,0.48242442500000005
pcoli__btAANAT__2,-0.9157772940000001,0.48178521
pcoli__btASMT__1,-1.1991313225,1.214678796
pcoli__btASMT__2,-1.3718567723000001,1.390273833
pcoli__CC1__1,-0.0731862223,0.261729783
pcoli__CC1__2,-0.0950202238,0.57045717
pcoli__ccCOMT__1,-0.0431099891,0.596176021
pcoli__ccCOMT__2,-0.17777738410000002,0.603478009
pcoli__ckDDC__1,0.9647822453,0.36611659100000005
pcoli__ckDDC__2,1.414566228,0.423787487
pcoli__CNTF_belt__1,-0.9267218857,0.725503336
pcoli__CNTF_belt__2,-1.4950950736,0.771263539
pcoli__cobPNMT__1,0.4031791169,0.315978924
pcoli__cobPNMT__2,0.3267515629,0.26416772
pcoli__cvPhhB__1,0.1482761216,0.362732951
pcoli__cvPhhB__2,-0.21098436450000002,0.42492715000000003
pcoli__ggAANAT__1,-0.3274450478,0.662869919
pcoli__ggAANAT__2,-0.2831350883,0.527294244
pcoli__ggTPH__1,-0.1076957561,0.680269625
pcoli__ggTPH__2,0.17107960160000002,0.474086239
pcoli__hsAANAT__1,1.5916573286,0.067896779
pcoli__hsAANAT__2,0.5352049987,0.081701723
pcoli__hsASMT__1,-1.1397069687,1.624535259
pcoli__hsASMT__2,-0.9411498164000001,1.657406044
pcoli__hsPNMT_mb__1,0.0717212024,0.21458189
pcoli__hsPNMT_mb__2,-0.0704486769,0.13009105
pcoli__hsTPH__1,-0.31720091310000004,0.854652492
pcoli__hsTPH__2,-0.4947622251,0.931812682
pcoli__hsTPH_E2K__1,-0.9312456089000001,0.6989245030000001
pcoli__hsTPH_E2K__2,-0.23923255370000002,0.9612783640000001
pcoli__hsTPH_E2K_N91I_P99C__1,-0.7922405058,1.003236851
pcoli__hsTPH_E2K_N91I_P99C__2,-0.5128706908,0.9483116770000001
pcoli__hsTPH_N158trunc__1,0.9662760189,1.1491435779999999
pcoli__hsTPH_N158trunc__2,0.5824119315,1.266919271
pcoli__hsTPH_N174trunc__1,-0.9519031304000001,0.444891421
pcoli__hsTPH_N174trunc__2,-0.3481733685,0.846166422
pcoli__hsTPH_Ntermtrunc__1,-1.3418778429,2.292981043
pcoli__hsTPH_Ntermtrunc__2,-1.9346878109,1.389480926
pcoli__hsTPH1__1,-0.8066853015000001,0.417386427
pcoli__hsTPH1__2,-0.8260433286000001,0.45115933
pcoli__MBP__1,-1.9149249458000002,-0.022442575000000003
pcoli__MBP__2,-2.1397477162,0.5266348240000001
pcoli__msCOMT__1,-1.2114007029,2.175249179
pcoli__msCOMT__2,-1.5562660306,2.3154781140000003
pcoli__ocAANAT__1,-0.29112121300000005,0.403561433
pcoli__ocAANAT__2,-0.4545869135,0.409729718
pcoli__osTDC_K374H__1,-1.4746686922,0.210442009
pcoli__osTDC_K374H__2,-1.422056486,0.225609726
pcoli__osTDC_K374L__1,-1.4879543789,2.337873632
pcoli__osTDC_K374L__2,-1.6543989198,2.323405424
pcoli__osTDC_K374Q__1,-0.41669894100000004,0.746637738
pcoli__osTDC_K374Q__2,-1.0450757675,0.7056039310000001
pcoli__osTDC_L360V__1,-0.7617831326000001,1.318142866
pcoli__osTDC_L360V__2,-0.7558428725,1.458215036
pcoli__pmTPH__1,-0.666181322,1.055340924
pcoli__pmTPH__2,-1.0005147825,1.230676777
pcoli__RFC__1,-0.15726887920000002,-0.266988989
pcoli__RFC__2,0.1676286937,-0.206234187
pcoli__RFCctrl__1,0.8067823498000001,-0.155615628
pcoli__RFCctrl__2,0.7432321833000001,-0.32406877900000003
pcoli__RFCnopause__1,1.1879111251,-0.126453389
pcoli__RFCnopause__2,1.9301977438,0.082529291
pcoli__RFCpluspause__1,1.817551796,0.699239968
pcoli__RFCpluspause__2,3.0944952901,0.656735623
pcoli__rnCOMT_sol__1,0.6207824346,0.082227408
pcoli__rnCOMT_sol__2,0.375248403,-0.016627315
pcoli__rnPNMT__1,-1.6636722697000002,2.423149899
pcoli__rnPNMT__2,-1.1090725526,2.60925802
pcoli__rnTDC__1,-0.8129662143,1.3326123029999999
pcoli__rnTDC__2,-0.9858421731,1.327581938
pcoli__rnTDC_trunc__1,-1.5676809144,1.33376743
pcoli__rnTDC_trunc__2,-1.5677599046,1.407980182
pcoli__saCOMT_T2A__1,0.2534310849,0.256196814
pcoli__saCOMT_T2A__2,-0.0001511827,0.299898278
pcoli__sfCOMT__1,-0.3515182302,0.577243764
pcoli__sfCOMT__2,-0.26184769820000003,0.507036028
pcoli__sgAANAT_D63G__1,0.07222675220000001,0.05490521600000001
pcoli__sgAANAT_D63G__2,-0.010124184000000001,0.282812551
pcoli__ssDDC__1,-1.0386596467,1.470940809
pcoli__ssDDC__2,-1.0184850474,1.5340778529999999
pcoli__TP53B__1,-0.0810188351,0.19272065800000002
pcoli__TP53B__2,-0.29616461720000004,0.40210152200000004
pcoli__WT__1,-0.6314291657000001,1.017107178
pcoli__WT__2,-0.0085283314,1.2453927870000001
cck__glu_ale4__1,0.8475198283,0.25982137
cck__glu_ale4__2,1.0549606443,-0.098087408
cck__cck_ale1__1,1.0828262105,-0.18460320600000002
cck__cck_ale1__2,1.1832033186,-0.057753609000000004
cck__cck_ale2__1,1.1714304937,0.058352856
cck__cck_ale2__2,1.3080963358,0.040450396
cck_pgi__gmos_delpgi__1,-0.5749655917000001,0.036331447
cck_pgi__gmos_delpgi__2,-0.5875533133,0.378158412
cck_pgi__pgi_ale1__1,0.838218008,0.6001055940000001
cck_pgi__pgi_ale1__2,0.07295497320000001,0.12779231600000002
cck_pgi__pgi_ale2__1,-0.26819694520000004,-0.009093608000000001
cck_pgi__pgi_ale3__1,0.323591128,0.46234323600000005
cck_pgi__pgi_ale3__2,0.5635793246,0.114390714
cck_pgi__pgi_ale4__1,1.3676111997,0.39253751800000003
cck_pgi__pgi_ale4__2,1.0222912887,-0.13814426800000001
cck_pgi__pgi_ale4__3,0.5665844816,-0.150242752
cck_pgi__pgi_ale5__1,0.1609011612,0.36671793
cck_pgi__pgi_ale5__2,0.2960377583,0.007608987
cck_pgi__pgi_ale6__1,0.6937264041,0.44443002000000004
cck_pgi__pgi_ale6__2,0.8750687973,0.087115547
cck_pgi__pgi_ale7__1,0.47286709390000004,0.559876582
cck_pgi__pgi_ale7__2,0.3574288044,0.150448032
cck_pgi__pgi_ale8__1,0.9989878026000001,0.6485576160000001
cck_pgi__pgi_ale8__2,0.7316158409,0.268118054
cck_sdh__gmos_delsdhCB__1,4.9560187578,-0.878210598
cck_sdh__gmos_delsdhCB__2,2.5832823575,-0.6273527010000001
cck_sdh__sdh_ale1__1,0.5250770446,0.023046719
cck_sdh__sdh_ale1__2,0.354175116,-0.01168261
cck_sdh__sdh_ale2__1,0.6385250153,0.01341063
cck_sdh__sdh_ale3__1,0.3364788667,-0.0055150120000000006
cck_sdh__sdh_ale3__2,1.0899835326,-0.076221963
cck_sdh__sdh_ale3__3,0.9159184605,-0.053549654
cck_pts__gmos_delptsHIcrr__1,-1.6055608259,0.038292675000000005
cck_pts__gmos_delptsHIcrr__2,-2.0715631046,0.082142243
cck_pts__pts_ale1__1,1.5096434156,-0.116120941
cck_pts__pts_ale1__2,2.0307241917,-0.038552517
cck_pts__pts_ale2__1,0.7662717052,0.30804863400000004
cck_pts__pts_ale2__2,0.3340649156,0.349883025
cck_pts__pts_ale3__1,1.2651736211,-0.48455374500000004
cck_pts__pts_ale3__2,1.1327327091,-0.203446223
cck_pts__pts_ale4__1,1.2253527093,0.47366827
cck_pts__pts_ale4__2,1.1610526035,0.373889256
cck_gnd__gmos_delgnd__1,2.0332965494,-0.521825556
cck_gnd__gmos_delgnd__2,2.210549103,-0.622466011
cck_gnd__gnd_ale1__1,1.5164021586,-0.154155079
cck_gnd__gnd_ale1__2,1.0617735226,-0.112810981
cck_gnd__gnd_ale2__1,1.0778128351,-0.081862314
cck_gnd__gnd_ale2__2,0.9619407607,-0.11626049999999999
cck_gnd__gnd_ale3__1,1.2791439189,-0.132311347
cck_gnd__gnd_ale3__2,1.1114802356,-0.27785798500000003
cck_tpiA__gmos_deltpiA__1,-1.0573757455,0.703825938
cck_tpiA__gmos_deltpiA__2,-1.1876392865,0.40417619400000004
cck_tpiA__tpiA_ale1__1,1.0190511477,1.017126388
cck_tpiA__tpiA_ale1__2,1.0363210189,0.9952362560000001
cck_tpiA__tpiA_ale2__1,0.3220377511,0.7493952610000001
cck_tpiA__tpiA_ale2__2,0.1845207426,0.519371033
cck_tpiA__tpiA_ale3__1,0.905347137,0.7375395610000001
cck_tpiA__tpiA_ale3__2,1.1829624423,0.689561285
cck_tpiA__tpiA_ale4__1,1.3453931345,0.8729144120000001
cck_tpiA__tpiA_ale4__2,1.0257514522,0.874203287
acid_tale__acid_ale1_pH7__1,2.4447072532,0.26829431
acid_tale__acid_ale1_pH7__2,2.6922581293,0.300810189
acid_tale__acid_ale1_pH5__1,6.1988722696,-0.283797409
acid_tale__acid_ale1_pH5__2,6.5197744057,-0.367515798
acid_tale__acid_ale2_pH7__1,2.2783353859,0.223036578
acid_tale__acid_ale2_pH7__2,2.3706353357,0.25972489200000004
acid_tale__acid_ale2_pH5__1,1.8948810916,0.152409617
acid_tale__acid_ale2_pH5__2,1.063626788,0.12082019000000001
acid_tale__low_Mg_ale_pH7__1,2.3239020464999998,0.105331668
acid_tale__low_Mg_ale_pH7__2,2.397307088,0.28613065400000004
acid_tale__low_Mg_ale_pH5__1,1.4670651574,-0.055228149000000004
acid_tale__low_Mg_ale_pH5__2,1.5131919406,-0.023334633
acid_tale__MES_ale_pH7__1,2.1394094612,0.343980875
acid_tale__MES_ale_pH7__2,2.0756947117,0.280126792
acid_tale__MES_ale_pH5__1,1.0537067724,0.051623176
acid_tale__MES_ale_pH5__2,0.9170735944,-0.036789197
acid_tale__gmos_pH7__1,1.9115414759,0.421675095
acid_tale__gmos_pH7__2,1.8371894917,0.384120672
acid_tale__gmos_pH5__1,1.3668346693,0.104053565
acid_tale__gmos_pH5__2,1.4881607039,0.09613032
adnB__wt_adn__1,0.8095464233,0.36124853300000004
adnB__wt_adn__2,0.7500075682,0.488306512
adnB__delydhB_adn__1,0.5416544433,-0.018442785
adnB__delydhB_adn__2,0.47611783090000004,0.058810531000000006
ytf2__wt_glc__1,1.1772007529,0.6906020930000001
ytf2__wt_glc__2,0.6538281218,0.596851773
ytf2__ybcM_glc__1,-0.11158591940000001,-0.046028258
ytf2__ybcM_glc__2,-0.2267856533,0.136233884
ytf2__ydhB_glc__1,0.5577057068,0.059132295
ytf2__ydhB_glc__2,0.3358570138,0.098168789
ytf2__yfeC_glc__1,0.2136294813,0.19359243
ytf2__yfeC_glc__2,0.3552011675,0.14417697100000001
ytf2__yciT_glc__1,0.7847031294,0.122028097
ytf2__yciT_glc__2,0.5315170955,0.171145508
ytf2__ydiZ_glc__1,1.4592037851000002,0.25070310500000004
ytf2__ydiZ_glc__2,1.4040947059,0.35273491500000004
ytf2__ynfL_glc__1,0.2610473343,0.16192963800000001
ytf2__ynfL_glc__2,0.3277330834,0.262972091
misc2__dellon_glc__1,-0.9501762823000001,0.17249091800000002
misc2__dellon_glc__2,-0.6490937623,0.036030999
ytf3__wt_glc2__1,1.7664689393000002,0.10819622500000001
ytf3__wt_glc2__2,1.4015421787,0.135262822
ytf3__wt_pH7_lactate__1,1.8213023427000001,0.063672676
ytf3__wt_pH7_lactate__2,1.3739720302,0.048804074
ytf3__wt_pH55_lactate__1,1.6728543299,-0.008891535
ytf3__wt_pH55_lactate__2,1.5439627797000002,0.112945028
ytf3__wt_pH55_HCl__1,1.3826088579,0.103941315
ytf3__wt_pH55_HCl__2,1.5235825094000002,0.00018613100000000002
ytf3__dyieP_pH7__1,2.041645651,0.21572444100000002
ytf3__dyieP_pH7__2,1.6666655175,0.079587302
ytf3__dyieP_pH55__1,2.35412012,0.228820762
ytf3__dyieP_pH55__2,1.8715398644,0.15126936100000002
