,A,Lrp,ihfB
hot_tale__hot_ale8_44c__2,0.4640736347,0.10588531,-0.09703083500000001
hot_tale__hot_ale9_mid_30c__1,0.4104114412,0.29849836,-0.049583385
hot_tale__hot_ale9_mid_30c__2,0.2414115298,0.13746951,0.135071655
hot_tale__hot_ale9_30c__1,-0.0393132842,0.4141574,-0.592842238
hot_tale__hot_ale9_30c__2,-0.0138289154,0.43353771,-0.58999575
hot_tale__hot_ale9_mid_37c__1,0.585951552,0.45833565,-0.367639655
hot_tale__hot_ale9_mid_37c__2,0.121289402,0.50656561,-0.29849762500000004
hot_tale__hot_ale9_37c__1,1.2769659811,0.39724289999999995,-0.38001561500000003
hot_tale__hot_ale9_37c__2,1.338053275,0.4677558,-0.376293755
hot_tale__hot_ale9_mid_44c__1,1.6604777388,0.08368034,0.19238305500000003
hot_tale__hot_ale9_mid_44c__2,2.4736567891,0.15465289999999998,0.510890925
hot_tale__hot_ale9_44c__1,2.5203225284,0.11105173,0.24630422500000002
hot_tale__hot_ale9_44c__2,2.26869544,0.18776469999999998,0.38751159500000004
hot_tale__hot_ale10_30c__1,0.1123246879,0.47269569,-0.45869837300000005
hot_tale__hot_ale10_30c__2,0.36629345700000004,0.59365433,-0.355403095
hot_tale__hot_ale10_37c__1,1.1161642247,0.52078546,-0.447231433
hot_tale__hot_ale10_37c__2,1.3408086358,0.56391793,-0.371389305
hot_tale__hot_ale10_44c__1,3.2102093149,0.31709692,0.178874645
hot_tale__hot_ale10_44c__2,3.6713483312,0.30863949,0.311857795
hot_tale__hot_ale16_30c__1,0.9115811947,0.8334462300000001,-0.467012603
hot_tale__hot_ale16_30c__2,0.9220752835,0.81370077,-0.372629985
hot_tale__hot_ale16_37c__1,0.9193663917,0.85162552,-0.431921053
hot_tale__hot_ale16_37c__2,1.0628914638,0.77139532,-0.424432715
hot_tale__hot_ale16_44c__1,0.4902108317,0.46144914000000004,0.140553845
hot_tale__hot_ale16_44c__2,0.44291395,0.53650105,0.24958026500000002
pdhr_ale__pdhR-13_51__1,-2.1041206289,0.08376888,0.670059155
pdhr_ale__pdhR-13_51__2,-2.0796621526,0.14463306,0.584683415
pdhr_ale__pdhR-14_46__1,-0.20572389470000002,0.10451665,1.127235165
pdhr_ale__pdhR-14_46__2,-0.31172311480000003,0.00852152,1.086679905
pdhr_ale__pdhR-15_51__1,0.2104358419,0.18249855,0.419866055
pdhr_ale__pdhR-15_51__2,-0.0043011381,0.10697757000000001,0.633658665
pdhr_ale__pdhR-16_49__1,-0.23993526910000001,-0.06547885,0.992749325
pdhr_ale__pdhR-16_49__2,-0.4773689507,-0.53392248,0.978565255
tcs__del_atoC_LiAcet__1,3.1234345171,-0.5347566690000001,0.07488206500000001
tcs__del_atoC_LiAcet__2,3.5586064513,-0.54468292,0.076697995
tcs__del_atoC_LiCl__1,3.7305254694,-0.553062303,0.35601839500000004
tcs__del_atoC_LiCl__2,3.7869547191,-0.510319517,-0.003665175
tcs__del_atoC_m9__1,3.1431472606,-0.44218531,0.390416185
tcs__del_atoC_m9__2,3.466004397,-0.45890421000000003,0.45289707500000004
tcs__del_baeR_etoh__1,-4.1455290685,-1.665239565,-1.004696949
tcs__del_baeR_etoh__2,-3.8001408459,-1.818222277,-1.039493529
tcs__del_baeR_lb__1,-5.8267772882,-1.250426864,0.560565675
tcs__del_baeR_lb__2,-6.1190655493,-1.202072489,0.6126008350000001
tcs__del_btsR_01xlb__1,-7.9117075578,-2.185871754,0.9432713450000001
tcs__del_btsR_01xlb__2,-7.393786797,-2.153580509,0.936693195
tcs__del_btsR_lb__1,-4.8219758586,-0.628678901,-0.685354248
tcs__del_btsR_lb__2,-4.9027482001,-0.6334947940000001,-0.7342108110000001
tcs__del_btsR_pyruvate__1,-7.3907045158,-2.381830486,1.100573585
tcs__del_btsR_pyruvate__2,-7.625325485,-2.47801961,1.042834665
tcs__del_cpxR_etoh__1,-3.6664804815,-1.7014559340000002,-1.245766886
tcs__del_cpxR_etoh__2,-4.1125966588,-1.732787777,-1.365107315
tcs__del_cpxR_lb__1,-6.2073304113,-1.5977228760000002,0.496570985
tcs__del_cpxR_lb__2,-6.0314756324,-1.5849388420000001,0.521179295
tcs__del_cusR_CuSO4__1,-4.8992966882,-0.935360497,0.18434866500000002
tcs__del_cusR_CuSO4__2,-5.5112604089,-0.9537663660000001,0.172252555
tcs__del_cusR_lb__1,-4.5175171242,-0.8746138210000001,-1.04493152
tcs__del_cusR_lb__2,-5.0098405029,-0.800381644,-0.94008373
tcs__del_kdpE_01-kcl__1,-1.2131840887,-0.6366868360000001,1.188748505
tcs__del_kdpE_01-kcl__2,-1.1440123817,-0.5992906880000001,1.132852455
tcs__del_kdpE_115-kcl__1,-2.8998175008000002,0.43902568000000003,0.315758295
tcs__del_kdpE_115-kcl__2,-3.3099165927,0.41019906,0.327461795
tcs__del_phoB_m9__1,1.008622565,-0.07928616000000001,0.34490785500000004
tcs__del_phoB_m9__2,1.3794377542,-0.20454914,0.359382225
tcs__del_phoB_m9p__1,4.1440262993,-2.298169478,0.042946165
tcs__del_phoB_m9p__2,4.1472520756,-2.297755931,0.148344995
tcs__del_rcsB_etoh__1,-4.5787884893,-1.187113138,-1.113655764
tcs__del_rcsB_etoh__2,-3.9939578027,-1.208269057,-1.286862524
tcs__del_rcsB_lb__1,-7.6053203049,-1.672601137,-0.130483775
tcs__del_rcsB_lb__2,-7.7671713179,-1.5933066089999999,-0.11948199500000001
tcs__del_zraR_lb__1,-4.1399728525,-0.35542659,-1.008928745
tcs__del_zraR_lb__2,-4.247051618,-0.35719236,-1.091690486
tcs__del_zraR_zncl2__1,-5.8198914326,-0.44954975,-0.38165406500000004
tcs__del_zraR_zncl2__2,-5.492723326,-0.546843076,-0.349034975
tcs__wt_01-kcl__1,-2.5498193339,-1.386791921,1.455038345
tcs__wt_01-kcl__2,-2.6873741556,-1.326752544,1.366600795
tcs__wt_01xlb__1,-6.9531625815,-2.149374439,1.232707105
tcs__wt_01xlb__2,-7.3953220723,-2.170666885,1.196058335
tcs__wt_115-kcl__1,-3.568897484,0.28228039,0.32144473500000004
tcs__wt_115-kcl__2,-3.2570841286,0.22740423,0.254998695
tcs__wt_CuSO4__1,-5.8110169534,-0.910065081,-0.34763808500000004
tcs__wt_CuSO4__2,-5.5852748414,-0.9454840790000001,-0.33729100500000003
tcs__wt_etoh__1,-5.2538529541,-0.8766881620000001,-0.748208975
tcs__wt_etoh__2,-4.8910113757,-0.872067922,-0.77338142
tcs__wt_lb__1,-6.7904950716,-1.338154381,0.7751741050000001
tcs__wt_lb__2,-7.2319081409,-1.27289673,0.778722075
tcs__wt_LiAcet__1,2.6735269917,-0.41075282,0.017340905
tcs__wt_LiAcet__2,2.3491595159,-0.44553304,0.268100265
tcs__wt_LiCl__1,3.018438263,-0.33785343,0.29628289500000005
tcs__wt_LiCl__2,2.9672034467,-0.38782241,0.39963469500000004
tcs__wt_m9p__1,3.2516160972,-2.095898211,0.076579375
tcs__wt_m9p__2,2.9312641777,-2.000366423,0.131004705
tcs__wt_pyr__1,-8.127193515,-2.159298476,1.210572895
tcs__wt_pyr__2,-8.5002183266,-2.150713769,1.222105615
tcs__wt_zncl2__1,-5.4291463124,-0.6820185790000001,-0.7767742820000001
tcs__wt_zncl2__2,-5.3636512831,-0.6835790350000001,-0.85283599
ros_tale__1_112_0pq__1,-0.48304484150000004,-0.049447399999999996,-0.8659966050000001
ros_tale__1_112_0pq__2,0.1107544971,-0.24208123,-0.9510845130000001
ros_tale__1_112_250pq__1,4.5782210825,-0.596276773,-0.892650067
ros_tale__1_112_250pq__2,2.2644422352999998,-0.606237278,-0.650211917
ros_tale__1_112_750pq__1,2.9204785294,-0.7501787390000001,-0.449078336
ros_tale__1_112_750pq__2,2.7804362586,-0.6814209360000001,-0.756018851
ros_tale__1_112_750pq__3,3.9580718895,-0.9504560350000001,-0.9738206110000001
ros_tale__3_76_0pq__1,-0.10712752660000001,-0.2305159,0.609933425
ros_tale__3_76_0pq__2,-0.1440982659,-0.17591846,0.5490627650000001
ros_tale__3_76_0pq__3,-0.3699689251,-0.2965743,0.20033556500000002
ros_tale__3_76_0pq__4,-0.3121601667,-0.32117841,0.21333680500000002
ros_tale__3_76_250pq__1,5.9413241843,-0.895111893,-0.101637155
ros_tale__3_76_250pq__2,2.0942374773,-1.737699315,-0.49744366
ros_tale__3_76_750pq__1,7.3883115863,-1.6833376370000002,-1.24988038
ros_tale__3_76_750pq__2,0.8136666073000001,-2.316047306,-1.09819233
ros_tale__7_103_0pq__1,4.4797663404,-0.734570159,-0.10574536500000001
ros_tale__7_103_0pq__2,4.3330299465,-0.761658111,-0.101382835
ros_tale__7_103_0pq__3,5.2743373499,-0.8394056560000001,-0.140543905
ros_tale__7_103_0pq__4,4.747766889,-0.7554964460000001,-0.151116715
ros_tale__7_103_250pq__1,1.0111148138,-0.808046189,-0.28454211500000004
ros_tale__7_103_250pq__2,1.4853834193,-0.512217975,-0.218709975
ros_tale__7_103_750pq__1,0.9942165227,-0.47461469300000003,0.059289785000000005
ros_tale__7_103_750pq__2,0.8941252479,-0.4357486,0.08908384500000001
ros_tale__9_77_0pq__1,2.7714612099,-1.494754572,-0.518450237
ros_tale__9_77_0pq__2,2.1714845744,-1.316425476,-0.47543456700000003
ros_tale__9_77_250pq__1,2.807580719,-1.490609592,-0.869744331
ros_tale__9_77_250pq__2,3.7498244132,-1.471973372,-1.050985093
ros_tale__9_77_750pq__1,3.5654200632,-1.527542005,-0.72520451
ros_tale__9_77_750pq__2,3.17383306,-1.645324409,-0.7641835720000001
ros_tale__11_83_0pq__1,4.5680778157,-1.678068745,-1.0700173099999999
ros_tale__11_83_0pq__2,4.3616453449,-1.718998047,-1.103072573
ros_tale__11_83_250pq__1,4.9766819,-1.8352499290000002,-1.148855377
ros_tale__11_83_250pq__2,5.4560350736,-1.786663477,-0.9061221570000001
ros_tale__11_83_750pq__1,7.2348150217,-1.72796102,-0.9090295740000001
ros_tale__11_83_750pq__2,6.5642826404,-1.7236913839999999,-0.6581965830000001
ros_tale__13_87_0pq__1,5.1628860047,-1.211982991,-1.130481859
ros_tale__13_87_0pq__2,4.1862463353,-1.3472629839999999,-1.097951499
ros_tale__13_87_250pq__1,6.3818903460000005,-1.33030413,-0.7678107230000001
ros_tale__13_87_250pq__2,6.8393806078,-1.254761602,-0.501428296
ros_tale__13_87_750pq__1,6.9884098321,-1.2234490230000001,-0.539670415
ros_tale__13_87_750pq__2,6.8862799204,-1.5154520580000002,-0.418458545
ros_tale__14_27_0pq__1,3.6428605499,-0.9081233510000001,-0.859777644
ros_tale__14_27_0pq__2,3.7653207939,-0.9903019460000001,-0.8969574320000001
ros_tale__14_27_250pq__1,5.8043664174,-0.5167432120000001,-0.7157152090000001
ros_tale__14_27_250pq__2,5.3394623585,-0.5776650170000001,-0.827818583
ros_tale__14_27_750pq__1,3.6689916875,-0.37683329,1.084884585
ros_tale__14_27_750pq__2,2.100851191,-0.36824514,1.110534925
ros_tale__16_28_250pq__1,-5.0397343761,0.02452012,-0.322763075
ros_tale__16_28_250pq__2,-4.7383922299,0.03989264,-0.293092475
ros_tale__16_32_0pq__1,4.4464651777,-0.35072934,0.34716982500000004
ros_tale__16_32_0pq__2,4.938747721,-0.43471469999999995,0.33392048500000004
ros_tale__16_32_0pq__3,-0.8439390971,-0.18387566,-0.291864605
ros_tale__16_32_0pq__4,-0.6557090135,-0.18186948,-0.29224345500000004
ros_tale__16_32_250pq__1,-0.7336143567000001,-0.3310511,-0.465235485
ros_tale__16_32_250pq__2,-1.0673773301,-0.28769541,-0.483834904
ros_tale__16_32_750pq__1,-0.4363290106,-0.31953937,-0.230275895
ros_tale__16_32_750pq__2,2.083478165,-0.38048491,0.08051488500000001
ros_tale__17_104_0pq__1,7.4063240828,-0.5721116110000001,0.414410155
ros_tale__17_104_0pq__2,8.5730911865,-0.694359012,0.420775255
ros_tale__17_104_250pq__1,7.3433348822,-1.247673151,-0.091196495
ros_tale__17_104_250pq__2,8.0128429759,-1.017907423,0.18637689500000001
ros_tale__17_104_250pq__3,7.6303566458,-1.133742854,-0.25625172500000004
ros_tale__17_104_250pq__4,7.1908646047,-1.2309957200000001,0.16089092500000002
ros_tale__17_104_750pq__1,6.8095190703,-0.8953110120000001,-0.5423704530000001
ros_tale__17_104_750pq__2,6.775272912,-0.971223696,-0.41065191500000003
ros_tale__18_24_250pq__1,-1.3709446438000001,0.52490577,0.556681175
ros_tale__18_24_250pq__2,-2.4765914406,0.36177099,0.044054445000000005
ros_tale__18_36_0pq__1,6.3533255833,-0.18063335,0.150418815
ros_tale__18_36_0pq__2,6.8610270633,-0.17650689,0.296173185
ros_tale__18_36_0pq__3,-0.046978894300000004,-0.16131298,-0.39758026500000004
ros_tale__18_36_0pq__4,0.43695906440000004,-0.01814422,-0.7291996590000001
ros_tale__18_36_250pq__1,-1.5148094093,-0.08565903,-0.535026925
ros_tale__18_36_250pq__2,-1.4878155007,-0.0522423,-0.47481011500000003
ros_tale__18_36_750pq__1,-0.6545184714000001,-1.15562081,0.676957735
ros_tale__18_36_750pq__2,0.2911711027,-1.287140001,0.760018115
ros_tale__19_91_0pq__1,9.0925664405,-1.146727265,0.732289525
ros_tale__19_91_0pq__2,8.634699274,-1.042519202,0.43077015500000004
ros_tale__19_91_250pq__1,7.1548650266,-0.968609127,0.394077915
ros_tale__19_91_250pq__2,7.7388119944,-0.9814548620000001,-0.033236975
ros_tale__19_91_750pq__1,8.2610332904,-0.8692324100000001,-0.08328756500000001
ros_tale__19_91_750pq__2,7.4425281676,-1.274923334,-0.444519447
ros_tale__19_91_750pq__3,7.9480335327,-0.39179945,0.360943715
ros_tale__19_91_750pq__4,7.5629449285,-0.9349098520000001,-0.0008650550000000001
ros_tale__21_97_0pq__1,2.288022813,-0.534779118,-1.239469425
ros_tale__21_97_0pq__2,3.1232903474,-0.663013057,-0.906114233
ros_tale__21_97_250pq__1,2.063886381,-0.953631497,-0.664380941
ros_tale__21_97_250pq__2,3.9882314923,-1.310194488,-0.751543803
ros_tale__21_97_750pq__1,1.1103987971,-0.644525101,-0.582283069
ros_tale__21_97_750pq__2,2.9090629206000003,-1.159417647,-0.6685993090000001
ros_tale__25_111_0pq__1,0.7578469844,-0.797058927,-0.8101516240000001
ros_tale__25_111_0pq__2,5.3595315517,-0.664834806,-0.821579228
ros_tale__25_111_250pq__1,-0.3921947331,-1.455263908,-0.6815045200000001
ros_tale__25_111_250pq__2,4.2033982538,-1.424101167,-1.030650892
ros_tale__25_111_750pq__1,3.9314627072,-1.064509031,-0.91410638
ros_tale__25_111_750pq__2,4.0026051317,-1.786087297,-0.396619785
ros_tale__29_119_0pq__1,7.5890873418,-0.52355104,-1.143270606
ros_tale__29_119_0pq__2,8.068516676,-0.5861448850000001,-0.5396704520000001
ros_tale__29_119_250pq__1,6.3693721152,-0.801511481,-0.460564228
ros_tale__29_119_250pq__2,6.7211067335,-1.017915859,-1.3851055859999999
ros_tale__29_119_750pq__1,8.1025848997,-0.8455171930000001,-0.664774753
ros_tale__29_119_750pq__2,6.9801932603,-0.9345093310000001,-0.693988244
ros_tale__ALE4_0pq__1,-0.1585338155,0.18244069000000002,-0.29706712500000004
ros_tale__ALE4_0pq__2,-0.0155008012,0.18055084,-0.29380178500000004
ros_tale__ALE4_250pq__1,5.6373786065000004,-0.26686069,1.463623175
ros_tale__ALE4_250pq__2,5.4914757623,-0.23508251,1.494380965
pcoli__atASMT_325G__1,1.2711893747,-0.33309309,0.22948868500000003
pcoli__atASMT_325G__2,1.2549642293,-0.31404305,0.23820617500000002
pcoli__bpTDC__1,2.6471474136,-0.38906226,0.514330825
pcoli__bpTDC__2,2.9288153127000003,-0.37757788000000003,0.370737925
pcoli__BRCA__1,0.7617452649,-0.6204219750000001,0.083314765
pcoli__BRCA__2,0.8580998536000001,-0.567258162,0.069082845
pcoli__BRCActrl__1,2.9071053061,-0.9036069760000001,0.18947349500000002
pcoli__BRCActrl__2,3.0117296298,-0.991964715,0.133589245
pcoli__BRCAswap__1,2.7050588172000003,-0.539931876,0.917496175
pcoli__BRCAswap__2,2.9373224865000003,-0.557142828,1.035549985
pcoli__btAANAT__1,2.2227256677,-0.523184753,0.5520848150000001
pcoli__btAANAT__2,2.6012319194,-0.491167487,0.555115985
pcoli__btASMT__1,1.8051880062999999,-0.556873489,0.686704335
pcoli__btASMT__2,2.08282958,-0.6080028080000001,0.7940552550000001
pcoli__CC1__1,2.4356261418000003,-0.5638607720000001,1.138283835
pcoli__CC1__2,2.4619411551,-0.500341994,1.028434795
pcoli__ccCOMT__1,1.4312255289,-0.3547546,0.410782715
pcoli__ccCOMT__2,1.6367855143,-0.35467996,0.35958486500000003
pcoli__ckDDC__1,2.9486679445,-0.5368745070000001,1.098912665
pcoli__ckDDC__2,3.2639183132,-0.621547233,0.8824161150000001
pcoli__CNTF_belt__1,1.6022950841,-0.533150032,0.47925305500000004
pcoli__CNTF_belt__2,2.1887088419,-0.57321679,0.6728564450000001
pcoli__cobPNMT__1,1.6407836911,-0.556709336,0.284564975
pcoli__cobPNMT__2,1.8582343181,-0.534851739,0.28185787500000004
pcoli__cvPhhB__1,1.0667993565,-0.45095516,0.254282775
pcoli__cvPhhB__2,1.6001172782,-0.46322673000000003,0.485982265
pcoli__ggAANAT__1,1.8314793624,-0.38989347,0.260959535
pcoli__ggAANAT__2,1.5173268625,-0.41520188,0.295162105
pcoli__ggTPH__1,1.5305898948999999,-0.42882312,0.224120605
pcoli__ggTPH__2,2.0633490733,-0.41234329000000003,0.11325776500000001
pcoli__hsAANAT__1,4.3665266026000005,-1.237969803,1.246747625
pcoli__hsAANAT__2,4.0300926023,-0.856101379,1.262952225
pcoli__hsASMT__1,2.1505762475,-0.49375391300000004,0.464873735
pcoli__hsASMT__2,2.1139371804,-0.532192863,0.37343606500000004
pcoli__hsPNMT_mb__1,0.8309988621000001,-0.486893911,0.291465275
pcoli__hsPNMT_mb__2,0.9510847554,-0.45430517000000004,0.276043525
pcoli__hsTPH__1,0.5701779381000001,-0.6235481620000001,0.064708835
pcoli__hsTPH__2,0.5026814986,-0.671038401,0.09849440500000001
pcoli__hsTPH_E2K__1,2.5199606908,-0.42704584,0.9019469250000001
pcoli__hsTPH_E2K__2,3.2112033682,-0.522097425,0.8548870150000001
pcoli__hsTPH_E2K_N91I_P99C__1,0.9511980270000001,-0.47675233600000005,0.24889085500000002
pcoli__hsTPH_E2K_N91I_P99C__2,1.3673234146,-0.5381758320000001,0.167138795
pcoli__hsTPH_N158trunc__1,3.1193636306,-0.5880510760000001,0.30525573500000003
pcoli__hsTPH_N158trunc__2,3.258576721,-0.6129090460000001,0.36285334500000005
pcoli__hsTPH_N174trunc__1,2.2908276254,-0.573115208,0.9229170050000001
pcoli__hsTPH_N174trunc__2,2.1768976196,-0.609840802,0.6854901050000001
pcoli__hsTPH_Ntermtrunc__1,5.3101495352,-0.9540955630000001,1.094570805
pcoli__hsTPH_Ntermtrunc__2,5.5305713211,-0.555825946,1.385971565
pcoli__hsTPH1__1,2.3297643025,-0.34490421,0.893005295
pcoli__hsTPH1__2,2.5254920262000002,-0.40354856,0.8963619450000001
pcoli__MBP__1,1.3932631227,-0.539284369,0.107615625
pcoli__MBP__2,1.4134341988,-0.49206625400000004,0.8126329750000001
pcoli__msCOMT__1,0.7776943105,-0.2965316,0.146692115
pcoli__msCOMT__2,0.3784854629,-0.284545,0.008338235000000001
pcoli__ocAANAT__1,1.3238970055000001,-0.523217742,0.343833905
pcoli__ocAANAT__2,1.5961386029,-0.562198257,0.31392150500000005
pcoli__osTDC_K374H__1,5.1264039155,-0.34018673,1.283960655
pcoli__osTDC_K374H__2,6.0372600636,-0.47541122900000005,1.646649845
pcoli__osTDC_K374L__1,0.5757118271,-0.44149245000000004,-0.0025753950000000003
pcoli__osTDC_K374L__2,1.002232133,-0.44023075,0.044617885
pcoli__osTDC_K374Q__1,2.4348351021,-0.49509736200000004,0.7409232450000001
pcoli__osTDC_K374Q__2,2.2451752056,-0.492391607,0.7893113850000001
pcoli__osTDC_L360V__1,1.6189477713,-0.5312033890000001,0.213034735
pcoli__osTDC_L360V__2,1.5775481564,-0.559035076,0.286647295
pcoli__pmTPH__1,-0.1552247876,-0.599916196,-0.542287796
pcoli__pmTPH__2,-0.1924142721,-0.553098092,-0.41813227500000005
pcoli__RFC__1,0.9690443224,-0.6803729550000001,-0.042492765
pcoli__RFC__2,0.9333354541000001,-0.680848647,-0.05563172500000001
pcoli__RFCctrl__1,3.4684226354,-0.9557635550000001,1.244599755
pcoli__RFCctrl__2,4.3366599465,-0.912093714,1.195212395
pcoli__RFCnopause__1,4.5574805404,-1.098924585,1.277978395
pcoli__RFCnopause__2,4.867612112,-1.211080264,1.2688223650000001
pcoli__RFCpluspause__1,4.4208426275,-1.2057207220000001,0.7064890450000001
pcoli__RFCpluspause__2,4.6120558553,-1.636227947,0.7123646450000001
pcoli__rnCOMT_sol__1,4.8924107508,-0.8681744480000001,1.321847665
pcoli__rnCOMT_sol__2,4.1630427501,-0.9357282760000001,1.358654825
pcoli__rnPNMT__1,0.3923610064,-0.65297958,-0.138566415
pcoli__rnPNMT__2,0.2193265646,-0.640962602,-0.260910865
pcoli__rnTDC__1,1.6356316956999999,-0.487879638,0.15724927500000002
pcoli__rnTDC__2,1.8518698323,-0.539464723,0.24430457500000002
pcoli__rnTDC_trunc__1,1.2691798126,-0.5936338480000001,0.35363555500000005
pcoli__rnTDC_trunc__2,1.4556332687,-0.630362442,0.359096935
pcoli__saCOMT_T2A__1,1.0324320961,-0.27597319,0.20285039500000002
pcoli__saCOMT_T2A__2,0.9915421505,-0.34418337,0.17900243500000002
pcoli__sfCOMT__1,0.8061596299,-0.69434446,0.018296925000000002
pcoli__sfCOMT__2,0.9335393516,-0.751186466,-0.126603595
pcoli__sgAANAT_D63G__1,1.0822587821,-0.42766504,0.21465630500000002
pcoli__sgAANAT_D63G__2,1.0348388437,-0.39069424,0.056648645000000004
pcoli__ssDDC__1,2.228286364,-0.571092402,0.579620345
pcoli__ssDDC__2,2.4506835645000002,-0.493976599,0.548219425
pcoli__TP53B__1,2.3357697317,-0.575881917,0.479602405
pcoli__TP53B__2,2.129991723,-0.645516251,0.5183036950000001
pcoli__WT__1,6.6435688462,-0.948741217,1.518822565
pcoli__WT__2,6.311815485,-1.002601875,1.598293755
cck__glu_ale4__1,2.7047622027,-0.13762756,0.842483995
cck__glu_ale4__2,1.2090749853,-0.12454776000000001,0.388702445
cck__cck_ale1__1,3.0872809965,-0.13551547,0.128377715
cck__cck_ale1__2,3.1918404495,-0.10928189,0.157465675
cck__cck_ale2__1,1.5558317402,-0.22347198000000001,0.013104265
cck__cck_ale2__2,1.7387536919,-0.18750564,-0.029159615000000003
cck_pgi__gmos_delpgi__1,-1.6087956251,-0.13166879,0.27706467500000004
cck_pgi__gmos_delpgi__2,-1.0776035362,-0.07485542,0.050797045000000006
cck_pgi__pgi_ale1__1,-1.3797707421,-0.18782103,0.190522785
cck_pgi__pgi_ale1__2,-1.9530696799,-0.028420090000000002,0.026093085000000002
cck_pgi__pgi_ale2__1,-2.3761124129,0.07952112,0.44689495500000004
cck_pgi__pgi_ale3__1,-0.4472608711,-0.22036707,0.310244735
cck_pgi__pgi_ale3__2,-1.572107986,-0.12285809,-0.08744309500000001
cck_pgi__pgi_ale4__1,-0.5194885156,-0.5055014840000001,0.5186149950000001
cck_pgi__pgi_ale4__2,-0.9257116054000001,-0.616462458,0.035103995
cck_pgi__pgi_ale4__3,-1.050410154,-0.61580484,0.074921925
cck_pgi__pgi_ale5__1,-1.2276333506000001,0.15524607,0.387921505
cck_pgi__pgi_ale5__2,-1.8235110988,0.14542259,0.089578665
cck_pgi__pgi_ale6__1,-0.6405277629,-0.13805556,0.6129683850000001
cck_pgi__pgi_ale6__2,-1.2957108722,-0.12451112,0.15115166500000002
cck_pgi__pgi_ale7__1,-0.5396081074,0.060721790000000005,0.7453702050000001
cck_pgi__pgi_ale7__2,-1.2330830668,0.11613279,0.295785625
cck_pgi__pgi_ale8__1,0.7154243217,-0.31948313,0.703560815
cck_pgi__pgi_ale8__2,0.4579794123,-0.38190284,0.249876495
cck_sdh__gmos_delsdhCB__1,6.1989816128,-0.22482834000000002,1.046529055
cck_sdh__gmos_delsdhCB__2,3.6332943975000003,-0.26339211,0.9514397750000001
cck_sdh__sdh_ale1__1,2.5781616568,-0.09003722,0.8348676650000001
cck_sdh__sdh_ale1__2,2.7950101387,-0.12107811,0.837305095
cck_sdh__sdh_ale2__1,1.9903399143,-0.04652623,0.667542205
cck_sdh__sdh_ale3__1,2.9200840167,-0.06018581,0.733626585
cck_sdh__sdh_ale3__2,2.2026846346,-0.10775732,0.568807075
cck_sdh__sdh_ale3__3,1.9386840343,-0.13501735,0.5951379450000001
cck_pts__gmos_delptsHIcrr__1,2.4140485813,-0.671733718,-0.327138825
cck_pts__gmos_delptsHIcrr__2,2.2219351613000002,-0.5891714290000001,-0.247118355
cck_pts__pts_ale1__1,4.8127323102,-0.9268589250000001,0.44672369500000003
cck_pts__pts_ale1__2,4.56885945,-0.945195493,0.47335884500000003
cck_pts__pts_ale2__1,0.6118300359000001,-0.46955744,0.051775695000000004
cck_pts__pts_ale2__2,0.4307130912,-0.35146539,0.0058354850000000005
cck_pts__pts_ale3__1,1.0931508178,-2.176999619,-0.651264758
cck_pts__pts_ale3__2,3.1199779697,-1.8324292899999999,-0.32246742500000003
cck_pts__pts_ale4__1,0.4438810534,-0.30461746,0.08030092500000001
cck_pts__pts_ale4__2,0.4950733142,-0.34058443,0.09726459500000001
cck_gnd__gmos_delgnd__1,6.7957105922,-0.2697349,1.048444065
cck_gnd__gmos_delgnd__2,5.7909315169,-0.08336518,1.207673445
cck_gnd__gnd_ale1__1,3.8822759596000003,-0.33102192,0.16689092500000002
cck_gnd__gnd_ale1__2,3.8181761799,-0.31719005,0.200658835
cck_gnd__gnd_ale2__1,3.2542751855,-0.39582389,0.186564275
cck_gnd__gnd_ale2__2,2.7105263332,-0.39578102,0.14256685500000002
cck_gnd__gnd_ale3__1,2.7327586028,-0.41130461,0.259075495
cck_gnd__gnd_ale3__2,2.781448808,-0.45214628,0.22985128500000002
cck_tpiA__gmos_deltpiA__1,-0.018999335500000002,-0.6854790040000001,-0.14978443500000002
cck_tpiA__gmos_deltpiA__2,-2.0433101194,-0.573178812,-0.244867415
cck_tpiA__tpiA_ale1__1,1.7358579498000002,-0.39625774,0.506975205
cck_tpiA__tpiA_ale1__2,1.5720259617,-0.43990065,0.504270635
cck_tpiA__tpiA_ale2__1,1.5880449981,-0.45667355,0.5628485750000001
cck_tpiA__tpiA_ale2__2,1.5432389353,-0.36698022,0.446366925
cck_tpiA__tpiA_ale3__1,-0.019197554000000002,-0.44682955,0.521839385
cck_tpiA__tpiA_ale3__2,-0.1067906347,-0.542667683,0.621347145
cck_tpiA__tpiA_ale4__1,2.7931665613,-0.44039437000000003,0.371361985
cck_tpiA__tpiA_ale4__2,2.6544630309,-0.511194523,0.416004335
acid_tale__acid_ale1_pH7__1,-0.49053218400000004,0.22792414,-0.118275265
acid_tale__acid_ale1_pH7__2,-0.7221772197,0.2287772,-0.09381905500000001
acid_tale__acid_ale1_pH5__1,4.84737553,-0.02556688,-0.043575325000000005
acid_tale__acid_ale1_pH5__2,4.7668237516000005,0.13502295,-0.050591175
acid_tale__acid_ale2_pH7__1,-0.5634602052000001,0.28767536,-0.13953246500000002
acid_tale__acid_ale2_pH7__2,-0.13156902580000002,0.25537654,-0.084533575
acid_tale__acid_ale2_pH5__1,0.4408307691,0.25564459,-0.14809028500000002
acid_tale__acid_ale2_pH5__2,-0.1903224758,0.27478796,-0.20983636500000002
