,A,GutM,SrlR,Crp,hns
SRX3796986,-0.0685905965,1.4082610596,0.057882109200000004,-0.5311079492,0.0736897754
SRX3796987,-3.9750788221,0.4495385402,-0.8865564840000001,0.7351458547,-1.7521595226
SRX3796988,-3.9338116856000003,0.0665735541,-0.6178391268,1.4053881684,-1.3963593675000001
SRX2568270,-0.12111177960000001,-0.5536276625000001,-0.1076338629,-0.004570969,0.0830690152
SRX2568271,2.7722385557,-1.4197480145,0.646598149,0.0653832305,-0.2252624241
SRX2568272,4.2740710107,1.219009223,0.918489505,0.3822852162,-1.702772118
SRX2568273,4.9468910896,0.30888926710000003,0.0514933,0.21028994880000001,-2.4535515610000003
SRX2568274,4.9990162436,0.0850875989,0.6401781590000001,-0.0570535506,-2.228225644
SRX2568275,0.12111177960000001,0.5536276625000001,0.1076338629,0.004570969,-0.0830690152
SRX2568276,2.112946065,0.46280137650000003,1.2199047868,0.051884897000000006,-0.0204269285
SRX2568277,4.5016542697,1.8695628352,0.6869991672,0.3721571684,-1.1511956007
SRX2568278,4.7779618485,0.60278613,1.2402358606,0.12152566340000001,-2.1435108388
SRX2568279,3.9354264027,-1.1585376716,0.9659417287000001,-0.0765298296,-2.0009657382
SRX3421856,-0.0292486382,0.0235866861,-0.0538494683,0.020805030000000002,-0.0023761767
SRX3421857,0.0292486382,-0.0235866861,0.0538494683,-0.020805030000000002,0.0023761767
SRX3421858,-2.5390789019,0.1620032872,0.8127554387,0.16600598560000002,0.9135806686
SRX3421859,-3.0103436869,0.10601242350000001,0.7346588955000001,0.1916775286,1.3020952097
SRX3421860,-0.2081622992,0.012611817400000001,-0.9314441755,0.46786379100000003,0.7265746042
SRX3421861,-0.9104939031,-2.1644507557,-0.5635917874,0.5122323806,0.9303192341000001
SRX3421868,-6.1508873861,0.8670705633,0.035196495700000004,-0.6219598177,2.8974495703
SRX3421869,-7.5348206345,-2.1644507557,-0.4841030848,-0.6024762283,2.7496471347
SRX2606337,0.3297628529,-0.0520707809,0.046083761,0.0292773526,0.1523824112
SRX2606338,0.1775885207,-0.8005272007,0.5083623143,0.3087663784,0.19151833410000002
SRX2606339,1.0885285093000001,0.4107514255,1.1106975593,0.7006973645,0.3114437286
SRX2606340,-0.15133726520000002,-0.052705837400000004,1.4789648109,0.8951937533000001,0.6169196954
SRX2606341,-1.6106131176,0.0223060685,-0.6110935574,1.5099593280999999,-0.4657844666
SRX2606342,-5.4161425975,0.1771457827,0.6480113590000001,1.6124665533,0.3824800793
SRX2606343,-6.6089883132,0.2128445485,0.7869662515,1.3859830142,0.9499111297
SRX2606344,-2.8857806699,0.3224198941,0.10717688040000001,0.8754740065000001,1.2847953268
SRX2606345,-6.7250910642,0.33005553260000003,0.34161449450000003,0.7672332111,2.5135133863
SRX2606346,-3.3794381228,-0.8363826246,0.4732818689,0.2108640436,0.13528979230000002
SRX2606347,-0.1067127974,-0.0530552808,-0.08867235100000001,0.0010693687,-0.045933346300000004
SRX2606348,0.7048402423,-0.2037559071,0.4004128187,0.25878484220000003,0.0445563936
SRX2606349,1.6535946757,0.2602766338,1.3693630018,0.7206174857000001,0.3187072627
SRX2606350,1.7967015937,1.1413313848,1.6504610922,0.9635479732000001,0.44266837950000004
SRX2606351,-1.7140476259000001,-0.2611375361,-0.6091325119000001,1.4192736061,-0.4805899676
SRX2606352,-5.1919719278,0.2596524803,0.5047867503,1.4553969738,0.5215912884
SRX2606353,-4.1662527437,-1.2095874294,0.0749465643,-0.0283162313,0.4383080408
SRX2606354,-2.2776798186000002,0.027394986200000002,-0.0198598102,0.8151339384,1.3399560514
SRX2606355,-7.1338394446,0.37228296850000003,0.5591088967,0.8881257601,2.6073860968
SRX2606356,0.1594189472,-0.2683532638,0.9264481643,0.41748972510000004,0.2054965722
SRX2606357,-0.2230500555,0.1051260618,0.04258859,-0.0303467213,-0.1064490649
SRX2606358,0.24838128780000002,0.16049464970000002,0.23942263760000002,0.12400269800000001,-0.0871307588
SRX2606359,0.5104767397000001,0.1366826753,1.1909553484,0.7564198440000001,0.29333439980000003
SRX2606360,1.1816546505,1.0318526576,1.241070635,0.803622138,0.29840873560000003
SRX2606361,-1.3393320781,-0.046824199999999996,-0.8692504997,1.7832128196,0.0074976225
SRX2606362,-3.3602976161,0.1414161742,0.3356276615,1.5344472761999999,0.1550411543
SRX2606363,-6.2844819419,-0.7707575384,0.6021560206000001,0.7437536825000001,0.8551706621
SRX2606364,-2.7188182026,0.061104158900000004,0.14589938360000002,1.0075067504,1.4128048027
SRX2606365,-6.1369141291,0.3860416842,0.6402112831,0.9965341975,2.6838894266
SRX2606366,0.2666380078,0.2502531362,0.9174732072,0.6395112446,0.2287948004
SRX3648427,0.3474480398,0.43801796670000004,0.2536272143,0.3949028114,0.0574735197
SRX3648428,0.21618197520000001,-0.49224187210000003,-0.15352688650000001,0.0860060487,0.3673334227
SRX3648429,-2.8087487692,-1.58872016,-0.7885685979,0.3337373743,0.2758621195
SRX3648430,2.596298799,1.4619628231,0.5419824887,0.5086181453,-0.3148872231
SRX3648431,1.9268784667,1.289760152,0.5226512644,0.4866754022,-0.2801679682
SRX3648432,0.0075009245000000006,-0.46823982140000003,-0.2884056121,0.48643220260000003,-0.28719947300000004
SRX3648433,-0.5543504797000001,0.3689450401,0.5364899012000001,0.3779114022,0.1990817739
SRX3648434,0.3414208715,0.15766230650000002,-0.0332031947,-0.0306841953,0.0214865424
SRX3648435,-1.9619902876,-1.7755556754000001,-0.545086307,-0.2753034439,-0.0035647397
SRX3648436,-8.2754013309,-3.4811382981,-1.4716045965,-1.7807047438999999,0.783847202
SRX3648437,-4.508178484,-2.0471223218,-1.1620858579,-1.6147351356000001,0.9607009543
SRX3648438,-7.4217902857,-2.7951979222,-1.7063896847,-1.7049606803000001,0.6318471066
SRX3648439,-3.2351471457,-1.0307744892,0.2339384924,0.468238231,-1.5502342989
SRX3648440,-1.8175140903,-0.8387879285000001,-0.2198924504,0.26436147200000004,-1.3367411865
SRX3648441,-5.6840786858,-3.6224971369,-1.0664044655,-0.3907059673,-1.5708916136000002
SRX3648442,-9.8828998256,-3.2685964157000003,-1.3935462225,-2.0145250609,1.4080106615
SRX3648443,-4.4235862,-1.237613715,-0.6881038808000001,-1.8700479492,1.474472964
SRX3648444,-5.4315674583,-2.1326258371,-0.8048080729,-1.9839799046,1.3456972819
SRX3648445,-0.3277763348,0.42922811200000005,0.49160950330000003,0.4841423467,0.2314377842
SRX3648446,1.6100307741000002,0.1578426159,0.0811727034,0.1252630897,0.2307385381
SRX3648447,-1.5121929282000002,-1.0811711187,-0.463083558,0.2504433165,0.0246813884
SRX3648448,-0.0413143721,0.6260652476,0.5890845412,0.3181897135,0.1583393429
SRX3648449,-0.3412655129,0.5692475292,0.5741095644,0.33640730560000004,0.21211860170000002
SRX3648450,1.1345777425999999,0.4126421763,0.13754479520000001,0.1284474774,-0.031897501700000004
SRX3648451,0.8236367862,0.3762363993,-0.0312577583,0.0423286529,-0.0115590554
SRX3648452,-0.8694286762000001,-0.8901021187,-0.5153912779,-0.3692971329,-0.20779119640000002
SRX3648453,-0.7062059677,-1.0940892338000001,-0.7540898646,-0.4560760166,-0.11921019120000001
SRX3648454,-8.0528734325,-2.4318618748,-1.6484508433,-2.1031438757,1.3462439823
SRX3648455,-2.7032559384,-1.2352054181,-1.0518039796,-1.9587539556,1.4363496791
SRX3648456,-6.0443111443,-2.9574338508,-1.4580696079,-2.0893289722,1.3906367264
SRX3648457,-0.1564822257,-0.1537296424,0.0622897481,0.40077032360000003,0.26676411110000003
SRX3648458,0.7609270834,0.11624247280000001,-0.1764926659,0.19451078430000002,0.3520012312
SRX3648459,-1.9959748735,-1.2561058824,-0.7706474478,-0.3027589365,-0.06000392500000001
SRX3648460,-5.4463242121,-1.314585964,0.45667800610000003,0.8486849750000001,-1.3716862414
SRX3648461,-2.6986850854,-1.0673611848,-0.1570617209,0.3938793786,-1.7211597486999999
SRX3648462,-5.7829391703,-2.6515408092,-0.6759038563,0.148786522,-1.9617499085
SRX3648463,-0.9732424193,0.2657207361,0.4761629537,0.3369699572,0.0647512318
SRX3648464,0.3994149001,0.09062251810000001,-0.0156443382,0.013751511800000001,-0.1164687335
SRX3648465,-2.3464881909,-1.5922456361,-0.6521947225,-0.22974107400000002,-0.34724641
SRX3648466,-1.1480146882,0.2682062026,0.46090961680000003,0.35225783860000004,0.2488059406
SRX3648467,0.753326048,0.44959961200000004,0.0664771545,-0.0962918605,0.0466312105
SRX3648468,-1.0398267681,-0.5443865301,-0.4445673793,-0.4193098364,0.1357740769
SRX3648469,-10.1575013416,-2.0422236839,-2.1805826076,-0.4561378538,-0.3809139164
SRX3648470,-10.6032735912,-2.290566364,-2.8381697312,-0.3239561219,-0.5051765923
SRX3648471,-11.7135382847,-3.1888928621,-2.970530354,-0.5009096485,-0.674693368
SRX3648472,1.9401733220000001,0.2016269074,-1.7096772582000002,-1.0066348399,0.8348681344000001
SRX3648473,2.4566318407,0.4499981739,-2.2064157997000002,-0.9472326698,1.1037344752
SRX3648475,-5.1004051657,-1.2117152906,0.0054688823,0.8071856029000001,-1.207363483
SRX3648476,-2.9584583292,-1.6199225761,-0.3731018759,0.4894051802,-1.5151307361000002
SRX3648477,-6.9565288373000005,-2.8920409544,-1.2162492061,0.12325169,-1.7130533598
SRX3648478,-1.8841859021,-0.2066933295,-0.2143583279,0.5965313259,0.41642859
SRX3648479,1.7314954677,1.0519423854,0.2890662848,0.4467565101,0.3494264998
SRX3648480,0.6117648676,0.558300534,-0.051950097800000004,0.5066551433,0.32045320580000003
SRX3648481,-1.0869466771,-0.2263940559,-0.21228836010000002,-0.4180190307,-1.0004956312
SRX3648482,-3.1470843434,-1.907019425,-0.2253405416,-1.1217666797,-1.7011152137
SRX3648483,-7.4719279223,-2.7890633243,-1.0274357095,-1.5654300289,-2.2031488604
SRX1429221,-1.4983213028,-0.4000041335,-0.12344246610000001,-0.10736737830000001,0.1013993938
SRX1429222,0.1052485315,-0.25821460900000004,-0.1529626868,-0.0089077731,-0.266014951
SRX1429223,1.3930727713,0.6582187426,0.2764051528,0.1162751514,0.1646155572
SRX1429224,-1.266723672,-0.9867554941000001,-0.4385240959,0.16900614320000001,0.2767690617
SRX1429225,-2.1931088023,-1.2597820554,-0.6569214808,0.0010292434000000001,-0.1000432279
SRX1429226,-2.2054658596,-1.2473357289,-0.5329881542,-0.1128774423,0.6909387041
SRX1429227,-2.2546022431,-1.1621791416,-0.2941666349,-0.0133986869,0.7686993264
SRX1429228,-0.7730936616,-0.3869315951,-0.4410017082,0.1636110552,0.5380381819
SRX1429229,-2.3714409682,-1.6289114676,-0.5386573427,-0.331696997,0.9813643475
SRX1429230,-1.8132387929,-1.7863059882,-0.1783578385,-0.038234619500000004,2.1109584197
SRX1429231,0.5899254934,-0.3278955727,0.3657895001,0.0085680138,2.1610046985
SRX1429232,-1.4352169589,-0.5019809585,-0.1176931206,0.11367215480000001,2.1462013166
SRX1429233,-1.7858928405,-0.4608829277,0.025973109600000002,0.3878004733,2.3738784194
SRX1429234,-1.4277427585,-0.3367514334,0.2156505433,0.3784077044,2.3699613188
SRX1429235,-1.8144209031,-1.8838204438,-0.11360375800000001,0.6438706029,1.9595778815
SRX1429236,-0.0986280782,-0.4906345486,-0.025904946,1.4015203867000001,1.3488831565
SRX1429237,-1.3942603732,-1.6534181864000002,0.2722139199,0.8077489953,1.9419554764
SRX1429238,-0.9914836899,-0.8034496919,0.5483482881,0.7167135879000001,2.4379872793
SRX1429239,-1.8811408347,-0.8521963393,0.1572808132,0.8733453174,2.1437692569
SRX1429240,-2.3417122263,-1.2495926615,0.2818274777,0.7318804379,1.9872393475
SRX1429241,-1.9759612849,-1.3719775776,0.12123205940000001,0.7265351033,2.2146566462
SRX1429242,-1.2897142433,-1.5645686751999999,0.1921538928,0.5601250011000001,1.4769605456
SRX1429243,-1.2983827045,-1.1776497627,0.1482075673,1.1423196373,1.7664765781
SRX1429244,-1.2172714697,-1.13413772,0.3825285077,0.8770837162,1.7201882944
ERX2339161,0.23053625560000002,0.2158647183,0.0113269565,-0.4060248421,-0.7009045661000001
ERX2339162,-0.23053625560000002,-0.2158647183,-0.0113269565,0.4060248421,0.7009045661000001
ERX2339163,2.1047308303,-1.6996891705000001,1.1277507402,-1.860802321,-3.0221398534
ERX2339164,2.3465187854,-1.4179283422,1.1441315144,-1.9932080196,-1.9042635591
ERX2339165,2.1744634472,-2.3425954327,0.9352242803,-3.95744986,-3.9630190892
ERX2339166,0.25073497770000003,-0.7653148345,1.2227192923,-2.376849187,-2.3254115179
ERX2339167,1.6288803022,-0.8242869460000001,1.4610981887,-2.4414347629,-2.3423428582
ERX2339168,-0.18883707300000002,0.2160093843,-0.0822512146,-0.11143317250000001,0.0256341933
ERX2339169,-0.1142643753,-0.35544490840000004,-0.36222366780000004,0.4939784118,0.7056489822
ERX2339170,1.9028222749,-1.4132588814,1.2056237703,-1.9613924773,-2.9477581484
ERX2339171,2.0423677116,-2.215222189,0.9033277446,-2.2687520043,-2.0673730549
SRX7656012,1.475236744,0.3573737374,0.4462420714,-0.0257376573,-0.1478556902
SRX7656013,0.759851767,1.1137859359,0.0752521366,0.0299666606,-0.1128225114
SRX7656014,0.0517268362,0.46508975890000004,-0.22549722900000002,-0.11910927560000001,-0.0962873055
SRX7656015,-0.7711091563,0.31786322640000003,0.0078163738,-0.14152359080000002,-0.1486727284
SRX7656016,-0.0220594499,-0.46272786450000003,-0.024794267300000002,-0.0528646626,0.2939699751
SRX7656017,0.0443521858,-0.0676237448,-0.0189831178,0.0466087293,0.20094897690000002
SRX7656018,0.2121464092,1.1175749599,0.1680294498,0.0888972367,0.4267302751
SRX7656019,-1.3247586841,0.5567400062,0.0111037468,-0.1208458188,-0.2687797004
SRX7656020,0.265691086,0.9335598730000001,-0.19195449280000002,-0.1901082408,-0.2846133373
SRX7656021,-0.0770327225,-0.1118695386,0.2351846547,0.4066410972,-0.0751891642
SRX7656022,-1.8539986445,-0.4944183636,0.0921938519,0.3008384148,-0.17987942780000002
SRX7656023,-0.7168559888,-0.4819750841,-0.1417738814,0.1735871826,-0.2985357736
SRX7656024,-0.0436810757,0.40638022690000003,0.1517618893,-0.21953675190000002,-0.3168715196
SRX7656025,1.6202825044,-0.24922070200000002,0.575362357,-0.3706386875,0.0115505904
SRX7656026,0.2533218423,-0.2328443013,0.3637896849,-0.46689314190000003,-1.0671593754
SRX7656027,-0.36404640260000004,0.40457825000000003,0.1960917926,-0.0494673563,-0.44293644200000004
SRX7656028,0.8901451706,-0.0248074616,0.0853184611,0.0487355099,-0.263301383
SRX7656029,-0.8084406369,-0.0293405666,0.18078333670000002,0.0882736573,-0.5428328907000001
SRX7656030,0.5978168569,-0.3066823225,-0.12348703280000001,-0.125182064,0.2321272806
SRX7656031,-0.5178027411,-0.44962723590000003,0.036078390700000004,0.010558977,0.0732147122
SRX7656032,0.47302657480000004,0.3181080691,-0.1368513616,0.0951398358,0.0568928407
SRX7656033,-0.9162655788,0.37989775060000003,-0.07759636810000001,0.1194905215,-0.41207657550000004
SRX7656034,-0.0174666887,0.6385967394000001,-0.0900955543,0.2237150322,-0.40984253940000004
SRX7656035,-0.8036809148,-0.1759588776,-0.21869342160000002,-0.1184232803,-0.42533135580000003
SRX7656036,-1.5030232898,0.0986503145,0.0047137289,-0.0704396684,-0.20319754650000002
SRX7656037,0.6250877489000001,0.9703691276,0.1669225896,-0.0825438107,-0.0636788745
SRX7656038,-0.837053024,-0.2740289932,-0.08563813320000001,0.0036720471,-0.2614043209
SRX7656039,-0.7024348318,0.6496322977,0.0335510819,0.0579740377,0.17703215860000002
SRX7656040,0.140510769,0.4565807187,0.1641524519,-0.0560469805,-0.0399753759
SRX7656041,0.5619240628000001,-1.1062130164,-0.19770353370000002,-0.0019270572,-0.13705678270000002
SRX7656042,-0.1874892219,0.6751322884000001,0.35755436230000004,0.0772652949,-0.1127327288
SRX7656043,0.5032741070000001,-0.21154328830000002,0.49149907260000003,-0.0181962037,-0.17752035100000002
SRX7656044,-0.7519694864,0.0240608549,-0.040513287700000004,0.29333133570000003,0.1829668894
SRX7656045,0.8592964728,0.2239621693,0.3639382163,0.038003208600000005,-0.1675777258
SRX7656046,-0.8780293656,-0.3285290683,-0.006872108500000001,0.055199946900000005,-0.372496469
SRX7656047,0.12154659570000001,-1.3436197242,-0.2092178124,0.0970352661,-0.024207705200000002
SRX7656048,0.084260816,-0.0668231816,0.2793748997,0.14530002960000002,-0.0749209286
SRX7656049,-0.2653612455,0.582377012,0.1867399518,0.1482510961,-0.0498849727
SRX7656050,0.5951643885,-0.9412672797,0.036694847100000004,0.22872318360000002,0.1216809932
SRX7656051,0.4698566508,-0.15497544670000002,-0.09740070960000001,-0.1834415272,-0.074803646
SRX7656052,1.6956404646,-0.8602122774000001,-0.028402107700000002,-0.291745723,0.1467548545
SRX7656053,1.3323834384,-0.8681517123,0.203409988,-0.2070583333,-0.4608842647
SRX7656054,-0.1954035355,0.33387953930000003,-0.3811328798,-0.28640995810000003,-0.2737001244
SRX7656055,-0.1828513091,-0.2269336763,0.3753184506,-0.2561673142,-0.40037234120000004
SRX7656056,-1.2450407101,-0.8375509857000001,0.08539540820000001,-0.2033869971,-0.5103614229
SRX7656057,-1.7648025098,0.0284006152,-0.07761081730000001,-0.191489569,-0.2530793812
SRX7656058,-0.9883077569000001,0.2273654743,0.171685578,-0.29996488930000004,-0.6247162815
SRX7656059,-1.6317380425999999,-0.0951771386,-0.2065180298,-0.2739975689,-0.06266424870000001
SRX7656060,-0.9391212529,0.48298383840000003,-0.2932214714,-0.2739867065,-1.070742021
SRX7656061,-1.9738884094,-0.28711615290000003,0.3971806671,-0.1411955001,-0.2320308552
SRX7656062,-1.6763906415,0.4246497138,-0.11006777220000001,-0.3968922552,-1.1379867404
SRX7656063,2.3160156259,0.8326841713,0.1284964926,-0.7714632805,-0.6803224302
SRX7656064,2.3894141494,0.7190953258,0.2332856334,-0.9445177907000001,-0.6242204463000001
SRX7656065,2.7386815536,0.7490372603000001,0.3163717878,-0.6936953239,-1.2354147287
SRX7656066,-0.2594677318,-0.4816465299,0.1365609288,-0.2741151042,-0.673266942
SRX7656067,-0.0074523614,0.9776133683,0.13236896880000001,-0.2107467671,-0.25407564390000004
SRX7656068,-0.8580632249,0.3456787646,-0.2048861092,-0.2945587492,-0.1043415204
SRX7656069,0.0664537808,0.2670996229,0.1557137861,-0.14377662900000002,-0.0489783691
SRX7656070,0.9935183606,0.904044637,0.11593686880000001,-0.1917551074,-0.2846315761
SRX7656071,1.0263762906,0.7620836686,0.3970595834,-0.31899979570000003,-0.3102844269
SRX7656072,-2.9447078926,0.14131674300000002,0.0107614925,-0.1429422108,-1.3123408416
SRX7656073,-0.9673808806,-0.9599263060000001,-0.1161091236,-0.1039371872,-0.6126305799
SRX7656074,1.7820421471999999,0.6743381621,0.4348268236,-0.2057577352,-0.6012533065
SRX7656075,1.2560510688,-0.9508129253000001,0.1000225477,-1.6721229036,-0.9044553626
SRX7656076,3.5327386251,0.7854924787,0.3254186117,-1.4822713578,-1.0313086927
SRX7656077,2.9124071704,0.0017190886000000001,0.013943662400000001,-1.6233641556,-1.0591037295
SRX7656078,-0.0332288889,-0.2213560302,0.1756481282,0.34011186720000003,0.24735540590000002
SRX7656079,0.7536067686,-2.445167234,0.1715152234,0.31661900600000004,0.23403409900000002
SRX7656080,-0.222269446,1.051414474,0.3386316837,0.2924930122,0.1986199246
SRX7656081,0.6492601185,0.5508572594,0.2201560435,0.20629760900000002,0.3181546269
SRX7656082,2.3255042034,0.5168430986,0.6604351014000001,0.1434163886,0.0801747591
SRX7656083,0.5437340069000001,0.5867385314,0.47662116190000003,0.1449923987,0.3722988598
SRX7656084,0.8387445139,0.2561470963,0.4489250876,0.2342972617,0.1531078529
SRX7656085,1.0592014981,-0.0087552802,0.2939414562,0.1925245619,0.1616919281
SRX7656086,2.5870217372,1.3462025526999999,0.8750835493,0.290042195,0.2330778296
SRX7656087,-0.417877551,-1.3324922888000001,-0.048651645,-0.2225034427,-0.18665445020000002
SRX7656088,0.7504596977,-0.5031961112000001,0.2140905704,-0.3319244188,-0.28238213830000003
SRX7656089,1.3595028702,-0.1853251307,0.2200164812,-0.2142957861,-0.1079892533
SRX7656090,1.0901010681,0.7063861253,0.2036116161,-0.0727186524,0.2543907398
SRX7656091,1.5479107683,0.3723539259,-0.007164637200000001,-0.1325552437,-0.17114525700000002
SRX7656092,1.7584437343000001,0.47365895820000004,-0.1157708949,-0.0093774403,-0.3543453272
SRX7656093,-0.0036031829000000002,0.3120357749,-0.28929501700000004,-0.0963017972,-0.7699430129
SRX7656094,1.0180743348,0.6939205593000001,-0.0093451184,-0.0690723906,-0.5210136653
SRX7656095,0.39181111700000004,0.4581931033,-0.2168570109,0.0350324265,-0.7385620809
