,A,PurR
time_course__lb_4hr__2,-0.2522358957,-0.020104544800000002
time_course__lb_4hr__3,0.0557237597,-0.0638607517
time_course__lb_8hr__1,-4.8629280741,2.0386662991
time_course__lb_8hr__2,-5.0951259614,2.0104633334
time_course__lb_8hr__3,-4.9526988746,2.0989082125
time_course__lb_24hr__1,-8.1439633887,-1.4259655574
time_course__lb_24hr__2,-9.2568513882,-1.8161631155
time_course__lb_24hr__3,-9.1743074991,-1.2222813598
time_course__lb_72hr__1,-3.8692638571,0.6917172294
time_course__lb_72hr__2,-2.8983792778,-0.1397240371
time_course__lb_72hr__3,-3.3822760064,0.084688739
time_course__lb_144hr__1,-8.233561385,1.2711159419
time_course__lb_144hr__2,-7.7721934109,1.0559709755
time_course__lb_144hr__3,-6.9554910431,0.7422080165
time_course__lb_192hr__1,-2.3671951669,0.4789176415
time_course__lb_192hr__2,-2.3269542743000002,0.9572018292000001
time_course__lb_192hr__3,-4.3109116534,0.3674004578
triclosan__wt__1,-0.7750589511,0.09847260370000001
triclosan__wt__2,-0.9794208106000001,0.1769622599
triclosan__wt__3,1.7544797616999999,-0.2754348636
triclosan__evo_amx_tcs__1,1.047678683,0.2996722236
triclosan__evo_amx_tcs__2,1.8894347905000002,0.037444247800000004
triclosan__evo_amx_tcs__3,-2.1364706529,0.21300459
triclosan__evo_chl_tcs__1,-1.9056575511,-0.2437035514
triclosan__evo_chl_tcs__2,-0.8452582155,-0.2319403328
triclosan__evo_chl_tcs__3,-2.0643616764,-0.1457590405
triclosan__evo_tet_tcs__1,-3.5657157064,-0.8217080796
triclosan__evo_tet_tcs__2,-2.1032353887,0.263677127
truHMM__48C_15m__1,1.5890484212,1.6459721718
truHMM__48C_15m__2,1.5815623601,1.6508680457
truHMM__48C_15m__3,2.2284418173000002,1.8251742442
truHMM__48C_30m__1,1.1967871792,1.0975695346
truHMM__48C_30m__2,1.1677774123,1.1095171619
truHMM__48C_60m__1,-4.5287674928,1.7262696012
truHMM__48C_60m__2,-4.5552593129,1.7208562727
truHMM__phos_0h__1,0.0430165288,-0.0158940271
truHMM__phos_0h__2,-0.0430165288,0.0158940271
truHMM__phos_2h__1,-9.4689410661,-1.3575675311
truHMM__phos_2h__2,-9.82600404,-1.3814318104
truHMM__phos_4h__1,-9.929818822,-2.5991094931000003
truHMM__phos_4h__2,-10.3068762552,-2.4695181193
truHMM__phos_4h__3,-9.7456171173,-2.8492555002
control__wt_glc__1,0.0761105982,-0.0016611450000000002
control__wt_glc__2,-0.0761105982,0.0016611450000000002
fur__wt_dpd__1,-11.0084946035,-0.615103976
fur__wt_dpd__2,-13.6152592702,-0.8196669910000001
fur__wt_fe__1,1.2094401326,-0.404682286
fur__wt_fe__2,0.6879033337,-0.49290924100000005
fur__delfur_dpd__1,-7.1504489216,-0.57490226
fur__delfur_dpd__2,-7.0131381388,-0.564463424
fur__delfur_fe2__1,-0.2540371597,-0.423193407
fur__delfur_fe2__2,-0.24840922340000002,-0.498130047
acid__wt_ph5__1,-1.0544482497,-0.371540931
acid__wt_ph5__2,-1.1600894104,-0.474445172
acid__delgadx_ph5__1,-1.4360519281,-0.5677022890000001
acid__delgadw_ph5__1,-0.8248930457,-0.572783904
acid__delgadw_ph5__2,-0.6479361424,-0.66323802
acid__delgade_ph5__1,-1.0329549863,-0.436767136
acid__delgade_ph5__2,-0.9151427793,-0.48018471
oxidative__wt_pq__1,-11.7887630407,-1.4069466990000001
oxidative__wt_pq__2,-11.8832644041,-1.392063262
oxidative__deloxyr_pq__1,-9.3573285979,-1.069125009
oxidative__deloxyr_pq__2,-9.2786056166,-0.994460344
oxidative__delsoxr_pq__1,-10.5344831255,-1.147643362
oxidative__delsoxr_pq__2,-10.2032662185,-1.055476385
oxidative__delsoxs_pq__1,-13.0877654825,-1.815653138
oxidative__delsoxs_pq__2,-13.138107789,-1.846693819
nac_ntrc__wt_csn__1,-13.2162480239,-0.40493591300000004
nac_ntrc__wt_csn__2,-13.5368490961,-0.37060674800000004
nac_ntrc__wt_cytd__1,-13.9050660393,-0.312113808
nac_ntrc__wt_cytd__2,-13.8464744722,-0.35052336900000003
nac_ntrc__wt_gln__1,-11.9270199563,-0.47223430800000005
nac_ntrc__wt_gln__2,-12.0527005252,-0.5097624350000001
nac_ntrc__bw_delnac_csn__1,-15.1253128955,-0.6205402560000001
nac_ntrc__bw_delnac_csn__2,-15.2810568904,-0.33607711300000004
nac_ntrc__bw_delnac_cytd__1,-14.3973065262,-0.18498640400000002
nac_ntrc__bw_delnac_cytd__2,-14.5465528385,-0.308570936
nac_ntrc__bw_delnac_gln__1,-12.3874956917,-0.453573867
nac_ntrc__bw_delnac_gln__2,-12.6443701281,-0.47847062100000004
nac_ntrc__bw_delnac_nh4__1,-1.9813681104,0.087660084
nac_ntrc__bw_delnac_nh4__2,-1.6891048723000002,0.05003221
misc__wt_no_te__1,-4.4912586355,-0.570067898
misc__wt_no_te__2,-1.7507475877,-0.362209549
misc__bw_delcbl__1,-1.343600849,-0.32507497700000004
misc__bw_delcbl__2,-1.295549579,-0.31578716
misc__bw_delfabr__1,-0.5653970428,-0.335233131
misc__bw_delfabr__2,-0.7372298601,-0.294472522
misc__bw_delfadr__1,-1.8198848895,-0.27277316
misc__bw_delfadr__2,-1.6946089093999999,-0.28731209
misc__nitr_031__1,-0.9236414721,-0.459089625
omics__wt_glu__1,2.0136881861,-0.44669562700000004
omics__wt_glu__2,1.5061192925,-0.387970725
omics__wt_gly__1,0.3605658572,-0.15745735600000002
omics__wt_gly__2,0.3521931211,-0.184323964
omics__wt_thr__1,-0.6443041643,-1.521671704
omics__wt_thr__2,-0.6860944299,-1.675490574
omics__bw_ac__1,-3.4895564759,-0.267786099
omics__bw_ac__2,-3.5627149891,-0.229375027
omics__bw_fum__1,-2.3298898259,0.086308676
omics__bw_fum__2,-2.3655901218,0.026706452000000002
omics__bw_glc__1,-2.8661823835,0.036547168000000005
omics__bw_glc__2,-2.6470469623,-0.0039326560000000005
omics__bw_pyr__1,-3.5870874382,-0.006839706
omics__bw_pyr__2,-2.933296919,0.11090926
ompr__wt_nacl__1,-9.250434973,-1.654787843
ompr__wt_nacl__2,-9.2398979375,-1.530012049
ompr__bw_delompr_nacl__1,-3.6164615113,-1.675181886
ompr__bw_delompr_nacl__2,-3.5785296291,-1.792368831
minspan__wt_ade__1,-7.1544220292,-1.933301889
minspan__wt_glc__1,0.014350576200000001,-0.650752073
minspan__wt_glc__2,0.2547997546,-0.640959713
minspan__wt_glc__3,0.17948071340000002,-0.688841339
minspan__wt_glc_anaero__1,-6.4731638183,-0.5230801380000001
minspan__wt_glc_anaero__2,-7.0862236195,-0.517023843
minspan__wt_trp__1,-3.5729168056000002,-2.373981189
minspan__bw_delcra_glc__1,-3.5229465859999998,-1.228716592
minspan__bw_delcra_trp__1,-7.3428366312,-0.9278700580000001
minspan__bw_delmntr__1,-2.7737667499,-1.613423638
minspan__bw_delnac_ade__1,-4.0318780492,-2.4077370350000002
minspan__bw_delnac_glc__1,-1.420734707,-0.5488784870000001
cra_crp__wt_ac__1,-2.3339828319,-0.43348664800000003
cra_crp__wt_ac__2,-2.0516440488,-0.440568556
cra_crp__wt_fru__1,-0.32860795740000004,-0.44281783100000005
cra_crp__wt_fru__2,-0.5975134605,-0.439524077
cra_crp__delcra_ac__1,-6.9976474212,-0.257450897
cra_crp__delcra_ac__2,-7.1165548272,-0.263825633
cra_crp__delcra_fru__1,-0.7070797659,-0.420545614
cra_crp__delcra_fru__2,-0.9765629572000001,-0.48623990100000003
cra_crp__delcra_glc__1,-0.4889240721,-0.395018719
cra_crp__delcra_glc__2,-0.1715327029,-0.38518531500000003
rpoB__wt_031__1,-1.6088179934,-0.9070016240000001
rpoB__wt_044__1,-0.17255214100000002,-0.52325372
rpoB__wt_lb__1,-14.1307291245,-2.3974470180000003
rpoB__wt_lb__2,-13.5164187679,-2.296755117
rpoB__rpoBE546V_031__1,-2.0006353047,-0.29490439300000004
rpoB__rpoBE546V_044__1,-1.8306792624,-0.32617933400000004
rpoB__rpoBE546V_lb__1,-15.0110629987,-1.361113446
rpoB__rpoBE546V_lb__2,-14.5176773975,-1.289287907
rpoB__rpoBE546V_glc__1,-1.0773375621,-0.30834283300000004
rpoB__rpoBE672K_glc__1,-0.7690433972,-0.332198104
rpoB__rpoBE672K_glc__2,-1.1474917005,-0.323575765
rpoB__rpoBE672K_lb__1,-10.8828470314,-1.186140907
rpoB__rpoBE672K_lb__2,-10.513976683,-1.038029166
crp__wt_fru__1,0.029566474800000003,-0.37193197
crp__wt_glyc__1,-0.6049217423000001,-0.209501251
crp__wt_glyc__2,-0.6768671425,-0.20384422400000002
crp__delar1_glyc__1,-0.7890211449000001,-2.400796807
crp__delar1_glyc__2,-2.5422478801,-2.566078768
crp__delar1ar2_glyc__1,-0.6084747419000001,-0.322634694
crp__delar1ar2_glyc__2,-0.35345903910000004,-0.29081666100000003
crp__delar1ar2_glyc__3,-1.1814805626,-0.16811394000000002
crp__delar2_glyc__1,-2.5243952731,-0.7345627680000001
crp__delar2_glyc__2,-1.488403117,-0.638080296
crp__delar2_glyc__3,-1.9675062808,-0.623546998
crp__delcrp_fru__1,-1.8277443864,-0.48091665600000005
crp__delcrp_fru__2,-1.9390894001,-0.569929652
crp__delcrp_fru__3,-1.7512811801,-0.647432929
crp__delcrp_glc__1,-2.0200660836,-0.362811241
crp__delcrp_glc__2,-1.8007514612,-0.357319229
crp__delcrp_glc__3,-1.5043654853000001,-0.432205877
crp__delcrp_glyc__1,-1.8696531599,-0.5613519290000001
crp__delcrp_glyc__2,-2.9647509119,-0.613423115
crp__delcrp_glyc__3,-2.8230820793999998,-0.6460402350000001
glu__glu_ale3__1,-7.5668896006,-1.302641262
glu__glu_ale4__1,-5.7762482144,-0.065744761
glu__glu_ale5__1,-5.8634481707,-0.367659122
glu__glu_ale6__1,-1.1591852172000001,-0.32668817
glu__glu_ale8__1,-7.1234312155,-1.565496309
glu__glu_ale9__1,-3.5648189518,-0.9525517670000001
glu__glu_ale10__1,-4.4602424338,-0.84584686
42c__wt_42c__1,-0.3097609048,-0.226776953
42c__42c_ale1__1,-9.0758342479,-2.139238957
42c__42c_ale2__1,-6.6550340246,-0.213726667
42c__42c_ale3__1,-7.472209556,0.333963646
42c__42c_ale4__1,-6.4263537365,-1.5789642480000001
42c__42c_ale5__1,-8.9198649182,0.032119887
42c__42c_ale6__1,-6.3791172155,-1.549065007
42c__42c_ale8__1,-5.5362083214,-2.176331812
42c__42c_ale9__1,-8.5089079332,-0.17929783100000002
42c__42c_ale10__1,-8.5327716829,-1.7417527490000002
ssw__wt_ac__1,-13.7558015609,-0.895227686
ssw__wt_glc__1,-2.591342873,-0.494416821
ssw__wt_glyc__1,-13.0313600155,-2.048933853
ssw__wt_xyl__1,-13.2856417219,-1.329644184
ssw__glc_ale1__1,-5.1621769172,-0.8350271730000001
ssw__glc_ale2__1,-9.6691239592,-0.542418406
ssw__glc_ale3__1,-11.0229357566,-0.9190884490000001
ssw__glyc_ale1__1,-6.2559297655,-0.9212058780000001
ssw__glyc_ale2__1,-12.8894044625,-0.46355941100000003
ssw__xyl_ale1__1,-12.1211650579,-0.657109346
ssw__xyl_ale2__1,-8.8062764791,-0.456017956
ssw__xyl_ale3__1,-8.4899216254,-0.9097521770000001
ssw__glc_ac_ac2__1,-11.6545066519,-3.105262219
ssw__glc_ac_glc1__1,-10.5362995698,-1.479067486
ssw__glc_glyc_glc__1,-8.108169387,-1.384319531
ssw__glc_glyc_glyc__1,-6.016242962,-1.005715571
ssw__glc_xyl_glc__1,-2.7662504632,-0.8161320240000001
ssw__glc_xyl_xyl__1,-5.6820400524,-0.474149821
ica__wt_glc__1,-3.3977295123,-0.532209302
ica__wt_glc__2,-3.075451672,-0.526249893
ica__wt_glc__3,-4.2877738181,-0.313621541
ica__wt_glc__4,-4.8301297904,-0.54831452
ica__arg_sbt__1,-5.0817596865,-1.211691713
ica__arg_sbt__2,-4.556016463,-1.097239228
ica__cytd_rib__1,-16.9042836187,-1.701817347
ica__cytd_rib__2,-16.5163135742,-1.7323704750000002
ica__gth__1,-15.6496606836,-0.466047003
ica__gth__2,-15.7912431379,-0.461228466
ica__leu_glcr__1,-5.417749484,-0.429405001
ica__leu_glcr__2,-5.5862137283,-0.539254955
ica__met_glc__1,-2.0461141047,-0.488985985
ica__met_glc__2,-1.8092374304,-0.49754112
ica__no3_anaero__1,-7.4268517709,-0.77776941
ica__no3_anaero__2,-7.3854902889,-0.801226481
ica__phe_acgam__1,-4.0434222301,-0.12875899300000002
ica__phe_acgam__2,-4.1527337973,-0.076547932
ica__thm_gal__1,-6.6999128092,-1.656318258
ica__thm_gal__2,-7.1372498202,-1.50238565
ica__tyr_glcn__1,-3.1374503225,-0.591099303
ica__tyr_glcn__2,-3.1571817313,-0.568738951
ica__ura_pyr__1,-6.1162160406,-0.7275410210000001
ica__ura_pyr__2,-10.3463892911,-0.644347521
ica__wt_glc__5,-5.5330823373,-0.351220434
ica__wt_glc__6,-6.0061870888,-0.32382794600000003
ica__bw_delpurR_cytd__1,-11.6876487713,-8.114789108
ica__bw_delpurR_cytd__2,-7.7477963716,-1.296612562
ica__ade_glc__1,-7.3584874411,-1.285281205
ica__ade_glc__2,-11.3373415824,-8.216346238
ytf__wt_glc__1,0.29868792920000004,-1.388174053
ytf__wt_glc__2,0.3688025837,-1.514375651
ytf__delyafC__1,-7.3540643561,-1.8345254180000001
ytf__delyafC__2,-7.1726766638,-1.996369702
ytf__delyeiE__1,-4.6908892222,-0.41901755500000004
ytf__delyeiE__2,-3.1330729175,-0.506233076
ytf__delyiaJ__1,-3.8886680191,-1.993469919
ytf__delyiaJ__2,-5.0830479819,-2.012150723
ytf__delyieP__1,-1.5953045735,-1.9610996690000002
ytf__delyieP__2,-4.1270103609,-1.9545367280000001
ytf__wt_ph5__1,-0.5824446732,-0.837012265
ytf__wt_ph5__2,-0.6633591565,-0.826586139
ytf__wt_ph8__1,-2.1978257302,-0.5433863320000001
ytf__wt_ph8__2,-2.2797356734,-0.403584908
ytf__delybaO__1,-3.9196657949,-2.085327629
ytf__delybaO__2,-4.1944016314,-1.839185111
ytf__delybaQ__1,-1.1710353071,-0.538488282
ytf__delybaQ__2,-1.3120557038,-0.46805477100000004
ytf__delybiH__1,-0.0500907918,-2.236357265
ytf__delybiH__2,-3.2724797802,-2.777577371
ytf__delydcI_ph5__1,0.140439525,-0.760707837
ytf__delydcI_ph5__2,0.2556331305,-0.9765083170000001
ytf__delydcI_ph8__1,-2.7750196758,-0.5351117510000001
ytf__delydcI_ph8__2,-1.0852058983,-0.528730761
ytf__delyddM__1,-2.4127970424000003,-0.666991922
ytf__delyddM__2,-2.2444191051,-0.62994784
ytf__delyheO__1,-5.0195743391,-2.111350853
ytf__delyheO__2,-4.9037700652,-2.03823158
fps__bw_glc__1,-0.7145079940000001,-0.41462625700000005
fps__bw_glc__2,-0.4790853828,-0.372098135
fps__fps_thrA_ale1__1,-3.1213537971,-0.135749021
fps__fps_thrA_ale1__2,-2.2123690632,-0.24389827700000002
fps__fps_thrA_ale2__1,-2.8715058311,-0.31955804200000004
fps__fps_thrA_ale2__2,-2.8826370136,-0.250608165
fps__fps_serB_ale1__1,-2.618844168,-0.46318237700000003
fps__fps_serB_ale1__2,-1.8544338559,-0.42749607300000003
fps__fps_serB_ale4__1,-5.8905962461,-1.098559732
fps__fps_serB_ale4__2,-5.2775751328,-1.180111351
fps__fps_ptsI_ale1__1,-5.7326875072,-0.563613558
fps__fps_ptsI_ale1__2,-5.630002591,-0.6600646530000001
fps__fps_ptsI_ale3__1,-2.5163147039,-0.654915482
fps__fps_ptsI_ale3__2,-2.5041331232,-0.6769289190000001
pal__lyx_ale2_f6__1,-5.3351592335,-0.655626691
pal__lyx_ale2__1,-8.4229854099,-0.383321892
pal__lyx_ale2__2,-8.7455642749,-0.309777821
pal__lyx_ale4__1,-7.2046582933,-0.528366996
pal__lyx_ale4__2,-7.1256813333,-0.5831006120000001
pal__5drib_ale10_f18__1,-9.2741059858,-0.737378724
pal__5drib_ale10_f18__2,-8.9541531955,-0.670013272
pal__5drib_ale10__1,-11.7348420732,-0.5550318430000001
pal__arab_ale14_f9__1,-2.0195216383,-0.638679487
pal__arab_ale14_f9__2,-2.7268150427,-0.7502846280000001
pal__arab_ale14__1,-6.8448769381000005,-0.610970923
pal__arab_ale14__2,-6.8709835329,-0.530410654
pal__arab_ale16__1,-3.693445097,-0.5647390330000001
pal__arab_ale16__2,-4.3194965363,-0.442337488
pal__tartr_ale26_f10__1,-14.9468186471,-0.568869963
pal__tartr_ale26_f10__2,-16.9101528606,-0.7402521230000001
pal__tartr_ale26__1,-11.3731640608,-0.586277629
pal__tartr_ale26__2,-8.9474525589,-0.6595477620000001
pal__tartr_ale28_f10__1,-15.2215885267,-0.665415316
pal__tartr_ale28_f10__2,-17.2520384103,-0.557538913
pal__tartr_ale28__1,-8.7193100324,-0.708297826
pal__tartr_ale28__2,-10.0145307619,-0.624721932
efeU__delmenFentC_citr__1,0.9157187541,-0.8779009870000001
efeU__delmenFentC_citr__2,1.3791320953000001,-1.140229096
efeU__delmenFentC__1,-3.5914924796000003,-0.700129709
efeU__delmenFentC__2,-3.6457746344,-0.764156809
efeU__menFentC_ale39__1,-5.2233815358,-1.721392271
efeU__menFentC_ale39__2,-5.7074348077,-1.801526796
efeU__menFentC_ale29__1,-7.1956195579,-2.46619651
efeU__menFentC_ale29__2,-6.7346285217,-2.5902268790000003
efeU__menFentC_ale30__1,-3.0718479638,-0.448108485
efeU__menFentC_ale30__2,-3.3601178315,-0.23900331900000002
efeU__menFentCubiC_ale36__1,-7.9768880682,-0.176979023
efeU__menFentCubiC_ale36__2,-7.6898358083,-0.213308501
efeU__menFentCubiC_ale37__1,-2.7434675745,-0.41862078100000005
efeU__menFentCubiC_ale37__2,-2.7661660394,-0.333463241
efeU__menFentCubiC_ale38__1,-1.1192194993,-0.763704893
efeU__menFentCubiC_ale38__2,-1.3707554196,-0.609091441
misc2__salc_glc__1,-8.878574113700001,-1.184218433
misc2__salc_glc__2,-9.7317678994,-0.7161748050000001
misc2__dbcn_glc__1,-4.2527354738,-0.354979608
misc2__dbcn_glc__2,-4.9455874229,-0.208747552
misc2__tyr_glc__1,-8.526476034,-0.40370399500000004
misc2__tyr_glc__2,-8.8772259057,-0.436451321
misc2__arg_cytd__1,-12.0240149739,-0.23952956300000003
misc2__arg_cytd__2,-12.2452034837,-0.120845303
misc2__delyheO_pyr__1,-1.9337978296,-0.414855764
misc2__delyheO_pyr__2,-1.4526752062,-0.385709048
nquinone__delubiC__1,-6.9957376836,-0.33520583
nquinone__delubiC__2,-7.9898791486,-0.346138531
nquinone__ubiC_ale1__1,-6.2426816613,-0.174354753
nquinone__ubiC_ale1__2,-6.049910446,-0.5153015360000001
nquinone__ubiC_ale2__1,-7.251982701,-0.580552631
nquinone__ubiC_ale2__2,-7.084882826,-0.495189288
nquinone__ubiC_ale3__1,-8.4472110304,-0.214670343
nquinone__ubiC_ale3__2,-8.6677953782,-0.162989074
nquinone__ubiC_ale4__1,-6.5386284961,-0.6756538590000001
nquinone__ubiC_ale4__2,-6.5454431141,-0.604375961
nquinone__delpdhR__1,-6.7178306131,-0.393996809
nquinone__delpdhR__2,-6.6859785296,-0.5391191240000001
quinone__glu_ale4__1,-5.0905948886,-0.36188334
quinone__glu_ale4__2,-7.2234350918,-0.59358372
quinone__delmenF__1,0.0632826615,-0.6479254710000001
quinone__delmenF__2,0.4982372681,-0.533683625
quinone__menF_ale5__1,-4.8557907244,-1.821486249
quinone__menF_ale5__2,-4.684231188,-2.032886032
quinone__menF_ale6__1,-6.5376952682,-1.905971169
quinone__menF_ale6__2,-6.6890396567,-1.970773612
quinone__menF_ale7__1,-7.8591088947,-2.245877878
quinone__menF_ale7__2,-7.8927751168,-2.299385547
quinone__menF_ale8__1,-8.3957453552,-2.43951935
quinone__menF_ale8__2,-9.5077709824,-2.511360262
quinone__delmenFubiC__1,-0.8950396127,-0.49597975600000005
quinone__delmenFubiC__2,-0.7685763632,-0.40875699600000004
quinone__menFubiC_ale1__1,-9.2642914207,-2.186816346
quinone__menFubiC_ale1__2,-9.6474830209,-2.243643912
quinone__menFubiC_ale2__1,-10.0769730446,-2.227760855
quinone__menFubiC_ale2__2,-10.509385115,-2.168371603
quinone__menFubiC_ale3__1,-4.6665215303,-0.42480536
quinone__menFubiC_ale3__2,-4.9786494948,-0.49186022300000004
quinone__menFubiC_ale4__1,-6.9842027148,-0.9224476850000001
quinone__menFubiC_ale4__2,-7.4805262436,-0.953513072
oxyR__wt_glc__1,-4.0950638196,-0.44185715900000005
oxyR__wt_glc__2,-4.1599239814,-0.44050187900000004
oxyR__wt_h2o2__1,-3.4176241469,-0.425886761
oxyR__wt_h2o2__2,-5.0768442476,-0.61625533
oxyR__glu_ale4__1,-10.0716571053,-0.221248352
oxyR__glu_ale4__2,-10.93820535,-0.397617219
oxyR__glu_ale4_h2o2__1,-9.7779886046,-0.31787739600000003
oxyR__glu_ale4_h2o2__2,-10.1564012152,-0.32010694
oxyR__oxyR_ale17__1,-6.9499291311,-0.393618654
oxyR__oxyR_ale17__2,-5.7723108552,-0.378409806
oxyR__oxyR_ale17_h2o2__1,-8.8391332231,-0.43234934700000005
oxyR__oxyR_ale17_h2o2__2,-6.9340706007,-0.32580421
oxyR__oxyR_ale18__1,-5.8130980733,-0.43989705100000004
oxyR__oxyR_ale18__2,-5.8569385472,-0.49358848400000005
oxyR__oxyR_ale18_h2o2__1,-9.3131792045,-0.49147931600000005
oxyR__oxyR_ale18_h2o2__2,-9.7593175107,-0.487584049
oxyR__oxyR_ale19__1,-6.647779081,-0.356437278
oxyR__oxyR_ale19__2,-7.7399105319,-0.5358456810000001
oxyR__oxyR_ale19_h2o2__1,-6.1731801784,-0.347875886
oxyR__oxyR_ale19_h2o2__2,-6.3487242153,-0.345383953
oxyR__oxyR_ale20__1,-9.6977103469,-0.7671886050000001
oxyR__oxyR_ale20__2,-9.277905148,-0.723091816
oxyR__oxyR_ale20_h2o2__1,-8.7281013432,-0.40016199100000005
oxyR__oxyR_ale20_h2o2__2,-9.7052639204,-0.45110542400000003
svns_pgi__BmePgi24_15__1,-0.1970047977,-0.452306874
svns_pgi__BmePgi24_15__2,-0.5066211455,-0.495744153
svns_pgi__BmePgi24_26__1,-1.6598828462,-0.377668853
svns_pgi__BmePgi24_26__2,-2.0254108685,-0.34052272
svns_pgi__BmePgi24_41__1,-10.6821229884,-0.35386109600000004
svns_pgi__BmePgi24_41__2,-3.7068565793,-0.582171274
svns_pgi__BmePgi24_52__1,-1.9506357861999999,-0.392751932
svns_pgi__BmePgi24_52__2,-1.8740242112,-0.36506028100000004
svns_pgi__PaePgi2_34__1,-3.0225118182,-0.373947354
svns_pgi__PaePgi2_34__2,-3.0091621878,-0.35749622200000003
svns_pgi__PaePgi2_63__1,-4.0359408521,-0.39590666
svns_pgi__PaePgi2_63__2,-4.2854260542,-0.35205149
svns_pgi__PaePgi24_54__1,-0.7264782142,-0.49173726500000003
svns_pgi__PaePgi24_54__2,-1.0002205107,-0.45538597000000003
svns_pgi__PaePgi24_90__1,-2.0585848106,-0.42511244800000003
svns_pgi__PaePgi24_90__2,-2.9458901385000003,-0.394137459
abx_media__m9_ctrl__1,-5.4798722995,-1.51332642
abx_media__m9_ctrl__2,-5.1567928976,-1.27748947
abx_media__rpmi_ctrl__1,-1.4693374085,-1.801046286
abx_media__rpmi_ctrl__2,-0.0122003882,-1.755451807
abx_media__camhb_ctrl__1,-15.0651769058,-1.570520937
abx_media__camhb_ctrl__2,-14.8187949984,-1.646597662
abx_media__m9_mero__1,-6.1879268008,-1.373502425
abx_media__m9_mero__2,-5.4399664244,-1.300327311
abx_media__rpmi_mero__1,-1.9885688046,-1.679469788
abx_media__rpmi_mero__2,-1.0045455751,-1.61953704
abx_media__camhb_mero__1,-14.2995998405,-1.627549488
abx_media__camhb_mero__2,-14.1208083279,-1.7151362300000002
abx_media__m9_trisulf__1,-15.8569139598,-1.300538305
abx_media__m9_trisulf__2,-15.6300740544,-1.2158056799999999
abx_media__rpmi_trisulf__1,-12.8225382728,-1.5543318510000002
abx_media__rpmi_trisulf__2,-12.9773372562,-1.5014811670000001
abx_media__camhb_trisulf__1,-13.7292138161,-1.325937244
abx_media__camhb_trisulf__2,-13.4218742103,-1.406010837
abx_media__m9_cef__1,-4.868607907,-1.121981379
abx_media__m9_cef__2,-5.0172496036,-1.349857044
abx_media__rpmi_cef__1,-5.717256731,-1.8364294760000002
abx_media__rpmi_cef__2,-6.2165559324,-1.8776086300000001
abx_media__camhb_cef__1,-14.4354720187,-1.611652327
abx_media__camhb_cef__2,-14.1267015558,-1.500273258
abx_media__m9_cipro__1,-9.1118013474,-1.597580265
abx_media__m9_cipro__2,-9.980873726,-1.9643123290000002
abx_media__rpmi_cipro__1,-13.1827549101,-1.83686813
abx_media__rpmi_cipro__2,-13.3744639803,-1.413468021
abx_media__camhb_cipro__1,-14.1628653224,-1.609837818
abx_media__camhb_cipro__2,-14.2542247515,-1.589059237
hot_tale__42c_ale3_30c__1,-5.6554421948,-0.493909749
hot_tale__42c_ale3_30c__2,-5.2262496296,-0.48335835
hot_tale__42c_ale3_37c__1,-6.5619496052,-0.37121044200000003
hot_tale__42c_ale3_37c__2,-6.1025492182,-0.326347261
hot_tale__42c_ale3_44c__1,-10.5354961861,-0.201982507
hot_tale__42c_ale3_44c__2,-11.008710137,-0.180810155
hot_tale__hot_ale3_mid_30c__1,-9.6344336157,-0.271723117
hot_tale__hot_ale3_mid_30c__2,-6.7621165552,-0.457146578
hot_tale__hot_ale3_mid_37c__1,-5.5441706699,-0.497188467
hot_tale__hot_ale3_mid_37c__2,-5.8055814955,-0.181954592
hot_tale__hot_ale3_mid_44c__1,-9.9409596427,-0.7782289450000001
hot_tale__hot_ale3_mid_44c__2,-10.4017813043,-0.570781077
hot_tale__hot_ale3_30c__1,-6.6635463483,-0.47486348600000006
hot_tale__hot_ale3_30c__2,-6.7008166257,-0.469156989
hot_tale__hot_ale3_37c__1,-5.5574687362,-0.576862475
hot_tale__hot_ale3_37c__2,-5.7491956533,-0.41590735700000003
hot_tale__hot_ale3_44c__1,-8.6786243762,-0.936779812
hot_tale__hot_ale3_44c__2,-8.0183409334,-0.597474815
hot_tale__hot_ale4_30c__1,-7.3794079659000005,-0.426273184
hot_tale__hot_ale4_30c__2,-7.3365163014,-0.48189350100000006
hot_tale__hot_ale4_37c__1,-4.6765213688,-0.359170472
hot_tale__hot_ale4_37c__2,-4.5461475235,-0.15397802300000002
hot_tale__hot_ale4_44c__1,-9.1027141461,-0.008411465
hot_tale__hot_ale4_44c__2,-8.5310325441,-0.34095441600000004
hot_tale__hot_ale8_30c__1,-6.5355205291,-0.40174977100000003
hot_tale__hot_ale8_30c__2,-7.0356506003,-0.480449338
hot_tale__hot_ale8_37c__1,-6.1458164255,-0.45553178400000005
hot_tale__hot_ale8_37c__2,-6.1557150311,-0.512809274
hot_tale__hot_ale8_44c__1,-9.7326828868,-0.015859674
hot_tale__hot_ale8_44c__2,-9.6969413708,-0.033238358
hot_tale__hot_ale9_mid_30c__1,-6.9195121516,-0.41203363600000004
hot_tale__hot_ale9_mid_30c__2,-6.8086906531,-0.41903628400000004
hot_tale__hot_ale9_30c__1,-6.8722737997,-0.455084484
hot_tale__hot_ale9_30c__2,-6.7472644701,-0.5829119500000001
hot_tale__hot_ale9_mid_37c__1,-6.314613845,-0.30388472
hot_tale__hot_ale9_mid_37c__2,-6.3985696050000005,-0.33734512
hot_tale__hot_ale9_37c__1,-5.5413613784999995,-0.510734267
