,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
cdaR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ylaB,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
adrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ylaC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ppiD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ylbG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uxuR,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
yahC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykiA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
proS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gadX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deoD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nanT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
asnS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mutM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yodB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uhpT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mfd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xylE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeeJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uhpA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pheM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjiW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeeU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydcI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
selD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykgH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeiT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hisS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
yeiP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ychJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
alaS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1331,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
yciC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
selA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sieB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
folX,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
ybgD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glnU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
grxA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydfH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybhC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glnW,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
osmE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynfE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fiu,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
prpR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfaL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pyrH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybiO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
serX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pdxK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
psiF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydhQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybjS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glnK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ribB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
serU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hcp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gcl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ggt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeeO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybjE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykfJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yahM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lacI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hsdM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dsdC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cmk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fliY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pyrB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
malI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ymgC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
galP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
panE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpsT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tolA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ubiG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhjY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
phoB,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
priA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
clpP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yohD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeaH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yohJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ssb,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cysS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
insA_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mraZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhlB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yccA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
asd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pspB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hdeD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
solA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhjC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lysU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
skp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfbJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tgt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
elaD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hupB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfbR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dnaX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfcC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rluC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
intS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cca,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b2394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hupA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hyfR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dkgB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yiiF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
allS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ychH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydcK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfbE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
allD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eco,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dsbG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
polA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cbpA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
treF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
borD,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
yhgE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
marC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaaW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
slyA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
priC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhiL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
syd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hdeA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nfrB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhjB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0255,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhjR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yiaF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0540,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yiaJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfeY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
csiE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycgE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bcsE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykgE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yiaG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yahK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yiaU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pgmI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cueR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yidL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
allR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yidS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sfmC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yidI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ubiC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bolA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybhJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ompX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pqiA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yedP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ymcE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
atoS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eutS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfjP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ypfG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfjR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
