,A,FecI,PdhR,HypT,Nac,Crp,Fur
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-2.3746163978164394,-4.358986973855084,-0.5027252760970917,-1.9129606354007984,-1.447633029448744,-0.5253466876128723,-0.7078531671723045
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-1.2138976567141724,-3.837856467876674,-0.907250077360544,-1.4757293949739934,-1.3572626533278145,-0.2758437215494869,-1.022514194214498
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-2.4442219152786637,-4.076726322632104,-0.7222358570503218,-1.4918745332609769,-0.5860024000498862,0.028680680978968812,-0.1690532431855445
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-1.7047746240984296,-4.18641662596308,-0.5170007869286133,-1.7530721366467672,-0.6085872164334765,0.12755066767542012,-0.3303202661653568
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.4483827850963022,-1.3530711073492974,0.4033262045235766,-1.1938863107552775,0.02048574033913741,0.3217998396952169,-0.6456654125962498
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.9710827407585214,-1.7071710761537418,0.24620995836253454,-1.5019418725907503,-0.17917277517695585,0.7396323977227315,-0.3781630437465058
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.0019513416151651,-0.8655337353574158,-0.9876537786043836,-0.986068181743878,-1.6933676876505268,0.3720932222038407,-0.7309661521554602
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.9329016999664989,-0.8696590261505923,-0.6916089807418757,-1.0415659257015877,-2.2503477353588703,0.6134547669373926,-0.3397288610292364
eep__BOP27_nuoB-cydB-appC__1,2.3207175969822216,1.4772715327248849,-0.2858705191094337,-0.9160774225663468,-0.8061215865729361,0.4882750943039085,-0.9193949936878898
eep__BOP27_nuoB-cydB-appC__2,2.523819065187044,1.129268705917477,-0.5962179095619291,-1.191751819536495,-1.3955286619068286,0.11815421918128875,-1.1003016732579738
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-1.099400148651111,-3.2601956783296733,0.393767752811673,-1.2266662845764866,-0.32288002735793864,-0.21372449261360948,-0.9299914277506592
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-1.2040078193090151,-3.671360297895665,0.35955240062454585,-1.2878567505049698,-0.18458795081370735,-0.06724694596392844,-0.7905434670323856
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-1.0281765505070273,-3.336341587869748,0.6820886238694435,-1.1700531689129186,-0.18092918570152072,0.08839676249674255,-1.4291130766248619
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-1.3662152515014203,-3.5744620091403103,0.7169083867148576,-1.1346868119975009,-0.6197259978204706,0.15877789631800887,-1.3942180872950622
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-3.9632548685690336,-6.0551745220121775,-0.8275463844571753,-2.151075568677403,-0.39888344296761336,-0.17916595071337582,-0.8053556608956871
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-3.854552178159112,-5.338168857245118,-0.7943208698856079,-1.6803208092678117,-0.11380572007948153,-0.09374282793228694,-0.6870985315570692
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-4.250338173862301,-4.71921067263196,-0.6381567620248063,-1.950081640030868,-0.38194897450089016,-0.21533576919100209,-1.0550034806753599
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-3.649113779231024,-4.515923039625765,-0.7044625578570987,-1.9709643297209447,0.16056225641913802,-0.22582268173968426,-0.9950034618105938
eep__BOP27_ndh-cyoB__1,-0.9498781593610752,-0.9085838357473044,0.3310031477490636,-0.9055638455175324,-1.4821240374078628,0.3901020806678357,0.0063657948220914315
eep__BOP27_ndh-cyoB__2,-0.9001142992052636,-0.9183692322162482,0.2965143705527193,-0.7149388357382662,-1.605721840635939,0.4659621036932382,0.11206414273495292
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-2.4241987191787406,-3.075935449026916,-1.2248703463598938,-1.1557058517533196,0.2532824965565004,-0.3892631557815793,-0.8933732769558027
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-1.2518358718943483,-3.085054418092468,-1.4337287251593578,-1.6368937359578624,0.17423615216036034,-0.3696585111725295,-1.1532851552742949
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-3.827881514450772,-4.086185490659068,-2.985064988150904,-1.6806621511663782,0.6048751912085617,-0.0005791883812236165,-0.4187405452316568
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-3.1863397802638502,-4.78637200075055,-3.49419585688147,-1.1406653701811251,0.6433121926815017,0.02281436954393712,-0.4287318704412364
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-2.474093342102195,-3.2246084759620315,-2.6246089771872905,-1.9039853639476882,-0.3038554858118214,0.2178899696497876,-0.5540747092990443
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-3.021126609417406,-4.039905436481867,-3.0999591527767283,-1.4204430588681305,-0.0595882804532577,0.20618357401769136,-0.4546761835535964
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-2.1381559084787622,-4.0351557395163855,-3.329176192770944,-2.4562075997094666,-1.1488907305156908,0.22911237248339056,-0.5023100826479325
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-2.25470997141839,-3.4674509429454647,-3.105363705123625,-2.371361211679748,-0.9280143613567712,0.3309433360820844,-0.3421101024745514
eep__BOP27_nuoB-cyoB__1,-0.9347430346187932,-1.2133176132604486,0.5100596007342021,-0.834117320446385,-1.9396177337706255,0.3184592194490801,-0.16895527900422458
eep__BOP27_nuoB-cyoB__2,-0.4729516384914423,-1.027181722817028,0.5815460203925102,-0.7608672696049963,-1.5761397171050286,0.4559210903879496,0.06137932235956711
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,0.931333786620503,-1.671791994909846,-1.4203142786494232,-0.7558618847193186,-1.5808834844085669,0.7765435519830799,-0.8277737341540732
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,0.632084336192718,-1.1960929874903885,-1.9836558833663809,-0.95373315608603,-1.6141783411790769,0.59322303693056,-1.0305254247277702
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.1529927603380169,-1.3411695615055672,-2.18683040713508,-0.9778682072009284,-1.5622466466040312,0.9087634004837568,-0.6428766374857311
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.5653705016663256,-1.641996089710216,-2.56842138013445,-1.0249838041229165,-1.4687720252162668,0.8216013681301941,-0.6356203352920975
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.620021628916943,-3.072689346624837,-3.016209086158637,-0.5892657951551152,-1.4306381711552114,0.4719138623499397,-1.0699330391307331
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-1.3264255730726413,-3.5025312769905765,-3.0639223681041288,-0.8531983484078012,-1.3934181348057435,0.5587931596523799,-0.9162470336858242
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.8046818320783509,-2.0406847811356004,-3.2504059066226887,-1.036465346738427,-1.8432093108927938,0.6343408622266598,-0.9068250092388048
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.596179820239758,-2.4688086332585266,-3.0542466829789507,-0.9744769027228388,-1.834262058505964,0.6467570174864914,-1.1469685182739688
eep__BOP27_ndh-cydB__1,1.3079564183709804,1.84508284910949,0.43312026225998856,-0.9124539814509688,-0.5591766063253321,0.5795424806329965,0.4254792211031901
eep__BOP27_ndh-cydB__2,1.1875353064521244,1.6868246791973025,0.5692759646733947,-0.617071335251179,-0.2686668395246468,0.5830047350587346,0.2303370512650833
eep__BOP27_nuoB-cydB__1,1.165402681332737,1.3825174831274099,0.2281509084837463,-0.4696597556775046,-1.1250768284911492,0.7793213906795806,0.1968256221662088
eep__BOP27_nuoB-cydB__2,1.737347099789212,1.399212114870874,0.30320478073626234,-1.0430575645786735,-1.7508868942831841,0.8418525340196368,0.19147278113651825
DDB2__PD-005_BW25113_Batch_6h__1,-1.7977950048628355,-1.3182749905245963,-0.7865264639428435,-0.4399009764083877,-0.29702597970731404,-0.12723029239772998,-0.2494016794499103
DDB2__PD-005_BW25113_Batch_6h__2,-1.7476548694701994,-1.631853806126074,-0.6472227198622269,-0.5792901925094025,-0.3339738365657876,-0.19715708438903512,-0.2857373107671659
DDB2__PD-003_BW25113_Batch_9h__1,-1.3703401161052489,-0.5899639140212978,-0.7681295590173871,-0.29333146707342284,-0.5012284644645186,-0.16807586777489902,-0.3219163153577949
DDB2__PD-003_BW25113_Batch_9h__2,-1.4486985996345572,-0.6806303269088536,-0.8614832072025811,-0.052901663719523206,-0.2889977043346992,-0.15998061409660205,-0.14915219508972302
DDB2__PD-003_BW25113_Fed-batch_6h__1,-3.133102564956983,-1.240623762236714,-2.0245437456822204,-0.8243486167408092,-1.2542498583795716,-0.027134141818516252,-0.5315187622287407
DDB2__PD-003_BW25113_Fed-batch_6h__2,-3.385949042143268,-1.1012130982922883,-2.3026322074418832,-1.0270522723752382,-2.0892742418407595,-0.17852551024006402,-0.4892452105156693
DDB2__PD-005_BW25113_Fed-batch_6h__1,-2.636664862133017,-1.8898704624569824,-1.3519963527081833,-1.3192008645835598,-1.2099797186250831,-0.3223346990388993,-0.48625519133772604
DDB2__PD-005_BW25113_Fed-batch_6h__2,-2.4102084922577207,-1.5581841564031658,-1.4201226192581082,-1.2453676268462033,-0.7785673179738728,-0.142315246792732,-0.4516105997316071
DDB2__PD-005_BW25113_Fed-batch_6h__3,-2.610917388359104,-1.6090734856214055,-2.1435594233593958,-1.075127940394129,-1.3400147812400336,-0.0021470405809242976,-0.4160542993349132
DDB2__PD-005_BW25113_Fed-batch_15h__1,-2.590580054257524,0.4570557936362869,-1.0429518772380186,-0.9437106265935284,-1.3984534988295545,0.2350709659175898,-0.33535539186400065
DDB2__PD-005_BW25113_Fed-batch_15h__2,-2.829680486038248,0.6906481747324094,-0.9091531677334191,-1.1236231699881989,-1.1199396467201113,0.2314675354999398,-0.22385372546530746
DDB2__PD-003_BW25113_Fed-batch_21h__1,-1.9789651285665075,0.6600724262613921,-1.468296819103876,-0.9115622936994718,-1.3066534666478486,0.3617103437948988,-0.2652818227533338
DDB2__PD-003_BW25113_Fed-batch_21h__2,-3.25570748926473,0.8403840890632264,-0.792843067898958,-1.196875406239199,-1.282195007723927,0.5141217169364491,0.0045836865369022215
DDB2__PD-004_del-basS_Batch_6h__1,-3.2978661619940586,-1.5869664185448302,0.11291463778843712,-0.2064867092155316,-0.7528712550916081,-0.3925529624361753,-0.4328100240334951
DDB2__PD-004_del-basS_Batch_6h__2,-3.493808962066461,-1.6242802946698245,0.10130768758544484,-0.2224887680556753,-0.6431863823450117,-0.3297445270973629,-0.23396484982082555
DDB2__PD-004_del-basS_Fed-batch_6h__1,-4.934508038804496,-2.2019611411195767,-1.4662707070399967,-0.5048352741597775,-1.3745803563245498,-0.5282964282981357,-0.6225622175097705
DDB2__PD-004_del-basS_Fed-batch_6h__2,-2.862532162020203,-2.098469091359701,-1.5919506409650896,-0.3633421983681711,-1.3004449743211133,-0.04672945896208347,-0.4198508654949631
DDB2__PD-004_del-basS_Fed-batch_15h__1,-1.714583247702187,0.9343929330567821,-1.298235273055096,-0.18856789257608764,-1.4159156976645249,-0.18462207311152845,-0.2789833713042711
DDB2__PD-004_del-basS_Fed-batch_15h__2,-2.083623778129453,0.8304905088808425,-1.3138955332750877,-0.4982900303309918,-1.2687083379879374,0.11541921525898854,-0.32369634693224114
DDB2__PD-004_del-kdpE_Batch_6h__1,-1.8931262755044116,-1.1817006675196555,0.2095716925775406,-0.7124166423170921,-1.1054242822454785,-0.10203008187775353,-0.3867898218121457
DDB2__PD-004_del-kdpE_Batch_6h__2,-1.8534100272342968,-1.3780303429773912,0.3859616637019645,-0.5400195666499972,-0.5970291003233736,-0.13771078535060433,-0.3445465137156347
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-3.535685127927149,-2.319847354590004,-1.8582266185429068,-1.0827830892812145,-2.0178032177584844,-0.30953429046660297,-0.6595246331031195
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-4.333447428139653,-1.8531957956451783,-1.8011715215293718,-1.4252882952751202,-2.1770795532435283,-0.20352765843154152,-0.5457679010793175
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-2.17460532582136,0.12345381776071294,-1.2902164783947816,-0.7335083554678308,-1.8116053437116701,0.19855716077668184,-0.3230428585323644
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-1.6411494160229767,0.11257282154351687,-1.1537104533723035,-0.7875071330969599,-1.536916598815922,0.3785889334450516,-0.2324894661186168
DDB2__PD-005_del-phoB_Batch_6h__1,-3.999214959053298,-1.5281638827988644,0.27902878330557,-0.9644350973255936,0.22375542678562432,-0.18690698319940324,-0.2696545374518369
DDB2__PD-005_del-phoB_Batch_6h__2,-3.41294042186266,-1.1716660038813274,0.10509398075786258,-0.8969517188776717,-0.19916229594157464,-0.22105351110348792,-0.31031891601500483
DDB2__PD-005_del-phoB_Batch_6h__3,-1.786426029069739,-1.6257897672562809,-0.5125072600916232,-0.501654786777892,0.09758126501995877,-0.14235715509988545,-0.2784557267449834
DDB2__PD-003_del-phoB_Batch_9h__1,-2.652236959430324,-1.033981280957268,-0.594604375083363,-0.47735178221401503,-0.09076895849720312,-0.27939917001360826,-0.3677673707603333
DDB2__PD-003_del-phoB_Batch_9h__2,-1.1165018300425955,-1.5267967535500384,-0.7785163735069878,-0.2400711414301746,-0.5455464577382303,-0.2833164869874789,-0.3727340077035564
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-2.498944718516208,-1.5340425971114593,-2.4436019840840735,-1.128341235450124,-1.951563924671332,-0.024235422345480373,-0.4387473835426494
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-3.433929951317231,-1.371738798591302,-2.2247402624464123,-0.9740453064378941,-1.605238566798736,-0.06170063906209222,-0.4926397444926955
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-1.4102428293130802,-1.5497210447695178,-1.5999127519090497,-1.6453391214775592,-2.006016198509086,0.431330570779684,-0.4059896379732813
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-2.5514962160138674,-1.7888029295320902,-2.0233711697150247,-1.0851897318199637,-1.4630166908770716,0.0373685130868342,-0.4767202591252513
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-2.1872488035109128,0.4724712224939056,-0.4611730972945383,-0.8931081153110583,-1.0985543093013879,0.24940911188163994,-0.18359908708710115
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-2.203487821375289,0.6171282562898668,-0.5629306143869961,-1.1239467826336649,-1.4107646312397357,0.2134181153241954,-0.28365944489424955
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-3.065813266442332,0.6196794797773384,-1.6364279642665078,-0.9209761925821159,-1.2726032264803468,0.33369608246568383,-0.18285732383052175
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-1.734826515506562,1.2083692514180928,-1.241054036396508,-0.7075329853726737,-1.5584923520229337,0.2847021347030569,-0.14122902694716902
DDB2__PD-004_del-qseB_Batch_6h__1,-2.4312912563257494,-1.4649033688757678,0.3056600459931964,-0.6009517639629385,-0.6308488018856364,-0.12791638658763738,-0.39078046120793
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-3.596773542118915,-1.4374497391307992,-1.981574674214401,-1.3839399760342088,-1.5660265420150217,0.0070327348853478355,-0.4204965792109707
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-2.565984394706078,-1.5994573543846302,-1.6983363143663377,-1.467027248301502,-2.0085724389046637,0.14395110458813146,-0.3798424354307368
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-2.552508116592057,-0.2692216945257444,-1.0423677556680762,-0.7100439829197924,-1.607771570733116,0.14349024146300948,-0.33540249767374064
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-2.8013489814529904,-0.1503438836930524,-0.967925462186492,-1.2135456935827733,-2.1976789159605303,0.3342680715119659,-0.2589707323113579
DDB2__PD-004_del-qseC_Batch_6h__1,-2.6166497029362468,-1.301201097708363,0.3144782392430834,-0.4001721712122155,-0.7223694729016454,-0.1054807241193494,-0.2804125809543887
DDB2__PD-004_del-qseC_Batch_6h__2,-2.909557109162766,-1.65435532670105,0.4494443310038019,-0.4137508884840466,-0.6006573399511437,-0.1890055363379357,-0.15390563806710844
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-3.9971672094860646,-2.2666220138429374,-1.3077408099143721,-1.2610759031383558,-1.9682971223110783,-0.20126649289716705,-0.5589962883294728
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-3.4891538710474896,-2.136170001359448,-1.3222265718163833,-1.2661523995068018,-2.1407823224387683,0.007007073388662022,-0.6108947792729325
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-3.217592408650503,0.1085613532052916,-1.2879538252357623,-0.9374151957474988,-1.8682351446743095,0.24433059166856094,-0.2043926909203524
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-3.144755165368051,0.3458147375959939,-0.8900510967417139,-1.1070374849489788,-1.8140615204442536,0.41673648908845706,-0.16089186573102945
DDB2__PD-005_del-qseF_Batch_6h__1,-2.772365056052758,-1.2422417388995992,-0.5746051160963583,-0.517061003920734,-0.6046254924189247,-0.14804630641666705,-0.3006576017473499
DDB2__PD-005_del-qseF_Batch_6h__2,-2.384596037280837,-1.3518322388126285,0.03561884137865245,-0.4565921993218156,-0.6488608786340713,-0.2472769860054029,-0.39513632628758977
DDB2__PD-003_del-qseF_Batch_6h__1,-2.0844057511531333,-0.6265174579171724,-0.7002447152318885,-0.3658721887159233,-0.1447552171174209,-0.04129063094139518,-0.1298856625083058
DDB2__PD-003_del-qseF_Batch_6h__2,-1.370773222729449,-1.3201628365950857,-0.4304844044146954,-0.3571183013684074,-0.4917893212335036,-0.07120032371772211,-0.347711446231445
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-3.2995183627383526,-1.6056862742267928,-2.2191005353360707,-0.8382409880155121,-1.2524007333514184,0.07928259588675246,-0.4807157573110618
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-2.813034621487719,-1.6904806192999526,-2.0210315389946807,-0.9639330739888096,-1.4912313672635082,0.09988668006863577,-0.4332639084793932
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-2.183644727982052,-1.6193701411382369,-1.4698767651620075,-1.0540487618711616,-1.2811128784397825,-0.054992720518960425,-0.3501220871897033
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-2.8708061207176168,-1.603961076588325,-1.6323126449401617,-1.1923243345819277,-2.0450248235876933,0.10723371376415967,-0.4103773501714816
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-2.37833610813934,-1.7011982887751342,-2.043338807926177,-0.781724056613216,-1.4089665498801116,0.06774821772418349,-0.3972008875472497
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-2.8462771345577607,0.2025862503666751,-0.9636134113314628,-0.8225654649916185,-1.7708930294315297,0.1807957685003956,-0.2713796032370244
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-3.963750245631529,0.22168150566775235,-0.5528264147870932,-0.9464971988593636,-1.796784237727982,0.18100851105295668,-0.17240758048076546
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-2.8430502001941496,0.8340499033433018,-1.6153934950799664,-0.9759544162392312,-1.4668377958311158,0.3843825596880919,-0.2949479106275259
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-1.7933476008789868,0.8941388879703123,-1.7148991899750181,-0.5911366073250841,-1.6502285427717864,0.3283143161117117,-0.2234059558048873
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-2.9099542934945712,-1.7382898268745874,0.03853175791886265,-0.8370002936175656,-1.3417370639737225,-0.2055466339490284,-0.4372542810836091
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-2.116914151855813,-1.7199052220989266,-0.6534648830814599,-0.3918702843302615,-0.17000134775745046,-0.12038482798851112,-0.2990168945753684
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-1.612561108231028,-1.1847768842336237,-0.9233600240922906,-0.20977917361432571,-0.34028776513604075,-0.24527694177792905,-0.2732413518350896
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-2.4838149324119287,-1.4787774477442597,-1.7515211391187069,-1.3935880066925457,-1.6692566501653168,0.06456324456686602,-0.3710349207001329
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-2.314183555957233,-1.85134722302738,-2.024697414815577,-0.8829405071314911,-1.5346734467407437,0.04318616195255665,-0.4391501205345456
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-2.1951947854299885,0.3953533789487098,-0.6455557911979497,-0.6314774197549564,-1.1420618741967457,0.28437816260421656,-0.2373415396069074
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-1.4089603379143465,0.3714660140204007,-1.1011085981181026,-1.039034457137463,-1.8243900161201387,0.18788840247316507,-0.3041059036018492
DDB3__PD-009_del-arcA_Batch_6h__1,-2.5141675384998896,-1.6387187087219726,-0.3140147949465,-0.9131283490112684,-1.3260722221511756,-0.15520693678349495,-0.23056104920068066
DDB3__PD-009_del-arcA_Batch_6h__2,-1.9225938061452277,-1.6276320955347563,-0.35325915756938464,-0.8006219791968556,-1.0398073766379938,-0.11927548503423502,-0.2641130909382312
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-2.5664170228762315,-1.3422477419808765,-1.7617245716876075,-1.5607882741510783,-1.4703100101405178,0.3211525795468209,-0.2470811829368067
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-3.17705308351446,-1.8324848891222336,-2.345738253174724,-0.8019609333851516,-2.5112708552848977,-0.17422284096607574,-0.2483546000388213
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-1.035573703018719,0.8846501287515078,-1.7655380021918743,-0.9492039348983514,-1.6271321165991257,0.3068175092463843,-0.16118953000560055
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-1.118718435027023,0.7235679448051116,-1.702542998864902,-0.8458989598467967,-2.0498852478839407,0.3089395842630438,-0.2892593543154032
DDB3__PD-006_del-baeR_Batch_12h__1,-6.538793539042892,-6.967691671000002,0.10529617656526467,0.15526495381516806,1.5548523447055214,-0.07288080968497113,-0.3537990431212563
DDB3__PD-006_del-baeR_Batch_12h__2,-6.5982371413608005,-6.967691671000002,0.12859725059476898,0.19478244467772665,0.7643234206109746,-0.1470714378044189,-0.3678138245674418
DDB3__PD-009_del-baeR_Batch_12h__1,-6.421410686236028,-6.967691671000002,0.4109268762206391,0.061526784582217615,1.5498068702607493,0.0075413674833608715,-0.6394776048864408
DDB3__PD-009_del-baeR_Batch_12h__2,-6.474602231976204,-6.967691671000002,0.6856598411389587,0.2202775021229737,0.9522590886232524,0.11000079547650364,-0.4595707452132842
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-5.674646054573298,-6.967691671000002,-1.025352842142162,0.7670795180164562,-0.7251329758753275,-0.44075017642119896,-0.6787998783324714
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-6.496688000156354,-6.967691671000002,-0.8441953072219821,0.7980973777619118,-1.5297811297908166,-0.3079824279256762,-0.6100748510891378
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-5.104992135110867,-6.967691671000002,-0.35885892741502,-0.5912052351448196,-0.18059517743483688,0.17096182082460487,-0.03510165337293891
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-6.57187049606538,-6.967691671000002,-0.9897734585729944,0.16316369838092815,0.48652748817293207,0.19735620347242036,-0.3751277410882938
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-6.248946644449254,-6.967691671000002,-0.6108760041814234,0.009460672041003091,-0.22001974188954154,0.17038086081004875,-0.3238048078340654
DDB3__PD-006_del-lsrB_Batch_6h__1,-1.994812763993144,-2.076316666781865,-0.10530147565260073,-0.3874045020188808,-0.6121619710625215,-0.08679694138112204,-0.474781641512445
DDB3__PD-006_del-lsrB_Batch_6h__2,-2.527833374277918,-1.4461576944538574,-0.5061926523209346,-0.4696154412026186,-0.4339828208063281,-0.10651403429150186,-0.22693550520288144
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-2.201254034361225,-1.7649233950933167,-1.6874302806195258,-0.7823570503649986,-1.9267840012482016,0.3346811913157435,-0.2753496119000296
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-2.5546513298830265,-1.6750900125800348,-1.7685022779207324,-1.2006156611184693,-1.4917291847593694,0.12320570534873987,-0.3954877357312725
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-2.619839798788409,-1.0532008492919704,-1.5371810164489963,-1.2783485296685797,-1.2173021319091455,0.1671224798447568,-0.4294120397880299
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-2.122457677571761,0.6407454102142358,-1.1491245113787558,-1.0555271647532063,-1.657302300962289,0.3507109925052916,-0.25918476497669474
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-3.4805067978942503,0.6495550351589223,-0.8085203771393976,-1.1164006079288988,-1.3670331343429631,0.3958492591492941,-0.06269520202201484
DDB3__PD-009_del-lsrK_Batch_6h__1,-2.008523658642358,-1.6052788409303125,-0.027621095173437027,-0.5370455331345427,-0.7846910452071882,-0.009831828811623922,-0.3471355861324969
DDB3__PD-009_del-lsrK_Batch_6h__2,-2.776587139639815,-1.643098165342587,-0.03970335273631065,-0.7515260545195348,-0.7828319043304992,-0.14523400895794936,-0.4505917833456152
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-2.7397470930108425,-1.4176744711373708,-1.5368489840609598,-1.0910862022817351,-1.1904635537166068,0.1244005654382363,-0.3070285901880414
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-2.051867955127592,-1.4261225204268415,-1.738391641456133,-1.839369372087276,-1.7480653054434554,0.0012933420484664284,-0.5103424718784808
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-2.83540172841759,0.3164343040686308,-1.2747820840787245,-0.6176908511564667,-1.2819294906293068,-0.04582048053983101,-0.2607918092620771
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-3.042233813784821,-0.015467112908546632,-0.2754704157528076,-1.2216158456181585,-1.1018498877579033,0.2938071439648517,-0.1851351610146299
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-2.60889391147918,0.20290145804142767,-1.3049972498699027,-0.7538890283609101,-1.1660940660857508,0.18925140721970912,-0.14747968340303252
DDB3__PD-006_del-lsrR_Batch_6h__1,-2.1395444370797625,-1.3518443724562923,-0.3038412137687869,-0.5222806252537078,-0.5252077453624677,-0.07682126355774699,-0.1734798086229805
DDB3__PD-006_del-lsrR_Batch_6h__2,-2.543315478901316,-1.417770405090442,-0.04530873564277282,-0.491677897018513,-0.3467456503769037,0.04568553531896491,-0.18384639815534065
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-2.841382144371697,-1.4960943505838014,-1.6548066564765131,-1.4967555689917251,-1.7919331774843783,0.0695840261226941,-0.3839645832086696
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-4.371931091709853,-1.4037401001078311,-1.40604291014876,-1.401001434619646,-2.5060845913552474,0.0951190132944717,-0.5136150432161255
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-2.239353781488009,-0.0321461891763537,-1.013475736324085,-0.8370648419869289,-1.000681055272938,0.2481661791660663,-0.2770307455044083
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-1.7752971818601426,0.5850529998254723,-0.9235285206486354,-1.2357907284212557,-1.6444258431797685,0.26532788482238345,-0.05778731873429699
