,A,Fnr,NarP,NarL,ModE,flhD
DDB2__PD-005_del-qseF_Batch_6h__1,3.844475684478819,-0.4524479589343251,-0.3985374799976862,0.2774994412662526,0.040748190947917706,1.1419953809675052
DDB2__PD-005_del-qseF_Batch_6h__2,5.07259355316791,-0.31860402328508464,0.417310727899876,0.3545433766685049,0.1169950947197238,0.5342550526974117
DDB2__PD-003_del-qseF_Batch_6h__1,2.8132227899001223,-0.5766451970643711,-0.5127994451838527,0.0936563782962283,-0.2070551244811769,1.3172341995926071
DDB2__PD-003_del-qseF_Batch_6h__2,5.119942021085019,-0.469440994759001,-0.8194497559813305,0.17245023462137965,0.0374345311370714,1.125218612989987
DDB2__PD-003_del-qseF_Fed-batch_6h__1,0.4758412196112049,-0.6525107327612485,-0.6481924747106893,-1.0080676708461995,-0.4244430407204964,2.143006860838807
DDB2__PD-003_del-qseF_Fed-batch_6h__2,0.3956725582530065,-0.5970660470744171,-0.030658698330659817,-0.9165741237059192,-0.6179048142281385,1.8723820913170304
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.1960355886394929,-0.30681769744368914,0.6100974227655982,-0.28989836291868265,0.22869651988499484,1.6499659083298122
DDB2__PD-005_del-qseF_Fed-batch_6h__2,1.3274625297563778,-0.4345884900814045,0.5292217036827562,-0.9557944096594344,-0.37259287980077627,1.7231053055009244
DDB2__PD-005_del-qseF_Fed-batch_6h__3,0.0212211308125347,-0.5936568124153005,-0.24981105937887535,-0.6700159337044385,-0.4811300273495576,2.0530023104394908
DDB2__PD-005_del-qseF_Fed-batch_15h__1,0.5255262630846432,-0.5340487394582816,0.3665780138494421,-0.8326886817937647,-0.4238261729371304,2.1390231082110374
DDB2__PD-005_del-qseF_Fed-batch_15h__2,0.2830203684140366,-0.7547526472733566,0.2761254613642539,-0.8239611807410876,-0.3066610382646058,1.9002700495940423
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-0.1119141362280028,-0.4094332676375032,-0.6682105300486967,-0.9816982535632476,-0.3719255047942074,2.9512415600670456
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-0.1681797642228017,-0.5794689783100324,-0.7273913477110012,-1.100902594478268,-0.6490859302264012,2.7044173359089383
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,3.8308365042127046,-0.3577043476508468,0.2608589452178656,0.4711615539551435,0.14887027261294872,0.00919782715297135
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,3.2842020195696997,-0.5343907906689846,-0.2395988728150291,0.32318119129573475,-0.22409620657866025,0.6537291297193839
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,2.5822776249143105,-0.4014728942189212,-0.3510680173791121,0.15168696114859606,-0.0996599105270306,0.8620856531431977
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,0.4883086395301875,-0.4997171682965327,0.11558828071579352,-1.0216635167524073,-0.4891537246753615,1.056948445812048
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,0.3280546195354184,-0.6431101817928209,-0.21528773059200912,-0.7997566749099914,-0.6633225374491989,1.170449860222142
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,0.4060245754662332,-0.3412441763932872,-0.01974787816148016,-0.37984417792034186,-0.096220279831714,1.3143146201386529
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.0690961422968399,-0.5377966080332008,-0.23350687425887084,-0.7339167706615931,-0.24484818816537324,0.8309500237416474
DDB3__PD-009_del-arcA_Batch_6h__1,7.45275031292059,-0.2512255398914771,0.06896680796675714,0.2032739986302765,-0.09970822817103908,-1.2738386326054163
DDB3__PD-009_del-arcA_Batch_6h__2,6.480651989513348,-0.2389367692064006,-0.16744856320939672,0.32732498752666395,-0.11795146756509567,-0.4140571056533933
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.1020696640369207,-0.14352312959894853,0.102170804126537,-0.6102750163110242,-0.33043705720405736,1.3117971134312372
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-1.8219835535000737,-0.04794888144222576,-0.018131798294709792,-0.9964149471468744,-0.7036845878147622,2.107853459487866
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.5732446714536775,-0.16048218732737318,-0.7319320014064425,-0.8441459489936998,-0.3955908585387524,2.0918888624997454
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-0.0870432435455562,-0.11705167677660988,-0.2574053915298462,-0.8797916167107163,-0.6153443681860953,2.0618062008373816
DDB3__PD-006_del-baeR_Batch_12h__1,-0.8148348533308795,-0.5991857387618076,-0.33423368047277435,-0.21698410491541156,-0.3259792453887789,1.5928979405763828
DDB3__PD-006_del-baeR_Batch_12h__2,-1.664095000834997,-0.5698063370303537,-0.8169924895141687,-0.4808904021960565,-0.5624284618928863,1.3114660367419733
DDB3__PD-009_del-baeR_Batch_12h__1,3.709116047967024,-0.5708163832373412,0.00417839094326844,0.1634287359610722,-0.14163886163948106,1.2735315698773384
DDB3__PD-009_del-baeR_Batch_12h__2,2.073308928450555,-0.7661641530204495,-0.2672689310815608,-0.2311036640325037,-0.3029851095180209,0.6802322989200071
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-2.941330658220128,-0.8183361270556606,-0.5143187877382491,-0.41449214302644855,0.04167203346151016,-1.4132284405222268
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-2.4997683466253235,-0.9003476615969195,-0.69841995032517,-0.3597251862998165,0.17117070461985495,-1.4452712501041876
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-1.347560035645476,-0.9099980108587324,-0.2890093244710954,-0.6621900664884812,-0.8830157662573122,3.0883688918394183
DDB3__PD-009_del-baeR_Fed-batch_12h__2,0.4215551951621279,-0.7499750746734168,-0.18367511939772552,-0.8931732054000063,-0.5834542890802483,3.341005107064235
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.3687299258253319,-0.896367378799507,-0.6880798858233081,-0.8898278205261256,-0.6736772431274387,3.1669117360779766
DDB3__PD-006_del-lsrB_Batch_6h__1,3.460863981015221,-0.3832703639753934,-0.5822337401193058,0.07515790307072212,0.03054472801492736,0.4284167733178208
DDB3__PD-006_del-lsrB_Batch_6h__2,3.413571744372891,-0.4131364372319055,-0.2496373086883379,0.20959001814881265,0.0768326816504814,0.6153374847590412
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,0.2207053108770047,-0.3791827143441484,0.18219784202606348,-0.4276345297297937,-0.2760902952116737,2.392764444974844
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-0.8830635968739158,-0.5933538681388271,0.1546332408463993,-0.9661818131962504,-0.322840889023138,1.9424383282190192
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,0.8863030805017866,-0.5848018733812523,0.18909468188769107,-1.2183715230118601,0.044314576533734495,1.916393430806804
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,0.7252061280593036,-0.3886270171840192,0.14871097547479373,-0.8479275157008175,-0.09893375257582447,2.4069604371690554
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-0.4489601462294924,-0.3808559011428408,0.29128115689387,-0.7529095766896328,-0.5529259502259158,2.4104466166734912
DDB3__PD-009_del-lsrK_Batch_6h__1,4.4830687765712725,-0.3710585150859309,-0.246609364170423,0.14041496025620506,0.032546521389921416,2.1879671253036364
DDB3__PD-009_del-lsrK_Batch_6h__2,4.780355880240543,-0.3755969238713739,-0.2305609265376241,0.0334750100410206,-0.2106374409229943,1.8426256360628823
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,0.443091266326818,-0.7110762318192538,0.2061315077431214,-1.073933294216455,-0.5842058674447168,2.9561422361553107
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-0.7011615785402836,-0.7600505711525418,0.481129140797349,-1.0039824372370891,-0.5308572173579869,1.4739225796551765
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-0.8214275170913492,-0.1354955594171443,-0.24090185073083425,-0.6861628381444795,-0.18070628154377388,4.393978809329554
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.0956753626770557,-0.21637280646161366,0.6524960589886701,-0.6312091022981026,-0.3912774095056735,3.3141465918036923
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-0.1216364376872395,-0.3266450914743455,0.10042119288236152,-0.9663451467494468,-0.3808123863083548,4.1759735973244885
DDB3__PD-006_del-lsrR_Batch_6h__1,3.0564999397514354,-0.4399287101237857,-0.2070478080807323,0.2795600820434529,0.03423855986774349,2.229282542277754
DDB3__PD-006_del-lsrR_Batch_6h__2,3.053679142999618,-0.5196813282784092,-0.0909695285042762,0.3308971195237227,0.17230121911801974,1.9439310783323835
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,0.3897886266792335,-0.4566337114169378,0.16053008808300007,-0.8257341054176326,-0.6408342468087067,2.960083531251338
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,0.9279639653702284,-0.5461908592440619,0.3725228017585902,-1.1274747052545386,-0.18828153002372705,2.7050692505302623
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,0.8713043325166356,-0.4650072094073252,0.03542791886207297,-0.9991138949624164,-0.6081237960450476,3.010313228153968
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,0.4038530848591425,-0.2726357521389904,0.15986660533130514,-0.7872051712417409,-0.2891037632075486,3.4309494487305825
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,0.2427787823869203,-0.4106201805277099,0.002888885409567443,-0.7709895171611878,-0.317729798218231,3.4916508361953147
DDB3__PD-009_del-luxS_Batch_6h__1,3.3130977637467187,-0.2891893528662326,0.1417803901090524,0.018139630793996275,-0.2381751051781009,0.1890151281632786
DDB3__PD-009_del-luxS_Batch_6h__2,3.8705105011038095,-0.3393095566173816,-0.14252925954435902,0.04828941421351463,0.07825939099756772,0.06720385580669319
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-0.5001368955830514,-0.5430411169261671,0.4759472235839546,-0.7494644601540132,-0.5778802280880413,1.6347288661120976
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.1544747261319963,-0.5019353233914979,0.4623008932547332,-0.6110854400257901,-0.4174601365177599,2.5742499873798033
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-1.1157550132485754,-0.3246953599144895,-0.5608291967602819,-0.538383645508798,-0.3486934816604599,2.4730219919752674
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-1.81736704561324,-0.3085666451151603,-0.39175468633847377,-0.6909372928363631,-0.054442035509842064,2.5978856261919807
DDB3__PD-006_del-rpoS_Batch_9h__1,6.490784376005363,-0.2410143564395568,0.13929999960239758,0.8862587837455758,0.07829116272358316,0.5504442077335323
DDB3__PD-006_del-rpoS_Batch_9h__2,5.656202745453533,-0.1679670743346886,0.30448397123822435,0.716170032175258,0.13607669389414578,1.038793715255312
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,1.4274664347651138,-0.34292449004251324,0.24377229404129966,-0.1325132702973315,-0.0828447962606953,2.5159921239546965
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-0.508489445982277,-0.4023887259543919,0.22285102256884315,-0.16715783606202986,-0.10113090892708954,2.5965791683497583
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.0246959684680634,-0.3698719782358175,-0.24319395303252825,0.04648639477665917,0.20029349051320366,2.6130587721090395
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.91165947139417,-0.3354234893617285,-0.08764578121882938,-0.34661343403910383,-0.6834118610443793,2.7082032516268475
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-2.289598092147537,-0.3827003704296619,-0.11520083232453082,-0.4747329371241778,0.1452163257397192,2.714020259481633
DDB3__PD-009_del-tnaA_Batch_6h__1,5.500498842477034,-0.4334334126721569,0.16396328324238496,0.2753089071869974,-0.1217105630301889,0.4946642784251347
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,2.555042645535682,-0.57410968315099,0.055552345806225034,-1.00500803009976,-0.400366081054484,1.15234447995038
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,1.0858992690850382,-0.373424967429882,-0.22523654746117486,-0.8080055646982727,-0.3909614502497707,2.856732254610981
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,1.0334808041095205,-0.3454334680146811,0.3657377243996516,-0.6609162961873487,-0.2863499085786589,2.1812576183880434
