,A,AcrR,OmpR,FliZ,QseB,ihfB,HdfR,Crp,rcsB,hns,LrhA,Fur,YjjQ
cck_pgi__pgi_ale8__1,3.3680057577999998,-0.2614415335,-0.2584250625,0.9231007665000001,-0.3170796725,0.703560815,-0.455421944,0.29002768300000004,-0.068686384,0.71449311,-0.6716111265,-0.260451838,-0.0174238
cck_pgi__pgi_ale8__2,2.5737288634,-0.0622139455,-0.27695798250000003,0.6603090345,-0.2232482175,0.249876495,-0.798758947,0.6440838830000001,-0.17612060100000002,0.8154456800000001,-1.1594841405,-0.41586405600000004,-0.178449413
cck_sdh__gmos_delsdhCB__1,0.2073648107,-0.6410999535,1.2696242665,-0.2238366095,0.0178762415,1.046529055,0.181197359,0.8479485130000001,-0.030516454000000002,0.94216331,-0.3901801875,-0.6433207240000001,0.107412773
cck_sdh__gmos_delsdhCB__2,-1.4288904736,-0.5169464685,1.2687657015,0.4473192185,0.013624981500000001,0.9514397750000001,0.47783574,0.829896053,-0.43189395,0.99963535,-0.3247001975,0.084998298,-0.541282048
cck_sdh__sdh_ale1__1,0.4035571303,-0.3610535635,0.31785310850000004,-0.0013750975,0.0999308535,0.8348676650000001,0.09755909700000001,0.544071473,0.29040155500000003,1.14796381,-1.1418087295000001,-0.381638586,0.118318079
cck_sdh__sdh_ale1__2,1.5337620231,-0.4214726465,0.20259503950000002,0.15213698150000002,-0.1458529965,0.837305095,-0.062976925,0.5592394930000001,0.19999378,1.10579719,-1.5782288475000001,-0.460329158,0.013602584000000001
cck_sdh__sdh_ale2__1,1.0776740106,-0.2905271285,0.061461272500000004,0.2051096835,0.1881775765,0.667542205,-0.185584938,0.47991167300000004,0.077171656,1.12360426,-1.5309383675000001,-0.48321387400000004,0.290196373
cck_sdh__sdh_ale3__2,1.9791685901,-0.20402254350000001,0.1869979445,-0.2944286615,-0.32472577750000003,0.733626585,-0.135176403,0.556417913,0.061330223,1.11506832,-1.3357816425,-0.45567526,-0.753500006
cck_sdh__sdh_ale3__1,1.7093511046,-0.3538966445,-0.00031528050000000004,0.47216112250000003,0.2279188115,0.568807075,-0.18274613,0.493899293,-0.020046697000000002,1.03663164,-1.5619306005,-0.533479822,-0.09656495100000001
cck_sdh__sdh_ale3__3,1.8213356465000001,-0.2818498685,0.1027105755,0.2191413795,-0.13586660250000002,0.5951379450000001,-0.142430586,0.485328093,-0.011556157000000001,1.04451478,-1.6669367955,-0.6151827350000001,-0.11712128200000001
cck_pts__gmos_delptsHIcrr__2,-3.5640906478,-1.3095653255,0.0669554265,1.4412503055,0.3840609595,-0.327138825,-0.532162914,0.464496883,0.618530529,0.93460829,-1.0362967325,-0.562097885,-0.16263533900000002
cck_pts__gmos_delptsHIcrr__1,-1.1304008371,-1.2905420455,-0.0638452335,1.0270538635,0.3970319445,-0.247118355,-0.5198575980000001,0.649161093,0.797775479,0.97646792,-1.3536781695,-0.646987608,-0.511830345
cck_pts__pts_ale1__2,-1.7608112146,-0.7030952145,0.008394605500000001,-0.3503845345,0.11730385750000001,0.44672369500000003,-0.200214525,0.32947587300000003,1.9221040710000001,1.3679801,-2.0919142135,-0.271789815,0.166107378
cck_pts__pts_ale1__1,-2.025464972,-0.9171619185000001,-0.1754025195,-0.1064027875,-0.1470935575,0.47335884500000003,-0.554349991,0.296778353,1.9262978510000002,1.41636048,-1.9759724495,-0.208246591,-0.271601496
cck_pts__pts_ale2__2,-1.0821878395,-0.1200068635,-0.7350548895,-0.6391449975,0.1774688835,0.051775695000000004,0.005159287,0.201890953,0.682088782,0.93937463,-2.1200654545,-0.5557723990000001,-0.5412149190000001
cck_pts__pts_ale2__1,-1.3857849608000001,-0.22814338250000002,-0.7802410035,-0.8049049415,-0.0027863325,0.0058354850000000005,-0.11397459200000001,0.275129713,0.6262814950000001,0.8526118500000001,-2.2370457325,-0.6757595470000001,-0.038807547000000005
cck_pts__pts_ale3__2,-4.8249553757,-1.4559454245,-0.5388912175,-1.8128353385,-0.9269624795,-0.651264758,-1.785636887,-0.445342181,1.143527501,1.35626368,-2.3718641225,-0.283183258,-0.520349662
cck_pts__pts_ale3__1,-3.6869255059,-1.0229767565,-0.3193898425,-0.7280025455,-1.1221558555,-0.32246742500000003,-1.195531126,-0.14552193800000002,1.2000782110000001,1.5022903699999999,-2.7340717195,-0.38125832400000004,-0.5465635950000001
cck_pts__pts_ale4__2,1.9933405411,0.0751102795,-0.5281819645,3.0945311715,-0.3293926915,0.08030092500000001,0.10209254,0.420678743,-0.658094276,0.93642599,-1.4351150265000001,-0.488265066,-0.31868956600000004
cck_pts__pts_ale4__1,1.5669914842,0.1870694475,-0.5862457145000001,2.6194061635,-0.2686904845,0.09726459500000001,0.150754843,0.387503033,-0.6559607860000001,0.82566838,-1.1418516075,-0.41114895,0.199561074
cck_gnd__gmos_delgnd__1,0.058683203600000004,-0.9861066765000001,0.9918319835,-0.5703157105000001,0.40419211050000003,1.048444065,0.165121398,0.515541103,-0.031861503,0.98675364,-0.1906041615,-0.791767835,0.126351342
cck_gnd__gmos_delgnd__2,-0.5498672242,-1.1989296715,0.8579238775,0.2257906495,-0.07651828050000001,1.207673445,0.12614004,0.419079603,-0.09560419,0.9974324,-0.0320309755,-0.8427471940000001,0.12299897500000001
cck_gnd__gnd_ale1__1,2.9128535224,-0.0997728305,-0.2220600775,0.8142596185000001,-0.4366745285,0.16689092500000002,-0.32617619000000003,0.113228532,-0.237223495,0.71089009,-1.5276056055,-0.634058789,-0.518482788
cck_gnd__gnd_ale1__2,2.0157096052,-0.47221166750000004,-0.1803193065,0.4233828805,-0.10115499750000001,0.200658835,-0.493985571,0.145492598,-0.14707261600000002,0.74678522,-1.3766176905,-0.635977523,-0.0079911
cck_gnd__gnd_ale2__1,1.692295405,-0.6324939825,-0.2990118015,1.4738466085000002,-0.1893448005,0.186564275,-0.7104847240000001,0.057324061,-0.22398240400000002,0.79007032,-1.5385128925,-0.676355629,-0.179787829
cck_gnd__gnd_ale2__2,2.1281215577,-0.0698692315,-0.3653539145,2.2154657385,-0.4381700365,0.14256685500000002,-0.744731243,0.051602317,-0.29852499800000004,0.77681403,-1.4133631675,-0.655700791,-0.15746278600000002
cck_gnd__gnd_ale3__1,2.0418812841,-0.5838279155,-0.30748023350000003,0.7003312885,-0.3166933705,0.259075495,-0.527221327,0.047017895000000004,-0.08611835600000001,0.76811425,-1.5876784575,-0.656403485,-0.370134897
cck_gnd__gnd_ale3__2,2.432431916,-0.4854388075,-0.2236585295,0.25762711450000003,-0.4139593525,0.22985128500000002,-0.479686345,0.07806117700000001,-0.3179009,0.70677667,-1.5098354865,-0.6174697760000001,-0.067156857
cck_tpiA__gmos_deltpiA__1,0.8525980034,-0.6578923685,0.3401846595,3.2285742285,-0.0141353035,-0.14978443500000002,-0.644074549,0.554945433,-0.07178688600000001,0.36250292,0.3924137585,-0.7634563160000001,-0.5016523190000001
cck_tpiA__gmos_deltpiA__2,-0.6652046636000001,-0.1759928445,0.2855142855,2.9617818815,1.0013067225,-0.244867415,-0.615469232,0.648474443,-0.081635171,0.27298706,0.4127090125,-0.411024131,2.611929443
cck_tpiA__tpiA_ale1__1,2.5224659302,0.0944352115,0.1242343315,3.7379371555,-0.5511435285,0.506975205,-0.178488626,0.5753141230000001,0.17899862,1.07691188,-0.0919318455,-0.143944694,-0.48157218100000004
cck_tpiA__tpiA_ale1__2,2.6216418302999998,0.1406098905,0.1642357855,4.3107621765,-0.6461828625,0.504270635,-0.15690557600000002,0.5862271530000001,0.08925115600000001,1.09762849,-0.1313269755,-0.077425748,-0.05578240600000001
cck_tpiA__tpiA_ale2__1,3.0833312546,-0.0901788485,0.23653914850000002,4.0494398005,-0.40450237850000004,0.5628485750000001,-0.279695531,0.693161793,0.013266499000000001,1.15305403,-0.7553322455,-0.10040037700000001,0.09260893
cck_tpiA__tpiA_ale2__2,3.1265362215,0.1114111015,0.38286755450000004,3.5208328805,-0.32128250950000004,0.446366925,-0.281587388,0.48257620300000004,-0.11788337300000001,1.16405975,-0.6011829925000001,-0.23532348,-0.435156743
cck_tpiA__tpiA_ale3__1,0.8004054251,0.2357296425,0.3008628535,3.9235347715,-0.5784672095,0.521839385,-0.247852761,0.44486670300000003,0.13983419700000002,1.00447873,-0.0028671265,-0.189367914,-0.066980355
cck_tpiA__tpiA_ale3__2,1.8991031343,-0.0954270235,0.18049017150000002,3.0605692665,-0.46154596550000004,0.621347145,-0.326420235,0.424267453,-0.048883981,0.79369866,0.0033425745000000002,-0.21418625100000002,-0.094749632
cck_tpiA__tpiA_ale4__1,2.5121205519,0.027899674500000003,0.2748491055,3.0330037145,-0.1130878465,0.371361985,-0.171057869,0.227203863,-0.033387868,0.90717042,-0.8064496625,-0.38001375,0.22411623600000002
cck_tpiA__tpiA_ale4__2,2.1126041661,-0.0075861075000000005,0.2466207105,2.9203448265,-0.33892996950000004,0.416004335,-0.13700604300000002,0.196128253,-0.051380511000000004,0.88405635,-0.7168206485,-0.42840433,-0.256943213
acid_tale__acid_ale1_pH7__1,1.0580923355,0.7824353365000001,-0.1693802765,1.8824762645000002,-0.7126306955,-0.118275265,-0.21286653,0.152688973,-0.22716511600000003,1.05188743,-0.7929752795,0.095195264,-0.328540785
acid_tale__acid_ale1_pH7__2,0.8537207407,0.6739656055000001,-0.2368016805,1.6696518415,-0.4155270025,-0.09381905500000001,-0.17145153800000001,0.12606668000000001,-0.24844829999999998,1.02051918,-0.6510984245,0.010431087,0.493393854
acid_tale__acid_ale1_pH5__1,-3.1224593616,-0.6219777365,0.7511370115,3.7081976625,-1.1799884455,-0.043575325000000005,0.9932625780000001,0.7941495230000001,0.108852948,0.99347971,-0.6674939845,0.26173472400000003,0.07683880400000001
acid_tale__acid_ale1_pH5__2,-2.5851310623,-0.2043688605,0.8539493555000001,3.6282025465,-1.2650558525,-0.050591175,0.996034018,0.815270033,0.093898988,1.01798932,-0.5182697525000001,0.227833624,-0.043901717
acid_tale__acid_ale2_pH7__1,1.7074722111,0.5965418065,-0.35980086450000004,1.2805688365,-0.6387027015,-0.13953246500000002,-0.321793928,0.338840073,-0.24205505900000002,0.8886569,-0.8114281445,-0.104586548,0.6370188560000001
acid_tale__acid_ale2_pH7__2,1.8446479476,0.6481484345,-0.3485082135,1.0927449325,-0.7711556325000001,-0.084533575,-0.084534286,0.323054463,-0.254551638,0.88456952,-0.7786102645,-0.097139473,0.016981996000000003
acid_tale__acid_ale2_pH5__1,3.0932963749,0.44971517850000003,0.2655386965,2.8672882295,-1.0007619195,-0.14809028500000002,0.5357370250000001,0.432644723,-0.14222094400000002,0.8293305400000001,-0.7672358165000001,0.079555597,0.260559437
acid_tale__acid_ale2_pH5__2,-1.032795561,-0.44976205350000004,0.5292009625,2.7272872755,-1.0175287095,-0.20983636500000002,0.477009981,0.485480993,-0.383275358,0.84121628,-0.9281289745,-0.230057162,-0.20228231500000002
acid_tale__low_Mg_ale_pH7__1,0.3077338812,0.8770770675,-0.4254680215,0.3012827175,-0.3421720165,-0.22948815500000003,-0.627095983,0.300746703,-0.15144078400000002,0.99081589,-0.4814745345,2.103953994,0.53427168
acid_tale__low_Mg_ale_pH7__2,0.3858251241,0.6806533395000001,-0.5117916025,0.47789155650000004,-0.3306284285,-0.305050535,-0.31359847900000004,0.34624546300000003,-0.147879265,1.01168588,-0.5258515585,1.977441254,0.709615277
acid_tale__low_Mg_ale_pH5__1,1.6909958103,0.4811795715,0.2774083325,1.4541449965,-0.9492515435000001,0.33864483500000003,0.6259982510000001,0.608588733,0.29321820800000004,1.21707593,-0.3801684615,2.690967164,0.13014957
acid_tale__low_Mg_ale_pH5__2,1.5247988966000001,0.2871324335,0.2149068415,0.29407053850000003,-0.25352333250000003,0.352936165,0.623441778,0.557231563,0.133209441,1.07575822,-0.6001201805,2.481881794,-0.269146435
acid_tale__MES_ale_pH7__1,0.9462079175,0.7379959145,-0.2972656705,4.0018005945,-1.0645920255,-0.179845215,-0.422292316,0.430531873,-0.245376278,0.91463476,-0.8632893225,0.06805043300000001,-0.029351208
acid_tale__MES_ale_pH7__2,0.7673961802,0.7339431915,-0.25905920450000003,3.9989502065,-1.3286578745,-0.133927275,-0.215409906,0.47473322300000004,-0.18686618600000002,1.00042581,-0.7138421405,0.084464337,0.32600896300000004
acid_tale__MES_ale_pH5__1,0.15712954710000002,0.0958287025,0.2471593515,4.5516633214999995,-1.3974368695,0.17805272500000002,0.781010418,0.475017483,0.073761792,1.00879049,-0.8994750435000001,0.404279194,-0.40163539
acid_tale__MES_ale_pH5__2,-0.5818983355,0.2975267875,0.6667052155000001,4.0649158515,-1.4553621105,0.5808612550000001,1.154059428,0.709374983,0.362155824,1.23577497,-0.5522986465,0.41562234400000003,-0.172135157
acid_tale__gmos_pH7__1,1.3491394978,0.6961899675000001,-0.2314831035,4.4293143225,-1.1253802885,-0.12245240500000001,-0.36725896900000005,0.42960406300000004,-0.13047765,0.9568040800000001,-0.8762323545,-0.044456977,0.052976911
acid_tale__gmos_pH7__2,0.8026575646,0.5141173665000001,-0.3402640505,4.4870035585,-0.9128156335000001,-0.11016321500000001,-0.17036456600000002,0.444629313,-0.136022756,0.9996362400000001,-0.9375635355,0.021922803,-0.032733929
acid_tale__gmos_pH5__1,0.2097315447,0.3935434035,0.2685644505,5.4295808245,-1.8990277635,0.258050795,0.803737439,0.650228023,0.14635604100000002,1.04196178,-0.8491030595,0.406346794,0.647061015
acid_tale__gmos_pH5__2,0.7957780360000001,0.3890180815,0.2098533525,5.5188774695,-1.5916863795,0.214724405,0.8890348260000001,0.7174304530000001,0.219415997,1.16573042,-0.6511602455000001,0.49999337400000005,0.131139483
adnB__wt_adn__1,-2.1526755482,1.1282304755,-1.3290234665,-1.3232326665,-0.0563370765,0.525156825,0.614069728,-0.41595584700000005,-0.11226223,-0.42896459000000003,-0.47390936450000004,1.546720134,0.16673174300000002
adnB__wt_adn__2,0.6748555001000001,0.5386747845000001,-1.2036082765,-1.2208348775,-0.1326313395,-0.230701535,0.43842158400000003,0.229595813,0.258486257,-1.20448178,0.23511060450000001,1.088136974,0.997733151
adnB__delydhB_adn__1,-3.3164159996,1.4466002835,-1.8677063445000002,-1.6138636015,0.015261898500000001,0.7912719850000001,0.240244265,-0.53031891,-0.060641517000000006,-0.79331534,-0.1874732795,1.924316284,-0.753500006
adnB__delydhB_adn__2,-1.6822126569,0.9175479775000001,-0.9820919125,-1.1939817865,0.24753737650000002,0.263191565,0.48193442400000003,-0.264506101,-0.10075692,-0.28793522,-0.0689636515,1.2544688640000001,-0.26326135100000003
ytf2__wt_glc__1,0.9088712846,0.6086284065,-0.22834113450000001,0.19314944350000002,0.2034520165,0.049464605,0.7081505370000001,0.207994233,-0.022577396000000003,0.5985636,-0.2949796005,-0.021341458,0.421789293
ytf2__wt_glc__2,0.1959615127,0.4982633535,-0.2973511505,0.47332188350000004,0.3361176205,0.228083955,0.66803673,0.253845453,-0.059170442000000004,0.42878428,-0.0252117015,0.003013406,0.880330037
ytf2__ybcM_glc__1,-1.3878862674999999,0.2932042715,0.0285686685,-0.0470257835,0.0262394825,0.6497454850000001,0.077445447,0.49687887300000005,-0.21630152800000002,0.30258216,-0.0387187635,-0.5023499650000001,-0.17694680100000001
ytf2__ybcM_glc__2,-0.9609678503,0.2596181265,0.1676092075,-0.3220052195,0.2332157035,0.597850285,0.184259912,0.5496294230000001,-0.072696169,0.21211501,0.2509115485,-0.516326841,0.460094298
ytf2__ydhB_glc__1,-1.0359449395,0.0045390255,0.0246360375,0.1817166395,0.16859424250000002,0.7921500050000001,0.21084923,0.326151603,-0.000970606,0.23462278,-0.16432304350000002,-0.298945764,0.23147410200000001
ytf2__ydhB_glc__2,-0.5478200724,0.1588271195,-0.10181242750000001,0.07131881350000001,0.1280075485,0.687099105,0.348618225,0.395503043,-0.038673159000000006,0.1622258,0.0268658165,-0.283708519,0.397779025
ytf2__yfeC_glc__1,-0.2912613489,0.11648093450000001,-0.2774497325,0.0286150995,0.0496363035,0.459227755,0.128922009,0.20829614300000002,-0.081538288,0.19064418,-0.0414605375,-0.30425652000000003,0.8623562050000001
ytf2__yfeC_glc__2,0.18169711060000002,0.37528571850000003,-0.09044843350000001,-0.1790755645,0.1745086665,0.594893945,0.041093699000000004,0.37606821300000004,0.002602718,0.27641195,-0.0267881745,-0.289030999,0.454260103
ytf2__yciT_glc__1,-0.0698179082,0.6739199905000001,-0.2836407195,-0.2524257455,0.3073794125,-0.048493855,0.351174021,0.459934233,-0.177945447,0.4443648,-0.0901802745,-0.029635251,0.6899883290000001
ytf2__yciT_glc__2,-0.0317092992,0.9134024855,-0.3298328895,-0.1405491845,0.3867085085,-0.077813195,0.462816367,0.517486403,-0.179752862,0.45277793,0.0540638565,-0.047432096,0.61209412
ytf2__ydiZ_glc__1,0.5744788486,0.5835910885,-0.3241026385,-0.1827567215,0.0908313865,-0.258789885,0.307527795,0.28184425300000004,-0.172124255,0.31752798,-0.1368757145,-0.049834085,0.49023919
ytf2__ydiZ_glc__2,0.4633703404,0.7902464555000001,-0.3975535135,-0.4213393775,-0.0329383835,-0.312792925,0.287840979,0.281401713,-0.166317833,0.31185344,-0.08182310450000001,-0.055703914,0.37112406400000003
ytf2__ynfL_glc__1,-0.0824415591,0.5938465085,-0.1318403635,0.5065483855,0.5018350355,0.42990684500000004,0.609328324,0.510756223,-0.061665301000000006,0.56595169,-0.12668751250000002,-0.015763256,0.034732604
ytf2__ynfL_glc__2,-0.1807404423,0.5536977695,-0.09879486850000001,0.0899484505,0.3066217495,0.347088265,0.538156195,0.523190413,-0.011988272000000001,0.62035997,-0.17262067150000002,-0.029652389,0.43581104
misc2__dellon_glc__1,-2.8333356762,-1.2471510915,-0.0672558695,4.0547410015,-1.1907862245,0.251723305,0.44776359400000004,0.48724811300000004,-0.489304868,-0.03238877,-0.6892990225000001,-0.745097667,-0.252358548
misc2__dellon_glc__2,-3.5054459003,-1.5502354185,-0.15478891050000002,3.8841098645,-0.8658661035,0.612739765,0.663523272,0.21544195300000002,-0.46543155300000005,-0.52102532,-0.5105350315,-1.432211477,0.056384558
ytf3__wt_glc2__1,0.7529977886,0.4380513555,-0.12733205150000002,0.2505364665,0.1144899655,-0.215305075,0.39174891500000003,0.456262873,-0.105330844,-0.03905408,-0.2093400245,-0.18734107500000002,0.28116699100000003
ytf3__wt_glc2__2,0.7915948961,0.5306206335,-0.0715387475,0.0466512715,0.2382918285,-0.21921100500000001,0.515482113,0.5116651830000001,-0.072119655,0.26957564,-0.0999860165,-0.199488085,0.428751249
ytf3__wt_pH7_lactate__1,0.9011216633,0.5112492165,-0.013293876500000001,-0.10161940750000001,0.0691466075,-0.35766615500000004,0.6120465860000001,0.560872303,-0.17727104200000002,-0.18431775,-0.2502134125,-0.12586512800000002,-0.270041118
ytf3__wt_pH7_lactate__2,0.5696617646000001,0.5137507815,-0.0987081985,-0.1232582255,0.2227909625,-0.386588745,0.511420611,0.553273863,-0.13827150200000002,-0.26928468,0.0123661555,-0.195748157,0.16503512
ytf3__wt_pH55_lactate__1,0.9822699255,0.2552692605,0.0152950755,-0.1515281075,-0.0189406965,0.24783653500000002,0.656040936,0.778064203,0.026725006000000003,-0.18958329999999998,-0.0668321815,-0.07427558000000001,-0.056018844000000005
ytf3__wt_pH55_lactate__2,0.4143260992,0.1697497605,0.0602808065,0.30126338350000004,0.2741975955,0.23684876500000002,0.602174977,0.7423117130000001,0.025972033000000002,0.030880130000000002,-0.24596823450000002,-0.117420354,0.12564567000000001
ytf3__wt_pH55_HCl__1,0.3501369429,0.2625239095,0.2643790515,0.06918700850000001,0.32419208650000003,0.055893475000000005,0.701690023,0.615049543,0.077063614,0.20517000000000002,-0.21415048050000002,-0.16791149800000002,-0.282399979
ytf3__wt_pH55_HCl__2,0.3004629468,0.1775280125,0.1873648235,0.1932917855,0.0315590835,0.10318142500000001,0.571700871,0.6014201330000001,-0.039679895,0.17560639,-0.1061687005,-0.181749304,-0.15753413300000002
ytf3__dyieP_pH7__1,0.6440310894,0.5108908185000001,-0.11431471750000001,0.0411225455,0.1438119965,-0.056106615000000006,0.42596739,0.47916943300000003,-0.09066850400000001,0.15449054,-0.10310572250000001,-0.20686902100000001,0.165765921
ytf3__dyieP_pH7__2,0.3653149275,0.44774558750000004,-0.0951603265,0.0496408105,0.26656179550000003,-0.07265621500000001,0.46286218900000003,0.424966693,-0.14794225500000002,0.05821307,-0.0485986775,-0.23703237,-0.34863937100000003
ytf3__dyieP_pH55__1,0.4822111016,0.7131949335000001,-0.2241592675,-0.19674690250000001,-0.0720024495,-0.24658312500000001,0.46433998400000004,0.439007113,-0.005860082,-0.28052735,-0.1252741155,0.182816214,-0.26837872700000004
ytf3__dyieP_pH55__2,0.8428675248,0.7649790275,-0.0436142095,-0.4813328395,0.1295487635,-0.565017465,0.715728806,0.623551333,-0.033324165,-0.011047340000000001,-0.10094069750000001,-0.17288101,0.032363893000000005
