,A,NsrR,Fis,Fnr,NarP,flhD,NarL,ihfB
ssw__glc_xyl_glc__1,1.6605017324889444,1.2241810749999995,0.21667573999999945,-1.242127184000001,1.5887185130000008,-0.8073933080000009,-1.3542981185,-0.35453504500000044
ssw__glc_xyl_xyl__1,1.5654071797813276,0.8499971749999986,0.14731154099999874,-0.7752710380000014,0.14629171800000051,0.2455341569999998,-0.4038016254999999,-0.20853702500000185
ica__wt_glc__1,0.4550325260188433,0.10688059999999844,0.4571685509999988,-0.7268877690000011,-0.07312016299999957,2.4902957430000003,-1.2482984155,-1.1147660930000018
ica__wt_glc__2,0.4205460965753786,-0.0501275760000004,0.5828397529999982,-0.7699083190000007,-0.1766804809999991,2.452439383,-1.0586845324999992,-1.1984546920000003
ica__wt_glc__3,0.5881385542236635,0.6229227619999991,0.4980067929999983,-0.5550889640000012,-0.4376360119999996,1.895192989,-0.7520441115000001,-0.5317266690000011
ica__wt_glc__4,0.8889141396466659,0.8642868840000002,0.5324316929999995,-0.701890070000001,-0.2044057479999992,1.939806727,-0.8188419215000007,-0.2623442850000011
ica__arg_sbt__1,4.855690370676688,-0.2794612360000004,-1.0936268270000014,-0.9857155870000014,-0.8343492299999989,2.228382359,-0.2863410384999998,-0.7130596030000014
ica__arg_sbt__2,2.637833641872348,0.04980899999999977,-0.9447637960000002,-0.8052297820000014,-0.7441424009999995,2.365644629,-0.468019407499999,-0.5527461320000011
ica__cytd_rib__1,2.693678470020051,0.6155827029999994,-2.781006023000001,-0.6435942390000005,-0.4349765019999987,2.1363012319999983,-0.4358049355000002,0.8413076649999987
ica__cytd_rib__2,3.72488959625866,0.5956941649999985,-2.6496167559999995,-0.6875447610000016,-0.4416664029999993,2.1241131330000003,-0.6309743794999996,0.7168878949999993
ica__gth__1,0.8546563713823262,0.9347505709999996,-1.0089227420000009,-0.8140340760000004,-0.28222534299999946,-1.235841635,-0.7184819784999998,0.23464762499999914
ica__gth__2,0.6111708161913572,0.8873943029999989,-0.9580309230000008,-0.9197743240000024,-0.29316915199999904,-1.6950641130000004,-0.7504386355000001,0.03602994499999923
ica__leu_glcr__1,2.073839765365745,-0.21421542900000026,-0.4094906590000011,-0.5381583960000018,-1.125877254999999,3.1016010129999985,-0.5791105414999995,-0.3892439150000016
ica__leu_glcr__2,2.158985863167726,0.03675225299999951,-0.3982603000000005,-0.5397882840000019,-1.0451105669999992,3.088069511,-0.6834166564999995,-0.4901262500000012
ica__met_glc__1,1.1795908870605725,-0.4688565210000011,0.38817372199999933,-0.7339297900000012,-0.3839669759999991,2.112304418,-0.9902756455000016,-1.2518318020000017
ica__met_glc__2,1.50794565748416,-0.1008834280000004,0.3217354979999989,-0.7304694330000014,-0.11059707899999972,2.1739162069999995,-1.2867556815000007,-1.1905887250000011
ica__no3_anaero__1,0.9191349265651132,0.6425857939999995,0.05514540799999956,-0.7996812930000008,-0.38371569500000025,0.23812283,-0.32411681550000004,-0.11737177500000052
ica__no3_anaero__2,0.7230218703554789,1.017106254999999,0.1543930059999994,-0.7648052850000013,-0.30322818500000004,0.5970062359999995,-0.5466204944999999,-0.2346329650000012
ica__phe_acgam__1,0.8860635770412918,-0.24532618500000056,0.3200103199999997,-0.5583355860000019,-1.0756907349999991,2.5182135469999998,-0.9350117724999992,-0.8871626400000014
ica__phe_acgam__2,0.994758464000708,-0.0013815140000010828,0.3562240489999997,-0.4918045360000018,-0.785867625999999,2.4581197700000006,-1.1942437415000002,-1.0565964590000014
ica__thm_gal__1,1.4319175417236187,0.6165217890000001,-0.5221733170000018,-0.6206503470000015,0.08426149100000035,2.983540182,-0.010120483499999722,-0.16482862500000015
ica__thm_gal__2,2.300324746310198,0.693664180999999,-0.4938137890000007,-0.6047507440000004,0.3081519860000004,2.897956227999998,0.05020451349999977,-0.15669868500000028
ica__tyr_glcn__1,0.8300744625253724,-0.09354770300000048,0.3616126519999998,-0.6034127080000005,-0.7401278709999994,2.668535432,-0.5662972534999984,-0.6120214560000008
ica__tyr_glcn__2,1.152560172061836,-0.036678569000001104,0.21399730699999964,-0.6014504730000017,-0.5332116229999997,2.720000285,-0.4109628755000001,-0.636866297000001
ica__ura_pyr__1,1.1720038161353308,0.6317048259999991,0.21633920799999906,-0.5894554290000009,-0.4257458479999992,2.408677533,-0.8255950734999997,-0.3158368550000006
ica__ura_pyr__2,1.79006655893344,0.8128784009999991,-0.18397434300000093,-0.5449526920000007,-0.3892171479999993,2.4853785609999983,-0.8005288574999998,-0.11250578500000152
ica__wt_glc__5,1.7494845875107263,0.3654557479999996,0.8016348429999987,-0.6705241160000011,0.649656857000001,2.2160848349999998,-0.5925904434999998,-0.19704825500000034
ica__wt_glc__6,1.0970041108969673,0.3046203169999995,0.7919535229999983,-0.6067997510000005,0.7320492650000006,2.359986828,-0.5365248515000003,-0.016725155000001383
ica__bw_delpurR_cytd__1,1.88731708068119,0.6373371369999994,0.9439376829999996,-0.7190110720000007,0.41067845300000094,2.542113171,-1.150300382499999,-0.7562658370000008
ica__bw_delpurR_cytd__2,1.1698359458541423,0.4851951259999989,1.2289198029999984,-0.6968049610000016,0.6595384030000009,2.38325798,-1.1125573584999984,-0.24630387500000064
ica__ade_glc__1,1.5882238829028903,0.6671293579999995,1.1668415129999996,-0.6706830310000012,0.5381729170000007,2.3067383280000002,-0.9379271884999998,-0.3082547050000013
ica__ade_glc__2,2.7216054439548305,0.1500630359999997,0.6319906129999993,-0.7218945370000007,0.032352391000000764,2.701235821,-0.8743913924999998,-0.7539613130000014
ytf__wt_glc__1,1.4374527869530227,1.3750203459999994,-0.4530353740000006,-1.0162461270000005,0.20981860900000093,-0.1791785810000004,-0.12357321249999932,0.048335154999998416
ytf__wt_glc__2,1.4945045816628246,1.594390305999999,-0.5500377170000004,-1.3082336250000015,0.6408061700000003,0.2166354969999995,-0.15965931849999834,0.008906584999998302
ytf__delyafC__1,11.427890968469674,1.2870070219999992,-0.4890785900000001,-1.7164273530000018,0.8008926930000007,0.6462943140000013,0.8482297725000008,0.9312559249999984
ytf__delyafC__2,9.162993017573593,1.574977829999999,-0.43103005200000055,-1.6210117860000004,0.5047774480000005,0.207179343,0.7273271894999986,0.8762793349999995
ytf__delyeiE__1,-1.080039676592767,0.881222200999999,0.3302955429999983,-0.1461128140000003,0.40936990800000217,0.7145605869999994,0.4105892334999988,0.37449202499999856
ytf__delyeiE__2,1.8813671033595447,0.9321288589999996,0.4534645609999988,-0.4326376600000009,0.8825148260000004,0.1809577149999999,-0.05585968050000023,0.10842385499999983
ytf__delyiaJ__1,7.07590878895091,1.3823864299999986,-0.6626442340000018,-1.55639051,0.7436212559999991,0.03941554599999897,0.43253308550000025,0.8927779449999989
ytf__delyiaJ__2,4.328621094674497,1.4899932799999984,-1.1087733330000018,-0.8717574610000014,0.32306639400000137,0.020599499000000243,0.5352296384999997,0.9751252049999994
ytf__delyieP__1,6.641212079463304,1.0752320999999991,-0.8512304420000003,-1.347170503000001,0.7194537040000011,0.30111161599999914,0.19399182650000046,0.4164926649999998
ytf__delyieP__2,5.604977120112222,1.220714959999999,-0.8299327920000009,-1.305195932000002,0.564917878000001,-0.17591160100000014,0.13679431949999987,0.4211253349999993
ytf__wt_ph5__1,0.0283831406207524,0.4522440489999999,0.002440269999999245,-0.5570430830000017,0.19080301100000074,-0.6720517290000005,-0.21598817950000004,0.07739173499999907
ytf__wt_ph5__2,0.1977963975564859,0.5624439489999995,0.1315691629999982,-0.5606580010000021,0.2008177630000008,-0.3388839020000001,-0.19248613749999954,0.1304866149999988
ytf__wt_ph8__1,0.6873435347218521,0.7675328749999997,0.0214959549999989,-0.5787427820000008,0.11970910200000072,-0.0426807690000004,-0.35995393949999954,0.17264195499999954
ytf__wt_ph8__2,0.5324247069547334,0.3653161459999987,0.00825253799999892,-0.3957363220000012,0.010553182000000659,-0.1075430190000004,-0.27431484150000074,0.20743109499999868
ytf__delybaO__1,12.264605739639828,1.0319277089999996,-0.7056685390000013,-1.6552725600000002,0.5979314720000009,0.44578902399999976,0.4246207255000005,0.785503584999999
ytf__delybaO__2,10.81651909020567,1.2737837179999998,-0.5684933150000013,-1.410532003000002,0.862292634000001,0.8256202740000003,0.5214714285000001,0.6704792449999992
ytf__delybaQ__1,0.0443478676451829,0.4898036779999994,0.3621375399999991,-0.606795733000002,0.05455365200000095,0.2718556730000001,-0.2681458604999998,-0.10467602500000163
ytf__delybaQ__2,-0.2836603423045757,0.5922798889999994,0.4029114379999985,-0.5836305950000007,0.16207112900000098,0.041616233000000065,-0.2141154734999997,-0.13997920500000127
ytf__delybiH__1,0.8473248112752921,1.4261138889999998,-1.6457132240000023,-0.9780890030000008,-0.15657747000000022,-0.8676692409999998,-0.021794833499999555,0.18352660499999907
ytf__delybiH__2,4.072085868334596,1.9360192909999991,-1.3773916110000002,-1.476111577000001,0.2505347490000007,-0.2911659980000003,0.20510170549999973,0.5048975449999986
ytf__delydcI_ph5__1,-0.0987361664937161,0.3627631580000008,0.17376930599999876,-0.6045711670000014,0.03279052800000048,-0.1748897490000001,-0.3228478054999995,-0.1335313650000014
ytf__delydcI_ph5__2,-0.0626924346003679,0.4232585740000001,0.22134906099999974,-0.612837080000002,-0.07535668899999948,-0.26320424300000056,-0.4355703905000015,-0.0947178250000018
ytf__delydcI_ph8__1,0.5299778287928739,0.7392154869999992,-0.10210103300000027,-0.4941553620000008,-0.2412599509999991,-0.3862446799999999,-0.23065727849999984,0.2929409749999987
ytf__delydcI_ph8__2,0.6811631904882053,0.42227530400000013,0.21290542599999893,-0.6297628440000018,-0.039136537999999284,-0.1893504470000007,-0.3051913155000001,-0.07397079500000102
ytf__delyddM__1,0.8312382600237115,1.0763063749999997,-0.02804566300000033,-0.5226934970000006,0.5342135680000011,-0.25641209499999995,0.11745116450000025,0.5608763049999991
ytf__delyddM__2,0.8567382935980908,1.2025057289999994,0.08832547799999979,-0.4254320210000007,0.37822589800000106,-0.3664386989999997,0.07583943649999991,0.4931839349999994
ytf__delyheO__1,13.249441250692202,1.1019748709999997,-0.7522795910000006,-1.8218537240000008,0.5804769990000009,0.3182700790000013,0.3870393585,0.7981991849999996
ytf__delyheO__2,12.469563327144616,1.2451348859999989,-0.7015370450000002,-1.8295830700000009,0.6816538670000005,0.6635284329999998,0.3588376784999987,0.7979975949999982
fps__bw_glc__1,0.4834901344470297,0.3837428779999996,0.7081232429999993,-0.6606700440000015,0.3050562670000003,0.4771801519999999,-0.7943733424999992,-0.5939824160000011
fps__bw_glc__2,0.2834053487948287,0.6239512419999995,0.7702317429999983,-0.7722607140000015,0.3847033330000009,0.5877181809999996,-0.6581343165,-0.4638760710000014
fps__fps_thrA_ale1__1,-0.4723270395173937,0.9482318449999988,0.19931290299999915,-0.5674762880000017,0.7392933360000002,1.8396299769999995,-0.2444576485000001,0.2506921749999993
fps__fps_thrA_ale1__2,0.6722308672253853,0.7532472069999994,0.09163859399999907,-0.7100081640000013,0.4837715580000008,2.006337585999999,-0.22257904050000032,0.1171958749999984
fps__fps_thrA_ale2__1,-0.0861755611380807,0.6558649519999991,-0.12039704700000088,-0.7084273220000004,0.5159201490000012,1.9415307859999995,-0.3165566974999994,-0.05670448500000092
fps__fps_thrA_ale2__2,-0.5439135434608019,0.8510546259999989,-0.07681882900000048,-0.6741296350000017,0.505620694000001,1.976282254,-0.2330808065000003,-0.07788523500000187
fps__fps_serB_ale1__1,0.5526101272724309,0.7704313389999999,0.09774364299999938,-0.7472038340000005,0.4510559090000008,2.8678245339999995,-0.42182246549999997,-0.0532821650000006
fps__fps_serB_ale1__2,0.0102634467539273,0.7678160779999992,0.2347258369999992,-0.6559473680000014,0.24097339600000026,2.725414106,-0.2425066065000001,-0.17460455500000016
fps__fps_serB_ale4__1,0.352356338954585,1.3827214889999997,-0.8203783950000005,-1.1846466490000012,0.18578475300000094,0.7513014980000001,-0.7474121245000003,0.3308044149999993
fps__fps_serB_ale4__2,0.3710594815531766,1.227636980999999,-0.43628564800000014,-1.019253874000002,0.2272169330000011,1.0133175000000003,-0.4772296524999993,0.34874165499999954
fps__fps_ptsI_ale1__1,0.3786654358010248,0.8525659599999997,-0.2415639900000013,-0.9269502930000008,0.21549186300000045,0.6352140400000001,-0.9798916594999998,0.1815387649999991
fps__fps_ptsI_ale1__2,0.4606613578244566,0.4779639669999991,-0.15810514600000047,-0.8308143870000021,0.32398805500000005,0.7771676520000002,-0.9160638715000003,0.07463568499999873
fps__fps_ptsI_ale3__1,0.0034108016132815,0.4569357999999992,0.1924995779999996,-0.8180644960000016,0.3043311180000021,0.7394757849999998,-1.0673735244999998,-0.04807274500000069
fps__fps_ptsI_ale3__2,0.0924750574912496,0.3619749119999991,0.17170113199999906,-0.8140812820000018,0.1615731450000002,0.6886624299999999,-0.9897267365000006,-0.08459257500000028
pal__lyx_ale2_f6__1,0.0187900718063305,0.973787119999999,-0.5704345190000009,-0.4994335160000016,0.4124731340000008,0.3691871490000001,-0.8733868394999984,0.16817323499999934
pal__lyx_ale2__1,-0.5705314841482633,0.9541000459999998,-0.4842204320000008,-0.5389567430000017,0.5370573240000011,0.875393613,-0.5212098915000007,0.40226726499999893
pal__lyx_ale2__2,-1.1821841969184923,1.0779461440000002,-0.500015685000001,-0.5235788160000006,0.5291094100000002,1.1054015430000002,-0.43257182249999904,0.31857179499999866
pal__lyx_ale4__1,1.676489222867072,0.13104989099999909,-0.049625876000000346,-0.7789653710000017,0.38901241900000105,1.1095174619999997,-1.2860029674999989,-0.18964956500000166
pal__lyx_ale4__2,1.0793411441160825,0.5229957129999994,-0.07563649300000108,-0.7546695460000006,0.1055159090000002,0.990241299,-0.9581307365000002,-0.25435758500000105
pal__5drib_ale10_f18__1,3.5520522785152484,1.020777140999999,-0.9088146790000008,-0.8584368649999998,-0.06841752699999938,0.3780356559999989,-0.7201649965000003,-0.2652826550000018
pal__5drib_ale10_f18__2,2.9850666838894444,0.9885125249999992,-0.7851870170000002,-0.7536076010000006,0.3625024000000003,0.24710022899999995,-0.6814127944999999,-0.279414645000001
pal__5drib_ale10__1,1.591212833399088,0.810592379,-0.8244112930000007,-0.6081119500000014,0.2377072590000013,0.4064507260000001,-0.1758722205000005,-0.027787695000000667
pal__arab_ale14_f9__1,1.9734018791380008,0.9903396949999984,0.0633738399999988,-0.6507291250000016,0.2667578750000006,0.557206409,-0.07170880249999902,0.35386881499999845
pal__arab_ale14_f9__2,1.1594899525481377,0.9810496609999992,-0.11674324900000065,-0.5790906580000019,0.16951606300000055,0.4793171250000006,0.05077463449999975,0.4197409349999983
pal__arab_ale14__1,-0.0667236761024228,0.6588774409999987,0.10429669799999887,-0.5612669600000011,0.05877501800000218,0.3886481509999991,-0.31848850949999985,-0.07372504500000154
pal__arab_ale14__2,0.6558093563988268,0.6791661209999997,0.10532616499999924,-0.6327277780000014,0.2692095800000001,0.5378354759999997,-0.6615002365000002,-0.2081712850000006
pal__arab_ale16__1,3.3458778021839595,0.8344356879999992,0.11300174299999988,-0.6648468970000003,0.07330281800000105,0.8665986019999998,0.5829491044999999,-0.6507081960000018
pal__arab_ale16__2,2.596385657576317,1.1570406309999992,-0.03148543900000078,-0.6864830750000017,0.4462802160000008,0.8679325139999996,0.5586155835000001,-0.4782767980000013
pal__tartr_ale26_f10__1,-0.3688472995713155,0.7292089579999992,-1.1851001180000011,-0.703734273000002,0.3400491040000011,-0.910311697,-0.8698164945000002,0.1868565149999988
pal__tartr_ale26_f10__2,0.9117942459713272,1.2321619769999996,-1.4199424219999999,-0.6609027810000008,0.09611412200000036,-0.2603467469999998,-0.6115317274999992,0.2504594549999997
pal__tartr_ale26__1,0.8868647060761284,0.3664584799999986,-0.9077654010000008,-0.7898414690000024,0.2451976560000002,-0.10033538199999993,-0.7410600384999997,0.13564000499999904
pal__tartr_ale26__2,1.276611345586261,0.5161123819999993,-0.9591731680000012,-0.7943045050000013,0.15179373900000126,-0.012420493000000477,-0.7062647344999995,-0.011190665000000877
pal__tartr_ale28_f10__1,-0.863064637340074,0.5776595299999991,-0.8562402750000011,-0.6169361680000005,0.03008395700000044,0.1498858519999997,-0.7938215304999998,0.4280308849999983
pal__tartr_ale28_f10__2,0.0101473135692465,1.0266042659999988,-0.7917852110000005,-0.6927632880000019,-0.08860045799999927,-0.22147469899999986,-0.9818579145,0.20570409499999973
pal__tartr_ale28__1,0.468062525916126,0.8247927739999996,-0.24550037500000066,-0.7137339220000012,0.3092268710000008,0.5750681150000005,-0.7693066324999993,-0.16646052500000152
pal__tartr_ale28__2,1.314441987994032,1.045127481999999,-0.1720577480000003,-0.6521569950000004,0.6151905030000009,0.5304331750000006,-0.8011193074999996,-0.06146080500000117
efeU__delmenFentC_citr__1,2.5274398580863338,0.9254686449999988,-0.0828142990000007,-1.164833993000002,0.4777611750000004,0.0604029989999999,-0.0938442644999995,-0.14562678500000106
efeU__delmenFentC_citr__2,2.810488966831609,0.9538688669999996,-0.7087839660000004,-1.2848913940000024,0.4245135440000008,-0.4731193540000005,-0.2117927454999995,-0.11630271500000156
efeU__delmenFentC__1,0.0953268621457474,0.6780740709999993,-0.6539198410000004,-0.5161069770000015,-0.8421169369999992,-0.636412612,0.19650876050000046,0.5495783949999993
efeU__delmenFentC__2,0.5378380939206576,0.8927429969999991,-0.6727862890000011,-0.5080433480000011,-0.7616887879999991,-0.7587817750000001,0.1538504965000005,0.4305821349999999
efeU__menFentC_ale39__1,8.691639258973492,0.8312531009999997,-1.1338076280000011,-2.109849670000001,0.478532609000001,-0.2228819470000003,0.1517904105000003,0.19065538499999946
