,A,GadX,GadW
DDB2__PD-004_del-qseC_Fed-batch_6h__2,9.54831650585047,0.5708133488924982,0.5586683276207056
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-2.326949830657478,-0.33427916206600994,-0.6162738171923889
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-0.3734658285328536,-0.560053315387143,-0.6300071211583811
DDB2__PD-005_del-qseF_Batch_6h__1,3.2224262445926604,1.3544892938241822,2.11109418807228
DDB2__PD-005_del-qseF_Batch_6h__2,2.431348038482233,0.6538938369946123,1.5075058269623716
DDB2__PD-003_del-qseF_Batch_6h__1,3.709648959822236,1.0841409121368617,2.0989755718862364
DDB2__PD-003_del-qseF_Batch_6h__2,3.917294636943451,1.1731687814160845,2.0373279835852776
DDB2__PD-003_del-qseF_Fed-batch_6h__1,8.400465483802133,0.4481712706779284,0.5550685533400026
DDB2__PD-003_del-qseF_Fed-batch_6h__2,8.009927570228404,0.5335925250737771,0.6016058744978627
DDB2__PD-005_del-qseF_Fed-batch_6h__1,4.256676083165048,-0.09364554885751364,0.3069167480166124
DDB2__PD-005_del-qseF_Fed-batch_6h__2,6.628593115034601,-0.2555756473276629,0.10117686783749492
DDB2__PD-005_del-qseF_Fed-batch_6h__3,5.319757160133999,0.4612697149610074,0.5503453473637405
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-2.532420144544829,-0.6826315707331512,-0.87479271486463
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-1.2980778465699283,-0.8331050180336401,-0.7742908142853073
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-5.315887980356593,-1.2937023933422465,-1.4043694613903277
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-4.691533894989524,-1.2748549537974831,-1.2996188975172105
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,7.059165331589826,0.7037472298326897,1.7320617204375486
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,7.750065181915644,1.4903674793346635,2.1395748435198856
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,7.179531776531222,1.5421894329178552,2.2968103432461264
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,11.75069326164422,0.7264241751722533,1.2886863204085364
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,9.877169021231689,0.5233659689726693,0.6578508956521789
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-0.5804042554038986,-0.9066905058836968,-0.8507760366382104
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,5.545542513690013,-0.3207087413974996,0.041033639034401936
DDB3__PD-009_del-arcA_Batch_6h__1,-3.079227992333871,0.37094448119468026,1.0335386269655356
DDB3__PD-009_del-arcA_Batch_6h__2,-3.269609824161721,0.6009683036748736,1.1761719649267441
DDB3__PD-009_del-arcA_Fed-batch_6h__1,5.854397374841202,-0.02468107724631796,0.22201035442010572
DDB3__PD-009_del-arcA_Fed-batch_6h__2,7.101617244311894,0.9985604162408404,1.0388197860321071
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-2.11248994904802,-1.06578567429428,-1.1419751054722278
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-1.2523883660371142,-0.9328332421277868,-0.8386403616663225
DDB3__PD-006_del-baeR_Batch_12h__1,5.359186071965507,0.6226336109688919,1.6209043271025338
DDB3__PD-006_del-baeR_Batch_12h__2,4.318966699680093,0.8607480180696907,1.8181665433607987
DDB3__PD-009_del-baeR_Batch_12h__1,7.016637873209416,0.761622491084065,1.853678583931217
DDB3__PD-009_del-baeR_Batch_12h__2,6.949274324949243,0.9950885364458486,1.8126190385469547
DDB3__PD-006_del-baeR_Fed-batch_12h__1,8.119645902387862,2.5105301742327484,2.9812436990145086
DDB3__PD-006_del-baeR_Fed-batch_12h__2,8.187888179034125,2.3926783481048752,2.9839450300217067
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.6785559407037396,0.9085874820110558,0.2423256683329971
DDB3__PD-009_del-baeR_Fed-batch_12h__2,0.9238504822147152,0.11102513685056614,-0.1796186185004176
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-3.119306097600457,-0.5217333936653361,-0.9175973604791317
DDB3__PD-006_del-lsrB_Batch_6h__1,1.040536742944585,0.7380265797922583,1.4050953325040885
DDB3__PD-006_del-lsrB_Batch_6h__2,1.577887001223111,1.0636776274944475,1.7342172556093685
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,2.991102000828904,-0.4277971513796679,-0.3051865179171278
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,7.061000739638396,0.45574061642770397,0.7062304224813918
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,6.634230402679318,0.1758320830972906,0.3065569014850489
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-3.117134817830973,-1.1927484123645664,-0.8900073954173662
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-3.4784634234334235,-1.0788720706906858,-0.9960973685162492
DDB3__PD-009_del-lsrK_Batch_6h__1,-2.220053423968863,-0.4882610247743155,0.8774014657210225
DDB3__PD-009_del-lsrK_Batch_6h__2,-2.7904887712168662,-1.116205544741952,0.5290646461540227
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,4.632692283562418,-0.24270712944745296,-0.2291916945985326
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,9.161437496962932,0.3274436412333319,0.6217570807628716
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-5.891462250734944,-0.6936175485169489,-0.7599994731788806
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-8.711439773357014,-2.2133149431188404,-2.60234117552554
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-6.8396738664625785,-1.3517414465516593,-1.488771465122649
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.9265694678697622,0.040284762410990986,1.238150144011251
DDB3__PD-006_del-lsrR_Batch_6h__2,-1.296172121854272,0.049440062143224495,1.1943889005739363
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,6.069150341902265,0.11271575188303196,0.09584776196238387
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,6.390369802624361,-0.09606961301515328,0.20818116075499216
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-5.483779660230844,-1.4969793242015443,-1.8956665331501483
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-5.934636992539464,-1.5958451217963168,-1.4415243062999563
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-5.433726166717178,-1.246773351792836,-1.2560586164814262
DDB3__PD-009_del-luxS_Batch_6h__1,2.1717960374864,0.9012999545527584,1.5259400516567316
DDB3__PD-009_del-luxS_Batch_6h__2,3.1828058475414607,1.1161016216371775,2.0359052991378794
DDB3__PD-009_del-luxS_Fed-batch_6h__1,10.154925480385064,0.8703261892625545,1.0400336426432322
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.007422500775554,-0.3402474374677897,-0.30081996592964355
DDB3__PD-009_del-luxS_Fed-batch_15h__1,4.111629697159694,0.12963883550368216,0.6647675936502191
DDB3__PD-009_del-luxS_Fed-batch_15h__2,4.898492014282995,0.4421866109633452,0.7486200446215223
DDB3__PD-006_del-rpoS_Batch_9h__1,-10.058088359039491,-1.101862343626678,0.20872746518009236
DDB3__PD-006_del-rpoS_Batch_9h__2,-10.044114463018824,-0.9348586488670064,0.38314415192948736
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-8.735071479488452,-1.5151891607593786,-1.2311979423259205
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-8.700082711157876,-1.5752780444447465,-0.9753088643978804
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-8.64238639597213,-1.7704918390645816,-1.4986924393311138
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-10.679247730611705,-2.1588065839103674,-2.147512131790413
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-10.535925170696132,-2.1172538133368883,-2.2588066727093867
DDB3__PD-009_del-tnaA_Batch_6h__1,1.2295398643136928,0.18822052566510367,1.2361120431143666
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,6.51451098231198,0.11133023065471016,0.20948334156296425
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-2.292130903967481,-0.9649335612380066,-0.7971417220523573
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-3.5249237071970443,-1.3548738012375257,-1.2444592552034086
