,A,Fnr,DpiA,ArcA,NarL,Crp
SRX5936135,0.37924956790000003,0.1319367871,0.7127875246,-0.6760015424,-0.4467852444,-0.12687704800000002
SRX5936137,1.0124901802,0.0744684617,0.2585952851,-0.5550853591,-0.3449885934,0.4079259133
SRX5936138,1.1684048836,0.1283015763,0.38115636940000003,-0.6534195918,-0.6096909623,0.30098022150000003
SRX5936139,1.7360377872,-0.013387759800000001,0.011021272,-0.5519787117,-0.4181768822,0.5016748605
SRX5936140,1.7101376171,-0.2235972326,-0.4152216971,-0.4942073045,-0.4815123309,0.24660512910000001
SRX5936141,0.5908503585,-0.33215467790000003,-0.1297412161,-0.6968109447,-0.439851276,0.6661311877
SRX5936142,0.8522474998,-0.34324592330000003,0.0041065399,-0.5935545122,-0.4162674541,0.6329567987
SRX5936143,0.2086142842,-0.2677031971,0.014604117000000002,-0.0220025727,-0.16152440610000002,0.4183987155
SRX5936144,0.3088316772,-0.1610063598,0.1050501597,-0.0403046537,-0.1204208108,0.48370192910000004
SRX8557650,0.16638462480000002,0.016506649300000002,0.0024064528,-0.021281712,0.1486151753,-0.0066037492
SRX8557651,0.11989541520000001,0.0143873127,-0.2046412493,0.0391825917,-0.0551325043,0.0077228519
SRX8557652,-0.28628004,-0.030893961900000003,0.20223479660000002,-0.017900879800000002,-0.0934826711,-0.0011191027
SRX8557653,0.8144979308,0.9975450628,0.534889536,-0.5653260981,-0.672599147,-1.3647463804
SRX8557654,0.8776013541000001,0.9630259824,0.2152569583,-0.4530867756,-0.5906992257,-1.380566146
SRX8557655,0.3968423171,0.8600162935000001,0.8522854754,-0.5742132265000001,-0.3527216748,-1.5210848611999999
SRX8557656,1.3239401168,1.7515674252,-0.0081792066,0.4764200516,-0.5150341642,-1.1906271379
SRX8557657,1.2290683267,1.6815378387000002,0.5659503446,0.5118145644000001,-0.3313643921,-1.1528320159
SRX8557658,2.8196319509,1.732005895,0.8087611556000001,0.5173338123,-0.6088982108000001,-1.2579894262
SRX8557659,4.3151171684000005,1.7692140925,2.4490191453,-0.0212805755,-0.2751987074,0.9529671083000001
SRX8557660,1.5116758670000001,1.8226771264,1.5893830319000002,0.1096876323,-0.0606281133,0.9658081033
SRX8557661,2.0402529531,1.8851821976,1.8171130675,0.2000894819,-0.1204160855,1.1082667562
SRX8557662,0.3792077152,1.9998875114999999,1.4398721516,-0.7785712659,-0.48506849500000004,0.4603158248
SRX8557663,0.7637374262000001,1.7638316107,1.098708862,-0.6396150654,-0.5949215696,0.3963233387
SRX8557664,0.7781813101,1.6762232269,1.4327935655,-0.6616692654,-0.5427886443000001,0.1587720879
SRX8557665,0.8333810206000001,1.4995673533,1.2140879669,-0.2723462035,-0.2764711031,0.4995220433
SRX8557666,0.44099172670000003,1.7732313111,1.6129119706,-0.745181065,-0.1406920177,0.7128912778000001
SRX8557667,0.2103684978,1.5139675299,1.2251440501,-0.3464250609,-0.1710448423,0.18456944620000001
SRX3405147,0.8766190416,-0.1493383958,-0.034729866000000005,0.1668643613,-0.3126609598,-0.23651794610000001
SRX3405148,0.059790670100000005,0.2514836118,-0.030796848600000003,0.12375148180000001,-0.3102798345,-0.0638936618
SRX3405149,-0.9364097117,-0.10214521600000001,0.06552671460000001,-0.2906158432,0.6229407942,0.3004116079
SRX3405150,-6.9687501785,-0.8570213898,0.08659993240000001,0.043706739,0.6427794272,-0.36936284280000004
SRX3405151,-5.9576695704,-0.953865673,2.1244245417,-0.6993696249,1.3352452116,0.0483945025
SRX3405152,2.3915811242,-0.3690855927,1.7257409263999999,-0.43367199170000004,0.8051992088000001,0.1697071903
SRX3405153,-1.3388115012,-0.1095774129,-0.14126333400000002,-0.2700726726,-0.06535140960000001,0.0819766386
SRX3405154,-1.3745310322,0.0461727258,-0.0826168459,0.4332604255,0.4141842249,0.0312762479
SRX3405155,-0.2911559376,0.30400400380000003,-0.0507028013,0.35556696790000003,0.4079286177,-0.0104577294
SRX3405156,-8.8273323433,0.0976596165,1.6202132837,-0.11988288200000001,0.39324451260000004,0.26916821550000003
SRX3405157,-0.8561679763000001,0.026217808000000002,0.9419298887,0.1240301535,0.6014031905,0.0222155
SRX312063,0.3899927353,0.44776296200000004,-0.2476017754,-0.1362005019,0.0285947717,-0.2181308123
SRX312064,-0.6848227760000001,0.5225921363,-0.1235932356,-0.210334391,0.1019001684,-0.20736263130000002
SRX312065,-1.9308817866,0.07468775180000001,0.386711917,0.1311683721,-0.2899431134,-0.3580729292
SRX312066,1.0684321316,-1.368121549,0.33821800550000003,-1.3844105795,-0.502409151,-1.1019684904
SRX312067,0.4781473378,-1.3692575224999999,0.7137397133000001,-1.3624060896999999,-0.4881409097,-1.1014998148
SRX312068,0.5138040688000001,-1.0655740649,1.3514655102,-0.7486997715,-0.6031753716,-1.7909618398
SRX312069,0.5835635721,-1.2220723641,1.2781360109,-0.7491009392,-0.6064619718,-1.7921226591
SRX312070,0.0663361172,-0.0187283733,0.17964612630000001,0.00010153230000000001,-0.123546917,-0.0064831920000000005
SRX312071,-0.0663361172,0.0187283733,-0.17964612630000001,-0.00010153230000000001,0.123546917,0.0064831920000000005
SRX312072,-0.6880391576,-0.062006198000000005,0.306051513,-1.9795452543,0.4434400509,-0.5172351907
SRX312073,-1.0358232348,0.0546371406,0.3955997855,-1.967157508,0.5074638392,-0.4930876744
SRX312074,0.6313935246,0.588655707,0.39545388410000004,-2.8492738681,0.4672151162,-1.5109077319000002
SRX312075,-0.3566447532,0.6322269285000001,-0.1340933054,-2.9159820306,0.45149671690000004,-1.546671549
SRX312076,-0.7208258956,0.16482961540000002,0.071316394,-3.6017898952,-0.0979546597,-1.7910974918
ecoli_00001,0.2451553723,-0.052632,-0.0545073135,0.036636971000000004,0.0046058085,0.012478646000000001
ecoli_00002,-0.2451553723,0.052632,0.0545073135,-0.036636971000000004,-0.0046058085,-0.012478646000000001
ecoli_00003,0.1622160295,-0.22332754900000001,0.6167563175,1.058304126,0.7958407655,0.077574131
ecoli_00004,0.6718865581,-0.207263208,0.6360585425,1.126720666,0.7809120795000001,-0.090682171
ecoli_00005,1.2733693582,-0.5591243690000001,0.0854488265,-0.05264584,0.0860204375,-0.030513673
ecoli_00006,1.0383108964,-0.518033721,-0.1307625835,-0.129847039,0.1956717155,0.05819072
ecoli_00007,0.23443786490000001,-0.358693874,0.48313639150000004,1.122678696,0.6368233545,-0.105981984
ecoli_00008,0.0993916514,-0.349967695,0.4253374445,1.043829066,0.6053562415,-0.22346684100000003
ecoli_00009,0.5750630388,-0.27282969900000004,0.3968134705,0.038872322,0.22929593850000002,0.436429913
ecoli_00010,0.2163831225,-0.26540585,0.11190486250000001,0.005759822,0.3102063565,0.367563393
ecoli_00011,0.1361072436,-0.524846931,0.0493134935,0.9077065660000001,0.7226422635,0.345522573
ecoli_00012,0.311646509,-0.539491976,-0.0806377085,0.8854765760000001,0.6039874685000001,0.343136463
ecoli_00014,0.43320918880000003,-0.480809823,0.3707757525,0.6386470710000001,0.7064404205,0.33938771300000004
ecoli_00015,-0.1505814675,-0.5694477410000001,0.2107045575,0.774188486,0.6671839155,0.383863793
ecoli_00016,-0.3656784632,-0.545782447,-0.0066406025,0.8036499260000001,0.6889960855,0.33986178300000003
ecoli_00017,0.0570258633,-0.49659595500000003,0.1521660145,0.499338233,0.4548568885,0.43240872300000005
ecoli_00018,0.5121209258,-0.5235996460000001,0.2912000615,0.48226117700000004,0.44526442450000003,0.482436193
ecoli_00019,0.3565425358,-0.277983604,0.5592019555000001,2.161495396,1.1253454755,0.17662370300000002
ecoli_00020,-0.18198760090000002,-0.403604734,0.6552099255,2.173902676,1.2190429045,0.24038529300000003
ecoli_00021,-0.588063085,-0.117314808,0.9984179885000001,2.132592106,1.0256380375,0.513155013
ecoli_00022,-0.7152185463,-0.052995724,1.0092024505,2.155119376,1.1128686855,0.536337303
ecoli_00023,-0.15298461430000002,-0.46957113400000006,0.7079575015,2.114133386,0.8344043915,0.334672533
ecoli_00024,0.2113372774,-0.475574296,0.8007322155000001,2.045519786,0.8354505565,0.387059873
ecoli_00025,-0.6110909952,-0.138763319,0.6641765295000001,2.3445910960000003,1.2055026185,0.513462963
ecoli_00026,-0.432772935,-0.142115652,0.9415588965,2.405278176,1.1488311055,0.5104807530000001
ecoli_00027,-0.035241743900000004,-0.158711963,0.6632723895,0.614107743,-0.0734486025,-0.07279683
ecoli_00028,-0.6210475929,-0.20401648900000002,0.5731542025,0.560547789,-0.1056086415,-0.093243951
ecoli_00029,-1.2735626211,-0.22330206500000002,0.1407632455,0.279501977,0.0931236545,-0.043119613
ecoli_00030,-0.7287298744,-0.148782092,0.23477296450000001,0.286099773,0.11562003450000001,-0.07348926
ecoli_00031,-1.2050181596,-0.133928986,0.2273284845,0.8913351260000001,0.3107882125,0.16383650300000002
ecoli_00032,-0.6633091583,-0.07252378100000001,0.3630103825,0.8662795560000001,0.4495536755,0.11651884600000001
ecoli_00033,2.7456441599,-0.17298681200000002,0.5623282735,0.9463078960000001,0.24024664550000002,0.16921202300000002
ecoli_00034,1.0257802655,-0.207335707,0.49152938150000003,1.058494226,0.1500497735,0.03216219
ecoli_00035,-0.2231173692,-0.39908493100000003,0.0867875225,0.9694913660000001,0.4465692275,0.29367586300000004
ecoli_00036,-0.4285246951,-0.458070531,0.0375120295,0.9866688160000001,0.46664448950000004,0.22863865300000003
ecoli_00037,0.3449328524,-0.387752121,0.037945650500000004,1.779034016,0.6344954095,0.505105143
ecoli_00038,-1.0055243635,-0.318289392,-0.09630195550000001,1.7441336060000001,0.6517965395,0.563775123
ecoli_00039,0.0397854932,-0.40746298400000003,-0.0442544855,0.532564653,0.0492521515,0.339165103
ecoli_00040,0.6720612335,-0.431925496,-0.1953664685,0.613698527,0.0915861905,0.360235063
ecoli_00041,0.33488913940000004,-0.574722853,0.2529696325,0.985523586,0.8055963485000001,0.32216916300000004
ecoli_00042,-0.2052624963,-0.434576408,0.3295136235,0.614279137,0.7341074955,0.315987593
ecoli_00043,1.4433319978,-0.544797561,-0.2750004895,0.12568636,0.0352814555,0.30577407300000004
ecoli_00044,1.4596094676,-0.510121476,-0.0540699305,0.035046911,0.0774423845,0.322569413
ecoli_00045,1.366893708,-0.54688357,-0.3862329845,-0.24226446100000001,-0.1645777105,0.194465293
ecoli_00046,1.1305348521,-0.5969020620000001,-0.2760691765,-0.291546346,-0.3014689525,0.13385438500000002
ecoli_00047,0.8489228190000001,-0.631839469,-0.1386979505,0.639510641,0.022761246500000002,0.325118883
ecoli_00048,0.5742292245,-0.5991148660000001,-0.2275930365,0.6575469140000001,0.0806304085,0.343466333
ecoli_00049,0.0541130601,-0.44621574300000005,0.4984324405,1.407530216,0.3691834525,0.215598863
ecoli_00050,-0.0507840175,0.683629718,-0.7618188715,-0.273254272,0.4817487815,0.348125933
ecoli_00051,-0.1901324118,0.7885854680000001,-0.2845262125,-0.267923509,0.39338119250000003,0.319898823
ecoli_00052,0.3581556299,0.206760041,-0.5599814295000001,-0.30586483000000003,-0.050986039500000004,0.31218181300000003
ecoli_00053,1.3946815485,0.183314323,-0.7128441425,-0.24486246900000003,-0.0231099835,0.348980073
ecoli_00054,4.5742669607,-0.542585261,-0.17605707950000002,-0.121007954,0.5990756295,0.883560683
ecoli_00055,4.0589283053,-0.607156115,-0.5688736045,-0.04399066,0.5218365345,1.1275514229999999
ecoli_00056,0.4252695899,0.045715161000000004,0.1839554205,-0.048029848,-0.5340536035,0.46435899300000005
ecoli_00057,0.5676600236,0.09762738400000001,-0.0310103335,-0.076148239,-0.4149396495,0.46188222300000004
ecoli_00058,1.1940562067,-0.18848155800000002,0.08342095050000001,-0.046794311000000005,-0.8381361135000001,0.44664785300000004
ecoli_00059,1.346398464,-0.242270962,0.3701007275,-0.08552493700000001,-0.9121125335,0.49525865300000005
ecoli_00060,-0.2096603541,-0.234511247,0.4502578645,0.12043444,-0.3513240925,0.319951353
ecoli_00061,0.5183334226,-0.20882609800000002,0.2687004435,0.131540097,-0.4675586545,0.360933593
ecoli_00062,-0.1997336985,0.087242941,-0.5323668455,-0.350962926,-1.2049065185,0.8061810030000001
ecoli_00063,1.7278973758,0.022124095,-0.1228987405,-0.34418755100000004,-0.5649073275000001,0.764467493
ecoli_00064,1.6667006269,-0.769651592,-0.1150687345,1.828340046,0.5331391285,-0.686581477
ecoli_00065,1.4447095268,-0.646367331,-0.26018591550000003,1.957742426,0.5641948175,-0.620927
ecoli_00066,1.3559285645,-1.035417797,-0.5092863825,1.3682953260000001,0.0735496395,-1.046248202
ecoli_00067,1.3382761471,-0.98364399,-0.4539890465,1.419179516,0.0569492185,-1.071490687
ecoli_00068,-1.875852905,-0.57964238,0.30241362250000003,0.393576953,0.4253597615,-0.09169608400000001
ecoli_00070,-0.2665207724,-0.946672155,-0.07034794850000001,0.444636982,-0.1002218485,-0.171476714
ecoli_00071,-1.0538692954,-0.70245124,-0.1607994335,0.371492769,-0.034828066500000004,-0.216511799
ecoli_00072,-0.6500774567000001,-0.6560544730000001,-0.4706095845,0.331090588,-0.12163705150000001,-0.237794143
ecoli_00073,0.3240262944,-1.37524121,0.3805839845,0.7573820960000001,-0.1538379885,0.097308024
ecoli_00074,-0.5313062375000001,-1.519285843,0.8485598145000001,0.696397778,-0.3679211925,0.0007891440000000001
ecoli_00075,0.7681424346,-1.857965349,0.18197451150000002,0.37565932,0.41213246950000004,0.37930993300000004
ecoli_00077,-0.40903656,-1.7740696470000001,0.12230004250000001,0.476845821,0.3630780825,0.207746483
ecoli_00078,2.8707226156,-1.679262271,0.3041653955,0.5289642950000001,0.6441685145,0.245706203
ecoli_00079,-1.0528210046,-1.5296943330000001,0.3220522715,0.487748006,-0.10895602950000001,0.395080543
ecoli_00080,-1.3698710584,-0.241030033,0.0301390155,0.105543914,0.0731933895,0.005806082000000001
ecoli_00081,-0.7775926369,-0.724032275,0.08438596450000001,0.32585684400000003,-0.1866494685,0.19238992300000002
ecoli_00082,0.2752684379,0.563029258,-0.6395095015000001,0.075213946,0.10308692950000001,0.7848307330000001
ecoli_00083,1.5618090906000002,0.5452901480000001,-0.5678080785,0.040042087000000004,0.1824106645,0.774460393
ecoli_00084,0.23616039060000002,0.5749984380000001,-0.8978223055000001,-0.27503787900000004,0.2525159455,0.31349375300000004
ecoli_00085,-0.0509313173,0.562240048,-0.5372281685,-0.23072129300000002,0.17281035050000002,0.373244063
ecoli_00086,1.7435321555,-0.350516384,0.21110470850000002,0.252433879,0.09591121550000001,0.205353913
ecoli_00087,1.0775419542,-0.297698038,-0.0208631815,0.273945205,-0.0514662735,0.159225273
ecoli_00088,-0.2025550555,-0.48628780600000004,0.1668030885,0.519048295,0.4381540525,0.12650519300000002
ecoli_00089,0.1873075372,-0.53814686,0.0472240785,0.512524654,0.5490068335,0.163147493
ecoli_00090,0.8317444293,-0.5029783950000001,0.1184668685,0.126573136,0.2574579395,0.046791002000000005
ecoli_00091,0.7782952268000001,-0.572787414,0.1452818335,0.126137254,0.2698259865,-0.014761104
ecoli_00092,0.48961510420000004,-0.43926326200000004,-0.0589253635,0.396646588,-0.34158132950000003,0.271760703
ecoli_00093,0.3407270095,-0.355462483,-0.1338150875,0.45351927500000005,0.11219308750000001,0.20485867300000002
ecoli_00094,2.015994811,-0.431275444,-0.4796339035,1.5404025159999999,0.5881046485,0.24727295300000002
ecoli_00095,2.1735616345,-0.47569201600000005,-0.8353708555,1.449866066,0.4456274495,0.204154523
ecoli_00096,0.4847386457,-0.21907488400000003,0.0727813025,0.685514203,-0.1044784755,0.45717146300000006
ecoli_00097,0.3331596315,-0.29527451800000004,0.5419013995,0.539784889,-0.08270643450000001,0.376256283
ecoli_00098,2.1805714959,-0.177257513,0.24708234550000002,1.181176256,0.39067970550000003,0.11748048200000001
ecoli_00099,1.7181428848,-0.18967989200000002,-0.1467207755,1.097910146,0.44091671450000003,0.125422963
ecoli_00100,0.7432784170000001,-0.139703868,-0.0063964675,-0.042422106,-0.3587007085,-0.004082425000000001
ecoli_00101,1.4204487203,-0.21448740600000002,-0.8988176485,-0.529459554,-0.8582225215,-0.66628918
ecoli_00102,1.8427560015000002,-0.21332366900000002,-0.2612309125,-0.47372824700000005,-0.6973849045,-0.570898456
ecoli_00103,1.9765557265,-0.31724649200000005,-0.2317746785,0.035597011000000005,0.1259900365,-0.228845183
ecoli_00104,1.7573272681,-0.309938502,-0.18290823150000002,0.07509867,0.1534925995,-0.18410035800000002
ecoli_00105,0.6018293612,-0.222994296,-0.4147494745,-0.19600093400000002,-0.4725241865,-0.134837475
ecoli_00106,1.1825764046,-0.174284776,-0.6297710045,-0.08909652200000001,-0.4338023085,-0.06971342200000001
ecoli_00107,0.8674658306,-0.089958595,-0.5105047295,-0.190341532,-0.4517896045,0.000271048
ecoli_00108,-1.303261147,-1.2857264019999999,0.0760758975,0.584096822,0.7869022915,0.768482663
ecoli_00109,-0.5724854067,-1.501529713,0.45812724250000003,0.7408784060000001,1.0605303565,0.980974663
ecoli_00110,0.24900635740000002,-0.155629982,0.1623469615,0.636325653,0.4460130265,0.29165508300000004
ecoli_00111,0.2114366426,-0.114934488,0.037404255500000004,0.7106710190000001,0.4088875745,0.25672264300000003
ecoli_00112,0.077179437,-0.147109753,0.2677847405,0.7162020570000001,0.49741272750000004,0.37124749300000004
ecoli_00113,2.8636948499,-1.271483779,0.1796060395,0.18458875400000002,1.2369219455,1.429825303
ecoli_00114,1.9636126792000002,-1.177351436,-0.0899587305,0.17830120100000002,0.8874602845,1.300445483
ecoli_00115,2.896549394,-1.174853432,-0.0090071905,0.25819627,1.0767604395,1.236903523
ecoli_00116,0.40611498490000003,-0.24670364600000003,0.035494595500000004,1.391143806,0.5996688085,-9.852476477
ecoli_00117,0.4512720841,-0.217710901,-0.1854991235,1.365476696,0.5703166005,-9.107951936
ecoli_00118,0.16678860610000001,-0.34636329800000004,-0.0457244355,1.362720846,0.5036175315,-9.852476477
ecoli_00119,0.5082543415,-0.14795257,-0.1612192445,1.358549616,0.2273135155,-9.025871704
ecoli_00120,0.3772879559,-0.13383598800000002,-0.47893009950000004,1.3477543060000001,0.3345255855,-9.566616581
ecoli_00121,0.2830954744,-0.24589322600000002,0.11662062050000001,1.385312096,0.4058469045,-9.852476477
ecoli_00122,0.6611522328,-0.17621799900000001,-0.1309968255,0.928719166,0.45000584450000003,-9.852476477
ecoli_00123,0.0466272884,-0.25661334,-0.023680370500000002,1.041311906,0.3381277485,-9.852476477
ecoli_00124,-0.0776628467,-0.279568501,0.1026717605,0.9504081660000001,0.4754143025,-9.852476477
ecoli_00125,0.5810836887,-1.531208371,0.5990434315000001,0.9075265760000001,-0.44286999250000003,1.438555163
ecoli_00126,1.1010601924,-0.333096123,-0.3382252375,-0.055828563000000005,-0.24612490250000002,0.12370463300000001
ecoli_00127,1.4246409857,-0.77865494,-0.9546836165,0.09422176900000001,-0.6606236855000001,0.23737495300000003
ecoli_00128,2.1692486196,-0.12059369700000001,-0.48284848950000003,-0.407977407,-0.7887084075,-0.266972174
ecoli_00129,0.0047281119,-1.378413375,0.8500621745,0.9552785760000001,0.2722742915,1.5517659030000002
ecoli_00130,0.2353279242,-0.7807343670000001,-0.3249776455,0.5717934290000001,-0.2739036005,0.736260553
ecoli_00131,-0.2235920825,-1.360002336,0.3230086605,0.614706375,-0.7454388865,1.248499963
ecoli_00132,0.0098065314,-1.014558191,0.16259860750000002,0.328591383,-0.06704781850000001,-0.022893763
ecoli_00133,0.11229326070000001,-1.871778225,0.5602563995000001,1.071597756,0.1811508085,0.578078713
ecoli_00134,0.366278831,-0.44312802300000004,0.1675850095,0.330761637,-0.33061188150000004,-0.001157444
ecoli_00135,-0.36703698630000003,-0.17273049999999998,0.3149961895,-0.151671187,-0.1838051575,-0.163650862
ecoli_00136,-0.1374597241,-0.320755442,0.06685379250000001,0.032578979,0.4484809985,0.18829674300000002
ecoli_00137,-0.46508672430000003,-0.527302844,0.47680511150000005,0.143125367,0.3130631115,-0.255090408
ecoli_00138,5.5291353448,-1.720490645,-0.0444605485,1.327478846,-0.0491828225,0.584709813
