,A,Fnr,ihfB,Fis,NarL,ArcA
ros_tale__3_1_250pq__1,-12.202516090694166,0.05210373499999932,-0.664380941000001,0.3095451519999983,-2.3755801425,0.4434797830000008
ros_tale__3_1_250pq__2,-11.947070481252888,-0.1814581300000011,-0.7515438030000006,0.4470179099999996,-2.0647630664999994,0.7427040659999999
ros_tale__3_1_750pq__1,-12.004327151545787,0.8123256179999991,-0.5822830690000007,-0.5357649620000018,-2.5820372785,0.13930851299999958
ros_tale__3_1_750pq__2,-12.254879118162693,0.1798249719999987,-0.6685993090000011,0.4945159529999987,-2.2520674645,0.7400629260000002
ros_tale__3_2_0pq__1,4.223291236779964,0.5296092979999987,0.6099334249999995,-0.6195766190000018,-0.8554140595000002,0.26111304800000035
ros_tale__3_2_0pq__2,4.827233198889506,0.4875684279999994,0.5490627649999986,-0.6452215600000013,-1.0307259295,0.24042377800000025
ros_tale__3_2_0pq__3,4.329539565621257,0.3922573579999984,0.2003355649999996,-0.4610028290000017,-1.0543742515000003,0.2570430550000005
ros_tale__3_2_0pq__4,4.148683499878783,0.3502411479999985,0.21333680499999907,-0.4854341410000007,-0.9881753884999984,0.2115632380000001
ros_tale__3_2_250pq__1,-7.067679130834434,0.9029290279999992,-0.1016371550000006,0.0023578959999994713,-2.0783476535,0.3834091270000002
ros_tale__3_2_250pq__2,-7.876060265854194,0.6096105479999991,-0.4974436600000018,0.9959623929999992,-2.0746081034999992,-0.29952612700000003
ros_tale__3_2_750pq__1,-5.679260078036282,0.6418914279999992,-1.2498803800000005,-0.6640191860000009,-2.1275063915,-0.9441149699999992
ros_tale__3_2_750pq__2,-8.905880113268012,0.6362542679999983,-1.0981923300000016,0.4854673019999982,-2.3579970185,-1.248649326999999
ros_tale__3_3_0pq__1,-4.927622824325801,-0.06992816900000065,-0.10574536500000063,-1.4551394260000006,-1.8370052495,0.5494004290000003
ros_tale__3_3_0pq__2,-4.523322113919542,-0.35693888800000195,-0.10138283500000078,-1.765930893000001,-1.7173618164999995,0.7754563159999996
ros_tale__3_3_0pq__3,-4.34653777323908,-0.20300362200000066,-0.14054390500000125,-1.5552157810000011,-1.7870395075000003,0.6950475869999995
ros_tale__3_3_0pq__4,-4.542764499621936,-0.5671932900000005,-0.15111671500000054,-1.9484199930000008,-1.6567116115000005,0.9035295959999984
ros_tale__3_3_250pq__1,-3.4681743381854475,0.17681958499999872,-0.2845421150000007,-0.2827303810000004,-2.4111822805000003,-0.0036125550000001283
ros_tale__3_3_250pq__2,-3.61714610276478,-0.014051734000000593,-0.2187099750000012,-0.5957009700000011,-2.2699596575000003,0.16108550400000074
ros_tale__3_3_750pq__1,-4.2550012998201945,0.16454690599999822,0.05928978499999892,-0.5244724420000004,-2.3179693285,0.20020821099999964
ros_tale__3_3_750pq__2,-3.3855568530324702,0.049420889999998614,0.08908384499999933,-0.14586545800000114,-2.0950462524999995,0.22104275400000084
ros_tale__3_4_0pq__1,-8.77506533543091,1.140941987999998,-0.5184502370000015,0.7055890429999998,-2.3321637484999997,0.22423083500000016
ros_tale__3_4_0pq__2,-9.66705972158632,1.045733607999999,-0.4754345670000006,0.7775984329999996,-2.4009682345,0.436191183
ros_tale__3_4_250pq__1,-6.93938129268962,1.6871186179999995,-0.8697443310000015,0.35780710299999896,-2.9070275735,0.2577307310000005
ros_tale__3_4_250pq__2,-6.320571367516874,1.9246012179999996,-1.050985093000001,-0.9670388720000016,-2.7011237664999994,0.5135476840000006
ros_tale__3_4_750pq__1,-7.330709927566429,1.2535135879999988,-0.7252045100000011,0.7486870029999988,-2.5270212165,0.12783092100000104
ros_tale__3_4_750pq__2,-7.42675298717115,1.4200948579999988,-0.7641835720000003,0.7637364329999983,-2.6169661445,-0.092230408999999
pcoli__atASMT_325G__1,-2.572106769069072,-0.4602264240000018,0.2294886849999997,-0.011270601000001434,-0.5945350324999996,0.04498786000000088
pcoli__atASMT_325G__2,-2.4092667613803505,-0.4407618760000016,0.2382061749999984,-0.17708870100000065,-0.6742076345000001,0.10309800699999982
pcoli__bpTDC__1,-2.1783358047685875,-0.3905470610000013,0.5143308249999983,-0.4755020340000016,-0.42577327849999946,0.37855930100000107
pcoli__bpTDC__2,-1.7471189833046,-0.33950688700000065,0.3707379249999985,-0.574761542000001,-0.6019739854999999,0.3699896149999997
pcoli__BRCA__1,-2.230293080137366,-0.43615873400000105,0.08331476499999901,0.05125302099999906,-0.8740727555000003,0.19094988400000013
pcoli__BRCA__2,-2.39414856879022,-0.4686541300000009,0.06908284499999873,0.08475666699999884,-1.0234973265000002,0.1858324150000001
pcoli__BRCActrl__1,-1.3409442980344133,-0.4039888910000009,0.1894734949999997,-0.8897437740000012,-0.5740491795000002,0.747848706000001
pcoli__BRCActrl__2,-1.0153733274935433,-0.4444890530000016,0.13358924499999958,-1.4100773350000004,-0.5252165024999993,0.8221333059999996
pcoli__BRCAswap__1,-5.152402606601475,-0.5007945340000006,0.9174961749999984,-0.4419232040000001,-0.3716597765000005,0.5769686299999996
pcoli__BRCAswap__2,-5.903657507698943,-0.5053284840000014,1.0355499849999994,-0.4374183030000012,-0.2293440545000003,0.6370936500000006
pcoli__btAANAT__1,-5.203453894947087,-0.4664706570000003,0.5520848149999988,-0.1902323490000004,-0.4059400894999996,0.3238610840000007
pcoli__btAANAT__2,-5.504817642069021,-0.3767592230000005,0.5551159849999987,-0.3301792490000004,-0.31513347349999954,0.2795870859999994
pcoli__btASMT__1,-4.80763605386804,-0.5001192040000007,0.6867043349999982,-0.2982951290000013,-0.1439362854999997,0.3670031849999997
pcoli__btASMT__2,-4.85136219225101,-0.4153459760000011,0.7940552549999982,-0.1811907710000007,-0.0009237544999995961,0.4157239730000004
pcoli__CC1__1,-5.7362387870164575,-0.5118250530000008,1.1382838349999993,-0.6111079400000001,-0.043982127499999635,0.6892321440000001
pcoli__CC1__2,-5.888704280079383,-0.3148570140000011,1.028434794999999,-0.4852906550000018,0.09599383349999968,0.4985436570000008
pcoli__ccCOMT__1,-1.2363207326632,-0.4821603170000017,0.4107827149999999,-0.27324114400000177,-0.5080616015000006,0.2071243030000005
pcoli__ccCOMT__2,-1.0795129625357545,-0.4097629730000012,0.35958486499999864,-0.3321301580000018,-0.4949952145000003,0.13560237200000105
pcoli__ckDDC__1,-2.1868396061246167,-0.6301229880000019,1.0989126649999983,-0.8340731840000011,-0.19097546550000025,0.6486420600000002
pcoli__ckDDC__2,-1.360408912402822,-0.6381489420000008,0.8824161149999998,-1.022077783000002,-0.061367065499999825,0.7104617199999996
pcoli__CNTF_belt__1,-4.431588632108995,-0.2983868250000015,0.4792530549999992,-0.4567412750000006,-0.20005541249999936,0.4204323770000009
pcoli__CNTF_belt__2,-5.265304647376711,-0.3800616630000011,0.672856444999999,-0.7754609110000015,0.08148287250000052,0.4795341129999997
pcoli__cobPNMT__1,-1.9154035963851608,-0.4008976880000006,0.2845649749999985,-0.28901146300000136,-0.4023656715000001,0.303324142000001
pcoli__cobPNMT__2,-1.677214358979333,-0.4210134200000013,0.28185787499999826,-0.28012710300000165,-0.5218830954999998,0.32238986199999964
pcoli__cvPhhB__1,-2.6650764384664587,-0.5254932990000007,0.2542827749999983,-0.3189916660000005,-0.44880965449999977,0.05761935499999993
pcoli__cvPhhB__2,-2.6652279738822533,-0.7439974980000006,0.4859822649999988,-0.3884975700000002,-0.4797649874999994,0.2773554950000001
pcoli__ggAANAT__1,-1.176997366939229,-0.4627207230000003,0.2609595349999996,-0.1901966040000005,-0.4959027615,0.215867974
pcoli__ggAANAT__2,-1.141525485779444,-0.4205303770000004,0.2951621049999993,-0.2649335180000012,-0.5030244974999993,0.12626112000000056
pcoli__ggTPH__1,-4.327701689454293,-0.4549850710000012,0.22412060499999956,-0.13487748400000046,-0.6399381774999995,0.11468483400000018
pcoli__ggTPH__2,-3.569648775714079,-0.4975143120000016,0.1132577649999984,-0.13884979800000075,-0.8038166894999996,0.07081556099999986
pcoli__hsAANAT__1,-5.251219908703892,0.02233214599999833,1.2467476249999994,-2.0932345570000006,0.17672431550000045,1.0898933060000005
pcoli__hsAANAT__2,-5.558735694117269,-0.17518171200000054,1.2629522249999994,-1.4686424030000005,0.17797426849999987,0.9034338060000008
pcoli__hsASMT__1,-0.9043101871440626,-0.4829606560000013,0.4648737349999994,-0.201932149000001,-0.4642016965,0.2657883969999997
pcoli__hsASMT__2,-1.418336841618476,-0.4025945610000008,0.37343606499999815,-0.1921495820000008,-0.5092591385,0.3300223150000008
pcoli__hsPNMT_mb__1,-1.975511117186125,-0.3763032000000006,0.2914652749999984,-0.1564479160000012,-0.4800181165000002,0.04030077200000015
pcoli__hsPNMT_mb__2,-1.8335540170676368,-0.4244936110000008,0.2760435249999986,-0.11294418900000025,-0.4852757215000008,0.12697175199999933
pcoli__hsTPH__1,-2.3443406837013123,-0.4364301220000009,0.06470883499999935,0.09360618399999864,-1.096724342499999,-0.1755218430000003
pcoli__hsTPH__2,-2.0393424217884264,-0.5736641880000004,0.09849440499999852,0.04356450099999876,-0.9809825245,0.09615961000000084
pcoli__hsTPH_E2K__1,-6.386077199165641,-0.1253592690000005,0.901946924999999,-0.5716579890000021,-0.3183766274999993,0.5266227039999993
pcoli__hsTPH_E2K__2,-6.734172570926771,-0.08738553500000101,0.8548870149999992,-0.7744507160000005,-0.3063947874999995,0.628575133
pcoli__hsTPH_E2K_N91I_P99C__1,-2.290603808359319,-0.3295064520000004,0.2488908549999991,0.20269207099999956,-0.7407224924999998,-0.08709583799999976
pcoli__hsTPH_E2K_N91I_P99C__2,-1.8580689294389787,-0.4272124510000008,0.16713879499999962,0.0035754349999983508,-0.7195519345000001,-0.018978383000000317
pcoli__hsTPH_N158trunc__1,-5.530514265234011,-0.04011854100000178,0.30525573499999936,-0.9753075580000008,-0.3692697815000008,0.4927785300000007
pcoli__hsTPH_N158trunc__2,-5.834824047272026,-0.0891516370000005,0.3628533449999996,-0.9806343980000012,-0.4899277475000003,0.4816445750000007
pcoli__hsTPH_N174trunc__1,-5.993073443432259,-0.4509407600000017,0.9229170049999986,-0.3846183080000003,-0.5297338444999999,0.1962134750000004
pcoli__hsTPH_N174trunc__2,-5.82786185663289,-0.2544656520000004,0.6854901049999995,-0.7164335360000003,-0.5399660135000001,0.4906586740000005
pcoli__hsTPH_Ntermtrunc__1,-4.379318544583061,0.08120852199999895,1.0945708049999985,-1.5687996220000011,0.43524424449999977,0.8530015459999998
pcoli__hsTPH_Ntermtrunc__2,-4.5343692256124175,-0.3630076400000011,1.3859715649999984,-0.9768274640000012,0.6075804584999993,0.7565656460000003
pcoli__hsTPH1__1,-5.961798686131041,-0.4578139740000005,0.8930052949999983,-0.4372692830000009,-0.2607317304999999,0.6800699849999994
pcoli__hsTPH1__2,-5.933264123327315,-0.4164835860000018,0.8963619449999989,-0.3977863230000018,-0.27928310450000016,0.6759045060000002
pcoli__MBP__1,-4.6131721194284285,-0.9117002910000008,0.10761562499999933,-1.140861184000002,-0.7889837015000003,-0.573046227999999
pcoli__MBP__2,-5.904464667550526,-0.3261531160000004,0.8126329749999996,-1.2262071220000017,-0.29348330249999943,-0.05190353799999947
pcoli__msCOMT__1,0.1226984487274139,-0.4175279690000018,0.14669211499999868,-0.02111297900000153,-0.5418198754999999,0.07940468099999975
pcoli__msCOMT__2,0.0485536481688263,-0.3509913490000009,0.008338234999998306,0.03995936599999972,-0.5107075374999992,-0.04485783600000026
pcoli__ocAANAT__1,-1.3529902221802188,-0.3931989210000015,0.3438339049999985,-0.04860656400000174,-0.6138434604999999,0.1657599009999995
pcoli__ocAANAT__2,-1.3909711682211423,-0.40912006900000186,0.3139215049999997,-0.14402123100000175,-0.6652457934999996,0.2116699000000004
pcoli__osTDC_K374H__1,-3.949323161278558,-0.4867337290000009,1.2839606549999996,-1.0251855350000003,0.3972365025000002,0.851500016000001
pcoli__osTDC_K374H__2,-4.067063110648014,-0.5400144710000011,1.6466498449999991,-0.8850563000000005,0.5434466144999988,0.9796143360000008
pcoli__osTDC_K374L__1,1.3372447635455438,-0.3414374370000015,-0.002575395000000924,-0.5519230250000007,-0.2198352054999999,-0.064751682999999
pcoli__osTDC_K374L__2,1.7225890548885618,-0.2780145520000019,0.044617884999999184,-0.6840313299999998,-0.14079581050000026,0.1368758579999998
pcoli__osTDC_K374Q__1,-4.627958107386903,-0.5542566460000007,0.7409232449999994,-0.35945396300000176,-0.2760847524999992,0.4302429019999998
pcoli__osTDC_K374Q__2,-5.03589233673483,-0.5038226680000015,0.7893113849999995,-0.3930280610000008,-0.12585417549999978,0.4564986960000006
pcoli__osTDC_L360V__1,-1.224118305468764,-0.5578479170000019,0.21303473499999906,-0.1943197870000013,-0.7044672034999984,0.17240939800000102
pcoli__osTDC_L360V__2,-0.9010913675722392,-0.4621018020000012,0.28664729499999986,-0.44607434200000107,-0.6702064145000001,0.27383312499999946
pcoli__pmTPH__1,0.7095942216320773,-0.3615149380000009,-0.5422877960000019,-0.12354388100000158,-0.8203616895000003,-0.3355712559999997
pcoli__pmTPH__2,0.6783821688434968,-0.25580899000000196,-0.4181322750000014,-0.22536154000000155,-0.5814454734999996,-0.10354714700000044
pcoli__RFC__1,-3.6361678249138696,-0.3978887450000013,-0.04249276500000043,0.15332891099999912,-0.7457907865000006,-0.19362280200000012
pcoli__RFC__2,-3.344823122011088,-0.3922490920000019,-0.05563172500000135,0.1501054739999983,-0.8047283165000003,-0.2719512569999996
pcoli__RFCctrl__1,-5.4389557283906775,-0.44447988700000174,1.2445997549999994,-1.4662473720000015,-0.011515938499999656,0.8765261360000007
pcoli__RFCctrl__2,-5.26829532624796,-0.4408784980000018,1.1952123949999989,-1.6208006820000014,-0.033051968499999695,0.8084935360000003
pcoli__RFCnopause__1,-4.79148687298546,-0.2864244790000008,1.277978395,-1.68122066,0.11185093150000024,0.915744276
pcoli__RFCnopause__2,-4.27090303666907,-0.08273235300000081,1.2688223649999983,-2.066074520000001,0.10091024750000076,1.0111760160000005
pcoli__RFCpluspause__1,-3.334065748629381,0.1545512699999989,0.7064890449999996,-2.0470951540000017,0.2887766645000003,0.9022830759999998
pcoli__RFCpluspause__2,-2.3783661632046424,0.07042016199999956,0.7123646449999992,-2.533689063000001,0.3286167855000004,0.9472996259999996
pcoli__rnCOMT_sol__1,-6.404385404611316,-0.17274806600000048,1.3218476649999982,-1.5667357570000011,0.2604318434999993,0.8230348060000008
pcoli__rnCOMT_sol__2,-7.0482167403064455,-0.4337834540000003,1.3586548249999986,-1.5657754210000006,0.14479610750000038,0.8417998759999996
pcoli__rnPNMT__1,-0.1515112821070533,-0.3179635610000009,-0.13856641500000144,-0.1341541140000011,-0.6503718574999997,-0.08715641599999913
pcoli__rnPNMT__2,0.6367011523047379,-0.18763661800000087,-0.2609108650000014,-0.2116050850000004,-0.5710341855000003,-0.047135399000000085
pcoli__rnTDC__1,-1.4133101840094315,-0.42691140300000185,0.15724927499999986,-0.17289433200000026,-0.8034015284999994,0.12196417600000052
pcoli__rnTDC__2,-1.6989972151596402,-0.3748737990000013,0.24430457499999925,-0.2547999930000007,-0.5989118515000005,0.05965151400000046
pcoli__rnTDC_trunc__1,-2.8390733566058377,-0.4044171730000006,0.3536355549999985,-0.5299710810000011,-0.1505094954999997,0.1015476409999998
pcoli__rnTDC_trunc__2,-2.6260558098186504,-0.4447234620000007,0.3590969349999984,-0.8001657340000019,-0.13359554450000033,0.1712038670000009
pcoli__saCOMT_T2A__1,-2.1106791941302148,-0.42860287400000097,0.20285039499999868,-0.2260211630000004,-0.5705627094999999,-0.042289199999999035
pcoli__saCOMT_T2A__2,-2.1982453457709314,-0.3781226900000014,0.17900243499999924,-0.17557904900000132,-0.5225363465000008,-0.005090742000000148
pcoli__sfCOMT__1,-2.6145623344906364,-0.44960219400000057,0.018296924999999572,-0.024868930000000237,-0.8298738904999999,-0.1046399650000005
pcoli__sfCOMT__2,-2.482913994723269,-0.5031535040000019,-0.12660359500000062,-0.11827336200000182,-0.8771755674999993,-0.08689560999999912
pcoli__sgAANAT_D63G__1,-1.9614416603606737,-0.504442709000001,0.21465630499999835,-0.1063269240000011,-0.7726151815000001,0.06392857500000028
pcoli__sgAANAT_D63G__2,-2.1897890416114465,-0.505781927000001,0.05664864499999923,-0.08753534500000093,-0.6505942794999999,-0.04672170399999942
pcoli__ssDDC__1,-1.7483647646493308,-0.4876204370000004,0.5796203449999986,-0.14087398900000106,-0.4901580805000005,0.3807326090000007
pcoli__ssDDC__2,-2.0528563660781454,-0.4406569140000016,0.5482194249999992,-0.2724765870000017,-0.41093302949999977,0.5413918120000005
pcoli__TP53B__1,-2.612111017247094,-0.3751957170000004,0.4796024049999996,-0.4130788580000005,-0.31459414650000017,0.21716539900000065
pcoli__TP53B__2,-2.771519682882186,-0.3936893330000011,0.5183036949999984,-0.4501349300000008,-0.41722876849999935,0.2608231700000001
pcoli__WT__1,-4.471139048254366,-0.017957380000000356,1.5188225649999991,-1.5315647960000005,0.38078835949999856,1.145348546000001
pcoli__WT__2,-4.452026059507298,0.0652472039999985,1.5982937549999985,-1.2737205730000003,0.3210873534999994,1.0706479360000003
cck__glu_ale4__1,1.735922672107283,-0.35945235700000033,0.8424839949999985,0.5058839129999999,-0.022228270500000317,0.14242569800000027
cck__glu_ale4__2,2.8436733973988884,-0.8305684780000018,0.38870244499999984,0.8219266529999985,-0.3838881334999984,0.2391641040000003
cck__cck_ale1__1,3.455271463751932,-0.961059598000002,0.12837771499999914,0.9242296029999988,-0.4706912815000006,-0.03612355499999964
cck__cck_ale1__2,3.9403331000777713,-0.9317755310000012,0.1574656749999992,0.9312019529999986,-0.3814748984999996,0.042168756000000585
cck__cck_ale2__1,3.2037704811867385,-0.9685375080000008,0.01310426499999906,0.9990398029999988,-0.5828621515000005,0.11719557800000048
cck__cck_ale2__2,3.089140524546462,-0.981337131,-0.029159615000001082,1.0183945029999997,-0.3574557165000005,0.14509675000000044
cck_pgi__gmos_delpgi__1,-1.507046001007628,-0.4628090460000021,0.2770646749999983,-0.8996981250000005,0.033470925500000526,0.5480750380000003
cck_pgi__gmos_delpgi__2,0.7333577428210638,-0.16406430800000038,0.050797044999999486,-1.660006612000001,0.16535923949999987,0.4925598200000003
cck_pgi__pgi_ale1__1,0.1777408244688137,-0.4282732630000013,0.19052278499999886,0.041566039999999305,0.1535600155000001,0.15562660500000014
cck_pgi__pgi_ale1__2,0.8632128241027331,-0.7639974080000016,0.026093084999999402,0.33034861399999826,-0.05100116050000025,0.4588792890000004
cck_pgi__pgi_ale2__2,-1.863141258162512,-0.7069345330000019,0.4468949549999994,-0.02898019900000115,0.3477169765000001,0.9356459460000012
cck_pgi__pgi_ale3__1,1.6839440244213222,-0.32058263600000103,0.3102447349999995,0.07100211199999862,0.08478161150000041,0.08052298800000024
cck_pgi__pgi_ale3__2,2.427596494341649,-0.8465770460000002,-0.08744309500000114,0.5248231229999991,-0.07014522249999901,0.3190705030000007
cck_pgi__pgi_ale4__1,0.1457885072160062,-0.4595983030000017,0.5186149949999983,0.6131674629999999,0.06682618650000016,-0.060545762000000274
cck_pgi__pgi_ale4__2,2.811345239164281,-1.1191339210000013,0.03510399499999828,1.0731951829999993,-0.4949047524999992,-0.02306414399999923
cck_pgi__pgi_ale4__3,1.5255803652556714,-1.0593002560000002,0.07492192499999817,1.067136572999999,-0.4233367555000003,-0.026233267000000282
cck_pgi__pgi_ale5__1,1.2830389455917883,-0.2288642010000004,0.3879215049999996,0.030495002999998636,0.09654271349999988,0.6346640519999998
cck_pgi__pgi_ale5__2,2.388641261285124,-0.6986040670000015,0.08957866499999945,0.7058154029999991,-0.1690726394999995,0.6909501880000004
cck_pgi__pgi_ale6__1,1.101461410237577,-0.39119517000000137,0.6129683849999985,0.28068271899999964,0.2727998925000001,0.2876225950000002
cck_pgi__pgi_ale6__2,2.6446752681892924,-0.8692978560000011,0.15115166499999866,0.9257151329999987,-0.1189925504999998,0.5361740079999997
cck_pgi__pgi_ale7__1,1.0043166824501035,-0.3554688520000013,0.7453702049999986,0.13282970299999874,0.11700101550000053,0.1753057810000005
cck_pgi__pgi_ale7__2,2.4888598331353755,-0.7888647680000016,0.29578562499999883,0.6339075629999993,-0.12247535749999905,0.4674090399999997
cck_pgi__pgi_ale8__1,1.2881987207321168,-0.15190588100000113,0.7035608149999995,0.20284524899999926,0.09809573949999972,0.17465674399999995
cck_pgi__pgi_ale8__2,3.275295926403092,-0.5813522750000004,0.2498764949999988,0.7466194829999999,-0.1403017965000002,0.39437020200000106
cck_sdh__gmos_delsdhCB__1,2.3365841372739635,-2.153072614000002,1.0465290549999988,-0.686268535,0.9577260554999992,1.3225026659999999
cck_sdh__gmos_delsdhCB__2,1.9083850634395672,-1.8334584040000024,0.951439774999999,-1.2512373960000005,1.2829432884999994,0.5798925810000011
cck_sdh__sdh_ale1__1,2.3114937949197523,-0.8717332860000013,0.8348676649999991,0.21579348099999865,0.16627008849999925,0.9989876760000004
cck_sdh__sdh_ale1__2,3.2166322078902647,-0.8320163940000018,0.8373050949999996,0.25013338299999965,0.3032121315000005,0.9379760259999994
cck_sdh__sdh_ale2__1,3.922386355768316,-0.879391827000001,0.6675422049999984,0.5677995029999998,0.06055213150000061,0.7369528560000003
cck_sdh__sdh_ale3__2,4.108596340899443,-0.7810000100000014,0.7336265849999997,0.4909652229999999,0.1116408455000002,0.8033813760000008
cck_sdh__sdh_ale3__1,3.3121048434589477,-0.9420971550000008,0.5688070749999987,0.549128442999999,-0.08640840849999963,0.6953676459999993
cck_sdh__sdh_ale3__3,3.9885179514445497,-0.8912833380000009,0.5951379449999994,0.6079372029999988,-0.11876943150000052,0.6812270829999996
cck_pts__gmos_delptsHIcrr__2,-1.1380551319525412,-1.3678671840000014,-0.3271388250000005,-1.6821651730000011,-0.09096552749999988,-0.476014073
cck_pts__gmos_delptsHIcrr__1,-1.3225221887951444,-1.1230291300000008,-0.2471183550000013,-1.461705941,-0.13545914449999952,-0.3370524200000009
cck_pts__pts_ale1__2,-1.5614367956955824,-0.9976202350000012,0.4467236949999993,-0.1777762350000014,-0.2160116335,0.9351348060000008
cck_pts__pts_ale1__1,-1.0486201703278868,-0.9334525690000016,0.4733588449999981,-0.10585025000000137,-0.29661428050000005,0.8766125660000004
cck_pts__pts_ale2__2,2.6359593261208807,-1.3677769430000009,0.051775694999998116,0.9268674729999996,-0.7527068004999995,0.1151480970000005
cck_pts__pts_ale2__1,2.6437853121486783,-1.413098574000001,0.0058354849999986405,0.9838625229999992,-0.6565486024999991,0.0998464349999999
cck_pts__pts_ale3__2,0.3637994353641819,-1.1207950990000022,-0.6512647580000017,0.4459803099999995,-0.9239654305,0.414198068000001
cck_pts__pts_ale3__1,0.7331948469519942,-1.1338764010000002,-0.32246742500000103,0.3325228559999989,-0.6381105895000001,0.578337319000001
cck_pts__pts_ale4__2,3.044512622536603,-0.7097418820000012,0.08030092499999952,1.103807312999999,-0.6865628524999998,0.04630729700000025
cck_pts__pts_ale4__1,2.225410998514211,-0.7506745410000004,0.09726459499999862,1.1024804329999984,-0.7730456334999998,0.03632917300000038
cck_gnd__gmos_delgnd__1,-2.859586958069698,-1.7581264190000017,1.0484440649999982,-0.7003994570000014,0.7423524004999997,0.31958950399999964
cck_gnd__gmos_delgnd__2,-4.910470313681888,-1.7355426860000005,1.2076734449999993,-0.8152674910000002,0.9820097895000002,0.5031982409999998
cck_gnd__gnd_ale1__1,4.859017030661715,-0.9005377990000021,0.1668909249999988,0.8526646529999997,-0.5338358005000003,0.206935713
cck_gnd__gnd_ale1__2,3.741455606374666,-0.9051531070000004,0.2006588349999987,0.914661743,-0.3519824015000008,0.18864200199999992
cck_gnd__gnd_ale2__1,3.3483459033667824,-0.8906716470000013,0.1865642749999985,0.8156864629999987,-0.4300432364999995,0.10177903900000017
cck_gnd__gnd_ale2__2,3.5815889661072937,-0.9525487850000012,0.14256685499999833,0.7149076229999984,-0.3637060365,0.17297999100000006
cck_gnd__gnd_ale3__1,4.69146739556605,-0.8742065520000004,0.2590754949999994,0.6126305929999987,-0.3175386865000007,0.1559823920000003
cck_gnd__gnd_ale3__2,4.663899049365373,-0.9746605950000014,0.22985128499999874,0.7192821529999982,-0.0969884814999995,0.2382475540000009
cck_tpiA__gmos_deltpiA__1,-3.627105065638144,-0.2238339860000007,-0.14978443500000085,-0.7044095320000014,-0.035874482499999694,0.7806081060000007
cck_tpiA__gmos_deltpiA__2,-5.8900690696832125,-0.6193091200000005,-0.24486741500000164,-1.3014445810000002,-0.2372376455000005,0.8137944160000004
cck_tpiA__tpiA_ale1__1,4.384115805035775,-0.4531617410000006,0.5069752049999998,0.0942453979999982,-0.0046118424999992405,0.5988579620000003
cck_tpiA__tpiA_ale1__2,4.480732678010739,-0.4516763980000018,0.5042706349999992,0.14168333999999838,0.11120117050000022,0.5893135049999998
cck_tpiA__tpiA_ale2__1,3.607743327060592,-0.4059133790000011,0.5628485749999985,-0.0822861390000007,0.002010092500000837,0.6302826560000003
cck_tpiA__tpiA_ale2__2,3.7294167450542166,-0.6912261780000009,0.4463669249999995,-0.23370392600000045,-0.09773722749999968,0.5827709579999993
cck_tpiA__tpiA_ale3__1,3.482775739805645,-0.8604532270000007,0.5218393849999998,-0.02526019800000157,-0.06962666849999978,0.6940166180000009
cck_tpiA__tpiA_ale3__2,2.614955400807042,-0.875080285000001,0.6213471449999997,-0.2138548130000011,-0.02314525450000016,0.6840427719999997
cck_tpiA__tpiA_ale4__1,4.585018949942381,-0.8669902390000015,0.3713619849999983,0.06569175099999924,0.4562402624999997,0.7445392559999995
cck_tpiA__tpiA_ale4__2,3.993070729255515,-0.8701136720000004,0.4160043349999985,0.0679895489999982,0.5276794544999985,0.7080815420000004
acid_tale__acid_ale1_pH7__1,-0.1685612074166945,-0.6737216190000019,-0.11827526500000117,1.6776379729999995,-0.3882596934999985,0.05774865100000071
acid_tale__acid_ale1_pH7__2,0.2987657198531472,-0.7296190680000016,-0.09381905500000087,1.654230822999999,-0.4530958184999996,0.0008364390000004107
acid_tale__acid_ale1_pH5__1,3.5342546765830933,-1.6861938410000017,-0.04357532500000083,-0.13511766300000086,0.040418519500000194,0.3930584479999997
acid_tale__acid_ale1_pH5__2,3.0445977338057024,-1.8789758250000004,-0.05059117500000099,-0.2539171230000008,0.4396251194999987,0.5163635499999994
acid_tale__acid_ale2_pH7__1,4.187658478884294,-0.6239651440000014,-0.13953246500000027,1.3438943529999996,0.06826935849999938,-0.05861595600000057
acid_tale__acid_ale2_pH7__2,4.363553182070543,-0.6028576310000009,-0.0845335750000018,1.3603879329999984,0.07051492349999933,-0.0032955630000000014
acid_tale__acid_ale2_pH5__1,6.596511158809371,-0.6197885530000011,-0.14809028500000032,1.134575632999999,0.2923998865000001,0.05463553899999951
acid_tale__acid_ale2_pH5__2,7.446633702877405,-0.8739343050000006,-0.20983636500000105,0.3723813289999995,0.4249205595000003,0.31214235400000057
acid_tale__low_Mg_ale_pH7__1,-0.6686448280335372,-0.8099119770000005,-0.2294881550000003,1.4060087429999992,-0.7947534244999996,-0.7608421669999998
acid_tale__low_Mg_ale_pH7__2,0.0453208578296843,-0.798887112000001,-0.30505053500000123,1.4174459929999994,-0.5075561365000008,-0.8793321210000009
acid_tale__low_Mg_ale_pH5__1,2.4734882455712994,-0.6407058410000008,0.3386448349999984,1.1896984229999994,-0.07042689850000006,-0.028056044999999585
acid_tale__low_Mg_ale_pH5__2,3.3583162704410614,-0.6845121800000005,0.35293616499999914,1.1266042529999982,0.038401639499999966,-0.1288475249999994
acid_tale__MES_ale_pH7__1,2.850397562432421,-0.7351243470000011,-0.17984521500000028,1.3137433329999997,-0.6963044714999995,0.04143246299999959
