,A,ihfB,Fnr,Fis,ArcA,NarL
tcs__wt_zncl2__1,6.8900992515,-0.7767742820000001,-1.034137505,-1.236352531,0.7711966060000001,-0.8197582785
tcs__wt_zncl2__2,6.6679255364,-0.85283599,-1.030251514,-1.234524521,0.6683309540000001,-0.9198018515
ros_tale__1_112_0pq__1,0.06334365310000001,-0.8659966050000001,-0.004000038,-0.39106625700000003,0.066647027,-2.2131058125
ros_tale__1_112_0pq__2,0.578761545,-0.9510845130000001,-0.298286875,-0.397391804,-0.139444285,-2.1104281645
ros_tale__1_112_250pq__1,-0.0998425681,-0.892650067,-0.390843082,-1.700164219,0.7034926290000001,-1.5516010224999999
ros_tale__1_112_250pq__2,-0.4381887873,-0.650211917,-0.357732802,-1.87256593,0.510520804,-1.6620210775
ros_tale__1_112_750pq__1,-1.0079646848,-0.449078336,-0.113309328,-1.9578167610000001,0.5737665230000001,-1.6107359365
ros_tale__1_112_750pq__2,-2.1341636461,-0.756018851,-0.344769418,-1.604475711,0.650774197,-1.8849882574999999
ros_tale__1_112_750pq__3,-1.6931978109,-0.9738206110000001,-0.24647739000000002,-1.064855121,0.334286132,-2.1288456345
ros_tale__3_76_0pq__1,3.2359048358,0.609933425,0.529609298,-0.619576619,0.261113048,-0.8554140595
ros_tale__3_76_0pq__2,3.440006231,0.5490627650000001,0.48756842800000005,-0.64522156,0.240423778,-1.0307259295
ros_tale__3_76_0pq__3,2.8391191572,0.20033556500000002,0.392257358,-0.461002829,0.257043055,-1.0543742515
ros_tale__3_76_0pq__4,2.5720009169,0.21333680500000002,0.350241148,-0.48543414100000004,0.21156323800000001,-0.9881753885000001
ros_tale__3_76_250pq__1,-6.2668692728,-0.101637155,0.9029290280000001,0.002357896,0.383409127,-2.0783476535
ros_tale__3_76_250pq__2,-5.7705984495,-0.49744366,0.609610548,0.9959623930000001,-0.29952612700000003,-2.0746081035
ros_tale__3_76_750pq__1,-3.5199243037,-1.24988038,0.641891428,-0.6640191860000001,-0.94411497,-2.1275063915
ros_tale__3_76_750pq__2,-6.1355929666,-1.09819233,0.6362542680000001,0.48546730200000004,-1.248649327,-2.3579970185
ros_tale__7_103_0pq__1,-3.7884411637,-0.10574536500000001,-0.069928169,-1.4551394260000001,0.5494004290000001,-1.8370052495
ros_tale__7_103_0pq__2,-3.7737442849000002,-0.101382835,-0.356938888,-1.7659308930000002,0.7754563160000001,-1.7173618165
ros_tale__7_103_0pq__3,-3.1955723881,-0.140543905,-0.20300362200000002,-1.555215781,0.695047587,-1.7870395075
ros_tale__7_103_0pq__4,-3.6091736035,-0.151116715,-0.56719329,-1.948419993,0.903529596,-1.6567116115
ros_tale__7_103_250pq__1,-2.2488135227,-0.28454211500000004,0.176819585,-0.28273038100000003,-0.0036125550000000004,-2.4111822805
ros_tale__7_103_250pq__2,-2.1600641264,-0.218709975,-0.014051734000000001,-0.59570097,0.16108550400000002,-2.2699596575
ros_tale__7_103_750pq__1,-3.2117100988,0.059289785000000005,0.16454690600000002,-0.524472442,0.20020821100000002,-2.3179693285000003
ros_tale__7_103_750pq__2,-2.6617383731,0.08908384500000001,0.04942089,-0.145865458,0.221042754,-2.0950462525
ros_tale__9_77_0pq__1,-8.7139929693,-0.518450237,1.140941988,0.705589043,0.22423083500000002,-2.3321637485
ros_tale__9_77_0pq__2,-9.353185206,-0.47543456700000003,1.045733608,0.7775984330000001,0.43619118300000004,-2.4009682345
ros_tale__9_77_250pq__1,-7.836297299,-0.869744331,1.687118618,0.357807103,0.257730731,-2.9070275735
ros_tale__9_77_250pq__2,-6.8655441446,-1.050985093,1.924601218,-0.967038872,0.5135476840000001,-2.7011237665000003
ros_tale__9_77_750pq__1,-6.6529896914,-0.72520451,1.2535135880000001,0.748687003,0.12783092100000001,-2.5270212165
ros_tale__9_77_750pq__2,-7.5169211794,-0.7641835720000001,1.4200948580000001,0.763736433,-0.092230409,-2.6169661445
ros_tale__11_83_0pq__1,2.3544074475,-1.0700173099999999,-0.029437925,-1.025819035,-0.14357819900000002,-1.7465379135
ros_tale__11_83_0pq__2,2.5491906469,-1.103072573,0.023303834000000002,-0.816353544,-0.18103812400000002,-1.6270249325
ros_tale__11_83_250pq__1,2.0762458592,-1.148855377,-0.12311351100000001,-1.026141811,-0.276094987,-1.8696774365
ros_tale__11_83_250pq__2,2.2601568277,-0.9061221570000001,-0.25887170600000003,-1.203094197,-0.28364754400000003,-1.8244539364999999
ros_tale__11_83_750pq__1,2.6287017866999998,-0.9090295740000001,-0.12083388,-2.030618167,-0.385375122,-1.8934433285
ros_tale__11_83_750pq__2,1.8010992715,-0.6581965830000001,-0.140030082,-1.825397699,-0.302820358,-1.7726852085
ros_tale__13_87_0pq__1,-0.8812750922,-1.130481859,-0.746910359,-0.022733217,-0.158081835,-2.2244668655
ros_tale__13_87_0pq__2,-1.8125516285,-1.097951499,-0.46070500500000006,0.26424009,-0.326010792,-2.3924394715
ros_tale__13_87_250pq__1,-1.9991334449,-0.7678107230000001,-0.561469801,-0.259379678,0.12303699200000001,-2.1940850795
ros_tale__13_87_250pq__2,-2.0728776222,-0.501428296,-0.629128047,-0.386375952,0.172556438,-1.8264850235
ros_tale__13_87_750pq__1,-1.9911097545,-0.539670415,-0.506875812,-0.826000818,0.340269241,-1.7433209995
ros_tale__13_87_750pq__2,-2.5281516198,-0.418458545,-0.46959708200000005,-0.9245689260000001,0.281019843,-2.1714816835
ros_tale__14_27_0pq__1,1.4487733229,-0.859777644,-0.021811511000000002,-0.16598346900000002,-0.537316428,-2.0453695115
ros_tale__14_27_0pq__2,1.6923826364,-0.8969574320000001,0.12091694500000001,-0.167376192,-0.43609835900000005,-2.2734699154999998
ros_tale__14_27_250pq__1,1.3849869728,-0.7157152090000001,0.583430698,-1.019402408,-0.102851355,-1.5536719335
ros_tale__14_27_250pq__2,0.7609828751000001,-0.827818583,0.684444928,-0.8759214550000001,-0.176020641,-1.5475424205000001
ros_tale__14_27_750pq__1,0.2789350451,1.084884585,2.044364118,-2.864287473,1.3674984860000001,-0.7174491485000001
ros_tale__14_27_750pq__2,-1.9123828683,1.110534925,2.007240748,-2.817300316,0.936573286,-0.9698444615
ros_tale__16_28_250pq__1,1.112320394,-0.322763075,-0.44488061100000004,0.06710132,0.391265266,-0.7243672665
ros_tale__16_28_250pq__2,1.6178182585,-0.293092475,-0.566406158,0.096236155,0.38658636900000004,-0.6857966615000001
ros_tale__16_32_0pq__1,1.0858447647,0.34716982500000004,-0.623195319,-1.9749570950000002,-0.03401531,-1.4324124755
ros_tale__16_32_0pq__2,0.7441439459,0.33392048500000004,-0.482923786,-1.690103662,-0.068463514,-1.6830125695
ros_tale__16_32_0pq__3,0.5446242992,-0.291864605,-0.717700459,0.43274787000000003,0.18575091400000002,-0.8161099875000001
ros_tale__16_32_0pq__4,0.1714091953,-0.29224345500000004,-0.64186743,0.420603628,0.21141973400000003,-0.8836127895
ros_tale__16_32_250pq__1,-0.24970699340000002,-0.465235485,-0.679187866,0.243415495,0.15879195200000001,-1.1952573895
ros_tale__16_32_250pq__2,-0.906712226,-0.483834904,-0.6098498250000001,0.180824218,0.156995183,-1.0507179025
ros_tale__16_32_750pq__1,-0.1575483255,-0.230275895,-0.366249486,-0.17107552,0.215164809,-2.5402709905
ros_tale__16_32_750pq__2,-0.1828384918,0.08051488500000001,-0.163033003,-1.172690283,0.319740371,-1.7915617565000002
ros_tale__17_104_0pq__1,-2.3390629371,0.414410155,-1.778704773,-1.2421107,0.43983647600000003,-1.7995051444999999
ros_tale__17_104_0pq__2,-1.8602002217,0.420775255,-1.87458859,-1.362886894,0.392020733,-1.6596569795
ros_tale__17_104_250pq__1,0.7057152906,-0.091196495,-0.870340709,-0.798885511,0.706101113,-2.1305453955
ros_tale__17_104_250pq__2,0.1163293656,0.18637689500000001,-0.9554763430000001,-1.3571465950000001,0.620042288,-1.6237211205
ros_tale__17_104_250pq__3,-0.6269688527,-0.25625172500000004,-1.000417803,-1.15584676,0.5387263680000001,-1.5711120175
ros_tale__17_104_250pq__4,1.0029204972,0.16089092500000002,-0.683897696,-0.488770535,0.9171451260000001,-1.3911057425
ros_tale__17_104_750pq__1,-0.3201356852,-0.5423704530000001,-0.948053416,-0.394457761,0.6481270760000001,-2.0511425955
ros_tale__17_104_750pq__2,0.49679589500000004,-0.41065191500000003,-0.945781996,-0.48706914900000003,0.445417956,-2.0115204375
ros_tale__18_24_250pq__1,1.7676296094000001,0.556681175,-0.6740969290000001,-0.29239659700000004,1.259036816,0.0029001995
ros_tale__18_24_250pq__2,2.8575117026,0.044054445000000005,-0.770029595,-0.031356612,0.813995346,-0.2337367725
ros_tale__18_36_0pq__1,-2.020353936,0.150418815,-1.033200047,-1.190171151,0.51610102,-1.7621037474999999
ros_tale__18_36_0pq__2,-1.48509504,0.296173185,-1.203083779,-1.39178657,0.602182045,-1.6079884075000002
ros_tale__18_36_0pq__3,-1.5588743412000001,-0.39758026500000004,-1.047631244,0.741247273,0.44791902100000003,-1.2436705785
ros_tale__18_36_0pq__4,0.0351804235,-0.7291996590000001,-0.9799620080000001,0.529143883,0.7039331990000001,-0.7916602025
ros_tale__18_36_250pq__1,-1.8293775559,-0.535026925,-0.89488495,0.282586606,0.720855298,-0.8817618315
ros_tale__18_36_250pq__2,-1.8703425406,-0.47481011500000003,-0.9689770120000001,0.364805561,0.650875576,-1.0448200935
ros_tale__18_36_750pq__1,2.2960731859,0.676957735,-0.641609003,-1.109809858,1.546197726,-1.2761237975
ros_tale__18_36_750pq__2,1.7295904754,0.760018115,-0.582725383,-1.2697995020000001,1.584077686,-1.2702009665
ros_tale__19_91_0pq__1,-1.0013132871,0.732289525,-1.900315751,-1.13647757,0.19594456000000002,-0.8314362335000001
ros_tale__19_91_0pq__2,-0.6536747416,0.43077015500000004,-1.906916504,-1.288805471,0.08939118800000001,-0.9146237705
ros_tale__19_91_250pq__1,-0.8889408072,0.394077915,-1.496060902,-0.833868461,0.32206998800000003,-0.4885653425
ros_tale__19_91_250pq__2,-0.0784360185,-0.033236975,-1.77884102,-0.9433104050000001,0.045230318000000005,-0.7313105465
ros_tale__19_91_750pq__1,0.6717961012,-0.08328756500000001,-1.362481013,-0.22890021200000002,0.17019406,-1.2248396305
ros_tale__19_91_750pq__2,0.9222960858,-0.444519447,-1.310339443,-0.292517462,-0.05540499,-1.2484746125
ros_tale__19_91_750pq__3,1.599991992,0.360943715,-0.630128715,-0.718536917,-0.14625546,-1.1090555945
ros_tale__19_91_750pq__4,1.9209562602,-0.0008650550000000001,-0.791538139,-1.7631005100000001,-0.6842217220000001,-0.9898636015000001
ros_tale__21_97_0pq__1,-7.7508801875,-1.239469425,0.808790208,0.22472915400000001,-0.069939922,-2.1821245595
ros_tale__21_97_0pq__2,-7.5823075671,-0.906114233,-0.15626136300000001,0.503618743,0.521034976,-1.8952417805000001
ros_tale__21_97_250pq__1,-9.4756298595,-0.664380941,0.052103735000000005,0.30954515200000005,0.443479783,-2.3755801425
ros_tale__21_97_250pq__2,-8.9164930069,-0.751543803,-0.18145813,0.44701791,0.742704066,-2.0647630665
ros_tale__21_97_750pq__1,-9.6031426446,-0.582283069,0.812325618,-0.535764962,0.139308513,-2.5820372785
ros_tale__21_97_750pq__2,-9.1896114005,-0.6685993090000001,0.179824972,0.494515953,0.740062926,-2.2520674645
ros_tale__25_111_0pq__1,0.14301703370000002,-0.8101516240000001,-0.8299582590000001,0.07697432600000001,-0.25468864,-2.4249442675
ros_tale__25_111_0pq__2,0.1777943609,-0.821579228,-0.8454112730000001,-0.794991961,-0.247761798,-1.6811806305
ros_tale__25_111_250pq__1,0.8638499863,-0.6815045200000001,-0.647607354,0.11033218800000001,-0.042195750000000004,-2.4917287645
ros_tale__25_111_250pq__2,0.35427881980000003,-1.030650892,-0.612683498,-0.5383455380000001,-0.40731054800000005,-2.3300522655
ros_tale__25_111_750pq__1,0.7884271041,-0.91410638,-0.618440988,-0.7730443090000001,-0.41696341600000003,-1.8987000375
ros_tale__25_111_750pq__2,1.4908574979,-0.396619785,-0.6966102150000001,0.07180531200000001,-0.277083305,-1.5359188824999999
ros_tale__29_119_0pq__1,0.23629366540000002,-1.143270606,-0.240071578,-0.488391738,0.11370136500000001,-1.8181148945
ros_tale__29_119_0pq__2,-0.5000483887,-0.5396704520000001,-0.594975123,-0.488614243,0.420637772,-2.0019324365
ros_tale__29_119_250pq__1,-0.6752343648,-0.460564228,-0.596275301,-0.9212534760000001,0.43312212200000005,-2.3994855025
ros_tale__29_119_250pq__2,1.1002663205,-1.3851055859999999,-0.163952428,-1.341048917,0.46302000600000004,-3.0048782075
ros_tale__29_119_750pq__1,-0.38126260710000004,-0.664774753,-0.109945651,-0.8227946340000001,0.511094622,-2.1174233595
ros_tale__29_119_750pq__2,-0.3666094539,-0.693988244,-0.35768003600000003,-0.7322588760000001,0.425896441,-2.5786150995
ros_tale__ALE4_0pq__1,0.7829254434,-0.29706712500000004,-0.654336129,0.813015153,0.19736424400000002,-0.7388326665
ros_tale__ALE4_0pq__2,1.3115944211000001,-0.29380178500000004,-0.677531934,0.7591989330000001,0.210802772,-0.6087178795
ros_tale__ALE4_250pq__1,0.24060935200000003,1.463623175,-0.275686384,-2.169698637,2.048441456,0.7133759505
ros_tale__ALE4_250pq__2,0.45863986160000003,1.494380965,-0.23889179400000002,-2.011124475,1.990108766,0.7126471465
pcoli__atASMT_325G__1,-1.8266229684000002,0.22948868500000003,-0.460226424,-0.011270601,0.04498786,-0.5945350325000001
pcoli__atASMT_325G__2,-2.0212787451,0.23820617500000002,-0.44076187600000005,-0.17708870100000002,0.103098007,-0.6742076345
pcoli__bpTDC__1,-1.3060808502,0.514330825,-0.39054706100000003,-0.475502034,0.378559301,-0.4257732785
pcoli__bpTDC__2,-0.8552984794,0.370737925,-0.33950688700000003,-0.5747615420000001,0.36998961500000005,-0.6019739855
pcoli__BRCA__1,-1.9259517823999999,0.083314765,-0.43615873400000005,0.051253021,0.19094988400000001,-0.8740727555000001
pcoli__BRCA__2,-1.9132843515,0.069082845,-0.46865413,0.08475666700000001,0.185832415,-1.0234973265
pcoli__BRCActrl__1,-0.3293193514,0.18947349500000002,-0.403988891,-0.889743774,0.7478487060000001,-0.5740491795
pcoli__BRCActrl__2,0.07715463980000001,0.133589245,-0.444489053,-1.410077335,0.822133306,-0.5252165025000001
pcoli__BRCAswap__1,-4.6425964791,0.917496175,-0.5007945340000001,-0.441923204,0.57696863,-0.37165977650000004
pcoli__BRCAswap__2,-5.5783473298,1.035549985,-0.5053284840000001,-0.437418303,0.6370936500000001,-0.2293440545
pcoli__btAANAT__1,-4.4401099548000005,0.5520848150000001,-0.466470657,-0.19023234900000002,0.323861084,-0.4059400895
pcoli__btAANAT__2,-5.0010890133,0.555115985,-0.37675922300000003,-0.330179249,0.27958708600000004,-0.31513347350000004
pcoli__btASMT__1,-4.4616294331,0.686704335,-0.500119204,-0.298295129,0.367003185,-0.1439362855
pcoli__btASMT__2,-4.4791129546,0.7940552550000001,-0.415345976,-0.181190771,0.415723973,-0.0009237545
pcoli__CC1__1,-5.1929787649,1.138283835,-0.511825053,-0.61110794,0.689232144,-0.0439821275
pcoli__CC1__2,-5.5923743908,1.028434795,-0.31485701400000005,-0.485290655,0.49854365700000003,0.0959938335
pcoli__ccCOMT__1,-0.753121083,0.410782715,-0.482160317,-0.273241144,0.207124303,-0.5080616015
pcoli__ccCOMT__2,-0.8162158153,0.35958486500000003,-0.40976297300000003,-0.332130158,0.135602372,-0.4949952145
pcoli__ckDDC__1,-1.0044165873,1.098912665,-0.630122988,-0.8340731840000001,0.64864206,-0.1909754655
pcoli__ckDDC__2,-0.060967734600000004,0.8824161150000001,-0.638148942,-1.022077783,0.71046172,-0.061367065500000005
pcoli__CNTF_belt__1,-4.2590141397,0.47925305500000004,-0.298386825,-0.456741275,0.420432377,-0.2000554125
pcoli__CNTF_belt__2,-5.3355007343,0.6728564450000001,-0.38006166300000005,-0.775460911,0.47953411300000004,0.0814828725
pcoli__cobPNMT__1,-1.4429323003,0.284564975,-0.40089768800000003,-0.289011463,0.303324142,-0.4023656715
pcoli__cobPNMT__2,-1.2950138467,0.28185787500000004,-0.42101342,-0.28012710300000004,0.322389862,-0.5218830955
pcoli__cvPhhB__1,-2.2442309081,0.254282775,-0.5254932990000001,-0.318991666,0.057619355000000004,-0.44880965450000004
pcoli__cvPhhB__2,-2.0952193341,0.485982265,-0.743997498,-0.38849757,0.277355495,-0.4797649875
pcoli__ggAANAT__1,-0.792750437,0.260959535,-0.46272072300000006,-0.19019660400000002,0.21586797400000002,-0.4959027615
pcoli__ggAANAT__2,-0.613726533,0.295162105,-0.420530377,-0.26493351800000003,0.12626112,-0.5030244975
pcoli__ggTPH__1,-3.5987531949,0.224120605,-0.454985071,-0.13487748400000002,0.11468483400000001,-0.6399381775
pcoli__ggTPH__2,-2.7525863535,0.11325776500000001,-0.497514312,-0.138849798,0.070815561,-0.8038166895000001
pcoli__hsAANAT__1,-4.6145080546,1.246747625,0.022332146,-2.093234557,1.089893306,0.1767243155
pcoli__hsAANAT__2,-4.3452746883,1.262952225,-0.17518171200000002,-1.468642403,0.903433806,0.1779742685
pcoli__hsASMT__1,-0.49516745160000003,0.464873735,-0.48296065600000004,-0.201932149,0.265788397,-0.46420169650000004
pcoli__hsASMT__2,-0.48871416840000004,0.37343606500000004,-0.402594561,-0.192149582,0.330022315,-0.5092591385
pcoli__hsPNMT_mb__1,-1.6837291463000001,0.291465275,-0.3763032,-0.15644791600000002,0.040300772000000006,-0.48001811650000004
pcoli__hsPNMT_mb__2,-1.6562216188,0.276043525,-0.42449361100000005,-0.112944189,0.12697175200000002,-0.48527572150000003
pcoli__hsTPH__1,-1.6064989801,0.064708835,-0.43643012200000003,0.09360618400000001,-0.175521843,-1.0967243425
pcoli__hsTPH__2,-1.4133812845,0.09849440500000001,-0.5736641880000001,0.043564501000000005,0.09615961,-0.9809825245
pcoli__hsTPH_E2K__1,-5.5790743082,0.9019469250000001,-0.125359269,-0.5716579890000001,0.526622704,-0.3183766275
pcoli__hsTPH_E2K__2,-5.623315205,0.8548870150000001,-0.087385535,-0.774450716,0.628575133,-0.3063947875
pcoli__hsTPH_E2K_N91I_P99C__1,-1.8071141803000002,0.24889085500000002,-0.329506452,0.202692071,-0.08709583800000001,-0.7407224925
pcoli__hsTPH_E2K_N91I_P99C__2,-1.1023319634,0.167138795,-0.42721245100000005,0.003575435,-0.018978383,-0.7195519345
pcoli__hsTPH_N158trunc__1,-4.111007411,0.30525573500000003,-0.040118541,-0.975307558,0.49277853,-0.3692697815
pcoli__hsTPH_N158trunc__2,-3.9858983266,0.36285334500000005,-0.089151637,-0.9806343980000001,0.481644575,-0.4899277475
pcoli__hsTPH_N174trunc__1,-5.6196870404,0.9229170050000001,-0.45094076,-0.384618308,0.19621347500000003,-0.5297338445
pcoli__hsTPH_N174trunc__2,-5.2337061521,0.6854901050000001,-0.25446565200000004,-0.716433536,0.490658674,-0.5399660135000001
pcoli__hsTPH_Ntermtrunc__1,-3.9323944354,1.094570805,0.081208522,-1.568799622,0.853001546,0.4352442445
pcoli__hsTPH_Ntermtrunc__2,-4.4278955083,1.385971565,-0.36300764,-0.9768274640000001,0.7565656460000001,0.6075804585
pcoli__hsTPH1__1,-5.550279753,0.893005295,-0.457813974,-0.437269283,0.680069985,-0.26073173050000004
pcoli__hsTPH1__2,-5.4770025654,0.8963619450000001,-0.416483586,-0.397786323,0.6759045060000001,-0.2792831045
pcoli__MBP__1,-2.7660523066,0.107615625,-0.911700291,-1.140861184,-0.573046228,-0.7889837015000001
pcoli__MBP__2,-4.2987397268,0.8126329750000001,-0.326153116,-1.226207122,-0.051903538000000006,-0.2934833025
pcoli__msCOMT__1,0.251117608,0.146692115,-0.417527969,-0.021112979,0.079404681,-0.5418198755
pcoli__msCOMT__2,0.0817353676,0.008338235000000001,-0.350991349,0.039959366,-0.044857836000000005,-0.5107075375
pcoli__ocAANAT__1,-1.0599185054,0.343833905,-0.39319892100000003,-0.048606564000000005,0.16575990100000002,-0.6138434605
pcoli__ocAANAT__2,-0.7054461141,0.31392150500000005,-0.40912006900000003,-0.144021231,0.2116699,-0.6652457935
pcoli__osTDC_K374H__1,-3.8291618403000003,1.283960655,-0.486733729,-1.025185535,0.851500016,0.39723650250000003
pcoli__osTDC_K374H__2,-3.9461139885,1.646649845,-0.540014471,-0.8850562999999999,0.979614336,0.5434466145
pcoli__osTDC_K374L__1,1.8043004074,-0.0025753950000000003,-0.341437437,-0.551923025,-0.064751683,-0.21983520550000002
pcoli__osTDC_K374L__2,1.9440460279,0.044617885,-0.278014552,-0.68403133,0.13687585800000002,-0.1407958105
pcoli__osTDC_K374Q__1,-4.0575799649,0.7409232450000001,-0.554256646,-0.35945396300000004,0.43024290200000004,-0.27608475250000003
pcoli__osTDC_K374Q__2,-4.5944054818,0.7893113850000001,-0.5038226680000001,-0.39302806100000004,0.45649869600000004,-0.1258541755
pcoli__osTDC_L360V__1,-0.3933002794,0.213034735,-0.557847917,-0.19431978700000002,0.17240939800000002,-0.7044672035
pcoli__osTDC_L360V__2,0.012139056300000001,0.286647295,-0.462101802,-0.446074342,0.273833125,-0.6702064145000001
pcoli__pmTPH__1,1.003532643,-0.542287796,-0.361514938,-0.12354388100000001,-0.33557125600000004,-0.8203616895
pcoli__pmTPH__2,1.0155739882,-0.41813227500000005,-0.25580899,-0.22536154,-0.103547147,-0.5814454735
pcoli__RFC__1,-2.547509937,-0.042492765,-0.39788874500000004,0.153328911,-0.193622802,-0.7457907865000001
pcoli__RFC__2,-2.529179524,-0.05563172500000001,-0.392249092,0.15010547400000002,-0.271951257,-0.8047283165
pcoli__RFCctrl__1,-4.1382925726,1.244599755,-0.444479887,-1.466247372,0.8765261360000001,-0.0115159385
pcoli__RFCctrl__2,-4.1302983347,1.195212395,-0.440878498,-1.620800682,0.8084935360000001,-0.0330519685
