,A,GlcC,ArcA,ihfB,PdhR
oxidative__wt_pq__1,1.1817641918,0.57004642,2.161495396,0.946614625,-0.457837302
oxidative__wt_pq__2,1.2868148235,0.593290705,2.173902676,0.9488081850000001,-0.47875083900000004
oxidative__deloxyr_pq__1,3.3297637795,1.118320668,2.132592106,0.874908725,-0.709217136
oxidative__deloxyr_pq__2,3.148670626,1.193433827,2.155119376,0.9672342150000001,-0.635146658
oxidative__delsoxr_pq__1,0.5206170055,0.17630130800000002,2.114133386,1.071325345,-0.699666961
oxidative__delsoxr_pq__2,0.8023931522000001,0.16489388600000002,2.045519786,1.168231695,-0.762532084
oxidative__delsoxs_pq__1,1.029874426,0.584746198,2.3445910960000003,1.135143795,-0.873888734
oxidative__delsoxs_pq__2,0.9102031936,0.6653744650000001,2.405278176,1.020138575,-0.9755214550000001
nac_ntrc__wt_csn__1,0.0918911659,-0.718654486,0.614107743,0.172544145,-0.034281075
nac_ntrc__wt_csn__2,0.1022232878,-0.6280787790000001,0.560547789,0.213025175,-0.107742839
nac_ntrc__wt_cytd__1,0.1906700141,-0.192931433,0.279501977,0.457530655,-0.10149343200000001
nac_ntrc__wt_cytd__2,0.1752688786,-0.40706385700000003,0.286099773,0.597994515,-0.32041271200000004
nac_ntrc__wt_gln__1,1.0072275538,-0.118895604,0.8913351260000001,1.040972635,0.286259751
nac_ntrc__wt_gln__2,0.8496609516,-0.220868911,0.8662795560000001,1.115534085,0.151075181
nac_ntrc__bw_delnac_csn__1,1.5112561594,-0.904927577,0.9463078960000001,0.215499185,-0.42536776800000003
nac_ntrc__bw_delnac_csn__2,2.0422305199,-0.9226628790000001,1.058494226,-0.16648385500000001,-0.20802858600000002
nac_ntrc__bw_delnac_cytd__1,0.6323205221,-0.363316,0.9694913660000001,0.46454559500000003,-0.32793236400000003
nac_ntrc__bw_delnac_cytd__2,0.8853553905,-0.48236211500000004,0.9866688160000001,0.423041565,-0.331221871
nac_ntrc__bw_delnac_gln__1,1.4479944542,-0.443855551,1.779034016,0.8464916450000001,-0.040888055
nac_ntrc__bw_delnac_gln__2,1.489857455,-0.309377312,1.7441336060000001,0.8042016750000001,0.0760518
nac_ntrc__bw_delnac_nh4__1,-0.44891078030000003,-0.933478828,0.532564653,-0.302034215,-0.11536692700000001
nac_ntrc__bw_delnac_nh4__2,0.011691690400000001,-0.871314585,0.613698527,-0.19284083500000002,-0.131267398
misc__wt_no_te__1,0.3343102113,-0.7539028940000001,0.985523586,0.868944275,-0.724696478
misc__wt_no_te__2,0.121917329,-0.5875274610000001,0.614279137,0.509379655,-0.40118576100000003
misc__bw_delcbl__1,0.6868466523,-0.24586315500000003,0.12568636,-0.339403675,-0.15397062
misc__bw_delcbl__2,0.6865425919,-0.22683860700000003,0.035046911,-0.297203465,-0.105016302
misc__bw_delfabr__1,0.7940590065,-0.140333635,-0.24226446100000001,-0.6204796650000001,-0.004561769
misc__bw_delfabr__2,0.6260638636,-0.44548695400000005,-0.291546346,-0.5922961330000001,-0.045542941
misc__bw_delfadr__1,0.7578918961000001,-0.49684892700000005,0.639510641,-0.26224984500000004,-0.085391515
misc__bw_delfadr__2,0.47737188,-0.447803102,0.6575469140000001,-0.136506935,-0.22761072200000002
misc__nitr_031__1,0.9969143445,-0.47932745800000004,1.407530216,0.036167395000000005,-0.250583428
omics__wt_glu__1,-0.8850760978000001,0.5089279760000001,-0.273254272,-0.13827825500000002,0.06452674600000001
omics__wt_glu__2,-0.5489851723,0.43924531600000005,-0.267923509,-0.251474605,0.18223065
omics__wt_gly__1,1.01665286,0.202320106,-0.30586483000000003,-0.8723242170000001,0.103512423
omics__wt_gly__2,0.7550347404000001,0.42790611500000003,-0.24486246900000003,-0.871424807,-0.068761445
omics__wt_thr__1,-0.5799353081,-0.7772391160000001,-0.121007954,-0.185728995,-0.9391882020000001
omics__wt_thr__2,-0.6637365369,-1.319054424,-0.04399066,-0.34076356500000005,-1.457824235
omics__bw_ac__1,10.2026168619,1.894401513,-0.048029848,0.647908585,-0.388006059
omics__bw_ac__2,9.8754342837,1.8696193170000002,-0.076148239,0.605473425,-0.39242139600000003
omics__bw_fum__1,3.5950785142,1.3003575170000001,-0.046794311000000005,0.018456405000000002,0.31977420500000003
omics__bw_fum__2,4.0082427483,1.118668494,-0.08552493700000001,-0.006356255000000001,0.42238204500000004
omics__bw_glc__1,-1.1089600523,-0.351209924,0.12043444,0.164126605,0.062792558
omics__bw_glc__2,-1.3266757459,-0.15192323300000002,0.131540097,0.15512309500000002,-0.021043047000000002
omics__bw_pyr__1,0.2776471022,1.28996139,-0.350962926,0.644921705,1.9707059550000001
omics__bw_pyr__2,0.8864190850000001,1.398324834,-0.34418755100000004,0.659472645,1.936045304
ompr__wt_nacl__1,-0.1860483464,-1.048471803,1.828340046,0.277552005,-0.201235614
ompr__wt_nacl__2,-0.1401114848,-1.195896527,1.957742426,0.08413458500000001,-0.139287985
ompr__bw_delompr_nacl__1,0.7600316691,-1.5396326180000002,1.3682953260000001,0.009492215,-0.517795405
ompr__bw_delompr_nacl__2,0.5245257337,-1.660911888,1.419179516,-0.13246892500000002,-0.39214284200000005
minspan__wt_ade__1,-2.5290255515,-0.489918122,0.393576953,0.323090545,-0.09057951800000001
minspan__wt_glc__1,-0.5896552618,-1.024167015,0.444636982,-0.0050519250000000005,-0.103345219
minspan__wt_glc__2,-1.164992955,-0.7449671870000001,0.371492769,0.045105535,-0.257543374
minspan__wt_glc__3,-0.3267360747,-0.762519354,0.331090588,-0.07972467500000001,-0.37063785600000004
minspan__wt_glc_anaero__1,-2.6733024050000003,-3.937336594,0.7573820960000001,-0.17243101500000002,-1.44621782
minspan__wt_glc_anaero__2,-3.7208897411,-4.455594322,0.696397778,-0.170063665,-1.157033806
minspan__wt_trp__1,-2.7449372488,-3.112921672,0.37565932,0.631325145,-2.865476355
minspan__bw_delcra_glc__1,-2.3933004024,-3.575933135,0.476845821,0.5065485750000001,-2.943334047
minspan__bw_delcra_trp__1,-2.5213448121,-3.445691211,0.5289642950000001,0.906130685,-3.076467355
minspan__bw_delmntr__1,-2.3591594253,-2.615513591,0.487748006,0.004072415,-1.7770054540000002
minspan__bw_delnac_ade__1,-2.0938333486,-0.592348961,0.105543914,0.073518865,-0.559075934
minspan__bw_delnac_glc__1,-0.5396044861,-0.255293351,0.32585684400000003,0.12347822500000001,0.621589324
cra_crp__wt_ac__1,10.1630568908,2.124343472,0.075213946,-0.30622956500000004,-0.525702854
cra_crp__wt_ac__2,10.121419891,2.267445634,0.040042087000000004,-0.352816565,-0.538083434
cra_crp__wt_fru__1,3.0530423592,1.056528284,-0.27503787900000004,-0.26311180500000003,-0.11232684500000001
cra_crp__wt_fru__2,2.9072382086,0.878072147,-0.23072129300000002,-0.088390225,-0.09817233
cra_crp__delcra_ac__1,8.0847520956,1.7168790660000002,0.252433879,0.08919740500000001,-1.00686102
cra_crp__delcra_ac__2,7.8223599929,1.6609999819999999,0.273945205,0.021087685000000002,-0.9991410660000001
cra_crp__delcra_fru__1,1.1525763111,-1.034370252,0.519048295,0.279636635,0.260383686
cra_crp__delcra_fru__2,1.3781887583999999,-0.7776204710000001,0.512524654,0.32569436500000004,0.192564855
cra_crp__delcra_glc__1,0.086902378,-0.187150804,0.126573136,-0.027273645000000003,-0.10144881600000001
cra_crp__delcra_glc__2,0.4520053262,-0.187579558,0.126137254,-0.13678458500000001,-0.141349147
rpoB__wt_031__1,10.076604536,1.667470674,0.396646588,-0.018986005,-1.017922743
rpoB__wt_044__1,4.1299538639,-0.091256295,0.45351927500000005,-0.16863898500000002,-0.308965633
rpoB__wt_lb__1,12.7407112706,2.109109166,1.5404025159999999,0.377391115,-1.75095554
rpoB__wt_lb__2,13.0539795747,2.1288021710000002,1.449866066,0.29310171500000004,-1.774719565
rpoB__rpoBE546V_031__1,8.894966248,1.087539384,0.685514203,0.34542376500000005,-0.8199488580000001
rpoB__rpoBE546V_044__1,8.170484903,0.8358025830000001,0.539784889,0.433644805,-0.42890291100000005
rpoB__rpoBE546V_lb__1,14.8677239631,1.130537242,1.181176256,0.154811065,-0.6087523020000001
rpoB__rpoBE546V_lb__2,14.8046629012,1.013295618,1.097910146,0.184431905,-0.51266319
rpoB__rpoBE546V_glc__1,0.9929851272,0.012142259,-0.042422106,-0.25137586500000003,0.026276332000000003
rpoB__rpoBE672K_glc__1,-0.33950518900000004,-0.40600973,-0.529459554,-0.868628418,0.022425782000000002
rpoB__rpoBE672K_glc__2,-0.2088473407,-0.24646530100000003,-0.47372824700000005,-0.841749195,0.212855711
rpoB__rpoBE672K_lb__1,11.0475804398,0.32602371900000005,0.035597011000000005,-0.730282673,0.319954736
rpoB__rpoBE672K_lb__2,10.8179212732,0.282905835,0.07509867,-0.70811133,0.38965814600000004
crp__wt_fru__1,11.8868591757,0.374761926,-0.19600093400000002,-0.120886425,-0.032701140000000004
crp__wt_glyc__1,8.0066513996,1.093313879,-0.08909652200000001,-0.235195225,-0.5084280800000001
crp__wt_glyc__2,7.4866919121,0.9106842070000001,-0.190341532,-0.226979175,-0.405594972
crp__delar1_glyc__1,4.6418728868,-3.695120464,0.584096822,0.817711665,-3.127014431
crp__delar1_glyc__2,3.6848570545,-3.6936092240000002,0.7408784060000001,0.8890342950000001,-3.8436888590000002
crp__delar1ar2_glyc__1,5.2202890621,0.5478445160000001,0.636325653,0.427391075,-1.016586504
crp__delar1ar2_glyc__2,5.3350752544,0.30129440900000004,0.7106710190000001,0.49290713500000005,-0.895830247
crp__delar1ar2_glyc__3,5.0230776472,0.165465832,0.7162020570000001,0.45579148500000005,-0.829477012
crp__delar2_glyc__1,-0.4240886786,-3.108253734,0.18458875400000002,1.075854265,-3.958226429
crp__delar2_glyc__2,-0.20435763710000002,-3.603201839,0.17830120100000002,0.8624663450000001,-4.231994271
crp__delar2_glyc__3,0.0074364124,-3.95472938,0.25819627,0.782298315,-4.5432915529999995
crp__delcrp_fru__1,9.4807842942,-0.669120856,1.391143806,0.7741806250000001,-0.736886252
crp__delcrp_fru__2,9.8196822995,-0.786650277,1.365476696,0.780515025,-0.863483387
crp__delcrp_fru__3,9.6197871077,-0.78300401,1.362720846,0.668204965,-0.8450574620000001
crp__delcrp_glc__1,5.5163447348,-0.245483417,1.358549616,0.9036337950000001,-0.89865973
crp__delcrp_glc__2,5.1196463023,-0.128090176,1.3477543060000001,0.880205215,-0.92614951
crp__delcrp_glc__3,5.1628764973,-0.062515109,1.385312096,0.9120195050000001,-0.884908311
crp__delcrp_glyc__1,2.6464901182,-1.699047133,0.928719166,0.895131325,-0.5202971160000001
crp__delcrp_glyc__2,2.4040761491,-1.477428095,1.041311906,0.8307353350000001,-0.537574407
crp__delcrp_glyc__3,2.4537547959,-1.8158629030000002,0.9504081660000001,0.894754805,-0.510853515
glu__glu_ale3__1,-1.6698537625,-3.653308886,0.9075265760000001,0.6064907850000001,-2.312111833
glu__glu_ale4__1,-1.1553119926,-1.702740595,-0.055828563000000005,-0.26191363500000003,0.6054965330000001
glu__glu_ale5__1,1.0852868596,-0.19258318400000002,0.09422176900000001,-0.846024697,0.47653446600000005
glu__glu_ale6__1,-1.4446069032,-0.7753034050000001,-0.407977407,-0.775242359,0.31308926200000003
glu__glu_ale8__1,-1.9956372971,-3.3685611619999998,0.9552785760000001,0.6607472950000001,-2.388974876
glu__glu_ale9__1,-2.4704782433,-3.082766207,0.5717934290000001,-0.066971575,-1.391385412
glu__glu_ale10__1,-2.132267839,-3.611818592,0.614706375,0.21387256500000001,-2.380753987
42c__wt_42c__1,0.41023846750000004,-0.9354407220000001,0.328591383,-0.314610025,0.5160822420000001
42c__42c_ale1__1,-1.0799768019,-2.572136219,1.071597756,0.116353545,-2.040921134
42c__42c_ale2__1,-1.3159244521,-2.062793879,0.330761637,-0.254239745,-0.23655378900000001
42c__42c_ale3__1,-1.1607441505,-1.160541689,-0.151671187,-0.295363645,0.515202438
42c__42c_ale4__1,-1.602910961,-3.432248039,0.032578979,-0.598037926,-2.280331935
42c__42c_ale5__1,-1.6977718074,-1.030143394,0.143125367,-0.42064137500000004,-0.012643003000000002
42c__42c_ale6__1,-1.4516101844,-3.969931645,1.327478846,-0.051506065000000004,-5.02955347
42c__42c_ale8__1,-1.9437494971,-3.089847131,0.7806890660000001,0.068028155,-2.982538775
42c__42c_ale9__1,-0.3329172213,-1.235004311,-0.22797266500000002,-0.241751655,0.312500951
42c__42c_ale10__1,-2.5879386874,-3.255288364,0.387994353,-0.179127275,-3.55566022
ssw__wt_ac__1,6.3644825918,0.5345417090000001,1.138140236,-0.346710805,-1.680577916
ssw__wt_glc__1,3.6358619744,0.039297893,0.199903728,-0.342105245,-0.7518898970000001
ssw__wt_glyc__1,4.9766178113,0.34289940100000005,0.945881736,-0.589388949,-0.042397767
ssw__wt_xyl__1,-1.7070720265000001,-3.490041003,-1.157955492,-0.050211675000000004,-1.207930679
ssw__glc_ale1__1,1.8534085951,-0.6841020710000001,0.17438198900000002,0.112337685,0.130216027
ssw__glc_ale2__1,-2.4446018453000002,-3.404292288,0.268899551,0.8555401050000001,-2.02569111
ssw__glc_ale3__1,-2.9382303879,-3.669736902,0.24444047800000002,0.353007465,-1.8397629850000001
ssw__glyc_ale1__1,0.7771698287000001,-0.85861277,0.127729871,0.5749310550000001,0.5207037290000001
ssw__glyc_ale2__1,-3.4141040926,-3.735295946,0.191632509,0.20948735500000001,-2.484053839
ssw__xyl_ale1__1,-1.1535484271,-1.932651312,0.368078151,0.125166975,0.48066751
ssw__xyl_ale2__1,6.2501712856000005,-0.5494629910000001,0.430075117,-0.22523246500000002,0.8242152650000001
ssw__xyl_ale3__1,-0.09951382680000001,-0.91403545,-0.032960972000000005,-0.522299721,0.364211679
ssw__glc_ac_ac2__1,-2.5461402477,-4.28395283,0.8775486560000001,0.171467045,-3.558344767
ssw__glc_ac_glc1__1,-2.7570124602,-1.234112311,-0.474772383,0.336416765,0.595155249
ssw__glc_glyc_glc__1,-1.1311861161,-3.063296688,0.030757539,0.527257035,-1.071632177
ssw__glc_glyc_glyc__1,4.3993119095,-1.947607499,-0.141775395,0.27466824500000003,-0.888787671
ssw__glc_xyl_glc__1,-2.4549267483,-2.559802185,0.5339402830000001,-0.35453504500000005,-0.459066719
ssw__glc_xyl_xyl__1,7.2451167484,-1.083203216,0.08377153,-0.20853702500000001,-0.262134138
ica__wt_glc__1,-0.6458109577000001,-0.776633576,-0.061878408,-1.114766093,-0.749749218
ica__wt_glc__2,-0.6986137652000001,-0.9697202770000001,-0.128401191,-1.198454692,-0.7010893140000001
ica__wt_glc__3,-0.5821109224000001,-1.281754134,0.18162740200000002,-0.531726669,-0.768398315
ica__wt_glc__4,-1.5737324301,-1.578652038,0.248907122,-0.262344285,-0.9456379290000001
ica__arg_sbt__1,3.7205950265,0.06285948300000001,0.202924761,-0.713059603,-0.530903741
ica__arg_sbt__2,3.8777482055,-0.23198905800000003,0.21404984100000002,-0.552746132,-0.276519326
ica__cytd_rib__1,10.3878018292,2.302648673,2.510750616,0.8413076650000001,-1.810975086
ica__cytd_rib__2,10.5113288277,2.151941261,2.531055996,0.716887895,-1.892201043
ica__gth__1,0.7309683777,-0.7116080610000001,1.198519576,0.23464762500000003,0.671924407
ica__gth__2,1.243611496,-0.847361503,1.214784426,0.036029945,0.421712148
ica__leu_glcr__1,-1.3470263619,-0.670653967,0.261485721,-0.38924391500000005,0.996743311
ica__leu_glcr__2,-0.6307783528,-0.7250834580000001,0.251424062,-0.49012625,0.9512901060000001
ica__met_glc__1,-0.9029236619000001,-0.8407701630000001,-0.199984399,-1.2518318019999999,-0.8382596470000001
ica__met_glc__2,-0.6512923953,-1.139460415,-0.27336614800000003,-1.190588725,-0.9668830110000001
ica__no3_anaero__1,-2.7826637583,-3.987643978,0.650216425,-0.11737177500000001,-1.037477432
ica__no3_anaero__2,-2.7248118835,-3.754353332,0.44755403200000005,-0.23463296500000003,-0.9851898990000001
ica__phe_acgam__1,-1.0359253219,-1.167669737,0.169901367,-0.88716264,-0.354140715
ica__phe_acgam__2,-1.0762346781,-1.0369167479999999,0.144579343,-1.056596459,-0.31635982
ica__thm_gal__1,4.9235318665,0.852356271,0.895444466,-0.164828625,-1.113765848
ica__thm_gal__2,5.0398544772,0.9860391190000001,0.9108855960000001,-0.156698685,-0.9440158620000001
ica__tyr_glcn__1,-0.9576089686,-0.94533195,-0.14113408800000002,-0.612021456,0.97122368
ica__tyr_glcn__2,-1.2538807476,-1.148893537,-0.040525296,-0.6368662970000001,1.050631621
ica__ura_pyr__1,0.7215875351000001,-0.383596912,0.08367163100000001,-0.315836855,0.163569034
ica__ura_pyr__2,1.940109426,0.310528193,0.19317804700000002,-0.11250578500000001,0.872596408
ica__wt_glc__5,-1.3075642391,-0.8949809070000001,0.13858604600000002,-0.197048255,-0.536646482
ica__wt_glc__6,-1.0149836701,-0.601029045,0.18780670700000002,-0.016725155000000002,-0.620304387
ica__bw_delpurR_cytd__1,-1.5716250221,-1.396050671,-0.051773211000000006,-0.756265837,-0.33453249100000004
ica__bw_delpurR_cytd__2,-3.0306486296,-1.075281977,0.400081995,-0.246303875,0.061985462000000005
ica__ade_glc__1,-2.6202539839,-1.131429721,0.385302005,-0.308254705,-0.026571177
ica__ade_glc__2,-1.5756335027000001,-1.461149025,-0.046425999999999995,-0.753961313,-0.248702689
ytf__wt_glc__1,-0.3542289483,-1.634351209,0.45113119700000004,0.048335155000000005,-0.527811268
ytf__wt_glc__2,-0.9102956467000001,-2.32388008,0.5947166890000001,0.008906585,-0.94009765
ytf__delyafC__1,-1.7871125284,-2.866690208,1.316309596,0.9312559250000001,-2.29715568
ytf__delyafC__2,-1.744407048,-2.558901223,1.314921426,0.8762793350000001,-2.16231755
ytf__delyeiE__1,-0.7508802824,-1.589114283,0.602912816,0.374492025,0.26891713100000003
ytf__delyeiE__2,-0.5119373219,-0.646634636,0.47886219500000005,0.10842385500000001,0.037812604
ytf__delyiaJ__1,-1.3007383446,-2.426588475,1.010078936,0.8927779450000001,-2.461437255
ytf__delyiaJ__2,-1.2150719218,-2.917649269,0.581776277,0.9751252050000001,-2.138384469
ytf__delyieP__1,-2.2882984605,-2.3096528320000003,0.584642129,0.41649266500000004,-1.864297304
ytf__delyieP__2,-1.6064489575,-2.231475785,0.38959575100000005,0.42112533500000005,-1.7261591840000001
ytf__wt_ph5__1,-0.2854134082,-0.80345086,0.916791876,0.077391735,-0.5507407430000001
ytf__wt_ph5__2,-0.6868826156000001,-0.5958615730000001,0.9727493060000001,0.130486615,-0.422834837
ytf__wt_ph8__1,-1.3198706018,-0.695674278,0.40225860500000005,0.172641955,-0.795913442
ytf__wt_ph8__2,-0.2551828109,-0.574651318,0.37994620900000003,0.207431095,-0.7453301950000001
ytf__delybaO__1,-2.0684785047,-2.46000528,1.101564286,0.7855035850000001,-2.263317002
ytf__delybaO__2,-2.0412653426,-2.5360508360000003,0.9576076560000001,0.670479245,-2.324673142
ytf__delybaQ__1,0.0923850751,-0.292410698,0.509436807,-0.104676025,-0.41909880200000005
ytf__delybaQ__2,0.4609932319,-0.392515123,0.59530664,-0.139979205,-0.39352652400000004
ytf__delybiH__1,-0.7876446436000001,-2.774158827,0.31018813300000003,0.183526605,-2.023556134
ytf__delybiH__2,-1.559658641,-3.084378941,0.597812501,0.5048975450000001,-2.566578347
ytf__delydcI_ph5__1,-0.3934349581,-0.6066688680000001,0.6471911260000001,-0.133531365,-0.5856428840000001
ytf__delydcI_ph5__2,-0.7784261215,-0.690338725,0.7488411960000001,-0.094717825,-0.622365169
ytf__delydcI_ph8__1,-0.5459401896,-1.066793906,0.46656071800000004,0.292940975,-0.66611771
ytf__delydcI_ph8__2,-0.752572376,-0.751638592,0.209286083,-0.073970795,-0.791099136
ytf__delyddM__1,0.5288627419,-0.20603420600000003,1.057162046,0.5608763050000001,-0.496892702
ytf__delyddM__2,0.2956238432,-0.158510322,1.017154226,0.493183935,-0.617469516
ytf__delyheO__1,-1.812925452,-2.391199565,1.222256766,0.7981991850000001,-2.689296058
ytf__delyheO__2,-1.763727848,-2.665910826,1.048374446,0.797997595,-2.476333394
fps__bw_glc__1,-0.8814275629,-0.42684126,0.012904309000000001,-0.593982416,-0.373094046
fps__bw_glc__2,-1.1058351062,-0.493378817,-0.003799583,-0.46387607100000006,-0.635333437
fps__fps_thrA_ale1__1,-0.6399222106,-0.8456649860000001,0.941336296,0.250692175,-0.728702261
fps__fps_thrA_ale1__2,-0.6876843001,-0.8935694030000001,0.8375840960000001,0.117195875,-0.998921644
fps__fps_thrA_ale2__1,-0.7814189323,-0.795315532,0.5460123210000001,-0.056704485000000006,-1.034767433
fps__fps_thrA_ale2__2,-0.5296646207,-0.964268204,0.593318514,-0.07788523500000001,-0.9729484460000001
fps__fps_serB_ale1__1,0.5217926381,-0.206072586,0.5135887640000001,-0.053282165000000006,-1.205482094
fps__fps_serB_ale1__2,1.0574634348,-0.105489626,0.48645864400000005,-0.17460455500000002,-1.189910353
fps__fps_serB_ale4__1,2.3374712009,-0.5050172510000001,0.514392266,0.330804415,-1.647507902
fps__fps_serB_ale4__2,2.764988384,-0.160641435,0.5490338840000001,0.34874165500000004,-1.320851554
fps__fps_ptsI_ale1__1,5.0750640468,0.610552596,0.677961232,0.18153876500000002,-1.352098323
fps__fps_ptsI_ale1__2,5.3983963123,0.737868246,0.664224993,0.07463568500000001,-1.258441252
fps__fps_ptsI_ale3__1,4.5261653073,0.5744238070000001,0.12885385700000002,-0.048072745,-1.099172056
fps__fps_ptsI_ale3__2,4.4653808793,0.524524667,0.213223601,-0.084592575,-1.031647847
