,A,TdcA,Crp,Fnr,ihfB
abx_mega__polmyx_h2o__5,-5.0399419025,-3.1403631493,-0.5778881676000001,0.47019160320000003,-1.0658638001
abx_mega__naoh-6__5,-1.0996101481,-1.0692533500999999,0.2383405456,0.4263555999,-0.4030416777
abx_mega__teix_dmso__11,1.5381263181,0.5865014857,0.2231626615,0.0158778074,-0.3592908259
abx_mega__van_h2o__3,-4.1263167923,-1.4733408463,-0.6145709097000001,-0.353805546,-1.4169871254
abx_mega__teix_dmso__12,3.3588501495,-1.0450047828,0.0065499987,-0.0949833372,-0.7704255608
abx_mega__dox_dmso__6,-2.1634717074,-4.9705467239,-0.2166458346,-0.0402154183,1.4216113671000001
abx_mega__teix_dmso__13,-1.3601432419,-2.3087956912,-0.6082655704000001,-1.0545825032,-0.5411210531
abx_mega__h2o-7__3,5.2512693841,0.7801214636,0.012213341,0.0329465014,-1.3035955075
abx_mega__str_h2o__4,-9.468736605,-7.6070053445,-0.8489028276,0.49062571110000003,1.3887672586
abx_mega__tec_h2o__3,-13.5726655975,-7.3112474002,-1.5276697252,-2.5030278976,0.8136457702000001
abx_mega__phos_h2o__7,1.0816062587,0.8177597302,0.23647347670000002,0.22288803100000001,-0.698496408
abx_mega__chl_h2o__5,-11.3288737044,-4.2452580404,-2.8546736802,0.35465275100000004,-1.103713867
abx_mega__polmyx_h2o__6,-4.0317659727,-4.889684194,-0.6676717403,0.49303985780000004,1.2386235294
abx_mega__teix_dmso__14,2.079047119,0.4345292067,0.10364661430000001,0.0909615292,-0.2659310432
abx_mega__rif_dmso__7,-1.682908654,0.10728877490000001,-0.8174938777,-0.6050113022,-0.0737889784
abx_mega__ramo_h2o__3,-9.4391169431,-2.9201035873,-0.1972418484,-0.9469901951,-0.9006875255000001
abx_mega__fidax_dmso__4,4.0088277174,-0.7252168955,-0.2550231206,0.0893514383,0.2081297598
abx_mega__teix_dmso__15,5.7943037443000005,-0.3826832127,-0.1637807405,0.533781862,-1.3784560639
abx_mega__thio_dmso__4,-6.8260798425,-0.9637759947000001,-1.3135012281,-0.5504288499000001,-2.3822049737
abx_mega__rif_dmso__8,-1.8123567208,0.27157612810000004,-1.2176583871,-1.5708370051,0.4239930953
abx_mega__reta_dmso__4,-12.2017826955,-5.118135034,-2.7449780099,0.025528003,-1.4708029085
abx_mega__inh_h2o__4,-13.054891108,-4.0268962352,0.1674650962,1.1960883277,-1.7224261519000001
abx_mega__novo_dmso__2,-6.8346340267,-4.1800200234,0.7184192778,0.7337960436000001,-1.5435894269000001
abx_mega__dcs_h2o__3,-2.2153255298,-0.8085397446,-0.0899811296,0.16543111060000001,-1.8093958038
abx_mega__h2o-8b__3,6.0846848312,0.9905617242,-0.0284053616,-0.3013275018,-0.9876997408
abx_mega__valin_dmso__3,-4.5181238811,-1.5634586889,-0.4440190169,0.0524331097,-0.3076214923
abx_mega__h2o-2__1,-1.233144361,-5.6962403592,-0.3742459546,-0.1296792457,2.3779477235
abx_mega__cro_h2o__4,-5.1806043467,-1.0351582873,-0.0823108953,-0.1166385846,-0.6260783282
abx_mega__dcs_h2o__4,5.2453439028,0.2426062012,0.19009073370000001,0.5228202102,-1.3243610216000001
abx_mega__str_h2o__5,-4.1439871588,-1.4252169611,0.1230572979,0.0620767183,-1.913245468
abx_mega__h2o-8a__3,-10.3948247107,-1.7693634887,-0.3090692798,-0.1670867104,-1.8270254236999999
abx_mega__dox_dmso__7,-1.3139000284,0.2839342104,0.1271493457,-0.023023933200000003,-0.5718133694
abx_mega__doxo_dmso__2,3.2367353074,-1.3545309468,-0.057352962300000004,-0.1780022674,-1.692727136
abx_mega__teix_dmso__16,-6.2828193273,-2.7038241004,-0.7911037301,-1.288192235,-0.6914483507
abx_mega__rfp_h2o__3,-6.490385192,-3.2051888241,-2.2550692285,-1.1735091948,0.45608091370000003
abx_mega__ethanol-10__3,-0.43194485520000003,0.24680020230000002,0.09459037740000001,0.4256665049,-1.6076887017
abx_mega__naoh-2__2,-4.6934914767,-4.8341861494,-0.3417330189,-0.14596955720000002,1.7492043202
abx_mega__van_h2o__4,-8.3998454623,-2.6632482902,-0.7655932475,-0.6767342955,-0.7823283851
abx_mega__sacet_h2o__2,-14.4222345416,-6.7867118715,-0.8230648089,1.5844404703000001,2.1890417573
abx_mega__monac_dmso__4,-12.6415588176,-5.753155622,-1.0244460877,1.4941188956,0.4806726161
abx_mega__h2o-2__2,-1.4286664676,-3.029833082,-0.3020521984,-0.0048985968,2.1503019243
abx_mega__zeocin_h2o__5,-2.9696993475,-0.9380060145,0.0940214917,0.23466406990000002,-1.9090493219
abx_mega__nor_naoh__5,2.8217255334,-0.9474608720000001,0.0455558508,0.10958004780000001,-0.9203707726
abx_mega__naoh-9__2,1.7631921128,-0.6349511133,0.22416250880000002,0.2428538366,-0.6959742576
abx_mega__dmso-7__3,3.0338510116,-0.494784959,-0.4554145486,0.0122195926,-0.7680530929
abx_mega__van_h2o__5,-6.7795705859,-2.5668556771,-0.9496879326000001,-0.7705289413,-1.0549421924
abx_mega__flavo_dmso__4,1.2516406575,-1.0419586543,-0.14394191280000002,0.14097936390000002,-1.5490004049000001
abx_mega__novo_dmso__3,-6.6271566947,-3.878456074,0.257330798,0.7008066596,-1.007280809
abx_mega__polmyx_h2o__7,-2.6444359566999998,-0.4071175925,-0.3373228733,-0.2315847967,-1.4086176609
abx_mega__teix_dmso__17,5.2018529514,0.3511864977,0.035948117,0.0029379619,-1.0295143598
abx_mega__doxo_dmso__3,0.6737067643,-1.8601885116,-0.3182627866,0.2023907492,-1.6932599032
abx_mega__mem_dmso__6,1.001268738,-1.4909396412,-0.1118469182,0.1023474546,-0.4320461095
abx_mega__h2o-1a__3,-0.7486189605,-0.47594170830000004,-0.0372321217,0.09042078,-0.0815377088
abx_mega__bacit_dmso__3,-7.3181650349,-1.338908742,-0.4922607946,-0.36047292010000004,-0.08661096330000001
abx_mega__dox_dmso__8,-2.0963870831,-4.1282019847,-0.4416388787,-0.15851963700000002,1.0713928878
abx_mega__teix_dmso__18,0.9509665554000001,0.32375483400000005,0.0105278607,-0.47527159550000003,0.0859108769
abx_mega__h2o-6__3,1.1851611513,0.8632431021,0.2876777482,0.1865548514,-0.5434080902
abx_mega__pen_h2o__5,-4.5633914527,-0.6394726737,-0.1645882529,-0.3567155809,-0.4315676376
abx_mega__lzd_dmso__4,-10.5932378359,-3.4772105999000003,-0.8421746734000001,0.4367343567,-1.1390807783
abx_mega__daro__1,-13.4819048982,-5.5129325389,-0.7797289048,0.6625246456,-1.4467053043
abx_mega__solv__1,-12.7336590031,-6.5965314795,-0.9412126322000001,0.7880810208,-1.3026676412
abx_mega__daro__2,-13.5645875323,-6.2512637031,-0.555678611,0.6348490171,-1.4595111938
abx_mega__daro__3,-13.2717448332,-5.9032458475,-0.38526479500000005,0.5130885568,-1.1597284343
abx_mega__solv__2,-12.2606467199,-6.4288347288,-1.0984957077,0.7836153299,-1.5922904276
abx_mega__solv__3,-13.534667351,-5.755296047,-0.4458656036,0.5666938681,-1.2242512257
abx_mega__dmso-4__1,-2.9176001993,0.2138709581,-0.23661516940000002,-0.2069186369,0.6714071664
abx_mega__kirr_dmso__1,-11.3536117598,-3.9772547571,-1.8181327083,0.30096120800000004,-0.6753540017
abx_mega__kirr_dmso__2,-12.3421278979,-4.1794516516,-2.037821897,0.2233268874,-0.6499896119
abx_mega__kirr_dmso__3,-11.8559940967,-4.4916531707,-2.2059426753,0.36914748480000004,-0.6026302438000001
abx_mega__dmso-4__2,-1.7062363181,0.6009670097,-0.4792645071,-0.38116480880000003,0.2388964468
abx_mega__dmso-4__3,-1.9136991123,-0.2013001361,-0.054275376300000004,-0.179866355,0.6331582822
ackA_pta__dnaA46_del_ackA__1,-1.0439826993,0.378246236,1.2971935035,0.3573392885,0.3417530218
ackA_pta__dnaA46_del_ackA__2,-1.2094765568,0.6711648834,2.020927993,0.5215083736,0.46574061040000003
ackA_pta__dnaA46_del_ackA__3,-0.5892524294,0.3469696955,0.5760517667,0.4033689451,-0.0820151137
ackA_pta__dnaA46_del_pta__1,0.6151418854,1.8354209862,2.383091682,0.10380176390000001,0.7163691619
ackA_pta__dnaA46_del_pta__2,-0.8873334705,0.4320706233,1.2512872247,0.4097892231,0.0582164146
ackA_pta__dnaA46_del_pta__3,-0.7473577067,0.38454221720000004,1.4331106707,0.5224825499,0.3291020489
ackA_pta__dnaA46__1,-0.0138758369,0.11449260750000001,0.1517886605,0.1528474884,0.0307312722
ackA_pta__dnaA46__2,0.3779661754,0.4582926665,-0.2646015759,0.3481605142,-0.7027882675
ackA_pta__dnaA46__3,0.1449612545,0.41283334930000004,0.256464884,-0.0266460084,0.0423091795
ackA_pta__del_ackA__1,-1.0150685905,0.1396498227,0.9591927252,0.1774931888,0.3616571047
ackA_pta__del_ackA__2,-1.2254702204,0.9451702632000001,2.5388323397,-0.1232001154,0.8136953180000001
ackA_pta__del_ackA__3,-1.034639874,-0.0767120783,0.9744724369000001,0.190084841,0.3255633119
ackA_pta__del_pta__1,-0.3515162947,0.0676504618,-0.30103145470000003,0.2671184528,0.1191264814
ackA_pta__del_pta__2,-1.1292173937,0.7004754742,1.2020478367,0.2566617834,0.5818783374000001
ackA_pta__del_pta__3,-0.7182122302,0.5694558334,0.7380002376,0.1341478918,0.3624424913
ackA_pta__wt__1,-0.067298674,-0.2333548771,0.0829169912,-0.0535312287,-0.0459312133
ackA_pta__wt__2,-0.2314244704,0.2314961902,-0.075921268,0.0033558917,0.0124592081
ackA_pta__wt__3,0.29872314450000004,0.0018586870000000001,-0.006995723200000001,0.050175337,0.0334720052
anticancer__5fu__1,-3.0319339332,0.1430966981,-0.2546401567,0.0681602907,0.2901538582
anticancer__5fu__2,-2.1235655827,0.8015533971000001,-0.30518404320000003,-0.1688407481,0.0467296974
anticancer__cap__1,-0.932657001,-0.7872278092,-0.5181824078,0.44868520630000003,0.7931308635000001
anticancer__cap__2,-2.4827492722,-2.1760528282,-0.675081557,0.41306374030000004,0.7752613471
anticancer__cap__3,-3.0575742648,-2.1483746482,-0.7835359689,0.3264594677,0.7093392535
anticancer__wt__1,-0.674714017,-0.31514650180000003,0.2440588662,0.28664804520000003,0.21807747260000002
anticancer__wt__2,0.9503592138,0.3339136211,-0.0309117965,-0.0931429685,0.0446351909
anticancer__wt__3,-0.2756451968,-0.0187671193,-0.21314706960000002,-0.1935050767,-0.2627126635
anticancer__5fu__3,-4.5930625543,-0.9692892641,-0.39514538390000004,-0.101350492,0.23573169940000002
bio_pln__aero_pln__1,0.16420046770000002,0.12155108740000001,0.1831441383,-0.0045074173,0.0870960743
bio_pln__aero_pln__2,-0.16420046770000002,-0.12155108740000001,-0.1831441383,0.0045074173,-0.0870960743
bio_pln__anaero_pln__1,1.010704967,0.8395128333,-0.1003374077,0.0400032595,-0.5189584420000001
bio_pln__anaero_pln__2,-0.6946735784,-0.5340164176000001,-0.0489066405,0.3296413226,-0.5667947443
biocide__bzcl_12h__1,0.11308076500000001,0.4011330074,-0.1152614403,0.2247859218,-0.0914716639
biocide__bzcl_12h__2,0.9184398641,0.2881543653,0.33069778580000003,0.1810715899,1.1022593053
biocide__bzcl_12h__3,0.6700730069,0.37412620010000003,0.0395780566,0.1722943406,0.19634162160000002
biocide__etoh_12h__1,-1.4126066249,0.6971238554,0.0799160108,0.4185490194,0.2495665894
biocide__etoh_12h__2,-1.3820144948,-0.1713193047,0.13476163600000002,0.4755510751,0.29509045100000003
biocide__etoh_12h__3,-0.6470645483,0.1518058408,0.1271931801,0.5168922582000001,0.28974472560000003
biocide__gluald_12h__1,0.1267445723,0.4149264012,0.3101981754,0.422114445,0.9448648483000001
biocide__gluald_12h__2,0.0490221834,0.0182054471,0.16749059400000002,0.285798337,0.7843541674000001
biocide__gluald_12h__3,0.21025418240000002,-0.2811976042,0.2033144985,0.2501234208,0.726623537
biocide__h2o2_12h__1,0.3324132242,-0.33947398440000004,0.0350800225,0.316269336,0.6493503178000001
biocide__h2o2_12h__2,1.066860626,0.5306324497,-0.018607714600000002,0.2082039373,0.4943468273
biocide__h2o2_12h__3,0.9059217757,0.2457682639,0.0177745832,0.1760932673,0.6880973691000001
biocide__2ppoh_12h__1,-0.5999707952000001,1.0377753937,0.1296212176,0.5466445614000001,0.2493841334
biocide__2ppoh_12h__2,-0.1585774524,0.602708227,0.0410003929,0.5152025342000001,0.2449383377
biocide__2ppoh_12h__3,-0.5187553704,1.3890043806,0.1329939336,0.400732146,0.4621122998
biocide__paa_12h__1,0.14834249,-0.306299,-0.0046637408,0.1717214819,0.5176384229000001
biocide__paa_12h__2,0.1052802973,0.2173349178,-0.0345939636,0.0191047924,0.4073150236
biocide__paa_12h__3,0.30849142500000004,-0.3479714914,-0.0639964626,0.3088587501,0.6503996628000001
biocide__phe_12h__1,-0.6024919339,0.6868850667,0.2637505564,0.2009671556,0.6639244288
biocide__phe_12h__2,0.5234480103,0.024014009700000002,0.1366857256,0.0443876464,0.3868195097
biocide__phe_12h__3,1.1520376633,1.3811064065,0.12908140170000001,0.2179832945,0.5192932066
biocide__pvp-i_12h__1,1.6842002386,1.255529601,-0.0130459532,0.332161076,0.6321485308
biocide__pvp-i_12h__2,-0.0587992985,-0.5486230536,-0.051017588700000005,-0.0487828519,0.2311268955
biocide__pvp-i_12h__3,0.4380264675,0.9431030450000001,-0.0771750924,0.22229229550000001,0.6180081473
biocide__bleach_12h__1,1.0897162436,0.73830081,0.0070308263,-0.13260173050000001,0.46617491
biocide__bleach_12h__2,1.1173884605,0.5142277283,-0.0562055273,0.0773141388,0.4315701879
biocide__bleach_12h__3,1.2575712146,1.0118467296,-0.019864096300000002,-0.0241015952,0.45112579270000003
biocide__chx_12h__1,-0.148713539,0.1672242676,0.1456210242,0.5893290409,0.7957131788
biocide__chx_12h__2,0.512230761,0.47312691770000004,0.0296414633,0.3070388345,0.8701562925
biocide__chx_12h__3,0.7450171109,0.20582719130000002,0.1012229557,0.2197501316,0.8526435267
biocide__bzcl_30m__1,-0.1005492841,0.30974925340000004,0.0599384649,0.287546719,0.1601230415
biocide__bzcl_30m__2,-0.1838974031,-0.3797033805,0.1659899168,0.40118421330000004,0.48453991290000004
biocide__bzcl_30m__3,0.10726905410000001,-0.4287965909,0.13117654180000002,0.388749069,0.31157401970000004
biocide__phe_30m__1,-1.9381684317,0.1154723104,-0.45115989980000004,0.20197490540000002,-0.46288554660000003
biocide__phe_30m__2,-1.1640018464,0.0252238488,-0.042227577700000005,0.17172482890000001,0.1014258158
biocide__phe_30m__3,-0.5799089143,-0.2762067346,-0.3036384238,0.2927978321,-0.327382092
biocide__pvp-i_30m__1,0.5525128307,0.2139774754,0.0831416516,0.2198247872,0.4817377311
biocide__pvp-i_30m__2,-0.2124284142,0.5551771511,0.1639234027,0.0283784921,0.6106854175
biocide__pvp-i_30m__3,-0.2329471437,0.1327887395,-0.0031211273,0.1787224295,0.3451857055
biocide__ctrl_12h__1,-0.3869298795,0.6348153024000001,-0.0810982225,0.35757155150000003,0.335406578
biocide__ctrl_12h__2,0.0439261659,0.4198540316,-0.1099524013,0.32179454960000003,0.0598735725
biocide__ctrl_12h__3,0.8656253526000001,0.7039728989,0.0403956206,0.2417419562,0.4995995406
biocide__ctrl_30m__1,0.1250230788,0.005620782600000001,0.2016413779,0.014165511200000001,0.21691756980000002
biocide__ctrl_30m__2,-0.0401475093,0.3500786084,-0.2203103585,0.052952773200000004,-0.2148037003
biocide__ctrl_30m__3,-0.0848755696,-0.35569939110000004,0.0186689805,-0.0671182844,-0.0021138695
clpP__wt__1,0.18583733030000002,-0.2630786731,-0.0666339028,-0.0865634136,-0.0015720619000000001
clpP__wt_DPTA__1,0.1916691681,0.3930043273,0.503766096,1.4925420012,0.3465855611
clpP__wt__2,-0.177147142,-0.2368944724,-0.1321270107,0.0187624909,-0.39464521020000004
clpP__wt_DPTA__2,-1.0221750958,1.1190288737,0.4881845549,1.3185055078,-0.2148670462
clpP__wt__3,-0.0086901882,0.4999731455,0.1987609135,0.0678009227,0.3962172721
clpP__wt_DPTA__3,-0.5249736205000001,-0.4790711084,0.5070739993,1.2534834047,0.2317067461
clpP__delclpP__1,0.3329444221,0.5671095222,-0.8734644257,0.0170366385,-0.2767926549
clpP__delclpP_DPTA__1,0.096102646,-0.4790711084,0.0105121308,1.3079558571,-0.4209052057
clpP__delclpP__2,-0.19457287780000002,-0.4790711084,-0.3758395962,-0.0336556815,-0.1584630387
clpP__delclpP_DPTA__2,-0.22563875560000002,0.011450299,-0.080117849,1.0205551288,-0.6458514533
clpP__delclpP__3,-0.31148944,-0.4790711084,-0.5751663553,0.0949490676,-0.0375685068
clpP__delclpP_DPTA__3,-0.4402344193,-0.4790711084,-0.1688967908,1.441513244,-0.2555400746
colombos2__delydcR__1,0.6811252859,0.8371558182000001,-0.0693545751,-0.1323695671,0.036128813
colombos2__delydcR__2,1.1059413691,0.5180929348000001,-0.33321683020000004,-0.2324718932,-0.1014112152
colombos2__delydcR__3,-0.5626553097,0.07211792510000001,-0.0393089613,-0.10928785190000001,-0.33370757
colombos2__delyjiR__1,0.3575743802,-0.46794557670000003,-0.099687806,-0.32368347410000003,0.6122663315
colombos2__delyjiR__2,0.7532213595,0.016759486100000002,0.25691065290000004,-0.11529488510000001,-0.18541421200000002
colombos2__delyjiR__3,0.6301317371,-0.3539988183,0.162327729,-0.22967213860000002,-0.1877390568
colombos2__wt__1,-0.466351002,0.0584370418,0.2204930321,0.2338020884,0.4030636574
colombos2__wt__2,0.17157868880000002,1.0935524986,-0.4360373755,-0.3037351931,0.0131742564
colombos2__wt__3,0.2947723131,-1.1519895405,0.2155443434,0.0699331047,-0.4162379138
crp_k100__ar1_ar2__1,-9.770089932,-6.8443558703,-1.2995977401,1.1604539591,0.9058984181
crp_k100__ar1_ar2__2,-10.0817743664,-7.0839389688,-1.3858488461,0.4299474667,0.3372727179
crp_k100__ar1_ar2__3,-9.0149995341,-6.9905114723,-1.1551255076,0.3209733046,0.2070695586
crp_k100__wt__1,0.77960715,0.0702878042,-0.0264047357,0.3724001926,-0.008781891600000001
crp_k100__wt__2,1.1146700288,0.4303045498,0.1464903964,-0.1817715842,0.1159388298
crp_k100__wt__3,-1.8942771789,-0.5005923539,-0.1200856607,-0.1906286084,-0.1071569381
crp_k100__K100Q__1,3.3881716567,0.3232101446,-0.2522707463,-0.37520259570000003,-0.0083563761
crp_k100__K100Q__2,-1.0090591438,-0.1524243297,-0.2711134562,0.0849805542,-0.1669905288
crp_k100__K100R__1,7.4920081893,1.2753153053,-0.0595239595,0.2663450693,0.20314510130000002
crp_k100__K100R__2,1.2856887748,-0.440860379,0.5050291552,-0.4927120686,0.47657710410000004
crp_k100__K100R__3,4.2316839523,0.0045988526,0.0660056332,-0.0509766252,0.2700813805
csrA__wt_t00__1,-0.6736150588,-0.6075870922000001,-0.13018558560000001,-0.0513239485,-0.0993100443
csrA__wt_t02_30__1,3.0796292305,-3.1121694,-1.1339696385,-2.3506769454,0.0998917893
csrA__wt_t05__1,7.3945049015,-3.7692228682,-2.4550083112,-5.1327364186,0.3514798276
csrA__wt_t10__1,7.2963651421,-3.9808802617000003,-4.1870252178,-5.1188929344,1.0705500595
csrA__wt_t15__1,4.0524013083,-3.428880482,-3.2111292318,-4.3981483095,1.4234215681
csrA__delcsrA_t00__1,-2.336189551,-0.08683247250000001,0.3613869819,-0.1353633723,0.1706238948
csrA__delcsrA_t02_30__1,1.877598058,-3.4373457026,-0.6674396287000001,-3.5406721412,0.4918520685
csrA__delcsrA_t05__1,5.5176661886,-3.8215172729,-2.2221447579,-5.2387007732,0.8975972293000001
csrA__delcsrA_t10__1,5.1834920757,-3.7398135203000002,-3.4198734015,-4.5451895689,1.0836947918
csrA__delcsrA_t15__1,2.8384461763,-3.9808802617000003,-3.2339359789,-4.1218901623,1.6690505328
csrA__wt_t00__2,0.6736150588,0.6075870922000001,0.13018558560000001,0.0513239485,0.0993100443
csrA__wt_t02_30__2,5.9624956076,-2.7679965706000003,-1.2511893155,-2.7297899689,0.252113582
csrA__wt_t05__2,10.7832888753,-3.9808802617000003,-2.3292575708,-5.6583522764000005,0.5647996376000001
csrA__wt_t10__2,10.1879116583,-3.9808802617000003,-4.1135135934000004,-5.0748165103,1.3226622664
csrA__wt_t15__2,4.8680946658,-3.542326862,-3.434645459,-3.9025083213,1.6822680893
csrA__delcsrA_t00__2,-3.1893358236,-1.3325516164,0.1876233269,-0.0606556909,0.0748492973
csrA__delcsrA_t02_30__2,1.1281691767,-3.3099916321,-1.1638283926,-3.6474522219,0.3824540121
csrA__delcsrA_t05__2,2.8656361744,-3.9808802617000003,-2.0312934097,-5.2328087462,0.6218532665000001
csrA__delcsrA_t10__2,3.5396162233,-3.5533834161,-3.5341055024,-4.6032559245,1.5451177489
csrA__delcsrA_t15__2,1.2976620094,-2.8372776726,-3.0369515843,-3.272672501,1.6794614229
cstr_pfr__str_0005m__1,-0.1039016777,0.014840523500000001,0.1036371583,0.2888071605,-0.19552296660000001
cstr_pfr__str_0010m__1,-0.12846639070000002,0.0348558729,-0.2296760947,0.1720216361,-0.33676205870000003
cstr_pfr__str_0025m__1,-0.1136091102,0.31051412300000003,0.0383571309,0.2293302324,-0.4678555526
cstr_pfr__str_0045m__1,-0.0215504449,0.1916478319,0.0360981407,0.21523521,-0.4951556387
cstr_pfr__str_0075m__1,0.1811818445,0.31277058150000003,0.0112518975,0.11560876120000001,-0.42116024230000004
cstr_pfr__str_0120m__1,0.1139484934,-0.0720022916,0.0065400067,0.1209232236,-0.3693426452
cstr_pfr__str_0210m__1,-0.1058971913,0.1136940917,0.0613117897,0.19522726210000002,-0.3916075934
cstr_pfr__str_0330m__1,1.2508426338,1.4925829788,0.0752505852,0.1179972345,-0.3751414215
cstr_pfr__str_1500m__1,1.4575120527,1.6905488628,0.0646232551,0.1502372341,-0.3437698719
cstr_pfr__str_1560m__1,-0.1834010321,0.2445557783,0.0745769649,0.14022645620000002,-0.3634793157
cstr_pfr__str_1680m__1,-0.23292187800000003,0.0865697337,0.0132959954,0.11782350750000001,-0.3447350557
cstr_pfr__str_ref1__1,0.1591293218,0.2126031915,0.0309166155,-0.014069373100000001,-0.013629433100000001
cstr_pfr__str_ref2__1,-0.0246843591,-0.2002693049,0.050854043200000004,-0.0315630531,0.0438769886
cstr_pfr__str_ref3__1,-0.15145316250000002,0.153446146,0.0781229599,-0.0141549879,-0.0778520007
cstr_pfr__pfr_P5_0005m__1,0.3450808308,-0.2179791559,0.269221989,-0.1106713146,0.0540694228
cstr_pfr__pfr_P5_0010m__1,0.6991912376,0.0280390823,0.0489485095,-0.2344536919,-0.3380115139
cstr_pfr__pfr_P5_0025m__1,0.5696195485000001,-0.0170986749,0.2725286431,-0.0826404376,-0.4061420535
cstr_pfr__pfr_P3_0025m__1,0.621031462,-0.058554906600000005,0.079938994,-0.0256008087,-0.36089320010000003
cstr_pfr__pfr_P1_0025m__1,0.0066234446,0.1161926343,-0.0319597258,0.0782023473,-0.3537627923
