,A,MarA,MarR,Fis,Crp,Rob,AcrR,Cra,SoxS,CpxR
opex__rif__1,2.3102149139,1.7189191922,1.2635409421000001,2.0385861757,-1.0991152194,-1.378823734,0.6612580311,-0.1194489167,0.2029175772,-0.2747300298
opex__rif__2,3.5307545151,1.8148463673,1.1515430182,1.7348079667,-0.7051006932,-1.1522475135,1.1611457513,-0.4480780991,0.6236412165,-0.2510203231
opex__rif__3,2.9462128137,1.7116578297,1.0252626295,2.2258016382,-0.929753295,-1.175165839,0.8550737914000001,-0.3204030815,-0.1722597825,-0.2968256698
opex__naocl_amp__1,0.8694213679,0.3833468068,1.0084455455,-0.0348688222,-0.0408171479,0.0900755236,0.5854867299000001,0.2280423662,-0.4978581998,-0.0269963283
opex__naocl_amp__2,0.2691895064,-0.1281844308,0.447146068,0.029804262800000002,-0.17322884830000002,0.1311440397,0.3518365298,-0.3420724435,-0.09915621100000001,-0.0235963058
opex__naocl_amp__3,0.3672504559,0.4924163521,0.3580382844,-0.0969163918,-0.17670345610000002,-0.0334341206,-0.2057797277,-0.1789137036,-0.10192996260000001,0.0165516054
opex__naocl_kan__1,0.2903689585,0.4468200076,0.2698514403,0.2610054791,-0.1133158625,0.0011323836,0.1461097107,0.1027047519,-0.6283300836,-0.0304030759
opex__naocl_kan__2,0.2033406502,0.1191513695,-0.0102329979,0.1561213528,-0.0346631081,0.0198273768,0.06262173310000001,0.1911880287,-0.5703433586000001,-0.0740950018
opex__naocl_kan__3,-0.3137357662,0.0365143246,-0.13866591550000001,0.2889994125,-0.1636875546,-0.1317694119,0.1854390841,-0.1491217709,-1.2717397954,-0.19661251370000002
opex__naocl_nor__1,0.0525275414,0.1616300815,-0.1499254065,0.3265769888,0.0453136418,-0.025457522000000003,0.0322115404,0.09587075610000001,0.18279047950000002,0.1853049702
opex__naocl_nor__2,0.5908295596,0.2683392162,0.12131743730000001,0.207254134,0.1758445305,-0.037597115300000004,0.3339783838,-0.1428046738,-0.2505597747,0.1400148331
opex__naocl_nor__3,-0.0182884323,-0.3031838357,-0.44884928630000004,0.7210841665000001,0.16750353580000002,-0.0249022926,0.4228332221,0.0473687988,0.0624804797,-0.0510896458
opex__naocl_rif__1,3.8944002128,2.1611826548,1.1356489447,1.769784875,-0.8846690774,-1.1814087457,0.23086282230000002,-0.1261292315,-0.5946799136,-0.27868733560000003
opex__naocl_rif__2,3.0420518095,2.1329629542,1.5683102883,1.7030705576,-1.0415023493,-1.0967091915,0.7959434473,-0.0805893801,-1.2090867447,-0.1656410395
opex__naocl_rif__3,1.971262765,1.6547473595,-0.1504006094,1.7906398595000002,-0.7368803165000001,-1.036646663,0.5812427903,-0.21293216110000002,0.1340497098,-0.3324034878
phage_lysogen__wt_ctrl__1,0.3286934883,-0.0637506007,0.1080749227,0.3462066548,-0.1131082358,-0.1686854107,-0.1410714502,-0.0032759179,0.1380123029,-0.1730375139
phage_lysogen__wt_ctrl__2,0.3908472045,-0.0483659857,0.2414501564,0.1500091676,-0.15099738340000002,-0.2774472807,-0.0426954643,0.0168790308,0.0160467324,-0.20340653700000003
phage_lysogen__wt_ctrl__3,-0.7195406928,0.11211658640000001,-0.3495250791,-0.4962158223,0.26410561920000003,0.4461326913,0.18376691450000002,-0.0136031129,-0.1540590353,0.37644405080000004
phage_lysogen__O104_H4__1,1.7440179968,0.6182101722000001,0.6543311824,0.6240327585000001,-0.3440473148,-0.20883212880000002,0.0503063754,-0.7187333214,0.3651470913,-0.235523419
phage_lysogen__O104_H4__2,1.1250839967,0.5140385362000001,0.0171606805,0.15761307630000002,0.10436316620000001,0.252042,-0.2143069379,-0.2746912703,0.20011128020000002,0.2769858745
phage_lysogen__O104_H4__3,-0.6390937562,0.14337740100000002,-0.29389817360000003,-1.0796243875,0.4952732845,0.6503245478,-0.0046716961,0.14624574710000002,0.1177537126,0.6016827565
phage_lysogen__O157_H7_PA8__1,0.8819399123,0.0793615159,0.3626490842,0.5387312161,-0.32192762610000003,-0.15930106830000001,-0.1756934454,-0.62695382,0.2594625554,-0.273738474
phage_lysogen__O157_H7_PA8__2,0.4239347076,0.3095147408,-0.37365798110000004,-0.4798199603,0.32229741440000004,0.5208271612,-0.1541328347,0.10047882550000001,0.1494802997,0.3172052365
phage_lysogen__O157_H7_PA8__3,-1.226698151,-0.17270930040000002,-0.466028502,-1.3796729212,0.6368160699000001,0.9557669474,0.1026960709,0.4689838643,0.2972488412,0.6103014231
phage_resist__ygbE_oe__1,4.7853284457,2.489834415,2.3185543494,-0.5986132886000001,-0.0362194251,-0.0100547857,2.2209384981999998,-0.4958998041,5.6069374698,-0.287963071
phage_resist__wt__1,0.7545884984,-0.2933140394,-0.0667505338,0.9678712744,-1.5616224187,-0.6732334517,0.5155700607,-1.5791436110000001,0.6533224888,-1.3464550153000001
phage_resist__wt__2,-0.15540510970000002,0.08116696720000001,-0.0007929452,-0.0467544987,0.4342447082,0.0374217944,0.0022333508,0.5956534375,-0.0225819288,0.21689737580000001
phage_resist__wt__3,-0.2542277513,0.0886704289,-0.1140258001,-0.4961688642,0.5878589544,0.33216122330000003,-0.1457155454,0.4921958259,-0.2763919244,0.5812559044
phage_resist__wt__4,-0.3449556374,0.12347664330000001,0.1815692791,-0.4249479114,0.5395187561,0.3036504339,-0.3720878661,0.4912943476,-0.3543486356,0.5483017351
phage_resist__ygbE_oe__2,1.1431369925000001,0.4116403279,1.0910872006,0.2235366648,-0.14160878940000002,-0.321117131,0.5099613256000001,0.2953870599,0.5655426157,0.5877636955000001
phage_resist__ygbE_oe__3,0.8849560507,0.3986393556,0.7693083656,-0.17320149510000002,0.148584254,-0.2298091445,0.5174530003,0.5452071722,0.5087013369,0.6188157392
phage_resist__ygbE_oe__4,1.1178475891,0.40989820330000004,0.7222720382000001,-0.3976694403,0.18241322270000002,-0.0911678779,0.8899845815,0.31160570930000003,0.5540735713,0.7132215321
phage_resist__yahA_oe__1,3.7000974136,1.2388710764,1.6088636355000001,-0.271260151,0.9307925237,0.0963106683,0.6991739804,0.1301580218,0.48588143850000004,0.8138244361
phage_resist__yahA_oe__2,3.6660692606,1.1152628121000001,1.5379807527,-0.3856698168,0.9367801035000001,0.2133214599,0.645674551,0.0528553927,0.45078960090000003,0.9000947581000001
phage_resist__yahA_oe__3,3.5326393032,1.0976162889,1.6032965646,-0.3748424758,0.9764142145,0.1892427978,0.6585267359,0.0871446503,0.2769747345,0.833051559
phage_resist__yrfF_ko__1,0.368048341,0.47249632410000003,0.0128661056,-0.3368956211,0.7325937801,0.45671613710000003,0.1968898288,0.9807337260000001,-0.1463584509,0.3389198409
phage_resist__yrfF_ko__2,-0.49659080040000003,0.17907904160000002,-0.0643706138,-0.6195434666,0.8605437876,0.5661671647000001,0.22683655430000002,1.3282708135,-0.0600163908,0.6184361814
phage_resist__yrfF_ko__3,-0.1301135398,0.319996045,-0.0418405747,-0.5305273591,0.6737314587000001,0.4169859997,-0.0649938087,0.688691999,-0.14746943710000002,0.41399466090000003
pollution__wt_ctrl__1,-0.6206109454000001,-0.6125126453,-0.5318812218,0.0090743764,-0.0504309921,0.1739379967,-0.2081925751,0.1796494563,0.0508259256,-0.1415201627
pollution__wt_ctrl__2,-1.1584221876,-0.5915262370000001,-0.5977064543,-0.1474606062,0.15996817200000002,0.0269861752,0.0031648311,0.037576712000000005,-0.7708554446,-0.0071671948
pollution__wt_ctrl__3,1.779033133,1.2040388823,1.1295876760999999,0.1383862298,-0.1095371799,-0.2009241719,0.205027744,-0.2172261683,0.720029519,0.1486873575
pollution__wt_urban__1,1.8046835247000002,0.7815884267000001,1.0084424102,0.0958843592,-0.8779140316,0.07565212560000001,0.3192828876,-0.8388263528000001,-0.4771083695,0.08319208980000001
pollution__wt_urban__2,1.1083021739,0.5959115182,0.7577363703000001,-0.1943269192,-0.5371211839,0.2036132624,0.4384889158,-0.6128652595,-0.6455844135000001,0.3228055849
pollution__wt_urban__3,2.3337601046,0.9214552886,1.0969721661,-0.5633154372,-0.5047912804,-0.0907779534,0.6360081263,-0.7317795944000001,-0.283462787,0.181779601
pollution__wt_diesel__1,4.0940383352,1.5490294234,1.4225314604000001,0.34932742110000004,-0.49115894060000004,-0.41605249510000003,0.21167488750000002,-0.8485566041,1.7938148577000002,0.4970256725
pollution__wt_diesel__2,2.8673162536000003,1.6649284248,1.6591859244,0.052595198100000004,-0.1463925879,-0.1365631364,0.3016774063,-0.3351232154,0.2754135676,0.2349562621
pollution__wt_diesel__3,2.3897323226,0.9143113252,0.6170531340000001,0.13483453310000001,-0.2696574214,-0.2827257406,0.1602450954,-0.3418438125,0.0222793444,0.32557745200000004
pollution__evo_diesel__1,1.7950795443,0.2976629377,0.2559554523,0.3732131782,-0.422017325,-0.3532447999,-0.0030441057000000003,-1.0908188988,0.8239181357,-0.10706829150000001
pollution__evo_diesel__2,-2.1418864799,-1.1694857641,-1.0944341491,-0.2646294097,0.0331465663,0.01889401,-0.268578868,0.3207930571,0.1631959034,-0.0019691942
pollution__evo_diesel__3,0.5093088335,0.0049979102000000004,0.0047681244000000005,0.1507713049,-0.27523787650000003,-0.31444882760000004,-0.16739604660000001,-0.1398424733,1.1639152491,-0.1175980029
ppGpp__wt_relAtrunc_00m__1,0.031887445,0.1242575461,-0.156324829,0.1291562064,-0.011476057900000001,0.1004845357,-0.0560529036,-0.2592567159,-0.0435327078,-0.1348534868
ppGpp__wt_relAtrunc_00m__2,-0.3493836904,-0.1496925496,-0.45971968430000004,0.043625080100000005,-0.1060102587,-0.06479660400000001,-0.06778365900000001,0.11566217940000001,0.4597974514,-0.0287215398
ppGpp__mut_delrelA_10m__1,1.6812446205,0.8904592498,0.3813536491,-0.5922833958,0.1512831843,0.9409848631000001,-0.3633652187,-0.5626612781,1.0796571046,0.2126310429
ppGpp__mut_delrelA_05m__1,0.8754806212,0.5867877626,0.1902305736,0.09290664450000001,-0.1375585523,0.6465481529,-0.4272908671,-0.8290559164,0.6281471194,-0.1047768649
ppGpp__mut_delrelA_10m__2,1.7561313933,0.9813054851,0.46947926770000004,-0.5635506412,0.2109785549,0.6742928694,0.004568062,-1.04370329,0.9413647058,0.0347489458
ppGpp__mut_delrelA_10m__3,1.9605663787,1.1149605545,0.531473484,-0.435273085,0.2609776572,0.9628088760000001,0.0921169527,-0.6798733629,1.1733815681,0.23003279210000002
ppGpp__mut_delrelA_00m__1,1.0880262435999999,0.632405807,0.5034997440000001,0.3457459599,-0.1923561796,0.6095492287000001,-0.050480052500000004,-0.6281157941000001,0.820344732,-0.1974606964
ppGpp__mut_delrelA_00m__2,0.7459272696,0.610960226,-0.011461475700000001,0.1662819322,-0.34262451,0.4133594016,-0.20363119600000001,-0.8460730274,0.6012616801,-0.1627291303
ppGpp__mut_delrelA_05m__2,1.0937488603,0.6146014630000001,0.3139979748,0.0749518054,-0.1664668386,0.6541987862,-0.3172677204,-0.6824705723000001,0.5297261865,-0.039899753
ppGpp__mut_delrelA_05m__3,0.9564224975000001,0.46543479390000003,0.2738129704,0.0533637204,-0.16714632440000002,0.6348628940000001,-0.2549245464,-0.6906080928,0.7570340950000001,-0.0159636591
ppGpp__mut_delrelA_00m__3,0.8553773831,0.424300074,0.3467147659,0.2156995827,-0.37078453650000004,0.4445160341,-0.2436472141,-0.49089214010000004,0.4540448448,-0.1787613647
ppGpp__wt_delrelA_10m__1,-1.4799124963999999,0.7309833692000001,-0.12118711160000001,-3.4951634047,1.475368666,1.4092468335000001,0.47370826730000004,0.3307851563,1.2578255858,1.4294768494
ppGpp__wt_delrelA_05m__1,-1.3344854149,0.39535977840000003,-0.3446936912,-0.9033991029,1.1376902668,0.886494631,0.5798800773,0.5169309910000001,0.7081636893000001,1.2400581258
ppGpp__wt_delrelA_05m__2,-1.0624068581,0.4378013669,-0.4697962485,-0.8275438988,1.1347282112000001,0.8884466997,0.7816243934,0.5740156375000001,0.8764082553,1.2873618237
ppGpp__wt_delrelA_10m__2,-1.3089268508,0.4220464,-0.3657865999,-3.5074096086,1.4212904351,1.4761691388,0.5676001421,0.5002906692,1.4968707838,1.4912675401
ppGpp__wt_delrelA_10m__3,-1.5666554020999999,0.5726850702,-0.1308022118,-3.617631853,1.467315173,1.4591072134,0.5928369375,0.5231524178,1.7102702492000001,1.5377929716
ppGpp__wt_delrelA_00m__1,-0.2553708683,-0.0779790512,0.1241977985,0.0360899349,-0.0192756679,-0.0382853536,0.13648533100000002,0.0746621029,0.08013625640000001,0.06401862430000001
ppGpp__wt_delrelA_00m__2,0.1388373706,0.0757598164,0.1203911993,-0.029779829400000003,0.0212278545,0.032833946600000004,-0.050089854,0.027528908100000003,-0.0308581942,-0.0549245478
ppGpp__wt_delrelA_05m__3,-1.3384783941,0.3230525886,-0.5296816439,-0.9816522696000001,1.1315243246,0.9745455341,0.6099760362000001,0.6399352797,1.0377555518,1.2980342705
ppGpp__wt_delrelA_00m__3,0.1165334977,0.0022192347000000003,-0.2445889978,-0.0063101055000000005,-0.0019521866,0.005451407,-0.0863954771,-0.10219101100000001,-0.0492780622,-0.009094076500000001
ppGpp__mut_relAtrunc_10m__1,0.9332015529000001,0.2701172633,0.3931616491,0.22240025600000002,-0.4916651179,0.38851299640000003,-0.1308457034,-0.6730849749000001,0.4728625004,-0.2559520376
ppGpp__mut_relAtrunc_05m__1,0.5434186047,0.45823576,0.07969718270000001,0.39208360540000003,-0.34854891390000003,0.2359826354,-0.1384951448,-0.9503321387,0.0455873107,-0.39384880050000004
ppGpp__mut_relAtrunc_05m__2,0.8626083802000001,0.4341952629,0.0579712776,0.351290906,-0.43585225920000004,0.34302674580000003,-0.2187030979,-0.5423239007,0.2951682784,-0.3331579579
ppGpp__wt_relAtrunc_10m__1,-0.344295756,-0.2897067813,-0.19169682130000001,-0.0958234418,-0.1372784369,-0.0192582845,0.0066304917,-0.1677205514,0.0564439806,-0.1315206731
ppGpp__wt_relAtrunc_10m__2,-0.3775711644,-0.26449581850000004,0.0233052718,-0.030740934100000002,-0.1642322029,0.0263810158,0.1006831534,-0.0781768803,0.2033028261,-0.1086332706
ppGpp__wt_relAtrunc_10m__3,-0.3037678026,-0.1862109414,-0.0718821589,-0.13959982170000002,-0.1681617912,0.0094517278,0.11341119050000001,-0.17960757430000002,-0.0258565673,-0.18029110680000002
ppGpp__mut_relAtrunc_00m__1,1.3462679779,0.7188121209,0.1374142029,0.5101882075,-0.0774965284,0.6013784973,0.0585751596,-0.5238685244,0.6772160355,-0.0080249297
ppGpp__wt_relAtrunc_00m__3,0.1669885238,0.2348732794,0.11209187550000001,0.1370520284,0.0630814665,0.1352750969,0.25566866180000003,-0.1186264588,0.1817874163,-0.055697279
ppGpp__wt_relAtrunc_05m__1,-0.3369800629,-0.2435840186,-0.156162606,-0.0668591941,-0.2810515373,-0.0147864841,-0.1700898199,-0.1812743909,0.148666597,-0.15564586660000002
ppGpp__wt_relAtrunc_05m__2,-0.5439564002,-0.35447558290000003,-0.32623018870000003,-0.0222878479,-0.28533503050000003,-0.1206150243,-0.178794124,-0.28958270680000003,-0.33178901780000003,-0.3210653231
ppGpp__wt_relAtrunc_05m__3,0.1321062043,-0.09754744800000001,-0.1411830664,-0.023639298700000002,-0.1949960566,-0.0353755978,-0.1269256137,-0.2866106493,-0.2144783418,-0.3018128619
ppGpp__mut_relAtrunc_00m__2,0.4151268743,0.2677027781,0.1596475135,0.1996762671,-0.4457334711,0.36838297950000004,-0.36550161270000003,-0.7907420812,0.1897714373,-0.3278982825
ppGpp__mut_relAtrunc_00m__3,0.9052942557,0.48171038250000003,0.1220712567,0.3180145914,-0.3135830297,0.356255217,0.0223643154,-0.9532888001000001,0.4595993403,-0.23116548850000002
ppGpp__mut_relAtrunc_10m__2,0.7448444077,0.2036251114,-0.2358511174,0.2575609265,-0.4912625674,0.17906698840000002,-0.07844781470000001,-0.9336476402,0.018574031600000002,-0.367299237
ppGpp__mut_relAtrunc_05m__3,0.9844859579,0.2765396324,0.2589119102,0.2960840973,-0.402798119,0.2958073196,-0.0870598276,-0.6053601299,0.5102868260000001,-0.2428153513
ppGpp__mut_relAtrunc_10m__3,0.8128225766,0.21457667330000002,0.020365454300000002,0.23211505100000002,-0.49061737310000003,0.3763060194,-0.3125775212,-0.6795355113,0.5559191487,-0.29034179860000003
pressure__high_pressure__1,1.2771472454000001,0.3827580707,0.37080280390000003,1.2948194296,-0.49159209540000004,-0.7333582183,-0.141314083,-0.9341963907,2.930823057,-0.34374438
pressure__high_pressure__2,1.2478841153,0.5081977635,0.6738267292,0.9923866048000001,-0.2902563631,-0.4214155066,-0.202607231,-0.6946366380000001,2.6116283114,-0.23799523320000002
pressure__low_pressure__1,0.8693503626,0.1331569399,0.0703865817,0.0554789903,0.0011446948,0.0903026704,0.1583421005,0.0494950635,0.0148774404,-0.0466259818
pressure__low_pressure__2,-0.8693503626,-0.1331569399,-0.0703865817,-0.0554789903,-0.0011446948,-0.0903026704,-0.1583421005,-0.0494950635,-0.0148774404,0.0466259818
quantum_dots__ctrl__1,0.4300693862,0.1937414319,0.0788493675,0.19299417030000002,-0.1947450853,-0.0347854701,0.0673561751,0.0087537226,-0.0909881516,0.0227504236
quantum_dots__ctrl__2,-0.4300693862,-0.1937414319,-0.0788493675,-0.19299417030000002,0.1947450853,0.0347854701,-0.0673561751,-0.0087537226,0.0909881516,-0.0227504236
quantum_dots__cdte_light__1,0.6929124882000001,0.3984339188,0.4114212054,-0.1566585705,0.25533424920000003,0.095734016,0.938931709,0.1293266786,2.4749974084,0.1937052901
quantum_dots__cdte_light__2,0.5719676312,0.4736034149,0.10453483420000001,-0.5234540044,0.3336771074,0.2841944073,0.9286493275000001,0.32173221420000003,3.4943282251,0.1777448465
quantum_dots__cdte_dark__1,0.899265509,0.3142508444,0.4148225695,0.23512352620000002,-0.19234211680000002,-0.026975254400000002,0.2408992056,0.0700890705,0.3444774064,0.1447525507
quantum_dots__cdte_dark__2,0.8074967630000001,-0.0224308012,0.2284387977,0.31142464810000003,-0.21453890080000002,0.0240525418,0.6010074819,-0.0141261187,1.3309891980000002,0.1638951529
quantum_dots__cdse_light__1,0.3274272757,0.0957478574,0.3031244508,0.0452058008,-0.1725798192,-0.0665383294,0.2324271884,0.1163143549,-0.28193701260000004,0.057156976400000004
quantum_dots__cdse_light__2,-0.2738650024,-0.24925673010000002,-0.0677872738,-0.4719622457,0.0807140303,-0.0248759632,0.155005885,0.22271107610000002,-0.4034503715,0.1705298794
quantum_dots__cdse_dark__1,0.4914482538,0.1692098859,0.1236077453,-0.0963130764,-0.0703709117,-0.0845533757,0.7179017873,0.3375797343,-0.3239048398,0.26621517510000003
quantum_dots__cdse_dark__2,0.6713094456,0.34061995440000004,0.22030516120000002,0.1438637236,-0.0216465485,0.0651884845,0.2952910307,0.3637408091,-0.21476133300000003,0.2259507932
raman__wt__1,0.8661627104,0.4811678803,0.3497859578,0.32390488240000004,0.0794100169,-0.21680452360000002,-0.29514778950000004,-0.5266876943000001,0.8748009254,0.1437116718
raman__del_cyaA__1,-0.6270995039,0.1611602318,0.0367987452,-0.5137846317,-0.6136421402000001,-0.2303480002,0.284210087,-1.5315670996000001,0.0256807345,0.7389055753
raman__del_cyaA_01mM__1,0.06782547500000001,0.2015743102,0.12535345450000002,-0.3017799452,-0.5901419459,-0.2122834703,0.3695492691,-1.5619938064999999,-0.2602275176,0.8028341209000001
raman__del_cyaA_05mM__1,-0.9130841249,0.15866725240000001,-0.8705553474000001,0.0746564698,-0.20304986730000002,0.099166076,-0.5433586206000001,-1.2940209444,-0.044548751000000004,0.7882439178
raman__del_cyaA_1mM__1,0.1502649686,-0.1689957466,-0.6234695702,0.6909678567,0.09984774490000001,0.1125948636,-0.5049178243,-1.2979340718999999,0.0102171194,0.038514038
raman__wt__2,0.1403444224,-0.0231436518,0.052852328100000005,0.05264703900000001,-0.0386433461,-0.010804594300000001,0.19448278770000002,-0.0359285861,-0.14510202490000002,-0.1738662508
raman__del_cyaA__2,-0.048753411600000005,0.2516964004,0.155742463,-0.5430984053,-0.7873801161,-0.1528276989,0.2162628323,-1.6050447804,-0.2486525628,0.9246334297000001
raman__del_cyaA_01mM__2,0.9254696983,0.5611834847,0.6524020878,-0.18264780930000002,-0.5712728994,-0.1487778912,0.4263524201,-1.6620741616,-0.3631351805,0.6333198047
raman__del_cyaA_05mM__2,-0.14546170490000002,0.0712342101,-0.4964648206,0.0924027817,-0.0286686132,0.2588539944,-0.0368273461,-1.4719150837,0.0373459583,0.7619889201000001
raman__del_cyaA_1mM__2,-0.1191095645,-0.4894596419,-0.7758876984,0.9621512969,-0.23342197620000002,-0.2689622311,-1.0673023997,-1.5834409815,-0.2350830831,-0.0425945865
raman__wt__3,-1.0065071328,-0.4580242285,-0.4026382859,-0.3765519214,-0.0407666707,0.22760911790000002,0.1006650018,0.5626162805,-0.7296989005000001,0.030154579
