,A,FliA
starve_series__t22_growth2__2,0.0702511516,-1.6299923617
starve_series__t23_growth2__1,-1.1226645128,-1.5445909706
starve_series__t23_growth2__2,-0.5708196090000001,-1.2791036502
starve_series__t25_growth2__1,-1.919059244,-1.2207922377
starve_series__t25_growth2__2,-2.2461174008,-1.9032289967
starve_series__t26_growth2__1,-1.2248143129,-1.2320532281
starve_series__t26_growth2__2,-0.9540926562,-0.8915972579
starve_series__t27_growth2__1,-0.4299458304,-0.8338861409
starve_series__t27_growth2__2,-0.6950717188000001,-0.6466246658
starve_series__t28_growth2__1,-0.5252330194,1.0471280313
starve_series__t28_growth2__2,-0.256065647,1.4027822874
time_course__lb_4hr__1,0.0024077821000000003,0.1418121242
time_course__lb_4hr__2,0.019548518,-0.071835779
time_course__lb_4hr__3,-0.0219563001,-0.0699763452
time_course__lb_8hr__1,-1.8876253888,-2.2481678128
time_course__lb_8hr__2,-1.7325133889000002,-2.2569767287999998
time_course__lb_8hr__3,-1.986736936,-2.3418571844000002
time_course__lb_24hr__1,-0.8170585254,-1.7619535191
time_course__lb_24hr__2,-0.5105307996,-1.7069743320000001
time_course__lb_24hr__3,-1.0644331017,-1.5576272463
time_course__lb_72hr__1,-1.0817858127,0.0944167375
time_course__lb_72hr__2,-2.2849240632,-1.6437873967
time_course__lb_72hr__3,-2.7128561729,-1.5447660239
time_course__lb_144hr__1,-0.3725345633,-2.1029867524
time_course__lb_144hr__2,-0.0001069452,-1.9220079074
time_course__lb_144hr__3,0.3768304449,-1.5819932635
time_course__lb_192hr__1,-0.49802881,-1.5041528377
time_course__lb_192hr__2,-0.7115898744,-1.8753950567
time_course__lb_192hr__3,-0.7874243854,-1.9024000425
triclosan__wt__1,0.0534019457,-0.2546499063
triclosan__wt__2,0.5048355352,-0.6891722554
triclosan__wt__3,-0.5582374809,0.9438221617
triclosan__evo_amx_tcs__1,1.8158136040000001,1.8454120733
triclosan__evo_amx_tcs__2,1.1102999002,2.5453035229000003
triclosan__evo_amx_tcs__3,0.9448724979,-0.8326162954
triclosan__evo_chl_tcs__1,1.2972114901,-0.9903449289
triclosan__evo_chl_tcs__2,0.8344596233,-1.385776562
triclosan__evo_chl_tcs__3,0.8491890511,-1.8103223932999999
triclosan__evo_tet_tcs__1,1.8257935764000002,-1.9473114373
triclosan__evo_tet_tcs__2,0.8341774936,-0.3812582839
truHMM__48C_15m__1,1.1021331793,-0.4185305065
truHMM__48C_15m__2,1.3857070351,-0.2844274793
truHMM__48C_15m__3,1.4834924579,-0.394226774
truHMM__48C_30m__1,-0.7159458475,-2.5001044308
truHMM__48C_30m__2,-0.5386550632,-2.5622183746
truHMM__48C_60m__1,-2.570266937,-4.4327116073
truHMM__48C_60m__2,-2.5826064381,-4.4348580304
truHMM__phos_0h__1,-0.11219670670000001,-0.07304534950000001
truHMM__phos_0h__2,0.11219670670000001,0.07304534950000001
truHMM__phos_2h__1,-0.39137948180000004,-2.3233099403
truHMM__phos_2h__2,-0.3524334818,-2.3199028441
truHMM__phos_4h__1,-3.8291965432,-4.0921040013
truHMM__phos_4h__2,-3.4567616167,-3.403966089
truHMM__phos_4h__3,-6.6374654169,-4.1110745005
control__wt_glc__1,-0.0728526696,-0.441198611
control__wt_glc__2,0.0728526696,0.441198611
fur__wt_dpd__1,-0.0802089108,-0.9934258690000001
fur__wt_dpd__2,0.1866977766,-0.8406642950000001
fur__wt_fe__1,0.2763302362,-2.821620562
fur__wt_fe__2,0.7259166351,-2.085812974
fur__delfur_dpd__1,-0.1670914051,-1.286829738
fur__delfur_dpd__2,-0.31114280250000004,-1.314116172
fur__delfur_fe2__1,0.2416030552,-0.195879946
fur__delfur_fe2__2,0.1529196135,-0.187154586
acid__wt_ph5__1,0.7699937689,-0.7627856620000001
acid__wt_ph5__2,0.5905015557000001,-0.42652484
acid__delgadx_ph5__1,0.7922559173,-0.716883189
acid__delgadw_ph5__1,0.3334339857,-0.6662751250000001
acid__delgadw_ph5__2,0.9893762517,-0.365508524
acid__delgade_ph5__1,0.7047693389,-1.109662629
acid__delgade_ph5__2,0.48295738590000004,-0.774630012
oxidative__wt_pq__1,0.0163248613,-1.7977564990000001
oxidative__wt_pq__2,0.9106330821,-1.115201668
oxidative__deloxyr_pq__1,1.4016178776000001,-0.692303
oxidative__deloxyr_pq__2,1.9630467808,-0.50696695
oxidative__delsoxr_pq__1,0.4169328337,-1.322156512
oxidative__delsoxr_pq__2,0.1867721097,-1.077505064
oxidative__delsoxs_pq__1,0.6041752539,-0.888597716
oxidative__delsoxs_pq__2,0.34577686300000005,-1.138355615
nac_ntrc__wt_csn__1,-0.6689858205,-1.5384015560000002
nac_ntrc__wt_csn__2,-0.6951122478,-0.91928834
nac_ntrc__wt_cytd__1,-0.1289564063,-1.798863291
nac_ntrc__wt_cytd__2,-0.3008542153,-2.5776356700000003
nac_ntrc__wt_gln__1,-0.23307956840000002,-1.616161089
nac_ntrc__wt_gln__2,0.034406735,-1.5275729500000002
nac_ntrc__bw_delnac_csn__1,-0.8080679345,-0.21183327500000002
nac_ntrc__bw_delnac_csn__2,-1.1164465428,-0.7336206390000001
nac_ntrc__bw_delnac_cytd__1,-0.5183748616,-1.091575798
nac_ntrc__bw_delnac_cytd__2,-0.35132839920000003,-1.355723569
nac_ntrc__bw_delnac_gln__1,0.5710386784,0.48322176
nac_ntrc__bw_delnac_gln__2,0.6355074014000001,-0.27626768100000004
nac_ntrc__bw_delnac_nh4__1,2.3018784819,5.506442909
nac_ntrc__bw_delnac_nh4__2,2.3987237777,5.482318495
misc__wt_no_te__1,-0.4930819591,-1.3315784590000002
misc__wt_no_te__2,-0.0575539965,-0.024715101000000003
misc__bw_delcbl__1,-0.0905762657,0.38061378500000004
misc__bw_delcbl__2,-0.1676902793,0.12802553
misc__bw_delfabr__1,1.5241312242,6.338852354
misc__bw_delfabr__2,1.747031849,6.29847379
misc__bw_delfadr__1,0.8898409902000001,3.701069099
misc__bw_delfadr__2,0.6691278380000001,3.7798291390000003
misc__nitr_031__1,-0.054241476500000003,-1.019087859
omics__wt_glu__1,0.9644965153,-0.6270399790000001
omics__wt_glu__2,0.5962042641,-0.726443417
omics__wt_gly__1,0.6773054550000001,0.036753423
omics__wt_gly__2,0.7908895409000001,-0.037635784000000005
omics__wt_thr__1,-0.2981649404,-0.039918523000000004
omics__wt_thr__2,0.0202629515,-0.7932843780000001
omics__bw_ac__1,1.1977060725,2.633596715
omics__bw_ac__2,1.4067810793,2.695164058
omics__bw_fum__1,3.7365844291,4.9488013220000004
omics__bw_fum__2,3.5458178065,4.818248385
omics__bw_glc__1,1.9649190746,1.159702549
omics__bw_glc__2,1.9240698033,1.03047844
omics__bw_pyr__1,0.41617815150000004,2.050716285
omics__bw_pyr__2,1.5908390488,0.80096221
ompr__wt_nacl__1,-0.1397982966,-1.489382901
ompr__wt_nacl__2,-0.3232533318,-1.586745553
ompr__bw_delompr_nacl__1,1.0567332353,2.379338996
ompr__bw_delompr_nacl__2,0.9876627232,2.364150518
minspan__wt_ade__1,1.4780346144,0.752202185
minspan__wt_glc__1,2.866577787,4.68835246
minspan__wt_glc__2,2.8486316251,4.87069769
minspan__wt_glc__3,2.4839426478,5.124117615
minspan__wt_glc_anaero__1,3.7278098239,5.872928722
minspan__wt_glc_anaero__2,3.3573519210000002,6.090076528
minspan__wt_trp__1,2.7203770422,4.950085377
minspan__bw_delcra_glc__1,1.2344077522,1.152351727
minspan__bw_delcra_trp__1,1.101597116,1.71565951
minspan__bw_delmntr__1,3.9635234876,7.06250892
minspan__bw_delnac_ade__1,0.6929473888000001,1.223803409
minspan__bw_delnac_glc__1,2.5918020313,4.546580162
cra_crp__wt_ac__1,1.410336375,1.271620864
cra_crp__wt_ac__2,1.2550985773,1.390330536
cra_crp__wt_fru__1,1.6891308032999999,2.401768644
cra_crp__wt_fru__2,1.8428985582,2.559838626
cra_crp__delcra_ac__1,-0.6998191462000001,-0.575694663
cra_crp__delcra_ac__2,-0.2427623196,-0.13178572600000002
cra_crp__delcra_fru__1,0.06858551980000001,-0.8985303320000001
cra_crp__delcra_fru__2,-0.0197906878,-1.018014937
cra_crp__delcra_glc__1,0.9358958708,-0.045303087000000006
cra_crp__delcra_glc__2,0.4820317752,0.124065826
rpoB__wt_031__1,0.5131023808,-0.49233563700000005
rpoB__wt_044__1,0.43221097480000004,-1.229185741
rpoB__wt_lb__1,1.1458172876,-1.07860136
rpoB__wt_lb__2,1.0663862323,-1.01843232
rpoB__rpoBE546V_031__1,0.544187783,-0.8037244020000001
rpoB__rpoBE546V_044__1,-0.013467087,-0.7359663310000001
rpoB__rpoBE546V_lb__1,-0.5139117295,-1.9109005940000001
rpoB__rpoBE546V_lb__2,-0.38814381270000003,-2.7390527000000002
rpoB__rpoBE546V_glc__1,0.3530325641,-2.480270735
rpoB__rpoBE672K_glc__1,0.6705770792,-1.630622207
rpoB__rpoBE672K_glc__2,0.6160676405000001,-1.712337701
rpoB__rpoBE672K_lb__1,0.725143188,-2.202199642
rpoB__rpoBE672K_lb__2,0.1757309386,-1.239203649
crp__wt_fru__1,2.1014757192,3.969220717
crp__wt_glyc__1,2.2458545815,5.135762768
crp__wt_glyc__2,2.0729232479,5.078594482
crp__delar1_glyc__1,-1.0273698162,-2.23489396
crp__delar1_glyc__2,-1.5236892384,-2.394157653
crp__delar1ar2_glyc__1,0.6354315986,-1.379098601
crp__delar1ar2_glyc__2,0.3897990371,-1.538929349
crp__delar1ar2_glyc__3,0.5494135645,-1.258225485
crp__delar2_glyc__1,2.3709914115,5.831020689
crp__delar2_glyc__2,2.0062732172,5.647752668
crp__delar2_glyc__3,2.1324426918,5.868198063
crp__delcrp_fru__1,-0.3208565752,-1.7634558450000002
crp__delcrp_fru__2,-0.19532559630000002,-1.16887326
crp__delcrp_fru__3,-0.1912477082,-2.37525163
crp__delcrp_glc__1,-0.3019444814,-1.352997472
crp__delcrp_glc__2,-0.7540610562000001,-1.812119526
crp__delcrp_glc__3,-0.6398985092,-2.11080213
crp__delcrp_glyc__1,-0.5926215342,-1.871674326
crp__delcrp_glyc__2,-0.8227414424,-1.350732749
crp__delcrp_glyc__3,-0.053638142300000004,-1.800334764
glu__glu_ale3__1,4.3657047532,4.14662875
glu__glu_ale4__1,2.7590425497,5.548085236
glu__glu_ale5__1,5.2058607791,6.424271734
glu__glu_ale6__1,2.8510841875,3.384359508
glu__glu_ale8__1,6.8673897711,6.244082696
glu__glu_ale9__1,2.9004661779000003,3.338220776
glu__glu_ale10__1,4.6929165996,5.847738297
42c__wt_42c__1,-0.1897021525,-3.15766432
42c__42c_ale1__1,4.5528354846,7.23669503
42c__42c_ale2__1,4.1475067862,6.692891217
42c__42c_ale3__1,4.4931525121,6.89307748
42c__42c_ale4__1,3.8966015599,5.063162956
42c__42c_ale5__1,3.1437288738999998,5.664568501
42c__42c_ale6__1,0.7816405209,1.694013628
42c__42c_ale8__1,1.6231770943,0.7905620800000001
42c__42c_ale9__1,4.8399550159,6.675689296
42c__42c_ale10__1,4.1947135331,5.82829991
ssw__wt_ac__1,0.27667395770000003,-1.297854002
ssw__wt_glc__1,2.863573392,4.111584679
ssw__wt_glyc__1,1.2691620232,1.119682072
ssw__wt_xyl__1,1.4131012135,-2.656777754
ssw__glc_ale1__1,-0.0278981048,-0.69171434
ssw__glc_ale2__1,-0.8241934731,-1.238299085
ssw__glc_ale3__1,-1.7614876497,-1.9673840880000002
ssw__glyc_ale1__1,-0.043083051000000004,-1.76304311
ssw__glyc_ale2__1,-0.872479141,-0.363647533
ssw__xyl_ale1__1,2.6233513176,5.993218629
ssw__xyl_ale2__1,2.9517204163,6.497193833
ssw__xyl_ale3__1,-0.7654646624,-1.056123707
ssw__glc_ac_ac2__1,-0.8925737628,-0.007823064000000001
ssw__glc_ac_glc1__1,-0.5696087009,-0.18078074900000002
ssw__glc_glyc_glc__1,-0.5347993823,-1.274059005
ssw__glc_glyc_glyc__1,0.43526534440000003,0.329911695
ssw__glc_xyl_glc__1,0.1962136777,-1.621255842
ssw__glc_xyl_xyl__1,0.3150270732,-1.019836234
ica__wt_glc__1,2.3302984123,6.62322135
ica__wt_glc__2,2.4319354113,6.624409528
ica__wt_glc__3,2.1812652345,6.9644511300000005
ica__wt_glc__4,3.0169347388,6.65158176
ica__arg_sbt__1,2.926499002,6.770279722
ica__arg_sbt__2,3.7679755803,6.701124478
ica__cytd_rib__1,4.4730782481,7.53876095
ica__cytd_rib__2,4.0957712392,7.35650123
ica__gth__1,1.0978281178,0.21979565
ica__gth__2,0.6141221304000001,0.625862343
ica__leu_glcr__1,4.0692875238,6.784658361
ica__leu_glcr__2,4.0866904168,6.8225681730000005
ica__met_glc__1,2.8945544832000003,6.136552704
ica__met_glc__2,2.1503505079,6.040903407
ica__no3_anaero__1,1.9728695232,3.733353038
ica__no3_anaero__2,1.3299462386,3.284455107
ica__phe_acgam__1,2.2734163634,6.256307989
ica__phe_acgam__2,2.4196683992,6.270185221
ica__thm_gal__1,2.3902874213,6.8649795000000005
ica__thm_gal__2,2.1829806013,6.88681169
ica__tyr_glcn__1,3.5469841222,7.1853188
ica__tyr_glcn__2,3.7120945162,7.10113429
ica__ura_pyr__1,2.7067754336,6.482547648
ica__ura_pyr__2,3.2657459012,6.46090666
ica__wt_glc__5,2.8684084187,6.781418734
ica__wt_glc__6,2.9157382124,6.6719444150000005
ica__bw_delpurR_cytd__1,3.0150216706,6.810600571
ica__bw_delpurR_cytd__2,4.0813971277,6.665254404
ica__ade_glc__1,4.1960856926,6.627615373
ica__ade_glc__2,3.135830253,6.736792809
ytf__wt_glc__1,0.5777441558,0.23876892100000002
ytf__wt_glc__2,0.2486277532,-0.42384513100000004
ytf__delyafC__1,0.1556010769,-0.7846885680000001
ytf__delyafC__2,-0.08503883520000001,-1.303556345
ytf__delyeiE__1,0.3501930603,-1.085205439
ytf__delyeiE__2,0.5565427923,-0.907305538
ytf__delyiaJ__1,-0.3992824393,-0.8972829990000001
ytf__delyiaJ__2,0.1047538212,-1.557480436
ytf__delyieP__1,-0.083439729,-1.487596673
ytf__delyieP__2,0.3235651257,-0.633153484
ytf__wt_ph5__1,0.4054119007,-1.9213206840000001
ytf__wt_ph5__2,0.9151074169000001,-1.219250295
ytf__wt_ph8__1,0.730164907,-1.716965203
ytf__wt_ph8__2,0.607442257,-1.839002529
ytf__delybaO__1,0.0297451291,-0.8184252630000001
ytf__delybaO__2,-0.1813980128,-0.272664256
ytf__delybaQ__1,1.1800924969,-0.5215888280000001
ytf__delybaQ__2,1.0414410473,0.462796297
ytf__delybiH__1,-0.7819135681,-0.632542789
ytf__delybiH__2,-0.1753376539,-0.35328003500000005
ytf__delydcI_ph5__1,0.4049409171,-1.3590019450000002
ytf__delydcI_ph5__2,1.0187467682,-1.178514442
ytf__delydcI_ph8__1,0.41283618710000003,-1.866602797
ytf__delydcI_ph8__2,0.8828239055,-1.636670781
ytf__delyddM__1,0.4865085186,-0.263277519
ytf__delyddM__2,0.4031247102,-0.64477069
ytf__delyheO__1,-0.2817410046,-0.985207036
ytf__delyheO__2,0.25202336880000004,-0.256772582
fps__bw_glc__1,0.9609936476000001,-0.224092379
fps__bw_glc__2,0.7135636167,-0.362369219
fps__fps_thrA_ale1__1,2.4318787419,2.983331499
fps__fps_thrA_ale1__2,2.2366394734,2.767878547
fps__fps_thrA_ale2__1,1.8495081754,2.812633631
fps__fps_thrA_ale2__2,1.6282581216,2.623312913
fps__fps_serB_ale1__1,2.7956956156,4.599347638
fps__fps_serB_ale1__2,2.6255658282,4.561333892
fps__fps_serB_ale4__1,-0.0827828226,-1.726358241
fps__fps_serB_ale4__2,-0.2116692949,-1.6155821129999999
fps__fps_ptsI_ale1__1,0.5886634055000001,-0.110911222
fps__fps_ptsI_ale1__2,0.5588996162000001,0.45329101400000005
fps__fps_ptsI_ale3__1,1.2931707008,1.783474815
fps__fps_ptsI_ale3__2,1.2662904181,1.557702043
pal__lyx_ale2_f6__1,2.0176197124,2.094162424
pal__lyx_ale2__1,1.7830107843,2.919844629
pal__lyx_ale2__2,2.0612376717,3.008118806
pal__lyx_ale4__1,2.5451095186,3.199474964
pal__lyx_ale4__2,2.4028937955,3.284198533
pal__5drib_ale10_f18__1,-0.1524482896,1.007624291
pal__5drib_ale10_f18__2,-0.4095656764,0.819977609
pal__5drib_ale10__1,-0.5703032202,1.007045638
pal__arab_ale14_f9__1,0.8913682795000001,-0.023997456
pal__arab_ale14_f9__2,1.3561887417,-0.183052276
pal__arab_ale14__1,1.7979564728000001,1.465642205
pal__arab_ale14__2,1.81804099,1.056878543
pal__arab_ale16__1,-0.9730806221,-0.5299485220000001
pal__arab_ale16__2,-0.6913059111000001,-1.006028301
pal__tartr_ale26_f10__1,-0.2445859592,-0.936030075
pal__tartr_ale26_f10__2,0.17318396530000002,-1.27535523
pal__tartr_ale26__1,-0.2166766659,-0.878134739
pal__tartr_ale26__2,0.7560046104,-0.7880610210000001
pal__tartr_ale28_f10__1,1.1191701805,-0.27857643
pal__tartr_ale28_f10__2,1.5297071794,-0.39481881700000004
pal__tartr_ale28__1,0.41840913890000003,1.314278024
pal__tartr_ale28__2,1.6657321656000001,2.319517573
efeU__delmenFentC_citr__1,0.0740740373,-0.579928078
efeU__delmenFentC_citr__2,0.7589807355,-0.65748315
efeU__delmenFentC__1,0.5746598144,-1.4298031930000001
efeU__delmenFentC__2,0.08007754140000001,-1.305253294
efeU__menFentC_ale39__1,-1.0071307762,-0.6870923050000001
efeU__menFentC_ale39__2,-1.4243200614,-1.5918991949999999
efeU__menFentC_ale29__1,-0.9109072337,-2.376075052
efeU__menFentC_ale29__2,-1.2070585344,-2.106267883
efeU__menFentC_ale30__1,0.4000159,-0.574541524
efeU__menFentC_ale30__2,0.4074996906,-1.685300263
efeU__menFentCubiC_ale36__1,0.1292381108,-1.812640625
efeU__menFentCubiC_ale36__2,0.0416044425,-2.245513579
efeU__menFentCubiC_ale37__1,-0.6011984949,-1.8973078760000002
efeU__menFentCubiC_ale37__2,-0.1604018265,-2.003124849
efeU__menFentCubiC_ale38__1,-0.6089654084,-0.8763713980000001
efeU__menFentCubiC_ale38__2,-0.8869790419,-2.048993928
misc2__salc_glc__1,-0.6291473444,-1.226788331
misc2__salc_glc__2,-0.9660342257000001,-1.9562095240000001
misc2__dbcn_glc__1,1.918289711,6.186648306
misc2__dbcn_glc__2,1.6880750799,5.951804068
misc2__tyr_glc__1,2.4877900676,6.707146462
misc2__tyr_glc__2,2.4785207296,6.729822958
misc2__arg_cytd__1,2.4073003137,5.807550865
misc2__arg_cytd__2,2.2148730135,5.761097275
misc2__delyheO_pyr__1,1.1969164728,1.405227365
misc2__delyheO_pyr__2,1.4444172062,1.171374818
nquinone__delubiC__1,2.6346234259,5.983185591
nquinone__delubiC__2,2.4020922602,5.674109249
nquinone__ubiC_ale1__1,1.7542171527,4.418393128
nquinone__ubiC_ale1__2,1.3387778361,4.421617438
nquinone__ubiC_ale2__1,1.5398507462,2.86367614
nquinone__ubiC_ale2__2,1.6447676689000001,2.707267867
nquinone__ubiC_ale3__1,3.3084109388,6.259551082
nquinone__ubiC_ale3__2,3.751881085,6.254911543
nquinone__ubiC_ale4__1,1.5144811668,2.749410455
nquinone__ubiC_ale4__2,1.0899151751,2.843403899
nquinone__delpdhR__1,2.8451971747,7.15351919
nquinone__delpdhR__2,2.7858314594999998,6.99751706
quinone__glu_ale4__1,3.0558387263,5.635447825
quinone__glu_ale4__2,3.8715480609,5.977468533
quinone__delmenF__1,1.4465252619,0.889705406
quinone__delmenF__2,0.9081887672000001,-0.104490303
quinone__menF_ale5__1,-0.7457698287000001,0.14427357500000002
quinone__menF_ale5__2,-0.7464324512,-1.114665142
quinone__menF_ale6__1,-0.4441306263,-0.655106127
quinone__menF_ale6__2,-0.41254386470000004,-1.188829712
quinone__menF_ale7__1,-0.6703829721,-0.876199217
quinone__menF_ale7__2,-1.0251037869,-0.5181133520000001
quinone__menF_ale8__1,-1.830022648,-0.0057248920000000005
quinone__menF_ale8__2,-1.5435769773999999,-0.5085510010000001
quinone__delmenFubiC__1,0.1578735204,-2.165769155
quinone__delmenFubiC__2,0.6165268283,-1.824855102
quinone__menFubiC_ale1__1,-0.9646332868,-0.829536864
quinone__menFubiC_ale1__2,-0.6491027507,-0.297019441
quinone__menFubiC_ale2__1,-0.49201323150000004,-1.876925847
quinone__menFubiC_ale2__2,-1.2341586287,-1.860286498
quinone__menFubiC_ale3__1,0.6881313623,0.6910878690000001
quinone__menFubiC_ale3__2,0.7924745194,0.149999091
quinone__menFubiC_ale4__1,-1.0139696443,-1.354944329
quinone__menFubiC_ale4__2,-1.0550766453,-1.557340763
oxyR__wt_glc__1,1.4671784621000001,6.400907168
oxyR__wt_glc__2,1.4211191437,6.520401128
oxyR__wt_h2o2__1,1.1027624764,6.257726027
oxyR__wt_h2o2__2,1.5567597464,6.38737993
oxyR__glu_ale4__1,1.4690954599000001,3.730733575
oxyR__glu_ale4__2,1.4870584358,3.673711799
oxyR__glu_ale4_h2o2__1,1.5703987220000002,4.257914806
oxyR__glu_ale4_h2o2__2,1.2367959578,2.958649861
oxyR__oxyR_ale17__1,-0.018932363900000002,1.399927933
oxyR__oxyR_ale17__2,0.0961111104,0.453938265
oxyR__oxyR_ale17_h2o2__1,0.5833697202,3.22347597
oxyR__oxyR_ale17_h2o2__2,0.5109452184000001,3.492846246
oxyR__oxyR_ale18__1,1.3545821028,6.082922192
oxyR__oxyR_ale18__2,1.1752098985,6.147455734
oxyR__oxyR_ale18_h2o2__1,1.621683913,5.283491935
oxyR__oxyR_ale18_h2o2__2,1.606939015,5.758576343
oxyR__oxyR_ale19__1,1.2979117768,5.205175488
oxyR__oxyR_ale19__2,1.0628428872,5.411784955
oxyR__oxyR_ale19_h2o2__1,1.2577791096,5.392152717
oxyR__oxyR_ale19_h2o2__2,1.483847483,5.55275304
oxyR__oxyR_ale20__1,0.069687809,-1.243768963
oxyR__oxyR_ale20__2,-0.0538602451,-1.9478645710000002
oxyR__oxyR_ale20_h2o2__1,-0.1102153647,0.07300450500000001
oxyR__oxyR_ale20_h2o2__2,0.0749573698,0.06524605
svns_pgi__BmePgi24_15__1,-0.17579660500000002,-2.21416859
svns_pgi__BmePgi24_15__2,-0.2089301473,-1.4025752580000002
svns_pgi__BmePgi24_26__1,-0.0797088715,-1.499628067
svns_pgi__BmePgi24_26__2,-0.414326289,-1.933204353
svns_pgi__BmePgi24_41__1,0.0023294044,-1.095590872
svns_pgi__BmePgi24_41__2,-0.058936149300000004,-1.461583222
svns_pgi__BmePgi24_52__1,-0.2858184613,-1.191982094
svns_pgi__BmePgi24_52__2,-0.6460369345,-2.127276502
svns_pgi__PaePgi2_34__1,-1.149567083,-2.061235476
svns_pgi__PaePgi2_34__2,-1.1000634022,-2.34860163
svns_pgi__PaePgi2_63__1,-1.075733814,-2.0202878
svns_pgi__PaePgi2_63__2,-1.0983036412,-2.067284658
svns_pgi__PaePgi24_54__1,-1.3270050817,-1.932307647
svns_pgi__PaePgi24_54__2,-1.1598273198,-2.426174868
svns_pgi__PaePgi24_90__1,-1.4468327189,-2.6981106500000003
svns_pgi__PaePgi24_90__2,-0.8123777649,-2.137537698
abx_media__m9_ctrl__1,1.5726111980000002,2.227817034
abx_media__m9_ctrl__2,1.2449331789,2.355419804
abx_media__rpmi_ctrl__1,2.3486897931,4.52441088
abx_media__rpmi_ctrl__2,2.7165911814,4.603604997
abx_media__camhb_ctrl__1,2.9518013082000003,1.5255969230000002
abx_media__camhb_ctrl__2,2.6118733408,1.643440945
abx_media__m9_mero__1,2.1987280883,2.398446397
abx_media__m9_mero__2,1.5825772731,2.4421448740000002
abx_media__rpmi_mero__1,2.3751244434,3.556341784
abx_media__rpmi_mero__2,2.3465478003999998,3.952534335
abx_media__camhb_mero__1,3.3435470627,1.319821802
abx_media__camhb_mero__2,3.204345521,1.422142097
abx_media__m9_trisulf__1,1.1681428266,4.123181043
abx_media__m9_trisulf__2,1.7544327698000002,4.266686849
abx_media__rpmi_trisulf__1,1.9203412185,0.6457822860000001
abx_media__rpmi_trisulf__2,2.216027671,0.26705547
abx_media__camhb_trisulf__1,3.0721598643,1.103489178
abx_media__camhb_trisulf__2,3.0838627047,1.2615744
abx_media__m9_cef__1,2.3213446059000002,3.485977321
abx_media__m9_cef__2,1.9600204626000002,3.554430728
abx_media__rpmi_cef__1,3.4152280397,2.250670533
abx_media__rpmi_cef__2,3.4263077645,2.3797385110000002
abx_media__camhb_cef__1,2.5943173492,2.457517909
abx_media__camhb_cef__2,2.7749158957,2.391537378
abx_media__m9_cipro__1,0.7074373286,4.122368828
abx_media__m9_cipro__2,0.7032478824,4.232043877
abx_media__rpmi_cipro__1,2.8762626757,2.6582284400000002
abx_media__rpmi_cipro__2,3.1976065122,2.903498087
abx_media__camhb_cipro__1,2.7982541222,1.527671076
abx_media__camhb_cipro__2,2.4213021696,1.435809445
hot_tale__42c_ale3_30c__1,2.9113733441000003,6.656372076
hot_tale__42c_ale3_30c__2,2.9465175208,6.58902509
hot_tale__42c_ale3_37c__1,3.7306254836,7.10749973
hot_tale__42c_ale3_37c__2,3.5723511826000003,7.03749327
hot_tale__42c_ale3_44c__1,-0.6910119032,-1.308211879
hot_tale__42c_ale3_44c__2,-0.5270164191,-1.106535787
hot_tale__hot_ale3_mid_30c__1,2.1886896105,5.168120347
hot_tale__hot_ale3_mid_30c__2,2.7996468319,6.91212314
hot_tale__hot_ale3_mid_37c__1,3.7355597938000003,7.15902058
hot_tale__hot_ale3_mid_37c__2,3.4871193693,6.99875534
hot_tale__hot_ale3_mid_44c__1,2.5537426395000002,5.53063689
hot_tale__hot_ale3_mid_44c__2,2.9756189418,5.328136066
hot_tale__hot_ale3_30c__1,2.7013371138,6.520133191
hot_tale__hot_ale3_30c__2,2.7914486318,6.51183121
hot_tale__hot_ale3_37c__1,3.3200520698,6.470982343
hot_tale__hot_ale3_37c__2,3.2605518755,6.4626942320000005
hot_tale__hot_ale3_44c__1,2.5904198155,3.9654591790000002
hot_tale__hot_ale3_44c__2,1.6531581939,3.397615203
hot_tale__hot_ale4_30c__1,4.2416367146,6.045274279
hot_tale__hot_ale4_30c__2,4.6716628059000005,5.968066505
hot_tale__hot_ale4_37c__1,5.2471932519,6.707826503
hot_tale__hot_ale4_37c__2,5.2151379539,6.86718645
hot_tale__hot_ale4_44c__1,1.4615634536,3.810590012
hot_tale__hot_ale4_44c__2,2.8407970846,4.87270219
hot_tale__hot_ale8_30c__1,3.5938175028,6.630536298
hot_tale__hot_ale8_30c__2,3.7483284959,6.697169319
hot_tale__hot_ale8_37c__1,3.8279055062,6.790001206
hot_tale__hot_ale8_37c__2,4.1810561395,6.830475381
hot_tale__hot_ale8_44c__1,1.7566841583000001,4.470826243
hot_tale__hot_ale8_44c__2,2.3135472181,5.510564287
hot_tale__hot_ale9_mid_30c__1,3.2512375292,5.911760703
hot_tale__hot_ale9_mid_30c__2,3.1731718597,5.7997536620000005
hot_tale__hot_ale9_30c__1,3.2868020408,6.393956056
hot_tale__hot_ale9_30c__2,3.2948550629,6.438021825
hot_tale__hot_ale9_mid_37c__1,3.6546852506,6.303407325
hot_tale__hot_ale9_mid_37c__2,4.3171669316,6.35011096
hot_tale__hot_ale9_37c__1,3.2488129444,6.326070046
hot_tale__hot_ale9_37c__2,3.5611791988,6.305545109
hot_tale__hot_ale9_mid_44c__1,-0.2662111357,-1.388066869
hot_tale__hot_ale9_mid_44c__2,-0.8694895361,-1.477129455
hot_tale__hot_ale9_44c__1,0.046910597400000004,-0.390196405
hot_tale__hot_ale9_44c__2,-0.22990137700000002,0.577370715
hot_tale__hot_ale10_30c__1,2.2924969889,6.166086244
