,A,Fnr,Crp,Fis,NarP,Cra,hns,NarL,ihfB
SRX7478977,-0.056702098900000004,-0.12441594560000001,-0.10860318570000001,-0.0203041477,0.27084092530000003,0.0558414491,-0.043639133100000005,-0.1692551499,-0.0711125526
SRX7478978,0.0156797046,-0.10435943240000001,-0.1133642725,0.2616089287,0.3590626414,-0.149255529,0.1600786533,0.3676494218,-0.0494529187
SRX7478979,-0.2049023707,-0.4254753164,0.029688543100000003,0.401276157,0.4329661447,-0.3121806988,0.09561689300000001,0.3538193458,-0.0136252659
SRX7478980,-0.202290762,-0.3196076483,0.0276315887,0.5326771554,0.6052419305,-0.2982454419,0.1953431049,0.41197237610000004,0.040501495900000004
SRX7478981,-0.2900244924,-0.3156598178,-0.0099621376,0.3627152817,0.5899694939,-0.2805224475,0.2260962068,0.27205525880000003,0.0660673569
SRX7478982,-0.4650774365,-0.5449668212000001,0.0895954796,0.2758458686,0.4296274499,-0.1825965015,0.18279078980000002,0.1546633298,0.0680506139
SRX7478983,0.058965089500000005,-0.523218044,0.10367688060000001,0.3746823043,0.4769412975,-0.1968644844,0.1380813401,0.181779925,0.1463277796
SRX7478984,-0.5900913006,-0.5631612565,0.0034602426000000003,0.22114017330000002,0.6113668889,-0.13727567940000002,0.0548575638,0.241015746,0.058645976
ERX1521038,-0.7281765813000001,-1.8529613086,0.2075117463,0.0544761327,-0.39397574090000004,0.11390770330000001,-7.6088245253,0.1025900143,0.8947661931
ERX1521039,1.7278984937000001,4.4171410107,0.009730694,-0.2892167136,-0.036025850400000003,0.1873961184,-2.3407874767,0.0325783359,0.8245761367000001
ERX1521040,-0.7146384183000001,-1.9114182228,0.2850669433,0.0579722669,-0.2373554327,0.0168979536,-8.3235432999,0.2102891741,0.9172620950000001
ERX1521041,1.5474925457,4.1511978614,0.1631970502,-0.4665531661,-0.0268183548,0.45957792270000003,-2.9963109286,0.1220451763,0.4369839626
ERX1521042,-1.4262951496,-1.9114182228,0.1392690724,0.44239441760000003,-0.3524756605,-0.5553368521000001,1.2914563898,0.4081639314,0.7686354297
ERX1521043,0.30008596460000003,1.5058805974,0.5908241112,-1.3861222248,0.2757242386,1.5354335179,-0.1594690833,-0.4645212761,-0.7693821899000001
ERX1521044,-1.4180984972,-1.8065297164,0.1104686965,-0.0160536305,-0.49580533200000004,-0.3400196666,1.1280401783,0.18506455360000001,0.5138647472
ERX1521045,1.4180984972,1.8065297164,-0.1104686965,0.0160536305,0.49580533200000004,0.3400196666,-1.1280401783,-0.18506455360000001,-0.5138647472
SRX621182,1.1969869592,-1.6696986845000001,-1.5681109031,0.4686909125,-1.0936344842,-0.965519541,-11.2828757996,-1.1222129359,-2.0371496979
SRX621183,1.2091859135,-1.4652493593,-1.7787209304,0.1449711787,-1.2615444251,-1.1416494558,-11.0958731081,-1.0371567741,-2.2684730482
SRX621184,-2.0370968308,-0.35889479760000004,-2.3286332422,1.3782961321,-0.0404046418,-0.8614623277000001,-11.2828757996,-1.1150671133,-1.3068979798
SRX621185,-0.844649391,-0.8014556473000001,-2.0720734261000002,1.4721652701,-0.11821539730000001,-1.1799050635000001,-11.169180213,-1.2359529551,-1.0530082661
SRX621188,-0.8690310252000001,-0.8388314320000001,-2.2153905101,-0.058826803100000005,-1.1955337236,-0.8568152088000001,-11.2828757996,-1.1514785621,-1.886946245
SRX621189,-2.330795183,-0.4152274681,-2.5455493469,2.003139303,-0.2859263353,-1.2488999172,-11.1395489089,-0.9487566627,-2.0984424845
SRX621190,0.28179886260000003,0.1043733763,0.0910120247,0.2868207166,0.2491958775,0.3037840317,0.004999462200000001,0.0560385855,-0.2592372978
SRX621191,-0.28179886260000003,-0.1043733763,-0.0910120247,-0.2868207166,-0.2491958775,-0.3037840317,-0.004999462200000001,-0.0560385855,0.2592372978
SRX621192,3.2221717425,-1.5472205910999999,-2.4304813555,1.3011462374,-1.0139647237,-2.9306335603,-11.2828757996,0.5119362405,-1.4481975116
SRX621193,3.5345586429,-1.5531352302,-2.283345836,1.5140560712,-0.7930615849,-2.4810304921,-11.1649614232,0.8331544412,-1.5487593325
SRX6489436,-4.2279791679,-0.19100837710000002,-2.5610024343999997,0.9224140444000001,0.21761410850000001,-1.1343475535,0.0532748055,-0.5857785061,0.5725168552000001
SRX6489437,-4.8621229065,0.7087330881,-1.7192127447,1.2645704017,0.5224830125000001,-0.745303582,-0.4888458236,-0.1325261094,0.5767602426
SRX6489438,-4.34924793,0.34349852080000004,-2.5656982779,0.6514656069,0.5304003047,-0.8684320375000001,-0.3363509508,-0.2807598049,0.5408314315
SRX6489439,-0.8901807755000001,0.1536742525,0.2181867704,0.2599690871,-0.2564166598,-0.1286148301,-0.46563791250000003,-0.1085302749,-0.3724250743
SRX6489440,-1.4550916604,-0.0322767413,-0.051637196,-0.0199836324,-0.4341405017,-0.8133276643,-0.2812791618,-0.7430338169,-0.5506885260000001
SRX6489441,2.3452724358,-0.1213975112,-0.1665495744,-0.23998545470000002,0.6905571616,0.9419424944,0.7469170743,0.8515640918,0.9231136003
SRX6489442,-2.0417782445,0.21202446060000002,0.5013664708,0.1187457385,0.0289087636,0.2687126539,-0.5656674251,-0.4063618183,-0.015400114400000001
SRX6489443,-3.9301245732,0.5987173526,-0.0310669673,0.9327793190000001,-0.47021134670000003,-0.7678659126,-0.39575645670000004,-1.4274961940000002,-0.1280760356
SRX6489444,2.2688958729,-0.1807484194,-0.0959832862,-0.2498376408,0.1487430159,0.6197851686,0.4498708985,0.6691944452,0.8585979411
SRX6489445,-0.7314428348,0.1036303247,0.1827632689,0.7348410063,-0.19820863060000002,-0.7257333649000001,-0.48760263470000004,-0.3338674667,-0.1118771202
SRX6489446,-2.1925183027,0.0875729346,-0.0362566025,0.5334120243,-0.2149857141,-0.9063900389,-0.482811335,-0.736156319,-0.3732720155
SRX6489447,2.5290803543,-0.3900321698,-0.13451388420000002,-0.7344683120000001,0.3511439227,0.5474014037,0.6043716194000001,0.4992284853,0.8058659089
SRX6489448,-4.3429897322,-0.5681724135,-0.3668404044,-0.3699780399,-0.5901460105,0.5672649508000001,-0.13186827780000002,-1.053754119,0.4054833875
SRX6489449,-2.7762828789,0.019754427,-0.0648374225,0.9189064052,-0.6560632526,-0.14745600050000002,-0.4012151661,-1.0941416626,-0.02338005
SRX6489450,-6.7695398708,0.27332833030000003,0.0483373318,-0.5182375265,-0.146897896,0.798751953,0.213572845,-0.2991678736,0.9979107099000001
SRX6489451,0.0012266984,-0.0690832475,-0.0097311396,-0.0689418056,0.23444943810000002,-0.048757564,-0.3657522957,0.5698469427,-0.5737993512
SRX6489452,-2.075869281,0.6704954660000001,-0.3293122911,0.3746936563,0.1139770155,-0.5341879819,-0.2791243397,-0.6646076642000001,-0.3996532846
SRX6489453,2.4922976621,-0.2908193112,-0.3831059042,-0.7608564287,0.38319485200000003,0.3887646153,0.5526899009,0.6551848883,0.6080325268
SRX6489454,-0.1818794986,-0.2406689964,-0.0190652403,-0.0869920052,-0.0960327134,0.021528378600000002,-0.1909566644,0.0231489962,-0.1255185965
SRX6489455,-0.5697212579,0.14526903260000001,0.10856884550000001,0.022969023,-0.0124360522,-0.46063201200000004,-0.41196725570000003,-0.1375288171,-0.7386780321
SRX6489456,2.5209455975,-0.21581755660000002,-0.250826488,-0.7389180066000001,0.5598028837,0.5577970553,0.4086006219,0.6588762081,0.6323031777
SRX6489457,-5.6738708379,0.5535835338,-0.8913190701,0.4791797057,-0.6444970978,-0.47915796060000004,-0.3798919416,-0.4082138135,0.41266472940000004
SRX6489458,-6.4764894736,1.2081234349,-1.4459433789,0.2768522707,-0.321038733,-0.4242198553,-0.5863838816,-0.52645941,0.5379466454
SRX6489459,-6.0394029168,0.8957372423000001,-1.4845663116,0.4107719428,-0.1040356721,-0.4408909259,0.2846592558,-0.1553081325,0.917368182
SRX6489460,-6.6620376836,0.6569229851,-1.0651718251,0.2936627287,-0.8271854177,-0.7986508937,-0.4614595925,-0.6733790077,0.714406406
SRX6489461,-6.4387684076,0.6167569178,-0.7987644547,0.3069653719,-0.5062810738,-0.23109035,-1.0059124379,-0.2355483518,0.48906684650000004
SRX6489462,-6.730972015,0.8316677062000001,-1.2519211603,0.8933818621,-0.24889549530000002,-0.4984742653,-0.1849198789,0.18508565870000002,1.106647775
SRX6489463,-5.6307414471,0.1999734554,-1.3554675684,0.0821911966,-1.0537984379,-0.7412924465,-0.7783546981,-0.8351352551000001,0.8958872998
SRX6489464,-5.9313835157,0.2197027038,-1.3336062681,0.2544607079,-0.863906838,-0.32567890390000004,-1.0572050349,-0.6537333584,0.7264677902000001
SRX6489465,-5.6688040124,0.25218964180000003,-0.8925679957,0.5337478762,-0.4520016392,-0.1433465964,-0.1807664728,0.2899388066,1.4966062456
SRX6489466,-4.8417828579,0.5340236142,-1.1430168893000001,0.392014586,-0.5529074145,-0.5727036634,-0.0907122476,-0.6891596525,0.4676500039
SRX6489467,-4.9039496197,1.0834013949,-1.4493752758,0.7716121418,0.006460764700000001,-0.06640882050000001,0.3082687048,0.31635242010000003,0.9145932295
SRX6489468,-5.054644501,1.0978565866,-1.4050641086,0.574429488,-0.0027521438,-0.0988652604,0.3379025303,0.3645427518,0.8961990470000001
SRX6489469,-4.8913724455,0.9741019127,-1.6123595908000001,0.6561657774,-0.37022402530000004,-0.2921015008,0.12136969610000001,0.0826919113,0.9549122993
SRX6489470,-4.6784100983,0.6802497518,-1.226893919,0.10918116800000001,-0.2997911392,-0.23103725800000002,-1.0080812869,-0.34104628670000003,-0.0356378772
SRX6489471,-5.2948079371,0.9403858490000001,-1.5448590486,0.5678315908,-0.1258176092,-0.4034763851,-0.0863613176,0.3577856265,0.7947546427000001
SRX6452027,1.0509303575,-0.20978116330000002,-0.1459188516,-1.2296048182,-0.3688367804,-0.8134585722000001,1.8073523909,-1.4476102875999999,0.6483579828
SRX6452029,-0.0342241903,-0.0744435516,-0.0579075359,-0.0819279125,-0.0721279809,-0.15458974220000002,-0.0544999308,-0.0238770435,0.1013773724
SRX6452030,0.38254008580000004,0.4468453882,-0.10275380890000001,-1.3519210233,0.1149848837,-1.0411310568,1.5425572323,-0.8985766062,0.7561082961000001
SRX6452031,-0.7137990172,-0.1340233916,-0.0890509939,-0.12980234100000002,0.306124597,-0.1568155477,-0.1330063326,0.5490952302000001,0.4480533525
SRX6452044,-0.5749400144,-0.0619563058,-0.4156744168,-0.2494201341,0.3454800804,-0.2971344521,-0.1406345544,0.6266259750000001,0.4746197462
SRX6452045,-0.6327955335000001,0.0976427973,0.0988768356,-0.0536076146,0.35284251450000004,-0.1844494213,-0.0933626263,0.8819797836000001,0.9323482898000001
SRX6452046,-0.3079587066,-0.21477502510000002,-0.2628324997,-0.3022908939,0.3887046866,-0.3766773225,-0.3614606192,0.4671128256,0.5534249098
SRX6452047,0.6940867567,0.3342765871,-0.2208033278,-1.2008574747,0.5699841558000001,-0.9073723469,1.7228807332,-0.25440008680000004,1.5819909601000002
SRX6452048,0.0342241903,0.0744435516,0.0579075359,0.0819279125,0.0721279809,0.15458974220000002,0.0544999308,0.0238770435,-0.1013773724
SRX6452059,1.260409798,0.0047005741,-0.2805843959,-1.2161106948,0.47702601050000004,-1.1203611161,1.8168397571,-0.8698364328,1.5114326746
SRX1828491,4.4912835995,-0.7086893064,1.0841805474,-0.7821384977,-0.3882358831,1.2763301475,-0.028705585500000002,0.7143911841,-0.22883507590000002
SRX1828492,4.6857664088,-0.6762833235,1.1446573046,-0.932373954,-0.23270777210000002,1.5518422955,-0.1202583053,0.6505880478,-0.16930334090000002
SRX1828493,3.6071118955,-0.5961064718,0.9603956705000001,-1.221042918,-0.3053632417,0.7051289762,-0.0908639124,0.7390140172,-0.0495267151
SRX1828494,6.0630947859,-0.9389203311000001,1.5682706127000001,-2.7069705654,-0.2225489537,1.7200493047,0.3179651663,1.456653752,-0.1082065834
SRX1828495,-1.3015185839,0.3523185716,-0.4755092777,0.287056627,0.1104717879,-0.13141419940000001,-0.0563841818,-0.33647211250000003,0.27176167630000003
SRX1828496,-1.1704217371,0.2347033211,-0.1918949817,-0.0173445622,0.16233368750000002,-0.2414090268,0.06618733090000001,-0.33321797410000004,0.1478877247
SRX1828497,2.1254981765,-0.0167791524,0.35721379940000003,0.0094257983,-0.4600985013,0.6210753481,-0.1562590073,-0.0371787602,0.0989071549
SRX1828498,2.4968699233000002,0.1179135661,0.3103341766,-0.1510938893,-0.5871985151,0.5507871298,-0.0885352413,-0.3738716425,0.092265601
SRX1828499,4.1237283047,-0.13920940210000002,0.8959768911,-0.3868069602,0.053796720900000004,0.4600576756,-0.3414103484,0.2361730718,-0.1910441595
SRX1828500,4.6146675120000005,-0.3839734456,1.151414448,-0.5636522443,-0.013133453500000001,0.5858702455,-0.5846245038,0.6289486114,-0.2720639669
SRX1828501,2.5302423723,-0.0986806617,0.5787595543,0.5248593509,-0.0349336574,0.7626308654,0.2744970915,0.0653597444,-0.10026415400000001
SRX1828502,-0.4873881094,0.1994489292,0.170452503,0.6282254388,-0.12919229200000001,0.12262653920000001,-0.0542978631,-0.0066229651,0.1267075309
SRX1828503,1.5735446986000001,-0.4435333853,0.2993918273,0.7159548429,-0.5810606737,1.9881627285,0.0784576074,0.0669873619,-0.0752220175
SRX1828504,0.9451366238000001,-0.4244188257,0.3449252499,0.6182181113,-0.7654759288,2.1931153397,0.16289816000000001,-0.2834279713,-0.1755236102
SRX1828505,0.9949663571,-0.1329093335,0.2963526906,0.22890917130000002,-0.145554193,0.4856786449,0.017381964700000002,-0.0502256408,-0.167099086
SRX1828506,3.2017028537,-0.4127689734,0.8750640991,0.109888472,-0.4375491348,0.7669822615,-0.0194386389,0.247227937,-0.3144100777
SRX1828507,-0.8456052662,0.0866657269,-0.326898736,0.1527335719,0.0042718084,-0.2521839124,0.0726349446,-0.1598103672,-0.0172169932
SRX1828508,0.8456052662,-0.0866657269,0.326898736,-0.1527335719,-0.0042718084,0.2521839124,-0.0726349446,0.1598103672,0.0172169932
SRX3796953,-0.297955962,-0.011919778300000001,-0.07878716350000001,0.024414631500000002,-0.1629435063,-0.0605792777,-0.0927627345,-0.0693826511,-0.093145789
SRX3796954,0.297955962,0.011919778300000001,0.07878716350000001,-0.024414631500000002,0.1629435063,0.0605792777,0.0927627345,0.0693826511,0.093145789
SRX3796955,3.4116403418,-0.20470735180000002,1.2078040582,-2.114763965,1.5346073630000001,0.2948835343,0.2753272571,-0.7470648342,0.1545839931
SRX3796956,4.1383563301,0.1806692184,1.3633198144,-1.3723149443,1.9199258465,0.8609545578000001,0.4441069399,-0.4442728589,0.5016686799
SRX3796957,-0.4844340164,0.1726251009,-2.4304975054,-3.7252923539,-0.2921165994,-1.1863394348,-0.7668020693,-1.1569247643,0.2930838522
SRX3796958,0.9258902907000001,0.0196643383,-1.9638896553,-2.4454115756,-0.2293722164,-0.9082664866,-0.5128253665,-0.6419065984,0.4443584974
SRX3796959,0.5581439188,0.2249489489,0.23973138100000002,0.0167388883,0.11659635400000001,-0.06662269800000001,0.2229912454,0.5707381704,0.1499765312
SRX3796960,0.3768928144,0.1194383926,0.1717381616,-0.1957316187,0.0437533655,-0.2838553941,0.033590905000000004,0.3533200413,0.0832177955
SRX3796961,1.0706227938,-0.6919210905000001,0.08582733690000001,-1.080219651,0.7096763139000001,0.7321625501,-0.19548375580000002,0.3047987967,0.1494158533
SRX3796962,0.6518817657,-0.5639088368,-0.0164337809,-0.9871260732,0.7911387101,0.6851959435,0.0433619383,0.35697272420000004,0.0520250297
SRX3796963,1.63889547,-0.0544059229,-2.9541291327,-4.4216831064,-0.1283111124,-1.3965703528,-0.3339490493,-1.9893185044,-0.5083392594
SRX3796964,0.4884774395,-0.014093932000000002,-2.4056994769,-3.5486364850000003,-0.0642501974,-1.317922929,-0.1516296021,-1.6502186426,-0.1052962085
SRX3796965,-0.9753420355,-0.4503003694,-0.18704894200000002,1.1319545576,0.6397423645,-1.104683767,-0.1530548675,-1.3989629846,-1.060972326
SRX3796966,-0.7459835107,-0.4641175329,-0.1143135745,1.1840445128,0.4281434028,-1.2546926981,-0.1721426553,-1.2592386683,-1.0260900458
SRX3796967,1.2275310195,-1.0025144526,0.1036684385,-2.3765078592,1.2126959896,-0.1032883054,0.12252733680000001,-0.3552720569,0.5162780332
SRX3796968,0.4133671875,-1.1404914458,-0.5320317657,-2.2683924035,0.4158007164,-0.1602192955,-0.19978727570000002,-0.44047911510000004,-0.1665471899
SRX3796969,-1.4578716749,-0.8909438317,-0.33952435410000004,-2.2786609437,0.3968382523,-0.030563167500000002,-1.9507388761,-1.336142346,-0.25053451520000003
SRX3796970,-1.1543080993000001,-0.5318614534,-0.5029284707,-2.7231504102,0.0909441169,-0.045479457,-1.8163245993000001,-0.8255995352000001,-0.2176500094
SRX3796971,0.4099626069,0.0033368332,0.051597773300000004,-0.2182919466,-0.1274500801,-0.2876364708,0.0410985067,-0.1292564387,-0.1135008517
SRX3796972,-0.5104564778,0.0118921209,0.1695436772,-0.0242470402,-0.039382486200000004,-0.3919699821,0.057708133200000004,0.0010248064,-0.1418917681
SRX3796973,4.7200267179,-0.5675203342,0.4016716534,-0.9060973042,1.2688243758,-0.0756674972,0.0681414528,0.6665405664,0.8887595407000001
SRX3796974,4.7179965065000005,-0.5965645774,0.0540830645,-1.1547088198,1.1384051438,-0.1685223861,-0.068109165,1.1567031192,0.9354712413
SRX3796975,0.5373819033,-0.09172600310000001,-2.4044391384,-2.5432279332,-0.6068568446,-1.7743965943000002,-0.9673475542000001,-1.2638361669,-0.114380222
SRX3796976,0.485656258,-0.2604633833,-2.2572603749,-2.3935231091,-0.3328511602,-1.5057214365,-1.0082690979,-1.1661057503,-0.4618928782
SRX3796977,-0.2175544207,0.0257724632,0.15715905260000002,-0.45812532250000004,-0.24906410510000002,-0.4013139988,0.0144481257,0.40706474730000003,-0.1224464358
SRX3796978,0.36826278770000004,-0.0743060465,0.22238625250000002,-0.2838028885,0.0385167732,-0.3582488616,0.009223766000000001,0.1579802472,0.2983490954
SRX3796979,0.3405582763,-0.7908679979000001,0.029169605100000003,-0.5891335045,0.9740432111,0.33721073900000004,-0.2636079904,0.5294972933000001,-0.24434000990000002
SRX3796980,0.6115207237,-0.5605540760000001,0.3152681445,-0.4693303165,0.8732653151,0.20826187340000002,-0.0306609753,0.7500253049000001,0.0135024936
SRX3796981,0.5057491311,0.1988388559,-2.3922730427,-3.61692264,-0.4748877644,-1.5433322065000001,-0.3165101455,-1.2858413951,-0.0888189655
SRX3796982,-0.0692971678,0.2155505949,-2.1205585644,-3.1070494255,-0.1711646672,-1.3081320442,-0.1492903382,-1.1264390268,0.0958785737
SRX3796983,-1.1663285405,-0.4247212359,-0.14166017990000002,1.2398870798,0.6795692222,-1.1285112896,-0.1422466503,-1.2101778078,-1.0485301634
SRX3796984,-0.7171838923,-0.4265440585,-0.1285585019,1.1984778804,0.538312283,-1.1969005227,-0.2323125882,-1.0155130628,-0.9506783407
SRX3796985,1.5517522355,-0.8679103318,-0.41390028040000004,-1.2922345251,0.6398781248000001,0.0065009034,-0.1534561887,0.4587100022,0.0092334253
SRX3796986,1.1230281593,-0.8983829466000001,-0.5311079492,-1.2026820878,0.8091773401,-0.0929676374,0.0736897754,0.3726461786,0.24535617110000002
SRX3796987,2.3174700408,-0.3971189492,0.7351458547,-3.0266003764,1.801071051,-0.5564313898000001,-1.7521595226,-0.006970225,0.047163355000000004
SRX3796988,1.0475791393,-0.24081092610000002,1.4053881684,-2.4836285022,2.3546374513,-0.2266175615,-1.3963593675000001,0.2360315618,0.5261040576
SRX2568270,-0.25621698390000003,0.08827390900000001,-0.004570969,0.033841533800000004,0.5751359908,-0.1477545398,0.0830690152,0.0899212674,0.1562382721
SRX2568271,7.9950038864,-0.23167562300000002,0.0653832305,-0.049245688700000005,0.7346961230000001,-0.43275175790000003,-0.2252624241,0.3344896395,0.6331112553
SRX2568272,2.8482588631,0.2629024821,0.3822852162,1.2225378398,0.6047726091,0.1479863207,-1.702772118,0.7913739665,0.6614788326000001
SRX2568273,-0.6083299331,0.43528731260000003,0.21028994880000001,2.2585122881,1.9225870526,-0.2443604499,-2.4535515610000003,0.8612887107,0.24987335840000002
