,A,ArcA,IclR,ihfB,Crp,Cra
ros_tale__3_2_0pq__2,-1.4992914495533594,0.24042377800000025,-0.20156276950000065,0.5490627649999986,0.36532405300000015,-0.3449293644999987
ros_tale__3_2_0pq__3,-2.098315315609049,0.2570430550000005,0.07136915350000006,0.2003355649999996,0.38919050299999997,-0.3980580624999988
ros_tale__3_2_0pq__4,-2.144315895663268,0.2115632380000001,0.07864732950000075,0.21333680499999907,0.4372882229999995,-0.5212387594999992
ros_tale__3_2_250pq__1,1.86000162697585,0.3834091270000002,0.3016490645000003,-0.1016371550000006,-0.6105627419999989,-1.9343372024999992
ros_tale__3_2_250pq__2,1.824698241973956,-0.29952612700000003,0.22213030350000015,-0.4974436600000018,-0.7734190759999997,-1.5541468724999987
ros_tale__3_2_750pq__1,2.7370654153884475,-0.9441149699999992,0.3940520545000004,-1.2498803800000005,0.05165385599999972,-0.8570549474999991
ros_tale__3_2_750pq__2,3.460823112978276,-1.248649326999999,0.0936618935000002,-1.0981923300000016,-0.942500268,-1.4953728024999986
ros_tale__3_3_0pq__1,-1.04605936399339,0.5494004290000003,1.0638335004999997,-0.10574536500000063,0.7026568829999995,-1.095250308499999
ros_tale__3_3_0pq__2,-0.972811085300124,0.7754563159999996,1.0624623354999994,-0.10138283500000078,0.9474771730000012,-1.176749975499999
ros_tale__3_3_0pq__3,-0.6992063948774132,0.6950475869999995,0.9646289014999994,-0.14054390500000125,0.7939082030000009,-0.9968852114999996
ros_tale__3_3_0pq__4,-0.7536403277010827,0.9035295959999984,1.0185542534999996,-0.15111671500000054,1.056964733000001,-1.1407109544999994
ros_tale__3_3_250pq__1,1.968895227083633,-0.0036125550000001283,0.2568281514999988,-0.2845421150000007,-0.2424749009999996,-1.2742185334999991
ros_tale__3_3_250pq__2,2.0498380018891567,0.16108550400000074,0.4244018514999999,-0.2187099750000012,-0.20438087800000027,-1.018874149499999
ros_tale__3_3_750pq__1,2.096584525336187,0.20020821099999964,-0.07071431149999974,0.05928978499999892,0.08859772899999996,-1.2752378374999989
ros_tale__3_3_750pq__2,1.7655717648626807,0.22104275400000084,-0.10157137850000007,0.08908384499999933,0.14973729299999938,-1.3016613505000008
ros_tale__3_4_0pq__1,-1.370356786492402,0.22423083500000016,0.3792932035000005,-0.5184502370000015,-0.77576,-2.2001054904999995
ros_tale__3_4_0pq__2,-1.429644636880494,0.436191183,0.2754640885000006,-0.4754345670000006,-0.5738246280000006,-1.8967164115000001
ros_tale__3_4_250pq__1,-0.924785157929358,0.2577307310000005,1.0900650464999997,-0.8697443310000015,-0.9101530370000006,-1.7169205224999988
ros_tale__3_4_250pq__2,-1.1341230538299802,0.5135476840000006,0.9715008385000008,-1.050985093000001,-0.9544832509999992,-2.047557179499999
ros_tale__3_4_750pq__1,-0.3551019595506822,0.12783092100000104,0.3433874125000003,-0.7252045100000011,-0.5881765019999996,-1.8932122594999996
ros_tale__3_4_750pq__2,-0.4859232848766203,-0.092230408999999,0.5280261314999999,-0.7641835720000003,-0.8824148349999987,-2.032203793499999
pcoli__atASMT_325G__1,-3.5389236570951312,0.04498786000000088,0.2068155715,0.2294886849999997,0.39244801300000104,-0.053541653499999065
pcoli__atASMT_325G__2,-2.8386681694259863,0.10309800699999982,0.2774596525000001,0.2382061749999984,0.3862526830000004,-0.0019762774999989574
pcoli__bpTDC__1,-1.797461680374241,0.37855930100000107,0.3396074075,0.5143308249999983,0.4069758429999997,-0.2329445874999987
pcoli__bpTDC__2,-1.4534259493608863,0.3699896149999997,0.2311615235,0.3707379249999985,0.4233997630000008,-0.3589759354999993
pcoli__BRCA__1,-2.480450121789511,0.19094988400000013,0.6710345675000005,0.08331476499999901,0.1922484830000002,-0.23367239249999905
pcoli__BRCA__2,-2.860851726038014,0.1858324150000001,0.6696477114999988,0.06908284499999873,0.13060547899999975,-0.1479608714999996
pcoli__BRCActrl__1,-1.2639635253916088,0.747848706000001,0.3733937995000005,0.1894734949999997,0.5297558630000001,0.4316906485000001
pcoli__BRCActrl__2,-0.7912410652270224,0.8221333059999996,0.2224622355000001,0.13358924499999958,0.6039318930000004,0.44187926949999934
pcoli__BRCAswap__1,-2.372790917558245,0.5769686299999996,0.6271712064999999,0.9174961749999984,0.5027589629999998,-0.3947829965
pcoli__BRCAswap__2,-2.0794868218119094,0.6370936500000006,0.6785398995000005,1.0355499849999994,0.5975511529999995,-0.4391806894999988
pcoli__btAANAT__1,-2.5773125925317357,0.3238610840000007,0.5485136334999998,0.5520848149999988,0.4415692730000007,-0.29187313849999885
pcoli__btAANAT__2,-2.350436175902697,0.2795870859999994,0.3297999135000005,0.5551159849999987,0.5931168230000008,-0.4243901334999993
pcoli__btASMT__1,-1.2081845720987874,0.3670031849999997,0.5054423085000002,0.6867043349999982,0.5267685130000004,-0.3907064274999987
pcoli__btASMT__2,-1.4962596102212078,0.4157239730000004,0.4655139435000004,0.7940552549999982,0.4398579030000001,-0.39393555249999856
pcoli__CC1__1,-0.7837394364656268,0.6892321440000001,0.3975902995000009,1.1382838349999993,0.5250160430000008,-0.5075404344999992
pcoli__CC1__2,0.1640339031421148,0.4985436570000008,0.6308923454999995,1.028434794999999,0.7535511330000002,-0.415552729499999
pcoli__ccCOMT__1,-2.230589216763137,0.2071243030000005,0.3541371714999988,0.4107827149999999,0.32429840300000023,-0.005953311499999892
pcoli__ccCOMT__2,-2.1094422236152863,0.13560237200000105,0.4347781804999995,0.35958486499999864,0.3246729930000001,-0.09028703050000077
pcoli__ckDDC__1,-1.0423163785619558,0.6486420600000002,-0.05521916849999986,1.0989126649999983,0.4412481530000001,-0.44826330749999865
pcoli__ckDDC__2,-0.8007889320923355,0.7104617199999996,-0.3673565784999999,0.8824161149999998,0.3277997730000006,-0.3031650214999999
pcoli__CNTF_belt__1,-0.5070208911376203,0.4204323770000009,0.4106435485000004,0.4792530549999992,0.4538994830000007,-0.39592991949999945
pcoli__CNTF_belt__2,0.0355340774355203,0.4795341129999997,0.4481362145000008,0.672856444999999,0.7698701030000006,-0.5517080184999994
pcoli__cobPNMT__1,-2.117018528415183,0.303324142000001,0.4786757594999997,0.2845649749999985,0.31993813300000085,-0.4505728424999989
pcoli__cobPNMT__2,-1.9591487505880465,0.32238986199999964,0.3276649835000001,0.28185787499999826,0.31512674300000043,-0.3180246334999977
pcoli__cvPhhB__1,-3.3410791010579755,0.05761935499999993,0.44211513850000017,0.2542827749999983,0.3107973630000007,-0.02987743549999955
pcoli__cvPhhB__2,-3.272444590943421,0.2773554950000001,0.2293989905,0.4859822649999988,0.44784689299999947,-0.07731417549999886
pcoli__ggAANAT__1,-2.9712785180158847,0.215867974,0.3279630574999999,0.2609595349999996,0.30753451300000023,-0.07804393249999908
pcoli__ggAANAT__2,-3.295398993294131,0.12626112000000056,0.2446054775000004,0.2951621049999993,0.22264438300000045,-0.1007848134999989
pcoli__ggTPH__1,-2.923063327897964,0.11468483400000018,0.4512733075000002,0.22412060499999956,0.34126333300000056,-0.23930687849999902
pcoli__ggTPH__2,-2.796953759396341,0.07081556099999986,0.3905643095000002,0.1132577649999984,0.2785746030000009,-0.12989387749999892
pcoli__hsAANAT__1,1.7983105780958042,1.0898933060000005,0.13925014349999998,1.2467476249999994,0.7291858229999999,-1.2549768924999984
pcoli__hsAANAT__2,1.3297682969982911,0.9034338060000008,0.7072313254999996,1.2629522249999994,0.8515544630000011,-1.0062410224999985
pcoli__hsASMT__1,-2.181316967784434,0.2657883969999997,0.5333681265000001,0.4648737349999994,0.3583849729999997,-0.11826748749999895
pcoli__hsASMT__2,-2.782083966271865,0.3300223150000008,0.4669098514999988,0.37343606499999815,0.4368300129999998,-0.1310490314999999
pcoli__hsPNMT_mb__1,-2.7449821718664262,0.04030077200000015,0.12143449049999955,0.2914652749999984,0.30390439299999983,-0.24581995549999916
pcoli__hsPNMT_mb__2,-2.468046888007524,0.12697175199999933,0.10566628850000016,0.2760435249999986,0.3157969930000011,-0.26727297749999845
pcoli__hsTPH__1,-2.8508284391230725,-0.1755218430000003,0.34438472949999976,0.06470883499999935,0.05462641999999995,-0.4479507994999992
pcoli__hsTPH__2,-3.449409974308676,0.09615961000000084,0.2525189105000001,0.09849440499999852,0.23617991300000085,-0.33296157549999883
pcoli__hsTPH_E2K__1,-1.8168136547097908,0.5266227039999993,0.2617855145000005,0.901946924999999,0.7089765630000002,-0.4795134934999989
pcoli__hsTPH_E2K__2,-1.8440405743826556,0.628575133,0.1575093195000008,0.8548870149999992,0.6612184729999999,-0.6385117714999993
pcoli__hsTPH_E2K_N91I_P99C__1,-2.6355247174691843,-0.08709583799999976,0.5152069935000005,0.2488908549999991,0.18841008300000084,-0.3112332624999983
pcoli__hsTPH_E2K_N91I_P99C__2,-3.1265918930743,-0.018978383000000317,0.32327414249999986,0.16713879499999962,0.04870661100000007,-0.2891093465000001
pcoli__hsTPH_N158trunc__1,-2.1043545237930417,0.4927785300000007,-0.2752267004999993,0.30525573499999936,0.4504965429999999,-0.5380165844999993
pcoli__hsTPH_N158trunc__2,-1.7527281507248766,0.4816445750000007,-0.28765782149999986,0.3628533449999996,0.3858976930000004,-0.3179384204999991
pcoli__hsTPH_N174trunc__1,-1.8850927028229911,0.1962134750000004,0.4889331725000012,0.9229170049999986,0.3836390329999997,-0.42690148849999865
pcoli__hsTPH_N174trunc__2,-2.1601575390856604,0.4906586740000005,0.2654302985000001,0.6854901049999995,0.6533793929999998,-0.3229992044999994
pcoli__hsTPH_Ntermtrunc__1,0.7601604623427632,0.8530015459999998,0.21559642549999936,1.0945708049999985,0.5076168729999999,-0.6174020624999983
pcoli__hsTPH_Ntermtrunc__2,0.6287650086997243,0.7565656460000003,0.21268627750000046,1.3859715649999984,0.580596903,-0.6844888674999989
pcoli__hsTPH1__1,-2.666180718581685,0.6800699849999994,0.5917901475000003,0.8930052949999983,0.5255677930000004,-0.31323234449999937
pcoli__hsTPH1__2,-2.2548356729424914,0.6759045060000002,0.6363705514999998,0.8963619449999989,0.5415309229999998,-0.37356655349999895
pcoli__MBP__1,-3.362152233957089,-0.573046227999999,-0.31491332750000023,0.10761562499999933,-0.3459770999999989,-0.22030237449999926
pcoli__MBP__2,-2.238164829746546,-0.05190353799999947,0.031130546500000026,0.8126329749999996,0.026489270000000783,-0.6244880494999991
pcoli__msCOMT__1,-2.52847797943592,0.07940468099999975,0.6215079345000003,0.14669211499999868,-0.10757294999999978,-0.03227008049999913
pcoli__msCOMT__2,-1.7970326181289549,-0.04485783600000026,0.7603906565000003,0.008338234999998306,-0.09238089099999948,-0.09055434349999912
pcoli__ocAANAT__1,-2.778233963625097,0.1657599009999995,0.2882727225000004,0.3438339049999985,0.3196315130000009,-0.14643693349999864
pcoli__ocAANAT__2,-2.8655271168915264,0.2116699000000004,0.3030484154999993,0.3139215049999997,0.2939196830000004,-0.12132427349999908
pcoli__osTDC_K374H__1,-0.6894345345051563,0.851500016000001,0.35945166149999874,1.2839606549999996,0.6863196630000008,-0.4576946124999983
pcoli__osTDC_K374H__2,-0.9389820637033638,0.9796143360000008,0.3016881455,1.6466498449999991,0.6933763230000007,-0.5149108414999999
pcoli__osTDC_K374L__1,-1.3918330844323603,-0.064751682999999,0.8035622174999997,-0.002575395000000924,-0.030107002999999462,0.11737051449999925
pcoli__osTDC_K374L__2,-1.4968179553525809,0.1368758579999998,0.7659620785000012,0.044617884999999184,0.15281107300000052,-0.019350599499999174
pcoli__osTDC_K374Q__1,-2.3632959812293146,0.4302429019999998,0.5354430804999994,0.7409232449999994,0.4485571030000006,-0.38961668349999895
pcoli__osTDC_K374Q__2,-1.8688227739271397,0.4564986960000006,0.5406844865,0.7893113849999995,0.4643148630000002,-0.3990095054999996
pcoli__osTDC_L360V__1,-2.7505671738437454,0.17240939800000102,0.3867892585000003,0.21303473499999906,0.2966241729999997,-0.21113180949999946
pcoli__osTDC_L360V__2,-2.721965808663121,0.27383312499999946,0.29395396249999983,0.28664729499999986,0.3820168630000005,-0.2326166024999985
pcoli__pmTPH__1,-1.4931362676499638,-0.3355712559999997,0.7113358485000001,-0.5422877960000019,-0.10026360400000024,-0.07996098649999883
pcoli__pmTPH__2,-1.807601400898316,-0.10354714700000044,0.653859659500001,-0.4181322750000014,0.08226395500000018,-0.10096788649999944
pcoli__RFC__1,-4.42382271123041,-0.19362280200000012,0.07775981949999977,-0.04249276500000043,0.06813715200000026,-0.4363782804999996
pcoli__RFC__2,-3.932394967162824,-0.2719512569999996,0.07960797249999985,-0.05563172500000135,0.008882815999999849,-0.3421102534999987
pcoli__RFCctrl__1,0.739281070289357,0.8765261360000007,0.5466221985000006,1.2445997549999994,0.4522689930000006,-1.069286868499999
pcoli__RFCctrl__2,1.244042946825123,0.8084935360000003,0.5991234015,1.1952123949999989,0.5165584929999998,-1.3051590584999992
pcoli__RFCnopause__1,0.6670995765538709,0.915744276,0.4860066475,1.277978395,0.6708687229999999,-1.1486698065
pcoli__RFCnopause__2,1.2377050601277175,1.0111760160000005,0.20144037549999985,1.2688223649999983,0.6748039729999995,-1.3585629914999997
pcoli__RFCpluspause__1,0.7017934490301412,0.9022830759999998,0.07250157849999983,0.7064890449999996,0.7640610930000005,-0.9141675614999992
pcoli__RFCpluspause__2,0.905575587627768,0.9472996259999996,-0.04993250049999976,0.7123646449999992,0.5214214130000006,-0.788340612499999
pcoli__rnCOMT_sol__1,0.7334495681685655,0.8230348060000008,0.41872578750000056,1.3218476649999982,0.8270174130000001,-1.0786107554999989
pcoli__rnCOMT_sol__2,0.8358615502838103,0.8417998759999996,0.4568973954999995,1.3586548249999986,0.6395325229999997,-1.1564564394999994
pcoli__rnPNMT__1,-1.730980152267495,-0.08715641599999913,0.6446921204999994,-0.13856641500000144,0.1635869329999995,0.002142931500000777
pcoli__rnPNMT__2,-1.93936027922403,-0.047135399000000085,0.8146004305000005,-0.2609108650000014,0.07451194300000097,0.07630186950000084
pcoli__rnTDC__1,-3.0925871006487946,0.12196417600000052,0.4805223464999999,0.15724927499999986,0.08798361800000087,-0.16780077449999894
pcoli__rnTDC__2,-2.5153300804763803,0.05965151400000046,0.5829190154999999,0.24430457499999925,0.17114607300000095,-0.17603646049999974
pcoli__rnTDC_trunc__1,-1.1347493798728228,0.1015476409999998,0.7659078945000015,0.3536355549999985,0.3075571430000004,0.029013492500001625
pcoli__rnTDC_trunc__2,-1.363867420089923,0.1712038670000009,0.6226841685000002,0.3590969349999984,0.43504015300000104,0.0370463145000004
pcoli__saCOMT_T2A__1,-2.857670634723687,-0.042289199999999035,0.3723383154999995,0.20285039499999868,0.3335838930000001,0.046489893500000434
pcoli__saCOMT_T2A__2,-2.8118704278605406,-0.005090742000000148,0.3992853614999987,0.17900243499999924,0.4038707630000005,0.05354113849999997
pcoli__sfCOMT__1,-3.421041795671866,-0.1046399650000005,0.3259666775000003,0.018296924999999572,0.1572444130000008,-0.4232924484999989
pcoli__sfCOMT__2,-4.1357259687070815,-0.08689560999999912,0.2319926604999996,-0.12660359500000062,0.06503750799999962,-0.3585808824999983
pcoli__sgAANAT_D63G__1,-3.585119679509725,0.06392857500000028,0.21638138750000024,0.21465630499999835,0.18900217300000044,-0.1751983354999993
pcoli__sgAANAT_D63G__2,-2.235114003454481,-0.04672170399999942,0.3710397404999988,0.05664864499999923,0.43052260299999995,-0.08475152649999984
pcoli__ssDDC__1,-2.053910441145984,0.3807326090000007,0.5286569214999988,0.5796203449999986,0.20759201300000107,-0.09242001949999956
pcoli__ssDDC__2,-2.2834188613744684,0.5413918120000005,0.4376193704999993,0.5482194249999992,0.3251403029999995,-0.19189270749999832
pcoli__TP53B__1,-1.512285732068068,0.21716539900000065,0.4580030804999993,0.4796024049999996,0.4237391030000008,-0.2322266924999985
pcoli__TP53B__2,-1.7499431958859304,0.2608231700000001,0.5828354204999995,0.5183036949999984,0.4437453829999996,-0.2922206634999993
pcoli__WT__1,-0.4821105911730771,1.145348546000001,-0.04144835349999987,1.5188225649999991,0.5471816730000008,-0.6626199634999992
pcoli__WT__2,-0.8983497062262216,1.0706479360000003,-0.08600657349999974,1.5982937549999985,0.4334316830000001,-0.5518119804999992
cck__glu_ale4__1,-4.479963292183786,0.14242569800000027,0.06255065650000002,0.8424839949999985,0.10431546100000057,-0.2689649584999989
cck__glu_ale4__2,-3.747083744712109,0.2391641040000003,-0.4925019814999994,0.38870244499999984,0.21222904300000067,-0.5186773874999986
cck__cck_ale1__1,-3.7291288892673338,-0.03612355499999964,-0.5773122704999993,0.12837771499999914,0.14875797300000038,-0.5003678424999984
cck__cck_ale1__2,-3.346451259943555,0.042168756000000585,-0.5056062095000007,0.1574656749999992,0.21173196300000008,-0.5049330884999987
cck__cck_ale2__1,-3.885533670563437,0.11719557800000048,-0.4501981095000005,0.01310426499999906,0.24320085299999936,-0.6694244874999988
cck__cck_ale2__2,-4.052018185412847,0.14509675000000044,-0.4208350254999997,-0.029159615000001082,0.2196628030000003,-0.6482969054999996
cck_pgi__gmos_delpgi__1,1.9282829923432527,0.5480750380000003,-0.16659576049999902,0.2770646749999983,0.6099491930000003,-0.5053467014999988
cck_pgi__gmos_delpgi__2,2.512498006883495,0.4925598200000003,0.14418045449999986,0.050797044999999486,0.5151660729999996,-0.14223112749999878
cck_pgi__pgi_ale1__1,-0.491138044571169,0.15562660500000014,-0.4356612245000005,0.19052278499999886,0.0871969090000011,-0.1942388004999991
cck_pgi__pgi_ale1__2,0.129111330976792,0.4588792890000004,-0.6581378745000004,0.026093084999999402,0.4703615729999999,-0.3963984005000008
cck_pgi__pgi_ale2__2,2.1535221406422185,0.9356459460000012,-0.3220769074999996,0.4468949549999994,0.6450278430000012,-0.34675106649999954
cck_pgi__pgi_ale3__1,-0.4270136886632872,0.08052298800000024,-0.013184778500001215,0.3102447349999995,0.2577020430000001,-0.3342527414999994
cck_pgi__pgi_ale3__2,0.1491170450803881,0.3190705030000007,-0.38629355349999983,-0.08744309500000114,0.527121343000001,-0.4355092024999987
cck_pgi__pgi_ale4__1,0.349181077506991,-0.060545762000000274,-0.2266735424999995,0.5186149949999983,0.025670410000000032,-0.5013595554999988
cck_pgi__pgi_ale4__2,0.689975390844154,-0.02306414399999923,-0.5605028354999995,0.03510399499999828,0.14926491299999967,-0.8678637294999989
cck_pgi__pgi_ale4__3,0.622229687597276,-0.026233267000000282,-0.6353391694999999,0.07492192499999817,0.2310494330000008,-0.765359769499999
cck_pgi__pgi_ale5__1,-1.006339198676217,0.6346640519999998,-0.24214153849999945,0.3879215049999996,0.26444670300000084,-0.08220060349999869
cck_pgi__pgi_ale5__2,-0.7103161700843624,0.6909501880000004,-0.5072559375000001,0.08957866499999945,0.4910110930000009,-0.2257072364999999
cck_pgi__pgi_ale6__1,-1.589497238442104,0.2876225950000002,0.1546525025000003,0.6129683849999985,0.40659345300000105,-0.3492184614999996
cck_pgi__pgi_ale6__2,-0.1826330659504567,0.5361740079999997,-0.17869109949999995,0.15115166499999866,0.6293582329999996,-0.4564309604999988
cck_pgi__pgi_ale7__1,-3.044844742211407,0.1753057810000005,0.10250696850000017,0.7453702049999986,0.4198053730000009,-0.2254529904999991
cck_pgi__pgi_ale7__2,-1.7532363184688229,0.4674090399999997,-0.4465676364999993,0.29578562499999883,0.7252530329999995,-0.2703454224999984
cck_pgi__pgi_ale8__1,0.4251979093482393,0.17465674399999995,0.08574129249999984,0.7035608149999995,0.2900276829999999,-0.4433282084999988
cck_pgi__pgi_ale8__2,0.7717038373686363,0.39437020200000106,-0.20171501250000026,0.2498764949999988,0.6440838830000004,-0.6714113714999996
cck_sdh__gmos_delsdhCB__1,-2.31365935881739,1.3225026659999999,-0.6879214614999993,1.0465290549999988,0.8479485130000004,-0.04991814949999896
cck_sdh__gmos_delsdhCB__2,-0.9352389890637428,0.5798925810000011,-0.4186164764999996,0.951439774999999,0.8298960530000006,-0.164691595499999
cck_sdh__sdh_ale1__1,-1.690282291224566,0.9989876760000004,-0.1777918294999994,0.8348676649999991,0.5440714730000007,-0.2973217534999977
cck_sdh__sdh_ale1__2,-1.6443713315990094,0.9379760259999994,-0.30322915849999976,0.8373050949999996,0.5592394929999998,-0.2008397964999995
cck_sdh__sdh_ale2__1,-2.622098264592171,0.7369528560000003,-0.28026538950000024,0.6675422049999984,0.4799116730000002,-0.1941811934999977
cck_sdh__sdh_ale3__2,-1.985559771213182,0.8033813760000008,-0.24131384649999976,0.7336265849999997,0.5564179130000007,-0.1332925594999992
cck_sdh__sdh_ale3__1,-2.2386951413398077,0.6953676459999993,-0.2909807684999999,0.5688070749999987,0.4938992930000001,-0.3313534584999989
cck_sdh__sdh_ale3__3,-2.328574419954132,0.6812270829999996,-0.3811302784999997,0.5951379449999994,0.4853280929999997,-0.2994175624999986
cck_pts__gmos_delptsHIcrr__2,2.555093889742528,-0.476014073,-0.5917500325000002,-0.3271388250000005,0.4644968830000007,-0.06894785549999938
cck_pts__gmos_delptsHIcrr__1,1.6461634098158906,-0.3370524200000009,-0.5346484474999995,-0.2471183550000013,0.649161093,-0.1771836544999994
cck_pts__pts_ale1__2,-2.688923437367195,0.9351348060000008,-0.40836837550000027,0.4467236949999993,0.3294758729999998,-0.09525946249999873
cck_pts__pts_ale1__1,-3.554070896411919,0.8766125660000004,-0.3314552854999997,0.4733588449999981,0.2967783530000005,-0.1430249504999992
cck_pts__pts_ale2__2,-3.140431562378106,0.1151480970000005,-0.3849700154999995,0.051775694999998116,0.20189095299999948,-0.33536552049999896
cck_pts__pts_ale2__1,-3.2352040241206934,0.0998464349999999,-0.4784564614999995,0.0058354849999986405,0.2751297130000001,-0.4638504844999991
cck_pts__pts_ale3__2,-6.200167706574431,0.414198068000001,-1.5310094664999996,-0.6512647580000017,-0.4453421809999991,-0.07287562649999924
cck_pts__pts_ale3__1,-5.880366328418938,0.578337319000001,-1.1915150914999997,-0.32246742500000103,-0.1455219379999999,0.06612961449999942
cck_pts__pts_ale4__2,-3.648742615655632,0.04630729700000025,-0.4540517645,0.08030092499999952,0.4206787429999999,-0.5897447964999998
cck_pts__pts_ale4__1,-3.5671934405432952,0.03632917300000038,-0.4179817795000007,0.09726459499999862,0.3875030329999998,-0.7425464544999993
cck_gnd__gmos_delgnd__1,0.6292522148951988,0.31958950399999964,-0.6081476445000007,1.0484440649999982,0.5155411030000003,-0.007248143499999138
cck_gnd__gmos_delgnd__2,0.91210754900374,0.5031982409999998,-0.7154124724999997,1.2076734449999993,0.4190796030000001,0.08587059449999934
cck_gnd__gnd_ale1__1,-3.272548836294402,0.206935713,-0.5345493435000002,0.1668909249999988,0.11322853200000085,-0.4764336644999991
cck_gnd__gnd_ale1__2,-3.1550500319437123,0.18864200199999992,-0.4411887864999997,0.2006588349999987,0.14549259800000058,-0.3400536464999995
cck_gnd__gnd_ale2__1,-3.960826197113359,0.10177903900000017,-0.5055673944999999,0.1865642749999985,0.057324061000000974,-0.5165471374999989
cck_gnd__gnd_ale2__2,-3.8783072180064617,0.17297999100000006,-0.5143384095000005,0.14256685499999833,0.0516023170000004,-0.4222115154999989
cck_gnd__gnd_ale3__1,-3.1639014140836723,0.1559823920000003,-0.2333548135000001,0.2590754949999994,0.04701789499999976,-0.47819383649999997
cck_gnd__gnd_ale3__2,-2.9025227733969743,0.2382475540000009,-0.4824557545000001,0.22985128499999874,0.07806117700000037,-0.41844852149999934
cck_tpiA__gmos_deltpiA__1,3.2375469242163493,0.7806081060000007,-0.8921935085000001,-0.14978443500000085,0.5549454330000003,-0.43855791649999976
cck_tpiA__gmos_deltpiA__2,2.1712191047477463,0.8137944160000004,-0.8287122914999996,-0.24486741500000164,0.6484744429999996,-0.5393699854999996
cck_tpiA__tpiA_ale1__1,-1.960441573360172,0.5988579620000003,-0.04033493350000139,0.5069752049999998,0.5753141230000001,-0.5422065134999992
cck_tpiA__tpiA_ale1__2,-2.030729778247739,0.5893135049999998,-0.0625742434999994,0.5042706349999992,0.5862271529999994,-0.5308042154999989
cck_tpiA__tpiA_ale2__1,-0.252116911377886,0.6302826560000003,-0.04954319149999975,0.5628485749999985,0.6931617929999998,-0.3575995034999977
cck_tpiA__tpiA_ale2__2,-0.143989494030638,0.5827709579999993,-0.4974383004999989,0.4463669249999995,0.4825762030000007,-0.35968723449999906
cck_tpiA__tpiA_ale3__1,-1.2458680598783791,0.6940166180000009,-0.3073718345000005,0.5218393849999998,0.44486670300000064,-0.4179863604999996
cck_tpiA__tpiA_ale3__2,-1.9329365184577127,0.6840427719999997,-0.19122583149999967,0.6213471449999997,0.42426745300000057,-0.4836626154999992
cck_tpiA__tpiA_ale4__1,-2.3413688964054424,0.7445392559999995,-0.3269662394999999,0.3713619849999983,0.2272038629999997,-0.3358756154999991
cck_tpiA__tpiA_ale4__2,-2.2039310096540192,0.7080815420000004,-0.29343268850000026,0.4160043349999985,0.19612825299999948,-0.4389650774999989
acid_tale__acid_ale1_pH7__1,-4.67446748789778,0.05774865100000071,-0.6457311614999997,-0.11827526500000117,0.15268897300000006,-0.7334999484999987
acid_tale__acid_ale1_pH7__2,-4.624822038862583,0.0008364390000004107,-0.775554325499999,-0.09381905500000087,0.126066680000001,-0.7484703014999994
acid_tale__acid_ale1_pH5__1,1.3630674037634851,0.3930584479999997,-0.4062210915,-0.04357532500000083,0.7941495229999997,-0.4678920374999986
acid_tale__acid_ale1_pH5__2,0.9637051523963804,0.5163635499999994,-0.5063788784999996,-0.05059117500000099,0.8152700330000009,-0.3930017974999984
acid_tale__acid_ale2_pH7__1,-4.4360404828949695,-0.05861595600000057,-0.4847547985,-0.13953246500000027,0.3388400730000001,-0.4118136354999988
acid_tale__acid_ale2_pH7__2,-4.56225922191249,-0.0032955630000000014,-0.5205861154999996,-0.0845335750000018,0.3230544630000001,-0.4763025854999992
acid_tale__acid_ale2_pH5__1,-2.488536981129505,0.05463553899999951,-0.5878758764999983,-0.14809028500000032,0.432644723000001,-0.1895000094999988
acid_tale__acid_ale2_pH5__2,-1.004886120321464,0.31214235400000057,-0.9633395025000002,-0.20983636500000105,0.4854809929999994,-0.4798766974999991
acid_tale__low_Mg_ale_pH7__1,-4.703179461533786,-0.7608421669999998,-0.8054520045000002,-0.2294881550000003,0.3007467029999997,-0.2781370405000008
acid_tale__low_Mg_ale_pH7__2,-4.170237904055412,-0.8793321210000009,-0.8934589245000001,-0.30505053500000123,0.3462454630000007,-0.2569315544999995
acid_tale__low_Mg_ale_pH5__1,-3.009795847495989,-0.028056044999999585,-0.6246888485000001,0.3386448349999984,0.6085887329999995,0.10209685250000168
acid_tale__low_Mg_ale_pH5__2,-1.8596964392051207,-0.1288475249999994,-0.7229735714999999,0.35293616499999914,0.5572315630000002,-0.014786704499999637
acid_tale__MES_ale_pH7__1,-4.709841797836965,0.04143246299999959,-0.8554441104999997,-0.17984521500000028,0.4305318729999996,-0.36790245049999903
acid_tale__MES_ale_pH7__2,-5.3863981634913385,0.03741938900000008,-0.7812181284999999,-0.13392727500000134,0.4747332229999994,-0.3178411204999998
acid_tale__MES_ale_pH5__1,-1.729382430123254,0.6634502009999999,-0.8072643604999996,0.1780527249999988,0.4750174830000002,-0.02161995149999996
acid_tale__MES_ale_pH5__2,-2.91005247823584,1.148891356,-0.3893387264999984,0.5808612549999985,0.709374983,0.23128705750000125
acid_tale__gmos_pH7__1,-4.523918217904133,-0.0202260170000006,-0.6813595335000002,-0.12245240500000065,0.4296040630000011,-0.41107572649999996
acid_tale__gmos_pH7__2,-4.578258875493475,-0.031017067000000512,-0.6369842084999995,-0.1101632150000018,0.4446293130000001,-0.3790623644999993
acid_tale__gmos_pH5__1,-2.731759753322342,0.5256937780000008,-0.5558703075000002,0.25805079499999906,0.6502280230000004,-0.03752624650000058
acid_tale__gmos_pH5__2,-2.9975241862727047,0.5218956509999995,-0.5670052974999997,0.21472440499999834,0.7174304530000004,-0.05095217249999884
