,A,MarA,LacI,Crp,hns
SRX312076,-1.7095261645000002,0.859832884,-0.9006093517,-1.7910974918,-2.6019324655
ecoli_00001,-0.0960174309,0.042976688000000006,-0.11539381650000001,0.012478646000000001,0.11716061
ecoli_00002,0.0960174309,-0.042976688000000006,0.11539381650000001,-0.012478646000000001,-0.11716061
ecoli_00003,-1.2172636495,0.54919808,0.6559140875,0.077574131,-0.21220296
ecoli_00004,-1.1935463103,0.514373327,0.5627268485,-0.090682171,-0.15081341
ecoli_00005,-0.0836236374,0.528473701,0.0048679815,-0.030513673,-0.56740864
ecoli_00006,0.0764644916,0.6687021590000001,0.0720103135,0.05819072,-0.57501992
ecoli_00007,-1.4970379279000001,0.5002604580000001,0.4706089405,-0.105981984,0.028218820000000002
ecoli_00008,-1.229341213,0.333698547,0.4645544675,-0.22346684100000003,0.13773749
ecoli_00009,-0.40050381160000004,1.822811486,0.1421253755,0.436429913,-0.38894031
ecoli_00010,-0.3145480705,1.712624288,0.14386524850000001,0.367563393,-0.41893693
ecoli_00011,-0.7138734534000001,0.685830519,0.11146980050000001,0.345522573,-0.14121664
ecoli_00012,-0.5230776506,0.706165574,0.1848477845,0.343136463,-0.11730537
ecoli_00014,-0.5186754193,0.474361177,0.1425670735,0.33938771300000004,0.03221592
ecoli_00015,-0.4527376691,0.7878216100000001,0.1948947795,0.383863793,-0.05329888
ecoli_00016,-0.15327320900000002,0.824717433,0.1089064955,0.33986178300000003,-0.07889036
ecoli_00017,-0.0019972624000000002,0.708632341,0.1635671565,0.43240872300000005,-0.15523974000000001
ecoli_00018,-0.4985337064,0.7297391940000001,0.1253280075,0.482436193,-0.13083348
ecoli_00019,-0.3558479838,0.6070749870000001,0.3884397325,0.17662370300000002,0.48668311000000003
ecoli_00020,-0.6307435164,0.5234082480000001,0.5002288575,0.24038529300000003,0.38230353
ecoli_00021,-0.6577394556,0.729842936,0.6237514355,0.513155013,0.55926339
ecoli_00022,-1.0472036963,0.532470271,0.6192871265000001,0.536337303,0.64062106
ecoli_00023,-1.2300427090000001,-0.83586214,0.3072961075,0.334672533,0.30159602
ecoli_00024,-0.9339201099000001,-0.654087233,0.31237230050000003,0.387059873,0.24839989999999998
ecoli_00025,-1.6827620267999999,-0.898645266,0.7001585575,0.513462963,0.32007261
ecoli_00026,-2.0719421696,-0.37753224100000005,0.6734332175000001,0.5104807530000001,0.31466579
ecoli_00027,-0.8171927487,0.151495297,0.5045270365,-0.07279683,-0.14105018
ecoli_00028,-0.2649771298,0.189947416,0.5003896425000001,-0.093243951,-0.20188572
ecoli_00029,0.3406728833,-0.05724603,0.2703694505,-0.043119613,0.01979154
ecoli_00030,0.3464321254,0.07079861200000001,0.1609403785,-0.07348926,0.16168658
ecoli_00031,0.208419546,-0.24000557300000003,0.1167079625,0.16383650300000002,0.37983694
ecoli_00032,0.1157029319,-0.33704125,0.004358832500000001,0.11651884600000001,0.41889962000000003
ecoli_00033,-1.0878350449,1.131693721,0.8775555915000001,0.16921202300000002,-0.72500221
ecoli_00034,-1.2416112751,0.295849668,1.2138122335000001,0.03216219,-1.06691429
ecoli_00035,-0.5784610446,0.53002961,0.2761626045,0.29367586300000004,-0.14804482
ecoli_00036,-0.49719759960000004,0.45457123200000005,0.2405350315,0.22863865300000003,-0.26308135
ecoli_00037,-0.444209791,0.46895661400000005,0.12903248150000002,0.505105143,0.03699667
ecoli_00038,-0.0462731671,0.22082959800000002,0.3083765945,0.563775123,0.12667077000000002
ecoli_00039,-0.9581814618000001,0.7378669800000001,0.0787487235,0.339165103,-0.24249227
ecoli_00040,-0.7169293667000001,0.44928480400000004,0.2951457225,0.360235063,-0.26696523
ecoli_00041,-0.051629026,0.15809753000000001,0.13720271850000001,0.32216916300000004,0.18538134
ecoli_00042,-0.43753648900000003,0.24050765100000002,0.31398830250000004,0.315987593,0.04769501
ecoli_00043,-0.2352649416,0.7188685380000001,0.3228133675,0.30577407300000004,-0.25008186
ecoli_00044,-0.8791930126,0.7804235310000001,0.5156728335,0.322569413,-0.22467193
ecoli_00045,-0.8128054805,0.9667945130000001,0.2172357355,0.194465293,-0.42875787
ecoli_00046,-0.8011286876,0.865749105,0.17598014250000002,0.13385438500000002,-0.44294003
ecoli_00047,-0.8173473546000001,0.35631205600000004,0.2649482875,0.325118883,-0.24506315
ecoli_00048,-0.5664125127,0.25393662,0.2869869485,0.343466333,-0.18162453
ecoli_00049,-0.16781892140000002,0.138932211,0.5518968465,0.215598863,0.0755795
ecoli_00050,-0.3565269883,0.054318061,1.4163514485,0.348125933,-0.34721862000000003
ecoli_00051,-0.9150030458,0.35116408400000004,1.6188685745,0.319898823,-0.19832874
ecoli_00052,-0.8440451191,0.141189817,1.0506364635,0.31218181300000003,-0.8712711200000001
ecoli_00053,-0.5468104854,-0.149821841,1.2284801674999999,0.348980073,-0.85417863
ecoli_00054,-0.2054410233,0.5474035580000001,0.8685470015000001,0.883560683,-0.44451516
ecoli_00055,-0.2847898034,0.19554294400000002,0.9936809755,1.1275514229999999,-0.50677285
ecoli_00056,-0.908517711,0.512386093,1.3402104235,0.46435899300000005,0.07924673
ecoli_00057,-0.6537759499,0.719867605,1.2746055095,0.46188222300000004,0.14440285
ecoli_00058,-0.9531452705000001,0.498457784,0.6238438095000001,0.44664785300000004,0.52905826
ecoli_00059,-0.5621644530000001,0.412304194,0.6393518005000001,0.49525865300000005,0.50611535
ecoli_00060,-1.3011987936,1.100996742,0.5500973785000001,0.319951353,0.34010188
ecoli_00061,-1.1586254907,1.136005365,0.5810574965,0.360933593,0.30898115
ecoli_00062,-1.4271632239,-0.032892741,0.4984131285,0.8061810030000001,0.40122765
ecoli_00063,-1.9031245139,0.057832973,0.40191568650000004,0.764467493,0.42220741
ecoli_00064,-0.9024669592000001,-0.7702216660000001,-0.1624622115,-0.686581477,0.24013622
ecoli_00065,-0.6742854251,-0.9509825390000001,-0.2987261725,-0.620927,0.09760655
ecoli_00066,-1.3189003796,0.407742272,-0.5669177775,-1.046248202,-0.16485909
ecoli_00067,-1.5662727268999999,0.40261188600000003,-0.5708228545,-1.071490687,-0.15346479
ecoli_00068,0.7034863181000001,1.247226125,-0.4569727125,-0.09169608400000001,0.31169691
ecoli_00070,-0.26495302460000003,0.416158585,-0.5800277845,-0.171476714,-0.4047781
ecoli_00071,-0.3313485392,0.43196855300000003,-0.6138094645000001,-0.216511799,-0.42564953
ecoli_00072,-0.1261079652,0.5438147710000001,-0.2608220585,-0.237794143,-0.47148023
ecoli_00073,-0.7122350169,-0.524397236,-0.4743362955,0.097308024,-0.011164199999999999
ecoli_00074,-0.6611640034,-0.10222780100000001,0.1307870075,0.0007891440000000001,-0.36310159000000003
ecoli_00075,0.15458486700000001,-0.89526418,-1.2972216745,0.37930993300000004,-0.71765075
ecoli_00077,-0.8486287917,-0.24609253600000003,-0.7622023625000001,0.207746483,-0.34685613
ecoli_00078,-0.8512374731000001,-1.637406162,-0.7629673675,0.245706203,-0.35391567
ecoli_00079,-1.3558591588,-0.12744285500000002,-0.4542869755,0.395080543,-0.9349272999999999
ecoli_00080,-0.44968429730000004,-0.057739323,-0.5423174155,0.005806082000000001,-0.64709315
ecoli_00081,-0.39700075900000004,0.761739597,-0.1008627735,0.19238992300000002,0.01202467
ecoli_00082,0.1977463023,-0.329859108,2.1204843255,0.7848307330000001,0.04067145
ecoli_00083,0.2697286002,-0.510623051,2.1306917375,0.774460393,-0.07536717
ecoli_00084,-0.1009488555,-0.402925951,1.4635931275,0.31349375300000004,0.03859801
ecoli_00085,0.0050433607,0.112715569,1.4453186175,0.373244063,0.16989901000000002
ecoli_00086,-0.1653171866,0.29087316700000004,0.8168304955,0.205353913,-0.5463671
ecoli_00087,-0.0959901729,0.021371305,0.7757147485,0.159225273,-0.60164381
ecoli_00088,-0.7550244301,0.40944586400000005,0.08269992350000001,0.12650519300000002,0.08214941
ecoli_00089,-0.7237546974,0.40336586,0.1035687835,0.163147493,0.0512861
ecoli_00090,-0.4005863615,0.616981063,-0.0432476355,0.046791002000000005,-0.21585034
ecoli_00091,-0.5360255462,0.48080833900000003,0.0917237905,-0.014761104,-0.17183222
ecoli_00092,0.2436094218,-0.264916672,0.6862908585,0.271760703,-0.03265871
ecoli_00093,-0.0848693521,0.27319978500000003,0.3733939855,0.20485867300000002,-0.28323202000000003
ecoli_00094,3.6035294317,0.38175395300000003,1.0328554865,0.24727295300000002,0.31083477
ecoli_00095,3.1919388226,0.609856198,1.2659531885,0.204154523,0.30948265
ecoli_00096,0.4359205044,-0.31964226500000004,0.1536747515,0.45717146300000006,0.18085242
ecoli_00097,0.2140411992,0.090779654,-0.0246397205,0.376256283,0.08944964
ecoli_00098,2.8277722991000003,0.8314277370000001,0.8481119425,0.11748048200000001,0.18659112
ecoli_00099,2.1198861091,0.413053565,0.7253331815,0.125422963,0.17551241
ecoli_00100,-0.1001193927,-0.50851997,0.3259132625,-0.004082425000000001,-0.37339942
ecoli_00101,-0.0626251031,-0.42273648,-0.0856927175,-0.66628918,-0.30097453
ecoli_00102,0.49604761080000004,0.06752999400000001,-0.09430102550000001,-0.570898456,-0.31629168
ecoli_00103,1.7001180255000001,1.045771242,-0.1044812975,-0.228845183,-0.45813851
ecoli_00104,1.5939557391,1.137562757,-0.0944450045,-0.18410035800000002,-0.42975629
ecoli_00105,0.2178394324,-0.163767867,-0.0372073735,-0.134837475,-0.03152985
ecoli_00106,0.5562119966,-0.378046417,0.2588110255,-0.06971342200000001,-0.040884830000000004
ecoli_00107,0.4012223934,-0.163828324,0.2181029035,0.000271048,-0.03488165
ecoli_00108,-1.9281391052,0.12259074600000001,-0.5342721395,0.768482663,0.34118742
ecoli_00109,-1.9946989213,-0.08638730400000001,-0.2505726585,0.980974663,0.31353834
ecoli_00110,-0.85781767,0.33978654,0.4862814895,0.29165508300000004,0.31966295
ecoli_00111,-0.6431733557,0.427150128,0.3676709285,0.25672264300000003,0.27001649
ecoli_00112,-0.9162450723000001,0.5357919760000001,0.2777089685,0.37124749300000004,0.29785214
ecoli_00113,0.6641207841,-0.600002553,-0.48216274550000005,1.429825303,0.69388617
ecoli_00114,1.2266226042000001,-0.13767185,-0.1665605865,1.300445483,0.6681157600000001
ecoli_00115,0.8735065387000001,-0.31992722900000004,-0.2189878545,1.236903523,0.75800825
ecoli_00116,-1.1345001572,0.575161162,0.31264303250000003,-9.852476477,-0.15127237
ecoli_00117,-1.1792672004,0.309326784,0.3892577245,-9.107951936,-0.32019692
ecoli_00118,-1.6356721888,0.529752985,0.2245464705,-9.852476477,-0.17097684
ecoli_00119,-1.1629721941,0.230773219,0.6546648565000001,-9.025871704,-0.32083217
ecoli_00120,-0.9801777707,0.33038288,0.6766902175,-9.566616581,-0.3134747
ecoli_00121,-1.2147258256,0.369697671,0.7299100405000001,-9.852476477,-0.21876864000000001
ecoli_00122,-0.5684102079000001,0.358564017,0.32251579950000003,-9.852476477,0.02966842
ecoli_00123,-0.3530683163,0.5387225250000001,0.4274946365,-9.852476477,0.02537553
ecoli_00124,-0.7346637650000001,0.531663356,0.2792684105,-9.852476477,0.04325833
ecoli_00125,-1.0751994408,-1.79860564,-0.9885994135,1.438555163,1.3683247600000001
ecoli_00126,0.0405173888,-0.17113603800000002,-0.4261433965,0.12370463300000001,0.77320914
ecoli_00127,1.274854981,-0.41687912400000005,-0.0679527635,0.23737495300000003,-0.10871099999999999
ecoli_00128,0.3054578925,-0.32425085,-0.4045934325,-0.266972174,0.65606547
ecoli_00129,-0.6152057652,-1.205282967,-0.7207189875000001,1.5517659030000002,1.92126842
ecoli_00130,-0.7451783514,-0.267633705,-0.9755813355,0.736260553,1.12685818
ecoli_00131,-0.8870955028,-1.471347419,-1.0281106485,1.248499963,0.12353771000000001
ecoli_00132,-0.0136385854,0.6261080370000001,0.2276405195,-0.022893763,-0.67670802
ecoli_00133,-0.5006773877,-0.685223039,-0.7924551665,0.578078713,-0.68423688
ecoli_00134,-0.5072719484,1.346746339,-0.1512143085,-0.001157444,-0.10393026
ecoli_00135,-1.1138046492,0.17651908400000002,0.4541517855,-0.163650862,-0.38124682
ecoli_00136,-1.1840815067000001,2.011042162,-0.6582250855,0.18829674300000002,0.01100023
ecoli_00137,-0.4494571167,1.676366712,0.015602006500000001,-0.255090408,-0.12419577
ecoli_00138,-0.6135573473,-0.63654118,-0.2014365525,0.584709813,-1.13007257
ecoli_00139,-1.0821777331,0.669221453,-0.6324088335,0.898060053,0.012841430000000001
ecoli_00140,0.1621846587,0.541739124,0.1647381195,0.234450913,1.16128745
ecoli_00141,-0.964186933,1.301684385,-0.5845871315,0.5824345430000001,0.21495588000000002
ecoli_00142,0.2571548526,-0.676185413,0.5715379785,0.155824183,-0.40042136
ecoli_00143,-0.17973276470000002,0.12840252700000002,0.0083405145,0.08995910700000001,0.25344146
ecoli_00144,1.0487113177,-0.423486377,-0.46043264850000004,0.264629563,-0.60755293
ecoli_00145,-0.7252602718000001,-1.907038253,-0.9763019795000001,0.615108903,0.28186954000000003
ecoli_00146,0.0903705544,-0.48767931400000003,-0.6278833425,0.311997713,0.22923629
ecoli_00147,-1.3321659739,-0.6715520700000001,-0.8493307945,0.5353218630000001,0.33127166
ecoli_00148,-0.8388063214,-1.9917647920000001,-0.6188799875000001,0.445484003,0.4004929
ecoli_00149,-0.6323038179,0.082057667,-0.4020493775,0.29887890300000003,0.13415038
ecoli_00150,-1.0411783251,-1.725792662,-0.7894396105,0.302115623,0.2516189
ecoli_00151,-0.160162104,-0.880046187,-0.8086254305,-0.214788422,-0.18116071
ecoli_00152,-0.1017122436,-0.595246092,-0.39596398050000003,0.026451149,0.09598591000000001
ecoli_00153,-0.0299375407,-0.22239984100000001,-0.28109852750000003,-0.313835929,0.12971208
ecoli_00154,0.1028221664,-2.670451996,-1.7203170105,0.506935123,0.01525645
ecoli_00155,-1.0908375109,-0.7896868610000001,-0.9173694985,-0.42053636400000005,0.06730452
ecoli_00157,-1.1943803915,-1.171375246,-1.6794492395,0.565682133,0.13046633
ecoli_00158,0.2408089086,-0.657348409,-1.3085541535,0.307042493,0.17749527
ecoli_00159,0.034132372,-0.9759058740000001,-1.0289977235,0.029020072,-0.47130745
ecoli_00160,-0.0329642214,-0.667898761,-0.3349525245,-0.24384744700000002,-0.31135607
ecoli_00169,0.7856459727,-0.011315512000000002,-0.6692538205,-0.021205165,-0.08233707
ecoli_00170,0.7694995360000001,0.056365215,-0.8354996255,-0.013075078,-0.07183076000000001
ecoli_00171,-0.16057975160000001,0.21440650100000003,-0.2844069815,0.093050269,-0.019951299999999998
ecoli_00172,-0.17000504190000001,0.5709033,-0.3735708585,0.39985849300000004,0.21698171
ecoli_00173,0.8945101854,-0.711164099,-0.3500365905,0.172960833,0.11541416
ecoli_00174,0.5832739947000001,-0.59839454,-0.3854048565,0.493173503,0.21647351
ecoli_00175,-0.0596216566,-0.8982478370000001,1.3296664625,0.503238653,0.81053766
ecoli_00176,0.1461725729,-0.8104271190000001,1.1588681535,0.486485123,0.9543906999999999
ecoli_00177,-0.6539319075000001,1.02889406,0.14276837950000001,-0.34473195700000003,-1.22130921
ecoli_00178,-0.38729616780000004,0.7238871610000001,0.1214464375,-0.550939686,-1.31632128
ecoli_00179,0.6118507398,-0.466784648,-0.3827963035,1.026079293,0.57166761
ecoli_00180,0.6386953809,-0.46379681500000003,-0.24623364150000002,0.9645909530000001,0.53828122
ecoli_00181,0.8064924107,-0.28598032300000004,-0.6210399855000001,-0.0020434050000000003,-0.045095090000000004
ecoli_00182,0.9284129320000001,-0.194501207,-0.7315901395000001,-0.06998529,-0.11313505
ecoli_00183,-0.9657456304,0.459827615,-0.1410124275,0.166015523,0.05643903
ecoli_00184,-0.991518686,0.65453549,-0.3676870545,0.165936663,0.09295959000000001
ecoli_00185,-0.0525302849,0.018518942,-0.41742756750000004,0.08710832,-0.29743363
ecoli_00186,0.1797955485,0.006058395,-0.3935988335,0.073714532,-0.30489725
ecoli_00187,4.8197263705,-0.260230656,0.3707806295,0.419092283,-0.17966607
ecoli_00188,4.7671071852,-0.31214387,0.4012749615,0.41257850300000004,-0.27952053
ecoli_00189,-0.3797151378,0.41650642200000004,-0.5867859065000001,0.211699823,-0.0527758
ecoli_00190,-0.42060560620000004,0.29836727900000004,-0.5833946065,0.24928939300000003,-0.01692324
ecoli_00191,0.1628228256,0.24218207100000003,-0.2383507805,0.823666823,0.34118301
ecoli_00192,-0.0109859876,-0.445127423,0.0325556615,1.104333543,0.21316321
ecoli_00193,-0.8467270214,0.107964454,-0.5748676695,0.31050345300000004,0.10117201
ecoli_00194,-0.9894047334,0.15577232200000002,-0.33446435550000003,0.33765284300000004,0.10903987
ecoli_00195,-0.9737674617000001,0.733443174,-0.5817903695000001,-0.141785767,-0.24890779000000002
ecoli_00196,-0.9257919939,1.127840844,-0.5990671705,0.255483463,0.27960287
ecoli_00197,-0.6380974906,0.9547530580000001,-0.3584141235,0.27079068300000003,0.22180329999999998
ecoli_00198,-0.7164230995,0.72016263,-0.5464010775,-0.10748262700000001,-0.23934728
ecoli_00199,-0.31740688310000004,0.589624087,-0.6033305895000001,0.340002173,0.01989655
ecoli_00200,-0.18790409430000002,1.000435144,-0.5820820255,0.487174103,0.09547226
ecoli_00201,-0.8838243096,-1.049578429,-0.39316573850000003,0.518280163,0.16531805
ecoli_00202,-0.6463386321,-0.9049330670000001,-0.43652900050000004,0.5586262230000001,0.22712904
ecoli_00203,-0.4541553944,-0.42244941300000005,0.0106179965,0.452821843,0.28680958
ecoli_00204,-0.5545914188000001,-0.6666621020000001,-0.0765343145,0.36938018300000003,0.2889651
ecoli_00205,-0.6924260849,-0.503941002,-0.5397638985000001,0.49007886300000003,0.1994165
ecoli_00206,-0.6208189539,-0.084486395,-0.5622439575,0.474334523,0.42849138000000003
ecoli_00207,-0.6738383338,-0.11621482600000001,-0.5048529205,0.830611623,0.19385859
ecoli_00208,-0.5106713642,-0.12893606400000002,-0.6063028155,0.7498248230000001,0.30122833
ecoli_00209,-0.5248681044,1.062709536,-0.0477779875,0.39857596300000003,-0.04215271
ecoli_00210,-0.6061802216000001,1.2546881810000001,-0.0995302645,0.474739703,0.02936957
ecoli_00211,-0.2710925627,0.718132532,-0.2364485155,0.27564292300000004,0.02575863
ecoli_00212,-0.5435466969,0.7006144870000001,0.0602506145,0.268154863,0.03968198
ecoli_00213,-0.317127408,-0.7726019350000001,-0.5366304875,0.582376183,0.09406905
ecoli_00214,-0.21224989230000002,-0.236820569,-0.3184964275,0.636744023,0.07805088
ecoli_00215,-0.6564952597,0.345238455,-0.0120650045,0.332940493,0.00406018
ecoli_00216,-0.5163507752000001,0.566746657,-0.0265267375,0.32368551300000004,0.05017509
ecoli_00217,-0.33887893010000003,0.320948241,-0.9841786885,0.636331983,0.37663584
ecoli_00218,-0.3752964706,0.028124781,-0.7580996395,0.554671843,0.39817674000000003
ecoli_00219,0.21908581900000001,0.8102984040000001,-0.1392192535,0.36809995300000004,-0.09853427000000001
ecoli_00220,-0.456858435,0.955363045,-0.1093401725,0.422601483,-0.02743988
ecoli_00221,-0.0387026304,0.43189278600000003,-0.24251506350000002,0.363195763,0.15940042000000001
ecoli_00222,-0.1915358613,0.7263668510000001,-0.37273185750000004,0.30711134300000004,0.03568397
ecoli_00223,-0.7156553984,-0.293410583,0.2019478235,0.8218948030000001,0.36379797
ecoli_00224,-0.6894527524,0.037650709000000004,0.1938585065,0.832054603,0.30074286
ecoli_00225,-0.5271156987,-1.083339499,-0.5736435745,0.596168643,0.10183973
ecoli_00226,-0.560536161,-0.6643977360000001,-0.4977435535,0.633656513,0.09501646
ecoli_00227,-0.5607568935,0.919196808,-0.43106422650000004,0.23073483300000003,0.11158181
ecoli_00228,-0.5647400475000001,0.798488524,-0.43049071250000004,0.160408733,-0.00186133
ecoli_00229,-0.7452166397000001,0.31503294,-0.2365399145,0.33273120300000003,0.32387251
ecoli_00230,-0.5998195106,0.421001412,-0.33796283250000003,0.351625083,0.19151242000000002
ecoli_00231,-0.8779829537,0.108076983,-0.2940116725,0.22966762300000002,0.08330283000000001
ecoli_00232,-0.666957951,0.07175730500000001,-0.2430715505,0.288967533,0.028688480000000002
ecoli_00233,-1.0008469088,0.597693274,-0.1496379165,0.263027813,-0.34505653000000003
ecoli_00234,-0.9758957865000001,0.741742384,-0.14317757350000002,0.38965776300000005,-0.16205876
ecoli_00235,-0.8354426999000001,1.023519111,-0.1114883385,0.20591431300000002,-0.65360257
ecoli_00236,-0.5431870884000001,1.5468208620000001,0.1715705135,0.360213693,-0.58392917
