,A,flhD
hot_tale__hot_ale16_44c__1,5.6455870502,2.850365168
hot_tale__hot_ale16_44c__2,0.7043082321,2.86078697
pdhr_ale__pdhR-13_51__1,18.0071618004,2.015443062
pdhr_ale__pdhR-13_51__2,16.5094150381,2.058343997
pdhr_ale__pdhR-14_46__1,-9.0131659225,-4.851608785
pdhr_ale__pdhR-14_46__2,-9.3551494149,-4.8555074220000005
pdhr_ale__pdhR-15_51__1,16.6829302233,2.013723043
pdhr_ale__pdhR-15_51__2,17.9692446288,2.022892078
pdhr_ale__pdhR-16_49__1,-7.9186871694,1.692624178
pdhr_ale__pdhR-16_49__2,-7.4509032898,1.039097896
tcs__del_atoC_LiAcet__1,-6.7761597447,-0.42385319400000004
tcs__del_atoC_LiAcet__2,-6.3690375543,-0.42841595800000004
tcs__del_atoC_LiCl__1,-5.4288301087,-0.073134009
tcs__del_atoC_LiCl__2,-5.5495501128,-0.21597180600000002
tcs__del_atoC_m9__1,-4.0147656196,-0.184987947
tcs__del_atoC_m9__2,-3.3817040954,-0.26514829900000003
tcs__del_baeR_etoh__1,-0.8503037596,-3.571465031
tcs__del_baeR_etoh__2,-0.4087668592,-3.161982464
tcs__del_baeR_lb__1,6.688643083,-1.600290591
tcs__del_baeR_lb__2,6.2991667091,-1.221646087
tcs__del_btsR_01xlb__1,-6.6360344321,-2.087285561
tcs__del_btsR_01xlb__2,-7.7739443674,-2.381581365
tcs__del_btsR_lb__1,10.6235378649,-0.193044408
tcs__del_btsR_lb__2,10.2514011357,-0.800060893
tcs__del_btsR_pyruvate__1,-7.9616288911,-1.967362326
tcs__del_btsR_pyruvate__2,-7.2936207164999995,-2.205733366
tcs__del_cpxR_etoh__1,-2.46151142,-3.257297788
tcs__del_cpxR_etoh__2,-2.2050207695,-2.512450325
tcs__del_cpxR_lb__1,5.5735065647,-1.107315387
tcs__del_cpxR_lb__2,5.7605193062,-1.148526223
tcs__del_cusR_CuSO4__1,6.9747349682,-2.226788413
tcs__del_cusR_CuSO4__2,6.7192957777,-2.786304376
tcs__del_cusR_lb__1,9.3082061776,-1.125145748
tcs__del_cusR_lb__2,8.8327652699,-0.6361210180000001
tcs__del_kdpE_01-kcl__1,-7.7919905632,-1.506825211
tcs__del_kdpE_01-kcl__2,-7.7457756776,-1.6404222970000002
tcs__del_kdpE_115-kcl__1,-8.1391130307,-1.554000202
tcs__del_kdpE_115-kcl__2,-8.1360612572,-2.134795236
tcs__del_phoB_m9__1,-3.8346123692000003,-0.24288224700000002
tcs__del_phoB_m9__2,-3.7327782578,-0.350233026
tcs__del_phoB_m9p__1,-3.3839431877,-3.454444507
tcs__del_phoB_m9p__2,-2.8451377594,-3.156905386
tcs__del_rcsB_etoh__1,-4.7879369518,-2.532460264
tcs__del_rcsB_etoh__2,-4.4288567291,-1.961429523
tcs__del_rcsB_lb__1,5.4486810882,-0.6621568990000001
tcs__del_rcsB_lb__2,5.5606897079,-0.572267706
tcs__del_zraR_lb__1,6.6225759411,-0.044089222000000004
tcs__del_zraR_lb__2,6.3937764772,-0.070173047
tcs__del_zraR_zncl2__1,-5.5558538097,-1.7654795810000001
tcs__del_zraR_zncl2__2,-4.8682648012000005,-1.477711286
tcs__wt_01-kcl__1,-7.4403082691,-0.714947761
tcs__wt_01-kcl__2,-7.5162423584999996,-0.982303027
tcs__wt_01xlb__1,-4.7682087545,-1.390078173
tcs__wt_01xlb__2,-4.1853200093,-1.072624084
tcs__wt_115-kcl__1,-7.750914632,-0.7264860200000001
tcs__wt_115-kcl__2,-7.4230519772,-0.8707352970000001
tcs__wt_CuSO4__1,19.2205643564,-1.40845285
tcs__wt_CuSO4__2,19.4166543028,-1.665768763
tcs__wt_etoh__1,1.4451672150000001,-2.130219255
tcs__wt_etoh__2,1.3732918397,-1.698415443
tcs__wt_lb__1,20.7583042825,0.9329411930000001
tcs__wt_lb__2,20.8426858519,1.038723316
tcs__wt_LiAcet__1,16.9452938049,1.038349543
tcs__wt_LiAcet__2,16.1459875575,1.1823322250000001
tcs__wt_LiCl__1,18.0908159648,1.085182034
tcs__wt_LiCl__2,18.1320024314,1.107320735
tcs__wt_m9p__1,17.7630188135,-1.346368277
tcs__wt_m9p__2,17.8947983735,-1.629302477
tcs__wt_pyr__1,-4.4110292531,-1.226769354
tcs__wt_pyr__2,-4.6520112565,-1.446408426
tcs__wt_zncl2__1,15.4477852208,-0.683269176
tcs__wt_zncl2__2,15.6472545042,-0.68695781
ros_tale__1_112_0pq__1,8.0989962872,1.323409954
ros_tale__1_112_0pq__2,10.3542729397,1.081899625
ros_tale__1_112_250pq__1,9.955770022,-1.113783433
ros_tale__1_112_250pq__2,9.8258317338,-0.78366343
ros_tale__1_112_750pq__1,7.7798829698,-0.9310844130000001
ros_tale__1_112_750pq__2,7.6823418813,-0.978024282
ros_tale__1_112_750pq__3,8.3037652109,-0.547643674
ros_tale__3_76_0pq__1,6.1434365787,1.566960801
ros_tale__3_76_0pq__2,6.0086986358,1.634199336
ros_tale__3_76_0pq__3,6.2417821495,1.668389833
ros_tale__3_76_0pq__4,6.0532601288,1.571051146
ros_tale__3_76_250pq__1,-7.2005521839,-1.915155968
ros_tale__3_76_250pq__2,-7.1930524267,-1.420784794
ros_tale__3_76_750pq__1,-6.0053013062,-1.852498172
ros_tale__3_76_750pq__2,-7.2387412504,-2.328670854
ros_tale__7_103_0pq__1,25.0915307448,1.019626883
ros_tale__7_103_0pq__2,25.421972375,1.283204541
ros_tale__7_103_0pq__3,25.182944588,0.7258731310000001
ros_tale__7_103_0pq__4,25.4644976786,1.143795575
ros_tale__7_103_250pq__1,5.1732521666,0.49905589100000003
ros_tale__7_103_250pq__2,2.7295882507,0.302811675
ros_tale__7_103_750pq__1,1.9515772309,0.525059287
ros_tale__7_103_750pq__2,1.7895842976,0.37028436200000003
ros_tale__9_77_0pq__1,-6.742003218,-1.220166139
ros_tale__9_77_0pq__2,-6.504780209,-1.194616858
ros_tale__9_77_250pq__1,-5.7830753507,-0.7091822550000001
ros_tale__9_77_250pq__2,-4.2929894786,-1.020432528
ros_tale__9_77_750pq__1,-2.1414011285,-1.060268483
ros_tale__9_77_750pq__2,-6.245372582,-0.720493292
ros_tale__11_83_0pq__1,22.7413341536,0.700362201
ros_tale__11_83_0pq__2,22.4708555118,0.652641688
ros_tale__11_83_250pq__1,21.6445240909,0.472833694
ros_tale__11_83_250pq__2,21.0676548306,0.082403232
ros_tale__11_83_750pq__1,16.8596019966,-0.350806367
ros_tale__11_83_750pq__2,17.2338269946,-0.09833269300000001
ros_tale__13_87_0pq__1,27.3378443559,1.416603742
ros_tale__13_87_0pq__2,26.3115091293,1.869598019
ros_tale__13_87_250pq__1,26.3199484814,1.524327559
ros_tale__13_87_250pq__2,26.3879384579,1.11650689
ros_tale__13_87_750pq__1,24.6279613458,1.388423322
ros_tale__13_87_750pq__2,24.6181733959,1.435192073
ros_tale__14_27_0pq__1,21.9036249815,1.161184664
ros_tale__14_27_0pq__2,22.4409094993,1.084890674
ros_tale__14_27_250pq__1,21.5685088536,0.995489327
ros_tale__14_27_250pq__2,21.5386821114,1.117813052
ros_tale__14_27_750pq__1,11.1507175772,-3.667618203
ros_tale__14_27_750pq__2,8.5681499415,-3.538598843
ros_tale__16_28_250pq__1,13.3022107324,1.9345258310000002
ros_tale__16_28_250pq__2,13.3750374593,1.9303242960000002
ros_tale__16_32_0pq__1,22.190957338,-0.22818037900000002
ros_tale__16_32_0pq__2,21.6912218116,-0.337568291
ros_tale__16_32_0pq__3,21.807784644,1.78146988
ros_tale__16_32_0pq__4,21.8752348569,2.017093791
ros_tale__16_32_250pq__1,18.990650887,1.632119291
ros_tale__16_32_250pq__2,18.4915384283,1.688914289
ros_tale__16_32_750pq__1,18.5443848793,0.8565268220000001
ros_tale__16_32_750pq__2,18.7125886653,-0.1444464
ros_tale__17_104_0pq__1,19.7510194553,0.22326837600000002
ros_tale__17_104_0pq__2,20.8383371734,0.370184813
ros_tale__17_104_250pq__1,17.4847359488,0.903189474
ros_tale__17_104_250pq__2,18.8758352016,0.193618585
ros_tale__17_104_250pq__3,19.0367849589,0.39549014400000004
ros_tale__17_104_250pq__4,19.5477142677,0.6030434330000001
ros_tale__17_104_750pq__1,15.3435529033,0.40372786200000005
ros_tale__17_104_750pq__2,17.4316162837,0.17986083600000002
ros_tale__18_24_250pq__1,7.5233650646,1.130108676
ros_tale__18_24_250pq__2,7.7757782805,1.29020916
ros_tale__18_36_0pq__1,16.5171174353,-1.530375451
ros_tale__18_36_0pq__2,16.0422990532,-1.475549072
ros_tale__18_36_0pq__3,16.6209276605,1.7240178080000002
ros_tale__18_36_0pq__4,17.137849989,1.9380773320000002
ros_tale__18_36_250pq__1,11.5398534379,1.426558446
ros_tale__18_36_250pq__2,11.370479728,1.371459705
ros_tale__18_36_750pq__1,1.5468660333000002,-1.006636302
ros_tale__18_36_750pq__2,0.5028778730000001,-1.979696075
ros_tale__19_91_0pq__1,11.2459389546,0.290370675
ros_tale__19_91_0pq__2,10.6097393017,0.492754028
ros_tale__19_91_250pq__1,10.8619094121,0.305591997
ros_tale__19_91_250pq__2,10.8919930222,-0.157352304
ros_tale__19_91_750pq__1,9.4274136577,-0.6223631980000001
ros_tale__19_91_750pq__2,6.4276198174,-0.002356349
ros_tale__19_91_750pq__3,10.3008475338,-1.764803415
ros_tale__19_91_750pq__4,6.1272276835,-0.9967113540000001
ros_tale__21_97_0pq__1,16.2247672791,0.5807143720000001
ros_tale__21_97_0pq__2,17.2220428757,1.785467233
ros_tale__21_97_250pq__1,12.63235821,1.554847134
ros_tale__21_97_250pq__2,12.027773883,2.000143696
ros_tale__21_97_750pq__1,9.3227400682,1.099072154
ros_tale__21_97_750pq__2,9.0100180213,2.054716907
ros_tale__25_111_0pq__1,17.3817256255,2.115024469
ros_tale__25_111_0pq__2,19.2359570691,0.11230522300000001
ros_tale__25_111_250pq__1,4.1461957934,1.9214321070000002
ros_tale__25_111_250pq__2,5.0945398631,0.326629677
ros_tale__25_111_750pq__1,2.1632848818,0.537602782
ros_tale__25_111_750pq__2,-4.1751959322,1.539808262
ros_tale__29_119_0pq__1,2.339266352,-1.162310598
ros_tale__29_119_0pq__2,3.3027264761,-1.66625233
ros_tale__29_119_250pq__1,-1.6817189589,-1.782157577
ros_tale__29_119_250pq__2,-0.5669464322000001,-1.9296138470000002
ros_tale__29_119_750pq__1,-2.1848741361,-1.7635199639999999
ros_tale__29_119_750pq__2,-2.4089342177,-2.006521052
ros_tale__ALE4_0pq__1,16.4644781359,1.400811778
ros_tale__ALE4_0pq__2,16.8048625512,1.4227051830000002
ros_tale__ALE4_250pq__1,0.49677623140000005,-0.486720874
ros_tale__ALE4_250pq__2,0.281648212,-0.584571269
pcoli__atASMT_325G__1,-6.1324918953,-0.185784112
pcoli__atASMT_325G__2,-5.6770123806,-0.13793855900000002
pcoli__bpTDC__1,-7.4115958686,-0.342374597
pcoli__bpTDC__2,-7.0339015569,-0.257552392
pcoli__BRCA__1,-7.4165356353,0.23428068700000002
pcoli__BRCA__2,-7.3685721158,0.188024674
pcoli__BRCActrl__1,-8.0342485705,-0.6308251840000001
pcoli__BRCActrl__2,-7.7298692497,-0.593682578
pcoli__BRCAswap__1,-6.5164075909,-0.31695103700000005
pcoli__BRCAswap__2,-5.9696442421,-0.14393572
pcoli__btAANAT__1,-5.0367673759,-0.22435674
pcoli__btAANAT__2,-5.057566288,-0.278653185
pcoli__btASMT__1,-5.900568519,0.031733954
pcoli__btASMT__2,-6.3088915164,0.071026224
pcoli__CC1__1,-6.682564935,-0.501647217
pcoli__CC1__2,-5.5441257023,-0.6719370410000001
pcoli__ccCOMT__1,-6.0830770725,0.185828194
pcoli__ccCOMT__2,-6.5228176400999995,0.031359175
pcoli__ckDDC__1,-7.0256205131,-0.918631237
pcoli__ckDDC__2,-6.7056588546,-1.279948
pcoli__CNTF_belt__1,-6.213095061,-0.613459502
pcoli__CNTF_belt__2,-5.7156683543,-0.144547307
pcoli__cobPNMT__1,-4.4178303011,-0.044592557000000005
pcoli__cobPNMT__2,-4.0640831485,-0.10708405700000001
pcoli__cvPhhB__1,-5.1054701437,0.165543569
pcoli__cvPhhB__2,-4.7279075354,0.187632172
pcoli__ggAANAT__1,-6.0174917236,0.156074126
pcoli__ggAANAT__2,-6.3833325689,0.03690393
pcoli__ggTPH__1,-5.8425920496,0.172819988
pcoli__ggTPH__2,-7.0746863391,0.055075384000000005
pcoli__hsAANAT__1,-6.5558539252,-1.583310185
pcoli__hsAANAT__2,-6.2090987717,-1.398316667
pcoli__hsASMT__1,-7.2233921818,0.033589979
pcoli__hsASMT__2,-7.5265064844000005,-0.061648501
pcoli__hsPNMT_mb__1,-5.9322434258,-0.185246516
pcoli__hsPNMT_mb__2,-5.9990140472,-0.16920547200000002
pcoli__hsTPH__1,-7.120454286,-0.22648667900000002
pcoli__hsTPH__2,-7.1334792157999996,0.198352355
pcoli__hsTPH_E2K__1,-5.9948716913,-0.45419901700000004
pcoli__hsTPH_E2K__2,-6.1032786412,-0.780878717
pcoli__hsTPH_E2K_N91I_P99C__1,-6.4999910582,0.032217319
pcoli__hsTPH_E2K_N91I_P99C__2,-6.6092766495,0.11798027100000001
pcoli__hsTPH_N158trunc__1,-6.4373546316,-0.705790333
pcoli__hsTPH_N158trunc__2,-6.4939230674,-0.914867109
pcoli__hsTPH_N174trunc__1,-6.3275930665,-0.255115018
pcoli__hsTPH_N174trunc__2,-6.4210812721,-0.510054055
pcoli__hsTPH_Ntermtrunc__1,-6.8327474523,-0.848898637
pcoli__hsTPH_Ntermtrunc__2,-6.9870715034,-0.508017759
pcoli__hsTPH1__1,-5.4379911327,0.07633972600000001
pcoli__hsTPH1__2,-5.4550880973,-0.141317509
pcoli__MBP__1,-5.3179380356,0.124635201
pcoli__MBP__2,-5.0611360028,-0.260847731
pcoli__msCOMT__1,-7.4491844573,0.46467448400000005
pcoli__msCOMT__2,-7.101336024,0.338112475
pcoli__ocAANAT__1,-5.8926380884,0.258829343
pcoli__ocAANAT__2,-5.6252112011,0.011277848
pcoli__osTDC_K374H__1,-5.0999764107,-0.5090476890000001
pcoli__osTDC_K374H__2,-5.7587546118,-0.373826877
pcoli__osTDC_K374L__1,-6.382064642,0.9362207450000001
pcoli__osTDC_K374L__2,-6.9231426911,0.66183032
pcoli__osTDC_K374Q__1,-5.5072356678,-0.05645564300000001
pcoli__osTDC_K374Q__2,-5.4034241363,-0.043941279
pcoli__osTDC_L360V__1,-5.4973709718,-0.016728550000000002
pcoli__osTDC_L360V__2,-6.3431028826,0.05080141
pcoli__pmTPH__1,-6.9926606507,0.379480816
pcoli__pmTPH__2,-7.539726769,0.34495805
pcoli__RFC__1,-4.0104238006,-0.17986634
pcoli__RFC__2,-4.367629501,-0.11846742
pcoli__RFCctrl__1,-6.2607699594,-1.388498972
pcoli__RFCctrl__2,-6.4563108066,-1.698281706
pcoli__RFCnopause__1,-6.7264408924,-1.554378443
pcoli__RFCnopause__2,-6.9960006877000005,-2.002670742
pcoli__RFCpluspause__1,-6.7954232564,-1.509101295
pcoli__RFCpluspause__2,-6.4501378132,-1.802947987
pcoli__rnCOMT_sol__1,-6.8655209231,-1.307771849
pcoli__rnCOMT_sol__2,-6.4528593149,-1.249367303
pcoli__rnPNMT__1,-6.7894070701,0.525051955
pcoli__rnPNMT__2,-7.9740862494,0.41758421900000003
pcoli__rnTDC__1,-7.6328899619,0.109387172
pcoli__rnTDC__2,-7.0112538704,0.018000268
pcoli__rnTDC_trunc__1,-7.0812781878,0.382253762
pcoli__rnTDC_trunc__2,-7.4373752634,0.291439532
pcoli__saCOMT_T2A__1,-6.0945616683,0.065870999
pcoli__saCOMT_T2A__2,-6.398644479,0.16423868800000002
pcoli__sfCOMT__1,-4.6554712286,0.27440980600000003
pcoli__sfCOMT__2,-4.9055173071,0.154865719
pcoli__sgAANAT_D63G__1,-5.1879556527,0.033138937
pcoli__sgAANAT_D63G__2,-4.9668270115,0.166320968
pcoli__ssDDC__1,-7.0977773312,0.336592479
pcoli__ssDDC__2,-7.5269399541,-0.063561534
pcoli__TP53B__1,-6.439851226,-0.0023514070000000002
pcoli__TP53B__2,-6.655784631,-0.173399895
pcoli__WT__1,-5.7923553222,-0.856580706
pcoli__WT__2,-6.2861124894,-0.41341600300000003
cck__glu_ale4__1,7.3320588154,1.530131763
cck__glu_ale4__2,3.4351808354,1.398647109
cck__cck_ale1__1,3.0968066611,1.266808652
cck__cck_ale1__2,3.6484835018,1.53598082
cck__cck_ale2__1,2.7657811834,1.246653091
cck__cck_ale2__2,1.491910549,1.194462937
cck_pgi__gmos_delpgi__1,1.8677153273,1.607809802
cck_pgi__gmos_delpgi__2,12.5636927012,1.294410402
cck_pgi__pgi_ale1__1,2.3335695175,1.60958422
cck_pgi__pgi_ale1__2,-2.3010362744,1.387747062
cck_pgi__pgi_ale2__1,-3.011610405,1.336186397
cck_pgi__pgi_ale3__1,6.1854810083,0.965262473
cck_pgi__pgi_ale3__2,0.91101188,0.823874513
cck_pgi__pgi_ale4__1,4.6285138660000005,0.24779213400000002
cck_pgi__pgi_ale4__2,3.5976455921,-0.240535355
cck_pgi__pgi_ale4__3,2.4650833172,-0.42760753100000004
cck_pgi__pgi_ale5__1,4.9181231173,2.132198553
cck_pgi__pgi_ale5__2,5.1609800134,1.929910848
cck_pgi__pgi_ale6__1,7.9498155328,1.567412988
cck_pgi__pgi_ale6__2,2.1966920279,1.669288221
cck_pgi__pgi_ale7__1,10.5799880722,1.645697396
cck_pgi__pgi_ale7__2,6.2954279824,1.711156144
cck_pgi__pgi_ale8__1,4.2798560092,1.43310787
cck_pgi__pgi_ale8__2,2.6810743905,1.3663390450000001
cck_sdh__gmos_delsdhCB__1,-2.8457052816,0.8893988030000001
cck_sdh__gmos_delsdhCB__2,0.042761697200000004,0.332946976
cck_sdh__sdh_ale1__1,-3.5161858054,0.6148693070000001
cck_sdh__sdh_ale1__2,-4.082567564,0.8481720140000001
cck_sdh__sdh_ale2__1,-1.8817927874,1.415217529
cck_sdh__sdh_ale3__1,-2.3069083475,1.020012199
cck_sdh__sdh_ale3__2,-1.5460241531999999,1.3008945010000001
cck_sdh__sdh_ale3__3,-1.2283601147,0.949101729
cck_pts__gmos_delptsHIcrr__1,8.1920525894,-1.237936841
cck_pts__gmos_delptsHIcrr__2,4.1222383884,-1.188695122
cck_pts__pts_ale1__1,-5.9282167946,-2.70817893
cck_pts__pts_ale1__2,-6.1949514018,-2.420806936
cck_pts__pts_ale2__1,-5.7930798844,-1.6652563009999999
cck_pts__pts_ale2__2,-6.1872641537,-1.175314356
cck_pts__pts_ale3__1,-5.9444730394,-3.205453174
cck_pts__pts_ale3__2,-5.8581960895,-2.595882176
cck_pts__pts_ale4__1,13.1642953174,1.446035329
cck_pts__pts_ale4__2,11.0675595879,1.601519921
cck_gnd__gmos_delgnd__1,-6.4946447423,0.731093882
cck_gnd__gmos_delgnd__2,-7.4924198923,0.248338161
cck_gnd__gnd_ale1__1,3.9087042515,1.366198828
cck_gnd__gnd_ale1__2,1.7568209626,1.325707137
cck_gnd__gnd_ale2__1,7.1132831282,1.56817921
cck_gnd__gnd_ale2__2,10.8865175093,1.342015862
cck_gnd__gnd_ale3__1,3.4768035663,1.198225184
cck_gnd__gnd_ale3__2,0.8336433967,1.132838364
cck_tpiA__gmos_deltpiA__1,10.917143432,1.930669828
cck_tpiA__gmos_deltpiA__2,8.2984186429,1.904315897
cck_tpiA__tpiA_ale1__1,13.2440435498,2.355773033
cck_tpiA__tpiA_ale1__2,15.7257630785,2.180608389
cck_tpiA__tpiA_ale2__1,15.3453277553,2.656173079
cck_tpiA__tpiA_ale2__2,14.7424879687,2.533410137
cck_tpiA__tpiA_ale3__1,14.3730030181,1.985590768
cck_tpiA__tpiA_ale3__2,11.5331947198,2.094717017
cck_tpiA__tpiA_ale4__1,12.6008890587,2.3702205100000002
cck_tpiA__tpiA_ale4__2,11.7972938234,2.391969007
acid_tale__acid_ale1_pH7__1,9.2323343464,1.584817111
acid_tale__acid_ale1_pH7__2,8.747544675,1.789440009
acid_tale__acid_ale1_pH5__1,17.6302842547,0.534554463
acid_tale__acid_ale1_pH5__2,16.6634793574,0.87338931
acid_tale__acid_ale2_pH7__1,8.6237711869,1.778302401
acid_tale__acid_ale2_pH7__2,7.2367599306,1.730282629
acid_tale__acid_ale2_pH5__1,12.833377992900001,2.066788898
acid_tale__acid_ale2_pH5__2,13.2934537124,0.230508076
acid_tale__low_Mg_ale_pH7__1,2.5008252634,1.2758258420000002
acid_tale__low_Mg_ale_pH7__2,3.9626018741999998,1.339997539
acid_tale__low_Mg_ale_pH5__1,5.1281268521,1.987036433
acid_tale__low_Mg_ale_pH5__2,1.6996700066,1.715356922
acid_tale__MES_ale_pH7__1,18.813049605,1.782434629
acid_tale__MES_ale_pH7__2,18.1300772906,1.937089678
acid_tale__MES_ale_pH5__1,17.6037187883,2.023260118
acid_tale__MES_ale_pH5__2,13.7426799918,1.7688080099999999
acid_tale__gmos_pH7__1,19.919701433,1.804246303
acid_tale__gmos_pH7__2,19.9042408932,1.761044316
acid_tale__gmos_pH5__1,21.2335721183,2.18926637
acid_tale__gmos_pH5__2,22.0338253611,2.501947526
adnB__wt_adn__1,-8.8557352588,0.025628881000000003
adnB__wt_adn__2,-7.9868995743,0.36139795500000005
adnB__delydhB_adn__1,-7.7996575843,0.036679170000000004
adnB__delydhB_adn__2,-6.8606660418,0.190345073
ytf2__wt_glc__1,-2.6168052866,0.5339791890000001
ytf2__wt_glc__2,-2.7190201712,0.5574168620000001
ytf2__ybcM_glc__1,-1.5108902631999999,0.066219288
ytf2__ybcM_glc__2,-2.5400392583,-0.390228177
ytf2__ydhB_glc__1,-3.1419041872,-0.220108784
ytf2__ydhB_glc__2,-3.5378619058,-0.30495511200000003
ytf2__yfeC_glc__1,-3.1931922994,0.21078253600000002
ytf2__yfeC_glc__2,-3.0958740771,-0.30016992800000003
ytf2__yciT_glc__1,-3.4553169827,0.340696649
ytf2__yciT_glc__2,-3.251207887,0.837991001
ytf2__ydiZ_glc__1,-0.8768592132,0.8294629910000001
ytf2__ydiZ_glc__2,-0.3427786016,0.742665813
ytf2__ynfL_glc__1,-1.9108641584,0.47513253400000005
ytf2__ynfL_glc__2,-1.7966580701,0.517743234
misc2__dellon_glc__1,20.8978923848,-1.040183607
misc2__dellon_glc__2,20.0564977882,-1.235189509
ytf3__wt_glc2__1,-2.0116876607,0.371425695
ytf3__wt_glc2__2,-2.022414351,0.277890805
ytf3__wt_pH7_lactate__1,-3.915967556,0.19173571
ytf3__wt_pH7_lactate__2,-4.036169867,0.08212485400000001
ytf3__wt_pH55_lactate__1,-4.2347110561,0.450820109
ytf3__wt_pH55_lactate__2,-4.728248134,-0.060830299000000004
ytf3__wt_pH55_HCl__1,-4.7207583762,0.082334155
ytf3__wt_pH55_HCl__2,-5.2438212642,0.20290555300000002
ytf3__dyieP_pH7__1,-2.5586096376,0.30987089
ytf3__dyieP_pH7__2,-2.04805389,0.331370893
ytf3__dyieP_pH55__1,-3.2998448568,0.18930131900000002
ytf3__dyieP_pH55__2,-2.9031000863000003,0.151933492
