,A,Zur,CueR,ZntR
ros_tale__1_3_750pq__1,3.582862777475263,0.2620325334999993,-1.187629939999999,0.5157426350000005
ros_tale__1_3_750pq__2,2.5384550755639257,0.10725813650000048,-1.7443320399999998,0.7763682480000007
ros_tale__1_4_0pq__1,1.5235049471989344,0.4202300265000005,-0.9133406140000001,1.0569669720000006
ros_tale__1_4_0pq__2,1.4776188915815534,0.5307200255,-1.0842118439999997,1.0704486130000008
ros_tale__1_4_250pq__1,0.9399082745898362,0.5320335284999995,-1.6431339659999995,1.1421588330000008
ros_tale__1_4_250pq__2,-0.1589284360544446,0.5291665204999996,-1.0618386899999992,1.0459564299999995
ros_tale__1_4_750pq__1,-0.2907838851452611,0.3134688765,-1.166982912,1.0349097680000003
ros_tale__1_4_750pq__2,0.8380948338001069,0.2770677804999995,-1.4306058119999996,1.2931079849999998
ros_tale__1_4_750pq__3,0.0564498708450439,1.2912088424999988,-0.8572935479999995,0.9113119030000004
ros_tale__1_4_750pq__4,0.7863401121755383,1.2292475444999995,-1.0908207819999998,1.3293185589999998
ros_tale__2_mid_250pq__1,2.36159513295175,-0.9595768685,-1.4441622919999997,0.7528421860000005
ros_tale__2_mid_250pq__2,2.211301968192985,-1.0741007875,-1.511259958,0.5170682289999995
ros_tale__2_0_0pq__1,8.213790876253487,0.6358124324999991,-0.8045464040000008,1.4813960159999997
ros_tale__2_0_0pq__2,7.926279992702343,0.8041908604999994,-1.0279628809999997,1.462095315
ros_tale__2_0_250pq__1,6.471540743610242,-1.4855387765000003,-1.5828974430000002,-0.014646014000000209
ros_tale__2_0_250pq__2,6.415442396742866,-1.3970079235000004,-1.5510639570000002,0.1906753830000003
ros_tale__2_0_750pq__1,6.2496216621498,-0.30487640650000003,-1.2324606019999995,0.9202943460000004
ros_tale__2_0_750pq__2,6.877876195430064,-0.11276651650000068,-1.010424519999999,0.8502417859999998
ros_tale__2_1_0pq__1,4.721174733648036,-0.7570145205000003,-1.4329710999999996,1.1556363460000003
ros_tale__2_1_0pq__2,4.916356311863175,-0.3969700305000004,-1.722860347,1.0232040810000005
ros_tale__2_1_250pq__1,4.806377417452818,0.3339828744999993,-0.8245180439999995,0.8310603290000005
ros_tale__2_1_250pq__2,5.658357343383174,0.2289788154999997,-1.0437449370000005,0.7416113480000002
ros_tale__2_1_750pq__1,5.933576445404814,0.07862172349999952,-0.9362862149999992,0.7535891650000002
ros_tale__2_1_750pq__2,6.901219396860958,0.17869637749999878,-1.1148834849999991,0.8254434470000005
ros_tale__2_1_750pq__3,6.299735815720683,0.11650506049999974,-1.268725839,1.0610399160000004
ros_tale__2_2_0pq__1,1.6699880226488606,0.11237295749999897,-2.170846832,1.4611603860000004
ros_tale__2_2_0pq__2,1.9453855565425997,0.8157440894999999,-1.749555925,1.2885434460000005
ros_tale__2_2_250pq__1,4.319002798128373,0.29908296550000113,-1.80928438,1.4594534280000009
ros_tale__2_2_250pq__2,3.6976313646107566,0.8058615124999989,-1.4567145090000002,1.3466131720000003
ros_tale__2_2_750pq__1,2.4740536088263005,0.8409728134999996,-1.702342755,1.380110897000001
ros_tale__2_2_750pq__2,0.3014793882233134,0.6580648024999993,-1.5318688099999995,1.4253211539999997
ros_tale__2_3_0pq__1,2.07174757387814,1.2726678534999998,-1.6877641570000002,1.0268743180000008
ros_tale__2_3_0pq__2,2.4908623880668306,1.1652885304999998,-1.542531759,1.1874617939999998
ros_tale__2_3_250pq__1,2.017997647059664,0.9740049934999996,-1.794991200999999,1.21944039
ros_tale__2_3_250pq__2,0.6066736577847122,0.4764273064999998,-2.246159247,0.3538909230000007
ros_tale__2_3_750pq__1,2.3379105765817707,0.9040674774999989,-1.4731582149999998,1.2062029249999997
ros_tale__2_3_750pq__2,2.6850487895004918,0.9506573714999992,-1.5632208379999994,1.267805752
ros_tale__3_0_0pq__1,-1.5647283899957147,1.1038400954999998,-1.8220684239999996,1.2764308009999998
ros_tale__3_0_0pq__2,-2.2941711084562844,1.2062942965000003,-1.6764135409999996,1.1700589800000003
ros_tale__3_0_250pq__1,-2.920526523737524,1.443409643499998,-1.107945643,1.0847104070000002
ros_tale__3_0_250pq__2,-1.921178491699495,1.3196607934999998,-1.1179746269999995,1.1335602270000005
ros_tale__3_0_750pq__1,-0.7340313512816445,1.0722596624999996,-0.6822495310000001,1.2948983070000004
ros_tale__3_0_750pq__2,-0.9387221513458864,1.3946653144999992,-0.5443585990000006,1.6470782260000003
ros_tale__3_1_0pq__1,-1.4626732074628683,0.8883729304999992,-1.5820873529999997,1.9025451280000008
ros_tale__3_1_0pq__2,-1.1040377705736115,0.7804803434999998,-2.352628693,1.4657226120000004
ros_tale__3_1_250pq__1,1.190768855412005,0.6593160615000002,-1.7172844029999998,1.5381115130000005
ros_tale__3_1_250pq__2,0.4282059579070753,0.4120804524999988,-2.1374189450000003,1.3078775580000004
ros_tale__3_1_750pq__1,1.1559039452175273,0.8322760144999997,-1.702866072,1.5231887420000003
ros_tale__3_1_750pq__2,-0.0325076758015717,0.7039360575,-1.7766479539999995,1.4914317439999998
ros_tale__3_2_0pq__1,-0.3412608707331991,-0.2602840165,-1.147357627,0.6140846560000002
ros_tale__3_2_0pq__2,-1.0370253110513454,-0.49156169850000003,-1.4001647420000003,0.7000945830000003
ros_tale__3_2_0pq__3,-0.1294088808656806,-0.19900290450000035,-1.0905149019999998,0.822610579
ros_tale__3_2_0pq__4,-1.8022814013551096,-0.2856106494999988,-1.0392361880000005,0.819647035
ros_tale__3_2_250pq__1,-0.8836910752610204,0.6562233974999989,-1.454655519,0.99182886
ros_tale__3_2_250pq__2,-0.7136964571654751,0.8741973315000005,-1.513572624,1.1750435720000016
ros_tale__3_2_750pq__1,-0.6614457644578858,1.4117739424999982,-1.82008609,0.9090254830000006
ros_tale__3_2_750pq__2,-0.7351698099542214,0.805377363499999,-2.062038788,1.1895749830000009
ros_tale__3_3_0pq__1,2.0408046301632305,1.6303127194999998,-1.204453474999999,1.1141630630000003
ros_tale__3_3_0pq__2,1.594126726437436,1.728645381500001,-1.0688451509999997,1.199868006
ros_tale__3_3_0pq__3,1.4321119370295496,1.6232326315000003,-1.079558608,1.2454127920000009
ros_tale__3_3_0pq__4,1.0709579025003553,1.659010907499999,-0.7983692599999994,1.3516070459999998
ros_tale__3_3_250pq__1,2.0437305118581675,1.0535852415000004,-1.6717692829999995,1.432186884
ros_tale__3_3_250pq__2,1.5346451888312962,1.1013604474999994,-1.6619851899999991,1.5552414150000002
ros_tale__3_3_750pq__1,2.849077865727638,0.9996444405,-1.7694825280000002,1.5049029130000005
ros_tale__3_3_750pq__2,2.70418682837297,0.9086684954999996,-1.6457979109999998,1.2773608350000003
ros_tale__3_4_0pq__1,0.3391197251186238,1.1943781284999997,-0.9801454129999998,1.4094738160000002
ros_tale__3_4_0pq__2,0.4677887223958026,1.0366413884999996,-0.9969954119999996,1.4633187470000006
ros_tale__3_4_250pq__1,1.107683114016916,1.5850907974999997,-0.9264679190000004,1.1097614270000005
ros_tale__3_4_250pq__2,1.830246792862957,1.9259646275,-0.7484480470000001,1.115138699
ros_tale__3_4_750pq__1,-0.0340743902178503,1.1196107444999992,-0.9842185940000006,0.9453530880000011
ros_tale__3_4_750pq__2,-0.2650412256349465,1.2071211945,-1.043223341,1.3537388189999993
pcoli__atASMT_325G__1,-0.3895021545540186,-0.5715353094999989,-0.3755868659999999,1.6371205380000005
pcoli__atASMT_325G__2,-0.4178050414211074,-0.5301067975000011,-0.13951318199999996,1.4166387270000005
pcoli__bpTDC__1,-0.7447758383136202,-0.4183552705000002,-0.1925054269999995,2.441397912
pcoli__bpTDC__2,-0.4321442979394302,-0.594256477500001,-0.28734248400000073,2.427740235
pcoli__BRCA__1,-0.5085852277437669,-0.8048236175000012,-0.7422571069999995,2.149484563000001
pcoli__BRCA__2,-0.0079445087337791,-0.7867558765,-0.528628479,2.086258569
pcoli__BRCActrl__1,-0.0484184472931716,0.04854117150000015,0.041732112000000036,2.4332647830000003
pcoli__BRCActrl__2,-1.5078359034985167,0.4922092084999994,-0.009058025999999941,2.564546405
pcoli__BRCAswap__1,-0.7365627869157934,-0.4513990465000006,-0.3063351799999996,1.7925037599999998
pcoli__BRCAswap__2,-0.6681650533548559,-0.7057216955000003,-0.41369291999999896,1.698859981
pcoli__btAANAT__1,-0.1577851670895086,-0.6467201434999996,-0.5307121759999998,1.4256599370000016
pcoli__btAANAT__2,-0.6399023266206976,-0.3868888745000003,-0.4992985679999995,1.42813223
pcoli__btASMT__1,-0.0658657019514051,-0.8715453895000005,-0.7642572979999995,1.438701675
pcoli__btASMT__2,-0.2475613667612649,-0.8455055795000002,-0.4912916220000003,1.6151045470000005
pcoli__CC1__1,0.1744391951823128,-0.5266700615,-0.09940512200000028,1.0711656930000002
pcoli__CC1__2,0.0547347523239156,-0.8846732484999995,-0.08842856199999982,1.0137793410000002
pcoli__ccCOMT__1,-0.3387571925624342,-0.5600262794999988,-0.4610043319999999,1.616691499
pcoli__ccCOMT__2,-0.2558429914831947,-0.5405834255000004,-0.3953566759999996,1.5550636230000006
pcoli__ckDDC__1,0.5409912389512904,-0.15226219949999995,-0.03445727300000012,1.092855557
pcoli__ckDDC__2,0.4958191407979569,0.08273392249999922,0.10659607099999936,0.9106847730000008
pcoli__CNTF_belt__1,-0.1784644352540271,-0.7192683015000005,-0.4327016879999999,1.862359205
pcoli__CNTF_belt__2,0.2215772136818519,-0.8356039585000001,-0.33128527999999946,1.6507943589999998
pcoli__cobPNMT__1,0.2676601864836137,-0.6209361955000006,-0.3457811580000003,1.3938786170000004
pcoli__cobPNMT__2,-0.1294593182144494,-0.6234067584999998,-0.3857346790000005,1.2957495639999994
pcoli__cvPhhB__1,0.3868043830247354,-0.3526005105000003,-0.42220438899999996,1.159590777
pcoli__cvPhhB__2,-0.1476340344808507,-0.2382056945000004,-0.4177120429999999,1.1898544060000005
pcoli__ggAANAT__1,-0.4076533255066647,-0.4844784935000002,-0.6028865080000001,1.587257107
pcoli__ggAANAT__2,-0.2295229604846885,-0.5084565555000005,-0.4950738359999996,1.6819696739999994
pcoli__ggTPH__1,-1.1048306181761671,-0.7052495094999989,-0.4064433479999998,1.6156573449999998
pcoli__ggTPH__2,-0.0135908837316077,-0.5449747665000002,-0.5293039930000001,1.6377163789999996
pcoli__hsAANAT__1,-1.2931186561096686,0.37064843150000026,0.1243860090000002,0.9475102780000002
pcoli__hsAANAT__2,-1.4037910756690346,-0.3207113635000001,0.23244687299999975,1.172952831
pcoli__hsASMT__1,-0.1957593921547988,-0.5882851465000005,-0.4662908469999998,1.5275924630000004
pcoli__hsASMT__2,-0.3785661531324875,-0.18382943550000075,-0.4428768879999998,1.7831067990000005
pcoli__hsPNMT_mb__1,-0.5007359564054791,-0.5251681305,-0.20336422299999946,1.8345115580000009
pcoli__hsPNMT_mb__2,-0.1423285006936304,-0.6157982495000001,-0.4456853190000008,1.7632970469999998
pcoli__hsTPH__1,-0.1696757073807618,-0.6781730855000001,-0.7751083259999998,1.849040646
pcoli__hsTPH__2,0.2615794026056207,-0.17922078449999998,-0.6344708919999995,1.933924996
pcoli__hsTPH_E2K__1,-0.7334859240631662,0.21187773750000005,-0.108601234,1.5271178289999998
pcoli__hsTPH_E2K__2,-0.3786108855309547,-0.17397676750000102,-0.02200934599999993,1.4413893250000005
pcoli__hsTPH_E2K_N91I_P99C__1,-0.4697753309839234,-0.7280252934999999,-0.5777376999999992,2.075346462
pcoli__hsTPH_E2K_N91I_P99C__2,-0.2431892050848482,-0.6255185095,-0.6967792699999995,2.0583102670000004
pcoli__hsTPH_N158trunc__1,-1.2410971769526038,0.05502402649999994,0.13191356899999995,2.027107266
pcoli__hsTPH_N158trunc__2,-0.7001015920680552,0.04683358650000002,0.06480649099999969,1.9092011710000003
pcoli__hsTPH_N174trunc__1,0.3604804003463408,-0.6356319844999989,-0.3821724740000008,1.6023297870000004
pcoli__hsTPH_N174trunc__2,0.1648586110269657,0.07735822650000035,-0.17858785400000074,1.863225106
pcoli__hsTPH_Ntermtrunc__1,-0.4835102757626585,-0.03434069050000055,0.10791957500000038,1.1946533939999997
pcoli__hsTPH_Ntermtrunc__2,-0.2472720861547033,-0.3677890555000003,-0.21716458199999966,1.1243759960000004
pcoli__hsTPH1__1,-0.4512274562819577,-0.6981109935000003,-0.3587693540000005,1.1507355439999998
pcoli__hsTPH1__2,-0.2614381440955245,-0.6990219215000001,-0.2957629370000001,1.0256513870000017
pcoli__MBP__1,-0.2895647793716947,-0.7225978405000006,-0.608831683,1.0202889120000016
pcoli__MBP__2,0.0045133320987089,-0.07102176149999995,0.05017714400000006,1.187793632
pcoli__msCOMT__1,0.3610388106039366,-0.5814446565000004,-0.663245463,2.0468395910000003
pcoli__msCOMT__2,0.461422204101118,-0.6788214164999999,-0.7011906159999999,2.1533027120000003
pcoli__ocAANAT__1,-0.0201201314065328,-0.6165628575,-0.6899851730000002,1.6562187570000004
pcoli__ocAANAT__2,-0.5669161662287929,-0.5709293695000001,-0.584186334,1.756454734
pcoli__osTDC_K374H__1,-1.1837961487313755,-0.4863687194999988,-0.0453034299999997,1.0603383270000002
pcoli__osTDC_K374H__2,-1.2166590860630548,-0.5828661555000005,-0.04104300599999977,1.092192582
pcoli__osTDC_K374L__1,-0.2221820674832319,-0.21699163250000095,-0.3876852580000003,2.285180904
pcoli__osTDC_K374L__2,-0.2586729193918141,-0.0765430045000004,-0.1307159199999992,2.3453032019999998
pcoli__osTDC_K374Q__1,-1.025131500831672,-0.5418026195000003,-0.33364773599999964,1.7532070830000004
pcoli__osTDC_K374Q__2,-0.8938457036327072,-0.5980423994999988,-0.3198036819999999,1.7203746550000003
pcoli__osTDC_L360V__1,0.3972652025733156,-0.3690867595,-0.455950829999999,2.125085207
pcoli__osTDC_L360V__2,-0.2518615938449476,0.004131147499998988,-0.21259700299999995,2.261788997
pcoli__pmTPH__1,-0.1990461484119189,-0.6051959655000001,-0.913934092,1.9542464510000004
pcoli__pmTPH__2,-1.239306045837398,-0.3430710795000005,-0.4260632979999999,1.931151314
pcoli__RFC__1,-1.0570480154822113,-0.3972080535,-0.7691545399999997,1.119029535
pcoli__RFC__2,-0.1333545856754212,-0.4680608415000007,-0.6669410140000007,1.0715815930000003
pcoli__RFCctrl__1,-1.2385904939523065,-0.4416708295000005,0.1901644650000005,1.246713721
pcoli__RFCctrl__2,-1.4109407384392707,-0.41895731550000015,0.2640638950000005,1.3701108180000006
pcoli__RFCnopause__1,-1.5158598467046025,-0.23993756250000065,0.14962983399999974,1.1474491650000005
pcoli__RFCnopause__2,-1.8921687378952583,0.6118823244999998,0.20848783599999976,1.1677482870000002
pcoli__RFCpluspause__1,-1.6331932085361986,-0.030649906500000768,0.2609841030000002,1.2386874050000003
pcoli__RFCpluspause__2,-1.7262920091883267,0.1200162494999999,0.1991431920000002,0.9489871920000006
pcoli__rnCOMT_sol__1,-0.5862862343710638,-0.22824692050000014,0.13343387900000006,1.2785614289999998
pcoli__rnCOMT_sol__2,-0.1898491843089357,-0.4611621175000007,0.10636835700000002,1.194684981
pcoli__rnPNMT__1,-0.2888411072921932,-0.3405942424999999,-0.6959267490000007,1.877269913000001
pcoli__rnPNMT__2,-0.5157126696139561,-0.2204197265000003,-0.4085921379999995,1.875225564
pcoli__rnTDC__1,-0.5379743096956233,-0.5696340934999995,-0.5602526139999995,2.29497515
pcoli__rnTDC__2,-0.1338827673778999,-0.6285458545000004,-0.5782819459999997,2.243679101000001
pcoli__rnTDC_trunc__1,-0.9332141182867454,-0.4028613244999999,-0.2298005009999997,2.1228125999999987
pcoli__rnTDC_trunc__2,-0.5678897415171058,0.31529569349999953,-0.11936218600000005,2.228314085
pcoli__saCOMT_T2A__1,-0.702695448234237,-0.5151786054999999,-0.3037005109999997,1.569545946
pcoli__saCOMT_T2A__2,-0.6163767257276347,-0.6412762615000007,-0.4267483080000005,1.5431677659999998
pcoli__sfCOMT__1,0.2584697493283913,-0.7366920725000012,-0.7116000630000014,1.5603358180000004
pcoli__sfCOMT__2,-0.468915567382226,-0.623020136500001,-0.6117052890000005,1.5615858180000002
pcoli__sgAANAT_D63G__1,-0.2703657150841977,-0.5256870845000003,-0.5810667689999995,1.716987134
pcoli__sgAANAT_D63G__2,-0.3703509748925984,-0.6941509484999999,-0.5829936130000002,1.5147074260000002
pcoli__ssDDC__1,-0.0441003893249362,-0.5803726905,-0.5750913249999998,2.188930516
pcoli__ssDDC__2,-0.7062878725653671,-0.1963281935000003,-0.2857722359999997,2.3805973830000005
pcoli__TP53B__1,-1.021292229356045,-0.5362346425000011,-0.2902033660000001,2.594352515
pcoli__TP53B__2,-0.1516751178057629,-0.35057543849999995,0.02036297800000053,2.574366791
pcoli__WT__1,-1.5737438051086017,-0.00800624550000073,0.3384505449999997,1.2378809939999993
pcoli__WT__2,-1.7181419200354728,-0.05072587350000024,0.29928766799999984,1.371788028000001
cck__glu_ale4__1,20.011494008157765,-0.5325939594999989,-0.44785311899999947,0.5327147410000004
cck__glu_ale4__2,20.941615295343123,-1.3035899845000003,-1.4270990669999994,0.7274780099999996
cck__cck_ale1__1,20.59656669027436,-1.8307222725,-1.4805928849999992,0.9225198849999998
cck__cck_ale1__2,20.51830982806466,-1.3087500965000007,-1.2160345349999997,0.8459798699999999
cck__cck_ale2__1,20.826761313326728,-1.5146393455,-1.6254658959999997,0.4954988260000004
cck__cck_ale2__2,21.056156707080085,-1.4844009225,-1.4456610579999998,0.7619982199999997
cck_pgi__gmos_delpgi__1,20.27914402850355,-0.7809510865000001,-0.404706859,0.9828802970000003
cck_pgi__gmos_delpgi__2,11.424949286938988,-0.1949464745,0.14586961200000026,0.6424586410000002
cck_pgi__pgi_ale1__1,16.65918632976341,-0.2105738665000008,-0.3422073169999997,0.7544299420000007
cck_pgi__pgi_ale1__2,19.672795435160253,-0.8678995875000011,-1.0210531779999998,0.8877653260000002
cck_pgi__pgi_ale2__2,19.923806479917918,-0.7120463765,-0.6290776430000005,1.0782964909999997
cck_pgi__pgi_ale3__1,11.652443593002818,-0.3645475455000007,-0.31852650499999946,0.7413129720000002
cck_pgi__pgi_ale3__2,16.920815316343557,-1.1821651995,-1.2608626499999989,0.6899335689999999
cck_pgi__pgi_ale4__1,16.87587401415603,-0.4390664625000005,-0.4874421040000003,0.8653691210000005
cck_pgi__pgi_ale4__2,17.31513776373475,-1.7802568735,-1.6494841940000002,0.6246171380000005
cck_pgi__pgi_ale4__3,17.344269400939915,-1.7081215825000005,-1.554888449999999,0.6374798480000008
cck_pgi__pgi_ale5__1,15.997414865091926,-0.019618092500000017,-0.31129315499999954,0.4992632750000006
cck_pgi__pgi_ale5__2,14.504167652381405,-0.9387673735000002,-1.0256999109999994,0.8956103689999999
cck_pgi__pgi_ale6__1,17.665250565268565,-0.3094677575000011,-0.4247013059999993,0.4565060149999995
cck_pgi__pgi_ale6__2,18.84536956455718,-1.0569912425000003,-1.0208618890000007,0.9056356880000004
cck_pgi__pgi_ale7__1,18.13404370910535,-0.2445677855000001,-0.31175271999999943,0.481024638000001
cck_pgi__pgi_ale7__2,20.941866846538097,-1.1493010955000005,-0.8324442659999995,0.8243201410000003
cck_pgi__pgi_ale8__1,17.443515681836065,-0.3934079665000008,-0.5389117859999999,0.5224884120000004
cck_pgi__pgi_ale8__2,18.014322167008494,-1.1454404325,-1.2608642399999992,0.7394819420000003
cck_sdh__gmos_delsdhCB__1,19.3927153333016,0.38188032650000014,-0.24300701099999955,1.0508839070000002
cck_sdh__gmos_delsdhCB__2,20.767636624612123,0.7959541825,-0.10229733800000053,1.3188188839999997
cck_sdh__sdh_ale1__1,20.365752880148356,-1.1333565385000002,-0.7171188429999997,1.2366097230000008
cck_sdh__sdh_ale1__2,20.47529700675962,-1.3456003935000007,-0.8071802530000003,1.1623906470000005
cck_sdh__sdh_ale2__1,20.80221872586422,-1.2706176994999998,-1.0722000309999995,1.1848425530000002
cck_sdh__sdh_ale3__2,20.73552236708016,-1.2261654435000002,-0.8872097019999998,1.1224481420000003
cck_sdh__sdh_ale3__1,20.831917942823345,-1.4093154175000002,-0.9272767109999984,0.9035456909999996
cck_sdh__sdh_ale3__3,20.69579478534904,-1.2618744935000006,-1.107593843,0.9986740200000002
cck_pts__gmos_delptsHIcrr__2,6.200701093467707,-0.14149840650000026,-0.4602489609999996,1.3313207660000002
cck_pts__gmos_delptsHIcrr__1,18.67709448548745,-0.3423551275000012,-0.35809774499999936,1.6113257899999995
cck_pts__pts_ale1__2,12.849795015812106,-1.3230167035000004,-0.3362650030000003,1.7337614489999993
cck_pts__pts_ale1__1,6.870541755755535,-1.6639117625000006,-0.16838763300000004,1.666714604
cck_pts__pts_ale2__2,19.61619330425437,-1.6523297685000005,-1.3327252099999995,0.7337532759999998
cck_pts__pts_ale2__1,19.914717995386752,-1.7541103795,-1.4618672209999994,0.7315833650000005
cck_pts__pts_ale3__2,7.700606257179147,-1.6429531385000002,-1.3008987590000007,1.4439766770000002
cck_pts__pts_ale3__1,11.305560245545175,-1.460127581500001,-1.3715259719999997,1.5879713550000003
cck_pts__pts_ale4__2,20.38354999044536,-1.4587531835000007,-1.3736596999999993,0.3668264180000005
cck_pts__pts_ale4__1,21.177115111806923,-1.3716584015000004,-1.501859754999999,0.4803946370000016
cck_gnd__gmos_delgnd__1,21.88718566079741,-0.07445887150000098,-0.1622940109999984,0.9842357970000002
cck_gnd__gmos_delgnd__2,21.649102604162803,-0.1371017615000003,0.5175416840000002,1.173895355
cck_gnd__gnd_ale1__1,19.93155073924884,-1.0691651515,-1.483466914,0.9134199920000006
cck_gnd__gnd_ale1__2,20.798842294087464,-0.9657063965000008,-1.4028573829999995,0.8782942030000003
cck_gnd__gnd_ale2__1,20.236487102966286,-1.1953929625000006,-1.6393678330000014,0.6413891000000005
cck_gnd__gnd_ale2__2,18.33813682933022,-1.1586062055,-1.2760971979999995,0.7266458830000007
cck_gnd__gnd_ale3__1,19.103407816750423,-1.1560882455000003,-1.460907123,0.8326749360000001
cck_gnd__gnd_ale3__2,20.63506966169946,-1.0485693085000003,-1.4125051409999996,0.9010884220000001
cck_tpiA__gmos_deltpiA__1,18.628967302850167,-0.35604412450000034,-0.09345887399999953,1.0436244520000004
cck_tpiA__gmos_deltpiA__2,18.716248613994814,-1.0548904275000002,-0.19121700799999972,0.7972567030000004
cck_tpiA__tpiA_ale1__1,17.61446315469793,-1.3822829825000005,-0.5924669909999993,1.174675174
cck_tpiA__tpiA_ale1__2,14.924433282683362,-1.0460547695000004,-0.3258967749999995,1.2890454299999998
cck_tpiA__tpiA_ale2__1,16.701805006140887,-1.0688441855000006,-0.5115648269999999,0.936377865
cck_tpiA__tpiA_ale2__2,17.57956112697548,-1.152062073500001,-0.7422755319999998,1.097767557
cck_tpiA__tpiA_ale3__1,14.502984804851984,-1.0533900165000007,-0.6162825299999994,1.3468426410000005
cck_tpiA__tpiA_ale3__2,18.410099619411003,-0.9568374215000004,-0.5239349869999996,0.9860889039999998
cck_tpiA__tpiA_ale4__1,16.34895504865279,-0.8678999845000002,-0.7501729429999999,1.4701380100000003
cck_tpiA__tpiA_ale4__2,17.160029534681236,-1.0589366405000007,-0.6800488809999994,1.3678012439999998
acid_tale__acid_ale1_pH7__1,3.7517035798846536,-1.7177604485,-1.7880454649999995,0.9280965089999996
acid_tale__acid_ale1_pH7__2,3.8060212417958,-1.5593798075,-1.7757668409999994,0.9608862239999992
acid_tale__acid_ale1_pH5__1,1.6445925948644944,-0.11027821750000122,-1.0135873040000003,1.0808668580000005
acid_tale__acid_ale1_pH5__2,2.1737098946793463,-0.13260961349999967,-0.9725163009999996,1.0107246239999998
acid_tale__acid_ale2_pH7__1,2.527276163312371,-1.5374509285000002,-1.7527192119999997,0.8403107959999998
acid_tale__acid_ale2_pH7__2,2.3977985811096287,-1.4581049435000004,-1.753631575,0.8132205949999998
acid_tale__acid_ale2_pH5__1,1.717834127385406,-1.2520047675,-1.5403834949999995,1.0921695260000002
acid_tale__acid_ale2_pH5__2,1.819261654842164,-0.15771986449999886,-1.170536609,0.8963669020000005
acid_tale__low_Mg_ale_pH7__1,2.714172727608549,-1.2463948075000006,-1.614414534000001,0.5789941630000008
acid_tale__low_Mg_ale_pH7__2,2.416600826894965,-1.6650548035000003,-1.4693587199999998,0.3385485210000017
acid_tale__low_Mg_ale_pH5__1,1.4033584291297692,-1.0798308975,-1.0041814059999998,1.1951209530000009
acid_tale__low_Mg_ale_pH5__2,1.5278569839598493,-1.1548041115000007,-1.166321858,1.1303639050000005
acid_tale__MES_ale_pH7__1,2.6277064665158605,-1.4672971225000009,-1.7073349489999998,0.7044486700000006
acid_tale__MES_ale_pH7__2,2.3726311721208013,-1.4801819385000003,-1.698226849,0.6305712680000006
acid_tale__MES_ale_pH5__1,1.3911418296390634,-1.1547701175,-1.4174965069999999,1.2251599989999995
acid_tale__MES_ale_pH5__2,1.4858008253020845,-0.6444450635000001,-0.8504737459999996,1.372245489
acid_tale__gmos_pH7__1,2.658448478043693,-1.4384867905000007,-1.846535036,0.5362656439999993
acid_tale__gmos_pH7__2,2.385970197963293,-1.4325612505,-1.617175218,0.5670094520000006
acid_tale__gmos_pH5__1,1.2714417419655062,-1.1942901915000004,-0.9694462330000002,1.227037805
acid_tale__gmos_pH5__2,1.7137949439586782,-0.9588106215000004,-1.0795020329999998,1.1447420989999992
adnB__wt_adn__1,3.208792275669583,-0.7706546275000008,-0.2060641499999996,0.6432728409999999
adnB__wt_adn__2,0.0380212078633149,-1.1487963445,-0.5058183509999994,0.3387293920000003
adnB__delydhB_adn__1,3.3095458958461834,-1.7594690625,-0.5443938930000005,0.9831588620000016
adnB__delydhB_adn__2,2.484274509207068,-0.9470876295000004,-0.16968325300000053,0.9700124820000005
ytf2__wt_glc__1,1.4665898637713009,-0.7303008545000003,-0.06080978700000018,0.8776987580000002
ytf2__wt_glc__2,1.370261841719219,-0.5854796805000007,-0.37859893300000014,0.5919478499999995
ytf2__ybcM_glc__1,0.6968551979339581,0.08738191449999988,-0.369125962,0.7348415350000002
ytf2__ybcM_glc__2,0.7030409369078693,0.13265751749999932,-0.3520568259999983,0.8623668010000003
ytf2__ydhB_glc__1,0.2942144394146637,-0.8892520415000007,-0.5814907659999999,0.4761781689999998
ytf2__ydhB_glc__2,0.1565789916442501,-1.0522337295000002,-0.3388438479999998,0.2408231590000005
ytf2__yfeC_glc__1,-0.4167341336197714,-0.7796646784999997,-0.4787996309999994,0.5433332820000016
ytf2__yfeC_glc__2,0.0796393446663052,-0.8740623295000001,-0.3124006569999995,0.576448364
ytf2__yciT_glc__1,0.9855212137597464,-0.7367212555,-0.7427256680000003,0.5240582510000005
ytf2__yciT_glc__2,1.510367671380925,-0.7185457245000002,-0.7655621759999995,0.43502156399999947
ytf2__ydiZ_glc__1,1.677411833180037,-0.6654544215000007,-0.7356009139999999,0.4976385670000001
ytf2__ydiZ_glc__2,1.1117356729721433,-0.4881046755000007,-0.949880736,0.4785277080000006
ytf2__ynfL_glc__1,1.1429708391402502,-0.41483378649999997,-0.3946703840000003,0.6227688220000003
ytf2__ynfL_glc__2,1.1971677794242566,-0.5147673715000005,-0.36857874799999996,0.7187251259999998
ytf3__wt_glc2__1,1.1687315284034234,-0.9680338784999999,-0.8882623890000003,0.5610870649999997
ytf3__wt_glc2__2,1.2568062173401495,-0.7578894785000001,-0.6764903959999984,0.5898200860000005
ytf3__wt_pH7_lactate__1,1.831006107792084,-0.9636877805,-0.825046446,0.3192129399999999
ytf3__wt_pH7_lactate__2,1.7061444311714709,-0.9477966125000012,-0.9082790209999994,0.5400555809999998
ytf3__wt_pH55_lactate__1,0.7527059326890279,-0.9017853455000004,-0.7085413569999996,0.8062324360000002
