,A,Fnr,NarL
misc__wt_no_te__2,-2.5098875391,-0.434576408,0.7341074955
misc__bw_delcbl__1,-0.5408961413,-0.544797561,0.0352814555
misc__bw_delcbl__2,-0.6120724750000001,-0.510121476,0.0774423845
misc__bw_delfabr__1,0.2009696887,-0.54688357,-0.1645777105
misc__bw_delfabr__2,0.19358136680000002,-0.5969020620000001,-0.3014689525
misc__bw_delfadr__1,-1.8500715442,-0.631839469,0.022761246500000002
misc__bw_delfadr__2,-1.6359889668,-0.5991148660000001,0.0806304085
misc__nitr_031__1,-0.5603798433,-0.44621574300000005,0.3691834525
omics__wt_glu__1,0.2478312489,0.683629718,0.4817487815
omics__wt_glu__2,0.2576116218,0.7885854680000001,0.39338119250000003
omics__wt_gly__1,-0.1089747856,0.206760041,-0.050986039500000004
omics__wt_gly__2,-0.0644816854,0.183314323,-0.0231099835
omics__wt_thr__1,4.0131973281,-0.542585261,0.5990756295
omics__wt_thr__2,4.2360627852,-0.607156115,0.5218365345
omics__bw_ac__1,-0.5435685212,0.045715161000000004,-0.5340536035
omics__bw_ac__2,-0.5565214566000001,0.09762738400000001,-0.4149396495
omics__bw_fum__1,-1.1148316752,-0.18848155800000002,-0.8381361135000001
omics__bw_fum__2,-1.6521261686000002,-0.242270962,-0.9121125335
omics__bw_glc__1,-0.8471594275000001,-0.234511247,-0.3513240925
omics__bw_glc__2,-1.1936209113,-0.20882609800000002,-0.4675586545
omics__bw_pyr__1,-0.7624359288,0.087242941,-1.2049065185
omics__bw_pyr__2,-1.7328450324,0.022124095,-0.5649073275000001
ompr__wt_nacl__1,-0.8841724669000001,-0.769651592,0.5331391285
ompr__wt_nacl__2,-0.9275865841000001,-0.646367331,0.5641948175
ompr__bw_delompr_nacl__1,0.25367853830000003,-1.035417797,0.0735496395
ompr__bw_delompr_nacl__2,0.40705155060000003,-0.98364399,0.0569492185
minspan__wt_ade__1,0.2249608066,-0.57964238,0.4253597615
minspan__wt_glc__1,1.3479830338,-0.946672155,-0.1002218485
minspan__wt_glc__2,0.9579554238,-0.70245124,-0.034828066500000004
minspan__wt_glc__3,0.9746738059000001,-0.6560544730000001,-0.12163705150000001
minspan__wt_glc_anaero__1,4.3983514651,-1.37524121,-0.1538379885
minspan__wt_glc_anaero__2,3.8905892025,-1.519285843,-0.3679211925
minspan__wt_trp__1,12.751542593,-1.857965349,0.41213246950000004
minspan__bw_delcra_glc__1,6.620376113,-1.7740696470000001,0.3630780825
minspan__bw_delcra_trp__1,10.2970009146,-1.679262271,0.6441685145
minspan__bw_delmntr__1,8.7077473944,-1.5296943330000001,-0.10895602950000001
minspan__bw_delnac_ade__1,1.7861748248,-0.241030033,0.0731933895
minspan__bw_delnac_glc__1,0.2737585322,-0.724032275,-0.1866494685
cra_crp__wt_ac__1,-0.48474741800000004,0.563029258,0.10308692950000001
cra_crp__wt_ac__2,-0.7501419614,0.5452901480000001,0.1824106645
cra_crp__wt_fru__1,-0.1033155176,0.5749984380000001,0.2525159455
cra_crp__wt_fru__2,-0.27995724250000004,0.562240048,0.17281035050000002
cra_crp__delcra_ac__1,-1.8805177566,-0.350516384,0.09591121550000001
cra_crp__delcra_ac__2,-1.9793949359,-0.297698038,-0.0514662735
cra_crp__delcra_fru__1,-1.6515849395000002,-0.48628780600000004,0.4381540525
cra_crp__delcra_fru__2,-1.8623819607,-0.53814686,0.5490068335
cra_crp__delcra_glc__1,-0.1315121287,-0.5029783950000001,0.2574579395
cra_crp__delcra_glc__2,0.1497086738,-0.572787414,0.2698259865
rpoB__wt_031__1,0.9056565292000001,-0.43926326200000004,-0.34158132950000003
rpoB__wt_044__1,0.6648399535,-0.355462483,0.11219308750000001
rpoB__wt_lb__1,-0.9938364823,-0.431275444,0.5881046485
rpoB__wt_lb__2,-0.5645068774,-0.47569201600000005,0.4456274495
rpoB__rpoBE546V_031__1,0.1629402694,-0.21907488400000003,-0.1044784755
rpoB__rpoBE546V_044__1,0.9793727294000001,-0.29527451800000004,-0.08270643450000001
rpoB__rpoBE546V_lb__1,-0.5330783423000001,-0.177257513,0.39067970550000003
rpoB__rpoBE546V_lb__2,-0.7699873610000001,-0.18967989200000002,0.44091671450000003
rpoB__rpoBE546V_glc__1,-0.5967438233,-0.139703868,-0.3587007085
rpoB__rpoBE672K_glc__1,-0.30802509840000003,-0.21448740600000002,-0.8582225215
rpoB__rpoBE672K_glc__2,0.9300383955,-0.21332366900000002,-0.6973849045
rpoB__rpoBE672K_lb__1,-0.867513324,-0.31724649200000005,0.1259900365
rpoB__rpoBE672K_lb__2,-0.6735232728,-0.309938502,0.1534925995
crp__wt_fru__1,-0.6153317436,-0.222994296,-0.4725241865
crp__wt_glyc__1,-0.9523483744000001,-0.174284776,-0.4338023085
crp__wt_glyc__2,-0.3293489618,-0.089958595,-0.4517896045
crp__delar1_glyc__1,3.3519610562,-1.2857264019999999,0.7869022915
crp__delar1_glyc__2,5.0679645977,-1.501529713,1.0605303565
crp__delar1ar2_glyc__1,-0.9857693207,-0.155629982,0.4460130265
crp__delar1ar2_glyc__2,-0.7082696076,-0.114934488,0.4088875745
crp__delar1ar2_glyc__3,-0.5905670256000001,-0.147109753,0.49741272750000004
crp__delar2_glyc__1,11.3078001151,-1.271483779,1.2369219455
crp__delar2_glyc__2,11.6493841382,-1.177351436,0.8874602845
crp__delar2_glyc__3,11.7236055414,-1.174853432,1.0767604395
crp__delcrp_fru__1,-0.6175262977,-0.24670364600000003,0.5996688085
crp__delcrp_fru__2,-0.7357548751,-0.217710901,0.5703166005
crp__delcrp_fru__3,-0.7743600252,-0.34636329800000004,0.5036175315
crp__delcrp_glc__1,-1.0986341385,-0.14795257,0.2273135155
crp__delcrp_glc__2,-0.8091998577,-0.13383598800000002,0.3345255855
crp__delcrp_glc__3,-0.7343179047,-0.24589322600000002,0.4058469045
crp__delcrp_glyc__1,-1.8944501777,-0.17621799900000001,0.45000584450000003
crp__delcrp_glyc__2,-1.75294148,-0.25661334,0.3381277485
crp__delcrp_glyc__3,-1.8212970553,-0.279568501,0.4754143025
glu__glu_ale3__1,2.5743473667,-1.531208371,-0.44286999250000003
glu__glu_ale4__1,1.0778763072,-0.333096123,-0.24612490250000002
glu__glu_ale5__1,-0.6856543681,-0.77865494,-0.6606236855000001
glu__glu_ale6__1,0.29307390980000003,-0.12059369700000001,-0.7887084075
glu__glu_ale8__1,5.4444041606,-1.378413375,0.2722742915
glu__glu_ale9__1,3.264437974,-0.7807343670000001,-0.2739036005
glu__glu_ale10__1,2.6395204632000002,-1.360002336,-0.7454388865
42c__wt_42c__1,2.4749988196,-1.014558191,-0.06704781850000001
42c__42c_ale1__1,11.5256388249,-1.871778225,0.1811508085
42c__42c_ale2__1,0.2288910264,-0.44312802300000004,-0.33061188150000004
42c__42c_ale3__1,-0.1769434889,-0.17273049999999998,-0.1838051575
42c__42c_ale4__1,2.6927877534,-0.320755442,0.4484809985
42c__42c_ale5__1,-0.0437551385,-0.527302844,0.3130631115
42c__42c_ale6__1,8.546559501800001,-1.720490645,-0.0491828225
42c__42c_ale8__1,2.9431282604,-0.7990813750000001,-0.0929014225
42c__42c_ale9__1,0.5518346512,-0.447372739,-0.057507773500000005
42c__42c_ale10__1,4.3441951971,-0.9696312210000001,-0.0087915435
ssw__wt_ac__1,-1.1745015117,-0.80825286,-0.8583090595
ssw__wt_glc__1,-0.026346879700000003,-0.249604124,0.0038348415
ssw__wt_glyc__1,7.5364563356000005,-0.396644965,-0.7905101045
ssw__wt_xyl__1,3.6769319824,0.21574725800000003,-0.6531480725000001
ssw__glc_ale1__1,2.7047139549,-0.46381721600000003,-0.5733266405
ssw__glc_ale2__1,6.6803773356,-1.5070222580000001,-0.3617682765
ssw__glc_ale3__1,10.3116651238,-1.237537221,-0.3872335415
ssw__glyc_ale1__1,3.7059918257,-0.391325409,-0.0020606385000000002
ssw__glyc_ale2__1,9.9595240114,-1.29649857,-0.3970384555
ssw__xyl_ale1__1,3.4182364558,-0.9544926520000001,-0.6818209105
ssw__xyl_ale2__1,1.4667300379000001,-0.635754672,-0.3424025365
ssw__xyl_ale3__1,2.4659723735,-0.9828595450000001,-0.08376697150000001
ssw__glc_ac_ac2__1,10.8911134737,-2.294399248,-0.4176094645
ssw__glc_ac_glc1__1,0.6096292625,-0.356102436,-0.8176861595
ssw__glc_glyc_glc__1,5.3348967815,-1.465999144,-0.3219710435
ssw__glc_glyc_glyc__1,1.6195751468,-0.580660179,-0.3884504295
ssw__glc_xyl_glc__1,7.0807137114,-1.242127184,-1.3542981185
ssw__glc_xyl_xyl__1,-1.6438670956,-0.7752710380000001,-0.40380162550000004
ica__wt_glc__1,-0.2962211595,-0.7268877690000001,-1.2482984155
ica__wt_glc__2,0.1503136214,-0.769908319,-1.0586845325
ica__wt_glc__3,-1.288069956,-0.5550889640000001,-0.7520441115000001
ica__wt_glc__4,-0.9854689996,-0.70189007,-0.8188419215
ica__arg_sbt__1,1.4048578184,-0.9857155870000001,-0.28634103850000003
ica__arg_sbt__2,0.39607912040000004,-0.8052297820000001,-0.46801940750000004
ica__cytd_rib__1,-0.6660913970000001,-0.643594239,-0.4358049355
ica__cytd_rib__2,-0.3123381863,-0.6875447610000001,-0.6309743795
ica__gth__1,-0.0926540612,-0.814034076,-0.7184819785000001
ica__gth__2,-0.25681483,-0.919774324,-0.7504386355
ica__leu_glcr__1,-0.1389763679,-0.538158396,-0.5791105415000001
ica__leu_glcr__2,0.1757411096,-0.539788284,-0.6834166565
ica__met_glc__1,-0.7623003945,-0.73392979,-0.9902756455
ica__met_glc__2,-0.7400136199,-0.730469433,-1.2867556815
ica__no3_anaero__1,-0.5811069013,-0.799681293,-0.3241168155
ica__no3_anaero__2,-0.7607729584,-0.764805285,-0.5466204945
ica__phe_acgam__1,-0.2605147239,-0.558335586,-0.9350117725
ica__phe_acgam__2,-0.2425321081,-0.491804536,-1.1942437415
ica__thm_gal__1,-0.7111296459,-0.620650347,-0.010120483500000001
ica__thm_gal__2,-0.6433380644000001,-0.6047507440000001,0.0502045135
ica__tyr_glcn__1,0.0621259121,-0.603412708,-0.5662972535
ica__tyr_glcn__2,0.3813273142,-0.601450473,-0.4109628755
ica__ura_pyr__1,-1.3765651578,-0.589455429,-0.8255950735
ica__ura_pyr__2,-1.7740770744,-0.5449526920000001,-0.8005288575
ica__wt_glc__5,3.797178621,-0.6705241160000001,-0.5925904435
ica__wt_glc__6,4.0608587746,-0.606799751,-0.5365248515000001
ica__bw_delpurR_cytd__1,0.7981560948,-0.719011072,-1.1503003825
ica__bw_delpurR_cytd__2,-0.9475978882,-0.696804961,-1.1125573585
ica__ade_glc__1,-0.4491549703,-0.670683031,-0.9379271885
ica__ade_glc__2,0.2459697885,-0.7218945370000001,-0.8743913925000001
ytf__wt_glc__1,0.4386504887,-1.016246127,-0.1235732125
ytf__wt_glc__2,1.762202865,-1.308233625,-0.1596593185
ytf__delyafC__1,7.8019609402,-1.716427353,0.8482297725
ytf__delyafC__2,6.980637234,-1.621011786,0.7273271895000001
ytf__delyeiE__1,3.2122323515,-0.146112814,0.41058923350000004
ytf__delyeiE__2,5.0774504056,-0.43263766000000003,-0.0558596805
ytf__delyiaJ__1,10.5226730724,-1.55639051,0.4325330855
ytf__delyiaJ__2,6.4788701828,-0.8717574610000001,0.5352296385
ytf__delyieP__1,7.974017731,-1.347170503,0.19399182650000002
ytf__delyieP__2,6.7335202471,-1.305195932,0.1367943195
ytf__wt_ph5__1,-0.9802427051,-0.557043083,-0.21598817950000002
ytf__wt_ph5__2,-1.1478461661,-0.5606580010000001,-0.19248613750000002
ytf__wt_ph8__1,-2.0812422957,-0.5787427820000001,-0.3599539395
ytf__wt_ph8__2,-1.4593122286,-0.39573632200000003,-0.2743148415
ytf__delybaO__1,10.0770745778,-1.65527256,0.4246207255
ytf__delybaO__2,9.8063034893,-1.4105320030000001,0.5214714285000001
ytf__delybaQ__1,-1.0337259505,-0.606795733,-0.2681458605
ytf__delybaQ__2,-1.2230301542,-0.583630595,-0.21411547350000001
ytf__delybiH__1,0.8537063372,-0.978089003,-0.0217948335
ytf__delybiH__2,3.6148036462,-1.476111577,0.2051017055
ytf__delydcI_ph5__1,-0.9717583583,-0.604571167,-0.32284780550000003
ytf__delydcI_ph5__2,-0.9692317481,-0.61283708,-0.4355703905
ytf__delydcI_ph8__1,-1.9622096452000002,-0.49415536200000004,-0.2306572785
ytf__delydcI_ph8__2,-1.5230460670000001,-0.629762844,-0.3051913155
ytf__delyddM__1,0.1771674306,-0.522693497,0.11745116450000001
ytf__delyddM__2,-0.1746436726,-0.42543202100000005,0.0758394365
ytf__delyheO__1,10.3251372506,-1.821853724,0.38703935850000004
ytf__delyheO__2,10.162891856,-1.82958307,0.35883767850000003
fps__bw_glc__1,-0.5954782551000001,-0.6606700440000001,-0.7943733425
fps__bw_glc__2,-1.3683089259,-0.7722607140000001,-0.6581343165
fps__fps_thrA_ale1__1,-1.0787655722,-0.567476288,-0.2444576485
fps__fps_thrA_ale1__2,-1.1941160358,-0.710008164,-0.22257904050000002
fps__fps_thrA_ale2__1,-0.4782117145,-0.708427322,-0.3165566975
fps__fps_thrA_ale2__2,-0.8689168053,-0.674129635,-0.23308080650000002
fps__fps_serB_ale1__1,-1.1598916095,-0.747203834,-0.4218224655
fps__fps_serB_ale1__2,-0.7836400383000001,-0.6559473680000001,-0.2425066065
fps__fps_serB_ale4__1,-1.2857895701,-1.184646649,-0.7474121245
fps__fps_serB_ale4__2,-1.0861386436,-1.019253874,-0.4772296525
fps__fps_ptsI_ale1__1,-1.7234370966,-0.9269502930000001,-0.9798916595
fps__fps_ptsI_ale1__2,-1.3456586762,-0.8308143870000001,-0.9160638715
fps__fps_ptsI_ale3__1,-1.2215517852,-0.8180644960000001,-1.0673735245
fps__fps_ptsI_ale3__2,-1.4724405834,-0.8140812820000001,-0.9897267365
pal__lyx_ale2_f6__1,-1.2059035659,-0.499433516,-0.8733868395000001
pal__lyx_ale2__1,-1.393608554,-0.5389567430000001,-0.5212098915
pal__lyx_ale2__2,-1.9360496681,-0.523578816,-0.43257182250000004
pal__lyx_ale4__1,-1.8704470328,-0.7789653710000001,-1.2860029675
pal__lyx_ale4__2,-2.0597990764,-0.754669546,-0.9581307365
pal__5drib_ale10_f18__1,-0.6680134600000001,-0.858436865,-0.7201649965
pal__5drib_ale10_f18__2,-0.3110678008,-0.753607601,-0.6814127945
pal__5drib_ale10__1,-0.0760599755,-0.6081119500000001,-0.1758722205
pal__arab_ale14_f9__1,-1.3990096700999999,-0.650729125,-0.0717088025
pal__arab_ale14_f9__2,-1.1548532897000001,-0.579090658,0.0507746345
pal__arab_ale14__1,-1.6300547744,-0.56126696,-0.3184885095
pal__arab_ale14__2,-1.5911059650000001,-0.632727778,-0.6615002365
pal__arab_ale16__1,1.049263121,-0.664846897,0.5829491045
pal__arab_ale16__2,0.0638655875,-0.686483075,0.5586155835000001
pal__tartr_ale26_f10__1,-0.035556964100000005,-0.703734273,-0.8698164945
pal__tartr_ale26_f10__2,-0.0062233916,-0.660902781,-0.6115317275000001
pal__tartr_ale26__1,-1.0462647321,-0.7898414690000001,-0.7410600385
pal__tartr_ale26__2,-0.8347649770000001,-0.794304505,-0.7062647345
pal__tartr_ale28_f10__1,-0.89737325,-0.6169361680000001,-0.7938215305
pal__tartr_ale28_f10__2,-1.1144543245,-0.6927632880000001,-0.9818579145
pal__tartr_ale28__1,-1.8035523295,-0.7137339220000001,-0.7693066325
pal__tartr_ale28__2,-1.7757760192,-0.652156995,-0.8011193075
efeU__delmenFentC_citr__1,0.9143095693000001,-1.164833993,-0.09384426450000001
efeU__delmenFentC_citr__2,1.2018762262,-1.284891394,-0.21179274550000002
efeU__delmenFentC__1,-1.7127273024,-0.5161069770000001,0.19650876050000002
efeU__delmenFentC__2,-1.7303217378,-0.5080433480000001,0.15385049650000002
efeU__menFentC_ale39__1,5.3096341509,-2.10984967,0.1517904105
efeU__menFentC_ale39__2,5.8647819246,-2.096847789,0.3921516295
efeU__menFentC_ale29__1,7.4619453446,-2.366996998,-0.4200080485
efeU__menFentC_ale29__2,7.3473422738,-2.395424304,-0.5188053045000001
efeU__menFentC_ale30__1,-0.3155525581,-0.5423336,-0.7710836915
efeU__menFentC_ale30__2,0.4160248013,-0.41125174000000003,-0.6546561955
efeU__menFentCubiC_ale36__1,-1.2730217013,-0.459053835,0.10485902650000001
efeU__menFentCubiC_ale36__2,-1.4263971882,-0.5276504510000001,-0.2659715915
efeU__menFentCubiC_ale37__1,-1.6735769746,-0.42921199800000004,-0.3369691675
efeU__menFentCubiC_ale37__2,-1.6333378565,-0.379678224,-0.2131863105
efeU__menFentCubiC_ale38__1,1.0652653504,-0.403674517,-0.19279054950000002
efeU__menFentCubiC_ale38__2,0.9087893117,-0.37325750100000005,-0.1314762605
misc2__salc_glc__1,-0.31371254460000003,-0.22932395800000002,0.0488414235
misc2__salc_glc__2,-0.8113819774000001,-0.033457264,-0.0588193295
misc2__dbcn_glc__1,-0.7478627790000001,-0.7301900130000001,-1.3161856565
misc2__dbcn_glc__2,-1.4674489323,-0.809273511,-0.9762902215
misc2__tyr_glc__1,-0.4315965865,-0.557564307,-0.2913766035
misc2__tyr_glc__2,-0.7168642783,-0.55390057,-0.2493271775
misc2__arg_cytd__1,3.2274739326,-1.103463808,-0.7299638995000001
misc2__arg_cytd__2,1.4266561737,-0.7432087820000001,-0.7226907685
misc2__delyheO_pyr__1,2.6201105165,-0.7526202150000001,-0.1649925865
misc2__delyheO_pyr__2,-0.3411554143,-0.41916110700000003,-0.3955289275
nquinone__delubiC__1,-0.7126206401,-0.609506733,-0.4614789295
nquinone__delubiC__2,-1.0368554653,-0.60441007,-0.2564717945
nquinone__ubiC_ale1__1,-0.4140391383,-0.43235832,-0.0561660795
nquinone__ubiC_ale1__2,-0.4823634124,-0.606702598,-0.0977709825
nquinone__ubiC_ale2__1,-0.3554458425,-0.5499352390000001,0.0432040395
nquinone__ubiC_ale2__2,-0.8556695822,-0.502872402,-0.0254979635
nquinone__ubiC_ale3__1,-1.5262580845,-0.582336814,-0.8959829055
nquinone__ubiC_ale3__2,-1.3739247612,-0.559977896,-0.9659653555000001
nquinone__ubiC_ale4__1,-0.9619127202000001,-0.600151792,0.006563358500000001
nquinone__ubiC_ale4__2,-0.6176195126,-0.536388949,0.20412599850000002
nquinone__delpdhR__1,0.8983064464,-0.8817682130000001,-1.1638198045
nquinone__delpdhR__2,0.2039462027,-0.867665945,-1.2477763025
quinone__glu_ale4__1,2.2203184835,-0.7937296570000001,-0.6137973695
quinone__glu_ale4__2,8.0613576415,-1.334528925,0.0829422195
quinone__delmenF__1,-0.5715758814,-0.626396132,-0.0494158055
quinone__delmenF__2,0.2359855273,-0.590486033,-0.0662774065
quinone__menF_ale5__1,3.4073882395,-1.5730570959999999,0.0309599235
quinone__menF_ale5__2,3.4475652512,-1.5773257790000001,-0.0016961125
quinone__menF_ale6__1,4.7024530041,-2.032580734,-0.043633226500000004
quinone__menF_ale6__2,5.5340712017,-2.029661312,0.0596387385
quinone__menF_ale7__1,7.8614776978,-2.266448492,0.2125941685
quinone__menF_ale7__2,8.2157554164,-2.358642473,0.2025237555
quinone__menF_ale8__1,8.9166450572,-2.30937575,0.3216119255
quinone__menF_ale8__2,5.8906737255,-0.821020288,0.3095147625
quinone__delmenFubiC__1,-1.8098657267,-0.544667939,0.0021142935
quinone__delmenFubiC__2,-1.4302103430000002,-0.530756546,0.1372844705
quinone__menFubiC_ale1__1,9.9356155459,-2.548110757,0.7491145085
quinone__menFubiC_ale1__2,9.8312250574,-2.574525767,0.6345051145
quinone__menFubiC_ale2__1,9.2564170935,-2.5041279210000003,0.9392737995
quinone__menFubiC_ale2__2,9.3442229444,-2.445112978,1.0102653855
quinone__menFubiC_ale3__1,-0.3030584778,-0.505443239,-0.1866845735
quinone__menFubiC_ale3__2,-0.631271534,-0.5051048730000001,-0.20458765950000002
quinone__menFubiC_ale4__1,2.9842353718,-1.639778015,0.22164052750000002
quinone__menFubiC_ale4__2,2.8793480042,-1.525707863,0.12060501250000001
oxyR__wt_glc__1,3.6539798052,-0.8089780310000001,-1.1792619845
oxyR__wt_glc__2,3.2816783028,-0.6878140150000001,-1.2122088055
oxyR__wt_h2o2__1,2.9338253349,-0.770999387,-1.2092205445
oxyR__wt_h2o2__2,4.2660653574000005,-0.5165665970000001,-0.7819696075
oxyR__glu_ale4__1,9.0739135912,-0.49981868,-0.41918834250000003
oxyR__glu_ale4__2,8.4164260174,-1.053543247,-0.4418706255
oxyR__glu_ale4_h2o2__1,9.3202799349,-0.876172555,-0.3740276255
oxyR__glu_ale4_h2o2__2,7.8661634,-1.004410894,-0.3782253115
oxyR__oxyR_ale17__1,10.1620197553,-0.9421467330000001,-0.7739573245
oxyR__oxyR_ale17__2,10.1088492786,-1.093086918,-0.8888965105000001
oxyR__oxyR_ale17_h2o2__1,10.5762126179,-0.979628476,-0.9141537815
oxyR__oxyR_ale17_h2o2__2,8.0634821519,-0.589808277,-1.1604518145
oxyR__oxyR_ale18__1,7.2502991812,-1.166562635,-1.5072900635000002
oxyR__oxyR_ale18__2,7.3844996255,-0.672576971,-1.4919827405000001
oxyR__oxyR_ale18_h2o2__1,10.7823609746,-1.09189336,-0.9541385955
oxyR__oxyR_ale18_h2o2__2,10.7579982359,-1.139352826,-1.0521794555
oxyR__oxyR_ale19__1,5.640566337,-1.045196496,-1.6118221615000001
oxyR__oxyR_ale19__2,10.9258740308,-0.7250733540000001,-1.4187666805
oxyR__oxyR_ale19_h2o2__1,4.1729015443,-0.735836771,-1.5853093894999999
oxyR__oxyR_ale19_h2o2__2,3.4624656209,-0.803938064,-1.4801573155
oxyR__oxyR_ale20__1,10.8769366913,-1.402755684,-1.0670861065
oxyR__oxyR_ale20__2,10.8454938522,-1.428067927,-0.9915333705
oxyR__oxyR_ale20_h2o2__1,10.6269945695,-1.098697508,-0.9357440225
oxyR__oxyR_ale20_h2o2__2,10.547067141,-1.1274932340000001,-0.8875884925
svns_pgi__BmePgi24_15__1,1.6871383754,-0.5360552860000001,-0.3760668075
svns_pgi__BmePgi24_15__2,0.5806769834000001,-0.536045576,-0.38049006350000003
svns_pgi__BmePgi24_26__1,2.0650531054,-0.524884001,-0.9001993245000001
svns_pgi__BmePgi24_26__2,0.3048884753,-0.48640995000000004,-0.7239035175
svns_pgi__BmePgi24_41__1,1.2431371305,-0.446965349,0.0858218905
svns_pgi__BmePgi24_41__2,0.4668667624,-0.467055863,-0.7092105915
svns_pgi__BmePgi24_52__1,3.8325299043000003,-0.494457847,-0.6891163765
svns_pgi__BmePgi24_52__2,0.3076960294,-0.541468839,-0.7073035485
svns_pgi__PaePgi2_34__1,0.5790125328,-0.355877681,0.14320868650000002
svns_pgi__PaePgi2_34__2,0.45794900590000004,-0.371652078,0.056953975500000004
svns_pgi__PaePgi2_63__1,0.7991633405,-0.330622578,-0.1039783605
svns_pgi__PaePgi2_63__2,0.7232180253,-0.390185284,-0.22807424850000002
svns_pgi__PaePgi24_54__1,7.893832292,-0.8311115560000001,-0.10879174350000001
svns_pgi__PaePgi24_54__2,8.1377503532,-0.8662979580000001,-0.1511696985
svns_pgi__PaePgi24_90__1,8.4014614831,-0.770292729,-0.3593032335
svns_pgi__PaePgi24_90__2,7.9373447216,-0.7893792930000001,-0.42999641250000004
abx_media__m9_ctrl__1,-0.5581471763,-0.893828944,-1.2446789615
abx_media__m9_ctrl__2,-0.2023889536,-0.8991160770000001,-1.3104621935
abx_media__rpmi_ctrl__1,1.0831252508,-1.5575180670000002,-0.6316149025000001
abx_media__rpmi_ctrl__2,1.7848246004,-1.58392193,-0.3341771625
abx_media__camhb_ctrl__1,0.252312975,-1.179529736,-2.6131021825
abx_media__camhb_ctrl__2,0.39984714120000003,-1.261389653,-2.5333668405000003
abx_media__m9_mero__1,-0.7112400957,-0.9119070650000001,-2.3783633935
abx_media__m9_mero__2,-0.5161004498,-1.133278434,-1.9206515735
abx_media__rpmi_mero__1,0.9389652949,-1.653565839,-1.4034768095
abx_media__rpmi_mero__2,1.5292655261,-1.832894068,-1.0727006215000001
abx_media__camhb_mero__1,1.2179405839,-1.464487794,-2.9774129215
abx_media__camhb_mero__2,1.0595990709,-1.4166246660000001,-3.0560450505
abx_media__m9_trisulf__1,0.7168619567000001,-0.46760251500000005,-1.8272529995
abx_media__m9_trisulf__2,1.2751031138,-0.569228457,-1.6281453685
abx_media__rpmi_trisulf__1,0.8980406357,-0.7884398340000001,-1.6446397755
abx_media__rpmi_trisulf__2,0.3374319992,-0.754359556,-1.6024175795
abx_media__camhb_trisulf__1,1.3862212513,-0.686895557,-2.2186303355
abx_media__camhb_trisulf__2,1.2522041056,-0.741423825,-2.2708530125
abx_media__m9_cef__1,1.5505859277,-0.60199696,-1.5982843585
abx_media__m9_cef__2,2.2567786621,-0.801525192,-1.5207189815
abx_media__rpmi_cef__1,0.5223689158,-0.830792595,-2.0186258885
abx_media__rpmi_cef__2,0.439252695,-0.741680714,-1.8782758075000001
abx_media__camhb_cef__1,1.1095766377,-1.081759613,-2.2702762055
abx_media__camhb_cef__2,0.8022051116000001,-1.061934583,-2.4516748775
abx_media__m9_cipro__1,0.1869107468,-0.775849203,-1.3917499185
abx_media__m9_cipro__2,0.40911233950000003,-0.853964598,-1.6073914875000002
abx_media__rpmi_cipro__1,2.3750418158,-1.010053522,-1.6759964105
abx_media__rpmi_cipro__2,1.8570248886,-0.9865308030000001,-1.9203096015
abx_media__camhb_cipro__1,0.9143013135,-0.659868235,-2.2605209705
abx_media__camhb_cipro__2,0.8807594751000001,-0.729364565,-2.1954210295
hot_tale__42c_ale3_30c__1,-1.4524029681,-0.31695025400000004,-0.6455651495
hot_tale__42c_ale3_30c__2,-0.6687520808,-0.340003802,-0.6768525995
hot_tale__42c_ale3_37c__1,-0.9687540346,-0.375398277,-0.5762783755
hot_tale__42c_ale3_37c__2,-0.4769357236,-0.34373242200000004,-0.6036873375
hot_tale__42c_ale3_44c__1,-0.41341829090000004,-0.629555328,0.39378304550000004
hot_tale__42c_ale3_44c__2,-0.20032562710000001,-0.7233255390000001,0.4017930665
hot_tale__hot_ale3_mid_30c__1,-0.3917502353,-0.41708877800000005,-0.5350687825
hot_tale__hot_ale3_mid_30c__2,-0.8662968207,-0.416571966,-0.4399935325
hot_tale__hot_ale3_mid_37c__1,-1.3880490021,-0.35677252800000003,-0.7768702585
hot_tale__hot_ale3_mid_37c__2,-1.5431499353,-0.5292693580000001,-0.7295481665
hot_tale__hot_ale3_mid_44c__1,4.8249296206,-1.1714352350000001,-1.3677582405
hot_tale__hot_ale3_mid_44c__2,2.763244345,-1.201384863,-0.6799400215
hot_tale__hot_ale3_30c__1,-0.3266697523,-0.6191741980000001,-0.7456317545000001
hot_tale__hot_ale3_30c__2,-0.5663914165,-0.571577828,-0.6637240275
hot_tale__hot_ale3_37c__1,-1.5320835545,-0.722721968,-0.8143446075
hot_tale__hot_ale3_37c__2,-1.7267137643,-0.68571509,-0.7327369645
hot_tale__hot_ale3_44c__1,2.4873898816,-1.597203914,-0.8433266235
hot_tale__hot_ale3_44c__2,-0.8756714,-1.099440647,-0.7923595355
hot_tale__hot_ale4_30c__1,-0.4210011809,-0.510796904,-0.7568600765
hot_tale__hot_ale4_30c__2,-0.7579785464000001,-0.444346291,-0.6745658195
hot_tale__hot_ale4_37c__1,-0.9775216031,-0.445443578,-0.4799404205
hot_tale__hot_ale4_37c__2,-0.9716676429000001,-0.33888177,-0.4385081025
hot_tale__hot_ale4_44c__1,-0.567822382,-0.36460928,-0.08856976650000001
hot_tale__hot_ale4_44c__2,-0.2245966902,-0.5246024060000001,-0.12219313550000001
