,A,PrpR,Cra,Crp,RpoN
ecoli_00008,0.9175552556000001,1.532883701,-1.0673563795,-0.22346684100000003,0.7714851735
ecoli_00009,0.00046015680000000003,0.556301111,-0.5522316355,0.436429913,0.1582958355
ecoli_00010,0.2723027196,0.6144506190000001,-0.5848465775,0.367563393,0.09519432950000001
ecoli_00011,0.5085539742,0.6780440010000001,-0.23737093050000002,0.345522573,0.1518490055
ecoli_00012,0.3212087839,0.5220660420000001,-0.24076136350000002,0.343136463,0.22540910150000001
ecoli_00014,-0.0933461929,0.391643469,-0.2069328745,0.33938771300000004,0.2189185305
ecoli_00015,-0.29917372880000004,0.648193894,-0.28221490650000003,0.383863793,0.1845077045
ecoli_00016,-0.047669612300000004,0.509561134,-0.2312081875,0.33986178300000003,0.1457626175
ecoli_00017,-0.0816094882,0.847478681,-0.1426848045,0.43240872300000005,0.16061627050000002
ecoli_00018,-0.1150326426,0.9690004230000001,-0.2107098605,0.482436193,0.23216701250000002
ecoli_00019,2.0221919767,1.799813931,-0.9948958295,0.17662370300000002,0.4468107435
ecoli_00020,2.1767910418,1.7818368150000001,-1.0895483045,0.24038529300000003,0.3896680745
ecoli_00021,0.2000115466,1.596827315,-0.22714133450000001,0.513155013,0.3630092975
ecoli_00022,0.3592385373,1.436299751,-0.1089024705,0.536337303,0.36022816350000003
ecoli_00023,1.8613957987,1.642705216,-0.8179514835,0.334672533,0.45338366350000003
ecoli_00024,1.7603620193,2.033346484,-0.8006893435,0.387059873,0.43859741750000003
ecoli_00025,1.4024373398,2.164083071,-1.1173508365,0.513462963,0.6504048325
ecoli_00026,1.5148620449,2.12834971,-0.9308994235,0.5104807530000001,0.6203968145000001
ecoli_00027,4.580039974,1.084555779,-0.2068408135,-0.07279683,0.3878049415
ecoli_00028,4.1246310718,0.9525891,-0.2683508555,-0.093243951,0.38617062950000003
ecoli_00029,5.21513479,0.861893066,-0.0824133625,-0.043119613,0.1780138735
ecoli_00030,4.866756689,0.7986523910000001,-0.1677115365,-0.07348926,0.14013047450000002
ecoli_00031,6.3637461919,1.283951813,0.0801267355,0.16383650300000002,0.38755840750000004
ecoli_00032,5.8966302937,1.252053037,0.0043702345,0.11651884600000001,0.3112008835
ecoli_00033,4.1927245797,1.3302603290000001,-0.3579043765,0.16921202300000002,0.6216542455
ecoli_00034,4.0135677439,1.183162691,-0.1233860915,0.03216219,0.8497727805
ecoli_00035,4.9452669082,0.368284157,-0.18457792450000002,0.29367586300000004,0.1636119455
ecoli_00036,4.9914155575,0.398370408,-0.21771202550000002,0.22863865300000003,0.2066971445
ecoli_00037,5.7745288545,1.116289011,-0.058414558500000005,0.505105143,0.3080251985
ecoli_00038,6.0468331849,1.014323249,0.0276207205,0.563775123,0.2967956055
ecoli_00039,-0.22372178480000002,-1.223467412,-0.1843641365,0.339165103,-0.2040379745
ecoli_00040,0.7713905750000001,-0.625276081,-0.2454034005,0.360235063,-0.2513449025
ecoli_00041,0.7839833407,0.7683424640000001,-0.46721748750000003,0.32216916300000004,0.4210455765
ecoli_00042,-0.0770980855,0.565425499,-0.2667226935,0.315987593,0.3409092855
ecoli_00043,1.2360001007,-0.331034818,-0.2915494965,0.30577407300000004,0.26062700850000003
ecoli_00044,0.7232242611,-0.40474906,-0.28677707750000003,0.322569413,0.3284104245
ecoli_00045,0.5558296725,-0.80026221,-0.2201390145,0.194465293,0.12483548650000001
ecoli_00046,1.020475053,-1.182735318,-0.3216772765,0.13385438500000002,0.1031144385
ecoli_00047,0.8124718353,0.028282594,-0.2075440335,0.325118883,0.2262561375
ecoli_00048,0.9893945367,-0.017254620000000002,-0.1982028295,0.343466333,0.2539545305
ecoli_00049,3.4479765539000002,0.9244508210000001,-0.2527009105,0.215598863,0.3646965855
ecoli_00050,0.5831959183000001,-0.023703095,0.2896546635,0.348125933,0.2962516995
ecoli_00051,-0.12675611820000002,-0.24607383100000002,0.1785036485,0.319898823,0.4666522205
ecoli_00052,0.3435189091,-0.13773163,0.0584354255,0.31218181300000003,0.08866842550000001
ecoli_00053,1.3373127321,0.31509327800000003,0.08485717250000001,0.348980073,0.0568323675
ecoli_00054,4.2746583969,0.890917668,0.6122284505000001,0.883560683,0.7135937785
ecoli_00055,3.3025131556,0.183982787,0.6146578485,1.1275514229999999,0.7710917565000001
ecoli_00056,2.1041718069,2.192459276,0.8817667035000001,0.46435899300000005,0.2626952735
ecoli_00057,2.197923018,2.207109483,0.8924773015,0.46188222300000004,0.2125339715
ecoli_00058,1.3652051917999999,0.694802137,0.5877983865,0.44664785300000004,-0.0719943285
ecoli_00059,1.1858010633,0.728881356,0.5226877135,0.49525865300000005,-0.1321674075
ecoli_00060,0.37500617080000004,0.037185176,0.0273994885,0.319951353,0.08772091650000001
ecoli_00061,-0.0182919586,0.06406247500000001,0.0728779705,0.360933593,0.0866318205
ecoli_00062,-1.2598451908000001,1.050485216,0.4805777875,0.8061810030000001,0.13049388650000002
ecoli_00063,0.0019266405,1.3146270979999999,0.5675752305,0.764467493,0.0750394705
ecoli_00064,0.6175988944,0.9499002990000001,-1.5929679745,-0.686581477,0.8458476445
ecoli_00065,0.9560036624,1.267777024,-1.7497737265,-0.620927,0.7361582905
ecoli_00066,-0.3821020663,0.267392216,-1.7213951165,-1.046248202,0.3376980425
ecoli_00067,0.4603379306,0.46053391400000004,-1.8707998295000001,-1.071490687,0.3812324995
ecoli_00068,-1.3156781289000001,-0.673295501,-0.4489845905,-0.09169608400000001,-0.23121805050000002
ecoli_00070,-0.397512586,-0.393021233,-0.2207924055,-0.171476714,-0.2809332425
ecoli_00071,-1.0161088483,-0.12152232900000001,-0.1532301705,-0.216511799,-0.2902247825
ecoli_00072,-0.8405699608,-0.37699881500000004,-0.1654427225,-0.237794143,-0.2054288275
ecoli_00073,-0.44055337370000003,-2.385260803,0.7999081985000001,0.097308024,0.0389202145
ecoli_00074,-1.0838183189,-3.063900618,1.1722754415,0.0007891440000000001,0.0609900175
ecoli_00075,-0.8565540814,-2.4378449030000002,0.4102215775,0.37930993300000004,0.1072953325
ecoli_00077,-0.8148585334,-2.077946545,-6.3602353955,0.207746483,0.0527145325
ecoli_00078,-0.4138141838,-1.6442059050000002,-4.7930176055,0.245706203,0.1089791855
ecoli_00079,-0.0696339419,-2.422050812,0.5425909545000001,0.395080543,0.2383428175
ecoli_00080,-1.0251583354,-0.010928932,-0.7930149015,0.005806082000000001,0.0018527365
ecoli_00081,0.2510230003,-0.17042344,-0.0986223765,0.19238992300000002,-0.3356794605
ecoli_00082,8.895412736699999,1.8948312999999999,0.9012172285000001,0.7848307330000001,0.1917987605
ecoli_00083,8.9856141967,1.862504955,1.1057735505,0.774460393,0.1532170935
ecoli_00084,0.7754829043,0.512123976,0.7123657575,0.31349375300000004,0.2657675905
ecoli_00085,0.6306758204,0.592640088,0.47676490250000003,0.373244063,0.3237425105
ecoli_00086,3.9968416497,2.019514291,-7.2746930645,0.205353913,-0.023381640500000002
ecoli_00087,3.6018750493000002,1.989747752,-7.2746930645,0.159225273,-0.1429831305
ecoli_00088,0.1027315213,0.423886702,-7.2746930645,0.12650519300000002,0.10736111150000001
ecoli_00089,-0.5480840133,0.285419988,-7.2746930645,0.163147493,0.12499276150000001
ecoli_00090,-0.5407328746,-0.15766322900000002,-7.2746930645,0.046791002000000005,-0.0261596815
ecoli_00091,0.0608183085,0.026014245000000002,-7.2746930645,-0.014761104,-0.1007299425
ecoli_00092,5.1228690688,2.349502971,0.7803328845,0.271760703,-0.056968540500000005
ecoli_00093,1.4997733401,0.7595729790000001,0.10390239150000001,0.20485867300000002,0.22376482050000002
ecoli_00094,1.9666390108,4.009135683,0.5522476165,0.24727295300000002,-0.028158271500000002
ecoli_00095,2.5286306441,3.999053845,0.5466030005,0.204154523,0.0103283685
ecoli_00096,4.8694544593,1.435010547,0.5672867075,0.45717146300000006,-0.1267133255
ecoli_00097,4.1328816348,1.251877761,0.5335004895000001,0.376256283,0.023719754500000002
ecoli_00098,0.2346642031,2.603877265,0.6674809845,0.11748048200000001,-0.013294588500000001
ecoli_00099,-0.0568925245,2.392803891,0.5745490675,0.125422963,-0.0162517615
ecoli_00100,0.28568779580000003,-0.17852993,0.1860434845,-0.004082425000000001,-0.5141145255
ecoli_00101,1.3235408911,-1.351599084,-0.0267189575,-0.66628918,-0.2027603775
ecoli_00102,1.0400580934,-2.109201925,-0.0257166055,-0.570898456,-0.22850633750000002
ecoli_00103,-0.010496086600000001,-1.149460202,-0.6128218315,-0.228845183,-0.6724268015
ecoli_00104,0.4194983446,-0.9854907610000001,-0.5361180115,-0.18410035800000002,-0.5883223085
ecoli_00105,-0.3131609751,0.572982497,0.2989213585,-0.134837475,-0.2614936275
ecoli_00106,1.6897750275,0.41593729500000004,0.4175891165,-0.06971342200000001,-0.4111413085
ecoli_00107,2.3699000527000003,0.470907899,0.48395879950000004,0.000271048,-0.31615505250000003
ecoli_00108,1.0787716852,-2.101726064,-0.47260369550000003,0.768482663,0.6530569715
ecoli_00109,0.43317041370000003,-2.266063576,-0.1598414535,0.980974663,0.6094381865
ecoli_00110,0.2794397682,0.5111869560000001,0.0721372145,0.29165508300000004,0.41063416150000004
ecoli_00111,1.0097374638,0.671548647,0.09626005650000001,0.25672264300000003,0.39263840650000004
ecoli_00112,0.6775207463,0.489077831,0.1420857595,0.37124749300000004,0.3384137365
ecoli_00113,2.8066607707,-1.286439604,1.5884455014999999,1.429825303,0.23901305750000001
ecoli_00114,2.892224019,-1.359798739,1.5380338865,1.300445483,0.3881425055
ecoli_00115,2.0028673941,-1.739217498,1.7052313895,1.236903523,0.5417163865
ecoli_00116,0.2746546137,1.096931336,-0.1714309155,-9.852476477,0.48734105450000004
ecoli_00117,0.026722113500000002,0.79110603,-0.1182234695,-9.107951936,0.6076043145000001
ecoli_00118,0.6169469107000001,0.669893383,-0.0551217295,-9.852476477,0.4631423375
ecoli_00119,1.1595406271,1.119949342,0.07036556050000001,-9.025871704,0.6373608285
ecoli_00120,0.6351106028,1.455826113,-0.0425951975,-9.566616581,0.6669930295000001
ecoli_00121,0.9514219804,1.299801139,-0.042914679500000004,-9.852476477,0.5979555295
ecoli_00122,0.6757640699,0.901310158,-0.3392304345,-9.852476477,0.4546922765
ecoli_00123,1.351751432,1.023432094,-0.3827568625,-9.852476477,0.47694144850000003
ecoli_00124,0.7908312277,0.754852896,-0.42265333850000003,-9.852476477,0.4892179915
ecoli_00125,1.0309591866,-2.118758056,-0.7402779055,1.438555163,-0.1601779305
ecoli_00126,0.262224614,-2.902743438,-0.3293785065,0.12370463300000001,-0.2800279565
ecoli_00127,1.2635419378,-1.40446378,0.0947587235,0.23737495300000003,-0.6870798615
ecoli_00128,0.20682192900000002,-1.682190998,-0.4482474515,-0.266972174,-0.5723060855000001
ecoli_00129,0.5881393109,-2.623224686,-0.4052344865,1.5517659030000002,0.1635734905
ecoli_00130,0.5364374353,-2.6872049799999997,-0.5522943725,0.736260553,0.0031536635000000003
ecoli_00131,0.20822284030000002,-2.446858523,-0.8425052495,1.248499963,-0.2871971685
ecoli_00132,0.6865999174,-0.8158669980000001,-0.0454717345,-0.022893763,0.0244120205
ecoli_00133,0.3606538157,-2.36950997,0.5311776705,0.578078713,0.3491200385
ecoli_00134,0.6358350651,-1.805928565,-0.7342239275,-0.001157444,-0.3153191495
ecoli_00135,0.9639938259,-1.936207874,0.1280321895,-0.163650862,0.09912298550000001
ecoli_00136,0.5160113616,-2.68929593,-1.0645376205,0.18829674300000002,-0.1073433455
ecoli_00137,0.5912042591000001,-1.621354791,-0.5135051465,-0.255090408,-0.2023175995
ecoli_00138,0.0393728714,-2.403357914,0.21068480650000002,0.584709813,0.8135905605
ecoli_00139,0.7130706804,-2.610798307,-0.6217082495,0.898060053,0.32016739250000004
ecoli_00140,-0.0072129569,-1.486798978,-0.3956042765,0.234450913,-0.0553719955
ecoli_00141,0.4106746724,-2.576819847,-0.6379388755000001,0.5824345430000001,0.21542995750000002
ecoli_00142,10.1290156042,1.252084101,-0.2413961185,0.155824183,-0.2178078165
ecoli_00143,-1.0283113328,-0.718903069,0.1827105745,0.08995910700000001,-0.2212727485
ecoli_00144,4.44270191,-0.7425109440000001,1.1715215855,0.264629563,-0.2125297985
ecoli_00145,0.5426393493,-2.253852825,-0.3577239085,0.615108903,0.4108722805
ecoli_00146,0.56731564,-1.6156617770000001,0.2224382355,0.311997713,-0.7788251875000001
ecoli_00147,0.8532792738,-2.234563472,0.015246928500000001,0.5353218630000001,-0.0637925315
ecoli_00148,0.2156006474,-2.591161664,0.5553166585,0.445484003,0.2370279345
ecoli_00149,0.5059416741,-1.987536487,0.4629098115,0.29887890300000003,-0.3120889155
ecoli_00150,-0.2184472331,-2.344678699,0.5725965515,0.302115623,0.2020547685
ecoli_00151,4.4620241589,-0.9757888640000001,0.0756614555,-0.214788422,-0.1082888095
ecoli_00152,5.1315816238,-1.9352141550000002,-0.0253439305,0.026451149,-0.1497820355
ecoli_00153,2.7414813639,-1.002660866,-0.3214053655,-0.313835929,-0.3262490615
ecoli_00154,0.3979798959,-2.091595629,0.2500812255,0.506935123,-0.0901773505
ecoli_00155,2.0991034391,-1.235601357,-0.5140878895000001,-0.42053636400000005,-0.28990390050000003
ecoli_00157,0.7978876838000001,-1.91308239,-0.7389535915000001,0.565682133,-0.2741644015
ecoli_00158,1.3880724437,-1.485443276,-0.3282083195,0.307042493,-0.45250245850000004
ecoli_00159,1.2540548635,-2.282661155,-0.48230233450000004,0.029020072,-1.0410889935
ecoli_00160,1.1771288071,-1.7173792429999999,-0.3761572855,-0.24384744700000002,-0.8552477355
ecoli_00169,0.5921158015,-1.574560777,-0.3288401735,-0.021205165,-0.5082379055
ecoli_00170,0.2424349852,-1.9246431570000002,-0.2298459905,-0.013075078,-0.4994340875
ecoli_00171,0.6515775349,-1.3679887320000002,-0.1335046945,0.093050269,-0.1040741495
ecoli_00172,0.6325772418000001,-1.304443352,-0.3478971115,0.39985849300000004,-0.2792215905
ecoli_00173,5.5891041077,-0.22327447,-0.11815284250000001,0.172960833,-0.2671002145
ecoli_00174,5.4721485485,-0.9966327500000001,-0.0305277525,0.493173503,-0.3823479205
ecoli_00175,4.618647457,4.295996096,0.47457973550000004,0.503238653,0.1386887865
ecoli_00176,4.8395816513,4.268953905,0.36735209150000003,0.486485123,0.12476168450000001
ecoli_00177,2.9035076521,0.790096943,-0.8516950065000001,-0.34473195700000003,0.3953586515
ecoli_00178,3.4667502674,0.6798512640000001,-0.7889611225000001,-0.550939686,0.5102487215
ecoli_00179,3.8054377657,-0.9317998770000001,-0.5439973285,1.026079293,-0.2586659055
ecoli_00180,3.791922775,-1.113703758,-0.42771834150000004,0.9645909530000001,-0.3374765535
ecoli_00181,0.8766613611,-1.6604377220000002,-0.5987970785,-0.0020434050000000003,-0.8079442385000001
ecoli_00182,0.9044980148,-1.451960202,-0.5193976305,-0.06998529,-0.8131288585
ecoli_00183,-0.42613059270000003,-2.30242762,-0.3146283825,0.166015523,0.023476880500000002
ecoli_00184,-0.38478190970000004,-2.493599354,-0.3560574165,0.165936663,0.012221922500000001
ecoli_00185,0.4545833593,-1.283898251,-0.1434673985,0.08710832,-0.5329956575
ecoli_00186,0.4733544945,-1.4512889150000001,-0.0791374365,0.073714532,-0.5109843565000001
ecoli_00187,13.9006991337,0.361381748,0.22811886750000002,0.419092283,-0.1857659965
ecoli_00188,14.057982812,0.510447088,0.2597582215,0.41257850300000004,-0.0851485565
ecoli_00189,3.6502209707,-1.73116387,-0.2977201755,0.211699823,-0.3903549005
ecoli_00190,3.7786123676,-1.62897321,-0.2693074865,0.24928939300000003,-0.3410315705
ecoli_00191,2.8876653312,-0.45317986800000004,-0.25550746750000003,0.823666823,-0.3768134025
ecoli_00192,3.7949792135,0.001304423,0.1375782835,1.104333543,-0.4399327825
ecoli_00193,-0.0325784297,-1.355742739,0.040130148500000004,0.31050345300000004,-0.5177360115
ecoli_00194,0.5214710705,-1.455587132,0.0250361385,0.33765284300000004,-0.49115702850000004
ecoli_00195,-0.0470388059,-1.95659167,0.0205400925,-0.141785767,-0.7443637615
ecoli_00196,0.4577352568,-1.884383777,-0.1574850455,0.255483463,-0.7433956735
ecoli_00197,0.2481693869,-1.499775672,-0.1759677155,0.27079068300000003,-0.7138325825
ecoli_00198,0.5985017355000001,-2.049735075,-0.0996171145,-0.10748262700000001,-0.8051262665000001
ecoli_00199,0.1550034644,-0.6634966170000001,-0.6737077895,0.340002173,-0.2177005135
ecoli_00200,-0.4426581457,-1.312417399,-0.6055927765,0.487174103,-0.1777278635
ecoli_00201,-0.5746229638,-1.4309493180000001,0.13054956950000002,0.518280163,0.1175472515
ecoli_00202,-0.42502876170000004,-1.575606954,-0.0921015085,0.5586262230000001,0.1546335705
ecoli_00203,-0.8571115102,-0.9484342570000001,0.14207658950000002,0.452821843,0.0250697845
ecoli_00204,-1.3075809252,-0.48168647200000003,0.0901582025,0.36938018300000003,-0.1486100975
ecoli_00205,-1.1574566574,-1.847860582,-0.2099125755,0.49007886300000003,0.08753290150000001
ecoli_00206,-0.43689464380000004,-1.678102478,-0.4627617465,0.474334523,0.23139318550000001
ecoli_00207,0.0089462329,-1.513962862,0.15975073850000002,0.830611623,0.21411362450000002
ecoli_00208,-0.0694983825,-1.450985401,0.0252895325,0.7498248230000001,0.2065327435
ecoli_00209,-0.39272423310000004,-0.33083516500000004,-0.2569162325,0.39857596300000003,-0.1566763185
ecoli_00210,0.3172925196,0.29634672100000004,-0.2472585465,0.474739703,-0.1216764105
ecoli_00211,-0.4774002324,-0.06377403200000001,-0.46788135750000004,0.27564292300000004,-0.2880566235
ecoli_00212,-0.045831144500000004,0.016348972,-0.3931881025,0.268154863,-0.3517970845
ecoli_00213,-0.8502694692,-1.481037125,0.3487492755,0.582376183,0.08682374550000001
ecoli_00214,-0.57272492,-1.731706237,0.3502586885,0.636744023,0.11715476650000001
ecoli_00215,-0.299012441,-0.09156869200000001,-0.1179309295,0.332940493,-0.36648127750000004
ecoli_00216,0.2070117118,-0.130887427,-0.15625389750000002,0.32368551300000004,-0.4210866755
ecoli_00217,-0.398299779,-1.404966647,-1.0921259985,0.636331983,-0.08041245350000001
ecoli_00218,-0.1088197997,-1.929773503,-0.7620028185000001,0.554671843,0.1485691505
ecoli_00219,-0.44145894750000003,0.033344102,-0.1672907085,0.36809995300000004,-0.2860461955
ecoli_00220,-0.4233030913,0.034571861,-0.1853617155,0.422601483,-0.2915660545
ecoli_00221,-0.5435479147,-0.6080873800000001,-0.4265538595,0.363195763,-0.19775634250000002
ecoli_00222,-0.3453215598,-0.873907022,-0.4108135465,0.30711134300000004,-0.4303054455
ecoli_00223,-0.36794527930000004,0.096254026,0.1275209545,0.8218948030000001,0.0436795175
ecoli_00224,-0.2008028088,0.09752366400000001,0.1606258955,0.832054603,0.0510243685
ecoli_00225,-1.0051384379,-1.188280426,0.2242853965,0.596168643,0.0094733505
ecoli_00226,-0.6353012784000001,-1.225766567,0.3255009585,0.633656513,0.024496082500000002
ecoli_00227,0.29346331670000003,-0.8477003550000001,-0.24882681750000002,0.23073483300000003,-0.5196136545
ecoli_00228,0.1142792786,-0.8899565880000001,-0.2915858915,0.160408733,-0.6788874785
ecoli_00229,0.0135946855,-0.49353391700000004,-0.0612522275,0.33273120300000003,-0.3205594465
ecoli_00230,-0.00018436800000000002,-0.522475784,-0.1153842045,0.351625083,-0.42812930250000003
ecoli_00231,-0.0836843441,-0.9978699440000001,-0.1519660425,0.22966762300000002,-0.4658414105
ecoli_00232,0.0447466143,-0.891402919,-0.1983438985,0.288967533,-0.4076242355
ecoli_00233,-0.030672227000000003,-0.22183554200000002,0.0069847105000000005,0.263027813,-0.3878105415
ecoli_00234,-0.12909400910000002,-0.24583174800000002,0.0829141155,0.38965776300000005,-0.3348743525
ecoli_00235,0.9146176639,0.43220087300000004,-0.3300999335,0.20591431300000002,-0.1907283005
ecoli_00236,0.9583045327,0.807189946,-0.2279361055,0.360213693,0.10126346950000001
ecoli_00237,12.9451833204,0.961554824,-0.029749650500000002,0.045779202000000005,-0.8559759545000001
ecoli_00238,13.1809944996,0.926289467,0.1353121075,0.144864783,-0.7988730515
ecoli_00239,9.4942504876,0.324232255,0.1697747235,0.252590313,-0.8056928055
ecoli_00240,10.0592618322,0.38254703100000004,0.1375632705,0.223236343,-0.8484199965
