,A,Fnr,Fur,NagC
ros_tale__16_32_250pq__1,0.3059016094,-0.679187866,1.276738804,-0.5550897565
ros_tale__16_32_250pq__2,-0.1777527632,-0.6098498250000001,1.2784273640000001,-0.5286644725
ros_tale__16_32_750pq__1,2.9775887354,-0.366249486,1.819783154,-0.9947030965
ros_tale__16_32_750pq__2,4.7763735481000005,-0.163033003,1.637198334,-0.9612538415
ros_tale__17_104_0pq__1,8.9046510425,-1.778704773,0.237791194,-2.2172040485
ros_tale__17_104_0pq__2,8.429009583,-1.87458859,0.079952694,-1.8919699145000002
ros_tale__17_104_250pq__1,4.2077886858,-0.870340709,0.5704418640000001,-0.6488127055
ros_tale__17_104_250pq__2,6.0421255663,-0.9554763430000001,0.706180714,-0.4524935385
ros_tale__17_104_250pq__3,6.0614812864,-1.000417803,0.702163654,-0.3353784205
ros_tale__17_104_250pq__4,4.6575949284,-0.683897696,0.050090576000000005,0.013555085500000001
ros_tale__17_104_750pq__1,5.8712166377,-0.948053416,0.989095684,-0.8851373975
ros_tale__17_104_750pq__2,5.8365701448,-0.945781996,0.8111302340000001,-1.1952317595
ros_tale__18_24_250pq__1,1.0378837649,-0.6740969290000001,0.903087174,-0.1686536145
ros_tale__18_24_250pq__2,0.8661966162,-0.770029595,0.7157867640000001,-0.3711495325
ros_tale__18_36_0pq__1,3.7429960041,-1.033200047,0.47698140400000005,-0.8846468265
ros_tale__18_36_0pq__2,4.2278080568,-1.203083779,0.483351534,-1.0607951625
ros_tale__18_36_0pq__3,-0.8790327562,-1.047631244,0.05738523500000001,-0.7792724655000001
ros_tale__18_36_0pq__4,-0.8507670015000001,-0.9799620080000001,-0.026760068,-0.45084468850000003
ros_tale__18_36_250pq__1,-0.37801556820000004,-0.89488495,1.693704034,-0.46880338650000003
ros_tale__18_36_250pq__2,-0.3696129945,-0.9689770120000001,1.654546984,-0.5338031685
ros_tale__18_36_750pq__1,2.7143496162,-0.641609003,1.879057274,0.3177384075
ros_tale__18_36_750pq__2,2.7048232489,-0.582725383,1.866574344,0.4217876685
ros_tale__19_91_0pq__1,9.5519970902,-1.900315751,-0.13377823900000002,-1.1273810975
ros_tale__19_91_0pq__2,8.9191175409,-1.906916504,0.007349499999999999,-0.8144308465000001
ros_tale__19_91_250pq__1,8.0576946452,-1.496060902,0.8615864040000001,-0.4002299925
ros_tale__19_91_250pq__2,8.3459110463,-1.77884102,0.715433934,-0.21327113150000002
ros_tale__19_91_750pq__1,6.6466775155,-1.362481013,0.35834476400000004,-0.44143174150000003
ros_tale__19_91_750pq__2,7.1650453509,-1.310339443,0.44756619400000003,-0.6922589445
ros_tale__19_91_750pq__3,5.6435810656,-0.630128715,-0.337140027,-0.1290430225
ros_tale__19_91_750pq__4,5.02502492,-0.791538139,-0.547653399,-0.6629639725
ros_tale__21_97_0pq__1,-3.7560713915,0.808790208,-0.46991095200000005,-1.1379774715
ros_tale__21_97_0pq__2,-0.6687106110000001,-0.15626136300000001,-0.040143607000000005,-0.8517998945
ros_tale__21_97_250pq__1,0.1613665342,0.052103735000000005,1.5310372939999999,-0.6475564535
ros_tale__21_97_250pq__2,1.5700302391,-0.18145813,1.4407807240000001,-0.8443163255
ros_tale__21_97_750pq__1,-2.5533261842,0.812325618,1.7846843840000002,-0.7225409475
ros_tale__21_97_750pq__2,1.4654822403,0.179824972,1.686370604,-0.6745801335
ros_tale__25_111_0pq__1,-2.6167509410000003,-0.8299582590000001,0.281537464,-0.3463768175
ros_tale__25_111_0pq__2,0.6517865882,-0.8454112730000001,0.09944322300000001,-0.0186065655
ros_tale__25_111_250pq__1,-0.7693749846,-0.647607354,1.453118734,-0.15993466450000002
ros_tale__25_111_250pq__2,0.4902227816,-0.612683498,1.544187114,-0.1502881375
ros_tale__25_111_750pq__1,0.8436661901,-0.618440988,1.674739734,0.10988916950000001
ros_tale__25_111_750pq__2,0.3910721992,-0.6966102150000001,1.335116374,0.16651957450000002
ros_tale__29_119_0pq__1,-0.9855401041,-0.240071578,0.294508924,0.21513076650000001
ros_tale__29_119_0pq__2,1.0605759375,-0.594975123,0.335660724,-0.3243002635
ros_tale__29_119_250pq__1,1.4373929187,-0.596275301,1.621135644,-0.44193990450000004
ros_tale__29_119_250pq__2,0.1061094969,-0.163952428,2.368320364,-0.24623348450000002
ros_tale__29_119_750pq__1,0.9687550386,-0.109945651,1.805403134,-0.2939751785
ros_tale__29_119_750pq__2,1.8260694652,-0.35768003600000003,1.597074254,-0.3962568925
ros_tale__ALE4_0pq__1,-0.1907212044,-0.654336129,0.129892414,-0.5870746905
ros_tale__ALE4_0pq__2,-0.3890385483,-0.677531934,0.060976012,-0.5804817535
ros_tale__ALE4_250pq__1,1.8908799514,-0.275686384,1.668184164,-0.0593984575
ros_tale__ALE4_250pq__2,1.6878431035,-0.23889179400000002,1.7006227740000002,-0.1221545225
pcoli__atASMT_325G__1,2.402763663,-0.460226424,-0.035798878,-0.0454724745
pcoli__atASMT_325G__2,2.4244867224,-0.44076187600000005,0.041792311000000006,0.0411780915
pcoli__bpTDC__1,3.3606213046,-0.39054706100000003,-0.163149657,-0.4675645625
pcoli__bpTDC__2,3.9016713866,-0.33950688700000003,-0.27734192500000004,-0.48136386750000004
pcoli__BRCA__1,2.5891284317,-0.43615873400000005,0.058354638,-0.3756138235
pcoli__BRCA__2,2.345584809,-0.46865413,-0.009908611000000001,-0.3119922565
pcoli__BRCActrl__1,5.5786730514,-0.403988891,-0.158456845,-0.0447279395
pcoli__BRCActrl__2,6.9062605089,-0.444489053,-0.27947388900000003,-0.0052767335
pcoli__BRCAswap__1,2.5904232208,-0.5007945340000001,0.14071777400000002,-0.2650503735
pcoli__BRCAswap__2,2.7518105161,-0.5053284840000001,0.200142324,-0.3632394055
pcoli__btAANAT__1,2.2420768898,-0.466470657,0.14484745400000001,-0.2722097445
pcoli__btAANAT__2,3.1066405926,-0.37675922300000003,0.0880623,-0.2385376035
pcoli__btASMT__1,2.3696319581,-0.500119204,0.18158543400000002,-0.2466248895
pcoli__btASMT__2,2.3458972223,-0.415345976,0.149048664,-0.23404841750000002
pcoli__CC1__1,2.5923630849,-0.511825053,0.144830034,-0.0344339985
pcoli__CC1__2,2.903114199,-0.31485701400000005,0.364614494,0.1151051255
pcoli__ccCOMT__1,2.6482188077,-0.482160317,-0.002473982,-0.1342322555
pcoli__ccCOMT__2,2.3505457257,-0.40976297300000003,0.040498484,-0.0189910235
pcoli__ckDDC__1,4.3334970854,-0.630122988,-0.283366799,-0.0508062865
pcoli__ckDDC__2,5.8266562907,-0.638148942,-0.45757158600000003,-0.0245215965
pcoli__CNTF_belt__1,2.246651459,-0.298386825,0.18189175400000002,0.1981412425
pcoli__CNTF_belt__2,2.5652631527,-0.38006166300000005,0.43416108400000003,0.13642007050000002
pcoli__cobPNMT__1,2.5462234554,-0.40089768800000003,0.139192814,-0.011447252500000001
pcoli__cobPNMT__2,2.3727220062,-0.42101342,0.071387515,-0.1557012235
pcoli__cvPhhB__1,1.8893019623,-0.5254932990000001,-0.000111402,0.1299380055
pcoli__cvPhhB__2,2.6977552352,-0.743997498,0.11565510400000001,-0.024948736500000002
pcoli__ggAANAT__1,2.0445618496,-0.46272072300000006,0.068693223,-0.19981936050000002
pcoli__ggAANAT__2,1.9756787,-0.420530377,-0.048998784000000004,-0.2618060245
pcoli__ggTPH__1,2.1091665351,-0.454985071,0.08867656,-0.25429364050000003
pcoli__ggTPH__2,2.1014181654,-0.497514312,0.008636942,-0.2258019275
pcoli__hsAANAT__1,4.2294247391,0.022332146,-0.01591775,0.1970263965
pcoli__hsAANAT__2,3.0490910265,-0.17518171200000002,0.37346511400000004,0.13065313550000002
pcoli__hsASMT__1,2.6615204332999998,-0.48296065600000004,-0.031576817,-0.2597702595
pcoli__hsASMT__2,3.1002560998,-0.402594561,-0.15793531700000002,-0.2921538115
pcoli__hsPNMT_mb__1,2.5977590622999998,-0.3763032,0.045643905000000005,-0.1101759685
pcoli__hsPNMT_mb__2,2.5739908060000003,-0.42449361100000005,0.049789560000000004,-0.1442603735
pcoli__hsTPH__1,1.7072424313,-0.43643012200000003,0.094663278,-0.3081863535
pcoli__hsTPH__2,2.5178712268,-0.5736641880000001,0.062758776,-0.3349085975
pcoli__hsTPH_E2K__1,3.8243092152,-0.125359269,0.058767617,-0.0792512725
pcoli__hsTPH_E2K__2,4.5522663896,-0.087385535,-0.084913083,-0.0452485475
pcoli__hsTPH_E2K_N91I_P99C__1,2.64411649,-0.329506452,0.061618689000000004,-0.2919920325
pcoli__hsTPH_E2K_N91I_P99C__2,1.9950940243000002,-0.42721245100000005,-0.124576609,-0.3574143575
pcoli__hsTPH_N158trunc__1,5.3500261218,-0.040118541,-0.520813089,-0.1605658825
pcoli__hsTPH_N158trunc__2,5.5259444657,-0.089151637,-0.48425736100000005,-0.1441863685
pcoli__hsTPH_N174trunc__1,2.7246084297,-0.45094076,0.034146833,-0.18983947650000002
pcoli__hsTPH_N174trunc__2,4.5282314449,-0.25446565200000004,0.08995188700000001,-0.1533098835
pcoli__hsTPH_Ntermtrunc__1,5.3481144225,0.081208522,0.01632935,0.3786356195
pcoli__hsTPH_Ntermtrunc__2,3.2807021201,-0.36300764,0.16868771400000002,-0.0894714525
pcoli__hsTPH1__1,2.7454119997,-0.457813974,0.22200064400000002,-0.2603220295
pcoli__hsTPH1__2,2.6301017482,-0.416483586,0.25149593400000003,-0.2944062975
pcoli__MBP__1,3.4576766985000003,-0.911700291,-0.377358744,-0.3110303755
pcoli__MBP__2,4.9889507433,-0.326153116,0.07337225900000001,0.10736227150000001
pcoli__msCOMT__1,2.3988083901,-0.417527969,-0.118642355,-0.2981307145
pcoli__msCOMT__2,2.7288443768,-0.350991349,-0.030626512,-0.1995526665
pcoli__ocAANAT__1,2.0683091638,-0.39319892100000003,0.079373179,-0.28737210950000003
pcoli__ocAANAT__2,1.7344668485999999,-0.40912006900000003,0.057242457000000004,-0.2226060045
pcoli__osTDC_K374H__1,2.5639400812,-0.486733729,0.251023844,0.0623357125
pcoli__osTDC_K374H__2,2.9497604651,-0.540014471,0.263231914,-0.24740353450000002
pcoli__osTDC_K374L__1,3.0697935788,-0.341437437,-0.07501706300000001,0.0408099525
pcoli__osTDC_K374L__2,3.5416598029,-0.278014552,-0.034025836000000004,0.0163656555
pcoli__osTDC_K374Q__1,2.6599772197,-0.554256646,0.051425928,-0.2873187005
pcoli__osTDC_K374Q__2,2.7713661829,-0.5038226680000001,0.15329183400000002,-0.25182400050000003
pcoli__osTDC_L360V__1,3.1031052213,-0.557847917,-0.055657298,-0.3231900655
pcoli__osTDC_L360V__2,4.2674585963,-0.462101802,-0.24574647,-0.23423452250000001
pcoli__pmTPH__1,2.0932019862,-0.361514938,-0.083229101,-0.1073482665
pcoli__pmTPH__2,3.1364698267,-0.25580899,-0.24349019200000002,-0.2403924335
pcoli__RFC__1,1.9611936394,-0.39788874500000004,0.06930343600000001,-0.4465501845
pcoli__RFC__2,1.6364775804,-0.392249092,0.015586778,-0.39971112550000004
pcoli__RFCctrl__1,2.2748647388,-0.444479887,0.257452724,-0.050419726500000005
pcoli__RFCctrl__2,1.8929293462999999,-0.440878498,0.24135065400000003,-0.021925886500000002
pcoli__RFCnopause__1,3.3305345089,-0.286424479,0.212139194,0.0924787245
pcoli__RFCnopause__2,4.8528208238,-0.08273235300000001,-0.275403287,0.1069716845
pcoli__RFCpluspause__1,5.5117797073,0.15455127,-0.105838812,0.2567443655
pcoli__RFCpluspause__2,6.6517150966,0.07042016200000001,-0.246326027,0.2204898305
pcoli__rnCOMT_sol__1,3.3104868671,-0.172748066,0.168006034,0.0487173215
pcoli__rnCOMT_sol__2,2.6927384878,-0.433783454,0.24923430400000002,-0.0657358715
pcoli__rnPNMT__1,3.2950636587,-0.317963561,-0.064114975,-0.2069582015
pcoli__rnPNMT__2,3.6269881791,-0.187636618,-0.23508935700000003,-0.25870689550000003
pcoli__rnTDC__1,2.1761700504,-0.426911403,-0.028555495,-0.3533368725
pcoli__rnTDC__2,1.9351418857,-0.374873799,0.07096231700000001,-0.2386369935
pcoli__rnTDC_trunc__1,2.0980762631,-0.404417173,0.071688082,0.1164008375
pcoli__rnTDC_trunc__2,3.3415925681,-0.444723462,0.16072165400000002,0.2979542315
pcoli__saCOMT_T2A__1,2.2468748032,-0.428602874,0.008301893000000001,-0.0246888315
pcoli__saCOMT_T2A__2,2.2115950391,-0.37812269,0.12406876400000001,0.0341675195
pcoli__sfCOMT__1,2.4889348991,-0.449602194,0.017851912,-0.6092015545
pcoli__sfCOMT__2,2.5449912901,-0.503153504,-0.07151486800000001,-0.5177613535
pcoli__sgAANAT_D63G__1,2.0735587253,-0.504442709,0.005199265000000001,-0.2084568725
pcoli__sgAANAT_D63G__2,2.4016031343,-0.505781927,0.19896418400000002,-0.1385142965
pcoli__ssDDC__1,2.6623194951,-0.487620437,-0.013570790000000001,-0.2971307495
pcoli__ssDDC__2,3.5011188908,-0.440656914,-0.11164114,-0.3776181715
pcoli__TP53B__1,3.1504335489,-0.37519571700000004,-0.012532585,-0.13557984550000002
pcoli__TP53B__2,2.7478138096,-0.39368933300000003,0.055950295000000004,-0.0955946825
pcoli__WT__1,4.3784710897,-0.017957380000000002,-0.053680882000000006,0.1311161285
pcoli__WT__2,4.3273231498,0.065247204,-0.077256639,0.1585506115
cck__glu_ale4__1,-0.39345767800000003,-0.359452357,-0.371823726,-0.0544004525
cck__glu_ale4__2,0.2185003807,-0.830568478,-0.5521793420000001,-0.5465991985
cck__cck_ale1__1,-0.2408088147,-0.9610595980000001,-0.568148938,-0.6342653895
cck__cck_ale1__2,-0.1103274695,-0.9317755310000001,-0.639051359,-0.5051752435
cck__cck_ale2__1,0.0049971738,-0.968537508,-0.56288068,-0.6093245865
cck__cck_ale2__2,0.0407498364,-0.9813371310000001,-0.524926146,-0.6809492745
cck_pgi__gmos_delpgi__1,0.1235372153,-0.462809046,-0.10284689999999999,0.3713340755
cck_pgi__gmos_delpgi__2,0.17275625290000002,-0.16406430800000002,-0.305919261,0.4939258905
cck_pgi__pgi_ale1__1,-1.8029721636,-0.428273263,0.132558794,0.2332025825
cck_pgi__pgi_ale1__2,-0.7632609568000001,-0.763997408,0.0025306670000000003,0.0168543465
cck_pgi__pgi_ale2__1,-0.23966089170000002,-0.7069345330000001,0.10572357800000001,0.2529276865
cck_pgi__pgi_ale3__1,-1.3298994749,-0.32058263600000003,-0.214173206,0.2558307255
cck_pgi__pgi_ale3__2,-0.8007906187,-0.846577046,-0.299449578,-0.0469342285
cck_pgi__pgi_ale4__1,-0.3719264444,-0.45959830300000004,-0.061090214000000004,0.7077485025
cck_pgi__pgi_ale4__2,0.29766869220000003,-1.119133921,-0.378044871,0.3800810785
cck_pgi__pgi_ale4__3,1.0873073882,-1.059300256,-0.279110476,0.3253581055
cck_pgi__pgi_ale5__1,0.1363741966,-0.22886420100000002,-0.420225646,0.0070939475
cck_pgi__pgi_ale5__2,0.4629186169,-0.698604067,-0.6125818670000001,-0.3838637955
cck_pgi__pgi_ale6__1,-0.1455289023,-0.39119517,-0.300412395,-0.0349529045
cck_pgi__pgi_ale6__2,0.10168133700000001,-0.8692978560000001,-0.250632491,-0.2303129095
cck_pgi__pgi_ale7__1,0.2801107257,-0.355468852,-0.343321407,-0.15760935950000002
cck_pgi__pgi_ale7__2,0.5803989076,-0.788864768,-0.333974388,-0.5181890515
cck_pgi__pgi_ale8__1,1.1201999781,-0.15190588100000002,-0.260451838,0.021414027500000002
cck_pgi__pgi_ale8__2,1.59403599,-0.5813522750000001,-0.41586405600000004,-0.4231019925
cck_sdh__gmos_delsdhCB__1,7.9775218142,-2.153072614,-0.6433207240000001,0.2989525925
cck_sdh__gmos_delsdhCB__2,7.7164107189,-1.833458404,0.084998298,0.5920520975
cck_sdh__sdh_ale1__1,1.0314665879,-0.8717332860000001,-0.381638586,-0.2580706745
cck_sdh__sdh_ale1__2,1.1388136989,-0.832016394,-0.460329158,-0.3116403685
cck_sdh__sdh_ale2__1,0.8884891671,-0.8793918270000001,-0.48321387400000004,-0.3512727975
cck_sdh__sdh_ale3__1,0.6098004665,-0.78100001,-0.45567526,-0.29180451150000003
cck_sdh__sdh_ale3__2,0.2512426994,-0.942097155,-0.533479822,-0.3495680135
cck_sdh__sdh_ale3__3,0.1929074723,-0.891283338,-0.6151827350000001,-0.4077207485
cck_pts__gmos_delptsHIcrr__1,7.1021283788,-1.367867184,-0.562097885,0.2377548985
cck_pts__gmos_delptsHIcrr__2,7.7290445503,-1.12302913,-0.646987608,0.3580550985
cck_pts__pts_ale1__1,2.7072587348,-0.9976202350000001,-0.271789815,-0.1952628415
cck_pts__pts_ale1__2,2.6904662047,-0.9334525690000001,-0.208246591,-0.1285542205
cck_pts__pts_ale2__1,1.535463701,-1.367776943,-0.5557723990000001,-0.6052345545000001
cck_pts__pts_ale2__2,1.5002186032,-1.4130985740000002,-0.6757595470000001,-0.6219971375000001
cck_pts__pts_ale3__1,5.0578638711,-1.120795099,-0.283183258,-1.2139108615
cck_pts__pts_ale3__2,4.7682469936,-1.133876401,-0.38125832400000004,-0.8773967065
cck_pts__pts_ale4__1,-0.0520777017,-0.709741882,-0.488265066,1.3405028345
cck_pts__pts_ale4__2,0.29285839420000004,-0.7506745410000001,-0.41114895,1.1644900695
cck_gnd__gmos_delgnd__1,8.7386799552,-1.7581264189999999,-0.791767835,0.1370017795
cck_gnd__gmos_delgnd__2,9.152100846,-1.735542686,-0.8427471940000001,0.062314561500000004
cck_gnd__gnd_ale1__1,0.1436981856,-0.9005377990000001,-0.634058789,-0.6172846585
cck_gnd__gnd_ale1__2,0.6216189023,-0.9051531070000001,-0.635977523,-0.5926346485
cck_gnd__gnd_ale2__1,0.1463514484,-0.890671647,-0.676355629,-0.6733415525
cck_gnd__gnd_ale2__2,-0.1554135932,-0.9525487850000001,-0.655700791,-0.5612385355
cck_gnd__gnd_ale3__1,0.34662810800000005,-0.8742065520000001,-0.656403485,-0.4991761985
cck_gnd__gnd_ale3__2,0.4088277738,-0.974660595,-0.6174697760000001,-0.6011780295
cck_tpiA__gmos_deltpiA__1,6.9359503182,-0.223833986,-0.7634563160000001,-0.0651637935
cck_tpiA__gmos_deltpiA__2,5.2836334715,-0.61930912,-0.411024131,-0.1044157005
cck_tpiA__tpiA_ale1__1,1.6904204077,-0.453161741,-0.143944694,0.6848293005
cck_tpiA__tpiA_ale1__2,1.8377822988,-0.45167639800000003,-0.077425748,0.6931524455
cck_tpiA__tpiA_ale2__1,2.236706297,-0.405913379,-0.10040037700000001,1.2677163255
cck_tpiA__tpiA_ale2__2,1.6107110873,-0.6912261780000001,-0.23532348,1.6107409545
cck_tpiA__tpiA_ale3__1,0.8561775939,-0.860453227,-0.189367914,0.9158285925
cck_tpiA__tpiA_ale3__2,1.2620377772,-0.875080285,-0.21418625100000002,0.9184417025
cck_tpiA__tpiA_ale4__1,1.8418070365,-0.866990239,-0.38001375,2.0429509275
cck_tpiA__tpiA_ale4__2,2.4628123981,-0.870113672,-0.42840433,2.0304686665
acid_tale__acid_ale1_pH7__1,0.5749891644,-0.673721619,0.095195264,-0.8580956255000001
acid_tale__acid_ale1_pH7__2,0.8585889999,-0.7296190680000001,0.010431087,-0.7719584175
acid_tale__acid_ale1_pH5__1,7.8392091964,-1.6861938410000001,0.26173472400000003,0.08007046150000001
acid_tale__acid_ale1_pH5__2,7.8350853107,-1.878975825,0.227833624,-0.0451596495
acid_tale__acid_ale2_pH7__1,0.2516187686,-0.623965144,-0.104586548,-0.7104016585
acid_tale__acid_ale2_pH7__2,0.2431936576,-0.602857631,-0.097139473,-0.6445749155
acid_tale__acid_ale2_pH5__1,0.7333687423,-0.619788553,0.079555597,-0.4200625275
acid_tale__acid_ale2_pH5__2,4.9359134993,-0.873934305,-0.230057162,-0.2872761965
acid_tale__low_Mg_ale_pH7__1,0.054364679900000004,-0.8099119770000001,2.103953994,-0.4133902685
acid_tale__low_Mg_ale_pH7__2,0.4812162635,-0.7988871120000001,1.977441254,-0.48206384550000003
acid_tale__low_Mg_ale_pH5__1,-0.15147236090000002,-0.640705841,2.690967164,0.038088949500000004
acid_tale__low_Mg_ale_pH5__2,0.0021639154,-0.68451218,2.481881794,-0.0530864485
acid_tale__MES_ale_pH7__1,-0.5858368933,-0.7351243470000001,0.06805043300000001,-0.48430779350000003
acid_tale__MES_ale_pH7__2,-0.2477107979,-0.748227484,0.084464337,-0.4567972635
acid_tale__MES_ale_pH5__1,0.8012446284,-0.773382533,0.404279194,-0.07572121750000001
acid_tale__MES_ale_pH5__2,2.9515126735,-0.932560217,0.41562234400000003,0.0778825165
acid_tale__gmos_pH7__1,-0.0178490634,-0.7014007320000001,-0.044456977,-0.5201578105
acid_tale__gmos_pH7__2,0.0099069497,-0.651219827,0.021922803,-0.4417797815
acid_tale__gmos_pH5__1,0.6153643307000001,-0.733972559,0.406346794,0.1058358395
acid_tale__gmos_pH5__2,0.081057977,-0.620611539,0.49999337400000005,0.0102124715
adnB__wt_adn__1,0.5381355139,-1.266129456,1.546720134,-0.5251385425
adnB__wt_adn__2,3.1959232632,-0.350882532,1.088136974,-0.8542052585000001
adnB__delydhB_adn__1,1.3590560405,-1.84947893,1.924316284,-0.8705261865
adnB__delydhB_adn__2,1.4117782342,-1.212460708,1.2544688640000001,-0.4368475445
ytf2__wt_glc__1,2.2731823038,-0.36913316900000004,-0.021341458,0.0614490165
ytf2__wt_glc__2,2.1121792386,-0.43140754000000003,0.003013406,-0.1919261675
ytf2__ybcM_glc__1,5.0284133775,-0.6108619550000001,-0.5023499650000001,-0.3880491835
ytf2__ybcM_glc__2,5.0712429189,-0.479471609,-0.516326841,-0.3123460765
ytf2__ydhB_glc__1,2.6992273404000002,-0.47064091500000005,-0.298945764,-0.3462398755
ytf2__ydhB_glc__2,2.4411145452,-0.48730954800000004,-0.283708519,-0.2467635135
ytf2__yfeC_glc__1,2.7408362211,-0.504541804,-0.30425652000000003,-0.3371442335
ytf2__yfeC_glc__2,2.6952642903,-0.5076367540000001,-0.289030999,-0.3540075005
ytf2__yciT_glc__1,1.9311377139,-0.550100842,-0.029635251,-0.5060673265
ytf2__yciT_glc__2,1.9523375298,-0.6373314050000001,-0.047432096,-0.44638318250000003
ytf2__ydiZ_glc__1,1.3868200502999999,-0.473158259,-0.049834085,-0.44509078550000003
ytf2__ydiZ_glc__2,0.9347829409,-0.42645444800000004,-0.055703914,-0.3306814825
ytf2__ynfL_glc__1,1.553189938,-0.41808168900000003,-0.015763256,-0.2197738195
ytf2__ynfL_glc__2,1.4963659981,-0.334242449,-0.029652389,-0.13336828950000001
misc2__dellon_glc__1,3.3262061985,0.34939167800000004,-0.745097667,0.0054836195
misc2__dellon_glc__2,2.0156195747,0.519417178,-1.432211477,-0.0238128425
ytf3__wt_glc2__1,1.6374506571,-0.485554256,-0.18734107500000002,-0.40246172550000003
ytf3__wt_glc2__2,1.4334706232,-0.360020973,-0.199488085,-0.34679917050000003
ytf3__wt_pH7_lactate__1,2.2014387088,-0.5143138700000001,-0.12586512800000002,-0.43049605350000003
ytf3__wt_pH7_lactate__2,2.1129531992,-0.593609637,-0.195748157,-0.36127983550000003
ytf3__wt_pH55_lactate__1,4.1782845975,-0.6581930260000001,-0.07427558000000001,-0.1567714835
ytf3__wt_pH55_lactate__2,3.0646510891,-0.449162096,-0.117420354,-0.2092472235
ytf3__wt_pH55_HCl__1,2.9449380751,-0.55335194,-0.16791149800000002,-0.22488240550000002
ytf3__wt_pH55_HCl__2,2.8026297353,-0.6147100510000001,-0.181749304,-0.3180489125
ytf3__dyieP_pH7__1,1.7798839215000002,-0.413300108,-0.20686902100000001,-0.2768492775
ytf3__dyieP_pH7__2,2.0310176399,-0.451285506,-0.23703237,-0.46244899650000004
