,A,Fnr,NsrR,NarP,Fis,flhD,NarL,ihfB
SRX5694432,6.9281854495,0.1093383753,-0.8833331593,-0.6890810196,-0.182629971,0.16519066170000002,0.9764181073,-2.1413952496
SRX5694433,1.7981979444,-0.42024945410000003,-0.6244041236,-0.6267180028,-0.9708737299,-1.7995012003,1.219990166,0.6797201304
SRX5694434,-0.47203901200000004,-1.0686406259,-1.4997841582,0.023222794,0.6080896798000001,-2.6144363982,-0.4873407738,-0.0813581815
SRX5694435,-4.5594806153,0.2624442987,0.9362710874,0.8112878752,0.8490393866,1.5987489174,-0.14538301080000002,-0.8155494813
SRX5694436,-2.2343226417,0.1838410419,1.657722984,0.5149195637,1.7872922632,1.2417370797,-0.4901782139,-1.0687696929
SRX5694437,-4.7906393661,1.4458719120999999,-0.1679435393,-0.0056902956,-0.6958508876,-0.8975576207,-0.08747928320000001,0.3147754193
SRX5694438,-0.059964828500000004,0.061060066100000004,0.2737664772,0.1540817823,-0.16191133970000002,-0.058265362200000004,0.5088590205,-0.7102352016
SRX5694439,-2.019807689,0.8339819837,-1.408127832,-1.7063568465,1.2088581859,-1.2534043243,-0.8191870707000001,-0.8855864517
SRX5694440,-2.0031867973,0.2749615761,0.1671427589,-0.1018931029,-0.16045119600000002,0.2549673472,0.3838430101,-0.3273901919
SRX5694441,-1.0584898287,0.1675077619,0.41003870270000004,0.058551499900000005,1.2692086651,0.1889560918,0.1386459591,1.1375522752
SRX5694442,-3.3122618566,0.2359552994,-0.017029562300000002,0.508330375,0.096913566,-1.9734936504,-1.2035076039,-0.8341317912
SRX5694443,2.7557455359,-0.1143720156,0.5830478337,0.2481821528,-0.5299322348000001,0.1809473947,-0.32990943310000004,-0.7477767726
SRX5694444,1.1737308017,0.19924687600000002,-0.5094509563,-0.0653212837,-0.1474155264,-0.032168898200000004,0.350365087,-1.2438504318999999
SRX5694445,-1.7636301182,-0.1930182149,0.2592591229,0.23665615350000002,-0.31032173890000003,0.6729862624,-0.8914052882,-1.3600939619
SRX5694446,1.0514923349,0.021624803,0.3284740253,-0.156655018,-0.2070586725,0.1304741243,0.3805848848,-1.2032978044
SRX5694447,2.6734433969999998,0.1404174962,-2.4739852277,-0.5539937017000001,0.7467306572,-0.5559198734,0.8127445483,-1.5183364254
SRX5694448,2.3599721962,0.7190717129,0.9642371813,0.0412890397,-0.0470006762,-2.2437957783,1.162897535,0.8265102893
SRX5694449,1.7894923443000001,-0.106792127,0.3876192258,-0.043983285500000004,-0.5280203292,-0.2312379639,0.12293057980000001,-0.8085937780000001
SRX5694450,1.4211566323,-0.5226446066,-0.5848707585,-0.837478848,-0.23178273600000002,-1.7087825794,1.0434381186,0.6144673881
SRX5694451,0.2293582348,-0.9448240483,-0.1724500703,0.20612679420000002,-0.19347923590000002,-2.711141607,-0.3811294766,-0.7307318690000001
SRX5694452,-0.7685376863000001,0.3519942873,-0.6369934106,0.0669940348,0.6331787659,-1.6043742308,-0.7681838617000001,1.0924749437
SRX5694453,2.4491907629,-0.3420308308,-0.3245021905,0.2338642226,-0.6381908614,-2.0486492396,1.4810631343,0.6265042858000001
SRX5694454,-1.3603262213,0.2237971175,0.1504901519,-0.314286656,-0.12259243630000001,0.1249593772,0.12666160140000002,-0.1930641951
SRX5694455,0.9555747031,-0.09366302650000001,0.4208875132,0.30369183520000004,0.5383172481,1.139261169,-1.2428560724,-1.1221989695
SRX5694456,-0.8099789044,0.1884711132,0.6791325294,0.3193403033,0.010780811500000001,0.2689302182,-0.2609186745,-0.8893847205000001
SRX5694457,0.5125511204000001,0.1897163396,0.2862221333,-0.0628284169,-0.31651521790000003,-0.08686519840000001,-0.0755452092,-1.1343377475
SRX5694459,0.7742109458,0.46955750020000003,1.0162346835,0.12083716870000001,0.49990663900000004,0.6542862954,0.2225884108,-1.2139028339
SRX5694460,-1.631852517,0.079054857,0.6305339087,0.5095976258,1.8605806696,1.3264330443,0.16663621180000002,-0.8070874991
SRX5694461,7.5599434395,0.1562169847,-1.4336338436,-0.6153736838,0.5064505429,-0.3722304765,1.1260659392,-2.112586486
SRX5694462,-3.9217745496000003,0.5560831223,0.2976912057,0.9407883296,0.5188505368,1.6164499216000001,0.0273460971,-1.1911668779
SRX5694463,0.4791763907,0.16093619850000002,0.5159084274,0.33154591510000003,-0.0285147619,0.8392950461,-0.1009953331,-0.9323923927000001
SRX5694464,7.3427348072,0.21465859110000002,-1.3360382414,-0.13628430860000001,0.310465981,0.1675627381,0.8172587432,-1.3161077135
SRX5694465,4.3268887447,-0.4506960218,0.6975381085,0.0314684843,0.320027795,1.0417814142,0.32986084450000003,-1.3777511591
SRX5694466,-3.8706006366,1.4078249743,-0.1845573348,0.413486717,-0.6246043915,-1.0423437452,0.4043260756,-0.1171657056
SRX5694467,-1.3100698367999999,-0.024926434900000002,0.48652993440000003,-0.0282957154,0.2753504894,-0.5269540065,-0.2090247448,-0.49182771470000003
SRX5694468,-3.3262947724,0.28331731590000003,-0.1042320869,-1.9134377318,0.1940619139,-2.5126281381,-1.6490916468,-1.4181288842
SRX5694469,0.4642870471,0.1656484172,0.4771933808,0.265417628,0.0017833729000000002,0.30110703110000003,0.5836041919,-0.1270655376
SRX5694470,-0.0668133492,0.0397621094,-0.1777488521,0.1340280114,0.1853942542,0.29867065940000004,0.07538422110000001,0.019027187600000002
SRX5694471,3.4671555766,0.0295181061,0.4264666201,0.18859774980000002,0.0413358759,0.48125591360000003,-0.2137039597,-1.3556210419
SRX5694472,-0.1176436108,0.6765520599,1.010715029,-0.059400394100000004,0.9407321831000001,0.0739121085,-0.2134462412,-0.8715800265
SRX5694474,-3.0907119581,-0.1313395527,-0.5051428498,0.2933822076,-0.3611944224,-0.8892910738,-0.2306398724,-1.0604877154
SRX5694475,2.3975764934,-1.1849000443,0.40320969170000004,0.3123219671,-0.2338200798,-2.0006843858,-0.5936463758,-1.21089239
SRX5694476,2.3168623987,0.1917764428,0.1381727513,-0.0031438663,-0.6861415363000001,-0.2853568587,0.11993875400000001,-1.8870095360999999
SRX5694477,1.3109619063,-0.1254083886,-0.2429212587,0.2423279025,1.9108960705,1.5045400106,0.237909008,-1.3888387334
SRX5694478,5.4590009638,0.0413045956,-1.3616784434,-0.5005520718,-0.141236469,0.37053766450000003,1.8895943154000001,-0.8358051031
SRX5694479,-3.2322349482,-1.2130654544000001,-0.4499791929,0.7426737131000001,2.3897203549,-0.42433838490000003,1.2509991628,0.5651488816
SRX5694480,-0.9239909246,-1.1475451275,-0.7917136357,0.27292572190000003,1.3052757481000001,-0.46470464170000003,1.1704671685,0.2685785134
SRX5694481,5.0386153047,0.23990241980000002,-2.282177111,-0.6835124446,0.2945953617,-0.469775221,1.3514043206,-1.6003623698
SRX5694482,0.2054086901,-0.042177127,-0.24286297440000001,0.2227351699,-0.9076890374000001,0.3687961879,0.0185558471,-1.1976275807
SRX5694483,3.3487052515,-0.341587067,0.1791668986,-0.1303429931,-0.0095143786,0.1429697268,0.32390818520000003,-0.7254365348
SRX5694484,7.5963699001,0.1067217318,-0.5476855585,-0.3281104416,0.5018396705,0.5009034045,0.4918307497,-1.5497718291
SRX5694485,-4.8127910596,1.3284647298,-0.5529525518,0.669386147,-2.0938834403,0.4456346606,0.5095991614000001,-1.4148320002
SRX5694486,-1.1575827726,0.13667702310000002,0.42015009210000004,-0.1032763376,-0.2423271707,-0.1683695024,0.1723091054,-0.5654554842
SRX5694487,6.5634861322999996,0.0400555976,-1.3419156199,-0.391191184,-0.0977832299,-0.0666233247,0.5866863516,-0.9495107329
SRX5694488,-3.5915232419,0.1579017148,-0.39114488410000003,0.0433225165,-0.1792065887,0.611235341,0.2516220524,-1.5245136858000001
SRX5694489,2.0381273377,-0.2295144067,0.6101982711,-0.0822340267,-0.952066088,0.0362649647,-0.45374010200000003,-1.1641195583
SRX5694491,4.5660494903,-0.40999634500000004,-0.42408584390000004,-0.39758810980000003,0.8027407688,0.2686946999,-0.0785225256,-2.5741590835
SRX5694492,1.161729816,0.41635551470000004,0.5440601989,0.2796769723,1.1656425385,0.9791252717000001,-1.0671567044999999,-1.0544668967
SRX5694493,-7.3885350519,0.8852669989,0.5728220992,0.3154495637,-1.1510105446,-2.0906926065,-1.70122574,0.8937663383000001
SRX5694494,3.4147531263,0.47019160320000003,0.2816957921,-0.1567050139,0.2760050115,-0.1159719298,0.7365673686,-1.0658638001
SRX5694495,-3.8631067371,0.4263555999,0.062419339000000004,0.25672949910000004,-0.4524599265,0.50369673,0.0122959707,-0.4030416777
SRX5694496,-2.361993611,0.0158778074,-0.3715773996,0.06226066,-0.0051063792,-0.2960257477,0.0259563891,-0.3592908259
SRX5694497,-4.4667154595,-0.353805546,-0.8976632132000001,-0.112832369,-0.4897510559,-1.4218939452,-0.3540785295,-1.4169871254
SRX5694498,4.4317031176,-0.0949833372,0.2415206061,0.11683842480000001,0.0520352295,0.0307663404,0.8158985592,-0.7704255608
SRX5694499,0.46310733730000003,-0.0402154183,-1.1455644043,0.2647912297,-2.7278824412000002,-1.2346586511,1.3660196396,1.4216113671000001
SRX5694500,2.3694638457,-1.0545825032,-1.9039183163,-0.8065799365,-0.1546018324,-3.2074936754,1.5077788525,-0.5411210531
SRX5694501,3.6660243728,0.0329465014,-1.2571330778,-0.1598786858,0.6156958517000001,0.0527688059,0.2878216163,-1.3035955075
SRX5694502,1.1901738918,0.49062571110000003,-0.1414367216,0.27387657400000004,0.4154984903,-2.4217732221,1.742029518,1.3887672586
SRX5694503,-4.8647590372,-2.5030278976,-1.4578579304,-0.5923781759,1.0135886341,-5.8231530293,0.2939771813,0.8136457702000001
SRX5694504,-2.9166713584,0.22288803100000001,0.11143062270000001,0.10925864490000001,-0.11146936290000001,0.0201962293,0.1611020242,-0.698496408
SRX5694505,-3.7466736329,0.35465275100000004,1.3787495486,0.4079449102,1.887193075,-0.9835073454000001,-1.0212711095,-1.103713867
SRX5694506,2.3303394613,0.49303985780000004,0.4668532543,0.1601532836,-0.5722274328,-2.5671311733,1.581232123,1.2386235294
SRX5694507,-2.2481749703,0.0909615292,-0.1573475462,-0.0702656879,0.2466288767,-0.424145137,-0.10018570930000001,-0.2659310432
SRX5694508,-1.0370976631,-0.6050113022,0.2687592119,0.43724288840000003,0.8165493472,-0.2308542298,0.6620764086,-0.0737889784
SRX5694509,2.0023772403,-0.9469901951,-0.36147753800000004,0.18087320710000002,-0.319508367,-0.9870838687000001,0.0350527978,-0.9006875255000001
SRX5694510,1.6369745487,0.0893514383,0.4141394645,0.153880662,0.6498663518000001,-0.2034823174,0.45207968070000004,0.2081297598
SRX5694511,-0.2519765787,0.533781862,0.3057869387,0.1483440338,-0.38826863,0.16858414060000002,0.3259638522,-1.3784560639
SRX5694512,3.9215319436,-0.5504288499000001,-0.1096614154,-0.26012634700000004,1.013942677,0.43210670560000003,-0.5091000744,-2.3822049737
SRX5694513,-0.7158748311,-1.5708370051,-0.3535619499,0.6793463926000001,1.4644864188,-0.224424167,1.1736352166,0.4239930953
SRX5694514,-0.9608993367,0.025528003,0.3421046089,0.3090511324,1.8604234785,1.0428947419,0.1218603947,-1.4708029085
SRX5694515,-3.5537786859000002,1.1960883277,-0.9636854423000001,0.9769890414,-1.124764281,-1.8029791373,-0.1781436395,-1.7224261519000001
SRX5694516,-2.6676363872,0.7337960436000001,-1.7281257668,-1.9046520286000002,0.3535047649,-0.6940539794,-0.6037946919,-1.5435894269000001
SRX5694517,4.4099180525,0.16543111060000001,0.5808706686,-0.18290946500000002,-0.034453891,0.1419679679,0.12449228870000001,-1.8093958038
SRX5694518,3.9275007268,-0.3013275018,0.6674134137000001,0.22666953310000001,-0.19569118060000001,0.030886044600000002,-0.1297530696,-0.9876997408
SRX5694519,-2.9022015205000002,0.0524331097,0.07739042160000001,-0.49146316840000004,-0.3801509898,-0.0912979268,0.1017590336,-0.3076214923
SRX5694520,0.8415418372,-0.1296792457,-0.8663445992000001,-1.3965243966,-1.0023959654,-0.7875611238,2.3131630958000002,2.3779477235
SRX5694521,0.8514586265,-0.1166385846,0.030144000100000002,0.26568074540000003,-0.056936019500000004,0.4310207592,-0.07385166500000001,-0.6260783282
SRX5694522,-2.8930129112,0.5228202102,0.09079031850000001,-0.0682673135,-0.3379730403,0.5430305698,0.406341769,-1.3243610216000001
SRX5694523,-3.2942288671,0.0620767183,-1.1099629546,0.0421289971,-0.8420500264,-0.1998231125,0.4473448175,-1.913245468
SRX5694524,1.4354206875,-0.1670867104,0.024004266,-0.1774179105,-1.0029958417,0.1860892888,-0.4009290956,-1.8270254236999999
SRX5694525,1.4077251369,-0.023023933200000003,-0.42116387120000004,0.1927662141,-0.22377773080000002,0.08147411090000001,-0.1585778277,-0.5718133694
SRX5694526,-3.4830393482,-0.1780022674,-1.397805307,-0.8248220413,0.024912922,-1.1563486406,0.5881761555,-1.692727136
SRX5694527,-0.5399965853,-1.288192235,-1.7133984324,-1.0313735085,0.13747772960000001,-2.625494112,1.0121133392,-0.6914483507
SRX5694528,-4.5027065314,-1.1735091948,-0.6459509658,0.503390396,2.71960381,-0.5472169210000001,0.9215387213,0.45608091370000003
SRX5694529,-0.2795214241,0.4256665049,-0.7057005825,0.3417763368,-0.7059431479,0.36415424290000004,0.7019706149,-1.6076887017
SRX5694530,1.1366348202,-0.14596955720000002,-1.1102225607,-0.0009933502000000001,-1.5566374295,-2.3869427232,1.9011813671,1.7492043202
SRX5694532,-0.5688530355,-0.6767342955,-0.7097843329,-0.1684387678,0.8647613976,-1.906028634,-0.6610720347,-0.7823283851
SRX5694533,-6.302061402,1.5844404703000001,-1.085335857,-0.6991910506,-3.0197401395,-1.4145638585,1.8919933899,2.1890417573
SRX5694534,-4.6517360085,1.4941188956,-1.1215969016,0.2050628969,-0.5705754439,-1.8603697220000002,-0.6246931994,0.4806726161
SRX5694535,1.5161730563,-0.0048985968,-0.8575206524000001,-0.1462267412,-1.2445603568,-1.9188034685000002,1.9307420204999999,2.1503019243
SRX5694536,-2.2994589012,0.23466406990000002,-0.4327636548,-0.0541559459,-1.1954291624,0.0514983252,0.22299274160000002,-1.9090493219
SRX5694537,1.756358066,0.10958004780000001,0.776941293,-0.026848741000000002,-0.3498157051,0.2923641584,-0.45803047500000005,-0.9203707726
SRX5694538,1.6880423632000001,0.2428538366,0.9400545023,0.206247063,-0.4590984652,0.3305108738,0.014430849,-0.6959742576
SRX5694539,5.2452443041,0.0122195926,-1.5013347562,-0.9819644596,0.15292946270000002,0.2467031878,2.0435775268,-0.7680530929
SRX5694540,-0.5293236279,-0.7705289413,-0.7765814757,-0.7452941984,1.1971670731,-1.3181315329,-0.5492119811,-1.0549421924
SRX5694541,6.1509136156,0.14097936390000002,-1.0586352665,-0.3387321062,0.4206726123,-0.0055441088,1.1567118324,-1.5490004049000001
SRX5694543,-1.5293628773,0.7008066596,-1.425740123,-1.6509185606,1.0242948384,-1.6834408341,-0.6898733783000001,-1.007280809
SRX5694544,5.8361294642,-0.2315847967,0.4797339658,-0.1576474143,-0.053224063700000004,0.027803864,0.23274265870000002,-1.4086176609
SRX5694545,0.0046291559,0.0029379619,-0.130303478,0.059552023,-0.0662129665,-0.1528420804,0.2885319054,-1.0295143598
SRX5694546,-4.1244317538,0.2023907492,-1.3401951426,-0.8643650533,0.6274272003,-1.9044594116,0.0772130471,-1.6932599032
SRX5694547,3.0482427688,0.1023474546,0.43487919890000004,0.3242714459,0.0059643151,0.08815497230000001,0.12139420790000001,-0.4320461095
SRX5694548,-0.3717892889,0.09042078,0.1901386991,-0.2268713608,-0.07087010740000001,-0.1437330976,-0.0677671509,-0.0815377088
SRX5694550,0.6769964317,-0.36047292010000004,-0.9603731657000001,-0.2962010525,-0.5779444718,-0.7025034063000001,0.1441411998,-0.08661096330000001
SRX5694551,4.1952943729,-0.15851963700000002,-0.4513563224,0.2071732821,-0.5999489629,-1.6862410402,1.3714150958,1.0713928878
SRX5694552,1.8307295242000001,-0.47527159550000003,-0.8206277036,-0.3015241603,0.20052178510000002,-0.3803736298,0.4043009054,0.0859108769
SRX5694553,-2.5949400574,0.1865548514,-0.1657357451,0.3037119042,-0.3913219023,0.2141019017,-0.08292724280000001,-0.5434080902
SRX5694554,4.0600810728,-0.3567155809,-0.7383502743,-0.3135642429,-0.1053020553,0.1244511531,-0.0809687306,-0.4315676376
SRX5694555,-0.18947865600000002,0.4367343567,-0.0859481915,0.5959817847000001,0.7680486862,1.109874804,-0.4950784796,-1.1390807783
SRX6072760,-5.2889206856,0.6625246456,-0.3860993526,-0.23194630870000002,0.22833030780000002,0.3750634701,-1.0283701913,-1.4467053043
SRX6072761,-6.0899708412,0.7880810208,-0.7739475034000001,-0.2371212543,0.5278165841,-1.0697519619,-0.5697536807,-1.3026676412
SRX6072762,-3.8246549441,0.6348490171,-0.6278288396,0.0106963621,-0.20520808100000001,0.388888086,-0.7225106505000001,-1.4595111938
SRX6072763,-5.3725136811,0.5130885568,-0.7721114121,0.0830954354,-0.7341148212,-0.8278409032,-0.31202477440000004,-1.1597284343
SRX6072764,-5.7466477697,0.7836153299,-0.8384817822,-0.2441234401,1.0430368979,-0.0673906486,-0.4795038941,-1.5922904276
SRX6072765,-4.8285530929,0.5666938681,-0.5383252818,-0.22632970360000002,-0.6985202754000001,-0.7106640040000001,-0.4581893891,-1.2242512257
SRX6376491,0.7474195014,-0.2069186369,-0.3146336151,-0.6024327941000001,-0.6413569161,0.3324556762,1.2625602048,0.6714071664
SRX6376492,-1.5185106181,0.30096120800000004,1.0746940556,0.5418930394,0.9652532231000001,0.751708515,-1.1858902369,-0.6753540017
SRX6376493,-1.0198946747,0.2233268874,1.2026564112,0.6407564341,1.170595876,0.1706864563,-1.1221621716,-0.6499896119
SRX6376494,-1.8098179449,0.36914748480000004,0.7632345781000001,0.4069274452,1.3937501455,-1.1048454069,-1.0326504242,-0.6026302438000001
SRX6376495,1.0935714983,-0.38116480880000003,0.1173240604,-0.0714317922,-1.027994384,-0.2362637669,1.0089341865,0.2388964468
SRX6376496,1.2262980361,-0.179866355,0.1359646786,-0.5702610384,-1.1336470549,0.1409204055,1.0781130934,0.6331582822
SRX2723951,-0.7164927572,0.3573392885,-0.6093686487000001,-0.7024367534,-0.7277895402,0.6613201987,1.0167221444,0.3417530218
SRX2723952,0.1396464749,0.5215083736,-0.056728238800000004,-0.1503317533,-1.199162911,1.4794870902000001,1.3164719965,0.46574061040000003
SRX2723953,0.6850283492,0.4033689451,-0.8341741082,-0.44072233110000003,-0.9530644318,0.23158525060000001,0.8478612282,-0.0820151137
SRX2723954,-1.1255333473,0.10380176390000001,0.016866896000000003,-0.4245874437,-3.7183967712,1.9028208979,0.804393346,0.7163691619
SRX2723955,-0.4428781639,0.4097892231,-0.9079475611000001,-0.1740365885,-0.3562042362,1.4257873943,1.0277296902,0.0582164146
SRX2723956,-0.17498646680000002,0.5224825499,-0.9098997400000001,-0.5457365444,-0.6589063665,-0.39739635370000004,1.0777531702,0.3291020489
SRX2723957,-0.3953165073,0.1528474884,-0.46336166630000003,-3.1295652609,-0.2194647979,0.2559522416,0.0548469958,0.0307312722
SRX2723958,1.2163536034,0.3481605142,-1.5612930295,-3.3969707264,-0.7193369719,-1.2695925862,0.2870616629,-0.7027882675
SRX2723959,-0.4007490333,-0.0266460084,-0.5834105061,-3.4636144832999998,-0.10056589960000001,0.5860647762,-0.1731099634,0.0423091795
SRX2723960,0.5067209624,0.1774931888,0.9475485465000001,0.3413148989,-0.8598011477,0.5769239068,0.7399815112,0.3616571047
SRX2723961,-0.3003739968,-0.1232001154,0.0284581463,0.0124556153,-2.7835646401,1.7643585180999999,1.1375307345,0.8136953180000001
SRX2723962,-0.5097098282,0.190084841,-1.104268812,-0.9643144702,-0.5747392391,-0.07310525200000001,0.6873740307,0.3255633119
SRX2723963,-0.575368308,0.2671184528,-0.6523744146,-0.4846690736,0.2280425133,-0.8189000569,0.3644661887,0.1191264814
SRX2723964,-1.0904340854,0.2566617834,-1.269660856,-0.6014900065000001,-0.5330604689,1.8327607154,0.5864508435,0.5818783374000001
SRX2723965,-0.47453116380000004,0.1341478918,-0.5147469412,-0.5504604923,-0.41419738770000003,0.5403498835,0.3688823399,0.3624424913
SRX2723966,0.2958715886,-0.0535312287,0.7993024054000001,0.3285955572,-0.2264190111,0.4632001806,-0.11512740900000001,-0.0459312133
SRX2723967,-0.1958911271,0.0033558917,-0.3647953855,-0.21084617360000002,0.1802409355,-0.0436029046,0.0518979327,0.0124592081
SRX2723968,-0.0999804615,0.050175337,-0.4345070199,-0.11774938360000001,0.0461780757,-0.419597276,0.0632294763,0.0334720052
