,A,ArcA,PdhR,Fur,Fis,Fnr
ecoli_00555,0.7450788235,0.172556438,-0.7154273760000001,1.098174454,-0.386375952,-0.629128047
ecoli_00556,1.0971659143,0.340269241,-0.286103649,1.182212964,-0.826000818,-0.506875812
ecoli_00557,0.47190002620000004,0.281019843,-0.052814051,1.178400974,-0.9245689260000001,-0.46959708200000005
ecoli_00558,-0.1699809745,-0.537316428,-0.30458717500000004,-0.5885651820000001,-0.16598346900000002,-0.021811511000000002
ecoli_00559,-0.0375451121,-0.43609835900000005,-0.44048470300000003,-0.5406500940000001,-0.167376192,0.12091694500000001
ecoli_00560,1.166500695,-0.102851355,0.209971348,1.125948574,-1.019402408,0.583430698
ecoli_00561,1.305383597,-0.176020641,0.429431443,1.118596324,-0.8759214550000001,0.684444928
ecoli_00562,1.5391295619,1.3674984860000001,0.079200435,1.680823884,-2.864287473,2.044364118
ecoli_00563,0.8151013974,0.936573286,1.002338233,1.8064822440000001,-2.817300316,2.007240748
ecoli_00564,0.5277482376,0.391265266,1.048305185,0.693114914,0.06710132,-0.44488061100000004
ecoli_00565,0.6468874397000001,0.38658636900000004,0.996503954,0.616950144,0.096236155,-0.566406158
ecoli_00566,1.4375519521,-0.03401531,-1.448675098,0.41027197400000004,-1.9749570950000002,-0.623195319
ecoli_00567,1.0529822186,-0.068463514,-1.184368414,0.42952914400000003,-1.690103662,-0.482923786
ecoli_00568,1.0804268907,0.18575091400000002,0.153599549,-0.042683125,0.43274787000000003,-0.717700459
ecoli_00569,0.5384719013,0.21141973400000003,0.23859320900000003,0.0029654430000000003,0.420603628,-0.64186743
ecoli_00570,1.0296942499,0.15879195200000001,0.842803701,1.276738804,0.243415495,-0.679187866
ecoli_00571,0.5219645855,0.156995183,0.869358878,1.2784273640000001,0.180824218,-0.6098498250000001
ecoli_00572,0.3130012632,0.215164809,0.471164061,1.819783154,-0.17107552,-0.366249486
ecoli_00573,1.7295442953,0.319740371,0.094718282,1.637198334,-1.172690283,-0.163033003
ecoli_00574,1.3341424568,0.43983647600000003,-2.314934377,0.237791194,-1.2421107,-1.778704773
ecoli_00575,2.392666952,0.392020733,-2.200844372,0.079952694,-1.362886894,-1.87458859
ecoli_00576,2.8267148006,0.706101113,-1.407314521,0.5704418640000001,-0.798885511,-0.870340709
ecoli_00577,2.7368934372,0.620042288,-1.112800145,0.706180714,-1.3571465950000001,-0.9554763430000001
ecoli_00578,2.3091244491,0.5387263680000001,-1.203524359,0.702163654,-1.15584676,-1.000417803
ecoli_00579,2.0649739311,0.9171451260000001,-0.930756652,0.050090576000000005,-0.488770535,-0.683897696
ecoli_00580,1.964514258,0.6481270760000001,-0.9299716140000001,0.989095684,-0.394457761,-0.948053416
ecoli_00581,1.7218720157,0.445417956,-0.9913373620000001,0.8111302340000001,-0.48706914900000003,-0.945781996
ecoli_00582,-2.5178160282,1.259036816,1.1793018690000001,0.903087174,-0.29239659700000004,-0.6740969290000001
ecoli_00583,-1.6358537041,0.813995346,1.179472882,0.7157867640000001,-0.031356612,-0.770029595
ecoli_00584,-0.048244304700000004,0.51610102,-1.320864837,0.47698140400000005,-1.190171151,-1.033200047
ecoli_00585,0.2499226508,0.602182045,-1.562724443,0.483351534,-1.39178657,-1.203083779
ecoli_00586,-0.44944899050000003,0.44791902100000003,0.093211652,0.05738523500000001,0.741247273,-1.047631244
ecoli_00587,1.2603857058,0.7039331990000001,0.183552438,-0.026760068,0.529143883,-0.9799620080000001
ecoli_00588,0.48091061570000004,0.720855298,1.353868869,1.693704034,0.282586606,-0.89488495
ecoli_00589,0.3098403207,0.650875576,1.306655954,1.654546984,0.364805561,-0.9689770120000001
ecoli_00590,1.0194014464,1.546197726,0.7912335020000001,1.879057274,-1.109809858,-0.641609003
ecoli_00591,1.2192148147,1.584077686,0.7178036640000001,1.866574344,-1.2697995020000001,-0.582725383
ecoli_00592,4.1531499834,0.19594456000000002,-2.929425504,-0.13377823900000002,-1.13647757,-1.900315751
ecoli_00593,3.3726075127,0.08939118800000001,-3.011321911,0.007349499999999999,-1.288805471,-1.906916504
ecoli_00594,2.5935882755,0.32206998800000003,-1.737045546,0.8615864040000001,-0.833868461,-1.496060902
ecoli_00595,3.0113219045,0.045230318000000005,-2.185930871,0.715433934,-0.9433104050000001,-1.77884102
ecoli_00596,3.1606836369,0.17019406,-1.7267401580000001,0.35834476400000004,-0.22890021200000002,-1.362481013
ecoli_00597,2.8541356606,-0.05540499,-0.991472106,0.44756619400000003,-0.292517462,-1.310339443
ecoli_00598,1.7828863521,-0.14625546,-1.423934662,-0.337140027,-0.718536917,-0.630128715
ecoli_00599,0.8782342654,-0.6842217220000001,-1.26454933,-0.547653399,-1.7631005100000001,-0.791538139
ecoli_00600,4.4502970728,-0.069939922,0.9826932500000001,-0.46991095200000005,0.22472915400000001,0.808790208
ecoli_00601,2.1830962378,0.521034976,0.808546324,-0.040143607000000005,0.503618743,-0.15626136300000001
ecoli_00602,2.1088907273,0.443479783,1.139719806,1.5310372939999999,0.30954515200000005,0.052103735000000005
ecoli_00603,1.7536126441,0.742704066,0.95110813,1.4407807240000001,0.44701791,-0.18145813
ecoli_00604,2.4683618097,0.139308513,1.528914906,1.7846843840000002,-0.535764962,0.812325618
ecoli_00605,2.130568344,0.740062926,1.412393927,1.686370604,0.494515953,0.179824972
ecoli_00606,0.2945331208,-0.25468864,0.833170504,0.281537464,0.07697432600000001,-0.8299582590000001
ecoli_00607,0.041008995900000005,-0.247761798,0.19267109500000001,0.09944322300000001,-0.794991961,-0.8454112730000001
ecoli_00608,1.3678303981,-0.042195750000000004,1.306163962,1.453118734,0.11033218800000001,-0.647607354
ecoli_00609,0.47728581740000003,-0.40731054800000005,0.514262835,1.544187114,-0.5383455380000001,-0.612683498
ecoli_00610,0.6003215102,-0.41696341600000003,0.933842975,1.674739734,-0.7730443090000001,-0.618440988
ecoli_00611,-0.3397623004,-0.277083305,1.214200578,1.335116374,0.07180531200000001,-0.6966102150000001
ecoli_00612,-1.7067940698,0.11370136500000001,-0.027905356000000003,0.294508924,-0.488391738,-0.240071578
ecoli_00613,0.0747469877,0.420637772,-0.640218992,0.335660724,-0.488614243,-0.594975123
ecoli_00614,0.4718110894,0.43312212200000005,-0.00046135500000000004,1.621135644,-0.9212534760000001,-0.596275301
ecoli_00615,-0.48449370620000004,0.46302000600000004,0.07886875,2.368320364,-1.341048917,-0.163952428
ecoli_00616,0.8584641540000001,0.511094622,0.46570997900000005,1.805403134,-0.8227946340000001,-0.109945651
ecoli_00617,1.4557249837000001,0.425896441,0.383160437,1.597074254,-0.7322588760000001,-0.35768003600000003
ecoli_00618,-0.0160150618,0.19736424400000002,-0.17128696300000001,0.129892414,0.813015153,-0.654336129
ecoli_00619,-0.3165809106,0.210802772,-0.23100962700000002,0.060976012,0.7591989330000001,-0.677531934
ecoli_00620,-1.6037469726,2.048441456,-0.748097019,1.668184164,-2.169698637,-0.275686384
ecoli_00621,-1.4210181458,1.990108766,-0.5856754040000001,1.7006227740000002,-2.011124475,-0.23889179400000002
ecoli_00622,-0.2637188146,0.04498786,0.7562556260000001,-0.035798878,-0.011270601,-0.460226424
ecoli_00623,-0.4280147447,0.103098007,0.779352722,0.041792311000000006,-0.17708870100000002,-0.44076187600000005
ecoli_00624,0.2758449618,0.378559301,0.7746370170000001,-0.163149657,-0.475502034,-0.39054706100000003
ecoli_00625,0.7609594956,0.36998961500000005,0.7141890350000001,-0.27734192500000004,-0.5747615420000001,-0.33950688700000003
ecoli_00626,-0.9982926063,0.19094988400000001,0.9367887880000001,0.058354638,0.051253021,-0.43615873400000005
ecoli_00627,-0.9493948701,0.185832415,0.867613963,-0.009908611000000001,0.08475666700000001,-0.46865413
ecoli_00628,0.4606923404,0.7478487060000001,0.9937007470000001,-0.158456845,-0.889743774,-0.403988891
ecoli_00629,1.1642516506,0.822133306,0.8075142310000001,-0.27947388900000003,-1.410077335,-0.444489053
ecoli_00630,-0.9626903665000001,0.57696863,0.464112972,0.14071777400000002,-0.441923204,-0.5007945340000001
ecoli_00631,-0.9683214508,0.6370936500000001,0.39038934200000003,0.200142324,-0.437418303,-0.5053284840000001
ecoli_00632,-0.5201397063000001,0.323861084,0.535695915,0.14484745400000001,-0.19023234900000002,-0.466470657
ecoli_00633,-0.1007618906,0.27958708600000004,0.36208268200000004,0.0880623,-0.330179249,-0.37675922300000003
ecoli_00634,-0.4096928402,0.367003185,0.644529608,0.18158543400000002,-0.298295129,-0.500119204
ecoli_00635,-0.3330133396,0.415723973,0.6034812190000001,0.149048664,-0.181190771,-0.415345976
ecoli_00636,-0.8851761083,0.689232144,0.29240414600000003,0.144830034,-0.61110794,-0.511825053
ecoli_00637,-0.7484501372,0.49854365700000003,0.48021603700000004,0.364614494,-0.485290655,-0.31485701400000005
ecoli_00638,-0.342318086,0.207124303,0.710570138,-0.002473982,-0.273241144,-0.482160317
ecoli_00639,-0.5198951032,0.135602372,0.6831642090000001,0.040498484,-0.332130158,-0.40976297300000003
ecoli_00640,0.5146049301,0.64864206,0.676396026,-0.283366799,-0.8340731840000001,-0.630122988
ecoli_00641,1.1491934059,0.71046172,0.5082813780000001,-0.45757158600000003,-1.022077783,-0.638148942
ecoli_00642,-0.4889915925,0.420432377,0.738839966,0.18189175400000002,-0.456741275,-0.298386825
ecoli_00643,-0.2433689823,0.47953411300000004,0.626413898,0.43416108400000003,-0.775460911,-0.38006166300000005
ecoli_00644,-0.0257370669,0.303324142,0.787322874,0.139192814,-0.289011463,-0.40089768800000003
ecoli_00645,-0.017410526200000002,0.322389862,0.779037533,0.071387515,-0.28012710300000004,-0.42101342
ecoli_00646,-1.0515164862,0.057619355000000004,0.854018912,-0.000111402,-0.318991666,-0.5254932990000001
ecoli_00647,-1.1079730199,0.277355495,0.9327296450000001,0.11565510400000001,-0.38849757,-0.743997498
ecoli_00648,-0.3352533431,0.21586797400000002,0.739970949,0.068693223,-0.19019660400000002,-0.46272072300000006
ecoli_00649,-0.3541055048,0.12626112,0.676908253,-0.048998784000000004,-0.26493351800000003,-0.420530377
ecoli_00650,-0.8617663408,0.11468483400000001,0.630856932,0.08867656,-0.13487748400000002,-0.454985071
ecoli_00651,-0.5562587238,0.070815561,0.839745421,0.008636942,-0.138849798,-0.497514312
ecoli_00652,0.12799372950000001,1.089893306,0.088554119,-0.01591775,-2.093234557,0.022332146
ecoli_00653,-0.48885574940000004,0.903433806,0.253279798,0.37346511400000004,-1.468642403,-0.17518171200000002
ecoli_00654,0.124095457,0.265788397,0.770122788,-0.031576817,-0.201932149,-0.48296065600000004
ecoli_00655,0.11519288720000001,0.330022315,0.8165310100000001,-0.15793531700000002,-0.192149582,-0.402594561
ecoli_00656,-0.0398856646,0.040300772000000006,0.7062298720000001,0.045643905000000005,-0.15644791600000002,-0.3763032
ecoli_00657,0.0981922833,0.12697175200000002,0.68212037,0.049789560000000004,-0.112944189,-0.42449361100000005
ecoli_00658,-0.6411197593,-0.175521843,0.8390884750000001,0.094663278,0.09360618400000001,-0.43643012200000003
ecoli_00659,-0.8826615352,0.09615961,1.016165245,0.062758776,0.043564501000000005,-0.5736641880000001
ecoli_00660,-0.5147892065,0.526622704,0.6505835130000001,0.058767617,-0.5716579890000001,-0.125359269
ecoli_00661,-0.4802932467,0.628575133,0.65549607,-0.084913083,-0.774450716,-0.087385535
ecoli_00662,-0.8475758046,-0.08709583800000001,0.9459799630000001,0.061618689000000004,0.202692071,-0.329506452
ecoli_00663,-0.1419268572,-0.018978383,0.866124192,-0.124576609,0.003575435,-0.42721245100000005
ecoli_00664,0.3155254917,0.49277853,0.7263500540000001,-0.520813089,-0.975307558,-0.040118541
ecoli_00665,0.3472890334,0.481644575,0.7934628970000001,-0.48425736100000005,-0.9806343980000001,-0.089151637
ecoli_00666,-1.043274728,0.19621347500000003,0.531302775,0.034146833,-0.384618308,-0.45094076
ecoli_00667,-0.3893459569,0.490658674,0.633211331,0.08995188700000001,-0.716433536,-0.25446565200000004
ecoli_00668,-0.46848160200000005,0.853001546,0.7401668290000001,0.01632935,-1.568799622,0.081208522
ecoli_00669,-1.0975973296000001,0.7565656460000001,0.394850207,0.16868771400000002,-0.9768274640000001,-0.36300764
ecoli_00670,-0.4968873458,0.680069985,0.42056739200000004,0.22200064400000002,-0.437269283,-0.457813974
ecoli_00671,-0.33687596480000004,0.6759045060000001,0.47499073100000005,0.25149593400000003,-0.397786323,-0.416483586
ecoli_00672,-3.4988083209,-0.573046228,-0.080102224,-0.377358744,-1.140861184,-0.911700291
ecoli_00673,-4.2689923058,-0.051903538000000006,0.46503320400000003,0.07337225900000001,-1.226207122,-0.326153116
ecoli_00674,-1.2496523743,0.079404681,0.5115288060000001,-0.118642355,-0.021112979,-0.417527969
ecoli_00675,-1.4866171554,-0.044857836000000005,0.6365399030000001,-0.030626512,0.039959366,-0.350991349
ecoli_00676,-0.2636635879,0.16575990100000002,0.685246258,0.079373179,-0.048606564000000005,-0.39319892100000003
ecoli_00677,-0.1195277253,0.2116699,0.727260193,0.057242457000000004,-0.144021231,-0.40912006900000003
ecoli_00678,-1.5818947529,0.851500016,0.093588932,0.251023844,-1.025185535,-0.486733729
ecoli_00679,-1.4789121021,0.979614336,0.221097346,0.263231914,-0.8850562999999999,-0.540014471
ecoli_00680,-1.4376467043,-0.064751683,0.7614060970000001,-0.07501706300000001,-0.551923025,-0.341437437
ecoli_00681,-1.1469114178,0.13687585800000002,0.516074196,-0.034025836000000004,-0.68403133,-0.278014552
ecoli_00682,-0.3772122129,0.43024290200000004,0.526659921,0.051425928,-0.35945396300000004,-0.554256646
ecoli_00683,-0.10166702570000001,0.45649869600000004,0.521003031,0.15329183400000002,-0.39302806100000004,-0.5038226680000001
ecoli_00684,-0.416020736,0.17240939800000002,0.72395746,-0.055657298,-0.19431978700000002,-0.557847917
ecoli_00685,-0.46575081760000003,0.273833125,0.8464907890000001,-0.24574647,-0.446074342,-0.462101802
ecoli_00686,-0.9248329528,-0.33557125600000004,0.641999752,-0.083229101,-0.12354388100000001,-0.361514938
ecoli_00687,-0.8714119596000001,-0.103547147,0.544670771,-0.24349019200000002,-0.22536154,-0.25580899
ecoli_00688,-0.3619032424,-0.193622802,0.9708792530000001,0.06930343600000001,0.153328911,-0.39788874500000004
ecoli_00689,-0.2271291952,-0.271951257,0.9251659910000001,0.015586778,0.15010547400000002,-0.392249092
ecoli_00690,-1.1595059614,0.8765261360000001,0.063450294,0.257452724,-1.466247372,-0.444479887
ecoli_00691,-0.786691867,0.8084935360000001,0.14333146900000002,0.24135065400000003,-1.620800682,-0.440878498
ecoli_00692,-0.6723138670000001,0.9157442760000001,0.045218676000000006,0.212139194,-1.6812206600000001,-0.286424479
ecoli_00693,0.3792707218,1.011176016,-0.17937038800000002,-0.275403287,-2.06607452,-0.08273235300000001
ecoli_00694,1.2425680202,0.902283076,0.154122694,-0.105838812,-2.047095154,0.15455127
ecoli_00695,1.7044832422,0.9472996260000001,-0.051497786000000004,-0.246326027,-2.533689063,0.07042016200000001
ecoli_00696,-0.204358854,0.823034806,0.09434353200000001,0.168006034,-1.566735757,-0.172748066
ecoli_00697,-0.8182492876,0.8417998760000001,0.11224441700000001,0.24923430400000002,-1.5657754210000001,-0.433783454
ecoli_00698,-1.0481754372,-0.087156416,0.682730505,-0.064114975,-0.13415411400000002,-0.317963561
ecoli_00699,-1.1835584187000001,-0.047135399,0.800472661,-0.23508935700000003,-0.21160508500000003,-0.187636618
ecoli_00700,-0.3843077626,0.12196417600000001,0.722743121,-0.028555495,-0.172894332,-0.426911403
ecoli_00701,-0.3888201405,0.059651514,0.8482640370000001,0.07096231700000001,-0.254799993,-0.374873799
ecoli_00702,-2.7095453597,0.10154764100000001,0.37483037,0.071688082,-0.529971081,-0.404417173
ecoli_00703,-2.5257861862,0.171203867,0.8623839160000001,0.16072165400000002,-0.800165734,-0.444723462
ecoli_00704,-0.438156875,-0.0422892,0.8068058810000001,0.008301893000000001,-0.22602116300000002,-0.428602874
ecoli_00705,-0.352577122,-0.0050907420000000005,0.8412878890000001,0.12406876400000001,-0.17557904900000001,-0.37812269
ecoli_00706,-0.2797638968,-0.104639965,0.8650780060000001,0.017851912,-0.02486893,-0.449602194
ecoli_00707,0.0923896939,-0.08689561,0.822606834,-0.07151486800000001,-0.118273362,-0.503153504
ecoli_00708,-0.12269043260000001,0.063928575,0.852267587,0.005199265000000001,-0.106326924,-0.504442709
ecoli_00709,0.1041951124,-0.046721704,1.051425086,0.19896418400000002,-0.087535345,-0.505781927
ecoli_00710,-0.5839246672,0.380732609,0.826974584,-0.013570790000000001,-0.140873989,-0.487620437
ecoli_00711,-0.3397122561,0.5413918120000001,0.791807103,-0.11164114,-0.272476587,-0.440656914
ecoli_00712,-0.3758744544,0.217165399,0.653166531,-0.012532585,-0.41307885800000005,-0.37519571700000004
ecoli_00713,-0.4843845248,0.26082317,0.685612922,0.055950295000000004,-0.45013493,-0.39368933300000003
ecoli_00714,-0.2710277343,1.1453485460000001,0.258120733,-0.053680882000000006,-1.531564796,-0.017957380000000002
ecoli_00715,-0.4011090423,1.070647936,0.22976969800000002,-0.077256639,-1.273720573,0.065247204
ecoli_00716,0.8678070288,0.14242569800000002,0.332757745,-0.371823726,0.505883913,-0.359452357
ecoli_00717,1.0241915706,0.23916410400000002,-0.20308484400000001,-0.5521793420000001,0.821926653,-0.830568478
ecoli_00718,1.5023448031000002,-0.036123555,-0.19126800200000002,-0.568148938,0.924229603,-0.9610595980000001
ecoli_00719,2.0070209802,0.042168756,-0.182699571,-0.639051359,0.9312019530000001,-0.9317755310000001
ecoli_00720,1.1357813373,0.11719557800000001,-0.130552422,-0.56288068,0.9990398030000001,-0.968537508
ecoli_00721,1.2412807011,0.14509675,-0.174655798,-0.524926146,1.018394503,-0.9813371310000001
ecoli_00722,-1.9702842702,0.548075038,-1.132159841,-0.10284689999999999,-0.899698125,-0.462809046
ecoli_00723,-1.4787280562,0.49255982000000004,-1.021581482,-0.305919261,-1.660006612,-0.16406430800000002
ecoli_00724,-1.2194260793,0.155626605,-0.622726761,0.132558794,0.04156604,-0.428273263
ecoli_00725,-0.7318671711,0.458879289,-1.032258001,0.0025306670000000003,0.33034861400000004,-0.763997408
ecoli_00727,-1.4910357427,0.9356459460000001,-1.222146252,0.10572357800000001,-0.028980199,-0.7069345330000001
ecoli_00728,-0.34134723240000003,0.080522988,-0.5372683970000001,-0.214173206,0.071002112,-0.32058263600000003
ecoli_00729,0.1592837633,0.319070503,-0.9804573550000001,-0.299449578,0.524823123,-0.846577046
ecoli_00730,-0.2671260603,-0.060545762,-0.49736980700000005,-0.061090214000000004,0.613167463,-0.45959830300000004
ecoli_00731,0.4452796664,-0.023064144,-1.164849375,-0.378044871,1.073195183,-1.119133921
ecoli_00732,0.2449778795,-0.026233267,-0.983092791,-0.279110476,1.067136573,-1.059300256
ecoli_00733,-0.257552964,0.6346640520000001,-0.6406311480000001,-0.420225646,0.030495003000000003,-0.22886420100000002
ecoli_00734,-0.3236763627,0.6909501880000001,-1.211025789,-0.6125818670000001,0.705815403,-0.698604067
ecoli_00735,-0.8531354778,0.28762259500000004,-0.586791272,-0.300412395,0.280682719,-0.39119517
ecoli_00736,0.35813543210000004,0.536174008,-0.8638102040000001,-0.250632491,0.9257151330000001,-0.8692978560000001
