,A,PhoB
time_course__lb_72hr__2,-0.7347058258,1.0164334954
time_course__lb_72hr__3,-0.9780718649000001,0.9725263142
time_course__lb_144hr__1,-2.2152546502,0.4478465474
time_course__lb_144hr__2,-1.961654495,0.5218003253
time_course__lb_144hr__3,-1.8490301213,0.6065965143000001
time_course__lb_192hr__1,-1.3966725733,0.958854011
time_course__lb_192hr__2,-0.9992346875,0.9007848205000001
time_course__lb_192hr__3,-1.0758595046,1.09033903
triclosan__wt__1,-0.1339035065,-0.1135407588
triclosan__wt__2,0.34131893950000003,0.16596655230000001
triclosan__wt__3,-0.2074154329,-0.052425793500000005
triclosan__evo_amx_tcs__1,0.8195593201,-0.304628285
triclosan__evo_amx_tcs__2,1.2628210817,-0.4039051249
triclosan__evo_amx_tcs__3,1.0568161368,-0.21741661080000002
triclosan__evo_chl_tcs__1,-0.0453774177,-0.3705271771
triclosan__evo_chl_tcs__2,4.1815684778,0.2427546984
triclosan__evo_chl_tcs__3,4.4680354677,0.2927483899
triclosan__evo_tet_tcs__1,0.8605479375,-0.5434474511
triclosan__evo_tet_tcs__2,6.3168550472,0.9167671075
truHMM__48C_15m__1,-5.5061116709,-1.4193823919000002
truHMM__48C_15m__2,-5.8679478106000005,-1.4419742604999999
truHMM__48C_15m__3,-5.5414812657,-1.8993141564
truHMM__48C_30m__1,-3.4139887507,-2.4032706732999998
truHMM__48C_30m__2,-3.6349263635,-2.4070574323000002
truHMM__48C_60m__1,-8.1448236094,-3.733683736
truHMM__48C_60m__2,-8.1378165934,-3.74102668
truHMM__phos_0h__1,0.0034470652,-0.0055166432
truHMM__phos_0h__2,-0.0034470652,0.0055166432
truHMM__phos_2h__1,-0.9298229459,-2.4683103264
truHMM__phos_2h__2,-0.9594988784,-2.4385614792
truHMM__phos_4h__1,-3.271112618,-2.7904582237
truHMM__phos_4h__2,-3.0497048522,-2.807574589
truHMM__phos_4h__3,-3.3673710192,-3.3747783184
control__wt_glc__1,-0.061326675600000005,0.022011199000000002
control__wt_glc__2,0.061326675600000005,-0.022011199000000002
fur__wt_dpd__1,-1.537453312,0.49364744400000005
fur__wt_dpd__2,-1.2304814106,0.6525144970000001
fur__wt_fe__1,-0.0006531089,-0.33624591
fur__wt_fe__2,0.19727728760000002,-0.251041913
fur__delfur_dpd__1,-1.7762140242000002,0.48604134
fur__delfur_dpd__2,-2.0470602122,0.240288086
fur__delfur_fe2__1,0.3437405434,0.022271428000000003
fur__delfur_fe2__2,0.3932601799,0.086509865
acid__wt_ph5__1,0.8627596405,0.28386598700000004
acid__wt_ph5__2,0.8937341258,0.45290884800000003
acid__delgadx_ph5__1,0.5845520193,0.111884694
acid__delgadw_ph5__1,1.1359268142,0.517494837
acid__delgadw_ph5__2,0.9352908104000001,0.460631214
acid__delgade_ph5__1,1.3784194222,0.641170009
acid__delgade_ph5__2,1.2209288784,0.568871652
oxidative__wt_pq__1,-0.9508011555,0.521026505
oxidative__wt_pq__2,-0.6568832272,0.8105942770000001
oxidative__deloxyr_pq__1,-0.00455738,0.8091225999999999
oxidative__deloxyr_pq__2,-0.3784633497,0.7159930750000001
oxidative__delsoxr_pq__1,-0.6015414546,0.40233147300000005
oxidative__delsoxr_pq__2,-0.4601378944,0.5397652470000001
oxidative__delsoxs_pq__1,-1.0167398061,0.6787950770000001
oxidative__delsoxs_pq__2,-0.7212246084,0.6795322500000001
nac_ntrc__wt_csn__1,0.2738073227,0.70581766
nac_ntrc__wt_csn__2,0.11245708500000001,0.722466445
nac_ntrc__wt_cytd__1,0.1481435469,0.25602124200000004
nac_ntrc__wt_cytd__2,0.0388706037,0.12034849700000001
nac_ntrc__wt_gln__1,0.2499025714,0.57113174
nac_ntrc__wt_gln__2,0.381159754,0.6968090960000001
nac_ntrc__bw_delnac_csn__1,-0.7812890661,0.9693647620000001
nac_ntrc__bw_delnac_csn__2,-0.3338163669,0.539851195
nac_ntrc__bw_delnac_cytd__1,-0.7664490503,0.42477888
nac_ntrc__bw_delnac_cytd__2,-1.0125320241,0.132614102
nac_ntrc__bw_delnac_gln__1,-1.0808971291,0.222514347
nac_ntrc__bw_delnac_gln__2,-1.2066540084,0.155833298
nac_ntrc__bw_delnac_nh4__1,0.4149517351,-0.16307021100000002
nac_ntrc__bw_delnac_nh4__2,0.2389743786,-0.17171707500000002
misc__wt_no_te__1,0.5453357962000001,0.362815842
misc__wt_no_te__2,0.5171224461,0.20767909
misc__bw_delcbl__1,0.009724322700000001,-0.054349497000000004
misc__bw_delcbl__2,0.3534395236,0.078080284
misc__bw_delfabr__1,-0.1658185597,-0.036756825
misc__bw_delfabr__2,-0.0713569927,-0.27888402100000004
misc__bw_delfadr__1,0.4919998366,0.055554175000000004
misc__bw_delfadr__2,0.2033724086,0.08151739200000001
misc__nitr_031__1,0.6150041368,0.6076943020000001
omics__wt_glu__1,0.7734503911,0.077462982
omics__wt_glu__2,1.3053199326,0.282243562
omics__wt_gly__1,0.5122613711,0.058642946
omics__wt_gly__2,0.5472427790000001,0.097070845
omics__wt_thr__1,-2.2850533055,0.30545267
omics__wt_thr__2,-2.1066435128,0.20350092
omics__bw_ac__1,-0.7942470762,0.032939517
omics__bw_ac__2,-0.9251057459,0.057512668
omics__bw_fum__1,0.1797576677,0.17821879100000002
omics__bw_fum__2,0.159108955,0.259079693
omics__bw_glc__1,-0.5557364948,0.071672731
omics__bw_glc__2,-0.49630942850000004,-0.186028414
omics__bw_pyr__1,-0.4590419926,-0.167707658
omics__bw_pyr__2,0.1776243609,0.25778189
ompr__wt_nacl__1,-4.78131296,-0.53037413
ompr__wt_nacl__2,-4.1917011337,-0.42613677400000005
ompr__bw_delompr_nacl__1,-4.9558704743,-0.6306148970000001
ompr__bw_delompr_nacl__2,-4.7557412088,-0.381703169
minspan__wt_ade__1,-1.4095934763,-0.7445519540000001
minspan__wt_glc__1,-0.8982796137,-0.7262216290000001
minspan__wt_glc__2,-1.435823251,-0.6447048470000001
minspan__wt_glc__3,-1.4415534729,-0.391720618
minspan__wt_glc_anaero__1,-2.3143443156,-0.29310278
minspan__wt_glc_anaero__2,-2.3252147675,-0.508831304
minspan__wt_trp__1,-3.4085024435,-0.6536301440000001
minspan__bw_delcra_glc__1,-2.0212105686,-0.891919152
minspan__bw_delcra_trp__1,-3.684769988,-0.630348373
minspan__bw_delmntr__1,-3.5400891932,-0.6604540999999999
minspan__bw_delnac_ade__1,-2.777930744,-1.488642728
minspan__bw_delnac_glc__1,-0.5255366246000001,-0.5626343140000001
cra_crp__wt_ac__1,-0.8423810772,-0.192730494
cra_crp__wt_ac__2,-0.7833383036,-0.160796145
cra_crp__wt_fru__1,1.6072347779,0.44613096300000005
cra_crp__wt_fru__2,1.643899485,0.49113128400000006
cra_crp__delcra_ac__1,-1.1231157791,-0.09888292800000001
cra_crp__delcra_ac__2,-1.3512335529000001,-0.024220662
cra_crp__delcra_fru__1,1.0283797692,0.24507790100000001
cra_crp__delcra_fru__2,1.1314679606,0.388442286
cra_crp__delcra_glc__1,1.2565256414000001,0.016547114
cra_crp__delcra_glc__2,1.1958854417,0.11660711500000001
rpoB__wt_031__1,0.8128789011,0.168568762
rpoB__wt_044__1,1.0559343437,0.23178289400000002
rpoB__wt_lb__1,-0.831561588,-0.28936932800000004
rpoB__wt_lb__2,-0.6069469593,0.12926552600000002
rpoB__rpoBE546V_031__1,1.1222193715,0.30834904300000004
rpoB__rpoBE546V_044__1,1.0447629352,0.521447067
rpoB__rpoBE546V_lb__1,-0.720809385,0.24508400100000002
rpoB__rpoBE546V_lb__2,-0.4658199583,0.125082669
rpoB__rpoBE546V_glc__1,-0.5762708817000001,0.042226481
rpoB__rpoBE672K_glc__1,-0.6061919844,-0.78429118
rpoB__rpoBE672K_glc__2,-0.9416230861,-1.339148882
rpoB__rpoBE672K_lb__1,1.9977874510000002,-0.181600437
rpoB__rpoBE672K_lb__2,1.3678243781,-0.35981423500000004
crp__wt_fru__1,-0.3972045467,-0.263270875
crp__wt_glyc__1,0.366025196,-0.15422654600000002
crp__wt_glyc__2,-0.17280313090000002,-0.169850893
crp__delar1_glyc__1,-0.4482597102,-0.16788697200000002
crp__delar1_glyc__2,-0.6101926802000001,0.24507624700000002
crp__delar1ar2_glyc__1,0.8309536786,0.359928688
crp__delar1ar2_glyc__2,0.7769532864,0.22270624700000002
crp__delar1ar2_glyc__3,0.8112790934,0.432346595
crp__delar2_glyc__1,1.5379544025,0.39724635
crp__delar2_glyc__2,1.5556297377,-0.023272774000000003
crp__delar2_glyc__3,1.5320545481,0.359729713
crp__delcrp_fru__1,-0.1023978552,0.410423564
crp__delcrp_fru__2,0.11222262870000001,0.544330526
crp__delcrp_fru__3,-0.0218216559,0.5963568960000001
crp__delcrp_glc__1,0.1523074841,0.7367287690000001
crp__delcrp_glc__2,-0.13953766950000002,0.49549939
crp__delcrp_glc__3,-0.013784221400000001,0.399243171
crp__delcrp_glyc__1,0.4466059444,0.29728043600000004
crp__delcrp_glyc__2,0.35546099810000004,0.674683997
crp__delcrp_glyc__3,-0.3214023606,0.43483354900000004
glu__glu_ale3__1,-0.842265146,-0.468250518
glu__glu_ale4__1,0.0397099845,-0.7579673520000001
glu__glu_ale5__1,-0.255328109,-0.9364227310000001
glu__glu_ale6__1,-0.9706982128,-0.9269405030000001
glu__glu_ale8__1,-1.5260096531,-0.5230809390000001
glu__glu_ale9__1,-1.4592539166,-0.773978979
glu__glu_ale10__1,-0.7426095713,-0.8766990050000001
42c__wt_42c__1,-0.1317032106,-0.319607861
42c__42c_ale1__1,-4.3007747821,-0.765567903
42c__42c_ale2__1,-1.1869371379,-0.861525957
42c__42c_ale3__1,-1.3645847660000001,-0.566273754
42c__42c_ale4__1,-2.8076257556,-0.49631791100000006
42c__42c_ale5__1,-0.46081943470000003,-0.403923515
42c__42c_ale6__1,-4.0112531032,-1.107472242
42c__42c_ale8__1,-2.6947210397,-0.603940836
42c__42c_ale9__1,-0.5090887991,-0.8395549320000001
42c__42c_ale10__1,-2.8215239129,-0.408495843
ssw__wt_ac__1,-0.3712550335,0.0036198310000000004
ssw__wt_glc__1,0.2762988971,-0.8717232260000001
ssw__wt_glyc__1,-3.1080855642,-0.549927366
ssw__wt_xyl__1,-5.6906605732,-0.700325528
ssw__glc_ale1__1,0.5849935591000001,0.184655106
ssw__glc_ale2__1,-1.9111165022,-0.311064222
ssw__glc_ale3__1,-4.8523890918,-0.84072017
ssw__glyc_ale1__1,-0.0100784588,-0.041023445000000006
ssw__glyc_ale2__1,-4.6544168167,-0.78732882
ssw__xyl_ale1__1,-2.2195207532,-0.332277957
ssw__xyl_ale2__1,0.1592192329,-0.058094546000000004
ssw__xyl_ale3__1,-2.1314083636,-0.366361769
ssw__glc_ac_ac2__1,-3.9442956004000003,-0.8323421270000001
ssw__glc_ac_glc1__1,-3.559731159,-0.422929999
ssw__glc_glyc_glc__1,-1.4059132184,-0.730790606
ssw__glc_glyc_glyc__1,-0.3981154443,-0.7070318720000001
ssw__glc_xyl_glc__1,-1.2700176396,-0.8567272770000001
ssw__glc_xyl_xyl__1,1.3763452869,-0.108935902
ica__wt_glc__1,-0.0635484505,-0.574782203
ica__wt_glc__2,-0.17969492880000001,-0.5825166860000001
ica__wt_glc__3,-0.0504804706,-0.376099503
ica__wt_glc__4,0.1367551348,0.029974626
ica__arg_sbt__1,-1.7763273406,-0.8234019220000001
ica__arg_sbt__2,-1.8075643834,-1.023818061
ica__cytd_rib__1,-4.033893483,0.14398128500000001
ica__cytd_rib__2,-3.9033193605000003,0.077528398
ica__gth__1,-1.4390265514,0.292388421
ica__gth__2,-1.3660990653,-0.16890463900000002
ica__leu_glcr__1,-0.2287814215,-0.979366226
ica__leu_glcr__2,-0.7456251056000001,-0.9641239540000001
ica__met_glc__1,-0.5304127944,-0.686042355
ica__met_glc__2,-0.61621048,-0.521393353
ica__no3_anaero__1,-2.2965807982,-0.253165845
ica__no3_anaero__2,-2.320879949,-0.265487644
ica__phe_acgam__1,-0.3037633471,-0.581414261
ica__phe_acgam__2,-0.7856354316,-0.709856618
ica__thm_gal__1,0.2579806866,0.15060900700000002
ica__thm_gal__2,0.10106428890000001,0.15400286300000002
ica__tyr_glcn__1,0.9204355341,-0.22566581
ica__tyr_glcn__2,0.7001933774,-0.285074159
ica__ura_pyr__1,-0.1466052978,-0.37402136500000005
ica__ura_pyr__2,0.4047585895,0.010548783
ica__wt_glc__5,0.8210302788,-0.0042977350000000004
ica__wt_glc__6,0.9943499127000001,0.090215823
ica__bw_delpurR_cytd__1,-0.7887078779000001,-0.47556159400000003
ica__bw_delpurR_cytd__2,-0.34808843370000003,0.015189020000000001
ica__ade_glc__1,-0.4368971377,-0.17188119999999998
ica__ade_glc__2,-0.9003246854,-0.6706418980000001
ytf__wt_glc__1,-0.1780495054,-0.271243088
ytf__wt_glc__2,-0.7136287145,-0.35239612000000003
ytf__delyafC__1,-1.5854258118,-0.011879716
ytf__delyafC__2,-1.3304971956,0.099256307
ytf__delyeiE__1,-1.0803468777,0.16541222700000002
ytf__delyeiE__2,0.8208679684,0.28648924200000003
ytf__delyiaJ__1,-1.6792840496,0.015397967
ytf__delyiaJ__2,-1.9747664128,0.28191144300000004
ytf__delyieP__1,-1.7233726609,-0.070248027
ytf__delyieP__2,-1.396823597,0.027310279000000003
ytf__wt_ph5__1,0.5416198417,0.24964659300000003
ytf__wt_ph5__2,0.20444126170000002,0.29505669100000004
ytf__wt_ph8__1,0.3017836213,-0.035690933
ytf__wt_ph8__2,0.4512483358,-0.192731646
ytf__delybaO__1,-1.9665377352000002,-0.081854411
ytf__delybaO__2,-1.9289534886,-0.11205100500000001
ytf__delybaQ__1,0.5373620713,-0.041238296
ytf__delybaQ__2,0.9795846803,0.10387604800000001
ytf__delybiH__1,-1.5877690974,-0.19308734800000002
ytf__delybiH__2,-1.9123675473000001,-0.06924846700000001
ytf__delydcI_ph5__1,0.045135225,0.133480124
ytf__delydcI_ph5__2,0.2096219353,-0.08009709999999999
ytf__delydcI_ph8__1,0.014248637500000001,-0.025374661000000003
ytf__delydcI_ph8__2,0.3093617933,-0.06183766
ytf__delyddM__1,3.4871239724,0.832749264
ytf__delyddM__2,3.1556788463,0.69799743
ytf__delyheO__1,-1.2165896567,-0.157957028
ytf__delyheO__2,-1.6830243115,-0.140968008
fps__bw_glc__1,-0.3603784285,-0.17204290800000002
fps__bw_glc__2,-0.3562411944,-0.107360732
fps__fps_thrA_ale1__1,0.415491738,0.02860488
fps__fps_thrA_ale1__2,0.532478706,0.018152858
fps__fps_thrA_ale2__1,-0.1056170678,-0.24455269400000001
fps__fps_thrA_ale2__2,-0.1513739794,-0.49851678200000005
fps__fps_serB_ale1__1,-0.8412820842000001,0.043279577
fps__fps_serB_ale1__2,-0.6856132395,0.025957566
fps__fps_serB_ale4__1,-1.6136575395000001,-0.032508698
fps__fps_serB_ale4__2,-1.5295221065,0.12100314200000001
fps__fps_ptsI_ale1__1,-0.7557973178,-0.139046015
fps__fps_ptsI_ale1__2,-0.8089208979,-0.305667001
fps__fps_ptsI_ale3__1,1.1566602228,0.14037032700000002
fps__fps_ptsI_ale3__2,1.2783515731000001,0.245534783
pal__lyx_ale2_f6__1,-0.6248288510000001,0.043441123000000005
pal__lyx_ale2__1,0.885694328,0.472503616
pal__lyx_ale2__2,0.0888073104,0.08867501900000001
pal__lyx_ale4__1,1.7119400239,0.109710337
pal__lyx_ale4__2,1.3668075854000001,-0.239424556
pal__5drib_ale10_f18__1,0.0906280872,0.06283324
pal__5drib_ale10_f18__2,-0.0311591258,0.138386837
pal__5drib_ale10__1,-0.0940478461,0.020572894
pal__arab_ale14_f9__1,0.6033029527,0.48348564
pal__arab_ale14_f9__2,1.0954573139,0.455371006
pal__arab_ale14__1,1.2874967844,-0.34979303700000003
pal__arab_ale14__2,1.367533791,-0.504625756
pal__arab_ale16__1,-0.5350564153,-0.018694104
pal__arab_ale16__2,-0.42486948280000003,0.029334239
pal__tartr_ale26_f10__1,-2.4776784939,0.201444863
pal__tartr_ale26_f10__2,-3.0628848528,-0.119015744
pal__tartr_ale26__1,-1.1195329095,-0.07944807300000001
pal__tartr_ale26__2,-1.0190135131,0.23910170800000002
pal__tartr_ale28_f10__1,-0.9029288165,0.454210088
pal__tartr_ale28_f10__2,-2.0871873138,0.11191192900000001
pal__tartr_ale28__1,-1.1350599768,-0.115175147
pal__tartr_ale28__2,-1.3912445348,-0.088690269
efeU__delmenFentC_citr__1,-0.6349268272,-0.47824613800000004
efeU__delmenFentC_citr__2,-0.3254927226,-0.500116224
efeU__delmenFentC__1,-1.3430743197,0.182629902
efeU__delmenFentC__2,-1.5685486539,0.003286967
efeU__menFentC_ale39__1,-1.4181381253,-0.43491446500000003
efeU__menFentC_ale39__2,-1.6763044147000001,-0.5325290690000001
efeU__menFentC_ale29__1,-2.0009757351,-0.727519585
efeU__menFentC_ale29__2,-2.2487244435,-0.9322149890000001
efeU__menFentC_ale30__1,0.3045129822,-0.48144585300000003
efeU__menFentC_ale30__2,-0.1731177645,-0.520671749
efeU__menFentCubiC_ale36__1,0.8603084946,0.048799438
efeU__menFentCubiC_ale36__2,0.7397783053,0.098386387
efeU__menFentCubiC_ale37__1,0.2453973114,0.33845778
efeU__menFentCubiC_ale37__2,0.18887412250000002,0.122291117
efeU__menFentCubiC_ale38__1,1.0678930539,0.39818642800000004
efeU__menFentCubiC_ale38__2,0.8027877843000001,0.336071344
misc2__salc_glc__1,-0.0871047956,0.34943897300000004
misc2__salc_glc__2,0.2480638993,0.275376824
misc2__dbcn_glc__1,0.3275155195,0.519099632
misc2__dbcn_glc__2,2.0053721553,0.880151659
misc2__tyr_glc__1,-0.2643027076,0.109761094
misc2__tyr_glc__2,-0.3899663363,0.016665733000000002
misc2__arg_cytd__1,0.2581211704,-0.176074747
misc2__arg_cytd__2,0.26872154130000003,-0.181912871
misc2__delyheO_pyr__1,1.1211285933,-0.291753647
misc2__delyheO_pyr__2,1.0519047605,0.006634076
nquinone__delubiC__1,-1.0491361826,-0.392335507
nquinone__delubiC__2,-0.6624198784,-0.308233026
nquinone__ubiC_ale1__1,0.2588117733,0.028796869000000003
nquinone__ubiC_ale1__2,0.0443990109,-0.08912338900000001
nquinone__ubiC_ale2__1,0.7864619184,0.04526947
nquinone__ubiC_ale2__2,0.6943535093000001,0.22040651800000002
nquinone__ubiC_ale3__1,-0.8685879697000001,-0.603801476
nquinone__ubiC_ale3__2,-0.9401535303,-0.576512103
nquinone__ubiC_ale4__1,1.0429385155,0.103478235
nquinone__ubiC_ale4__2,0.5541135265,0.13606362700000002
nquinone__delpdhR__1,0.5924451444000001,-0.40422165
nquinone__delpdhR__2,0.28544675070000003,-0.28269487800000004
quinone__glu_ale4__1,0.47795725650000004,-0.371839246
quinone__glu_ale4__2,0.1799281298,-0.56244078
quinone__delmenF__1,0.5122589763000001,-0.036527034
quinone__delmenF__2,0.38631541810000003,-0.18578469900000003
quinone__menF_ale5__1,-1.6128144057,-0.32763857100000005
quinone__menF_ale5__2,-1.1650684495,-0.430356558
quinone__menF_ale6__1,-1.7486288447,-0.39768848700000003
quinone__menF_ale6__2,-1.6666384678,-0.563251536
quinone__menF_ale7__1,-2.3163064173,-0.502306726
quinone__menF_ale7__2,-2.5051866967,-0.7694393570000001
quinone__menF_ale8__1,-2.9135002635,-0.555202547
quinone__menF_ale8__2,-3.5412069218999997,-0.310565029
quinone__delmenFubiC__1,0.3558813045,-0.003452876
quinone__delmenFubiC__2,0.2555931623,-0.047965381
quinone__menFubiC_ale1__1,-3.811018434,-0.846592521
quinone__menFubiC_ale1__2,-3.4064414728,-1.801505932
quinone__menFubiC_ale2__1,-3.3635750861,-0.855555672
quinone__menFubiC_ale2__2,-3.4042567685,-0.6994678990000001
quinone__menFubiC_ale3__1,0.3729883369,-0.501425552
quinone__menFubiC_ale3__2,0.2349510757,-0.35596924500000005
quinone__menFubiC_ale4__1,-0.8662853068,-0.28903898
quinone__menFubiC_ale4__2,-1.2798699065,-0.13627234800000002
oxyR__wt_glc__1,0.1352800233,-0.176851312
oxyR__wt_glc__2,0.7515170053,0.021432045
oxyR__wt_h2o2__1,0.2345571841,-0.18694153700000002
oxyR__wt_h2o2__2,1.5671357608,0.328660359
oxyR__glu_ale4__1,-0.07857724840000001,-0.18336428100000002
oxyR__glu_ale4__2,-0.3591863138,-0.14511177
oxyR__glu_ale4_h2o2__1,-0.5714672211,-0.144536292
oxyR__glu_ale4_h2o2__2,-1.6019502429,-0.285147761
oxyR__oxyR_ale17__1,-1.9212807455,-0.369960181
oxyR__oxyR_ale17__2,-1.9871769072,-0.352628098
oxyR__oxyR_ale17_h2o2__1,-1.2812081891,-0.17779888
oxyR__oxyR_ale17_h2o2__2,-0.8461451201,-0.365669108
oxyR__oxyR_ale18__1,-0.1295092896,-0.339798619
oxyR__oxyR_ale18__2,0.7016226466000001,-0.29588757800000004
oxyR__oxyR_ale18_h2o2__1,-1.2801131345,-0.476334723
oxyR__oxyR_ale18_h2o2__2,-0.9862438751,-0.26792097200000003
oxyR__oxyR_ale19__1,-0.11972428560000001,-0.522771384
oxyR__oxyR_ale19__2,0.2164945969,-0.300035379
oxyR__oxyR_ale19_h2o2__1,0.0642935446,-0.512692999
oxyR__oxyR_ale19_h2o2__2,0.1922273927,-0.587527554
oxyR__oxyR_ale20__1,-3.1762953075,-0.691140975
oxyR__oxyR_ale20__2,-3.3059525628,-0.707579199
oxyR__oxyR_ale20_h2o2__1,-2.3983092273,-0.477876697
oxyR__oxyR_ale20_h2o2__2,-2.6333863111999998,-0.6720691990000001
svns_pgi__BmePgi24_15__1,0.2281884072,-0.042363131000000005
svns_pgi__BmePgi24_15__2,0.1588137768,0.016273012
svns_pgi__BmePgi24_26__1,0.3051997353,-0.115597237
svns_pgi__BmePgi24_26__2,0.1517070503,-0.291599763
svns_pgi__BmePgi24_41__1,2.1103965193,0.49680598400000003
svns_pgi__BmePgi24_41__2,-0.2222917391,-0.2781241
svns_pgi__BmePgi24_52__1,0.3725834471,-0.0007872020000000001
svns_pgi__BmePgi24_52__2,0.09582713620000001,-0.12821762
svns_pgi__PaePgi2_34__1,-0.8140040299,-0.007975924
svns_pgi__PaePgi2_34__2,-0.7835340447,0.232497519
svns_pgi__PaePgi2_63__1,-0.7900795485000001,0.006304603000000001
svns_pgi__PaePgi2_63__2,-1.1564481982,0.20721434400000002
svns_pgi__PaePgi24_54__1,0.20514403550000002,0.134685881
svns_pgi__PaePgi24_54__2,-0.06627366430000001,0.19021089
svns_pgi__PaePgi24_90__1,-0.4263372644,-0.03509633
svns_pgi__PaePgi24_90__2,-0.7058120407,0.07671436100000001
abx_media__m9_ctrl__1,-3.028911218,-0.733029562
abx_media__m9_ctrl__2,-2.6746629393,-0.731863263
abx_media__rpmi_ctrl__1,-3.8677415064,-1.393117217
abx_media__rpmi_ctrl__2,-3.7578762202,-1.191518443
abx_media__camhb_ctrl__1,-1.3865798886,-1.5391526309999999
abx_media__camhb_ctrl__2,-1.6868418409000001,-1.7218032920000002
abx_media__m9_mero__1,-4.276972296,-1.396342553
abx_media__m9_mero__2,-3.7729690648,-0.972549171
abx_media__rpmi_mero__1,-5.371562641,-2.702263502
abx_media__rpmi_mero__2,-4.5320956265,-1.635248945
abx_media__camhb_mero__1,-0.8726748824,-1.288249482
abx_media__camhb_mero__2,-1.0113669612,-1.222944186
abx_media__m9_trisulf__1,-4.5747293131,-0.7623481950000001
abx_media__m9_trisulf__2,-4.731454568,-1.047387079
abx_media__rpmi_trisulf__1,0.600384661,-0.7458398860000001
abx_media__rpmi_trisulf__2,0.6290303515,-0.8242730920000001
abx_media__camhb_trisulf__1,-0.007885448100000001,-1.089808046
abx_media__camhb_trisulf__2,-0.1108497122,-1.131434204
abx_media__m9_cef__1,-3.3270057252,-0.513700546
abx_media__m9_cef__2,-3.7126141390000003,-0.8861337300000001
abx_media__rpmi_cef__1,-4.0316328629000004,-1.147935995
abx_media__rpmi_cef__2,-3.5154422757,-1.152183849
abx_media__camhb_cef__1,-0.3504675688,-1.241381753
abx_media__camhb_cef__2,-0.1539372325,-1.372294917
abx_media__m9_cipro__1,-2.970985957,-0.803207101
abx_media__m9_cipro__2,-3.2155030158,-0.800243087
abx_media__rpmi_cipro__1,-2.283455122,-1.344330257
abx_media__rpmi_cipro__2,-2.5389596371,-1.405002932
abx_media__camhb_cipro__1,0.2027995679,-1.529727622
abx_media__camhb_cipro__2,0.1219117827,-1.5739952110000002
hot_tale__42c_ale3_30c__1,-0.9119102078,-0.49107682300000005
hot_tale__42c_ale3_30c__2,-1.0278696315,-0.7616159760000001
hot_tale__42c_ale3_37c__1,-0.5000218231,-0.5655668420000001
hot_tale__42c_ale3_37c__2,-0.1970475036,-0.48525947300000005
hot_tale__42c_ale3_44c__1,-1.2051980414,0.802194556
hot_tale__42c_ale3_44c__2,-1.0912978998,0.7645560180000001
hot_tale__hot_ale3_mid_30c__1,-0.2604494465,-0.17687286100000002
hot_tale__hot_ale3_mid_30c__2,-0.813493334,-0.185543584
hot_tale__hot_ale3_mid_37c__1,-0.08241929690000001,-0.284482991
hot_tale__hot_ale3_mid_37c__2,0.0331582348,-0.21586802800000002
hot_tale__hot_ale3_mid_44c__1,-0.5421910352,0.42201313300000004
hot_tale__hot_ale3_mid_44c__2,-1.1554427233,0.7697668480000001
hot_tale__hot_ale3_30c__1,-0.13633644550000001,0.00361059
hot_tale__hot_ale3_30c__2,0.36992772030000004,0.09696193900000001
hot_tale__hot_ale3_37c__1,-0.0169313649,-0.33702807
hot_tale__hot_ale3_37c__2,-0.1376834699,-0.227533179
hot_tale__hot_ale3_44c__1,-0.9246715974,0.41880494100000004
hot_tale__hot_ale3_44c__2,-0.0072913354000000005,0.6641326780000001
hot_tale__hot_ale4_30c__1,-0.9404451139000001,-0.561974435
hot_tale__hot_ale4_30c__2,-1.2017210419,-0.729931018
hot_tale__hot_ale4_37c__1,-1.3049303369,-0.49472814400000004
hot_tale__hot_ale4_37c__2,-0.9576629583,-0.41303990700000004
hot_tale__hot_ale4_44c__1,-0.4426670066,0.41801235400000003
hot_tale__hot_ale4_44c__2,-0.2898593419,0.6582111540000001
hot_tale__hot_ale8_30c__1,-1.9669549603,-0.793186147
hot_tale__hot_ale8_30c__2,-1.2251412321,-0.44238040500000003
hot_tale__hot_ale8_37c__1,-1.2899991868,-0.217144532
hot_tale__hot_ale8_37c__2,-1.3901309317,-0.40948615800000004
hot_tale__hot_ale8_44c__1,-1.0538494057,0.6870186960000001
hot_tale__hot_ale8_44c__2,-1.1654498787,0.43483093
hot_tale__hot_ale9_mid_30c__1,-0.054321912800000004,-0.19582105600000002
hot_tale__hot_ale9_mid_30c__2,0.1282426389,-0.061346635000000004
hot_tale__hot_ale9_30c__1,-0.0443662851,-0.125504995
hot_tale__hot_ale9_30c__2,-0.5911207036,-0.317373265
hot_tale__hot_ale9_mid_37c__1,-0.12577223510000002,-0.21924464000000002
hot_tale__hot_ale9_mid_37c__2,-0.39781195,-0.041310940000000004
hot_tale__hot_ale9_37c__1,-0.0511966659,-0.28692689400000004
hot_tale__hot_ale9_37c__2,-0.2711882545,-0.135072585
hot_tale__hot_ale9_mid_44c__1,-0.7546120034,0.651997413
hot_tale__hot_ale9_mid_44c__2,-0.3486200754,1.107085531
hot_tale__hot_ale9_44c__1,-0.1675534232,0.659834236
hot_tale__hot_ale9_44c__2,0.0460193276,0.73797953
hot_tale__hot_ale10_30c__1,0.4971199797,-0.043009386000000004
hot_tale__hot_ale10_30c__2,0.7078965365000001,0.068560808
hot_tale__hot_ale10_37c__1,0.20023127100000002,-0.11517896300000001
hot_tale__hot_ale10_37c__2,0.1374423216,-0.017206451
hot_tale__hot_ale10_44c__1,-0.6680685115,0.7061954690000001
