,A,RpoS,hns,ihfB
ros_tale__1_3_250pq__4,-5.652331368159937,0.8411365120000003,0.675132249999999,0.16089092499999855
ros_tale__1_3_750pq__1,-2.531196673987352,0.6866499319999999,1.0768152999999998,-0.5423704530000002
ros_tale__1_3_750pq__2,-3.22782181549575,0.7047887020000001,0.9586704799999984,-0.4106519150000008
ros_tale__1_4_0pq__1,-6.227766118616053,0.7022076819999992,1.9550789,0.7322895249999988
ros_tale__1_4_0pq__2,-5.581338029093468,0.6370417919999998,1.2597828499999988,0.4307701549999994
ros_tale__1_4_250pq__1,-6.1572877462700015,0.586811162,1.2507702399999996,0.39407791499999867
ros_tale__1_4_250pq__2,-3.753894835651719,0.7414351719999992,1.2731067599999992,-0.033236975000001216
ros_tale__1_4_750pq__1,-2.6301559452575543,0.9147585819999992,1.0853566199999989,-0.0832875650000009
ros_tale__1_4_750pq__2,-3.273725731583597,0.7827507520000001,0.9405797399999988,-0.4445194470000011
ros_tale__1_4_750pq__3,-2.613363029521088,1.2547179019999994,0.7111222399999999,0.36094371499999933
ros_tale__1_4_750pq__4,-2.6251729052133665,1.3894021720000005,0.2824679400000001,-0.0008650550000002255
ros_tale__2_mid_250pq__1,2.152575889482155,0.5977345920000001,1.4037885699999997,0.5566811749999996
ros_tale__2_mid_250pq__2,1.0623259791539603,0.22391677599999935,1.28308702,0.044054444999998665
ros_tale__2_0_0pq__1,1.9283201399817012,0.7582373720000001,2.3353365099999994,0.15041881499999832
ros_tale__2_0_0pq__2,2.382182709446625,0.7543898319999993,2.380163549999999,0.2961731849999989
ros_tale__2_0_250pq__1,2.491115301907288,-0.008456470000000493,0.656402739999999,-0.5350269250000004
ros_tale__2_0_250pq__2,2.643984517231532,0.0017487369999997784,0.7133287599999996,-0.4748101150000004
ros_tale__2_0_750pq__1,1.630451911908595,1.072355732,1.8309453099999988,0.6769577349999985
ros_tale__2_0_750pq__2,0.8445837646509591,1.1242296520000004,1.945037769999999,0.7600181149999994
ros_tale__2_1_0pq__1,4.494961035820492,0.385690382,0.6429495000000003,-0.8659966050000012
ros_tale__2_1_0pq__2,4.9592914511440025,0.3954835419999991,0.4496923099999997,-0.9510845130000014
ros_tale__2_1_250pq__1,3.554705743855932,0.821033152,1.0134377699999997,-0.8926500670000017
ros_tale__2_1_250pq__2,4.115674102274466,0.4874058219999995,0.9922290799999997,-0.6502119170000018
ros_tale__2_1_750pq__1,4.159603296095671,0.6522788819999992,1.32581989,-0.4490783360000013
ros_tale__2_1_750pq__2,4.016033658444178,0.6989125719999993,1.5261695,-0.7560188510000003
ros_tale__2_1_750pq__3,4.476080677780157,0.6330313319999998,1.3223651299999997,-0.9738206110000008
ros_tale__2_2_0pq__1,1.8547672590901,0.197083490999999,0.8766619999999996,-0.8101516240000013
ros_tale__2_2_0pq__2,2.1623945560679845,0.2026273159999992,1.166725829999999,-0.8215792280000009
ros_tale__2_2_250pq__1,1.7013321197060562,0.07535655399999898,0.7972744999999986,-0.6815045200000007
ros_tale__2_2_250pq__2,1.5038095373552505,-0.13739720699999936,0.9529109899999996,-1.0306508920000006
ros_tale__2_2_750pq__1,1.8340680940265943,0.11647995499999908,0.9564236499999996,-0.9141063800000016
ros_tale__2_2_750pq__2,-1.7251356382938603,-0.05991092400000043,1.2376767700000002,-0.3966197850000004
ros_tale__2_3_0pq__1,0.9237382876780088,0.04083961099999911,0.3415403699999988,-1.1432706060000015
ros_tale__2_3_0pq__2,1.3335100767345915,0.486767261999999,0.6891458999999998,-0.5396704520000011
ros_tale__2_3_250pq__1,2.6200644343040023,0.3818305219999996,0.4157974199999988,-0.4605642280000009
ros_tale__2_3_250pq__2,3.27915655285369,0.2366674539999991,-0.3338125200000004,-1.3851055860000017
ros_tale__2_3_750pq__1,2.2300874759735403,0.7325937820000004,0.61834977,-0.6647747530000014
ros_tale__2_3_750pq__2,2.4214819235396208,0.5610367820000004,0.6080642300000001,-0.6939882440000016
ros_tale__3_0_0pq__1,-5.80049621660728,0.11628375399999945,0.4463878399999999,-0.8597776440000011
ros_tale__3_0_0pq__2,-6.109181254078689,0.15466231799999974,0.33690614999999896,-0.8969574320000007
ros_tale__3_0_250pq__1,-3.83352148240997,0.7528424820000001,0.18500819999999865,-0.7157152090000007
ros_tale__3_0_250pq__2,-3.2301191365719326,0.7440650519999998,0.1745328199999996,-0.8278185830000009
ros_tale__3_0_750pq__1,-2.326903198271629,2.6784122220000004,1.2363088799999993,1.0848845849999993
ros_tale__3_0_750pq__2,-3.833109327223637,2.6702761420000005,1.517230979999999,1.1105349249999996
ros_tale__3_1_0pq__1,-1.1894905833090932,0.9820542220000004,0.4571559999999994,-1.2394694250000011
ros_tale__3_1_0pq__2,-3.184817123765196,0.8129473819999989,0.1430800199999993,-0.9061142330000004
ros_tale__3_1_250pq__1,-2.3026716574782125,0.6386402120000003,0.3752066000000003,-0.664380941000001
ros_tale__3_1_250pq__2,-3.511544182379487,0.6721256219999994,0.3377696799999992,-0.7515438030000006
ros_tale__3_1_750pq__1,0.9538773435640552,0.9753889220000004,0.6383114399999991,-0.5822830690000007
ros_tale__3_1_750pq__2,-2.367774462367823,0.6514548920000003,0.4175546199999989,-0.6685993090000011
ros_tale__3_2_0pq__1,-4.407953603203205,1.7305693620000009,0.7553045199999993,0.6099334249999995
ros_tale__3_2_0pq__2,-4.41321192163043,1.731126741999999,0.8431769899999999,0.5490627649999986
ros_tale__3_2_0pq__3,-3.9705641906472313,1.6821786619999999,0.7964197300000002,0.2003355649999996
ros_tale__3_2_0pq__4,-3.8661951542622632,1.7177405419999996,0.8000122799999989,0.21333680499999907
ros_tale__3_2_250pq__1,-0.0680332794563545,1.5247512620000006,0.3135003199999993,-0.1016371550000006
ros_tale__3_2_250pq__2,-2.6497468966142104,0.8561164619999992,-0.02782439000000103,-0.4974436600000018
ros_tale__3_2_750pq__1,-1.6387595207862742,0.6550514320000005,0.08685863000000005,-1.2498803800000005
ros_tale__3_2_750pq__2,-3.393804059557164,0.4859585119999998,-0.497758730000001,-1.0981923300000016
ros_tale__3_3_0pq__1,-1.1534457295897464,0.6347091319999993,1.4244394099999995,-0.10574536500000063
ros_tale__3_3_0pq__2,-1.4356962367340282,0.5246565420000007,1.49155281,-0.10138283500000078
ros_tale__3_3_0pq__3,-0.6389286377366261,0.7737204719999989,1.4486650399999998,-0.14054390500000125
ros_tale__3_3_0pq__4,-1.0419866258505135,0.6472917020000004,1.6270208300000009,-0.15111671500000054
ros_tale__3_3_250pq__1,0.7578141246445728,0.6055081419999979,0.5408137699999997,-0.2845421150000007
ros_tale__3_3_250pq__2,1.447358399223735,0.9901390019999994,0.4860032499999996,-0.2187099750000012
ros_tale__3_3_750pq__1,-0.6314376444149663,0.4085914820000003,0.5291256099999995,0.05928978499999892
ros_tale__3_3_750pq__2,-0.7228508885744875,0.5977885819999997,0.7043803999999998,0.08908384499999933
ros_tale__3_4_0pq__1,-1.6693001276118964,1.7308574720000005,0.050353740000000265,-0.5184502370000015
ros_tale__3_4_0pq__2,-2.225820937269358,1.706954282,0.06585656999999934,-0.4754345670000006
ros_tale__3_4_250pq__1,-1.536457897084568,1.784431141999999,0.08244430999999962,-0.8697443310000015
ros_tale__3_4_250pq__2,-1.2405973427535382,1.995847652,0.06150485999999944,-1.050985093000001
ros_tale__3_4_750pq__1,-1.8097334947240888,1.5428749519999998,0.22406956000000025,-0.7252045100000011
ros_tale__3_4_750pq__2,-1.3205389354286496,1.5345330419999996,0.016613589999998624,-0.7641835720000003
pcoli__atASMT_325G__1,-1.537178773227688,0.6281784320000003,0.04189432999999987,0.2294886849999997
pcoli__atASMT_325G__2,-1.516633886198847,0.5740271620000001,0.03109864999999878,0.2382061749999984
pcoli__bpTDC__1,-3.3836323412589087,0.8950668820000001,0.0163693399999989,0.5143308249999983
pcoli__bpTDC__2,-3.4836144266993063,0.9553809320000006,-0.03863184000000075,0.3707379249999985
pcoli__BRCA__1,-1.8838066629271748,0.481077462,-0.1548691299999998,0.08331476499999901
pcoli__BRCA__2,-1.753794180053751,0.4143720319999993,-0.18797906,0.06908284499999873
pcoli__BRCActrl__1,-1.3987046850046627,0.7899581419999979,-0.37082707999999975,0.1894734949999997
pcoli__BRCActrl__2,-1.5619521240131928,0.8070710620000003,-0.4156680599999998,0.13358924499999958
pcoli__BRCAswap__1,-1.5294809001608576,1.1808608019999998,0.3413103399999997,0.9174961749999984
pcoli__BRCAswap__2,-1.442786487090168,1.3161034320000002,0.43697587999999854,1.0355499849999994
pcoli__btAANAT__1,-2.062331437410149,0.867514882,0.12777387999999945,0.5520848149999988
pcoli__btAANAT__2,-1.9376334486906988,0.9655816920000008,0.24692619999999896,0.5551159849999987
pcoli__btASMT__1,-1.500282183814431,0.9390730719999992,0.15977964999999905,0.6867043349999982
pcoli__btASMT__2,-1.360065342002311,0.9392079120000004,0.15604983999999966,0.7940552549999982
pcoli__CC1__1,-1.0255331497776956,1.2990818720000004,0.28163041999999905,1.1382838349999993
pcoli__CC1__2,-1.2314756472388435,1.276132951999999,0.4350714,1.028434794999999
pcoli__ccCOMT__1,-3.324067839475788,0.6767255619999997,0.10507284999999912,0.4107827149999999
pcoli__ccCOMT__2,-3.190518134338969,0.6239913220000002,0.12359446999999868,0.35958486499999864
pcoli__ckDDC__1,-1.5352690220716354,0.919595372,0.2016131300000001,1.0989126649999983
pcoli__ckDDC__2,-1.797169509571758,1.0708286220000005,0.0313136399999987,0.8824161149999998
pcoli__CNTF_belt__1,-1.4797073817319453,0.9072813019999996,0.3752212099999994,0.4792530549999992
pcoli__CNTF_belt__2,-0.936228267493506,1.014560852000001,0.4628708199999991,0.672856444999999
pcoli__cobPNMT__1,-3.58869284429811,0.6487286619999999,0.10402255999999888,0.2845649749999985
pcoli__cobPNMT__2,-3.6603295344376985,0.6310093719999994,0.11131191999999857,0.28185787499999826
pcoli__cvPhhB__1,-1.6825119733110865,0.2603592789999993,0.09491159999999964,0.2542827749999983
pcoli__cvPhhB__2,-0.9981395334649562,0.3379257019999997,0.18808275999999854,0.4859822649999988
pcoli__ggAANAT__1,-3.5919890517847994,0.5832992719999996,0.029414839999999387,0.2609595349999996
pcoli__ggAANAT__2,-3.509833946147406,0.5366100120000006,-0.06818959000000112,0.2951621049999993
pcoli__ggTPH__1,-1.459333118344947,0.7844718420000003,0.1104679700000002,0.22412060499999956
pcoli__ggTPH__2,-1.840887097949769,0.5880848120000001,-0.11812801000000127,0.1132577649999984
pcoli__hsAANAT__1,-0.6176864855390408,1.6502528119999995,-0.19725606000000084,1.2467476249999994
pcoli__hsAANAT__2,-0.0614011403748377,1.6054207720000004,-0.08252239000000118,1.2629522249999994
pcoli__hsASMT__1,-2.533339659651607,0.7383942819999998,-0.05976733000000145,0.4648737349999994
pcoli__hsASMT__2,-2.0711570479068038,0.7587715819999996,-0.09576574000000093,0.37343606499999815
pcoli__hsPNMT_mb__1,-2.781884281687145,0.8179856619999999,-0.008111150000001288,0.2914652749999984
pcoli__hsPNMT_mb__2,-2.608743397417505,0.7961451820000001,-0.0009596400000013717,0.2760435249999986
pcoli__hsTPH__1,-2.625257845222212,0.14390910000000012,0.05740070999999958,0.06470883499999935
pcoli__hsTPH__2,-2.7945106022960062,0.2689019730000002,0.028577569999999494,0.09849440499999852
pcoli__hsTPH_E2K__1,-0.1853870774673638,1.2867703420000005,0.4660702299999997,0.901946924999999
pcoli__hsTPH_E2K__2,-0.0741683607731644,1.3961646820000002,0.5321971599999991,0.8548870149999992
pcoli__hsTPH_E2K_N91I_P99C__1,-2.9337199723768577,0.4343915519999992,0.026766079999999803,0.2488908549999991
pcoli__hsTPH_E2K_N91I_P99C__2,-3.335611198368012,0.3692427719999998,-0.1494407200000012,0.16713879499999962
pcoli__hsTPH_N158trunc__1,-1.1097431651252367,1.2810372319999992,0.0842608399999989,0.30525573499999936
pcoli__hsTPH_N158trunc__2,-0.8758405608439399,1.2743906519999992,0.18949544,0.3628533449999996
pcoli__hsTPH_N174trunc__1,-0.8373595014127367,1.0387569419999991,0.3576878199999989,0.9229170049999986
pcoli__hsTPH_N174trunc__2,-0.8037637032727346,1.0399305420000005,0.27970440999999896,0.6854901049999995
pcoli__hsTPH_Ntermtrunc__1,2.017122395456016,1.6472503019999998,-0.02709501000000003,1.0945708049999985
pcoli__hsTPH_Ntermtrunc__2,1.7525226629356314,1.6992366719999996,0.5914325299999987,1.3859715649999984
pcoli__hsTPH1__1,-2.487961851666357,1.3210808420000006,0.4208097599999992,0.8930052949999983
pcoli__hsTPH1__2,-2.4555253656735387,1.3379151619999998,0.4274841699999996,0.8963619449999989
pcoli__MBP__1,2.798395663225324,0.5851225919999994,0.018879860000000196,0.10761562499999933
pcoli__MBP__2,3.569356754427352,0.9447356019999996,0.3936673099999997,0.8126329749999996
pcoli__msCOMT__1,-1.8606674264808805,0.4017288719999996,-0.19776785,0.14669211499999868
pcoli__msCOMT__2,-1.889692134364909,0.3470431519999995,-0.2718167700000009,0.008338234999998306
pcoli__ocAANAT__1,-3.5227402524629143,0.5440581320000001,0.03006476000000013,0.3438339049999985
pcoli__ocAANAT__2,-3.4385841860213917,0.567509231999999,-0.0030660500000010416,0.3139215049999997
pcoli__osTDC_K374H__1,1.0863379597323315,1.8341525920000008,0.6403916299999999,1.2839606549999996
pcoli__osTDC_K374H__2,1.1515300472261416,1.939742772000001,0.7851935000000001,1.6466498449999991
pcoli__osTDC_K374L__1,-0.1793002113254696,0.6613088420000004,-0.4246514900000005,-0.002575395000000924
pcoli__osTDC_K374L__2,-0.2157992634522856,0.7178447620000004,-0.3551153800000009,0.044617884999999184
pcoli__osTDC_K374Q__1,-2.090201312677048,1.1642765520000005,0.1807761199999991,0.7409232449999994
pcoli__osTDC_K374Q__2,-1.9754071708811725,1.2446066919999996,0.2407685399999995,0.7893113849999995
pcoli__osTDC_L360V__1,-3.214991235823955,0.6133362019999993,0.026027550000000232,0.21303473499999906
pcoli__osTDC_L360V__2,-2.950035188258372,0.7643849320000005,-0.07627836999999893,0.28664729499999986
pcoli__pmTPH__1,-3.612562221192986,-0.046391768999999534,-0.5004023699999998,-0.5422877960000019
pcoli__pmTPH__2,-3.501331878881629,0.10538008600000026,-0.5218358500000004,-0.4181322750000014
pcoli__RFC__1,-1.6771746182888838,0.34221664200000035,-0.16637142000000082,-0.04249276500000043
pcoli__RFC__2,-1.9157511623536347,0.3633112220000001,-0.11145325000000028,-0.05563172500000135
pcoli__RFCctrl__1,-0.9869867969871792,1.538991511999999,-0.02032500000000148,1.2445997549999994
pcoli__RFCctrl__2,-1.5509624550807075,1.6585061420000002,-0.1829164400000014,1.1952123949999989
pcoli__RFCnopause__1,-0.1794543476847321,1.4859490619999995,-0.0755286599999998,1.277978395
pcoli__RFCnopause__2,-0.0567739086554348,1.5850494119999998,-0.045247750000001474,1.2688223649999983
pcoli__RFCpluspause__1,0.3468490443299761,1.462841341999999,-0.3539165300000011,0.7064890449999996
pcoli__RFCpluspause__2,0.4252532981703202,1.192064091999999,-0.4520617500000004,0.7123646449999992
pcoli__rnCOMT_sol__1,-0.9382247066456348,1.7196807419999995,0.0807588999999993,1.3218476649999982
pcoli__rnCOMT_sol__2,-0.9245908591291072,1.6104270419999995,0.08679231999999892,1.3586548249999986
pcoli__rnPNMT__1,-2.067490276248741,0.4822988519999996,-0.3409638700000013,-0.13856641500000144
pcoli__rnPNMT__2,-2.22128143875744,0.38756987200000026,-0.4654764900000004,-0.2609108650000014
pcoli__rnTDC__1,-2.4190474947252247,0.5698088319999997,-0.2069661200000006,0.15724927499999986
pcoli__rnTDC__2,-2.2725432145053857,0.5878713320000006,-0.17118503000000018,0.24430457499999925
pcoli__rnTDC_trunc__1,-1.1291790721669537,0.7482152620000004,-0.25815406000000074,0.3536355549999985
pcoli__rnTDC_trunc__2,-0.9789934315410268,0.7727454320000007,-0.3138141000000001,0.3590969349999984
pcoli__saCOMT_T2A__1,-2.0613921768459496,0.5505182019999992,0.0526219999999995,0.20285039499999868
pcoli__saCOMT_T2A__2,-1.7589372175818268,0.5639958319999998,0.023014049999998683,0.17900243499999924
pcoli__sfCOMT__1,-3.868727429026214,0.4017111619999998,0.2947333499999996,0.018296924999999572
pcoli__sfCOMT__2,-4.325398520621605,0.2275852700000005,0.2390090799999989,-0.12660359500000062
pcoli__sgAANAT_D63G__1,-3.315595781873564,0.6717522519999992,-0.04198711000000088,0.21465630499999835
pcoli__sgAANAT_D63G__2,-3.053986526121438,0.614882871999999,0.011270549999998993,0.05664864499999923
pcoli__ssDDC__1,-2.5367315691600094,0.838315712,-0.029858560000000974,0.5796203449999986
pcoli__ssDDC__2,-2.4836318711315,0.9534874020000004,-0.09669539000000073,0.5482194249999992
pcoli__TP53B__1,-2.0554980464483585,0.9640903519999996,-0.0402397600000004,0.4796024049999996
pcoli__TP53B__2,-1.5033189159257023,0.9013773119999992,-0.021122880000000063,0.5183036949999984
pcoli__WT__1,1.419020779417934,1.7189037319999994,0.3575589899999993,1.5188225649999991
pcoli__WT__2,1.3461569958278137,1.3513130519999998,0.4386955099999987,1.5982937549999985
cck__glu_ale4__1,-8.53395750514831,0.10669530799999903,0.8581716799999999,0.8424839949999985
cck__glu_ale4__2,-8.674162540992718,0.14106030299999972,0.8192584299999996,0.38870244499999984
cck__cck_ale1__1,-8.420308643721311,-0.23074535499999985,0.8451780399999986,0.12837771499999914
cck__cck_ale1__2,-9.058346858589118,-0.14620863700000086,0.8136276000000002,0.1574656749999992
cck__cck_ale2__1,-9.214198917410696,-0.15332945199999948,0.9004827999999989,0.01310426499999906
cck__cck_ale2__2,-9.315103592448349,-0.15757164799999934,0.8655489499999991,-0.029159615000001082
cck_pgi__gmos_delpgi__1,-2.308506329836003,1.6356120319999992,0.3567333899999987,0.2770646749999983
cck_pgi__gmos_delpgi__2,-2.612991853734743,1.622138851999999,0.3662870499999986,0.050797044999999486
cck_pgi__pgi_ale1__1,-0.4954545214212341,0.10610744899999958,0.5072627599999997,0.19052278499999886
cck_pgi__pgi_ale1__2,-0.0192774165167916,0.5244865720000007,0.63888313,0.026093084999999402
cck_pgi__pgi_ale2__2,0.2716765185011474,1.2533454319999997,1.0121010399999992,0.4468949549999994
cck_pgi__pgi_ale3__1,-2.4271270099817848,0.14398431699999925,0.5743882799999991,0.3102447349999995
cck_pgi__pgi_ale3__2,-1.8109008124046877,0.5259398520000005,0.7134793099999985,-0.08744309500000114
cck_pgi__pgi_ale4__1,-5.398982849247421,-0.058230769999999765,0.8612274399999986,0.5186149949999983
cck_pgi__pgi_ale4__2,-4.95742259667994,0.11443068900000065,0.7251403399999994,0.03510399499999828
cck_pgi__pgi_ale4__3,-5.515843250728079,0.0733928370000001,0.7737478399999986,0.07492192499999817
cck_pgi__pgi_ale5__1,-7.14762954440643,0.4203963420000001,0.6109835199999996,0.3879215049999996
cck_pgi__pgi_ale5__2,-7.092950929749978,0.5483220220000007,0.8174651099999988,0.08957866499999945
cck_pgi__pgi_ale6__1,-8.138836040461843,0.6224923419999993,0.6684640799999997,0.6129683849999985
cck_pgi__pgi_ale6__2,-7.681565920923628,0.2018413609999996,0.9493131399999992,0.15115166499999866
cck_pgi__pgi_ale7__1,-9.129736733643494,0.8692270319999995,0.7514261199999996,0.7453702049999986
cck_pgi__pgi_ale7__2,-8.945750771947317,0.6974166620000002,0.9891752799999995,0.29578562499999883
cck_pgi__pgi_ale8__1,-6.986079182982856,0.07791659099999926,0.7144931099999994,0.7035608149999995
cck_pgi__pgi_ale8__2,-6.991227605457308,0.15846592900000012,0.8154456799999998,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,-4.161472786909717,0.9537564219999995,0.9421633099999998,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,-3.9605408950192738,0.9814993819999992,0.99963535,0.951439774999999
cck_sdh__sdh_ale1__1,-8.171742831414084,0.8518150819999999,1.1479638100000005,0.8348676649999991
cck_sdh__sdh_ale1__2,-8.41692032167094,0.8056884219999993,1.1057971899999988,0.8373050949999996
cck_sdh__sdh_ale2__1,-8.17034226230983,0.4924126920000002,1.1236042599999987,0.6675422049999984
cck_sdh__sdh_ale3__2,-8.40889150331862,0.5170621420000003,1.115068319999999,0.7336265849999997
cck_sdh__sdh_ale3__1,-8.959674350811243,0.5283039519999999,1.0366316399999995,0.5688070749999987
cck_sdh__sdh_ale3__3,-8.915519233174404,0.573257302,1.04451478,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,-4.619534265168973,1.5288345519999993,0.93460829,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,-5.019621750604019,1.247999062,0.9764679199999992,-0.2471183550000013
cck_pts__pts_ale1__2,-9.629878575820294,0.9376607319999994,1.3679800999999987,0.4467236949999993
cck_pts__pts_ale1__1,-9.715767171250016,0.8732817419999996,1.4163604799999998,0.4733588449999981
cck_pts__pts_ale2__2,-6.600976173597734,0.2704186669999995,0.9393746300000014,0.051775694999998116
cck_pts__pts_ale2__1,-6.609223392932812,0.20961539600000026,0.8526118499999988,0.0058354849999986405
cck_pts__pts_ale3__2,-11.22720329632794,0.6750284420000003,1.3562636799999996,-0.6512647580000017
cck_pts__pts_ale3__1,-11.25853910817194,0.8017702020000002,1.5022903699999992,-0.32246742500000103
cck_pts__pts_ale4__2,-7.836288935957241,-0.5571700909999997,0.93642599,0.08030092499999952
cck_pts__pts_ale4__1,-8.021750355129202,-0.4163912330000006,0.8256683799999998,0.09726459499999862
cck_gnd__gmos_delgnd__1,-3.7315701535433736,0.6628492319999992,0.98675364,1.0484440649999982
cck_gnd__gmos_delgnd__2,-4.941023491998776,0.8956378919999999,0.9974323999999992,1.2076734449999993
cck_gnd__gnd_ale1__1,-9.213455913734167,-0.16321665599999946,0.7108900899999995,0.1668909249999988
cck_gnd__gnd_ale1__2,-8.955879096443455,-0.2997447330000007,0.7467852199999996,0.2006588349999987
cck_gnd__gnd_ale2__1,-8.70430509631173,-0.1869059859999993,0.7900703199999999,0.1865642749999985
cck_gnd__gnd_ale2__2,-8.722147910977803,-0.02774727399999932,0.7768140299999988,0.14256685499999833
cck_gnd__gnd_ale3__1,-9.33000572043365,0.03465974499999902,0.76811425,0.2590754949999994
cck_gnd__gnd_ale3__2,-9.24766490267051,-0.031113968999999738,0.70677667,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,-3.151687377781912,2.7853527219999994,0.36250291999999895,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,-2.150936615723662,3.0090755520000005,0.27298706000000017,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,-7.212616218226799,0.9025170320000004,1.076911879999999,0.5069752049999998
cck_tpiA__tpiA_ale1__2,-7.120984132064386,0.8611552119999999,1.09762849,0.5042706349999992
cck_tpiA__tpiA_ale2__1,-8.35471708996768,1.0433209320000003,1.1530540299999998,0.5628485749999985
cck_tpiA__tpiA_ale2__2,-8.068976920594633,1.034550672,1.1640597499999998,0.4463669249999995
cck_tpiA__tpiA_ale3__1,-8.045867695933179,1.1604423619999995,1.0044787299999989,0.5218393849999998
cck_tpiA__tpiA_ale3__2,-7.447875742937247,1.357744682,0.7936986599999987,0.6213471449999997
cck_tpiA__tpiA_ale4__1,-7.829210747433686,0.8815165420000001,0.90717042,0.3713619849999983
cck_tpiA__tpiA_ale4__2,-8.270986908108839,0.8068994620000005,0.8840563499999998,0.4160043349999985
acid_tale__acid_ale1_pH7__1,-6.414019178395404,-0.4681832349999997,1.051887429999999,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,-6.567733668555831,-0.5047331320000001,1.0205191799999989,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,-1.756008865976577,-0.5684596680000009,0.9934797099999989,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,-1.9164030826199456,-0.406458756000001,1.01798932,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,-6.709629253040853,-0.5666004250000007,0.8886568999999991,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,-6.998150999632465,-0.6181329929999997,0.8845695199999994,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,-0.048781229468705,-0.2617397560000008,0.8293305399999991,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,0.3525390235737887,-0.1296652809999994,0.8412162799999994,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,-6.932830224793025,-0.5249405940000003,0.9908158899999986,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,-7.233845553071192,-0.7528981960000003,1.01168588,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,-0.2610958531907186,0.32852511199999945,1.21707593,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,-0.7060569451156833,0.21652976400000054,1.0757582199999989,0.35293616499999914
acid_tale__MES_ale_pH7__1,-7.530776635749066,-0.4506071550000002,0.9146347600000002,-0.17984521500000028
acid_tale__MES_ale_pH7__2,-7.326527594535297,-0.3406365480000009,1.0004258099999994,-0.13392727500000134
acid_tale__MES_ale_pH5__1,-1.3137989663369662,0.08479708099999961,1.0087904899999989,0.1780527249999988
acid_tale__MES_ale_pH5__2,-0.5749544864770594,0.4753930020000006,1.2357749699999996,0.5808612549999985
acid_tale__gmos_pH7__1,-7.637254698514949,-0.3532614810000005,0.9568040799999996,-0.12245240500000065
acid_tale__gmos_pH7__2,-7.466605900709132,-0.38065372500000016,0.9996362399999992,-0.1101632150000018
acid_tale__gmos_pH5__1,-0.9167307029392622,0.360442621999999,1.0419617799999994,0.25805079499999906
acid_tale__gmos_pH5__2,-0.963842141275346,0.33170271200000023,1.1657304199999992,0.21472440499999834
adnB__wt_adn__1,1.1075796057639289,0.19266828199999966,-0.4289645900000014,0.5251568249999998
adnB__wt_adn__2,1.7031186404709038,0.5997283719999995,-1.20448178,-0.23070153500000146
adnB__delydhB_adn__1,0.5947208147680394,0.2273077420000007,-0.7933153400000013,0.7912719849999998
adnB__delydhB_adn__2,0.2767683196957893,0.6125115220000001,-0.2879352200000014,0.2631915649999996
ytf2__wt_glc__1,-0.4055462651964783,1.3332109919999997,0.5985635999999985,0.04946460499999894
ytf2__wt_glc__2,-0.4978095356518237,1.2802751820000005,0.4287842799999986,0.2280839549999989
ytf2__ybcM_glc__1,-0.8737259775129225,1.7565638220000004,0.30258216000000004,0.6497454849999986
ytf2__ybcM_glc__2,-0.8025706279312911,1.7895618819999992,0.21211500999999974,0.5978502849999998
ytf2__ydhB_glc__1,-0.0094032668003945,1.7383771919999995,0.2346227799999987,0.7921500049999999
ytf2__ydhB_glc__2,0.0406387225166585,1.6562779719999998,0.16222579999999984,0.6870991049999997
ytf2__yfeC_glc__1,0.1013620692319147,1.6077512919999997,0.1906441799999996,0.4592277549999988
ytf2__yfeC_glc__2,-0.3338528198596749,1.6530608620000002,0.27641195,0.594893944999999
ytf2__yciT_glc__1,-0.2584607207492887,1.281409302,0.4443647999999989,-0.04849385500000025
ytf2__yciT_glc__2,-0.2768046685462053,1.2810683120000004,0.4527779299999999,-0.07781319500000095
ytf2__ydiZ_glc__1,-1.601284390229667,1.0339006019999992,0.3175279799999995,-0.2587898850000005
ytf2__ydiZ_glc__2,-1.405049710524502,1.0135920919999997,0.3118534400000001,-0.3127929250000019
ytf2__ynfL_glc__1,-0.3617001796169205,1.5426357819999996,0.5659516899999986,0.4299068449999997
ytf2__ynfL_glc__2,-0.5578785093715765,1.5525323619999989,0.6203599699999991,0.34708826499999823
ytf3__wt_glc2__1,0.514293647767198,1.4151565020000003,-0.039054080000001434,-0.2153050750000016
ytf3__wt_glc2__2,0.1172206673615005,1.353187801999999,0.2695756399999993,-0.2192110050000018
ytf3__wt_pH7_lactate__1,4.182421271075864,1.4987172619999996,-0.18431774999999995,-0.35766615500000043
ytf3__wt_pH7_lactate__2,4.405685663535096,1.5601916419999995,-0.26928468000000017,-0.38658874500000096
