,A,PlaR,Crp,RpoE,ihfB
eep__BOP27_nuoB-cyoB__2,1.210167452328383,-0.13793593258457193,0.4559210903879496,1.0459518649151018,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.3649138068602557,-0.21726934618581414,0.7765435519830799,1.5655688083349606,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.1752420055599994,-0.24839997752513376,0.59322303693056,1.5427036612523093,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.6531591454851194,-0.4671432705758436,0.9087634004837568,1.1325091139043302,1.166680045786446
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.3694516371652813,-0.4498193100198185,0.8216013681301941,1.420733032870725,1.3378173801584443
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.1353808119091171,-0.4926704095405778,0.4719138623499397,1.3323510161756786,1.1687628629485527
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.3398445479851528,-0.5699421563179907,0.5587931596523799,1.429379955479947,1.0998825909189929
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.7594436192189042,-0.6474004250267642,0.6343408622266598,1.5860269289799636,1.2436140993913902
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-0.6361727833996297,-0.3811004740036106,0.6467570174864914,1.717913747269817,1.3095600995106091
eep__BOP27_ndh-cydB__1,4.183073625388842,-0.2127038091811686,0.5795424806329965,1.7594917424831635,0.3092778452526268
eep__BOP27_ndh-cydB__2,3.1150267532135683,-0.2284839926857911,0.5830047350587346,1.7135416533399557,0.3388753467078942
eep__BOP27_nuoB-cydB__1,2.6430463276146874,-0.0732921933230859,0.7793213906795806,1.4104740428500442,0.7592784478263291
eep__BOP27_nuoB-cydB__2,1.0996239928237308,-0.1744571573184439,0.8418525340196368,1.4291254124240318,0.7204023475208725
DDB2__PD-005_BW25113_Batch_6h__1,-0.4626860750871749,-1.354046426789937,-0.12723029239772998,0.1657133333714924,0.18155822321439172
DDB2__PD-005_BW25113_Batch_6h__2,-0.2316241452209252,-1.527436919570019,-0.19715708438903512,0.2555046760002995,0.2983264327595414
DDB2__PD-003_BW25113_Batch_9h__1,-0.348673465439404,-1.4964380217996576,-0.16807586777489902,0.057138914985880085,0.12410438571799708
DDB2__PD-003_BW25113_Batch_9h__2,-0.6759962203004285,-1.0627154321717145,-0.15998061409660205,-0.4473723733649901,0.8117303995605933
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.153905269795543,-1.5544611851702292,-0.027134141818516252,0.6682779860454069,0.2640700302398784
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.366789378979788,-1.658712657261387,-0.17852551024006402,0.8231063430697585,0.1794903926417426
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.747545097042229,-0.974026745988592,-0.3223346990388993,1.275121961304757,0.5360570781308969
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.9579305241660387,-1.877234692156919,-0.142315246792732,1.3355140049548222,0.3800561083253502
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.072154064143196,-1.7815834691434187,-0.0021470405809242976,0.7453557922822203,0.3992883680917228
DDB2__PD-005_BW25113_Fed-batch_15h__1,3.767340532352202,-1.1730582682506279,0.2350709659175898,1.112257253758619,-0.0608244512669458
DDB2__PD-005_BW25113_Fed-batch_15h__2,3.005758696334349,-1.0157376928464457,0.2314675354999398,1.1932321694023358,-0.12214975488599222
DDB2__PD-003_BW25113_Fed-batch_21h__1,3.038218105139823,-0.9900210068725864,0.3617103437948988,1.2272122549562,0.21096539346346965
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.7429552697145776,-1.2151848886341572,0.5141217169364491,1.2853626913978484,-0.10655762219971264
DDB2__PD-004_del-basS_Batch_6h__1,0.1488160693318448,-1.175512809011055,-0.3925529624361753,0.7431252956392687,0.3719063055734093
DDB2__PD-004_del-basS_Batch_6h__2,0.0014042729137909,-1.042368907162846,-0.3297445270973629,0.9045138596724184,0.3277966279892546
DDB2__PD-004_del-basS_Fed-batch_6h__1,3.25417139830941,-1.176234746997519,-0.5282964282981357,1.2790576802394948,0.2084301936283328
DDB2__PD-004_del-basS_Fed-batch_6h__2,2.7881823435429736,-1.1659405974357293,-0.04672945896208347,1.1493857204674676,0.5928622902875063
DDB2__PD-004_del-basS_Fed-batch_15h__1,4.385360300840261,-0.7105609697208557,-0.18462207311152845,1.1189178688932842,0.12334801398207952
DDB2__PD-004_del-basS_Fed-batch_15h__2,4.129969619369645,-1.0044816942065156,0.11541921525898854,1.2502921061526404,0.18752449644239452
DDB2__PD-004_del-kdpE_Batch_6h__1,0.2467167838164357,-1.5299910509625143,-0.10203008187775353,0.6030402256135066,0.4040466391694935
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.5905937679051382,-1.23623982831473,-0.13771078535060433,0.7230831465671379,0.4173407090126275
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.0219804909522723,-1.7235861020112724,-0.30953429046660297,1.5076420071364518,0.14497496952373012
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.620428382991737,-1.8233674773938608,-0.20352765843154152,1.638965289672209,0.15183669538831698
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,4.2523947656593535,-1.5163153287065514,0.19855716077668184,1.0437064343758315,-0.002677980394226509
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,2.60609776891783,-1.3400210562554031,0.3785889334450516,1.4216308680243852,0.2416916635200224
DDB2__PD-005_del-phoB_Batch_6h__1,0.1358799692448282,-1.8250551232419399,-0.18690698319940324,0.6806069376601318,0.09210867090775032
DDB2__PD-005_del-phoB_Batch_6h__2,-0.2837659644451454,-1.5719443605525196,-0.22105351110348792,0.8072852636972172,0.0358173017019503
DDB2__PD-005_del-phoB_Batch_6h__3,-0.1252830425820784,-1.433922440316417,-0.14235715509988545,0.1926816704087706,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,-0.2344798580392838,-1.4993079977385555,-0.27939917001360826,-0.3409047031683965,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,0.5190894710732851,-1.3099019977671356,-0.2833164869874789,0.014706191595933229,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.629575039919224,-1.6657198971085352,-0.024235422345480373,0.8443684248996508,0.5669300518513438
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.236629402089546,-1.3890298858553158,-0.06170063906209222,0.774791679470443,0.20761532582634776
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.293570266069992,-1.56329995510864,0.431330570779684,1.0054410204461277,0.10439288476699816
DDB2__PD-005_del-phoB_Fed-batch_6h__2,3.205363833958956,-1.7508794616759484,0.0373685130868342,1.0510128581676683,0.6103921644394426
DDB2__PD-005_del-phoB_Fed-batch_15h__1,4.6880349556692025,-1.6254005574047126,0.24940911188163994,1.3623945037120162,-0.3773953979403153
DDB2__PD-005_del-phoB_Fed-batch_15h__2,3.861626434160726,-1.7823189591109188,0.2134181153241954,1.445379822762348,-0.1920951702025615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,3.594189127953409,-1.3368578944916079,0.33369608246568383,0.9567778869983616,0.27536616048789675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,5.256964147098824,-1.1901270206166537,0.2847021347030569,0.34254735966804617,-0.24516381536352586
DDB2__PD-004_del-qseB_Batch_6h__1,-0.3931029032624813,-1.2444961277609992,-0.12791638658763738,0.7783616519024239,0.5436454634895593
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.4828890045463408,-1.7767185908451868,0.0070327348853478355,1.1453313772708604,0.4116384782169593
DDB2__PD-004_del-qseB_Fed-batch_6h__2,1.948684700231562,-1.9969265960670761,0.14395110458813146,1.3494854333556692,0.4775605946870236
DDB2__PD-004_del-qseB_Fed-batch_15h__1,3.607564231825364,-1.4392052091769303,0.14349024146300948,1.27578709745584,0.15844253731117952
DDB2__PD-004_del-qseB_Fed-batch_15h__2,3.299489748052201,-1.7842038892453589,0.3342680715119659,1.4944362073084765,-0.16387380122226958
DDB2__PD-004_del-qseC_Batch_6h__1,-0.2826518135895188,-1.264986969625137,-0.1054807241193494,0.8645810675635399,0.501527734219259
DDB2__PD-004_del-qseC_Batch_6h__2,-0.0821844460025999,-1.3344459411928824,-0.1890055363379357,1.1208412157105716,0.598855331228231
DDB2__PD-004_del-qseC_Fed-batch_6h__1,2.4065073705831184,-1.9673559307513118,-0.20126649289716705,1.3933007965403768,0.14708219179059867
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.046887278656929,-1.6837863662099082,0.007007073388662022,1.67261804436661,0.2529881039159356
DDB2__PD-004_del-qseC_Fed-batch_15h__1,3.839921236657109,-1.4252743007096678,0.24433059166856094,0.9150883323775538,-0.06883684592664885
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.8696581004810264,-1.2851419849817385,0.41673648908845706,1.2704362953997703,-0.08543000672469248
DDB2__PD-005_del-qseF_Batch_6h__1,0.4747984330982928,-1.4965532492099038,-0.14804630641666705,0.27493734781988444,0.19822743947796265
DDB2__PD-005_del-qseF_Batch_6h__2,-0.9981795034186448,-1.27439191233334,-0.2472769860054029,0.7825180888975964,0.5064034831497253
DDB2__PD-003_del-qseF_Batch_6h__1,-0.7403259776051627,-1.3262704053095875,-0.04129063094139518,0.16232986887662015,0.3918769680585559
DDB2__PD-003_del-qseF_Batch_6h__2,-0.6893404491911868,-1.2063562673671921,-0.07120032371772211,0.4725972479371929,0.2934466433144625
DDB2__PD-003_del-qseF_Fed-batch_6h__1,2.201926223192621,-1.5421328809688788,0.07928259588675246,0.8996995148774154,0.3523019930299718
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.326026015860715,-1.677370446904745,0.09988668006863577,1.1727826062537758,0.4289772511055663
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.018979945601241,-0.9317637373409732,-0.054992720518960425,1.30427963087444,0.4492372525953172
DDB2__PD-005_del-qseF_Fed-batch_6h__2,5.077687489794501,-1.5471983596956749,0.10723371376415967,1.330002350099429,0.06416916311360765
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.47714916571373,-1.5940601361554148,0.06774821772418349,1.0320380412543455,0.6777552015290986
DDB2__PD-005_del-qseF_Fed-batch_15h__1,4.1203233891300055,-1.4886563819710201,0.1807957685003956,1.5703263962673972,-0.159336625095305
DDB2__PD-005_del-qseF_Fed-batch_15h__2,3.1361736636406388,-1.348576555544044,0.18100851105295668,1.434686013679741,-0.3087132721141845
DDB2__PD-003_del-qseF_Fed-batch_21h__1,3.3780526620660267,-1.4118404398379159,0.3843825596880919,1.0711666230611083,0.21835820981643472
DDB2__PD-003_del-qseF_Fed-batch_21h__2,3.6002566386047072,-1.299179038333892,0.3283143161117117,0.8016135412450999,0.489409345472481
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-2.382184028878564,-0.9746609080934654,-0.2055466339490284,0.8210914908912645,0.5905817912437197
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.1726869126633378,-1.3545345013129717,-0.12038482798851112,0.3347850891663704,0.6003682133953063
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.6256006298052454,-1.4141499123887833,-0.24527694177792905,-0.272506897069456,0.9743545234330852
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.45001883487525,-1.2352757368385978,0.06456324456686602,1.4675086700621789,0.4591615881882625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.599202553456272,-1.5642738938375895,0.04318616195255665,1.1064300412421808,0.6899601753877302
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,2.8669930445086904,-1.361653339364648,0.28437816260421656,1.157913408841729,0.040058529329487065
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.4942661172255653,-1.1256025290394387,0.18788840247316507,1.4067675492267604,0.12410355766624548
DDB3__PD-009_del-arcA_Batch_6h__1,-0.9141234736786265,-1.074394780469352,-0.15520693678349495,0.6486184472134564,0.07824051360645258
DDB3__PD-009_del-arcA_Batch_6h__2,-0.5007063965779289,-1.30942190574482,-0.11927548503423502,0.6349444091660672,0.1324433418049331
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.6465109405699343,-1.6624394635560142,0.3211525795468209,1.228273581252731,-0.04530550069802963
DDB3__PD-009_del-arcA_Fed-batch_6h__2,3.459870059899319,-1.4856682258226035,-0.17422284096607574,0.4072074366294274,-0.05781361532598873
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.872245554354638,-1.477615158741779,0.3068175092463843,0.6455798588329564,0.5316664129804582
DDB3__PD-009_del-arcA_Fed-batch_15h__2,2.550109792174353,-1.1852390083599014,0.3089395842630438,0.8142457004995993,0.36060665473846504
DDB3__PD-006_del-baeR_Batch_12h__1,-0.5536651127832574,-1.308357164519964,-0.07288080968497113,0.9630826887817836,0.15788204860884747
DDB3__PD-006_del-baeR_Batch_12h__2,-0.4222449997200996,-1.825279300471204,-0.1470714378044189,0.9812989972218508,0.21875742080960947
DDB3__PD-009_del-baeR_Batch_12h__1,-0.8366501523563588,-1.7145030089212066,0.0075413674833608715,1.289389358550569,0.13552269073871415
DDB3__PD-009_del-baeR_Batch_12h__2,-0.0660017140519817,-1.513867906914801,0.11000079547650364,1.581697120856813,-0.1385445673396113
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-0.1476729441927352,-1.4335859779664677,-0.44075017642119896,1.027837905438609,0.4683722118642546
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-0.6788233148793507,-1.5570022037072624,-0.3079824279256762,1.0958720307305343,0.4847476996556637
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.8216855520268704,-2.206251151214313,0.17096182082460487,1.1118249993235256,-0.3896334672430566
DDB3__PD-009_del-baeR_Fed-batch_12h__2,2.475753428434788,-1.6799270431015794,0.19735620347242036,0.8094663472372581,-0.4367307690346536
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.7061782810009871,-1.4845425353451962,0.17038086081004875,0.9035817392878708,-0.23676063052055876
DDB3__PD-006_del-lsrB_Batch_6h__1,0.6181415858506437,-1.5689571988167863,-0.08679694138112204,0.724963664453929,0.4455284935700874
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.1021262816840634,-1.637748188362348,-0.10651403429150186,0.5141865218816815,0.11163514457249056
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.172925663962717,-1.3192440414299726,0.3346811913157435,1.2344250271199293,0.1692360009839078
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,3.0152503729948474,-1.332915015582719,0.12320570534873987,1.3342229126970009,0.2130066468274343
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.3864039483527844,-1.6661946795802738,0.1671224798447568,1.0339775734384542,0.24172113319021984
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.277716601717923,-1.2354406052830784,0.3507109925052916,1.3956930736963908,0.1157430625196465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.280066277418142,-1.424094255361819,0.3958492591492941,1.1296002958991558,-0.2266710640529101
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.569094745122066,-1.6559573395627811,-0.009831828811623922,0.4214875669090148,0.2165097615457583
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.3408750785800178,-1.4913851582935704,-0.14523400895794936,0.587998990217466,0.2639177054202726
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,2.5521554984900967,-1.5343648597916593,0.1244005654382363,1.7083236898370355,0.3079769543317372
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,0.6882405171682702,-1.2723718883203752,0.0012933420484664284,1.2490962719460759,-0.2678232244879393
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,4.115588691728406,-1.6988733179602082,-0.04582048053983101,0.4936996980242743,-0.23965282423040435
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,3.1134942766602296,-1.257966107889648,0.2938071439648517,1.7444295273417172,-0.03829893522547678
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,4.4319377853857,-1.3758229558430637,0.18925140721970912,0.7668465462345999,0.18761505155631572
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.8478984728089674,-1.434482115758481,-0.07682126355774699,0.3213242974177408,0.19508849691483832
DDB3__PD-006_del-lsrR_Batch_6h__2,-1.0962612036895758,-1.3474911346136302,0.04568553531896491,0.6829203524012843,0.05431850497536495
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,4.092986571295435,-1.791261650826086,0.0695840261226941,1.1050889879204018,0.2991108003613672
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.0864298443202665,-1.8094728476678992,0.0951190132944717,1.2745778294770425,0.11288330768418753
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.755429654105768,-1.445419561721894,0.2481661791660663,1.4924034392223169,0.14355043103692644
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,4.2958225990027525,-1.4570728399573625,0.26532788482238345,1.082121715852093,-0.12524249884010175
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,4.448879980218917,-1.5536386595389515,0.2652297453274688,1.1540387896119029,-0.1954396973892667
DDB3__PD-009_del-luxS_Batch_6h__1,-0.6960365877446343,-1.5283607676252693,0.0936775819929636,0.6089119965491854,0.3410793775801082
DDB3__PD-009_del-luxS_Batch_6h__2,-0.4162914710670244,-1.4832296207432198,0.05667317704538455,0.3302843602770977,0.1881316753540148
DDB3__PD-009_del-luxS_Fed-batch_6h__1,0.6835650006529964,-1.0478987398296606,0.0986771612261439,1.284161288976792,0.20109356966181305
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.6975482779372366,-1.5604332930635831,-0.035116893204003574,1.546818598076337,0.21645340186508302
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.6164474874919024,-0.9994342445771248,0.1404617131644894,0.7247197072141578,0.2902636508167813
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.997809026960391,-0.896657224148103,-0.03093854772714621,0.6860726165877029,0.27072171715365023
DDB3__PD-006_del-rpoS_Batch_9h__1,0.0676559776312939,-0.4836081980926029,0.3819945803438571,0.9913329220408632,-0.04237541175904447
DDB3__PD-006_del-rpoS_Batch_9h__2,0.5636903798106587,-0.7302516906654883,0.44523928747676855,0.8284790877017052,-0.1875995441861722
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.1148758909710343,-0.9350324220889892,0.510032299376153,1.5241926434408448,0.1343894330506732
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,1.1406072061154773,-0.8288490926438126,0.6186371495562994,1.090535279776173,0.11082423667133412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,0.2457076430063675,-0.9463391101781964,0.5649106237720964,1.5334629530288881,0.0741300837486687
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,1.8848091336478672,-0.7624551437475056,0.3973577297010369,0.9868862842933376,-0.060073593333481064
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,1.2346818393420873,-0.4375525151626025,0.4309841373011185,1.0668627315154977,0.16123326890103584
DDB3__PD-009_del-tnaA_Batch_6h__1,0.1250752314108167,-1.6110145039558663,-0.1565078145665204,0.6768462003238138,0.22354432996996465
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,2.6187559750818328,-1.7548002645265592,-0.03326316906695581,1.2878030880477525,0.1898964818987885
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,3.931843228883102,-1.4381905918201516,0.2480537405512209,0.9258738309726268,0.09681948206213063
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.4725826820816845,-1.3412911743844873,0.2778554544661009,1.6580062854226745,-0.07468909190889228
