,A,CsgD,ihfB,MlrA,MqsA,CpxR,RstA,hns,BtsR,FliZ,Cra,rcsB,OmpR,BasR,Crp,RcdA
ecoli_00538,-6.5028754001,-2.829864153,0.059289785000000005,-1.158396182,-0.0587390325,-0.21611416700000002,-0.2759319595,0.52912561,-1.1653089385,0.1452735245,-1.2752378375,0.02746003,-0.5645627415000001,0.15818990300000002,0.088597729,-1.2233703895
ecoli_00539,-6.5370699968,-2.844402986,0.08908384500000001,-0.8113872870000001,-0.0232824875,-0.082546558,-0.3697275265,0.7043804,-0.9191551405,0.0240157735,-1.3016613505,-0.132439577,-0.3457720355,0.303900649,0.14973729300000002,-1.5156718535
ecoli_00540,-8.0416433334,-2.385200943,-0.518450237,0.643677841,1.1030449115,-0.09830068,0.7266543085,0.05035374,-0.7629238755000001,-0.2882124005,-2.2001054905,-0.526594366,-0.7109776945,0.253116774,-0.7757600000000001,-0.7110912485
ecoli_00541,-7.2148281655,-1.850949803,-0.47543456700000003,0.715712919,1.1973236114999999,0.074741134,0.6191755895000001,0.06585657,-1.1129810735,-0.29108487650000003,-1.8967164115,-0.39060369100000003,-0.6855604535,0.40762879900000004,-0.573824628,-1.0270414755
ecoli_00542,-7.2416235158,-2.147135995,-0.869744331,1.025094692,0.9844740795,0.36930657,0.3141795565,0.08244431,-1.0542604205,0.1687395625,-1.7169205225000002,-0.333473114,-0.5536962905,0.327145577,-0.910153037,-1.0915251555
ecoli_00543,-6.7372400922,-2.01938372,-1.050985093,0.9877514970000001,1.2828856635,0.064022961,0.2587362785,0.06150486,-0.9263163855000001,0.8812937275,-2.0475571795,-0.17135507,-0.46335067150000003,0.362990334,-0.9544832510000001,-1.2459426175
ecoli_00544,-7.7937769392,-2.6541148850000003,-0.72520451,0.041182105000000004,0.5654813895,-0.280740789,0.3125667405,0.22406956,-0.7298492635,-0.2636484335,-1.8932122595,-0.46964079200000003,-0.4968395995,0.371796246,-0.588176502,-1.4407166745
ecoli_00545,-7.9579129984,-2.326557249,-0.7641835720000001,0.37786728,0.8710513185000001,-0.08532294,0.2643134565,0.01661359,-0.8327277705,-0.5848069775,-2.0322037935,-0.486588489,-0.6864086805,0.18561723400000002,-0.8824148350000001,-1.2124081045
ecoli_00546,-7.7523453511,-2.993133004,-1.0700173099999999,-1.858122107,0.4636203505,-0.9518913410000001,-0.9031930985000001,1.31938493,0.2936447705,4.8719996205000005,-0.23276420750000001,0.48097724500000005,-0.42086532050000003,-0.6199016470000001,0.767703793,-0.8731549375000001
ecoli_00547,-8.877967538,-3.193586138,-1.103072573,-1.902972031,0.3537306625,-0.802893461,-0.8357376645,1.24802713,0.1484878295,4.6291143275,-0.0790302575,0.5870498740000001,-0.4211389655,-0.545798113,0.727341753,-1.3434238585
ecoli_00548,-7.7496776911000005,-3.125979547,-1.148855377,-2.016388905,0.5266973965,-1.357043704,-0.7167542765,1.00736174,-0.0280359385,4.6265108375,-0.2821213065,0.524893436,-0.4400979635,-0.875737387,0.616797033,-1.4760707145
ecoli_00549,-8.0183916956,-3.1445825960000002,-0.9061221570000001,-2.224988609,0.4336506785,-1.347713062,-0.6543369475,1.09908479,-0.5774542445,4.6347051215,-0.3493332925,0.5796157150000001,-0.33843450950000004,-0.7265869970000001,0.8796841830000001,-1.9604684095
ecoli_00550,-6.749840516,-2.933810123,-0.9090295740000001,-1.791767144,0.37325539350000003,-1.527095863,-0.5126890225,1.09254649,-0.0845318045,4.6072644765,-0.3047517495,0.741096748,-0.3674782145,-0.483758067,0.9722065830000001,-1.5169320795
ecoli_00551,-7.5160803728,-2.927663643,-0.6581965830000001,-2.070565926,0.5283296965000001,-1.193046502,-0.2865089645,1.38806858,-0.3399063545,4.5214728775,-0.2476662155,0.870467423,-0.3389386875,-0.548382567,1.096863553,-1.4958001645
ecoli_00552,-7.4491881835000004,-2.840095525,-1.130481859,-2.575691469,-0.5070984005,-1.47771221,-0.5930793885,0.73973953,0.0346397645,6.0331843835,-0.6445179135,-0.180312093,-0.49436997450000003,-0.553691477,0.40261139300000004,-1.2867161304999999
ecoli_00553,-7.609354557,-2.9756787840000003,-1.097951499,-2.248497177,-0.6936898365,-0.785425479,-0.5608399065,1.05477262,0.029021605500000002,6.0832468555,-0.6439962485,-0.277363293,-0.6613317755,-0.704782385,0.201186783,-0.7629628895
ecoli_00554,-7.4126225322,-2.522705726,-0.7678107230000001,-2.319818144,0.21356045950000002,-1.466998817,-0.31929759950000003,0.98252839,0.1865216955,6.0777447955,-0.4114107775,0.125724366,-0.0599289155,-0.769217527,0.613315693,-1.0319753615
ecoli_00555,-7.6394369663,-3.129319682,-0.501428296,-2.54367626,0.1167228005,-1.449036113,-0.23445466750000002,1.22590753,-0.0355063485,6.1334390155,-0.42328810250000004,0.26537994,0.0871951245,-0.406550552,0.806008833,-1.0037277045
ecoli_00556,-8.357405295,-2.869182552,-0.539670415,-2.248780637,0.4900664695,-1.324579038,-0.2908594625,1.35560079,0.1119748755,6.1773021765,-0.45309646750000004,0.397905679,0.4504798165,-0.47864357700000004,1.099164733,-0.5878050715
ecoli_00557,-7.758057089,-2.721199851,-0.418458545,-1.946529415,0.2660376535,-1.23478113,-0.0644689925,1.59672657,-0.0046665275,6.1525784625,-0.4707800525,0.28587723600000003,0.2388517745,-0.4959111,1.124829123,-0.6465358725
ecoli_00558,-8.1495950326,-2.7726966390000003,-0.859777644,-1.929958686,-0.42381958350000004,-0.40278552,-0.0549701005,0.44638784000000004,0.28797324750000003,4.6954317165,-0.3357135055,-0.39257555200000005,-0.9815056675,0.395450668,-0.037079376000000004,-0.5263871695
ecoli_00559,-8.7626024663,-2.396809869,-0.8969574320000001,-1.947716903,-0.7194200425,-0.345819074,0.029786299500000002,0.33690615,0.0530032895,4.4501148575,-0.2646260755,-0.421629876,-0.8233307955,0.41910024100000004,-0.11367244900000001,-0.36236089050000003
ecoli_00560,-8.3456694636,-3.324372665,-0.7157152090000001,-2.218381866,-0.4899431435,-0.34413902,-0.5800674025,0.18500819999999998,0.5777950285,3.8677752575,-0.4714697265,0.168850355,0.4461172425,0.7483699540000001,0.407816973,-0.28507564950000003
ecoli_00561,-9.4893439357,-3.248189626,-0.827818583,-2.067800714,-0.34216775450000003,-0.444044886,-0.4607248725,0.17453282,0.6385964655,3.9456143385,-0.4657785015,0.14740128200000002,0.4255260605,0.812414925,0.321498873,-0.2782405955
ecoli_00562,-7.8870888028,-2.938424608,1.084884585,-0.23628394700000002,0.8924319405000001,1.440088068,0.8545970535,1.23630888,-1.4399786445,3.0319808625,-1.4504610815,0.693664499,1.7410838805000002,1.574771031,0.963881143,-1.6236178165
ecoli_00563,-7.1616559956,-2.334056748,1.110534925,-0.32376308200000004,0.7610450535000001,1.489093841,1.0422978745,1.51723098,-1.3199882685,2.7255958705000003,-1.6301569775,0.572572808,1.4224337595,1.824602306,1.226371643,-1.6851583964999999
ecoli_00564,-3.5836643012,-1.369796316,-0.322763075,-1.920178093,-0.1033831035,-0.6644265690000001,0.3394311135,1.11599795,-0.30721948250000003,2.9865611355,-0.5235758025,0.024221793000000002,0.47401226350000003,-0.5154260380000001,0.654686623,-0.13678429250000002
ecoli_00565,-3.4372578223,-1.338411738,-0.293092475,-1.696463665,0.08474097850000001,-0.640859821,0.2061875115,1.00761418,-0.1696914205,3.1191059745,-0.5220146555,0.082099949,0.4087111955,-0.525299621,0.625724853,0.0348926565
ecoli_00566,-5.8870181659,-3.061462434,0.34716982500000004,-2.448026804,1.0044366485,-0.65691224,-0.7896194155,1.8599309499999999,-0.3287687275,4.3916831275,-0.6231376805000001,0.193654764,-0.1645234555,-0.207328218,1.494979073,-0.5688619955
ecoli_00567,-6.5775189435,-2.4400088,0.33392048500000004,-2.012126084,1.2053893505,-0.6743788380000001,-1.0066463165,1.96775104,0.0644090465,4.3032889135,-0.5908580925,0.23725348000000002,-0.21765818750000002,-0.132361739,1.442336843,-0.7860437295
ecoli_00568,-3.5153707388,-1.297838474,-0.291864605,-2.161573395,0.1327273775,-0.7224240620000001,-0.12353380550000001,1.34722826,0.2354115985,4.5657399325,-0.1770220055,-0.018931347,-0.0136001755,-0.8846614810000001,0.607936503,-0.3635073395
ecoli_00569,-3.6433086262,-1.687358813,-0.29224345500000004,-2.399262401,0.1879208845,-0.652691148,-0.0148995645,1.33282406,0.10050687950000001,4.5776807925,-0.2878558855,0.007738471,-0.0333499035,-0.814220409,0.622877623,0.0480587685
ecoli_00570,-4.235654426,-1.727698142,-0.465235485,-2.129196148,0.0150086695,-0.8244349660000001,-0.0242366995,1.06043573,-0.1939775275,3.8998293805,-0.24676026250000002,0.12266800200000001,0.7515747595000001,-0.6779306900000001,0.496195963,0.036822719500000003
ecoli_00571,-3.8525557457,-1.669544852,-0.483834904,-1.9096852640000002,0.0086307185,-0.8788530720000001,0.0992327905,1.0595746,-0.06528568750000001,3.7543655805,-0.2626083105,0.133007561,0.8156543825,-0.601807388,0.602191523,-0.23980054350000002
ecoli_00572,-6.2490774824,-2.349723985,-0.230275895,-1.391357714,0.8363840095,-1.1990032,-0.3913714545,1.54486479,0.36299897950000004,3.3186759715,-0.6754330605000001,0.29634117800000004,-0.2708254905,-0.560496777,0.625901413,-0.5911995895000001
ecoli_00573,-6.3515284262,-3.098285971,0.08051488500000001,-1.7424887199999999,0.8171239155000001,-1.097997181,-0.5614735365,1.70512787,0.2142195255,3.3385111485,-0.6373685925,0.402945137,0.029663797500000002,-0.22212119400000002,1.045357503,-0.7717685635
ecoli_00574,-4.3490955527,-2.144703646,0.414410155,-2.285309695,0.0860476965,-0.7984064270000001,-0.0407656255,1.48876575,-0.0205855275,6.2727662095,-0.5634520925000001,0.9364090860000001,0.2290557035,-0.46201383500000004,1.6003325529999999,-1.0270932845
ecoli_00575,-4.6107905924,-2.216950673,0.420775255,-2.152981646,0.0255166975,-0.9186238860000001,-0.2064605905,1.49046411,0.0750190335,6.3423666845,-0.5936830155,0.930585838,0.3939036555,-0.298020954,1.598090103,-1.2358736535000001
ecoli_00576,-6.4510225733,-2.744989594,-0.091196495,-2.521428519,-0.6008713155000001,-1.338775762,0.2009686325,0.42324306,-0.010828454500000001,4.9774162605,0.0812509235,0.69924909,0.35347008950000003,-0.600998754,0.982030343,-1.4312735875
ecoli_00577,-7.4245046461,-2.692479982,0.18637689500000001,-1.7319333330000002,-0.44216242050000004,-0.9996017170000001,0.2292188545,0.92268259,0.2565421305,5.3062784745,0.1340662715,0.6106761580000001,0.6923040855,-0.268488137,1.277154773,-0.6915657365
ecoli_00578,-7.4710757803,-3.181243372,-0.25625172500000004,-1.358898153,-0.6705801885,-1.028504869,0.3717382745,1.07680213,0.7469719555000001,5.6031470955,0.13120154350000002,0.5461625520000001,0.5932005885,-0.21063431900000001,1.232406513,-0.4499740695
ecoli_00579,-9.4576604999,-5.3719567470000005,0.16089092500000002,-1.060516581,-2.9400867125000003,-0.7094920060000001,0.6621092215000001,0.67513225,0.21554016650000002,4.9246168095,0.44656925750000004,0.029371618000000002,0.4938735415,-0.205541256,0.6953416530000001,0.0233837855
ecoli_00580,-5.6114643702,-2.159701006,-0.5423704530000001,-1.512098511,-0.2558857835,-1.2147598880000001,0.009039601500000001,1.0768153,-0.1288329605,5.2989215505,-0.0739377235,0.8781550250000001,0.1774513135,-0.40755303400000004,1.004531303,-0.2954510355
ecoli_00581,-6.5322229726,-2.294911116,-0.41065191500000003,-1.4667899100000001,-0.2722386095,-1.203290671,-0.17108866450000002,0.95867048,-0.4933499115,5.3894199985,-0.2845179285,0.8848120570000001,0.0925202165,-0.600124577,0.830057743,-0.6666471865
ecoli_00582,-1.9559475455,-0.561392,0.556681175,-0.84409027,0.43179472950000003,-0.265056086,0.2099664515,1.4037885700000001,-0.2433775165,2.1624249325,-0.6032428495000001,0.42427421200000004,1.3234660575000001,0.517232641,0.46653734300000005,0.0532277545
ecoli_00583,-3.124607115,-1.04528728,0.044054445000000005,-1.134043932,-0.029582213500000003,-0.42669073700000004,0.2951152985,1.28308702,-0.5208645995,1.9310703275,-0.46701283250000003,0.314493897,0.8835176765,0.053973467000000004,0.224964563,-0.0201676845
ecoli_00584,-5.6753213058,-1.87545315,0.150418815,-2.125091927,0.6550438065,-0.270121655,-0.8941845995000001,2.33533651,-0.5752811095,2.5829394695,-1.4705291445,0.302860752,-0.41598979350000004,-0.16096686000000002,1.323272493,-0.6321456845
ecoli_00585,-5.6448100001,-1.506624868,0.296173185,-2.216566846,0.8467310445,-0.29327224100000004,-0.9063511215000001,2.38016355,-0.35747756950000004,2.5430169635,-1.5110344755,0.353911556,-0.0917576605,0.013286936000000001,1.432955703,-0.8633558345000001
ecoli_00586,-3.1839584951,-1.371149648,-0.39758026500000004,-2.132031493,0.4213168715,-0.794605279,-0.2624759205,1.09876666,-0.2263164915,2.8368208955,-0.7193799725000001,-0.18871601300000002,-0.2669238805,-0.762034304,0.225153443,-0.37326725850000003
ecoli_00587,-4.0621935732,-1.4710089640000001,-0.7291996590000001,-2.284716175,0.1261174515,-0.813783963,-0.2715421545,0.47334449,-0.3320836655,2.9587674985,-0.6490187325,-0.008618814,-0.0935791655,-0.730816927,0.48006017300000003,-0.7194575855
ecoli_00588,-4.8134086697,-1.743946779,-0.535026925,-2.136955976,0.2052688635,-1.006842825,0.1023766435,0.65640274,-0.48510054150000004,1.5656788215000002,-0.4738400555,0.167149149,1.0768284255,-0.624848548,0.43674846300000003,-0.7441034575000001
ecoli_00589,-3.9441904845,-1.59534579,-0.47481011500000003,-1.844159639,0.4201907755,-1.146121334,0.1103728935,0.71332876,-0.3630610395,1.7100671035000001,-0.46078631950000004,0.185445564,0.9807189155,-0.7940913980000001,0.46680216300000005,-0.1452433665
ecoli_00590,-7.098748071,-1.812284352,0.676957735,0.348019067,0.8394734895,-0.24209886,0.8873727415,1.8309453100000002,-0.6162487795,-0.0095887455,-1.6813225135,-0.029425394,0.3895619275,-0.057164811,0.390658013,-1.3852169245
ecoli_00591,-6.6599849681,-1.547034301,0.760018115,0.38320385500000004,1.1024419015,-0.09444603300000001,1.1117495805,1.9450377699999999,-0.9828029795000001,0.10069734250000001,-1.9262534625,0.021235808000000002,0.5229948585,0.165911985,0.545242793,-1.7852858655000001
ecoli_00592,-5.6762482364,-1.892986117,0.732289525,-1.659168793,0.048287606500000003,-0.5579585380000001,0.6242504505,1.9550789,-0.1937309375,4.2895514725,0.0729017255,0.34541262500000003,0.4260437355,0.061558383,0.982287223,-1.6545615505
ecoli_00593,-6.3252195901,-2.078824562,0.43077015500000004,-2.397428714,-0.2498620055,-0.7329360370000001,0.2388557175,1.2597828500000001,-0.1802237485,4.3863470585,0.0301951285,0.024017674000000003,0.4442481065,0.029510449,0.887445543,-1.1850851615
ecoli_00594,-7.1422817517,-2.250424127,0.394077915,-1.817742301,-0.1340671295,-1.144182265,0.0247496655,1.25077024,-0.8763497165,3.8384633675,0.0068234285,-0.004775125000000001,0.6090759255,0.047049355,0.5704754430000001,-1.0115924825
ecoli_00595,-6.1079359842,-2.27203601,-0.033236975,-2.11779559,-0.1788879015,-0.96293492,-0.4170518335,1.2731067600000001,0.0682589705,3.8712136995,0.008452494500000001,0.10704741400000001,0.6333345325,0.014987763000000001,0.592155203,-0.5485436665
ecoli_00596,-5.5826586779,-2.206788477,-0.08328756500000001,-2.106553526,-0.2679388115,-1.134663958,-0.1776091715,1.08535662,-0.5206873965000001,3.7038039345,0.0652730285,0.15077890600000002,0.16792983150000002,-0.394028977,0.307201803,-1.1698246455
ecoli_00597,-7.0677629217,-1.946564728,-0.444519447,-1.70682966,-0.1872501125,-1.354651705,-0.2528530565,0.94057974,-0.4086233965,3.3812081035,-0.07703132950000001,0.18512466700000002,0.3328173975,-0.07198140700000001,0.42239436300000005,-0.7907563545
ecoli_00598,-8.840834578700001,-3.269234934,0.360943715,-2.079014669,-0.3623821095,-0.8615780380000001,-0.047943122500000004,0.71112224,-0.5369657325,3.5199586295,0.2977637655,0.18834589300000001,-0.0243620885,0.22551517000000001,0.6522730330000001,-0.3513664905
ecoli_00599,-9.2174282109,-3.414583662,-0.0008650550000000001,-1.789607046,-0.3006839215,-1.275977136,-0.0541557145,0.28246794000000003,-0.0166684055,3.5174003115,-0.2856802855,0.284606218,-0.07375715050000001,0.126832672,0.25258847300000004,-0.1210797185
ecoli_00600,-8.640593793,-2.708291044,-1.239469425,-1.32727171,-0.3372954215,-0.42611916800000005,-0.1692612605,0.457156,-0.4305525015,1.9483701465,-0.5243826455,-0.24527494300000002,-1.4451295705,0.018613652,-0.387833971,-0.8820605215
ecoli_00601,-8.4194348357,-2.776459289,-0.906114233,-1.416447971,-0.5301609945,-0.425439143,-0.2202109315,0.14308002,0.18775837750000002,2.6010614204999998,-0.6817049615,-0.51858454,-1.3239891955,-0.11487258600000001,-0.184451325,-0.5913321425
ecoli_00602,-7.9180531434,-2.426486989,-0.664380941,-1.479836855,-0.10229473750000001,-0.48462598700000004,0.0371093245,0.3752066,0.5384734595,1.9597785615,-0.7486143145,-0.189959081,-0.9128668615000001,-0.099645936,0.006036631000000001,-0.8280754325
ecoli_00603,-8.0955323886,-2.644273523,-0.751543803,-1.4487873150000001,-0.033245539500000004,-0.8339006470000001,0.1315093155,0.33776968,0.6929454595,1.8019768004999999,-0.8642061935,-0.334881087,-0.9064301005000001,0.009850473,0.018638846,-0.8457066935
ecoli_00604,-6.7522430225,-1.7631611870000001,-0.582283069,-0.6262085890000001,0.0813622055,-0.38330796300000003,0.1668979055,0.6383114400000001,-0.18136852250000002,1.2913157815,-0.4865923955,0.079602692,-0.5292371515000001,0.12353311300000001,0.231216303,-0.5963022575
ecoli_00605,-8.1972654134,-2.560979519,-0.6685993090000001,-1.390981648,-0.33136822450000003,-0.7242027750000001,0.26660198150000003,0.41755462,0.8766355185,1.4510642755,-0.7176516725000001,-0.20517405600000002,-0.6280985665000001,-0.116795877,-0.144563632,-0.9436308145000001
ecoli_00606,-6.0955537036,-1.738703014,-0.8101516240000001,-1.8928100950000002,-0.25895247250000003,-1.49600563,-0.6545170995,0.8766619999999999,0.8631288895,2.8478255605,-0.5937339485,-0.246179327,-1.9049382725,-1.179443952,0.079864026,-0.6002969775
ecoli_00607,-4.8778875584,-1.420481102,-0.821579228,-1.867761808,0.2788922075,-1.145333644,-1.0112066755,1.16672583,0.3563163385,3.1004866835,-0.5820296405000001,0.081303809,-1.1735218105,-0.345681273,0.7592634930000001,-0.7713920565
ecoli_00608,-6.1954367841,-2.137837174,-0.6815045200000001,-0.890395869,-0.2861146585,-1.353561545,-0.39830268350000003,0.7972745,1.1154521505,0.6307790135,-0.8990815385,-0.157040547,-1.6108046704999999,-0.998217754,0.17330999300000002,-0.8643051735
ecoli_00609,-4.0803901667,-1.24632331,-1.030650892,-1.1465019,-0.1441207005,-1.1329084,-0.26717979950000004,0.95291099,0.5367200085,0.15890882650000002,-1.1276856055,-0.090494508,-1.2235043955,-0.668867089,0.429255013,-1.1106241625
ecoli_00610,-3.9219405346,-1.10825433,-0.91410638,-1.1986577,0.0125590305,-1.149695115,0.013064813500000001,0.9564236500000001,0.7094978385,-0.2010703725,-0.8359586505000001,0.104286762,-0.9203871975000001,-0.566455779,0.557660793,-0.7197607135
ecoli_00611,-4.7288471341000005,-1.318670979,-0.396619785,-0.144219612,-0.12055505350000001,-1.003542282,-0.0640432765,1.23767677,0.9310932505,-0.4965128915,-0.6881410185,-0.175387598,-0.7372251495000001,-0.405082296,0.305956793,-0.8812940725
ecoli_00612,-4.7001657512,-1.383793785,-1.143270606,-2.209505608,-0.0237482615,-1.49752867,-1.7663826155,0.34154037,-0.1823789275,-0.0644245145,-1.1326019405,0.321993949,-0.8399361405,-0.756983336,0.860010453,-0.9552675435
ecoli_00613,-4.5361770356,-0.8059999950000001,-0.5396704520000001,-2.330857657,0.2016243235,-1.27602948,-1.9985378625,0.6891459,-0.8146529105,-0.6051734715,-1.5382685365,0.36121000400000003,-0.5951374625,-0.496389524,0.9657211630000001,-1.0140607315
