,A,Fnr,NikR,RpoN,NarL
ecoli_00579,8.0188974349,-0.683897696,-0.083231527,0.9801124235,-1.3911057425
ecoli_00580,6.1236053617,-0.948053416,-0.7705738,0.4538583305,-2.0511425955
ecoli_00581,6.0370996937,-0.945781996,-1.021251271,0.35690732350000004,-2.0115204375
ecoli_00582,1.5534699197,-0.6740969290000001,0.060249174,-0.0891468405,0.0029001995
ecoli_00583,1.5960764110999999,-0.770029595,-0.07888129,-0.2798599835,-0.2337367725
ecoli_00584,2.5979270817,-1.033200047,-1.5967104120000002,0.1578808705,-1.7621037474999999
ecoli_00585,2.3854213676000002,-1.203083779,-1.344448501,0.10576513450000001,-1.6079884075000002
ecoli_00586,1.8960785948,-1.047631244,-0.250882686,-0.6761855845,-1.2436705785
ecoli_00587,3.2735999055000002,-0.9799620080000001,-0.52239041,-0.4184855695,-0.7916602025
ecoli_00588,2.2242446695,-0.89488495,-0.20180161800000002,-0.0264383985,-0.8817618315
ecoli_00589,2.4141702907,-0.9689770120000001,-0.28504482000000003,-0.0546527225,-1.0448200935
ecoli_00590,0.6585736754,-0.641609003,-3.13849022,0.5829297555,-1.2761237975
ecoli_00591,0.359448508,-0.582725383,-2.539898538,0.5613484905,-1.2702009665
ecoli_00592,6.0688164233,-1.900315751,-1.170399127,-0.14981532150000001,-0.8314362335000001
ecoli_00593,6.31595648,-1.906916504,-1.010062665,-0.1837448455,-0.9146237705
ecoli_00594,5.7007854648,-1.496060902,-0.950954594,-0.0036341635000000003,-0.4885653425
ecoli_00595,6.4731367272,-1.77884102,-1.02019985,0.1658283905,-0.7313105465
ecoli_00596,6.7199900622,-1.362481013,-1.230014851,0.0205433285,-1.2248396305
ecoli_00597,5.2562829527,-1.310339443,-1.764238942,0.21667420850000002,-1.2484746125
ecoli_00598,7.7616968036,-0.630128715,-0.5916062120000001,0.0112280895,-1.1090555945
ecoli_00599,6.2347515618,-0.791538139,-1.473583239,-0.36405524850000004,-0.9898636015000001
ecoli_00600,4.3626622254,0.808790208,-1.972530786,0.3111515255,-2.1821245595
ecoli_00601,8.9652569607,-0.15626136300000001,-0.9759074600000001,-0.1095378275,-1.8952417805000001
ecoli_00602,7.1213729264,0.052103735000000005,-1.34429171,0.20060357350000002,-2.3755801425
ecoli_00603,8.1030895701,-0.18145813,-1.134598831,0.2044626135,-2.0647630665
ecoli_00604,3.9655043792,0.812325618,-1.5429870330000002,0.7214413065,-2.5820372785
ecoli_00605,7.7540874223,0.179824972,-1.450126086,0.47509002450000004,-2.2520674645
ecoli_00606,4.8317576174,-0.8299582590000001,-2.234450504,-0.0012772825,-2.4249442675
ecoli_00607,6.4776554409,-0.8454112730000001,-1.550362861,0.5333985945,-1.6811806305
ecoli_00608,4.7763739461,-0.647607354,-1.758954627,0.43752258250000003,-2.4917287645
ecoli_00609,6.0065711685,-0.612683498,-1.769795035,0.6292353135000001,-2.3300522655
ecoli_00610,5.9154176906,-0.618440988,-1.4778479610000002,0.6935646275,-1.8987000375
ecoli_00611,6.2224438026,-0.6966102150000001,-0.613526047,0.7096221445,-1.5359188824999999
ecoli_00612,7.7821229562,-0.240071578,-0.49132522500000003,0.5490633515000001,-1.8181148945
ecoli_00613,5.325585374,-0.594975123,-1.760150499,0.38270378250000003,-2.0019324365
ecoli_00614,6.6172238324,-0.596275301,-1.45034998,0.5317026175,-2.3994855025
ecoli_00615,6.6869772013,-0.163952428,-1.780417547,0.32177281750000003,-3.0048782075
ecoli_00616,5.9676455606,-0.109945651,-1.340404847,1.0387586395,-2.1174233595
ecoli_00617,4.5738510671,-0.35768003600000003,-2.230966709,0.7807106995,-2.5786150995
ecoli_00618,2.1458422532,-0.654336129,-0.465705682,-0.6619373595,-0.7388326665
ecoli_00619,2.4598715359,-0.677531934,-0.33635000200000004,-0.6886624015,-0.6087178795
ecoli_00620,0.31466069700000004,-0.275686384,-0.024872427000000003,0.3639911735,0.7133759505
ecoli_00621,0.7114602160000001,-0.23889179400000002,0.033534605,0.4181526745,0.7126471465
ecoli_00622,2.3158803329,-0.460226424,0.531569825,-0.3027139525,-0.5945350325000001
ecoli_00623,3.0394918814,-0.44076187600000005,0.5223216310000001,-0.2294121175,-0.6742076345
ecoli_00624,3.4316610493,-0.39054706100000003,0.060162556000000006,-0.6752084325000001,-0.4257732785
ecoli_00625,3.1479468259,-0.33950688700000003,0.030451909000000003,-0.7001562895,-0.6019739855
ecoli_00626,2.0822617626,-0.43615873400000005,0.322166045,-0.6758072755,-0.8740727555000001
ecoli_00627,2.27584557,-0.46865413,0.150669189,-0.6667562165,-1.0234973265
ecoli_00628,4.9650962415,-0.403988891,-0.42551829300000005,-0.2244549285,-0.5740491795
ecoli_00629,5.5572350747,-0.444489053,-0.6738687720000001,-0.23038316350000002,-0.5252165025000001
ecoli_00630,1.6912867561,-0.5007945340000001,0.409520533,-0.4698841735,-0.37165977650000004
ecoli_00631,1.7029503164,-0.5053284840000001,0.609471308,-0.34259508050000004,-0.2293440545
ecoli_00632,2.3678598567,-0.466470657,0.517245894,-0.34609081950000004,-0.4059400895
ecoli_00633,1.8534136380000001,-0.37675922300000003,0.549005712,-0.29315443950000003,-0.31513347350000004
ecoli_00634,2.2919778748,-0.500119204,0.43974561,-0.4103532495,-0.1439362855
ecoli_00635,2.0306323308,-0.415345976,0.48915317700000005,-0.4097902645,-0.0009237545
ecoli_00636,1.8666857443,-0.511825053,0.522953992,-0.010625480500000001,-0.0439821275
ecoli_00637,2.219153745,-0.31485701400000005,0.772208863,0.1026944045,0.0959938335
ecoli_00638,2.7759097378,-0.482160317,0.47670904000000003,-0.3790837845,-0.5080616015
ecoli_00639,2.9259586712,-0.40976297300000003,0.47561183100000004,-0.3653819715,-0.4949952145
ecoli_00640,3.2747355885,-0.630122988,0.055154239,-0.0390298085,-0.1909754655
ecoli_00641,3.6573143358999998,-0.638148942,-0.28098499,-0.0708471245,-0.061367065500000005
ecoli_00642,2.2393145416,-0.298386825,0.296971978,-0.1678207175,-0.2000554125
ecoli_00643,2.044885368,-0.38006166300000005,0.20399856200000002,-0.1215239885,0.0814828725
ecoli_00644,2.9132861185000003,-0.40089768800000003,0.267442269,-0.2834546405,-0.4023656715
ecoli_00645,3.3603234386,-0.42101342,0.28400303800000004,-0.2936915055,-0.5218830955
ecoli_00646,3.2372414989,-0.5254932990000001,0.6087621510000001,-0.1554430345,-0.44880965450000004
ecoli_00647,4.3466073365,-0.743997498,0.500316949,-0.1909206545,-0.4797649875
ecoli_00648,3.677188219,-0.46272072300000006,0.311796369,-0.4381272775,-0.4959027615
ecoli_00649,3.2726369353,-0.420530377,0.338924088,-0.5072351155,-0.5030244975
ecoli_00650,2.4272754909,-0.454985071,0.619997608,-0.3236103265,-0.6399381775
ecoli_00651,3.5758690211,-0.497514312,0.452011769,-0.3152281775,-0.8038166895000001
ecoli_00652,1.7816753338,0.022332146,-0.13957782400000002,0.3772275345,0.1767243155
ecoli_00653,2.624124611,-0.17518171200000002,0.50172277,0.4713452045,0.1779742685
ecoli_00654,3.2605510235,-0.48296065600000004,0.44198224500000005,-0.49914643150000004,-0.46420169650000004
ecoli_00655,3.2829109981,-0.402594561,0.12472456500000001,-0.5765470325000001,-0.5092591385
ecoli_00656,2.7716870919,-0.3763032,0.38398677600000003,-0.2218257805,-0.48001811650000004
ecoli_00657,3.0208012276,-0.42449361100000005,0.42794186300000003,-0.26260565550000003,-0.48527572150000003
ecoli_00658,3.3826984505,-0.43643012200000003,0.08689744,-0.5524234145,-1.0967243425
ecoli_00659,4.5847459077,-0.5736641880000001,-0.089222487,-0.6181498235,-0.9809825245
ecoli_00660,1.6300518084,-0.125359269,-0.10693251100000001,-0.2863432065,-0.3183766275
ecoli_00661,1.7186064574,-0.087385535,-0.22589741100000002,-0.2234836775,-0.3063947875
ecoli_00662,2.8767681044,-0.329506452,0.38731617500000004,-0.5789815825,-0.7407224925
ecoli_00663,2.9316335307,-0.42721245100000005,0.17643813600000002,-0.6365236015,-0.7195519345
ecoli_00664,1.7185346119,-0.040118541,-0.22603963600000002,-0.3627711165,-0.3692697815
ecoli_00665,2.0910843612,-0.089151637,-0.283045168,-0.3556979195,-0.4899277475
ecoli_00666,1.7789011312,-0.45094076,0.409192479,-0.3680545135,-0.5297338445
ecoli_00667,2.1906620089,-0.25446565200000004,0.15590467400000002,-0.2477449405,-0.5399660135000001
ecoli_00668,0.7142220817,0.081208522,-0.45520994800000003,0.1857449145,0.4352442445
ecoli_00669,0.7808898805000001,-0.36300764,0.27625489200000003,-0.1397556565,0.6075804585
ecoli_00670,1.9529434256,-0.457813974,0.9033731760000001,-0.2050005615,-0.26073173050000004
ecoli_00671,1.7773237894,-0.416483586,0.784757699,-0.2403741175,-0.2792831045
ecoli_00672,3.2140791338,-0.911700291,0.138957921,-0.5625685945000001,-0.7889837015000001
ecoli_00673,2.7493969449,-0.326153116,-0.10841892600000001,-0.20587615450000002,-0.2934833025
ecoli_00674,1.7803323372,-0.417527969,0.533475657,-0.6013450635,-0.5418198755
ecoli_00675,2.3843590046,-0.350991349,0.391328966,-0.5111193215000001,-0.5107075375
ecoli_00676,2.9898911347,-0.39319892100000003,0.245995454,-0.4546311475,-0.6138434605
ecoli_00677,2.8863016926,-0.40912006900000003,0.289778686,-0.47544337550000004,-0.6652457935
ecoli_00678,1.5967582938,-0.486733729,0.805053745,0.0990366065,0.39723650250000003
ecoli_00679,0.8811211017,-0.540014471,0.45293601400000005,-0.0413608685,0.5434466145
ecoli_00680,3.5048323314000003,-0.341437437,0.588856153,-0.3635768115,-0.21983520550000002
ecoli_00681,3.834085515,-0.278014552,0.061517699,-0.38040332450000003,-0.1407958105
ecoli_00682,1.7254559269,-0.554256646,0.7105205330000001,-0.3731952155,-0.27608475250000003
ecoli_00683,1.6792029091,-0.5038226680000001,0.547302321,-0.28678619050000004,-0.1258541755
ecoli_00684,4.1942714797,-0.557847917,0.023509907,-0.5622381075,-0.7044672035
ecoli_00685,4.3886943429,-0.462101802,-0.004072327000000001,-0.5448340115,-0.6702064145000001
ecoli_00686,3.1449767771,-0.361514938,0.22388101800000001,-0.5518908805,-0.8203616895
ecoli_00687,3.50735655,-0.25580899,0.00384834,-0.6164907045,-0.5814454735
ecoli_00688,2.5897782711,-0.39788874500000004,0.200435833,-0.4496087445,-0.7457907865000001
ecoli_00689,2.7711764082,-0.392249092,0.23858110100000002,-0.49740478050000003,-0.8047283165
ecoli_00690,1.9913763386,-0.444479887,0.684523938,0.3518467965,-0.0115159385
ecoli_00691,2.2980379647999998,-0.440878498,0.5975593370000001,0.4238499325,-0.0330519685
ecoli_00692,1.5908213992,-0.286424479,0.592800415,0.35059642350000003,0.1118509315
ecoli_00693,1.7707163046,-0.08273235300000001,-0.045283068,0.3138272545,0.10091024750000001
ecoli_00694,1.3931179796,0.15455127,-0.31780582700000004,0.3502177365,0.2887766645
ecoli_00695,1.1971129329,0.07042016200000001,-0.973206718,0.4558035455,0.3286167855
ecoli_00696,1.7291930404,-0.172748066,0.561177911,0.3690663845,0.2604318435
ecoli_00697,1.9158021818000002,-0.433783454,0.667955501,0.3895514205,0.1447961075
ecoli_00698,3.0216641037,-0.317963561,-0.030055315000000003,-0.6220706795000001,-0.6503718575
ecoli_00699,3.3949163202,-0.187636618,-0.077079509,-0.6767325695,-0.5710341855000001
ecoli_00700,2.4654197782000002,-0.426911403,0.41141123300000004,-0.49460908750000004,-0.8034015285
ecoli_00701,3.2128544618,-0.374873799,0.253554341,-0.4172348825,-0.5989118515
ecoli_00702,2.2268953166,-0.404417173,0.625181293,-0.1512001095,-0.1505094955
ecoli_00703,2.9552085862,-0.444723462,0.349316346,-0.0181514145,-0.1335955445
ecoli_00704,2.7901305545,-0.428602874,0.563740915,-0.2972588865,-0.5705627095
ecoli_00705,2.724226762,-0.37812269,0.694731365,-0.2248034465,-0.5225363465
ecoli_00706,3.1199565953,-0.449602194,0.216607833,-0.8157619265,-0.8298738905
ecoli_00707,3.7080997087,-0.503153504,0.25661928300000003,-0.7753620785,-0.8771755675
ecoli_00708,3.0054595355,-0.504442709,0.440148674,-0.33266990550000003,-0.7726151815000001
ecoli_00709,5.1015817706,-0.505781927,0.33947634,-0.32475625150000004,-0.6505942795
ecoli_00710,3.5888468382000003,-0.487620437,0.49296046800000004,-0.45473696150000004,-0.49015808050000004
ecoli_00711,3.3304180229,-0.440656914,0.38968805,-0.4467050085,-0.4109330295
ecoli_00712,2.4109838196,-0.37519571700000004,0.559917014,-0.1882296565,-0.3145941465
ecoli_00713,2.4307699379,-0.39368933300000003,0.560483928,-0.062310198500000004,-0.4172287685
ecoli_00714,1.3682807374000001,-0.017957380000000002,-0.140080398,0.2519647185,0.3807883595
ecoli_00715,1.2238054995,0.065247204,0.028345224000000002,0.2920224275,0.3210873535
ecoli_00716,1.8039506138,-0.359452357,1.133645121,-0.28184503850000003,-0.0222282705
ecoli_00717,1.9741197914000002,-0.830568478,0.15993052400000002,-0.8375191875,-0.3838881335
ecoli_00718,1.3522018286,-0.9610595980000001,0.042966584,-0.8755422445000001,-0.4706912815
ecoli_00719,1.8702757223000002,-0.9317755310000001,0.12089724800000001,-0.8478276895,-0.3814748985
ecoli_00720,1.6099039141,-0.968537508,0.021274246,-0.9475169255,-0.5828621515
ecoli_00721,1.7143587798,-0.9813371310000001,0.227180868,-0.8894887965,-0.3574557165
ecoli_00722,2.0929520929,-0.462809046,0.10376457300000001,0.0065715535000000005,0.0334709255
ecoli_00723,3.6954725841,-0.16406430800000002,0.084096501,0.2952120125,0.1653592395
ecoli_00724,2.9040775189,-0.428273263,1.086454594,0.0335448455,0.1535600155
ecoli_00725,1.2797640506999999,-0.763997408,0.527862865,-0.3289632545,-0.0510011605
ecoli_00727,0.30381264890000004,-0.7069345330000001,0.514460907,-0.1639050735,0.3477169765
ecoli_00728,1.0279182245,-0.32058263600000003,0.9906517300000001,0.007994069500000001,0.0847816115
ecoli_00729,2.0766408328,-0.846577046,0.24214278200000003,-0.40173492250000004,-0.0701452225
ecoli_00730,1.1775806483,-0.45959830300000004,0.7063011730000001,-0.3176374205,0.06682618650000001
ecoli_00731,2.7428805919,-1.119133921,-0.715279988,-0.9078056795,-0.49490475250000004
ecoli_00732,2.846942985,-1.059300256,-0.367726741,-0.8691407145000001,-0.4233367555
ecoli_00733,1.9387811107,-0.22886420100000002,1.026373905,-0.0448260425,0.0965427135
ecoli_00734,1.3120226225,-0.698604067,0.18873867200000002,-0.5316725625000001,-0.1690726395
ecoli_00735,1.0759070963,-0.39119517,1.150335222,-0.13411185050000002,0.27279989250000003
ecoli_00736,0.9470709292,-0.8692978560000001,0.299097392,-0.4775874075,-0.1189925505
ecoli_00737,1.3324822612,-0.355468852,1.369058829,-0.1441814945,0.1170010155
ecoli_00738,0.8704640685,-0.788864768,0.409005357,-0.5893052335,-0.1224753575
ecoli_00739,1.3962909508,-0.15190588100000002,0.48080112100000005,-0.2548413645,0.0980957395
ecoli_00740,0.9527515901,-0.5813522750000001,-0.379455466,-0.5838333585000001,-0.1403017965
ecoli_00741,14.6254014087,-2.153072614,1.599063722,0.0623602315,0.9577260555
ecoli_00742,9.2475988278,-1.833458404,0.7811764210000001,0.056222137500000005,1.2829432885
ecoli_00743,1.9866601118,-0.8717332860000001,0.608240199,-0.3702040085,0.1662700885
ecoli_00744,1.2330323628,-0.832016394,0.42359246100000003,-0.5853429765,0.30321213150000004
ecoli_00745,1.2558721771,-0.8793918270000001,0.21110024400000002,-0.6505461315000001,0.0605521315
ecoli_00746,1.8051328409,-0.78100001,0.33567196200000005,-0.5475108445,0.1116408455
ecoli_00747,1.9506092287,-0.942097155,0.499572989,-0.5961471685,-0.0864084085
ecoli_00748,1.454978959,-0.891283338,0.45713596700000003,-0.6008778045000001,-0.11876943150000001
ecoli_00749,4.8928224988,-1.367867184,-0.290712782,-0.1563252765,-0.0909655275
ecoli_00750,3.474748231,-1.12302913,-0.13987386300000001,-0.2022130325,-0.13545914450000002
ecoli_00751,1.1666859289,-0.9976202350000001,0.703409296,-0.2654163195,-0.2160116335
ecoli_00752,1.5312664331999999,-0.9334525690000001,0.6937315420000001,-0.2265341555,-0.2966142805
ecoli_00753,1.0654231179,-1.367776943,0.266075179,-0.8789651625,-0.7527068005
ecoli_00754,1.2372541518,-1.4130985740000002,0.34053574600000003,-0.9101878965,-0.6565486025
ecoli_00755,1.2407382856,-1.120795099,-0.657446305,-0.9609956225,-0.9239654305
ecoli_00756,1.2672296912,-1.133876401,-0.336012122,-0.7625850225,-0.6381105895
ecoli_00757,1.1313787297,-0.709741882,0.32409060900000003,-0.9130500165000001,-0.6865628525
ecoli_00758,2.1720747204,-0.7506745410000001,0.34736177900000004,-0.9932835145000001,-0.7730456335
ecoli_00759,12.7520479254,-1.7581264189999999,1.0770031,-0.1830543285,0.7423524005000001
ecoli_00760,12.2614425032,-1.735542686,0.5765191190000001,-0.1204056705,0.9820097895000001
ecoli_00761,1.9328045097,-0.9005377990000001,0.016197709,-0.8071900495000001,-0.5338358005
ecoli_00762,2.0982695778,-0.9051531070000001,0.11141041300000001,-0.8075885545,-0.3519824015
ecoli_00763,2.043685143,-0.890671647,-0.06666467200000001,-0.8632410745,-0.43004323650000004
ecoli_00764,2.0978779124,-0.9525487850000001,0.058147976000000004,-0.7118772435,-0.3637060365
ecoli_00765,1.7587137436,-0.8742065520000001,0.30482556,-0.7625813295,-0.3175386865
ecoli_00766,1.9179002544000001,-0.974660595,0.105740046,-0.7222617405,-0.0969884815
ecoli_00767,3.352600826,-0.223833986,-1.037332614,-0.5274534285,-0.0358744825
ecoli_00768,5.8348543142,-0.61930912,-0.303718192,-0.7828259425,-0.2372376455
ecoli_00769,0.9276342572,-0.453161741,0.8995426630000001,-0.33171512950000004,-0.0046118425
ecoli_00770,0.582255807,-0.45167639800000003,0.750956775,-0.2405007045,0.1112011705
ecoli_00771,0.8084848392,-0.405913379,0.651315709,-0.42912548450000004,0.0020100925
ecoli_00772,1.2931364048,-0.6912261780000001,0.41619064800000005,-0.5798692935,-0.09773722750000001
ecoli_00773,1.1401153309,-0.860453227,0.23829166100000002,-0.4509718735,-0.0696266685
ecoli_00774,1.7927962096,-0.875080285,0.535069601,-0.4706106745,-0.0231452545
ecoli_00775,1.2460817378,-0.866990239,0.359244748,-0.28283903250000003,0.4562402625
ecoli_00776,1.3985984043,-0.870113672,0.41859821500000005,-0.2615874805,0.5276794545
ecoli_00777,2.3808654471,-0.673721619,-0.035647135,-1.1434939765,-0.3882596935
ecoli_00778,2.2344496303,-0.7296190680000001,-0.281013469,-1.0954794625,-0.4530958185
ecoli_00779,1.681895648,-1.6861938410000001,-0.5350927040000001,-0.22479323450000002,0.0404185195
ecoli_00780,1.6317852275,-1.878975825,-0.714629739,-0.3639794045,0.4396251195
ecoli_00781,2.6816470333,-0.623965144,-0.13873749400000002,-0.8097514835,0.0682693585
ecoli_00782,2.6991703449,-0.602857631,-0.370066255,-0.7847996785,0.0705149235
ecoli_00783,1.5849828298,-0.619788553,-0.141454296,-0.6090815945,0.2923998865
ecoli_00784,1.6669373084,-0.873934305,-0.5627034,-0.6521726465000001,0.4249205595
ecoli_00785,3.8365987088,-0.8099119770000001,-0.166978333,-0.8886906245,-0.7947534245000001
ecoli_00786,3.9713028368,-0.7988871120000001,-0.121521154,-0.8849519425,-0.5075561365
ecoli_00787,0.9253523241,-0.640705841,-0.334669775,-0.5974948625000001,-0.0704268985
ecoli_00788,1.221202844,-0.68451218,-0.220659236,-0.5990323295000001,0.0384016395
ecoli_00789,2.1380536422,-0.7351243470000001,-0.172255547,-0.8479203105,-0.6963044715000001
ecoli_00790,2.1629609567,-0.748227484,-0.23170383900000002,-0.8574053305,-0.6922107615
ecoli_00791,0.7630755497,-0.773382533,-0.18315233,-0.6288421885000001,0.0470680715
ecoli_00792,1.5204219077999999,-0.932560217,0.033683301,-0.35688139950000003,0.4736475295
ecoli_00793,2.8223471752,-0.7014007320000001,-0.068480525,-0.8300912035,-0.4407953935
ecoli_00794,2.6754073662,-0.651219827,-0.122435661,-0.7878773665000001,-0.4829654065
ecoli_00795,1.5796812163,-0.733972559,0.144737879,-0.4982351705,0.030203814500000002
ecoli_00796,1.1000431701,-0.620611539,0.04528933,-0.44691374850000004,-0.1135068335
ecoli_00797,2.080950666,-1.266129456,-0.9441710980000001,-0.0801798185,-1.5303865945
ecoli_00798,5.404658237,-0.350882532,-1.158988396,-0.5635753085,-1.4267996655
ecoli_00799,1.9190998736,-1.84947893,-1.54252461,-0.33522521250000004,-2.6117934965
ecoli_00800,1.1523659434,-1.212460708,-1.079604143,-0.0202607985,-1.2349381365
ecoli_00818,0.3149336146,-0.36913316900000004,-0.038852112,0.0265213165,-0.3962228975
ecoli_00819,0.9860422534000001,-0.43140754000000003,-0.170871731,-0.1403242235,-0.4647902935
ecoli_00820,2.5203579154,-0.6108619550000001,-0.645829949,-0.3575453595,-0.2786471065
ecoli_00821,2.2815087313,-0.479471609,-0.20986020700000002,-0.23443426650000002,-0.3293468485
ecoli_00822,1.0079642017,-0.47064091500000005,-0.33116188300000005,-0.2876658005,-0.2798938995
