,A,GutM,SrlR,Crp,hns
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,3.4520453085994616,-0.17497998367864653,1.0088384331494922,0.59322303693056,1.0751400244762674
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,4.381935812423173,0.3610506149399169,1.3908402472678,0.9087634004837568,1.3418499030825828
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,4.887926488075065,0.5646719803934022,1.495036885997279,0.8216013681301941,1.2348329539397138
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,4.995965124405556,0.4619923983083085,1.2764520773062102,0.4719138623499397,0.12964788379779613
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,5.133626806035994,0.2881787518643728,1.2802939619549552,0.5587931596523799,0.20458494796121585
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,6.20184961758961,0.6262873074847364,1.6464289930636973,0.6343408622266598,0.8558262988171705
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,7.051186938315789,1.284620869304181,1.5519583752299484,0.6467570174864914,0.7491667903580961
eep__BOP27_ndh-cydB__1,0.2998998421301945,-3.0330392435,0.7310768075339399,0.5795424806329965,0.2634088251198232
eep__BOP27_ndh-cydB__2,1.0977790906591762,0.9912111949017924,0.3437390671367009,0.5830047350587346,0.21085026359775227
eep__BOP27_nuoB-cydB__1,0.528050703260635,0.7992341869395179,0.4001202420579775,0.7793213906795806,0.3916264447763762
eep__BOP27_nuoB-cydB__2,-0.6739979973032066,0.3994893847921279,0.279315317956538,0.8418525340196368,0.4019849450733037
DDB2__PD-005_BW25113_Batch_6h__1,1.442701744138337,-0.2111992793685316,0.1744928020740515,-0.12723029239772998,0.4872468774742398
DDB2__PD-005_BW25113_Batch_6h__2,1.580182714074316,0.03206410492301348,0.5950846494166679,-0.19715708438903512,0.5176159361541597
DDB2__PD-003_BW25113_Batch_9h__1,0.7717662485182686,0.7417808449036878,0.18426923714979093,-0.16807586777489902,0.4278369413765599
DDB2__PD-003_BW25113_Batch_9h__2,1.3526686749500825,0.3336343259327905,0.7137490981999228,-0.15998061409660205,0.16525633217394287
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.296510327820131,0.029025164235196414,0.7540333065370479,-0.027134141818516252,0.6278487698634763
DDB2__PD-003_BW25113_Fed-batch_6h__2,5.167335948401087,1.4305740751957563,0.5197453903095992,-0.17852551024006402,0.7490899209909878
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.4694938382093383,-1.4965561235552003,0.4067398434542948,-0.3223346990388993,0.7648537547457739
DDB2__PD-005_BW25113_Fed-batch_6h__2,2.1018219115852763,-0.09068155608096262,0.32265603192593684,-0.142315246792732,0.5353588855420082
DDB2__PD-005_BW25113_Fed-batch_6h__3,4.792411426404705,0.14214491758803185,0.7132349092146759,-0.0021470405809242976,0.7143821756358761
DDB2__PD-005_BW25113_Fed-batch_15h__1,4.152377686051522,-0.08439863219274768,0.49479957601947705,0.2350709659175898,0.5912167736010776
DDB2__PD-005_BW25113_Fed-batch_15h__2,3.307190581927829,0.2547576874542901,0.6457285777625321,0.2314675354999398,0.5891090264030385
DDB2__PD-003_BW25113_Fed-batch_21h__1,4.484131950705954,-0.18895417334972373,0.8773283225945576,0.3617103437948988,0.7117233200363486
DDB2__PD-003_BW25113_Fed-batch_21h__2,3.17051878419468,-0.7297924091683745,0.6537500605883864,0.5141217169364491,0.5663324268907122
DDB2__PD-004_del-basS_Batch_6h__1,1.1037806202658702,-0.16170338071742665,-0.07928941445593729,-0.3925529624361753,0.3914962152469439
DDB2__PD-004_del-basS_Batch_6h__2,1.020100538321829,-0.015674598231492975,-0.1639507880304789,-0.3297445270973629,0.3749651195478148
DDB2__PD-004_del-basS_Fed-batch_6h__1,4.311204245199135,0.5728229137909828,0.7340059284365124,-0.5282964282981357,0.8737060728266908
DDB2__PD-004_del-basS_Fed-batch_6h__2,3.978715656029872,0.2524109701745685,0.9081183530404946,-0.04672945896208347,0.5584552116450254
DDB2__PD-004_del-basS_Fed-batch_15h__1,3.32753769217884,0.9365583685528592,0.8252508482468679,-0.18462207311152845,0.7224375097335578
DDB2__PD-004_del-basS_Fed-batch_15h__2,3.421414223908134,0.8530018047113996,0.8372580887244911,0.11541921525898854,0.669378870725124
DDB2__PD-004_del-kdpE_Batch_6h__1,0.8924450569395515,-0.4813961010868084,-0.11116783051289936,-0.10203008187775353,0.38894845652024657
DDB2__PD-004_del-kdpE_Batch_6h__2,0.452391898576972,-0.0425560419285933,-0.08729598516762405,-0.13771078535060433,0.5208278439221417
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.342253757864022,0.04174115342745344,0.5399497764695269,-0.30953429046660297,0.8665814245320433
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.1519442443828125,-0.3333503303010401,0.512911532756652,-0.20352765843154152,0.7603424367677238
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,3.310424557419932,-0.03486736336878549,0.4629422685456,0.19855716077668184,0.6760116740332602
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,2.3060328862708563,-0.08194486481883168,0.7080786873740079,0.3785889334450516,0.6573476874294091
DDB2__PD-005_del-phoB_Batch_6h__1,1.1713786787507745,-1.242670198767332,-0.2571631197209596,-0.18690698319940324,0.19016988473212493
DDB2__PD-005_del-phoB_Batch_6h__2,0.8121386208498045,-3.0330392435,-0.011560168838949279,-0.22105351110348792,0.2394513224242321
DDB2__PD-005_del-phoB_Batch_6h__3,2.02630513993075,-0.0184507021927276,0.216029638702393,-0.14235715509988545,0.35903854408175384
DDB2__PD-003_del-phoB_Batch_9h__1,1.6266565133746074,0.7344581735645797,0.33175446671305586,-0.27939917001360826,0.3304346062546255
DDB2__PD-003_del-phoB_Batch_9h__2,2.103349264191474,0.6573886488376428,0.0951852951630734,-0.2833164869874789,0.22425759678163185
DDB2__PD-003_del-phoB_Fed-batch_6h__1,4.002021058634647,0.17999168924088416,1.0470110204276573,-0.024235422345480373,0.49161464109513103
DDB2__PD-003_del-phoB_Fed-batch_6h__2,4.487656883107402,0.4014885980780676,0.7905239015735201,-0.06170063906209222,0.5785944491224146
DDB2__PD-005_del-phoB_Fed-batch_6h__1,4.789434718560594,-0.011087717121931906,-0.42746720638990254,0.431330570779684,1.3336258368826854
DDB2__PD-005_del-phoB_Fed-batch_6h__2,4.38511914099002,0.28708520214777833,0.8780122936694355,0.0373685130868342,0.673043209012004
DDB2__PD-005_del-phoB_Fed-batch_15h__1,3.6265372204720023,0.5603773463092718,0.7297286325210255,0.24940911188163994,0.6349466580656049
DDB2__PD-005_del-phoB_Fed-batch_15h__2,2.834014739685797,0.07259872351510177,0.5697829643134522,0.2134181153241954,0.5444983417938438
DDB2__PD-003_del-phoB_Fed-batch_21h__1,3.720909951580197,-0.6465344949097234,1.0994910813654286,0.33369608246568383,0.7381883268844458
DDB2__PD-003_del-phoB_Fed-batch_21h__2,5.258907918507418,0.26267623959438424,1.1075158691275249,0.2847021347030569,0.8285576509028907
DDB2__PD-004_del-qseB_Batch_6h__1,-0.467039685756861,0.035699853092447935,-0.10716799265400834,-0.12791638658763738,0.480358674344199
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.712124134009404,-0.0548974496784469,0.7151621297000119,0.0070327348853478355,1.010378209266927
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.818740286270327,0.12036793074132655,0.11998629829122807,0.14395110458813146,1.0270321783183682
DDB2__PD-004_del-qseB_Fed-batch_15h__1,3.434086601546611,0.22047755626148116,0.6905876910497533,0.14349024146300948,0.6544617632829706
DDB2__PD-004_del-qseB_Fed-batch_15h__2,3.4033721944146755,0.1534515889679664,0.656356320612109,0.3342680715119659,0.5076997872335038
DDB2__PD-004_del-qseC_Batch_6h__1,-0.0493452963849549,0.6618133343933188,-0.14962270849732118,-0.1054807241193494,0.5740895561820878
DDB2__PD-004_del-qseC_Batch_6h__2,-0.4750639133500318,-0.4035169155646359,-0.3566567691625524,-0.1890055363379357,0.6022864668107335
DDB2__PD-004_del-qseC_Fed-batch_6h__1,5.280502847375351,0.4393863844030932,0.4671805703074021,-0.20126649289716705,1.0370285072826328
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.90465442582728,0.04352333172522816,0.24713325605646294,0.007007073388662022,0.5451287520916868
DDB2__PD-004_del-qseC_Fed-batch_15h__1,4.028391372908066,-0.09199859295190473,0.6384815633377539,0.24433059166856094,0.605312384228899
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.763775852179653,-0.8013707300084905,0.3671592878114432,0.41673648908845706,0.6188119639912557
DDB2__PD-005_del-qseF_Batch_6h__1,0.8306441518451525,0.011018894591308115,0.25929161943366097,-0.14804630641666705,0.4537480826567553
DDB2__PD-005_del-qseF_Batch_6h__2,-0.0787710124232045,-0.5204256078751688,-0.06341559646869578,-0.2472769860054029,0.30175298366465064
DDB2__PD-003_del-qseF_Batch_6h__1,0.7530021433048311,0.19240274585357972,0.6281385497069571,-0.04129063094139518,0.17516385375540364
DDB2__PD-003_del-qseF_Batch_6h__2,1.2434267992377332,-0.6742060027761251,0.10065747837063643,-0.07120032371772211,0.27679081888711465
DDB2__PD-003_del-qseF_Fed-batch_6h__1,4.0457557436404885,0.1860473247708252,0.8495220247239965,0.07928259588675246,0.5791260058305987
DDB2__PD-003_del-qseF_Fed-batch_6h__2,4.286491691042243,-0.18474362038327066,0.6524632815821301,0.09988668006863577,0.602891626027251
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.003022599425364,0.5281535666610759,0.6460833344502523,-0.054992720518960425,0.32423369452966
DDB2__PD-005_del-qseF_Fed-batch_6h__2,4.424055406563015,-0.1987080359724436,0.676472099294184,0.10723371376415967,0.6281980992961547
DDB2__PD-005_del-qseF_Fed-batch_6h__3,4.0274813841566335,0.20451135244182028,0.8698926427115491,0.06774821772418349,0.5180051262821799
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.1741806957750134,0.10879503975697123,0.5917810113364563,0.1807957685003956,0.4995037859212257
DDB2__PD-005_del-qseF_Fed-batch_15h__2,1.6879695507814112,0.10193476632355036,0.7698377650029622,0.18100851105295668,0.6115983718263802
DDB2__PD-003_del-qseF_Fed-batch_21h__1,4.304662920537412,0.8548565356196445,1.1020640846647671,0.3843825596880919,0.8347421453000479
DDB2__PD-003_del-qseF_Fed-batch_21h__2,4.285724556190268,0.5217040534431732,1.336920231027082,0.3283143161117117,0.7177209607256572
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.5395535504226,-1.2646723554619956,-0.006144519126197956,-0.2055466339490284,0.2775014667582649
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,1.07149228166391,0.16888661899805468,0.19386542795389605,-0.12038482798851112,0.4577101755679287
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.9601898352893636,0.2650678325883251,0.453493515261,-0.24527694177792905,0.5752370533784585
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,4.000910375558449,0.6756795942203326,0.435998430044692,0.06456324456686602,0.8367903003411676
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,5.05459199513851,0.16457108143452182,0.8228194996062372,0.04318616195255665,0.892459153143097
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,4.167854693858491,0.7860890190470382,0.7152291337579211,0.28437816260421656,0.5117901419928188
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.0084947084748563,0.2530076365381593,0.4929192843496919,0.18788840247316507,0.6648046505438749
DDB3__PD-009_del-arcA_Batch_6h__1,1.6651231282119092,0.3285896666598238,-0.5920599054215927,-0.15520693678349495,0.2890827511122911
DDB3__PD-009_del-arcA_Batch_6h__2,0.3816669411104972,0.528679556886698,0.05959241736936871,-0.11927548503423502,0.2760528358243146
DDB3__PD-009_del-arcA_Fed-batch_6h__1,4.438017181681619,-1.0907564779413954,-0.05389968452520577,0.3211525795468209,0.0510381570926679
DDB3__PD-009_del-arcA_Fed-batch_6h__2,4.709884014859168,0.8158226235267669,0.362150899497828,-0.17422284096607574,0.8796042699184241
DDB3__PD-009_del-arcA_Fed-batch_15h__1,4.225834367284317,0.11405618882500468,0.8592448099337107,0.3068175092463843,0.4043634838902186
DDB3__PD-009_del-arcA_Fed-batch_15h__2,3.6809278176889824,0.16653841514834822,0.6057474778798895,0.3089395842630438,0.5146018702893027
DDB3__PD-006_del-baeR_Batch_12h__1,0.5378024454384125,0.13463181514992595,-0.328456769725312,-0.07288080968497113,0.2873026665815921
DDB3__PD-006_del-baeR_Batch_12h__2,-0.5762129051879982,0.28355977544297684,-0.2243573289978356,-0.1470714378044189,0.20326120502148728
DDB3__PD-009_del-baeR_Batch_12h__1,-0.3637263325975638,0.5315002519145455,-0.3105280562651016,0.0075413674833608715,0.110616015892111
DDB3__PD-009_del-baeR_Batch_12h__2,-1.014995684712107,-0.5445316199332106,-0.153789039463315,0.11000079547650364,-0.1895660460333186
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-1.0217374821819347,0.3957260502595248,-0.33748190781324805,-0.44075017642119896,-0.10539761418716508
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-1.0388672153545069,1.129771679977031,-0.25819388525484754,-0.3079824279256762,-0.14674098919516787
DDB3__PD-009_del-baeR_Fed-batch_12h__1,2.777355609264313,-1.014335101962458,0.5030879648898559,0.17096182082460487,0.32047738681226257
DDB3__PD-009_del-baeR_Fed-batch_12h__2,4.961529172642648,0.9775767288885682,0.6734926465153483,0.19735620347242036,0.32027173578223866
DDB3__PD-009_del-baeR_Fed-batch_18h__1,3.5455300658945608,-0.11605984320465625,0.6135773455032174,0.17038086081004875,-0.030770216230509462
DDB3__PD-006_del-lsrB_Batch_6h__1,1.5223200289611398,-1.2480504930290994,-0.2388539552477225,-0.08679694138112204,0.3883274259098375
DDB3__PD-006_del-lsrB_Batch_6h__2,0.6258907187658574,0.5106967874525283,-0.16176452063973912,-0.10651403429150186,0.37685884945253534
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,6.669838064583339,0.11130207289961104,0.3523932919048356,0.3346811913157435,0.6409526533223477
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,4.01122252210705,-0.0069153189974819895,1.007801518480596,0.12320570534873987,0.754899903927619
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,4.513825440010344,0.7980511576183038,0.7843366604295072,0.1671224798447568,0.7485906678330281
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.160503646143681,0.34807579204958383,0.3826908290501612,0.3507109925052916,0.5587808259743827
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.4063279011280287,-0.980893185252904,0.5715933712484675,0.3958492591492941,0.627533667398616
DDB3__PD-009_del-lsrK_Batch_6h__1,0.7650551165755306,0.05607921755798273,0.049147095319558964,-0.009831828811623922,0.3395093227068013
DDB3__PD-009_del-lsrK_Batch_6h__2,1.563155320376298,1.1096926487741785,-0.3604898732386488,-0.14523400895794936,0.3877498305961815
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,2.3666252671004777,0.18582688356681126,0.5576710742367617,0.1244005654382363,0.4657554756021138
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,2.444473474447931,-0.3561134396528796,0.08881162696769085,0.0012933420484664284,0.3317711493707272
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,3.683299835045876,0.5463410080695446,0.8834287119157178,-0.04582048053983101,0.8188062053818791
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.67004410902662,0.08827682033649031,0.3470783152550645,0.2938071439648517,0.4206325276397891
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,3.8332744957369727,-0.159629516399316,0.7815339661459859,0.18925140721970912,0.6720508738237587
DDB3__PD-006_del-lsrR_Batch_6h__1,1.5544448275791505,0.5825585267065829,0.12601787456993208,-0.07682126355774699,0.4730724036369214
DDB3__PD-006_del-lsrR_Batch_6h__2,1.252734151254913,0.185739386099288,-0.20258208789017207,0.04568553531896491,0.3441454175177494
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,4.324604015556971,0.299054664663748,0.4382774114344823,0.0695840261226941,0.6627183926007323
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.269468069419618,0.04768879421765648,0.7161182701297264,0.0951190132944717,0.5322527092614031
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.0821668313071204,-0.2472596184759461,0.3217213440734357,0.2481661791660663,0.5928469052594121
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,3.1168086221914746,0.023365066804759586,0.627699720065932,0.26532788482238345,0.5370515522502615
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.390533291146663,-1.424622136444179,0.5256448666647929,0.2652297453274688,0.6905829270197152
DDB3__PD-009_del-luxS_Batch_6h__1,0.6491482936491686,-1.3490993198999486,0.18124986108346075,0.0936775819929636,0.3501877176226227
DDB3__PD-009_del-luxS_Batch_6h__2,0.9222903612579696,0.4050108539363699,0.03851110332457708,0.05667317704538455,0.5199086530690948
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.587370723464577,-0.6904248680150373,0.2563349610222332,0.0986771612261439,0.5317156237404106
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.708757686096706,-0.27026663015940144,0.4525597965482673,-0.035116893204003574,0.4821355808664887
DDB3__PD-009_del-luxS_Fed-batch_15h__1,4.327699937643878,-0.15199921103952407,0.6089543849728374,0.1404617131644894,0.8192962708311278
DDB3__PD-009_del-luxS_Fed-batch_15h__2,4.327066253933389,-0.4002585181210514,0.4093508915297193,-0.03093854772714621,0.8006649852913679
DDB3__PD-006_del-rpoS_Batch_9h__1,4.715795761439104,-0.14031902399425755,-0.028047096049962583,0.3819945803438571,0.4291753418873903
DDB3__PD-006_del-rpoS_Batch_9h__2,5.309422359078319,-0.08356850700707373,-0.199927494102516,0.44523928747676855,0.43836135088058015
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,7.717975080431867,0.681838901698324,0.3916305526685946,0.510032299376153,0.5210338617632839
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,8.300223488509237,1.1141491665719077,0.2571420307989962,0.6186371495562994,0.5179004964859839
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,8.13995438719299,0.8744612089569452,0.6285929275051956,0.5649106237720964,0.4597299623613829
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,7.529517102025617,0.383753228021416,0.4493366123467775,0.3973577297010369,0.4221455626537552
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,6.274498671514038,1.039191981943989,0.2449643163798676,0.4309841373011185,0.4928632437656919
DDB3__PD-009_del-tnaA_Batch_6h__1,1.4509321861855236,-0.7940429746836011,-0.06289550299530955,-0.1565078145665204,0.2333866548623771
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,4.662127584267752,0.35511764963202497,0.3761141683643716,-0.03326316906695581,0.5062454682027386
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,3.725339604117883,0.3316192135542089,0.7297120988504558,0.2480537405512209,0.6571900215608508
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,3.4233465409132804,0.05647744098582619,0.41191757913774296,0.2778554544661009,0.5126653659594318
