,A,CysB
starve_series__t26_growth2__1,0.7217825146,-0.2405039769
starve_series__t26_growth2__2,0.5536566387,-0.6429884776
starve_series__t27_growth2__1,0.9137833909,-0.46097634390000003
starve_series__t27_growth2__2,0.5336641010000001,-0.47780085910000003
starve_series__t28_growth2__1,0.5297662323,-0.4218344379
starve_series__t28_growth2__2,0.0537942984,-0.4561032491
time_course__lb_4hr__1,0.8129905572,-0.0484575707
time_course__lb_4hr__2,-0.3480419589,-0.0247713669
time_course__lb_4hr__3,-0.4649485983,0.0732289376
time_course__lb_8hr__1,-2.9097271169,-1.2456162313
time_course__lb_8hr__2,-2.6448967829,-1.1557457874
time_course__lb_8hr__3,-2.9265287422,-1.3836568492999999
time_course__lb_24hr__1,-2.7346540661,2.3297082505
time_course__lb_24hr__2,-3.5998460446,2.5492152987
time_course__lb_24hr__3,-2.1257101084,2.2166643586
time_course__lb_72hr__1,-4.081816212,3.9562842381000003
time_course__lb_72hr__2,-4.3666463952,3.726527576
time_course__lb_72hr__3,-4.1506348773,3.9772486522
time_course__lb_144hr__1,-2.4601850804,1.6990316081999999
time_course__lb_144hr__2,-2.6483342087,1.8244718245
time_course__lb_144hr__3,-2.5491860735,1.9862653425999999
time_course__lb_192hr__1,-3.2632259319,2.2626427895
time_course__lb_192hr__2,-3.2951966275,2.0648172878
time_course__lb_192hr__3,-3.3688729562,2.2070813375
triclosan__wt__1,-0.6633607451,-0.1326966845
triclosan__wt__2,-0.3911243039,0.0499396563
triclosan__wt__3,1.054485049,0.08275702830000001
triclosan__evo_amx_tcs__1,0.11149442200000001,0.1606619565
triclosan__evo_amx_tcs__2,1.2195379253,-0.1851894409
triclosan__evo_amx_tcs__3,-0.2118984313,0.1487612727
triclosan__evo_chl_tcs__1,-0.4827911869,0.2251498334
triclosan__evo_chl_tcs__2,0.1899383873,-0.6059315818000001
triclosan__evo_chl_tcs__3,0.027065016900000002,-0.8528711411000001
triclosan__evo_tet_tcs__1,2.234515118,-0.1663776622
triclosan__evo_tet_tcs__2,0.6710924543,-0.1436915836
truHMM__48C_15m__1,-2.3255238257,-0.7001320501
truHMM__48C_15m__2,-2.499091399,-0.6818982958
truHMM__48C_15m__3,0.9158994237,-1.5577577953000001
truHMM__48C_30m__1,-2.2659194186000002,-1.9770559897000002
truHMM__48C_30m__2,-2.2204977777,-2.0176708945
truHMM__48C_60m__1,-6.374023067,-2.873127504
truHMM__48C_60m__2,-6.3788234651,-2.8820675704000003
truHMM__phos_0h__1,0.17367375170000002,0.008335698400000001
truHMM__phos_0h__2,-0.17367375170000002,-0.008335698400000001
truHMM__phos_2h__1,-8.9916400141,-2.2219854272
truHMM__phos_2h__2,-9.3553403706,-2.2930644225
truHMM__phos_4h__1,-11.6125342582,-2.8265399047
truHMM__phos_4h__2,-11.5152506755,-2.890535163
truHMM__phos_4h__3,-10.6885454185,-4.4330305179
control__wt_glc__1,-0.0749421815,0.009402596000000001
control__wt_glc__2,0.0749421815,-0.009402596000000001
fur__wt_dpd__1,0.39892991110000003,-0.23309463800000002
fur__wt_dpd__2,0.8330120982,-0.17926772
fur__wt_fe__1,1.1097212967,0.186805187
fur__wt_fe__2,0.8294099213,0.283247485
fur__delfur_dpd__1,1.056915003,-0.32467438600000004
fur__delfur_dpd__2,0.9240909712,-0.13718796600000002
fur__delfur_fe2__1,2.4317163534,0.326990235
fur__delfur_fe2__2,2.8687796948,0.26560284100000003
acid__wt_ph5__1,1.2878060918,0.263152894
acid__wt_ph5__2,1.6109453828,0.235721322
acid__delgadx_ph5__1,1.2796157080000001,0.073550531
acid__delgadw_ph5__1,1.8545385441,0.315657621
acid__delgadw_ph5__2,1.707753205,0.41196401200000005
acid__delgade_ph5__1,1.3845987303,0.41253481000000003
acid__delgade_ph5__2,1.6010926037000002,0.243783521
oxidative__wt_pq__1,-3.5576720324,-0.889264469
oxidative__wt_pq__2,-3.7047392266,-0.699935802
oxidative__deloxyr_pq__1,-4.2614063488,-0.620564424
oxidative__deloxyr_pq__2,-4.0985469855,-0.605630431
oxidative__delsoxr_pq__1,-3.9564809287,-0.694730956
oxidative__delsoxr_pq__2,-3.7637347902,-0.563037154
oxidative__delsoxs_pq__1,-3.6678211755,-0.7084298330000001
oxidative__delsoxs_pq__2,-4.4756369556,-0.654491247
nac_ntrc__wt_csn__1,0.7396670954,0.007599515
nac_ntrc__wt_csn__2,0.6078166264,0.13775542300000002
nac_ntrc__wt_cytd__1,0.0353722276,0.197560972
nac_ntrc__wt_cytd__2,0.5218510624,0.177159004
nac_ntrc__wt_gln__1,1.1634023539,0.094316431
nac_ntrc__wt_gln__2,0.8114870580000001,0.028519389000000003
nac_ntrc__bw_delnac_csn__1,0.6399618282,-0.150064986
nac_ntrc__bw_delnac_csn__2,-0.2372377785,-0.09221822
nac_ntrc__bw_delnac_cytd__1,0.5455596379000001,0.29840082100000004
nac_ntrc__bw_delnac_cytd__2,0.6939699125000001,0.21623465200000003
nac_ntrc__bw_delnac_gln__1,0.6357673841,0.19351441200000002
nac_ntrc__bw_delnac_gln__2,0.5523291583000001,0.23312563100000003
nac_ntrc__bw_delnac_nh4__1,0.6072650107,0.23261966
nac_ntrc__bw_delnac_nh4__2,0.48855267100000005,0.247858197
misc__wt_no_te__1,-0.7004734754,0.185526357
misc__wt_no_te__2,-0.3305054758,0.31376848500000004
misc__bw_delcbl__1,-1.7912312934,0.35929021800000005
misc__bw_delcbl__2,-1.5605263614,0.40859360800000005
misc__bw_delfabr__1,0.543812646,0.283157425
misc__bw_delfabr__2,0.5445196992,0.288119039
misc__bw_delfadr__1,0.0427069787,0.252934059
misc__bw_delfadr__2,0.1159095153,0.24774203
misc__nitr_031__1,-0.3930831322,0.054420636
omics__wt_glu__1,0.1043080586,0.6655066460000001
omics__wt_glu__2,0.8134776243,0.256112127
omics__wt_gly__1,-0.4509393058,0.12287151700000001
omics__wt_gly__2,-0.6880328981,0.09579609
omics__wt_thr__1,-1.0983066183,0.6914102320000001
omics__wt_thr__2,-0.7515615812,0.572106517
omics__bw_ac__1,2.5908608632,0.17681841
omics__bw_ac__2,2.3805637905,0.155844262
omics__bw_fum__1,0.8879711393,0.105824293
omics__bw_fum__2,0.8745273732000001,0.11827256500000001
omics__bw_glc__1,0.5408156705,-0.007939408
omics__bw_glc__2,0.6019328089,0.014523761000000001
omics__bw_pyr__1,-0.2770532263,0.019275205
omics__bw_pyr__2,1.0765221623,-0.29653573
ompr__wt_nacl__1,-0.6207167094,0.46084632600000003
ompr__wt_nacl__2,-0.7850407129,0.397514407
ompr__bw_delompr_nacl__1,1.8473491985,0.36503487300000004
ompr__bw_delompr_nacl__2,1.5241132762,0.44397356400000004
minspan__wt_ade__1,-0.1152935066,0.427521668
minspan__wt_glc__1,1.3595804142,0.5168814190000001
minspan__wt_glc__2,1.0473878216,0.6107565610000001
minspan__wt_glc__3,0.5939929611,0.408060862
minspan__wt_glc_anaero__1,-0.6520729236,0.145610435
minspan__wt_glc_anaero__2,0.0188739971,0.12740525900000002
minspan__wt_trp__1,-2.3587290019,-0.208879424
minspan__bw_delcra_glc__1,-1.2758789995,-0.21824611400000002
minspan__bw_delcra_trp__1,-1.3919381173,0.016131175
minspan__bw_delmntr__1,-1.5108531250000001,-0.265108542
minspan__bw_delnac_ade__1,2.9939372019,1.009208422
minspan__bw_delnac_glc__1,0.46204521810000004,0.5561607580000001
cra_crp__wt_ac__1,-0.2363219419,0.085691687
cra_crp__wt_ac__2,-0.8114784901000001,0.135547029
cra_crp__wt_fru__1,0.3832038179,0.319733094
cra_crp__wt_fru__2,0.6382614163,0.357994134
cra_crp__delcra_ac__1,-1.4193873541,0.155070534
cra_crp__delcra_ac__2,-1.5502158461,0.24418836200000002
cra_crp__delcra_fru__1,-0.42173491100000005,0.347698818
cra_crp__delcra_fru__2,-0.5173310939,0.23973764700000003
cra_crp__delcra_glc__1,0.1825172538,0.273681296
cra_crp__delcra_glc__2,-0.0697365972,0.308501456
rpoB__wt_031__1,-0.4493749879,-0.17377235600000002
rpoB__wt_044__1,0.3395122184,0.119673473
rpoB__wt_lb__1,-6.2480383072,-0.5636499650000001
rpoB__wt_lb__2,-6.2529415028,-0.45298535100000004
rpoB__rpoBE546V_031__1,-0.43326752300000004,-0.04316884
rpoB__rpoBE546V_044__1,0.5895225496000001,-0.061685622
rpoB__rpoBE546V_lb__1,-5.8891970861,0.018304791
rpoB__rpoBE546V_lb__2,-6.0881890046,-0.09175561
rpoB__rpoBE546V_glc__1,0.5228911838,0.257501386
rpoB__rpoBE672K_glc__1,-0.3433166442,-0.317569833
rpoB__rpoBE672K_glc__2,-1.4004200302,-0.221516657
rpoB__rpoBE672K_lb__1,-5.0462706231,-0.8983678820000001
rpoB__rpoBE672K_lb__2,-4.0734692694,-0.936463577
crp__wt_fru__1,1.024969396,-0.011584473000000001
crp__wt_glyc__1,1.8212178397,0.212156545
crp__wt_glyc__2,1.9344403459000001,0.25167127300000003
crp__delar1_glyc__1,0.043844799600000005,0.084255009
crp__delar1_glyc__2,-1.4405699613,-0.028371498000000002
crp__delar1ar2_glyc__1,-1.1492912388,0.178139501
crp__delar1ar2_glyc__2,-0.9770434253,0.149327081
crp__delar1ar2_glyc__3,-1.13843789,0.11292599
crp__delar2_glyc__1,-1.9203864867,-0.39646864200000004
crp__delar2_glyc__2,-1.3399782667,-0.11456613900000001
crp__delar2_glyc__3,-1.8924324185999999,-0.028914986
crp__delcrp_fru__1,-1.4534454245,-0.47868821600000006
crp__delcrp_fru__2,-1.5059925048,-0.39281731200000003
crp__delcrp_fru__3,-1.3808026468,-0.20789585400000002
crp__delcrp_glc__1,-2.3352117321,-0.724991736
crp__delcrp_glc__2,-2.109549841,-0.616985239
crp__delcrp_glc__3,-2.2249536413,-0.582212772
crp__delcrp_glyc__1,-1.0304486294,-0.05858191
crp__delcrp_glyc__2,-0.7328749514,-0.10210619
crp__delcrp_glyc__3,-1.0237871946,-0.233448706
glu__glu_ale3__1,1.2844834934,-0.379803322
glu__glu_ale4__1,1.4396674308000001,0.797861471
glu__glu_ale5__1,2.5269864913999998,0.36692858700000003
glu__glu_ale6__1,1.7383761676,0.90668824
glu__glu_ale8__1,0.3445774561,-0.593478359
glu__glu_ale9__1,2.4008646226,0.870699879
glu__glu_ale10__1,1.948904683,-0.12124567700000001
42c__wt_42c__1,0.2109650605,0.30263624
42c__42c_ale1__1,-3.0203834852,-0.47766552700000003
42c__42c_ale2__1,0.3317687337,0.056356401
42c__42c_ale3__1,-0.5405621319,0.36892915200000004
42c__42c_ale4__1,-0.6792637519,0.36331994300000003
42c__42c_ale5__1,-0.4742395572,0.150400479
42c__42c_ale6__1,-5.3349812869,-0.444671713
42c__42c_ale8__1,-2.3518185314,-0.191861108
42c__42c_ale9__1,-0.1008881271,0.201290513
42c__42c_ale10__1,-2.5299115025,-0.33212768600000003
ssw__wt_ac__1,0.9122971749000001,-0.9213973790000001
ssw__wt_glc__1,-0.7680873808,0.8468017640000001
ssw__wt_glyc__1,-5.1318953211,0.12241940500000001
ssw__wt_xyl__1,0.5228145084,0.41456616700000004
ssw__glc_ale1__1,1.5036430914999999,0.41712027700000004
ssw__glc_ale2__1,0.0787579674,-0.525668372
ssw__glc_ale3__1,-3.8045141146,-0.305943929
ssw__glyc_ale1__1,-0.5603272296,0.20711780800000001
ssw__glyc_ale2__1,-3.2962114715,-0.46283354
ssw__xyl_ale1__1,-0.1921663723,0.093725838
ssw__xyl_ale2__1,0.2991397585,-0.12298274000000001
ssw__xyl_ale3__1,-0.5680560199,-0.26054636600000003
ssw__glc_ac_ac2__1,-1.8826710978,-0.7546940390000001
ssw__glc_ac_glc1__1,-0.8729354914,-0.43551849400000003
ssw__glc_glyc_glc__1,1.5368508888,-0.39365267200000004
ssw__glc_glyc_glyc__1,0.723786137,0.0069368960000000006
ssw__glc_xyl_glc__1,-0.8908349584,-0.250383265
ssw__glc_xyl_xyl__1,-0.0472958099,0.11114384100000001
ica__wt_glc__1,2.3985175561,0.263977196
ica__wt_glc__2,2.8368314636000003,0.384305999
ica__wt_glc__3,1.0671065091,0.411143497
ica__wt_glc__4,1.0983661158,0.22714813
ica__arg_sbt__1,-0.2867802487,0.11604916200000001
ica__arg_sbt__2,-0.1823295901,0.270494287
ica__cytd_rib__1,-2.6194855588,-1.3430235640000001
ica__cytd_rib__2,-2.5033083193,-1.249201685
ica__gth__1,13.8512018501,0.683513782
ica__gth__2,13.2160102898,0.85233722
ica__leu_glcr__1,-0.3354508806,0.346015049
ica__leu_glcr__2,-0.8776144529000001,0.34724641500000003
ica__met_glc__1,-1.9478466819,-0.043823311000000004
ica__met_glc__2,-2.0594707919,-0.128286543
ica__no3_anaero__1,-3.2556644357,-0.013837349
ica__no3_anaero__2,-3.3999488689,-0.158987502
ica__phe_acgam__1,0.5393425036,0.31208741700000003
ica__phe_acgam__2,0.38313699290000003,0.17365012900000001
ica__thm_gal__1,-1.1847111326,-0.16466101
ica__thm_gal__2,-1.3378074582,-0.256954352
ica__tyr_glcn__1,1.7808873618,0.33393525
ica__tyr_glcn__2,1.8335215829,0.344667587
ica__ura_pyr__1,0.8229299176,0.462548183
ica__ura_pyr__2,-0.1477798646,0.21646942800000002
ica__wt_glc__5,-0.21459171470000002,0.082131019
ica__wt_glc__6,-0.3989747984,0.105312708
ica__bw_delpurR_cytd__1,-0.3371403539,0.096972472
ica__bw_delpurR_cytd__2,0.4363679688,-0.226759919
ica__ade_glc__1,0.0653175533,-0.22880565100000003
ica__ade_glc__2,0.046426445600000005,0.22120740200000003
ytf__wt_glc__1,2.227756728,0.646131238
ytf__wt_glc__2,2.2781896045,0.790240173
ytf__delyafC__1,1.3400709146,-0.13955255900000002
ytf__delyafC__2,1.1434639806,-0.17549235800000001
ytf__delyeiE__1,6.2585662102,1.8320187780000001
ytf__delyeiE__2,7.508405396,1.964256528
ytf__delyiaJ__1,-0.7908228085,0.21329724
ytf__delyiaJ__2,-0.0146418108,0.28937539
ytf__delyieP__1,-1.1924498513,0.047393454
ytf__delyieP__2,-0.23744010910000002,0.07342469900000001
ytf__wt_ph5__1,3.108460935,0.48481460200000004
ytf__wt_ph5__2,2.4210618327,0.44938816400000003
ytf__wt_ph8__1,0.6080535264,0.404748979
ytf__wt_ph8__2,-0.009635110300000001,0.410051174
ytf__delybaO__1,0.0701799211,0.020448442
ytf__delybaO__2,-1.4805136708,-0.20432101100000002
ytf__delybaQ__1,0.6998364399,0.24725074100000002
ytf__delybaQ__2,0.39516201700000003,0.35400805700000004
ytf__delybiH__1,2.4704883439,0.449549395
ytf__delybiH__2,0.4555216676,-0.019725783
ytf__delydcI_ph5__1,3.8603131845,0.47233101400000005
ytf__delydcI_ph5__2,3.3542430626,0.460898097
ytf__delydcI_ph8__1,0.9406539162,0.625053078
ytf__delydcI_ph8__2,0.941483367,0.390845469
ytf__delyddM__1,0.06732655950000001,0.08980428800000001
ytf__delyddM__2,-0.1353337933,-0.096292601
ytf__delyheO__1,1.6250776919,0.146380914
ytf__delyheO__2,-1.0336396993,-0.653366474
fps__bw_glc__1,0.5061827591,0.15520688600000002
fps__bw_glc__2,-0.1689260691,0.039261642
fps__fps_thrA_ale1__1,0.5969409615,0.14126697200000002
fps__fps_thrA_ale1__2,0.5018958042,0.31381745
fps__fps_thrA_ale2__1,0.3032755321,0.495179266
fps__fps_thrA_ale2__2,-0.1411785462,0.48801155300000004
fps__fps_serB_ale1__1,-0.6932565430000001,0.040713999
fps__fps_serB_ale1__2,0.0625799759,0.231509492
fps__fps_serB_ale4__1,0.2181240991,-0.21972048100000002
fps__fps_serB_ale4__2,0.7961937026,0.227121494
fps__fps_ptsI_ale1__1,-0.2690715135,-0.365795531
fps__fps_ptsI_ale1__2,0.24912617210000002,-0.195476339
fps__fps_ptsI_ale3__1,1.1173437994,0.076655634
fps__fps_ptsI_ale3__2,0.45661903540000004,-0.033389821
pal__lyx_ale2_f6__1,-0.4610614134,-0.12908472000000001
pal__lyx_ale2__1,-0.5413670806,0.12559889200000002
pal__lyx_ale2__2,-0.23927787600000003,0.08699649500000001
pal__lyx_ale4__1,1.5769093883,0.084114135
pal__lyx_ale4__2,1.8582794875,-0.083605313
pal__5drib_ale10_f18__1,-1.2914320898,-0.66290065
pal__5drib_ale10_f18__2,-1.3288529196,-0.56378574
pal__5drib_ale10__1,-0.3996851167,-0.06021259600000001
pal__arab_ale14_f9__1,1.9694020789,-0.034326766
pal__arab_ale14_f9__2,2.8376943519,-0.009057505
pal__arab_ale14__1,-0.668251245,0.006513494000000001
pal__arab_ale14__2,-0.0399589485,-0.286590609
pal__arab_ale16__1,-0.4340488729,0.20699678900000001
pal__arab_ale16__2,-1.3118932201,-0.036614859
pal__tartr_ale26_f10__1,-1.4346298612,-0.5336264510000001
pal__tartr_ale26_f10__2,-1.7341188753,-0.696446035
pal__tartr_ale26__1,-1.0702975058,-0.7424891760000001
pal__tartr_ale26__2,-1.2092296757,-0.7363789620000001
pal__tartr_ale28_f10__1,0.7007736286,-0.47481465300000003
pal__tartr_ale28_f10__2,0.6002436999,-0.47347063600000006
pal__tartr_ale28__1,-0.7679757485,-0.18258289300000002
pal__tartr_ale28__2,-0.3635924547,-0.21089733400000002
efeU__delmenFentC_citr__1,0.670311037,0.137206943
efeU__delmenFentC_citr__2,1.2509690664,0.058957395
efeU__delmenFentC__1,1.8757123496,0.136626005
efeU__delmenFentC__2,1.7480459474,0.25876005900000004
efeU__menFentC_ale39__1,1.8012207975,-1.001579615
efeU__menFentC_ale39__2,0.8982818087000001,-0.9206085140000001
efeU__menFentC_ale29__1,2.1852995699,-0.83314603
efeU__menFentC_ale29__2,2.1143390368,-0.779963696
efeU__menFentC_ale30__1,-0.3544087675,0.23934961600000002
efeU__menFentC_ale30__2,-0.26338275310000003,0.072331453
efeU__menFentCubiC_ale36__1,-0.7995413049000001,0.182956253
efeU__menFentCubiC_ale36__2,-0.561406336,0.20628237100000002
efeU__menFentCubiC_ale37__1,-0.6294236815,0.152234886
efeU__menFentCubiC_ale37__2,-0.7947040699,0.078004208
efeU__menFentCubiC_ale38__1,1.4798327128,0.466327366
efeU__menFentCubiC_ale38__2,1.263062736,0.212655996
misc2__salc_glc__1,-0.17824241670000002,-0.127673847
misc2__salc_glc__2,-0.9805859038,-0.230175544
misc2__dbcn_glc__1,1.5290833024000001,0.333424186
misc2__dbcn_glc__2,0.8191381114,-0.021547662000000002
misc2__tyr_glc__1,0.1653135576,0.351336403
misc2__tyr_glc__2,-0.0421744495,0.279583303
misc2__arg_cytd__1,0.9375191338000001,0.322006563
misc2__arg_cytd__2,0.9850822206000001,0.320342874
misc2__delyheO_pyr__1,0.08414580320000001,-0.018393529000000002
misc2__delyheO_pyr__2,0.47641323500000005,0.0007055420000000001
nquinone__delubiC__1,0.2012974962,0.23056347900000002
nquinone__delubiC__2,0.1953918625,0.479132904
nquinone__ubiC_ale1__1,-0.2054667567,0.24620353600000003
nquinone__ubiC_ale1__2,0.5474682225,0.378478853
nquinone__ubiC_ale2__1,-0.0612525864,0.28487139300000003
nquinone__ubiC_ale2__2,-0.08887766250000001,0.237865768
nquinone__ubiC_ale3__1,0.1935317244,0.091047046
nquinone__ubiC_ale3__2,0.6957783852,0.20556707800000001
nquinone__ubiC_ale4__1,0.2518517508,0.24449067200000002
nquinone__ubiC_ale4__2,0.23821635330000002,0.40845319999999996
nquinone__delpdhR__1,0.7464696444000001,0.004814718
nquinone__delpdhR__2,1.0063917266,0.090841395
quinone__glu_ale4__1,-0.0354614672,0.18700740400000002
quinone__glu_ale4__2,1.2206885982,0.370572964
quinone__delmenF__1,0.8278870946,0.186625531
quinone__delmenF__2,0.10372498320000001,0.294000753
quinone__menF_ale5__1,2.1259071813,-0.035871503
quinone__menF_ale5__2,2.2738994756,-0.177631373
quinone__menF_ale6__1,1.6354648889,-0.20339931300000003
quinone__menF_ale6__2,1.8363320282000002,-0.244956315
quinone__menF_ale7__1,-0.9757965103,-0.477474202
quinone__menF_ale7__2,-1.4859913124,-0.535464805
quinone__menF_ale8__1,-0.8431417421,-0.6497503170000001
quinone__menF_ale8__2,-1.0642501136,-0.355451829
quinone__delmenFubiC__1,-0.3173137271,0.313568826
quinone__delmenFubiC__2,-0.081852482,0.348782922
quinone__menFubiC_ale1__1,-1.7827828786,-0.652311988
quinone__menFubiC_ale1__2,-1.9426754978,-0.7962258870000001
quinone__menFubiC_ale2__1,-2.3881134202,-0.818271646
quinone__menFubiC_ale2__2,-2.2816460868,-0.84687749
quinone__menFubiC_ale3__1,1.3709257323,0.139082854
quinone__menFubiC_ale3__2,1.3697615125,0.261464709
quinone__menFubiC_ale4__1,2.4563905926,-0.780380257
quinone__menFubiC_ale4__2,1.8608318146,-0.758252637
oxyR__wt_glc__1,1.4594055998,0.08285717100000001
oxyR__wt_glc__2,1.2233710564,0.058509092000000006
oxyR__wt_h2o2__1,1.8478990108,-0.09210359700000001
oxyR__wt_h2o2__2,0.6921844649000001,-0.137892603
oxyR__glu_ale4__1,-1.3832810513,0.067698168
oxyR__glu_ale4__2,-1.0246650851,-0.126226777
oxyR__glu_ale4_h2o2__1,0.5729998312,-0.099500775
oxyR__glu_ale4_h2o2__2,0.45543799160000004,0.00019709500000000002
oxyR__oxyR_ale17__1,0.6526350757,0.12272336900000001
oxyR__oxyR_ale17__2,0.2017805717,-0.067982498
oxyR__oxyR_ale17_h2o2__1,1.3308749773000002,0.131560966
oxyR__oxyR_ale17_h2o2__2,0.7677613969,0.36925055100000004
oxyR__oxyR_ale18__1,1.4348666074,-0.06498603
oxyR__oxyR_ale18__2,0.1666612829,-0.061878172
oxyR__oxyR_ale18_h2o2__1,-0.8718222422,0.089138068
oxyR__oxyR_ale18_h2o2__2,-0.48128852580000003,0.147002405
oxyR__oxyR_ale19__1,0.9829531648000001,0.03965299
oxyR__oxyR_ale19__2,-0.3120145693,-0.094831989
oxyR__oxyR_ale19_h2o2__1,1.6328463882,0.038809248000000005
oxyR__oxyR_ale19_h2o2__2,1.1727272367000001,0.04196229
oxyR__oxyR_ale20__1,-0.8666180699,-0.38199591
oxyR__oxyR_ale20__2,-0.8507227693,-0.571168723
oxyR__oxyR_ale20_h2o2__1,-0.22624428,0.1549071
oxyR__oxyR_ale20_h2o2__2,-0.2956775041,0.047551729
svns_pgi__BmePgi24_15__1,0.6850010426,0.24814159500000002
svns_pgi__BmePgi24_15__2,0.9215966539,0.10410068900000001
svns_pgi__BmePgi24_26__1,1.7940416831000001,0.13441243
svns_pgi__BmePgi24_26__2,1.4342490945000002,0.293634602
svns_pgi__BmePgi24_41__1,-3.1470847837,-0.500827291
svns_pgi__BmePgi24_41__2,1.3910085537,0.15983739500000002
svns_pgi__BmePgi24_52__1,1.0585946682,0.30566302100000003
svns_pgi__BmePgi24_52__2,1.5893521536000002,0.277624476
svns_pgi__PaePgi2_34__1,1.3651562028,0.6470237830000001
svns_pgi__PaePgi2_34__2,1.6095347501,0.706771766
svns_pgi__PaePgi2_63__1,0.6779316022,0.568867446
svns_pgi__PaePgi2_63__2,0.6051623591,0.48570718300000004
svns_pgi__PaePgi24_54__1,0.1287942416,0.18422828500000002
svns_pgi__PaePgi24_54__2,0.3968550662,0.14105549
svns_pgi__PaePgi24_90__1,0.0066576489,0.22314049200000002
svns_pgi__PaePgi24_90__2,-0.011734928700000001,0.148667726
abx_media__m9_ctrl__1,1.067732834,-0.148444361
abx_media__m9_ctrl__2,1.6971959928,0.112032237
abx_media__rpmi_ctrl__1,-6.6935376763,-0.7021517770000001
abx_media__rpmi_ctrl__2,-6.20356201,-0.551202697
abx_media__camhb_ctrl__1,-6.7396553825000005,-1.347132361
abx_media__camhb_ctrl__2,-6.7303199911,-1.611493896
abx_media__m9_mero__1,0.2501420932,-0.068363239
abx_media__m9_mero__2,0.0807862578,-0.41184033000000003
abx_media__rpmi_mero__1,-6.8030284499,-1.131064328
abx_media__rpmi_mero__2,-7.0877626001,-1.043370268
abx_media__camhb_mero__1,-5.9324403262,-1.650757997
abx_media__camhb_mero__2,-6.0635211272,-1.5311639330000002
abx_media__m9_trisulf__1,-2.6017548662000003,0.23387322500000002
abx_media__m9_trisulf__2,-2.2117978337,0.35007987900000004
abx_media__rpmi_trisulf__1,-6.6797224238,-0.36893231
abx_media__rpmi_trisulf__2,-6.8368258735000005,-0.443259769
abx_media__camhb_trisulf__1,-5.6919619391000005,-0.7484768940000001
abx_media__camhb_trisulf__2,-5.8127883001,-0.8863754110000001
abx_media__m9_cef__1,-1.9426376727,-0.246352321
abx_media__m9_cef__2,-2.0442760611,-0.519802675
abx_media__rpmi_cef__1,-5.1619387246,-0.313654086
abx_media__rpmi_cef__2,-5.3573837327,-0.15189380500000002
abx_media__camhb_cef__1,-5.3737795033,-0.798144394
abx_media__camhb_cef__2,-5.6490227156,-0.6368882880000001
abx_media__m9_cipro__1,-0.5334511909,-0.26871174600000003
abx_media__m9_cipro__2,-0.5928036733000001,-0.16022260700000002
abx_media__rpmi_cipro__1,-5.4728395696,-0.581387459
abx_media__rpmi_cipro__2,-5.6616775664,-0.415371433
abx_media__camhb_cipro__1,-7.6233130692,-1.6294565300000001
abx_media__camhb_cipro__2,-7.935063115,-1.441407856
hot_tale__42c_ale3_30c__1,3.0306008044,0.34990995700000005
hot_tale__42c_ale3_30c__2,3.1874196693,0.47140362300000005
hot_tale__42c_ale3_37c__1,2.0637590077,0.15503245100000002
hot_tale__42c_ale3_37c__2,1.890818281,0.17846688600000002
hot_tale__42c_ale3_44c__1,5.8765731413,0.478884032
hot_tale__42c_ale3_44c__2,7.8704094571,0.48103687100000003
hot_tale__hot_ale3_mid_30c__1,13.46871907,1.801982283
hot_tale__hot_ale3_mid_30c__2,12.9096128716,1.6036691950000002
hot_tale__hot_ale3_mid_37c__1,5.1595584053,0.529678058
hot_tale__hot_ale3_mid_37c__2,4.6844024046,0.49324463100000004
hot_tale__hot_ale3_mid_44c__1,3.0329227148,-0.049178513
hot_tale__hot_ale3_mid_44c__2,0.21107618190000002,-0.075260776
hot_tale__hot_ale3_30c__1,13.312193667,1.643105617
hot_tale__hot_ale3_30c__2,13.6644918291,1.585495527
hot_tale__hot_ale3_37c__1,5.7326190126,0.5612206160000001
hot_tale__hot_ale3_37c__2,5.2983936359,0.5084833630000001
hot_tale__hot_ale3_44c__1,0.2972982151,0.025769396
hot_tale__hot_ale3_44c__2,-0.5981399641,0.09721386200000001
hot_tale__hot_ale4_30c__1,3.0045816784,0.508081144
hot_tale__hot_ale4_30c__2,3.1742868311,0.596713905
hot_tale__hot_ale4_37c__1,2.1539630504,0.48663088400000004
hot_tale__hot_ale4_37c__2,1.6985727582,0.462410955
hot_tale__hot_ale4_44c__1,0.7676699484,0.884990927
hot_tale__hot_ale4_44c__2,0.1487836878,0.5159834130000001
hot_tale__hot_ale8_30c__1,2.6603203126,0.45446647300000004
hot_tale__hot_ale8_30c__2,2.7906929134,0.460022886
hot_tale__hot_ale8_37c__1,1.2952627166,0.247544486
hot_tale__hot_ale8_37c__2,0.6834730356000001,0.29824694300000004
hot_tale__hot_ale8_44c__1,-1.1372720526,0.390349013
hot_tale__hot_ale8_44c__2,-1.3723755572,0.322780738
hot_tale__hot_ale9_mid_30c__1,2.8877664166,0.30279589900000003
hot_tale__hot_ale9_mid_30c__2,2.9181007549,0.230743406
hot_tale__hot_ale9_30c__1,2.8103132215,0.239751289
hot_tale__hot_ale9_30c__2,3.0874711181,0.33236418300000004
hot_tale__hot_ale9_mid_37c__1,1.6435125953,0.320390296
hot_tale__hot_ale9_mid_37c__2,1.313998441,0.28573731
hot_tale__hot_ale9_37c__1,1.9637221095,0.363404023
hot_tale__hot_ale9_37c__2,1.7659810072000002,0.40587172400000004
