,A,FliA
starve_series__t25_growth2__2,0.8338549156,-1.9032289967
starve_series__t26_growth2__1,0.3919778367,-1.2320532281
starve_series__t26_growth2__2,0.8739032939,-0.8915972579
starve_series__t27_growth2__1,0.166782427,-0.8338861409
starve_series__t27_growth2__2,-0.13988802890000002,-0.6466246658
starve_series__t28_growth2__1,0.9589071468,1.0471280313
starve_series__t28_growth2__2,1.0024370354,1.4027822874
time_course__lb_4hr__1,-0.0144912817,0.1418121242
time_course__lb_4hr__2,0.050115846000000006,-0.071835779
time_course__lb_4hr__3,-0.0356245643,-0.0699763452
time_course__lb_8hr__1,-0.5463237344,-2.2481678128
time_course__lb_8hr__2,-1.3191889938,-2.2569767287999998
time_course__lb_8hr__3,-0.5859430308,-2.3418571844000002
time_course__lb_24hr__1,-0.3281983889,-1.7619535191
time_course__lb_24hr__2,0.12743477820000002,-1.7069743320000001
time_course__lb_24hr__3,0.8116541601,-1.5576272463
time_course__lb_72hr__1,0.0305390777,0.0944167375
time_course__lb_72hr__2,-0.8067800272000001,-1.6437873967
time_course__lb_72hr__3,-1.2632873398,-1.5447660239
time_course__lb_144hr__1,-1.5591729102,-2.1029867524
time_course__lb_144hr__2,-1.6878846628000002,-1.9220079074
time_course__lb_144hr__3,-1.2249940885,-1.5819932635
time_course__lb_192hr__1,-1.2445874228,-1.5041528377
time_course__lb_192hr__2,-1.3306895809000001,-1.8753950567
time_course__lb_192hr__3,-1.2537572654,-1.9024000425
triclosan__wt__1,-2.1237223042,-0.2546499063
triclosan__wt__2,-2.5678884003,-0.6891722554
triclosan__wt__3,4.6916107044,0.9438221617
triclosan__evo_amx_tcs__1,6.67497992,1.8454120733
triclosan__evo_amx_tcs__2,14.4998194523,2.5453035229000003
triclosan__evo_amx_tcs__3,-1.570483571,-0.8326162954
triclosan__evo_chl_tcs__1,-1.355769713,-0.9903449289
triclosan__evo_chl_tcs__2,-3.1540706852,-1.385776562
triclosan__evo_chl_tcs__3,-4.0573709652,-1.8103223932999999
triclosan__evo_tet_tcs__1,-4.1882248733,-1.9473114373
triclosan__evo_tet_tcs__2,-0.0677831819,-0.3812582839
truHMM__48C_15m__1,-2.3150088715,-0.4185305065
truHMM__48C_15m__2,-2.3418407583,-0.2844274793
truHMM__48C_15m__3,-1.0008763103,-0.394226774
truHMM__48C_30m__1,-6.8465075853,-2.5001044308
truHMM__48C_30m__2,-7.5784940731,-2.5622183746
truHMM__48C_60m__1,-13.6715905399,-4.4327116073
truHMM__48C_60m__2,-13.6820380446,-4.4348580304
truHMM__phos_0h__1,-0.048846331,-0.07304534950000001
truHMM__phos_0h__2,0.048846331,0.07304534950000001
truHMM__phos_2h__1,-9.5415431168,-2.3233099403
truHMM__phos_2h__2,-9.6362915875,-2.3199028441
truHMM__phos_4h__1,-13.8854672259,-4.0921040013
truHMM__phos_4h__2,-13.9238927866,-3.403966089
truHMM__phos_4h__3,-12.9071393968,-4.1110745005
control__wt_glc__1,0.17562404680000002,-0.441198611
control__wt_glc__2,-0.17562404680000002,0.441198611
fur__wt_dpd__1,0.2583629196,-0.9934258690000001
fur__wt_dpd__2,0.7534233826000001,-0.8406642950000001
fur__wt_fe__1,-1.0350519525,-2.821620562
fur__wt_fe__2,-1.1521608947,-2.085812974
fur__delfur_dpd__1,0.4018661281,-1.286829738
fur__delfur_dpd__2,-0.028047591400000002,-1.314116172
fur__delfur_fe2__1,-0.0667812133,-0.195879946
fur__delfur_fe2__2,-0.1772152327,-0.187154586
acid__wt_ph5__1,-0.4866132503,-0.7627856620000001
acid__wt_ph5__2,-0.7783131778,-0.42652484
acid__delgadx_ph5__1,-0.8690223646,-0.716883189
acid__delgadw_ph5__1,-0.5895132097,-0.6662751250000001
acid__delgadw_ph5__2,-0.8078582043,-0.365508524
acid__delgade_ph5__1,-0.3901365799,-1.109662629
acid__delgade_ph5__2,-0.3821082954,-0.774630012
oxidative__wt_pq__1,1.6492092440000001,-1.7977564990000001
oxidative__wt_pq__2,1.4519381062,-1.115201668
oxidative__deloxyr_pq__1,1.0438522344,-0.692303
oxidative__deloxyr_pq__2,0.5301736196,-0.50696695
oxidative__delsoxr_pq__1,1.1880932628,-1.322156512
oxidative__delsoxr_pq__2,0.6746159092,-1.077505064
oxidative__delsoxs_pq__1,1.7980801711,-0.888597716
oxidative__delsoxs_pq__2,1.2699829655000001,-1.138355615
nac_ntrc__wt_csn__1,0.7264331064,-1.5384015560000002
nac_ntrc__wt_csn__2,0.6654904839,-0.91928834
nac_ntrc__wt_cytd__1,-0.48539612870000004,-1.798863291
nac_ntrc__wt_cytd__2,-0.5951612338,-2.5776356700000003
nac_ntrc__wt_gln__1,0.35356828020000003,-1.616161089
nac_ntrc__wt_gln__2,0.4308765375,-1.5275729500000002
nac_ntrc__bw_delnac_csn__1,2.3842523969,-0.21183327500000002
nac_ntrc__bw_delnac_csn__2,1.2965950873,-0.7336206390000001
nac_ntrc__bw_delnac_cytd__1,0.4892587051,-1.091575798
nac_ntrc__bw_delnac_cytd__2,0.1618256076,-1.355723569
nac_ntrc__bw_delnac_gln__1,5.9821748464,0.48322176
nac_ntrc__bw_delnac_gln__2,5.888708728,-0.27626768100000004
nac_ntrc__bw_delnac_nh4__1,19.3772083571,5.506442909
nac_ntrc__bw_delnac_nh4__2,19.5366762502,5.482318495
misc__wt_no_te__1,0.9489538415000001,-1.3315784590000002
misc__wt_no_te__2,0.5390599985,-0.024715101000000003
misc__bw_delcbl__1,-0.21389972470000002,0.38061378500000004
misc__bw_delcbl__2,0.052729641,0.12802553
misc__bw_delfabr__1,27.5979486419,6.338852354
misc__bw_delfabr__2,27.7037302228,6.29847379
misc__bw_delfadr__1,12.511791982,3.701069099
misc__bw_delfadr__2,12.6333525198,3.7798291390000003
misc__nitr_031__1,-0.1201734158,-1.019087859
omics__wt_glu__1,0.9817479405,-0.6270399790000001
omics__wt_glu__2,0.7162335809,-0.726443417
omics__wt_gly__1,0.0017899506,0.036753423
omics__wt_gly__2,0.32878947550000004,-0.037635784000000005
omics__wt_thr__1,4.0924160782,-0.039918523000000004
omics__wt_thr__2,2.7062969103,-0.7932843780000001
omics__bw_ac__1,1.7361850309,2.633596715
omics__bw_ac__2,1.557790556,2.695164058
omics__bw_fum__1,13.129723852,4.9488013220000004
omics__bw_fum__2,12.860351055,4.818248385
omics__bw_glc__1,0.2201398743,1.159702549
omics__bw_glc__2,0.6558583694,1.03047844
omics__bw_pyr__1,-0.23622656050000002,2.050716285
omics__bw_pyr__2,0.1578010809,0.80096221
ompr__wt_nacl__1,0.5597878745,-1.489382901
ompr__wt_nacl__2,0.4252309651,-1.586745553
ompr__bw_delompr_nacl__1,10.6282081094,2.379338996
ompr__bw_delompr_nacl__2,10.9353098755,2.364150518
minspan__wt_ade__1,5.4138899699,0.752202185
minspan__wt_glc__1,23.8731058108,4.68835246
minspan__wt_glc__2,24.1960938273,4.87069769
minspan__wt_glc__3,24.4428387071,5.124117615
minspan__wt_glc_anaero__1,26.51501377,5.872928722
minspan__wt_glc_anaero__2,26.7000367758,6.090076528
minspan__wt_trp__1,24.6099739751,4.950085377
minspan__bw_delcra_glc__1,4.8811300431,1.152351727
minspan__bw_delcra_trp__1,8.1508186237,1.71565951
minspan__bw_delmntr__1,32.1735871887,7.06250892
minspan__bw_delnac_ade__1,7.1164727876,1.223803409
minspan__bw_delnac_glc__1,18.2096741333,4.546580162
cra_crp__wt_ac__1,2.0481689229,1.271620864
cra_crp__wt_ac__2,2.1077921673,1.390330536
cra_crp__wt_fru__1,9.3145050412,2.401768644
cra_crp__wt_fru__2,9.2430437614,2.559838626
cra_crp__delcra_ac__1,-0.2486260872,-0.575694663
cra_crp__delcra_ac__2,-0.18298827850000002,-0.13178572600000002
cra_crp__delcra_fru__1,-0.0684446689,-0.8985303320000001
cra_crp__delcra_fru__2,-0.10968483770000001,-1.018014937
cra_crp__delcra_glc__1,-0.39655835770000003,-0.045303087000000006
cra_crp__delcra_glc__2,-0.4102847147,0.124065826
rpoB__wt_031__1,-0.2510502403,-0.49233563700000005
rpoB__wt_044__1,-0.8086847364,-1.229185741
rpoB__wt_lb__1,-0.6301904679,-1.07860136
rpoB__wt_lb__2,-0.7218004047000001,-1.01843232
rpoB__rpoBE546V_031__1,0.0668568289,-0.8037244020000001
rpoB__rpoBE546V_044__1,0.5876106999999999,-0.7359663310000001
rpoB__rpoBE546V_lb__1,-0.44672260490000004,-1.9109005940000001
rpoB__rpoBE546V_lb__2,-0.9561271372000001,-2.7390527000000002
rpoB__rpoBE546V_glc__1,-1.9353822956000002,-2.480270735
rpoB__rpoBE672K_glc__1,-1.7525094489000002,-1.630622207
rpoB__rpoBE672K_glc__2,-1.8439039243000002,-1.712337701
rpoB__rpoBE672K_lb__1,-1.4784515765,-2.202199642
rpoB__rpoBE672K_lb__2,-0.5198871765,-1.239203649
crp__wt_fru__1,15.9461454919,3.969220717
crp__wt_glyc__1,22.48851424,5.135762768
crp__wt_glyc__2,22.1722340548,5.078594482
crp__delar1_glyc__1,0.1055664649,-2.23489396
crp__delar1_glyc__2,-0.29928891820000003,-2.394157653
crp__delar1ar2_glyc__1,0.10171940900000001,-1.379098601
crp__delar1ar2_glyc__2,-0.28182721580000003,-1.538929349
crp__delar1ar2_glyc__3,-0.4402308091,-1.258225485
crp__delar2_glyc__1,23.6230940263,5.831020689
crp__delar2_glyc__2,22.7083923985,5.647752668
crp__delar2_glyc__3,22.9116864488,5.868198063
crp__delcrp_fru__1,-0.12507802410000002,-1.7634558450000002
crp__delcrp_fru__2,0.014502809600000001,-1.16887326
crp__delcrp_fru__3,-0.23823971400000002,-2.37525163
crp__delcrp_glc__1,0.20390044640000002,-1.352997472
crp__delcrp_glc__2,-0.6861554830000001,-1.812119526
crp__delcrp_glc__3,-0.0354995706,-2.11080213
crp__delcrp_glyc__1,-0.0621829002,-1.871674326
crp__delcrp_glyc__2,-0.0888018349,-1.350732749
crp__delcrp_glyc__3,-0.4144462821,-1.800334764
glu__glu_ale3__1,14.1565515838,4.14662875
glu__glu_ale4__1,25.6279699896,5.548085236
glu__glu_ale5__1,6.255282222,6.424271734
glu__glu_ale6__1,10.0194773402,3.384359508
glu__glu_ale8__1,20.9474528269,6.244082696
glu__glu_ale9__1,11.163046547,3.338220776
glu__glu_ale10__1,22.6478219635,5.847738297
42c__wt_42c__1,-1.2302149119,-3.15766432
42c__42c_ale1__1,10.1752698572,7.23669503
42c__42c_ale2__1,18.8362176425,6.692891217
42c__42c_ale3__1,5.5800389476,6.89307748
42c__42c_ale4__1,7.5715930203,5.063162956
42c__42c_ale5__1,17.6294829222,5.664568501
42c__42c_ale6__1,-0.6004436567,1.694013628
42c__42c_ale8__1,0.1759387521,0.7905620800000001
42c__42c_ale9__1,23.4514530842,6.675689296
42c__42c_ale10__1,13.9064162941,5.82829991
ssw__wt_ac__1,-0.3095152181,-1.297854002
ssw__wt_glc__1,17.8509500945,4.111584679
ssw__wt_glyc__1,3.8136636135,1.119682072
ssw__wt_xyl__1,0.247530986,-2.656777754
ssw__glc_ale1__1,0.2186309811,-0.69171434
ssw__glc_ale2__1,-0.0713657929,-1.238299085
ssw__glc_ale3__1,-0.7000866342000001,-1.9673840880000002
ssw__glyc_ale1__1,-0.5600304346,-1.76304311
ssw__glyc_ale2__1,0.2407996954,-0.363647533
ssw__xyl_ale1__1,18.4394301955,5.993218629
ssw__xyl_ale2__1,20.4420051208,6.497193833
ssw__xyl_ale3__1,1.9468537761,-1.056123707
ssw__glc_ac_ac2__1,1.195176164,-0.007823064000000001
ssw__glc_ac_glc1__1,1.229940055,-0.18078074900000002
ssw__glc_glyc_glc__1,0.018738730000000002,-1.274059005
ssw__glc_glyc_glyc__1,0.5195618048,0.329911695
ssw__glc_xyl_glc__1,-0.7075253073000001,-1.621255842
ssw__glc_xyl_xyl__1,-0.352991916,-1.019836234
ica__wt_glc__1,32.4961771064,6.62322135
ica__wt_glc__2,32.3339013881,6.624409528
ica__wt_glc__3,33.7185494381,6.9644511300000005
ica__wt_glc__4,33.2172797878,6.65158176
ica__arg_sbt__1,29.6288644736,6.770279722
ica__arg_sbt__2,30.2148033636,6.701124478
ica__cytd_rib__1,36.939182315400004,7.53876095
ica__cytd_rib__2,35.9067160113,7.35650123
ica__gth__1,4.6303784843999996,0.21979565
ica__gth__2,5.0507001127,0.625862343
ica__leu_glcr__1,34.9615128175,6.784658361
ica__leu_glcr__2,35.0780653127,6.8225681730000005
ica__met_glc__1,31.6669716682,6.136552704
ica__met_glc__2,31.9800216517,6.040903407
ica__no3_anaero__1,20.0903205363,3.733353038
ica__no3_anaero__2,18.010958347,3.284455107
ica__phe_acgam__1,30.9036050524,6.256307989
ica__phe_acgam__2,31.101390302,6.270185221
ica__thm_gal__1,31.4456179819,6.8649795000000005
ica__thm_gal__2,31.5461722833,6.88681169
ica__tyr_glcn__1,36.5547249056,7.1853188
ica__tyr_glcn__2,36.3114543633,7.10113429
ica__ura_pyr__1,29.5860713355,6.482547648
ica__ura_pyr__2,24.9545102935,6.46090666
ica__wt_glc__5,32.3783098803,6.781418734
ica__wt_glc__6,32.2844232167,6.6719444150000005
ica__bw_delpurR_cytd__1,32.6212697887,6.810600571
ica__bw_delpurR_cytd__2,31.378766446,6.665254404
ica__ade_glc__1,31.3518671687,6.627615373
ica__ade_glc__2,32.3571056819,6.736792809
ytf__wt_glc__1,-0.07125565560000001,0.23876892100000002
ytf__wt_glc__2,0.3887650802,-0.42384513100000004
ytf__delyafC__1,-0.12457490780000001,-0.7846885680000001
ytf__delyafC__2,-0.064284834,-1.303556345
ytf__delyeiE__1,-0.5931076959,-1.085205439
ytf__delyeiE__2,-0.7725954993,-0.907305538
ytf__delyiaJ__1,-0.5898348925,-0.8972829990000001
ytf__delyiaJ__2,0.066696846,-1.557480436
ytf__delyieP__1,-1.0298417875,-1.487596673
ytf__delyieP__2,-0.4124053912,-0.633153484
ytf__wt_ph5__1,-0.5797476986,-1.9213206840000001
ytf__wt_ph5__2,-0.5674458354,-1.219250295
ytf__wt_ph8__1,-0.6418088012000001,-1.716965203
ytf__wt_ph8__2,-1.0317148976,-1.839002529
ytf__delybaO__1,-0.0497770747,-0.8184252630000001
ytf__delybaO__2,0.1972865517,-0.272664256
ytf__delybaQ__1,-0.3216720159,-0.5215888280000001
ytf__delybaQ__2,-0.2587634593,0.462796297
ytf__delybiH__1,0.1913231755,-0.632542789
ytf__delybiH__2,0.4354399506,-0.35328003500000005
ytf__delydcI_ph5__1,-1.1567405779,-1.3590019450000002
ytf__delydcI_ph5__2,-0.49404167800000004,-1.178514442
ytf__delydcI_ph8__1,-0.8358726512,-1.866602797
ytf__delydcI_ph8__2,-1.1095328523,-1.636670781
ytf__delyddM__1,-0.0057961593,-0.263277519
ytf__delyddM__2,-0.1294769264,-0.64477069
ytf__delyheO__1,-0.0033696779,-0.985207036
ytf__delyheO__2,-0.2887153254,-0.256772582
fps__bw_glc__1,-0.3027506384,-0.224092379
fps__bw_glc__2,-0.37952734800000004,-0.362369219
fps__fps_thrA_ale1__1,5.0062191181,2.983331499
fps__fps_thrA_ale1__2,5.492973415,2.767878547
fps__fps_thrA_ale2__1,6.0069379092,2.812633631
fps__fps_thrA_ale2__2,4.7242065981,2.623312913
fps__fps_serB_ale1__1,12.2846613062,4.599347638
fps__fps_serB_ale1__2,12.5655126149,4.561333892
fps__fps_serB_ale4__1,0.3425692623,-1.726358241
fps__fps_serB_ale4__2,0.3158527309,-1.6155821129999999
fps__fps_ptsI_ale1__1,0.22003793570000002,-0.110911222
fps__fps_ptsI_ale1__2,0.8901170291,0.45329101400000005
fps__fps_ptsI_ale3__1,2.4579695019,1.783474815
fps__fps_ptsI_ale3__2,2.2772551082,1.557702043
pal__lyx_ale2_f6__1,1.7345549774,2.094162424
pal__lyx_ale2__1,4.1113610831,2.919844629
pal__lyx_ale2__2,3.4936491955,3.008118806
pal__lyx_ale4__1,5.6036380023,3.199474964
pal__lyx_ale4__2,7.4263057327,3.284198533
pal__5drib_ale10_f18__1,2.1079052088,1.007624291
pal__5drib_ale10_f18__2,2.0305840802,0.819977609
pal__5drib_ale10__1,4.0382834235,1.007045638
pal__arab_ale14_f9__1,1.0070413934,-0.023997456
pal__arab_ale14_f9__2,0.7745969159,-0.183052276
pal__arab_ale14__1,1.1573507739,1.465642205
pal__arab_ale14__2,0.5472245349,1.056878543
pal__arab_ale16__1,1.6560750724000002,-0.5299485220000001
pal__arab_ale16__2,1.0501066898,-1.006028301
pal__tartr_ale26_f10__1,0.1025732121,-0.936030075
pal__tartr_ale26_f10__2,0.4406309559,-1.27535523
pal__tartr_ale26__1,0.2565825612,-0.878134739
pal__tartr_ale26__2,0.1391798858,-0.7880610210000001
pal__tartr_ale28_f10__1,-0.1654550641,-0.27857643
pal__tartr_ale28_f10__2,0.6776844176,-0.39481881700000004
pal__tartr_ale28__1,0.9098769404,1.314278024
pal__tartr_ale28__2,1.6087139544,2.319517573
efeU__delmenFentC_citr__1,0.4181420139,-0.579928078
efeU__delmenFentC_citr__2,0.6718081806,-0.65748315
efeU__delmenFentC__1,0.0736108733,-1.4298031930000001
efeU__delmenFentC__2,-0.158768382,-1.305253294
efeU__menFentC_ale39__1,-0.5123076069,-0.6870923050000001
efeU__menFentC_ale39__2,-0.7029980186,-1.5918991949999999
efeU__menFentC_ale29__1,-0.5514537166,-2.376075052
efeU__menFentC_ale29__2,0.1753964292,-2.106267883
efeU__menFentC_ale30__1,0.5481406115,-0.574541524
efeU__menFentC_ale30__2,-0.9270392913000001,-1.685300263
efeU__menFentCubiC_ale36__1,-0.5945642986,-1.812640625
efeU__menFentCubiC_ale36__2,-0.7902933379,-2.245513579
efeU__menFentCubiC_ale37__1,-0.475742592,-1.8973078760000002
efeU__menFentCubiC_ale37__2,-0.792695543,-2.003124849
efeU__menFentCubiC_ale38__1,1.0988431026,-0.8763713980000001
efeU__menFentCubiC_ale38__2,0.1712157696,-2.048993928
misc2__salc_glc__1,1.2962987744,-1.226788331
misc2__salc_glc__2,1.3055648796,-1.9562095240000001
misc2__dbcn_glc__1,27.6128305124,6.186648306
misc2__dbcn_glc__2,24.4802495492,5.951804068
misc2__tyr_glc__1,33.3826542895,6.707146462
misc2__tyr_glc__2,33.073861916,6.729822958
misc2__arg_cytd__1,27.9196637174,5.807550865
misc2__arg_cytd__2,28.087053968,5.761097275
misc2__delyheO_pyr__1,2.0876035276,1.405227365
misc2__delyheO_pyr__2,1.5701666369,1.171374818
nquinone__delubiC__1,30.5090907036,5.983185591
nquinone__delubiC__2,30.1149071479,5.674109249
nquinone__ubiC_ale1__1,18.0265034192,4.418393128
nquinone__ubiC_ale1__2,18.3578531909,4.421617438
nquinone__ubiC_ale2__1,10.3847730181,2.86367614
nquinone__ubiC_ale2__2,10.1746747063,2.707267867
nquinone__ubiC_ale3__1,32.3578067402,6.259551082
nquinone__ubiC_ale3__2,32.3485303383,6.254911543
nquinone__ubiC_ale4__1,10.916388954,2.749410455
nquinone__ubiC_ale4__2,11.1873488714,2.843403899
nquinone__delpdhR__1,32.8782105193,7.15351919
nquinone__delpdhR__2,32.0844296387,6.99751706
quinone__glu_ale4__1,28.8933209702,5.635447825
quinone__glu_ale4__2,27.7716799463,5.977468533
quinone__delmenF__1,0.777952851,0.889705406
quinone__delmenF__2,0.8045004081,-0.104490303
quinone__menF_ale5__1,0.5593886331,0.14427357500000002
quinone__menF_ale5__2,-0.2631887473,-1.114665142
quinone__menF_ale6__1,0.4309130604,-0.655106127
quinone__menF_ale6__2,-0.536788002,-1.188829712
quinone__menF_ale7__1,0.5673486742,-0.876199217
quinone__menF_ale7__2,0.4485239857,-0.5181133520000001
quinone__menF_ale8__1,0.5049500771000001,-0.0057248920000000005
quinone__menF_ale8__2,1.0766792617,-0.5085510010000001
quinone__delmenFubiC__1,-1.1123223061,-2.165769155
quinone__delmenFubiC__2,-0.2082227364,-1.824855102
quinone__menFubiC_ale1__1,1.6719385214,-0.829536864
quinone__menFubiC_ale1__2,1.1359522032,-0.297019441
quinone__menFubiC_ale2__1,-0.4294006111,-1.876925847
quinone__menFubiC_ale2__2,-0.8829349609,-1.860286498
quinone__menFubiC_ale3__1,1.1153347234,0.6910878690000001
quinone__menFubiC_ale3__2,0.4343721754,0.149999091
quinone__menFubiC_ale4__1,-0.422264801,-1.354944329
quinone__menFubiC_ale4__2,-0.40434546190000004,-1.557340763
oxyR__wt_glc__1,32.4095190903,6.400907168
oxyR__wt_glc__2,32.7024949943,6.520401128
oxyR__wt_h2o2__1,31.6684732607,6.257726027
oxyR__wt_h2o2__2,31.7017030297,6.38737993
oxyR__glu_ale4__1,12.9650057361,3.730733575
oxyR__glu_ale4__2,12.8921966982,3.673711799
oxyR__glu_ale4_h2o2__1,17.846371670899998,4.257914806
oxyR__glu_ale4_h2o2__2,16.4873898226,2.958649861
oxyR__oxyR_ale17__1,12.0872851079,1.399927933
oxyR__oxyR_ale17__2,9.3608765505,0.453938265
oxyR__oxyR_ale17_h2o2__1,18.1188088645,3.22347597
oxyR__oxyR_ale17_h2o2__2,20.0785917359,3.492846246
oxyR__oxyR_ale18__1,31.3998043508,6.082922192
oxyR__oxyR_ale18__2,31.4744925119,6.147455734
oxyR__oxyR_ale18_h2o2__1,31.2057494852,5.283491935
oxyR__oxyR_ale18_h2o2__2,32.6285213161,5.758576343
oxyR__oxyR_ale19__1,24.2868402946,5.205175488
oxyR__oxyR_ale19__2,24.7494021347,5.411784955
oxyR__oxyR_ale19_h2o2__1,25.595076142,5.392152717
oxyR__oxyR_ale19_h2o2__2,27.266116389,5.55275304
oxyR__oxyR_ale20__1,3.9663660841,-1.243768963
oxyR__oxyR_ale20__2,3.3002736949,-1.9478645710000002
oxyR__oxyR_ale20_h2o2__1,10.3003793057,0.07300450500000001
oxyR__oxyR_ale20_h2o2__2,10.5940923833,0.06524605
svns_pgi__BmePgi24_15__1,-0.9253151143,-2.21416859
svns_pgi__BmePgi24_15__2,-0.9326938818,-1.4025752580000002
svns_pgi__BmePgi24_26__1,-1.1569383187,-1.499628067
svns_pgi__BmePgi24_26__2,-1.2530510109,-1.933204353
svns_pgi__BmePgi24_41__1,0.2359309827,-1.095590872
svns_pgi__BmePgi24_41__2,-0.5804989730000001,-1.461583222
svns_pgi__BmePgi24_52__1,-0.7954207063000001,-1.191982094
svns_pgi__BmePgi24_52__2,-1.0821947407,-2.127276502
svns_pgi__PaePgi2_34__1,-1.2151203635,-2.061235476
svns_pgi__PaePgi2_34__2,-1.0838632355,-2.34860163
svns_pgi__PaePgi2_63__1,-0.8175600996,-2.0202878
svns_pgi__PaePgi2_63__2,-0.6754438665,-2.067284658
svns_pgi__PaePgi24_54__1,-1.5701049877000002,-1.932307647
svns_pgi__PaePgi24_54__2,-1.3093104962,-2.426174868
svns_pgi__PaePgi24_90__1,-1.343287132,-2.6981106500000003
svns_pgi__PaePgi24_90__2,-1.5093347281,-2.137537698
abx_media__m9_ctrl__1,14.5209750472,2.227817034
abx_media__m9_ctrl__2,14.3605590253,2.355419804
abx_media__rpmi_ctrl__1,15.9733431246,4.52441088
abx_media__rpmi_ctrl__2,16.3916855883,4.603604997
abx_media__camhb_ctrl__1,16.5605578775,1.5255969230000002
abx_media__camhb_ctrl__2,15.8762275119,1.643440945
abx_media__m9_mero__1,13.3255005026,2.398446397
abx_media__m9_mero__2,15.3097543489,2.4421448740000002
abx_media__rpmi_mero__1,15.9210873772,3.556341784
abx_media__rpmi_mero__2,15.6869534706,3.952534335
abx_media__camhb_mero__1,17.6791435129,1.319821802
abx_media__camhb_mero__2,17.7047924537,1.422142097
abx_media__m9_trisulf__1,25.3149648546,4.123181043
abx_media__m9_trisulf__2,25.3388273844,4.266686849
abx_media__rpmi_trisulf__1,14.5167050826,0.6457822860000001
abx_media__rpmi_trisulf__2,13.9320513673,0.26705547
abx_media__camhb_trisulf__1,14.7599382714,1.103489178
abx_media__camhb_trisulf__2,15.9675340881,1.2615744
abx_media__m9_cef__1,22.0831754979,3.485977321
abx_media__m9_cef__2,22.9725437972,3.554430728
abx_media__rpmi_cef__1,18.0120194658,2.250670533
abx_media__rpmi_cef__2,18.6850783376,2.3797385110000002
abx_media__camhb_cef__1,21.0058781805,2.457517909
abx_media__camhb_cef__2,21.1885729593,2.391537378
abx_media__m9_cipro__1,25.9703082851,4.122368828
abx_media__m9_cipro__2,25.8537530158,4.232043877
abx_media__rpmi_cipro__1,20.4691248701,2.6582284400000002
abx_media__rpmi_cipro__2,20.6706058466,2.903498087
abx_media__camhb_cipro__1,19.2154723045,1.527671076
abx_media__camhb_cipro__2,18.7456221597,1.435809445
hot_tale__42c_ale3_30c__1,18.1343581387,6.656372076
hot_tale__42c_ale3_30c__2,17.2468474386,6.58902509
hot_tale__42c_ale3_37c__1,16.9131312851,7.10749973
hot_tale__42c_ale3_37c__2,16.829582318900002,7.03749327
hot_tale__42c_ale3_44c__1,1.5052184155,-1.308211879
hot_tale__42c_ale3_44c__2,2.0152368438,-1.106535787
hot_tale__hot_ale3_mid_30c__1,15.6533247425,5.168120347
hot_tale__hot_ale3_mid_30c__2,19.1412084441,6.91212314
hot_tale__hot_ale3_mid_37c__1,20.7158654079,7.15902058
hot_tale__hot_ale3_mid_37c__2,20.6575612277,6.99875534
hot_tale__hot_ale3_mid_44c__1,7.0476947366,5.53063689
hot_tale__hot_ale3_mid_44c__2,4.3733876451,5.328136066
hot_tale__hot_ale3_30c__1,18.6847085733,6.520133191
hot_tale__hot_ale3_30c__2,19.3170317806,6.51183121
hot_tale__hot_ale3_37c__1,17.4931033858,6.470982343
hot_tale__hot_ale3_37c__2,17.4297629662,6.4626942320000005
hot_tale__hot_ale3_44c__1,2.5201284144000002,3.9654591790000002
hot_tale__hot_ale3_44c__2,1.9665196288,3.397615203
hot_tale__hot_ale4_30c__1,4.9313032082,6.045274279
hot_tale__hot_ale4_30c__2,5.46102193,5.968066505
hot_tale__hot_ale4_37c__1,5.0276946913,6.707826503
hot_tale__hot_ale4_37c__2,5.8656239004,6.86718645
hot_tale__hot_ale4_44c__1,1.9585908259,3.810590012
hot_tale__hot_ale4_44c__2,3.2348718708,4.87270219
hot_tale__hot_ale8_30c__1,17.6912908668,6.630536298
hot_tale__hot_ale8_30c__2,18.1960163606,6.697169319
hot_tale__hot_ale8_37c__1,19.1602042553,6.790001206
hot_tale__hot_ale8_37c__2,19.1470066674,6.830475381
hot_tale__hot_ale8_44c__1,3.6587896405,4.470826243
hot_tale__hot_ale8_44c__2,4.4993483435,5.510564287
hot_tale__hot_ale9_mid_30c__1,15.9760824405,5.911760703
hot_tale__hot_ale9_mid_30c__2,16.0371332037,5.7997536620000005
hot_tale__hot_ale9_30c__1,15.8994645129,6.393956056
hot_tale__hot_ale9_30c__2,16.1102094112,6.438021825
hot_tale__hot_ale9_mid_37c__1,17.6025266795,6.303407325
hot_tale__hot_ale9_mid_37c__2,16.8822916799,6.35011096
hot_tale__hot_ale9_37c__1,16.437041657,6.326070046
hot_tale__hot_ale9_37c__2,16.3429287793,6.305545109
hot_tale__hot_ale9_mid_44c__1,0.4378125225,-1.388066869
hot_tale__hot_ale9_mid_44c__2,1.0261691407,-1.477129455
hot_tale__hot_ale9_44c__1,0.5456226430000001,-0.390196405
hot_tale__hot_ale9_44c__2,1.1780022026,0.577370715
hot_tale__hot_ale10_30c__1,17.8128844297,6.166086244
hot_tale__hot_ale10_30c__2,17.9860718663,6.033476177
hot_tale__hot_ale10_37c__1,20.5113060028,6.47298565
hot_tale__hot_ale10_37c__2,20.5135069464,6.564913923
hot_tale__hot_ale10_44c__1,2.8927709354,4.268749304
hot_tale__hot_ale10_44c__2,3.4386009662,3.557373417
hot_tale__hot_ale16_30c__1,16.8686042051,6.046710246
