,A,Lrp
hot_tale__hot_ale10_44c__2,2.6408071510999997,0.30863949
hot_tale__hot_ale16_30c__1,2.8110968616000003,0.8334462300000001
hot_tale__hot_ale16_30c__2,2.5326883724,0.81370077
hot_tale__hot_ale16_37c__1,2.6405455680000003,0.85162552
hot_tale__hot_ale16_37c__2,2.610854244,0.77139532
hot_tale__hot_ale16_44c__1,2.2852640258,0.46144914000000004
hot_tale__hot_ale16_44c__2,1.7173421398,0.53650105
pdhr_ale__pdhR-13_51__1,0.6937966564,0.08376888
pdhr_ale__pdhR-13_51__2,0.9387253387000001,0.14463306
pdhr_ale__pdhR-14_46__1,-0.0325569069,0.10451665
pdhr_ale__pdhR-14_46__2,0.5192682579,0.00852152
pdhr_ale__pdhR-15_51__1,1.1986708771,0.18249855
pdhr_ale__pdhR-15_51__2,1.010324328,0.10697757000000001
pdhr_ale__pdhR-16_49__1,0.7513593042000001,-0.06547885
pdhr_ale__pdhR-16_49__2,1.3715873267,-0.53392248
tcs__del_atoC_LiAcet__1,3.9440323717,-0.5347566690000001
tcs__del_atoC_LiAcet__2,3.8895500842,-0.54468292
tcs__del_atoC_LiCl__1,3.2844197865,-0.553062303
tcs__del_atoC_LiCl__2,3.0464721747,-0.510319517
tcs__del_atoC_m9__1,2.9842545846,-0.44218531
tcs__del_atoC_m9__2,2.7177145495,-0.45890421000000003
tcs__del_baeR_etoh__1,-3.0507310473,-1.665239565
tcs__del_baeR_etoh__2,-2.6998384116,-1.818222277
tcs__del_baeR_lb__1,-1.9051599234,-1.250426864
tcs__del_baeR_lb__2,-1.4019936504000001,-1.202072489
tcs__del_btsR_01xlb__1,-1.1321906027,-2.185871754
tcs__del_btsR_01xlb__2,-0.6410269904,-2.153580509
tcs__del_btsR_lb__1,-2.4129008697,-0.628678901
tcs__del_btsR_lb__2,-2.1598995221,-0.6334947940000001
tcs__del_btsR_pyruvate__1,-0.6328905179000001,-2.381830486
tcs__del_btsR_pyruvate__2,-0.9269114659000001,-2.47801961
tcs__del_cpxR_etoh__1,-2.7108625834,-1.7014559340000002
tcs__del_cpxR_etoh__2,-3.1608185968,-1.732787777
tcs__del_cpxR_lb__1,-2.5424252506,-1.5977228760000002
tcs__del_cpxR_lb__2,-2.6281751572000003,-1.5849388420000001
tcs__del_cusR_CuSO4__1,-1.7719776548000001,-0.935360497
tcs__del_cusR_CuSO4__2,-2.1082764255,-0.9537663660000001
tcs__del_cusR_lb__1,-1.8321985206,-0.8746138210000001
tcs__del_cusR_lb__2,-1.8726231842,-0.800381644
tcs__del_kdpE_01-kcl__1,-2.414233063,-0.6366868360000001
tcs__del_kdpE_01-kcl__2,-2.4977349733,-0.5992906880000001
tcs__del_kdpE_115-kcl__1,-2.8936726512,0.43902568000000003
tcs__del_kdpE_115-kcl__2,-2.7529877992,0.41019906
tcs__del_phoB_m9__1,2.7659615278,-0.07928616000000001
tcs__del_phoB_m9__2,2.6862763430000003,-0.20454914
tcs__del_phoB_m9p__1,0.9125272621,-2.298169478
tcs__del_phoB_m9p__2,0.8369593427,-2.297755931
tcs__del_rcsB_etoh__1,-1.6916391640000001,-1.187113138
tcs__del_rcsB_etoh__2,-1.3910133222,-1.208269057
tcs__del_rcsB_lb__1,-3.2379531403,-1.672601137
tcs__del_rcsB_lb__2,-3.3903969708,-1.5933066089999999
tcs__del_zraR_lb__1,0.7769284875,-0.35542659
tcs__del_zraR_lb__2,0.28446466260000003,-0.35719236
tcs__del_zraR_zncl2__1,-0.4581843635,-0.44954975
tcs__del_zraR_zncl2__2,-0.4743537142,-0.546843076
tcs__wt_01-kcl__1,-3.3487287867,-1.386791921
tcs__wt_01-kcl__2,-3.4893847712,-1.326752544
tcs__wt_01xlb__1,-0.3279517395,-2.149374439
tcs__wt_01xlb__2,-0.7052190389,-2.170666885
tcs__wt_115-kcl__1,-2.8088457733,0.28228039
tcs__wt_115-kcl__2,-2.7898334661,0.22740423
tcs__wt_CuSO4__1,-0.9139354138,-0.910065081
tcs__wt_CuSO4__2,-1.2418798799,-0.9454840790000001
tcs__wt_etoh__1,-2.7086936504,-0.8766881620000001
tcs__wt_etoh__2,-2.6073693738,-0.872067922
tcs__wt_lb__1,-3.8085866234,-1.338154381
tcs__wt_lb__2,-4.1965127874,-1.27289673
tcs__wt_LiAcet__1,3.0296484882,-0.41075282
tcs__wt_LiAcet__2,3.187853456,-0.44553304
tcs__wt_LiCl__1,2.8215182869,-0.33785343
tcs__wt_LiCl__2,2.8440221992,-0.38782241
tcs__wt_m9p__1,0.9653860739000001,-2.095898211
tcs__wt_m9p__2,1.114224432,-2.000366423
tcs__wt_pyr__1,-0.8770771292,-2.159298476
tcs__wt_pyr__2,-0.7977758051,-2.150713769
tcs__wt_zncl2__1,0.698987004,-0.6820185790000001
tcs__wt_zncl2__2,0.6004901004000001,-0.6835790350000001
ros_tale__1_112_0pq__1,2.4116999932,-0.049447399999999996
ros_tale__1_112_0pq__2,2.1726268599,-0.24208123
ros_tale__1_112_250pq__1,1.1734527872,-0.596276773
ros_tale__1_112_250pq__2,1.6380386026,-0.606237278
ros_tale__1_112_750pq__1,1.5216734346,-0.7501787390000001
ros_tale__1_112_750pq__2,1.8987309854,-0.6814209360000001
ros_tale__1_112_750pq__3,2.1322535662,-0.9504560350000001
ros_tale__3_76_0pq__1,2.0341267604,-0.2305159
ros_tale__3_76_0pq__2,2.5831805079,-0.17591846
ros_tale__3_76_0pq__3,2.4633516916,-0.2965743
ros_tale__3_76_0pq__4,2.6835996401,-0.32117841
ros_tale__3_76_250pq__1,4.7105183979,-0.895111893
ros_tale__3_76_250pq__2,3.6607888219999998,-1.737699315
ros_tale__3_76_750pq__1,4.6485437947,-1.6833376370000002
ros_tale__3_76_750pq__2,4.2338716034,-2.316047306
ros_tale__7_103_0pq__1,1.707028373,-0.734570159
ros_tale__7_103_0pq__2,1.26290339,-0.761658111
ros_tale__7_103_0pq__3,1.956742926,-0.8394056560000001
ros_tale__7_103_0pq__4,1.5583307812,-0.7554964460000001
ros_tale__7_103_250pq__1,2.5924704787,-0.808046189
ros_tale__7_103_250pq__2,2.3681311004,-0.512217975
ros_tale__7_103_750pq__1,3.0141537815,-0.47461469300000003
ros_tale__7_103_750pq__2,3.1919124488,-0.4357486
ros_tale__9_77_0pq__1,3.2020718063,-1.494754572
ros_tale__9_77_0pq__2,3.1361298083999998,-1.316425476
ros_tale__9_77_250pq__1,3.2160658453,-1.490609592
ros_tale__9_77_250pq__2,2.8268460463,-1.471973372
ros_tale__9_77_750pq__1,4.8539768831,-1.527542005
ros_tale__9_77_750pq__2,4.5345235465,-1.645324409
ros_tale__11_83_0pq__1,3.1913343581,-1.678068745
ros_tale__11_83_0pq__2,3.5081335337,-1.718998047
ros_tale__11_83_250pq__1,3.3071386308,-1.8352499290000002
ros_tale__11_83_250pq__2,2.9225397843,-1.786663477
ros_tale__11_83_750pq__1,3.2013057997,-1.72796102
ros_tale__11_83_750pq__2,3.6679662372,-1.7236913839999999
ros_tale__13_87_0pq__1,4.3562975596,-1.211982991
ros_tale__13_87_0pq__2,4.2690300446,-1.3472629839999999
ros_tale__13_87_250pq__1,3.5365980164,-1.33030413
ros_tale__13_87_250pq__2,3.1514519413,-1.254761602
ros_tale__13_87_750pq__1,2.6626438820000002,-1.2234490230000001
ros_tale__13_87_750pq__2,2.4054201131,-1.5154520580000002
ros_tale__14_27_0pq__1,2.2747555206,-0.9081233510000001
ros_tale__14_27_0pq__2,2.2529163001,-0.9903019460000001
ros_tale__14_27_250pq__1,2.0246800782,-0.5167432120000001
ros_tale__14_27_250pq__2,2.2801103216,-0.5776650170000001
ros_tale__14_27_750pq__1,-1.854737633,-0.37683329
ros_tale__14_27_750pq__2,-1.2160152281,-0.36824514
ros_tale__16_28_250pq__1,2.6850787863,0.02452012
ros_tale__16_28_250pq__2,2.7054045294,0.03989264
ros_tale__16_32_0pq__1,3.0894704818,-0.35072934
ros_tale__16_32_0pq__2,2.9737242025,-0.43471469999999995
ros_tale__16_32_0pq__3,1.5350020927,-0.18387566
ros_tale__16_32_0pq__4,1.6644494184,-0.18186948
ros_tale__16_32_250pq__1,0.9602951144,-0.3310511
ros_tale__16_32_250pq__2,0.5439368582,-0.28769541
ros_tale__16_32_750pq__1,3.3199794682,-0.31953937
ros_tale__16_32_750pq__2,3.1715244685,-0.38048491
ros_tale__17_104_0pq__1,5.7330761101,-0.5721116110000001
ros_tale__17_104_0pq__2,5.6329089511,-0.694359012
ros_tale__17_104_250pq__1,7.770148907,-1.247673151
ros_tale__17_104_250pq__2,7.4218793703,-1.017907423
ros_tale__17_104_250pq__3,7.6683995811,-1.133742854
ros_tale__17_104_250pq__4,9.4244263429,-1.2309957200000001
ros_tale__17_104_750pq__1,6.0672048803,-0.8953110120000001
ros_tale__17_104_750pq__2,5.7584117856,-0.971223696
ros_tale__18_24_250pq__1,1.4267914376,0.52490577
ros_tale__18_24_250pq__2,1.6896711003,0.36177099
ros_tale__18_36_0pq__1,2.0368711831,-0.18063335
ros_tale__18_36_0pq__2,2.1921786924,-0.17650689
ros_tale__18_36_0pq__3,0.5408320593,-0.16131298
ros_tale__18_36_0pq__4,0.9188012607,-0.01814422
ros_tale__18_36_250pq__1,-0.3144134433,-0.08565903
ros_tale__18_36_250pq__2,0.1649767969,-0.0522423
ros_tale__18_36_750pq__1,-0.4297051658,-1.15562081
ros_tale__18_36_750pq__2,-0.7402989779,-1.287140001
ros_tale__19_91_0pq__1,7.3457001741,-1.146727265
ros_tale__19_91_0pq__2,7.1597133188,-1.042519202
ros_tale__19_91_250pq__1,8.8228268484,-0.968609127
ros_tale__19_91_250pq__2,9.3484044363,-0.9814548620000001
ros_tale__19_91_750pq__1,7.8222837267,-0.8692324100000001
ros_tale__19_91_750pq__2,5.3082394725,-1.274923334
ros_tale__19_91_750pq__3,7.8047162364,-0.39179945
ros_tale__19_91_750pq__4,4.8460358151000005,-0.9349098520000001
ros_tale__21_97_0pq__1,2.986480919,-0.534779118
ros_tale__21_97_0pq__2,2.7944555456,-0.663013057
ros_tale__21_97_250pq__1,2.8631574834,-0.953631497
ros_tale__21_97_250pq__2,3.788541163,-1.310194488
ros_tale__21_97_750pq__1,2.4464030796,-0.644525101
ros_tale__21_97_750pq__2,3.4752891386,-1.159417647
ros_tale__25_111_0pq__1,1.6279749748999999,-0.797058927
ros_tale__25_111_0pq__2,1.8567062521,-0.664834806
ros_tale__25_111_250pq__1,2.2888370161,-1.455263908
ros_tale__25_111_250pq__2,2.72005289,-1.424101167
ros_tale__25_111_750pq__1,2.3933794845,-1.064509031
ros_tale__25_111_750pq__2,4.3190565149,-1.786087297
ros_tale__29_119_0pq__1,1.7105727574,-0.52355104
ros_tale__29_119_0pq__2,2.070200554,-0.5861448850000001
ros_tale__29_119_250pq__1,2.1589754359,-0.801511481
ros_tale__29_119_250pq__2,0.5348300791,-1.017915859
ros_tale__29_119_750pq__1,1.1293254028,-0.8455171930000001
ros_tale__29_119_750pq__2,1.0885796173,-0.9345093310000001
ros_tale__ALE4_0pq__1,1.1673703423,0.18244069000000002
ros_tale__ALE4_0pq__2,1.0095660208,0.18055084
ros_tale__ALE4_250pq__1,-2.7632685959,-0.26686069
ros_tale__ALE4_250pq__2,-2.7447328075,-0.23508251
pcoli__atASMT_325G__1,0.4383794394,-0.33309309
pcoli__atASMT_325G__2,0.5244832739,-0.31404305
pcoli__bpTDC__1,1.3595362565,-0.38906226
pcoli__bpTDC__2,1.3733462548,-0.37757788000000003
pcoli__BRCA__1,0.5170727431000001,-0.6204219750000001
pcoli__BRCA__2,1.0593153612,-0.567258162
pcoli__BRCActrl__1,1.2402178002,-0.9036069760000001
pcoli__BRCActrl__2,1.3833670904,-0.991964715
pcoli__BRCAswap__1,0.16228376700000002,-0.539931876
pcoli__BRCAswap__2,0.10181967930000001,-0.557142828
pcoli__btAANAT__1,0.4102112087,-0.523184753
pcoli__btAANAT__2,0.7777054867000001,-0.491167487
pcoli__btASMT__1,-0.2899246293,-0.556873489
pcoli__btASMT__2,-0.1313547369,-0.6080028080000001
pcoli__CC1__1,0.034408498600000004,-0.5638607720000001
pcoli__CC1__2,-1.0298405546,-0.500341994
pcoli__ccCOMT__1,0.4543871795,-0.3547546
pcoli__ccCOMT__2,0.7211016628,-0.35467996
pcoli__ckDDC__1,1.0079223638,-0.5368745070000001
pcoli__ckDDC__2,1.2081306969,-0.621547233
pcoli__CNTF_belt__1,0.1804600589,-0.533150032
pcoli__CNTF_belt__2,-0.6705868700000001,-0.57321679
pcoli__cobPNMT__1,0.3169109295,-0.556709336
pcoli__cobPNMT__2,0.463530576,-0.534851739
pcoli__cvPhhB__1,1.1323448156,-0.45095516
pcoli__cvPhhB__2,2.0585557592,-0.46322673000000003
pcoli__ggAANAT__1,0.7465830669,-0.38989347
pcoli__ggAANAT__2,0.8629096383,-0.41520188
pcoli__ggTPH__1,0.3978546734,-0.42882312
pcoli__ggTPH__2,0.5811010049,-0.41234329000000003
pcoli__hsAANAT__1,0.48030930580000003,-1.237969803
pcoli__hsAANAT__2,-0.331783488,-0.856101379
pcoli__hsASMT__1,0.6876139394,-0.49375391300000004
pcoli__hsASMT__2,1.1151311472,-0.532192863
pcoli__hsPNMT_mb__1,0.1813100674,-0.486893911
pcoli__hsPNMT_mb__2,0.3703384013,-0.45430517000000004
pcoli__hsTPH__1,0.5200755099000001,-0.6235481620000001
pcoli__hsTPH__2,1.3970052474,-0.671038401
pcoli__hsTPH_E2K__1,0.7847700466,-0.42704584
pcoli__hsTPH_E2K__2,0.6471037043,-0.522097425
pcoli__hsTPH_E2K_N91I_P99C__1,0.11193657130000001,-0.47675233600000005
pcoli__hsTPH_E2K_N91I_P99C__2,0.8078391202,-0.5381758320000001
pcoli__hsTPH_N158trunc__1,1.6643647761,-0.5880510760000001
pcoli__hsTPH_N158trunc__2,1.2957153461,-0.6129090460000001
pcoli__hsTPH_N174trunc__1,0.291701566,-0.573115208
pcoli__hsTPH_N174trunc__2,1.3089672213,-0.609840802
pcoli__hsTPH_Ntermtrunc__1,0.5871468678,-0.9540955630000001
pcoli__hsTPH_Ntermtrunc__2,-0.035304636,-0.555825946
pcoli__hsTPH1__1,-0.0864367528,-0.34490421
pcoli__hsTPH1__2,-0.013815954,-0.40354856
pcoli__MBP__1,1.3989843166,-0.539284369
pcoli__MBP__2,-0.0142304549,-0.49206625400000004
pcoli__msCOMT__1,1.8281470737,-0.2965316
pcoli__msCOMT__2,1.5514971896,-0.284545
pcoli__ocAANAT__1,0.38994705620000003,-0.523217742
pcoli__ocAANAT__2,0.6967758780000001,-0.562198257
pcoli__osTDC_K374H__1,-0.5255165294,-0.34018673
pcoli__osTDC_K374H__2,-0.4238710115,-0.47541122900000005
pcoli__osTDC_K374L__1,1.3557964439,-0.44149245000000004
pcoli__osTDC_K374L__2,1.4285625092,-0.44023075
pcoli__osTDC_K374Q__1,0.2046303196,-0.49509736200000004
pcoli__osTDC_K374Q__2,-0.0255415077,-0.492391607
pcoli__osTDC_L360V__1,0.5315855672,-0.5312033890000001
pcoli__osTDC_L360V__2,0.7596961417,-0.559035076
pcoli__pmTPH__1,1.0309765518,-0.599916196
pcoli__pmTPH__2,1.0534976008,-0.553098092
pcoli__RFC__1,1.0581998803,-0.6803729550000001
pcoli__RFC__2,1.1960835271999999,-0.680848647
pcoli__RFCctrl__1,-0.1212152991,-0.9557635550000001
pcoli__RFCctrl__2,0.1502735288,-0.912093714
pcoli__RFCnopause__1,0.5685241301,-1.098924585
pcoli__RFCnopause__2,0.8662409826,-1.211080264
pcoli__RFCpluspause__1,1.3106098644,-1.2057207220000001
pcoli__RFCpluspause__2,1.3321335942,-1.636227947
pcoli__rnCOMT_sol__1,0.0110993561,-0.8681744480000001
pcoli__rnCOMT_sol__2,-0.2973059843,-0.9357282760000001
pcoli__rnPNMT__1,0.9948303435,-0.65297958
pcoli__rnPNMT__2,0.996838992,-0.640962602
pcoli__rnTDC__1,1.0308243204,-0.487879638
pcoli__rnTDC__2,0.6143822170000001,-0.539464723
pcoli__rnTDC_trunc__1,0.3231827014,-0.5936338480000001
pcoli__rnTDC_trunc__2,0.5011067635,-0.630362442
pcoli__saCOMT_T2A__1,0.42876858430000003,-0.27597319
pcoli__saCOMT_T2A__2,0.38685128,-0.34418337
pcoli__sfCOMT__1,-0.09807981310000001,-0.69434446
pcoli__sfCOMT__2,0.4197772594,-0.751186466
pcoli__sgAANAT_D63G__1,1.2841602713,-0.42766504
pcoli__sgAANAT_D63G__2,0.12239356200000001,-0.39069424
pcoli__ssDDC__1,1.0561557407,-0.571092402
pcoli__ssDDC__2,1.308233648,-0.493976599
pcoli__TP53B__1,0.1378565105,-0.575881917
pcoli__TP53B__2,0.4064555071,-0.645516251
pcoli__WT__1,0.6816510995,-0.948741217
pcoli__WT__2,1.0166675453,-1.002601875
cck__glu_ale4__1,1.6865031921,-0.13762756
cck__glu_ale4__2,1.8177646692,-0.12454776000000001
cck__cck_ale1__1,1.6503727159000001,-0.13551547
cck__cck_ale1__2,1.7778611801,-0.10928189
cck__cck_ale2__1,1.0673630476,-0.22347198000000001
cck__cck_ale2__2,0.9780193620000001,-0.18750564
cck_pgi__gmos_delpgi__1,0.8865571511,-0.13166879
cck_pgi__gmos_delpgi__2,1.0665765819,-0.07485542
cck_pgi__pgi_ale1__1,0.4615518638,-0.18782103
cck_pgi__pgi_ale1__2,0.4467062607,-0.028420090000000002
cck_pgi__pgi_ale2__1,0.2984158924,0.07952112
cck_pgi__pgi_ale3__1,0.9676812221000001,-0.22036707
cck_pgi__pgi_ale3__2,0.9176172347,-0.12285809
cck_pgi__pgi_ale4__1,1.1074302053,-0.5055014840000001
cck_pgi__pgi_ale4__2,0.3563944569,-0.616462458
cck_pgi__pgi_ale4__3,-0.2224391068,-0.61580484
cck_pgi__pgi_ale5__1,1.41145846,0.15524607
cck_pgi__pgi_ale5__2,1.0339540678,0.14542259
cck_pgi__pgi_ale6__1,1.9050334027,-0.13805556
cck_pgi__pgi_ale6__2,0.5426031533,-0.12451112
cck_pgi__pgi_ale7__1,2.4622336521,0.060721790000000005
cck_pgi__pgi_ale7__2,2.0351420129,0.11613279
cck_pgi__pgi_ale8__1,1.1745767362,-0.31948313
cck_pgi__pgi_ale8__2,0.6002658011,-0.38190284
cck_sdh__gmos_delsdhCB__1,0.7965996649,-0.22482834000000002
cck_sdh__gmos_delsdhCB__2,1.1114707656,-0.26339211
cck_sdh__sdh_ale1__1,0.2232309848,-0.09003722
cck_sdh__sdh_ale1__2,0.8816853955,-0.12107811
cck_sdh__sdh_ale2__1,0.8250707336,-0.04652623
cck_sdh__sdh_ale3__1,1.0266801312,-0.06018581
cck_sdh__sdh_ale3__2,0.8081101043000001,-0.10775732
cck_sdh__sdh_ale3__3,0.8941469506,-0.13501735
cck_pts__gmos_delptsHIcrr__1,-0.9721167522,-0.671733718
cck_pts__gmos_delptsHIcrr__2,-2.2639407383,-0.5891714290000001
cck_pts__pts_ale1__1,-2.012513716,-0.9268589250000001
cck_pts__pts_ale1__2,-1.8346425691000001,-0.945195493
cck_pts__pts_ale2__1,0.9731521345,-0.46955744
cck_pts__pts_ale2__2,0.7978160923000001,-0.35146539
cck_pts__pts_ale3__1,-2.3065412239,-2.176999619
cck_pts__pts_ale3__2,-1.8602097111,-1.8324292899999999
cck_pts__pts_ale4__1,1.5616659907,-0.30461746
cck_pts__pts_ale4__2,1.5262460941,-0.34058443
cck_gnd__gmos_delgnd__1,1.2181456858,-0.2697349
cck_gnd__gmos_delgnd__2,2.7774080649,-0.08336518
cck_gnd__gnd_ale1__1,1.4720230938,-0.33102192
cck_gnd__gnd_ale1__2,1.4349539043,-0.31719005
cck_gnd__gnd_ale2__1,1.125115557,-0.39582389
cck_gnd__gnd_ale2__2,1.5971307491,-0.39578102
cck_gnd__gnd_ale3__1,1.3146057642,-0.41130461
cck_gnd__gnd_ale3__2,1.3762383512,-0.45214628
cck_tpiA__gmos_deltpiA__1,0.5579656390000001,-0.6854790040000001
cck_tpiA__gmos_deltpiA__2,-0.5011299234000001,-0.573178812
cck_tpiA__tpiA_ale1__1,-0.4981278918,-0.39625774
cck_tpiA__tpiA_ale1__2,-0.4779353584,-0.43990065
cck_tpiA__tpiA_ale2__1,-0.3615136722,-0.45667355
cck_tpiA__tpiA_ale2__2,0.32418145190000003,-0.36698022
cck_tpiA__tpiA_ale3__1,0.4340527719,-0.44682955
cck_tpiA__tpiA_ale3__2,0.3180705427,-0.542667683
cck_tpiA__tpiA_ale4__1,0.45180308890000004,-0.44039437000000003
cck_tpiA__tpiA_ale4__2,0.4290092385,-0.511194523
acid_tale__acid_ale1_pH7__1,0.9156797774000001,0.22792414
acid_tale__acid_ale1_pH7__2,1.0966809507,0.2287772
acid_tale__acid_ale1_pH5__1,1.8510011878000001,-0.02556688
acid_tale__acid_ale1_pH5__2,2.8155447018,0.13502295
acid_tale__acid_ale2_pH7__1,1.8537009689000001,0.28767536
acid_tale__acid_ale2_pH7__2,1.7220716744,0.25537654
acid_tale__acid_ale2_pH5__1,1.0707948872,0.25564459
acid_tale__acid_ale2_pH5__2,2.7333225498,0.27478796
acid_tale__low_Mg_ale_pH7__1,0.9271063340000001,0.42896812
acid_tale__low_Mg_ale_pH7__2,0.9982906202,0.37744064
acid_tale__low_Mg_ale_pH5__1,0.3173563209,0.52707341
acid_tale__low_Mg_ale_pH5__2,0.3562202678,0.38186708
acid_tale__MES_ale_pH7__1,1.7862807531,0.37596988000000003
acid_tale__MES_ale_pH7__2,1.8401185344000002,0.43998506
acid_tale__MES_ale_pH5__1,1.2002786092,0.49570111
acid_tale__MES_ale_pH5__2,0.410165732,0.54310336
acid_tale__gmos_pH7__1,1.3050738351,0.30102386000000003
acid_tale__gmos_pH7__2,1.2085726324000001,0.28572659
acid_tale__gmos_pH5__1,0.6247944040000001,0.45011624
acid_tale__gmos_pH5__2,0.5157316663,0.56432813
adnB__wt_adn__1,0.2641166286,0.51395106
adnB__wt_adn__2,1.098470138,0.09895834
adnB__delydhB_adn__1,-1.4336381272,0.29930733
adnB__delydhB_adn__2,0.0043244583,0.43498446
ytf2__wt_glc__1,1.3645585963,-0.15138647
ytf2__wt_glc__2,1.0386916815,-0.19853085
ytf2__ybcM_glc__1,2.4352579322,-0.05504335
ytf2__ybcM_glc__2,2.7331423813,-0.12573631
ytf2__ydhB_glc__1,-0.1149497719,-0.27574757
ytf2__ydhB_glc__2,-0.013678105900000001,-0.16221957
ytf2__yfeC_glc__1,0.7921411981,-0.18646497
ytf2__yfeC_glc__2,1.1294522285,-0.09139962
ytf2__yciT_glc__1,1.4199594458,-0.0059367
ytf2__yciT_glc__2,1.2847124787,0.00527821
ytf2__ydiZ_glc__1,1.5105938796,-0.09012503000000001
ytf2__ydiZ_glc__2,1.3790737238,-0.03360522
ytf2__ynfL_glc__1,0.6243532810000001,0.00986924
ytf2__ynfL_glc__2,0.8420849932000001,0.07053867
misc2__dellon_glc__1,1.8737482564999999,-0.07172149
misc2__dellon_glc__2,1.6433597937000002,-0.10723965
ytf3__wt_glc2__1,1.5864408152,-0.04267874
ytf3__wt_glc2__2,1.1076869117,0.03544959
ytf3__wt_pH7_lactate__1,1.7704183456,-0.03225577
ytf3__wt_pH7_lactate__2,1.8366985172999999,-0.036939150000000004
ytf3__wt_pH55_lactate__1,1.6701531187,-0.05342864
ytf3__wt_pH55_lactate__2,1.7020397194,-0.02697128
ytf3__wt_pH55_HCl__1,2.0378537438,0.10975181
ytf3__wt_pH55_HCl__2,1.4783959042,0.03182564
ytf3__dyieP_pH7__1,1.053450137,0.07208303
ytf3__dyieP_pH7__2,0.8405452353,0.03155094
ytf3__dyieP_pH55__1,1.0303411689,-0.0250168
ytf3__dyieP_pH55__2,1.5631288765,0.0720503
