,A,DksA
hot_tale__hot_ale10_44c__2,-3.3461342363,-0.12861044
hot_tale__hot_ale16_30c__1,-0.2894029114,-0.16001784
hot_tale__hot_ale16_30c__2,0.1113235097,-0.177432413
hot_tale__hot_ale16_37c__1,0.4126273559,0.00842335
hot_tale__hot_ale16_37c__2,0.4061262847,0.032337
hot_tale__hot_ale16_44c__1,-2.1991060368,0.20115012000000002
hot_tale__hot_ale16_44c__2,-3.2490994973,0.31535444
pdhr_ale__pdhR-13_51__1,-0.4738724586,-0.709479029
pdhr_ale__pdhR-13_51__2,-0.2396627684,-0.746252334
pdhr_ale__pdhR-14_46__1,-0.5490588958,-0.35736464900000003
pdhr_ale__pdhR-14_46__2,-0.3183646382,-0.325139716
pdhr_ale__pdhR-15_51__1,-0.8499793913,-0.8787877550000001
pdhr_ale__pdhR-15_51__2,-0.77787275,-0.776943791
pdhr_ale__pdhR-16_49__1,-0.072355836,-0.5672769590000001
pdhr_ale__pdhR-16_49__2,0.0737076295,-0.253608451
tcs__del_atoC_LiAcet__1,10.4001391699,-1.085638746
tcs__del_atoC_LiAcet__2,11.1263382192,-0.9434681690000001
tcs__del_atoC_LiCl__1,8.1343308388,-0.609602667
tcs__del_atoC_LiCl__2,8.5768361138,-0.529421017
tcs__del_atoC_m9__1,7.8688357692,-0.6191831910000001
tcs__del_atoC_m9__2,8.237179244,-0.594161012
tcs__del_baeR_etoh__1,-5.1798761524,-1.380503462
tcs__del_baeR_etoh__2,-4.2691936226,-1.271108159
tcs__del_baeR_lb__1,-6.6570719313,0.1935961
tcs__del_baeR_lb__2,-6.6361585094999995,0.22101684
tcs__del_btsR_01xlb__1,-6.7915091747,0.31789951
tcs__del_btsR_01xlb__2,-6.8890718774,0.28933159999999997
tcs__del_btsR_lb__1,-4.119053937,0.08273724
tcs__del_btsR_lb__2,-3.9889560674,-0.02615744
tcs__del_btsR_pyruvate__1,-6.5659598315,0.47339103
tcs__del_btsR_pyruvate__2,-6.5741012914,0.35575328
tcs__del_cpxR_etoh__1,-5.6907054016,-1.134445679
tcs__del_cpxR_etoh__2,-5.8606539876,-1.093208492
tcs__del_cpxR_lb__1,-6.9261116186,0.12186806
tcs__del_cpxR_lb__2,-6.2779095263,0.28233142
tcs__del_cusR_CuSO4__1,-1.7958013742,0.44386309
tcs__del_cusR_CuSO4__2,-1.8322142364,0.45079604
tcs__del_cusR_lb__1,-3.2723420628,0.17237744
tcs__del_cusR_lb__2,-3.7097997553,0.21500515
tcs__del_kdpE_01-kcl__1,-1.5050965235,-0.03005871
tcs__del_kdpE_01-kcl__2,-1.3129025838000001,0.05563396
tcs__del_kdpE_115-kcl__1,2.585995517,-0.716851232
tcs__del_kdpE_115-kcl__2,2.7407143664999998,-0.687600094
tcs__del_phoB_m9__1,1.6882463578,-0.451714021
tcs__del_phoB_m9__2,1.7916332514,-0.42877673600000005
tcs__del_phoB_m9p__1,2.5870889031,0.23896446000000002
tcs__del_phoB_m9p__2,2.5202914598,0.23599088000000001
tcs__del_rcsB_etoh__1,-4.0530256491,-1.552816589
tcs__del_rcsB_etoh__2,-4.0338126684,-1.596668256
tcs__del_rcsB_lb__1,-5.6823726133,-0.332014757
tcs__del_rcsB_lb__2,-5.6148836746,-0.314201151
tcs__del_zraR_lb__1,-4.282370084,0.69529098
tcs__del_zraR_lb__2,-4.3344896379,0.72534813
tcs__del_zraR_zncl2__1,-4.3104743835,0.2812091
tcs__del_zraR_zncl2__2,-4.1860939283,0.34726337
tcs__wt_01-kcl__1,-2.9213840554,-0.05473591
tcs__wt_01-kcl__2,-2.7022420705,-0.14008358
tcs__wt_01xlb__1,-5.7662865769,0.35746396
tcs__wt_01xlb__2,-6.0531552524,0.35514249999999997
tcs__wt_115-kcl__1,0.7860439578,-0.7471762230000001
tcs__wt_115-kcl__2,0.8606183306,-0.744706312
tcs__wt_CuSO4__1,-3.5533286535,0.66649344
tcs__wt_CuSO4__2,-2.9600913347,0.69846019
tcs__wt_etoh__1,-3.9467571688,-1.010065924
tcs__wt_etoh__2,-4.2126109664,-1.055879769
tcs__wt_lb__1,-6.9310206043,-0.06022805
tcs__wt_lb__2,-6.9846892325,-0.08170624
tcs__wt_LiAcet__1,7.2125478778,-0.8158870680000001
tcs__wt_LiAcet__2,6.5841111474,-0.8379963380000001
tcs__wt_LiCl__1,5.1751053893,-0.5843190260000001
tcs__wt_LiCl__2,5.1293297593,-0.638837149
tcs__wt_m9p__1,4.9624762834,0.02051269
tcs__wt_m9p__2,4.5787323320999995,-0.01737706
tcs__wt_pyr__1,-6.0588992856,0.5719796500000001
tcs__wt_pyr__2,-6.0915263595,0.5709051900000001
tcs__wt_zncl2__1,-4.3610786692,0.40358206
tcs__wt_zncl2__2,-4.1980369226,0.43617118
ros_tale__1_112_0pq__1,0.1095995382,-0.9322632240000001
ros_tale__1_112_0pq__2,0.7817865152,-0.9846712980000001
ros_tale__1_112_250pq__1,2.6222645427,-0.8770745430000001
ros_tale__1_112_250pq__2,1.5700168377,-1.044136749
ros_tale__1_112_750pq__1,1.8831148395000001,-0.843805648
ros_tale__1_112_750pq__2,1.4215180564,-1.1318830690000001
ros_tale__1_112_750pq__3,2.3955553083,-1.411766134
ros_tale__3_76_0pq__1,-1.0050576301,-0.53215157
ros_tale__3_76_0pq__2,-0.8350181924000001,-0.51478449
ros_tale__3_76_0pq__3,-1.2785090275,-0.611977132
ros_tale__3_76_0pq__4,-1.1526828359,-0.6420919970000001
ros_tale__3_76_250pq__1,2.2495700022,-0.666353005
ros_tale__3_76_250pq__2,4.605160977,-1.444666812
ros_tale__3_76_750pq__1,9.6132854242,-2.373632202
ros_tale__3_76_750pq__2,8.8485427502,-2.344372094
ros_tale__7_103_0pq__1,0.40639949080000004,-1.238592802
ros_tale__7_103_0pq__2,0.2731115355,-1.001320645
ros_tale__7_103_0pq__3,0.9775598620000001,-1.337420238
ros_tale__7_103_0pq__4,0.5927152003,-1.065014724
ros_tale__7_103_250pq__1,-0.1373153045,-1.532401552
ros_tale__7_103_250pq__2,-1.556173333,-1.202301672
ros_tale__7_103_750pq__1,0.7742165169,-1.189284048
ros_tale__7_103_750pq__2,1.3064270404,-1.190613042
ros_tale__9_77_0pq__1,1.1283162259,-1.222235039
ros_tale__9_77_0pq__2,0.9127473425,-1.287045295
ros_tale__9_77_250pq__1,0.9555056896,-1.205770591
ros_tale__9_77_250pq__2,1.167053527,-1.022557049
ros_tale__9_77_750pq__1,1.7544006928,-1.244268647
ros_tale__9_77_750pq__2,1.2307548885,-1.252107228
ros_tale__11_83_0pq__1,2.8025434665,-1.543562922
ros_tale__11_83_0pq__2,2.8363731068,-1.40431438
ros_tale__11_83_250pq__1,3.2580213985,-1.616442389
ros_tale__11_83_250pq__2,3.2496181431,-1.5393925689999999
ros_tale__11_83_750pq__1,3.9042308309,-1.5047846900000001
ros_tale__11_83_750pq__2,2.741196264,-1.256090514
ros_tale__13_87_0pq__1,6.0887809829,-1.179960935
ros_tale__13_87_0pq__2,5.2058421072,-1.111769614
ros_tale__13_87_250pq__1,5.2575471442,-0.911073698
ros_tale__13_87_250pq__2,5.2355862974,-0.707789803
ros_tale__13_87_750pq__1,3.9507197317,-0.48755389600000004
ros_tale__13_87_750pq__2,2.5425638042000003,-0.49634561800000004
ros_tale__14_27_0pq__1,2.9328802536,-1.776681238
ros_tale__14_27_0pq__2,4.0626484837,-1.676944038
ros_tale__14_27_250pq__1,9.4852397085,-1.5180227419999999
ros_tale__14_27_250pq__2,7.0497273833,-1.541220791
ros_tale__14_27_750pq__1,-1.8899977541,0.17225991000000002
ros_tale__14_27_750pq__2,-1.6816738338000001,0.11401301
ros_tale__16_28_250pq__1,-0.7834078662,-0.14208906
ros_tale__16_28_250pq__2,-0.7150166844,-0.15535034
ros_tale__16_32_0pq__1,2.5126626524,0.09889758
ros_tale__16_32_0pq__2,3.4641979824,0.028576630000000002
ros_tale__16_32_0pq__3,-0.6793001197,-0.16199365200000002
ros_tale__16_32_0pq__4,-1.1046451149,-0.04418918
ros_tale__16_32_250pq__1,-0.5978156662,-0.36221366200000005
ros_tale__16_32_250pq__2,-0.8750479387000001,-0.31223024400000005
ros_tale__16_32_750pq__1,1.1176884619,-0.372933775
ros_tale__16_32_750pq__2,1.9484909973,-0.13904191
ros_tale__17_104_0pq__1,7.3327287422000005,-0.432007566
ros_tale__17_104_0pq__2,8.806519191,-0.44768218200000004
ros_tale__17_104_250pq__1,9.0256351551,-0.7173249140000001
ros_tale__17_104_250pq__2,8.4281843788,-0.514666559
ros_tale__17_104_250pq__3,8.2225888929,-0.6078177220000001
ros_tale__17_104_250pq__4,9.5170360598,-0.7876631590000001
ros_tale__17_104_750pq__1,6.6960726846,-0.718001741
ros_tale__17_104_750pq__2,7.0414507569,-0.682761611
ros_tale__18_24_250pq__1,0.6336211151000001,0.04742824
ros_tale__18_24_250pq__2,0.5169702532,-0.164151443
ros_tale__18_36_0pq__1,1.3126656649,-0.419179063
ros_tale__18_36_0pq__2,1.8496598636,-0.27116506700000004
ros_tale__18_36_0pq__3,0.0537233026,-0.163033602
ros_tale__18_36_0pq__4,1.6165744864,-0.45262595400000005
ros_tale__18_36_250pq__1,0.9048513434000001,-0.2455571
ros_tale__18_36_250pq__2,0.5464321362,-0.184830121
ros_tale__18_36_750pq__1,-0.38297415960000003,0.5313665200000001
ros_tale__18_36_750pq__2,-0.23888471200000003,0.69130265
ros_tale__19_91_0pq__1,11.3073239866,-1.209747058
ros_tale__19_91_0pq__2,12.2854236435,-1.347340183
ros_tale__19_91_250pq__1,6.5607962342,-1.263389101
ros_tale__19_91_250pq__2,10.1977705977,-1.46180971
ros_tale__19_91_750pq__1,9.4460409247,-1.639187561
ros_tale__19_91_750pq__2,7.3026038502,-1.370058648
ros_tale__19_91_750pq__3,10.2473993687,-1.439826482
ros_tale__19_91_750pq__4,8.039395046,-1.3247997150000002
ros_tale__21_97_0pq__1,-0.9684241829,-1.476806734
ros_tale__21_97_0pq__2,2.9517824266,-1.3988781860000001
ros_tale__21_97_250pq__1,1.8945332025,-1.714050093
ros_tale__21_97_250pq__2,7.8890112347,-1.631696979
ros_tale__21_97_750pq__1,0.0140881935,-1.481335957
ros_tale__21_97_750pq__2,6.5688714128,-1.67614586
ros_tale__25_111_0pq__1,1.199196714,-1.816633399
ros_tale__25_111_0pq__2,6.736827851,-1.514870536
ros_tale__25_111_250pq__1,2.7593867958000002,-1.8561794420000002
ros_tale__25_111_250pq__2,6.3973002245,-1.840699162
ros_tale__25_111_750pq__1,5.7706899046,-1.7586483140000002
ros_tale__25_111_750pq__2,9.6441847124,-1.302515154
ros_tale__29_119_0pq__1,5.0613233705,-1.479398333
ros_tale__29_119_0pq__2,6.4446707337,-1.349549087
ros_tale__29_119_250pq__1,4.4241038205,-1.6357188690000002
ros_tale__29_119_250pq__2,5.0861074319,-2.246452483
ros_tale__29_119_750pq__1,5.291517489,-1.361051123
ros_tale__29_119_750pq__2,4.9095415352,-1.508044928
ros_tale__ALE4_0pq__1,0.6415686023,-0.352092163
ros_tale__ALE4_0pq__2,0.8914745035,-0.25918898
ros_tale__ALE4_250pq__1,-4.3198880087,0.34192868
ros_tale__ALE4_250pq__2,-4.1859489376,0.33603271
pcoli__atASMT_325G__1,3.3557415358,-0.56245241
pcoli__atASMT_325G__2,3.3974076916,-0.5977678080000001
pcoli__bpTDC__1,1.4110665875000001,-0.720758659
pcoli__bpTDC__2,1.8589279237,-0.6870748560000001
pcoli__BRCA__1,1.3997267108,-0.6937500010000001
pcoli__BRCA__2,1.8135471145,-0.715461682
pcoli__BRCActrl__1,2.1352439573,-0.8081114530000001
pcoli__BRCActrl__2,2.273290628,-0.7852557560000001
pcoli__BRCAswap__1,1.6763293653,-0.25744907300000003
pcoli__BRCAswap__2,1.3413436888999999,-0.21115987400000003
pcoli__btAANAT__1,2.2688534904,-0.36159036
pcoli__btAANAT__2,2.7497352139,-0.417373961
pcoli__btASMT__1,1.1787029365000001,-0.367007375
pcoli__btASMT__2,1.011333627,-0.341374663
pcoli__CC1__1,1.9399308387,-0.22185532500000002
pcoli__CC1__2,1.49009005,-0.21032704700000002
pcoli__ccCOMT__1,2.7588194048,-0.6495001300000001
pcoli__ccCOMT__2,2.8719908658,-0.646308899
pcoli__ckDDC__1,2.8141881025,-0.637397835
pcoli__ckDDC__2,3.0402098786,-0.593960994
pcoli__CNTF_belt__1,1.8501203918,-0.687293141
pcoli__CNTF_belt__2,1.0255565018,-0.496028593
pcoli__cobPNMT__1,1.1186844745,-0.546324033
pcoli__cobPNMT__2,1.1807711417,-0.635433251
pcoli__cvPhhB__1,6.307308942,-0.789075763
pcoli__cvPhhB__2,6.6228437644,-0.7440889230000001
pcoli__ggAANAT__1,2.672180224,-0.597649058
pcoli__ggAANAT__2,2.8160648766,-0.5914366910000001
pcoli__ggTPH__1,2.9518507622000003,-0.5072923610000001
pcoli__ggTPH__2,2.9669458998,-0.589508416
pcoli__hsAANAT__1,3.6610324999,-0.06550763
pcoli__hsAANAT__2,3.5018950988,-0.16525044900000002
pcoli__hsASMT__1,1.4959829660000001,-0.6047078020000001
pcoli__hsASMT__2,1.6683545727,-0.554495582
pcoli__hsPNMT_mb__1,1.6974451294000001,-0.54339688
pcoli__hsPNMT_mb__2,1.8269519533,-0.530847908
pcoli__hsTPH__1,0.3334511633,-0.959077987
pcoli__hsTPH__2,0.2629985904,-0.97270472
pcoli__hsTPH_E2K__1,0.7676233990000001,-0.294773706
pcoli__hsTPH_E2K__2,0.8795930276,-0.391189308
pcoli__hsTPH_E2K_N91I_P99C__1,0.18626533150000002,-0.7108491050000001
pcoli__hsTPH_E2K_N91I_P99C__2,1.2167858092000001,-0.8105617340000001
pcoli__hsTPH_N158trunc__1,1.8707790141,-0.500399922
pcoli__hsTPH_N158trunc__2,1.5480207701,-0.5334013400000001
pcoli__hsTPH_N174trunc__1,0.3427282192,-0.552691589
pcoli__hsTPH_N174trunc__2,0.8005874102,-0.493705793
pcoli__hsTPH_Ntermtrunc__1,-0.0665178183,-0.28662444400000003
pcoli__hsTPH_Ntermtrunc__2,-0.5919884103,-0.267651077
pcoli__hsTPH1__1,2.3411659763,-0.26272029999999996
pcoli__hsTPH1__2,2.3030130326,-0.34669495100000003
pcoli__MBP__1,0.7349488223,-1.0585755510000001
pcoli__MBP__2,-0.2337854091,-0.7997402570000001
pcoli__msCOMT__1,1.3246645374,-0.708846653
pcoli__msCOMT__2,1.1947432006,-0.71371898
pcoli__ocAANAT__1,1.9446899953,-0.564269323
pcoli__ocAANAT__2,1.75143036,-0.621011529
pcoli__osTDC_K374H__1,0.5175419397000001,-0.06235882
pcoli__osTDC_K374H__2,-0.4809691487,0.09358518
pcoli__osTDC_K374L__1,2.1219665651,-0.686736823
pcoli__osTDC_K374L__2,2.5326512941,-0.6038482270000001
pcoli__osTDC_K374Q__1,2.6381613523,-0.358429533
pcoli__osTDC_K374Q__2,2.7583231005,-0.366209812
pcoli__osTDC_L360V__1,1.510285367,-0.794045595
pcoli__osTDC_L360V__2,1.8425422124000002,-0.73649164
pcoli__pmTPH__1,1.2879763764,-0.890096011
pcoli__pmTPH__2,1.5327118915,-0.7669762990000001
pcoli__RFC__1,1.6671965068999999,-0.49171904400000005
pcoli__RFC__2,1.559783623,-0.554183811
pcoli__RFCctrl__1,3.8541439592,-0.14158364
pcoli__RFCctrl__2,3.8000013044000003,-0.14886678
pcoli__RFCnopause__1,3.9367324106,-0.030270520000000002
pcoli__RFCnopause__2,4.1011056075,-0.0349453
pcoli__RFCpluspause__1,2.1291482741,-0.177226662
pcoli__RFCpluspause__2,1.8290339475000001,-0.11102336
pcoli__rnCOMT_sol__1,3.897132638,-0.10016638
pcoli__rnCOMT_sol__2,3.8668271921,-0.12232087
pcoli__rnPNMT__1,1.0748812752,-0.55204094
pcoli__rnPNMT__2,0.9538406836000001,-0.6682079630000001
pcoli__rnTDC__1,3.0109609099,-0.759033186
pcoli__rnTDC__2,2.749192997,-0.7105141930000001
pcoli__rnTDC_trunc__1,4.6095163034999995,-0.500964557
pcoli__rnTDC_trunc__2,5.655297718,-0.545825517
pcoli__saCOMT_T2A__1,3.7528461848,-0.754165757
pcoli__saCOMT_T2A__2,3.9977248296,-0.7127337720000001
pcoli__sfCOMT__1,-0.7622605138,-0.593179207
pcoli__sfCOMT__2,-0.7259748500000001,-0.708188993
pcoli__sgAANAT_D63G__1,1.9089939893,-0.614227956
pcoli__sgAANAT_D63G__2,1.1188134359,-0.639611139
pcoli__ssDDC__1,1.3245882503,-0.629611789
pcoli__ssDDC__2,1.7134670698,-0.560378378
pcoli__TP53B__1,3.2307486522,-0.5435840270000001
pcoli__TP53B__2,3.2650555224,-0.673780445
pcoli__WT__1,-2.3719567939,0.06618946
pcoli__WT__2,-1.6645750384,-0.06461968
cck__glu_ale4__1,2.1531509259,0.023601940000000002
cck__glu_ale4__2,1.6047478736,-0.14111208
cck__cck_ale1__1,2.0333350365,-0.34563813800000004
cck__cck_ale1__2,2.1743011009,-0.402959869
cck__cck_ale2__1,1.996503513,-0.315535236
cck__cck_ale2__2,2.1134319204,-0.34842167
cck_pgi__gmos_delpgi__1,4.1727032673,-0.747016125
cck_pgi__gmos_delpgi__2,4.8622769031,-0.532594039
cck_pgi__pgi_ale1__1,0.8979978831000001,-0.08035537
cck_pgi__pgi_ale1__2,0.3243308794,0.00473186
cck_pgi__pgi_ale2__1,-0.7152482737,0.07589027
cck_pgi__pgi_ale3__1,2.522084226,-0.01837202
cck_pgi__pgi_ale3__2,1.464973686,-0.15278709999999998
cck_pgi__pgi_ale4__1,2.0785897172,-0.425070981
cck_pgi__pgi_ale4__2,1.9930585646,-0.42095400200000005
cck_pgi__pgi_ale4__3,1.9744486334,-0.327064513
cck_pgi__pgi_ale5__1,1.8356988742,-0.10981741
cck_pgi__pgi_ale5__2,1.0460291156000001,-0.06886241
cck_pgi__pgi_ale6__1,2.3957403782,0.03218178
cck_pgi__pgi_ale6__2,1.5933944267,0.03423202
cck_pgi__pgi_ale7__1,2.7926836338000003,-0.08175251
cck_pgi__pgi_ale7__2,2.3367770517,-0.15558674
cck_pgi__pgi_ale8__1,2.7305418054,-0.40677497100000004
cck_pgi__pgi_ale8__2,2.3386880628,-0.30074459600000003
cck_sdh__gmos_delsdhCB__1,8.2823002168,0.202863
cck_sdh__gmos_delsdhCB__2,5.8289572447,0.09555572
cck_sdh__sdh_ale1__1,0.0041884627,-0.14578359999999999
cck_sdh__sdh_ale1__2,0.432043969,-0.21993975100000002
cck_sdh__sdh_ale2__1,0.8929860116,-0.248607557
cck_sdh__sdh_ale3__1,1.053562622,-0.292765492
cck_sdh__sdh_ale3__2,1.1009962773,-0.19570809600000003
cck_sdh__sdh_ale3__3,0.7828271042,-0.200413491
cck_pts__gmos_delptsHIcrr__1,2.1339125185,0.36243757
cck_pts__gmos_delptsHIcrr__2,2.563427749,0.40373641
cck_pts__pts_ale1__1,-0.1913610019,0.68789486
cck_pts__pts_ale1__2,-0.0201601335,0.76061503
cck_pts__pts_ale2__1,1.4483431105,-0.317803445
cck_pts__pts_ale2__2,1.5950209806,-0.374354114
cck_pts__pts_ale3__1,-4.4773973247,0.9678345500000001
cck_pts__pts_ale3__2,-3.7658182963,0.95111157
cck_pts__pts_ale4__1,2.1879363385,-0.5103258540000001
cck_pts__pts_ale4__2,1.4355875679,-0.39492032600000004
cck_gnd__gmos_delgnd__1,3.5015405212,-0.10726087000000001
cck_gnd__gmos_delgnd__2,3.3577007453,-0.242230453
cck_gnd__gnd_ale1__1,1.8453065898,-0.307028815
cck_gnd__gnd_ale1__2,1.9483048424,-0.35738712
cck_gnd__gnd_ale2__1,2.005504297,-0.29555021600000003
cck_gnd__gnd_ale2__2,1.594578649,-0.15161503
cck_gnd__gnd_ale3__1,1.9001947381000002,-0.24023396700000002
cck_gnd__gnd_ale3__2,2.0340730805,-0.27060858200000004
cck_tpiA__gmos_deltpiA__1,0.7271465382000001,-0.10750226
cck_tpiA__gmos_deltpiA__2,-1.4033825934,0.042078290000000004
cck_tpiA__tpiA_ale1__1,-0.8760927577000001,-0.30254452
cck_tpiA__tpiA_ale1__2,-0.4372844966,-0.30329453300000003
cck_tpiA__tpiA_ale2__1,-0.4808136416,-0.42880144400000003
cck_tpiA__tpiA_ale2__2,-0.7122341053,-0.48761747400000005
cck_tpiA__tpiA_ale3__1,-1.7746341609,-0.180548448
cck_tpiA__tpiA_ale3__2,-1.9893128354,-0.14395317
cck_tpiA__tpiA_ale4__1,-0.8550976259,-0.260098161
cck_tpiA__tpiA_ale4__2,-1.0415613332,-0.27294908
acid_tale__acid_ale1_pH7__1,-0.2386090865,0.17983809
acid_tale__acid_ale1_pH7__2,-0.2894588114,0.13244324
acid_tale__acid_ale1_pH5__1,3.6254411317,-0.8819183530000001
acid_tale__acid_ale1_pH5__2,3.5818397358,-0.761970865
acid_tale__acid_ale2_pH7__1,0.4394097852,-0.10459817
acid_tale__acid_ale2_pH7__2,0.6663963141,-0.173266745
acid_tale__acid_ale2_pH5__1,-1.3463884848,-0.12571575000000001
acid_tale__acid_ale2_pH5__2,1.2419020229,-0.24983347300000003
acid_tale__low_Mg_ale_pH7__1,-0.1356025191,-0.07034709
acid_tale__low_Mg_ale_pH7__2,0.0615917572,-0.37174436800000005
acid_tale__low_Mg_ale_pH5__1,-2.7577559942,-0.08317898
acid_tale__low_Mg_ale_pH5__2,-1.0207450156,-0.305471317
acid_tale__MES_ale_pH7__1,1.1839062154,-0.33658317800000004
acid_tale__MES_ale_pH7__2,0.3521742245,-0.220015714
acid_tale__MES_ale_pH5__1,-1.506339197,-0.44484579500000004
acid_tale__MES_ale_pH5__2,-4.5351378545,-0.11242719
acid_tale__gmos_pH7__1,0.5149654512,-0.395513769
acid_tale__gmos_pH7__2,0.2380152707,-0.28425443300000003
acid_tale__gmos_pH5__1,-1.6813373610000002,-0.015253840000000001
acid_tale__gmos_pH5__2,-3.0714027557,0.0752443
adnB__wt_adn__1,-0.7845749889,0.72084984
adnB__wt_adn__2,-2.5247609154,-0.9219365260000001
adnB__delydhB_adn__1,-3.362366913,0.54983064
adnB__delydhB_adn__2,-0.2227935058,0.60799751
ytf2__wt_glc__1,1.2879642586,-0.726799213
ytf2__wt_glc__2,0.8610287608,-0.590026445
ytf2__ybcM_glc__1,2.4085324626,-0.10742514
ytf2__ybcM_glc__2,2.5610303882,-0.02551379
ytf2__ydhB_glc__1,1.3138551696,-0.09764907
ytf2__ydhB_glc__2,1.1243208459,-0.211179796
ytf2__yfeC_glc__1,0.9937411546,-0.260521292
ytf2__yfeC_glc__2,1.2565074391,-0.17956443500000002
ytf2__yciT_glc__1,-0.029276242900000003,-0.376073154
ytf2__yciT_glc__2,0.15388662050000002,-0.35091156700000004
ytf2__ydiZ_glc__1,0.8874939208,-0.404930444
ytf2__ydiZ_glc__2,0.7420081134000001,-0.441314079
ytf2__ynfL_glc__1,0.9059009702,-0.22667676900000003
ytf2__ynfL_glc__2,0.8490295113,-0.24731809999999999
misc2__dellon_glc__1,3.1044781996,-0.30787817900000003
misc2__dellon_glc__2,3.4272991954,-0.502215182
ytf3__wt_glc2__1,1.7683858037,-0.570424546
ytf3__wt_glc2__2,1.630537359,-0.407061938
ytf3__wt_pH7_lactate__1,1.5932157895999999,-0.560210318
ytf3__wt_pH7_lactate__2,1.5455504818999999,-0.501582175
ytf3__wt_pH55_lactate__1,-0.0868566563,-0.653213671
ytf3__wt_pH55_lactate__2,0.012794250600000001,-0.641128075
ytf3__wt_pH55_HCl__1,0.140506415,-0.580629509
ytf3__wt_pH55_HCl__2,-0.313416961,-0.596389583
ytf3__dyieP_pH7__1,2.3005725075,-0.44500794400000004
ytf3__dyieP_pH7__2,2.0500422655,-0.44742471800000005
ytf3__dyieP_pH55__1,2.108602714,-0.6216011450000001
ytf3__dyieP_pH55__2,1.6475320055,-0.44862132600000004
