,A,FliA,flhD,CsgD
ecoli_00027,1.0292952599,-1.5384015560000002,-0.912579389,1.36009628
ecoli_00028,0.8762987424,-0.91928834,-0.8109859920000001,1.36595648
ecoli_00029,-0.2242209524,-1.798863291,-0.728730195,-1.42457741
ecoli_00030,-0.0058065592,-2.5776356700000003,-0.8302642440000001,-1.329289645
ecoli_00031,0.3438978831,-1.616161089,-0.287646832,-0.407520828
ecoli_00032,0.6070728009,-1.5275729500000002,-0.7679582970000001,-0.11106802900000001
ecoli_00033,1.2830785263,-0.21183327500000002,-1.114148526,2.007248355
ecoli_00034,-0.2815598902,-0.7336206390000001,-1.174369788,1.018111058
ecoli_00035,-0.04222256,-1.091575798,0.113220678,-0.411161159
ecoli_00036,0.1595061894,-1.355723569,-0.35367678900000005,-0.569765751
ecoli_00037,-0.3740088109,0.48322176,-0.24886122600000002,0.313032138
ecoli_00038,0.4954444585,-0.27626768100000004,-0.274518048,0.453089687
ecoli_00039,2.6207727591000003,5.506442909,1.615777079,-0.490730127
ecoli_00040,3.5399130409,5.482318495,1.541546205,-0.845183122
ecoli_00041,-0.6594664375,-1.3315784590000002,-0.731129448,1.6426698339999999
ecoli_00042,-0.29309288710000003,-0.024715101000000003,-0.445726506,0.897342155
ecoli_00043,0.1428676906,0.38061378500000004,0.296964724,0.030764031
ecoli_00044,-0.3267379952,0.12802553,0.174066895,0.063068595
ecoli_00045,4.3994283386,6.338852354,2.249422247,-1.333145507
ecoli_00046,4.0588790132,6.29847379,2.202174337,-1.361357435
ecoli_00047,1.1715625279,3.701069099,1.071501677,-0.132246647
ecoli_00048,1.0201094427,3.7798291390000003,1.091158002,0.010951547
ecoli_00049,0.5564372038000001,-1.019087859,-0.5800470750000001,0.9546058310000001
ecoli_00050,1.6748013221,-0.6270399790000001,-0.153124544,0.21193784000000002
ecoli_00051,1.0208605816,-0.726443417,-0.28167442600000003,0.014139413000000002
ecoli_00052,0.7055909056,0.036753423,-0.229133585,-0.52758168
ecoli_00053,0.5363660505,-0.037635784000000005,-0.049074383000000006,-0.822090139
ecoli_00054,3.1930867626,-0.039918523000000004,-0.06289704,-1.096230363
ecoli_00055,2.5674548003,-0.7932843780000001,-0.023168447,-0.7301206100000001
ecoli_00056,2.4923826666,2.633596715,0.7029883920000001,-0.164825249
ecoli_00057,2.0989160795,2.695164058,1.087496802,-0.331594116
ecoli_00058,3.4578513687,4.9488013220000004,0.920113316,-2.083663326
ecoli_00059,3.2440315213,4.818248385,0.887568515,-2.031573419
ecoli_00060,0.6021645115,1.159702549,0.509963614,0.283931431
ecoli_00061,0.1737517205,1.03047844,0.142197096,0.33456971900000004
ecoli_00062,-0.5912861708,2.050716285,0.759018077,-1.111321758
ecoli_00063,0.44304532010000003,0.80096221,0.888819797,-0.80380428
ecoli_00064,-0.6081304254000001,-1.489382901,-1.39192601,-1.985920767
ecoli_00065,-0.46689921310000004,-1.586745553,-2.051410534,-2.04511696
ecoli_00066,1.8688128867,2.379338996,-3.2615163640000002,-6.009046678
ecoli_00067,1.5465807662,2.364150518,-2.303239407,-6.009046678
ecoli_00068,-0.7554339551,0.752202185,1.456916161,-0.6233766040000001
ecoli_00070,2.6605815296,4.68835246,2.057132309,1.160945896
ecoli_00071,3.0627107598,4.87069769,2.290942062,1.212184139
ecoli_00072,2.6368107448,5.124117615,2.142775065,0.985543834
ecoli_00073,1.8836567281,5.872928722,2.16048183,0.138314546
ecoli_00074,0.44451636580000004,6.090076528,1.96922437,-0.38011659600000003
ecoli_00075,0.9810555053000001,4.950085377,2.513728258,-0.66079953
ecoli_00077,-1.4505176545,1.152351727,1.111017702,0.429217921
ecoli_00078,-1.441886767,1.71565951,1.534987427,0.28233070400000004
ecoli_00079,3.2543293533,7.06250892,2.815457202,-1.272997485
ecoli_00080,-0.3762277261,1.223803409,1.17973262,0.36341641900000005
ecoli_00081,2.4838754099,4.546580162,1.8793220970000002,2.100194633
ecoli_00082,2.4155403303,1.271620864,0.781585265,0.253987232
ecoli_00083,2.3426845095,1.390330536,0.5945523030000001,0.20981448600000002
ecoli_00084,2.7100434916,2.401768644,0.808830315,-0.21998487200000003
ecoli_00085,3.1016251385,2.559838626,0.8181565150000001,0.052164741
ecoli_00086,-0.039279056,-0.575694663,0.253090647,-0.270172956
ecoli_00087,-0.0975698753,-0.13178572600000002,0.21494110400000002,-0.677647659
ecoli_00088,-0.7909918924,-0.8985303320000001,-0.966138084,1.452455724
ecoli_00089,-0.7367981844,-1.018014937,-1.084932887,1.311389267
ecoli_00090,-0.6137453798,-0.045303087000000006,-0.35500254400000003,0.7493367780000001
ecoli_00091,-0.13628242470000002,0.124065826,-0.351496603,0.77354734
ecoli_00092,0.6052631049,-0.49233563700000005,0.5000578760000001,-0.415668268
ecoli_00093,0.3095064134,-1.229185741,-0.021210687000000002,0.339630712
ecoli_00094,-0.7581488468,-1.07860136,-0.695450046,-1.6431092340000002
ecoli_00095,-0.0236501984,-1.01843232,-0.707259162,-1.593727875
ecoli_00096,0.47419682900000004,-0.8037244020000001,-0.32673598400000003,-0.33581760200000005
ecoli_00097,0.4835414786,-0.7359663310000001,0.36384229,0.135167014
ecoli_00098,-0.29811922080000003,-1.9109005940000001,-1.043133153,-2.061671988
ecoli_00099,0.2089793844,-2.7390527000000002,-0.762233056,-2.160692036
ecoli_00100,-0.9033645844,-2.480270735,-0.26938833700000003,-1.874081066
ecoli_00101,1.8750275552,-1.630622207,-0.900076388,-3.458976245
ecoli_00102,0.4084586827,-1.712337701,-0.8111437810000001,-3.345360569
ecoli_00103,-1.8450638244,-2.202199642,-0.7128539580000001,-3.796281602
ecoli_00104,-0.7216900751,-1.239203649,-0.532445375,-4.108626977
ecoli_00105,3.3348793396,3.969220717,0.864345015,-1.346186511
ecoli_00106,3.7711335388,5.135762768,1.456978364,-1.848632227
ecoli_00107,3.9929667102,5.078594482,1.415658544,-1.754289047
ecoli_00108,-0.0509026647,-2.23489396,-2.251953479,-0.551910211
ecoli_00109,0.3969575463,-2.394157653,-2.388129284,-0.8503923790000001
ecoli_00110,-0.38960554880000003,-1.379098601,-1.561501683,0.705814629
ecoli_00111,0.2696224479,-1.538929349,-2.031664782,0.858862122
ecoli_00112,-0.0368117641,-1.258225485,-2.415498399,1.095917521
ecoli_00113,2.5310487378,5.831020689,1.414329865,1.233259928
ecoli_00114,2.8468977353,5.647752668,1.734843162,1.3343725260000001
ecoli_00115,2.3300594597,5.868198063,1.480120271,0.931601749
ecoli_00116,0.13302781090000002,-1.7634558450000002,-3.297986385,1.22197551
ecoli_00117,-0.3170593731,-1.16887326,-3.916488529,0.94295651
ecoli_00118,0.16601348130000002,-2.37525163,-2.528279265,1.218921689
ecoli_00119,-0.1530986209,-1.352997472,-3.493648318,1.090391747
ecoli_00120,0.1378142299,-1.812119526,-2.467526382,1.147760619
ecoli_00121,0.4729921033,-2.11080213,-2.722754872,0.98474081
ecoli_00122,0.4402606663,-1.871674326,-2.899493084,1.4000046290000001
ecoli_00123,-0.259300491,-1.350732749,-2.6725856720000003,1.402112603
ecoli_00124,-0.6460323205,-1.800334764,-2.082546713,1.600968876
ecoli_00125,-0.4983051874,4.14662875,-0.652939683,-3.217924393
ecoli_00126,4.3232908941,5.548085236,0.247950463,-3.448866246
ecoli_00127,5.2931958041,6.424271734,1.449544518,-3.239905408
ecoli_00128,3.0339108757,3.384359508,0.657418391,-3.877876282
ecoli_00129,0.564148145,6.244082696,0.460553806,-2.795961061
ecoli_00130,1.4963162095,3.338220776,-0.5133780370000001,-3.478045273
ecoli_00131,1.2992241488,5.847738297,-0.777021065,-2.970738664
ecoli_00132,0.1784483207,-3.15766432,0.5328236780000001,-0.837260698
ecoli_00133,3.3730422158,7.23669503,1.7774252540000002,-2.269441705
ecoli_00134,4.4613530928,6.692891217,1.753271314,-2.192958238
ecoli_00135,3.1973615549,6.89307748,2.489506627,-1.750792372
ecoli_00136,2.4071330576,5.063162956,0.441467747,-3.247309057
ecoli_00137,3.0400465724,5.664568501,2.004502254,-1.7950855790000002
ecoli_00138,-1.1433560754,1.694013628,-0.43257751600000005,-5.798302105
ecoli_00139,-0.6827884707,0.7905620800000001,-1.080570669,-3.673409818
ecoli_00140,4.6177061203,6.675689296,2.3618647360000002,-2.239743463
ecoli_00141,2.7681394124,5.82829991,0.541456201,-3.76022385
ecoli_00142,1.1633829339,-1.297854002,-0.083122765,1.256747924
ecoli_00143,2.6885672036,4.111584679,1.443749003,2.2604569039999998
ecoli_00144,2.022571749,1.119682072,1.458514101,-1.843085265
ecoli_00145,-0.9326088519,-2.656777754,0.239087033,-0.211248614
ecoli_00146,-2.0730207467,-0.69171434,0.18071463000000001,-1.4291808860000002
ecoli_00147,-1.3153255376000001,-1.238299085,-0.8678545320000001,-1.085206185
ecoli_00148,-1.7401473254000002,-1.9673840880000002,-0.43032905200000005,-2.498394855
ecoli_00149,-1.4088669594,-1.76304311,-0.22017623600000003,-1.588076081
ecoli_00150,-1.6368724403,-0.363647533,-0.6450267860000001,-1.4019930760000001
ecoli_00151,2.3528406682,5.993218629,1.12170526,-1.723834227
ecoli_00152,3.7464415975,6.497193833,1.807538405,-2.7343368420000003
ecoli_00153,-1.6728323355999999,-1.056123707,-0.895736861,-1.5540003850000002
ecoli_00154,-0.5666170598,-0.007823064000000001,-1.214357268,-2.229738135
ecoli_00155,-1.1696346131,-0.18078074900000002,-1.077765353,-1.27742953
ecoli_00157,-0.4143765844,-1.274059005,-2.098721109,-1.313263128
ecoli_00158,-0.1223326148,0.329911695,-1.41856405,-2.155862158
ecoli_00159,-0.49745168370000004,-1.621255842,-0.8073933080000001,-3.447092378
ecoli_00160,-0.3970585911,-1.019836234,0.245534157,-2.917697679
ecoli_00169,5.0197656727,6.62322135,2.490295743,-1.345917659
ecoli_00170,5.1481887237,6.624409528,2.452439383,-1.526149019
ecoli_00171,4.1527179241,6.9644511300000005,1.895192989,-1.219000516
ecoli_00172,4.1911103329,6.65158176,1.9398067270000001,0.121991925
ecoli_00173,5.5769000215,6.770279722,2.228382359,-1.60929909
ecoli_00174,5.7558786353,6.701124478,2.365644629,-1.229287758
ecoli_00175,5.7425083771,7.53876095,2.136301232,-1.33008602
ecoli_00176,5.2139460215,7.35650123,2.124113133,-0.8111334880000001
ecoli_00177,-0.6289475330000001,0.21979565,-1.235841635,0.986820346
ecoli_00178,-1.7099544467999999,0.625862343,-1.695064113,0.404627654
ecoli_00179,4.9395315801,6.784658361,3.101601013,-0.604480667
ecoli_00180,5.2193598614,6.8225681730000005,3.088069511,-0.7029001760000001
ecoli_00181,4.8696106799,6.136552704,2.112304418,-2.333871567
ecoli_00182,4.7145259553,6.040903407,2.173916207,-2.680452217
ecoli_00183,0.5069553773000001,3.733353038,0.23812283,-0.941228704
ecoli_00184,-0.18619160040000002,3.284455107,0.597006236,-0.961127614
ecoli_00185,4.5432327819000005,6.256307989,2.518213547,-1.545886087
ecoli_00186,4.8134274806,6.270185221,2.45811977,-1.906594347
ecoli_00187,5.1762386575,6.8649795000000005,2.983540182,0.6538108880000001
ecoli_00188,5.5940054733,6.88681169,2.897956228,0.45437724900000004
ecoli_00189,5.2776402651,7.1853188,2.668535432,-2.285675238
ecoli_00190,5.3832587483,7.10113429,2.7200002850000002,-2.191563524
ecoli_00191,4.1307615467,6.482547648,2.408677533,0.109653391
ecoli_00192,4.046914578,6.46090666,2.485378561,-0.025537677
ecoli_00193,4.3458567754,6.781418734,2.216084835,-0.8091325490000001
ecoli_00194,4.1490150488,6.6719444150000005,2.3599868280000003,-0.538414275
ecoli_00195,4.7880611844,6.810600571,2.542113171,-1.715865875
ecoli_00196,4.1199497823,6.665254404,2.3832579799999998,-1.181653757
ecoli_00197,4.0496123969,6.627615373,2.306738328,-1.260721841
ecoli_00198,4.2626142058,6.736792809,2.701235821,-1.713013616
ecoli_00199,-0.19813577340000002,0.23876892100000002,-0.179178581,0.5024858010000001
ecoli_00200,-0.8493654114,-0.42384513100000004,0.216635497,0.589856738
ecoli_00201,-1.4657996974,-0.7846885680000001,0.646294314,-0.5257996460000001
ecoli_00202,-1.4016483103000001,-1.303556345,0.20717934300000002,-0.6921840220000001
ecoli_00203,-2.2649623118,-1.085205439,0.714560587,0.200117766
ecoli_00204,-1.1905111953,-0.907305538,0.18095771500000002,0.6847568310000001
ecoli_00205,-1.0235801267,-0.8972829990000001,0.039415546,0.155732077
ecoli_00206,-0.8145196017,-1.557480436,0.020599499,0.381908283
ecoli_00207,-0.8675358128,-1.487596673,0.301111616,-0.772091065
ecoli_00208,-0.8148485227000001,-0.633153484,-0.175911601,-0.6295913550000001
ecoli_00209,0.1042654055,-1.9213206840000001,-0.672051729,0.005986811000000001
ecoli_00210,0.1454546016,-1.219250295,-0.338883902,0.15931240700000002
ecoli_00211,-0.0517888923,-1.716965203,-0.042680769,0.28428896200000003
ecoli_00212,-1.0450388752,-1.839002529,-0.107543019,0.28885020100000003
ecoli_00213,-0.8557966364,-0.8184252630000001,0.44578902400000003,-0.72654719
ecoli_00214,-1.235603727,-0.272664256,0.825620274,-0.397921132
ecoli_00215,-0.2440417065,-0.5215888280000001,0.271855673,0.731525477
ecoli_00216,-0.1438875556,0.462796297,0.041616233,0.691359037
ecoli_00217,-0.8258186507,-0.632542789,-0.8676692410000001,0.569385942
ecoli_00218,-1.6578563342,-0.35328003500000005,-0.29116599800000004,-0.13636140700000002
ecoli_00219,0.1011694066,-1.3590019450000002,-0.174889749,-0.5863582740000001
ecoli_00220,-0.6629992962,-1.178514442,-0.263204243,-0.449717856
ecoli_00221,-0.9540931850000001,-1.866602797,-0.38624468,0.7700963820000001
ecoli_00222,-0.5752694162,-1.636670781,-0.189350447,-0.07891893100000001
ecoli_00223,-0.2067483079,-0.263277519,-0.256412095,1.788693853
ecoli_00224,-0.5742238222,-0.64477069,-0.36643869900000003,1.583701144
ecoli_00225,-1.0805286303,-0.985207036,0.31827007900000004,-0.38527748
ecoli_00226,-1.5060858593000002,-0.256772582,0.6635284330000001,-0.5094807690000001
ecoli_00227,-0.41038872740000004,-0.224092379,0.477180152,0.37501758700000004
ecoli_00228,-0.7069078305000001,-0.362369219,0.5877181810000001,0.596536072
ecoli_00229,1.0729901491,2.983331499,1.839629977,1.386353077
ecoli_00230,1.0014166993,2.767878547,2.006337586,1.380320073
ecoli_00231,0.9663348681,2.812633631,1.941530786,0.866355655
ecoli_00232,0.42288804700000004,2.623312913,1.976282254,0.619689251
ecoli_00233,2.7205986075,4.599347638,2.867824534,1.8405581180000001
ecoli_00234,2.5032314036,4.561333892,2.725414106,1.78629902
ecoli_00235,0.0257555831,-1.726358241,0.751301498,2.033230617
ecoli_00236,0.5001925427,-1.6155821129999999,1.0133175,2.304844076
ecoli_00237,0.0185813935,-0.110911222,0.63521404,1.02140304
ecoli_00238,0.1899951178,0.45329101400000005,0.777167652,1.0631523
ecoli_00239,0.6768592346,1.783474815,0.739475785,0.852645588
ecoli_00240,0.3551372605,1.557702043,0.68866243,0.803090301
ecoli_00241,1.6541303709,2.094162424,0.36918714900000005,0.22851681000000001
ecoli_00242,2.2373072508,2.919844629,0.8753936130000001,-2.627128376
ecoli_00243,1.7841128830000001,3.008118806,1.105401543,-2.545921958
ecoli_00244,3.3834440843999998,3.199474964,1.109517462,-3.752375964
ecoli_00245,3.4522271890000003,3.284198533,0.990241299,-3.154584498
ecoli_00246,0.9946462933,1.007624291,0.378035656,-0.6160095520000001
ecoli_00247,0.5174262915,0.819977609,0.247100229,-0.8842768080000001
ecoli_00248,-0.0492336676,1.007045638,0.40645072600000004,0.70023557
ecoli_00249,-0.3042590148,-0.023997456,0.5572064090000001,-0.514646815
ecoli_00250,-0.2077641925,-0.183052276,0.479317125,-0.612176382
ecoli_00251,0.6788507422000001,1.465642205,0.388648151,-1.743153224
ecoli_00252,0.45149388890000003,1.056878543,0.537835476,-2.048316238
ecoli_00253,0.3868559164,-0.5299485220000001,0.866598602,-0.54333398
ecoli_00254,-0.2715324906,-1.006028301,0.867932514,-0.32664654800000004
ecoli_00255,0.3421047404,-0.936030075,-0.910311697,-1.200803106
ecoli_00256,0.9864401260000001,-1.27535523,-0.260346747,-0.934992197
ecoli_00257,0.7098527537,-0.878134739,-0.100335382,-1.866010352
ecoli_00258,0.360203625,-0.7880610210000001,-0.012420493000000001,-2.407320456
ecoli_00259,0.4372003044,-0.27857643,0.149885852,0.8899923750000001
ecoli_00260,0.9694203377,-0.39481881700000004,-0.22147469900000002,0.512797402
ecoli_00261,1.8445835209,1.314278024,0.575068115,-1.8118169590000002
ecoli_00262,1.5991863593,2.319517573,0.530433175,-1.790981621
ecoli_00263,-0.1820889604,-0.579928078,0.060402999000000006,0.69832203
ecoli_00264,-0.20572109900000002,-0.65748315,-0.47311935400000005,0.200410532
ecoli_00265,-1.24142451,-1.4298031930000001,-0.636412612,2.882543928
ecoli_00266,-0.49359477360000004,-1.305253294,-0.7587817750000001,2.948483645
ecoli_00267,-0.2806073603,-0.6870923050000001,-0.22288194700000002,-2.023184826
ecoli_00268,-1.0190402805,-1.5918991949999999,-0.238466383,-1.676213187
ecoli_00269,-0.5548915998,-2.376075052,-1.2788957459999999,-2.294547399
ecoli_00270,-0.6969867446,-2.106267883,-1.348244843,-2.323988133
ecoli_00271,0.2516942438,-0.574541524,0.9363966950000001,-1.11608327
ecoli_00272,-0.2102533551,-1.685300263,0.283725402,-0.952536224
ecoli_00273,-0.7497649498000001,-1.812640625,-1.198277712,0.21009137900000002
ecoli_00274,-0.38085286,-2.245513579,-0.77902878,0.137296428
ecoli_00275,-0.7882134507,-1.8973078760000002,-0.9361329690000001,1.320384887
ecoli_00276,-1.0170390845,-2.003124849,-1.0344128,1.335475926
ecoli_00277,-0.6363713065000001,-0.8763713980000001,-0.175843991,0.489243195
ecoli_00278,-0.9311156946,-2.048993928,-0.28644184300000003,0.220587062
ecoli_00279,-0.2717256437,-1.226788331,0.30143253600000003,0.7386828470000001
ecoli_00280,-1.4386957098,-1.9562095240000001,-0.06903392700000001,0.163978372
ecoli_00281,4.0999459994,6.186648306,1.463437711,-3.629036074
ecoli_00282,2.5286169063,5.951804068,1.381185672,-2.5060637310000002
ecoli_00283,3.7728185489,6.707146462,2.116689324,-1.092501149
ecoli_00284,3.5574579287,6.729822958,1.942793294,-0.9758769840000001
ecoli_00285,3.4867131889,5.807550865,1.780998534,-1.570532337
ecoli_00286,3.6065368829,5.761097275,1.557233082,-1.63367744
ecoli_00287,-0.5510640033,1.405227365,0.5170173170000001,-0.001776591
ecoli_00288,-0.1728651666,1.171374818,0.46639146400000003,-0.195058044
ecoli_00289,3.5417870128,5.983185591,2.081093682,-0.531538352
ecoli_00290,2.6426788384,5.674109249,2.067243949,0.03741777
ecoli_00291,1.6427693198000002,4.418393128,2.016187239,1.353876541
ecoli_00292,1.3711663562,4.421617438,2.130172704,1.704125096
ecoli_00293,0.0013541179,2.86367614,1.6017845400000001,2.330042491
ecoli_00294,0.2224753868,2.707267867,1.685121228,2.0878615050000002
ecoli_00295,2.561179196,6.259551082,2.078965756,-1.575782232
ecoli_00296,2.6846985786,6.254911543,1.758260925,-1.531035416
ecoli_00297,-0.07896699160000001,2.749410455,1.745223253,2.243031407
ecoli_00298,0.1467506647,2.843403899,1.5883818729999999,2.3542893400000002
ecoli_00299,4.5613875639,7.15351919,2.487520671,-1.007515503
ecoli_00300,4.7404219784,6.99751706,2.742434285,-1.024959404
ecoli_00301,2.5980537835,5.635447825,1.283280991,-1.711803299
ecoli_00302,2.5759279719,5.977468533,0.628675192,-1.840192058
ecoli_00303,0.1528488549,0.889705406,0.49441161400000005,1.013316797
ecoli_00304,-0.6743879624,-0.104490303,0.34559976000000003,0.936202607
ecoli_00305,-0.339501891,0.14427357500000002,-0.617665388,-1.060108066
ecoli_00306,-0.6746202898,-1.114665142,-0.9428778360000001,-0.912123191
ecoli_00307,-0.5240340491000001,-0.655106127,-0.341965565,-0.8224330280000001
ecoli_00308,-0.3124109986,-1.188829712,-0.376441118,-0.928035844
ecoli_00309,-0.2420939628,-0.876199217,-0.176329813,-1.088420049
ecoli_00310,-0.09510432240000001,-0.5181133520000001,-0.163202068,-1.003713384
ecoli_00311,-1.9567191846,-0.0057248920000000005,0.037136844,-0.66269681
ecoli_00312,-1.7809044785,-0.5085510010000001,-0.201090442,0.269071016
ecoli_00313,-0.6154726603,-2.165769155,-0.396171798,0.743276087
ecoli_00314,-1.1520135746,-1.824855102,-0.138630319,0.8782878340000001
ecoli_00315,-1.112784933,-0.829536864,-0.7480392810000001,-2.01405699
ecoli_00316,-1.3645632026,-0.297019441,-0.9295279080000001,-1.5897142560000002
ecoli_00317,-0.8221454012,-1.876925847,-1.116040735,-1.270610272
ecoli_00318,-1.4061774541,-1.860286498,-0.725380417,-1.222267865
ecoli_00319,-0.4870663771,0.6910878690000001,0.244913292,-1.5565257909999999
ecoli_00320,-0.9781287678,0.149999091,0.777354618,-1.722301103
ecoli_00321,-1.7672641255000001,-1.354944329,-0.8971376040000001,-0.663179945
ecoli_00322,-1.1659279927,-1.557340763,-1.099791068,-0.553707857
ecoli_00323,4.80819686,6.400907168,2.244631237,-1.208329506
ecoli_00324,4.717648553,6.520401128,2.173552001,-0.9502639540000001
ecoli_00325,4.5065489441,6.257726027,2.170221132,-0.597420846
ecoli_00326,4.0142809178,6.38737993,1.7986536640000002,0.54163033
ecoli_00327,0.6890206796,3.730733575,0.924601918,-0.15337455800000002
ecoli_00328,0.7704896789,3.673711799,0.893076088,-0.47377017600000004
ecoli_00329,0.8079651627000001,4.257914806,1.059471857,0.166350466
ecoli_00330,-0.4541828431,2.958649861,0.7125101410000001,0.144158909
ecoli_00331,-0.6230796403000001,1.399927933,1.368485088,1.024415647
ecoli_00332,-1.1527342004,0.453938265,1.10586138,0.504714893
ecoli_00333,0.8001397295,3.22347597,1.713999958,1.082407411
ecoli_00334,1.2736164283,3.492846246,1.526206519,0.6275357540000001
ecoli_00335,4.4093570947,6.082922192,2.001790782,-2.843273072
ecoli_00336,4.0134613122,6.147455734,2.136277352,-2.27485919
ecoli_00337,1.9236343159,5.283491935,1.311755059,-0.575187098
ecoli_00338,2.5037927695,5.758576343,1.517619146,-0.845141804
ecoli_00339,3.7539971317000003,5.205175488,2.06372208,-2.758209754
ecoli_00340,3.5686158058,5.411784955,1.91510892,-1.8639688630000002
ecoli_00341,4.4011875689,5.392152717,1.969568062,-2.8048877450000003
ecoli_00342,4.5919138944,5.55275304,1.911255718,-2.947951504
ecoli_00343,-0.8880326168,-1.243768963,0.9457226830000001,-0.7508144360000001
ecoli_00344,-1.0879490253,-1.9478645710000002,1.2245723640000001,-0.691185024
ecoli_00345,-1.0802207884,0.07300450500000001,1.173734902,-0.155206392
ecoli_00346,-1.2294933202,0.06524605,0.988142504,-0.041149977000000004
ecoli_00347,-0.7093087103,-2.21416859,0.21844016400000002,-0.17219525100000002
ecoli_00348,-0.9842642666,-1.4025752580000002,0.189098176,-0.260224564
ecoli_00349,-0.5791167843,-1.499628067,0.38370823800000003,-0.905500309
ecoli_00350,-0.5630532377,-1.933204353,0.21180419900000003,-0.9525747390000001
ecoli_00351,-0.6189741406,-1.095590872,0.20384786600000002,-0.065042482
ecoli_00352,-0.39288138440000003,-1.461583222,0.37454479300000004,-1.473553419
ecoli_00353,-0.7909300342000001,-1.191982094,0.177850705,-0.293954635
ecoli_00354,-0.47299396790000003,-2.127276502,0.129183042,-1.151647397
ecoli_00355,0.084039688,-2.061235476,-1.751975115,-0.274500004
ecoli_00356,-0.2573358609,-2.34860163,-1.5200819349999999,-0.27021159100000003
ecoli_00357,-0.0041452578000000006,-2.0202878,-1.6075423930000001,-0.324647556
ecoli_00358,-0.6414475389000001,-2.067284658,-1.6181470660000001,-0.08367893700000001
ecoli_00359,-0.6464730830000001,-1.932307647,-1.477112251,0.171489213
ecoli_00360,-0.3278325086,-2.426174868,-1.850636112,0.154064495
ecoli_00361,-0.4786259512,-2.6981106500000003,-1.906391237,0.14721536600000001
ecoli_00362,-1.1804922281,-2.137537698,-1.977305699,0.389864947
ecoli_00363,1.8295950700999999,2.227817034,-0.100565267,0.695992383
ecoli_00364,2.1851174089,2.355419804,0.206925136,0.243143882
ecoli_00365,4.1300906123,4.52441088,2.0691477640000002,-4.808693499
ecoli_00366,4.6812003478,4.603604997,1.94828184,-5.4725536120000005
ecoli_00367,1.025950321,1.5255969230000002,0.8445057460000001,-2.416645246
ecoli_00368,0.6640414096,1.643440945,0.607450084,-2.819318153
ecoli_00369,0.7911040852,2.398446397,-0.844547954,-0.47310566600000004
ecoli_00370,1.7078688763,2.4421448740000002,-0.09930185200000001,0.055960476
ecoli_00371,4.3048056502,3.556341784,1.971832153,-4.425246437
ecoli_00372,4.7878781359,3.952534335,2.039810244,-5.190329722
ecoli_00373,0.5648912584,1.319821802,-1.56025038,-3.059793601
ecoli_00374,0.0281178769,1.422142097,-0.865575728,-3.36336741
ecoli_00375,1.7041977385,4.123181043,-1.256438904,-0.30658465300000004
ecoli_00376,1.7445644367000002,4.266686849,-1.013137859,-0.40977263900000005
ecoli_00377,-0.1546038917,0.6457822860000001,-1.566168539,-3.908717808
ecoli_00378,-0.0418037925,0.26705547,-2.119980255,-4.08396615
ecoli_00379,-0.43311542010000004,1.103489178,-2.443539889,-3.226639961
ecoli_00380,0.2747545039,1.2615744,-1.979469816,-3.610637846
ecoli_00381,2.2124834874,3.485977321,0.260596748,-0.268574181
ecoli_00382,2.3347765273,3.554430728,-0.027782823,-0.494974758
ecoli_00383,3.6408897079,2.250670533,0.018353361000000002,-4.574690072
ecoli_00384,4.0836019873,2.3797385110000002,0.47742122200000003,-4.686945947
ecoli_00385,0.8697123977000001,2.457517909,-1.7800330500000001,-3.307006049
ecoli_00386,1.3542757252,2.391537378,-1.59875498,-3.384000026
ecoli_00387,3.7421424431,4.122368828,-0.682633892,-1.211105161
ecoli_00388,3.8701893151,4.232043877,-0.7594989980000001,-1.1935459370000001
ecoli_00389,2.8430014221,2.6582284400000002,-0.576686869,-4.9859755670000006
ecoli_00390,2.5879790325,2.903498087,-0.7895004750000001,-4.155644742
ecoli_00391,0.4002218999,1.527671076,-1.762879713,-4.38564816
ecoli_00392,1.0113179899,1.435809445,-1.586339112,-4.552186273
ecoli_00393,4.5640949327,6.656372076,2.237680585,-2.02601625
ecoli_00394,4.6998196815,6.58902509,2.306604151,-1.571769626
ecoli_00395,3.5044651184999998,7.10749973,2.395374984,-2.661289919
ecoli_00396,3.1562856303,7.03749327,2.488447088,-2.298137066
ecoli_00397,-2.0499278069,-1.308211879,1.8608806420000001,1.400429795
ecoli_00398,-2.0267701401,-1.106535787,1.369801592,1.270832962
ecoli_00399,2.8484095246,5.168120347,2.020853684,0.023463498000000003
ecoli_00400,4.077960902,6.91212314,2.478346114,-1.085491492
ecoli_00401,3.1603552752,7.15902058,2.650846735,-3.501208523
ecoli_00402,3.8630066987,6.99875534,2.6458565380000003,-2.27477587
ecoli_00403,0.9712854604000001,5.53063689,2.437296425,0.19579711300000002
ecoli_00404,0.036424644900000004,5.328136066,2.782620874,0.140251089
ecoli_00405,4.5835861442,6.520133191,2.2926954950000002,-1.7971951210000001
ecoli_00406,4.5095937549,6.51183121,2.218483095,-1.855740167
ecoli_00407,4.4307948565,6.470982343,2.156801522,-3.000108965
ecoli_00408,3.8824935761,6.4626942320000005,2.114231912,-2.601361191
ecoli_00409,-0.1613713893,3.9654591790000002,2.191115108,-0.35583283200000004
ecoli_00410,-0.6039288114,3.397615203,2.135317868,-0.221324083
ecoli_00411,2.0861841374,6.045274279,1.3999055980000001,-3.116512143
ecoli_00412,1.7719157858,5.968066505,1.424411969,-2.408007848
ecoli_00413,1.8703140147,6.707826503,2.140272454,-2.596716186
