,A,GatR,Crp,ArcA
ecoli_00776,1.1858304092,0.38055807350000004,0.196128253,0.7080815420000001
ecoli_00777,-5.9349350174,-2.2107972295,0.152688973,0.057748651000000005
ecoli_00778,-5.7670615747,-2.4183658625,0.12606668000000001,0.000836439
ecoli_00779,-0.35398900520000004,-0.9187380085,0.7941495230000001,0.393058448
ecoli_00780,0.2917762669,-0.9744263145000001,0.815270033,0.51636355
ecoli_00781,-4.8896130784,-1.8116995405,0.338840073,-0.058615956000000004
ecoli_00782,-5.1983609598000005,-1.8448008855,0.323054463,-0.003295563
ecoli_00783,-3.148256578,-1.1741755645,0.432644723,0.054635539000000004
ecoli_00784,-2.1081538339,-1.3338161155,0.485480993,0.312142354
ecoli_00785,-3.5316508524,-1.2587106565,0.300746703,-0.7608421670000001
ecoli_00786,-3.0452726407,-1.1660725135,0.34624546300000003,-0.879332121
ecoli_00787,-2.9699238405,-0.5459846275,0.608588733,-0.028056045
ecoli_00788,-2.5850916634,-0.43208733850000003,0.557231563,-0.12884752500000002
ecoli_00789,-1.7672118842,-1.2432478705,0.430531873,0.041432463
ecoli_00790,-2.1392187532,-1.3101974705,0.47473322300000004,0.037419389000000004
ecoli_00791,-2.6414186885,-0.9448269345,0.475017483,0.6634502010000001
ecoli_00792,-4.8538212797,-1.2663640525,0.709374983,1.148891356
ecoli_00793,-1.7009057709,-1.2364563515,0.42960406300000004,-0.020226017000000002
ecoli_00794,-2.0770192383,-1.1663782125,0.444629313,-0.031017067000000002
ecoli_00795,-1.7651959891,-0.5136479975,0.650228023,0.5256937780000001
ecoli_00796,-2.1482863435,-0.4433278975,0.7174304530000001,0.521895651
ecoli_00797,-4.3591541955,-0.5097422115,-0.41595584700000005,0.527252585
ecoli_00798,-2.62227864,-0.9213467845000001,0.229595813,0.717952429
ecoli_00799,-5.2804486218,-0.2984432655,-0.53031891,0.501672778
ecoli_00800,-3.7829597744,-0.2192087345,-0.264506101,0.5728210220000001
ecoli_00818,-1.0028643265,-0.5489352975,0.207994233,0.444428965
ecoli_00819,-1.3931607374000001,-0.5101918485,0.253845453,0.29555535
ecoli_00820,-0.1327240159,-0.6933791625,0.49687887300000005,0.185566797
ecoli_00821,-0.3642214351,-0.7855500855,0.5496294230000001,0.129607239
ecoli_00822,-3.6395493927,-1.0000543605,0.326151603,0.38896984100000004
ecoli_00823,-3.6292548031000003,-1.1373829725,0.395503043,0.33696669
ecoli_00824,-2.8692676593,-0.8161090345,0.20829614300000002,0.26844590900000004
ecoli_00825,-2.6782267602000003,-0.7432726805000001,0.37606821300000004,0.34219276400000004
ecoli_00826,-1.5973708096,-0.4456772255,0.459934233,0.43932199800000005
ecoli_00827,-1.4759005224,-0.4744691905,0.517486403,0.42732075500000005
ecoli_00828,0.20020338740000002,-0.2667446135,0.28184425300000004,0.110599163
ecoli_00829,0.2816838559,-0.2561331295,0.281401713,0.039726156000000006
ecoli_00830,-1.2983469604,-0.5076611035,0.510756223,0.49324980500000004
ecoli_00831,-1.3156133269999999,-0.40291743150000003,0.523190413,0.46775206900000005
ecoli_00832,-3.8588154477,-1.5053205434999999,0.48724811300000004,-0.3140845
ecoli_00833,-3.5027113025,-1.4753910435,0.21544195300000002,-0.8715660150000001
ecoli_00834,1.4751728386,-0.1580624075,0.456262873,0.43664024300000004
ecoli_00835,1.1054595732,-0.1950636735,0.5116651830000001,0.53975684
ecoli_00836,1.1210882982,-0.1310413305,0.560872303,0.394528943
ecoli_00837,0.9192147759,-0.2524232655,0.553273863,0.379399407
ecoli_00838,-0.150799602,-0.4557915825,0.778064203,0.9337171660000001
ecoli_00839,-0.5390386935,-0.4811474195,0.7423117130000001,0.795086936
ecoli_00840,0.30625164660000004,-0.3328932365,0.615049543,1.031077886
ecoli_00841,0.022095803600000002,-0.0936899555,0.6014201330000001,0.9522224260000001
ecoli_00842,1.4503684497,-0.0821780515,0.47916943300000003,0.412248104
ecoli_00843,1.5892648078,-0.1110174805,0.424966693,0.30771917800000004
ecoli_00844,2.0011052511,-0.2036884955,0.439007113,0.356117652
ecoli_00845,1.5346203591,-0.1428183795,0.623551333,0.40373836900000004
