,A,Fnr,NarP,ModE,NarL
SRX5694544,8.324894576,-0.2315847967,-0.1576474143,-0.0049597037,0.23274265870000002
SRX5694545,1.5431570379,0.0029379619,0.059552023,0.43848903910000003,0.2885319054
SRX5694546,-2.737628007,0.2023907492,-0.8643650533,-0.0165842343,0.0772130471
SRX5694547,2.5421896937,0.1023474546,0.3242714459,0.4286189822,0.12139420790000001
SRX5694548,0.3556033729,0.09042078,-0.2268713608,0.1297649965,-0.0677671509
SRX5694550,1.287799033,-0.36047292010000004,-0.2962010525,0.2103179339,0.1441411998
SRX5694551,1.2791320121,-0.15851963700000002,0.2071732821,1.934991633,1.3714150958
SRX5694552,3.3501550759,-0.47527159550000003,-0.3015241603,0.413864347,0.4043009054
SRX5694553,-0.22575646570000002,0.1865548514,0.3037119042,0.24281222330000002,-0.08292724280000001
SRX5694554,5.7118641304,-0.3567155809,-0.3135642429,-0.1521037403,-0.0809687306
SRX5694555,2.8534828958,0.4367343567,0.5959817847000001,0.5465621557,-0.4950784796
SRX6072760,-4.1162321953,0.6625246456,-0.23194630870000002,-0.2188229768,-1.0283701913
SRX6072761,-3.2650852592,0.7880810208,-0.2371212543,-0.0149956787,-0.5697536807
SRX6072762,-3.2827731262,0.6348490171,0.0106963621,-0.2967102929,-0.7225106505000001
SRX6072763,-3.9203618961,0.5130885568,0.0830954354,0.1103898694,-0.31202477440000004
SRX6072764,-2.2138388112,0.7836153299,-0.2441234401,-0.46789921830000003,-0.4795038941
SRX6072765,-4.3396286293,0.5666938681,-0.22632970360000002,-0.0023692837,-0.4581893891
SRX6376491,1.7392256119,-0.2069186369,-0.6024327941000001,0.6638352748,1.2625602048
SRX6376492,1.7533234437,0.30096120800000004,0.5418930394,-0.2004947077,-1.1858902369
SRX6376493,2.8582148347,0.2233268874,0.6407564341,-0.1962689726,-1.1221621716
SRX6376494,-0.10179152,0.36914748480000004,0.4069274452,0.0362683144,-1.0326504242
SRX6376495,0.9195752250000001,-0.38116480880000003,-0.0714317922,0.7929158535,1.0089341865
SRX6376496,1.3591703934,-0.179866355,-0.5702610384,0.4645451882,1.0781130934
SRX2723951,-1.8465765377,0.3573392885,-0.7024367534,0.6643180341,1.0167221444
SRX2723952,-1.7087608688,0.5215083736,-0.1503317533,0.4724102214,1.3164719965
SRX2723953,-1.2283641769,0.4033689451,-0.44072233110000003,0.17820178990000002,0.8478612282
SRX2723954,-3.514318003,0.10380176390000001,-0.4245874437,0.9171479093,0.804393346
SRX2723955,0.3229490151,0.4097892231,-0.1740365885,0.3450586107,1.0277296902
SRX2723956,-0.9467905129,0.5224825499,-0.5457365444,0.36692246170000004,1.0777531702
SRX2723957,-0.8183531248,0.1528474884,-3.1295652609,0.39675334560000003,0.0548469958
SRX2723958,0.1994822392,0.3481605142,-3.3969707264,-0.2582178216,0.2870616629
SRX2723959,-1.6799399404000002,-0.0266460084,-3.4636144832999998,0.0935063356,-0.1731099634
SRX2723960,-1.3332937662,0.1774931888,0.3413148989,0.9109471876,0.7399815112
SRX2723961,-3.1731960372,-0.1232001154,0.0124556153,1.0351027993,1.1375307345
SRX2723962,-2.0614141964,0.190084841,-0.9643144702,0.1483852082,0.6873740307
SRX2723963,-0.0288607208,0.2671184528,-0.4846690736,0.214291849,0.3644661887
SRX2723964,-0.4330710541,0.2566617834,-0.6014900065000001,0.2631403215,0.5864508435
SRX2723965,-1.4961900187000001,0.1341478918,-0.5504604923,0.298261645,0.3688823399
SRX2723966,-0.6533944792,-0.0535312287,0.3285955572,-0.025726421200000002,-0.11512740900000001
SRX2723967,0.1632873511,0.0033558917,-0.21084617360000002,-0.013878064800000001,0.0518979327
SRX2723968,0.4901071281,0.050175337,-0.11774938360000001,0.0396044859,0.0632294763
SRX6977206,1.8303662813,0.0681602907,0.8358100699000001,-0.7501642165,1.1172485117
SRX6977207,2.3845818001,-0.1688407481,0.5594370431,-0.41151707270000004,1.2128520424
SRX6977208,-0.1108120496,0.44868520630000003,0.14118771160000002,0.7255424060000001,0.5096176653
SRX6977209,0.47528337190000003,0.41306374030000004,0.0892212245,0.7329903652,0.7069854029
SRX6977210,0.34429240510000003,0.3264594677,0.1393251476,0.8050710751,0.7353223998
SRX6977211,-0.327720885,0.28664804520000003,0.1358831036,-0.2009661916,-0.2878428208
SRX6977212,-0.0215222345,-0.0931429685,-0.0342140056,0.0656258425,0.230734723
SRX6977213,0.34924311950000003,-0.1935050767,-0.101669098,0.1353403491,0.0571080978
SRX6977214,2.7454655358,-0.101350492,0.7062496681,-0.47409423650000004,1.1304838131000001
SRX1153733,0.5523417975,-0.0045074173,0.021157175900000002,0.10380648120000001,0.23075321110000002
SRX1153734,-0.5523417975,0.0045074173,-0.021157175900000002,-0.10380648120000001,-0.23075321110000002
SRX1153735,2.1155543057,0.0400032595,-0.2916608418,-0.0806516711,0.2161365164
SRX1153736,0.0903043831,0.3296413226,-0.1887236121,-0.31507021500000004,-0.08062165610000001
SRX5204053,-2.5778762138999998,0.2247859218,0.33436771860000003,-0.3091754798,-0.3339215262
SRX5204054,-6.4634529867,0.1810715899,-0.5289277092,-0.0888400983,0.6725941715
SRX5204055,-1.5788004169,0.1722943406,0.5600233975000001,-0.2758200662,-0.08904044450000001
SRX5204056,-5.8231335595000004,0.4185490194,-0.4318274247,0.6149861913,-0.0381846164
SRX5204057,-6.291598643,0.4755510751,-0.1454871996,0.421902912,-0.0223999192
SRX5204058,-5.8816798036,0.5168922582000001,0.1138579997,0.3846105473,0.1557693521
SRX5204059,-4.7819903614,0.422114445,0.5794387777000001,0.22478912080000002,0.3457727179
SRX5204060,-4.9888694069,0.285798337,0.0328288011,0.0972226769,0.4119611535
SRX5204061,-3.4623386356,0.2501234208,0.9273191697000001,-0.1381976482,0.26245599999999997
SRX5204062,-5.5174942488,0.316269336,0.1260382679,-0.1274562534,0.1302115755
SRX5204063,-5.1082479501,0.2082039373,0.3845823132,-0.4372778832,0.2021200729
SRX5204064,-5.5344029378,0.1760932673,0.9342590540000001,0.0449458563,0.3044311927
SRX5204065,-3.7722144724,0.5466445614000001,0.42936545660000003,0.40511391,0.1822358449
SRX5204066,-2.5976292997,0.5152025342000001,0.6545606765,0.32043302020000003,0.0535449426
SRX5204067,-1.7022913497,0.400732146,0.6719612660000001,0.28441879870000003,0.2558837536
SRX5204068,-4.2879381505,0.1717214819,0.8091754688,-0.063589065,0.18541963890000002
SRX5204069,-3.1256852976,0.0191047924,0.8206606008,-0.0426289225,0.1349630105
SRX5204070,-6.6427177248,0.3088587501,0.019987030200000002,-0.1628878383,0.49897937740000003
SRX5204071,-4.3501705325,0.2009671556,0.9295520649000001,0.3458992382,0.3168235304
SRX5204072,-3.5301092993000003,0.0443876464,0.9558342724000001,0.1027955983,0.1677739245
SRX5204073,-4.7541207694,0.2179832945,0.7793979137,0.23689739840000001,0.3481023629
SRX5204074,-4.9269396936,0.332161076,0.033129503500000004,-0.0462014334,0.444073221
SRX5204075,-1.4994677602,-0.0487828519,1.1391082131,-0.3246942841,0.10183590470000001
SRX5204076,-4.994511624,0.22229229550000001,0.29466889220000003,-0.1144974035,0.47273016640000004
SRX5204077,-3.2050506929,-0.13260173050000001,1.022940889,-0.0081700541,0.2039648051
SRX5204078,-3.7183539326,0.0773141388,0.8056315141,0.11705398500000001,0.3068144353
SRX5204079,-3.3574754693,-0.0241015952,0.842498504,-0.0355700163,0.273390248
SRX5204080,-6.9114305596,0.5893290409,0.2519765805,0.4437163839,0.6227708765000001
SRX5204081,-6.8171847617,0.3070388345,0.0465045737,0.1550178258,0.4498681463
SRX5204082,-6.0271192655,0.2197501316,-0.21738578,0.08833130460000001,0.5932307085
SRX5204083,-4.059576172,0.287546719,-0.6176081459,-0.20410107500000002,-0.0905297466
SRX5204084,-4.1415805259,0.40118421330000004,-0.3295589939,0.0766963334,-0.1073991004
SRX5204085,-3.8903064663,0.388749069,-0.3680514706,-0.0619113601,0.08224232740000001
SRX5204086,1.9066133119000002,0.20197490540000002,0.49169913870000004,-0.1117739038,-0.4226474783
SRX5204087,1.417754024,0.17172482890000001,0.2373642055,-0.1646955246,-0.4264807337
SRX5204088,1.9216924291000002,0.2927978321,0.2781593884,0.0041898832,-0.5035591189
SRX5204089,-3.9373623772,0.2198247872,-0.3829061393,-0.1475213274,0.11594816520000001
SRX5204090,-3.5316704857,0.0283784921,0.0127701424,-0.0461960788,0.2125716054
SRX5204091,-4.382936869,0.1787224295,-0.4315795611,-0.1357317975,-0.070068188
SRX5204092,-4.6853879192,0.35757155150000003,-0.2859716899,-0.0384346691,0.0523293393
SRX5204093,-4.7131234344,0.32179454960000003,0.1869323357,-0.0836237133,-0.1738765959
SRX5204094,-2.2685730338,0.2417419562,0.1450409419,-0.14895981390000002,-0.057941677100000005
SRX5204095,0.12859010510000002,0.014165511200000001,0.0248957188,0.1083739444,0.1486953376
SRX5204096,-0.2199182077,0.052952773200000004,0.0567716932,-0.16637535520000002,-0.2620426246
SRX5204097,0.0913281026,-0.0671182844,-0.08166741200000001,0.0580014107,0.1133472871
SRX683459,0.5663876967,-0.0865634136,-0.3756078466,0.5235537855,0.2789825371
SRX683460,-1.0329811774,1.4925420012,-0.3839067176,0.5940149342000001,1.4755404416
SRX683461,0.9533314154,0.0187624909,0.24603971260000002,-0.5963969086,-0.36825642550000004
SRX683462,-1.3427727382,1.3185055078,-0.3013974942,1.5315420727,1.325373016
SRX683463,-1.5197191121,0.0678009227,0.129568134,0.07284312300000001,0.0892738884
SRX683464,-0.9734245928,1.2534834047,0.4150412074,1.0512163215,1.1104033187
SRX683465,-0.1352512798,0.0170366385,-1.1143680159,0.9612444357000001,-0.5326562676000001
SRX683466,-1.0831779427,1.3079558571,-0.3714109242,-0.2529901683,0.44409615280000003
SRX683467,-0.6810951363000001,-0.0336556815,-0.2600396156,0.2661731046,-0.49370340430000004
SRX683468,-1.6216234999,1.0205551288,-0.7911026999,0.1405284422,0.5576681859
SRX683469,-0.9827692201,0.0949490676,-0.46113254130000003,0.0737965678,-0.16748494730000002
SRX683470,-2.283710917,1.441513244,-0.1302239247,0.5467444182,0.6420409116
SRX322077,0.7648516437,-0.1323695671,-0.9026439672000001,0.07672885060000001,0.23243146320000002
SRX322078,1.8252740562,-0.2324718932,0.016095135400000002,0.15762054,0.5674476937
SRX322079,-0.0463046323,-0.10928785190000001,0.4630761004,0.1968156989,0.8659897947
SRX322080,-1.3570528242,-0.32368347410000003,-0.7058855892,0.3653584387,-0.2877400536
SRX322081,-0.947642356,-0.11529488510000001,-0.0853616494,0.0025449096,0.5829394090000001
SRX322082,-0.2013929361,-0.22967213860000002,-0.1475710362,0.2616610339,0.32177951050000003
SRX322083,0.1696305612,0.2338020884,0.18486754400000002,0.3675580596,-0.0768455401
SRX322084,-0.19380380120000001,-0.3037351931,-0.3803981381,-0.08158164500000001,-0.4263542628
SRX322085,0.024173240000000002,0.0699331047,0.195530594,-0.2859764145,0.5031998029
SRX2708592,-8.4586666061,1.1604539591,-1.0729383722999999,0.8560035679,-0.308143314
SRX2708593,-7.1771414961,0.4299474667,-1.4080240556999999,0.936766191,0.0373377806
SRX2708594,-5.2388907673,0.3209733046,0.0070444013,0.5093518037,0.18208399120000002
SRX2708595,-0.2149989149,0.3724001926,0.021096601000000003,-0.32268751560000003,-0.44144615190000003
SRX2708596,0.41924591050000004,-0.1817715842,0.1043801184,0.1132485104,0.2104517336
SRX2708597,-0.2042469956,-0.1906286084,-0.1254767194,0.2094390052,0.2309944184
SRX2708598,0.4886419091,-0.37520259570000003,-0.8706764091,0.5215928904,0.515368787
SRX2708600,1.1967323778,0.0849805542,-0.1906854625,0.0651108052,0.6484192367
SRX2708601,-0.5772178278,0.2663450693,0.0064072929,0.017571748300000002,0.1659008684
SRX2708602,-0.9600096526,-0.4927120686,-0.14044528150000002,0.0867883274,-0.5087278795
SRX2708603,0.030972558400000003,-0.0509766252,0.0562528372,0.054177528700000005,0.1533787933
SRX3073814,0.09592905930000001,-0.0513239485,-0.47996887260000004,-0.3672886602,-0.0318319626
SRX3073815,-0.06778949990000001,-2.3506769454,-1.1874781312,-1.3680836477,0.7612013160000001
SRX3073816,-1.2858732785,-5.1327364186,-1.3208583308000001,-2.2265248656,1.3319620447
SRX3073817,-3.8640978983,-5.1188929344,-2.120281868,-3.672757041,1.8808941942000001
SRX3073818,-4.4565628197,-4.3981483095,-2.2792737697,-2.7082063154,1.6230001279000001
SRX3073819,-1.5854849074000001,-0.1353633723,-0.9796500248000001,0.3109882198,0.2882104387
SRX3073820,-0.7222436341,-3.5406721412,-1.2958063159,-1.9981593415,0.8355320716
SRX3073821,-1.6994587925,-5.2387007732,-0.0216047997,-3.054960168,1.1536723843
SRX3073822,-3.4394635076,-4.5451895689,-1.2420793787,-3.4137750134,1.2612470446000001
SRX3073823,-4.827774221,-4.1218901623,-0.18113844110000002,-3.5993209221,0.7085316708
SRX3073824,-0.09592905930000001,0.0513239485,0.47996887260000004,0.3672886602,0.0318319626
SRX3073825,1.1487221209,-2.7297899689,0.255724434,-1.361928397,0.7714504123
SRX3073826,-0.6118524202,-5.6583522764000005,-0.1357927945,-2.3255427867,1.3286149502
SRX3073827,-4.031414661,-5.0748165103,-1.5091545563,-2.6865874173,1.8153573551000002
SRX3073828,-5.1608146446,-3.9025083213,-2.1877990434,-3.0904058876,1.6194477199000001
SRX3073829,-1.8926708923,-0.0606556909,-1.5454908547000001,-0.15973642500000002,0.3875227331
SRX3073830,0.6390833614,-3.6474522219,0.1531886828,-2.0674226706,0.4367369922
SRX3073831,-2.8673578854,-5.2328087462,-1.2691694046,-2.4191515552,1.1435023707
SRX3073832,-4.1503951503,-4.6032559245,-0.048941559100000004,-3.3719159562,1.2988495549
SRX3073833,-2.8054114773,-3.272672501,0.2816015066,-2.1733450219,0.8683165677
SRX2391456,-0.0684643947,0.2888071605,0.14294476890000002,0.0888773285,0.161336844
SRX2391457,0.3981148835,0.1720216361,-0.024338689700000003,-0.241159164,-0.1497549017
SRX2391458,0.48209943190000004,0.2293302324,0.2556899246,0.057287194900000005,0.020618348
SRX2391459,0.4085695221,0.21523521,0.1848501288,0.028806256800000003,0.1021815826
SRX2391460,0.4420273347,0.11560876120000001,0.14164942090000002,0.1057950896,0.1230124979
SRX2391461,0.299383987,0.1209232236,-0.012484274200000001,0.057383041600000004,-0.0216603483
SRX2391462,0.1533385733,0.19522726210000002,0.0457252936,0.1446825911,0.18370033160000002
SRX2391463,0.7509912327,0.1179972345,0.1071294295,0.1958008319,0.19931002150000002
SRX2391464,0.695717149,0.1502372341,0.09387081950000001,0.2843761731,0.0975494581
SRX2391465,-0.0797041608,0.14022645620000002,0.1328987768,0.0105315713,0.0362442179
SRX2391466,0.0164740469,0.11782350750000001,0.0117466175,0.1062207825,0.0182376896
SRX2391467,-0.24671210540000002,-0.014069373100000001,0.0273922406,0.023439245600000002,-0.00043602200000000005
SRX2391468,-0.5553897563,-0.0315630531,-0.0790167297,-0.0975291315,0.0665312611
SRX2391469,0.1438285172,-0.0141549879,0.1094917004,-0.09334649090000001,-0.057538842300000004
SRX2391470,0.1504619698,-0.1106713146,-0.2520769547,-0.3729091675,0.164669164
SRX2391471,0.427869474,-0.2344536919,-0.2550913338,-0.5545917914,0.012752025600000001
SRX2391472,0.5803564388,-0.0826404376,-0.1311075348,-0.36427108750000003,0.10650203870000001
SRX2391473,0.37701863150000003,-0.0256008087,0.14130771920000001,-0.1983170699,-0.1344711113
SRX2391474,0.1318189435,0.0782023473,0.17743747940000001,-0.0774033778,-0.0234104083
SRX2391475,0.8506658305,-0.061452792000000006,-0.057823301800000004,-0.3795479827,0.1155470234
SRX2391476,0.5974885498,-0.1692250595,-0.0317505469,-0.28126209950000003,0.1907248333
SRX2391477,-0.2440322313,-0.041461468200000004,0.1251942997,-0.1573822684,0.1370135902
SRX2391478,0.4272426641,-0.1137485844,0.26510076720000003,0.0348626835,0.1090688742
SRX2391479,0.9657120631,-0.0317671671,-0.1720530951,-0.0751734119,0.1568457091
SRX2391480,-0.021739758600000002,0.1322023543,-0.0124391129,-0.0871273526,0.0821505596
SRX2391481,0.6154548517,0.1073992975,0.149587399,0.0305114325,0.0617843458
SRX2391482,0.5105249469,0.1209936897,-0.039778609400000005,-0.1394558095,-0.0327660216
SRX2391483,-0.0630300431,0.0865760295,0.21853823020000002,0.0177663653,0.0576043545
SRX2391484,0.08076171700000001,0.0869610324,0.0385683246,-0.1790094548,-0.1018990825
SRX2391485,0.6935018145,0.14327588460000001,0.133444992,-0.1245229103,-0.1296229603
SRX2391486,0.3214383966,0.2261574416,0.0055746198000000005,-0.0042127117,-0.0031785693
SRX2391487,0.3367465437,0.20080978970000002,-0.0632382838,0.0049536227,0.1120271981
SRX2391488,-0.1047836166,0.16720264440000002,-0.0907422481,-0.07887217960000001,0.1554664126
SRX2391489,-0.15921965670000002,0.105850789,-0.0504231345,-0.033783658700000004,0.0869716888
SRX2391490,0.048144049800000005,0.09419939840000001,0.0367858775,0.0975332835,0.0395658513
SRX2391491,-0.0012784853,0.1618353592,-0.1122138658,0.18027438810000002,0.1620586929
SRX2391492,-0.1593299615,0.16753480240000002,0.3046816305,0.2722555051,0.0175127079
SRX2391493,0.311799158,0.2065221516,0.2792592331,0.1048804145,0.0092416341
SRX2391494,0.0044801603,0.16651981030000002,0.121406262,-0.049560556900000004,0.1139285237
SRX2391495,0.24671210540000002,0.014069373100000001,-0.0273922406,-0.023439245600000002,0.00043602200000000005
SRX2391496,-0.2775136804,0.0089584777,0.0892692825,-0.1330307829,0.0219017582
SRX2391497,0.0013949837,-0.0235427967,-0.1444617365,0.052086496,-0.0127370664
SRX2391498,0.7773123841,-0.2587817019,-0.1364566775,-0.4760404976,-0.0649560279
SRX2391499,0.3360925534,-0.24644766410000002,-0.1192251817,-0.39962452200000004,0.029570828700000003
SRX2391500,0.3427653352,-0.09211287180000001,-0.135827224,-0.3969406662,0.11365745490000001
SRX2391501,0.13341253690000002,0.017315400800000002,0.08645501200000001,-0.2015498122,0.0553188192
SRX2391502,-0.12457005280000001,0.10647242130000001,0.0480963514,-0.18133479090000001,-0.030395658500000002
SRX2391503,-1.2516258771,-0.0916118039,-0.5091029222,-0.2482906107,0.0906059725
SRX2391505,-0.0985612601,-0.0331110313,-0.2299007753,-0.1827790961,0.1483538805
SRX2391506,-0.386814027,-0.0461462572,-0.097868413,-0.06260932550000001,0.10071487820000001
SRX2391507,-0.36003533190000003,0.1472780603,-0.13331486280000002,0.0721449489,0.20215588180000002
SRX2391508,0.6331105584000001,-0.0815733439,0.4240773479,-0.3068933505,-0.08376810380000001
SRX2391510,-0.0351761357,0.1628644928,-0.0968021153,-0.22458215410000001,0.0862120646
SRX2391512,0.3338603538,0.0778987927,-0.062453081800000004,-0.3945451574,0.0241249348
SRX2391513,-0.2495981187,0.0352389719,0.2683128032,-0.1565465593,0.0850111279
SRX2391514,0.0563646036,0.0666002566,0.036632949000000005,-0.0102602031,0.060204776200000004
SRX5632598,6.3499404833,-0.21927705500000003,0.9871667178,0.3548150781,0.7284092859
SRX5632599,4.671038074,0.0068389657000000005,0.7514377199000001,0.3647933674,0.4246301596
SRX5632600,5.3864790722,-0.39919583750000004,-0.1706782725,-0.1648572697,1.0373981939
SRX5632601,7.7733391221,-0.15292812990000001,0.16082470840000002,0.1704634638,1.2576795023
SRX5632602,7.4680815341,-0.5413516662,1.3208998759,0.3407990455,1.4009456965
SRX5632603,7.5217205332,-0.5255719177,-0.6762528471,0.5351491912,1.2853268692
SRX5632604,5.0521307962,-0.4380107324,0.7661344433,0.5649747964,1.3244833698
SRX5632605,5.0771965311,-0.6924116879000001,0.8678561977,0.3652280103,1.3857240534
SRX5632606,3.6612167206,-0.023623925,0.6723792165,0.26447977710000004,0.7652728165
SRX5632607,5.6707259125,-0.2769247087,0.7422985984,0.13160615920000002,0.500861994
SRX5632608,-0.2536783158,0.022569228400000002,-0.19117541570000002,-0.0111893277,-0.3044582545
SRX5632609,0.0694365848,-0.0149231714,0.2309709237,0.0650298049,0.30226830450000003
SRX5632610,-0.4461387097,-0.059067987700000005,0.18920579580000002,0.33333408880000004,0.1665464679
SRX5632611,0.18424173100000002,-0.007646057,-0.039795508,-0.0538404772,0.00218995
SRX5632612,-0.6850016372000001,-0.3998425611,-0.1756016257,0.0372438847,0.1625546682
SRX5632613,-1.7354179214,-0.2961707172,0.1044404515,0.3073007118,-0.0420865568
SRX5632614,4.4937198651,-0.0197029371,0.38981051510000003,-0.0432909882,0.2689682221
