,A,Lrp
starve_series__t27_growth2__2,0.3139807075,-0.0848954303
starve_series__t28_growth2__1,0.6709591751,0.33822443620000003
starve_series__t28_growth2__2,0.8707405697,0.2502416403
time_course__lb_4hr__1,0.06394495900000001,0.056289837100000004
time_course__lb_4hr__2,-0.1220402418,-0.019213201200000002
time_course__lb_4hr__3,0.0580952828,-0.0370766359
time_course__lb_8hr__1,-1.3359104927,-0.0733523536
time_course__lb_8hr__2,-1.1095465991,-0.0861972114
time_course__lb_8hr__3,-1.2722498621,-0.0931866211
time_course__lb_24hr__1,0.8076782650000001,-1.6010518025
time_course__lb_24hr__2,0.6790576148,-1.5081640842000001
time_course__lb_24hr__3,1.2824430011999999,-1.4513147673
time_course__lb_72hr__1,3.8555342145,-0.1669950143
time_course__lb_72hr__2,1.3712547024,0.08167641590000001
time_course__lb_72hr__3,1.1738310096,0.1447338988
time_course__lb_144hr__1,0.2633565675,0.40672018460000003
time_course__lb_144hr__2,0.43105826140000003,0.2449355721
time_course__lb_144hr__3,0.3035672652,0.0163210913
time_course__lb_192hr__1,1.1030864317,-0.0127724675
time_course__lb_192hr__2,0.9652418031000001,0.07222906180000001
time_course__lb_192hr__3,0.0069721245,-0.11092351810000001
triclosan__wt__1,-0.6665876788,-0.0096560084
triclosan__wt__2,-0.8016581125000001,0.0099178532
triclosan__wt__3,1.4682457913,-0.0002618449
triclosan__evo_amx_tcs__1,-1.3185906802,0.5499247772
triclosan__evo_amx_tcs__2,0.6513034183,-0.7342758703000001
triclosan__evo_amx_tcs__3,-1.1926448381,0.4179873342
triclosan__evo_chl_tcs__1,-0.4288657742,-0.1131029253
triclosan__evo_chl_tcs__2,-1.9432171723,-0.0943829982
triclosan__evo_chl_tcs__3,-2.084699042,-0.2562094459
triclosan__evo_tet_tcs__1,-2.2142639104,-0.3112176485
triclosan__evo_tet_tcs__2,-2.2297299061,0.295810035
truHMM__48C_15m__1,-4.1062664673,0.1893327639
truHMM__48C_15m__2,-3.5858926551,0.1678613604
truHMM__48C_15m__3,-3.9327630691,-0.6845379939
truHMM__48C_30m__1,0.1813493772,-0.5567529896
truHMM__48C_30m__2,0.0756886107,-0.5837742612
truHMM__48C_60m__1,-0.27018583690000003,-0.9098664675
truHMM__48C_60m__2,-0.2568502895,-0.9153044857
truHMM__phos_0h__1,-0.1726984887,-0.0107771099
truHMM__phos_0h__2,0.1726984887,0.0107771099
truHMM__phos_2h__1,2.8453111554,-0.34537290940000004
truHMM__phos_2h__2,2.8125254669,-0.3597820269
truHMM__phos_4h__1,0.13309621200000002,-1.6429406242
truHMM__phos_4h__2,0.1955930533,-1.6432130877
truHMM__phos_4h__3,-1.0477991957,-2.4348343635000003
control__wt_glc__1,-0.20619080250000002,-0.01164171
control__wt_glc__2,0.20619080250000002,0.01164171
fur__wt_dpd__1,-5.3663347493,-0.6940244830000001
fur__wt_dpd__2,-5.5735573016,-1.072648193
fur__wt_fe__1,0.4511602597,-0.29271737000000003
fur__wt_fe__2,0.0418488931,-0.3638154
fur__delfur_dpd__1,-7.7422221225,-0.37554615
fur__delfur_dpd__2,-7.6410809422,-0.42726524
fur__delfur_fe2__1,-0.2163865552,-0.40719294
fur__delfur_fe2__2,-0.259844134,-0.38888722000000003
acid__wt_ph5__1,-0.9876434730000001,-0.09708397
acid__wt_ph5__2,-0.7328807491,-0.09599975000000001
acid__delgadx_ph5__1,-0.4296858845,-0.25259054000000003
acid__delgadw_ph5__1,-0.4258847706,-0.20636768
acid__delgadw_ph5__2,-1.0667184846,-0.13596409
acid__delgade_ph5__1,-0.4622997151,-0.03282263
acid__delgade_ph5__2,-0.30259833950000004,-0.08436744
oxidative__wt_pq__1,0.8338198131000001,-0.31749068
oxidative__wt_pq__2,0.1789119001,-0.26522032
oxidative__deloxyr_pq__1,1.5165964379,-0.09725503
oxidative__deloxyr_pq__2,1.196681971,-0.14415623
oxidative__delsoxr_pq__1,-0.5370603307,-0.480100356
oxidative__delsoxr_pq__2,-0.2641817851,-0.43780535
oxidative__delsoxs_pq__1,-0.6432917284,-0.36656416
oxidative__delsoxs_pq__2,-0.6044817465,-0.27357684
nac_ntrc__wt_csn__1,-4.1220476289,0.2274396
nac_ntrc__wt_csn__2,-4.3876044082,0.30784091
nac_ntrc__wt_cytd__1,-0.3252779906,0.12546447
nac_ntrc__wt_cytd__2,-0.5584158575,0.1488817
nac_ntrc__wt_gln__1,-0.9231846754,0.06384899000000001
nac_ntrc__wt_gln__2,-1.2191560677,0.03403801
nac_ntrc__bw_delnac_csn__1,-4.1872310538,-0.26887009
nac_ntrc__bw_delnac_csn__2,-4.3659548769,-0.49716302100000004
nac_ntrc__bw_delnac_cytd__1,-0.2794071456,0.3625209
nac_ntrc__bw_delnac_cytd__2,-0.21182383970000002,0.31627001
nac_ntrc__bw_delnac_gln__1,-0.401882402,0.20808448000000002
nac_ntrc__bw_delnac_gln__2,-0.8935103190000001,0.1513594
nac_ntrc__bw_delnac_nh4__1,-1.4707918335,0.23073662
nac_ntrc__bw_delnac_nh4__2,-1.1404990128,0.13001687
misc__wt_no_te__1,0.5668948426,-0.30092759999999996
misc__wt_no_te__2,0.9275414146000001,-0.19214711
misc__bw_delcbl__1,-0.6005811471,-0.30941163
misc__bw_delcbl__2,-0.7077362858,-0.26496448
misc__bw_delfabr__1,-0.30189079550000003,-0.26036956
misc__bw_delfabr__2,-0.2485613633,-0.27374641
misc__bw_delfadr__1,-0.4999563058,-0.35011749999999997
misc__bw_delfadr__2,-0.1610154111,-0.23017134
misc__nitr_031__1,-2.5735280965,-0.18571492
omics__wt_glu__1,-0.4661647962,-0.619665303
omics__wt_glu__2,-0.1040286913,-0.41678455000000003
omics__wt_gly__1,0.5117038987,-0.46201224
omics__wt_gly__2,0.0588023518,-0.45940358000000003
omics__wt_thr__1,-4.9531646471,-0.823787359
omics__wt_thr__2,-4.4575952781,-0.6692287650000001
omics__bw_ac__1,-0.8859945759000001,-0.31974963
omics__bw_ac__2,-1.0433005642,-0.27927106
omics__bw_fum__1,-1.5000667463,-0.492263198
omics__bw_fum__2,-1.0249784886,-0.40191275
omics__bw_glc__1,-1.0258905028,0.06089709
omics__bw_glc__2,-0.9727126351000001,0.04774304
omics__bw_pyr__1,-0.7920832773,-0.24984238
omics__bw_pyr__2,-0.2809190929,-0.18606416
ompr__wt_nacl__1,-4.8588650689,-1.768785747
ompr__wt_nacl__2,-4.8267927635,-1.60188357
ompr__bw_delompr_nacl__1,-8.9710027397,-2.108711887
ompr__bw_delompr_nacl__2,-9.2043662659,-2.047493032
minspan__wt_ade__1,-7.300669782,0.11695164
minspan__wt_glc__1,-0.1915357868,-0.23467701
minspan__wt_glc__2,-0.4072948689,-0.30810333
minspan__wt_glc__3,0.13815670030000002,-0.32713585
minspan__wt_glc_anaero__1,-5.0165022885,-0.42433926
minspan__wt_glc_anaero__2,-3.5315080612000003,-0.36819001
minspan__wt_trp__1,-3.2545365518000002,0.16952413
minspan__bw_delcra_glc__1,-2.0268237101,0.02859596
minspan__bw_delcra_trp__1,-5.2851079189,0.48235206
minspan__bw_delmntr__1,-1.6394098657,-0.489868083
minspan__bw_delnac_ade__1,-10.64197912,-0.25947829
minspan__bw_delnac_glc__1,-1.3756524768,-0.16589605000000002
cra_crp__wt_ac__1,-2.0264698009,-0.7937532780000001
cra_crp__wt_ac__2,-2.0962802485,-1.007436182
cra_crp__wt_fru__1,0.1339662177,-0.7812257650000001
cra_crp__wt_fru__2,-0.5181530012000001,-0.567632298
cra_crp__delcra_ac__1,-1.2347548593,-0.912469379
cra_crp__delcra_ac__2,-1.1007565767,-0.928845298
cra_crp__delcra_fru__1,0.3165277386,-0.14619799
cra_crp__delcra_fru__2,0.0447962624,-0.16313055
cra_crp__delcra_glc__1,0.5572225631000001,-0.17590444
cra_crp__delcra_glc__2,0.5250187855,-0.07839542000000001
rpoB__wt_031__1,-2.3114701299,-0.15020317
rpoB__wt_044__1,-1.7141197099,-0.14559594
rpoB__wt_lb__1,-20.377998947000002,-1.593807688
rpoB__wt_lb__2,-20.3318850275,-1.529605959
rpoB__rpoBE546V_031__1,-2.1832375507,0.20338541000000002
rpoB__rpoBE546V_044__1,-2.6815995349,0.22428217
rpoB__rpoBE546V_lb__1,-19.9399178119,-1.654974314
rpoB__rpoBE546V_lb__2,-20.8904835241,-1.659310064
rpoB__rpoBE546V_glc__1,0.3062902362,-0.29452587
rpoB__rpoBE672K_glc__1,0.8277289081,-0.23889059999999998
rpoB__rpoBE672K_glc__2,0.6111053550000001,-0.24658735
rpoB__rpoBE672K_lb__1,-16.5895464979,-2.250047412
rpoB__rpoBE672K_lb__2,-17.1902130811,-2.232371337
crp__wt_fru__1,0.9052307065,-0.30661565
crp__wt_glyc__1,0.5652699238000001,-0.29483978
crp__wt_glyc__2,0.8414405359,-0.26687029
crp__delar1_glyc__1,1.3200047905,0.12869008
crp__delar1_glyc__2,1.1883271608000001,0.08123358
crp__delar1ar2_glyc__1,0.7130641736000001,-0.03978781
crp__delar1ar2_glyc__2,0.7945868098000001,-0.09250152
crp__delar1ar2_glyc__3,0.7236242867,-0.02866873
crp__delar2_glyc__1,0.1261499553,0.23935111
crp__delar2_glyc__2,0.1127934191,0.08016228
crp__delar2_glyc__3,-0.190981313,0.0555708
crp__delcrp_fru__1,-2.1913027664999998,-0.40847084
crp__delcrp_fru__2,-2.0979909989,-0.43283973000000003
crp__delcrp_fru__3,-2.5588138299,-0.42214575
crp__delcrp_glc__1,-2.0447725546,-0.37599616
crp__delcrp_glc__2,-2.0942110519,-0.33779719
crp__delcrp_glc__3,-1.9888690033,-0.31697267
crp__delcrp_glyc__1,0.0829291935,-0.24442594
crp__delcrp_glyc__2,-0.4286783961,-0.40478448
crp__delcrp_glyc__3,-0.161827213,-0.24804841
glu__glu_ale3__1,0.6376930310000001,-0.25690686
glu__glu_ale4__1,2.6827395951,-0.028286199999999997
glu__glu_ale5__1,1.8675699032000002,-0.32551995
glu__glu_ale6__1,0.67761834,-0.46284116000000003
glu__glu_ale8__1,-1.2001955009,-0.30673697
glu__glu_ale9__1,1.4780884431999999,-0.13352759
glu__glu_ale10__1,1.2252305782,-0.44090492000000003
42c__wt_42c__1,-0.81930672,-0.18141898
42c__42c_ale1__1,-1.7120433402000002,0.02694655
42c__42c_ale2__1,0.1880286945,-0.10089377000000001
42c__42c_ale3__1,-1.8485318248,-0.45554957
42c__42c_ale4__1,-2.2619460179,-0.17557376
42c__42c_ale5__1,-1.9613229357000002,-0.34553532000000003
42c__42c_ale6__1,-3.5645546506,-1.106744179
42c__42c_ale8__1,-1.4571994358,-0.45454868
42c__42c_ale9__1,-1.1359739912,-0.28569004
42c__42c_ale10__1,-2.9702324281,-0.27727535000000003
ssw__wt_ac__1,-4.8415792073,-1.123708629
ssw__wt_glc__1,-0.4263885027,-0.32933045
ssw__wt_glyc__1,-5.0032671098,-2.208593492
ssw__wt_xyl__1,-7.2156857572,-1.22288826
ssw__glc_ale1__1,-1.9920146885,-0.26204188
ssw__glc_ale2__1,-1.4544196369,0.08305934
ssw__glc_ale3__1,-2.500632142,-0.28219376
ssw__glyc_ale1__1,-2.2525747487,-0.5586294470000001
ssw__glyc_ale2__1,-2.6071420737,-0.01839781
ssw__xyl_ale1__1,-2.2490131638,-0.788568907
ssw__xyl_ale2__1,-0.710841315,-0.504243603
ssw__xyl_ale3__1,-2.0496035286,-0.4955059
ssw__glc_ac_ac2__1,-3.2938790927,-0.781212087
ssw__glc_ac_glc1__1,-1.4171519618000001,-1.081478057
ssw__glc_glyc_glc__1,-0.1039883583,-0.5697957290000001
ssw__glc_glyc_glyc__1,0.006812888600000001,-0.560090508
ssw__glc_xyl_glc__1,-1.1273218744,-0.8671927960000001
ssw__glc_xyl_xyl__1,-0.0013282293,-0.38103017
ica__wt_glc__1,1.4584281386,0.06347384
ica__wt_glc__2,1.0737293319,0.00921479
ica__wt_glc__3,0.1238092769,-0.15474256
ica__wt_glc__4,-0.7129525806,0.17742326
ica__arg_sbt__1,-18.5758447604,0.25443381
ica__arg_sbt__2,-19.3346531018,0.40943524000000003
ica__cytd_rib__1,-2.4686569806,-0.43020659
ica__cytd_rib__2,-3.2347393939,-0.6894574240000001
ica__gth__1,-8.8248890589,-1.38914273
ica__gth__2,-9.2640248598,-1.728700302
ica__leu_glcr__1,-19.870271684,0.49080945000000004
ica__leu_glcr__2,-19.8662785097,0.42829762
ica__met_glc__1,-11.7549616123,0.03236606
ica__met_glc__2,-11.1061877235,0.00803655
ica__no3_anaero__1,-3.7586713186000003,0.28264288
ica__no3_anaero__2,-3.6283483183,0.32083455
ica__phe_acgam__1,-3.8313937419,0.058785
ica__phe_acgam__2,-3.8842326687,-0.00912936
ica__thm_gal__1,0.23357218670000002,-0.0365714
ica__thm_gal__2,0.1447907995,-0.08693455
ica__tyr_glcn__1,-1.4922487065,-0.02905121
ica__tyr_glcn__2,-1.5559349676,0.059710030000000004
ica__ura_pyr__1,-1.1647455037,-0.08445652000000001
ica__ura_pyr__2,-2.4216575303,-0.30024594
ica__wt_glc__5,0.2157790402,0.27143482
ica__wt_glc__6,0.2904399818,0.30022169
ica__bw_delpurR_cytd__1,-1.3875106409,0.10733268
ica__bw_delpurR_cytd__2,-1.5079325931,0.48952253
ica__ade_glc__1,-2.1908010386,0.46172305
ica__ade_glc__2,-1.8418703628,0.15487786
ytf__wt_glc__1,0.3512599444,-0.17537371000000002
ytf__wt_glc__2,-0.4133877584,-0.07718896
ytf__delyafC__1,-2.9836422789,-0.0800705
ytf__delyafC__2,-3.2076163697,-0.1430551
ytf__delyeiE__1,-1.4831669388,-0.29998502
ytf__delyeiE__2,-0.772362828,-0.26181165
ytf__delyiaJ__1,-2.7874592871,0.24298552
ytf__delyiaJ__2,-3.4785515076,0.35132101
ytf__delyieP__1,-2.4295280903,-0.20330401
ytf__delyieP__2,-2.2003875018,-0.29169976000000003
ytf__wt_ph5__1,-1.8403865810000002,-0.08912223
ytf__wt_ph5__2,-2.0379809778,-0.01004875
ytf__wt_ph8__1,-0.33375636070000003,-0.02918246
ytf__wt_ph8__2,-0.21259784750000002,-0.11547148
ytf__delybaO__1,-2.6171174093,0.17370274
ytf__delybaO__2,-2.8663642143,-0.21776249
ytf__delybaQ__1,-0.49547516290000004,-0.07307209
ytf__delybaQ__2,-0.2891239405,-0.03263652
ytf__delybiH__1,-0.18703185560000002,-0.05516978
ytf__delybiH__2,-2.2739841461,-0.37959796
ytf__delydcI_ph5__1,-1.3098759615,-0.17940493
ytf__delydcI_ph5__2,-1.4894643632,-0.1263042
ytf__delydcI_ph8__1,-0.0500158738,-0.0622388
ytf__delydcI_ph8__2,-0.5008965054,-0.06653646
ytf__delyddM__1,-0.3640879667,-0.1669341
ytf__delyddM__2,-0.4978604891,-0.17797947
ytf__delyheO__1,-1.811646695,0.31964699
ytf__delyheO__2,-2.648597484,-0.11753828000000001
fps__bw_glc__1,-2.31605506,0.07226071
fps__bw_glc__2,-1.7040383369,0.06248798
fps__fps_thrA_ale1__1,-1.7654623346,-0.02970654
fps__fps_thrA_ale1__2,-1.4468095434000001,-0.06966261
fps__fps_thrA_ale2__1,-2.8916879507,-0.31138188
fps__fps_thrA_ale2__2,-2.3640266545,-0.23852831
fps__fps_serB_ale1__1,-0.8162124733,0.09487494
fps__fps_serB_ale1__2,-0.9312153725000001,0.11269868
fps__fps_serB_ale4__1,-3.7115279134,-0.6702027690000001
fps__fps_serB_ale4__2,-3.7541971114,-0.8400275580000001
fps__fps_ptsI_ale1__1,-3.2552582781,-0.20800443000000002
fps__fps_ptsI_ale1__2,-3.1943195599,-0.17410899
fps__fps_ptsI_ale3__1,-2.4663922796,-0.29801178
fps__fps_ptsI_ale3__2,-2.4297648930999998,-0.27174836
pal__lyx_ale2_f6__1,-2.5569692908,-0.38475493
pal__lyx_ale2__1,-0.0399390842,-0.03855089
pal__lyx_ale2__2,-0.3191698129,0.01776822
pal__lyx_ale4__1,-0.1755878163,-0.28835679000000003
pal__lyx_ale4__2,-0.5995278896,-0.39857271
pal__5drib_ale10_f18__1,-2.1193522233,-0.637938282
pal__5drib_ale10_f18__2,-1.9496239404,-0.7121514
pal__5drib_ale10__1,-0.43732829430000003,-0.13741472
pal__arab_ale14_f9__1,-2.6659689016,-0.551283626
pal__arab_ale14_f9__2,-2.2219416852,-0.58050524
pal__arab_ale14__1,-2.6607290183,-0.29434625000000003
pal__arab_ale14__2,-2.2284287359,-0.19569644
pal__arab_ale16__1,-1.7784086742,-0.26436319
pal__arab_ale16__2,-2.4171438269,-0.18312684
pal__tartr_ale26_f10__1,-2.7838983188,-0.614576156
pal__tartr_ale26_f10__2,-3.2775064763,-0.7606980680000001
pal__tartr_ale26__1,-3.7808849475,-0.5587764740000001
pal__tartr_ale26__2,-3.1878054912,-0.6404226040000001
pal__tartr_ale28_f10__1,-5.4871805803,-0.671023727
pal__tartr_ale28_f10__2,-5.8085097686000005,-0.683802274
pal__tartr_ale28__1,-3.3818474002,-0.18615218
pal__tartr_ale28__2,-3.7775526924,-0.11331335000000001
efeU__delmenFentC_citr__1,0.1416756761,0.09720816
efeU__delmenFentC_citr__2,0.5789032526,0.19116583
efeU__delmenFentC__1,-4.049981763,-0.26105259000000003
efeU__delmenFentC__2,-3.7572256892,-0.22935575
efeU__menFentC_ale39__1,-0.781054864,0.10194157
efeU__menFentC_ale39__2,-0.6131176597,0.11070787
efeU__menFentC_ale29__1,-0.8624336885,0.12408899
efeU__menFentC_ale29__2,-1.0273567055,0.04517944
efeU__menFentC_ale30__1,-0.3377554236,0.05430786
efeU__menFentC_ale30__2,-0.3210459517,0.12852993000000001
efeU__menFentCubiC_ale36__1,-0.587660634,0.24063004000000002
efeU__menFentCubiC_ale36__2,0.275374577,0.21198176
efeU__menFentCubiC_ale37__1,-2.1331078675,0.16018778
efeU__menFentCubiC_ale37__2,-2.3551057494,0.09342974
efeU__menFentCubiC_ale38__1,-1.2499121631,-0.26808569
efeU__menFentCubiC_ale38__2,-1.259056864,-0.15292358
misc2__salc_glc__1,-5.1008987622,-0.17273662
misc2__salc_glc__2,-5.1742167437,-0.30427998
misc2__dbcn_glc__1,0.5475466654,-0.963906997
misc2__dbcn_glc__2,0.108697784,-0.729987248
misc2__tyr_glc__1,-0.4775929741,0.35550835000000003
misc2__tyr_glc__2,-0.8092343783,0.37793925
misc2__arg_cytd__1,0.1152474401,-0.08162854
misc2__arg_cytd__2,0.2052494213,-0.026731460000000002
misc2__delyheO_pyr__1,-2.2719426856,-0.16229624
misc2__delyheO_pyr__2,-2.3153602276,-0.18057665
nquinone__delubiC__1,-2.4312184373,0.51154067
nquinone__delubiC__2,-2.4480178756,0.46337016000000003
nquinone__ubiC_ale1__1,-0.8411243176000001,0.21381844
nquinone__ubiC_ale1__2,-1.1454057671,0.07591557
nquinone__ubiC_ale2__1,-1.5847917866999999,0.04561992
nquinone__ubiC_ale2__2,-1.8104189606,0.05912618
nquinone__ubiC_ale3__1,1.1949517186,0.00533065
nquinone__ubiC_ale3__2,0.5272601407,-0.02938775
nquinone__ubiC_ale4__1,-1.9764118787,-0.01176607
nquinone__ubiC_ale4__2,-1.6619019562,-0.09053855
nquinone__delpdhR__1,-0.0150598425,-0.03138267
nquinone__delpdhR__2,-0.0625086038,-0.04183174
quinone__glu_ale4__1,1.2570073064,0.33323196
quinone__glu_ale4__2,1.9920604712,0.45691446
quinone__delmenF__1,-0.6136208009,0.25037611
quinone__delmenF__2,-0.6329551415,0.0773232
quinone__menF_ale5__1,-0.6846094024,0.27674044000000003
quinone__menF_ale5__2,-1.0168970494,0.11631183
quinone__menF_ale6__1,-1.8024936118000001,0.0553896
quinone__menF_ale6__2,-1.5143731473000002,0.03072981
quinone__menF_ale7__1,-2.8333420206,0.13318965
quinone__menF_ale7__2,-2.6945148377,0.08433547
quinone__menF_ale8__1,-2.2238332171,0.06602767
quinone__menF_ale8__2,-2.3580147276,0.06603256
quinone__delmenFubiC__1,-1.8323631713,0.20875959
quinone__delmenFubiC__2,-1.9525037778,0.22473191
quinone__menFubiC_ale1__1,-2.4143105783,0.09737311
quinone__menFubiC_ale1__2,-2.9146135064000003,0.07873335000000001
quinone__menFubiC_ale2__1,-3.9227446552,-0.17023841
quinone__menFubiC_ale2__2,-3.9967026092,-0.12017589999999999
quinone__menFubiC_ale3__1,-0.6549433848,0.08325838
quinone__menFubiC_ale3__2,-0.7802491212,0.01536032
quinone__menFubiC_ale4__1,-0.7890638118000001,0.33563127
quinone__menFubiC_ale4__2,-1.1700009649,0.3669557
oxyR__wt_glc__1,2.7985307988,0.1244222
oxyR__wt_glc__2,2.9282631918,0.10579559000000001
oxyR__wt_h2o2__1,2.2414827875,0.03817485
oxyR__wt_h2o2__2,2.1076409632,0.07670667
oxyR__glu_ale4__1,1.6027820969,0.44391536000000004
oxyR__glu_ale4__2,1.8958276176000002,0.26528858
oxyR__glu_ale4_h2o2__1,1.6579401491999999,0.39307759000000003
oxyR__glu_ale4_h2o2__2,-0.4788803394,0.48729608
oxyR__oxyR_ale17__1,0.8108523630000001,0.48082097
oxyR__oxyR_ale17__2,-0.45104433,0.52501042
oxyR__oxyR_ale17_h2o2__1,1.7699508791,0.2120538
oxyR__oxyR_ale17_h2o2__2,1.7344627574,0.28869409
oxyR__oxyR_ale18__1,3.1206892145,-0.03178388
oxyR__oxyR_ale18__2,3.0589293027,0.14208676
oxyR__oxyR_ale18_h2o2__1,-0.36243491910000003,0.29004413
oxyR__oxyR_ale18_h2o2__2,0.0907082806,0.22931725
oxyR__oxyR_ale19__1,2.7601780629,0.058007199999999995
oxyR__oxyR_ale19__2,2.8259874992,0.10202989999999999
oxyR__oxyR_ale19_h2o2__1,3.2399492694,-0.03982716
oxyR__oxyR_ale19_h2o2__2,3.2092533135,0.01314232
oxyR__oxyR_ale20__1,-3.5296648094,0.41260815
oxyR__oxyR_ale20__2,-4.0148029754,0.28171779
oxyR__oxyR_ale20_h2o2__1,-0.0179703404,0.28986345
oxyR__oxyR_ale20_h2o2__2,-0.43800618890000004,0.30855238
svns_pgi__BmePgi24_15__1,0.6187642054,0.34940393000000003
svns_pgi__BmePgi24_15__2,1.1945479707,0.2045978
svns_pgi__BmePgi24_26__1,1.3454333318,0.35848346000000003
svns_pgi__BmePgi24_26__2,1.0650475464,0.50684359
svns_pgi__BmePgi24_41__1,-0.3342789979,-0.16785485
svns_pgi__BmePgi24_41__2,0.8375440306,0.20122215000000002
svns_pgi__BmePgi24_52__1,1.1042988101,0.42471604
svns_pgi__BmePgi24_52__2,1.3647659777,0.37638763000000003
svns_pgi__PaePgi2_34__1,-0.0481766837,0.21257669999999998
svns_pgi__PaePgi2_34__2,0.14302986010000002,0.27375419
svns_pgi__PaePgi2_63__1,-0.8904104931,0.4458261
svns_pgi__PaePgi2_63__2,-0.9409168531000001,0.41603942
svns_pgi__PaePgi24_54__1,1.6033325158,0.55815454
svns_pgi__PaePgi24_54__2,1.2762408474,0.62799598
svns_pgi__PaePgi24_90__1,0.6996233737,0.79791422
svns_pgi__PaePgi24_90__2,0.5590083889,0.95693476
abx_media__m9_ctrl__1,-0.5362038267,-0.25888674
abx_media__m9_ctrl__2,-0.8198053780000001,-0.03890048
abx_media__rpmi_ctrl__1,-20.0328742387,-3.008981241
abx_media__rpmi_ctrl__2,-20.9456872512,-3.04641655
abx_media__camhb_ctrl__1,-17.3341638179,-2.751771626
abx_media__camhb_ctrl__2,-17.0769651106,-2.736818597
abx_media__m9_mero__1,-2.3735320024,-0.16459738000000002
abx_media__m9_mero__2,-0.8141915505,-0.37902998
abx_media__rpmi_mero__1,-19.7206572243,-3.331796678
abx_media__rpmi_mero__2,-20.0127647473,-2.924358988
abx_media__camhb_mero__1,-16.5404542185,-3.234400994
abx_media__camhb_mero__2,-16.334320937,-3.187440226
abx_media__m9_trisulf__1,0.3549295,-0.605157371
abx_media__m9_trisulf__2,-0.0103975874,-0.515767543
abx_media__rpmi_trisulf__1,-21.777529891,-2.036743429
abx_media__rpmi_trisulf__2,-21.6495318317,-2.167946797
abx_media__camhb_trisulf__1,-20.3401811347,-2.415466852
abx_media__camhb_trisulf__2,-19.9935341549,-2.494355515
abx_media__m9_cef__1,0.3162485756,-0.39921219999999996
abx_media__m9_cef__2,0.3283238667,-0.596111169
abx_media__rpmi_cef__1,-18.279375252,-2.613070847
abx_media__rpmi_cef__2,-18.4088195428,-2.593732105
abx_media__camhb_cef__1,-17.3554483539,-2.286276152
abx_media__camhb_cef__2,-17.5768941816,-2.3223952150000002
abx_media__m9_cipro__1,0.6937290379000001,-0.7110936320000001
abx_media__m9_cipro__2,0.7621338304,-0.74030853
abx_media__rpmi_cipro__1,-18.3019497725,-2.247825273
abx_media__rpmi_cipro__2,-18.2048265226,-2.085224962
abx_media__camhb_cipro__1,-18.3716446987,-2.625730985
abx_media__camhb_cipro__2,-18.3773801175,-2.53850969
hot_tale__42c_ale3_30c__1,-0.7478381630000001,0.05014264
hot_tale__42c_ale3_30c__2,-1.2655147838,0.15686469
hot_tale__42c_ale3_37c__1,-1.545046527,0.34877371
hot_tale__42c_ale3_37c__2,-1.2733316052,0.27855391
hot_tale__42c_ale3_44c__1,-3.3414488322,-0.14284623
hot_tale__42c_ale3_44c__2,-3.3434965862,-0.28906252
hot_tale__hot_ale3_mid_30c__1,-5.8208049956,0.41202515
hot_tale__hot_ale3_mid_30c__2,-6.9670684588,0.31564227
hot_tale__hot_ale3_mid_37c__1,-3.8298619628,0.41067581000000003
hot_tale__hot_ale3_mid_37c__2,-3.5199173567,0.5526681
hot_tale__hot_ale3_mid_44c__1,-4.1501095406,0.28582806
hot_tale__hot_ale3_mid_44c__2,-5.7386315627,0.31464813
hot_tale__hot_ale3_30c__1,-5.9623002824,0.48185567
hot_tale__hot_ale3_30c__2,-5.3698091211,0.41281159
hot_tale__hot_ale3_37c__1,-2.6870080673,0.36526211000000003
hot_tale__hot_ale3_37c__2,-2.4872746841,0.31662597000000003
hot_tale__hot_ale3_44c__1,-4.505243315,0.19396614
hot_tale__hot_ale3_44c__2,-4.3702295542,-0.02294698
hot_tale__hot_ale4_30c__1,-2.4389421542,0.37995049999999997
hot_tale__hot_ale4_30c__2,-2.820446712,0.39448269999999996
hot_tale__hot_ale4_37c__1,-4.0510106013,0.42355381000000003
hot_tale__hot_ale4_37c__2,-3.4294442676,0.40527485
hot_tale__hot_ale4_44c__1,-5.8684781818000005,0.1537477
hot_tale__hot_ale4_44c__2,-6.2111223726,0.22744643
hot_tale__hot_ale8_30c__1,-2.0943342835,0.43443466000000003
hot_tale__hot_ale8_30c__2,-2.0730532574,0.33584919999999996
hot_tale__hot_ale8_37c__1,-2.3306713652,0.44365641
hot_tale__hot_ale8_37c__2,-2.8450957857,0.44066302
hot_tale__hot_ale8_44c__1,-7.0128272991,0.11084082
hot_tale__hot_ale8_44c__2,-6.4757819212,0.10588531
hot_tale__hot_ale9_mid_30c__1,-3.9636912191,0.29849836
hot_tale__hot_ale9_mid_30c__2,-3.7441781274,0.13746951
hot_tale__hot_ale9_30c__1,-0.9729542797,0.4141574
hot_tale__hot_ale9_30c__2,-1.2747904773,0.43353771
hot_tale__hot_ale9_mid_37c__1,-5.1310829838,0.45833565
hot_tale__hot_ale9_mid_37c__2,-5.6421726887,0.50656561
hot_tale__hot_ale9_37c__1,-2.110363752,0.39724289999999995
hot_tale__hot_ale9_37c__2,-2.3306021311,0.4677558
hot_tale__hot_ale9_mid_44c__1,-7.7237647459000005,0.08368034
hot_tale__hot_ale9_mid_44c__2,-8.8178247818,0.15465289999999998
hot_tale__hot_ale9_44c__1,-4.9390693845,0.11105173
hot_tale__hot_ale9_44c__2,-4.9670167717,0.18776469999999998
hot_tale__hot_ale10_30c__1,-2.5044145443,0.47269569
