,A,RbsR,Crp
SRX5936138,1.3828488021,-0.4922683437,0.30098022150000003
SRX5936139,3.452539944,0.14243240100000001,0.5016748605
SRX5936140,3.7301707024,0.1420685056,0.24660512910000001
SRX5936141,2.6741308198000002,0.0093592199,0.6661311877
SRX5936142,3.0507311202,0.2333756442,0.6329567987
SRX5936143,1.1069743239,0.2959887611,0.4183987155
SRX5936144,1.2636617357,0.2803067575,0.48370192910000004
SRX8557650,0.1340757992,-0.006906641000000001,-0.0066037492
SRX8557651,-0.0209444089,-0.0212980164,0.0077228519
SRX8557652,-0.11313139030000001,0.0282046574,-0.0011191027
SRX8557653,-0.7988019313,-1.50636545,-1.3647463804
SRX8557654,-1.1452566734,-1.7124843159,-1.380566146
SRX8557655,-1.0104569005,-1.6988738460000001,-1.5210848611999999
SRX8557656,1.9129364161,-3.0184366923,-1.1906271379
SRX8557657,2.2447125579,-3.6030632609,-1.1528320159
SRX8557658,2.0511369999,-3.3794447481,-1.2579894262
SRX8557659,4.7653996321,-0.3656622523,0.9529671083000001
SRX8557660,4.699671241,-0.7100446156,0.9658081033
SRX8557661,4.6481283908,-0.7558436966000001,1.1082667562
SRX8557662,0.6656788062,-0.9194776157000001,0.4603158248
SRX8557663,2.1055212504,-1.3394618359,0.3963233387
SRX8557664,1.8877647361,-1.779147988,0.1587720879
SRX8557665,3.2343301169,-1.2172427621,0.4995220433
SRX8557666,2.2663577759,-0.5751878249,0.7128912778000001
SRX8557667,2.7347580524,-1.4484477173,0.18456944620000001
SRX3405147,0.196345033,0.1116764016,-0.23651794610000001
SRX3405148,0.2233874907,-0.10447500970000001,-0.0638936618
SRX3405149,-0.4197325237,-0.0072013919000000004,0.3004116079
SRX3405150,-3.2174934822,-0.1227328305,-0.36936284280000004
SRX3405151,-3.5962224825,0.08968448770000001,0.0483945025
SRX3405152,-1.6311103472,0.0093192003,0.1697071903
SRX3405153,-1.4179039499,-0.45724631730000004,0.0819766386
SRX3405154,-1.913839013,-0.5435759825,0.0312762479
SRX3405155,-1.4963441735,-0.5177924995000001,-0.0104577294
SRX3405156,-1.253918295,-0.5558471347,0.26916821550000003
SRX3405157,-1.6545234987000002,-0.3574284334,0.0222155
SRX312063,0.506045528,0.8022663795,-0.2181308123
SRX312064,0.6318127268,0.4805159315,-0.20736263130000002
SRX312065,0.8708443004,0.3722330578,-0.3580729292
SRX312066,0.7719852628,-0.046540166800000005,-1.1019684904
SRX312067,0.2751256693,0.014636732000000001,-1.1014998148
SRX312068,1.3612068081,-0.5318087168,-1.7909618398
SRX312069,1.4035664048,-0.5347036241,-1.7921226591
SRX312070,0.1603278993,-0.1790197804,-0.0064831920000000005
SRX312071,-0.1603278993,0.1790197804,0.0064831920000000005
SRX312072,1.35630813,1.0625470794,-0.5172351907
SRX312073,1.195041478,0.8279580682000001,-0.4930876744
SRX312074,3.4547861162,0.8813264986,-1.5109077319000002
SRX312075,3.2780210221,0.8977047606,-1.546671549
SRX312076,6.275612098,-0.58311246,-1.7910974918
ecoli_00001,-0.1142615845,-0.052521581500000004,0.012478646000000001
ecoli_00002,0.1142615845,0.052521581500000004,-0.012478646000000001
ecoli_00003,-3.2339497695,-0.5079648775,0.077574131
ecoli_00004,-3.8403488704,-0.3799357065,-0.090682171
ecoli_00005,0.3700965048,-0.1705626425,-0.030513673
ecoli_00006,0.20179568450000002,-0.1227862895,0.05819072
ecoli_00007,-2.1449348018,-0.7500504395,-0.105981984
ecoli_00008,-1.7240083306,-0.8699354245,-0.22346684100000003
ecoli_00009,0.8571638756000001,0.0811936925,0.436429913
ecoli_00010,0.9437353123000001,-0.0105432835,0.367563393
ecoli_00011,-0.3993895731,-0.5161746355,0.345522573
ecoli_00012,-0.175204365,-0.20777950050000002,0.343136463
ecoli_00014,-0.45601085,-0.09354087650000001,0.33938771300000004
ecoli_00015,0.1306720986,-0.0628532275,0.383863793
ecoli_00016,-0.07819469920000001,0.0309951025,0.33986178300000003
ecoli_00017,-0.2722683774,-0.1215119145,0.43240872300000005
ecoli_00018,-0.37265128950000004,-0.24065121750000001,0.482436193
ecoli_00019,-3.7589893743,-0.7498062275,0.17662370300000002
ecoli_00020,-4.4259986896,-0.4893689715,0.24038529300000003
ecoli_00021,-4.7815506969,-0.0009036125,0.513155013
ecoli_00022,-4.6635360401,-0.1119095875,0.536337303
ecoli_00023,-4.0115837826,-0.9303969355,0.334672533
ecoli_00024,-4.1420087126,-0.6926991525,0.387059873
ecoli_00025,-4.0043998527,-0.4405183615,0.513462963
ecoli_00026,-4.2029192943,-0.49485932850000003,0.5104807530000001
ecoli_00027,-0.6230816224,-0.3972131465,-0.07279683
ecoli_00028,-0.7362376516,-0.2100293945,-0.093243951
ecoli_00029,-3.2165659253,-0.45933621350000003,-0.043119613
ecoli_00030,-3.3730479649,-0.4664299095,-0.07348926
ecoli_00031,-3.2065035884,-0.0040937805,0.16383650300000002
ecoli_00032,-4.212843315,-0.3487248465,0.11651884600000001
ecoli_00033,-2.199135885,-0.2211965545,0.16921202300000002
ecoli_00034,-2.0112273163,-0.4340947725,0.03216219
ecoli_00035,-2.4447909797,-0.42800163550000003,0.29367586300000004
ecoli_00036,-2.4223566255,-0.1694043435,0.22863865300000003
ecoli_00037,-2.8935665323,0.1389542665,0.505105143
ecoli_00038,-3.3676498602000002,0.1289017715,0.563775123
ecoli_00039,0.7634193328000001,0.0417656895,0.339165103
ecoli_00040,0.5237380641,0.08136441850000001,0.360235063
ecoli_00041,-2.3164346376,-0.3456060185,0.32216916300000004
ecoli_00042,-1.3826546906,-0.1594926375,0.315987593
ecoli_00043,1.3367309519,0.18572304350000002,0.30577407300000004
ecoli_00044,1.0115765207,-0.20301715150000002,0.322569413
ecoli_00045,0.9207425639000001,-0.07639744750000001,0.194465293
ecoli_00046,1.4413968571,-0.38866222650000004,0.13385438500000002
ecoli_00047,0.7071749685000001,0.0523497505,0.325118883
ecoli_00048,0.9105752225,-0.1956943515,0.343466333
ecoli_00049,-0.3829462589,-0.1946331595,0.215598863
ecoli_00050,-0.0027754165,-0.0307166975,0.348125933
ecoli_00051,0.186181012,0.33557135450000003,0.319898823
ecoli_00052,-0.2818769141,-0.0913782905,0.31218181300000003
ecoli_00053,-0.1213192803,-0.0946777795,0.348980073
ecoli_00054,-0.0031751754000000003,0.5895944735,0.883560683
ecoli_00055,-0.1031008129,0.5227327685000001,1.1275514229999999
ecoli_00056,4.9716637733999995,0.9081831915,0.46435899300000005
ecoli_00057,4.9335667935,0.9124603275000001,0.46188222300000004
ecoli_00058,4.4514447789,0.8970312275000001,0.44664785300000004
ecoli_00059,4.6215367562,0.7202228135000001,0.49525865300000005
ecoli_00060,2.1985279379,-0.0713939685,0.319951353
ecoli_00061,1.7561701433999999,0.046466966500000005,0.360933593
ecoli_00062,5.2000189366,1.1770270635,0.8061810030000001
ecoli_00063,5.8501014026,1.3112937525000001,0.764467493
ecoli_00064,-1.2824186346,-0.5063042405,-0.686581477
ecoli_00065,-1.8964188046000001,-0.5692785225,-0.620927
ecoli_00066,0.6195813785000001,-0.3107256675,-1.046248202
ecoli_00067,0.6915560838,-0.2493534295,-1.071490687
ecoli_00068,-2.2831594536,0.37503466350000003,-0.09169608400000001
ecoli_00070,0.019483957700000002,0.0880308975,-0.171476714
ecoli_00071,-0.2359847669,0.2726870535,-0.216511799
ecoli_00072,0.3492723435,0.1056597735,-0.237794143
ecoli_00073,-1.0761434181,0.1464241635,0.097308024
ecoli_00074,-1.7729421482,0.6076111235,0.0007891440000000001
ecoli_00075,1.0686744027,0.5623183575,0.37930993300000004
ecoli_00077,-1.4926245781,0.1049964795,0.207746483
ecoli_00078,-0.055736891000000004,0.38562748750000003,0.245706203
ecoli_00079,-0.885128248,0.8949345165,0.395080543
ecoli_00080,1.0913478598,0.6061130205,0.005806082000000001
ecoli_00081,-0.1146187711,-0.0951484345,0.19238992300000002
ecoli_00082,4.0982019551,0.9409351655,0.7848307330000001
ecoli_00083,4.2002488921,0.6806898805,0.774460393
ecoli_00084,2.2730315734,0.4675670535,0.31349375300000004
ecoli_00085,2.3759279988,0.7352195825000001,0.373244063
ecoli_00086,3.5465188261,0.6598538035,0.205353913
ecoli_00087,3.9265630517,1.1409338125,0.159225273
ecoli_00088,-1.6813780714000002,-0.2286431935,0.12650519300000002
ecoli_00089,-1.8656412113,-0.32740085950000003,0.163147493
ecoli_00090,-0.7218420545,-0.3232430235,0.046791002000000005
ecoli_00091,-0.7475641777,-0.4630865885,-0.014761104
ecoli_00092,3.04814513,1.0321542215,0.271760703
ecoli_00093,0.6448466945,0.2255702695,0.20485867300000002
ecoli_00094,2.2386738509,1.1224211355,0.24727295300000002
ecoli_00095,2.0525492085,1.0559383345,0.204154523
ecoli_00096,2.1829942184,0.4875922815,0.45717146300000006
ecoli_00097,0.9565742810000001,0.0747769085,0.376256283
ecoli_00098,2.6105268645,0.8345558905,0.11748048200000001
ecoli_00099,2.5871400956,0.8890970995,0.125422963
ecoli_00100,0.7387548294,0.2167313045,-0.004082425000000001
ecoli_00101,2.6739039573000003,-0.3851598415,-0.66628918
ecoli_00102,2.615243013,-0.48175677850000004,-0.570898456
ecoli_00103,4.5222277743,0.2849142885,-0.228845183
ecoli_00104,4.2726349865,0.3968260025,-0.18410035800000002
ecoli_00105,3.1174209134,1.2160974585,-0.134837475
ecoli_00106,2.9347050068,0.9388649695,-0.06971342200000001
ecoli_00107,3.0698276471,1.1413214125,0.000271048
ecoli_00108,-1.3326659609,-0.014128805500000001,0.768482663
ecoli_00109,-1.6113284988,0.2954860375,0.980974663
ecoli_00110,-1.180379908,0.039460535500000005,0.29165508300000004
ecoli_00111,-0.9649466935000001,-0.5203814525,0.25672264300000003
ecoli_00112,-1.0663528323,-0.1889524675,0.37124749300000004
ecoli_00113,2.5561472497,1.2678511385,1.429825303
ecoli_00114,2.2697062716,1.2573478205,1.300445483
ecoli_00115,2.4710087529,1.0916615795,1.236903523
ecoli_00116,-3.336150266,-0.7047857255000001,-9.852476477
ecoli_00117,-4.062956705,-0.5636699355,-9.107951936
ecoli_00118,-3.5387765566000002,-0.4648036995,-9.852476477
ecoli_00119,-2.9908477852,-0.32988805050000003,-9.025871704
ecoli_00120,-3.3398861355,-0.5810708575,-9.566616581
ecoli_00121,-2.8649742324,-0.20553836050000002,-9.852476477
ecoli_00122,-3.9436861051000003,-0.4497463075,-9.852476477
ecoli_00123,-3.5324115875,-0.6790331865,-9.852476477
ecoli_00124,-3.946120679,-0.9385823035,-9.852476477
ecoli_00125,-2.0688006599,-0.6334920875000001,1.438555163
ecoli_00126,1.4719725961,-0.0562539015,0.12370463300000001
ecoli_00127,-0.8781579136000001,0.0041400765,0.23737495300000003
ecoli_00128,4.2075583534,-0.0723777025,-0.266972174
ecoli_00129,-0.4751750582,0.0321937215,1.5517659030000002
ecoli_00130,1.3127524843,0.2997074685,0.736260553
ecoli_00131,-2.66937379,-0.6900258305,1.248499963
ecoli_00132,1.5202441661,0.3247162035,-0.022893763
ecoli_00133,2.4177462884,0.8334689335000001,0.578078713
ecoli_00134,5.3861332037,0.7791868745,-0.001157444
ecoli_00135,2.7453446744,0.5402280185,-0.163650862
ecoli_00136,2.1829530786999998,1.2844082465,0.18829674300000002
ecoli_00137,2.8855726064000002,0.7099762615,-0.255090408
ecoli_00138,2.5683635041,1.4166946955,0.584709813
ecoli_00139,1.6442198657,1.4329580075,0.898060053
ecoli_00140,5.0136472411,0.9424528195,0.234450913
ecoli_00141,0.861781023,1.4585150035,0.5824345430000001
ecoli_00142,3.3720765338,0.1165144845,0.155824183
ecoli_00143,-0.7698369296,0.0791129965,0.08995910700000001
ecoli_00144,3.5043949798,2.1061735825,0.264629563
ecoli_00145,0.38044255800000004,0.1861520985,0.615108903
ecoli_00146,1.4779070418,0.5577540515,0.311997713
ecoli_00147,-0.7044305891,-0.4976724665,0.5353218630000001
ecoli_00148,1.733255205,0.2818563565,0.445484003
ecoli_00149,0.9413295802,0.7295897905000001,0.29887890300000003
ecoli_00150,1.9488200337000001,0.4915827935,0.302115623
ecoli_00151,3.106046118,0.1294815335,-0.214788422
ecoli_00152,1.3146358219,0.6500159455,0.026451149
ecoli_00153,-1.1918721863,0.8802740515,-0.313835929
ecoli_00154,4.0180322784,0.5092349265,0.506935123
ecoli_00155,1.0897221974,0.44133253650000004,-0.42053636400000005
ecoli_00157,-0.3456058917,-0.3991258855,0.565682133
ecoli_00158,0.3531369961,0.2075913965,0.307042493
ecoli_00159,1.3660232555,-0.4781714025,0.029020072
ecoli_00160,0.08182145710000001,0.2489456015,-0.24384744700000002
ecoli_00169,1.2495743081,-0.09887172150000001,-0.021205165
ecoli_00170,1.0727530588,0.0266513855,-0.013075078
ecoli_00171,1.4077131427,-0.1606675735,0.093050269
ecoli_00172,0.4168134385,-0.1500933085,0.39985849300000004
ecoli_00173,0.9096334118,0.9747347325000001,0.172960833
ecoli_00174,1.2068689286,0.9726627685,0.493173503
ecoli_00175,7.7002880967,2.8431790265,0.503238653
ecoli_00176,7.5414156968,2.7904684045,0.486485123
ecoli_00177,-4.5428083038,-0.8963588975000001,-0.34473195700000003
ecoli_00178,-4.0539895506,-0.8842233905,-0.550939686
ecoli_00179,-0.2062573264,0.5096736485,1.026079293
ecoli_00180,-0.16433845500000002,0.46888383850000004,0.9645909530000001
ecoli_00181,1.2238246287,0.3845162455,-0.0020434050000000003
ecoli_00182,1.5803870532,0.0927385975,-0.06998529
ecoli_00183,-1.7004148001,-0.28192260350000004,0.166015523
ecoli_00184,-1.6730747798999999,-0.4082089675,0.165936663
ecoli_00185,0.8891103397000001,-0.10661643650000001,0.08710832
ecoli_00186,1.2405823679,-0.0508920225,0.073714532
ecoli_00187,1.3905077032,0.5908073255,0.419092283
ecoli_00188,2.0088186085,0.6447916245,0.41257850300000004
ecoli_00189,0.8480620005,0.3535471945,0.211699823
ecoli_00190,1.0673959249,0.2799996945,0.24928939300000003
ecoli_00191,1.5834928216000002,0.0488083525,0.823666823
ecoli_00192,2.8114782589000002,0.7230982365,1.104333543
ecoli_00193,0.4678519,0.2493669635,0.31050345300000004
ecoli_00194,0.12241769920000001,-0.0285827635,0.33765284300000004
ecoli_00195,-0.7747466708,-0.2465021835,-0.141785767
ecoli_00196,2.2828595076,0.3808677585,0.255483463
ecoli_00197,2.0934295164,0.0545386805,0.27079068300000003
ecoli_00198,-1.579711826,0.0631921225,-0.10748262700000001
ecoli_00199,-0.8414338987000001,0.0746340525,0.340002173
ecoli_00200,-0.1134567212,-0.026403667500000002,0.487174103
ecoli_00201,-0.8765159893000001,0.2382424185,0.518280163
ecoli_00202,-0.8880131712,0.0554168955,0.5586262230000001
ecoli_00203,-1.1814556228,0.1902813445,0.452821843
ecoli_00204,-1.8076704357,0.0080299405,0.36938018300000003
ecoli_00205,-1.4262121925,-0.1567441675,0.49007886300000003
ecoli_00206,-1.1395740926,0.1167623405,0.474334523
ecoli_00207,-1.5218870661000001,0.3079962475,0.830611623
ecoli_00208,-2.5338681502,-0.2423503565,0.7498248230000001
ecoli_00209,-0.1517041529,-0.2814903565,0.39857596300000003
ecoli_00210,-0.3601503615,0.2546130125,0.474739703
ecoli_00211,-1.6008926377,-0.4587309705,0.27564292300000004
ecoli_00212,-1.134163809,0.0425792995,0.268154863
ecoli_00213,0.17784140980000002,0.4877654315,0.582376183
ecoli_00214,-0.624606965,0.5281080925,0.636744023
ecoli_00215,-0.11701981880000001,-0.2467854635,0.332940493
ecoli_00216,-0.2983147165,0.0392278095,0.32368551300000004
ecoli_00217,-1.3702147192,-0.19455305550000002,0.636331983
ecoli_00218,-1.6927037786999999,0.1047828915,0.554671843
ecoli_00219,0.4349682255,-0.0444852995,0.36809995300000004
ecoli_00220,0.1709797184,0.0296745905,0.422601483
ecoli_00221,-0.9445033283000001,-0.24696006850000002,0.363195763
ecoli_00222,-0.2617777717,-0.1757980875,0.30711134300000004
ecoli_00223,-2.9981391923,0.1189620665,0.8218948030000001
ecoli_00224,-2.6126392266,0.037642205500000005,0.832054603
ecoli_00225,0.0132943795,0.2344649905,0.596168643
ecoli_00226,-0.1508941437,0.4342092375,0.633656513
ecoli_00227,0.7006451275000001,0.44428022450000004,0.23073483300000003
ecoli_00228,0.6231373123,0.0909653945,0.160408733
ecoli_00229,-0.9366359009,0.1244955735,0.33273120300000003
ecoli_00230,-1.1983954195,-0.0055218415,0.351625083
ecoli_00231,-1.3338113533,-0.1254713295,0.22966762300000002
ecoli_00232,-0.8077751329,0.0042273565,0.288967533
ecoli_00233,-2.1151668186,0.1511918575,0.263027813
ecoli_00234,-2.193207727,-0.16786359550000002,0.38965776300000005
ecoli_00235,-2.4733540419,-0.2401105315,0.20591431300000002
ecoli_00236,-2.4738456057000002,-0.3349904555,0.360213693
ecoli_00237,2.2306842432,0.5894026455,0.045779202000000005
ecoli_00238,2.1397453187,0.45688614650000003,0.144864783
ecoli_00239,1.9410249097,0.5739302645000001,0.252590313
ecoli_00240,1.7274508035,0.5650966575,0.223236343
ecoli_00241,4.4838765402,1.1561714045,0.33342218300000004
ecoli_00242,2.8782975851,0.6577989635,0.264908103
ecoli_00243,2.8810398476,0.8804444835,0.307141653
ecoli_00244,3.8505256745,0.2612205025,-0.057655873
ecoli_00245,3.478840277,0.5330443095,-0.070605865
ecoli_00246,15.6660031156,4.4542826045,-0.069139537
ecoli_00247,14.9186579001,4.6400233385,-0.022394787000000003
ecoli_00248,11.7911435708,5.6453934485,0.401836273
ecoli_00249,0.3044993761,0.2914019105,0.24554710300000002
ecoli_00250,0.7191333396,0.1464840685,0.412722073
ecoli_00251,3.0429530272,0.6613441035000001,0.376783933
ecoli_00252,2.3737021712,0.6997467235,0.375609213
ecoli_00253,-2.1520708269,1.3468626565,0.029854537
ecoli_00254,-2.3222522442,1.1987376415,0.109766425
ecoli_00255,3.1448198419,0.9067952905000001,0.311947293
ecoli_00256,3.4503192478,0.7264611245,0.19927317300000003
ecoli_00257,3.4398282746,1.0652505965,0.385079333
ecoli_00258,4.3244052195,0.8865920515,0.334463263
ecoli_00259,4.5209830077,0.5368339645,-0.0037122770000000004
ecoli_00260,4.579890502,0.27743345950000003,-0.098690551
ecoli_00261,2.9650191795,0.3864963685,0.272968543
ecoli_00262,4.2344364384,0.6716596625,0.268494893
ecoli_00263,-0.25817995180000003,0.0432166405,0.422197943
ecoli_00264,-0.7698735318000001,0.0390045995,0.567725263
ecoli_00265,-2.3697463683,-0.5314508155000001,0.6961985230000001
ecoli_00266,-2.3522127972,-0.1793018215,0.736210653
ecoli_00267,-1.7906261353000001,0.048116280500000004,0.5420487930000001
ecoli_00268,-1.688866161,0.2861469205,0.5730386230000001
ecoli_00269,-3.1518209442,-0.1029105445,0.911502773
ecoli_00270,-3.2075858506,-0.0865388655,0.943276293
ecoli_00271,0.8835149974000001,0.31488232850000003,0.106685208
ecoli_00272,0.2715022981,0.1610878335,0.063971556
ecoli_00273,-0.3721675754,0.13477131850000001,0.821857583
ecoli_00274,0.2069509244,0.23180353250000002,0.648169773
ecoli_00275,-0.439235604,0.0745890125,0.843077653
ecoli_00276,-0.8161789287000001,-0.0210096185,0.8884085730000001
ecoli_00277,-0.8244077785,0.08744579350000001,0.348438943
ecoli_00278,-1.4395612792,-0.0247395025,0.309908293
ecoli_00279,1.2342811895999999,-0.8890744185,-0.030941686000000003
ecoli_00280,1.6888755407,-0.7973502015,-0.041858422
ecoli_00281,3.2883746493,0.1096854025,-0.41418928400000005
ecoli_00282,2.1235865772,-0.7334405735,-0.322180379
ecoli_00283,-0.9073982457,-0.2408258805,0.482338413
ecoli_00284,-0.7694753392,-0.16272701850000001,0.519726133
ecoli_00285,-0.0010454905,-0.1910096705,0.10509646700000001
ecoli_00286,-0.1489556247,-0.4433146995,0.09710128400000001
ecoli_00287,1.6070643436,0.7093422735,1.000412783
ecoli_00288,1.9563054825,0.7821739635,1.013481493
ecoli_00289,-0.3297553065,-0.1152483995,0.44647993300000005
ecoli_00290,-1.5163402579,-0.1953318095,0.618285233
ecoli_00291,-1.1137375077,0.0840834725,0.46214110300000005
ecoli_00292,-1.247463564,-0.0388242665,0.518639853
ecoli_00293,-1.4761190537,-0.0025550175000000003,0.47472340300000004
ecoli_00294,-1.5567876493,0.0072561265000000005,0.429799533
ecoli_00295,-2.4136044573,-0.6769520675,0.026469302
ecoli_00296,-2.2421857051,-0.4668721455,0.09906102300000001
ecoli_00297,-2.1102889043,-0.2699057755,0.49321258300000004
ecoli_00298,-1.9513965989000002,-0.3176501115,0.508607923
ecoli_00299,1.7776443358,0.08226667950000001,0.38566819300000005
ecoli_00300,1.8050496751,0.1323596175,0.362990173
ecoli_00301,1.9634542847,-0.2702866615,0.36842613300000004
ecoli_00302,1.0557078997,-0.021236559500000002,0.736125773
ecoli_00303,-0.7150649313,-0.1111612165,0.553279673
ecoli_00304,-0.2450999362,-0.0931440105,0.42430167300000005
ecoli_00305,-1.1257894863,0.057615463500000005,0.904530523
ecoli_00306,-1.430237621,0.2002549945,0.929254393
ecoli_00307,-0.8687660968,0.3067581465,0.9289372330000001
ecoli_00308,-1.033907022,0.3209761645,0.9358953230000001
ecoli_00309,0.0719340431,0.6726132195,0.8647486830000001
ecoli_00310,0.3259576488,0.5471525615,0.829767083
ecoli_00311,-0.600411782,-0.2485396725,1.000233243
ecoli_00312,-1.6136862920000001,-0.1272308235,0.9954071830000001
ecoli_00313,-2.1527452181,-0.2319049305,0.503242803
ecoli_00314,-2.1585459711,-0.6930300125000001,0.5733612730000001
ecoli_00315,-0.7697302594000001,0.3541354215,0.688985203
ecoli_00316,-1.0926869097,0.5464222065000001,0.689163233
ecoli_00317,-1.7192518104,0.1223353565,0.566404903
ecoli_00318,-1.9049668391,0.1874527195,0.587592463
ecoli_00319,0.0612905791,-0.1458466005,0.10847917900000001
ecoli_00320,-0.2698121777,0.1566792145,0.14360144
ecoli_00321,-2.2869472306,-0.0595783355,1.042582673
ecoli_00322,-2.6608311304,-0.0193539145,1.027989663
ecoli_00323,1.1343057737,-0.0250476465,0.09382866100000001
ecoli_00324,1.024703374,-0.2430989975,0.13043923
ecoli_00325,0.9919830438,-0.0117355315,0.057576022000000004
ecoli_00326,-0.5534116224,-0.07895236950000001,0.46187418300000005
ecoli_00327,0.362856657,-0.1417752445,0.7723290730000001
ecoli_00328,-0.0837440456,-0.0700737815,0.495795953
ecoli_00329,0.0657991592,-0.0987197995,0.621328373
ecoli_00330,-0.7361207297,-0.2246901785,0.486348433
ecoli_00331,-0.7143841916,-0.2639511795,0.13801763
ecoli_00332,-0.9537971594,-0.47343833150000003,0.15520324300000002
ecoli_00333,-0.3552575341,-0.31946532250000004,0.211227453
ecoli_00334,-0.2971281797,-0.1932278685,0.156206473
ecoli_00335,1.6885180355,-0.3639526775,-0.23326590800000002
ecoli_00336,1.6612311295,0.13489043550000002,-0.08594182800000001
ecoli_00337,-1.5207237592,-0.5076580215000001,0.027939159
ecoli_00338,-1.4367966025,-0.43685688650000004,0.095125363
ecoli_00339,1.7447805757000001,-0.1825174565,-0.186683067
ecoli_00340,1.7057903663,0.1976147215,-0.08065952300000001
ecoli_00341,2.2100365458,-0.2803395985,-0.32169368600000003
ecoli_00342,2.103430798,-0.1168245225,-0.22926116100000002
ecoli_00343,-0.1709302983,-0.9927144375,-0.29073972200000003
ecoli_00344,-0.31276494660000004,-0.41879320750000004,-0.328630297
ecoli_00345,-0.5168475892000001,-0.09603821450000001,-0.103214605
ecoli_00346,-0.5405541054,-0.3827376645,-0.05797147800000001
ecoli_00347,0.23025238380000002,0.22231570050000002,0.20789728300000002
ecoli_00348,-0.06308871,0.13926952650000002,0.288214413
ecoli_00349,0.4212301439,0.1515388175,0.16856253300000001
ecoli_00350,0.1090333076,0.1135321635,0.144982372
ecoli_00351,-1.7310646458,-0.0043531735,0.495849313
ecoli_00352,0.28581241350000003,0.1109950245,0.08223337900000001
ecoli_00353,0.1431607487,0.2632334575,0.260077643
ecoli_00354,0.1202887805,0.09062469150000001,0.110092349
ecoli_00355,0.7064382238,-0.0792441445,0.946417433
ecoli_00356,0.7811480601,0.1563260245,0.980365153
ecoli_00357,1.1259388274,-0.018735836500000002,0.9986914830000001
ecoli_00358,1.1332143891,-0.14454200050000002,0.9749593430000001
ecoli_00359,0.6067739914,-0.2106150745,0.830338573
ecoli_00360,0.4564219946,-0.2539358195,0.926503413
ecoli_00361,0.1410499147,0.1036915075,0.8096897230000001
ecoli_00362,0.2887080869,-0.33282921050000003,0.9991721830000001
ecoli_00363,-1.1893794831,0.16048317850000002,-0.219087253
ecoli_00364,-1.5205330561000001,0.42008694750000003,0.06872793
ecoli_00365,10.012742804,2.7780981805,0.181883243
ecoli_00366,9.5541670096,2.8888205575,0.46045822300000006
ecoli_00367,4.6031769005,0.0097097985,-1.466715649
ecoli_00368,5.0417317167,0.23855638850000002,-1.564214307
ecoli_00369,-0.24433071110000001,0.2261521775,0.10006032100000001
ecoli_00370,-0.9189035085,0.1423060195,-0.24440689100000001
ecoli_00371,9.8019313871,2.2412840375,-0.15585906600000002
ecoli_00372,9.5766708143,2.5269665775,0.12222331400000001
ecoli_00373,-0.1670836788,-1.4697860235,-2.568928611
ecoli_00374,0.9367747475,-1.2172447685,-2.37205329
ecoli_00375,-3.7879048377,0.0450902765,-0.13952741600000002
ecoli_00376,-3.3222997923,0.0048307155,-0.121563182
ecoli_00377,-0.32950920110000004,0.0887569405,-1.138543574
ecoli_00378,-0.12498078400000001,-0.1740548885,-1.125744815
ecoli_00379,1.612230872,0.0847251095,-0.616348749
ecoli_00380,1.9249285945999999,-0.0853866395,-0.651084973
ecoli_00381,-2.3251846201,0.23312551850000002,-0.424559634
ecoli_00382,-2.609462678,0.0017367895,-0.35219075800000005
ecoli_00383,4.8879669531,1.2632069505,0.17718560300000002
ecoli_00384,4.5310158904,1.2913420135,0.253641923
ecoli_00385,-0.1618909049,-0.4911767815,-0.8382274850000001
ecoli_00386,-0.33807797170000004,-0.8037536235,-0.903455694
ecoli_00387,-0.6504488929000001,0.9726566495000001,-0.296102011
ecoli_00388,-1.1954737931000001,0.8888221385,-0.23094071100000002
ecoli_00389,4.2759734231,1.2751063995,-0.708797459
ecoli_00390,3.8987244345,1.0584482065,-0.968107711
ecoli_00391,1.1674293166,0.0197265795,-1.356589447
ecoli_00392,1.3615200663,0.3599543425,-1.123683673
ecoli_00393,-0.043231305000000005,0.0153977865,0.062207968
ecoli_00394,-0.6372368396,-0.1479760065,0.01735881
ecoli_00395,0.24160504940000002,-0.0762664825,0.43556652300000004
ecoli_00396,0.0032566033,0.0516668745,0.40063680300000004
ecoli_00397,-1.0096307148,0.0676241825,0.37188534300000003
ecoli_00398,-1.6617029736000002,-0.2950049095,0.35534419300000003
ecoli_00399,-4.184493457,-0.2163201335,0.739618883
ecoli_00400,-1.5988175295,0.2397119425,0.562500333
ecoli_00401,0.9795520442000001,0.1096129825,0.5847484430000001
ecoli_00402,0.7757695344000001,0.09937868550000001,0.18943374300000002
ecoli_00403,5.5613756354,0.9695473855000001,-0.071245341
ecoli_00404,4.9689835803,1.0314692795,-0.002275453
ecoli_00405,-1.5560041591,-0.0026434905000000002,0.515020333
ecoli_00406,-1.7007587388,-0.2064943585,0.5286701730000001
ecoli_00407,0.8502608858,0.0022913385,0.349377103
ecoli_00408,1.0952721487,0.24891968650000001,0.396319383
ecoli_00409,5.2428654048,1.0920265625,0.286434483
ecoli_00410,4.8037918243,0.8724995945,0.302318703
ecoli_00411,0.049874004900000005,-0.2966186275,-0.059878781000000006
ecoli_00412,-0.4056983388,-0.4751102855,0.027680622000000002
ecoli_00413,2.0975854643,0.3398105245,-0.154360834
ecoli_00414,1.4552258425,0.0731094265,-0.04945323
ecoli_00415,4.3882897422,0.7997660475,0.164713793
