,A,NtrC,RpoS,ArgR,RpoN
ecoli_00005,0.075361259,0.3333157335,-0.22947255900000002,0.0540034625,-0.0984432415
ecoli_00006,0.1554505042,0.1918387795,-0.271725376,-0.046189019500000005,-0.0146245195
ecoli_00007,2.2044906747,-0.9745198565000001,1.527195722,-0.3382780745,0.5910067835
ecoli_00008,1.8441086602,-0.9791649365,1.238544582,0.0907101325,0.7714851735
ecoli_00009,-0.0053265267000000005,-0.5153295755,0.6013075320000001,0.1509924665,0.1582958355
ecoli_00010,0.2890622048,-0.6166971005,0.622610922,0.0961643685,0.09519432950000001
ecoli_00011,0.2455555364,-0.030201500500000002,0.177302749,0.0039948195,0.1518490055
ecoli_00012,0.27090978250000003,-0.0418123075,0.18070148100000002,-0.1448836105,0.22540910150000001
ecoli_00014,0.1622747172,0.0907959675,0.041918445000000006,-0.2302637385,0.2189185305
ecoli_00015,0.09520093510000001,-0.1128848325,0.132946996,-0.2707129105,0.1845077045
ecoli_00016,0.3319455867,-0.1520608205,0.028727889000000003,-0.0523427785,0.1457626175
ecoli_00017,0.8081955752000001,0.0096443935,0.245873005,0.0042857445,0.16061627050000002
ecoli_00018,0.8450595772,0.0527451275,0.353677022,-0.08436811050000001,0.23216701250000002
ecoli_00019,7.7082027972,-0.3496920405,2.449326732,-2.0241110905,0.4468107435
ecoli_00020,7.688535172,-0.2896351935,2.150239472,-1.9649067465,0.3896680745
ecoli_00021,6.9725380021,-0.4274229505,1.918683632,-2.1442543865,0.3630092975
ecoli_00022,6.7388400928,-0.4273335855,1.875718832,-1.9937029845,0.36022816350000003
ecoli_00023,6.4949273507,-0.4371913215,2.174649812,-1.6942918224999999,0.45338366350000003
ecoli_00024,6.3288589926,-0.43687249850000004,2.132365622,-1.4974323185,0.43859741750000003
ecoli_00025,6.7727799639,-0.1740475125,2.427061572,-1.5551114945,0.6504048325
ecoli_00026,7.009816533,-0.08507181550000001,2.475274892,-1.7893038835000001,0.6203968145000001
ecoli_00027,8.5406716935,1.0903374365,1.849426562,-0.2651524685,0.3878049415
ecoli_00028,8.9978932002,1.1212646785,1.826245562,-0.2111874825,0.38617062950000003
ecoli_00029,10.9003006993,2.1180870945,0.9658633820000001,-0.6201035685,0.1780138735
ecoli_00030,11.0344022486,2.1021411325,0.8995555820000001,-0.6315113055,0.14013047450000002
ecoli_00031,11.737756265,2.2411077535,1.143877012,-0.2881005855,0.38755840750000004
ecoli_00032,11.8057789964,2.2415717735,1.201356272,-0.3745141065,0.3112008835
ecoli_00033,9.484739717,1.3996019745,2.170823912,-0.3229435805,0.6216542455
ecoli_00034,10.5549786827,1.7068628635,2.363496512,-0.1705042545,0.8497727805
ecoli_00035,10.715094077,2.0344093525,1.560056102,0.09705045550000001,0.1636119455
ecoli_00036,10.6146381922,1.9781382805,1.572826172,-0.028544839500000002,0.2066971445
ecoli_00037,12.2755177842,2.3228636585,1.461736342,-0.4360207045,0.3080251985
ecoli_00038,11.8161086079,2.2629229235,1.4067977520000001,-0.2398506525,0.2967956055
ecoli_00039,-3.0837636379,-0.32113175450000003,0.360177262,0.0872939115,-0.2040379745
ecoli_00040,-3.2103163848,-0.3399916805,0.369957452,0.1809499735,-0.2513449025
ecoli_00041,1.1004859449,-0.8669320615,0.9244569520000001,-0.8139267645,0.4210455765
ecoli_00042,0.7886391626,-0.48445816350000004,0.42003344200000003,-0.2490448855,0.3409092855
ecoli_00043,-0.6571480384,-0.2871926555,0.24477252300000002,0.4736725785,0.26062700850000003
ecoli_00044,-1.0292295515,-0.4352825115,0.071577395,0.5979141935,0.3284104245
ecoli_00045,-2.1402658457,-0.43369753250000004,-0.25510862900000003,0.4671901645,0.12483548650000001
ecoli_00046,-1.6958971926,-0.39835266150000004,-0.162772564,0.35676406250000003,0.1031144385
ecoli_00047,-0.9201282268000001,-0.7024347035,0.10687962200000001,0.3498552795,0.2262561375
ecoli_00048,-1.1377162727,-0.7518494535,0.197510713,0.4320707465,0.2539545305
ecoli_00049,8.0039227793,1.8695830555000001,1.136068692,0.1180134825,0.3646965855
ecoli_00050,-0.5199697647,-0.4930106595,-0.23051727,0.0777583975,0.2962516995
ecoli_00051,-0.46247729870000004,-0.4107867365,0.043958795,-0.34319200650000004,0.4666522205
ecoli_00052,0.24754872760000002,0.6424083655,-0.016657597,0.1669379905,0.08866842550000001
ecoli_00053,1.0511382112,0.6454411235,-0.015329333,0.20684182550000002,0.0568323675
ecoli_00054,-1.2854965396,0.4849992675,-0.276530589,0.8390331405,0.7135937785
ecoli_00055,-1.5840957777,0.3777853725,-0.338241102,1.0767904665,0.7710917565000001
ecoli_00056,1.5611124776,-1.1329429855,1.014675532,-0.17459857750000002,0.2626952735
ecoli_00057,1.2337263491,-0.9975638155000001,0.977911822,-0.13717767250000001,0.2125339715
ecoli_00058,-1.1356228097,-1.1282836225,0.727420032,0.4584736775,-0.0719943285
ecoli_00059,-1.3104319172,-1.0086983915,0.7373106620000001,0.4651216615,-0.1321674075
ecoli_00060,-1.8932069587,-0.21373389750000002,0.38823240200000003,0.4813351105,0.08772091650000001
ecoli_00061,-1.7210955019,-0.19944722450000002,0.395184152,0.37726515850000003,0.0866318205
ecoli_00062,0.056716403000000006,-1.3713202665,1.039849572,0.5328954715,0.13049388650000002
ecoli_00063,-0.4251740672,-1.1621855385,1.148814332,0.5970096255,0.0750394705
ecoli_00064,4.0274427859,-0.47424875250000004,1.6465871120000002,-1.1277331135,0.8458476445
ecoli_00065,3.8348215443,-0.3623504305,1.759748342,-1.4043552655,0.7361582905
ecoli_00066,3.9631951338,-0.3721031905,0.7287601720000001,-0.7433166465000001,0.3376980425
ecoli_00067,3.7716379923,-0.4593646905,0.573927292,-0.6446723505,0.3812324995
ecoli_00068,-3.2278776948,-2.1838632055,-0.41096649500000004,-0.2553191655,-0.23121805050000002
ecoli_00070,-0.7327454219,-0.9505896595000001,0.115747578,0.1878600645,-0.2809332425
ecoli_00071,-0.8459786829,-0.9092726735000001,0.027857161000000002,0.1632896855,-0.2902247825
ecoli_00072,-0.19547501150000002,-0.7960748085,0.048182902,0.2759520115,-0.2054288275
ecoli_00073,-4.6020517538,-1.3021550305,-0.27702965700000004,0.08407980150000001,0.0389202145
ecoli_00074,-4.6691529788,-1.5035946495,-0.08955874200000001,-0.0668679195,0.0609900175
ecoli_00075,-4.7700900291,-0.9953353275000001,0.016084043000000003,0.7240651965,0.1072953325
ecoli_00077,-3.8961450825,-1.0402592785,0.268831166,0.5827976275,0.0527145325
ecoli_00078,-4.2051350613,0.16517766650000001,0.030301163000000002,0.7530561585000001,0.1089791855
ecoli_00079,-3.891579245,-0.5728476695,0.12121000100000001,-0.13458379850000002,0.2383428175
ecoli_00080,0.3833277,-1.3211906065,0.083390378,-1.0475890425,0.0018527365
ecoli_00081,0.10164094530000001,-1.0241365895,0.41288737200000003,-0.2179384925,-0.3356794605
ecoli_00082,3.7980967790999998,-1.2950856365,0.343919792,-0.036499658500000004,0.1917987605
ecoli_00083,3.8104814082000003,-1.2142403275,0.222851611,-0.1785230465,0.1532170935
ecoli_00084,0.7659403332,-0.9904316025000001,0.32115443200000005,-0.4349803545,0.2657675905
ecoli_00085,0.669559668,-1.1206215635,0.286542844,-0.27696857350000004,0.3237425105
ecoli_00086,3.2570201534,-1.3056248495,0.5809128020000001,0.1437216705,-0.023381640500000002
ecoli_00087,3.2568551669,-1.2152266735000001,0.6237719420000001,-0.0229862335,-0.1429831305
ecoli_00088,-1.7060191915,-0.1799304905,0.44571107200000004,-0.14943870450000002,0.10736111150000001
ecoli_00089,-1.2438821413,-0.1304773895,0.527806022,-0.16895883250000002,0.12499276150000001
ecoli_00090,-0.3049775987,-0.2908591135,-0.06741426,-0.2338648255,-0.0261596815
ecoli_00091,-0.36198533850000003,-0.1417137605,-0.009461412,-0.1502596775,-0.1007299425
ecoli_00092,5.6961654456,1.3949993055,0.41899008200000004,-0.0486194755,-0.056968540500000005
ecoli_00093,3.9526495129,1.5035136384999999,-0.002706628,-0.0700318585,0.22376482050000002
ecoli_00094,11.7103168517,-0.9137006765000001,0.5912388620000001,-0.7284372405,-0.028158271500000002
ecoli_00095,11.5876980343,-0.9558305525,0.555214862,-0.6172550545000001,0.0103283685
ecoli_00096,6.464639756,1.2908964935,1.075322802,0.0989421115,-0.1267133255
ecoli_00097,5.9105718629,1.2412249895,1.046519562,0.36434306050000004,0.023719754500000002
ecoli_00098,8.3446957096,-1.1203196115,0.663852262,-0.3622543885,-0.013294588500000001
ecoli_00099,7.953581187,-1.0573056785,0.6135239920000001,-0.31985195250000004,-0.0162517615
ecoli_00100,-1.7194938139,-0.2110427685,0.129992928,0.3821898105,-0.5141145255
ecoli_00101,-3.8312174031,-0.0589953355,-0.926944088,-0.4468869355,-0.2027603775
ecoli_00102,-3.4614732671,-0.0306049135,-0.9221537670000001,-0.5513768365,-0.22850633750000002
ecoli_00103,-0.2457401585,-1.6649322175,-0.9664375940000001,-0.5466027765,-0.6724268015
ecoli_00104,-0.7686264288,-1.4809584065,-0.89091248,-0.5404248095,-0.5883223085
ecoli_00105,-0.9762758680000001,-0.3250443155,-0.08924797200000001,-0.012745283500000001,-0.2614936275
ecoli_00106,0.053840545000000004,-0.6119121665,0.38219653200000003,-0.4857418835,-0.4111413085
ecoli_00107,-0.2511110012,-0.5592038885,0.29671736200000004,-0.4689610355,-0.31615505250000003
ecoli_00108,-0.7305794732,-0.5303713995,0.45762537200000003,0.5238023735,0.6530569715
ecoli_00109,-2.4583395364,-0.43894030650000004,0.33209055200000004,0.6571407655,0.6094381865
ecoli_00110,1.8012806506999999,-0.7439360155,0.193629716,-0.8271601435,0.41063416150000004
ecoli_00111,2.2794589571,-0.7689202095000001,0.33613993200000003,-0.7644260125,0.39263840650000004
ecoli_00112,1.3932205339000001,-0.8432862455,0.21436483,-0.6955491585,0.3384137365
ecoli_00113,-4.4605643874,-0.4887759915,1.187215512,-0.2568205335,0.23901305750000001
ecoli_00114,-4.7222519767,-0.7579041665,1.041209602,-0.0596740585,0.3881425055
ecoli_00115,-4.8748106331,-0.6376105735,1.000426512,0.0524237855,0.5417163865
ecoli_00116,0.6357002145,-0.2609810955,1.403545152,-0.1403023605,0.48734105450000004
ecoli_00117,0.9405874780000001,-0.2192330835,1.312142502,-0.3888786305,0.6076043145000001
ecoli_00118,0.2047326968,-0.2518783275,1.332774822,-0.2763151215,0.4631423375
ecoli_00119,2.3301282578,-0.8290001095,1.220202512,-0.1426694825,0.6373608285
ecoli_00120,2.3177987682,-0.9082314925,1.232196922,-0.1868856915,0.6669930295000001
ecoli_00121,2.1520942031,-0.9650134365,1.2185585620000001,-0.2029649815,0.5979555295
ecoli_00122,0.1687452535,-0.8602257135,1.473030322,-0.4307407875,0.4546922765
ecoli_00123,-0.1268102266,-0.9548261575,1.491695502,-0.2537542165,0.47694144850000003
ecoli_00124,-0.5222426721,-1.0496985455,1.425635312,-0.33766975850000003,0.4892179915
ecoli_00125,-4.4566416096,-1.5916900025,0.7930836120000001,-0.1427059575,-0.1601779305
ecoli_00126,-4.4405558466,-0.5818395405,-0.261345063,-0.18387607050000002,-0.2800279565
ecoli_00127,-2.5799481789,-0.4332083675,-0.923966688,0.1882560715,-0.6870798615
ecoli_00128,-4.1464049976,2.7528500000000002e-05,-1.072388459,-0.049163237500000005,-0.5723060855000001
ecoli_00129,-5.1220009231,-1.6435674565,0.8990942620000001,0.0429908685,0.1635734905
ecoli_00130,-4.5426697065,-0.8641334475,-0.267016099,-0.2398931705,0.0031536635000000003
ecoli_00131,-3.9120831253,-1.1934246325,-0.06099581900000001,0.054792376500000003,-0.2871971685
ecoli_00132,-1.2402190986,-0.4924464915,-0.281531602,-0.2761868195,0.0244120205
ecoli_00133,-4.8666411604,-1.0464060355,-0.48538561300000005,0.1068396835,0.3491200385
ecoli_00134,-5.5690963824,-1.0837548765,-0.28717722,0.0600597525,-0.3153191495
ecoli_00135,-5.3969075579,-0.5191260215,-0.530759834,-0.07385222550000001,0.09912298550000001
ecoli_00136,-4.129408497,-0.5096285155,-0.06679679300000001,-0.5703615935,-0.1073433455
ecoli_00137,-4.8628687255,-0.8832038325,-0.4238999,-0.056871817500000005,-0.2023175995
ecoli_00138,-4.640715451,-0.5320815265000001,-1.679026192,-0.8008970865,0.8135905605
ecoli_00139,-5.8566061024,-0.6995238575,-0.6158962060000001,-0.8348937475,0.32016739250000004
ecoli_00140,-4.4506962466,-0.15691161750000002,-0.5299862820000001,0.0013637795,-0.0553719955
ecoli_00141,-5.1473056804,-0.7327512955000001,-0.523400039,-1.0587886705,0.21542995750000002
ecoli_00142,3.4589523093,-1.8295548605,1.223033602,-0.2027336805,-0.2178078165
ecoli_00143,-0.07828045730000001,-0.8193041815000001,-0.634528351,-0.4012344705,-0.2212727485
ecoli_00144,-3.8598443614,-0.062033437500000004,-0.137538191,0.7712246355,-0.2125297985
ecoli_00145,-3.638253024,-0.3873148295,0.24299832000000002,-0.2888632115,0.4108722805
ecoli_00146,-5.3817929304,-1.5941472935,0.743275232,0.3135093835,-0.7788251875000001
ecoli_00147,-4.1487681499,-1.3149935145,0.42675417200000004,0.2572548235,-0.0637925315
ecoli_00148,-4.6883520383,-0.3067341395,-0.580133845,0.2219531985,0.2370279345
ecoli_00149,-5.5939490258,-0.7266657625,0.25396372500000003,0.09724049650000001,-0.3120889155
ecoli_00150,-4.3192906166,-0.3533501385,-0.752617222,0.2621616485,0.2020547685
ecoli_00151,-2.7736905618,-1.5525453985,0.0710249,-0.1433884615,-0.1082888095
ecoli_00152,-4.7030961152,-0.8624242375000001,0.116572929,0.0184085865,-0.1497820355
ecoli_00153,-4.3356041743,-0.10362368050000001,-0.28887214,0.2201863885,-0.3262490615
ecoli_00154,-5.4464735408,-0.4949791975,-0.9307193810000001,-0.0430193595,-0.0901773505
ecoli_00155,-5.83014471,-0.3927684555,-0.209421098,0.06440001050000001,-0.28990390050000003
ecoli_00157,-4.5656350797,-1.0540999095,0.518224082,-0.1194087685,-0.2741644015
ecoli_00158,-5.0536817189,-1.3081330935,0.460795852,-0.2126410565,-0.45250245850000004
ecoli_00159,-5.6641053767,-1.1727561105,-0.634889455,0.29462605950000004,-1.0410889935
ecoli_00160,-4.5071337823,-1.2587677035,-0.264002552,0.1397541675,-0.8552477355
ecoli_00169,-2.4184278217,-1.0288914735,-0.760218982,0.0482523495,-0.5082379055
ecoli_00170,-3.3659543862,-0.9416034705,-0.853688909,0.0530189145,-0.4994340875
ecoli_00171,-3.4933954722,-1.2980526275,0.049913986,0.2668263005,-0.1040741495
ecoli_00172,-3.5623808365,-1.6928023475,0.090811919,0.1046010125,-0.2792215905
ecoli_00173,3.8902298111,-1.5349266995000002,0.589161122,0.0124512675,-0.2671002145
ecoli_00174,4.3066627186,-1.9500805105,0.38819800200000004,0.26682333550000004,-0.3823479205
ecoli_00175,9.5215276757,-1.1782060125,0.7651803420000001,-1.3352953164999999,0.1386887865
ecoli_00176,9.7713585973,-1.2108747475000001,0.6480234420000001,-1.5283883435,0.12476168450000001
ecoli_00177,2.6317449485,-1.0765006485,0.891268402,-1.2695690885,0.3953586515
ecoli_00178,2.1705684207,-1.2077988325,1.006328562,-1.5281559745000002,0.5102487215
ecoli_00179,2.5125888406,-2.3217179255,-0.236939853,-0.4219139585,-0.2586659055
ecoli_00180,2.305122312,-2.3204743805,-0.303417861,-0.5636411325,-0.3374765535
ecoli_00181,-2.4733919448,-1.5529284895000002,-1.022815705,0.1766801265,-0.8079442385000001
ecoli_00182,-2.2505473034,-1.5606984645000002,-1.1022078180000001,0.10433255350000001,-0.8131288585
ecoli_00183,-5.0437258702,-0.5814741805,-0.195428179,0.2076212755,0.023476880500000002
ecoli_00184,-4.9109751042,-0.7310563255,-0.121725145,0.1803684965,0.012221922500000001
ecoli_00185,-2.2596791052,-1.8022377105,-0.492266825,0.4132606795,-0.5329956575
ecoli_00186,-2.6487912423,-1.7421548855,-0.58526513,0.3432050445,-0.5109843565000001
ecoli_00187,1.0412613739,-1.4826370455,0.606615282,-0.2593409295,-0.1857659965
ecoli_00188,1.3081777768,-1.3763329745,0.6685109720000001,-0.29168322750000003,-0.0851485565
ecoli_00189,-2.3693840022,-1.6094516235,-0.5756726790000001,0.1524287595,-0.3903549005
ecoli_00190,-2.9346666054,-1.7399843025,-0.507721481,0.1410532345,-0.3410315705
ecoli_00191,-1.5141524785,-1.9512778935,0.20881733900000002,0.2965645435,-0.3768134025
ecoli_00192,-1.2036223383,-2.1287103875,0.446916122,0.3422816985,-0.4399327825
ecoli_00193,-4.0964583082,-1.5173093635,-0.44323311600000004,0.1503068605,-0.5177360115
ecoli_00194,-3.5147503564,-1.6751314965000002,-0.344020588,0.0209453665,-0.49115702850000004
ecoli_00195,-4.6713223108,-1.6508305564999999,-1.10661481,-0.0087865035,-0.7443637615
ecoli_00196,-4.5511667814,-2.0273868685,-0.40072797,0.7109572315,-0.7433956735
ecoli_00197,-3.8001268659000003,-1.8791966845,-0.41283612900000005,0.6525794095,-0.7138325825
ecoli_00198,-4.7249912294000005,-1.3519457975,-1.293643016,0.0468092635,-0.8051262665000001
ecoli_00199,-0.8359808864,-0.9965007585000001,0.341964942,0.2427536815,-0.2177005135
ecoli_00200,-1.9416585341,-1.2421250715,0.6804132620000001,0.1557152735,-0.1777278635
ecoli_00201,-3.3093920776,0.2832668215,0.556544842,0.8533488465,0.1175472515
ecoli_00202,-3.467071447,-0.4532090945,0.6846965420000001,0.8485934915000001,0.1546335705
ecoli_00203,-1.9001259056,1.5657899485,0.24851932100000002,0.3956867745,0.0250697845
ecoli_00204,-1.2974703354,-0.6680544355,0.072319354,-0.0695609045,-0.1486100975
ecoli_00205,-4.0693164997,-1.3799284305000001,0.602499332,0.5715378505,0.08753290150000001
ecoli_00206,-4.0065652336,-1.6361449035,0.775933062,0.48811841050000004,0.23139318550000001
ecoli_00207,-3.9016360305,-0.1960486485,0.622855142,0.6814675175,0.21411362450000002
ecoli_00208,-3.3976535602,-0.9790222265,0.770140982,0.23261396550000002,0.2065327435
ecoli_00209,-0.8023175538,-0.3348788945,0.46668029200000005,0.0678165635,-0.1566763185
ecoli_00210,-0.5744395908000001,-0.49514226650000004,0.490794722,0.31697813350000004,-0.1216764105
ecoli_00211,0.0259024658,-1.2456083295,0.413575132,-0.0231767345,-0.2880566235
ecoli_00212,-0.2398219228,-1.3366248105,0.42222096200000003,0.046303630500000005,-0.3517970845
ecoli_00213,-3.6186640637,-0.0447021025,0.39317079200000005,0.8083574455,0.08682374550000001
ecoli_00214,-4.1557471468,-1.3242929175,0.509847962,0.5341791855,0.11715476650000001
ecoli_00215,0.1061153864,-0.6822533575,0.110479853,0.21069039350000002,-0.36648127750000004
ecoli_00216,0.4218537143,-0.7889451225,0.19184862700000002,0.1376035585,-0.4210866755
ecoli_00217,-1.8737902274,-1.0512743295,0.7546381320000001,0.10515917050000001,-0.08041245350000001
ecoli_00218,-3.2831629306,-1.4347729345,0.858339712,-0.1426653235,0.1485691505
ecoli_00219,-0.0109948587,-0.14451927950000001,0.23723094300000003,-0.0318930155,-0.2860461955
ecoli_00220,-0.18703023900000001,-0.20162230150000002,0.21605959200000002,-0.0043079905,-0.2915660545
ecoli_00221,-1.3068199761,-1.4702849345,0.5150319520000001,-0.25682797150000003,-0.19775634250000002
ecoli_00222,-0.1050816393,-1.5013579485,0.075430536,-0.3112996945,-0.4303054455
ecoli_00223,0.9084209316,-1.6439704635,0.590555552,-0.48377164050000004,0.0436795175
ecoli_00224,1.1514249903,-1.6699376865,0.554853602,-0.6248204415,0.0510243685
ecoli_00225,-3.6407837475,-0.0961685255,0.440513052,0.7788648715000001,0.0094733505
ecoli_00226,-4.1849045822,-1.1799778765,0.5138055220000001,0.5506852755,0.024496082500000002
ecoli_00227,-1.7413775867,-0.9777779675,-0.42322193300000005,0.6474654805000001,-0.5196136545
ecoli_00228,-1.6461053898,-0.9353370225000001,-0.397225969,0.6644344645,-0.6788874785
ecoli_00229,-1.1145235617,-1.2486509545,0.39264833200000004,0.38049211650000003,-0.3205594465
ecoli_00230,-1.1740318989,-1.3038047335,0.40612146200000004,0.3430872995,-0.42812930250000003
ecoli_00231,-1.8869773753999999,-1.7175144015,0.563901842,0.6201314645,-0.4658414105
ecoli_00232,-1.5764462888000002,-1.7120581785,0.45276521200000003,0.5457757135,-0.4076242355
ecoli_00233,-0.6270990329,-1.5617680455,0.19160315700000002,0.42655125050000003,-0.3878105415
ecoli_00234,-0.4084376984,-1.4817199635,0.146452999,0.4180978085,-0.3348743525
ecoli_00235,0.9173321595,-2.1540446635,0.361100702,-0.2007226255,-0.1907283005
